year,month,rank_ME,rank_NEI_1,nstocks,ret_vw
2014,11,1,1,589,-2.1009
2014,11,1,2,250,-2.0670
2014,11,1,3,174,0.1473
2014,11,1,4,106,-1.3473
2014,11,1,5,21,5.6147
2014,11,2,1,304,-0.5760
2014,11,2,2,127,-0.3651
2014,11,2,3,125,0.2919
2014,11,2,4,74,1.9061
2014,11,2,5,44,1.2744
2014,11,3,1,293,3.5656
2014,11,3,2,123,3.5974
2014,11,3,3,143,2.8603
2014,11,3,4,100,2.5504
2014,11,3,5,96,1.1546
2014,12,1,1,584,4.7934
2014,12,1,2,235,3.9530
2014,12,1,3,203,4.5561
2014,12,1,4,98,4.7901
2014,12,1,5,24,2.2955
2014,12,2,1,303,2.1967
2014,12,2,2,133,0.5015
2014,12,2,3,144,1.4259
2014,12,2,4,70,2.5797
2014,12,2,5,45,2.0511
2014,12,3,1,304,-0.6604
2014,12,3,2,145,-0.1375
2014,12,3,3,135,-0.5884
2014,12,3,4,94,-1.0913
2014,12,3,5,94,-0.6237
2015,1,1,1,577,-5.8686
2015,1,1,2,232,-5.9347
2015,1,1,3,205,-4.2990
2015,1,1,4,92,-5.6280
2015,1,1,5,28,2.8263
2015,1,2,1,298,-3.1131
2015,1,2,2,133,-4.3060
2015,1,2,3,143,-3.9638
2015,1,2,4,72,-4.3588
2015,1,2,5,46,-2.2735
2015,1,3,1,298,-2.8284
2015,1,3,2,152,-2.0959
2015,1,3,3,135,-1.5516
2015,1,3,4,94,-2.3732
2015,1,3,5,94,-0.6894
2015,2,1,1,571,7.0163
2015,2,1,2,234,6.5589
2015,2,1,3,203,6.2300
2015,2,1,4,99,7.7273
2015,2,1,5,21,1.8361
2015,2,2,1,274,7.7670
2015,2,2,2,139,6.7107
2015,2,2,3,145,7.8739
2015,2,2,4,70,6.7788
2015,2,2,5,49,8.0598
2015,2,3,1,318,4.9015
2015,2,3,2,150,5.6970
2015,2,3,3,117,5.2279
2015,2,3,4,95,8.6161
2015,2,3,5,94,6.2765
2015,3,1,1,573,-1.1795
2015,3,1,2,221,1.1409
2015,3,1,3,220,0.9279
2015,3,1,4,99,1.2435
2015,3,1,5,28,1.6128
2015,3,2,1,288,0.5014
2015,3,2,2,128,1.8057
2015,3,2,3,139,1.2083
2015,3,2,4,75,1.5472
2015,3,2,5,44,3.1876
2015,3,3,1,328,-1.8439
2015,3,3,2,134,-0.7656
2015,3,3,3,131,-2.0538
2015,3,3,4,93,-1.5154
2015,3,3,5,90,-0.5549
2015,4,1,1,581,-0.1110
2015,4,1,2,227,-1.0395
2015,4,1,3,221,0.5140
2015,4,1,4,100,-1.8092
2015,4,1,5,30,-0.5093
2015,4,2,1,290,-1.6054
2015,4,2,2,116,-1.9347
2015,4,2,3,142,-1.3901
2015,4,2,4,72,-2.6088
2015,4,2,5,45,-3.1772
2015,4,3,1,322,2.5322
2015,4,3,2,133,-1.2570
2015,4,3,3,135,0.2877
2015,4,3,4,96,-1.0952
2015,4,3,5,90,-1.3299
2015,5,1,1,585,0.8311
2015,5,1,2,210,-1.0067
2015,5,1,3,220,0.4788
2015,5,1,4,106,0.1726
2015,5,1,5,34,0.2179
2015,5,2,1,306,1.8680
2015,5,2,2,122,2.5957
2015,5,2,3,117,0.4361
2015,5,2,4,78,1.9916
2015,5,2,5,42,3.4395
2015,5,3,1,341,0.0001
2015,5,3,2,136,0.7072
2015,5,3,3,126,1.3147
2015,5,3,4,87,3.0670
2015,5,3,5,81,3.0890
2015,6,1,1,607,1.6211
2015,6,1,2,242,0.4635
2015,6,1,3,204,0.2763
2015,6,1,4,124,-1.0538
2015,6,1,5,26,4.9676
2015,6,2,1,335,-0.2286
2015,6,2,2,109,1.6644
2015,6,2,3,105,1.7418
2015,6,2,4,83,-1.1578
2015,6,2,5,42,1.1202
2015,6,3,1,373,-2.3402
2015,6,3,2,126,-2.8742
2015,6,3,3,120,-2.9322
2015,6,3,4,85,-2.5705
2015,6,3,5,77,0.3109
2015,7,1,1,602,-7.7556
2015,7,1,2,224,-5.0450
2015,7,1,3,207,-5.5275
2015,7,1,4,135,-4.0522
2015,7,1,5,28,-3.8132
2015,7,2,1,314,-3.7194
2015,7,2,2,117,-1.3279
2015,7,2,3,95,-1.4324
2015,7,2,4,80,-0.5089
2015,7,2,5,39,-0.8759
2015,7,3,1,369,1.2344
2015,7,3,2,123,2.4561
2015,7,3,3,128,2.9743
2015,7,3,4,81,1.1431
2015,7,3,5,81,1.1906
2015,8,1,1,603,-4.4648
2015,8,1,2,215,-4.0227
2015,8,1,3,214,-4.3229
2015,8,1,4,122,-5.3179
2015,8,1,5,29,-2.0958
2015,8,2,1,311,-5.7469
2015,8,2,2,108,-6.5010
2015,8,2,3,95,-2.9657
2015,8,2,4,69,-7.1424
2015,8,2,5,43,-4.8976
2015,8,3,1,396,-6.2934
2015,8,3,2,111,-4.7230
2015,8,3,3,139,-5.8157
2015,8,3,4,79,-5.4672
2015,8,3,5,69,-6.9040
2015,9,1,1,633,-10.4609
2015,9,1,2,218,-7.0371
2015,9,1,3,229,-5.0205
2015,9,1,4,106,-4.7717
2015,9,1,5,32,-7.6566
2015,9,2,1,339,-8.5877
2015,9,2,2,104,-6.4221
2015,9,2,3,92,-5.6391
2015,9,2,4,65,-4.8310
2015,9,2,5,38,-5.2517
2015,9,3,1,391,-3.0093
2015,9,3,2,126,-2.4371
2015,9,3,3,126,-3.1300
2015,9,3,4,75,-1.0431
2015,9,3,5,69,-1.2766
2015,10,1,1,633,6.0260
2015,10,1,2,218,7.6186
2015,10,1,3,219,5.0566
2015,10,1,4,95,6.2569
2015,10,1,5,29,8.8110
2015,10,2,1,336,6.0983
2015,10,2,2,109,7.0285
2015,10,2,3,94,5.7668
2015,10,2,4,70,6.8946
2015,10,2,5,37,7.9108
2015,10,3,1,388,8.3588
2015,10,3,2,127,10.2838
2015,10,3,3,128,7.5282
2015,10,3,4,82,6.8471
2015,10,3,5,71,7.1735
2015,11,1,1,620,3.7494
2015,11,1,2,230,1.4652
2015,11,1,3,196,5.2415
2015,11,1,4,111,4.3100
2015,11,1,5,28,0.6676
2015,11,2,1,343,4.5654
2015,11,2,2,97,3.3526
2015,11,2,3,100,3.0611
2015,11,2,4,59,3.8061
2015,11,2,5,37,1.9968
2015,11,3,1,385,-0.4828
2015,11,3,2,129,0.3949
2015,11,3,3,124,0.6328
2015,11,3,4,83,1.2188
2015,11,3,5,71,0.2318
2015,12,1,1,670,-6.0860
2015,12,1,2,201,-5.3563
2015,12,1,3,199,-5.7130
2015,12,1,4,107,-4.2356
2015,12,1,5,24,-3.8941
2015,12,2,1,349,-5.8119
2015,12,2,2,113,-5.1551
2015,12,2,3,109,-5.0784
2015,12,2,4,55,-4.0431
2015,12,2,5,39,-3.3716
2015,12,3,1,378,-3.0076
2015,12,3,2,133,0.3636
2015,12,3,3,126,0.2465
2015,12,3,4,79,-0.2418
2015,12,3,5,71,-5.3300
2016,1,1,1,673,-13.9859
2016,1,1,2,188,-13.1842
2016,1,1,3,199,-7.0955
2016,1,1,4,105,-7.6762
2016,1,1,5,27,-8.8556
2016,1,2,1,340,-12.1962
2016,1,2,2,116,-7.6455
2016,1,2,3,109,-8.3975
2016,1,2,4,53,-3.5716
2016,1,2,5,38,-6.1029
2016,1,3,1,386,-4.3740
2016,1,3,2,129,-3.3568
2016,1,3,3,125,-4.7308
2016,1,3,4,80,-6.2565
2016,1,3,5,70,-6.5104
2016,2,1,1,668,-0.3853
2016,2,1,2,195,2.1100
2016,2,1,3,188,1.5033
2016,2,1,4,106,-1.0950
2016,2,1,5,26,4.3580
2016,2,2,1,340,1.2724
2016,2,2,2,114,1.4808
2016,2,2,3,106,-0.5043
2016,2,2,4,51,1.5898
2016,2,2,5,35,0.7057
2016,2,3,1,379,0.8079
2016,2,3,2,130,1.6306
2016,2,3,3,125,-1.9333
2016,2,3,4,81,1.6043
2016,2,3,5,67,0.1428
2016,3,1,1,650,10.7099
2016,3,1,2,217,8.0882
2016,3,1,3,157,7.1632
2016,3,1,4,120,7.8322
2016,3,1,5,29,6.4584
2016,3,2,1,357,9.9913
2016,3,2,2,126,10.8631
2016,3,2,3,104,9.4715
2016,3,2,4,52,8.0661
2016,3,2,5,31,8.3946
2016,3,3,1,387,7.3688
2016,3,3,2,133,6.3484
2016,3,3,3,117,5.9740
2016,3,3,4,82,6.1105
2016,3,3,5,62,7.8625
2016,4,1,1,675,6.4083
2016,4,1,2,228,3.4837
2016,4,1,3,156,4.7585
2016,4,1,4,120,3.7785
2016,4,1,5,22,1.4252
2016,4,2,1,349,4.0779
2016,4,2,2,120,3.0774
2016,4,2,3,113,0.6130
2016,4,2,4,55,-0.1486
2016,4,2,5,34,-0.4606
2016,4,3,1,380,1.6509
2016,4,3,2,136,0.1393
2016,4,3,3,111,0.7902
2016,4,3,4,83,-1.1779
2016,4,3,5,61,-5.0002
2016,5,1,1,689,-1.0513
2016,5,1,2,232,-2.3442
2016,5,1,3,163,-0.7583
2016,5,1,4,120,0.8413
2016,5,1,5,21,1.1144
2016,5,2,1,338,1.3912
2016,5,2,2,111,0.2055
2016,5,2,3,109,1.2917
2016,5,2,4,54,2.5845
2016,5,2,5,28,3.5332
2016,5,3,1,378,1.7767
2016,5,3,2,140,1.8040
2016,5,3,3,112,0.9917
2016,5,3,4,81,3.3502
2016,5,3,5,47,-0.2772
2016,6,1,1,691,-2.3868
2016,6,1,2,211,1.7070
2016,6,1,3,194,0.2058
2016,6,1,4,119,3.7949
2016,6,1,5,25,0.5464
2016,6,2,1,327,0.1131
2016,6,2,2,117,-0.9814
2016,6,2,3,102,1.3228
2016,6,2,4,61,0.2071
2016,6,2,5,27,0.8318
2016,6,3,1,359,0.9362
2016,6,3,2,144,0.5885
2016,6,3,3,121,2.7896
2016,6,3,4,84,-0.1709
2016,6,3,5,51,-0.1641
2016,7,1,1,688,6.0112
2016,7,1,2,194,4.6870
2016,7,1,3,185,4.8787
2016,7,1,4,117,6.8597
2016,7,1,5,25,9.8341
2016,7,2,1,322,7.0483
2016,7,2,2,108,4.8634
2016,7,2,3,103,5.8231
2016,7,2,4,63,5.2565
2016,7,2,5,28,5.4719
2016,7,3,1,352,3.6691
2016,7,3,2,140,3.8072
2016,7,3,3,122,3.7869
2016,7,3,4,77,5.1239
2016,7,3,5,52,2.1543
2016,8,1,1,681,3.1844
2016,8,1,2,201,2.4003
2016,8,1,3,173,4.6313
2016,8,1,4,114,1.7815
2016,8,1,5,25,5.5926
2016,8,2,1,308,1.4517
2016,8,2,2,110,0.1261
2016,8,2,3,109,-0.1562
2016,8,2,4,62,-0.5532
2016,8,2,5,25,0.4958
2016,8,3,1,338,0.0803
2016,8,3,2,145,-0.6703
2016,8,3,3,137,-0.6182
2016,8,3,4,75,-0.8311
2016,8,3,5,52,-1.1257
2016,9,1,1,686,6.1383
2016,9,1,2,231,3.4061
2016,9,1,3,186,1.8925
2016,9,1,4,111,1.9006
2016,9,1,5,27,8.0236
2016,9,2,1,291,1.4788
2016,9,2,2,113,2.1613
2016,9,2,3,113,2.3524
2016,9,2,4,67,-0.0338
2016,9,2,5,30,-3.3971
2016,9,3,1,317,0.9164
2016,9,3,2,145,1.0087
2016,9,3,3,141,-0.3942
2016,9,3,4,78,0.9294
2016,9,3,5,58,-2.0292
2016,10,1,1,681,-8.2868
2016,10,1,2,239,-6.2292
2016,10,1,3,188,-3.7961
2016,10,1,4,109,-8.7988
2016,10,1,5,29,-6.9130
2016,10,2,1,282,-6.3313
2016,10,2,2,110,-5.8416
2016,10,2,3,104,-4.8843
2016,10,2,4,68,-4.5385
2016,10,2,5,29,-4.8738
2016,10,3,1,309,-2.0770
2016,10,3,2,148,-1.7675
2016,10,3,3,146,-2.8998
2016,10,3,4,79,-2.3599
2016,10,3,5,57,-4.2446
2016,11,1,1,660,10.9819
2016,11,1,2,239,11.7224
2016,11,1,3,195,8.7891
2016,11,1,4,102,8.7764
2016,11,1,5,32,12.1542
2016,11,2,1,270,10.5785
2016,11,2,2,109,11.5408
2016,11,2,3,117,9.4789
2016,11,2,4,68,9.6094
2016,11,2,5,27,13.1121
2016,11,3,1,289,3.5114
2016,11,3,2,152,2.5182
2016,11,3,3,158,4.0762
2016,11,3,4,77,0.6509
2016,11,3,5,60,4.2531
2016,12,1,1,617,2.7573
2016,12,1,2,269,2.1294
2016,12,1,3,222,2.2352
2016,12,1,4,91,2.5189
2016,12,1,5,47,5.4759
2016,12,2,1,261,0.2872
2016,12,2,2,121,1.3742
2016,12,2,3,125,2.5119
2016,12,2,4,65,0.7080
2016,12,2,5,24,3.3090
2016,12,3,1,277,1.7436
2016,12,3,2,150,2.0203
2016,12,3,3,164,0.3717
2016,12,3,4,89,1.4777
2016,12,3,5,57,1.4625
2017,1,1,1,623,-1.1971
2017,1,1,2,265,-0.8759
2017,1,1,3,224,-1.7667
2017,1,1,4,94,-1.0086
2017,1,1,5,45,1.0219
2017,1,2,1,260,1.8122
2017,1,2,2,109,2.1507
2017,1,2,3,122,1.8670
2017,1,2,4,70,0.7850
2017,1,2,5,25,0.2581
2017,1,3,1,278,1.6282
2017,1,3,2,147,2.2786
2017,1,3,3,161,1.7695
2017,1,3,4,89,5.4255
2017,1,3,5,55,2.4913
2017,2,1,1,633,2.0402
2017,2,1,2,253,0.1775
2017,2,1,3,226,0.4767
2017,2,1,4,97,0.3667
2017,2,1,5,41,0.9369
2017,2,2,1,258,1.6863
2017,2,2,2,106,-0.1486
2017,2,2,3,118,3.1342
2017,2,2,4,67,0.4946
2017,2,2,5,26,2.8967
2017,2,3,1,284,3.6860
2017,2,3,2,141,2.9507
2017,2,3,3,161,3.1642
2017,2,3,4,89,2.9364
2017,2,3,5,53,3.7757
2017,3,1,1,619,1.9110
2017,3,1,2,263,-0.3377
2017,3,1,3,234,3.9541
2017,3,1,4,95,0.5152
2017,3,1,5,36,7.3703
2017,3,2,1,282,0.7328
2017,3,2,2,88,-1.4514
2017,3,2,3,106,2.1094
2017,3,2,4,70,1.9420
2017,3,2,5,27,2.7953
2017,3,3,1,295,0.3684
2017,3,3,2,127,-0.8010
2017,3,3,3,160,1.1156
2017,3,3,4,98,1.8021
2017,3,3,5,56,1.4044
2017,4,1,1,617,1.6860
2017,4,1,2,240,0.5073
2017,4,1,3,248,0.6143
2017,4,1,4,94,0.8335
2017,4,1,5,31,3.6267
2017,4,2,1,284,1.7809
2017,4,2,2,107,0.2437
2017,4,2,3,105,1.3348
2017,4,2,4,71,1.1462
2017,4,2,5,27,2.2087
2017,4,3,1,299,0.6516
2017,4,3,2,130,0.2513
2017,4,3,3,156,2.1485
2017,4,3,4,101,1.3468
2017,4,3,5,55,4.4865
2017,5,1,1,610,-4.0899
2017,5,1,2,235,-2.2447
2017,5,1,3,247,-3.5043
2017,5,1,4,90,-3.3665
2017,5,1,5,31,-2.0037
2017,5,2,1,270,-1.2868
2017,5,2,2,115,-1.8503
2017,5,2,3,104,-1.0611
2017,5,2,4,74,-1.0932
2017,5,2,5,27,-2.3228
2017,5,3,1,254,1.4990
2017,5,3,2,148,0.8110
2017,5,3,3,162,1.4864
2017,5,3,4,113,2.5370
2017,5,3,5,57,4.0598
2017,6,1,1,621,5.4665
2017,6,1,2,217,7.5582
2017,6,1,3,249,5.3716
2017,6,1,4,119,4.5064
2017,6,1,5,29,5.3877
2017,6,2,1,263,3.8831
2017,6,2,2,114,2.1660
2017,6,2,3,95,3.0464
2017,6,2,4,79,2.5016
2017,6,2,5,26,4.6697
2017,6,3,1,248,0.0525
2017,6,3,2,154,-0.5731
2017,6,3,3,159,0.2138
2017,6,3,4,116,-0.9174
2017,6,3,5,60,-1.0419
2017,7,1,1,598,-1.7986
2017,7,1,2,210,-1.8826
2017,7,1,3,224,0.7450
2017,7,1,4,124,1.2756
2017,7,1,5,26,1.2467
2017,7,2,1,257,0.5719
2017,7,2,2,109,0.0465
2017,7,2,3,100,2.0072
2017,7,2,4,74,3.4696
2017,7,2,5,32,-0.1592
2017,7,3,1,250,1.3135
2017,7,3,2,150,1.9492
2017,7,3,3,159,2.0106
2017,7,3,4,117,3.3275
2017,7,3,5,61,3.1745
2017,8,1,1,595,-0.7553
2017,8,1,2,200,-1.4377
2017,8,1,3,216,-0.3847
2017,8,1,4,130,-1.7913
2017,8,1,5,27,1.9656
2017,8,2,1,256,-1.3709
2017,8,2,2,103,-0.6094
2017,8,2,3,107,-2.7838
2017,8,2,4,71,-1.2707
2017,8,2,5,36,0.4817
2017,8,3,1,284,0.1078
2017,8,3,2,114,1.9343
2017,8,3,3,157,0.1940
2017,8,3,4,118,1.0573
2017,8,3,5,57,1.5607
2017,9,1,1,617,9.2016
2017,9,1,2,189,10.1298
2017,9,1,3,206,10.4422
2017,9,1,4,120,7.1275
2017,9,1,5,31,6.4295
2017,9,2,1,261,5.6809
2017,9,2,2,107,6.0017
2017,9,2,3,118,7.3785
2017,9,2,4,79,8.2852
2017,9,2,5,36,7.4076
2017,9,3,1,292,1.1347
2017,9,3,2,110,2.8171
2017,9,3,3,156,2.2727
2017,9,3,4,120,1.5290
2017,9,3,5,59,2.0540
2017,10,1,1,627,-1.6641
2017,10,1,2,189,0.8736
2017,10,1,3,206,0.9806
2017,10,1,4,123,-0.1673
2017,10,1,5,31,0.1502
2017,10,2,1,261,-0.9740
2017,10,2,2,102,-0.1905
2017,10,2,3,110,0.7646
2017,10,2,4,72,1.8074
2017,10,2,5,32,3.7552
2017,10,3,1,278,2.7042
2017,10,3,2,114,-1.3599
2017,10,3,3,157,1.9980
2017,10,3,4,118,3.9061
2017,10,3,5,62,3.7407
2017,11,1,1,624,3.6138
2017,11,1,2,192,3.4077
2017,11,1,3,195,3.7112
2017,11,1,4,122,2.3620
2017,11,1,5,32,0.0513
2017,11,2,1,269,3.3960
2017,11,2,2,102,3.7295
2017,11,2,3,108,3.3616
2017,11,2,4,69,2.3137
2017,11,2,5,33,1.3879
2017,11,3,1,261,3.8781
2017,11,3,2,130,3.4358
2017,11,3,3,145,2.4513
2017,11,3,4,120,2.5123
2017,11,3,5,69,2.4046
2017,12,1,1,632,0.5913
2017,12,1,2,207,0.8588
2017,12,1,3,191,-0.8513
2017,12,1,4,118,0.0633
2017,12,1,5,27,4.1189
2017,12,2,1,277,1.1774
2017,12,2,2,98,-0.2615
2017,12,2,3,109,1.5741
2017,12,2,4,71,-0.1142
2017,12,2,5,38,-1.6432
2017,12,3,1,250,1.4751
2017,12,3,2,133,1.1287
2017,12,3,3,142,0.4891
2017,12,3,4,121,1.7302
2017,12,3,5,77,0.7639
2018,1,1,1,626,2.8367
2018,1,1,2,221,0.7670
2018,1,1,3,187,2.7130
2018,1,1,4,123,2.2054
2018,1,1,5,26,1.0138
2018,1,2,1,250,3.2417
2018,1,2,2,105,2.1851
2018,1,2,3,106,3.4294
2018,1,2,4,70,1.6738
2018,1,2,5,37,2.6643
2018,1,3,1,253,4.5497
2018,1,3,2,131,9.5218
2018,1,3,3,144,3.3403
2018,1,3,4,120,5.9934
2018,1,3,5,79,8.6036
2018,2,1,1,599,-3.3452
2018,2,1,2,223,-3.8305
2018,2,1,3,181,-4.1519
2018,2,1,4,125,-5.5737
2018,2,1,5,26,-2.6830
2018,2,2,1,259,-3.6681
2018,2,2,2,117,-4.1142
2018,2,2,3,105,-4.8798
2018,2,2,4,65,-4.8925
2018,2,2,5,38,-4.9034
2018,2,3,1,280,-4.7509
2018,2,3,2,127,-2.2196
2018,2,3,3,136,-2.5031
2018,2,3,4,115,-4.6076
2018,2,3,5,72,-3.2831
2018,3,1,1,588,0.7643
2018,3,1,2,229,2.9471
2018,3,1,3,181,1.4964
2018,3,1,4,130,5.9237
2018,3,1,5,22,3.2635
2018,3,2,1,263,-0.1660
2018,3,2,2,130,-0.7452
2018,3,2,3,96,0.5847
2018,3,2,4,73,2.8365
2018,3,2,5,28,3.3027
2018,3,3,1,294,-2.3649
2018,3,3,2,148,-1.8191
2018,3,3,3,126,-1.3157
2018,3,3,4,99,-1.8104
2018,3,3,5,66,-3.2810
2018,4,1,1,537,2.1831
2018,4,1,2,286,1.8241
2018,4,1,3,200,0.6699
2018,4,1,4,122,0.4685
2018,4,1,5,24,-3.1330
2018,4,2,1,256,-0.4895
2018,4,2,2,127,0.4385
2018,4,2,3,103,1.3632
2018,4,2,4,69,2.1386
2018,4,2,5,29,2.3385
2018,4,3,1,290,-0.9646
2018,4,3,2,145,-0.1909
2018,4,3,3,127,3.0267
2018,4,3,4,97,0.8394
2018,4,3,5,65,3.2752
2018,5,1,1,554,8.3471
2018,5,1,2,254,7.4145
2018,5,1,3,216,7.0994
2018,5,1,4,116,9.8840
2018,5,1,5,27,6.3852
2018,5,2,1,239,7.5046
2018,5,2,2,128,4.9693
2018,5,2,3,110,6.3502
2018,5,2,4,68,8.3157
2018,5,2,5,26,2.0262
2018,5,3,1,245,0.9024
2018,5,3,2,175,2.7954
2018,5,3,3,141,2.8555
2018,5,3,4,89,5.7096
2018,5,3,5,72,5.9056
2018,6,1,1,548,0.6700
2018,6,1,2,240,1.5893
2018,6,1,3,236,2.3014
2018,6,1,4,116,3.0967
2018,6,1,5,25,0.8233
2018,6,2,1,252,2.6754
2018,6,2,2,123,1.0424
2018,6,2,3,126,2.1126
2018,6,2,4,71,1.5234
2018,6,2,5,31,1.1273
2018,6,3,1,221,1.1499
2018,6,3,2,193,-0.0123
2018,6,3,3,147,2.1508
2018,6,3,4,95,-0.2197
2018,6,3,5,74,2.0860
2018,7,1,1,540,-1.1775
2018,7,1,2,225,-0.0348
2018,7,1,3,223,2.0823
2018,7,1,4,113,-0.8925
2018,7,1,5,25,-0.8635
2018,7,2,1,252,1.7212
2018,7,2,2,134,2.5736
2018,7,2,3,130,2.0369
2018,7,2,4,68,2.0338
2018,7,2,5,29,1.8907
2018,7,3,1,219,4.6123
2018,7,3,2,186,4.3849
2018,7,3,3,151,3.6967
2018,7,3,4,104,2.3001
2018,7,3,5,74,-1.7736
2018,8,1,1,534,5.9748
2018,8,1,2,208,4.7146
2018,8,1,3,230,4.3878
2018,8,1,4,107,0.8464
2018,8,1,5,27,6.2294
2018,8,2,1,242,3.7271
2018,8,2,2,117,5.4695
2018,8,2,3,149,5.0586
2018,8,2,4,78,3.1798
2018,8,2,5,33,5.0011
2018,8,3,1,214,2.5406
2018,8,3,2,146,3.4517
2018,8,3,3,185,2.4690
2018,8,3,4,100,8.9072
2018,8,3,5,83,3.2491
2018,9,1,1,545,-3.5058
2018,9,1,2,216,-2.0443
2018,9,1,3,229,-3.0659
2018,9,1,4,118,-4.0333
2018,9,1,5,36,-4.8317
2018,9,2,1,240,-2.4957
2018,9,2,2,99,-2.1492
2018,9,2,3,167,-2.8117
2018,9,2,4,78,-0.6234
2018,9,2,5,35,-1.2498
2018,9,3,1,193,-0.4203
2018,9,3,2,130,1.8738
2018,9,3,3,215,1.5836
2018,9,3,4,118,0.4749
2018,9,3,5,84,0.5798
2018,10,1,1,541,-13.5969
2018,10,1,2,212,-12.3810
2018,10,1,3,218,-10.2024
2018,10,1,4,124,-7.5954
2018,10,1,5,37,-9.4452
2018,10,2,1,241,-11.9734
2018,10,2,2,100,-10.5914
2018,10,2,3,172,-10.1235
2018,10,2,4,81,-11.0376
2018,10,2,5,34,-14.2417
2018,10,3,1,196,-4.5380
2018,10,3,2,127,-7.5359
2018,10,3,3,216,-7.4156
2018,10,3,4,118,-9.8352
2018,10,3,5,84,-9.9267
2018,11,1,1,536,-1.3695
2018,11,1,2,214,0.2118
2018,11,1,3,213,-1.5905
2018,11,1,4,120,-3.4753
2018,11,1,5,39,-3.2109
2018,11,2,1,243,1.7136
2018,11,2,2,90,-0.2260
2018,11,2,3,162,2.0322
2018,11,2,4,85,2.2656
2018,11,2,5,42,-1.3112
2018,11,3,1,188,2.3037
2018,11,3,2,131,3.2851
2018,11,3,3,198,3.7681
2018,11,3,4,120,-2.2104
2018,11,3,5,103,0.8627
2018,12,1,1,551,-14.3391
2018,12,1,2,207,-13.7606
2018,12,1,3,213,-14.3076
2018,12,1,4,123,-11.5013
2018,12,1,5,40,-12.1238
2018,12,2,1,244,-12.0062
2018,12,2,2,95,-13.4916
2018,12,2,3,137,-12.0183
2018,12,2,4,91,-12.4176
2018,12,2,5,42,-9.8351
2018,12,3,1,216,-8.0696
2018,12,3,2,102,-7.5818
2018,12,3,3,196,-8.2433
2018,12,3,4,132,-9.0667
2018,12,3,5,105,-10.1272
2019,1,1,1,553,20.5685
2019,1,1,2,197,12.5484
2019,1,1,3,208,14.4782
2019,1,1,4,125,12.5411
2019,1,1,5,41,12.7137
2019,1,2,1,251,13.7721
2019,1,2,2,97,12.0050
2019,1,2,3,133,11.3810
2019,1,2,4,86,10.7335
2019,1,2,5,41,11.7739
2019,1,3,1,217,9.0115
2019,1,3,2,99,5.8094
2019,1,3,3,204,6.2819
2019,1,3,4,131,10.7551
2019,1,3,5,105,9.5558
2019,2,1,1,553,5.7912
2019,2,1,2,202,4.6051
2019,2,1,3,203,6.6990
2019,2,1,4,127,6.6740
2019,2,1,5,35,9.6947
2019,2,2,1,251,5.9689
2019,2,2,2,100,5.6951
2019,2,2,3,125,4.9571
2019,2,2,4,88,3.3654
2019,2,2,5,39,2.6063
2019,2,3,1,251,3.7128
2019,2,3,2,94,4.1375
2019,2,3,3,182,2.8011
2019,2,3,4,139,3.7457
2019,2,3,5,85,3.4308
2019,3,1,1,581,-2.4357
2019,3,1,2,195,-1.9210
2019,3,1,3,189,-0.8315
2019,3,1,4,128,-1.1950
2019,3,1,5,27,-3.6119
2019,3,2,1,322,-1.0102
2019,3,2,2,101,-2.4772
2019,3,2,3,83,-3.7465
2019,3,2,4,86,-0.9093
2019,3,2,5,22,-1.0753
2019,3,3,1,340,2.1412
2019,3,3,2,118,1.5068
2019,3,3,3,112,2.7396
2019,3,3,4,130,2.2692
2019,3,3,5,48,3.0503
2019,4,1,1,618,0.9028
2019,4,1,2,201,2.2782
2019,4,1,3,179,1.8777
2019,4,1,4,114,3.0301
2019,4,1,5,23,0.9022
2019,4,2,1,325,2.6500
2019,4,2,2,104,2.4019
2019,4,2,3,74,1.9289
2019,4,2,4,84,3.6938
2019,4,2,5,19,6.6216
2019,4,3,1,359,4.1831
2019,4,3,2,122,4.2065
2019,4,3,3,101,0.2327
2019,4,3,4,127,4.7458
2019,4,3,5,45,6.2278
2019,5,1,1,601,-9.4923
2019,5,1,2,208,-7.1552
2019,5,1,3,171,-10.4530
2019,5,1,4,118,-12.3952
2019,5,1,5,22,-7.9688
2019,5,2,1,313,-9.7478
2019,5,2,2,120,-9.8935
2019,5,2,3,74,-9.8640
2019,5,2,4,76,-9.8133
2019,5,2,5,21,-14.4475
2019,5,3,1,367,-7.9421
2019,5,3,2,145,-4.7923
2019,5,3,3,82,-4.8387
2019,5,3,4,117,-7.1023
2019,5,3,5,40,-6.7931
2019,6,1,1,613,5.7299
2019,6,1,2,237,6.2583
2019,6,1,3,166,7.0724
2019,6,1,4,95,6.0670
2019,6,1,5,26,8.7188
2019,6,2,1,340,7.9755
2019,6,2,2,136,8.4908
2019,6,2,3,71,8.7846
2019,6,2,4,58,8.5556
2019,6,2,5,18,7.8381
2019,6,3,1,359,7.7417
2019,6,3,2,176,5.6234
2019,6,3,3,98,7.3370
2019,6,3,4,93,8.3829
2019,6,3,5,34,7.2970
2019,7,1,1,628,-3.1158
2019,7,1,2,219,-0.4836
2019,7,1,3,156,-0.8952
2019,7,1,4,92,-0.0459
2019,7,1,5,21,1.7828
2019,7,2,1,343,-1.1463
2019,7,2,2,139,-0.3458
2019,7,2,3,72,1.4433
2019,7,2,4,58,-0.5363
2019,7,2,5,22,6.0715
2019,7,3,1,358,2.3864
2019,7,3,2,182,-0.3537
2019,7,3,3,97,1.5909
