year,month,rank_ME,rank_RE_6,nstocks,ret_vw
2005,7,1,2,481,6.6006
2005,7,1,3,355,6.9290
2005,7,1,4,377,7.2224
2005,7,1,5,505,9.0701
2005,7,2,1,272,6.9448
2005,7,2,2,327,6.7609
2005,7,2,3,303,5.4132
2005,7,2,4,360,5.5366
2005,7,2,5,297,8.9708
2005,7,3,1,194,4.5993
2005,7,3,2,348,4.6259
2005,7,3,3,397,3.4857
2005,7,3,4,412,4.8722
2005,7,3,5,266,5.8741
2005,8,1,1,781,-1.8361
2005,8,1,2,438,-1.9079
2005,8,1,3,352,-1.4202
2005,8,1,4,354,-0.6003
2005,8,1,5,482,0.7049
2005,8,2,1,259,-2.8138
2005,8,2,2,312,-0.9834
2005,8,2,3,296,-1.4840
2005,8,2,4,345,-2.0781
2005,8,2,5,283,-0.5296
2005,8,3,1,185,-2.2013
2005,8,3,2,335,-1.2489
2005,8,3,3,389,-1.7944
2005,8,3,4,386,-0.3095
2005,8,3,5,256,1.7797
2005,9,1,1,809,0.0336
2005,9,1,2,457,0.2919
2005,9,1,3,352,0.9427
2005,9,1,4,391,0.7588
2005,9,1,5,496,2.0680
2005,9,2,1,272,-0.9397
2005,9,2,2,332,0.3715
2005,9,2,3,308,0.4523
2005,9,2,4,365,0.6001
2005,9,2,5,303,3.2498
2005,9,3,1,181,-0.3125
2005,9,3,2,347,-0.1021
2005,9,3,3,401,0.3867
2005,9,3,4,409,-0.7638
2005,9,3,5,248,3.9864
2005,10,1,1,811,-4.7087
2005,10,1,2,432,-3.3843
2005,10,1,3,343,-2.9759
2005,10,1,4,382,-1.5041
2005,10,1,5,481,-3.0607
2005,10,2,1,273,-4.0472
2005,10,2,2,322,-3.9201
2005,10,2,3,308,-3.3322
2005,10,2,4,359,-2.0318
2005,10,2,5,292,-5.6095
2005,10,3,1,169,-4.4958
2005,10,3,2,340,-2.0679
2005,10,3,3,396,-0.9880
2005,10,3,4,389,-1.3384
2005,10,3,5,234,-6.4960
2005,11,1,1,722,4.0529
2005,11,1,2,387,5.2154
2005,11,1,3,299,3.8656
2005,11,1,4,348,4.9050
2005,11,1,5,415,5.2970
2005,11,2,1,257,5.4677
2005,11,2,2,311,4.7374
2005,11,2,3,272,4.3883
2005,11,2,4,322,5.2105
2005,11,2,5,263,5.4219
2005,11,3,1,158,4.8963
2005,11,3,2,313,3.9320
2005,11,3,3,369,2.6726
2005,11,3,4,358,3.9580
2005,11,3,5,216,4.1650
2005,12,1,1,741,1.1118
2005,12,1,2,445,-0.3599
2005,12,1,3,324,-0.5016
2005,12,1,4,380,0.2838
2005,12,1,5,460,-1.6598
2005,12,2,1,260,0.1192
2005,12,2,2,339,-1.0806
2005,12,2,3,295,-0.6297
2005,12,2,4,357,0.2433
2005,12,2,5,293,0.2663
2005,12,3,1,171,0.6581
2005,12,3,2,336,0.2537
2005,12,3,3,401,-0.0359
2005,12,3,4,399,-0.7365
2005,12,3,5,227,0.3938
2006,1,1,1,738,9.3715
2006,1,1,2,448,8.8817
2006,1,1,3,321,8.3045
2006,1,1,4,376,9.4406
2006,1,1,5,472,12.0494
2006,1,2,1,257,9.1533
2006,1,2,2,331,7.7416
2006,1,2,3,302,6.6023
2006,1,2,4,346,8.7307
2006,1,2,5,303,12.9869
2006,1,3,1,164,4.2697
2006,1,3,2,329,3.1537
2006,1,3,3,399,1.0450
2006,1,3,4,396,2.3084
2006,1,3,5,226,8.4614
2006,2,1,1,692,0.3520
2006,2,1,2,397,0.9520
2006,2,1,3,296,0.6849
2006,2,1,4,348,0.8212
2006,2,1,5,453,-0.0401
2006,2,2,1,245,-1.1547
2006,2,2,2,295,-0.0600
2006,2,2,3,274,0.6369
2006,2,2,4,328,0.1100
2006,2,2,5,289,-3.0483
2006,2,3,1,154,-1.6326
2006,2,3,2,309,0.9218
2006,2,3,3,379,0.9590
2006,2,3,4,371,0.9472
2006,2,3,5,225,-4.6567
2006,3,1,1,715,4.6573
2006,3,1,2,425,4.4220
2006,3,1,3,329,4.5593
2006,3,1,4,365,4.2520
2006,3,1,5,540,6.3398
2006,3,2,1,258,5.2685
2006,3,2,2,301,3.7348
2006,3,2,3,296,4.1266
2006,3,2,4,362,4.7382
2006,3,2,5,319,5.4529
2006,3,3,1,148,2.4141
2006,3,3,2,330,1.1838
2006,3,3,3,406,1.7274
2006,3,3,4,406,1.1443
2006,3,3,5,270,3.0604
2006,4,1,1,718,-1.1828
2006,4,1,2,423,0.1345
2006,4,1,3,331,-0.5542
2006,4,1,4,345,-0.1129
2006,4,1,5,561,-0.8152
2006,4,2,1,252,0.7550
2006,4,2,2,313,-0.3333
2006,4,2,3,284,0.3242
2006,4,2,4,347,1.5025
2006,4,2,5,327,1.2280
2006,4,3,1,148,2.3802
2006,4,3,2,315,0.2195
2006,4,3,3,408,-0.6283
2006,4,3,4,402,0.4386
2006,4,3,5,271,2.8000
2006,5,1,1,671,-6.8569
2006,5,1,2,411,-5.3722
2006,5,1,3,328,-5.7493
2006,5,1,4,315,-5.6579
2006,5,1,5,536,-9.1419
2006,5,2,1,243,-5.2753
2006,5,2,2,304,-5.2933
2006,5,2,3,273,-4.2181
2006,5,2,4,320,-5.4115
2006,5,2,5,326,-7.2390
2006,5,3,1,153,-1.5095
2006,5,3,2,303,-2.6485
2006,5,3,3,404,-1.7949
2006,5,3,4,396,-2.9878
2006,5,3,5,274,-4.3166
2006,6,1,1,720,-2.0818
2006,6,1,2,452,-0.5112
2006,6,1,3,437,-1.1994
2006,6,1,4,333,-0.4986
2006,6,1,5,566,-2.3770
2006,6,2,1,272,-1.9899
2006,6,2,2,327,-0.8355
2006,6,2,3,296,-0.3942
2006,6,2,4,325,-0.3029
2006,6,2,5,357,-0.4238
2006,6,3,1,168,0.1347
2006,6,3,2,345,-0.3903
2006,6,3,3,432,0.7066
2006,6,3,4,432,0.0284
2006,6,3,5,295,0.5553
2006,7,1,1,752,-4.4926
2006,7,1,2,474,-4.9417
2006,7,1,3,451,-3.9664
2006,7,1,4,344,-5.4208
2006,7,1,5,580,-5.3118
2006,7,2,1,277,-2.7740
2006,7,2,2,336,-2.2265
2006,7,2,3,316,-2.8232
2006,7,2,4,341,-5.4865
2006,7,2,5,358,-5.7083
2006,7,3,1,173,-1.7299
2006,7,3,2,352,0.1458
2006,7,3,3,431,0.0827
2006,7,3,4,436,-1.3512
2006,7,3,5,293,-0.2743
2006,8,1,1,750,3.3630
2006,8,1,2,446,3.3923
2006,8,1,3,448,2.9088
2006,8,1,4,336,3.4871
2006,8,1,5,566,3.3570
2006,8,2,1,268,2.8729
2006,8,2,2,333,3.3402
2006,8,2,3,307,4.1131
2006,8,2,4,328,3.4963
2006,8,2,5,345,1.7684
2006,8,3,1,163,3.3809
2006,8,3,2,345,3.5537
2006,8,3,3,414,2.9883
2006,8,3,4,405,2.3259
2006,8,3,5,283,1.3711
2006,9,1,1,787,0.5785
2006,9,1,2,474,1.6171
2006,9,1,3,458,0.9748
2006,9,1,4,359,0.8857
2006,9,1,5,587,0.4413
2006,9,2,1,263,0.1361
2006,9,2,2,350,0.8510
2006,9,2,3,320,1.6896
2006,9,2,4,349,1.6029
2006,9,2,5,349,0.5162
2006,9,3,1,165,1.0591
2006,9,3,2,348,1.7353
2006,9,3,3,419,2.3219
2006,9,3,4,419,2.5113
2006,9,3,5,277,1.3255
2006,10,1,1,790,6.3498
2006,10,1,2,479,6.3587
2006,10,1,3,445,7.2748
2006,10,1,4,348,6.8769
2006,10,1,5,578,7.4208
2006,10,2,1,263,6.0143
2006,10,2,2,350,5.3407
2006,10,2,3,311,5.2272
2006,10,2,4,334,5.9853
2006,10,2,5,339,6.1685
2006,10,3,1,158,3.8927
2006,10,3,2,328,3.1087
2006,10,3,3,410,3.0227
2006,10,3,4,384,4.4479
2006,10,3,5,268,4.8819
2006,11,1,1,775,3.3759
2006,11,1,2,455,2.0045
2006,11,1,3,425,0.3782
2006,11,1,4,339,1.0055
2006,11,1,5,516,3.4129
2006,11,2,1,251,4.1633
2006,11,2,2,327,2.9617
2006,11,2,3,297,2.1104
2006,11,2,4,310,1.9131
2006,11,2,5,302,2.9153
2006,11,3,1,155,5.3266
2006,11,3,2,302,3.0025
2006,11,3,3,379,0.5152
2006,11,3,4,345,2.4968
2006,11,3,5,237,4.4977
2006,12,1,1,783,2.0627
2006,12,1,2,458,0.6809
2006,12,1,3,383,1.8914
2006,12,1,4,345,1.4447
2006,12,1,5,537,1.1751
2006,12,2,1,245,-0.3173
2006,12,2,2,344,0.2914
2006,12,2,3,303,0.2102
2006,12,2,4,327,-0.2233
2006,12,2,5,304,-1.1997
2006,12,3,1,159,-1.6873
2006,12,3,2,299,-0.3474
2006,12,3,3,399,1.6030
2006,12,3,4,358,0.1022
2006,12,3,5,247,0.6142
2007,1,1,1,777,0.8498
2007,1,1,2,455,2.0730
2007,1,1,3,364,0.9916
2007,1,1,4,353,2.2064
2007,1,1,5,554,2.5051
2007,1,2,1,235,2.6133
2007,1,2,2,346,1.8195
2007,1,2,3,297,2.0692
2007,1,2,4,323,2.6630
2007,1,2,5,297,1.4510
2007,1,3,1,156,2.3803
2007,1,3,2,304,2.7260
2007,1,3,3,390,2.1518
2007,1,3,4,357,2.4060
2007,1,3,5,230,1.3837
2007,2,1,1,751,-0.1116
2007,2,1,2,434,0.6271
2007,2,1,3,344,-0.2639
2007,2,1,4,330,-0.0320
2007,2,1,5,535,-0.3332
2007,2,2,1,224,-0.3146
2007,2,2,2,323,0.6166
2007,2,2,3,280,-0.0650
2007,2,2,4,304,0.1001
2007,2,2,5,265,-0.2133
2007,2,3,1,155,-0.8742
2007,2,3,2,294,-0.3778
2007,2,3,3,365,-1.2408
2007,2,3,4,340,-2.2359
2007,2,3,5,227,-1.5603
2007,3,1,1,762,-0.3661
2007,3,1,2,486,1.1183
2007,3,1,3,369,1.3335
2007,3,1,4,343,1.0578
2007,3,1,5,570,1.4480
2007,3,2,1,235,1.5909
2007,3,2,2,346,1.3830
2007,3,2,3,310,1.2587
2007,3,2,4,330,1.5268
2007,3,2,5,295,2.9011
2007,3,3,1,160,0.3154
2007,3,3,2,305,0.5323
2007,3,3,3,390,1.2450
2007,3,3,4,361,1.1272
2007,3,3,5,271,3.9832
2007,4,1,1,754,1.6577
2007,4,1,2,484,1.2732
2007,4,1,3,372,1.3021
2007,4,1,4,351,2.9267
2007,4,1,5,586,2.3476
2007,4,2,1,226,3.2132
2007,4,2,2,339,3.1366
2007,4,2,3,308,2.0174
2007,4,2,4,314,2.5161
2007,4,2,5,294,4.0462
2007,4,3,1,156,5.0316
2007,4,3,2,298,4.6347
2007,4,3,3,367,3.6878
2007,4,3,4,363,4.9494
2007,4,3,5,270,3.9141
2007,5,1,1,753,2.4663
2007,5,1,2,480,3.1989
2007,5,1,3,346,5.0414
2007,5,1,4,315,3.3314
2007,5,1,5,583,2.6094
2007,5,2,1,234,4.0967
2007,5,2,2,329,5.1875
2007,5,2,3,297,4.5619
2007,5,2,4,302,4.4462
2007,5,2,5,275,4.8221
2007,5,3,1,154,6.7370
2007,5,3,2,285,4.4606
2007,5,3,3,352,2.8475
2007,5,3,4,348,2.9911
2007,5,3,5,260,5.1068
2007,6,1,1,819,-0.8910
2007,6,1,2,530,-0.1590
2007,6,1,3,402,0.7360
2007,6,1,4,349,0.8384
2007,6,1,5,600,-0.4868
2007,6,2,1,257,-1.0691
2007,6,2,2,347,-1.7211
2007,6,2,3,329,-0.5793
2007,6,2,4,310,-0.8218
2007,6,2,5,303,-0.5361
2007,6,3,1,166,-0.3428
2007,6,3,2,318,-0.5211
2007,6,3,3,377,-1.4610
2007,6,3,4,386,-1.3771
2007,6,3,5,292,-0.5584
2007,7,1,1,807,-6.7823
2007,7,1,2,515,-6.1410
2007,7,1,3,393,-5.6957
2007,7,1,4,340,-5.4691
2007,7,1,5,590,-4.7456
2007,7,2,1,259,-7.8234
2007,7,2,2,347,-5.0934
2007,7,2,3,325,-4.1548
2007,7,2,4,314,-3.3751
2007,7,2,5,305,-4.7852
2007,7,3,1,158,-3.4615
2007,7,3,2,306,-3.0423
2007,7,3,3,383,-1.3418
2007,7,3,4,386,-1.9264
2007,7,3,5,285,-1.1781
2007,8,1,1,804,-2.9445
2007,8,1,2,503,0.0068
2007,8,1,3,371,1.8303
2007,8,1,4,317,2.1577
2007,8,1,5,555,1.0726
2007,8,2,1,258,-1.1244
2007,8,2,2,335,0.6661
2007,8,2,3,326,2.6011
2007,8,2,4,306,2.5335
2007,8,2,5,305,1.5841
2007,8,3,1,153,-0.5133
2007,8,3,2,285,0.8652
2007,8,3,3,379,1.6435
2007,8,3,4,387,2.0645
2007,8,3,5,271,1.6145
2007,9,1,1,836,-0.5552
2007,9,1,2,537,0.5885
2007,9,1,3,388,1.6919
2007,9,1,4,331,1.6956
2007,9,1,5,600,3.4387
2007,9,2,1,265,0.4731
2007,9,2,2,354,0.6984
2007,9,2,3,336,0.8234
2007,9,2,4,322,2.9345
2007,9,2,5,310,3.4680
2007,9,3,1,146,2.5883
2007,9,3,2,292,2.7338
2007,9,3,3,388,4.0104
2007,9,3,4,400,4.1358
2007,9,3,5,283,5.5522
2007,10,1,1,844,0.3489
2007,10,1,2,530,2.3119
2007,10,1,3,360,3.6036
2007,10,1,4,323,3.2788
2007,10,1,5,583,3.1055
2007,10,2,1,268,3.1257
2007,10,2,2,341,2.4170
2007,10,2,3,323,3.5377
2007,10,2,4,315,3.4456
2007,10,2,5,297,3.6394
2007,10,3,1,134,2.6149
2007,10,3,2,285,2.0611
2007,10,3,3,386,1.4359
2007,10,3,4,394,4.5733
2007,10,3,5,273,3.2111
2007,11,1,1,786,-11.2467
2007,11,1,2,473,-8.6813
2007,11,1,3,323,-8.2972
2007,11,1,4,294,-8.0686
2007,11,1,5,498,-10.1938
2007,11,2,1,249,-8.5659
2007,11,2,2,313,-7.2772
2007,11,2,3,298,-6.7386
2007,11,2,4,283,-5.3447
2007,11,2,5,259,-6.9677
2007,11,3,1,118,-5.4845
2007,11,3,2,253,-4.1221
2007,11,3,3,350,-2.5680
2007,11,3,4,362,-3.8660
2007,11,3,5,241,-3.7250
2007,12,1,1,807,0.1714
2007,12,1,2,520,0.1164
2007,12,1,3,348,0.4867
2007,12,1,4,299,0.0168
2007,12,1,5,560,0.1666
2007,12,2,1,269,-0.4662
2007,12,2,2,349,-0.0402
2007,12,2,3,314,0.7213
2007,12,2,4,305,0.1328
2007,12,2,5,274,-0.2132
2007,12,3,1,118,-1.0716
2007,12,3,2,276,-1.7370
2007,12,3,3,387,-1.6252
2007,12,3,4,397,0.5516
2007,12,3,5,274,3.2784
2008,1,1,1,808,-7.7083
2008,1,1,2,522,-8.7523
2008,1,1,3,344,-9.7663
2008,1,1,4,293,-10.9672
2008,1,1,5,558,-10.2887
2008,1,2,1,271,-5.0822
2008,1,2,2,353,-8.0239
2008,1,2,3,307,-8.4574
2008,1,2,4,297,-7.8274
2008,1,2,5,282,-9.6249
2008,1,3,1,115,-2.6997
2008,1,3,2,268,-3.5704
2008,1,3,3,384,-5.1775
2008,1,3,4,389,-7.2783
2008,1,3,5,283,-10.9754
2008,2,1,1,770,-4.4134
2008,2,1,2,487,-4.2380
2008,2,1,3,287,-5.6705
2008,2,1,4,267,-3.0199
2008,2,1,5,535,-2.2572
2008,2,2,1,260,-1.6102
2008,2,2,2,331,-3.4759
2008,2,2,3,285,-2.2031
2008,2,2,4,274,-3.6918
2008,2,2,5,273,-1.8854
2008,2,3,1,113,-3.5164
2008,2,3,2,262,-0.0466
2008,2,3,3,360,-1.7237
2008,2,3,4,367,-1.8900
2008,2,3,5,274,0.6327
2008,3,1,1,785,-1.1937
2008,3,1,2,512,-1.8628
2008,3,1,3,304,-0.2385
2008,3,1,4,288,-2.2034
2008,3,1,5,589,-3.5526
2008,3,2,1,275,-0.9705
2008,3,2,2,355,-0.5170
2008,3,2,3,311,1.1433
2008,3,2,4,307,0.5016
2008,3,2,5,313,-0.9522
2008,3,3,1,124,-3.6450
2008,3,3,2,285,-1.0572
2008,3,3,3,382,2.0485
2008,3,3,4,395,0.3625
2008,3,3,5,290,-1.5446
2008,4,1,1,802,2.6669
2008,4,1,2,515,3.1369
2008,4,1,3,313,3.9413
2008,4,1,4,287,4.1682
2008,4,1,5,602,1.5093
2008,4,2,1,271,3.9724
2008,4,2,2,354,4.2877
2008,4,2,3,327,2.9639
2008,4,2,4,331,4.2424
2008,4,2,5,312,5.2155
2008,4,3,1,117,5.6464
2008,4,3,2,292,6.0735
2008,4,3,3,381,1.5859
2008,4,3,4,392,5.0721
2008,4,3,5,289,7.2017
2008,5,1,1,759,4.6139
2008,5,1,2,473,4.3908
2008,5,1,3,293,4.6182
2008,5,1,4,261,6.8868
2008,5,1,5,563,5.7587
2008,5,2,1,261,7.1277
2008,5,2,2,337,5.3890
2008,5,2,3,305,5.7124
2008,5,2,4,312,5.6111
2008,5,2,5,294,6.3789
2008,5,3,1,110,5.1427
2008,5,3,2,267,3.8313
2008,5,3,3,365,2.4732
2008,5,3,4,361,3.0890
2008,5,3,5,269,3.3648
2008,6,1,1,827,-9.1513
2008,6,1,2,516,-6.6008
2008,6,1,3,346,-8.7097
2008,6,1,4,281,-8.8276
2008,6,1,5,600,-8.3156
2008,6,2,1,291,-10.1693
2008,6,2,2,383,-8.0011
2008,6,2,3,340,-8.3019
2008,6,2,4,357,-9.2477
2008,6,2,5,327,-7.2502
2008,6,3,1,122,-8.6144
2008,6,3,2,299,-8.5526
2008,6,3,3,393,-7.1191
2008,6,3,4,394,-6.5885
2008,6,3,5,289,-3.0332
2008,7,1,1,838,2.9238
2008,7,1,2,522,3.9032
2008,7,1,3,353,3.4136
2008,7,1,4,296,4.7615
2008,7,1,5,599,3.0957
2008,7,2,1,292,2.0027
2008,7,2,2,388,1.4807
2008,7,2,3,342,1.8096
2008,7,2,4,356,2.5207
2008,7,2,5,331,-0.0991
2008,7,3,1,124,-4.1158
2008,7,3,2,297,-1.4676
2008,7,3,3,401,0.0355
2008,7,3,4,407,0.1397
2008,7,3,5,300,-7.7673
2008,8,1,1,805,4.0031
2008,8,1,2,505,4.2027
2008,8,1,3,345,4.2608
2008,8,1,4,265,2.4741
2008,8,1,5,560,0.0945
2008,8,2,1,283,6.2149
2008,8,2,2,376,4.7262
2008,8,2,3,330,4.7022
2008,8,2,4,348,4.4605
2008,8,2,5,310,2.1638
2008,8,3,1,119,4.0427
2008,8,3,2,293,2.8233
2008,8,3,3,375,2.4830
2008,8,3,4,392,1.7385
2008,8,3,5,283,-0.3488
2008,9,1,1,832,-11.6828
2008,9,1,2,534,-9.0162
2008,9,1,3,353,-9.2186
2008,9,1,4,280,-8.3199
2008,9,1,5,558,-14.5604
2008,9,2,1,289,-11.4656
2008,9,2,2,396,-9.7983
2008,9,2,3,353,-7.8839
2008,9,2,4,354,-8.8522
2008,9,2,5,308,-13.1923
2008,9,3,1,123,-9.7427
2008,9,3,2,285,-10.2277
2008,9,3,3,393,-9.2839
2008,9,3,4,414,-8.8278
2008,9,3,5,282,-12.2821
2008,10,1,1,824,-26.5398
2008,10,1,2,535,-22.2407
2008,10,1,3,345,-22.1579
2008,10,1,4,273,-21.5812
2008,10,1,5,547,-22.7999
2008,10,2,1,283,-25.4718
2008,10,2,2,392,-22.8982
2008,10,2,3,344,-19.8024
2008,10,2,4,340,-21.1616
2008,10,2,5,294,-23.1293
2008,10,3,1,117,-25.3575
2008,10,3,2,275,-17.7321
2008,10,3,3,388,-13.8407
2008,10,3,4,389,-14.9079
2008,10,3,5,273,-17.3445
2008,11,1,1,784,-17.4825
2008,11,1,2,475,-14.8750
2008,11,1,3,301,-12.1493
2008,11,1,4,246,-13.4438
2008,11,1,5,467,-15.4239
2008,11,2,1,267,-16.4311
2008,11,2,2,371,-10.9207
2008,11,2,3,324,-10.1116
2008,11,2,4,308,-10.9868
2008,11,2,5,278,-15.9436
2008,11,3,1,114,-13.8616
2008,11,3,2,260,-8.1890
2008,11,3,3,365,-5.9245
2008,11,3,4,374,-5.5075
2008,11,3,5,265,-2.8443
2008,12,1,1,815,5.2559
2008,12,1,2,526,6.4833
2008,12,1,3,312,5.0140
2008,12,1,4,269,5.6413
2008,12,1,5,503,4.3544
2008,12,2,1,290,7.6396
2008,12,2,2,408,4.3369
2008,12,2,3,356,5.3050
2008,12,2,4,336,6.0841
2008,12,2,5,350,4.7951
2008,12,3,1,124,4.2367
2008,12,3,2,292,0.2018
2008,12,3,3,420,1.7441
2008,12,3,4,432,2.7618
2008,12,3,5,314,0.4496
2009,1,1,1,806,-8.7628
2009,1,1,2,536,-9.3185
2009,1,1,3,346,-10.5208
2009,1,1,4,268,-10.1680
2009,1,1,5,520,-5.2834
2009,1,2,1,281,-8.9988
2009,1,2,2,417,-8.7940
2009,1,2,3,381,-7.5958
2009,1,2,4,343,-8.3989
2009,1,2,5,358,-7.9783
2009,1,3,1,120,-7.3652
2009,1,3,2,302,-11.1872
2009,1,3,3,441,-5.6365
2009,1,3,4,453,-4.3016
2009,1,3,5,341,-4.1140
2009,2,1,1,773,-15.0543
2009,2,1,2,513,-11.8658
2009,2,1,3,323,-11.7807
2009,2,1,4,244,-9.9428
2009,2,1,5,491,-13.7832
2009,2,2,1,271,-14.0166
2009,2,2,2,399,-11.5708
2009,2,2,3,383,-10.1511
2009,2,2,4,329,-9.4860
2009,2,2,5,364,-13.1843
2009,2,3,1,120,-7.1695
2009,2,3,2,295,-11.8832
2009,2,3,3,419,-7.9964
2009,2,3,4,436,-7.8996
2009,2,3,5,336,-11.0487
2009,3,1,1,756,15.8557
2009,3,1,2,536,12.3661
2009,3,1,3,359,9.9620
2009,3,1,4,257,10.8349
2009,3,1,5,516,9.8893
2009,3,2,1,268,15.5659
2009,3,2,2,408,13.3015
2009,3,2,3,398,10.0236
2009,3,2,4,343,7.4622
2009,3,2,5,390,9.0770
2009,3,3,1,127,13.3426
2009,3,3,2,299,11.1233
2009,3,3,3,422,8.7558
2009,3,3,4,451,6.6804
2009,3,3,5,353,6.1273
2009,4,1,1,711,39.7115
2009,4,1,2,524,26.8491
2009,4,1,3,348,21.0736
2009,4,1,4,244,13.8622
2009,4,1,5,524,18.5709
2009,4,2,1,257,36.2167
2009,4,2,2,384,27.8114
2009,4,2,3,396,22.7299
2009,4,2,4,329,16.6525
2009,4,2,5,387,16.5890
2009,4,3,1,124,20.1218
2009,4,3,2,287,14.1594
2009,4,3,3,401,10.1333
2009,4,3,4,437,5.3469
2009,4,3,5,353,4.4083
2009,5,1,1,606,14.4841
2009,5,1,2,474,8.6337
2009,5,1,3,329,11.4781
2009,5,1,4,230,9.3312
2009,5,1,5,458,11.8949
2009,5,2,1,230,8.1155
2009,5,2,2,341,5.8055
2009,5,2,3,357,3.2447
2009,5,2,4,302,0.5997
2009,5,2,5,362,3.9510
2009,5,3,1,117,8.4670
2009,5,3,2,258,5.3377
2009,5,3,3,346,3.3860
2009,5,3,4,402,3.2783
2009,5,3,5,311,5.2593
2009,6,1,1,581,6.3323
2009,6,1,2,484,4.1059
2009,6,1,3,365,6.7843
2009,6,1,4,258,5.2116
2009,6,1,5,521,7.8707
2009,6,2,1,234,-0.1283
2009,6,2,2,363,0.2637
2009,6,2,3,368,1.7162
2009,6,2,4,330,3.8335
2009,6,2,5,407,3.5846
2009,6,3,1,125,-3.4719
2009,6,3,2,258,-1.9967
2009,6,3,3,367,1.2936
2009,6,3,4,418,1.8906
2009,6,3,5,342,0.9235
2009,7,1,1,579,17.3429
2009,7,1,2,487,9.9883
2009,7,1,3,353,11.4455
2009,7,1,4,261,7.1047
2009,7,1,5,520,12.2481
2009,7,2,1,237,16.7967
2009,7,2,2,368,12.5581
2009,7,2,3,374,9.5194
2009,7,2,4,341,7.4616
2009,7,2,5,424,7.2370
2009,7,3,1,133,14.1511
2009,7,3,2,275,8.7221
2009,7,3,3,393,7.4234
2009,7,3,4,423,6.2842
2009,7,3,5,342,6.1638
2009,8,1,1,542,11.2134
2009,8,1,2,448,4.1478
2009,8,1,3,340,2.1782
2009,8,1,4,262,1.4158
2009,8,1,5,515,3.6155
2009,8,2,1,230,8.7673
2009,8,2,2,349,4.5716
2009,8,2,3,367,1.4925
2009,8,2,4,338,0.7770
2009,8,2,5,415,1.1080
2009,8,3,1,144,2.6285
2009,8,3,2,290,2.6640
2009,8,3,3,396,2.3353
2009,8,3,4,418,1.3939
2009,8,3,5,335,2.0925
2009,9,1,1,584,13.1872
2009,9,1,2,479,6.9656
2009,9,1,3,348,7.7324
2009,9,1,4,301,7.4784
2009,9,1,5,552,7.1023
2009,9,2,1,243,10.0440
2009,9,2,2,361,7.1229
2009,9,2,3,388,5.9850
2009,9,2,4,365,5.1903
2009,9,2,5,411,7.1924
2009,9,3,1,148,7.7740
2009,9,3,2,304,5.1218
2009,9,3,3,427,4.4441
2009,9,3,4,447,3.2241
2009,9,3,5,333,5.4468
2009,10,1,1,571,-9.8944
2009,10,1,2,478,-7.7552
2009,10,1,3,337,-6.8691
2009,10,1,4,310,-8.6459
2009,10,1,5,550,-10.1251
2009,10,2,1,235,-9.3469
2009,10,2,2,355,-5.9683
2009,10,2,3,361,-5.7288
2009,10,2,4,362,-4.6914
2009,10,2,5,383,-8.1826
2009,10,3,1,141,-4.9000
2009,10,3,2,310,-0.7248
2009,10,3,3,435,-1.2061
2009,10,3,4,438,-0.9562
2009,10,3,5,320,-3.5576
2009,11,1,1,565,1.4284
2009,11,1,2,421,1.7791
2009,11,1,3,285,1.9468
2009,11,1,4,299,1.1207
2009,11,1,5,507,2.3503
2009,11,2,1,226,4.3731
2009,11,2,2,322,2.2458
2009,11,2,3,311,1.7107
2009,11,2,4,324,1.9991
2009,11,2,5,322,4.5586
2009,11,3,1,139,8.3297
2009,11,3,2,296,6.3927
2009,11,3,3,407,6.4192
2009,11,3,4,404,5.5664
2009,11,3,5,247,4.3182
2009,12,1,1,618,10.4084
2009,12,1,2,416,9.9570
2009,12,1,3,268,9.6965
2009,12,1,4,319,8.0342
2009,12,1,5,526,8.8650
2009,12,2,1,246,11.0713
2009,12,2,2,335,7.7181
2009,12,2,3,317,8.2170
2009,12,2,4,353,7.7851
2009,12,2,5,318,8.5742
2009,12,3,1,139,5.7208
2009,12,3,2,328,0.2906
2009,12,3,3,433,2.8398
2009,12,3,4,418,3.1519
2009,12,3,5,227,5.8393
2010,1,1,1,632,-3.4619
2010,1,1,2,425,-4.7842
2010,1,1,3,263,-3.9287
2010,1,1,4,334,-4.4093
2010,1,1,5,535,-3.7950
2010,1,2,1,248,-3.0384
2010,1,2,2,330,-3.7124
2010,1,2,3,319,-3.7249
2010,1,2,4,363,-3.8394
2010,1,2,5,314,-4.5859
2010,1,3,1,140,-3.5749
2010,1,3,2,332,-2.8080
2010,1,3,3,429,-3.9236
2010,1,3,4,412,-4.2885
2010,1,3,5,214,-6.8338
2010,2,1,1,608,5.1967
2010,2,1,2,393,4.7415
2010,2,1,3,222,4.2747
2010,2,1,4,304,4.2283
2010,2,1,5,499,5.8458
2010,2,2,1,239,4.7941
2010,2,2,2,310,4.1074
2010,2,2,3,279,3.9501
2010,2,2,4,338,5.3291
2010,2,2,5,276,5.4829
2010,2,3,1,130,6.5875
2010,2,3,2,316,2.5550
2010,2,3,3,395,2.0765
2010,2,3,4,366,3.9689
2010,2,3,5,191,6.5069
2010,3,1,1,660,8.5938
2010,3,1,2,425,7.4584
2010,3,1,3,245,7.0281
2010,3,1,4,334,7.4459
2010,3,1,5,543,10.0445
2010,3,2,1,276,7.8911
2010,3,2,2,324,8.2747
2010,3,2,3,304,7.4099
2010,3,2,4,362,7.8535
2010,3,2,5,289,8.5216
2010,3,3,1,152,6.7226
2010,3,3,2,347,5.5884
2010,3,3,3,410,5.3574
