year,month,rank_ME,rank_PTA,nstocks,ret_vw
1971,9,1,3,75,-0.1804
1971,9,1,4,119,1.4656
1971,9,1,5,229,-1.0388
1971,9,2,1,73,-2.9812
1971,9,2,2,55,-0.4515
1971,9,2,3,54,-1.3735
1971,9,2,4,67,-0.7467
1971,9,2,5,80,1.2602
1971,9,3,1,58,-0.5247
1971,9,3,2,108,-0.7870
1971,9,3,3,121,0.0719
1971,9,3,4,110,-0.3250
1971,9,3,5,95,-1.0955
1971,10,1,1,240,-7.5898
1971,10,1,2,86,-3.2046
1971,10,1,3,75,-5.5774
1971,10,1,4,119,-7.4475
1971,10,1,5,229,-7.9943
1971,10,2,1,73,-5.3755
1971,10,2,2,55,-5.3865
1971,10,2,3,54,-6.3394
1971,10,2,4,67,-5.6689
1971,10,2,5,80,-6.8274
1971,10,3,1,58,-5.0546
1971,10,3,2,108,-4.3840
1971,10,3,3,121,-3.5453
1971,10,3,4,110,-4.9651
1971,10,3,5,95,-5.4494
1971,11,1,1,240,-5.4163
1971,11,1,2,86,-5.0887
1971,11,1,3,75,-3.3987
1971,11,1,4,119,-4.8195
1971,11,1,5,229,-4.0284
1971,11,2,1,73,-2.0067
1971,11,2,2,55,-2.1328
1971,11,2,3,54,-2.6491
1971,11,2,4,67,-2.1086
1971,11,2,5,80,-2.6192
1971,11,3,1,58,0.6936
1971,11,3,2,108,0.4259
1971,11,3,3,121,1.0989
1971,11,3,4,110,-1.1583
1971,11,3,5,95,-0.0908
1971,12,1,1,239,12.6026
1971,12,1,2,86,10.8754
1971,12,1,3,75,9.9949
1971,12,1,4,119,15.1438
1971,12,1,5,229,14.7399
1971,12,2,1,73,13.3404
1971,12,2,2,55,12.0415
1971,12,2,3,54,12.7753
1971,12,2,4,67,12.7526
1971,12,2,5,80,13.1733
1971,12,3,1,58,5.7440
1971,12,3,2,108,9.1689
1971,12,3,3,121,8.8914
1971,12,3,4,110,9.6912
1971,12,3,5,95,11.4349
1972,1,1,1,238,17.0676
1972,1,1,2,86,10.9888
1972,1,1,3,75,14.2467
1972,1,1,4,119,10.0300
1972,1,1,5,229,12.9921
1972,1,2,1,73,8.4028
1972,1,2,2,55,8.0104
1972,1,2,3,54,6.0846
1972,1,2,4,66,6.6317
1972,1,2,5,80,8.7777
1972,1,3,1,58,2.3436
1972,1,3,2,108,1.0373
1972,1,3,3,121,2.6044
1972,1,3,4,110,1.8229
1972,1,3,5,95,5.7651
1972,2,1,1,236,5.7417
1972,2,1,2,86,2.7321
1972,2,1,3,75,2.5137
1972,2,1,4,119,3.8373
1972,2,1,5,229,4.6929
1972,2,2,1,73,5.3047
1972,2,2,2,55,3.0500
1972,2,2,3,54,2.5614
1972,2,2,4,66,4.5450
1972,2,2,5,80,2.9272
1972,2,3,1,58,1.1377
1972,2,3,2,108,3.0265
1972,2,3,3,121,3.5819
1972,2,3,4,110,5.3269
1972,2,3,5,95,4.4685
1972,3,1,1,234,0.1789
1972,3,1,2,86,-1.4342
1972,3,1,3,75,1.0487
1972,3,1,4,118,0.2677
1972,3,1,5,229,-2.5638
1972,3,2,1,73,-0.4298
1972,3,2,2,55,0.4285
1972,3,2,3,54,0.3110
1972,3,2,4,66,1.4349
1972,3,2,5,80,0.5490
1972,3,3,1,58,2.6236
1972,3,3,2,108,-0.2730
1972,3,3,3,121,1.8842
1972,3,3,4,110,-0.0434
1972,3,3,5,95,-1.4930
1972,4,1,1,234,1.5781
1972,4,1,2,86,-0.2488
1972,4,1,3,75,2.0153
1972,4,1,4,117,-0.4048
1972,4,1,5,229,-0.2272
1972,4,2,1,73,2.5518
1972,4,2,2,55,1.2616
1972,4,2,3,54,2.4689
1972,4,2,4,66,0.8299
1972,4,2,5,80,-0.1937
1972,4,3,1,58,-1.3228
1972,4,3,2,108,-0.2773
1972,4,3,3,121,1.0876
1972,4,3,4,110,2.1725
1972,4,3,5,95,1.4739
1972,5,1,1,231,-1.9561
1972,5,1,2,86,-2.5951
1972,5,1,3,75,-3.9291
1972,5,1,4,118,-1.6222
1972,5,1,5,229,-1.4244
1972,5,2,1,73,-2.0789
1972,5,2,2,55,-2.9021
1972,5,2,3,54,-1.6273
1972,5,2,4,66,-0.0933
1972,5,2,5,80,-1.5895
1972,5,3,1,57,-1.2644
1972,5,3,2,108,2.1531
1972,5,3,3,121,2.4616
1972,5,3,4,110,2.8310
1972,5,3,5,94,4.4808
1972,6,1,1,231,-3.0523
1972,6,1,2,85,-1.5522
1972,6,1,3,75,-4.1849
1972,6,1,4,117,-5.1673
1972,6,1,5,228,-3.7075
1972,6,2,1,73,-1.3395
1972,6,2,2,55,-3.8839
1972,6,2,3,54,-0.6665
1972,6,2,4,66,-5.3342
1972,6,2,5,80,-2.9586
1972,6,3,1,57,-3.8392
1972,6,3,2,108,-2.4676
1972,6,3,3,121,-1.3604
1972,6,3,4,110,-1.4567
1972,6,3,5,94,-2.6522
1972,7,1,1,285,-3.4925
1972,7,1,2,102,-3.5805
1972,7,1,3,87,-2.6963
1972,7,1,4,149,-4.4196
1972,7,1,5,172,-4.6511
1972,7,2,1,70,-3.6377
1972,7,2,2,71,-3.9936
1972,7,2,3,52,-2.2263
1972,7,2,4,87,-2.8355
1972,7,2,5,78,-5.8968
1972,7,3,1,65,-0.0969
1972,7,3,2,103,0.6227
1972,7,3,3,141,0.9055
1972,7,3,4,108,-1.4381
1972,7,3,5,103,-3.2614
1972,8,1,1,283,0.3181
1972,8,1,2,102,0.4716
1972,8,1,3,87,0.6263
1972,8,1,4,149,0.3030
1972,8,1,5,171,0.2007
1972,8,2,1,70,2.4443
1972,8,2,2,71,0.5571
1972,8,2,3,52,2.7800
1972,8,2,4,87,1.3368
1972,8,2,5,77,1.1160
1972,8,3,1,65,6.4962
1972,8,3,2,103,4.2373
1972,8,3,3,141,3.4942
1972,8,3,4,108,3.5125
1972,8,3,5,103,0.3086
1972,9,1,1,281,-4.5586
1972,9,1,2,102,-4.7501
1972,9,1,3,87,-4.5436
1972,9,1,4,147,-3.7922
1972,9,1,5,171,-4.8418
1972,9,2,1,69,-2.9633
1972,9,2,2,70,-2.3727
1972,9,2,3,52,-2.8537
1972,9,2,4,87,-2.0696
1972,9,2,5,77,-3.7571
1972,9,3,1,65,-2.9166
1972,9,3,2,103,0.4452
1972,9,3,3,140,-0.0242
1972,9,3,4,108,-2.0392
1972,9,3,5,103,-2.0908
1972,10,1,1,281,-3.5225
1972,10,1,2,102,-2.4320
1972,10,1,3,87,-2.6959
1972,10,1,4,147,-1.4731
1972,10,1,5,170,-3.2240
1972,10,2,1,69,-1.1251
1972,10,2,2,70,-2.2904
1972,10,2,3,52,1.3366
1972,10,2,4,87,-2.7480
1972,10,2,5,77,-0.7901
1972,10,3,1,65,1.6926
1972,10,3,2,103,2.1142
1972,10,3,3,139,0.0925
1972,10,3,4,108,0.8359
1972,10,3,5,103,0.4789
1972,11,1,1,282,5.0412
1972,11,1,2,101,4.4815
1972,11,1,3,87,3.4015
1972,11,1,4,147,4.2881
1972,11,1,5,170,6.6447
1972,11,2,1,68,7.7480
1972,11,2,2,70,5.8434
1972,11,2,3,52,5.8577
1972,11,2,4,87,6.0893
1972,11,2,5,77,6.1465
1972,11,3,1,65,8.2460
1972,11,3,2,103,5.5344
1972,11,3,3,139,3.5342
1972,11,3,4,108,5.6161
1972,11,3,5,103,5.6826
1972,12,1,1,281,-1.0736
1972,12,1,2,101,-1.8141
1972,12,1,3,87,0.0048
1972,12,1,4,147,-1.8292
1972,12,1,5,170,-4.1730
1972,12,2,1,67,0.1736
1972,12,2,2,70,-2.2664
1972,12,2,3,52,0.5825
1972,12,2,4,87,-0.4872
1972,12,2,5,77,-2.2884
1972,12,3,1,65,-0.5134
1972,12,3,2,103,1.9486
1972,12,3,3,140,1.9458
1972,12,3,4,108,0.8035
1972,12,3,5,103,2.0160
1973,1,1,1,281,-2.7508
1973,1,1,2,101,-3.6166
1973,1,1,3,87,-5.4569
1973,1,1,4,148,-5.0372
1973,1,1,5,169,-3.1232
1973,1,2,1,67,-6.4774
1973,1,2,2,70,-4.9655
1973,1,2,3,52,-7.4837
1973,1,2,4,86,-6.7942
1973,1,2,5,77,-6.6615
1973,1,3,1,65,-4.5539
1973,1,3,2,103,-0.9677
1973,1,3,3,140,0.1289
1973,1,3,4,108,-6.0831
1973,1,3,5,103,-5.1119
1973,2,1,1,279,-7.6364
1973,2,1,2,101,-5.8158
1973,2,1,3,87,-8.6931
1973,2,1,4,148,-10.4273
1973,2,1,5,169,-8.4563
1973,2,2,1,67,-8.1127
1973,2,2,2,70,-8.3676
1973,2,2,3,52,-7.6292
1973,2,2,4,86,-10.0262
1973,2,2,5,77,-8.1350
1973,2,3,1,65,-5.0732
1973,2,3,2,103,-3.7734
1973,2,3,3,140,-2.7607
1973,2,3,4,108,-4.0335
1973,2,3,5,103,-7.2268
1973,3,1,1,279,-1.7169
1973,3,1,2,101,-4.1925
1973,3,1,3,87,-4.1169
1973,3,1,4,147,-1.8851
1973,3,1,5,168,-2.3308
1973,3,2,1,67,-2.7874
1973,3,2,2,70,-1.9228
1973,3,2,3,52,-3.4261
1973,3,2,4,86,-3.2271
1973,3,2,5,77,-1.6408
1973,3,3,1,64,-1.4808
1973,3,3,2,102,0.5602
1973,3,3,3,139,0.1300
1973,3,3,4,108,-1.4557
1973,3,3,5,103,-1.7253
1973,4,1,1,276,-7.7089
1973,4,1,2,100,-4.1500
1973,4,1,3,87,-8.4800
1973,4,1,4,146,-6.8207
1973,4,1,5,168,-8.1248
1973,4,2,1,67,-5.6486
1973,4,2,2,70,-5.3476
1973,4,2,3,52,-5.6737
1973,4,2,4,87,-7.1992
1973,4,2,5,77,-10.7874
1973,4,3,1,64,-3.0851
1973,4,3,2,102,-2.5193
1973,4,3,3,139,-4.0496
1973,4,3,4,108,-7.5734
1973,4,3,5,103,-8.1254
1973,5,1,1,276,-9.9362
1973,5,1,2,99,-7.1452
1973,5,1,3,87,-8.7850
1973,5,1,4,146,-7.5799
1973,5,1,5,168,-8.4998
1973,5,2,1,67,-7.6128
1973,5,2,2,70,-8.1755
1973,5,2,3,52,-9.6645
1973,5,2,4,87,-7.2287
1973,5,2,5,77,-11.3931
1973,5,3,1,64,-3.5729
1973,5,3,2,102,-0.4042
1973,5,3,3,140,-1.3177
1973,5,3,4,107,-2.7150
1973,5,3,5,103,-3.2054
1973,6,1,1,273,-2.7297
1973,6,1,2,99,-1.9723
1973,6,1,3,86,-3.0631
1973,6,1,4,146,-3.6381
1973,6,1,5,164,-4.2339
1973,6,2,1,67,-3.3047
1973,6,2,2,70,-1.9484
1973,6,2,3,52,-2.8448
1973,6,2,4,87,-4.7754
1973,6,2,5,75,-2.2848
1973,6,3,1,64,-1.2466
1973,6,3,2,102,-0.6921
1973,6,3,3,140,0.1657
1973,6,3,4,106,-2.7619
1973,6,3,5,103,-4.0348
1973,7,1,1,260,13.3197
1973,7,1,2,102,11.7392
1973,7,1,3,100,14.7768
1973,7,1,4,175,15.5085
1973,7,1,5,226,19.8736
1973,7,2,1,75,11.1094
1973,7,2,2,68,9.7015
1973,7,2,3,71,11.4437
1973,7,2,4,88,16.0530
1973,7,2,5,71,18.2424
1973,7,3,1,80,6.6543
1973,7,3,2,131,2.7660
1973,7,3,3,124,4.3576
1973,7,3,4,94,8.4324
1973,7,3,5,98,12.4272
1973,8,1,1,256,-6.4448
1973,8,1,2,101,-5.0058
1973,8,1,3,100,-6.9419
1973,8,1,4,175,-6.6989
1973,8,1,5,225,-6.4055
1973,8,2,1,75,-4.4117
1973,8,2,2,68,-2.9420
1973,8,2,3,71,-3.7209
1973,8,2,4,88,-3.0732
1973,8,2,5,71,-4.8257
1973,8,3,1,80,-2.3405
1973,8,3,2,131,-3.7935
1973,8,3,3,124,-2.9309
1973,8,3,4,94,-3.4099
1973,8,3,5,98,-2.3657
1973,9,1,1,255,9.6251
1973,9,1,2,101,5.3835
1973,9,1,3,101,10.0112
1973,9,1,4,174,10.4432
1973,9,1,5,225,9.4262
1973,9,2,1,75,8.4973
1973,9,2,2,68,10.1166
1973,9,2,3,71,11.7448
1973,9,2,4,88,12.6628
1973,9,2,5,70,13.9780
1973,9,3,1,80,9.5342
1973,9,3,2,131,4.9343
1973,9,3,3,124,0.8798
1973,9,3,4,94,6.1447
1973,9,3,5,97,7.3570
1973,10,1,1,253,1.6883
1973,10,1,2,102,0.4250
1973,10,1,3,101,-2.0622
1973,10,1,4,174,-0.6157
1973,10,1,5,226,0.3345
1973,10,2,1,75,2.9427
1973,10,2,2,68,-1.4948
1973,10,2,3,71,-0.8234
1973,10,2,4,88,-0.3367
1973,10,2,5,70,-0.0489
1973,10,3,1,79,2.3611
1973,10,3,2,131,-0.2993
1973,10,3,3,124,1.4326
1973,10,3,4,94,-0.9272
1973,10,3,5,97,0.9243
1973,11,1,1,254,-18.2006
1973,11,1,2,102,-17.0340
1973,11,1,3,101,-19.3139
1973,11,1,4,173,-23.4362
1973,11,1,5,225,-21.8435
1973,11,2,1,75,-18.7654
1973,11,2,2,68,-17.1434
1973,11,2,3,70,-17.2715
1973,11,2,4,88,-22.0459
1973,11,2,5,70,-24.1228
1973,11,3,1,79,-11.6850
1973,11,3,2,131,-9.2639
1973,11,3,3,124,-11.6120
1973,11,3,4,94,-14.9989
1973,11,3,5,97,-16.2484
1973,12,1,1,253,-5.2856
1973,12,1,2,102,-3.2071
1973,12,1,3,101,-2.7108
1973,12,1,4,173,-2.7442
1973,12,1,5,225,-4.8384
1973,12,2,1,74,-0.9751
1973,12,2,2,68,-1.7025
1973,12,2,3,69,-0.6500
1973,12,2,4,87,-2.5825
1973,12,2,5,70,-0.2006
1973,12,3,1,79,4.2713
1973,12,3,2,131,2.4464
1973,12,3,3,124,-0.7485
1973,12,3,4,94,0.2209
1973,12,3,5,98,2.7010
1974,1,1,1,252,21.3160
1974,1,1,2,102,14.9521
1974,1,1,3,100,12.6364
1974,1,1,4,173,17.2233
1974,1,1,5,226,15.7633
1974,1,2,1,74,15.4887
1974,1,2,2,68,9.3572
1974,1,2,3,69,11.3843
1974,1,2,4,87,7.7147
1974,1,2,5,70,9.1920
1974,1,3,1,79,0.2379
1974,1,3,2,131,-2.3613
1974,1,3,3,124,0.5945
1974,1,3,4,94,0.4517
1974,1,3,5,98,-0.2129
1974,2,1,1,248,-0.8972
1974,2,1,2,102,-3.2403
1974,2,1,3,100,0.6480
1974,2,1,4,173,-1.6824
1974,2,1,5,220,-1.1854
1974,2,2,1,74,1.6407
1974,2,2,2,68,2.7609
1974,2,2,3,69,1.7978
1974,2,2,4,87,1.6672
1974,2,2,5,70,-0.0938
1974,2,3,1,79,0.6058
1974,2,3,2,131,0.0239
1974,2,3,3,124,-0.2049
1974,2,3,4,93,-0.1958
1974,2,3,5,98,1.1641
1974,3,1,1,247,0.2443
1974,3,1,2,101,1.1053
1974,3,1,3,100,0.5206
1974,3,1,4,172,0.5924
1974,3,1,5,219,1.1837
1974,3,2,1,74,2.1371
1974,3,2,2,68,-0.5483
1974,3,2,3,69,0.2689
1974,3,2,4,86,-1.3988
1974,3,2,5,70,-4.3806
1974,3,3,1,79,-2.1428
1974,3,3,2,130,-1.5600
1974,3,3,3,124,-1.8900
1974,3,3,4,93,-2.6127
1974,3,3,5,98,-4.2962
1974,4,1,1,245,-6.1097
1974,4,1,2,101,-3.5672
1974,4,1,3,100,-2.3244
1974,4,1,4,171,-5.5414
1974,4,1,5,220,-5.9638
1974,4,2,1,74,-2.5383
1974,4,2,2,68,-3.2300
1974,4,2,3,69,-4.1595
1974,4,2,4,86,-4.9045
1974,4,2,5,70,-5.9227
1974,4,3,1,79,-4.5285
1974,4,3,2,130,-3.0759
1974,4,3,3,124,-3.7014
1974,4,3,4,93,-2.7729
1974,4,3,5,98,-2.9237
1974,5,1,1,244,-7.8131
1974,5,1,2,101,-5.7598
1974,5,1,3,100,-6.6663
1974,5,1,4,170,-6.6100
1974,5,1,5,218,-9.2426
1974,5,2,1,72,-8.1905
1974,5,2,2,68,-5.7652
1974,5,2,3,69,-5.7850
1974,5,2,4,86,-7.1636
1974,5,2,5,69,-9.7122
1974,5,3,1,79,-5.3679
1974,5,3,2,130,-2.1568
1974,5,3,3,124,-3.4041
1974,5,3,4,93,0.6981
1974,5,3,5,98,-3.7449
1974,6,1,1,242,-1.7846
1974,6,1,2,101,-1.3559
1974,6,1,3,100,-1.7037
1974,6,1,4,170,-2.7975
1974,6,1,5,218,-1.6592
1974,6,2,1,71,-1.0237
1974,6,2,2,68,-0.3419
1974,6,2,3,69,-0.7349
1974,6,2,4,86,0.2077
1974,6,2,5,69,-5.4599
1974,6,3,1,79,-1.5749
1974,6,3,2,130,-0.7767
1974,6,3,3,124,-0.1838
1974,6,3,4,93,-2.4237
1974,6,3,5,97,-2.2598
1974,7,1,1,319,-5.0741
1974,7,1,2,143,-4.0043
1974,7,1,3,174,-3.9309
1974,7,1,4,221,-4.8924
1974,7,1,5,362,-6.7332
1974,7,2,1,88,-5.3332
1974,7,2,2,86,-1.3459
1974,7,2,3,96,-4.0148
1974,7,2,4,88,-2.7075
1974,7,2,5,118,-7.5986
1974,7,3,1,72,-6.3089
1974,7,3,2,121,-9.0641
1974,7,3,3,132,-6.6974
1974,7,3,4,152,-8.8412
1974,7,3,5,112,-10.1631
1974,8,1,1,314,-6.8471
1974,8,1,2,143,-5.3993
1974,8,1,3,174,-6.7929
1974,8,1,4,220,-7.5242
1974,8,1,5,361,-8.4234
1974,8,2,1,88,-5.7714
1974,8,2,2,85,-8.1256
1974,8,2,3,95,-8.5826
1974,8,2,4,88,-8.5090
1974,8,2,5,117,-8.4599
1974,8,3,1,72,-4.3368
1974,8,3,2,121,-6.5243
1974,8,3,3,132,-9.7353
1974,8,3,4,152,-8.5752
1974,8,3,5,112,-10.0130
1974,9,1,1,308,-8.5906
1974,9,1,2,141,-7.8115
1974,9,1,3,172,-7.0135
1974,9,1,4,219,-10.4102
1974,9,1,5,356,-9.8725
1974,9,2,1,88,-8.0467
1974,9,2,2,83,-7.8352
1974,9,2,3,94,-7.2381
1974,9,2,4,88,-8.9656
1974,9,2,5,116,-13.1783
1974,9,3,1,72,-11.0464
1974,9,3,2,121,-9.5633
1974,9,3,3,132,-12.2553
1974,9,3,4,152,-14.2145
1974,9,3,5,111,-15.3791
1974,10,1,1,304,9.8129
1974,10,1,2,140,11.9085
1974,10,1,3,172,6.6655
1974,10,1,4,220,8.1039
1974,10,1,5,356,9.3273
1974,10,2,1,88,7.3722
1974,10,2,2,84,9.3524
1974,10,2,3,94,8.5192
1974,10,2,4,88,10.8730
1974,10,2,5,115,15.3126
1974,10,3,1,72,17.2943
1974,10,3,2,121,14.4645
1974,10,3,3,131,17.5950
1974,10,3,4,152,18.1683
1974,10,3,5,111,20.1822
1974,11,1,1,303,-6.6428
1974,11,1,2,140,-6.4346
1974,11,1,3,174,-4.3835
1974,11,1,4,219,-6.5172
1974,11,1,5,356,-6.7466
1974,11,2,1,88,-4.7125
1974,11,2,2,83,-4.3059
1974,11,2,3,94,-5.3347
1974,11,2,4,88,-5.3282
1974,11,2,5,116,-3.9105
1974,11,3,1,72,-2.3367
1974,11,3,2,121,-3.7496
1974,11,3,3,130,-5.7212
1974,11,3,4,152,-4.5359
1974,11,3,5,111,-2.9814
1974,12,1,1,300,-9.0087
1974,12,1,2,140,-5.3772
1974,12,1,3,173,-7.0469
1974,12,1,4,219,-8.0270
1974,12,1,5,355,-9.7520
1974,12,2,1,88,-7.3102
1974,12,2,2,84,-6.5267
1974,12,2,3,95,-5.5333
1974,12,2,4,88,-6.1687
1974,12,2,5,115,-6.0528
1974,12,3,1,72,-3.5547
1974,12,3,2,121,1.2526
1974,12,3,3,130,-2.6506
1974,12,3,4,152,-3.9093
1974,12,3,5,111,-4.9725
1975,1,1,1,299,30.5712
1975,1,1,2,141,24.2277
1975,1,1,3,172,28.1219
1975,1,1,4,218,27.0296
1975,1,1,5,356,34.6816
1975,1,2,1,86,28.4293
1975,1,2,2,83,24.8359
1975,1,2,3,95,24.9676
1975,1,2,4,88,26.2000
1975,1,2,5,115,25.7802
1975,1,3,1,72,13.8005
1975,1,3,2,121,9.9455
1975,1,3,3,131,13.0322
1975,1,3,4,152,13.3231
1975,1,3,5,110,11.3543
1975,2,1,1,299,6.7147
1975,2,1,2,141,3.7592
1975,2,1,3,171,2.9398
1975,2,1,4,217,6.1322
1975,2,1,5,355,5.9465
1975,2,2,1,85,4.8384
1975,2,2,2,83,4.4223
1975,2,2,3,95,3.8786
1975,2,2,4,88,2.4566
1975,2,2,5,115,7.9002
1975,2,3,1,72,5.5364
1975,2,3,2,121,4.3513
1975,2,3,3,131,8.1262
1975,2,3,4,152,9.6020
1975,2,3,5,110,8.9895
1975,3,1,1,300,9.3802
1975,3,1,2,140,6.6349
1975,3,1,3,171,6.7151
1975,3,1,4,218,8.3812
1975,3,1,5,353,12.0575
1975,3,2,1,85,8.6209
1975,3,2,2,83,6.1795
1975,3,2,3,95,7.8728
1975,3,2,4,88,7.2495
1975,3,2,5,115,9.4736
1975,3,3,1,72,3.7943
1975,3,3,2,121,2.8576
1975,3,3,3,131,2.8108
1975,3,3,4,151,3.4028
1975,3,3,5,110,4.3741
1975,4,1,1,301,3.2546
1975,4,1,2,140,4.8666
1975,4,1,3,171,3.4975
1975,4,1,4,218,4.6434
1975,4,1,5,349,3.5626
1975,4,2,1,85,6.0582
1975,4,2,2,83,3.9800
1975,4,2,3,95,3.6234
1975,4,2,4,88,6.1533
1975,4,2,5,115,6.2975
1975,4,3,1,72,2.0923
1975,4,3,2,121,5.1076
1975,4,3,3,131,5.6582
1975,4,3,4,151,5.6839
1975,4,3,5,110,6.9949
1975,5,1,1,300,6.7862
1975,5,1,2,139,4.5202
1975,5,1,3,168,9.2226
1975,5,1,4,215,7.9075
1975,5,1,5,348,10.4702
1975,5,2,1,85,8.6876
1975,5,2,2,83,7.7411
1975,5,2,3,95,6.6576
1975,5,2,4,88,7.7238
1975,5,2,5,115,11.3358
1975,5,3,1,72,5.9986
1975,5,3,2,121,4.7439
1975,5,3,3,131,5.6441
1975,5,3,4,151,3.4996
1975,5,3,5,110,6.2900
1975,6,1,1,300,7.1469
1975,6,1,2,139,7.0509
1975,6,1,3,167,6.6978
1975,6,1,4,215,7.1413
1975,6,1,5,348,9.6061
1975,6,2,1,84,8.0422
1975,6,2,2,83,6.8278
1975,6,2,3,94,6.1326
1975,6,2,4,88,5.9318
1975,6,2,5,115,6.0171
1975,6,3,1,71,5.9606
1975,6,3,2,121,5.7204
1975,6,3,3,131,4.6478
1975,6,3,4,151,2.6849
1975,6,3,5,110,4.8738
1975,7,1,1,466,0.1039
1975,7,1,2,220,-1.3493
1975,7,1,3,200,-2.2322
1975,7,1,4,247,-1.9936
1975,7,1,5,559,0.8155
1975,7,2,1,98,-3.7220
1975,7,2,2,111,-3.4214
1975,7,2,3,111,-3.1524
1975,7,2,4,115,-2.4505
1975,7,2,5,181,-4.6512
1975,7,3,1,79,-2.5490
1975,7,3,2,151,-5.8746
1975,7,3,3,153,-6.7397
1975,7,3,4,175,-6.9586
1975,7,3,5,138,-7.7901
1975,8,1,1,464,-6.5535
1975,8,1,2,219,-4.4550
1975,8,1,3,200,-6.2238
1975,8,1,4,247,-5.9670
1975,8,1,5,558,-7.0990
1975,8,2,1,98,-5.4412
1975,8,2,2,111,-3.7328
1975,8,2,3,111,-3.2244
1975,8,2,4,114,-4.2321
1975,8,2,5,181,-4.8943
1975,8,3,1,78,-2.8644
1975,8,3,2,151,-1.9752
1975,8,3,3,153,-1.2988
1975,8,3,4,175,-0.7197
1975,8,3,5,138,-2.7013
1975,9,1,1,461,-4.1235
1975,9,1,2,220,-3.0995
1975,9,1,3,201,-3.3413
1975,9,1,4,245,-2.1302
1975,9,1,5,556,-3.2189
1975,9,2,1,98,-3.6607
1975,9,2,2,111,-3.2028
1975,9,2,3,110,-3.7246
1975,9,2,4,113,-1.9639
1975,9,2,5,181,-4.8410
1975,9,3,1,78,-2.2462
1975,9,3,2,151,-2.8881
1975,9,3,3,153,-2.6526
1975,9,3,4,174,-4.8525
1975,9,3,5,138,-3.3260
1975,10,1,1,460,3.4791
1975,10,1,2,218,2.2254
1975,10,1,3,201,1.4668
1975,10,1,4,244,2.5945
1975,10,1,5,555,1.3440
1975,10,2,1,97,3.0643
1975,10,2,2,111,3.6932
1975,10,2,3,110,2.8572
1975,10,2,4,114,3.4422
1975,10,2,5,180,1.9517
1975,10,3,1,78,7.0328
1975,10,3,2,151,7.1955
1975,10,3,3,152,8.1661
1975,10,3,4,173,4.5773
1975,10,3,5,138,4.5681
1975,11,1,1,459,2.2211
1975,11,1,2,216,3.0540
1975,11,1,3,202,4.2890
1975,11,1,4,243,2.3806
1975,11,1,5,552,2.3980
1975,11,2,1,96,3.8257
1975,11,2,2,111,3.5709
1975,11,2,3,110,4.2345
1975,11,2,4,114,2.3145
1975,11,2,5,180,2.0680
1975,11,3,1,78,3.8666
1975,11,3,2,151,2.6381
1975,11,3,3,152,4.0615
1975,11,3,4,173,2.4629
1975,11,3,5,138,1.4964
1975,12,1,1,456,-1.1023
1975,12,1,2,217,-1.7327
1975,12,1,3,200,-2.3474
1975,12,1,4,244,-1.4667
1975,12,1,5,548,-0.6049
1975,12,2,1,96,0.9688
1975,12,2,2,110,-1.0285
1975,12,2,3,110,-0.6141
1975,12,2,4,114,-1.4570
1975,12,2,5,179,-2.9538
1975,12,3,1,78,-0.9727
1975,12,3,2,151,-0.6549
1975,12,3,3,153,-1.0540
1975,12,3,4,174,-1.8628
1975,12,3,5,137,-1.3485
1976,1,1,1,424,23.0789
1976,1,1,2,212,20.4163
1976,1,1,3,195,22.6618
1976,1,1,4,238,22.0314
1976,1,1,5,533,23.1730
1976,1,2,1,96,19.4041
1976,1,2,2,110,17.5304
1976,1,2,3,108,18.1031
1976,1,2,4,113,19.1983
1976,1,2,5,178,18.2606
1976,1,3,1,78,14.6462
1976,1,3,2,151,9.3774
1976,1,3,3,153,12.9019
1976,1,3,4,174,13.0224
1976,1,3,5,137,12.3043
1976,2,1,1,424,13.4937
1976,2,1,2,209,8.6833
1976,2,1,3,197,11.7230
1976,2,1,4,236,11.1912
1976,2,1,5,533,11.5957
1976,2,2,1,96,6.4270
1976,2,2,2,109,5.9836
1976,2,2,3,108,7.9543
1976,2,2,4,113,6.5293
1976,2,2,5,177,7.9397
1976,2,3,1,78,4.1076
1976,2,3,2,151,-0.6792
1976,2,3,3,153,-1.0502
1976,2,3,4,174,-0.7539
1976,2,3,5,138,-1.0858
1976,3,1,1,441,2.2254
1976,3,1,2,209,0.3856
1976,3,1,3,199,1.2205
1976,3,1,4,234,2.0730
1976,3,1,5,540,1.7977
1976,3,2,1,96,3.9837
1976,3,2,2,109,2.3340
1976,3,2,3,108,0.1591
1976,3,2,4,113,1.0111
1976,3,2,5,177,1.3634
1976,3,3,1,77,5.0843
1976,3,3,2,151,2.7168
1976,3,3,3,153,3.2595
1976,3,3,4,174,1.4108
1976,3,3,5,137,2.8973
1976,4,1,1,439,-1.4078
1976,4,1,2,210,0.0334
1976,4,1,3,198,-0.9092
1976,4,1,4,234,-1.4101
1976,4,1,5,535,-2.4392
1976,4,2,1,96,-1.1918
1976,4,2,2,108,1.2661
1976,4,2,3,106,-0.1588
1976,4,2,4,113,-1.7597
1976,4,2,5,177,-1.9112
1976,4,3,1,77,0.7789
1976,4,3,2,151,-0.1969
1976,4,3,3,153,-2.0205
1976,4,3,4,174,-0.5509
1976,4,3,5,137,-1.9241
1976,5,1,1,442,-3.7449
1976,5,1,2,212,-2.0748
1976,5,1,3,200,-2.6383
1976,5,1,4,239,-2.9690
1976,5,1,5,541,-2.9353
1976,5,2,1,96,-3.4451
