year,month,rank_ME,rank_IVG,nstocks,ret_vw
1986,5,1,3,260,1.7306
1986,5,1,4,296,3.9212
1986,5,1,5,573,2.4414
1986,5,2,1,88,1.6694
1986,5,2,2,71,2.6586
1986,5,2,3,92,5.2293
1986,5,2,4,108,4.3115
1986,5,2,5,177,3.6582
1986,5,3,1,93,4.8793
1986,5,3,2,128,6.6422
1986,5,3,3,135,5.8703
1986,5,3,4,117,5.7099
1986,5,3,5,119,2.6800
1986,6,1,1,404,0.6937
1986,6,1,2,226,2.5143
1986,6,1,3,255,-0.9589
1986,6,1,4,295,1.6547
1986,6,1,5,568,-1.8992
1986,6,2,1,88,-1.5683
1986,6,2,2,71,0.5010
1986,6,2,3,92,1.4216
1986,6,2,4,108,1.0510
1986,6,2,5,176,-0.8244
1986,6,3,1,92,2.3456
1986,6,3,2,126,3.2142
1986,6,3,3,135,1.9464
1986,6,3,4,117,1.5920
1986,6,3,5,118,-1.8103
1986,7,1,1,509,-9.1161
1986,7,1,2,257,-6.5174
1986,7,1,3,288,-6.5424
1986,7,1,4,337,-7.0669
1986,7,1,5,603,-10.7193
1986,7,2,1,95,-8.6099
1986,7,2,2,103,-8.6261
1986,7,2,3,106,-7.7427
1986,7,2,4,118,-7.6086
1986,7,2,5,174,-11.7484
1986,7,3,1,98,-3.0422
1986,7,3,2,127,-3.3456
1986,7,3,3,129,-4.3691
1986,7,3,4,125,-6.5561
1986,7,3,5,128,-7.4880
1986,8,1,1,505,0.9722
1986,8,1,2,255,2.1070
1986,8,1,3,284,1.5320
1986,8,1,4,335,0.4853
1986,8,1,5,596,1.1579
1986,8,2,1,95,6.9905
1986,8,2,2,103,4.0936
1986,8,2,3,105,4.6073
1986,8,2,4,118,3.5930
1986,8,2,5,174,3.7403
1986,8,3,1,98,9.2713
1986,8,3,2,127,9.2894
1986,8,3,3,129,7.2285
1986,8,3,4,124,6.1902
1986,8,3,5,128,4.7986
1986,9,1,1,495,-6.0722
1986,9,1,2,254,-4.2559
1986,9,1,3,282,-5.9787
1986,9,1,4,335,-4.1046
1986,9,1,5,595,-7.0730
1986,9,2,1,94,-6.2418
1986,9,2,2,102,-5.3686
1986,9,2,3,105,-3.1369
1986,9,2,4,118,-4.5524
1986,9,2,5,174,-8.5630
1986,9,3,1,98,-7.5180
1986,9,3,2,126,-8.0867
1986,9,3,3,129,-7.1937
1986,9,3,4,123,-8.9745
1986,9,3,5,127,-7.0261
1986,10,1,1,490,1.0327
1986,10,1,2,252,2.9462
1986,10,1,3,279,3.4065
1986,10,1,4,332,2.8985
1986,10,1,5,591,2.4675
1986,10,2,1,92,5.2243
1986,10,2,2,101,3.3071
1986,10,2,3,104,2.8257
1986,10,2,4,118,2.6856
1986,10,2,5,174,5.8234
1986,10,3,1,98,4.6015
1986,10,3,2,125,6.0352
1986,10,3,3,129,6.9918
1986,10,3,4,123,7.6087
1986,10,3,5,126,3.1227
1986,11,1,1,474,-0.8105
1986,11,1,2,249,-0.0507
1986,11,1,3,274,1.4151
1986,11,1,4,327,0.2167
1986,11,1,5,586,-1.2145
1986,11,2,1,91,1.3355
1986,11,2,2,101,1.8815
1986,11,2,3,104,2.1245
1986,11,2,4,117,0.4605
1986,11,2,5,174,-0.0997
1986,11,3,1,96,1.7192
1986,11,3,2,124,2.2790
1986,11,3,3,129,2.1720
1986,11,3,4,122,3.5871
1986,11,3,5,125,2.2409
1986,12,1,1,464,-4.0632
1986,12,1,2,249,-3.7717
1986,12,1,3,271,-2.1488
1986,12,1,4,323,-2.7565
1986,12,1,5,581,-2.2448
1986,12,2,1,91,-1.7974
1986,12,2,2,101,-2.1656
1986,12,2,3,102,-1.3346
1986,12,2,4,117,-1.6669
1986,12,2,5,172,-3.6973
1986,12,3,1,96,-2.9578
1986,12,3,2,123,-1.8837
1986,12,3,3,128,-2.6416
1986,12,3,4,122,-2.9075
1986,12,3,5,124,-3.4845
1987,1,1,1,454,10.6615
1987,1,1,2,246,10.2086
1987,1,1,3,261,7.8297
1987,1,1,4,318,10.5701
1987,1,1,5,571,10.5560
1987,1,2,1,88,11.5091
1987,1,2,2,98,13.8384
1987,1,2,3,101,9.8965
1987,1,2,4,115,11.4538
1987,1,2,5,170,14.0085
1987,1,3,1,95,12.9349
1987,1,3,2,122,14.2042
1987,1,3,3,126,13.9455
1987,1,3,4,120,14.0974
1987,1,3,5,123,12.3788
1987,2,1,1,452,9.8945
1987,2,1,2,244,7.4433
1987,2,1,3,261,6.2231
1987,2,1,4,317,9.3130
1987,2,1,5,561,8.8915
1987,2,2,1,87,5.5628
1987,2,2,2,98,7.7438
1987,2,2,3,100,6.5133
1987,2,2,4,112,7.3211
1987,2,2,5,170,8.4472
1987,2,3,1,95,3.5030
1987,2,3,2,121,4.0373
1987,2,3,3,126,2.8813
1987,2,3,4,119,4.5367
1987,2,3,5,123,6.1959
1987,3,1,1,449,3.3194
1987,3,1,2,244,4.5354
1987,3,1,3,259,3.3651
1987,3,1,4,315,0.9688
1987,3,1,5,560,2.0478
1987,3,2,1,86,4.2696
1987,3,2,2,98,2.9139
1987,3,2,3,100,2.6613
1987,3,2,4,112,2.6902
1987,3,2,5,170,-0.9270
1987,3,3,1,95,2.2973
1987,3,3,2,120,3.0230
1987,3,3,3,126,3.3236
1987,3,3,4,119,2.7240
1987,3,3,5,122,2.8546
1987,4,1,1,445,-0.7634
1987,4,1,2,237,-1.4579
1987,4,1,3,256,-1.6301
1987,4,1,4,315,-4.3291
1987,4,1,5,557,-3.2941
1987,4,2,1,86,-4.4392
1987,4,2,2,97,-2.0760
1987,4,2,3,100,-2.8216
1987,4,2,4,112,-3.1327
1987,4,2,5,170,-2.9173
1987,4,3,1,94,-0.2175
1987,4,3,2,120,-0.8674
1987,4,3,3,126,-1.1759
1987,4,3,4,119,-0.5951
1987,4,3,5,122,0.0768
1987,5,1,1,441,1.8172
1987,5,1,2,232,0.5985
1987,5,1,3,254,-0.0221
1987,5,1,4,314,-0.1315
1987,5,1,5,553,-0.7797
1987,5,2,1,85,3.0278
1987,5,2,2,96,1.1256
1987,5,2,3,99,1.4237
1987,5,2,4,112,-0.1649
1987,5,2,5,170,-1.2702
1987,5,3,1,94,0.2641
1987,5,3,2,119,0.9948
1987,5,3,3,125,1.0700
1987,5,3,4,119,0.5356
1987,5,3,5,122,1.2729
1987,6,1,1,440,0.4694
1987,6,1,2,229,3.2149
1987,6,1,3,253,2.3488
1987,6,1,4,314,2.5058
1987,6,1,5,550,0.9165
1987,6,2,1,84,1.0378
1987,6,2,2,96,2.7325
1987,6,2,3,98,4.5611
1987,6,2,4,112,4.0622
1987,6,2,5,169,3.3872
1987,6,3,1,94,3.6900
1987,6,3,2,119,4.2297
1987,6,3,3,125,6.1423
1987,6,3,4,119,4.9040
1987,6,3,5,122,4.2315
1987,7,1,1,516,3.7207
1987,7,1,2,334,3.1422
1987,7,1,3,286,3.8972
1987,7,1,4,266,2.9727
1987,7,1,5,598,2.4992
1987,7,2,1,91,6.9570
1987,7,2,2,83,4.1685
1987,7,2,3,109,3.5670
1987,7,2,4,97,2.8205
1987,7,2,5,169,4.0128
1987,7,3,1,88,6.7349
1987,7,3,2,114,2.5696
1987,7,3,3,121,5.6018
1987,7,3,4,140,4.1857
1987,7,3,5,126,6.1655
1987,8,1,1,508,2.2408
1987,8,1,2,333,4.6334
1987,8,1,3,285,2.1798
1987,8,1,4,264,2.2281
1987,8,1,5,592,0.4751
1987,8,2,1,90,2.2074
1987,8,2,2,82,3.6549
1987,8,2,3,107,4.1226
1987,8,2,4,97,4.7455
1987,8,2,5,169,2.8212
1987,8,3,1,87,4.2437
1987,8,3,2,114,3.7205
1987,8,3,3,121,4.6298
1987,8,3,4,140,2.7914
1987,8,3,5,126,3.5916
1987,9,1,1,505,0.6207
1987,9,1,2,330,-0.8282
1987,9,1,3,283,0.6019
1987,9,1,4,264,-0.4736
1987,9,1,5,587,-2.2664
1987,9,2,1,88,-1.2430
1987,9,2,2,81,-0.8833
1987,9,2,3,107,-0.4771
1987,9,2,4,96,-2.3995
1987,9,2,5,167,-2.0354
1987,9,3,1,86,-0.3605
1987,9,3,2,114,-3.7507
1987,9,3,3,120,-0.7148
1987,9,3,4,139,-2.2718
1987,9,3,5,126,-3.8746
1987,10,1,1,500,-31.5740
1987,10,1,2,329,-28.4459
1987,10,1,3,277,-30.3843
1987,10,1,4,263,-30.3818
1987,10,1,5,581,-32.5341
1987,10,2,1,85,-29.4037
1987,10,2,2,81,-26.0178
1987,10,2,3,107,-27.5948
1987,10,2,4,95,-28.0401
1987,10,2,5,164,-33.7281
1987,10,3,1,85,-21.2667
1987,10,3,2,113,-19.6691
1987,10,3,3,120,-20.4099
1987,10,3,4,139,-21.4173
1987,10,3,5,126,-25.0642
1987,11,1,1,492,-5.8068
1987,11,1,2,324,-4.0053
1987,11,1,3,276,-3.7822
1987,11,1,4,261,-4.2757
1987,11,1,5,578,-6.1945
1987,11,2,1,84,-3.9115
1987,11,2,2,80,-1.5919
1987,11,2,3,106,-3.0160
1987,11,2,4,95,-1.9565
1987,11,2,5,163,-6.5032
1987,11,3,1,84,-8.8953
1987,11,3,2,113,-7.5162
1987,11,3,3,120,-7.0584
1987,11,3,4,137,-8.3631
1987,11,3,5,126,-7.4539
1987,12,1,1,480,4.9428
1987,12,1,2,319,6.7114
1987,12,1,3,273,6.7960
1987,12,1,4,260,5.7296
1987,12,1,5,571,3.7067
1987,12,2,1,84,9.5155
1987,12,2,2,80,6.3544
1987,12,2,3,105,8.4686
1987,12,2,4,92,9.5219
1987,12,2,5,164,11.7002
1987,12,3,1,84,6.6735
1987,12,3,2,113,6.5428
1987,12,3,3,120,8.1964
1987,12,3,4,137,9.0964
1987,12,3,5,124,7.5282
1988,1,1,1,474,5.6333
1988,1,1,2,318,4.1381
1988,1,1,3,269,4.7010
1988,1,1,4,256,4.7556
1988,1,1,5,566,6.3481
1988,1,2,1,82,3.0737
1988,1,2,2,79,4.4372
1988,1,2,3,104,3.7383
1988,1,2,4,92,1.7156
1988,1,2,5,164,0.5012
1988,1,3,1,83,4.0662
1988,1,3,2,113,4.2463
1988,1,3,3,120,2.3674
1988,1,3,4,137,5.2421
1988,1,3,5,124,3.7926
1988,2,1,1,469,6.2784
1988,2,1,2,312,8.8108
1988,2,1,3,269,7.8583
1988,2,1,4,255,9.8229
1988,2,1,5,559,7.1518
1988,2,2,1,82,10.3462
1988,2,2,2,78,7.8756
1988,2,2,3,103,8.5225
1988,2,2,4,90,8.6479
1988,2,2,5,164,9.1619
1988,2,3,1,83,4.6201
1988,2,3,2,113,4.3997
1988,2,3,3,119,5.1936
1988,2,3,4,137,4.8894
1988,2,3,5,124,6.2933
1988,3,1,1,462,6.4875
1988,3,1,2,309,3.9257
1988,3,1,3,267,6.6886
1988,3,1,4,249,5.1153
1988,3,1,5,555,5.0000
1988,3,2,1,80,3.1160
1988,3,2,2,78,2.2860
1988,3,2,3,103,4.8163
1988,3,2,4,90,3.2969
1988,3,2,5,164,2.9992
1988,3,3,1,83,-3.5923
1988,3,3,2,113,-2.3969
1988,3,3,3,119,-1.8876
1988,3,3,4,137,-2.0735
1988,3,3,5,124,-4.1499
1988,4,1,1,458,2.2626
1988,4,1,2,309,2.2690
1988,4,1,3,264,2.2856
1988,4,1,4,249,2.2361
1988,4,1,5,551,1.9586
1988,4,2,1,80,1.4843
1988,4,2,2,77,1.8136
1988,4,2,3,102,2.6406
1988,4,2,4,89,2.5478
1988,4,2,5,164,1.9825
1988,4,3,1,83,0.2192
1988,4,3,2,112,3.0793
1988,4,3,3,118,-0.3086
1988,4,3,4,136,1.3844
1988,4,3,5,124,0.5774
1988,5,1,1,455,-3.5414
1988,5,1,2,307,-1.7331
1988,5,1,3,263,-1.1903
1988,5,1,4,248,-0.1941
1988,5,1,5,542,-2.2351
1988,5,2,1,78,-1.6367
1988,5,2,2,77,1.1324
1988,5,2,3,102,-1.3997
1988,5,2,4,89,-2.0516
1988,5,2,5,162,-1.0107
1988,5,3,1,83,0.4350
1988,5,3,2,111,0.2946
1988,5,3,3,118,0.1828
1988,5,3,4,136,0.4453
1988,5,3,5,123,0.1040
1988,6,1,1,446,6.0293
1988,6,1,2,301,6.4898
1988,6,1,3,258,6.1085
1988,6,1,4,247,5.9268
1988,6,1,5,535,6.7395
1988,6,2,1,77,6.1197
1988,6,2,2,76,7.4462
1988,6,2,3,101,8.2990
1988,6,2,4,89,6.9005
1988,6,2,5,160,9.2788
1988,6,3,1,83,3.3918
1988,6,3,2,110,4.3766
1988,6,3,3,118,4.1421
1988,6,3,4,136,4.8307
1988,6,3,5,122,7.6115
1988,7,1,1,562,0.9115
1988,7,1,2,292,1.6070
1988,7,1,3,239,-0.5472
1988,7,1,4,267,-1.8626
1988,7,1,5,655,-0.7044
1988,7,2,1,90,0.9155
1988,7,2,2,106,-0.3176
1988,7,2,3,95,-1.5015
1988,7,2,4,110,-1.5764
1988,7,2,5,177,-2.1559
1988,7,3,1,96,-0.5785
1988,7,3,2,108,-0.9112
1988,7,3,3,131,-0.5180
1988,7,3,4,136,-1.1181
1988,7,3,5,132,-1.5668
1988,8,1,1,555,-2.4192
1988,8,1,2,290,-2.5414
1988,8,1,3,237,-2.7486
1988,8,1,4,265,-1.5969
1988,8,1,5,650,-2.2002
1988,8,2,1,90,-2.4883
1988,8,2,2,106,-2.2288
1988,8,2,3,95,-2.7441
1988,8,2,4,108,-1.3237
1988,8,2,5,176,-4.7129
1988,8,3,1,96,-1.7632
1988,8,3,2,108,-3.6555
1988,8,3,3,129,-3.8312
1988,8,3,4,136,-2.5701
1988,8,3,5,132,-3.7267
1988,9,1,1,549,2.1350
1988,9,1,2,287,3.0336
1988,9,1,3,235,3.9858
1988,9,1,4,261,0.4866
1988,9,1,5,646,2.6011
1988,9,2,1,87,3.7871
1988,9,2,2,106,3.6281
1988,9,2,3,94,3.4153
1988,9,2,4,106,3.2625
1988,9,2,5,173,1.1616
1988,9,3,1,96,4.8683
1988,9,3,2,108,3.6087
1988,9,3,3,128,3.6593
1988,9,3,4,136,3.5845
1988,9,3,5,132,5.3027
1988,10,1,1,543,-1.7617
1988,10,1,2,286,-1.9786
1988,10,1,3,234,-2.5057
1988,10,1,4,258,-1.6172
1988,10,1,5,640,-2.3326
1988,10,2,1,86,0.4907
1988,10,2,2,104,0.4206
1988,10,2,3,93,-0.6710
1988,10,2,4,104,-0.9356
1988,10,2,5,172,-0.2507
1988,10,3,1,96,5.1610
1988,10,3,2,107,2.4800
1988,10,3,3,128,3.4831
1988,10,3,4,136,1.8904
1988,10,3,5,132,0.3241
1988,11,1,1,539,-4.4450
1988,11,1,2,281,-2.9089
1988,11,1,3,233,-3.3877
1988,11,1,4,255,-2.9303
1988,11,1,5,637,-5.4171
1988,11,2,1,86,-1.9825
1988,11,2,2,104,-1.6757
1988,11,2,3,93,-1.3613
1988,11,2,4,101,-4.9848
1988,11,2,5,171,-2.9609
1988,11,3,1,95,0.7253
1988,11,3,2,106,-1.2830
1988,11,3,3,127,-1.5300
1988,11,3,4,135,-1.9167
1988,11,3,5,132,-1.9897
1988,12,1,1,535,4.0609
1988,12,1,2,280,3.7176
1988,12,1,3,229,5.2744
1988,12,1,4,251,5.4829
1988,12,1,5,628,2.8287
1988,12,2,1,83,3.7245
1988,12,2,2,104,5.4082
1988,12,2,3,92,4.2988
1988,12,2,4,100,4.7217
1988,12,2,5,170,4.1233
1988,12,3,1,95,0.6438
1988,12,3,2,106,2.2945
1988,12,3,3,124,2.0324
1988,12,3,4,135,2.7943
1988,12,3,5,132,2.4649
1989,1,1,1,527,6.7561
1989,1,1,2,276,4.2049
1989,1,1,3,227,4.4497
1989,1,1,4,249,4.6955
1989,1,1,5,621,4.6681
1989,1,2,1,83,5.3072
1989,1,2,2,103,5.3924
1989,1,2,3,92,2.9233
1989,1,2,4,99,3.7497
1989,1,2,5,170,4.9402
1989,1,3,1,95,7.5394
1989,1,3,2,106,5.8844
1989,1,3,3,123,6.5804
1989,1,3,4,135,6.3178
1989,1,3,5,129,7.2804
1989,2,1,1,518,-0.4089
1989,2,1,2,274,0.8962
1989,2,1,3,225,0.7908
1989,2,1,4,249,1.3727
1989,2,1,5,616,0.8275
1989,2,2,1,82,0.7475
1989,2,2,2,103,1.8402
1989,2,2,3,91,3.0221
1989,2,2,4,99,1.9047
1989,2,2,5,169,-0.3108
1989,2,3,1,94,-0.7068
1989,2,3,2,106,-1.7987
1989,2,3,3,123,-2.8698
1989,2,3,4,134,-2.8025
1989,2,3,5,129,-2.5110
1989,3,1,1,514,2.3870
1989,3,1,2,271,4.0302
1989,3,1,3,223,2.5646
1989,3,1,4,246,1.9605
1989,3,1,5,609,3.1603
1989,3,2,1,81,2.8544
1989,3,2,2,102,2.8235
1989,3,2,3,90,2.4687
1989,3,2,4,98,1.7419
1989,3,2,5,169,4.0390
1989,3,3,1,94,2.5245
1989,3,3,2,106,2.5561
1989,3,3,3,123,0.7425
1989,3,3,4,134,1.6035
1989,3,3,5,129,1.7549
1989,4,1,1,508,3.0254
1989,4,1,2,269,3.5139
1989,4,1,3,223,2.7772
1989,4,1,4,243,3.5216
1989,4,1,5,604,2.6749
1989,4,2,1,80,5.6703
1989,4,2,2,101,4.3379
1989,4,2,3,90,5.5903
1989,4,2,4,98,3.1858
1989,4,2,5,168,5.7141
1989,4,3,1,93,5.4310
1989,4,3,2,106,5.5991
1989,4,3,3,123,4.6624
1989,4,3,4,134,4.6637
1989,4,3,5,128,6.4717
1989,5,1,1,505,4.2344
1989,5,1,2,267,2.5719
1989,5,1,3,221,3.5241
1989,5,1,4,243,2.1125
1989,5,1,5,598,4.9339
1989,5,2,1,80,5.1777
1989,5,2,2,101,3.4157
1989,5,2,3,89,3.8252
1989,5,2,4,98,3.7732
1989,5,2,5,167,4.1841
1989,5,3,1,93,3.8492
1989,5,3,2,106,4.3106
1989,5,3,3,123,3.4499
1989,5,3,4,134,3.9996
1989,5,3,5,127,5.7072
1989,6,1,1,501,-0.2750
1989,6,1,2,264,-1.4554
1989,6,1,3,217,-2.0311
1989,6,1,4,241,-1.0723
1989,6,1,5,587,-2.6432
1989,6,2,1,80,-1.5477
1989,6,2,2,100,-0.1248
1989,6,2,3,89,-0.9759
1989,6,2,4,97,-1.2564
1989,6,2,5,166,-3.8752
1989,6,3,1,92,0.5199
1989,6,3,2,106,-1.6052
1989,6,3,3,122,-0.4282
1989,6,3,4,134,-1.0203
1989,6,3,5,127,-1.3381
1989,7,1,1,637,2.5809
1989,7,1,2,258,2.9179
1989,7,1,3,271,2.1193
1989,7,1,4,300,3.2151
1989,7,1,5,642,3.1623
1989,7,2,1,87,3.7082
1989,7,2,2,84,4.5265
1989,7,2,3,105,5.5099
1989,7,2,4,114,1.9380
1989,7,2,5,181,5.8424
1989,7,3,1,104,7.1976
1989,7,3,2,110,9.0503
1989,7,3,3,148,9.1689
1989,7,3,4,123,8.5013
1989,7,3,5,100,6.8365
1989,8,1,1,633,1.9726
1989,8,1,2,255,1.3044
1989,8,1,3,269,1.4558
1989,8,1,4,300,0.3205
1989,8,1,5,639,1.4117
1989,8,2,1,86,3.1135
1989,8,2,2,84,0.8573
1989,8,2,3,105,4.1391
1989,8,2,4,114,2.7783
1989,8,2,5,181,3.1527
1989,8,3,1,103,3.7894
1989,8,3,2,109,0.1904
1989,8,3,3,147,1.8588
1989,8,3,4,121,3.4820
1989,8,3,5,100,3.3310
1989,9,1,1,627,-0.0100
1989,9,1,2,252,-1.1292
1989,9,1,3,265,0.1880
1989,9,1,4,297,-0.4947
1989,9,1,5,634,-0.4831
1989,9,2,1,85,0.2765
1989,9,2,2,83,-0.4039
1989,9,2,3,104,1.5508
1989,9,2,4,113,0.0066
1989,9,2,5,180,1.8212
1989,9,3,1,102,-0.3178
1989,9,3,2,108,0.1235
1989,9,3,3,147,-1.0183
1989,9,3,4,121,-1.4169
1989,9,3,5,99,-0.9947
1989,10,1,1,617,-7.0954
1989,10,1,2,251,-5.9024
1989,10,1,3,262,-6.0584
1989,10,1,4,295,-5.5911
1989,10,1,5,631,-5.4403
1989,10,2,1,84,-5.8503
1989,10,2,2,83,-3.6828
1989,10,2,3,103,-5.8917
1989,10,2,4,113,-7.0549
1989,10,2,5,180,-5.3357
1989,10,3,1,102,-1.8221
1989,10,3,2,108,-0.8135
1989,10,3,3,147,-2.9847
1989,10,3,4,121,-3.5943
1989,10,3,5,99,-1.7235
1989,11,1,1,611,-1.6516
1989,11,1,2,251,-2.3851
1989,11,1,3,261,-0.0670
1989,11,1,4,293,-0.2331
1989,11,1,5,624,-0.2366
1989,11,2,1,83,2.9567
1989,11,2,2,83,2.5167
1989,11,2,3,103,0.8081
1989,11,2,4,113,0.1577
1989,11,2,5,180,0.7825
1989,11,3,1,101,2.9891
1989,11,3,2,108,3.9411
1989,11,3,3,146,1.6333
1989,11,3,4,121,0.7786
1989,11,3,5,99,1.3857
1989,12,1,1,601,-0.7578
1989,12,1,2,251,1.1918
1989,12,1,3,259,1.1870
1989,12,1,4,293,-0.8674
1989,12,1,5,617,-0.7896
1989,12,2,1,82,1.3710
1989,12,2,2,82,1.5439
1989,12,2,3,101,2.1537
1989,12,2,4,113,0.7070
1989,12,2,5,178,0.1991
1989,12,3,1,101,4.1037
1989,12,3,2,108,4.4715
1989,12,3,3,146,2.2839
1989,12,3,4,120,2.8327
1989,12,3,5,99,-0.1034
1990,1,1,1,595,-6.1825
1990,1,1,2,249,-6.8443
1990,1,1,3,257,-7.2656
1990,1,1,4,292,-8.5433
1990,1,1,5,612,-8.2198
1990,1,2,1,82,-7.6433
1990,1,2,2,82,-9.3850
1990,1,2,3,100,-9.1942
1990,1,2,4,112,-9.6873
1990,1,2,5,177,-7.9845
1990,1,3,1,100,-5.8597
1990,1,3,2,108,-6.9320
1990,1,3,3,143,-7.0330
1990,1,3,4,120,-5.4680
1990,1,3,5,99,-5.4368
1990,2,1,1,590,0.6740
1990,2,1,2,247,2.4969
1990,2,1,3,255,3.8896
1990,2,1,4,290,2.8787
1990,2,1,5,610,3.4831
1990,2,2,1,80,3.3961
1990,2,2,2,81,1.6160
1990,2,2,3,98,1.5923
1990,2,2,4,112,2.7827
1990,2,2,5,177,3.3256
1990,2,3,1,100,2.6088
1990,2,3,2,107,0.7086
1990,2,3,3,143,0.3777
1990,2,3,4,118,2.7196
1990,2,3,5,98,1.9246
1990,3,1,1,589,2.6879
1990,3,1,2,246,4.3049
1990,3,1,3,254,4.2214
1990,3,1,4,289,4.5009
1990,3,1,5,604,4.0640
1990,3,2,1,78,3.0069
1990,3,2,2,80,2.6763
1990,3,2,3,98,5.2482
1990,3,2,4,112,3.1598
1990,3,2,5,176,6.3411
1990,3,3,1,100,1.9881
1990,3,3,2,107,2.8008
1990,3,3,3,144,3.5181
1990,3,3,4,118,2.4394
1990,3,3,5,98,4.1673
1990,4,1,1,586,-3.1656
1990,4,1,2,244,-2.3492
1990,4,1,3,249,-2.0110
1990,4,1,4,288,-3.1077
1990,4,1,5,601,-2.3750
1990,4,2,1,78,-2.9287
1990,4,2,2,80,-3.1187
1990,4,2,3,98,-3.2295
1990,4,2,4,112,-2.0224
1990,4,2,5,173,-3.0671
1990,4,3,1,100,-4.5065
1990,4,3,2,107,-1.6612
1990,4,3,3,143,-1.6131
1990,4,3,4,118,-3.9512
1990,4,3,5,98,-1.1711
1990,5,1,1,577,6.6811
1990,5,1,2,242,4.1801
1990,5,1,3,249,8.0070
1990,5,1,4,286,4.6240
1990,5,1,5,598,7.5862
1990,5,2,1,78,9.1873
1990,5,2,2,80,6.0473
1990,5,2,3,97,7.1776
1990,5,2,4,112,6.4261
1990,5,2,5,173,8.4403
1990,5,3,1,99,7.6862
1990,5,3,2,107,9.2706
1990,5,3,3,143,9.7984
1990,5,3,4,118,8.1758
1990,5,3,5,98,10.2214
1990,6,1,1,569,1.0743
1990,6,1,2,241,2.4108
1990,6,1,3,247,2.0098
1990,6,1,4,283,-0.6789
1990,6,1,5,593,0.8651
1990,6,2,1,77,-0.1535
1990,6,2,2,80,-0.0878
1990,6,2,3,97,0.3111
1990,6,2,4,112,2.5109
1990,6,2,5,172,-0.4096
1990,6,3,1,99,-0.6915
1990,6,3,2,107,-0.1454
1990,6,3,3,143,-1.0246
1990,6,3,4,118,-1.2511
1990,6,3,5,98,1.3013
1990,7,1,1,592,-4.3144
1990,7,1,2,283,-3.3938
1990,7,1,3,238,-3.1408
1990,7,1,4,282,-4.7225
1990,7,1,5,629,-5.3472
1990,7,2,1,110,-1.1854
1990,7,2,2,93,-3.2126
1990,7,2,3,102,-2.6633
1990,7,2,4,113,-2.4923
1990,7,2,5,181,-5.1235
1990,7,3,1,84,0.9551
1990,7,3,2,127,-0.6593
1990,7,3,3,125,2.2137
1990,7,3,4,131,-1.4513
1990,7,3,5,120,-2.7470
1990,8,1,1,587,-13.7152
1990,8,1,2,280,-12.0941
1990,8,1,3,237,-12.8282
1990,8,1,4,278,-14.6825
1990,8,1,5,623,-15.4228
1990,8,2,1,109,-12.8060
1990,8,2,2,93,-10.7137
1990,8,2,3,102,-12.2307
1990,8,2,4,113,-13.4156
1990,8,2,5,180,-15.2823
1990,8,3,1,83,-5.8400
1990,8,3,2,127,-9.3971
1990,8,3,3,125,-8.5092
1990,8,3,4,131,-9.1604
1990,8,3,5,120,-9.4424
1990,9,1,1,577,-7.5804
1990,9,1,2,281,-7.7057
1990,9,1,3,236,-7.4638
1990,9,1,4,276,-8.5832
1990,9,1,5,619,-11.2066
1990,9,2,1,106,-7.1262
1990,9,2,2,92,-6.6985
1990,9,2,3,102,-6.3775
1990,9,2,4,113,-8.2442
1990,9,2,5,180,-11.1611
1990,9,3,1,82,-1.2099
1990,9,3,2,127,-4.2957
1990,9,3,3,125,-4.9059
1990,9,3,4,130,-4.2612
1990,9,3,5,119,-4.7061
1990,10,1,1,576,-7.1121
1990,10,1,2,279,-6.7097
1990,10,1,3,234,-7.1460
1990,10,1,4,276,-4.8170
1990,10,1,5,618,-7.9474
1990,10,2,1,106,-6.5608
1990,10,2,2,92,-5.0200
1990,10,2,3,101,-6.0196
1990,10,2,4,112,-4.3794
1990,10,2,5,180,-5.9343
1990,10,3,1,82,0.2133
1990,10,3,2,127,0.1432
1990,10,3,3,125,-0.3351
1990,10,3,4,130,1.4275
1990,10,3,5,119,0.7255
1990,11,1,1,573,2.7328
1990,11,1,2,276,3.3436
1990,11,1,3,234,4.1717
1990,11,1,4,277,2.5565
1990,11,1,5,611,5.5490
1990,11,2,1,105,6.6823
1990,11,2,2,92,6.5266
1990,11,2,3,101,8.1944
1990,11,2,4,109,6.7186
1990,11,2,5,180,9.5722
1990,11,3,1,82,4.9375
1990,11,3,2,127,6.0145
1990,11,3,3,125,5.1021
1990,11,3,4,130,6.8522
1990,11,3,5,119,7.7258
1990,12,1,1,571,1.4061
1990,12,1,2,275,1.4943
1990,12,1,3,232,3.3471
1990,12,1,4,277,0.7096
1990,12,1,5,608,0.6755
1990,12,2,1,103,3.5123
1990,12,2,2,92,5.3006
1990,12,2,3,101,5.0949
1990,12,2,4,108,4.7566
1990,12,2,5,179,5.7952
1990,12,3,1,82,1.0955
1990,12,3,2,127,1.6202
1990,12,3,3,125,3.4989
1990,12,3,4,129,3.4502
1990,12,3,5,119,2.8843
1991,1,1,1,566,9.2221
1991,1,1,2,271,8.5572
1991,1,1,3,230,8.7369
1991,1,1,4,275,9.7632
1991,1,1,5,604,10.9830
1991,1,2,1,103,8.2417
1991,1,2,2,92,7.2325
1991,1,2,3,100,5.9185
1991,1,2,4,108,9.9816
1991,1,2,5,179,9.0041
1991,1,3,1,82,1.1046
1991,1,3,2,127,6.5217
1991,1,3,3,125,3.4414
1991,1,3,4,129,3.7753
