year,month,rank_ME,rank_ACI,nstocks,ret_vw
1984,3,2,4,92,1.0991
1984,3,2,5,110,2.0958
1984,3,3,1,93,2.6811
1984,3,3,2,114,0.8693
1984,3,3,3,155,1.9839
1984,3,3,4,139,2.1633
1984,3,3,5,117,0.5232
1984,4,1,1,375,-0.3228
1984,4,1,2,165,0.8806
1984,4,1,3,134,-1.2664
1984,4,1,4,138,-1.1730
1984,4,1,5,298,-1.8193
1984,4,2,1,115,-0.9961
1984,4,2,2,105,1.5628
1984,4,2,3,72,1.4562
1984,4,2,4,92,0.9755
1984,4,2,5,110,-1.2244
1984,4,3,1,93,-0.8283
1984,4,3,2,114,0.4807
1984,4,3,3,155,-0.0154
1984,4,3,4,139,1.6714
1984,4,3,5,117,2.5660
1984,5,1,1,368,-4.7510
1984,5,1,2,162,-4.7122
1984,5,1,3,134,-4.0679
1984,5,1,4,137,-5.0192
1984,5,1,5,299,-4.5708
1984,5,2,1,115,-4.4677
1984,5,2,2,105,-4.7916
1984,5,2,3,70,-5.5690
1984,5,2,4,92,-5.0553
1984,5,2,5,109,-5.1330
1984,5,3,1,93,-5.8638
1984,5,3,2,114,-4.0595
1984,5,3,3,154,-4.4817
1984,5,3,4,139,-4.9591
1984,5,3,5,117,-4.5287
1984,6,1,1,366,4.6305
1984,6,1,2,161,2.4052
1984,6,1,3,132,1.4095
1984,6,1,4,137,2.7026
1984,6,1,5,298,2.5636
1984,6,2,1,115,2.5666
1984,6,2,2,104,3.6356
1984,6,2,3,70,3.4155
1984,6,2,4,91,4.5884
1984,6,2,5,108,1.7148
1984,6,3,1,93,2.8698
1984,6,3,2,114,3.2001
1984,6,3,3,154,1.8229
1984,6,3,4,139,3.1156
1984,6,3,5,117,1.5253
1984,7,1,1,329,-4.3452
1984,7,1,2,169,-4.4108
1984,7,1,3,141,-1.8183
1984,7,1,4,174,-3.3148
1984,7,1,5,340,-3.7311
1984,7,2,1,118,-4.3637
1984,7,2,2,99,-4.8664
1984,7,2,3,86,-3.9807
1984,7,2,4,83,-4.0966
1984,7,2,5,120,-4.2629
1984,7,3,1,80,0.4896
1984,7,3,2,139,-1.7694
1984,7,3,3,143,-2.0912
1984,7,3,4,145,-2.1703
1984,7,3,5,105,-2.3606
1984,8,1,1,326,10.2681
1984,8,1,2,168,10.9934
1984,8,1,3,140,8.5186
1984,8,1,4,174,9.0006
1984,8,1,5,338,10.4004
1984,8,2,1,117,13.8848
1984,8,2,2,98,12.5653
1984,8,2,3,86,10.5052
1984,8,2,4,83,14.0767
1984,8,2,5,120,13.3415
1984,8,3,1,79,12.6235
1984,8,3,2,138,11.6085
1984,8,3,3,142,9.5283
1984,8,3,4,144,12.0725
1984,8,3,5,105,10.1663
1984,9,1,1,320,0.1979
1984,9,1,2,168,-0.4392
1984,9,1,3,140,1.3930
1984,9,1,4,173,0.6082
1984,9,1,5,339,-1.0567
1984,9,2,1,117,-0.4447
1984,9,2,2,98,-0.3835
1984,9,2,3,87,-0.5557
1984,9,2,4,82,-1.7389
1984,9,2,5,117,-0.4440
1984,9,3,1,78,1.0498
1984,9,3,2,138,-0.4486
1984,9,3,3,142,-0.9030
1984,9,3,4,143,-0.0292
1984,9,3,5,105,-0.9138
1984,10,1,1,319,-3.0948
1984,10,1,2,167,-3.4655
1984,10,1,3,140,-0.9357
1984,10,1,4,172,-2.2108
1984,10,1,5,336,-1.6447
1984,10,2,1,115,-1.2575
1984,10,2,2,97,-1.0105
1984,10,2,3,86,-1.2099
1984,10,2,4,81,-0.0234
1984,10,2,5,117,-1.0960
1984,10,3,1,78,1.2505
1984,10,3,2,137,-0.9993
1984,10,3,3,141,1.1410
1984,10,3,4,142,0.2108
1984,10,3,5,105,-0.1325
1984,11,1,1,316,-3.5322
1984,11,1,2,165,-1.4990
1984,11,1,3,139,-0.1718
1984,11,1,4,171,-3.7309
1984,11,1,5,332,-2.0255
1984,11,2,1,114,-2.4400
1984,11,2,2,97,0.6388
1984,11,2,3,86,-0.1096
1984,11,2,4,80,-2.6303
1984,11,2,5,118,-1.5928
1984,11,3,1,78,-0.8962
1984,11,3,2,137,-0.8814
1984,11,3,3,139,-0.3856
1984,11,3,4,142,-1.7022
1984,11,3,5,104,-0.8968
1984,12,1,1,313,-0.5455
1984,12,1,2,164,2.3518
1984,12,1,3,138,0.4234
1984,12,1,4,170,0.1422
1984,12,1,5,330,1.9785
1984,12,2,1,114,1.7913
1984,12,2,2,97,2.2470
1984,12,2,3,85,2.5141
1984,12,2,4,79,3.3926
1984,12,2,5,118,2.0264
1984,12,3,1,76,2.0542
1984,12,3,2,137,1.6967
1984,12,3,3,137,2.1522
1984,12,3,4,142,2.5745
1984,12,3,5,103,2.0226
1985,1,1,1,313,12.1139
1985,1,1,2,164,10.7689
1985,1,1,3,137,9.8565
1985,1,1,4,170,11.3189
1985,1,1,5,329,12.2136
1985,1,2,1,113,9.5074
1985,1,2,2,97,10.1779
1985,1,2,3,85,11.1008
1985,1,2,4,79,12.0714
1985,1,2,5,118,11.7680
1985,1,3,1,75,9.1606
1985,1,3,2,137,8.0017
1985,1,3,3,136,6.4409
1985,1,3,4,142,7.9053
1985,1,3,5,103,7.2816
1985,2,1,1,310,4.2329
1985,2,1,2,162,3.8863
1985,2,1,3,136,2.7414
1985,2,1,4,169,3.8159
1985,2,1,5,326,3.8245
1985,2,2,1,112,1.2888
1985,2,2,2,97,1.9920
1985,2,2,3,84,2.4318
1985,2,2,4,79,2.2703
1985,2,2,5,116,2.1274
1985,2,3,1,75,0.1173
1985,2,3,2,137,0.5850
1985,2,3,3,136,1.9975
1985,2,3,4,141,2.2065
1985,2,3,5,102,2.0939
1985,3,1,1,304,-1.9637
1985,3,1,2,159,-2.6402
1985,3,1,3,135,0.2663
1985,3,1,4,169,-3.6444
1985,3,1,5,323,-1.2685
1985,3,2,1,112,-1.7557
1985,3,2,2,96,0.3448
1985,3,2,3,83,-1.8749
1985,3,2,4,79,-4.0662
1985,3,2,5,114,-1.1646
1985,3,3,1,74,-3.4979
1985,3,3,2,137,-0.6056
1985,3,3,3,135,0.2366
1985,3,3,4,141,1.8551
1985,3,3,5,102,1.6301
1985,4,1,1,302,-2.8383
1985,4,1,2,159,0.3037
1985,4,1,3,134,0.6903
1985,4,1,4,168,-1.9888
1985,4,1,5,319,-0.2120
1985,4,2,1,111,0.0456
1985,4,2,2,96,-1.2892
1985,4,2,3,83,-1.9142
1985,4,2,4,79,-1.5707
1985,4,2,5,114,-1.2132
1985,4,3,1,74,-1.7466
1985,4,3,2,137,-0.4575
1985,4,3,3,135,0.0612
1985,4,3,4,141,-1.0715
1985,4,3,5,102,-0.3127
1985,5,1,1,302,2.5071
1985,5,1,2,159,2.8345
1985,5,1,3,132,4.2738
1985,5,1,4,167,4.2858
1985,5,1,5,317,3.1560
1985,5,2,1,110,4.0919
1985,5,2,2,96,2.8834
1985,5,2,3,83,4.0632
1985,5,2,4,79,5.0758
1985,5,2,5,113,6.0000
1985,5,3,1,74,4.1817
1985,5,3,2,137,7.0634
1985,5,3,3,135,5.3376
1985,5,3,4,141,7.1245
1985,5,3,5,102,5.6261
1985,6,1,1,297,0.0535
1985,6,1,2,159,1.4165
1985,6,1,3,132,-0.3925
1985,6,1,4,164,0.5138
1985,6,1,5,314,1.1500
1985,6,2,1,109,1.2029
1985,6,2,2,95,2.4806
1985,6,2,3,80,0.4496
1985,6,2,4,79,2.2116
1985,6,2,5,110,1.0902
1985,6,3,1,73,-0.8796
1985,6,3,2,136,2.2664
1985,6,3,3,135,1.7196
1985,6,3,4,141,2.1003
1985,6,3,5,102,2.7997
1985,7,1,1,306,3.3131
1985,7,1,2,151,2.5723
1985,7,1,3,143,3.9341
1985,7,1,4,205,3.0901
1985,7,1,5,321,2.0077
1985,7,2,1,111,1.9843
1985,7,2,2,84,1.9414
1985,7,2,3,79,2.9469
1985,7,2,4,86,2.9688
1985,7,2,5,132,2.0935
1985,7,3,1,102,1.1357
1985,7,3,2,142,-0.9397
1985,7,3,3,158,-0.9436
1985,7,3,4,123,-0.0598
1985,7,3,5,91,0.4614
1985,8,1,1,304,-1.6715
1985,8,1,2,146,0.7981
1985,8,1,3,143,-0.6251
1985,8,1,4,202,0.4715
1985,8,1,5,319,-1.4509
1985,8,2,1,111,-0.3469
1985,8,2,2,84,0.3243
1985,8,2,3,78,-1.4114
1985,8,2,4,86,-1.6974
1985,8,2,5,132,-1.4384
1985,8,3,1,102,-0.5816
1985,8,3,2,142,0.2688
1985,8,3,3,158,-0.0859
1985,8,3,4,122,0.1275
1985,8,3,5,91,-2.4180
1985,9,1,1,299,-5.1118
1985,9,1,2,145,-5.3905
1985,9,1,3,142,-3.4769
1985,9,1,4,200,-3.6268
1985,9,1,5,318,-4.3376
1985,9,2,1,110,-6.4420
1985,9,2,2,83,-4.6395
1985,9,2,3,78,-6.2898
1985,9,2,4,85,-4.7675
1985,9,2,5,132,-5.3163
1985,9,3,1,101,-3.2056
1985,9,3,2,142,-3.2594
1985,9,3,3,157,-2.6449
1985,9,3,4,122,-3.4263
1985,9,3,5,91,-3.5158
1985,10,1,1,296,1.8073
1985,10,1,2,145,2.0599
1985,10,1,3,142,3.7709
1985,10,1,4,199,2.2306
1985,10,1,5,315,2.7246
1985,10,2,1,110,3.0270
1985,10,2,2,83,3.4003
1985,10,2,3,78,2.1190
1985,10,2,4,85,5.4434
1985,10,2,5,132,3.8462
1985,10,3,1,99,3.6544
1985,10,3,2,142,4.4852
1985,10,3,3,156,4.7455
1985,10,3,4,119,4.1249
1985,10,3,5,91,3.5211
1985,11,1,1,292,5.4683
1985,11,1,2,142,6.1609
1985,11,1,3,141,6.1745
1985,11,1,4,198,5.0097
1985,11,1,5,310,6.1505
1985,11,2,1,110,6.2872
1985,11,2,2,83,7.1771
1985,11,2,3,78,5.4781
1985,11,2,4,84,7.0734
1985,11,2,5,130,7.1497
1985,11,3,1,99,7.9583
1985,11,3,2,141,6.8209
1985,11,3,3,156,5.7805
1985,11,3,4,118,7.0170
1985,11,3,5,91,8.5649
1985,12,1,1,292,2.9487
1985,12,1,2,141,4.1015
1985,12,1,3,138,3.6074
1985,12,1,4,197,4.1303
1985,12,1,5,309,5.1180
1985,12,2,1,109,4.0656
1985,12,2,2,82,4.5153
1985,12,2,3,78,4.1385
1985,12,2,4,82,4.7714
1985,12,2,5,129,3.6242
1985,12,3,1,98,7.9084
1985,12,3,2,141,3.6145
1985,12,3,3,154,2.8110
1985,12,3,4,118,3.9442
1985,12,3,5,91,5.3437
1986,1,1,1,288,1.5971
1986,1,1,2,140,1.7478
1986,1,1,3,136,-0.4888
1986,1,1,4,197,1.5364
1986,1,1,5,308,1.3048
1986,1,2,1,109,0.1018
1986,1,2,2,81,1.9635
1986,1,2,3,78,0.3540
1986,1,2,4,80,1.5399
1986,1,2,5,128,0.7840
1986,1,3,1,95,-0.9299
1986,1,3,2,141,1.8455
1986,1,3,3,154,-0.3969
1986,1,3,4,117,1.8494
1986,1,3,5,91,0.7793
1986,2,1,1,286,6.1471
1986,2,1,2,140,5.5364
1986,2,1,3,136,6.6121
1986,2,1,4,196,7.5730
1986,2,1,5,306,7.2159
1986,2,2,1,108,7.2642
1986,2,2,2,81,7.1440
1986,2,2,3,77,6.3443
1986,2,2,4,79,7.0782
1986,2,2,5,127,7.0708
1986,2,3,1,95,4.8099
1986,2,3,2,141,7.0404
1986,2,3,3,154,8.0899
1986,2,3,4,115,9.2892
1986,2,3,5,91,9.1288
1986,3,1,1,284,4.1002
1986,3,1,2,139,4.4777
1986,3,1,3,135,6.3137
1986,3,1,4,195,5.2140
1986,3,1,5,305,5.7705
1986,3,2,1,108,4.8402
1986,3,2,2,81,6.1368
1986,3,2,3,77,3.5813
1986,3,2,4,78,6.5221
1986,3,2,5,127,6.2766
1986,3,3,1,95,3.4646
1986,3,3,2,141,6.0249
1986,3,3,3,153,5.5331
1986,3,3,4,115,6.1882
1986,3,3,5,90,4.2742
1986,4,1,1,280,0.3959
1986,4,1,2,139,1.5104
1986,4,1,3,134,2.5295
1986,4,1,4,194,1.9127
1986,4,1,5,304,0.1362
1986,4,2,1,107,-0.5857
1986,4,2,2,81,0.6982
1986,4,2,3,77,2.0597
1986,4,2,4,78,1.4047
1986,4,2,5,126,-0.2687
1986,4,3,1,95,2.4427
1986,4,3,2,140,-0.8082
1986,4,3,3,152,-1.3871
1986,4,3,4,115,-1.4145
1986,4,3,5,90,-1.1652
1986,5,1,1,278,3.8244
1986,5,1,2,138,3.6430
1986,5,1,3,131,7.9786
1986,5,1,4,193,2.5055
1986,5,1,5,303,4.0267
1986,5,2,1,107,4.6224
1986,5,2,2,81,4.4827
1986,5,2,3,76,1.8688
1986,5,2,4,78,4.6419
1986,5,2,5,125,4.4647
1986,5,3,1,94,2.7403
1986,5,3,2,139,6.7207
1986,5,3,3,151,6.0587
1986,5,3,4,112,4.7134
1986,5,3,5,90,5.0296
1986,6,1,1,276,1.8555
1986,6,1,2,138,-1.2451
1986,6,1,3,130,-2.2014
1986,6,1,4,193,0.1038
1986,6,1,5,300,0.7652
1986,6,2,1,107,-0.5130
1986,6,2,2,80,1.2261
1986,6,2,3,76,-0.0784
1986,6,2,4,78,1.2959
1986,6,2,5,125,-1.0374
1986,6,3,1,94,0.6751
1986,6,3,2,138,1.4814
1986,6,3,3,150,2.2732
1986,6,3,4,110,2.1603
1986,6,3,5,90,0.0951
1986,7,1,1,370,-7.8173
1986,7,1,2,149,-9.5889
1986,7,1,3,143,-7.1697
1986,7,1,4,137,-6.8770
1986,7,1,5,312,-8.0672
1986,7,2,1,109,-12.4003
1986,7,2,2,99,-6.6592
1986,7,2,3,80,-7.9876
1986,7,2,4,84,-9.2145
1986,7,2,5,126,-8.6160
1986,7,3,1,102,-3.8735
1986,7,3,2,122,-5.6087
1986,7,3,3,140,-4.2726
1986,7,3,4,136,-6.2017
1986,7,3,5,101,-8.1677
1986,8,1,1,368,2.3277
1986,8,1,2,147,1.2895
1986,8,1,3,142,2.2453
1986,8,1,4,135,2.0745
1986,8,1,5,307,0.7527
1986,8,2,1,109,5.1529
1986,8,2,2,99,4.7829
1986,8,2,3,79,4.3344
1986,8,2,4,84,6.2683
1986,8,2,5,126,2.8487
1986,8,3,1,102,6.5609
1986,8,3,2,122,7.3427
1986,8,3,3,140,6.7422
1986,8,3,4,136,7.1022
1986,8,3,5,100,6.1678
1986,9,1,1,367,-5.0859
1986,9,1,2,146,-5.7796
1986,9,1,3,141,-3.9669
1986,9,1,4,135,-4.1660
1986,9,1,5,307,-4.2700
1986,9,2,1,108,-5.2805
1986,9,2,2,99,-5.1981
1986,9,2,3,79,-4.6469
1986,9,2,4,84,-7.1017
1986,9,2,5,126,-5.3676
1986,9,3,1,101,-6.9607
1986,9,3,2,122,-6.7250
1986,9,3,3,139,-9.3501
1986,9,3,4,136,-6.6142
1986,9,3,5,99,-9.9540
1986,10,1,1,366,3.8908
1986,10,1,2,145,1.8564
1986,10,1,3,139,1.3591
1986,10,1,4,134,2.8663
1986,10,1,5,306,2.0008
1986,10,2,1,106,4.2663
1986,10,2,2,98,5.3843
1986,10,2,3,77,3.6631
1986,10,2,4,84,4.7608
1986,10,2,5,126,3.2677
1986,10,3,1,100,7.9269
1986,10,3,2,122,2.8817
1986,10,3,3,138,6.1176
1986,10,3,4,136,6.7668
1986,10,3,5,99,9.5044
1986,11,1,1,360,0.5630
1986,11,1,2,141,2.1953
1986,11,1,3,138,0.6968
1986,11,1,4,133,1.2646
1986,11,1,5,305,-0.1144
1986,11,2,1,106,2.1079
1986,11,2,2,98,0.7832
1986,11,2,3,75,1.2397
1986,11,2,4,84,0.9432
1986,11,2,5,126,0.5730
1986,11,3,1,98,0.5768
1986,11,3,2,121,2.5884
1986,11,3,3,137,3.1231
1986,11,3,4,136,2.7360
1986,11,3,5,98,2.2983
1986,12,1,1,354,-3.3575
1986,12,1,2,141,-1.9915
1986,12,1,3,137,-1.4160
1986,12,1,4,131,-1.3526
1986,12,1,5,301,-0.9018
1986,12,2,1,106,-3.8085
1986,12,2,2,98,-2.3508
1986,12,2,3,75,-2.0857
1986,12,2,4,82,-2.6535
1986,12,2,5,125,-0.9816
1986,12,3,1,98,-2.8363
1986,12,3,2,121,-2.4204
1986,12,3,3,136,-2.6375
1986,12,3,4,135,-3.0571
1986,12,3,5,97,-3.5090
1987,1,1,1,346,11.8916
1987,1,1,2,139,9.5718
1987,1,1,3,136,9.8006
1987,1,1,4,127,9.3796
1987,1,1,5,294,9.1450
1987,1,2,1,103,13.6986
1987,1,2,2,97,11.5111
1987,1,2,3,73,11.6453
1987,1,2,4,82,12.3351
1987,1,2,5,122,11.5218
1987,1,3,1,97,11.5211
1987,1,3,2,120,13.6079
1987,1,3,3,135,12.9985
1987,1,3,4,134,15.3754
1987,1,3,5,94,13.6067
1987,2,1,1,342,7.0730
1987,2,1,2,137,6.8619
1987,2,1,3,136,9.3341
1987,2,1,4,127,5.7008
1987,2,1,5,293,7.6423
1987,2,2,1,101,6.8000
1987,2,2,2,96,4.5779
1987,2,2,3,73,6.9640
1987,2,2,4,82,5.8840
1987,2,2,5,120,7.7626
1987,2,3,1,97,1.5627
1987,2,3,2,120,6.1791
1987,2,3,3,135,5.4274
1987,2,3,4,133,3.0436
1987,2,3,5,93,6.1061
1987,3,1,1,339,3.9561
1987,3,1,2,137,2.1069
1987,3,1,3,136,5.1594
1987,3,1,4,126,2.4954
1987,3,1,5,292,3.1356
1987,3,2,1,101,1.9565
1987,3,2,2,96,3.2919
1987,3,2,3,72,0.8894
1987,3,2,4,82,3.7828
1987,3,2,5,120,-0.6509
1987,3,3,1,97,1.7909
1987,3,3,2,119,4.4167
1987,3,3,3,135,0.5441
1987,3,3,4,133,4.7715
1987,3,3,5,92,1.8164
1987,4,1,1,332,-2.2262
1987,4,1,2,134,-1.0770
1987,4,1,3,135,-3.3557
1987,4,1,4,122,-1.5403
1987,4,1,5,289,-2.4877
1987,4,2,1,101,-3.7851
1987,4,2,2,95,-3.4635
1987,4,2,3,72,-3.9895
1987,4,2,4,82,-2.0462
1987,4,2,5,120,-3.9780
1987,4,3,1,97,-1.1534
1987,4,3,2,119,0.7091
1987,4,3,3,135,-1.6474
1987,4,3,4,132,-0.0798
1987,4,3,5,92,-1.7956
1987,5,1,1,327,1.2097
1987,5,1,2,134,-0.5318
1987,5,1,3,132,0.3097
1987,5,1,4,122,1.8264
1987,5,1,5,287,-0.3355
1987,5,2,1,100,1.0029
1987,5,2,2,94,-0.1314
1987,5,2,3,71,2.1254
1987,5,2,4,82,0.5371
1987,5,2,5,120,0.0833
1987,5,3,1,95,2.0186
1987,5,3,2,119,-0.1628
1987,5,3,3,135,0.9127
1987,5,3,4,132,1.0929
1987,5,3,5,92,2.2059
1987,6,1,1,328,1.6115
1987,6,1,2,133,1.4404
1987,6,1,3,132,3.4746
1987,6,1,4,122,4.1119
1987,6,1,5,286,1.1998
1987,6,2,1,100,2.9105
1987,6,2,2,91,3.9362
1987,6,2,3,71,5.6033
1987,6,2,4,82,3.4473
1987,6,2,5,120,3.6276
1987,6,3,1,95,4.8313
1987,6,3,2,119,4.4180
1987,6,3,3,135,4.5855
1987,6,3,4,132,4.8961
1987,6,3,5,92,4.4913
1987,7,1,1,414,4.0147
1987,7,1,2,172,4.0599
1987,7,1,3,120,4.5183
1987,7,1,4,151,4.6651
1987,7,1,5,270,3.6640
1987,7,2,1,113,5.7456
1987,7,2,2,97,4.6087
1987,7,2,3,84,3.4268
1987,7,2,4,88,2.9815
1987,7,2,5,101,3.2036
1987,7,3,1,91,6.4003
1987,7,3,2,124,3.4793
1987,7,3,3,126,4.2127
1987,7,3,4,133,6.2196
1987,7,3,5,109,6.5152
1987,8,1,1,408,3.1747
1987,8,1,2,172,2.2533
1987,8,1,3,118,2.0028
1987,8,1,4,150,3.3317
1987,8,1,5,269,1.9281
1987,8,2,1,112,4.2614
1987,8,2,2,97,1.7264
1987,8,2,3,83,5.7729
1987,8,2,4,87,3.6954
1987,8,2,5,100,2.3712
1987,8,3,1,91,3.2890
1987,8,3,2,124,4.9421
1987,8,3,3,126,2.0876
1987,8,3,4,132,3.8081
1987,8,3,5,108,4.9464
1987,9,1,1,407,-1.1259
1987,9,1,2,171,0.1399
1987,9,1,3,118,-0.3530
1987,9,1,4,150,-0.2631
1987,9,1,5,267,-1.4318
1987,9,2,1,111,-1.3494
1987,9,2,2,96,-1.7828
1987,9,2,3,81,-0.6773
1987,9,2,4,87,-0.2530
1987,9,2,5,99,-2.6324
1987,9,3,1,91,0.0876
1987,9,3,2,124,-2.8424
1987,9,3,3,125,-3.0812
1987,9,3,4,131,-2.7957
1987,9,3,5,107,-3.2161
1987,10,1,1,405,-30.1777
1987,10,1,2,171,-30.3280
1987,10,1,3,118,-27.4728
1987,10,1,4,149,-27.9154
1987,10,1,5,263,-29.6538
1987,10,2,1,111,-32.2578
1987,10,2,2,95,-28.3491
1987,10,2,3,80,-27.1551
1987,10,2,4,86,-28.7238
1987,10,2,5,97,-26.2436
1987,10,3,1,90,-19.7082
1987,10,3,2,124,-21.6436
1987,10,3,3,124,-19.4235
1987,10,3,4,131,-22.9944
1987,10,3,5,107,-25.5747
1987,11,1,1,400,-4.3666
1987,11,1,2,171,-4.4329
1987,11,1,3,117,-1.8266
1987,11,1,4,148,-3.8233
1987,11,1,5,260,-5.3706
1987,11,2,1,111,-4.5380
1987,11,2,2,93,-4.1381
1987,11,2,3,79,-1.9440
1987,11,2,4,86,-3.5045
1987,11,2,5,97,-2.8407
1987,11,3,1,89,-6.7906
1987,11,3,2,124,-9.0834
1987,11,3,3,123,-7.5773
1987,11,3,4,131,-8.0406
1987,11,3,5,106,-5.3193
1987,12,1,1,393,5.0013
1987,12,1,2,169,8.1044
1987,12,1,3,117,5.6045
1987,12,1,4,147,6.9840
1987,12,1,5,258,6.1968
1987,12,2,1,110,10.3385
1987,12,2,2,92,10.1231
1987,12,2,3,79,10.3246
1987,12,2,4,85,8.5123
1987,12,2,5,96,5.9535
1987,12,3,1,88,5.1726
1987,12,3,2,124,8.1381
1987,12,3,3,122,7.1527
1987,12,3,4,131,8.9554
1987,12,3,5,106,9.8883
1988,1,1,1,391,4.8180
1988,1,1,2,166,4.0311
1988,1,1,3,116,6.0701
1988,1,1,4,145,5.0322
1988,1,1,5,257,6.0325
1988,1,2,1,110,0.8694
1988,1,2,2,91,3.1503
1988,1,2,3,77,2.3294
1988,1,2,4,84,3.1880
1988,1,2,5,96,4.2267
1988,1,3,1,88,3.0984
1988,1,3,2,124,2.7403
1988,1,3,3,122,6.2503
1988,1,3,4,131,2.3447
1988,1,3,5,105,3.5384
1988,2,1,1,388,7.5761
1988,2,1,2,164,8.1064
1988,2,1,3,116,8.2708
1988,2,1,4,144,9.8718
1988,2,1,5,252,7.5081
1988,2,2,1,109,9.4221
1988,2,2,2,90,10.4077
1988,2,2,3,76,10.8376
1988,2,2,4,83,9.3414
1988,2,2,5,96,7.5514
1988,2,3,1,88,6.1013
1988,2,3,2,124,4.4971
1988,2,3,3,122,4.2685
1988,2,3,4,130,5.1928
1988,2,3,5,105,7.9642
1988,3,1,1,384,5.9045
1988,3,1,2,163,5.6701
1988,3,1,3,116,5.2210
1988,3,1,4,142,5.5987
1988,3,1,5,250,5.7865
1988,3,2,1,108,3.8639
1988,3,2,2,91,5.1280
1988,3,2,3,75,3.7826
1988,3,2,4,82,2.6202
1988,3,2,5,96,3.0275
1988,3,3,1,88,-3.7783
1988,3,3,2,124,-4.0467
1988,3,3,3,122,-1.4459
1988,3,3,4,130,-2.4072
1988,3,3,5,105,-1.1003
1988,4,1,1,380,1.7774
1988,4,1,2,162,3.7343
1988,4,1,3,116,3.1158
1988,4,1,4,141,3.5961
1988,4,1,5,247,1.4266
1988,4,2,1,108,1.4036
1988,4,2,2,91,2.7740
1988,4,2,3,74,1.5790
1988,4,2,4,81,2.1466
1988,4,2,5,95,2.6287
1988,4,3,1,88,-0.1481
1988,4,3,2,124,2.3011
1988,4,3,3,121,0.7818
1988,4,3,4,128,0.1460
1988,4,3,5,105,1.0977
1988,5,1,1,377,-1.4111
1988,5,1,2,161,0.1901
1988,5,1,3,113,-1.8942
1988,5,1,4,138,-0.0479
1988,5,1,5,244,-1.9707
1988,5,2,1,107,-1.3346
1988,5,2,2,90,-0.0849
1988,5,2,3,74,-2.3296
1988,5,2,4,81,-0.2549
1988,5,2,5,94,-0.7910
1988,5,3,1,88,0.8059
1988,5,3,2,123,0.0227
1988,5,3,3,120,0.4881
1988,5,3,4,128,-0.2341
1988,5,3,5,105,-0.3474
1988,6,1,1,369,5.4570
1988,6,1,2,160,8.5831
1988,6,1,3,110,6.5314
1988,6,1,4,137,5.5618
1988,6,1,5,241,6.0944
1988,6,2,1,107,8.0046
1988,6,2,2,89,8.3773
1988,6,2,3,72,7.9186
1988,6,2,4,81,8.2185
1988,6,2,5,93,6.2949
1988,6,3,1,88,4.7836
1988,6,3,2,123,5.9301
1988,6,3,3,119,1.9420
1988,6,3,4,128,5.4450
1988,6,3,5,104,6.8798
1988,7,1,1,423,-0.2304
1988,7,1,2,188,-1.1445
1988,7,1,3,146,0.4437
1988,7,1,4,139,-1.4207
1988,7,1,5,245,0.4106
1988,7,2,1,130,-0.8640
1988,7,2,2,85,-0.6888
1988,7,2,3,79,-1.7686
1988,7,2,4,88,-0.9127
1988,7,2,5,130,-0.5266
1988,7,3,1,89,-2.2150
1988,7,3,2,126,-1.3390
1988,7,3,3,137,0.8576
1988,7,3,4,125,-1.3474
1988,7,3,5,106,-0.9579
1988,8,1,1,419,-2.8067
1988,8,1,2,187,-1.8013
1988,8,1,3,143,-1.0228
1988,8,1,4,138,-1.8425
1988,8,1,5,243,-1.9603
1988,8,2,1,130,-3.4904
1988,8,2,2,85,-2.4684
1988,8,2,3,77,-2.5408
1988,8,2,4,88,-2.8170
1988,8,2,5,129,-1.7835
1988,8,3,1,88,-2.9155
1988,8,3,2,126,-4.0076
1988,8,3,3,137,-2.5606
1988,8,3,4,124,-3.3165
1988,8,3,5,106,-2.0171
1988,9,1,1,414,2.3121
1988,9,1,2,186,3.5524
1988,9,1,3,142,2.3404
1988,9,1,4,137,1.9818
1988,9,1,5,241,3.5038
1988,9,2,1,127,3.0350
1988,9,2,2,85,2.5608
1988,9,2,3,77,3.4927
1988,9,2,4,86,2.6321
1988,9,2,5,127,3.2466
1988,9,3,1,88,4.9319
1988,9,3,2,126,3.6893
1988,9,3,3,137,3.6857
1988,9,3,4,124,4.8974
1988,9,3,5,105,4.3729
1988,10,1,1,412,-2.3832
1988,10,1,2,185,-0.5629
1988,10,1,3,141,-1.0099
1988,10,1,4,135,-1.1165
1988,10,1,5,239,-0.9290
1988,10,2,1,124,-0.5665
1988,10,2,2,85,-0.0423
1988,10,2,3,77,-0.5350
1988,10,2,4,85,-0.2903
1988,10,2,5,125,-0.0175
1988,10,3,1,88,0.8967
1988,10,3,2,125,3.9333
1988,10,3,3,137,1.8908
1988,10,3,4,124,3.2065
1988,10,3,5,105,2.3749
1988,11,1,1,409,-4.0652
1988,11,1,2,182,-3.7065
1988,11,1,3,140,-2.7518
1988,11,1,4,134,-3.3273
1988,11,1,5,236,-4.0568
1988,11,2,1,124,-2.4924
1988,11,2,2,83,-3.9959
1988,11,2,3,76,-2.9853
1988,11,2,4,85,-3.7581
1988,11,2,5,124,-2.2436
1988,11,3,1,86,-0.8251
1988,11,3,2,124,-0.8393
1988,11,3,3,137,-1.7145
1988,11,3,4,123,-1.3578
1988,11,3,5,105,-1.7192
1988,12,1,1,408,4.9820
1988,12,1,2,180,3.6299
1988,12,1,3,138,4.3927
1988,12,1,4,133,3.3407
1988,12,1,5,235,4.9771
1988,12,2,1,123,5.9911
