year,month,rank_ME,rank_TA,nstocks,ret_vw
1984,12,1,1,588,-1.1985
1984,12,1,2,319,-0.3375
1984,12,1,3,287,0.7336
1984,12,1,4,239,0.5269
1984,12,1,5,589,1.7635
1984,12,2,1,89,1.5701
1984,12,2,2,84,1.1158
1984,12,2,3,87,1.8312
1984,12,2,4,96,2.4873
1984,12,2,5,202,3.4274
1984,12,3,1,76,0.5455
1984,12,3,2,115,2.6701
1984,12,3,3,133,1.9315
1984,12,3,4,143,2.4721
1984,12,3,5,150,2.3269
1985,1,1,1,585,10.8261
1985,1,1,2,315,10.7772
1985,1,1,3,287,10.4020
1985,1,1,4,237,11.9967
1985,1,1,5,585,14.5643
1985,1,2,1,89,11.4518
1985,1,2,2,84,9.3980
1985,1,2,3,87,8.4333
1985,1,2,4,95,9.1061
1985,1,2,5,202,14.1605
1985,1,3,1,76,7.6308
1985,1,3,2,115,6.5871
1985,1,3,3,133,5.4804
1985,1,3,4,142,7.5805
1985,1,3,5,149,11.3430
1985,2,1,1,577,4.0000
1985,2,1,2,311,3.0981
1985,2,1,3,284,2.9967
1985,2,1,4,236,4.2989
1985,2,1,5,581,3.8549
1985,2,2,1,89,0.7175
1985,2,2,2,83,0.8212
1985,2,2,3,86,2.4133
1985,2,2,4,94,3.2526
1985,2,2,5,201,2.1497
1985,2,3,1,76,2.7763
1985,2,3,2,114,0.3957
1985,2,3,3,133,3.1230
1985,2,3,4,141,1.8314
1985,2,3,5,149,0.2282
1985,3,1,1,570,-2.2787
1985,3,1,2,307,-0.3268
1985,3,1,3,282,-0.4532
1985,3,1,4,234,-1.0892
1985,3,1,5,576,-3.0878
1985,3,2,1,89,-2.0069
1985,3,2,2,80,0.6428
1985,3,2,3,86,-1.3764
1985,3,2,4,94,-1.0491
1985,3,2,5,198,-3.2992
1985,3,3,1,76,0.6073
1985,3,3,2,114,2.0084
1985,3,3,3,133,1.7993
1985,3,3,4,140,-0.3420
1985,3,3,5,149,-3.3685
1985,4,1,1,563,-2.3941
1985,4,1,2,304,0.5768
1985,4,1,3,282,0.2509
1985,4,1,4,233,-0.7746
1985,4,1,5,574,-2.6367
1985,4,2,1,89,-1.6459
1985,4,2,2,80,0.2191
1985,4,2,3,86,-0.9000
1985,4,2,4,93,-0.4617
1985,4,2,5,198,-3.0751
1985,4,3,1,76,-1.0917
1985,4,3,2,114,-0.2293
1985,4,3,3,133,0.1204
1985,4,3,4,140,-0.7815
1985,4,3,5,149,-1.6228
1985,5,1,1,554,0.6657
1985,5,1,2,303,3.3909
1985,5,1,3,280,2.1036
1985,5,1,4,231,4.3342
1985,5,1,5,572,3.1006
1985,5,2,1,89,3.7152
1985,5,2,2,79,3.2302
1985,5,2,3,86,3.1466
1985,5,2,4,93,4.6626
1985,5,2,5,197,4.8611
1985,5,3,1,76,7.2466
1985,5,3,2,114,5.0334
1985,5,3,3,133,5.3002
1985,5,3,4,140,6.8777
1985,5,3,5,149,5.8429
1985,6,1,1,549,-1.5290
1985,6,1,2,301,0.3327
1985,6,1,3,277,0.9478
1985,6,1,4,229,2.7564
1985,6,1,5,570,-0.5558
1985,6,2,1,87,0.3342
1985,6,2,2,76,1.2329
1985,6,2,3,86,1.2183
1985,6,2,4,90,3.2842
1985,6,2,5,197,1.2025
1985,6,3,1,76,1.6151
1985,6,3,2,113,1.7847
1985,6,3,3,132,1.8312
1985,6,3,4,140,2.3415
1985,6,3,5,149,0.9896
1985,7,1,1,685,2.8671
1985,7,1,2,263,2.4526
1985,7,1,3,228,3.5235
1985,7,1,4,334,3.5564
1985,7,1,5,691,2.1290
1985,7,2,1,85,3.9647
1985,7,2,2,83,1.3066
1985,7,2,3,96,1.5779
1985,7,2,4,124,3.6410
1985,7,2,5,208,3.1353
1985,7,3,1,94,-1.3428
1985,7,3,2,118,-0.0751
1985,7,3,3,140,-1.0408
1985,7,3,4,140,1.0017
1985,7,3,5,144,0.7820
1985,8,1,1,677,-1.1319
1985,8,1,2,261,1.0962
1985,8,1,3,226,-0.4845
1985,8,1,4,333,-0.5086
1985,8,1,5,686,-1.5982
1985,8,2,1,85,-0.3829
1985,8,2,2,82,0.4568
1985,8,2,3,96,-0.7030
1985,8,2,4,124,-0.1849
1985,8,2,5,208,-2.5972
1985,8,3,1,93,0.8573
1985,8,3,2,118,0.0448
1985,8,3,3,140,1.2370
1985,8,3,4,140,-1.9731
1985,8,3,5,144,-1.8775
1985,9,1,1,662,-6.5537
1985,9,1,2,260,-4.1643
1985,9,1,3,225,-4.9264
1985,9,1,4,330,-5.4878
1985,9,1,5,681,-6.0016
1985,9,2,1,85,-5.9451
1985,9,2,2,80,-4.4807
1985,9,2,3,95,-3.7549
1985,9,2,4,124,-4.2868
1985,9,2,5,208,-8.5807
1985,9,3,1,93,-1.6033
1985,9,3,2,117,-2.9804
1985,9,3,3,138,-3.0584
1985,9,3,4,140,-3.3418
1985,9,3,5,144,-5.9496
1985,10,1,1,658,0.5682
1985,10,1,2,258,1.9454
1985,10,1,3,225,3.7519
1985,10,1,4,328,4.1625
1985,10,1,5,677,1.5397
1985,10,2,1,85,2.8121
1985,10,2,2,80,3.9391
1985,10,2,3,95,3.6074
1985,10,2,4,124,3.2289
1985,10,2,5,208,4.3357
1985,10,3,1,91,4.1881
1985,10,3,2,117,3.9195
1985,10,3,3,137,5.1184
1985,10,3,4,138,3.7567
1985,10,3,5,143,4.0814
1985,11,1,1,648,3.4407
1985,11,1,2,257,5.6709
1985,11,1,3,223,8.1210
1985,11,1,4,326,5.3827
1985,11,1,5,671,6.1958
1985,11,2,1,84,6.1532
1985,11,2,2,79,4.1940
1985,11,2,3,95,7.7972
1985,11,2,4,123,5.4019
1985,11,2,5,205,9.6537
1985,11,3,1,90,5.3780
1985,11,3,2,117,7.1620
1985,11,3,3,137,5.4689
1985,11,3,4,138,8.1659
1985,11,3,5,142,8.8080
1985,12,1,1,635,1.6704
1985,12,1,2,257,4.2664
1985,12,1,3,222,3.6035
1985,12,1,4,323,4.1248
1985,12,1,5,667,4.3208
1985,12,2,1,82,3.0172
1985,12,2,2,79,3.4500
1985,12,2,3,94,3.7921
1985,12,2,4,121,4.7275
1985,12,2,5,205,6.0951
1985,12,3,1,90,3.0223
1985,12,3,2,117,3.9132
1985,12,3,3,135,2.9660
1985,12,3,4,137,6.5768
1985,12,3,5,142,4.8836
1986,1,1,1,619,3.2928
1986,1,1,2,254,1.2037
1986,1,1,3,220,3.8289
1986,1,1,4,321,1.4267
1986,1,1,5,661,2.3161
1986,1,2,1,82,1.0187
1986,1,2,2,78,2.1787
1986,1,2,3,94,0.8486
1986,1,2,4,120,0.1029
1986,1,2,5,203,1.6513
1986,1,3,1,88,-2.3433
1986,1,3,2,116,1.9826
1986,1,3,3,135,1.6246
1986,1,3,4,136,-0.6154
1986,1,3,5,142,2.3539
1986,2,1,1,613,4.6424
1986,2,1,2,253,6.2595
1986,2,1,3,218,7.0069
1986,2,1,4,321,5.4636
1986,2,1,5,658,6.5009
1986,2,2,1,81,7.0119
1986,2,2,2,78,5.6638
1986,2,2,3,93,6.2414
1986,2,2,4,120,6.6882
1986,2,2,5,201,7.1031
1986,2,3,1,88,6.6653
1986,2,3,2,116,7.2636
1986,2,3,3,134,8.4672
1986,2,3,4,135,6.7517
1986,2,3,5,142,9.3764
1986,3,1,1,612,3.8877
1986,3,1,2,253,4.5686
1986,3,1,3,217,4.9771
1986,3,1,4,320,6.1358
1986,3,1,5,653,4.3116
1986,3,2,1,79,6.1938
1986,3,2,2,78,4.9353
1986,3,2,3,93,5.3336
1986,3,2,4,120,6.1157
1986,3,2,5,200,4.8045
1986,3,3,1,87,5.7320
1986,3,3,2,116,5.1606
1986,3,3,3,134,5.5492
1986,3,3,4,135,4.4468
1986,3,3,5,141,5.0988
1986,4,1,1,607,0.8462
1986,4,1,2,249,1.6321
1986,4,1,3,218,1.2832
1986,4,1,4,318,2.2331
1986,4,1,5,650,1.7862
1986,4,2,1,78,-1.1539
1986,4,2,2,78,1.2595
1986,4,2,3,92,0.8219
1986,4,2,4,120,0.2266
1986,4,2,5,199,3.3663
1986,4,3,1,87,0.7550
1986,4,3,2,116,-0.8894
1986,4,3,3,133,-2.5304
1986,4,3,4,134,-0.2328
1986,4,3,5,141,0.4430
1986,5,1,1,595,4.5882
1986,5,1,2,245,3.4215
1986,5,1,3,217,5.4952
1986,5,1,4,316,3.7058
1986,5,1,5,647,2.8413
1986,5,2,1,78,2.5551
1986,5,2,2,78,3.7386
1986,5,2,3,92,3.3593
1986,5,2,4,119,4.3859
1986,5,2,5,196,4.0316
1986,5,3,1,85,5.5005
1986,5,3,2,115,6.1372
1986,5,3,3,131,5.4100
1986,5,3,4,133,3.7940
1986,5,3,5,141,5.9560
1986,6,1,1,581,1.4810
1986,6,1,2,244,0.1399
1986,6,1,3,215,-1.3212
1986,6,1,4,315,0.7534
1986,6,1,5,641,-1.5797
1986,6,2,1,78,2.6251
1986,6,2,2,78,-0.4272
1986,6,2,3,92,1.8359
1986,6,2,4,119,0.3843
1986,6,2,5,195,-1.4661
1986,6,3,1,85,2.0909
1986,6,3,2,113,2.2740
1986,6,3,3,129,3.4971
1986,6,3,4,133,0.4570
1986,6,3,5,141,-1.2271
1986,7,1,1,734,-9.9579
1986,7,1,2,374,-6.4600
1986,7,1,3,274,-6.5232
1986,7,1,4,335,-8.5164
1986,7,1,5,578,-10.1874
1986,7,2,1,93,-11.8443
1986,7,2,2,103,-9.5095
1986,7,2,3,97,-6.2074
1986,7,2,4,114,-8.0319
1986,7,2,5,235,-10.6573
1986,7,3,1,97,-7.5220
1986,7,3,2,107,-2.6646
1986,7,3,3,135,-2.9211
1986,7,3,4,145,-5.3475
1986,7,3,5,146,-8.8271
1986,8,1,1,725,0.4774
1986,8,1,2,368,1.9950
1986,8,1,3,272,1.0125
1986,8,1,4,334,2.1340
1986,8,1,5,573,0.7735
1986,8,2,1,93,4.2688
1986,8,2,2,103,5.2764
1986,8,2,3,97,5.9478
1986,8,2,4,114,2.9264
1986,8,2,5,234,3.6354
1986,8,3,1,97,9.8292
1986,8,3,2,107,9.8790
1986,8,3,3,135,5.7057
1986,8,3,4,145,6.5118
1986,8,3,5,145,4.8561
1986,9,1,1,710,-5.6631
1986,9,1,2,366,-4.8734
1986,9,1,3,272,-4.9800
1986,9,1,4,332,-5.5871
1986,9,1,5,571,-7.1557
1986,9,2,1,93,-4.4779
1986,9,2,2,102,-5.8330
1986,9,2,3,97,-4.7366
1986,9,2,4,113,-3.9975
1986,9,2,5,233,-8.7146
1986,9,3,1,96,-6.3394
1986,9,3,2,106,-6.1808
1986,9,3,3,135,-7.7680
1986,9,3,4,144,-9.0669
1986,9,3,5,145,-8.3312
1986,10,1,1,699,1.7037
1986,10,1,2,362,2.7507
1986,10,1,3,271,3.2500
1986,10,1,4,329,2.7568
1986,10,1,5,567,1.6419
1986,10,2,1,93,3.7178
1986,10,2,2,100,5.8223
1986,10,2,3,96,3.1843
1986,10,2,4,112,3.8109
1986,10,2,5,233,5.0354
1986,10,3,1,96,6.0524
1986,10,3,2,105,4.5665
1986,10,3,3,134,7.1928
1986,10,3,4,144,7.8773
1986,10,3,5,145,3.5046
1986,11,1,1,675,-1.8828
1986,11,1,2,358,-1.5729
1986,11,1,3,267,2.2925
1986,11,1,4,326,1.3448
1986,11,1,5,562,-0.9526
1986,11,2,1,92,1.0555
1986,11,2,2,100,1.4179
1986,11,2,3,96,-0.6202
1986,11,2,4,111,1.9893
1986,11,2,5,233,0.4194
1986,11,3,1,94,3.5993
1986,11,3,2,104,2.6599
1986,11,3,3,134,1.8655
1986,11,3,4,142,1.8943
1986,11,3,5,145,3.0224
1986,12,1,1,661,-4.3273
1986,12,1,2,356,-3.6890
1986,12,1,3,263,-3.2857
1986,12,1,4,324,-0.7238
1986,12,1,5,556,-2.7223
1986,12,2,1,91,-3.2578
1986,12,2,2,99,-1.4443
1986,12,2,3,95,-2.3517
1986,12,2,4,111,-3.2824
1986,12,2,5,232,-2.1685
1986,12,3,1,94,-2.5390
1986,12,3,2,104,-1.1137
1986,12,3,3,133,-3.0080
1986,12,3,4,141,-2.8425
1986,12,3,5,144,-3.9741
1987,1,1,1,646,11.8709
1987,1,1,2,347,9.6955
1987,1,1,3,261,9.1583
1987,1,1,4,315,7.6202
1987,1,1,5,546,12.0208
1987,1,2,1,89,14.1027
1987,1,2,2,96,11.3255
1987,1,2,3,94,10.5143
1987,1,2,4,108,11.6125
1987,1,2,5,229,13.8266
1987,1,3,1,94,13.8791
1987,1,3,2,102,14.6771
1987,1,3,3,130,11.6557
1987,1,3,4,141,14.6725
1987,1,3,5,143,13.1172
1987,2,1,1,638,9.6230
1987,2,1,2,348,8.8761
1987,2,1,3,261,6.9454
1987,2,1,4,311,7.8426
1987,2,1,5,539,8.5967
1987,2,2,1,89,7.5178
1987,2,2,2,96,5.8323
1987,2,2,3,93,5.1802
1987,2,2,4,107,8.0297
1987,2,2,5,227,9.0700
1987,2,3,1,94,5.1710
1987,2,3,2,102,1.9780
1987,2,3,3,130,2.4158
1987,2,3,4,140,4.4146
1987,2,3,5,142,7.6657
1987,3,1,1,635,2.4963
1987,3,1,2,347,6.0941
1987,3,1,3,261,2.0811
1987,3,1,4,310,1.3571
1987,3,1,5,536,2.3324
1987,3,2,1,88,3.9830
1987,3,2,2,96,2.6312
1987,3,2,3,93,1.8080
1987,3,2,4,107,2.9595
1987,3,2,5,227,-0.2229
1987,3,3,1,93,3.3227
1987,3,3,2,102,5.8307
1987,3,3,3,130,1.9289
1987,3,3,4,140,1.0525
1987,3,3,5,141,2.8372
1987,4,1,1,629,-1.1447
1987,4,1,2,341,-1.2826
1987,4,1,3,258,-1.4745
1987,4,1,4,305,-2.2548
1987,4,1,5,536,-2.8061
1987,4,2,1,88,-3.2279
1987,4,2,2,96,-2.5585
1987,4,2,3,93,-3.6378
1987,4,2,4,107,-3.6960
1987,4,2,5,226,-2.8465
1987,4,3,1,93,-0.2620
1987,4,3,2,102,0.0908
1987,4,3,3,129,-2.4409
1987,4,3,4,140,-1.2374
1987,4,3,5,141,0.4345
1987,5,1,1,621,0.5713
1987,5,1,2,338,-0.1574
1987,5,1,3,256,1.0798
1987,5,1,4,303,-0.3222
1987,5,1,5,537,0.8935
1987,5,2,1,88,1.1400
1987,5,2,2,95,1.3656
1987,5,2,3,93,1.1157
1987,5,2,4,107,-0.5981
1987,5,2,5,224,0.5003
1987,5,3,1,93,2.5281
1987,5,3,2,102,0.5202
1987,5,3,3,127,1.1831
1987,5,3,4,140,0.5658
1987,5,3,5,141,0.6330
1987,6,1,1,614,1.7435
1987,6,1,2,340,2.0568
1987,6,1,3,256,1.4210
1987,6,1,4,300,1.8933
1987,6,1,5,536,0.7825
1987,6,2,1,88,2.1990
1987,6,2,2,95,3.1356
1987,6,2,3,93,3.3714
1987,6,2,4,105,6.4226
1987,6,2,5,223,1.7584
1987,6,3,1,93,5.4891
1987,6,3,2,102,5.0173
1987,6,3,3,127,4.9480
1987,6,3,4,140,4.8843
1987,6,3,5,141,4.0277
1987,7,1,1,772,3.6194
1987,7,1,2,342,2.7177
1987,7,1,3,269,4.9712
1987,7,1,4,303,3.0336
1987,7,1,5,623,2.4818
1987,7,2,1,109,5.4931
1987,7,2,2,95,4.0870
1987,7,2,3,89,4.0357
1987,7,2,4,102,3.5090
1987,7,2,5,202,3.8319
1987,7,3,1,90,7.5023
1987,7,3,2,111,4.1168
1987,7,3,3,130,4.1088
1987,7,3,4,147,3.8724
1987,7,3,5,133,6.0860
1987,8,1,1,764,0.9191
1987,8,1,2,341,0.7071
1987,8,1,3,269,2.1999
1987,8,1,4,301,4.4293
1987,8,1,5,617,2.0587
1987,8,2,1,109,3.4885
1987,8,2,2,94,1.6954
1987,8,2,3,88,5.2300
1987,8,2,4,102,3.0740
1987,8,2,5,200,4.1443
1987,8,3,1,89,2.1578
1987,8,3,2,110,2.5611
1987,8,3,3,130,3.9183
1987,8,3,4,147,4.7007
1987,8,3,5,133,4.5486
1987,9,1,1,760,-0.8357
1987,9,1,2,341,-0.1038
1987,9,1,3,268,-1.4578
1987,9,1,4,298,-0.2757
1987,9,1,5,611,-1.0056
1987,9,2,1,108,-0.7917
1987,9,2,2,92,-2.4244
1987,9,2,3,88,-0.8768
1987,9,2,4,102,-2.0942
1987,9,2,5,197,-1.2709
1987,9,3,1,89,-0.9348
1987,9,3,2,110,-0.7715
1987,9,3,3,130,-1.9170
1987,9,3,4,147,-3.1775
1987,9,3,5,130,-3.2029
1987,10,1,1,749,-32.5243
1987,10,1,2,336,-28.6473
1987,10,1,3,267,-29.5937
1987,10,1,4,296,-29.7328
1987,10,1,5,609,-32.3739
1987,10,2,1,105,-30.4899
1987,10,2,2,91,-25.3322
1987,10,2,3,88,-24.6654
1987,10,2,4,102,-30.4533
1987,10,2,5,193,-33.9140
1987,10,3,1,88,-22.9256
1987,10,3,2,109,-19.5488
1987,10,3,3,130,-18.6606
1987,10,3,4,147,-21.0287
1987,10,3,5,130,-26.4785
1987,11,1,1,739,-6.5299
1987,11,1,2,331,-4.6669
1987,11,1,3,267,-3.6635
1987,11,1,4,295,-5.1147
1987,11,1,5,601,-5.2259
1987,11,2,1,103,-3.9243
1987,11,2,2,91,-2.3752
1987,11,2,3,88,-2.4832
1987,11,2,4,101,-4.0465
1987,11,2,5,193,-6.3347
1987,11,3,1,88,-8.2962
1987,11,3,2,108,-7.4941
1987,11,3,3,129,-5.3786
1987,11,3,4,146,-8.6696
1987,11,3,5,130,-9.7701
1987,12,1,1,726,3.3644
1987,12,1,2,330,5.4217
1987,12,1,3,263,5.0293
1987,12,1,4,292,7.3619
1987,12,1,5,594,4.8621
1987,12,2,1,104,6.7455
1987,12,2,2,91,5.7900
1987,12,2,3,87,9.2631
1987,12,2,4,99,10.9953
1987,12,2,5,192,12.9706
1987,12,3,1,88,7.9657
1987,12,3,2,107,7.1835
1987,12,3,3,129,7.0958
1987,12,3,4,146,6.8155
1987,12,3,5,129,11.4262
1988,1,1,1,711,7.4375
1988,1,1,2,329,6.7099
1988,1,1,3,260,4.8635
1988,1,1,4,291,3.0998
1988,1,1,5,590,5.1471
1988,1,2,1,102,3.6576
1988,1,2,2,91,5.2831
1988,1,2,3,85,1.9115
1988,1,2,4,99,1.9841
1988,1,2,5,191,0.9870
1988,1,3,1,88,5.0204
1988,1,3,2,107,4.2053
1988,1,3,3,129,4.7140
1988,1,3,4,145,2.8425
1988,1,3,5,129,2.8847
1988,2,1,1,702,7.6990
1988,2,1,2,327,7.9969
1988,2,1,3,259,7.5119
1988,2,1,4,288,9.2485
1988,2,1,5,586,6.5661
1988,2,2,1,101,10.2662
1988,2,2,2,91,6.9742
1988,2,2,3,85,7.8473
1988,2,2,4,99,9.3717
1988,2,2,5,188,9.6477
1988,2,3,1,88,6.1634
1988,2,3,2,107,4.4248
1988,2,3,3,129,3.9511
1988,2,3,4,145,4.8055
1988,2,3,5,129,7.1270
1988,3,1,1,689,4.3837
1988,3,1,2,323,5.8339
1988,3,1,3,256,6.4236
1988,3,1,4,287,5.6419
1988,3,1,5,581,5.5513
1988,3,2,1,100,4.3015
1988,3,2,2,89,2.6306
1988,3,2,3,85,1.8814
1988,3,2,4,99,4.4115
1988,3,2,5,189,3.7257
1988,3,3,1,88,-1.6000
1988,3,3,2,107,-0.6849
1988,3,3,3,129,-2.9306
1988,3,3,4,145,-4.3940
1988,3,3,5,129,-2.0560
1988,4,1,1,684,2.4375
1988,4,1,2,321,2.0795
1988,4,1,3,250,1.8700
1988,4,1,4,285,3.5829
1988,4,1,5,575,1.5929
1988,4,2,1,100,2.8560
1988,4,2,2,86,1.7680
1988,4,2,3,85,2.5665
1988,4,2,4,99,2.3528
1988,4,2,5,189,1.3170
1988,4,3,1,88,0.4701
1988,4,3,2,107,2.6334
1988,4,3,3,128,0.2633
1988,4,3,4,143,1.6253
1988,4,3,5,129,0.1397
1988,5,1,1,675,-2.6377
1988,5,1,2,318,0.3161
1988,5,1,3,249,-2.9793
1988,5,1,4,283,-1.7856
1988,5,1,5,572,-2.5127
1988,5,2,1,99,-0.8682
1988,5,2,2,85,-1.3919
1988,5,2,3,84,-0.8620
1988,5,2,4,98,-1.2877
1988,5,2,5,189,-1.7174
1988,5,3,1,87,0.8118
1988,5,3,2,107,0.3576
1988,5,3,3,128,1.2821
1988,5,3,4,143,0.1944
1988,5,3,5,128,-1.5526
1988,6,1,1,660,5.1773
1988,6,1,2,315,7.3950
1988,6,1,3,246,5.6561
1988,6,1,4,280,7.2526
1988,6,1,5,564,5.7675
1988,6,2,1,97,6.4205
1988,6,2,2,85,7.6593
1988,6,2,3,84,8.2530
1988,6,2,4,97,7.2133
1988,6,2,5,187,8.2308
1988,6,3,1,86,2.2367
1988,6,3,2,107,2.7364
1988,6,3,3,128,4.8203
1988,6,3,4,143,6.2154
1988,6,3,5,127,7.0823
1988,7,1,1,772,-0.2834
1988,7,1,2,296,0.4853
1988,7,1,3,329,-0.3636
1988,7,1,4,328,0.9909
1988,7,1,5,604,-1.4038
1988,7,2,1,118,-1.3180
1988,7,2,2,78,-0.1198
1988,7,2,3,100,-0.1149
1988,7,2,4,123,-0.1751
1988,7,2,5,207,-2.5220
1988,7,3,1,99,-0.8264
1988,7,3,2,130,0.5064
1988,7,3,3,126,-0.2691
1988,7,3,4,131,-1.7337
1988,7,3,5,131,-2.3549
1988,8,1,1,763,-3.1396
1988,8,1,2,293,-2.2522
1988,8,1,3,326,-2.2553
1988,8,1,4,327,-1.3865
1988,8,1,5,598,-2.1801
1988,8,2,1,117,-3.2595
1988,8,2,2,77,-2.2672
1988,8,2,3,100,-1.2854
1988,8,2,4,122,-2.6858
1988,8,2,5,206,-3.4232
1988,8,3,1,98,-2.8346
1988,8,3,2,130,-0.8430
1988,8,3,3,125,-3.0402
1988,8,3,4,131,-4.6095
1988,8,3,5,131,-4.0315
1988,9,1,1,750,2.0027
1988,9,1,2,292,2.4604
1988,9,1,3,325,2.6865
1988,9,1,4,324,3.4155
1988,9,1,5,594,1.5907
1988,9,2,1,116,4.1930
1988,9,2,2,76,1.4551
1988,9,2,3,96,3.8231
1988,9,2,4,122,2.9989
1988,9,2,5,203,1.9717
1988,9,3,1,98,4.2320
1988,9,3,2,129,4.5918
1988,9,3,3,125,2.8890
1988,9,3,4,131,4.3064
1988,9,3,5,131,5.4420
1988,10,1,1,741,-2.5287
1988,10,1,2,287,-1.1940
1988,10,1,3,323,-1.6823
1988,10,1,4,323,-0.1343
1988,10,1,5,592,-2.9691
1988,10,2,1,115,0.9694
1988,10,2,2,73,-0.8758
1988,10,2,3,95,0.3531
1988,10,2,4,121,-0.2654
1988,10,2,5,202,-1.3139
1988,10,3,1,98,1.1828
1988,10,3,2,129,1.8894
1988,10,3,3,124,4.3121
1988,10,3,4,131,3.4618
1988,10,3,5,131,0.0704
1988,11,1,1,736,-5.4961
1988,11,1,2,282,-2.7884
1988,11,1,3,321,-2.0081
1988,11,1,4,319,-3.2623
1988,11,1,5,588,-5.2125
1988,11,2,1,113,-1.5472
1988,11,2,2,73,-2.2626
1988,11,2,3,94,-1.7743
1988,11,2,4,121,-2.7839
1988,11,2,5,201,-4.5051
1988,11,3,1,96,-1.7649
1988,11,3,2,129,-0.8328
1988,11,3,3,122,-0.3469
1988,11,3,4,131,-1.9230
1988,11,3,5,131,-2.2415
1988,12,1,1,725,4.2637
1988,12,1,2,280,4.4799
1988,12,1,3,318,3.6404
1988,12,1,4,315,4.4399
1988,12,1,5,584,3.5126
1988,12,2,1,110,5.2055
1988,12,2,2,72,3.5479
1988,12,2,3,94,4.4168
1988,12,2,4,119,4.4392
1988,12,2,5,201,4.6587
1988,12,3,1,94,2.9993
1988,12,3,2,128,2.3196
1988,12,3,3,122,0.8047
1988,12,3,4,131,2.5798
1988,12,3,5,131,3.0357
1989,1,1,1,716,6.6566
1989,1,1,2,277,6.9862
1989,1,1,3,315,3.9777
1989,1,1,4,313,3.1527
1989,1,1,5,573,5.1589
1989,1,2,1,109,3.9722
1989,1,2,2,72,4.8002
1989,1,2,3,93,3.7376
1989,1,2,4,119,5.3394
1989,1,2,5,200,4.3155
1989,1,3,1,94,6.6486
1989,1,3,2,128,4.9754
1989,1,3,3,122,6.8454
1989,1,3,4,128,7.3179
1989,1,3,5,131,7.0686
1989,2,1,1,707,0.7712
1989,2,1,2,274,1.6028
1989,2,1,3,312,0.4415
1989,2,1,4,309,0.0255
1989,2,1,5,569,0.1459
1989,2,2,1,109,1.4571
1989,2,2,2,72,1.7011
1989,2,2,3,92,1.7577
1989,2,2,4,119,1.8001
1989,2,2,5,198,-0.0516
1989,2,3,1,93,-1.3346
1989,2,3,2,128,-1.7601
1989,2,3,3,121,-2.6700
1989,2,3,4,128,-2.7884
1989,2,3,5,131,-2.5331
1989,3,1,1,698,1.7630
1989,3,1,2,271,3.8712
1989,3,1,3,310,2.4417
1989,3,1,4,307,2.0622
1989,3,1,5,563,3.3872
1989,3,2,1,108,3.9505
1989,3,2,2,72,3.8792
1989,3,2,3,90,1.8808
1989,3,2,4,118,1.4068
1989,3,2,5,198,3.7039
1989,3,3,1,93,2.8536
1989,3,3,2,128,3.2988
1989,3,3,3,121,1.7515
1989,3,3,4,128,-0.1575
1989,3,3,5,131,1.3532
1989,4,1,1,688,3.4095
1989,4,1,2,271,3.6093
1989,4,1,3,307,2.2050
1989,4,1,4,307,1.6361
1989,4,1,5,557,3.8582
1989,4,2,1,107,4.8652
1989,4,2,2,72,5.0931
1989,4,2,3,90,4.6514
1989,4,2,4,116,4.6595
1989,4,2,5,197,4.5787
1989,4,3,1,91,6.0222
1989,4,3,2,128,5.2373
1989,4,3,3,121,4.6842
1989,4,3,4,128,5.0811
1989,4,3,5,131,5.8573
1989,5,1,1,680,4.0753
1989,5,1,2,269,2.7338
1989,5,1,3,305,4.3100
1989,5,1,4,305,3.3189
1989,5,1,5,555,3.1720
1989,5,2,1,107,4.6029
1989,5,2,2,72,3.8414
1989,5,2,3,89,5.5186
1989,5,2,4,116,3.1881
1989,5,2,5,194,4.1711
1989,5,3,1,91,3.9451
1989,5,3,2,127,5.1254
1989,5,3,3,121,3.8043
1989,5,3,4,128,3.5544
1989,5,3,5,131,5.1492
1989,6,1,1,668,-1.6934
1989,6,1,2,265,-0.2894
1989,6,1,3,303,-1.0972
1989,6,1,4,303,-1.0947
1989,6,1,5,550,-2.6464
1989,6,2,1,107,-2.5781
1989,6,2,2,71,0.4396
1989,6,2,3,89,-0.4307
1989,6,2,4,115,-1.2392
1989,6,2,5,193,-3.0185
1989,6,3,1,91,-1.9090
1989,6,3,2,127,1.2605
1989,6,3,3,120,-0.1002
1989,6,3,4,127,-1.4033
1989,6,3,5,131,-1.7656
1989,7,1,1,704,3.1063
1989,7,1,2,233,4.5562
1989,7,1,3,227,1.7487
1989,7,1,4,214,2.6391
1989,7,1,5,499,3.6594
1989,7,2,1,89,5.5882
1989,7,2,2,79,2.9225
1989,7,2,3,80,3.7662
1989,7,2,4,103,4.8190
1989,7,2,5,182,3.6506
1989,7,3,1,80,9.1991
1989,7,3,2,112,8.1822
1989,7,3,3,116,7.2797
1989,7,3,4,119,8.3069
1989,7,3,5,127,8.5043
1989,8,1,1,699,0.6959
1989,8,1,2,232,1.1430
1989,8,1,3,225,1.3591
1989,8,1,4,214,2.5869
1989,8,1,5,497,2.0155
1989,8,2,1,89,3.2110
1989,8,2,2,79,2.1007
1989,8,2,3,80,2.0844
1989,8,2,4,103,1.9004
1989,8,2,5,181,3.2405
1989,8,3,1,80,1.3923
1989,8,3,2,111,1.5954
1989,8,3,3,115,1.5793
1989,8,3,4,117,1.8525
1989,8,3,5,127,3.5170
1989,9,1,1,691,0.3024
1989,9,1,2,229,1.1104
