year,month,rank_ME,rank_dNCO,nstocks,ret_vw
2001,11,2,4,182,8.4122
2001,11,2,5,248,12.7946
2001,11,3,1,115,4.9566
2001,11,3,2,123,5.6972
2001,11,3,3,143,5.1292
2001,11,3,4,186,9.3066
2001,11,3,5,255,11.1508
2001,12,1,1,552,8.3381
2001,12,1,2,416,6.6651
2001,12,1,3,299,6.5931
2001,12,1,4,331,7.0183
2001,12,1,5,391,8.2319
2001,12,2,1,145,6.1326
2001,12,2,2,133,5.1129
2001,12,2,3,159,6.9500
2001,12,2,4,182,6.7587
2001,12,2,5,246,7.1290
2001,12,3,1,113,2.7483
2001,12,3,2,122,2.6949
2001,12,3,3,143,1.3710
2001,12,3,4,185,-0.5443
2001,12,3,5,253,-0.5358
2002,1,1,1,545,2.1304
2002,1,1,2,412,4.1007
2002,1,1,3,294,2.0754
2002,1,1,4,329,4.7393
2002,1,1,5,386,-0.2997
2002,1,2,1,143,-0.3495
2002,1,2,2,133,-0.8987
2002,1,2,3,159,-1.0556
2002,1,2,4,180,-0.7447
2002,1,2,5,245,-1.7975
2002,1,3,1,111,-0.6534
2002,1,3,2,122,-2.0403
2002,1,3,3,142,-0.7012
2002,1,3,4,185,-1.5324
2002,1,3,5,252,-0.5605
2002,2,1,1,537,-4.3026
2002,2,1,2,407,-2.4582
2002,2,1,3,292,-3.7680
2002,2,1,4,328,-4.6654
2002,2,1,5,379,-9.9270
2002,2,2,1,143,-2.7670
2002,2,2,2,133,0.2926
2002,2,2,3,159,-1.1049
2002,2,2,4,180,-2.1302
2002,2,2,5,245,-6.3875
2002,2,3,1,111,-1.2819
2002,2,3,2,120,-1.6366
2002,2,3,3,142,-0.3497
2002,2,3,4,181,-1.7646
2002,2,3,5,251,-5.4622
2002,3,1,1,529,10.1707
2002,3,1,2,402,9.6525
2002,3,1,3,290,9.7154
2002,3,1,4,326,7.9981
2002,3,1,5,371,8.9334
2002,3,2,1,143,10.7107
2002,3,2,2,133,10.1666
2002,3,2,3,159,9.5913
2002,3,2,4,179,8.8780
2002,3,2,5,244,8.5446
2002,3,3,1,110,5.5011
2002,3,3,2,120,3.9085
2002,3,3,3,142,0.9098
2002,3,3,4,180,3.5103
2002,3,3,5,250,4.4484
2002,4,1,1,523,1.2233
2002,4,1,2,400,2.8240
2002,4,1,3,286,1.1185
2002,4,1,4,324,2.7968
2002,4,1,5,368,1.4316
2002,4,2,1,143,-1.3558
2002,4,2,2,133,-0.0823
2002,4,2,3,158,2.3149
2002,4,2,4,179,1.0683
2002,4,2,5,241,-2.7787
2002,4,3,1,110,-6.2243
2002,4,3,2,120,-4.9256
2002,4,3,3,141,-7.8611
2002,4,3,4,179,-4.8568
2002,4,3,5,248,-7.7563
2002,5,1,1,514,0.5964
2002,5,1,2,396,-1.2452
2002,5,1,3,280,-2.6953
2002,5,1,4,322,-2.6772
2002,5,1,5,359,-3.4185
2002,5,2,1,143,-5.2837
2002,5,2,2,131,-4.8562
2002,5,2,3,158,-4.4294
2002,5,2,4,178,-4.5884
2002,5,2,5,241,-5.3770
2002,5,3,1,110,-1.0165
2002,5,3,2,120,-1.7492
2002,5,3,3,141,0.1132
2002,5,3,4,179,-1.2961
2002,5,3,5,248,-1.8832
2002,6,1,1,506,-5.0201
2002,6,1,2,393,-1.6001
2002,6,1,3,276,-1.5078
2002,6,1,4,322,-2.2280
2002,6,1,5,352,-5.9941
2002,6,2,1,142,-5.9842
2002,6,2,2,131,-3.9151
2002,6,2,3,157,-4.8636
2002,6,2,4,178,-3.8436
2002,6,2,5,240,-8.7962
2002,6,3,1,109,-1.8745
2002,6,3,2,118,-8.6963
2002,6,3,3,141,-6.6186
2002,6,3,4,178,-8.7138
2002,6,3,5,247,-10.3225
2002,7,1,1,756,-16.3802
2002,7,1,2,441,-14.8861
2002,7,1,3,449,-13.7214
2002,7,1,4,293,-14.4315
2002,7,1,5,346,-18.7058
2002,7,2,1,158,-17.4506
2002,7,2,2,121,-15.3507
2002,7,2,3,155,-13.9526
2002,7,2,4,154,-18.9086
2002,7,2,5,181,-16.8412
2002,7,3,1,113,-8.7278
2002,7,3,2,114,-7.8359
2002,7,3,3,150,-5.9909
2002,7,3,4,178,-7.5416
2002,7,3,5,190,-11.4771
2002,8,1,1,747,-0.9084
2002,8,1,2,438,-1.3164
2002,8,1,3,445,-2.2942
2002,8,1,4,291,-3.0503
2002,8,1,5,343,-4.6760
2002,8,2,1,157,0.3393
2002,8,2,2,121,-0.1803
2002,8,2,3,155,0.1944
2002,8,2,4,154,-1.0905
2002,8,2,5,181,0.4260
2002,8,3,1,113,1.0948
2002,8,3,2,113,-0.5494
2002,8,3,3,150,1.6507
2002,8,3,4,178,-0.9604
2002,8,3,5,189,1.2480
2002,9,1,1,730,-11.0588
2002,9,1,2,433,-8.2397
2002,9,1,3,439,-10.4511
2002,9,1,4,289,-10.6437
2002,9,1,5,338,-9.5523
2002,9,2,1,156,-10.2512
2002,9,2,2,121,-6.6385
2002,9,2,3,154,-7.8735
2002,9,2,4,154,-8.1628
2002,9,2,5,180,-6.4824
2002,9,3,1,113,-8.9817
2002,9,3,2,113,-7.9006
2002,9,3,3,149,-11.6535
2002,9,3,4,178,-8.4091
2002,9,3,5,189,-11.7301
2002,10,1,1,719,7.4543
2002,10,1,2,427,2.8544
2002,10,1,3,438,4.3334
2002,10,1,4,288,4.7788
2002,10,1,5,337,2.7881
2002,10,2,1,156,5.6016
2002,10,2,2,121,4.4712
2002,10,2,3,154,5.8580
2002,10,2,4,154,3.3743
2002,10,2,5,180,5.2934
2002,10,3,1,113,6.3159
2002,10,3,2,113,5.1651
2002,10,3,3,149,12.1749
2002,10,3,4,178,10.3810
2002,10,3,5,188,4.1379
2002,11,1,1,701,17.4624
2002,11,1,2,419,11.6132
2002,11,1,3,434,14.1229
2002,11,1,4,286,12.9583
2002,11,1,5,333,14.9363
2002,11,2,1,155,13.4766
2002,11,2,2,121,6.8095
2002,11,2,3,154,9.0461
2002,11,2,4,154,10.4685
2002,11,2,5,179,12.6736
2002,11,3,1,112,8.6974
2002,11,3,2,113,4.1004
2002,11,3,3,149,5.8573
2002,11,3,4,178,5.5208
2002,11,3,5,188,8.3454
2002,12,1,1,690,-7.9276
2002,12,1,2,417,-3.9291
2002,12,1,3,430,-5.9078
2002,12,1,4,284,-7.4461
2002,12,1,5,328,-7.5418
2002,12,2,1,154,-7.9244
2002,12,2,2,121,-6.0535
2002,12,2,3,154,-6.8831
2002,12,2,4,152,-7.7493
2002,12,2,5,179,-8.5929
2002,12,3,1,112,-6.2374
2002,12,3,2,113,-2.1819
2002,12,3,3,149,-6.1002
2002,12,3,4,177,-6.6813
2002,12,3,5,188,-5.8439
2003,1,1,1,681,-0.0890
2003,1,1,2,414,-2.3014
2003,1,1,3,424,-0.4417
2003,1,1,4,279,-0.9849
2003,1,1,5,323,-1.9761
2003,1,2,1,154,-2.4828
2003,1,2,2,121,-3.3473
2003,1,2,3,153,-2.6598
2003,1,2,4,152,-5.3891
2003,1,2,5,179,-4.3961
2003,1,3,1,111,-3.4061
2003,1,3,2,113,-1.5041
2003,1,3,3,149,-2.8194
2003,1,3,4,177,-3.8718
2003,1,3,5,188,-1.9936
2003,2,1,1,665,-2.3729
2003,2,1,2,414,-4.1255
2003,2,1,3,418,-5.0280
2003,2,1,4,276,-7.4835
2003,2,1,5,319,-2.6363
2003,2,2,1,152,-3.5434
2003,2,2,2,121,-4.8879
2003,2,2,3,153,-2.3963
2003,2,2,4,152,-2.6065
2003,2,2,5,177,-2.5957
2003,2,3,1,111,-1.9232
2003,2,3,2,113,-2.4300
2003,2,3,3,149,-0.1679
2003,2,3,4,176,-2.8449
2003,2,3,5,187,-0.4817
2003,3,1,1,642,2.6085
2003,3,1,2,412,-0.2470
2003,3,1,3,415,1.4260
2003,3,1,4,275,1.8924
2003,3,1,5,316,-0.7410
2003,3,2,1,151,2.8753
2003,3,2,2,120,1.0375
2003,3,2,3,153,1.6962
2003,3,2,4,152,3.5866
2003,3,2,5,177,-0.5762
2003,3,3,1,111,1.1688
2003,3,3,2,112,1.4296
2003,3,3,3,149,0.6448
2003,3,3,4,176,2.3481
2003,3,3,5,186,0.6778
2003,4,1,1,621,11.9987
2003,4,1,2,407,8.8050
2003,4,1,3,409,11.7087
2003,4,1,4,273,11.9316
2003,4,1,5,311,9.3215
2003,4,2,1,150,9.9325
2003,4,2,2,120,10.0988
2003,4,2,3,153,11.2147
2003,4,2,4,150,12.0639
2003,4,2,5,177,8.2810
2003,4,3,1,110,6.3268
2003,4,3,2,112,4.6029
2003,4,3,3,149,5.9415
2003,4,3,4,176,6.8047
2003,4,3,5,186,8.8172
2003,5,1,1,611,19.6978
2003,5,1,2,402,12.0914
2003,5,1,3,402,15.1799
2003,5,1,4,268,17.2994
2003,5,1,5,310,17.2873
2003,5,2,1,150,12.9882
2003,5,2,2,119,7.5833
2003,5,2,3,153,10.6355
2003,5,2,4,148,11.4125
2003,5,2,5,177,13.2448
2003,5,3,1,110,10.1080
2003,5,3,2,112,6.0742
2003,5,3,3,148,4.7873
2003,5,3,4,175,4.3444
2003,5,3,5,185,8.6165
2003,6,1,1,601,4.9952
2003,6,1,2,398,7.4141
2003,6,1,3,401,4.4788
2003,6,1,4,266,7.6308
2003,6,1,5,304,6.0855
2003,6,2,1,149,2.2437
2003,6,2,2,119,0.5006
2003,6,2,3,153,1.1293
2003,6,2,4,148,4.2183
2003,6,2,5,177,1.4575
2003,6,3,1,110,1.9924
2003,6,3,2,112,-0.3401
2003,6,3,3,148,2.8297
2003,6,3,4,175,0.9920
2003,6,3,5,185,1.3164
2003,7,1,1,621,12.8559
2003,7,1,2,436,7.9632
2003,7,1,3,373,6.2778
2003,7,1,4,272,8.3472
2003,7,1,5,336,9.2102
2003,7,2,1,126,9.8105
2003,7,2,2,135,5.6403
2003,7,2,3,129,6.5062
2003,7,2,4,155,6.7702
2003,7,2,5,184,4.3177
2003,7,3,1,119,0.5180
2003,7,3,2,115,3.7805
2003,7,3,3,160,1.0391
2003,7,3,4,167,0.4844
2003,7,3,5,197,2.0666
2003,8,1,1,610,6.1911
2003,8,1,2,431,5.1399
2003,8,1,3,372,5.7146
2003,8,1,4,268,4.6654
2003,8,1,5,330,5.4396
2003,8,2,1,125,6.0992
2003,8,2,2,134,6.2468
2003,8,2,3,129,4.7381
2003,8,2,4,155,5.8309
2003,8,2,5,184,6.6141
2003,8,3,1,119,4.8273
2003,8,3,2,115,4.7703
2003,8,3,3,159,4.1855
2003,8,3,4,167,0.9013
2003,8,3,5,197,1.9529
2003,9,1,1,596,5.4909
2003,9,1,2,425,2.9017
2003,9,1,3,369,3.1948
2003,9,1,4,268,2.5360
2003,9,1,5,330,-0.5706
2003,9,2,1,123,-2.7614
2003,9,2,2,133,-4.1355
2003,9,2,3,129,-3.4372
2003,9,2,4,155,-3.9419
2003,9,2,5,183,-3.6454
2003,9,3,1,119,-3.0985
2003,9,3,2,115,-2.8791
2003,9,3,3,159,-1.2419
2003,9,3,4,167,-1.1548
2003,9,3,5,196,-1.9831
2003,10,1,1,586,12.3381
2003,10,1,2,421,10.8309
2003,10,1,3,367,8.0960
2003,10,1,4,263,8.1260
2003,10,1,5,329,9.5112
2003,10,2,1,122,9.0764
2003,10,2,2,133,9.5042
2003,10,2,3,129,7.8252
2003,10,2,4,154,8.2646
2003,10,2,5,183,7.9908
2003,10,3,1,119,7.2707
2003,10,3,2,115,6.1671
2003,10,3,3,159,5.8074
2003,10,3,4,166,4.4244
2003,10,3,5,195,7.1598
2003,11,1,1,577,5.8245
2003,11,1,2,419,4.1182
2003,11,1,3,363,5.9690
2003,11,1,4,259,4.0806
2003,11,1,5,328,4.4132
2003,11,2,1,122,2.4302
2003,11,2,2,133,3.8428
2003,11,2,3,129,3.5571
2003,11,2,4,154,4.0400
2003,11,2,5,180,2.3574
2003,11,3,1,119,1.7020
2003,11,3,2,115,0.8510
2003,11,3,3,159,3.6481
2003,11,3,4,166,0.8756
2003,11,3,5,194,0.3168
2003,12,1,1,568,1.7538
2003,12,1,2,413,1.7326
2003,12,1,3,361,3.8744
2003,12,1,4,255,2.8742
2003,12,1,5,328,2.4963
2003,12,2,1,122,3.0254
2003,12,2,2,133,3.8902
2003,12,2,3,129,2.4999
2003,12,2,4,154,1.7840
2003,12,2,5,180,1.8944
2003,12,3,1,119,6.7947
2003,12,3,2,115,4.0683
2003,12,3,3,159,5.6844
2003,12,3,4,165,3.9971
2003,12,3,5,193,3.0896
2004,1,1,1,559,10.0315
2004,1,1,2,409,7.3612
2004,1,1,3,357,7.6543
2004,1,1,4,254,8.7091
2004,1,1,5,327,5.8073
2004,1,2,1,121,5.8558
2004,1,2,2,131,4.2684
2004,1,2,3,129,3.7344
2004,1,2,4,154,3.2993
2004,1,2,5,179,3.3848
2004,1,3,1,119,2.5737
2004,1,3,2,114,-0.4351
2004,1,3,3,159,1.3968
2004,1,3,4,165,1.3154
2004,1,3,5,193,2.2340
2004,2,1,1,553,-1.4592
2004,2,1,2,404,1.4266
2004,2,1,3,353,1.4251
2004,2,1,4,252,-1.0173
2004,2,1,5,323,-0.4099
2004,2,2,1,121,-0.2695
2004,2,2,2,131,0.1460
2004,2,2,3,129,-0.4332
2004,2,2,4,154,1.0266
2004,2,2,5,179,1.2192
2004,2,3,1,118,0.8008
2004,2,3,2,114,-1.5171
2004,2,3,3,159,0.7846
2004,2,3,4,165,2.6741
2004,2,3,5,192,2.9742
2004,3,1,1,548,-2.1303
2004,3,1,2,401,-0.8711
2004,3,1,3,352,1.6140
2004,3,1,4,248,-0.2083
2004,3,1,5,319,-2.4974
2004,3,2,1,121,-0.1753
2004,3,2,2,131,1.5037
2004,3,2,3,128,0.8837
2004,3,2,4,154,1.2631
2004,3,2,5,179,1.9442
2004,3,3,1,118,-1.1272
2004,3,3,2,114,-3.5044
2004,3,3,3,159,-1.1450
2004,3,3,4,165,-1.7831
2004,3,3,5,192,0.3070
2004,4,1,1,540,-8.1785
2004,4,1,2,397,-3.0105
2004,4,1,3,350,-5.5170
2004,4,1,4,247,-3.6565
2004,4,1,5,318,-5.1958
2004,4,2,1,121,-6.8960
2004,4,2,2,131,-4.1364
2004,4,2,3,128,-3.8845
2004,4,2,4,154,-3.7907
2004,4,2,5,179,-1.8886
2004,4,3,1,116,-2.1246
2004,4,3,2,114,-0.8652
2004,4,3,3,159,-0.9234
2004,4,3,4,165,0.6415
2004,4,3,5,192,-1.4067
2004,5,1,1,533,0.0459
2004,5,1,2,394,-0.7159
2004,5,1,3,347,-1.1709
2004,5,1,4,246,-0.9440
2004,5,1,5,313,-1.0640
2004,5,2,1,121,1.8058
2004,5,2,2,131,1.5689
2004,5,2,3,128,0.3447
2004,5,2,4,153,1.7725
2004,5,2,5,179,0.7388
2004,5,3,1,116,2.0332
2004,5,3,2,114,1.2462
2004,5,3,3,158,0.9970
2004,5,3,4,165,0.3333
2004,5,3,5,192,1.9999
2004,6,1,1,529,3.5131
2004,6,1,2,391,3.9079
2004,6,1,3,343,3.1046
2004,6,1,4,244,1.2750
2004,6,1,5,312,4.0416
2004,6,2,1,120,4.6406
2004,6,2,2,130,5.4613
2004,6,2,3,128,4.8529
2004,6,2,4,153,4.1276
2004,6,2,5,178,4.8057
2004,6,3,1,116,3.1834
2004,6,3,2,114,3.7393
2004,6,3,3,158,2.7303
2004,6,3,4,163,0.3514
2004,6,3,5,192,1.8687
2004,7,1,1,708,-9.5837
2004,7,1,2,409,-8.7309
2004,7,1,3,290,-6.8424
2004,7,1,4,199,-10.1313
2004,7,1,5,303,-11.5594
2004,7,2,1,144,-10.9254
2004,7,2,2,122,-6.0893
2004,7,2,3,115,-6.7418
2004,7,2,4,114,-5.3603
2004,7,2,5,195,-7.0681
2004,7,3,1,120,-6.1775
2004,7,3,2,126,-4.5822
2004,7,3,3,164,-3.1341
2004,7,3,4,163,-4.7837
2004,7,3,5,168,-3.0192
2004,8,1,1,696,-1.7591
2004,8,1,2,406,-2.0703
2004,8,1,3,289,-2.9836
2004,8,1,4,197,-1.0691
2004,8,1,5,301,-2.9021
2004,8,2,1,143,-3.4563
2004,8,2,2,122,-0.5837
2004,8,2,3,114,-2.5122
2004,8,2,4,114,-1.2100
2004,8,2,5,194,-2.3140
2004,8,3,1,120,-3.2611
2004,8,3,2,126,-1.4320
2004,8,3,3,164,-0.4630
2004,8,3,4,163,0.8032
2004,8,3,5,168,0.2924
2004,9,1,1,691,4.6580
2004,9,1,2,403,3.9411
2004,9,1,3,286,4.2282
2004,9,1,4,197,2.2304
2004,9,1,5,299,5.7494
2004,9,2,1,143,5.4558
2004,9,2,2,121,4.5102
2004,9,2,3,113,5.1553
2004,9,2,4,114,6.0720
2004,9,2,5,192,7.1850
2004,9,3,1,118,-0.7023
2004,9,3,2,125,2.2597
2004,9,3,3,164,2.3531
2004,9,3,4,163,1.2775
2004,9,3,5,168,2.3932
2004,10,1,1,689,1.7879
2004,10,1,2,395,0.4040
2004,10,1,3,285,-0.7443
2004,10,1,4,197,1.2445
2004,10,1,5,298,0.1726
2004,10,2,1,144,3.2055
2004,10,2,2,121,2.3900
2004,10,2,3,112,1.2715
2004,10,2,4,114,1.9991
2004,10,2,5,192,1.7446
2004,10,3,1,118,3.4113
2004,10,3,2,125,1.8602
2004,10,3,3,164,2.1723
2004,10,3,4,163,1.4860
2004,10,3,5,167,1.5492
2004,11,1,1,683,9.2114
2004,11,1,2,391,10.3287
2004,11,1,3,284,9.0136
2004,11,1,4,197,9.4221
2004,11,1,5,297,9.9982
2004,11,2,1,144,9.6472
2004,11,2,2,120,9.0037
2004,11,2,3,112,7.8873
2004,11,2,4,114,8.6225
2004,11,2,5,190,9.3363
2004,11,3,1,117,4.8873
2004,11,3,2,125,4.5767
2004,11,3,3,164,4.4199
2004,11,3,4,162,4.8418
2004,11,3,5,167,3.1295
2004,12,1,1,678,6.6416
2004,12,1,2,386,4.9609
2004,12,1,3,280,5.8450
2004,12,1,4,197,5.3515
2004,12,1,5,295,5.7470
2004,12,2,1,143,2.7510
2004,12,2,2,120,3.1462
2004,12,2,3,112,1.3482
2004,12,2,4,113,2.5015
2004,12,2,5,190,3.1845
2004,12,3,1,117,4.3793
2004,12,3,2,125,2.7294
2004,12,3,3,164,2.4910
2004,12,3,4,162,4.3369
2004,12,3,5,167,2.1007
2005,1,1,1,667,-4.8135
2005,1,1,2,384,-3.3182
2005,1,1,3,278,-3.3314
2005,1,1,4,197,-5.1730
2005,1,1,5,295,-5.3772
2005,1,2,1,142,-5.8628
2005,1,2,2,118,-3.5461
2005,1,2,3,112,-2.3813
2005,1,2,4,113,-2.9549
2005,1,2,5,187,-3.9316
2005,1,3,1,117,-4.1708
2005,1,3,2,124,-2.8068
2005,1,3,3,163,-1.7861
2005,1,3,4,162,-1.8980
2005,1,3,5,167,-2.9280
2005,2,1,1,659,0.8079
2005,2,1,2,382,-0.2874
2005,2,1,3,275,0.0064
2005,2,1,4,195,-0.8558
2005,2,1,5,295,2.2122
2005,2,2,1,142,3.4574
2005,2,2,2,118,1.6877
2005,2,2,3,112,2.6072
2005,2,2,4,112,1.6667
2005,2,2,5,187,2.9716
2005,2,3,1,117,4.6270
2005,2,3,2,124,1.3657
2005,2,3,3,163,1.5569
2005,2,3,4,162,2.4519
2005,2,3,5,166,5.1142
2005,3,1,1,654,-4.7173
2005,3,1,2,380,-4.3385
2005,3,1,3,273,-3.4964
2005,3,1,4,193,-3.0489
2005,3,1,5,295,-2.8703
2005,3,2,1,140,-3.3969
2005,3,2,2,118,0.0402
2005,3,2,3,111,-2.6617
2005,3,2,4,112,-1.8106
2005,3,2,5,186,-2.8671
2005,3,3,1,117,-1.7149
2005,3,3,2,124,-0.6533
2005,3,3,3,163,-1.2617
2005,3,3,4,162,-0.7245
2005,3,3,5,166,-1.5578
2005,4,1,1,652,-7.3740
2005,4,1,2,373,-6.1872
2005,4,1,3,271,-4.6466
2005,4,1,4,193,-6.2280
2005,4,1,5,292,-7.8975
2005,4,2,1,140,-9.3722
2005,4,2,2,118,-5.0821
2005,4,2,3,111,-7.0469
2005,4,2,4,110,-4.3489
2005,4,2,5,186,-5.1142
2005,4,3,1,117,-2.0817
2005,4,3,2,123,-4.1076
2005,4,3,3,162,-1.8103
2005,4,3,4,162,-1.9463
2005,4,3,5,166,-2.3365
2005,5,1,1,644,6.2305
2005,5,1,2,373,6.6439
2005,5,1,3,270,5.6413
2005,5,1,4,190,6.5741
2005,5,1,5,288,4.3934
2005,5,2,1,140,7.3624
2005,5,2,2,117,8.1010
2005,5,2,3,110,5.7547
2005,5,2,4,109,6.7008
2005,5,2,5,186,7.0724
2005,5,3,1,117,5.6518
2005,5,3,2,123,5.1156
2005,5,3,3,162,2.8528
2005,5,3,4,161,3.4688
2005,5,3,5,166,3.0152
2005,6,1,1,637,5.2375
2005,6,1,2,370,2.9368
2005,6,1,3,269,3.6063
2005,6,1,4,187,4.6328
2005,6,1,5,283,6.1197
2005,6,2,1,139,2.3434
2005,6,2,2,117,2.4051
2005,6,2,3,108,4.3698
2005,6,2,4,109,2.4608
2005,6,2,5,184,4.6319
2005,6,3,1,116,0.5184
2005,6,3,2,123,-0.1321
2005,6,3,3,162,0.0541
2005,6,3,4,161,-1.0748
2005,6,3,5,165,0.6694
2005,7,1,1,560,8.9264
2005,7,1,2,404,6.7600
2005,7,1,3,265,8.6177
2005,7,1,4,259,7.1106
2005,7,1,5,382,7.2599
2005,7,2,1,120,7.9245
2005,7,2,2,111,6.6983
2005,7,2,3,112,6.2848
2005,7,2,4,105,6.5255
2005,7,2,5,175,7.5910
2005,7,3,1,101,5.0775
2005,7,3,2,143,3.8411
2005,7,3,3,154,4.0707
2005,7,3,4,154,5.3490
2005,7,3,5,178,6.0298
2005,8,1,1,552,0.2538
2005,8,1,2,403,-1.8128
2005,8,1,3,262,-1.4059
2005,8,1,4,259,-1.9363
2005,8,1,5,377,-2.6040
2005,8,2,1,117,-0.3004
2005,8,2,2,111,-1.3329
2005,8,2,3,111,-0.9483
2005,8,2,4,104,-2.1281
2005,8,2,5,174,-1.5328
2005,8,3,1,100,-0.0785
2005,8,3,2,142,-1.0488
2005,8,3,3,154,0.3286
2005,8,3,4,153,-0.7247
2005,8,3,5,177,-0.6612
2005,9,1,1,545,0.8810
2005,9,1,2,397,-0.3647
2005,9,1,3,262,1.1761
2005,9,1,4,258,-0.7706
2005,9,1,5,374,2.5699
2005,9,2,1,116,0.9847
2005,9,2,2,111,-0.4571
2005,9,2,3,110,0.2085
2005,9,2,4,104,-0.0031
2005,9,2,5,173,1.1681
2005,9,3,1,98,1.1171
2005,9,3,2,141,0.3463
2005,9,3,3,152,1.9231
2005,9,3,4,152,-1.2619
2005,9,3,5,174,2.3695
2005,10,1,1,541,-5.3071
2005,10,1,2,393,-1.1320
2005,10,1,3,259,-3.4827
2005,10,1,4,254,-2.5760
2005,10,1,5,373,-3.7779
2005,10,2,1,116,-3.7079
2005,10,2,2,109,-3.8319
2005,10,2,3,110,-3.3897
2005,10,2,4,104,-2.0283
2005,10,2,5,173,-4.8179
2005,10,3,1,98,-4.6404
2005,10,3,2,140,-3.3145
2005,10,3,3,152,-4.4415
2005,10,3,4,151,-0.1150
2005,10,3,5,174,-2.7044
2005,11,1,1,532,4.0524
2005,11,1,2,390,6.2113
2005,11,1,3,258,4.3043
2005,11,1,4,249,2.9477
2005,11,1,5,369,3.8498
2005,11,2,1,116,6.0241
2005,11,2,2,108,4.4584
2005,11,2,3,109,4.8110
2005,11,2,4,104,5.9454
2005,11,2,5,172,5.7447
2005,11,3,1,98,3.4255
2005,11,3,2,140,4.3433
2005,11,3,3,150,2.8019
2005,11,3,4,150,2.9288
2005,11,3,5,174,3.8573
2005,12,1,1,525,-0.9872
2005,12,1,2,384,0.1850
2005,12,1,3,256,-0.2069
2005,12,1,4,249,1.5570
2005,12,1,5,367,-0.6936
2005,12,2,1,116,2.6276
2005,12,2,2,107,0.3126
2005,12,2,3,108,-1.7628
2005,12,2,4,104,-0.5797
2005,12,2,5,170,-1.5291
2005,12,3,1,96,0.2658
2005,12,3,2,140,-0.0400
2005,12,3,3,150,-0.3488
2005,12,3,4,150,-0.5744
2005,12,3,5,174,1.2487
2006,1,1,1,517,9.7304
2006,1,1,2,382,10.0938
2006,1,1,3,252,10.5007
2006,1,1,4,247,8.7905
2006,1,1,5,366,11.6232
2006,1,2,1,115,9.9814
2006,1,2,2,106,8.1877
2006,1,2,3,107,10.1269
2006,1,2,4,104,9.7175
2006,1,2,5,169,8.7052
2006,1,3,1,96,3.9994
2006,1,3,2,139,2.8830
2006,1,3,3,149,4.4854
2006,1,3,4,150,3.5751
2006,1,3,5,173,3.3052
2006,2,1,1,509,1.0034
2006,2,1,2,378,0.8044
2006,2,1,3,249,0.8848
2006,2,1,4,245,0.5714
2006,2,1,5,366,-2.1699
2006,2,2,1,114,0.0652
2006,2,2,2,105,-0.3962
2006,2,2,3,107,-1.0390
2006,2,2,4,104,-0.4465
2006,2,2,5,168,-1.5963
2006,2,3,1,96,1.0064
2006,2,3,2,138,0.5443
2006,2,3,3,148,-1.2330
2006,2,3,4,150,0.3303
2006,2,3,5,172,-0.7357
2006,3,1,1,505,5.4306
2006,3,1,2,376,5.8477
2006,3,1,3,249,5.4041
2006,3,1,4,242,6.0142
2006,3,1,5,362,5.8578
2006,3,2,1,113,4.5426
2006,3,2,2,103,6.1310
2006,3,2,3,107,3.3877
2006,3,2,4,104,4.8769
2006,3,2,5,168,4.9843
2006,3,3,1,95,3.6720
2006,3,3,2,136,0.5060
2006,3,3,3,148,1.7735
2006,3,3,4,150,1.0979
2006,3,3,5,171,1.9356
2006,4,1,1,501,-0.1936
2006,4,1,2,375,0.1934
2006,4,1,3,247,0.2994
2006,4,1,4,238,-0.6605
2006,4,1,5,362,-0.8988
2006,4,2,1,112,2.7814
2006,4,2,2,103,0.0696
2006,4,2,3,107,1.0413
2006,4,2,4,104,-0.4330
2006,4,2,5,167,1.1393
2006,4,3,1,95,0.6636
2006,4,3,2,136,2.5769
2006,4,3,3,148,0.7081
2006,4,3,4,149,-1.1237
2006,4,3,5,168,0.4510
2006,5,1,1,496,-6.3922
2006,5,1,2,372,-6.1213
2006,5,1,3,246,-5.7260
2006,5,1,4,237,-5.4959
2006,5,1,5,361,-7.9589
2006,5,2,1,111,-4.5672
2006,5,2,2,103,-7.1399
2006,5,2,3,107,-4.9289
2006,5,2,4,104,-5.8534
2006,5,2,5,167,-6.8169
2006,5,3,1,95,-3.3698
2006,5,3,2,135,-2.7982
2006,5,3,3,145,-2.2497
2006,5,3,4,148,-1.7780
2006,5,3,5,168,-4.0512
2006,6,1,1,493,-2.0801
2006,6,1,2,365,-0.6790
2006,6,1,3,244,0.1896
2006,6,1,4,236,-2.5068
2006,6,1,5,360,-0.6126
2006,6,2,1,110,-0.4410
2006,6,2,2,103,0.3421
2006,6,2,3,105,1.1075
2006,6,2,4,104,0.0561
2006,6,2,5,165,0.0474
2006,6,3,1,94,-1.5861
2006,6,3,2,135,0.6392
2006,6,3,3,145,0.1156
2006,6,3,4,147,0.1917
2006,6,3,5,168,1.0888
2006,7,1,1,507,-4.5992
2006,7,1,2,390,-5.0910
2006,7,1,3,293,-3.6235
2006,7,1,4,264,-2.9589
2006,7,1,5,348,-5.1080
2006,7,2,1,106,-3.9032
2006,7,2,2,126,-3.8435
2006,7,2,3,111,-0.6741
2006,7,2,4,135,-3.4503
2006,7,2,5,161,-5.1515
2006,7,3,1,120,-1.2573
2006,7,3,2,119,1.9146
2006,7,3,3,151,1.2083
2006,7,3,4,157,-2.0886
2006,7,3,5,157,-1.7276
2006,8,1,1,499,3.6681
2006,8,1,2,389,3.1041
2006,8,1,3,292,3.6648
