year,month,rank_ME,rank_IA,nstocks,ret_vw
1971,9,3,2,111,-0.8803
1971,9,3,3,147,-0.2546
1971,9,3,4,135,-0.4788
1971,9,3,5,130,0.0898
1971,10,1,1,310,-6.5410
1971,10,1,2,126,-6.1122
1971,10,1,3,84,-7.9300
1971,10,1,4,91,-6.8269
1971,10,1,5,179,-6.8276
1971,10,2,1,86,-5.6896
1971,10,2,2,74,-5.8254
1971,10,2,3,45,-5.2848
1971,10,2,4,70,-4.1433
1971,10,2,5,95,-4.8872
1971,10,3,1,46,-5.6207
1971,10,3,2,111,-6.0570
1971,10,3,3,147,-3.7496
1971,10,3,4,135,-2.0031
1971,10,3,5,130,-4.7543
1971,11,1,1,310,-4.2053
1971,11,1,2,126,-4.5372
1971,11,1,3,84,-5.4060
1971,11,1,4,91,-4.3293
1971,11,1,5,179,-4.3277
1971,11,2,1,86,-2.2962
1971,11,2,2,74,-1.9890
1971,11,2,3,45,-2.7928
1971,11,2,4,70,-2.5939
1971,11,2,5,95,-1.6500
1971,11,3,1,46,1.0380
1971,11,3,2,111,-0.8535
1971,11,3,3,147,-0.1153
1971,11,3,4,135,0.6136
1971,11,3,5,130,0.7374
1971,12,1,1,308,11.9911
1971,12,1,2,125,11.7311
1971,12,1,3,84,13.1905
1971,12,1,4,91,13.5007
1971,12,1,5,179,15.0972
1971,12,2,1,86,13.1022
1971,12,2,2,74,10.8563
1971,12,2,3,45,11.1756
1971,12,2,4,70,10.0032
1971,12,2,5,95,13.9326
1971,12,3,1,46,5.2967
1971,12,3,2,111,8.7684
1971,12,3,3,147,9.0373
1971,12,3,4,135,9.3776
1971,12,3,5,130,9.9777
1972,1,1,1,306,16.1591
1972,1,1,2,125,10.5422
1972,1,1,3,84,10.9660
1972,1,1,4,91,13.6134
1972,1,1,5,179,12.3614
1972,1,2,1,86,8.1057
1972,1,2,2,74,5.7080
1972,1,2,3,44,6.0209
1972,1,2,4,69,6.5484
1972,1,2,5,95,7.4627
1972,1,3,1,46,2.5581
1972,1,3,2,111,1.6283
1972,1,3,3,147,1.2980
1972,1,3,4,135,2.5673
1972,1,3,5,130,3.2914
1972,2,1,1,304,4.9828
1972,2,1,2,125,2.9592
1972,2,1,3,84,3.5308
1972,2,1,4,91,3.9912
1972,2,1,5,179,4.4278
1972,2,2,1,85,3.4683
1972,2,2,2,74,3.8654
1972,2,2,3,44,2.5295
1972,2,2,4,69,2.6645
1972,2,2,5,95,3.0022
1972,2,3,1,46,1.3306
1972,2,3,2,111,2.4769
1972,2,3,3,147,4.2857
1972,2,3,4,135,1.9580
1972,2,3,5,130,4.9536
1972,3,1,1,302,-0.7335
1972,3,1,2,124,1.6898
1972,3,1,3,84,-1.8384
1972,3,1,4,91,-3.1897
1972,3,1,5,178,-0.8871
1972,3,2,1,85,-0.6131
1972,3,2,2,74,-0.3596
1972,3,2,3,44,1.6643
1972,3,2,4,69,1.1009
1972,3,2,5,95,0.7614
1972,3,3,1,46,2.4996
1972,3,3,2,111,1.1413
1972,3,3,3,147,0.2559
1972,3,3,4,135,0.3564
1972,3,3,5,130,0.6121
1972,4,1,1,301,1.4121
1972,4,1,2,124,0.0770
1972,4,1,3,84,0.1473
1972,4,1,4,91,1.6960
1972,4,1,5,177,-0.8057
1972,4,2,1,85,1.7442
1972,4,2,2,74,0.8682
1972,4,2,3,44,0.7702
1972,4,2,4,69,-0.3972
1972,4,2,5,95,1.4206
1972,4,3,1,46,-2.5508
1972,4,3,2,111,0.7878
1972,4,3,3,147,0.6972
1972,4,3,4,135,0.3825
1972,4,3,5,130,1.6452
1972,5,1,1,298,-2.5465
1972,5,1,2,124,-0.8264
1972,5,1,3,84,-3.6203
1972,5,1,4,91,-2.7305
1972,5,1,5,178,-1.2628
1972,5,2,1,85,-1.2894
1972,5,2,2,74,-1.5820
1972,5,2,3,44,-1.7827
1972,5,2,4,69,-3.4329
1972,5,2,5,95,-0.5571
1972,5,3,1,46,-2.0830
1972,5,3,2,111,0.5468
1972,5,3,3,146,2.5567
1972,5,3,4,135,2.3920
1972,5,3,5,129,4.1086
1972,6,1,1,297,-3.4679
1972,6,1,2,124,-2.7869
1972,6,1,3,83,-4.3024
1972,6,1,4,91,-2.5177
1972,6,1,5,177,-4.3119
1972,6,2,1,85,-1.1486
1972,6,2,2,74,-2.8153
1972,6,2,3,44,-3.5116
1972,6,2,4,69,-2.7768
1972,6,2,5,95,-3.2819
1972,6,3,1,46,-2.6148
1972,6,3,2,111,-3.4382
1972,6,3,3,146,-1.7759
1972,6,3,4,135,-1.7241
1972,6,3,5,129,-1.2740
1972,7,1,1,321,-3.6342
1972,7,1,2,142,-1.6772
1972,7,1,3,113,-2.6320
1972,7,1,4,77,-5.6812
1972,7,1,5,159,-5.6609
1972,7,2,1,78,-3.1881
1972,7,2,2,82,-3.8705
1972,7,2,3,81,-2.9263
1972,7,2,4,65,-1.5947
1972,7,2,5,91,-4.7117
1972,7,3,1,66,-2.4752
1972,7,3,2,99,-0.2994
1972,7,3,3,130,0.0484
1972,7,3,4,149,-0.0222
1972,7,3,5,150,0.6560
1972,8,1,1,318,0.5188
1972,8,1,2,142,2.2915
1972,8,1,3,113,1.3568
1972,8,1,4,77,-0.1277
1972,8,1,5,159,-2.0426
1972,8,2,1,77,3.4061
1972,8,2,2,82,1.4623
1972,8,2,3,81,2.6461
1972,8,2,4,65,3.1334
1972,8,2,5,91,-0.8204
1972,8,3,1,66,6.1369
1972,8,3,2,99,7.1632
1972,8,3,3,130,2.8365
1972,8,3,4,149,4.2862
1972,8,3,5,150,1.5947
1972,9,1,1,317,-4.3410
1972,9,1,2,140,-4.4275
1972,9,1,3,113,-4.6322
1972,9,1,4,77,-2.5591
1972,9,1,5,158,-5.1924
1972,9,2,1,77,-3.3458
1972,9,2,2,81,-2.3858
1972,9,2,3,80,-2.0623
1972,9,2,4,65,-2.0596
1972,9,2,5,91,-2.9476
1972,9,3,1,66,-3.5967
1972,9,3,2,99,-1.6231
1972,9,3,3,130,-0.3701
1972,9,3,4,148,0.0299
1972,9,3,5,150,-0.3978
1972,10,1,1,317,-2.5497
1972,10,1,2,140,-0.2856
1972,10,1,3,113,-3.5146
1972,10,1,4,76,-3.9300
1972,10,1,5,158,-3.3396
1972,10,2,1,77,-1.6112
1972,10,2,2,81,0.4366
1972,10,2,3,80,-0.2641
1972,10,2,4,65,1.1471
1972,10,2,5,91,-2.4243
1972,10,3,1,66,0.5538
1972,10,3,2,99,0.9565
1972,10,3,3,129,2.3427
1972,10,3,4,148,0.1688
1972,10,3,5,150,1.5891
1972,11,1,1,317,5.4708
1972,11,1,2,140,5.0101
1972,11,1,3,113,4.7697
1972,11,1,4,76,4.4791
1972,11,1,5,158,4.5524
1972,11,2,1,77,6.9297
1972,11,2,2,81,7.6011
1972,11,2,3,79,6.6529
1972,11,2,4,65,6.1563
1972,11,2,5,91,4.5790
1972,11,3,1,66,8.3053
1972,11,3,2,99,7.3595
1972,11,3,3,129,4.9083
1972,11,3,4,148,4.9171
1972,11,3,5,150,3.1045
1972,12,1,1,317,-1.8017
1972,12,1,2,140,0.0025
1972,12,1,3,113,-2.2022
1972,12,1,4,75,-3.0210
1972,12,1,5,158,-3.3135
1972,12,2,1,77,-0.8650
1972,12,2,2,80,-1.3047
1972,12,2,3,79,-0.5397
1972,12,2,4,65,-1.1302
1972,12,2,5,91,-0.3512
1972,12,3,1,66,-2.4605
1972,12,3,2,99,-0.6673
1972,12,3,3,130,1.6819
1972,12,3,4,148,1.9562
1972,12,3,5,150,1.9356
1973,1,1,1,317,-2.2201
1973,1,1,2,141,-3.5382
1973,1,1,3,113,-4.6109
1973,1,1,4,75,-5.1046
1973,1,1,5,157,-5.0509
1973,1,2,1,77,-6.6033
1973,1,2,2,80,-6.5227
1973,1,2,3,79,-3.5203
1973,1,2,4,65,-7.6114
1973,1,2,5,90,-6.0452
1973,1,3,1,66,-4.7987
1973,1,3,2,99,-2.7961
1973,1,3,3,130,-2.0465
1973,1,3,4,148,-0.0512
1973,1,3,5,150,-3.7228
1973,2,1,1,316,-7.8539
1973,2,1,2,140,-7.1784
1973,2,1,3,113,-7.7295
1973,2,1,4,75,-6.9173
1973,2,1,5,157,-10.7198
1973,2,2,1,77,-8.8898
1973,2,2,2,80,-7.8259
1973,2,2,3,79,-5.2703
1973,2,2,4,65,-6.9074
1973,2,2,5,90,-9.5594
1973,2,3,1,66,-4.2746
1973,2,3,2,99,-4.6447
1973,2,3,3,130,-4.6987
1973,2,3,4,148,-3.0787
1973,2,3,5,150,-2.8043
1973,3,1,1,316,-2.5782
1973,3,1,2,140,-2.0193
1973,3,1,3,113,-2.3605
1973,3,1,4,75,-0.8256
1973,3,1,5,155,-3.8696
1973,3,2,1,77,0.0749
1973,3,2,2,80,-2.3865
1973,3,2,3,79,-3.8657
1973,3,2,4,65,-2.1219
1973,3,2,5,90,-3.1120
1973,3,3,1,66,-2.2668
1973,3,3,2,99,0.4131
1973,3,3,3,128,-0.0707
1973,3,3,4,147,-0.1121
1973,3,3,5,150,-1.0451
1973,4,1,1,313,-7.7124
1973,4,1,2,140,-3.6563
1973,4,1,3,113,-5.0959
1973,4,1,4,75,-8.4550
1973,4,1,5,153,-9.9687
1973,4,2,1,77,-5.9340
1973,4,2,2,80,-4.6892
1973,4,2,3,79,-4.9818
1973,4,2,4,65,-4.7973
1973,4,2,5,91,-10.2824
1973,4,3,1,66,-3.5362
1973,4,3,2,99,-3.2434
1973,4,3,3,128,-3.8217
1973,4,3,4,147,-3.9647
1973,4,3,5,150,-5.4075
1973,5,1,1,313,-9.5472
1973,5,1,2,140,-5.7657
1973,5,1,3,113,-6.6466
1973,5,1,4,75,-10.2038
1973,5,1,5,152,-10.4550
1973,5,2,1,77,-10.4393
1973,5,2,2,80,-7.8877
1973,5,2,3,79,-7.5989
1973,5,2,4,65,-5.7316
1973,5,2,5,91,-7.0426
1973,5,3,1,66,-4.0804
1973,5,3,2,99,-1.5880
1973,5,3,3,128,-1.3978
1973,5,3,4,147,-1.5961
1973,5,3,5,150,-0.5669
1973,6,1,1,309,-0.9828
1973,6,1,2,138,-3.7991
1973,6,1,3,112,-2.6693
1973,6,1,4,75,-4.4781
1973,6,1,5,150,-5.6928
1973,6,2,1,77,-3.1862
1973,6,2,2,80,-1.2478
1973,6,2,3,78,-2.9484
1973,6,2,4,64,-1.8182
1973,6,2,5,91,-4.8464
1973,6,3,1,66,-4.4374
1973,6,3,2,99,-1.6712
1973,6,3,3,128,0.0683
1973,6,3,4,147,-0.4656
1973,6,3,5,149,-1.6777
1973,7,1,1,317,14.3497
1973,7,1,2,116,12.7553
1973,7,1,3,114,11.2627
1973,7,1,4,124,14.1725
1973,7,1,5,203,21.2391
1973,7,2,1,90,7.5739
1973,7,2,2,77,9.7231
1973,7,2,3,77,11.4285
1973,7,2,4,62,12.3133
1973,7,2,5,94,19.1901
1973,7,3,1,67,5.7413
1973,7,3,2,130,3.9572
1973,7,3,3,136,4.2855
1973,7,3,4,147,2.6431
1973,7,3,5,138,8.3215
1973,8,1,1,315,-5.5896
1973,8,1,2,114,-4.3188
1973,8,1,3,114,-5.5421
1973,8,1,4,124,-8.2195
1973,8,1,5,201,-7.9103
1973,8,2,1,90,-3.5240
1973,8,2,2,77,-4.7730
1973,8,2,3,77,-4.0329
1973,8,2,4,62,-3.5139
1973,8,2,5,94,-2.7340
1973,8,3,1,67,-1.0094
1973,8,3,2,130,-2.5292
1973,8,3,3,136,-4.0275
1973,8,3,4,147,-3.3457
1973,8,3,5,138,-3.5506
1973,9,1,1,315,9.7421
1973,9,1,2,114,5.9664
1973,9,1,3,113,9.5556
1973,9,1,4,124,8.5646
1973,9,1,5,201,11.3544
1973,9,2,1,90,10.7453
1973,9,2,2,77,10.5912
1973,9,2,3,76,11.0787
1973,9,2,4,62,9.1098
1973,9,2,5,94,13.1601
1973,9,3,1,67,8.0308
1973,9,3,2,130,8.2209
1973,9,3,3,136,7.8217
1973,9,3,4,147,0.2568
1973,9,3,5,137,4.9541
1973,10,1,1,313,1.2225
1973,10,1,2,115,-0.3772
1973,10,1,3,113,0.6898
1973,10,1,4,124,0.4078
1973,10,1,5,201,-1.7906
1973,10,2,1,90,0.5469
1973,10,2,2,77,1.2598
1973,10,2,3,76,-0.4835
1973,10,2,4,62,0.7928
1973,10,2,5,94,-2.0723
1973,10,3,1,67,0.8327
1973,10,3,2,130,2.7131
1973,10,3,3,136,-0.8983
1973,10,3,4,146,0.2268
1973,10,3,5,137,-2.2185
1973,11,1,1,313,-19.3690
1973,11,1,2,115,-18.5322
1973,11,1,3,113,-21.5567
1973,11,1,4,124,-18.6277
1973,11,1,5,200,-22.6531
1973,11,2,1,89,-18.1425
1973,11,2,2,77,-15.5049
1973,11,2,3,76,-17.1666
1973,11,2,4,62,-20.7525
1973,11,2,5,94,-23.9613
1973,11,3,1,67,-13.0902
1973,11,3,2,130,-10.7170
1973,11,3,3,136,-12.5104
1973,11,3,4,146,-9.6002
1973,11,3,5,137,-13.4955
1973,12,1,1,312,-3.9220
1973,12,1,2,115,-4.3529
1973,12,1,3,113,-3.4296
1973,12,1,4,124,-4.6429
1973,12,1,5,200,-3.8948
1973,12,2,1,87,0.8653
1973,12,2,2,76,-1.5590
1973,12,2,3,76,-1.0800
1973,12,2,4,62,-3.9582
1973,12,2,5,94,-0.7141
1973,12,3,1,67,3.3698
1973,12,3,2,130,5.2029
1973,12,3,3,136,2.8298
1973,12,3,4,146,-0.7946
1973,12,3,5,138,-0.1062
1974,1,1,1,312,20.0202
1974,1,1,2,115,16.0780
1974,1,1,3,113,17.6546
1974,1,1,4,124,14.6385
1974,1,1,5,199,14.2560
1974,1,2,1,87,12.9152
1974,1,2,2,76,11.2649
1974,1,2,3,76,8.0292
1974,1,2,4,62,11.0815
1974,1,2,5,94,8.0647
1974,1,3,1,67,0.9999
1974,1,3,2,130,-1.2149
1974,1,3,3,136,0.7287
1974,1,3,4,146,-1.1622
1974,1,3,5,138,-1.2112
1974,2,1,1,310,-0.7856
1974,2,1,2,115,1.0330
1974,2,1,3,113,-1.0454
1974,2,1,4,120,-3.6505
1974,2,1,5,195,-1.6106
1974,2,2,1,87,3.0751
1974,2,2,2,76,1.1119
1974,2,2,3,76,1.6334
1974,2,2,4,62,0.8420
1974,2,2,5,94,0.5021
1974,2,3,1,67,2.0413
1974,2,3,2,130,0.8555
1974,2,3,3,135,-0.2147
1974,2,3,4,146,-0.1637
1974,2,3,5,138,-0.8672
1974,3,1,1,310,0.8416
1974,3,1,2,115,3.2898
1974,3,1,3,112,-0.1019
1974,3,1,4,118,1.0430
1974,3,1,5,194,-0.6710
1974,3,2,1,87,-0.7604
1974,3,2,2,76,-1.2740
1974,3,2,3,76,0.4140
1974,3,2,4,62,-0.6603
1974,3,2,5,93,-1.9726
1974,3,3,1,67,-2.2188
1974,3,3,2,130,-2.8321
1974,3,3,3,134,-1.9563
1974,3,3,4,146,-1.9372
1974,3,3,5,138,-2.3652
1974,4,1,1,309,-4.3588
1974,4,1,2,114,-5.2808
1974,4,1,3,112,-6.5190
1974,4,1,4,118,-3.8523
1974,4,1,5,194,-5.8542
1974,4,2,1,87,-3.0653
1974,4,2,2,76,-3.4610
1974,4,2,3,76,-5.6501
1974,4,2,4,62,-3.7732
1974,4,2,5,93,-5.8319
1974,4,3,1,67,-3.4622
1974,4,3,2,130,-3.1855
1974,4,3,3,134,-3.7298
1974,4,3,4,146,-4.6679
1974,4,3,5,138,-3.8648
1974,5,1,1,308,-7.7144
1974,5,1,2,114,-6.2468
1974,5,1,3,111,-7.4583
1974,5,1,4,117,-7.2244
1974,5,1,5,193,-8.1175
1974,5,2,1,87,-5.6970
1974,5,2,2,76,-9.0975
1974,5,2,3,74,-7.0860
1974,5,2,4,61,-6.4878
1974,5,2,5,93,-8.1407
1974,5,3,1,67,-3.1523
1974,5,3,2,130,-5.4377
1974,5,3,3,134,-2.9081
1974,5,3,4,146,-1.8842
1974,5,3,5,138,0.0129
1974,6,1,1,306,-1.6921
1974,6,1,2,114,-0.6616
1974,6,1,3,111,-2.3561
1974,6,1,4,117,-1.8740
1974,6,1,5,193,-3.0137
1974,6,2,1,86,-0.3516
1974,6,2,2,76,-0.7198
1974,6,2,3,74,-0.4605
1974,6,2,4,61,-0.4906
1974,6,2,5,93,-4.4395
1974,6,3,1,67,-1.1981
1974,6,3,2,130,-1.6963
1974,6,3,3,134,-0.7860
1974,6,3,4,146,-0.8754
1974,6,3,5,137,-3.1732
1974,7,1,1,373,-5.1521
1974,7,1,2,191,-3.0632
1974,7,1,3,140,-3.4941
1974,7,1,4,189,-5.0778
1974,7,1,5,352,-6.5193
1974,7,2,1,99,-3.5206
1974,7,2,2,101,-2.2104
1974,7,2,3,88,-3.1742
1974,7,2,4,116,-4.6172
1974,7,2,5,137,-5.9946
1974,7,3,1,83,-3.3647
1974,7,3,2,133,-4.8625
1974,7,3,3,162,-8.5254
1974,7,3,4,147,-7.2459
1974,7,3,5,174,-10.5980
1974,8,1,1,367,-6.0911
1974,8,1,2,191,-6.7379
1974,8,1,3,140,-6.8101
1974,8,1,4,188,-6.6103
1974,8,1,5,351,-8.9257
1974,8,2,1,98,-3.2757
1974,8,2,2,101,-9.3869
1974,8,2,3,88,-6.5415
1974,8,2,4,114,-9.7741
1974,8,2,5,136,-8.6105
1974,8,3,1,83,-5.8644
1974,8,3,2,133,-7.6852
1974,8,3,3,162,-8.4516
1974,8,3,4,147,-8.5884
1974,8,3,5,174,-9.6007
1974,9,1,1,362,-7.7595
1974,9,1,2,187,-6.5970
1974,9,1,3,139,-7.4846
1974,9,1,4,184,-8.2452
1974,9,1,5,349,-11.2278
1974,9,2,1,97,-7.3897
1974,9,2,2,100,-6.0000
1974,9,2,3,88,-8.1356
1974,9,2,4,113,-7.1165
1974,9,2,5,135,-12.8633
1974,9,3,1,82,-8.5077
1974,9,3,2,133,-9.2501
1974,9,3,3,162,-8.7009
1974,9,3,4,147,-13.8478
1974,9,3,5,174,-17.1920
1974,10,1,1,361,8.7485
1974,10,1,2,187,10.1424
1974,10,1,3,139,7.9549
1974,10,1,4,184,8.5155
1974,10,1,5,347,9.7794
1974,10,2,1,97,9.2147
1974,10,2,2,100,8.9111
1974,10,2,3,88,10.3334
1974,10,2,4,113,10.7093
1974,10,2,5,135,10.4116
1974,10,3,1,82,18.3189
1974,10,3,2,132,15.8992
1974,10,3,3,162,13.8912
1974,10,3,4,147,19.1609
1974,10,3,5,173,20.9620
1974,11,1,1,361,-3.9528
1974,11,1,2,189,-5.9722
1974,11,1,3,137,-5.9238
1974,11,1,4,186,-5.2482
1974,11,1,5,344,-8.3288
1974,11,2,1,97,-3.2431
1974,11,2,2,100,-2.0376
1974,11,2,3,88,-1.9517
1974,11,2,4,113,-5.2314
1974,11,2,5,135,-7.9840
1974,11,3,1,82,-1.3617
1974,11,3,2,132,-1.4173
1974,11,3,3,162,-4.2032
1974,11,3,4,146,-5.5774
1974,11,3,5,173,-3.9813
1974,12,1,1,359,-9.1307
1974,12,1,2,187,-6.1311
1974,12,1,3,136,-7.9444
1974,12,1,4,186,-8.3681
1974,12,1,5,343,-8.4088
1974,12,2,1,97,-5.4450
1974,12,2,2,101,-4.6759
1974,12,2,3,88,-5.2794
1974,12,2,4,112,-4.8975
1974,12,2,5,135,-7.7804
1974,12,3,1,82,-1.0031
1974,12,3,2,132,-0.9251
1974,12,3,3,162,-0.7996
1974,12,3,4,146,-2.8945
1974,12,3,5,173,-6.3934
1975,1,1,1,359,31.9697
1975,1,1,2,186,27.5154
1975,1,1,3,137,29.1021
1975,1,1,4,185,27.2082
1975,1,1,5,343,30.5820
1975,1,2,1,95,26.9051
1975,1,2,2,101,23.5819
1975,1,2,3,88,24.6543
1975,1,2,4,112,26.4572
1975,1,2,5,134,25.8699
1975,1,3,1,82,13.3689
1975,1,3,2,132,12.0375
1975,1,3,3,162,12.9281
1975,1,3,4,147,12.1444
1975,1,3,5,172,13.9033
1975,2,1,1,358,5.4010
1975,2,1,2,186,5.0041
1975,2,1,3,137,7.4371
1975,2,1,4,185,5.6724
1975,2,1,5,341,3.4264
1975,2,2,1,94,3.2939
1975,2,2,2,101,3.4848
1975,2,2,3,88,3.3018
1975,2,2,4,112,5.2099
1975,2,2,5,134,5.1750
1975,2,3,1,82,3.3290
1975,2,3,2,132,4.8034
1975,2,3,3,162,4.1833
1975,2,3,4,147,11.0124
1975,2,3,5,172,8.1225
1975,3,1,1,359,8.0368
1975,3,1,2,185,8.0754
1975,3,1,3,137,7.1417
1975,3,1,4,185,7.5142
1975,3,1,5,340,11.4291
1975,3,2,1,94,5.7816
1975,3,2,2,101,4.8502
1975,3,2,3,88,6.6237
1975,3,2,4,112,6.9139
1975,3,2,5,134,9.4754
1975,3,3,1,82,4.4038
1975,3,3,2,132,4.6334
1975,3,3,3,162,2.1480
1975,3,3,4,147,1.1563
1975,3,3,5,171,5.2455
1975,4,1,1,359,3.2776
1975,4,1,2,183,3.3460
1975,4,1,3,137,3.6833
1975,4,1,4,185,3.7015
1975,4,1,5,339,4.5446
1975,4,2,1,94,5.9011
1975,4,2,2,101,4.3627
1975,4,2,3,88,3.0995
1975,4,2,4,112,3.6730
1975,4,2,5,134,5.4279
1975,4,3,1,82,6.1535
1975,4,3,2,132,4.4841
1975,4,3,3,162,3.1204
1975,4,3,4,147,5.8946
1975,4,3,5,171,7.3364
1975,5,1,1,359,6.0244
1975,5,1,2,181,6.4667
1975,5,1,3,135,8.3577
1975,5,1,4,182,10.6455
1975,5,1,5,337,8.6983
1975,5,2,1,94,7.7690
1975,5,2,2,101,6.2045
1975,5,2,3,88,9.0376
1975,5,2,4,112,8.0785
1975,5,2,5,133,8.5689
1975,5,3,1,82,6.1266
1975,5,3,2,132,5.7990
1975,5,3,3,162,5.5064
1975,5,3,4,147,5.5518
1975,5,3,5,171,3.7029
1975,6,1,1,359,7.4899
1975,6,1,2,180,7.5278
1975,6,1,3,135,7.7090
1975,6,1,4,182,9.1597
1975,6,1,5,337,7.5905
1975,6,2,1,94,5.4556
1975,6,2,2,101,8.0799
1975,6,2,3,88,6.4550
1975,6,2,4,110,8.1046
1975,6,2,5,133,5.6476
1975,6,3,1,82,5.7548
1975,6,3,2,132,5.1979
1975,6,3,3,162,6.8172
1975,6,3,4,146,2.9135
1975,6,3,5,171,4.6645
1975,7,1,1,542,-0.2712
1975,7,1,2,290,-0.9145
1975,7,1,3,214,-1.2569
1975,7,1,4,232,-0.2088
1975,7,1,5,431,-0.5078
1975,7,2,1,112,-2.7460
1975,7,2,2,126,-2.7345
1975,7,2,3,95,-4.0042
1975,7,2,4,126,-4.0098
1975,7,2,5,187,-3.9583
1975,7,3,1,71,-1.8122
1975,7,3,2,145,-6.8438
1975,7,3,3,168,-7.1337
1975,7,3,4,167,-6.5484
1975,7,3,5,167,-6.3651
1975,8,1,1,540,-6.7776
1975,8,1,2,289,-5.3279
1975,8,1,3,214,-5.8281
1975,8,1,4,232,-5.0142
1975,8,1,5,430,-7.2178
1975,8,2,1,112,-4.5716
1975,8,2,2,126,-4.1188
1975,8,2,3,95,-2.5606
1975,8,2,4,125,-4.8990
1975,8,2,5,187,-4.7373
1975,8,3,1,70,-2.9968
1975,8,3,2,145,-1.8070
1975,8,3,3,168,-1.3357
1975,8,3,4,167,-1.6689
1975,8,3,5,167,-1.7597
1975,9,1,1,538,-3.3463
1975,9,1,2,288,-2.1905
1975,9,1,3,213,-4.6575
1975,9,1,4,231,-2.7250
1975,9,1,5,430,-3.4677
1975,9,2,1,112,-3.1102
1975,9,2,2,126,-3.1412
1975,9,2,3,95,-4.9929
1975,9,2,4,125,-3.9092
1975,9,2,5,185,-3.6008
1975,9,3,1,70,-2.8819
1975,9,3,2,144,-3.6022
1975,9,3,3,168,-1.9971
1975,9,3,4,167,-4.0792
1975,9,3,5,167,-4.2726
1975,10,1,1,536,1.6914
1975,10,1,2,287,2.4074
1975,10,1,3,213,2.7989
1975,10,1,4,230,1.2071
1975,10,1,5,429,2.6958
1975,10,2,1,112,4.2254
1975,10,2,2,126,2.8603
1975,10,2,3,94,2.8119
1975,10,2,4,125,2.2135
1975,10,2,5,185,2.2602
1975,10,3,1,70,8.4634
1975,10,3,2,144,8.5107
1975,10,3,3,168,7.3856
1975,10,3,4,165,6.9061
1975,10,3,5,167,3.6370
1975,11,1,1,530,2.5251
1975,11,1,2,287,2.2762
1975,11,1,3,213,4.3412
1975,11,1,4,229,2.8614
1975,11,1,5,430,2.1983
1975,11,2,1,111,4.0621
1975,11,2,2,126,3.4531
1975,11,2,3,94,3.2030
1975,11,2,4,125,2.5761
1975,11,2,5,185,2.0060
1975,11,3,1,70,2.8180
1975,11,3,2,144,5.7197
1975,11,3,3,168,4.0976
1975,11,3,4,165,2.2618
1975,11,3,5,167,0.6896
1975,12,1,1,526,-0.8036
1975,12,1,2,287,-1.7563
1975,12,1,3,212,-1.2855
1975,12,1,4,229,-1.5900
1975,12,1,5,428,-1.0386
1975,12,2,1,111,-1.3628
1975,12,2,2,126,0.6745
1975,12,2,3,94,0.0614
1975,12,2,4,124,-1.2724
1975,12,2,5,184,-3.1586
1975,12,3,1,69,-0.0221
1975,12,3,2,144,-2.1720
1975,12,3,3,168,-1.0697
1975,12,3,4,167,-1.0538
1975,12,3,5,167,-1.0373
1976,1,1,1,502,24.0342
1976,1,1,2,275,22.7738
1976,1,1,3,201,20.2872
1976,1,1,4,223,21.1499
1976,1,1,5,418,22.4072
1976,1,2,1,111,18.8932
1976,1,2,2,125,19.5756
1976,1,2,3,94,16.5085
1976,1,2,4,122,18.0391
1976,1,2,5,183,17.8711
1976,1,3,1,69,14.6720
1976,1,3,2,144,11.6037
1976,1,3,3,167,12.1864
1976,1,3,4,167,10.6147
1976,1,3,5,167,12.4902
1976,2,1,1,505,13.5964
1976,2,1,2,273,11.3723
1976,2,1,3,201,10.2078
1976,2,1,4,221,10.0984
1976,2,1,5,416,11.7092
1976,2,2,1,111,8.5891
1976,2,2,2,125,6.2341
1976,2,2,3,93,6.1398
1976,2,2,4,121,7.3536
1976,2,2,5,183,6.7565
1976,2,3,1,70,3.8834
1976,2,3,2,144,-0.2954
1976,2,3,3,167,0.3107
1976,2,3,4,167,-1.3282
1976,2,3,5,167,-1.5532
1976,3,1,1,518,1.9756
1976,3,1,2,280,0.8163
1976,3,1,3,208,1.6371
1976,3,1,4,219,0.6964
1976,3,1,5,414,2.2149
1976,3,2,1,111,3.8900
1976,3,2,2,126,2.5475
1976,3,2,3,93,1.4174
1976,3,2,4,121,0.6763
1976,3,2,5,182,0.3961
1976,3,3,1,69,3.2964
1976,3,3,2,144,3.2480
1976,3,3,3,168,2.4051
1976,3,3,4,166,2.0574
1976,3,3,5,167,3.2480
1976,4,1,1,514,-1.3645
1976,4,1,2,279,-0.5825
1976,4,1,3,207,-1.2031
1976,4,1,4,220,-1.8618
1976,4,1,5,412,-2.2470
1976,4,2,1,110,-1.3009
1976,4,2,2,126,-0.8386
1976,4,2,3,92,0.2498
1976,4,2,4,120,-2.1548
1976,4,2,5,182,-0.4153
1976,4,3,1,69,-0.9086
1976,4,3,2,144,-2.8572
1976,4,3,3,168,-0.9805
1976,4,3,4,166,-0.2941
1976,4,3,5,167,-0.2580
1976,5,1,1,521,-3.6893
1976,5,1,2,282,-3.7031
1976,5,1,3,205,-1.9459
1976,5,1,4,225,-2.3399
1976,5,1,5,417,-2.5209
1976,5,2,1,110,-1.5196
1976,5,2,2,124,-2.0982
1976,5,2,3,92,-2.5681
1976,5,2,4,119,-0.7212
1976,5,2,5,183,-1.0406
1976,5,3,1,69,-1.1120
1976,5,3,2,143,-2.7449
1976,5,3,3,168,-1.2305
1976,5,3,4,166,-0.9989
