year,month,rank_ME,rank_dNOA,nstocks,ret_vw
1999,8,3,1,159,-0.9902
1999,8,3,2,184,-2.2304
1999,8,3,3,188,0.9195
1999,8,3,4,213,2.4368
1999,8,3,5,200,-1.2811
1999,9,1,1,759,-1.5648
1999,9,1,2,416,-0.3293
1999,9,1,3,392,-0.0349
1999,9,1,4,426,-1.6166
1999,9,1,5,582,-2.3722
1999,9,2,1,185,0.0715
1999,9,2,2,143,0.1606
1999,9,2,3,159,1.5638
1999,9,2,4,164,-0.4784
1999,9,2,5,265,-0.9106
1999,9,3,1,157,-3.0611
1999,9,3,2,183,-3.3978
1999,9,3,3,187,-2.9937
1999,9,3,4,211,-1.2841
1999,9,3,5,197,0.9187
1999,10,1,1,743,0.3711
1999,10,1,2,404,-0.5148
1999,10,1,3,386,-1.1186
1999,10,1,4,420,-1.4029
1999,10,1,5,576,-4.9894
1999,10,2,1,183,2.3839
1999,10,2,2,142,1.1191
1999,10,2,3,157,-0.7445
1999,10,2,4,164,-5.4818
1999,10,2,5,265,-3.9564
1999,10,3,1,157,5.9887
1999,10,3,2,181,1.7089
1999,10,3,3,187,1.8823
1999,10,3,4,208,8.6587
1999,10,3,5,196,7.3484
1999,11,1,1,730,16.7246
1999,11,1,2,397,10.5225
1999,11,1,3,381,15.3456
1999,11,1,4,418,14.0619
1999,11,1,5,573,9.5927
1999,11,2,1,182,9.0598
1999,11,2,2,141,6.0673
1999,11,2,3,156,7.2340
1999,11,2,4,163,8.6809
1999,11,2,5,263,10.1457
1999,11,3,1,157,3.2073
1999,11,3,2,179,2.7240
1999,11,3,3,185,2.2873
1999,11,3,4,204,3.8836
1999,11,3,5,195,9.2749
1999,12,1,1,722,19.6497
1999,12,1,2,394,15.7029
1999,12,1,3,375,12.9608
1999,12,1,4,413,17.0481
1999,12,1,5,561,12.5239
1999,12,2,1,181,12.4705
1999,12,2,2,140,11.4930
1999,12,2,3,151,11.7115
1999,12,2,4,158,10.9413
1999,12,2,5,256,11.0886
1999,12,3,1,157,5.9234
1999,12,3,2,178,2.0507
1999,12,3,3,185,9.4567
1999,12,3,4,201,9.4994
1999,12,3,5,191,13.5161
2000,1,1,1,712,11.4997
2000,1,1,2,389,5.6697
2000,1,1,3,370,9.2647
2000,1,1,4,409,6.4501
2000,1,1,5,552,9.7375
2000,1,2,1,180,-1.5846
2000,1,2,2,139,0.5045
2000,1,2,3,146,-4.8748
2000,1,2,4,155,3.9877
2000,1,2,5,254,-1.8326
2000,1,3,1,156,-3.4137
2000,1,3,2,177,-1.7285
2000,1,3,3,183,-6.5586
2000,1,3,4,199,-4.9448
2000,1,3,5,191,-7.7563
2000,2,1,1,700,36.5821
2000,2,1,2,384,40.3703
2000,2,1,3,368,28.8733
2000,2,1,4,408,27.7706
2000,2,1,5,548,29.1395
2000,2,2,1,179,23.1689
2000,2,2,2,137,18.4703
2000,2,2,3,146,14.9499
2000,2,2,4,153,19.8593
2000,2,2,5,252,18.2934
2000,2,3,1,156,1.2026
2000,2,3,2,175,-3.7960
2000,2,3,3,183,-3.4768
2000,2,3,4,197,4.3170
2000,2,3,5,189,9.7633
2000,3,1,1,692,-10.7628
2000,3,1,2,377,-12.5037
2000,3,1,3,362,-12.0465
2000,3,1,4,402,-5.8643
2000,3,1,5,541,-13.3530
2000,3,2,1,177,-10.9660
2000,3,2,2,137,-4.4831
2000,3,2,3,142,-3.8568
2000,3,2,4,151,-10.0713
2000,3,2,5,249,-4.1867
2000,3,3,1,155,9.8926
2000,3,3,2,174,8.0847
2000,3,3,3,181,9.1516
2000,3,3,4,197,5.4242
2000,3,3,5,188,7.4884
2000,4,1,1,686,-21.3557
2000,4,1,2,370,-17.9666
2000,4,1,3,358,-11.9411
2000,4,1,4,398,-14.7773
2000,4,1,5,536,-13.4785
2000,4,2,1,176,-6.7734
2000,4,2,2,135,-3.1571
2000,4,2,3,140,-4.0845
2000,4,2,4,148,-7.0365
2000,4,2,5,248,-9.0034
2000,4,3,1,153,-1.3434
2000,4,3,2,174,1.8241
2000,4,3,3,181,-7.9115
2000,4,3,4,195,-0.4931
2000,4,3,5,186,-8.6613
2000,5,1,1,681,-14.3159
2000,5,1,2,366,-10.4023
2000,5,1,3,357,-5.7183
2000,5,1,4,396,-10.2399
2000,5,1,5,527,-11.1225
2000,5,2,1,174,-7.9819
2000,5,2,2,132,-7.3839
2000,5,2,3,138,-6.0496
2000,5,2,4,146,-3.5557
2000,5,2,5,245,-7.8613
2000,5,3,1,152,-5.8840
2000,5,3,2,172,1.0011
2000,5,3,3,180,-2.9234
2000,5,3,4,195,-3.4466
2000,5,3,5,184,-9.0667
2000,6,1,1,677,29.2534
2000,6,1,2,360,24.9382
2000,6,1,3,353,28.3840
2000,6,1,4,392,22.0130
2000,6,1,5,517,18.1568
2000,6,2,1,172,10.5638
2000,6,2,2,130,9.0538
2000,6,2,3,137,8.7873
2000,6,2,4,142,7.7687
2000,6,2,5,245,12.2745
2000,6,3,1,151,3.6061
2000,6,3,2,172,2.1747
2000,6,3,3,179,4.5235
2000,6,3,4,195,3.0546
2000,6,3,5,184,8.3917
2000,7,1,1,685,0.0299
2000,7,1,2,360,-2.8616
2000,7,1,3,389,-1.2031
2000,7,1,4,387,-2.1211
2000,7,1,5,505,-2.0586
2000,7,2,1,199,-5.2782
2000,7,2,2,163,-0.8233
2000,7,2,3,166,1.2714
2000,7,2,4,182,-2.6454
2000,7,2,5,209,-2.6165
2000,7,3,1,179,-1.1954
2000,7,3,2,170,-1.7952
2000,7,3,3,189,-4.7663
2000,7,3,4,225,-2.5633
2000,7,3,5,257,-4.1907
2000,8,1,1,681,10.3742
2000,8,1,2,358,8.1778
2000,8,1,3,383,6.7274
2000,8,1,4,381,5.4637
2000,8,1,5,501,7.1143
2000,8,2,1,198,8.8330
2000,8,2,2,162,7.8020
2000,8,2,3,163,8.2555
2000,8,2,4,181,8.1149
2000,8,2,5,208,6.5639
2000,8,3,1,178,5.0513
2000,8,3,2,168,10.0375
2000,8,3,3,188,6.1580
2000,8,3,4,221,4.9154
2000,8,3,5,253,7.3693
2000,9,1,1,674,-1.8149
2000,9,1,2,356,-4.2450
2000,9,1,3,377,-3.2378
2000,9,1,4,377,-3.0156
2000,9,1,5,491,-6.5116
2000,9,2,1,193,1.1727
2000,9,2,2,162,-3.0908
2000,9,2,3,161,0.1895
2000,9,2,4,179,-4.8005
2000,9,2,5,208,-6.0798
2000,9,3,1,175,-1.3855
2000,9,3,2,168,-7.7359
2000,9,3,3,185,-2.5675
2000,9,3,4,221,-9.0607
2000,9,3,5,250,-7.4619
2000,10,1,1,659,-8.8391
2000,10,1,2,349,-4.9006
2000,10,1,3,374,-7.8731
2000,10,1,4,373,-7.4489
2000,10,1,5,483,-9.7601
2000,10,2,1,191,-5.8501
2000,10,2,2,161,-2.7225
2000,10,2,3,161,-2.0632
2000,10,2,4,173,1.2352
2000,10,2,5,207,-6.2327
2000,10,3,1,170,1.9028
2000,10,3,2,167,-2.5400
2000,10,3,3,185,-1.3329
2000,10,3,4,219,1.2651
2000,10,3,5,247,-2.9922
2000,11,1,1,638,-14.2519
2000,11,1,2,344,-10.3778
2000,11,1,3,369,-8.0399
2000,11,1,4,367,-8.4960
2000,11,1,5,469,-11.2205
2000,11,2,1,191,-12.5321
2000,11,2,2,159,-8.1487
2000,11,2,3,159,-5.3630
2000,11,2,4,169,-3.7304
2000,11,2,5,206,-10.1126
2000,11,3,1,167,-6.2502
2000,11,3,2,166,-8.5939
2000,11,3,3,184,-5.4149
2000,11,3,4,219,-7.1381
2000,11,3,5,244,-15.5656
2000,12,1,1,624,-3.4407
2000,12,1,2,342,-2.6450
2000,12,1,3,362,-0.2312
2000,12,1,4,361,-0.9367
2000,12,1,5,457,-1.0789
2000,12,2,1,191,7.3046
2000,12,2,2,158,8.5685
2000,12,2,3,155,8.4983
2000,12,2,4,168,7.4468
2000,12,2,5,206,7.9683
2000,12,3,1,166,4.1761
2000,12,3,2,166,2.2588
2000,12,3,3,182,1.9987
2000,12,3,4,217,-0.6089
2000,12,3,5,243,-5.2460
2001,1,1,1,611,21.1554
2001,1,1,2,337,15.4817
2001,1,1,3,354,17.4063
2001,1,1,4,357,12.2370
2001,1,1,5,454,20.2698
2001,1,2,1,189,5.6421
2001,1,2,2,157,4.6437
2001,1,2,3,151,3.6373
2001,1,2,4,165,6.3446
2001,1,2,5,205,9.1814
2001,1,3,1,165,-2.2010
2001,1,3,2,166,4.2223
2001,1,3,3,179,-0.0943
2001,1,3,4,217,5.9453
2001,1,3,5,243,9.7375
2001,2,1,1,595,-6.6332
2001,2,1,2,331,-4.8048
2001,2,1,3,346,-3.0688
2001,2,1,4,354,-4.3900
2001,2,1,5,444,-7.4065
2001,2,2,1,186,-7.3675
2001,2,2,2,154,-4.7796
2001,2,2,3,149,-0.5569
2001,2,2,4,164,-5.7920
2001,2,2,5,205,-5.8461
2001,2,3,1,165,-4.0374
2001,2,3,2,165,-9.4095
2001,2,3,3,179,-4.1868
2001,2,3,4,216,-8.7971
2001,2,3,5,242,-16.7714
2001,3,1,1,588,-6.7360
2001,3,1,2,331,-5.2402
2001,3,1,3,345,-2.1037
2001,3,1,4,348,-3.2419
2001,3,1,5,435,-3.9217
2001,3,2,1,182,-3.9757
2001,3,2,2,153,-3.5412
2001,3,2,3,148,-3.5769
2001,3,2,4,161,-4.7475
2001,3,2,5,205,-4.7794
2001,3,3,1,165,-5.5746
2001,3,3,2,164,-5.5084
2001,3,3,3,177,-5.9605
2001,3,3,4,215,-7.3290
2001,3,3,5,239,-10.2275
2001,4,1,1,575,5.3867
2001,4,1,2,328,8.3755
2001,4,1,3,339,6.7386
2001,4,1,4,342,5.7815
2001,4,1,5,429,6.8101
2001,4,2,1,181,9.9245
2001,4,2,2,153,6.3195
2001,4,2,3,147,7.3978
2001,4,2,4,161,7.8265
2001,4,2,5,204,6.4761
2001,4,3,1,164,7.6862
2001,4,3,2,163,7.6202
2001,4,3,3,176,6.9852
2001,4,3,4,213,8.6769
2001,4,3,5,239,12.9925
2001,5,1,1,558,11.0688
2001,5,1,2,324,10.7032
2001,5,1,3,333,11.7815
2001,5,1,4,336,13.0743
2001,5,1,5,420,11.8764
2001,5,2,1,180,3.0662
2001,5,2,2,153,3.8401
2001,5,2,3,144,4.5023
2001,5,2,4,160,2.6794
2001,5,2,5,201,4.9476
2001,5,3,1,164,1.4727
2001,5,3,2,163,1.1158
2001,5,3,3,175,0.6570
2001,5,3,4,213,-0.4520
2001,5,3,5,237,-0.6788
2001,6,1,1,545,1.1840
2001,6,1,2,318,1.9050
2001,6,1,3,326,2.5131
2001,6,1,4,333,2.0952
2001,6,1,5,414,4.4008
2001,6,2,1,177,3.1710
2001,6,2,2,152,4.9224
2001,6,2,3,143,1.6452
2001,6,2,4,160,6.8978
2001,6,2,5,197,6.6026
2001,6,3,1,163,-2.3716
2001,6,3,2,162,-0.3622
2001,6,3,3,173,-4.2445
2001,6,3,4,213,-2.9739
2001,6,3,5,236,-2.3542
2001,7,1,1,677,-3.8189
2001,7,1,2,312,0.1083
2001,7,1,3,317,-0.9959
2001,7,1,4,358,-0.7163
2001,7,1,5,562,-6.4788
2001,7,2,1,158,-6.3170
2001,7,2,2,127,-3.7716
2001,7,2,3,162,-4.0940
2001,7,2,4,167,-3.6978
2001,7,2,5,299,-8.4457
2001,7,3,1,130,-2.7831
2001,7,3,2,140,-1.7196
2001,7,3,3,150,-0.3307
2001,7,3,4,176,2.0179
2001,7,3,5,285,-3.5454
2001,8,1,1,665,-2.5634
2001,8,1,2,307,-3.1656
2001,8,1,3,311,-2.1582
2001,8,1,4,356,-3.5675
2001,8,1,5,550,-5.8868
2001,8,2,1,158,-1.1913
2001,8,2,2,127,-1.7140
2001,8,2,3,161,-1.2388
2001,8,2,4,166,-1.5839
2001,8,2,5,296,-7.5331
2001,8,3,1,129,-4.5993
2001,8,3,2,139,-3.0031
2001,8,3,3,150,-3.7446
2001,8,3,4,176,-4.2144
2001,8,3,5,285,-10.8443
2001,9,1,1,641,-14.6370
2001,9,1,2,301,-12.3646
2001,9,1,3,305,-11.3137
2001,9,1,4,349,-15.3866
2001,9,1,5,535,-16.1059
2001,9,2,1,157,-18.2251
2001,9,2,2,127,-14.3823
2001,9,2,3,159,-12.8580
2001,9,2,4,164,-13.6451
2001,9,2,5,296,-20.9396
2001,9,3,1,128,-7.7184
2001,9,3,2,135,-4.0685
2001,9,3,3,149,-11.8881
2001,9,3,4,173,-8.4759
2001,9,3,5,283,-11.5489
2001,10,1,1,630,8.9371
2001,10,1,2,296,6.0385
2001,10,1,3,301,5.8481
2001,10,1,4,345,8.9312
2001,10,1,5,531,11.3280
2001,10,2,1,156,7.3776
2001,10,2,2,126,7.3531
2001,10,2,3,157,4.7692
2001,10,2,4,164,6.1945
2001,10,2,5,294,10.4941
2001,10,3,1,127,3.8171
2001,10,3,2,135,0.7024
2001,10,3,3,149,6.4599
2001,10,3,4,172,-0.8877
2001,10,3,5,282,6.2637
2001,11,1,1,620,7.8601
2001,11,1,2,294,5.0392
2001,11,1,3,297,4.5342
2001,11,1,4,343,7.4681
2001,11,1,5,524,8.0098
2001,11,2,1,154,8.8023
2001,11,2,2,124,7.4698
2001,11,2,3,156,6.4294
2001,11,2,4,165,8.4785
2001,11,2,5,293,12.9717
2001,11,3,1,126,6.9530
2001,11,3,2,135,2.7512
2001,11,3,3,147,10.8289
2001,11,3,4,171,7.0032
2001,11,3,5,281,10.4317
2001,12,1,1,607,7.9510
2001,12,1,2,289,7.5616
2001,12,1,3,290,6.3439
2001,12,1,4,335,4.7706
2001,12,1,5,514,9.3000
2001,12,2,1,154,5.1634
2001,12,2,2,123,4.5465
2001,12,2,3,156,7.2407
2001,12,2,4,165,6.7637
2001,12,2,5,291,8.1322
2001,12,3,1,125,1.4042
2001,12,3,2,133,2.4908
2001,12,3,3,147,1.4406
2001,12,3,4,169,1.3136
2001,12,3,5,280,-0.4874
2002,1,1,1,599,3.4958
2002,1,1,2,286,-1.6096
2002,1,1,3,286,3.5248
2002,1,1,4,335,4.9546
2002,1,1,5,506,2.0200
2002,1,2,1,152,-0.1942
2002,1,2,2,123,-2.3928
2002,1,2,3,156,0.3345
2002,1,2,4,163,0.8316
2002,1,2,5,290,-2.8115
2002,1,3,1,123,2.8548
2002,1,3,2,133,-2.4373
2002,1,3,3,146,-0.8373
2002,1,3,4,169,0.2543
2002,1,3,5,279,-2.5263
2002,2,1,1,586,-4.4627
2002,2,1,2,285,-1.3403
2002,2,1,3,285,-2.0075
2002,2,1,4,332,-4.7573
2002,2,1,5,500,-9.2979
2002,2,2,1,152,-1.2915
2002,2,2,2,123,-1.3150
2002,2,2,3,156,-1.4122
2002,2,2,4,163,0.5874
2002,2,2,5,290,-7.1662
2002,2,3,1,123,-1.2252
2002,2,3,2,131,3.0615
2002,2,3,3,146,-4.6309
2002,2,3,4,166,0.3568
2002,2,3,5,277,-5.7196
2002,3,1,1,580,10.6387
2002,3,1,2,276,9.5086
2002,3,1,3,284,8.6451
2002,3,1,4,332,7.8066
2002,3,1,5,491,8.8619
2002,3,2,1,152,10.5697
2002,3,2,2,123,9.9911
2002,3,2,3,156,8.8283
2002,3,2,4,163,7.9045
2002,3,2,5,288,9.2693
2002,3,3,1,122,3.3581
2002,3,3,2,131,1.8761
2002,3,3,3,146,4.7702
2002,3,3,4,166,3.1039
2002,3,3,5,275,4.1661
2002,4,1,1,572,0.3850
2002,4,1,2,273,2.5718
2002,4,1,3,282,4.2650
2002,4,1,4,329,2.8014
2002,4,1,5,487,1.1266
2002,4,2,1,152,-3.5994
2002,4,2,2,123,2.1777
2002,4,2,3,155,2.3448
2002,4,2,4,162,1.9365
2002,4,2,5,286,-2.0238
2002,4,3,1,122,-3.3825
2002,4,3,2,131,-7.2815
2002,4,3,3,145,-5.3904
2002,4,3,4,165,-5.6164
2002,4,3,5,273,-8.5401
2002,5,1,1,561,-0.3994
2002,5,1,2,270,-3.6618
2002,5,1,3,279,-0.1598
2002,5,1,4,326,-0.6060
2002,5,1,5,475,-3.8213
2002,5,2,1,151,-5.1308
2002,5,2,2,122,-4.4428
2002,5,2,3,154,-2.4617
2002,5,2,4,161,-4.6665
2002,5,2,5,286,-6.9713
2002,5,3,1,122,-1.2845
2002,5,3,2,131,-0.7886
2002,5,3,3,145,-1.1058
2002,5,3,4,165,0.1392
2002,5,3,5,273,-2.0762
2002,6,1,1,553,-4.5275
2002,6,1,2,269,-2.1943
2002,6,1,3,272,0.1273
2002,6,1,4,326,-3.3736
2002,6,1,5,468,-5.2233
2002,6,2,1,150,-7.0919
2002,6,2,2,122,-4.1490
2002,6,2,3,154,-3.8534
2002,6,2,4,161,-3.0176
2002,6,2,5,284,-8.2849
2002,6,3,1,121,-5.1112
2002,6,3,2,131,-6.6079
2002,6,3,3,143,-11.4796
2002,6,3,4,164,-7.3741
2002,6,3,5,272,-8.0948
2002,7,1,1,840,-16.7912
2002,7,1,2,394,-12.2716
2002,7,1,3,324,-14.3780
2002,7,1,4,376,-15.4514
2002,7,1,5,394,-17.5827
2002,7,2,1,153,-19.1582
2002,7,2,2,138,-14.3948
2002,7,2,3,136,-14.7537
2002,7,2,4,155,-16.6126
2002,7,2,5,204,-17.3585
2002,7,3,1,122,-7.6387
2002,7,3,2,140,-7.8059
2002,7,3,3,151,-7.1232
2002,7,3,4,179,-5.3952
2002,7,3,5,191,-10.4643
2002,8,1,1,829,-2.0268
2002,8,1,2,390,-1.4422
2002,8,1,3,320,-1.2963
2002,8,1,4,373,-3.4759
2002,8,1,5,393,-2.7242
2002,8,2,1,153,-0.2380
2002,8,2,2,137,-0.5144
2002,8,2,3,136,-0.0341
2002,8,2,4,155,0.0307
2002,8,2,5,204,0.3046
2002,8,3,1,122,1.1456
2002,8,3,2,139,1.5823
2002,8,3,3,151,-2.4668
2002,8,3,4,179,0.3440
2002,8,3,5,190,0.6318
2002,9,1,1,808,-11.8310
2002,9,1,2,387,-8.5408
2002,9,1,3,317,-9.7152
2002,9,1,4,370,-9.3565
2002,9,1,5,388,-9.2844
2002,9,2,1,153,-10.4622
2002,9,2,2,136,-8.1199
2002,9,2,3,136,-6.5519
2002,9,2,4,154,-7.5295
2002,9,2,5,203,-6.6500
2002,9,3,1,122,-10.4357
2002,9,3,2,139,-10.7606
2002,9,3,3,150,-11.5639
2002,9,3,4,179,-9.0984
2002,9,3,5,190,-10.5799
2002,10,1,1,796,6.9170
2002,10,1,2,384,3.2728
2002,10,1,3,315,4.1796
2002,10,1,4,369,2.7985
2002,10,1,5,386,4.1505
2002,10,2,1,153,6.4996
2002,10,2,2,136,5.3832
2002,10,2,3,136,4.6173
2002,10,2,4,154,2.7164
2002,10,2,5,203,5.6751
2002,10,3,1,122,9.3821
2002,10,3,2,139,10.4968
2002,10,3,3,150,10.2731
2002,10,3,4,179,6.9193
2002,10,3,5,189,5.4437
2002,11,1,1,780,18.7393
2002,11,1,2,376,9.1231
2002,11,1,3,310,10.5550
2002,11,1,4,364,13.5727
2002,11,1,5,384,15.9637
2002,11,2,1,153,12.8980
2002,11,2,2,136,8.2331
2002,11,2,3,135,8.6099
2002,11,2,4,154,9.3722
2002,11,2,5,202,12.8247
2002,11,3,1,121,9.2285
2002,11,3,2,139,8.0537
2002,11,3,3,150,7.2188
2002,11,3,4,179,3.3144
2002,11,3,5,189,7.5287
2002,12,1,1,769,-7.9089
2002,12,1,2,371,-4.1840
2002,12,1,3,307,-4.9195
2002,12,1,4,360,-6.9503
2002,12,1,5,381,-7.2384
2002,12,2,1,152,-9.2010
2002,12,2,2,136,-5.4495
2002,12,2,3,135,-6.8420
2002,12,2,4,153,-5.8718
2002,12,2,5,201,-9.0685
2002,12,3,1,121,-7.0700
2002,12,3,2,139,-7.6379
2002,12,3,3,150,-4.7075
2002,12,3,4,178,-4.9110
2002,12,3,5,189,-6.2197
2003,1,1,1,759,-0.2823
2003,1,1,2,369,-2.4826
2003,1,1,3,302,-1.8175
2003,1,1,4,354,1.4211
2003,1,1,5,375,-2.5141
2003,1,2,1,152,-2.4984
2003,1,2,2,135,-3.7103
2003,1,2,3,135,-3.9291
2003,1,2,4,153,-4.2626
2003,1,2,5,201,-3.9587
2003,1,3,1,120,-4.5720
2003,1,3,2,139,-2.2208
2003,1,3,3,150,-2.8676
2003,1,3,4,178,-3.5049
2003,1,3,5,189,-1.5834
2003,2,1,1,743,-3.5203
2003,2,1,2,366,-3.9680
2003,2,1,3,301,-4.4025
2003,2,1,4,351,-6.2134
2003,2,1,5,369,-2.9925
2003,2,2,1,151,-3.0203
2003,2,2,2,134,-5.1924
2003,2,2,3,135,-2.3740
2003,2,2,4,153,-1.9953
2003,2,2,5,199,-3.2879
2003,2,3,1,120,-0.2674
2003,2,3,2,139,-0.9787
2003,2,3,3,150,-2.0357
2003,2,3,4,177,-1.3464
2003,2,3,5,188,-1.0359
2003,3,1,1,720,1.7845
2003,3,1,2,360,1.3404
2003,3,1,3,300,1.9363
2003,3,1,4,348,0.2733
2003,3,1,5,367,0.6338
2003,3,2,1,150,2.8838
2003,3,2,2,133,1.3677
2003,3,2,3,135,2.1118
2003,3,2,4,153,1.5543
2003,3,2,5,199,0.6287
2003,3,3,1,120,0.6370
2003,3,3,2,139,1.0074
2003,3,3,3,149,-1.1570
2003,3,3,4,176,3.7884
2003,3,3,5,188,1.3753
2003,4,1,1,702,12.6724
2003,4,1,2,354,9.2346
2003,4,1,3,293,10.3735
2003,4,1,4,342,10.3489
2003,4,1,5,363,9.9274
2003,4,2,1,149,11.4575
2003,4,2,2,133,10.3827
2003,4,2,3,135,11.3174
2003,4,2,4,151,10.2408
2003,4,2,5,199,8.7482
2003,4,3,1,119,6.0473
2003,4,3,2,139,7.1049
2003,4,3,3,149,6.8895
2003,4,3,4,176,6.5356
2003,4,3,5,188,8.4971
2003,5,1,1,693,20.0632
2003,5,1,2,344,13.9915
2003,5,1,3,289,13.1372
2003,5,1,4,340,16.8554
2003,5,1,5,360,15.3390
2003,5,2,1,149,12.4518
2003,5,2,2,133,8.4761
2003,5,2,3,134,11.7492
2003,5,2,4,149,11.3504
2003,5,2,5,199,12.5443
2003,5,3,1,118,8.8759
2003,5,3,2,139,4.2736
2003,5,3,3,149,8.6957
2003,5,3,4,176,2.6899
2003,5,3,5,186,7.3993
2003,6,1,1,683,5.2892
2003,6,1,2,340,7.4939
2003,6,1,3,287,5.8038
2003,6,1,4,337,5.4269
2003,6,1,5,355,6.1435
2003,6,2,1,148,4.1366
2003,6,2,2,133,1.5039
2003,6,2,3,134,0.8559
2003,6,2,4,149,2.6539
2003,6,2,5,199,0.9756
2003,6,3,1,118,0.9622
2003,6,3,2,139,0.3403
2003,6,3,3,149,2.2032
2003,6,3,4,176,1.9215
2003,6,3,5,186,1.4570
2003,7,1,1,707,11.6315
2003,7,1,2,316,8.8191
2003,7,1,3,335,7.8326
2003,7,1,4,295,7.2097
2003,7,1,5,424,8.8782
2003,7,2,1,138,10.3005
2003,7,2,2,118,7.2530
2003,7,2,3,119,3.6351
2003,7,2,4,166,5.8427
2003,7,2,5,205,5.4684
2003,7,3,1,124,3.6710
2003,7,3,2,132,3.0089
2003,7,3,3,166,-0.1026
2003,7,3,4,174,0.2488
2003,7,3,5,199,1.9190
2003,8,1,1,693,6.6465
2003,8,1,2,314,5.4274
2003,8,1,3,333,4.8695
2003,8,1,4,293,4.4023
2003,8,1,5,417,5.4668
2003,8,2,1,137,5.9679
2003,8,2,2,117,6.8723
2003,8,2,3,119,4.2612
2003,8,2,4,166,5.2262
2003,8,2,5,205,6.8724
2003,8,3,1,123,4.6077
2003,8,3,2,132,5.2531
2003,8,3,3,166,2.1947
2003,8,3,4,174,2.3498
2003,8,3,5,199,1.9316
2003,9,1,1,678,4.2049
2003,9,1,2,310,4.0670
2003,9,1,3,331,2.7983
2003,9,1,4,291,2.6909
2003,9,1,5,417,0.9953
2003,9,2,1,135,-2.3047
2003,9,2,2,116,-4.7031
2003,9,2,3,119,-2.4679
2003,9,2,4,166,-4.5290
2003,9,2,5,204,-3.5168
2003,9,3,1,123,-3.3003
2003,9,3,2,131,-1.7909
2003,9,3,3,166,-1.5771
2003,9,3,4,174,-0.9757
2003,9,3,5,198,-1.8649
2003,10,1,1,669,11.8629
2003,10,1,2,304,11.2081
2003,10,1,3,327,8.7358
2003,10,1,4,290,8.4760
2003,10,1,5,414,9.3268
2003,10,2,1,134,9.4349
2003,10,2,2,116,9.4251
2003,10,2,3,119,6.7297
2003,10,2,4,166,8.0820
2003,10,2,5,203,8.9101
2003,10,3,1,123,6.9212
2003,10,3,2,131,7.1259
2003,10,3,3,166,3.5958
2003,10,3,4,172,5.9383
2003,10,3,5,198,4.8915
2003,11,1,1,660,6.5582
2003,11,1,2,302,4.1890
2003,11,1,3,324,5.2719
2003,11,1,4,289,3.4683
2003,11,1,5,409,3.9771
2003,11,2,1,134,2.7033
2003,11,2,2,116,4.5443
2003,11,2,3,119,3.0613
2003,11,2,4,166,3.6836
2003,11,2,5,200,2.1075
2003,11,3,1,123,4.0209
2003,11,3,2,131,1.3987
2003,11,3,3,166,0.9177
2003,11,3,4,172,1.6744
2003,11,3,5,197,0.4001
2003,12,1,1,649,1.7875
2003,12,1,2,297,1.6325
2003,12,1,3,320,4.9025
2003,12,1,4,287,3.3543
2003,12,1,5,409,1.2243
2003,12,2,1,134,2.5744
2003,12,2,2,116,2.8847
2003,12,2,3,119,3.4977
2003,12,2,4,166,2.2518
2003,12,2,5,199,2.2172
2003,12,3,1,123,5.2174
2003,12,3,2,131,5.3556
2003,12,3,3,166,6.0961
2003,12,3,4,171,2.9899
2003,12,3,5,196,4.5487
2004,1,1,1,638,8.9743
2004,1,1,2,296,8.7598
2004,1,1,3,318,6.1745
2004,1,1,4,285,9.8809
2004,1,1,5,406,6.3451
2004,1,2,1,133,6.8967
2004,1,2,2,115,3.0207
2004,1,2,3,119,4.0884
2004,1,2,4,165,2.3134
2004,1,2,5,198,3.4908
2004,1,3,1,123,3.5344
2004,1,3,2,130,0.5606
2004,1,3,3,166,1.0159
2004,1,3,4,171,0.0193
2004,1,3,5,196,3.1627
2004,2,1,1,628,-0.4941
2004,2,1,2,294,0.0015
2004,2,1,3,316,-0.4484
2004,2,1,4,283,-0.3664
2004,2,1,5,400,0.8702
2004,2,2,1,133,-0.8948
2004,2,2,2,115,1.0576
2004,2,2,3,119,-0.2804
2004,2,2,4,165,1.1457
2004,2,2,5,198,1.0502
2004,2,3,1,122,-1.7031
2004,2,3,2,130,0.2830
2004,2,3,3,166,1.4966
2004,2,3,4,171,2.4008
2004,2,3,5,195,2.0464
2004,3,1,1,626,-1.5824
2004,3,1,2,291,0.4032
2004,3,1,3,314,0.0716
2004,3,1,4,279,-1.6834
2004,3,1,5,394,-1.1796
2004,3,2,1,133,-1.4742
2004,3,2,2,115,0.9328
2004,3,2,3,118,1.3046
2004,3,2,4,165,2.3100
2004,3,2,5,198,2.2874
2004,3,3,1,122,-1.0585
2004,3,3,2,130,-2.9553
2004,3,3,3,166,-1.5141
2004,3,3,4,171,-0.6175
2004,3,3,5,195,-1.6208
2004,4,1,1,618,-8.1851
2004,4,1,2,286,-3.7357
2004,4,1,3,313,-3.2931
2004,4,1,4,278,-5.1512
2004,4,1,5,392,-4.3106
2004,4,2,1,133,-7.0134
2004,4,2,2,115,-3.4079
2004,4,2,3,118,-3.2440
2004,4,2,4,165,-2.9341
2004,4,2,5,198,-3.2917
2004,4,3,1,120,-3.9335
2004,4,3,2,130,0.2819
2004,4,3,3,166,0.3490
2004,4,3,4,171,-0.6553
2004,4,3,5,195,-0.9125
2004,5,1,1,612,-0.7489
2004,5,1,2,281,0.0089
2004,5,1,3,312,-0.5149
