year,month,rank_ME,rank_CEI,nstocks,ret_vw
1971,8,1,5,93,4.3525
1971,8,2,1,67,3.8407
1971,8,2,2,59,5.8259
1971,8,2,3,47,4.0039
1971,8,2,4,63,5.9400
1971,8,2,5,67,6.0155
1971,8,3,1,96,2.2303
1971,8,3,2,112,3.9223
1971,8,3,3,121,5.2737
1971,8,3,4,106,3.7562
1971,8,3,5,94,4.8640
1971,9,1,1,83,-0.8366
1971,9,1,2,93,-0.4042
1971,9,1,3,118,-1.0627
1971,9,1,4,228,-0.9545
1971,9,1,5,93,-1.9429
1971,9,2,1,67,-1.0604
1971,9,2,2,59,-0.8213
1971,9,2,3,46,-0.5786
1971,9,2,4,63,0.0737
1971,9,2,5,66,-2.5491
1971,9,3,1,96,-0.7765
1971,9,3,2,112,-1.4661
1971,9,3,3,121,0.4644
1971,9,3,4,106,0.3422
1971,9,3,5,94,-1.8640
1971,10,1,1,83,-2.9967
1971,10,1,2,93,-7.5307
1971,10,1,3,118,-7.0768
1971,10,1,4,227,-6.5939
1971,10,1,5,93,-8.5319
1971,10,2,1,67,-4.8763
1971,10,2,2,59,-3.7801
1971,10,2,3,46,-6.0033
1971,10,2,4,62,-6.1373
1971,10,2,5,66,-7.1817
1971,10,3,1,96,-3.6465
1971,10,3,2,112,-3.9758
1971,10,3,3,121,-2.9370
1971,10,3,4,106,-4.7097
1971,10,3,5,94,-5.4630
1971,11,1,1,83,-3.2196
1971,11,1,2,93,-3.1625
1971,11,1,3,118,-3.7016
1971,11,1,4,227,-5.4554
1971,11,1,5,93,-4.9555
1971,11,2,1,67,-0.9117
1971,11,2,2,59,-2.8477
1971,11,2,3,46,-2.6373
1971,11,2,4,62,-0.8285
1971,11,2,5,66,-1.8511
1971,11,3,1,96,0.0642
1971,11,3,2,112,-0.2137
1971,11,3,3,121,0.5359
1971,11,3,4,106,0.6206
1971,11,3,5,94,-0.3596
1971,12,1,1,83,8.7484
1971,12,1,2,93,11.9666
1971,12,1,3,117,11.5179
1971,12,1,4,226,12.4616
1971,12,1,5,93,13.7114
1971,12,2,1,67,7.6343
1971,12,2,2,59,11.4281
1971,12,2,3,46,9.0474
1971,12,2,4,61,12.0888
1971,12,2,5,66,15.5595
1971,12,3,1,96,7.1385
1971,12,3,2,112,8.2814
1971,12,3,3,121,9.5341
1971,12,3,4,106,8.8528
1971,12,3,5,94,11.7876
1972,1,1,1,83,9.1009
1972,1,1,2,93,9.4480
1972,1,1,3,117,12.6438
1972,1,1,4,225,16.3456
1972,1,1,5,93,13.7963
1972,1,2,1,65,5.2490
1972,1,2,2,58,5.8414
1972,1,2,3,45,5.4487
1972,1,2,4,61,8.4830
1972,1,2,5,66,8.2859
1972,1,3,1,96,1.0791
1972,1,3,2,112,0.2226
1972,1,3,3,121,2.7889
1972,1,3,4,106,2.6659
1972,1,3,5,94,4.3606
1972,2,1,1,83,2.0612
1972,2,1,2,93,2.8785
1972,2,1,3,117,3.8480
1972,2,1,4,222,4.8292
1972,2,1,5,93,4.7740
1972,2,2,1,65,0.7559
1972,2,2,2,58,2.1631
1972,2,2,3,44,3.2724
1972,2,2,4,61,4.3694
1972,2,2,5,66,5.1641
1972,2,3,1,96,0.6492
1972,2,3,2,112,1.9112
1972,2,3,3,121,4.2327
1972,2,3,4,106,5.3614
1972,2,3,5,94,3.9023
1972,3,1,1,82,1.6900
1972,3,1,2,93,-0.9289
1972,3,1,3,116,0.7691
1972,3,1,4,221,-2.4744
1972,3,1,5,93,-2.9853
1972,3,2,1,65,-0.4739
1972,3,2,2,59,0.6593
1972,3,2,3,44,0.0844
1972,3,2,4,61,-0.6369
1972,3,2,5,66,-1.1574
1972,3,3,1,96,-0.8006
1972,3,3,2,112,1.1680
1972,3,3,3,121,2.1500
1972,3,3,4,106,0.5232
1972,3,3,5,94,-1.9178
1972,4,1,1,82,0.3360
1972,4,1,2,92,1.9886
1972,4,1,3,115,0.2228
1972,4,1,4,220,-1.0914
1972,4,1,5,93,0.4001
1972,4,2,1,65,-1.1189
1972,4,2,2,59,2.5732
1972,4,2,3,44,1.2210
1972,4,2,4,61,0.0854
1972,4,2,5,65,0.9628
1972,4,3,1,96,-0.9291
1972,4,3,2,112,0.5337
1972,4,3,3,121,0.8404
1972,4,3,4,106,2.1707
1972,4,3,5,94,-0.1368
1972,5,1,1,82,-2.0666
1972,5,1,2,92,-0.5366
1972,5,1,3,114,-2.6178
1972,5,1,4,218,-2.2390
1972,5,1,5,93,-2.1593
1972,5,2,1,65,-0.0933
1972,5,2,2,59,-1.8888
1972,5,2,3,44,-0.5128
1972,5,2,4,61,-1.2459
1972,5,2,5,65,-2.4530
1972,5,3,1,96,0.6648
1972,5,3,2,111,0.9248
1972,5,3,3,121,2.7669
1972,5,3,4,106,2.9608
1972,5,3,5,94,2.9753
1972,6,1,1,82,-2.2844
1972,6,1,2,92,-3.1877
1972,6,1,3,113,-3.0147
1972,6,1,4,213,-2.6331
1972,6,1,5,93,-5.2551
1972,6,2,1,64,-0.0622
1972,6,2,2,59,-3.6794
1972,6,2,3,44,-2.4646
1972,6,2,4,61,-1.2541
1972,6,2,5,65,-5.8122
1972,6,3,1,96,-1.7789
1972,6,3,2,111,-3.0452
1972,6,3,3,121,-1.2818
1972,6,3,4,106,-2.0838
1972,6,3,5,94,-3.0040
1972,7,1,1,90,-2.2724
1972,7,1,2,89,-1.6335
1972,7,1,3,131,-1.6613
1972,7,1,4,219,-3.6321
1972,7,1,5,91,-6.3793
1972,7,2,1,68,-2.3171
1972,7,2,2,59,-1.1183
1972,7,2,3,56,-1.5786
1972,7,2,4,63,-3.7600
1972,7,2,5,73,-6.0024
1972,7,3,1,98,-1.1355
1972,7,3,2,122,-0.7092
1972,7,3,3,130,1.4321
1972,7,3,4,107,1.0986
1972,7,3,5,101,-2.7202
1972,8,1,1,90,2.1614
1972,8,1,2,89,1.4566
1972,8,1,3,131,2.2490
1972,8,1,4,217,-0.9361
1972,8,1,5,90,0.9043
1972,8,2,1,67,3.2473
1972,8,2,2,59,3.3077
1972,8,2,3,56,1.4710
1972,8,2,4,63,1.9762
1972,8,2,5,73,1.9156
1972,8,3,1,98,8.3516
1972,8,3,2,122,5.7309
1972,8,3,3,130,0.8393
1972,8,3,4,107,1.6335
1972,8,3,5,101,2.9498
1972,9,1,1,90,-2.8533
1972,9,1,2,89,-4.7157
1972,9,1,3,130,-4.4600
1972,9,1,4,217,-4.9621
1972,9,1,5,89,-4.8657
1972,9,2,1,67,-2.2737
1972,9,2,2,59,-2.4754
1972,9,2,3,55,-2.3460
1972,9,2,4,63,-4.4988
1972,9,2,5,73,-2.3385
1972,9,3,1,98,0.4027
1972,9,3,2,122,-1.3923
1972,9,3,3,129,0.2639
1972,9,3,4,107,-0.7245
1972,9,3,5,101,-3.0603
1972,10,1,1,90,-0.6313
1972,10,1,2,88,-2.1880
1972,10,1,3,130,-3.7577
1972,10,1,4,216,-3.3935
1972,10,1,5,89,-2.4454
1972,10,2,1,67,1.3877
1972,10,2,2,59,0.6605
1972,10,2,3,55,-0.8003
1972,10,2,4,63,-0.4812
1972,10,2,5,73,-2.1630
1972,10,3,1,98,1.4928
1972,10,3,2,122,1.2165
1972,10,3,3,129,0.6212
1972,10,3,4,107,2.1863
1972,10,3,5,100,0.3435
1972,11,1,1,90,5.6975
1972,11,1,2,88,4.7354
1972,11,1,3,129,6.4434
1972,11,1,4,214,5.9747
1972,11,1,5,89,5.2493
1972,11,2,1,67,8.0821
1972,11,2,2,59,5.6763
1972,11,2,3,55,5.8382
1972,11,2,4,62,5.1696
1972,11,2,5,73,7.3839
1972,11,3,1,98,7.8844
1972,11,3,2,122,6.6103
1972,11,3,3,129,3.4486
1972,11,3,4,107,2.2025
1972,11,3,5,100,4.5411
1972,12,1,1,90,1.5872
1972,12,1,2,88,-2.3522
1972,12,1,3,129,-1.1476
1972,12,1,4,214,-3.6999
1972,12,1,5,88,-2.6186
1972,12,2,1,66,1.1490
1972,12,2,2,59,-0.9673
1972,12,2,3,55,-1.3885
1972,12,2,4,62,-1.2261
1972,12,2,5,73,-2.1825
1972,12,3,1,98,0.1053
1972,12,3,2,122,0.9688
1972,12,3,3,129,2.5941
1972,12,3,4,107,1.4351
1972,12,3,5,100,0.6557
1973,1,1,1,90,-0.8744
1973,1,1,2,88,-2.7929
1973,1,1,3,129,-6.1283
1973,1,1,4,214,-1.2872
1973,1,1,5,88,-5.0102
1973,1,2,1,66,-4.9672
1973,1,2,2,59,-3.6431
1973,1,2,3,55,-5.0238
1973,1,2,4,62,-7.8685
1973,1,2,5,73,-7.0701
1973,1,3,1,98,0.9602
1973,1,3,2,122,-4.3910
1973,1,3,3,129,-0.9371
1973,1,3,4,107,-2.3682
1973,1,3,5,100,-6.7469
1973,2,1,1,90,-4.8618
1973,2,1,2,88,-5.9900
1973,2,1,3,128,-8.0265
1973,2,1,4,213,-7.8663
1973,2,1,5,88,-8.5152
1973,2,2,1,66,-3.1122
1973,2,2,2,59,-6.5253
1973,2,2,3,54,-7.9038
1973,2,2,4,62,-8.7600
1973,2,2,5,73,-10.9216
1973,2,3,1,98,-4.8436
1973,2,3,2,122,-2.7346
1973,2,3,3,129,-2.7247
1973,2,3,4,107,-2.7833
1973,2,3,5,100,-7.6857
1973,3,1,1,88,-1.4213
1973,3,1,2,88,-0.5189
1973,3,1,3,128,-2.8182
1973,3,1,4,212,-2.2589
1973,3,1,5,88,-1.5828
1973,3,2,1,66,-0.5673
1973,3,2,2,59,-2.1117
1973,3,2,3,54,-3.0560
1973,3,2,4,62,-2.3069
1973,3,2,5,73,-2.3462
1973,3,3,1,97,1.7625
1973,3,3,2,122,-1.3221
1973,3,3,3,128,-0.8957
1973,3,3,4,107,-1.2785
1973,3,3,5,100,-0.7770
1973,4,1,1,87,-2.4354
1973,4,1,2,87,-4.6234
1973,4,1,3,127,-5.7933
1973,4,1,4,210,-8.8254
1973,4,1,5,87,-9.8247
1973,4,2,1,66,-3.2437
1973,4,2,2,59,-2.9711
1973,4,2,3,54,-4.2449
1973,4,2,4,62,-8.3557
1973,4,2,5,73,-7.0892
1973,4,3,1,97,-0.5599
1973,4,3,2,122,-2.7751
1973,4,3,3,128,-4.9429
1973,4,3,4,107,-5.9568
1973,4,3,5,100,-9.1600
1973,5,1,1,87,-6.0441
1973,5,1,2,86,-6.9762
1973,5,1,3,127,-9.2111
1973,5,1,4,210,-8.7802
1973,5,1,5,87,-11.4590
1973,5,2,1,66,-5.3016
1973,5,2,2,59,-5.8680
1973,5,2,3,54,-8.1580
1973,5,2,4,62,-9.8450
1973,5,2,5,73,-9.1144
1973,5,3,1,98,-3.1393
1973,5,3,2,121,-0.8773
1973,5,3,3,128,-0.5266
1973,5,3,4,107,-0.1386
1973,5,3,5,100,-3.7697
1973,6,1,1,87,-0.8960
1973,6,1,2,85,-3.2679
1973,6,1,3,124,-2.7532
1973,6,1,4,205,-3.6000
1973,6,1,5,87,-4.6892
1973,6,2,1,66,-0.5472
1973,6,2,2,59,-3.0631
1973,6,2,3,54,-3.6212
1973,6,2,4,60,0.2086
1973,6,2,5,73,-3.0990
1973,6,3,1,98,0.0576
1973,6,3,2,121,-1.1402
1973,6,3,3,128,-0.4430
1973,6,3,4,107,-0.9149
1973,6,3,5,99,-3.9096
1973,7,1,1,86,8.9172
1973,7,1,2,84,10.9528
1973,7,1,3,243,13.8482
1973,7,1,4,99,17.2244
1973,7,1,5,135,18.8834
1973,7,2,1,71,5.0656
1973,7,2,2,68,11.4238
1973,7,2,3,67,11.3759
1973,7,2,4,63,15.4714
1973,7,2,5,72,16.3910
1973,7,3,1,112,0.0535
1973,7,3,2,131,5.7267
1973,7,3,3,128,4.1073
1973,7,3,4,113,5.9657
1973,7,3,5,100,10.2580
1973,8,1,1,86,-3.8443
1973,8,1,2,84,-6.6320
1973,8,1,3,241,-5.7471
1973,8,1,4,99,-6.0463
1973,8,1,5,134,-7.2843
1973,8,2,1,70,-2.7417
1973,8,2,2,67,-3.4726
1973,8,2,3,67,-2.5741
1973,8,2,4,63,-3.8014
1973,8,2,5,72,-4.6510
1973,8,3,1,112,-3.5818
1973,8,3,2,131,-2.5960
1973,8,3,3,128,-2.5110
1973,8,3,4,113,-3.2914
1973,8,3,5,100,-4.1800
1973,9,1,1,87,7.5302
1973,9,1,2,84,6.1152
1973,9,1,3,241,9.2036
1973,9,1,4,99,9.8784
1973,9,1,5,134,10.1486
1973,9,2,1,70,7.5722
1973,9,2,2,67,10.5345
1973,9,2,3,67,13.0348
1973,9,2,4,63,11.6786
1973,9,2,5,72,13.0199
1973,9,3,1,112,7.8293
1973,9,3,2,131,8.3715
1973,9,3,3,128,-0.8417
1973,9,3,4,113,5.1910
1973,9,3,5,99,7.6660
1973,10,1,1,87,-0.5746
1973,10,1,2,83,1.4369
1973,10,1,3,240,3.6017
1973,10,1,4,99,-1.6515
1973,10,1,5,134,-0.5669
1973,10,2,1,70,0.8120
1973,10,2,2,67,1.6693
1973,10,2,3,67,0.8268
1973,10,2,4,63,-1.5916
1973,10,2,5,72,-0.8685
1973,10,3,1,112,-0.9131
1973,10,3,2,130,1.0858
1973,10,3,3,128,1.1751
1973,10,3,4,113,-0.4360
1973,10,3,5,98,-1.4432
1973,11,1,1,87,-13.5976
1973,11,1,2,83,-15.9397
1973,11,1,3,239,-19.5703
1973,11,1,4,99,-23.4158
1973,11,1,5,134,-22.8293
1973,11,2,1,70,-13.9441
1973,11,2,2,67,-16.0060
1973,11,2,3,67,-20.2979
1973,11,2,4,62,-21.2093
1973,11,2,5,72,-22.1049
1973,11,3,1,112,-9.0404
1973,11,3,2,130,-11.6786
1973,11,3,3,128,-9.7681
1973,11,3,4,113,-14.0195
1973,11,3,5,98,-16.4130
1973,12,1,1,87,0.4259
1973,12,1,2,83,-4.9177
1973,12,1,3,238,-4.2933
1973,12,1,4,99,-6.3703
1973,12,1,5,133,-3.4411
1973,12,2,1,69,1.5507
1973,12,2,2,67,-0.1362
1973,12,2,3,67,-2.8424
1973,12,2,4,61,-0.0528
1973,12,2,5,71,-3.3951
1973,12,3,1,112,7.3365
1973,12,3,2,129,3.0063
1973,12,3,3,128,-2.4016
1973,12,3,4,113,-0.2341
1973,12,3,5,99,0.4051
1974,1,1,1,87,14.2586
1974,1,1,2,83,17.5163
1974,1,1,3,238,17.9598
1974,1,1,4,99,19.4999
1974,1,1,5,132,17.3832
1974,1,2,1,69,9.9503
1974,1,2,2,67,8.8529
1974,1,2,3,67,9.9753
1974,1,2,4,61,11.1097
1974,1,2,5,71,12.7895
1974,1,3,1,112,-1.1139
1974,1,3,2,129,0.4857
1974,1,3,3,128,-0.8430
1974,1,3,4,113,0.5400
1974,1,3,5,99,1.4264
1974,2,1,1,87,0.5987
1974,2,1,2,81,-0.5186
1974,2,1,3,234,-0.7447
1974,2,1,4,99,-2.0701
1974,2,1,5,131,-2.5817
1974,2,2,1,69,1.8686
1974,2,2,2,67,0.2071
1974,2,2,3,67,2.4001
1974,2,2,4,61,3.2405
1974,2,2,5,71,0.3125
1974,2,3,1,112,0.5968
1974,2,3,2,129,0.5843
1974,2,3,3,128,-0.4583
1974,2,3,4,113,0.4433
1974,2,3,5,99,-0.3929
1974,3,1,1,86,-0.1421
1974,3,1,2,81,3.8059
1974,3,1,3,231,-0.3548
1974,3,1,4,99,-0.0197
1974,3,1,5,132,1.3371
1974,3,2,1,69,-0.9492
1974,3,2,2,67,1.1889
1974,3,2,3,67,-1.6462
1974,3,2,4,61,-1.5662
1974,3,2,5,71,-2.6138
1974,3,3,1,112,-2.6727
1974,3,3,2,128,-2.3298
1974,3,3,3,128,-1.4594
1974,3,3,4,113,-3.3500
1974,3,3,5,99,-1.8826
1974,4,1,1,86,-2.3142
1974,4,1,2,81,-6.9476
1974,4,1,3,228,-6.8463
1974,4,1,4,98,-7.2049
1974,4,1,5,132,-4.4780
1974,4,2,1,69,-3.4919
1974,4,2,2,67,-4.0840
1974,4,2,3,67,-5.4577
1974,4,2,4,61,-4.9023
1974,4,2,5,71,-3.1541
1974,4,3,1,112,-4.4867
1974,4,3,2,128,-2.5517
1974,4,3,3,128,-3.4573
1974,4,3,4,113,-5.9362
1974,4,3,5,99,-4.8637
1974,5,1,1,86,-5.2373
1974,5,1,2,81,-8.0254
1974,5,1,3,226,-8.4000
1974,5,1,4,98,-7.7964
1974,5,1,5,131,-8.4135
1974,5,2,1,69,-6.2558
1974,5,2,2,66,-7.4711
1974,5,2,3,67,-7.8675
1974,5,2,4,59,-7.9681
1974,5,2,5,71,-10.3143
1974,5,3,1,112,-2.9705
1974,5,3,2,128,-3.1961
1974,5,3,3,128,-1.8348
1974,5,3,4,113,-1.7019
1974,5,3,5,99,-5.2822
1974,6,1,1,86,-0.6554
1974,6,1,2,81,-2.7484
1974,6,1,3,225,-2.3262
1974,6,1,4,98,-3.3348
1974,6,1,5,130,-1.7354
1974,6,2,1,69,-0.6944
1974,6,2,2,66,-0.6935
1974,6,2,3,66,-1.3611
1974,6,2,4,59,-1.4587
1974,6,2,5,71,-1.5506
1974,6,3,1,112,-0.5174
1974,6,3,2,128,-0.6457
1974,6,3,3,128,-1.4228
1974,6,3,4,113,-2.4820
1974,6,3,5,99,-4.5543
1974,7,1,1,86,-0.8510
1974,7,1,2,91,-4.6367
1974,7,1,3,104,-2.2794
1974,7,1,4,257,-4.2039
1974,7,1,5,156,-6.1671
1974,7,2,1,75,-0.2173
1974,7,2,2,63,-3.3064
1974,7,2,3,70,-4.3364
1974,7,2,4,81,-4.0769
1974,7,2,5,77,-7.1483
1974,7,3,1,119,-3.2769
1974,7,3,2,132,-4.6486
1974,7,3,3,140,-9.4645
1974,7,3,4,107,-10.7694
1974,7,3,5,109,-11.4118
1974,8,1,1,86,-6.0331
1974,8,1,2,91,-7.9492
1974,8,1,3,104,-8.0022
1974,8,1,4,253,-7.3194
1974,8,1,5,156,-6.8729
1974,8,2,1,74,-6.1335
1974,8,2,2,63,-8.4210
1974,8,2,3,70,-6.3450
1974,8,2,4,80,-8.5629
1974,8,2,5,77,-7.7019
1974,8,3,1,119,-4.8770
1974,8,3,2,132,-9.9274
1974,8,3,3,140,-9.1252
1974,8,3,4,107,-9.6647
1974,8,3,5,108,-9.4262
1974,9,1,1,86,-6.4151
1974,9,1,2,90,-5.3183
1974,9,1,3,103,-9.4198
1974,9,1,4,249,-9.3499
1974,9,1,5,155,-10.1562
1974,9,2,1,75,-6.8695
1974,9,2,2,63,-6.1578
1974,9,2,3,70,-6.2156
1974,9,2,4,79,-11.3407
1974,9,2,5,76,-9.5222
1974,9,3,1,119,-7.3255
1974,9,3,2,132,-8.7273
1974,9,3,3,140,-14.0643
1974,9,3,4,107,-14.6446
1974,9,3,5,108,-15.5056
1974,10,1,1,85,9.0358
1974,10,1,2,90,6.9401
1974,10,1,3,103,8.0741
1974,10,1,4,248,8.3680
1974,10,1,5,154,12.4350
1974,10,2,1,75,7.7081
1974,10,2,2,63,8.8929
1974,10,2,3,70,9.5280
1974,10,2,4,79,13.2668
1974,10,2,5,76,11.1844
1974,10,3,1,119,12.5736
1974,10,3,2,131,16.7882
1974,10,3,3,140,16.6118
1974,10,3,4,107,20.4664
1974,10,3,5,109,19.8588
1974,11,1,1,85,-6.7345
1974,11,1,2,90,-5.1992
1974,11,1,3,102,-5.5799
1974,11,1,4,247,-6.7912
1974,11,1,5,150,-6.7961
1974,11,2,1,75,-3.2527
1974,11,2,2,63,-5.3605
1974,11,2,3,70,-2.9025
1974,11,2,4,80,-4.9611
1974,11,2,5,76,-4.5500
1974,11,3,1,119,-4.4669
1974,11,3,2,130,-3.8723
1974,11,3,3,139,-5.1281
1974,11,3,4,106,-2.6773
1974,11,3,5,109,-4.4714
1974,12,1,1,85,-5.4686
1974,12,1,2,89,-8.6493
1974,12,1,3,102,-8.8855
1974,12,1,4,244,-10.0424
1974,12,1,5,150,-9.2741
1974,12,2,1,75,-4.8251
1974,12,2,2,63,-3.8273
1974,12,2,3,70,-6.2250
1974,12,2,4,80,-8.7570
1974,12,2,5,75,-7.3896
1974,12,3,1,118,1.2117
1974,12,3,2,130,-1.3358
1974,12,3,3,139,-3.6351
1974,12,3,4,106,-4.0703
1974,12,3,5,109,-4.9732
1975,1,1,1,85,26.5002
1975,1,1,2,90,31.2087
1975,1,1,3,102,28.6905
1975,1,1,4,245,37.0297
1975,1,1,5,151,34.7127
1975,1,2,1,75,23.2250
1975,1,2,2,63,24.3208
1975,1,2,3,68,26.7298
1975,1,2,4,79,29.6938
1975,1,2,5,75,29.8081
1975,1,3,1,118,14.0473
1975,1,3,2,131,10.9360
1975,1,3,3,140,12.1383
1975,1,3,4,107,12.2794
1975,1,3,5,109,16.7313
1975,2,1,1,85,1.7431
1975,2,1,2,90,0.1798
1975,2,1,3,102,2.9098
1975,2,1,4,243,6.4788
1975,2,1,5,151,4.5594
1975,2,2,1,75,1.4271
1975,2,2,2,63,4.2952
1975,2,2,3,68,2.8908
1975,2,2,4,79,7.9999
1975,2,2,5,75,2.9517
1975,2,3,1,118,3.5641
1975,2,3,2,131,4.5442
1975,2,3,3,140,9.5986
1975,2,3,4,107,8.9165
1975,2,3,5,109,7.7333
1975,3,1,1,85,4.0897
1975,3,1,2,90,8.4756
1975,3,1,3,102,7.5092
1975,3,1,4,241,12.1557
1975,3,1,5,150,10.7581
1975,3,2,1,75,5.6391
1975,3,2,2,63,7.3271
1975,3,2,3,68,5.5063
1975,3,2,4,79,6.7062
1975,3,2,5,75,11.3409
1975,3,3,1,118,0.5494
1975,3,3,2,131,2.6240
1975,3,3,3,140,3.2187
1975,3,3,4,107,3.1714
1975,3,3,5,109,5.3605
1975,4,1,1,84,2.4320
1975,4,1,2,90,2.0756
1975,4,1,3,102,2.5827
1975,4,1,4,239,4.1733
1975,4,1,5,150,3.7003
1975,4,2,1,75,0.6198
1975,4,2,2,63,4.8674
1975,4,2,3,68,5.9185
1975,4,2,4,79,7.0112
1975,4,2,5,75,4.1840
1975,4,3,1,118,3.8903
1975,4,3,2,131,5.8165
1975,4,3,3,140,5.2746
1975,4,3,4,107,4.6971
1975,4,3,5,109,5.3130
1975,5,1,1,84,3.0190
1975,5,1,2,90,5.0668
1975,5,1,3,100,7.3906
1975,5,1,4,238,9.9569
1975,5,1,5,149,9.4092
1975,5,2,1,75,5.4379
1975,5,2,2,63,5.4228
1975,5,2,3,68,7.1089
1975,5,2,4,79,8.5972
1975,5,2,5,75,11.3504
1975,5,3,1,118,5.7925
1975,5,3,2,131,3.6753
1975,5,3,3,140,5.1464
1975,5,3,4,107,6.7560
1975,5,3,5,109,5.5124
1975,6,1,1,84,6.3032
1975,6,1,2,90,8.8151
1975,6,1,3,100,7.3822
1975,6,1,4,238,9.5569
1975,6,1,5,149,8.9844
1975,6,2,1,75,6.4732
1975,6,2,2,63,9.3786
1975,6,2,3,68,6.3098
1975,6,2,4,79,7.6245
1975,6,2,5,74,5.4858
1975,6,3,1,118,5.9713
1975,6,3,2,131,6.9471
1975,6,3,3,139,2.9586
1975,6,3,4,107,4.3392
1975,6,3,5,109,5.3079
1975,7,1,1,124,-0.7644
1975,7,1,2,104,-0.9155
1975,7,1,3,121,-3.5800
1975,7,1,4,201,-1.3280
1975,7,1,5,186,-1.3193
1975,7,2,1,84,-2.2750
1975,7,2,2,73,-2.6481
1975,7,2,3,65,-4.6258
1975,7,2,4,75,-5.7067
1975,7,2,5,82,-4.6308
1975,7,3,1,91,-3.2933
1975,7,3,2,118,-3.9546
1975,7,3,3,149,-7.1915
1975,7,3,4,134,-8.9147
1975,7,3,5,127,-7.7560
1975,8,1,1,122,-4.2717
1975,8,1,2,104,-5.8654
1975,8,1,3,121,-6.9769
1975,8,1,4,201,-7.0434
1975,8,1,5,186,-8.9218
1975,8,2,1,83,-1.8887
1975,8,2,2,73,-3.7822
1975,8,2,3,65,-5.5733
1975,8,2,4,75,-6.0236
1975,8,2,5,82,-6.0664
1975,8,3,1,91,-1.0611
1975,8,3,2,118,0.6307
1975,8,3,3,148,-1.4039
1975,8,3,4,134,-2.8445
1975,8,3,5,127,-3.0258
1975,9,1,1,122,0.4909
1975,9,1,2,103,-2.7072
1975,9,1,3,121,-1.4864
1975,9,1,4,200,-4.8333
1975,9,1,5,184,-5.4906
1975,9,2,1,83,-1.1611
1975,9,2,2,73,-3.0066
1975,9,2,3,65,-3.1514
1975,9,2,4,75,-4.6189
1975,9,2,5,82,-4.0914
1975,9,3,1,91,-0.5258
1975,9,3,2,118,-3.4739
1975,9,3,3,148,-3.4060
1975,9,3,4,133,-4.8849
1975,9,3,5,127,-3.3399
1975,10,1,1,121,2.7080
1975,10,1,2,103,1.6765
1975,10,1,3,121,1.7064
1975,10,1,4,200,-0.3014
1975,10,1,5,184,-1.7000
1975,10,2,1,84,5.4770
1975,10,2,2,72,4.7658
1975,10,2,3,65,1.8172
1975,10,2,4,75,0.9963
1975,10,2,5,82,0.4396
1975,10,3,1,90,4.4327
1975,10,3,2,117,4.7810
1975,10,3,3,148,8.2246
1975,10,3,4,133,6.4841
1975,10,3,5,127,7.1916
1975,11,1,1,121,3.6729
1975,11,1,2,103,3.2744
1975,11,1,3,121,4.3325
1975,11,1,4,199,2.5676
1975,11,1,5,184,3.0626
1975,11,2,1,83,5.5726
1975,11,2,2,72,3.5904
1975,11,2,3,65,2.2188
1975,11,2,4,75,3.7452
1975,11,2,5,82,-0.1688
1975,11,3,1,90,1.3255
1975,11,3,2,116,2.6477
1975,11,3,3,148,4.3644
1975,11,3,4,133,2.4653
1975,11,3,5,127,3.6700
1975,12,1,1,121,-0.7269
1975,12,1,2,102,-1.7731
1975,12,1,3,120,-1.2532
1975,12,1,4,195,-3.0744
1975,12,1,5,184,-3.5083
1975,12,2,1,83,0.1890
1975,12,2,2,72,-0.8442
1975,12,2,3,65,-1.4565
1975,12,2,4,74,0.2548
1975,12,2,5,82,0.2146
1975,12,3,1,91,1.2222
1975,12,3,2,117,-0.4573
1975,12,3,3,148,-2.0250
1975,12,3,4,132,-2.9928
1975,12,3,5,127,-0.8120
1976,1,1,1,113,18.8289
1976,1,1,2,95,20.5795
1976,1,1,3,113,24.3108
1976,1,1,4,181,27.4945
1976,1,1,5,175,28.2539
1976,1,2,1,83,17.0529
1976,1,2,2,72,17.7682
1976,1,2,3,65,20.6758
1976,1,2,4,73,20.6656
1976,1,2,5,82,24.2155
1976,1,3,1,90,11.1209
1976,1,3,2,117,14.2085
1976,1,3,3,148,12.0233
1976,1,3,4,132,11.6765
1976,1,3,5,127,11.5058
1976,2,1,1,113,8.5823
1976,2,1,2,96,10.6372
1976,2,1,3,114,13.1109
1976,2,1,4,184,14.8236
1976,2,1,5,174,17.5681
1976,2,2,1,82,6.9474
1976,2,2,2,72,7.1840
1976,2,2,3,65,7.8116
1976,2,2,4,73,7.3654
1976,2,2,5,82,9.3700
1976,2,3,1,90,1.1434
1976,2,3,2,117,0.9864
1976,2,3,3,148,-0.4337
1976,2,3,4,133,-2.8733
1976,2,3,5,127,-0.8374
1976,3,1,1,114,-0.7988
1976,3,1,2,101,2.3732
1976,3,1,3,116,0.0769
1976,3,1,4,189,1.0588
1976,3,1,5,179,1.3459
1976,3,2,1,82,2.5434
1976,3,2,2,72,3.1126
1976,3,2,3,65,-0.0116
1976,3,2,4,73,1.2515
1976,3,2,5,82,2.6872
1976,3,3,1,90,4.2658
1976,3,3,2,117,1.3168
1976,3,3,3,148,2.6215
1976,3,3,4,132,3.9893
1976,3,3,5,127,1.6557
1976,4,1,1,113,-0.3552
1976,4,1,2,100,-0.8344
1976,4,1,3,116,-2.4348
1976,4,1,4,187,-3.1805
1976,4,1,5,178,-5.1675
1976,4,2,1,81,1.1790
1976,4,2,2,71,-2.0234
1976,4,2,3,65,0.3849
