year,month,rank_ME,rank_IVC,nstocks,ret_vw
1971,9,2,1,79,0.2565
1971,9,2,2,60,-1.6141
1971,9,2,3,52,-2.8458
1971,9,2,4,61,-1.8645
1971,9,2,5,76,1.1935
1971,9,3,1,51,-1.5505
1971,9,3,2,106,-0.9046
1971,9,3,3,124,-0.1561
1971,9,3,4,111,-0.1797
1971,9,3,5,97,0.0830
1971,10,1,1,252,-6.9231
1971,10,1,2,122,-6.7003
1971,10,1,3,101,-6.8819
1971,10,1,4,99,-6.7566
1971,10,1,5,186,-6.9190
1971,10,2,1,78,-6.8068
1971,10,2,2,60,-5.9826
1971,10,2,3,52,-7.1887
1971,10,2,4,61,-4.1307
1971,10,2,5,76,-5.4782
1971,10,3,1,51,-7.3138
1971,10,3,2,106,-4.3401
1971,10,3,3,124,-3.5259
1971,10,3,4,111,-4.7510
1971,10,3,5,97,-5.3124
1971,11,1,1,252,-3.6806
1971,11,1,2,122,-5.3311
1971,11,1,3,101,-5.5611
1971,11,1,4,99,-4.5149
1971,11,1,5,186,-4.8139
1971,11,2,1,78,-2.0636
1971,11,2,2,60,-2.0080
1971,11,2,3,52,-1.8191
1971,11,2,4,61,-3.3605
1971,11,2,5,76,-2.1941
1971,11,3,1,51,-0.9767
1971,11,3,2,106,-0.0466
1971,11,3,3,124,0.0384
1971,11,3,4,111,1.5526
1971,11,3,5,97,-0.2207
1971,12,1,1,250,13.1490
1971,12,1,2,122,12.4418
1971,12,1,3,101,13.3151
1971,12,1,4,99,12.8094
1971,12,1,5,186,13.8113
1971,12,2,1,78,12.2843
1971,12,2,2,60,13.4800
1971,12,2,3,52,13.7107
1971,12,2,4,61,11.9386
1971,12,2,5,76,12.5366
1971,12,3,1,51,9.8482
1971,12,3,2,106,8.9726
1971,12,3,3,124,8.6454
1971,12,3,4,111,8.6666
1971,12,3,5,97,10.5315
1972,1,1,1,248,16.1979
1972,1,1,2,122,12.9673
1972,1,1,3,101,14.3840
1972,1,1,4,99,11.1495
1972,1,1,5,186,12.1859
1972,1,2,1,78,9.2774
1972,1,2,2,59,6.7619
1972,1,2,3,52,6.5091
1972,1,2,4,61,6.9042
1972,1,2,5,75,7.6820
1972,1,3,1,51,6.3411
1972,1,3,2,106,0.7665
1972,1,3,3,124,3.2458
1972,1,3,4,111,2.0156
1972,1,3,5,97,1.8692
1972,2,1,1,246,4.5525
1972,2,1,2,122,4.2642
1972,2,1,3,101,4.5780
1972,2,1,4,99,3.3866
1972,2,1,5,186,4.4216
1972,2,2,1,78,3.6094
1972,2,2,2,58,3.9780
1972,2,2,3,52,5.7486
1972,2,2,4,61,2.7605
1972,2,2,5,75,3.3675
1972,2,3,1,51,7.0100
1972,2,3,2,106,1.9982
1972,2,3,3,124,2.9485
1972,2,3,4,111,4.4803
1972,2,3,5,97,5.3110
1972,3,1,1,243,0.6014
1972,3,1,2,121,-1.8925
1972,3,1,3,101,-1.6486
1972,3,1,4,99,-0.2004
1972,3,1,5,186,-1.2880
1972,3,2,1,78,-1.3315
1972,3,2,2,58,0.7341
1972,3,2,3,52,0.7008
1972,3,2,4,61,1.3551
1972,3,2,5,75,0.6876
1972,3,3,1,51,-0.0390
1972,3,3,2,106,-1.2557
1972,3,3,3,124,0.7935
1972,3,3,4,111,2.2635
1972,3,3,5,97,1.1541
1972,4,1,1,243,0.9668
1972,4,1,2,121,2.0746
1972,4,1,3,99,0.3988
1972,4,1,4,99,0.3927
1972,4,1,5,186,-0.5765
1972,4,2,1,78,2.8812
1972,4,2,2,58,0.2884
1972,4,2,3,52,-0.2386
1972,4,2,4,61,1.1873
1972,4,2,5,75,1.5662
1972,4,3,1,51,4.0189
1972,4,3,2,106,0.3655
1972,4,3,3,124,0.2543
1972,4,3,4,111,0.5307
1972,4,3,5,97,2.2050
1972,5,1,1,243,-2.1708
1972,5,1,2,120,-1.8998
1972,5,1,3,99,-1.7042
1972,5,1,4,99,-1.4324
1972,5,1,5,186,-3.3095
1972,5,2,1,78,-1.4732
1972,5,2,2,58,-1.1593
1972,5,2,3,52,-0.0606
1972,5,2,4,61,-1.5894
1972,5,2,5,75,-3.0363
1972,5,3,1,51,0.9573
1972,5,3,2,105,1.7845
1972,5,3,3,124,2.6905
1972,5,3,4,111,2.1597
1972,5,3,5,96,3.2965
1972,6,1,1,242,-2.6812
1972,6,1,2,119,-3.7538
1972,6,1,3,99,-4.6721
1972,6,1,4,99,-2.4359
1972,6,1,5,185,-3.9746
1972,6,2,1,78,-0.1013
1972,6,2,2,58,-3.3900
1972,6,2,3,52,-2.6984
1972,6,2,4,61,-4.4882
1972,6,2,5,75,-3.0524
1972,6,3,1,51,-4.0048
1972,6,3,2,105,-3.9001
1972,6,3,3,124,-2.5463
1972,6,3,4,111,-0.0334
1972,6,3,5,96,-0.7116
1972,7,1,1,260,-3.4977
1972,7,1,2,102,-3.3748
1972,7,1,3,88,-3.7347
1972,7,1,4,132,-2.6986
1972,7,1,5,193,-5.1281
1972,7,2,1,77,-3.5734
1972,7,2,2,71,-2.6388
1972,7,2,3,52,-4.6511
1972,7,2,4,62,-3.2758
1972,7,2,5,85,-4.4028
1972,7,3,1,69,-0.9624
1972,7,3,2,101,0.6399
1972,7,3,3,135,-0.0599
1972,7,3,4,111,-0.9894
1972,7,3,5,96,0.7340
1972,8,1,1,257,0.5793
1972,8,1,2,102,0.2334
1972,8,1,3,88,1.4390
1972,8,1,4,132,0.9589
1972,8,1,5,193,-1.2657
1972,8,2,1,77,2.3719
1972,8,2,2,71,1.1052
1972,8,2,3,52,3.9949
1972,8,2,4,62,1.5765
1972,8,2,5,84,-0.6395
1972,8,3,1,69,4.0569
1972,8,3,2,101,3.4373
1972,8,3,3,135,4.9688
1972,8,3,4,111,2.9958
1972,8,3,5,96,-0.4515
1972,9,1,1,257,-4.6272
1972,9,1,2,101,-4.5840
1972,9,1,3,87,-5.7610
1972,9,1,4,131,-4.2398
1972,9,1,5,192,-3.9335
1972,9,2,1,77,-3.0616
1972,9,2,2,70,-3.4141
1972,9,2,3,51,-2.2707
1972,9,2,4,62,-2.5245
1972,9,2,5,84,-2.5257
1972,9,3,1,69,-2.4978
1972,9,3,2,101,0.6020
1972,9,3,3,134,-0.2299
1972,9,3,4,111,-1.9954
1972,9,3,5,96,-1.4351
1972,10,1,1,257,-2.8030
1972,10,1,2,101,-2.7637
1972,10,1,3,87,-1.6700
1972,10,1,4,131,-2.6576
1972,10,1,5,191,-2.9044
1972,10,2,1,77,-1.1440
1972,10,2,2,70,-1.4613
1972,10,2,3,51,1.1303
1972,10,2,4,62,-1.2743
1972,10,2,5,84,-3.1539
1972,10,3,1,69,0.0124
1972,10,3,2,101,1.8336
1972,10,3,3,134,0.0663
1972,10,3,4,111,0.2572
1972,10,3,5,95,1.6102
1972,11,1,1,257,6.1830
1972,11,1,2,101,4.7001
1972,11,1,3,87,4.7330
1972,11,1,4,131,4.2054
1972,11,1,5,191,4.3276
1972,11,2,1,76,6.2706
1972,11,2,2,70,7.5764
1972,11,2,3,51,7.7832
1972,11,2,4,62,5.1719
1972,11,2,5,84,5.7151
1972,11,3,1,69,5.9687
1972,11,3,2,101,4.9433
1972,11,3,3,134,4.8115
1972,11,3,4,111,4.6822
1972,11,3,5,95,3.9957
1972,12,1,1,257,0.0852
1972,12,1,2,101,-2.6278
1972,12,1,3,87,-3.0979
1972,12,1,4,131,-2.6939
1972,12,1,5,190,-3.7337
1972,12,2,1,76,-0.1705
1972,12,2,2,70,-0.8719
1972,12,2,3,51,-1.7628
1972,12,2,4,61,-2.8019
1972,12,2,5,84,-0.4664
1972,12,3,1,69,-2.0329
1972,12,3,2,101,2.2290
1972,12,3,3,134,1.8832
1972,12,3,4,111,1.4759
1972,12,3,5,96,1.6700
1973,1,1,1,257,-2.9320
1973,1,1,2,102,-2.9552
1973,1,1,3,87,-2.5866
1973,1,1,4,130,-5.3881
1973,1,1,5,190,-4.9819
1973,1,2,1,76,-7.5956
1973,1,2,2,70,-4.8154
1973,1,2,3,51,-6.2027
1973,1,2,4,61,-6.1347
1973,1,2,5,83,-8.0059
1973,1,3,1,69,-5.2419
1973,1,3,2,101,-3.1447
1973,1,3,3,134,1.5303
1973,1,3,4,111,-3.9302
1973,1,3,5,96,-4.4378
1973,2,1,1,255,-8.9076
1973,2,1,2,102,-6.1679
1973,2,1,3,87,-9.2560
1973,2,1,4,130,-6.6047
1973,2,1,5,190,-8.5665
1973,2,2,1,76,-10.2475
1973,2,2,2,70,-7.3643
1973,2,2,3,51,-6.7490
1973,2,2,4,61,-8.6242
1973,2,2,5,83,-8.9046
1973,2,3,1,69,-3.9729
1973,2,3,2,101,-3.6327
1973,2,3,3,134,-4.1276
1973,2,3,4,111,-3.6544
1973,2,3,5,96,-2.5670
1973,3,1,1,255,-1.6615
1973,3,1,2,102,-2.2471
1973,3,1,3,87,-3.2617
1973,3,1,4,130,-3.8671
1973,3,1,5,188,-2.1852
1973,3,2,1,76,-2.7969
1973,3,2,2,70,-0.3272
1973,3,2,3,51,-3.4843
1973,3,2,4,61,-4.7106
1973,3,2,5,83,-2.5467
1973,3,3,1,69,-0.0548
1973,3,3,2,99,1.0458
1973,3,3,3,134,-0.0688
1973,3,3,4,111,-2.5192
1973,3,3,5,95,-1.4418
1973,4,1,1,252,-8.1066
1973,4,1,2,102,-6.0151
1973,4,1,3,86,-6.7773
1973,4,1,4,130,-6.3294
1973,4,1,5,187,-8.0953
1973,4,2,1,76,-5.6830
1973,4,2,2,70,-4.3638
1973,4,2,3,51,-7.5557
1973,4,2,4,61,-6.4874
1973,4,2,5,84,-9.0038
1973,4,3,1,69,-6.1127
1973,4,3,2,99,-3.4738
1973,4,3,3,134,-3.5288
1973,4,3,4,111,-5.3856
1973,4,3,5,95,-7.8682
1973,5,1,1,252,-10.1872
1973,5,1,2,102,-6.8481
1973,5,1,3,86,-7.5404
1973,5,1,4,130,-8.8805
1973,5,1,5,186,-9.1226
1973,5,2,1,76,-8.7973
1973,5,2,2,70,-8.5328
1973,5,2,3,51,-7.8730
1973,5,2,4,61,-9.9316
1973,5,2,5,84,-8.8109
1973,5,3,1,69,-2.2745
1973,5,3,2,99,-0.6822
1973,5,3,3,133,-2.1579
1973,5,3,4,111,-1.7309
1973,5,3,5,96,-1.1875
1973,6,1,1,249,-1.0436
1973,6,1,2,102,-2.1251
1973,6,1,3,85,-5.4025
1973,6,1,4,128,-5.2297
1973,6,1,5,183,-4.0806
1973,6,2,1,76,-3.8696
1973,6,2,2,70,-2.6243
1973,6,2,3,50,0.1439
1973,6,2,4,61,-3.0347
1973,6,2,5,83,-4.8180
1973,6,3,1,69,-0.7106
1973,6,3,2,99,-1.0449
1973,6,3,3,133,-0.0324
1973,6,3,4,110,-1.4740
1973,6,3,5,96,-2.6198
1973,7,1,1,251,14.0999
1973,7,1,2,102,15.3159
1973,7,1,3,124,14.4075
1973,7,1,4,129,14.6487
1973,7,1,5,232,17.4825
1973,7,2,1,77,11.1027
1973,7,2,2,59,11.5129
1973,7,2,3,75,11.3759
1973,7,2,4,65,14.3592
1973,7,2,5,80,17.7341
1973,7,3,1,80,8.0488
1973,7,3,2,129,1.7260
1973,7,3,3,110,5.8663
1973,7,3,4,110,6.0945
1973,7,3,5,89,11.5324
1973,8,1,1,250,-5.0829
1973,8,1,2,101,-4.8186
1973,8,1,3,123,-6.5160
1973,8,1,4,128,-5.2211
1973,8,1,5,230,-8.8578
1973,8,2,1,77,-2.0763
1973,8,2,2,59,-3.9113
1973,8,2,3,75,-3.7226
1973,8,2,4,65,-4.3327
1973,8,2,5,80,-4.5003
1973,8,3,1,80,-0.2081
1973,8,3,2,129,-3.4469
1973,8,3,3,110,-4.7678
1973,8,3,4,110,-2.9160
1973,8,3,5,89,-2.5685
1973,9,1,1,250,7.8671
1973,9,1,2,101,10.7201
1973,9,1,3,122,9.8412
1973,9,1,4,128,9.8781
1973,9,1,5,230,9.0350
1973,9,2,1,77,7.3722
1973,9,2,2,59,15.2819
1973,9,2,3,75,11.3117
1973,9,2,4,64,12.3787
1973,9,2,5,80,13.4276
1973,9,3,1,80,8.6566
1973,9,3,2,129,3.1294
1973,9,3,3,109,5.0294
1973,9,3,4,110,3.6562
1973,9,3,5,89,8.3102
1973,10,1,1,249,2.0551
1973,10,1,2,101,1.6282
1973,10,1,3,120,1.3536
1973,10,1,4,129,-0.4584
1973,10,1,5,231,-2.3065
1973,10,2,1,77,1.4330
1973,10,2,2,59,0.8200
1973,10,2,3,75,1.3625
1973,10,2,4,64,0.9529
1973,10,2,5,80,-1.4271
1973,10,3,1,80,3.3237
1973,10,3,2,129,2.4192
1973,10,3,3,109,-0.9114
1973,10,3,4,109,-1.6250
1973,10,3,5,89,-2.3628
1973,11,1,1,250,-19.5784
1973,11,1,2,100,-17.9086
1973,11,1,3,120,-19.8282
1973,11,1,4,129,-20.8502
1973,11,1,5,230,-22.3173
1973,11,2,1,76,-18.6024
1973,11,2,2,59,-19.5752
1973,11,2,3,75,-17.5083
1973,11,2,4,64,-20.0032
1973,11,2,5,80,-23.5380
1973,11,3,1,80,-14.0828
1973,11,3,2,129,-8.3288
1973,11,3,3,109,-14.0517
1973,11,3,4,109,-11.0628
1973,11,3,5,89,-17.4292
1973,12,1,1,250,-3.1883
1973,12,1,2,100,-4.0828
1973,12,1,3,119,-4.3346
1973,12,1,4,129,-3.2297
1973,12,1,5,230,-5.2369
1973,12,2,1,75,-0.4754
1973,12,2,2,59,0.7491
1973,12,2,3,74,-1.3501
1973,12,2,4,63,-2.3740
1973,12,2,5,80,-3.2417
1973,12,3,1,80,3.7692
1973,12,3,2,129,4.0035
1973,12,3,3,110,-0.3120
1973,12,3,4,109,-1.8238
1973,12,3,5,89,2.1477
1974,1,1,1,249,18.6574
1974,1,1,2,101,19.8394
1974,1,1,3,119,16.2196
1974,1,1,4,129,14.8316
1974,1,1,5,229,15.4796
1974,1,2,1,75,12.2483
1974,1,2,2,59,7.4833
1974,1,2,3,74,9.7047
1974,1,2,4,63,11.9498
1974,1,2,5,80,11.1157
1974,1,3,1,80,-0.2071
1974,1,3,2,129,-3.1585
1974,1,3,3,110,3.9564
1974,1,3,4,109,-2.3167
1974,1,3,5,89,3.4244
1974,2,1,1,248,-0.6315
1974,2,1,2,100,-4.3706
1974,2,1,3,118,-1.1530
1974,2,1,4,129,-0.7113
1974,2,1,5,223,-0.5893
1974,2,2,1,75,2.7029
1974,2,2,2,59,1.3688
1974,2,2,3,74,2.2713
1974,2,2,4,63,0.8912
1974,2,2,5,80,0.7838
1974,2,3,1,80,4.3984
1974,2,3,2,129,-0.0864
1974,2,3,3,110,0.2258
1974,2,3,4,108,-1.3795
1974,2,3,5,89,0.5088
1974,3,1,1,249,1.4198
1974,3,1,2,97,1.3201
1974,3,1,3,117,0.9269
1974,3,1,4,129,0.7089
1974,3,1,5,222,-0.0330
1974,3,2,1,75,-0.5060
1974,3,2,2,59,-0.1207
1974,3,2,3,74,-0.8113
1974,3,2,4,63,-1.8703
1974,3,2,5,79,-0.4965
1974,3,3,1,79,-1.2068
1974,3,3,2,129,-2.3181
1974,3,3,3,110,-1.6794
1974,3,3,4,108,-1.3566
1974,3,3,5,89,-4.3760
1974,4,1,1,249,-4.4720
1974,4,1,2,97,-7.1904
1974,4,1,3,117,-5.3694
1974,4,1,4,129,-4.4375
1974,4,1,5,220,-4.8498
1974,4,2,1,75,-5.9311
1974,4,2,2,59,-5.7044
1974,4,2,3,74,-2.8496
1974,4,2,4,63,-1.7302
1974,4,2,5,79,-4.4214
1974,4,3,1,79,-2.9521
1974,4,3,2,129,-4.1165
1974,4,3,3,110,-1.9106
1974,4,3,4,108,-3.3979
1974,4,3,5,89,-3.1876
1974,5,1,1,249,-7.3404
1974,5,1,2,96,-10.2300
1974,5,1,3,116,-5.5507
1974,5,1,4,129,-7.2520
1974,5,1,5,218,-7.7864
1974,5,2,1,75,-7.0437
1974,5,2,2,59,-8.4039
1974,5,2,3,73,-6.7695
1974,5,2,4,61,-7.4106
1974,5,2,5,79,-6.4913
1974,5,3,1,79,-4.6773
1974,5,3,2,129,-4.5186
1974,5,3,3,110,-1.3380
1974,5,3,4,108,-0.2867
1974,5,3,5,89,0.8451
1974,6,1,1,247,-2.1098
1974,6,1,2,96,-0.2411
1974,6,1,3,116,-1.2227
1974,6,1,4,129,-2.5548
1974,6,1,5,218,-3.2124
1974,6,2,1,74,-1.1530
1974,6,2,2,59,-2.0742
1974,6,2,3,73,2.1886
1974,6,2,4,61,-2.5071
1974,6,2,5,79,-3.6549
1974,6,3,1,79,-1.5752
1974,6,3,2,129,-0.4912
1974,6,3,3,110,-1.1962
1974,6,3,4,108,-0.8700
1974,6,3,5,88,-2.8411
1974,7,1,1,250,-4.2663
1974,7,1,2,167,-4.5488
1974,7,1,3,196,-5.7435
1974,7,1,4,171,-4.1414
1974,7,1,5,382,-6.0872
1974,7,2,1,90,-4.2408
1974,7,2,2,91,-4.4472
1974,7,2,3,83,-2.5800
1974,7,2,4,97,-4.3371
1974,7,2,5,99,-6.1655
1974,7,3,1,111,-5.3634
1974,7,3,2,126,-3.7150
1974,7,3,3,127,-11.1847
1974,7,3,4,109,-11.3245
1974,7,3,5,105,-12.3836
1974,8,1,1,246,-5.8573
1974,8,1,2,167,-6.2250
1974,8,1,3,194,-6.9177
1974,8,1,4,171,-6.7156
1974,8,1,5,382,-8.7521
1974,8,2,1,90,-3.7268
1974,8,2,2,91,-8.9398
1974,8,2,3,82,-9.2280
1974,8,2,4,96,-7.5685
1974,8,2,5,98,-9.8273
1974,8,3,1,111,-3.6490
1974,8,3,2,126,-8.9598
1974,8,3,3,127,-9.9136
1974,8,3,4,109,-8.8323
1974,8,3,5,105,-10.9355
1974,9,1,1,241,-8.7547
1974,9,1,2,166,-9.2576
1974,9,1,3,192,-8.2462
1974,9,1,4,169,-7.1404
1974,9,1,5,377,-10.2728
1974,9,2,1,89,-9.3044
1974,9,2,2,91,-8.5978
1974,9,2,3,81,-11.4853
1974,9,2,4,94,-6.7328
1974,9,2,5,98,-11.2678
1974,9,3,1,111,-8.1676
1974,9,3,2,126,-12.7061
1974,9,3,3,127,-13.2103
1974,9,3,4,109,-12.5304
1974,9,3,5,105,-17.5149
1974,10,1,1,238,9.8234
1974,10,1,2,166,10.6265
1974,10,1,3,191,10.8889
1974,10,1,4,169,7.5408
1974,10,1,5,377,7.6078
1974,10,2,1,89,12.1423
1974,10,2,2,91,13.8098
1974,10,2,3,82,9.4129
1974,10,2,4,93,9.7473
1974,10,2,5,98,8.4519
1974,10,3,1,111,17.9097
1974,10,3,2,126,17.1119
1974,10,3,3,126,16.8314
1974,10,3,4,109,14.3169
1974,10,3,5,105,21.4115
1974,11,1,1,237,-3.6548
1974,11,1,2,167,-8.5818
1974,11,1,3,192,-4.1218
1974,11,1,4,169,-5.3574
1974,11,1,5,374,-8.3003
1974,11,2,1,89,-3.1630
1974,11,2,2,91,-1.3608
1974,11,2,3,82,-4.4214
1974,11,2,4,93,-6.4868
1974,11,2,5,98,-7.1425
1974,11,3,1,111,-3.2785
1974,11,3,2,126,-5.1137
1974,11,3,3,126,-4.8315
1974,11,3,4,108,-4.9049
1974,11,3,5,105,-2.8386
1974,12,1,1,236,-7.4609
1974,12,1,2,166,-8.1414
1974,12,1,3,191,-8.1697
1974,12,1,4,168,-6.8312
1974,12,1,5,372,-9.4122
1974,12,2,1,89,-4.4980
1974,12,2,2,90,-6.2061
1974,12,2,3,82,-6.0686
1974,12,2,4,95,-6.6494
1974,12,2,5,98,-7.5102
1974,12,3,1,111,-0.7091
1974,12,3,2,126,-1.6500
1974,12,3,3,126,-2.9603
1974,12,3,4,108,-2.8829
1974,12,3,5,105,-5.0168
1975,1,1,1,238,28.8310
1975,1,1,2,165,29.4670
1975,1,1,3,190,29.7197
1975,1,1,4,168,29.0821
1975,1,1,5,373,31.9900
1975,1,2,1,89,24.5901
1975,1,2,2,90,21.2952
1975,1,2,3,82,24.6150
1975,1,2,4,93,28.2679
1975,1,2,5,97,31.4767
1975,1,3,1,111,8.4507
1975,1,3,2,125,11.3017
1975,1,3,3,126,13.9514
1975,1,3,4,109,13.1899
1975,1,3,5,105,16.3510
1975,2,1,1,238,7.5595
1975,2,1,2,164,5.5457
1975,2,1,3,190,6.5161
1975,2,1,4,168,5.3146
1975,2,1,5,371,2.4847
1975,2,2,1,88,4.2376
1975,2,2,2,90,4.9551
1975,2,2,3,82,6.0113
1975,2,2,4,93,2.7887
1975,2,2,5,97,5.4398
1975,2,3,1,111,4.7397
1975,2,3,2,125,7.4045
1975,2,3,3,126,9.2470
1975,2,3,4,109,8.0618
1975,2,3,5,105,7.3490
1975,3,1,1,239,6.7210
1975,3,1,2,165,9.7961
1975,3,1,3,188,8.2213
1975,3,1,4,168,9.3572
1975,3,1,5,370,11.5829
1975,3,2,1,88,6.0868
1975,3,2,2,90,5.6846
1975,3,2,3,82,9.8910
1975,3,2,4,93,7.4463
1975,3,2,5,97,11.4856
1975,3,3,1,111,2.7665
1975,3,3,2,124,1.5173
1975,3,3,3,126,3.4445
1975,3,3,4,109,3.4082
1975,3,3,5,105,8.3979
1975,4,1,1,239,3.3607
1975,4,1,2,164,4.3925
1975,4,1,3,187,1.9606
1975,4,1,4,168,3.7247
1975,4,1,5,369,4.7660
1975,4,2,1,88,7.2240
1975,4,2,2,90,3.1754
1975,4,2,3,82,8.0849
1975,4,2,4,93,3.7417
1975,4,2,5,97,4.7010
1975,4,3,1,111,5.7582
1975,4,3,2,124,6.6382
1975,4,3,3,126,3.2316
1975,4,3,4,109,4.7995
1975,4,3,5,105,9.0563
1975,5,1,1,239,7.7362
1975,5,1,2,164,7.1836
1975,5,1,3,182,7.1488
1975,5,1,4,167,6.6453
1975,5,1,5,366,9.6285
1975,5,2,1,88,10.4917
1975,5,2,2,90,8.0600
1975,5,2,3,82,7.4454
1975,5,2,4,93,6.3358
1975,5,2,5,97,9.2189
1975,5,3,1,111,3.4689
1975,5,3,2,124,6.1308
1975,5,3,3,126,5.4622
1975,5,3,4,109,5.1322
1975,5,3,5,105,3.8680
1975,6,1,1,239,8.6047
1975,6,1,2,164,5.6725
1975,6,1,3,182,9.4212
1975,6,1,4,166,7.4299
1975,6,1,5,366,7.1742
1975,6,2,1,88,4.3231
1975,6,2,2,90,8.8190
1975,6,2,3,82,5.4777
1975,6,2,4,92,8.3058
1975,6,2,5,96,5.4679
1975,6,3,1,110,5.8669
1975,6,3,2,124,3.7731
1975,6,3,3,126,3.9475
1975,6,3,4,109,5.5008
1975,6,3,5,105,4.5162
1975,7,1,1,455,0.4716
1975,7,1,2,207,-0.1157
1975,7,1,3,241,-1.7699
1975,7,1,4,299,-1.9430
1975,7,1,5,425,0.0002
1975,7,2,1,120,-3.6670
1975,7,2,2,100,-2.0411
1975,7,2,3,115,-2.9513
1975,7,2,4,109,-4.0264
1975,7,2,5,150,-4.3517
1975,7,3,1,107,-5.5405
1975,7,3,2,158,-6.3976
1975,7,3,3,152,-6.3048
1975,7,3,4,134,-5.4966
1975,7,3,5,131,-8.4903
1975,8,1,1,453,-6.5035
1975,8,1,2,207,-6.2365
1975,8,1,3,241,-6.1792
1975,8,1,4,299,-5.5854
1975,8,1,5,423,-6.9402
1975,8,2,1,120,-4.8247
1975,8,2,2,100,-2.5864
1975,8,2,3,114,-3.0528
1975,8,2,4,109,-5.5116
1975,8,2,5,150,-5.5517
1975,8,3,1,107,-2.1011
1975,8,3,2,157,-1.4870
1975,8,3,3,152,-0.9189
1975,8,3,4,134,-1.5568
1975,8,3,5,131,-2.8633
1975,9,1,1,450,-3.4108
1975,9,1,2,208,-3.4673
1975,9,1,3,239,-2.8651
1975,9,1,4,298,-3.0372
1975,9,1,5,423,-2.8241
1975,9,2,1,120,-3.5139
1975,9,2,2,100,-4.1797
1975,9,2,3,114,-2.4198
1975,9,2,4,108,-4.1369
1975,9,2,5,149,-3.6907
1975,9,3,1,107,-2.3884
1975,9,3,2,157,-1.8289
1975,9,3,3,151,-4.4133
1975,9,3,4,134,-2.6620
1975,9,3,5,131,-5.1647
1975,10,1,1,447,2.2538
1975,10,1,2,208,2.8271
1975,10,1,3,239,2.1417
1975,10,1,4,296,2.3101
1975,10,1,5,423,2.1082
1975,10,2,1,120,2.8877
1975,10,2,2,100,4.1824
1975,10,2,3,114,2.7181
1975,10,2,4,108,2.3181
1975,10,2,5,148,3.0947
1975,10,3,1,107,6.0700
1975,10,3,2,157,7.2883
1975,10,3,3,150,4.4289
1975,10,3,4,134,6.5620
1975,10,3,5,130,8.9352
1975,11,1,1,442,2.8777
1975,11,1,2,207,3.2354
1975,11,1,3,240,1.9221
1975,11,1,4,296,2.9938
1975,11,1,5,424,2.8872
1975,11,2,1,119,2.3571
1975,11,2,2,100,3.0396
1975,11,2,3,114,2.7860
1975,11,2,4,108,4.8334
1975,11,2,5,148,2.9160
1975,11,3,1,107,3.7185
1975,11,3,2,157,3.6404
1975,11,3,3,150,2.8936
1975,11,3,4,134,1.1901
1975,11,3,5,130,3.9776
1975,12,1,1,441,-0.7444
1975,12,1,2,206,-1.3975
1975,12,1,3,240,-2.4090
1975,12,1,4,294,-0.7087
1975,12,1,5,422,-1.3691
1975,12,2,1,119,-0.1816
1975,12,2,2,100,-1.9440
1975,12,2,3,114,-1.5612
1975,12,2,4,107,0.3249
1975,12,2,5,147,-2.3612
1975,12,3,1,106,0.4258
1975,12,3,2,157,-1.1523
1975,12,3,3,151,-1.1441
1975,12,3,4,134,-0.3918
1975,12,3,5,131,-3.7921
1976,1,1,1,417,22.7726
1976,1,1,2,199,20.5355
1976,1,1,3,233,23.0501
1976,1,1,4,285,22.5282
1976,1,1,5,409,23.4209
1976,1,2,1,119,18.6812
1976,1,2,2,99,17.0696
1976,1,2,3,113,20.1587
1976,1,2,4,106,18.1713
1976,1,2,5,146,17.9760
1976,1,3,1,106,11.2312
1976,1,3,2,157,12.4702
1976,1,3,3,151,12.9107
1976,1,3,4,134,11.5845
1976,1,3,5,131,11.9453
1976,2,1,1,418,12.0168
1976,2,1,2,198,9.2807
1976,2,1,3,233,11.6825
1976,2,1,4,285,11.0047
1976,2,1,5,406,12.5191
1976,2,2,1,119,6.4373
1976,2,2,2,99,4.9472
1976,2,2,3,112,6.7910
1976,2,2,4,105,8.4993
1976,2,2,5,146,8.7008
1976,2,3,1,107,1.4232
1976,2,3,2,157,0.3406
1976,2,3,3,151,-1.1742
1976,2,3,4,134,-0.1634
1976,2,3,5,131,-2.3775
1976,3,1,1,434,1.2028
1976,3,1,2,201,1.9698
1976,3,1,3,235,1.4600
1976,3,1,4,286,2.1025
1976,3,1,5,406,2.0095
1976,3,2,1,119,2.8996
1976,3,2,2,99,0.7242
1976,3,2,3,113,2.3446
1976,3,2,4,105,1.0039
1976,3,2,5,145,0.9314
1976,3,3,1,106,0.9481
1976,3,3,2,157,2.4984
1976,3,3,3,150,3.7642
1976,3,3,4,134,2.9626
1976,3,3,5,131,2.9579
1976,4,1,1,430,-1.3150
1976,4,1,2,202,-1.6726
1976,4,1,3,234,-0.3754
1976,4,1,4,287,-1.3929
1976,4,1,5,403,-2.4557
1976,4,2,1,119,-0.6428
1976,4,2,2,99,0.7048
1976,4,2,3,112,-1.3139
1976,4,2,4,104,-1.0184
1976,4,2,5,144,-1.6316
1976,4,3,1,106,0.7192
1976,4,3,2,157,-1.9105
1976,4,3,3,150,-0.9978
1976,4,3,4,134,-0.3470
1976,4,3,5,131,-1.7756
1976,5,1,1,434,-2.7132
1976,5,1,2,204,-2.8617
1976,5,1,3,234,-3.7007
1976,5,1,4,292,-4.2187
1976,5,1,5,409,-2.1213
1976,5,2,1,119,0.1597
1976,5,2,2,98,-1.4886
1976,5,2,3,112,-1.0600
