year,month,rank_ME,rank_IG,nstocks,ret_vw
1971,9,2,1,80,1.1014
1971,9,2,2,60,-1.3199
1971,9,2,3,63,-1.7767
1971,9,2,4,52,-0.8586
1971,9,2,5,79,-1.1025
1971,9,3,1,54,-1.3361
1971,9,3,2,100,-0.3212
1971,9,3,3,114,-0.4281
1971,9,3,4,124,-0.2311
1971,9,3,5,100,-0.3321
1971,10,1,1,235,-5.8126
1971,10,1,2,120,-6.7412
1971,10,1,3,93,-8.2799
1971,10,1,4,103,-6.5170
1971,10,1,5,175,-7.7959
1971,10,2,1,79,-5.6435
1971,10,2,2,60,-6.1293
1971,10,2,3,63,-5.8595
1971,10,2,4,52,-6.2532
1971,10,2,5,79,-5.5584
1971,10,3,1,54,-4.1866
1971,10,3,2,100,-5.1144
1971,10,3,3,114,-4.4987
1971,10,3,4,124,-3.9384
1971,10,3,5,100,-4.6591
1971,11,1,1,235,-3.9664
1971,11,1,2,120,-4.8353
1971,11,1,3,93,-4.5126
1971,11,1,4,103,-4.6186
1971,11,1,5,175,-4.9211
1971,11,2,1,79,0.1937
1971,11,2,2,60,-1.6792
1971,11,2,3,63,-3.8515
1971,11,2,4,52,-3.9416
1971,11,2,5,79,-2.6633
1971,11,3,1,54,-0.8920
1971,11,3,2,100,-0.5525
1971,11,3,3,114,0.6652
1971,11,3,4,124,0.5601
1971,11,3,5,100,0.3777
1971,12,1,1,234,13.5573
1971,12,1,2,120,13.3447
1971,12,1,3,93,9.7970
1971,12,1,4,102,14.2251
1971,12,1,5,175,13.5271
1971,12,2,1,79,13.1098
1971,12,2,2,60,10.6754
1971,12,2,3,63,12.7184
1971,12,2,4,52,14.6149
1971,12,2,5,79,13.0030
1971,12,3,1,54,8.9917
1971,12,3,2,100,8.7072
1971,12,3,3,114,9.6639
1971,12,3,4,124,8.0509
1971,12,3,5,100,10.3226
1972,1,1,1,233,16.5352
1972,1,1,2,120,13.3519
1972,1,1,3,92,11.1463
1972,1,1,4,102,11.6028
1972,1,1,5,175,12.5516
1972,1,2,1,78,9.7152
1972,1,2,2,60,6.2893
1972,1,2,3,63,6.3682
1972,1,2,4,52,6.6096
1972,1,2,5,78,8.5687
1972,1,3,1,54,3.8796
1972,1,3,2,100,2.8159
1972,1,3,3,114,1.3419
1972,1,3,4,124,2.6103
1972,1,3,5,100,3.0755
1972,2,1,1,233,3.3997
1972,2,1,2,120,5.0922
1972,2,1,3,92,4.9416
1972,2,1,4,102,5.6732
1972,2,1,5,175,4.1298
1972,2,2,1,78,3.8997
1972,2,2,2,60,3.6977
1972,2,2,3,62,4.4174
1972,2,2,4,52,2.6903
1972,2,2,5,78,3.9133
1972,2,3,1,54,3.5809
1972,2,3,2,100,4.8912
1972,2,3,3,114,3.4310
1972,2,3,4,124,2.1575
1972,2,3,5,100,6.6965
1972,3,1,1,232,-0.5037
1972,3,1,2,119,0.5296
1972,3,1,3,92,-0.3441
1972,3,1,4,102,0.3987
1972,3,1,5,175,-2.7137
1972,3,2,1,78,-0.0898
1972,3,2,2,60,0.5240
1972,3,2,3,62,-0.1235
1972,3,2,4,52,3.2932
1972,3,2,5,78,-0.2549
1972,3,3,1,54,0.8555
1972,3,3,2,100,-0.7349
1972,3,3,3,114,0.1523
1972,3,3,4,124,1.8333
1972,3,3,5,100,0.3634
1972,4,1,1,231,1.8907
1972,4,1,2,119,0.7174
1972,4,1,3,92,0.1839
1972,4,1,4,101,0.2609
1972,4,1,5,175,-1.1364
1972,4,2,1,78,0.5599
1972,4,2,2,60,2.3040
1972,4,2,3,62,3.3338
1972,4,2,4,52,-0.4848
1972,4,2,5,78,1.0425
1972,4,3,1,54,0.3708
1972,4,3,2,100,1.0035
1972,4,3,3,114,1.0088
1972,4,3,4,124,0.0038
1972,4,3,5,100,2.3937
1972,5,1,1,229,-1.9503
1972,5,1,2,118,-3.3955
1972,5,1,3,92,-2.3173
1972,5,1,4,101,-2.5825
1972,5,1,5,175,-1.1041
1972,5,2,1,78,-1.7694
1972,5,2,2,60,-0.2984
1972,5,2,3,62,-1.4052
1972,5,2,4,52,-3.1657
1972,5,2,5,78,-1.6231
1972,5,3,1,54,-0.6560
1972,5,3,2,99,2.3283
1972,5,3,3,114,3.5354
1972,5,3,4,124,1.5508
1972,5,3,5,100,2.7995
1972,6,1,1,228,-3.9509
1972,6,1,2,118,-2.7386
1972,6,1,3,92,-5.1230
1972,6,1,4,101,-4.5957
1972,6,1,5,174,-2.9583
1972,6,2,1,78,-0.8069
1972,6,2,2,60,-2.1690
1972,6,2,3,62,-4.7945
1972,6,2,4,52,-5.9482
1972,6,2,5,78,-1.5115
1972,6,3,1,54,-2.6675
1972,6,3,2,99,-3.4314
1972,6,3,3,114,-1.2600
1972,6,3,4,124,-1.8093
1972,6,3,5,100,-2.4844
1972,7,1,1,267,-2.9545
1972,7,1,2,121,-3.2755
1972,7,1,3,95,-5.5147
1972,7,1,4,111,-4.8147
1972,7,1,5,192,-3.7607
1972,7,2,1,93,-4.2777
1972,7,2,2,60,-3.0890
1972,7,2,3,63,-1.4312
1972,7,2,4,55,-4.1581
1972,7,2,5,85,-5.3020
1972,7,3,1,73,0.0375
1972,7,3,2,113,-1.0889
1972,7,3,3,129,0.4344
1972,7,3,4,113,0.0601
1972,7,3,5,92,-0.2601
1972,8,1,1,265,0.6183
1972,8,1,2,120,0.8578
1972,8,1,3,95,1.7195
1972,8,1,4,111,-0.0416
1972,8,1,5,192,0.0222
1972,8,2,1,93,3.0153
1972,8,2,2,60,2.3039
1972,8,2,3,63,1.6183
1972,8,2,4,55,-0.3598
1972,8,2,5,84,0.8126
1972,8,3,1,73,1.5172
1972,8,3,2,113,5.8605
1972,8,3,3,129,3.5742
1972,8,3,4,113,4.0332
1972,8,3,5,92,0.4773
1972,9,1,1,265,-4.3989
1972,9,1,2,119,-4.6105
1972,9,1,3,95,-4.2369
1972,9,1,4,110,-4.8136
1972,9,1,5,191,-4.3943
1972,9,2,1,92,-3.2383
1972,9,2,2,60,-3.0163
1972,9,2,3,63,-1.2329
1972,9,2,4,55,-1.9945
1972,9,2,5,83,-4.1715
1972,9,3,1,73,-2.8376
1972,9,3,2,112,-1.1179
1972,9,3,3,129,-0.2304
1972,9,3,4,113,-0.3684
1972,9,3,5,92,-0.2578
1972,10,1,1,265,-3.0730
1972,10,1,2,119,-2.8350
1972,10,1,3,95,-2.1575
1972,10,1,4,110,-2.1234
1972,10,1,5,190,-2.5938
1972,10,2,1,92,-1.2289
1972,10,2,2,60,-2.3501
1972,10,2,3,63,0.3972
1972,10,2,4,55,-2.7470
1972,10,2,5,83,-1.1175
1972,10,3,1,73,1.5849
1972,10,3,2,112,-0.8020
1972,10,3,3,128,0.3316
1972,10,3,4,113,1.8457
1972,10,3,5,92,1.9822
1972,11,1,1,264,4.4108
1972,11,1,2,119,4.6997
1972,11,1,3,95,5.1666
1972,11,1,4,111,6.7086
1972,11,1,5,190,4.2717
1972,11,2,1,92,6.4116
1972,11,2,2,59,9.2254
1972,11,2,3,63,5.4205
1972,11,2,4,55,5.1525
1972,11,2,5,83,5.6678
1972,11,3,1,73,4.6228
1972,11,3,2,112,6.5772
1972,11,3,3,128,4.8155
1972,11,3,4,113,3.7169
1972,11,3,5,92,4.6075
1972,12,1,1,263,-1.3449
1972,12,1,2,119,-2.0922
1972,12,1,3,95,-2.6707
1972,12,1,4,111,-1.8660
1972,12,1,5,190,-2.7499
1972,12,2,1,91,-1.5596
1972,12,2,2,59,-0.5247
1972,12,2,3,63,-0.0478
1972,12,2,4,55,-3.2401
1972,12,2,5,83,0.6549
1972,12,3,1,73,0.0866
1972,12,3,2,112,0.4892
1972,12,3,3,129,2.2203
1972,12,3,4,113,1.2321
1972,12,3,5,92,2.7415
1973,1,1,1,262,-2.0952
1973,1,1,2,119,-4.1459
1973,1,1,3,95,-5.7518
1973,1,1,4,111,-5.0475
1973,1,1,5,191,-4.1037
1973,1,2,1,91,-6.1251
1973,1,2,2,59,-6.0556
1973,1,2,3,63,-4.6226
1973,1,2,4,55,-6.9517
1973,1,2,5,82,-8.5399
1973,1,3,1,73,-4.9048
1973,1,3,2,112,-3.9782
1973,1,3,3,129,-0.0714
1973,1,3,4,113,-2.0072
1973,1,3,5,92,-3.3521
1973,2,1,1,262,-7.1993
1973,2,1,2,119,-8.7938
1973,2,1,3,94,-10.5234
1973,2,1,4,110,-8.2498
1973,2,1,5,191,-8.5161
1973,2,2,1,91,-8.8436
1973,2,2,2,59,-8.6067
1973,2,2,3,63,-8.8640
1973,2,2,4,55,-8.0705
1973,2,2,5,82,-9.1615
1973,2,3,1,73,-2.8506
1973,2,3,2,112,-4.6792
1973,2,3,3,129,-2.7433
1973,2,3,4,113,-5.3778
1973,2,3,5,92,-3.5622
1973,3,1,1,261,-3.2559
1973,3,1,2,119,-1.8710
1973,3,1,3,94,-2.6635
1973,3,1,4,110,-3.5648
1973,3,1,5,190,-1.4471
1973,3,2,1,91,-2.7938
1973,3,2,2,59,-0.1246
1973,3,2,3,63,-2.3542
1973,3,2,4,55,-3.9049
1973,3,2,5,82,-4.0995
1973,3,3,1,73,0.4399
1973,3,3,2,112,-1.3538
1973,3,3,3,129,0.3793
1973,3,3,4,112,-0.7305
1973,3,3,5,90,-0.7291
1973,4,1,1,261,-7.1184
1973,4,1,2,119,-5.4892
1973,4,1,3,93,-8.9968
1973,4,1,4,110,-8.3691
1973,4,1,5,187,-6.8855
1973,4,2,1,91,-8.3723
1973,4,2,2,59,-5.0192
1973,4,2,3,63,-8.4476
1973,4,2,4,55,-6.4876
1973,4,2,5,83,-6.9569
1973,4,3,1,73,-7.5689
1973,4,3,2,112,-3.5389
1973,4,3,3,129,-3.6656
1973,4,3,4,112,-4.9509
1973,4,3,5,90,-6.0960
1973,5,1,1,260,-8.4946
1973,5,1,2,119,-9.3444
1973,5,1,3,93,-10.2083
1973,5,1,4,110,-7.4825
1973,5,1,5,187,-8.3092
1973,5,2,1,91,-10.9796
1973,5,2,2,59,-7.0035
1973,5,2,3,63,-7.4234
1973,5,2,4,55,-9.8949
1973,5,2,5,83,-8.3705
1973,5,3,1,73,-2.5770
1973,5,3,2,112,-1.6004
1973,5,3,3,129,-1.2002
1973,5,3,4,112,-1.3429
1973,5,3,5,90,-3.0881
1973,6,1,1,256,-2.9965
1973,6,1,2,119,-3.7027
1973,6,1,3,91,-2.1826
1973,6,1,4,110,-2.6230
1973,6,1,5,184,-3.8368
1973,6,2,1,91,-2.3167
1973,6,2,2,59,-4.5114
1973,6,2,3,63,-2.3915
1973,6,2,4,55,-2.5677
1973,6,2,5,81,-4.6852
1973,6,3,1,73,-3.9534
1973,6,3,2,112,-2.0217
1973,6,3,3,129,0.4608
1973,6,3,4,111,-1.7740
1973,6,3,5,90,-1.0518
1973,7,1,1,266,13.7276
1973,7,1,2,113,15.4121
1973,7,1,3,109,16.4441
1973,7,1,4,133,16.0591
1973,7,1,5,238,16.3647
1973,7,2,1,75,9.9299
1973,7,2,2,72,12.0655
1973,7,2,3,49,12.6648
1973,7,2,4,76,13.4404
1973,7,2,5,100,17.4635
1973,7,3,1,85,7.2042
1973,7,3,2,115,4.2835
1973,7,3,3,126,2.1431
1973,7,3,4,105,8.5430
1973,7,3,5,91,11.0773
1973,8,1,1,264,-6.7847
1973,8,1,2,113,-4.0305
1973,8,1,3,108,-7.0778
1973,8,1,4,133,-6.6552
1973,8,1,5,235,-6.8154
1973,8,2,1,75,-4.0433
1973,8,2,2,72,-1.7577
1973,8,2,3,49,-4.5580
1973,8,2,4,76,-4.5213
1973,8,2,5,100,-4.0000
1973,8,3,1,85,-2.1967
1973,8,3,2,115,-3.1521
1973,8,3,3,126,-3.6236
1973,8,3,4,105,-3.1674
1973,8,3,5,91,-4.3803
1973,9,1,1,263,9.5888
1973,9,1,2,114,9.2877
1973,9,1,3,108,9.1080
1973,9,1,4,132,9.7631
1973,9,1,5,235,9.4269
1973,9,2,1,75,14.0435
1973,9,2,2,72,11.1855
1973,9,2,3,49,12.2387
1973,9,2,4,75,11.7578
1973,9,2,5,100,9.7499
1973,9,3,1,85,6.9561
1973,9,3,2,115,0.2897
1973,9,3,3,126,5.6257
1973,9,3,4,105,7.3271
1973,9,3,5,90,7.9378
1973,10,1,1,264,1.6172
1973,10,1,2,113,-1.6066
1973,10,1,3,107,-1.0376
1973,10,1,4,132,1.1215
1973,10,1,5,235,-0.8546
1973,10,2,1,75,1.4113
1973,10,2,2,72,2.6773
1973,10,2,3,49,0.4565
1973,10,2,4,75,-2.8986
1973,10,2,5,100,-0.4854
1973,10,3,1,85,1.4616
1973,10,3,2,115,2.4432
1973,10,3,3,126,-1.6658
1973,10,3,4,104,-0.0686
1973,10,3,5,90,1.5128
1973,11,1,1,264,-19.1483
1973,11,1,2,113,-19.8611
1973,11,1,3,107,-22.1862
1973,11,1,4,132,-20.7028
1973,11,1,5,234,-20.8099
1973,11,2,1,74,-19.7199
1973,11,2,2,72,-17.6492
1973,11,2,3,49,-18.4192
1973,11,2,4,75,-20.6540
1973,11,2,5,100,-22.7750
1973,11,3,1,85,-13.7530
1973,11,3,2,115,-10.2984
1973,11,3,3,126,-10.4811
1973,11,3,4,104,-12.3598
1973,11,3,5,90,-14.3819
1973,12,1,1,264,-5.1811
1973,12,1,2,113,-3.2586
1973,12,1,3,106,-3.8144
1973,12,1,4,132,-2.4485
1973,12,1,5,234,-4.5583
1973,12,2,1,73,-0.9605
1973,12,2,2,71,0.9039
1973,12,2,3,49,-3.8052
1973,12,2,4,74,-1.2242
1973,12,2,5,100,-2.0964
1973,12,3,1,85,4.7661
1973,12,3,2,115,0.2047
1973,12,3,3,126,1.3397
1973,12,3,4,104,1.6390
1973,12,3,5,91,2.8039
1974,1,1,1,265,17.1482
1974,1,1,2,112,16.3586
1974,1,1,3,106,20.1791
1974,1,1,4,131,17.4233
1974,1,1,5,234,15.0507
1974,1,2,1,73,11.4748
1974,1,2,2,71,8.0938
1974,1,2,3,49,8.6274
1974,1,2,4,74,13.9486
1974,1,2,5,100,10.0322
1974,1,3,1,85,-0.2190
1974,1,3,2,115,-0.9732
1974,1,3,3,126,-1.2223
1974,1,3,4,104,-0.4283
1974,1,3,5,91,-1.3847
1974,2,1,1,263,-1.0891
1974,2,1,2,109,-1.5468
1974,2,1,3,105,-0.6688
1974,2,1,4,130,-2.0564
1974,2,1,5,231,-1.0987
1974,2,2,1,73,4.2711
1974,2,2,2,71,1.6266
1974,2,2,3,49,0.8035
1974,2,2,4,74,1.5624
1974,2,2,5,100,-0.1826
1974,2,3,1,85,2.2667
1974,2,3,2,114,-1.3974
1974,2,3,3,126,0.3760
1974,2,3,4,104,0.4571
1974,2,3,5,91,0.4412
1974,3,1,1,260,-0.7516
1974,3,1,2,110,0.3985
1974,3,1,3,104,0.5166
1974,3,1,4,130,1.9100
1974,3,1,5,230,1.6591
1974,3,2,1,73,0.3202
1974,3,2,2,71,0.2348
1974,3,2,3,48,-1.4426
1974,3,2,4,74,-0.4384
1974,3,2,5,100,-2.5545
1974,3,3,1,85,-2.7157
1974,3,3,2,114,-1.0086
1974,3,3,3,125,-2.3399
1974,3,3,4,104,-1.9985
1974,3,3,5,91,-4.0265
1974,4,1,1,258,-4.2575
1974,4,1,2,109,-5.3311
1974,4,1,3,104,-4.9539
1974,4,1,4,131,-4.0565
1974,4,1,5,230,-6.2762
1974,4,2,1,73,-3.3120
1974,4,2,2,71,-3.4884
1974,4,2,3,48,-5.0991
1974,4,2,4,74,-4.2996
1974,4,2,5,100,-4.7090
1974,4,3,1,85,-2.7021
1974,4,3,2,114,-3.1728
1974,4,3,3,125,-3.9845
1974,4,3,4,104,-2.6449
1974,4,3,5,91,-3.3074
1974,5,1,1,257,-7.1857
1974,5,1,2,108,-7.2642
1974,5,1,3,103,-8.2366
1974,5,1,4,131,-7.5023
1974,5,1,5,229,-7.7166
1974,5,2,1,73,-5.9742
1974,5,2,2,70,-7.4403
1974,5,2,3,48,-9.4763
1974,5,2,4,72,-6.7983
1974,5,2,5,100,-7.5291
1974,5,3,1,85,-6.1564
1974,5,3,2,114,-2.8267
1974,5,3,3,125,-1.4420
1974,5,3,4,104,-1.0006
1974,5,3,5,91,-3.7965
1974,6,1,1,254,-2.0832
1974,6,1,2,109,-1.0771
1974,6,1,3,103,-3.3906
1974,6,1,4,131,-2.4426
1974,6,1,5,230,-1.3282
1974,6,2,1,72,1.4685
1974,6,2,2,70,-1.7350
1974,6,2,3,48,-2.9276
1974,6,2,4,72,-0.5442
1974,6,2,5,100,-3.0752
1974,6,3,1,84,-0.1676
1974,6,3,2,114,-0.6787
1974,6,3,3,125,-0.9532
1974,6,3,4,104,-1.3658
1974,6,3,5,91,-3.2140
1974,7,1,1,385,-5.8797
1974,7,1,2,165,-3.6064
1974,7,1,3,144,-5.0847
1974,7,1,4,190,-4.9589
1974,7,1,5,335,-5.2305
1974,7,2,1,111,-5.7794
1974,7,2,2,81,-3.3797
1974,7,2,3,75,-2.2086
1974,7,2,4,91,-4.9798
1974,7,2,5,118,-5.1641
1974,7,3,1,77,-9.3512
1974,7,3,2,122,-7.2639
1974,7,3,3,138,-7.4964
1974,7,3,4,121,-9.8010
1974,7,3,5,130,-8.9364
1974,8,1,1,381,-6.7774
1974,8,1,2,164,-6.5019
1974,8,1,3,143,-5.7251
1974,8,1,4,189,-7.5117
1974,8,1,5,334,-8.6037
1974,8,2,1,111,-8.2413
1974,8,2,2,79,-7.4702
1974,8,2,3,75,-9.2717
1974,8,2,4,91,-7.7012
1974,8,2,5,117,-8.2420
1974,8,3,1,77,-11.7197
1974,8,3,2,122,-7.2685
1974,8,3,3,138,-7.0554
1974,8,3,4,121,-10.0680
1974,8,3,5,130,-9.6968
1974,9,1,1,374,-8.5393
1974,9,1,2,162,-8.4402
1974,9,1,3,141,-9.5468
1974,9,1,4,189,-9.5113
1974,9,1,5,329,-8.7531
1974,9,2,1,110,-8.8232
1974,9,2,2,77,-8.7580
1974,9,2,3,74,-10.4090
1974,9,2,4,90,-8.5491
1974,9,2,5,118,-9.7633
1974,9,3,1,77,-11.9332
1974,9,3,2,122,-9.6736
1974,9,3,3,137,-12.5732
1974,9,3,4,121,-14.6503
1974,9,3,5,130,-14.5081
1974,10,1,1,375,10.0162
1974,10,1,2,162,9.2498
1974,10,1,3,140,12.1561
1974,10,1,4,188,6.9075
1974,10,1,5,327,8.7010
1974,10,2,1,109,9.6275
1974,10,2,2,78,7.7248
1974,10,2,3,74,12.7327
1974,10,2,4,90,11.0455
1974,10,2,5,118,10.5435
1974,10,3,1,77,17.2281
1974,10,3,2,121,16.2155
1974,10,3,3,137,16.8226
1974,10,3,4,121,18.2686
1974,10,3,5,130,19.2988
1974,11,1,1,377,-5.6463
1974,11,1,2,162,-5.4270
1974,11,1,3,140,-5.9209
1974,11,1,4,187,-6.3340
1974,11,1,5,325,-6.7797
1974,11,2,1,110,-3.4146
1974,11,2,2,77,-4.5662
1974,11,2,3,74,-5.8637
1974,11,2,4,90,-4.2117
1974,11,2,5,118,-5.5878
1974,11,3,1,77,-3.0663
1974,11,3,2,120,-4.7113
1974,11,3,3,137,-3.5707
1974,11,3,4,121,-5.7452
1974,11,3,5,130,-4.0222
1974,12,1,1,373,-8.1529
1974,12,1,2,161,-8.8014
1974,12,1,3,139,-7.0025
1974,12,1,4,186,-10.1118
1974,12,1,5,326,-7.5968
1974,12,2,1,110,-6.9639
1974,12,2,2,77,-4.1083
1974,12,2,3,74,-7.0207
1974,12,2,4,91,-5.2746
1974,12,2,5,118,-7.0239
1974,12,3,1,77,-3.5036
1974,12,3,2,120,-0.0364
1974,12,3,3,137,-1.9937
1974,12,3,4,121,-3.9122
1974,12,3,5,130,-5.8456
1975,1,1,1,372,28.5369
1975,1,1,2,160,30.7733
1975,1,1,3,139,28.9583
1975,1,1,4,187,36.3564
1975,1,1,5,326,27.1076
1975,1,2,1,109,27.1289
1975,1,2,2,77,24.7443
1975,1,2,3,73,28.6320
1975,1,2,4,91,26.2393
1975,1,2,5,117,24.1805
1975,1,3,1,77,16.6053
1975,1,3,2,121,13.9999
1975,1,3,3,136,9.8452
1975,1,3,4,121,9.7960
1975,1,3,5,130,16.1598
1975,2,1,1,373,6.0266
1975,2,1,2,160,5.0240
1975,2,1,3,138,5.4155
1975,2,1,4,186,3.4859
1975,2,1,5,324,5.3711
1975,2,2,1,108,6.9164
1975,2,2,2,77,2.1682
1975,2,2,3,73,3.1908
1975,2,2,4,91,5.9474
1975,2,2,5,117,4.8204
1975,2,3,1,77,5.9594
1975,2,3,2,121,4.9309
1975,2,3,3,136,8.3862
1975,2,3,4,121,9.7151
1975,2,3,5,130,8.1278
1975,3,1,1,371,9.0356
1975,3,1,2,160,7.7085
1975,3,1,3,138,10.8096
1975,3,1,4,186,9.7874
1975,3,1,5,325,8.6408
1975,3,2,1,108,7.5503
1975,3,2,2,77,5.9649
1975,3,2,3,73,10.2313
1975,3,2,4,91,8.9516
1975,3,2,5,117,8.1136
1975,3,3,1,77,5.9749
1975,3,3,2,121,2.5493
1975,3,3,3,136,1.3441
1975,3,3,4,121,4.6235
1975,3,3,5,129,6.6140
1975,4,1,1,371,3.3893
1975,4,1,2,160,3.6870
1975,4,1,3,136,4.7776
1975,4,1,4,185,4.9784
1975,4,1,5,325,3.1363
1975,4,2,1,108,3.6414
1975,4,2,2,77,6.1465
1975,4,2,3,73,4.4264
1975,4,2,4,91,5.9472
1975,4,2,5,117,4.5797
1975,4,3,1,77,5.9731
1975,4,3,2,121,3.0508
1975,4,3,3,136,4.1142
1975,4,3,4,121,9.5517
1975,4,3,5,129,7.8953
1975,5,1,1,370,6.3284
1975,5,1,2,157,9.2762
1975,5,1,3,135,9.3113
1975,5,1,4,183,7.5682
1975,5,1,5,323,8.7576
1975,5,2,1,108,10.2450
1975,5,2,2,77,8.3831
1975,5,2,3,73,7.8713
1975,5,2,4,91,6.7890
1975,5,2,5,117,9.2723
1975,5,3,1,77,5.3639
1975,5,3,2,121,6.2615
1975,5,3,3,136,6.3032
1975,5,3,4,121,2.0305
1975,5,3,5,129,4.1896
1975,6,1,1,370,8.7649
1975,6,1,2,157,8.3557
1975,6,1,3,136,9.7770
1975,6,1,4,181,5.9976
1975,6,1,5,323,6.4095
1975,6,2,1,106,7.0762
1975,6,2,2,77,5.5899
1975,6,2,3,73,6.8100
1975,6,2,4,91,6.9933
1975,6,2,5,117,5.8604
1975,6,3,1,77,5.9549
1975,6,3,2,121,4.4656
1975,6,3,3,136,4.8613
1975,6,3,4,121,3.7703
1975,6,3,5,128,4.9181
1975,7,1,1,607,-0.5743
1975,7,1,2,246,-0.2434
1975,7,1,3,209,-0.5058
1975,7,1,4,227,-1.7935
1975,7,1,5,405,-0.1234
1975,7,2,1,140,-3.8440
1975,7,2,2,116,-4.3776
1975,7,2,3,87,-4.1577
1975,7,2,4,122,-3.3127
1975,7,2,5,155,-2.4883
1975,7,3,1,78,-5.1733
1975,7,3,2,142,-5.6191
1975,7,3,3,168,-6.3300
1975,7,3,4,167,-7.1957
1975,7,3,5,139,-5.9905
1975,8,1,1,604,-6.3365
1975,8,1,2,246,-5.5906
1975,8,1,3,209,-6.0365
1975,8,1,4,227,-7.3265
1975,8,1,5,404,-6.0754
1975,8,2,1,139,-4.8682
1975,8,2,2,116,-2.9876
1975,8,2,3,87,-4.5503
1975,8,2,4,122,-4.7220
1975,8,2,5,155,-4.5508
1975,8,3,1,77,-3.1846
1975,8,3,2,142,-2.2625
1975,8,3,3,168,-1.8072
1975,8,3,4,167,-1.9957
1975,8,3,5,139,-0.0159
1975,9,1,1,600,-3.8095
1975,9,1,2,245,-2.2424
1975,9,1,3,210,-2.7199
1975,9,1,4,227,-3.6500
1975,9,1,5,403,-3.0406
1975,9,2,1,139,-3.8957
1975,9,2,2,116,-3.6379
1975,9,2,3,86,-3.0776
1975,9,2,4,122,-3.1288
1975,9,2,5,154,-4.3225
1975,9,3,1,77,-4.2898
1975,9,3,2,141,-3.7975
1975,9,3,3,168,-1.7504
1975,9,3,4,167,-3.5869
1975,9,3,5,139,-4.9985
1975,10,1,1,597,3.0791
1975,10,1,2,245,1.8023
1975,10,1,3,209,2.0129
1975,10,1,4,227,2.2788
1975,10,1,5,402,1.2193
1975,10,2,1,139,2.7234
1975,10,2,2,115,4.8720
1975,10,2,3,86,4.4809
1975,10,2,4,122,1.3880
1975,10,2,5,154,2.0505
1975,10,3,1,77,8.3134
1975,10,3,2,141,6.9835
1975,10,3,3,166,7.2347
1975,10,3,4,167,7.3631
1975,10,3,5,139,2.3329
1975,11,1,1,595,3.1754
1975,11,1,2,246,1.9693
1975,11,1,3,208,2.2426
1975,11,1,4,225,2.7711
1975,11,1,5,400,2.8108
1975,11,2,1,138,3.6863
1975,11,2,2,115,2.4895
1975,11,2,3,86,4.4161
1975,11,2,4,122,3.0215
1975,11,2,5,154,1.9856
1975,11,3,1,77,4.5944
1975,11,3,2,141,3.2795
1975,11,3,3,166,3.0289
1975,11,3,4,167,3.4694
1975,11,3,5,139,0.9361
1975,12,1,1,592,-1.4486
1975,12,1,2,245,-1.1245
1975,12,1,3,209,-0.9729
1975,12,1,4,225,-0.8042
1975,12,1,5,397,-1.4904
1975,12,2,1,138,-0.9230
1975,12,2,2,115,-0.4425
1975,12,2,3,86,-1.7488
1975,12,2,4,121,-0.4585
1975,12,2,5,153,-2.6112
1975,12,3,1,77,-1.5551
1975,12,3,2,141,-0.8539
1975,12,3,3,168,-0.9749
1975,12,3,4,167,-1.6544
1975,12,3,5,138,-0.8410
1976,1,1,1,568,25.3563
1976,1,1,2,235,21.4091
1976,1,1,3,205,20.4699
1976,1,1,4,216,20.7874
1976,1,1,5,382,21.6840
1976,1,2,1,137,18.9954
1976,1,2,2,115,20.0274
1976,1,2,3,86,19.9351
1976,1,2,4,121,15.9519
1976,1,2,5,150,18.1243
1976,1,3,1,77,13.9293
1976,1,3,2,141,12.3705
1976,1,3,3,168,10.9528
1976,1,3,4,167,12.3637
1976,1,3,5,138,13.0773
1976,2,1,1,570,12.5234
1976,2,1,2,233,12.2522
1976,2,1,3,203,10.6038
1976,2,1,4,216,10.3348
1976,2,1,5,380,11.1596
1976,2,2,1,137,8.1491
1976,2,2,2,115,7.3009
1976,2,2,3,85,7.2768
1976,2,2,4,120,6.1656
1976,2,2,5,150,6.8476
1976,2,3,1,77,3.5202
1976,2,3,2,141,-0.2709
1976,2,3,3,168,0.1787
1976,2,3,4,167,-1.7466
1976,2,3,5,139,-0.3214
1976,3,1,1,579,1.9146
1976,3,1,2,236,1.4431
1976,3,1,3,203,1.3157
1976,3,1,4,221,1.9311
1976,3,1,5,386,1.3828
1976,3,2,1,138,2.7399
1976,3,2,2,114,1.1227
1976,3,2,3,85,1.6023
1976,3,2,4,120,1.1600
1976,3,2,5,150,1.4476
1976,3,3,1,77,-0.0471
1976,3,3,2,141,1.6704
1976,3,3,3,168,3.1222
1976,3,3,4,167,3.3578
1976,3,3,5,137,2.6898
1976,4,1,1,577,-1.4809
1976,4,1,2,235,-1.5060
1976,4,1,3,202,-1.7756
1976,4,1,4,221,-1.9449
1976,4,1,5,383,-1.0048
1976,4,2,1,137,-2.9793
1976,4,2,2,114,0.2131
1976,4,2,3,83,-0.3228
1976,4,2,4,120,-0.4481
1976,4,2,5,150,-0.4404
1976,4,3,1,77,-0.3201
1976,4,3,2,141,-1.5557
1976,4,3,3,168,-0.3456
1976,4,3,4,167,-1.5021
1976,4,3,5,137,-0.8660
1976,5,1,1,583,-4.9031
1976,5,1,2,238,-2.2460
1976,5,1,3,204,-3.0474
1976,5,1,4,223,-2.0237
1976,5,1,5,387,-1.2537
1976,5,2,1,137,-2.0788
1976,5,2,2,115,-2.4201
1976,5,2,3,83,-1.0157
