year,month,rank_ME,rank_dNCO,nstocks,ret_vw
2001,4,2,5,189,7.5564
2001,4,3,1,157,6.4268
2001,4,3,2,165,12.8423
2001,4,3,3,178,6.8367
2001,4,3,4,204,9.9613
2001,4,3,5,218,9.5576
2001,5,1,1,538,9.0961
2001,5,1,2,435,12.2515
2001,5,1,3,328,14.9282
2001,5,1,4,281,13.2892
2001,5,1,5,344,10.7247
2001,5,2,1,165,3.2221
2001,5,2,2,165,3.5300
2001,5,2,3,140,3.6872
2001,5,2,4,155,5.1881
2001,5,2,5,185,4.7898
2001,5,3,1,157,1.7283
2001,5,3,2,165,3.1872
2001,5,3,3,177,0.2568
2001,5,3,4,204,-1.4344
2001,5,3,5,216,-0.5776
2001,6,1,1,521,0.5016
2001,6,1,2,428,2.4318
2001,6,1,3,322,3.5567
2001,6,1,4,274,1.0023
2001,6,1,5,342,4.1716
2001,6,2,1,164,4.1848
2001,6,2,2,163,5.2044
2001,6,2,3,138,3.4515
2001,6,2,4,154,5.2233
2001,6,2,5,182,5.0241
2001,6,3,1,156,-1.9795
2001,6,3,2,162,-1.5491
2001,6,3,3,177,-3.6915
2001,6,3,4,204,-2.9443
2001,6,3,5,215,-3.5061
2001,7,1,1,603,-3.2883
2001,7,1,2,457,-0.5169
2001,7,1,3,330,-1.7419
2001,7,1,4,357,-0.5462
2001,7,1,5,430,-7.7913
2001,7,2,1,149,-8.2007
2001,7,2,2,138,-4.0057
2001,7,2,3,163,-4.1596
2001,7,2,4,186,-4.9549
2001,7,2,5,251,-7.8550
2001,7,3,1,117,-5.0867
2001,7,3,2,128,0.3530
2001,7,3,3,148,2.3732
2001,7,3,4,187,-2.3620
2001,7,3,5,263,-0.3946
2001,8,1,1,594,-2.1966
2001,8,1,2,448,-3.9950
2001,8,1,3,326,-1.7221
2001,8,1,4,355,-4.4478
2001,8,1,5,418,-5.4688
2001,8,2,1,149,-1.9085
2001,8,2,2,137,-0.8493
2001,8,2,3,163,-2.2882
2001,8,2,4,184,-2.8109
2001,8,2,5,249,-6.3698
2001,8,3,1,117,-4.8350
2001,8,3,2,127,-3.1687
2001,8,3,3,147,-6.0655
2001,8,3,4,187,-5.9674
2001,8,3,5,263,-8.8285
2001,9,1,1,578,-14.1401
2001,9,1,2,435,-10.7138
2001,9,1,3,315,-13.1194
2001,9,1,4,350,-15.2116
2001,9,1,5,403,-17.7332
2001,9,2,1,149,-18.5684
2001,9,2,2,136,-14.8008
2001,9,2,3,162,-13.6119
2001,9,2,4,183,-15.2107
2001,9,2,5,249,-19.8204
2001,9,3,1,116,-8.1593
2001,9,3,2,123,-4.0095
2001,9,3,3,146,-5.9605
2001,9,3,4,185,-10.5554
2001,9,3,5,259,-12.4423
2001,10,1,1,571,7.5391
2001,10,1,2,430,6.1534
2001,10,1,3,309,11.2913
2001,10,1,4,347,7.1716
2001,10,1,5,398,12.1393
2001,10,2,1,148,8.0676
2001,10,2,2,134,5.0741
2001,10,2,3,162,5.8088
2001,10,2,4,183,6.2765
2001,10,2,5,247,11.0795
2001,10,3,1,115,5.7316
2001,10,3,2,123,4.9436
2001,10,3,3,146,0.0526
2001,10,3,4,185,1.8400
2001,10,3,5,257,6.0742
2001,11,1,1,562,6.8697
2001,11,1,2,425,4.6898
2001,11,1,3,304,5.4885
2001,11,1,4,346,9.2244
2001,11,1,5,393,9.1873
2001,11,2,1,145,8.9673
2001,11,2,2,133,7.2191
2001,11,2,3,160,7.2686
2001,11,2,4,183,8.4650
2001,11,2,5,247,12.7781
2001,11,3,1,115,4.9526
2001,11,3,2,123,5.6974
2001,11,3,3,145,5.1428
2001,11,3,4,184,9.3025
2001,11,3,5,255,11.1526
2001,12,1,1,552,8.3382
2001,12,1,2,416,6.6668
2001,12,1,3,299,6.5096
2001,12,1,4,335,7.0467
2001,12,1,5,386,8.2860
2001,12,2,1,145,6.1287
2001,12,2,2,133,5.1145
2001,12,2,3,159,6.9517
2001,12,2,4,183,6.7553
2001,12,2,5,245,7.1356
2001,12,3,1,113,2.7501
2001,12,3,2,122,2.6954
2001,12,3,3,145,1.3685
2001,12,3,4,183,-0.5493
2001,12,3,5,254,-0.5353
2002,1,1,1,545,2.1299
2002,1,1,2,412,4.1019
2002,1,1,3,295,1.8722
2002,1,1,4,333,4.8796
2002,1,1,5,382,-0.3558
2002,1,2,1,143,-0.3479
2002,1,2,2,133,-0.8983
2002,1,2,3,159,-1.0554
2002,1,2,4,181,-0.7329
2002,1,2,5,245,-1.7347
2002,1,3,1,111,-0.6532
2002,1,3,2,122,-2.0385
2002,1,3,3,144,-0.7098
2002,1,3,4,183,-1.5321
2002,1,3,5,252,-0.5633
2002,2,1,1,537,-4.3022
2002,2,1,2,407,-2.4562
2002,2,1,3,292,-3.5676
2002,2,1,4,332,-4.8620
2002,2,1,5,376,-9.9406
2002,2,2,1,143,-2.7635
2002,2,2,2,133,0.2943
2002,2,2,3,159,-1.1026
2002,2,2,4,181,-2.0854
2002,2,2,5,244,-6.4483
2002,2,3,1,111,-1.2717
2002,2,3,2,120,-1.6322
2002,2,3,3,144,-0.3379
2002,2,3,4,179,-1.7719
2002,2,3,5,251,-5.4606
2002,3,1,1,530,10.1816
2002,3,1,2,402,9.6533
2002,3,1,3,290,9.6983
2002,3,1,4,330,7.9207
2002,3,1,5,366,9.0139
2002,3,2,1,143,10.7110
2002,3,2,2,133,10.1688
2002,3,2,3,159,9.5917
2002,3,2,4,180,8.8669
2002,3,2,5,243,8.5530
2002,3,3,1,110,5.5030
2002,3,3,2,120,3.9098
2002,3,3,3,144,0.9145
2002,3,3,4,178,3.5086
2002,3,3,5,250,4.4488
2002,4,1,1,524,1.2206
2002,4,1,2,400,2.8248
2002,4,1,3,286,0.8283
2002,4,1,4,328,3.0333
2002,4,1,5,363,1.4834
2002,4,2,1,143,-1.3554
2002,4,2,2,133,-0.0818
2002,4,2,3,158,2.3152
2002,4,2,4,180,1.0123
2002,4,2,5,240,-2.7567
2002,4,3,1,110,-6.2244
2002,4,3,2,120,-4.9246
2002,4,3,3,142,-7.9060
2002,4,3,4,178,-4.8393
2002,4,3,5,248,-7.7600
2002,5,1,1,516,0.5911
2002,5,1,2,396,-1.2464
2002,5,1,3,280,-2.8489
2002,5,1,4,326,-2.5694
2002,5,1,5,355,-3.4760
2002,5,2,1,143,-5.2871
2002,5,2,2,131,-4.8573
2002,5,2,3,158,-4.4280
2002,5,2,4,179,-4.5746
2002,5,2,5,240,-5.3975
2002,5,3,1,110,-1.0173
2002,5,3,2,120,-1.7496
2002,5,3,3,142,0.1078
2002,5,3,4,178,-1.2963
2002,5,3,5,248,-1.8858
2002,6,1,1,506,-5.0292
2002,6,1,2,394,-1.5997
2002,6,1,3,276,-1.5846
2002,6,1,4,326,-2.2699
2002,6,1,5,348,-5.9227
2002,6,2,1,142,-5.9831
2002,6,2,2,131,-3.9144
2002,6,2,3,157,-4.8625
2002,6,2,4,179,-3.9409
2002,6,2,5,239,-8.7433
2002,6,3,1,109,-1.8764
2002,6,3,2,119,-8.8934
2002,6,3,3,142,-6.6277
2002,6,3,4,177,-8.7148
2002,6,3,5,247,-10.3267
2002,7,1,1,757,-16.3746
2002,7,1,2,441,-14.8874
2002,7,1,3,450,-13.7223
2002,7,1,4,293,-14.4317
2002,7,1,5,348,-18.7019
2002,7,2,1,158,-17.4526
2002,7,2,2,121,-15.3517
2002,7,2,3,155,-13.9540
2002,7,2,4,154,-18.9085
2002,7,2,5,181,-16.8415
2002,7,3,1,113,-8.7278
2002,7,3,2,114,-7.8320
2002,7,3,3,150,-5.9872
2002,7,3,4,178,-7.5569
2002,7,3,5,190,-11.4786
2002,8,1,1,748,-0.9231
2002,8,1,2,438,-1.3176
2002,8,1,3,445,-2.2946
2002,8,1,4,291,-3.0509
2002,8,1,5,343,-4.6761
2002,8,2,1,157,0.3388
2002,8,2,2,121,-0.1797
2002,8,2,3,155,0.1965
2002,8,2,4,154,-1.0923
2002,8,2,5,181,0.4260
2002,8,3,1,113,1.0954
2002,8,3,2,113,-0.5518
2002,8,3,3,150,1.6533
2002,8,3,4,178,-0.9611
2002,8,3,5,189,1.2491
2002,9,1,1,730,-11.0525
2002,9,1,2,433,-8.2457
2002,9,1,3,439,-10.4521
2002,9,1,4,289,-10.6438
2002,9,1,5,338,-9.5528
2002,9,2,1,156,-10.2530
2002,9,2,2,121,-6.6406
2002,9,2,3,154,-7.8806
2002,9,2,4,154,-8.1637
2002,9,2,5,180,-6.4827
2002,9,3,1,113,-8.9923
2002,9,3,2,113,-7.9054
2002,9,3,3,149,-11.6697
2002,9,3,4,178,-8.4170
2002,9,3,5,189,-11.7396
2002,10,1,1,719,7.4554
2002,10,1,2,428,2.8540
2002,10,1,3,438,4.3356
2002,10,1,4,288,4.7794
2002,10,1,5,337,2.7892
2002,10,2,1,156,5.6058
2002,10,2,2,121,4.4731
2002,10,2,3,154,5.8598
2002,10,2,4,154,3.3747
2002,10,2,5,180,5.2941
2002,10,3,1,113,6.3160
2002,10,3,2,113,5.1626
2002,10,3,3,149,12.1770
2002,10,3,4,178,10.4091
2002,10,3,5,188,4.1446
2002,11,1,1,702,17.4643
2002,11,1,2,419,11.6142
2002,11,1,3,434,14.1249
2002,11,1,4,286,12.9581
2002,11,1,5,334,14.9524
2002,11,2,1,155,13.4765
2002,11,2,2,121,6.8092
2002,11,2,3,154,9.0500
2002,11,2,4,154,10.4719
2002,11,2,5,179,12.6749
2002,11,3,1,112,8.7101
2002,11,3,2,113,4.1036
2002,11,3,3,149,5.8641
2002,11,3,4,178,5.5223
2002,11,3,5,188,8.3494
2002,12,1,1,691,-7.9416
2002,12,1,2,417,-3.9299
2002,12,1,3,431,-5.9020
2002,12,1,4,285,-7.4469
2002,12,1,5,328,-7.5417
2002,12,2,1,154,-7.9236
2002,12,2,2,121,-6.0539
2002,12,2,3,154,-6.8849
2002,12,2,4,153,-7.7181
2002,12,2,5,179,-8.5934
2002,12,3,1,112,-6.2387
2002,12,3,2,113,-2.1803
2002,12,3,3,149,-6.1024
2002,12,3,4,177,-6.6830
2002,12,3,5,188,-5.8439
2003,1,1,1,680,-0.0945
2003,1,1,2,414,-2.3027
2003,1,1,3,425,-0.4470
2003,1,1,4,279,-0.9846
2003,1,1,5,324,-2.1162
2003,1,2,1,154,-2.4866
2003,1,2,2,121,-3.3484
2003,1,2,3,153,-2.6619
2003,1,2,4,152,-5.3891
2003,1,2,5,179,-4.3959
2003,1,3,1,111,-3.4059
2003,1,3,2,113,-1.5046
2003,1,3,3,149,-2.8208
2003,1,3,4,177,-3.8882
2003,1,3,5,188,-1.9960
2003,2,1,1,665,-2.3745
2003,2,1,2,414,-4.1255
2003,2,1,3,419,-5.0343
2003,2,1,4,276,-7.4831
2003,2,1,5,319,-2.6359
2003,2,2,1,152,-3.5438
2003,2,2,2,121,-4.8893
2003,2,2,3,153,-2.3963
2003,2,2,4,152,-2.6070
2003,2,2,5,177,-2.5951
2003,2,3,1,111,-1.9216
2003,2,3,2,113,-2.4289
2003,2,3,3,149,-0.1703
2003,2,3,4,176,-2.8448
2003,2,3,5,187,-0.4823
2003,3,1,1,644,2.6117
2003,3,1,2,412,-0.2466
2003,3,1,3,415,1.4282
2003,3,1,4,275,1.8925
2003,3,1,5,316,-0.7406
2003,3,2,1,152,2.8272
2003,3,2,2,121,1.0273
2003,3,2,3,153,1.7002
2003,3,2,4,152,3.5879
2003,3,2,5,177,-0.5759
2003,3,3,1,111,1.1675
2003,3,3,2,113,1.4448
2003,3,3,3,149,0.6338
2003,3,3,4,176,2.3530
2003,3,3,5,186,0.6799
2003,4,1,1,622,11.9756
2003,4,1,2,407,8.8055
2003,4,1,3,409,11.7089
2003,4,1,4,274,11.9272
2003,4,1,5,312,9.3257
2003,4,2,1,150,9.9352
2003,4,2,2,120,10.0997
2003,4,2,3,153,11.2155
2003,4,2,4,150,12.0655
2003,4,2,5,177,8.2814
2003,4,3,1,110,6.3263
2003,4,3,2,112,4.6044
2003,4,3,3,149,5.9417
2003,4,3,4,176,6.8183
2003,4,3,5,186,8.8280
2003,5,1,1,614,19.6518
2003,5,1,2,402,12.0929
2003,5,1,3,402,15.1809
2003,5,1,4,268,17.3014
2003,5,1,5,310,17.2882
2003,5,2,1,150,12.9912
2003,5,2,2,119,7.5853
2003,5,2,3,153,10.6392
2003,5,2,4,149,11.4241
2003,5,2,5,177,13.2465
2003,5,3,1,110,10.1156
2003,5,3,2,112,6.0826
2003,5,3,3,148,4.7861
2003,5,3,4,175,4.3484
2003,5,3,5,185,8.6224
2003,6,1,1,600,4.9401
2003,6,1,2,398,7.4099
2003,6,1,3,401,4.4771
2003,6,1,4,266,7.6303
2003,6,1,5,304,6.0859
2003,6,2,1,149,2.2415
2003,6,2,2,119,0.5001
2003,6,2,3,153,1.1268
2003,6,2,4,148,4.2181
2003,6,2,5,177,1.4577
2003,6,3,1,110,1.9927
2003,6,3,2,112,-0.3405
2003,6,3,3,148,2.8316
2003,6,3,4,175,0.9934
2003,6,3,5,185,1.3147
2003,7,1,1,624,12.7622
2003,7,1,2,437,7.9612
2003,7,1,3,371,6.2712
2003,7,1,4,272,8.3312
2003,7,1,5,337,9.2264
2003,7,2,1,126,9.8105
2003,7,2,2,135,5.6401
2003,7,2,3,128,6.5086
2003,7,2,4,156,6.7652
2003,7,2,5,184,4.3172
2003,7,3,1,119,0.4949
2003,7,3,2,115,3.7710
2003,7,3,3,160,0.9639
2003,7,3,4,167,0.5061
2003,7,3,5,198,2.0907
2003,8,1,1,611,6.1875
2003,8,1,2,432,5.1413
2003,8,1,3,370,5.7040
2003,8,1,4,268,4.6466
2003,8,1,5,331,5.4549
2003,8,2,1,126,5.9833
2003,8,2,2,134,6.2480
2003,8,2,3,128,4.6936
2003,8,2,4,156,5.8580
2003,8,2,5,184,6.6152
2003,8,3,1,119,4.8334
2003,8,3,2,115,4.7748
2003,8,3,3,159,4.1310
2003,8,3,4,167,0.9571
2003,8,3,5,198,1.9539
2003,9,1,1,596,5.5124
2003,9,1,2,426,2.9020
2003,9,1,3,368,3.1888
2003,9,1,4,268,2.5458
2003,9,1,5,331,-0.5771
2003,9,2,1,123,-2.7636
2003,9,2,2,133,-4.1400
2003,9,2,3,128,-3.4725
2003,9,2,4,156,-3.9112
2003,9,2,5,183,-3.6475
2003,9,3,1,119,-3.0979
2003,9,3,2,115,-2.8786
2003,9,3,3,159,-1.1776
2003,9,3,4,167,-1.2220
2003,9,3,5,197,-1.9697
2003,10,1,1,587,12.3350
2003,10,1,2,422,10.8374
2003,10,1,3,366,8.0932
2003,10,1,4,263,8.1067
2003,10,1,5,330,9.5211
2003,10,2,1,122,9.0142
2003,10,2,2,133,9.5059
2003,10,2,3,128,7.8075
2003,10,2,4,155,8.2750
2003,10,2,5,183,7.9908
2003,10,3,1,119,7.2889
2003,10,3,2,115,6.1566
2003,10,3,3,159,5.7650
2003,10,3,4,166,4.4170
2003,10,3,5,196,7.2043
2003,11,1,1,577,5.8073
2003,11,1,2,420,4.1167
2003,11,1,3,361,5.9820
2003,11,1,4,260,3.9093
2003,11,1,5,329,4.4247
2003,11,2,1,122,2.4322
2003,11,2,2,133,3.8486
2003,11,2,3,128,3.6774
2003,11,2,4,155,3.9398
2003,11,2,5,180,2.3574
2003,11,3,1,119,1.7031
2003,11,3,2,115,0.8517
2003,11,3,3,159,3.6689
2003,11,3,4,166,0.8657
2003,11,3,5,195,0.3483
2003,12,1,1,569,1.7421
2003,12,1,2,414,1.7319
2003,12,1,3,359,3.7910
2003,12,1,4,255,2.8540
2003,12,1,5,329,2.5104
2003,12,2,1,122,3.0251
2003,12,2,2,133,3.8937
2003,12,2,3,128,2.4871
2003,12,2,4,155,1.8037
2003,12,2,5,180,1.8954
2003,12,3,1,119,6.7996
2003,12,3,2,115,4.0699
2003,12,3,3,159,5.7470
2003,12,3,4,165,3.9793
2003,12,3,5,194,3.1024
2004,1,1,1,559,10.0314
2004,1,1,2,410,7.3603
2004,1,1,3,355,7.6471
2004,1,1,4,254,8.7146
2004,1,1,5,328,5.8138
2004,1,2,1,121,5.8561
2004,1,2,2,131,4.2650
2004,1,2,3,128,3.7033
2004,1,2,4,155,3.3281
2004,1,2,5,179,3.3846
2004,1,3,1,119,2.5659
2004,1,3,2,114,-0.4346
2004,1,3,3,159,1.3995
2004,1,3,4,165,1.3104
2004,1,3,5,194,2.2081
2004,2,1,1,553,-1.4597
2004,2,1,2,405,1.4125
2004,2,1,3,352,1.4253
2004,2,1,4,252,-0.9804
2004,2,1,5,325,-0.4410
2004,2,2,1,121,-0.2676
2004,2,2,2,131,0.1422
2004,2,2,3,128,-0.4969
2004,2,2,4,155,1.0627
2004,2,2,5,179,1.2200
2004,2,3,1,118,0.8019
2004,2,3,2,114,-1.5185
2004,2,3,3,159,0.8344
2004,2,3,4,165,2.6270
2004,2,3,5,193,2.9710
2004,3,1,1,548,-2.1396
2004,3,1,2,402,-0.8760
2004,3,1,3,351,1.6172
2004,3,1,4,249,-0.2024
2004,3,1,5,320,-2.5155
2004,3,2,1,121,-0.1778
2004,3,2,2,131,1.5028
2004,3,2,3,127,0.8818
2004,3,2,4,155,1.2614
2004,3,2,5,179,1.9443
2004,3,3,1,118,-1.1269
2004,3,3,2,114,-3.5037
2004,3,3,3,159,-1.1280
2004,3,3,4,165,-1.8310
2004,3,3,5,193,0.3510
2004,4,1,1,540,-8.1792
2004,4,1,2,398,-3.0104
2004,4,1,3,348,-5.5161
2004,4,1,4,247,-3.6629
2004,4,1,5,320,-5.2240
2004,4,2,1,121,-6.8961
2004,4,2,2,131,-4.1372
2004,4,2,3,127,-3.7738
2004,4,2,4,155,-3.8790
2004,4,2,5,179,-1.8891
2004,4,3,1,116,-2.1304
2004,4,3,2,114,-0.8655
2004,4,3,3,159,-0.8324
2004,4,3,4,165,0.5765
2004,4,3,5,193,-1.3996
2004,5,1,1,534,0.0444
2004,5,1,2,395,-0.7165
2004,5,1,3,345,-1.1692
2004,5,1,4,246,-0.9336
2004,5,1,5,314,-1.0676
2004,5,2,1,121,1.8060
2004,5,2,2,131,1.5694
2004,5,2,3,127,0.2962
2004,5,2,4,154,1.7977
2004,5,2,5,179,0.7392
2004,5,3,1,116,2.0383
2004,5,3,2,114,1.2498
2004,5,3,3,158,0.9326
2004,5,3,4,165,0.3895
2004,5,3,5,193,1.9827
2004,6,1,1,529,3.5133
2004,6,1,2,392,3.9090
2004,6,1,3,341,3.1066
2004,6,1,4,245,1.2649
2004,6,1,5,313,4.0434
2004,6,2,1,120,4.6431
2004,6,2,2,130,5.4669
2004,6,2,3,127,4.8157
2004,6,2,4,154,4.1663
2004,6,2,5,179,4.7741
2004,6,3,1,116,3.1857
2004,6,3,2,114,3.7413
2004,6,3,3,158,2.7241
2004,6,3,4,163,0.3594
2004,6,3,5,193,1.8583
2004,7,1,1,709,-9.5665
2004,7,1,2,412,-8.7289
2004,7,1,3,286,-6.8489
2004,7,1,4,198,-10.0387
2004,7,1,5,305,-11.6093
2004,7,2,1,144,-10.9257
2004,7,2,2,122,-6.0895
2004,7,2,3,115,-6.7431
2004,7,2,4,115,-5.3687
2004,7,2,5,195,-7.0686
2004,7,3,1,120,-6.1776
2004,7,3,2,126,-4.5779
2004,7,3,3,164,-3.1291
2004,7,3,4,162,-4.7927
2004,7,3,5,169,-3.0132
2004,8,1,1,697,-1.7714
2004,8,1,2,409,-2.0706
2004,8,1,3,285,-2.9680
2004,8,1,4,196,-1.1816
2004,8,1,5,302,-2.8194
2004,8,2,1,144,-3.7399
2004,8,2,2,122,-0.5888
2004,8,2,3,114,-2.5109
2004,8,2,4,115,-1.1756
2004,8,2,5,194,-2.3132
2004,8,3,1,120,-3.2598
2004,8,3,2,126,-1.4292
2004,8,3,3,164,-0.4611
2004,8,3,4,162,0.8012
2004,8,3,5,169,0.3024
2004,9,1,1,692,4.6515
2004,9,1,2,406,4.0374
2004,9,1,3,282,4.1101
2004,9,1,4,196,2.1809
2004,9,1,5,300,5.7700
2004,9,2,1,143,5.4565
2004,9,2,2,121,4.5090
2004,9,2,3,113,5.1552
2004,9,2,4,115,5.9572
2004,9,2,5,192,7.1853
2004,9,3,1,118,-0.7229
2004,9,3,2,125,2.2604
2004,9,3,3,164,2.3539
2004,9,3,4,162,1.2693
2004,9,3,5,169,2.3966
2004,10,1,1,691,1.7946
2004,10,1,2,400,0.4032
2004,10,1,3,281,-0.8187
2004,10,1,4,196,1.3470
2004,10,1,5,299,0.1072
2004,10,2,1,144,3.2061
2004,10,2,2,121,2.3946
2004,10,2,3,112,1.2718
2004,10,2,4,115,2.0516
2004,10,2,5,192,1.7448
2004,10,3,1,118,3.4110
2004,10,3,2,125,1.8539
2004,10,3,3,164,2.1661
2004,10,3,4,162,1.4929
2004,10,3,5,168,1.5434
2004,11,1,1,684,9.2411
2004,11,1,2,394,10.1695
2004,11,1,3,280,9.1789
2004,11,1,4,196,9.4446
2004,11,1,5,299,10.0023
2004,11,2,1,144,9.6513
2004,11,2,2,120,9.0099
2004,11,2,3,112,7.8879
2004,11,2,4,115,8.6947
2004,11,2,5,190,9.3382
2004,11,3,1,117,4.8901
2004,11,3,2,125,4.5794
2004,11,3,3,164,4.3768
2004,11,3,4,161,4.8393
2004,11,3,5,168,3.1363
2004,12,1,1,679,6.6860
2004,12,1,2,389,4.9818
2004,12,1,3,276,5.8008
2004,12,1,4,196,5.2276
2004,12,1,5,296,5.8334
2004,12,2,1,143,2.7509
2004,12,2,2,120,3.1498
2004,12,2,3,112,1.3485
2004,12,2,4,114,2.5049
2004,12,2,5,190,3.1849
2004,12,3,1,117,4.3945
2004,12,3,2,125,2.7307
2004,12,3,3,164,2.4951
2004,12,3,4,161,4.3466
2004,12,3,5,168,2.0972
2005,1,1,1,669,-4.8273
2005,1,1,2,387,-3.3191
2005,1,1,3,274,-3.2971
2005,1,1,4,196,-5.0898
2005,1,1,5,296,-5.4330
2005,1,2,1,142,-5.8626
2005,1,2,2,118,-3.5458
2005,1,2,3,112,-2.3809
2005,1,2,4,114,-2.9913
2005,1,2,5,187,-3.9315
2005,1,3,1,117,-4.1706
2005,1,3,2,124,-2.8157
2005,1,3,3,163,-1.7909
2005,1,3,4,161,-1.9014
2005,1,3,5,168,-2.9235
2005,2,1,1,660,0.7969
2005,2,1,2,385,-0.3386
2005,2,1,3,271,0.1025
2005,2,1,4,194,-0.8315
2005,2,1,5,296,2.1846
2005,2,2,1,142,3.4591
2005,2,2,2,118,1.6968
2005,2,2,3,112,2.6070
2005,2,2,4,113,1.5873
2005,2,2,5,187,2.9708
2005,2,3,1,117,4.6337
2005,2,3,2,124,1.3703
2005,2,3,3,163,1.5550
2005,2,3,4,161,2.4569
2005,2,3,5,167,5.1215
2005,3,1,1,656,-4.6931
2005,3,1,2,384,-4.2378
2005,3,1,3,269,-3.6728
2005,3,1,4,192,-2.9964
2005,3,1,5,296,-2.9042
2005,3,2,1,140,-3.3978
2005,3,2,2,118,0.0407
2005,3,2,3,111,-2.6660
2005,3,2,4,113,-1.7674
2005,3,2,5,186,-2.8681
2005,3,3,1,117,-1.7142
2005,3,3,2,124,-0.6517
2005,3,3,3,163,-1.2620
2005,3,3,4,161,-0.7300
2005,3,3,5,167,-1.5522
2005,4,1,1,653,-7.3949
2005,4,1,2,377,-6.1033
2005,4,1,3,267,-4.7439
2005,4,1,4,192,-6.2306
2005,4,1,5,293,-7.8915
2005,4,2,1,140,-9.3732
2005,4,2,2,118,-5.0843
2005,4,2,3,111,-7.0477
2005,4,2,4,111,-4.3213
2005,4,2,5,186,-5.1148
2005,4,3,1,117,-2.0819
2005,4,3,2,123,-4.1069
2005,4,3,3,162,-1.8109
2005,4,3,4,161,-1.9457
2005,4,3,5,167,-2.3363
2005,5,1,1,646,6.1756
2005,5,1,2,376,6.6332
2005,5,1,3,266,5.7097
2005,5,1,4,189,6.5201
2005,5,1,5,289,4.4385
2005,5,2,1,140,7.3650
2005,5,2,2,117,8.1026
2005,5,2,3,110,5.7564
2005,5,2,4,110,6.6675
2005,5,2,5,186,7.0745
2005,5,3,1,117,5.6584
2005,5,3,2,123,5.1370
2005,5,3,3,162,2.8527
2005,5,3,4,160,3.4656
2005,5,3,5,167,3.0196
2005,6,1,1,639,5.2317
2005,6,1,2,373,2.7690
2005,6,1,3,265,3.8164
2005,6,1,4,186,4.6698
2005,6,1,5,284,6.0903
2005,6,2,1,139,2.3435
2005,6,2,2,117,2.4159
2005,6,2,3,108,4.3724
2005,6,2,4,110,2.4072
2005,6,2,5,184,4.6331
2005,6,3,1,116,0.5161
2005,6,3,2,123,-0.1320
2005,6,3,3,162,0.0544
2005,6,3,4,160,-1.0791
2005,6,3,5,166,0.6669
2005,7,1,1,554,8.8820
2005,7,1,2,411,6.8651
2005,7,1,3,265,8.6182
2005,7,1,4,259,7.1126
2005,7,1,5,384,7.3024
2005,7,2,1,121,7.8940
2005,7,2,2,111,6.7003
2005,7,2,3,112,6.2851
2005,7,2,4,105,6.5260
2005,7,2,5,175,7.5919
2005,7,3,1,100,5.0840
2005,7,3,2,143,3.8148
2005,7,3,3,155,4.0939
2005,7,3,4,154,5.3491
2005,7,3,5,178,6.0351
2005,8,1,1,546,0.1675
2005,8,1,2,409,-1.6542
2005,8,1,3,262,-1.4051
2005,8,1,4,259,-1.9357
2005,8,1,5,379,-2.6886
2005,8,2,1,118,-0.3919
2005,8,2,2,111,-1.3338
2005,8,2,3,111,-0.9485
2005,8,2,4,104,-2.1276
2005,8,2,5,174,-1.5327
2005,8,3,1,99,-0.0782
2005,8,3,2,142,-1.0547
2005,8,3,3,155,0.3286
2005,8,3,4,153,-0.7269
2005,8,3,5,177,-0.6603
2005,9,1,1,539,0.8669
2005,9,1,2,403,-0.3108
2005,9,1,3,262,1.1763
2005,9,1,4,258,-0.7706
2005,9,1,5,374,2.5702
2005,9,2,1,117,0.9513
2005,9,2,2,111,-0.4573
2005,9,2,3,110,0.2069
2005,9,2,4,104,-0.0022
2005,9,2,5,173,1.1689
2005,9,3,1,97,1.1079
2005,9,3,2,141,0.3747
2005,9,3,3,153,1.9006
2005,9,3,4,152,-1.2609
2005,9,3,5,174,2.3694
2005,10,1,1,535,-5.3909
2005,10,1,2,401,-1.1508
2005,10,1,3,259,-3.4825
2005,10,1,4,254,-2.5746
2005,10,1,5,373,-3.7783
2005,10,2,1,117,-3.6945
2005,10,2,2,109,-3.8241
2005,10,2,3,110,-3.3898
2005,10,2,4,104,-2.0279
2005,10,2,5,173,-4.8176
2005,10,3,1,97,-4.6587
2005,10,3,2,140,-3.3324
2005,10,3,3,153,-4.4163
2005,10,3,4,151,-0.1131
2005,10,3,5,174,-2.7005
2005,11,1,1,526,3.8920
2005,11,1,2,396,6.3482
2005,11,1,3,258,4.3051
2005,11,1,4,249,2.9471
2005,11,1,5,369,3.8494
2005,11,2,1,117,5.9553
2005,11,2,2,108,4.4599
2005,11,2,3,109,4.8122
2005,11,2,4,104,5.9475
2005,11,2,5,172,5.7454
2005,11,3,1,97,3.4343
2005,11,3,2,140,4.3574
2005,11,3,3,151,2.7940
2005,11,3,4,150,2.9343
2005,11,3,5,174,3.8574
2005,12,1,1,520,-0.7249
2005,12,1,2,391,-0.1551
2005,12,1,3,256,-0.2072
2005,12,1,4,249,1.5555
2005,12,1,5,367,-0.6940
2005,12,2,1,117,2.6217
2005,12,2,2,107,0.3075
2005,12,2,3,108,-1.7685
2005,12,2,4,104,-0.5807
2005,12,2,5,170,-1.5301
2005,12,3,1,95,0.2814
2005,12,3,2,140,-0.0469
2005,12,3,3,151,-0.3494
2005,12,3,4,150,-0.5775
2005,12,3,5,174,1.2487
2006,1,1,1,511,9.6215
2006,1,1,2,388,10.2165
2006,1,1,3,253,10.4951
2006,1,1,4,247,8.7909
