year,month,rank_ME,rank_dLNO,nstocks,ret_vw
1984,6,2,4,69,3.1716
1984,6,2,5,109,2.8157
1984,6,3,1,66,2.9897
1984,6,3,2,63,6.1597
1984,6,3,3,112,3.5478
1984,6,3,4,150,1.4259
1984,6,3,5,140,0.6456
1984,7,1,1,501,-5.4328
1984,7,1,2,364,-3.1367
1984,7,1,3,304,-4.8016
1984,7,1,4,254,-5.1072
1984,7,1,5,462,-6.9264
1984,7,2,1,82,-3.5371
1984,7,2,2,102,-5.3896
1984,7,2,3,100,-3.5266
1984,7,2,4,87,-5.1152
1984,7,2,5,121,-6.0989
1984,7,3,1,61,-4.0151
1984,7,3,2,81,-2.6149
1984,7,3,3,107,-0.8762
1984,7,3,4,139,-0.8524
1984,7,3,5,138,-1.9330
1984,8,1,1,492,8.8977
1984,8,1,2,359,9.1829
1984,8,1,3,302,10.5958
1984,8,1,4,253,11.5796
1984,8,1,5,459,10.0955
1984,8,2,1,82,10.7267
1984,8,2,2,101,12.4489
1984,8,2,3,100,13.5914
1984,8,2,4,87,13.4631
1984,8,2,5,121,13.3812
1984,8,3,1,61,12.0078
1984,8,3,2,80,11.1674
1984,8,3,3,106,9.0988
1984,8,3,4,138,11.4474
1984,8,3,5,138,11.7595
1984,9,1,1,486,-0.2429
1984,9,1,2,357,0.7925
1984,9,1,3,302,0.0927
1984,9,1,4,252,-0.4667
1984,9,1,5,460,-2.0473
1984,9,2,1,81,-0.3132
1984,9,2,2,102,1.3087
1984,9,2,3,100,-0.5727
1984,9,2,4,85,-2.2123
1984,9,2,5,121,-2.7583
1984,9,3,1,61,-1.2465
1984,9,3,2,80,0.3083
1984,9,3,3,106,-0.5323
1984,9,3,4,138,-0.3686
1984,9,3,5,137,-0.6934
1984,10,1,1,475,-1.6918
1984,10,1,2,351,-1.4945
1984,10,1,3,299,-1.6064
1984,10,1,4,251,-4.3326
1984,10,1,5,454,-4.4013
1984,10,2,1,79,-0.4281
1984,10,2,2,102,-1.3637
1984,10,2,3,99,-0.3104
1984,10,2,4,85,-0.1841
1984,10,2,5,118,-2.7055
1984,10,3,1,60,-1.3207
1984,10,3,2,80,-0.0554
1984,10,3,3,106,2.2064
1984,10,3,4,137,0.0973
1984,10,3,5,137,-0.4081
1984,11,1,1,472,-3.0976
1984,11,1,2,345,-2.7157
1984,11,1,3,295,-3.2727
1984,11,1,4,246,-2.8184
1984,11,1,5,450,-4.3751
1984,11,2,1,78,-1.4511
1984,11,2,2,101,-0.7864
1984,11,2,3,99,-0.3346
1984,11,2,4,85,-2.3435
1984,11,2,5,119,-2.6807
1984,11,3,1,60,-0.8274
1984,11,3,2,80,-0.3974
1984,11,3,3,105,-1.2614
1984,11,3,4,137,-1.4542
1984,11,3,5,136,-1.3862
1984,12,1,1,462,-0.9475
1984,12,1,2,343,1.2882
1984,12,1,3,291,1.1138
1984,12,1,4,244,1.0079
1984,12,1,5,442,0.3846
1984,12,2,1,78,2.5641
1984,12,2,2,101,2.3222
1984,12,2,3,99,3.0258
1984,12,2,4,84,2.7807
1984,12,2,5,119,2.8310
1984,12,3,1,59,1.7678
1984,12,3,2,79,1.8972
1984,12,3,3,105,2.3266
1984,12,3,4,135,2.1502
1984,12,3,5,136,1.6461
1985,1,1,1,462,11.6489
1985,1,1,2,340,10.9101
1985,1,1,3,286,11.0757
1985,1,1,4,241,13.6817
1985,1,1,5,440,13.4941
1985,1,2,1,78,10.5087
1985,1,2,2,100,8.7387
1985,1,2,3,99,12.2671
1985,1,2,4,84,11.0189
1985,1,2,5,119,12.5554
1985,1,3,1,59,10.4851
1985,1,3,2,79,5.1078
1985,1,3,3,105,7.5985
1985,1,3,4,134,8.0901
1985,1,3,5,136,9.2539
1985,2,1,1,452,3.6528
1985,2,1,2,337,4.4227
1985,2,1,3,284,3.5985
1985,2,1,4,240,3.3895
1985,2,1,5,434,3.2800
1985,2,2,1,77,1.4603
1985,2,2,2,99,1.6969
1985,2,2,3,98,1.4874
1985,2,2,4,83,2.4763
1985,2,2,5,119,1.9528
1985,2,3,1,59,0.5977
1985,2,3,2,79,2.5215
1985,2,3,3,104,2.1865
1985,2,3,4,134,1.3288
1985,2,3,5,135,1.7181
1985,3,1,1,445,-1.6665
1985,3,1,2,332,-1.6991
1985,3,1,3,283,-2.1931
1985,3,1,4,239,-1.3146
1985,3,1,5,433,-1.3691
1985,3,2,1,76,-1.7927
1985,3,2,2,97,-3.4072
1985,3,2,3,98,-1.0876
1985,3,2,4,83,-0.1540
1985,3,2,5,117,-1.6413
1985,3,3,1,58,0.0209
1985,3,3,2,79,2.5587
1985,3,3,3,104,0.2719
1985,3,3,4,133,-0.7259
1985,3,3,5,135,-0.1690
1985,4,1,1,439,-2.1081
1985,4,1,2,330,-1.1779
1985,4,1,3,282,-2.3945
1985,4,1,4,239,1.1388
1985,4,1,5,429,-1.5657
1985,4,2,1,76,-0.2886
1985,4,2,2,96,-2.0266
1985,4,2,3,98,-1.4054
1985,4,2,4,83,-0.3635
1985,4,2,5,117,-0.8839
1985,4,3,1,58,-0.6664
1985,4,3,2,79,-1.3246
1985,4,3,3,104,-1.0905
1985,4,3,4,133,-0.1200
1985,4,3,5,135,0.1644
1985,5,1,1,437,2.5036
1985,5,1,2,327,2.0180
1985,5,1,3,280,2.7628
1985,5,1,4,239,2.8677
1985,5,1,5,428,2.9963
1985,5,2,1,76,3.0287
1985,5,2,2,96,3.2594
1985,5,2,3,97,4.1953
1985,5,2,4,83,3.6853
1985,5,2,5,116,4.5719
1985,5,3,1,58,6.8748
1985,5,3,2,79,6.5337
1985,5,3,3,104,7.0883
1985,5,3,4,133,4.6423
1985,5,3,5,135,6.1916
1985,6,1,1,426,0.3787
1985,6,1,2,325,0.0627
1985,6,1,3,279,0.8317
1985,6,1,4,239,0.4949
1985,6,1,5,422,-0.1751
1985,6,2,1,74,0.9369
1985,6,2,2,94,1.2237
1985,6,2,3,95,1.4465
1985,6,2,4,82,0.7538
1985,6,2,5,115,2.8082
1985,6,3,1,58,0.8653
1985,6,3,2,79,1.2529
1985,6,3,3,104,1.9226
1985,6,3,4,132,1.1698
1985,6,3,5,135,2.9715
1985,7,1,1,536,1.6612
1985,7,1,2,354,4.6082
1985,7,1,3,306,2.1674
1985,7,1,4,235,3.3306
1985,7,1,5,526,1.8927
1985,7,2,1,75,2.6609
1985,7,2,2,92,2.7522
1985,7,2,3,88,2.3527
1985,7,2,4,100,4.1044
1985,7,2,5,139,1.9212
1985,7,3,1,61,-1.9783
1985,7,3,2,91,-0.1393
1985,7,3,3,114,-0.1752
1985,7,3,4,127,-0.7868
1985,7,3,5,141,0.9934
1985,8,1,1,531,-0.1277
1985,8,1,2,352,0.1385
1985,8,1,3,302,-0.9589
1985,8,1,4,234,-0.5583
1985,8,1,5,521,-1.3402
1985,8,2,1,74,-1.5779
1985,8,2,2,92,-1.5116
1985,8,2,3,88,0.0114
1985,8,2,4,100,-1.0056
1985,8,2,5,139,-1.7601
1985,8,3,1,60,-0.0018
1985,8,3,2,91,-0.7438
1985,8,3,3,114,0.0953
1985,8,3,4,127,0.1796
1985,8,3,5,141,-0.9447
1985,9,1,1,523,-5.1144
1985,9,1,2,350,-5.6403
1985,9,1,3,299,-4.7649
1985,9,1,4,231,-5.4138
1985,9,1,5,517,-6.6747
1985,9,2,1,73,-4.9015
1985,9,2,2,92,-4.6273
1985,9,2,3,88,-6.2801
1985,9,2,4,100,-5.7351
1985,9,2,5,137,-7.1525
1985,9,3,1,59,-2.5570
1985,9,3,2,91,-1.9366
1985,9,3,3,113,-3.4268
1985,9,3,4,127,-3.5547
1985,9,3,5,141,-4.4918
1985,10,1,1,520,0.8128
1985,10,1,2,349,3.4956
1985,10,1,3,297,1.8305
1985,10,1,4,230,3.0585
1985,10,1,5,512,1.4609
1985,10,2,1,73,2.8238
1985,10,2,2,92,5.5267
1985,10,2,3,88,4.0532
1985,10,2,4,100,3.4021
1985,10,2,5,137,3.2432
1985,10,3,1,58,1.5965
1985,10,3,2,88,3.9434
1985,10,3,3,113,4.9041
1985,10,3,4,127,4.5516
1985,10,3,5,140,4.7859
1985,11,1,1,510,3.8300
1985,11,1,2,343,6.4026
1985,11,1,3,295,4.5453
1985,11,1,4,230,5.7337
1985,11,1,5,510,5.5457
1985,11,2,1,71,6.0783
1985,11,2,2,92,7.7475
1985,11,2,3,88,7.6499
1985,11,2,4,98,7.4455
1985,11,2,5,135,7.6076
1985,11,3,1,58,8.2232
1985,11,3,2,88,8.2096
1985,11,3,3,112,7.9445
1985,11,3,4,126,6.4504
1985,11,3,5,140,6.5580
1985,12,1,1,501,4.3892
1985,12,1,2,342,3.4238
1985,12,1,3,291,5.7633
1985,12,1,4,228,3.5369
1985,12,1,5,506,2.4990
1985,12,2,1,70,4.0693
1985,12,2,2,91,5.7180
1985,12,2,3,87,4.7355
1985,12,2,4,97,4.9717
1985,12,2,5,135,3.5258
1985,12,3,1,56,5.7183
1985,12,3,2,87,4.3880
1985,12,3,3,112,4.3260
1985,12,3,4,126,3.4352
1985,12,3,5,140,4.9851
1986,1,1,1,497,3.6219
1986,1,1,2,337,2.8297
1986,1,1,3,286,1.9554
1986,1,1,4,226,1.2171
1986,1,1,5,500,2.7257
1986,1,2,1,70,0.0143
1986,1,2,2,91,2.0379
1986,1,2,3,86,0.7009
1986,1,2,4,95,1.9650
1986,1,2,5,135,1.0725
1986,1,3,1,54,-0.9832
1986,1,3,2,87,0.7736
1986,1,3,3,111,1.7703
1986,1,3,4,125,1.5817
1986,1,3,5,140,-0.6066
1986,2,1,1,492,4.7032
1986,2,1,2,333,5.6963
1986,2,1,3,286,6.2308
1986,2,1,4,225,7.7158
1986,2,1,5,494,5.4879
1986,2,2,1,69,5.7888
1986,2,2,2,90,7.5233
1986,2,2,3,86,7.2660
1986,2,2,4,94,5.7489
1986,2,2,5,134,6.3493
1986,2,3,1,54,8.5133
1986,2,3,2,87,9.3376
1986,2,3,3,111,7.9170
1986,2,3,4,125,8.4165
1986,2,3,5,139,6.0298
1986,3,1,1,490,5.1481
1986,3,1,2,333,4.2719
1986,3,1,3,286,5.7055
1986,3,1,4,222,4.8326
1986,3,1,5,492,3.2083
1986,3,2,1,69,5.5632
1986,3,2,2,90,5.6963
1986,3,2,3,86,6.7561
1986,3,2,4,93,6.0339
1986,3,2,5,134,2.9905
1986,3,3,1,54,5.5123
1986,3,3,2,86,6.3813
1986,3,3,3,111,4.2855
1986,3,3,4,125,6.4144
1986,3,3,5,138,2.6196
1986,4,1,1,486,1.1594
1986,4,1,2,330,0.3105
1986,4,1,3,284,1.4125
1986,4,1,4,220,2.6982
1986,4,1,5,488,2.8159
1986,4,2,1,69,0.7709
1986,4,2,2,89,-0.1398
1986,4,2,3,86,2.1061
1986,4,2,4,93,3.6903
1986,4,2,5,132,2.0820
1986,4,3,1,54,0.5305
1986,4,3,2,86,-0.3200
1986,4,3,3,111,-0.3679
1986,4,3,4,124,-2.6209
1986,4,3,5,138,0.6616
1986,5,1,1,480,4.1783
1986,5,1,2,327,3.8870
1986,5,1,3,282,3.0336
1986,5,1,4,220,5.4702
1986,5,1,5,482,3.2783
1986,5,2,1,69,3.4518
1986,5,2,2,89,4.7666
1986,5,2,3,84,0.2495
1986,5,2,4,93,6.6602
1986,5,2,5,131,2.0647
1986,5,3,1,53,5.0573
1986,5,3,2,86,5.6129
1986,5,3,3,111,6.4027
1986,5,3,4,123,6.9267
1986,5,3,5,137,3.1626
1986,6,1,1,476,-0.7698
1986,6,1,2,326,0.5511
1986,6,1,3,277,0.9939
1986,6,1,4,218,0.2459
1986,6,1,5,473,-1.9797
1986,6,2,1,69,0.5701
1986,6,2,2,89,0.7696
1986,6,2,3,84,-0.8687
1986,6,2,4,93,0.7883
1986,6,2,5,131,-0.7644
1986,6,3,1,51,2.4396
1986,6,3,2,86,3.4696
1986,6,3,3,110,1.1320
1986,6,3,4,123,2.4256
1986,6,3,5,137,-0.3640
1986,7,1,1,580,-9.5840
1986,7,1,2,418,-8.0703
1986,7,1,3,272,-7.5093
1986,7,1,4,291,-8.5357
1986,7,1,5,460,-9.9235
1986,7,2,1,87,-9.4200
1986,7,2,2,97,-8.5194
1986,7,2,3,97,-9.0458
1986,7,2,4,102,-8.6227
1986,7,2,5,151,-10.6342
1986,7,3,1,68,-5.8667
1986,7,3,2,92,-3.5270
1986,7,3,3,104,-4.6195
1986,7,3,4,136,-2.8520
1986,7,3,5,132,-8.5658
1986,8,1,1,576,1.0860
1986,8,1,2,412,1.0341
1986,8,1,3,268,1.9223
1986,8,1,4,284,1.9310
1986,8,1,5,456,1.7503
1986,8,2,1,87,4.4978
1986,8,2,2,97,3.0357
1986,8,2,3,97,5.1393
1986,8,2,4,102,4.7268
1986,8,2,5,150,4.1770
1986,8,3,1,68,10.2059
1986,8,3,2,92,6.1277
1986,8,3,3,104,5.9523
1986,8,3,4,135,7.6542
1986,8,3,5,132,5.9251
1986,9,1,1,565,-4.1145
1986,9,1,2,409,-6.2351
1986,9,1,3,267,-4.3690
1986,9,1,4,285,-4.7718
1986,9,1,5,452,-7.3311
1986,9,2,1,87,-4.0842
1986,9,2,2,94,-4.9281
1986,9,2,3,97,-6.6110
1986,9,2,4,102,-6.5621
1986,9,2,5,150,-7.6157
1986,9,3,1,67,-7.2137
1986,9,3,2,92,-7.6503
1986,9,3,3,103,-9.1999
1986,9,3,4,134,-9.2112
1986,9,3,5,132,-6.8628
1986,10,1,1,556,0.6488
1986,10,1,2,407,4.2714
1986,10,1,3,265,2.3209
1986,10,1,4,282,2.7529
1986,10,1,5,447,1.2954
1986,10,2,1,84,4.0256
1986,10,2,2,93,3.6998
1986,10,2,3,97,3.3188
1986,10,2,4,102,5.1690
1986,10,2,5,150,5.1885
1986,10,3,1,67,6.1647
1986,10,3,2,91,6.7757
1986,10,3,3,103,6.9524
1986,10,3,4,134,6.1355
1986,10,3,5,130,3.8948
1986,11,1,1,547,0.7946
1986,11,1,2,402,-0.3217
1986,11,1,3,262,-1.4273
1986,11,1,4,280,-1.4487
1986,11,1,5,439,-0.4740
1986,11,2,1,83,0.3517
1986,11,2,2,93,1.1836
1986,11,2,3,97,1.2500
1986,11,2,4,102,2.1617
1986,11,2,5,150,-0.7720
1986,11,3,1,66,3.1527
1986,11,3,2,89,0.7846
1986,11,3,3,103,2.6501
1986,11,3,4,133,3.3998
1986,11,3,5,130,2.4983
1986,12,1,1,536,-4.0836
1986,12,1,2,394,-1.3062
1986,12,1,3,255,-2.4606
1986,12,1,4,278,-3.2593
1986,12,1,5,434,-4.0536
1986,12,2,1,83,-2.5958
1986,12,2,2,92,-2.5852
1986,12,2,3,97,-2.3776
1986,12,2,4,102,-1.9962
1986,12,2,5,148,-2.6022
1986,12,3,1,66,-2.0034
1986,12,3,2,89,-2.9451
1986,12,3,3,102,-1.7595
1986,12,3,4,133,-3.0531
1986,12,3,5,130,-4.7071
1987,1,1,1,527,9.2096
1987,1,1,2,384,9.8164
1987,1,1,3,251,10.5254
1987,1,1,4,271,8.5603
1987,1,1,5,424,11.2125
1987,1,2,1,80,12.3632
1987,1,2,2,91,12.3230
1987,1,2,3,96,13.2222
1987,1,2,4,102,12.6859
1987,1,2,5,144,12.3449
1987,1,3,1,64,13.0482
1987,1,3,2,89,12.0814
1987,1,3,3,101,12.8923
1987,1,3,4,132,15.0819
1987,1,3,5,129,12.6993
1987,2,1,1,524,7.6879
1987,2,1,2,380,9.8282
1987,2,1,3,251,9.0591
1987,2,1,4,268,8.5343
1987,2,1,5,420,8.5948
1987,2,2,1,79,4.2187
1987,2,2,2,91,7.8444
1987,2,2,3,96,7.1345
1987,2,2,4,101,7.2114
1987,2,2,5,142,8.8061
1987,2,3,1,64,6.3921
1987,2,3,2,89,5.5265
1987,2,3,3,100,4.1629
1987,2,3,4,131,2.0494
1987,2,3,5,129,7.0271
1987,3,1,1,523,4.2910
1987,3,1,2,377,3.4694
1987,3,1,3,249,1.0322
1987,3,1,4,268,3.3292
1987,3,1,5,418,2.9092
1987,3,2,1,79,4.7511
1987,3,2,2,90,2.2343
1987,3,2,3,96,1.2164
1987,3,2,4,101,1.0536
1987,3,2,5,142,1.4260
1987,3,3,1,64,5.6408
1987,3,3,2,89,1.1135
1987,3,3,3,99,1.8606
1987,3,3,4,131,2.1716
1987,3,3,5,128,2.7047
1987,4,1,1,520,-2.1001
1987,4,1,2,372,-2.8326
1987,4,1,3,247,-2.3759
1987,4,1,4,264,-2.6461
1987,4,1,5,416,-0.4827
1987,4,2,1,79,-4.0111
1987,4,2,2,90,-1.8805
1987,4,2,3,96,-5.1949
1987,4,2,4,101,-3.8222
1987,4,2,5,142,-3.0014
1987,4,3,1,64,-1.3026
1987,4,3,2,89,-1.2574
1987,4,3,3,99,-2.0325
1987,4,3,4,131,-0.4616
1987,4,3,5,128,1.5533
1987,5,1,1,516,0.9460
1987,5,1,2,368,-0.5719
1987,5,1,3,244,-0.4052
1987,5,1,4,263,0.9622
1987,5,1,5,416,-0.4936
1987,5,2,1,78,0.8215
1987,5,2,2,90,0.4690
1987,5,2,3,95,-0.5532
1987,5,2,4,101,0.3609
1987,5,2,5,141,0.8461
1987,5,3,1,64,1.8020
1987,5,3,2,88,1.5741
1987,5,3,3,98,-0.1241
1987,5,3,4,131,0.4938
1987,5,3,5,128,1.7234
1987,6,1,1,513,3.0157
1987,6,1,2,366,0.7152
1987,6,1,3,243,2.7664
1987,6,1,4,263,-0.1299
1987,6,1,5,414,0.9528
1987,6,2,1,78,2.8187
1987,6,2,2,90,3.6267
1987,6,2,3,94,3.7133
1987,6,2,4,100,1.4343
1987,6,2,5,140,3.6016
1987,6,3,1,64,4.9374
1987,6,3,2,88,5.0046
1987,6,3,3,98,5.3211
1987,6,3,4,131,4.8309
1987,6,3,5,128,3.5125
1987,7,1,1,596,4.5093
1987,7,1,2,440,2.7502
1987,7,1,3,289,2.5667
1987,7,1,4,256,1.6934
1987,7,1,5,431,3.2670
1987,7,2,1,73,6.3081
1987,7,2,2,98,5.6360
1987,7,2,3,91,3.8456
1987,7,2,4,94,3.9120
1987,7,2,5,142,2.3630
1987,7,3,1,64,7.3477
1987,7,3,2,85,5.5662
1987,7,3,3,119,4.6808
1987,7,3,4,119,2.2457
1987,7,3,5,134,6.2947
1987,8,1,1,588,1.8823
1987,8,1,2,436,1.9628
1987,8,1,3,289,1.4847
1987,8,1,4,255,2.9819
1987,8,1,5,424,0.7395
1987,8,2,1,72,1.9552
1987,8,2,2,97,5.5631
1987,8,2,3,90,2.9965
1987,8,2,4,94,2.4091
1987,8,2,5,141,3.1733
1987,8,3,1,64,2.1714
1987,8,3,2,85,4.9428
1987,8,3,3,118,3.7903
1987,8,3,4,119,3.9418
1987,8,3,5,133,3.7884
1987,9,1,1,585,-0.2533
1987,9,1,2,433,0.7971
1987,9,1,3,286,-0.1033
1987,9,1,4,253,-1.6934
1987,9,1,5,421,-1.9850
1987,9,2,1,72,-1.2704
1987,9,2,2,97,-2.0959
1987,9,2,3,90,-0.6506
1987,9,2,4,90,-1.7893
1987,9,2,5,141,-1.4259
1987,9,3,1,64,-1.5599
1987,9,3,2,85,-0.9305
1987,9,3,3,118,-1.0177
1987,9,3,4,118,-4.0174
1987,9,3,5,131,-2.9473
1987,10,1,1,578,-30.8965
1987,10,1,2,429,-31.3560
1987,10,1,3,286,-28.8394
1987,10,1,4,251,-30.7940
1987,10,1,5,419,-31.7336
1987,10,2,1,70,-28.2742
1987,10,2,2,96,-29.8244
1987,10,2,3,89,-28.3724
1987,10,2,4,90,-26.9418
1987,10,2,5,140,-32.2442
1987,10,3,1,63,-24.9038
1987,10,3,2,85,-19.4093
1987,10,3,3,117,-20.7765
1987,10,3,4,118,-20.1549
1987,10,3,5,131,-23.7652
1987,11,1,1,568,-5.1525
1987,11,1,2,424,-3.6282
1987,11,1,3,284,-1.6977
1987,11,1,4,251,-7.4486
1987,11,1,5,414,-6.0571
1987,11,2,1,69,-2.5901
1987,11,2,2,94,-4.4811
1987,11,2,3,89,-4.5191
1987,11,2,4,90,-3.6672
1987,11,2,5,138,-5.1629
1987,11,3,1,63,-7.2567
1987,11,3,2,85,-6.0761
1987,11,3,3,117,-7.7615
1987,11,3,4,117,-7.1064
1987,11,3,5,130,-8.1418
1987,12,1,1,558,3.1903
1987,12,1,2,420,6.8400
1987,12,1,3,281,3.9160
1987,12,1,4,250,5.1411
1987,12,1,5,405,4.7021
1987,12,2,1,68,4.9536
1987,12,2,2,93,9.8153
1987,12,2,3,89,12.7412
1987,12,2,4,89,9.4558
1987,12,2,5,139,9.9800
1987,12,3,1,63,8.1798
1987,12,3,2,85,5.9072
1987,12,3,3,116,8.2126
1987,12,3,4,117,6.9559
1987,12,3,5,130,10.2022
1988,1,1,1,548,6.3443
1988,1,1,2,418,4.1044
1988,1,1,3,277,4.3225
1988,1,1,4,249,5.1622
1988,1,1,5,401,6.7020
1988,1,2,1,66,2.9583
1988,1,2,2,91,4.4808
1988,1,2,3,87,2.6522
1988,1,2,4,89,1.6400
1988,1,2,5,139,0.8285
1988,1,3,1,63,5.0737
1988,1,3,2,85,3.6190
1988,1,3,3,116,3.7594
1988,1,3,4,117,3.3033
1988,1,3,5,130,1.6325
1988,2,1,1,542,5.7945
1988,2,1,2,412,9.6037
1988,2,1,3,275,7.9398
1988,2,1,4,248,7.4621
1988,2,1,5,399,8.3391
1988,2,2,1,66,9.0695
1988,2,2,2,91,10.7589
1988,2,2,3,86,8.5523
1988,2,2,4,89,7.8241
1988,2,2,5,136,9.0380
1988,2,3,1,63,5.6294
1988,2,3,2,84,5.9955
1988,2,3,3,116,3.5307
1988,2,3,4,117,5.0784
1988,2,3,5,130,5.8871
1988,3,1,1,534,6.1842
1988,3,1,2,409,5.6322
1988,3,1,3,269,5.0040
1988,3,1,4,245,4.4744
1988,3,1,5,396,4.5380
1988,3,2,1,65,4.0101
1988,3,2,2,92,4.3778
1988,3,2,3,85,1.6721
1988,3,2,4,89,3.0206
1988,3,2,5,136,2.4750
1988,3,3,1,63,-1.4998
1988,3,3,2,84,0.0564
1988,3,3,3,116,-3.6149
1988,3,3,4,117,-4.6475
1988,3,3,5,130,-2.5146
1988,4,1,1,530,3.4273
1988,4,1,2,406,1.9971
1988,4,1,3,266,1.7064
1988,4,1,4,245,2.0073
1988,4,1,5,388,2.0958
1988,4,2,1,65,2.7779
1988,4,2,2,92,2.9661
1988,4,2,3,84,2.7040
1988,4,2,4,88,1.3999
1988,4,2,5,136,2.6229
1988,4,3,1,63,1.2039
1988,4,3,2,84,1.3560
1988,4,3,3,116,0.4887
1988,4,3,4,116,1.7270
1988,4,3,5,130,-0.0022
1988,5,1,1,529,-1.6848
1988,5,1,2,400,-1.9972
1988,5,1,3,264,-2.0610
1988,5,1,4,243,-2.7644
1988,5,1,5,384,-1.8102
1988,5,2,1,65,-1.3348
1988,5,2,2,90,-0.1616
1988,5,2,3,84,-2.7050
1988,5,2,4,88,-1.1723
1988,5,2,5,134,-2.1662
1988,5,3,1,63,-0.6373
1988,5,3,2,84,-0.8573
1988,5,3,3,116,0.5868
1988,5,3,4,115,0.6739
1988,5,3,5,129,-0.4048
1988,6,1,1,520,4.0563
1988,6,1,2,395,6.9710
1988,6,1,3,262,4.6451
1988,6,1,4,239,6.4507
1988,6,1,5,381,7.5984
1988,6,2,1,64,8.5276
1988,6,2,2,90,8.2932
1988,6,2,3,84,7.4990
1988,6,2,4,87,8.3444
1988,6,2,5,134,6.7135
1988,6,3,1,63,2.2451
1988,6,3,2,84,2.6739
1988,6,3,3,116,3.9645
1988,6,3,4,115,7.7829
1988,6,3,5,128,6.2939
1988,7,1,1,644,-0.2710
1988,7,1,2,380,-0.5915
1988,7,1,3,307,-0.7261
1988,7,1,4,255,0.4567
1988,7,1,5,432,0.2964
1988,7,2,1,93,-0.6103
1988,7,2,2,107,-0.2623
1988,7,2,3,83,-0.4557
1988,7,2,4,96,-1.4935
1988,7,2,5,139,-0.7962
1988,7,3,1,74,-0.4101
1988,7,3,2,90,-1.4097
1988,7,3,3,124,-0.5682
1988,7,3,4,134,-1.3209
1988,7,3,5,115,-2.1256
1988,8,1,1,638,-1.6137
1988,8,1,2,376,-2.3637
1988,8,1,3,305,-0.5411
1988,8,1,4,255,-2.0552
1988,8,1,5,430,-3.5813
1988,8,2,1,93,-3.1010
1988,8,2,2,107,-3.0110
1988,8,2,3,81,-3.2904
1988,8,2,4,96,-1.4826
1988,8,2,5,137,-3.1567
1988,8,3,1,74,-1.2384
1988,8,3,2,90,-3.4436
1988,8,3,3,123,-4.4077
1988,8,3,4,133,-3.8460
1988,8,3,5,115,-2.4006
1988,9,1,1,624,1.1295
1988,9,1,2,373,2.3183
1988,9,1,3,303,4.2732
1988,9,1,4,253,2.8716
1988,9,1,5,426,1.8161
1988,9,2,1,92,4.2848
1988,9,2,2,105,3.0319
1988,9,2,3,79,1.9874
1988,9,2,4,96,3.3966
1988,9,2,5,136,1.8512
1988,9,3,1,74,4.9213
1988,9,3,2,90,5.1153
1988,9,3,3,123,2.8513
1988,9,3,4,132,4.4458
1988,9,3,5,115,6.0497
1988,10,1,1,621,-1.8228
1988,10,1,2,370,-1.9568
1988,10,1,3,301,-2.7583
1988,10,1,4,252,-0.7188
1988,10,1,5,422,-1.6942
1988,10,2,1,92,1.1279
1988,10,2,2,102,0.0845
1988,10,2,3,78,0.2770
1988,10,2,4,94,-1.6370
1988,10,2,5,135,-0.9309
1988,10,3,1,74,4.9698
1988,10,3,2,90,2.1312
1988,10,3,3,122,3.6044
1988,10,3,4,132,1.0168
1988,10,3,5,115,3.0008
1988,11,1,1,613,-3.7104
1988,11,1,2,365,-4.0407
1988,11,1,3,299,-3.8127
1988,11,1,4,250,-4.0333
1988,11,1,5,419,-5.3624
1988,11,2,1,92,-2.4590
1988,11,2,2,102,-2.0515
1988,11,2,3,78,-2.8277
1988,11,2,4,93,-1.8287
1988,11,2,5,133,-4.0910
1988,11,3,1,74,-0.1041
1988,11,3,2,90,-1.5188
1988,11,3,3,121,-1.3033
1988,11,3,4,132,-1.7444
1988,11,3,5,115,-1.4170
1988,12,1,1,607,4.2889
1988,12,1,2,363,3.2848
1988,12,1,3,296,3.9039
1988,12,1,4,247,5.0738
1988,12,1,5,415,3.5160
1988,12,2,1,90,3.8591
1988,12,2,2,101,5.6635
1988,12,2,3,78,4.8844
1988,12,2,4,93,4.6664
1988,12,2,5,130,3.2780
1988,12,3,1,73,2.4855
1988,12,3,2,89,1.2003
1988,12,3,3,121,2.6738
1988,12,3,4,132,1.7569
1988,12,3,5,115,3.1857
1989,1,1,1,600,5.1590
1989,1,1,2,359,6.0564
1989,1,1,3,294,5.0077
1989,1,1,4,242,4.9642
1989,1,1,5,411,5.2653
1989,1,2,1,90,7.4181
1989,1,2,2,101,3.0432
1989,1,2,3,78,3.1318
1989,1,2,4,92,4.1811
1989,1,2,5,128,4.9048
1989,1,3,1,73,6.5229
1989,1,3,2,89,5.8903
1989,1,3,3,121,6.2083
1989,1,3,4,130,7.4162
1989,1,3,5,114,6.9507
1989,2,1,1,591,-0.1567
1989,2,1,2,356,1.7089
1989,2,1,3,293,1.0808
1989,2,1,4,240,-0.1203
1989,2,1,5,405,0.1846
1989,2,2,1,90,2.5050
1989,2,2,2,100,1.6851
1989,2,2,3,77,1.1441
1989,2,2,4,92,0.7838
1989,2,2,5,127,-0.6539
1989,2,3,1,72,-0.5646
1989,2,3,2,89,-2.3709
1989,2,3,3,120,-2.7615
1989,2,3,4,130,-2.7271
1989,2,3,5,114,-2.3529
1989,3,1,1,583,3.4466
1989,3,1,2,355,2.4945
1989,3,1,3,288,2.7510
1989,3,1,4,234,2.4808
1989,3,1,5,404,1.5556
1989,3,2,1,89,4.8149
