year,month,rank_ME,rank_DAC,nstocks,ret_vw
1971,9,1,5,169,-1.4628
1971,9,2,1,75,-1.6046
1971,9,2,2,51,0.0939
1971,9,2,3,63,-1.9070
1971,9,2,4,49,0.4935
1971,9,2,5,73,-0.5227
1971,9,3,1,75,-0.2894
1971,9,3,2,108,0.0229
1971,9,3,3,97,-0.0368
1971,9,3,4,97,-1.7970
1971,9,3,5,100,0.2144
1971,10,1,1,204,-7.5731
1971,10,1,2,102,-6.9198
1971,10,1,3,93,-5.2869
1971,10,1,4,122,-6.6246
1971,10,1,5,169,-7.1269
1971,10,2,1,75,-5.9189
1971,10,2,2,51,-5.4362
1971,10,2,3,63,-6.3012
1971,10,2,4,49,-6.7683
1971,10,2,5,73,-5.8669
1971,10,3,1,75,-4.4560
1971,10,3,2,108,-4.0838
1971,10,3,3,97,-3.6653
1971,10,3,4,97,-5.3640
1971,10,3,5,100,-4.5686
1971,11,1,1,204,-5.0538
1971,11,1,2,102,-5.4083
1971,11,1,3,93,-4.0691
1971,11,1,4,122,-3.9391
1971,11,1,5,169,-4.1547
1971,11,2,1,75,-3.5126
1971,11,2,2,51,-3.5406
1971,11,2,3,63,1.0434
1971,11,2,4,49,-3.4853
1971,11,2,5,73,-1.3447
1971,11,3,1,75,1.3438
1971,11,3,2,108,-0.0884
1971,11,3,3,97,-0.0323
1971,11,3,4,97,0.5698
1971,11,3,5,100,0.0314
1971,12,1,1,204,13.1300
1971,12,1,2,102,12.9883
1971,12,1,3,93,13.4584
1971,12,1,4,122,12.3615
1971,12,1,5,169,13.8016
1971,12,2,1,75,13.7344
1971,12,2,2,51,12.5585
1971,12,2,3,63,13.6519
1971,12,2,4,49,11.8537
1971,12,2,5,73,11.8627
1971,12,3,1,75,8.9481
1971,12,3,2,108,8.5111
1971,12,3,3,97,8.0386
1971,12,3,4,97,10.2088
1971,12,3,5,100,10.3718
1972,1,1,1,204,13.6870
1972,1,1,2,102,13.9004
1972,1,1,3,93,13.3536
1972,1,1,4,122,12.4104
1972,1,1,5,169,13.3717
1972,1,2,1,75,8.8835
1972,1,2,2,51,4.8186
1972,1,2,3,63,7.6060
1972,1,2,4,49,10.8757
1972,1,2,5,73,5.8834
1972,1,3,1,75,4.7306
1972,1,3,2,108,2.3485
1972,1,3,3,97,1.1287
1972,1,3,4,97,0.7282
1972,1,3,5,100,2.6453
1972,2,1,1,202,3.6621
1972,2,1,2,102,4.5707
1972,2,1,3,93,4.1978
1972,2,1,4,122,5.1284
1972,2,1,5,169,4.7047
1972,2,2,1,75,3.7231
1972,2,2,2,51,4.5285
1972,2,2,3,63,4.6871
1972,2,2,4,49,1.4899
1972,2,2,5,73,3.3393
1972,2,3,1,75,1.9059
1972,2,3,2,108,4.2918
1972,2,3,3,97,3.5021
1972,2,3,4,97,4.2226
1972,2,3,5,100,5.2790
1972,3,1,1,202,-1.9140
1972,3,1,2,102,0.1265
1972,3,1,3,93,-0.4527
1972,3,1,4,122,0.0989
1972,3,1,5,169,-0.7889
1972,3,2,1,75,-1.0605
1972,3,2,2,51,0.0566
1972,3,2,3,63,1.7137
1972,3,2,4,49,0.3963
1972,3,2,5,73,1.8149
1972,3,3,1,75,3.1648
1972,3,3,2,108,1.4665
1972,3,3,3,97,-0.8610
1972,3,3,4,97,-0.8293
1972,3,3,5,100,0.5743
1972,4,1,1,201,0.2507
1972,4,1,2,102,0.7902
1972,4,1,3,93,1.8048
1972,4,1,4,122,1.4876
1972,4,1,5,169,-0.9297
1972,4,2,1,75,2.6429
1972,4,2,2,51,1.4426
1972,4,2,3,63,-1.0088
1972,4,2,4,49,0.4914
1972,4,2,5,73,2.8681
1972,4,3,1,75,0.0328
1972,4,3,2,108,2.0571
1972,4,3,3,97,0.2460
1972,4,3,4,97,0.0144
1972,4,3,5,100,2.4585
1972,5,1,1,201,-0.8203
1972,5,1,2,102,-3.7542
1972,5,1,3,93,-0.4389
1972,5,1,4,122,-1.9602
1972,5,1,5,168,-3.3429
1972,5,2,1,75,-0.9841
1972,5,2,2,51,-2.5366
1972,5,2,3,63,-0.0559
1972,5,2,4,49,-2.8704
1972,5,2,5,73,-1.8450
1972,5,3,1,75,1.8581
1972,5,3,2,108,1.8921
1972,5,3,3,97,2.4128
1972,5,3,4,97,2.5032
1972,5,3,5,100,3.8248
1972,6,1,1,201,-4.1029
1972,6,1,2,102,-1.7062
1972,6,1,3,93,-3.4128
1972,6,1,4,122,-4.2832
1972,6,1,5,168,-3.5964
1972,6,2,1,75,-0.7361
1972,6,2,2,51,-3.0111
1972,6,2,3,63,-3.9267
1972,6,2,4,49,-5.3058
1972,6,2,5,73,-2.4457
1972,6,3,1,75,-2.2440
1972,6,3,2,108,-1.3903
1972,6,3,3,97,-1.4884
1972,6,3,4,97,-3.7290
1972,6,3,5,99,-0.8864
1972,7,1,1,228,-3.6840
1972,7,1,2,135,-3.1997
1972,7,1,3,104,-3.4849
1972,7,1,4,110,-3.3034
1972,7,1,5,203,-5.1506
1972,7,2,1,73,-3.9734
1972,7,2,2,72,-3.5602
1972,7,2,3,65,-3.1025
1972,7,2,4,66,-3.0866
1972,7,2,5,74,-4.8672
1972,7,3,1,84,1.1624
1972,7,3,2,103,-0.6713
1972,7,3,3,111,0.0566
1972,7,3,4,107,0.0294
1972,7,3,5,103,-1.2469
1972,8,1,1,225,-0.6653
1972,8,1,2,135,0.4281
1972,8,1,3,104,1.5002
1972,8,1,4,110,2.4129
1972,8,1,5,202,-0.6659
1972,8,2,1,73,2.0915
1972,8,2,2,72,0.5473
1972,8,2,3,65,3.0082
1972,8,2,4,65,3.1496
1972,8,2,5,74,-0.5562
1972,8,3,1,84,3.5966
1972,8,3,2,103,4.5835
1972,8,3,3,111,2.6438
1972,8,3,4,107,4.7333
1972,8,3,5,103,0.7809
1972,9,1,1,226,-3.6600
1972,9,1,2,134,-4.8573
1972,9,1,3,103,-4.9162
1972,9,1,4,110,-5.5746
1972,9,1,5,202,-4.4468
1972,9,2,1,72,-3.0197
1972,9,2,2,72,-2.4304
1972,9,2,3,65,-1.6320
1972,9,2,4,64,-3.7658
1972,9,2,5,74,-3.3783
1972,9,3,1,84,-1.1749
1972,9,3,2,103,-1.4771
1972,9,3,3,110,-0.2366
1972,9,3,4,107,0.6621
1972,9,3,5,103,-1.1050
1972,10,1,1,226,-2.5428
1972,10,1,2,134,-2.1012
1972,10,1,3,102,-2.5564
1972,10,1,4,109,-2.7266
1972,10,1,5,201,-3.1493
1972,10,2,1,72,-2.0859
1972,10,2,2,72,-1.0144
1972,10,2,3,65,0.2039
1972,10,2,4,64,-1.5321
1972,10,2,5,74,-1.7642
1972,10,3,1,84,-2.2511
1972,10,3,2,103,1.9812
1972,10,3,3,110,1.2597
1972,10,3,4,107,2.0884
1972,10,3,5,103,1.6664
1972,11,1,1,226,5.9130
1972,11,1,2,134,5.3918
1972,11,1,3,103,6.1799
1972,11,1,4,109,4.0222
1972,11,1,5,201,3.8568
1972,11,2,1,71,7.0001
1972,11,2,2,72,5.2940
1972,11,2,3,65,9.4992
1972,11,2,4,64,7.4149
1972,11,2,5,74,3.8369
1972,11,3,1,83,3.8230
1972,11,3,2,103,5.8479
1972,11,3,3,110,4.6929
1972,11,3,4,107,5.5080
1972,11,3,5,103,3.4734
1972,12,1,1,226,-1.4785
1972,12,1,2,134,0.0338
1972,12,1,3,103,-3.3566
1972,12,1,4,109,-2.0345
1972,12,1,5,200,-2.9353
1972,12,2,1,70,-0.4322
1972,12,2,2,72,-1.5404
1972,12,2,3,65,-2.4261
1972,12,2,4,64,-0.7899
1972,12,2,5,74,0.6311
1972,12,3,1,84,1.3957
1972,12,3,2,103,0.6360
1972,12,3,3,110,2.4345
1972,12,3,4,107,1.8793
1972,12,3,5,103,1.7942
1973,1,1,1,226,-3.6674
1973,1,1,2,134,-2.8021
1973,1,1,3,103,-4.2611
1973,1,1,4,109,-3.5281
1973,1,1,5,200,-4.5287
1973,1,2,1,70,-6.3450
1973,1,2,2,72,-5.0938
1973,1,2,3,65,-7.2179
1973,1,2,4,64,-5.5132
1973,1,2,5,73,-7.7186
1973,1,3,1,84,-0.0481
1973,1,3,2,103,-1.4418
1973,1,3,3,110,-3.5342
1973,1,3,4,107,-0.5711
1973,1,3,5,103,-5.8790
1973,2,1,1,224,-9.0593
1973,2,1,2,134,-8.4395
1973,2,1,3,103,-7.9641
1973,2,1,4,109,-8.1615
1973,2,1,5,200,-7.8210
1973,2,2,1,70,-8.5612
1973,2,2,2,72,-7.5764
1973,2,2,3,65,-10.0365
1973,2,2,4,64,-6.7468
1973,2,2,5,73,-9.9448
1973,2,3,1,84,-2.0803
1973,2,3,2,103,-4.1081
1973,2,3,3,110,-3.7319
1973,2,3,4,107,-5.5532
1973,2,3,5,103,-2.6697
1973,3,1,1,224,-2.0628
1973,3,1,2,134,-2.6611
1973,3,1,3,103,-2.6959
1973,3,1,4,108,-3.8803
1973,3,1,5,199,-2.0231
1973,3,2,1,70,-0.4148
1973,3,2,2,72,-2.8151
1973,3,2,3,65,-2.5971
1973,3,2,4,64,-3.3089
1973,3,2,5,73,-3.2700
1973,3,3,1,83,-0.8108
1973,3,3,2,103,0.4693
1973,3,3,3,109,0.0921
1973,3,3,4,107,0.3341
1973,3,3,5,103,-2.1284
1973,4,1,1,223,-8.7429
1973,4,1,2,134,-7.2171
1973,4,1,3,103,-5.7970
1973,4,1,4,107,-5.8787
1973,4,1,5,198,-7.3808
1973,4,2,1,70,-6.7245
1973,4,2,2,72,-5.9956
1973,4,2,3,65,-5.8685
1973,4,2,4,64,-6.6632
1973,4,2,5,74,-9.7511
1973,4,3,1,83,-4.8446
1973,4,3,2,103,-3.3025
1973,4,3,3,109,-5.1098
1973,4,3,4,106,-3.5481
1973,4,3,5,103,-6.7353
1973,5,1,1,221,-7.8370
1973,5,1,2,134,-10.0494
1973,5,1,3,103,-8.0987
1973,5,1,4,107,-7.5157
1973,5,1,5,197,-9.3552
1973,5,2,1,70,-6.8034
1973,5,2,2,72,-8.2607
1973,5,2,3,65,-10.0448
1973,5,2,4,64,-9.0777
1973,5,2,5,74,-9.4038
1973,5,3,1,83,-1.7108
1973,5,3,2,102,-1.8742
1973,5,3,3,109,-0.8307
1973,5,3,4,107,-1.7167
1973,5,3,5,103,-2.0513
1973,6,1,1,220,-1.8830
1973,6,1,2,131,-2.1300
1973,6,1,3,102,-3.8215
1973,6,1,4,107,-4.2081
1973,6,1,5,195,-4.1080
1973,6,2,1,70,-3.0840
1973,6,2,2,72,-2.9084
1973,6,2,3,65,-3.0771
1973,6,2,4,64,-1.5515
1973,6,2,5,73,-4.7080
1973,6,3,1,83,-0.8238
1973,6,3,2,102,-0.0775
1973,6,3,3,109,-0.7454
1973,6,3,4,107,-1.1806
1973,6,3,5,103,-1.6805
1973,7,1,1,228,12.8326
1973,7,1,2,130,14.7806
1973,7,1,3,120,16.7968
1973,7,1,4,142,13.6040
1973,7,1,5,224,18.1387
1973,7,2,1,80,12.8839
1973,7,2,2,69,13.4258
1973,7,2,3,70,12.8102
1973,7,2,4,68,12.3949
1973,7,2,5,78,15.6131
1973,7,3,1,79,3.8802
1973,7,3,2,114,5.9516
1973,7,3,3,122,3.9586
1973,7,3,4,115,4.7925
1973,7,3,5,84,9.6067
1973,8,1,1,227,-5.2424
1973,8,1,2,129,-7.0196
1973,8,1,3,120,-6.0728
1973,8,1,4,142,-5.6148
1973,8,1,5,223,-7.2914
1973,8,2,1,80,-2.2540
1973,8,2,2,69,-4.2685
1973,8,2,3,70,-4.7256
1973,8,2,4,68,-4.0797
1973,8,2,5,78,-3.7136
1973,8,3,1,79,-2.8230
1973,8,3,2,114,-3.3401
1973,8,3,3,122,-4.4316
1973,8,3,4,115,-2.6652
1973,8,3,5,84,-2.4296
1973,9,1,1,225,9.5436
1973,9,1,2,130,7.3629
1973,9,1,3,119,10.6950
1973,9,1,4,141,10.9413
1973,9,1,5,221,8.9575
1973,9,2,1,79,9.5142
1973,9,2,2,69,12.3233
1973,9,2,3,70,10.3448
1973,9,2,4,68,13.5677
1973,9,2,5,78,12.8462
1973,9,3,1,79,-1.2139
1973,9,3,2,114,5.2819
1973,9,3,3,122,6.9175
1973,9,3,4,115,6.2539
1973,9,3,5,84,7.4399
1973,10,1,1,224,2.4547
1973,10,1,2,130,1.8642
1973,10,1,3,118,-0.2922
1973,10,1,4,142,-1.2470
1973,10,1,5,221,-2.0154
1973,10,2,1,79,2.5610
1973,10,2,2,69,-0.4207
1973,10,2,3,70,0.2468
1973,10,2,4,68,0.9789
1973,10,2,5,78,-3.6196
1973,10,3,1,79,1.4895
1973,10,3,2,113,1.6307
1973,10,3,3,122,-0.9829
1973,10,3,4,115,-0.8364
1973,10,3,5,83,1.1591
1973,11,1,1,224,-19.0701
1973,11,1,2,130,-17.9496
1973,11,1,3,118,-20.3412
1973,11,1,4,142,-19.9464
1973,11,1,5,221,-23.1881
1973,11,2,1,79,-21.9722
1973,11,2,2,69,-18.5179
1973,11,2,3,69,-17.8436
1973,11,2,4,68,-21.3577
1973,11,2,5,78,-21.1840
1973,11,3,1,79,-12.5925
1973,11,3,2,113,-12.1170
1973,11,3,3,122,-8.6990
1973,11,3,4,115,-11.7091
1973,11,3,5,83,-15.2112
1973,12,1,1,223,-4.3785
1973,12,1,2,130,-4.4172
1973,12,1,3,117,-4.0287
1973,12,1,4,142,-2.8673
1973,12,1,5,220,-3.5859
1973,12,2,1,78,-1.9444
1973,12,2,2,68,-0.3035
1973,12,2,3,68,-0.3131
1973,12,2,4,68,-0.7521
1973,12,2,5,78,-3.1129
1973,12,3,1,79,-2.2637
1973,12,3,2,114,1.6518
1973,12,3,3,122,2.5650
1973,12,3,4,115,3.5618
1973,12,3,5,83,2.8123
1974,1,1,1,223,15.3533
1974,1,1,2,130,19.5418
1974,1,1,3,118,17.3314
1974,1,1,4,142,20.0269
1974,1,1,5,219,14.2799
1974,1,2,1,78,12.2803
1974,1,2,2,68,8.5458
1974,1,2,3,68,11.8031
1974,1,2,4,68,9.7303
1974,1,2,5,78,9.7274
1974,1,3,1,79,1.3048
1974,1,3,2,114,-2.4585
1974,1,3,3,122,-1.7605
1974,1,3,4,115,-0.1712
1974,1,3,5,83,-1.5176
1974,2,1,1,222,-1.1849
1974,2,1,2,130,-1.8301
1974,2,1,3,117,-0.2393
1974,2,1,4,142,-2.6570
1974,2,1,5,215,-0.5464
1974,2,2,1,78,2.7133
1974,2,2,2,68,2.1963
1974,2,2,3,68,1.7400
1974,2,2,4,68,-0.0775
1974,2,2,5,78,1.3690
1974,2,3,1,79,-0.6909
1974,2,3,2,114,-0.7035
1974,2,3,3,121,1.1835
1974,2,3,4,115,-0.0213
1974,2,3,5,83,0.8165
1974,3,1,1,222,2.0742
1974,3,1,2,128,1.4693
1974,3,1,3,116,-0.1980
1974,3,1,4,140,-0.4418
1974,3,1,5,213,0.0539
1974,3,2,1,78,-0.4976
1974,3,2,2,68,-0.4820
1974,3,2,3,68,-2.0115
1974,3,2,4,68,0.4883
1974,3,2,5,78,-1.1533
1974,3,3,1,79,-1.4400
1974,3,3,2,113,0.0312
1974,3,3,3,121,-3.4144
1974,3,3,4,115,-2.5341
1974,3,3,5,83,-3.8521
1974,4,1,1,222,-5.5243
1974,4,1,2,128,-5.2633
1974,4,1,3,116,-3.8844
1974,4,1,4,140,-5.4469
1974,4,1,5,212,-5.0130
1974,4,2,1,78,-3.4987
1974,4,2,2,68,-3.8179
1974,4,2,3,68,-5.7339
1974,4,2,4,68,-3.6665
1974,4,2,5,77,-3.8454
1974,4,3,1,79,-2.8974
1974,4,3,2,113,-2.1099
1974,4,3,3,121,-4.0523
1974,4,3,4,115,-3.5088
1974,4,3,5,83,-5.1022
1974,5,1,1,220,-7.3432
1974,5,1,2,128,-7.2698
1974,5,1,3,116,-8.0341
1974,5,1,4,140,-6.6122
1974,5,1,5,212,-8.5433
1974,5,2,1,76,-7.2833
1974,5,2,2,67,-6.9600
1974,5,2,3,68,-6.3334
1974,5,2,4,68,-6.0121
1974,5,2,5,78,-8.7899
1974,5,3,1,79,-3.0056
1974,5,3,2,113,-1.1330
1974,5,3,3,121,-2.3853
1974,5,3,4,115,-2.8318
1974,5,3,5,83,-5.3302
1974,6,1,1,219,-1.1012
1974,6,1,2,128,-2.8746
1974,6,1,3,116,-0.8005
1974,6,1,4,139,-2.0426
1974,6,1,5,211,-3.0351
1974,6,2,1,75,-4.5179
1974,6,2,2,67,1.4243
1974,6,2,3,68,-0.4411
1974,6,2,4,68,-1.9330
1974,6,2,5,77,-0.3740
1974,6,3,1,79,-2.4868
1974,6,3,2,113,-0.6352
1974,6,3,3,121,-0.7810
1974,6,3,4,115,-0.2973
1974,6,3,5,83,-0.6572
1974,7,1,1,283,-5.9535
1974,7,1,2,200,-4.9663
1974,7,1,3,155,-5.7994
1974,7,1,4,161,-4.4023
1974,7,1,5,267,-4.7788
1974,7,2,1,85,-4.7996
1974,7,2,2,81,-3.5346
1974,7,2,3,88,-4.0403
1974,7,2,4,77,-1.8820
1974,7,2,5,99,-6.5596
1974,7,3,1,96,-9.0608
1974,7,3,2,116,-3.2070
1974,7,3,3,125,-7.5582
1974,7,3,4,116,-10.5859
1974,7,3,5,105,-12.2533
1974,8,1,1,280,-6.2210
1974,8,1,2,200,-6.4057
1974,8,1,3,155,-7.2677
1974,8,1,4,161,-7.5961
1974,8,1,5,263,-8.4728
1974,8,2,1,83,-8.0736
1974,8,2,2,81,-7.4571
1974,8,2,3,88,-9.1332
1974,8,2,4,77,-7.3454
1974,8,2,5,98,-10.0049
1974,8,3,1,96,-7.5284
1974,8,3,2,116,-9.3590
1974,8,3,3,125,-6.9750
1974,8,3,4,116,-9.0011
1974,8,3,5,105,-10.2749
1974,9,1,1,279,-8.8505
1974,9,1,2,198,-7.8410
1974,9,1,3,153,-9.4837
1974,9,1,4,160,-8.8947
1974,9,1,5,263,-9.2119
1974,9,2,1,84,-7.5206
1974,9,2,2,81,-7.7622
1974,9,2,3,87,-9.3709
1974,9,2,4,77,-9.8074
1974,9,2,5,98,-11.7697
1974,9,3,1,96,-14.3579
1974,9,3,2,116,-9.9074
1974,9,3,3,125,-9.1417
1974,9,3,4,116,-13.9709
1974,9,3,5,104,-14.8685
1974,10,1,1,276,10.0764
1974,10,1,2,196,7.9749
1974,10,1,3,152,9.9030
1974,10,1,4,160,8.9213
1974,10,1,5,262,7.0520
1974,10,2,1,82,12.5138
1974,10,2,2,81,8.8163
1974,10,2,3,88,8.3734
1974,10,2,4,75,7.8215
1974,10,2,5,97,10.6770
1974,10,3,1,96,14.2993
1974,10,3,2,115,18.2584
1974,10,3,3,125,15.8597
1974,10,3,4,116,21.2034
1974,10,3,5,104,19.4927
1974,11,1,1,276,-4.8130
1974,11,1,2,194,-5.4099
1974,11,1,3,154,-6.0950
1974,11,1,4,159,-8.4581
1974,11,1,5,262,-6.9315
1974,11,2,1,82,-3.8009
1974,11,2,2,81,-3.4801
1974,11,2,3,87,-4.0955
1974,11,2,4,76,-2.8014
1974,11,2,5,97,-6.8589
1974,11,3,1,96,-6.6188
1974,11,3,2,115,-3.1866
1974,11,3,3,125,-4.1197
1974,11,3,4,116,-1.4933
1974,11,3,5,104,-4.9688
1974,12,1,1,271,-8.4327
1974,12,1,2,194,-8.1528
1974,12,1,3,154,-7.3183
1974,12,1,4,159,-9.7894
1974,12,1,5,260,-7.5824
1974,12,2,1,81,-6.5430
1974,12,2,2,81,-6.1391
1974,12,2,3,87,-7.4693
1974,12,2,4,77,-5.5478
1974,12,2,5,98,-5.5665
1974,12,3,1,96,-2.9365
1974,12,3,2,115,-1.1303
1974,12,3,3,125,-1.2789
1974,12,3,4,116,-1.2612
1974,12,3,5,103,-4.5963
1975,1,1,1,272,27.9201
1975,1,1,2,193,33.2022
1975,1,1,3,153,30.3569
1975,1,1,4,158,31.8452
1975,1,1,5,261,30.2685
1975,1,2,1,81,25.0527
1975,1,2,2,80,26.6554
1975,1,2,3,87,24.4316
1975,1,2,4,76,25.2781
1975,1,2,5,97,31.5037
1975,1,3,1,96,15.1329
1975,1,3,2,114,7.7772
1975,1,3,3,125,14.7242
1975,1,3,4,116,6.9971
1975,1,3,5,104,12.9664
1975,2,1,1,271,8.3473
1975,2,1,2,192,3.8615
1975,2,1,3,153,4.1866
1975,2,1,4,158,3.8130
1975,2,1,5,258,3.3672
1975,2,2,1,81,4.9870
1975,2,2,2,80,4.0719
1975,2,2,3,87,5.4053
1975,2,2,4,76,5.2140
1975,2,2,5,97,4.6105
1975,2,3,1,96,9.7700
1975,2,3,2,114,4.3991
1975,2,3,3,125,5.2906
1975,2,3,4,116,10.3854
1975,2,3,5,104,8.4469
1975,3,1,1,271,9.5378
1975,3,1,2,193,8.9105
1975,3,1,3,152,10.8695
1975,3,1,4,158,9.9769
1975,3,1,5,256,9.1717
1975,3,2,1,81,8.5810
1975,3,2,2,80,6.7934
1975,3,2,3,87,8.2988
1975,3,2,4,76,6.4212
1975,3,2,5,97,10.1029
1975,3,3,1,96,3.6439
1975,3,3,2,114,1.3453
1975,3,3,3,124,2.0072
1975,3,3,4,116,5.0617
1975,3,3,5,104,4.5903
1975,4,1,1,272,4.6587
1975,4,1,2,193,4.6869
1975,4,1,3,152,3.5719
1975,4,1,4,158,0.7710
1975,4,1,5,253,4.1612
1975,4,2,1,81,6.6698
1975,4,2,2,80,4.6229
1975,4,2,3,87,4.8252
1975,4,2,4,76,4.2400
1975,4,2,5,97,3.6678
1975,4,3,1,96,6.8033
1975,4,3,2,114,8.3017
1975,4,3,3,124,2.8158
1975,4,3,4,116,2.3458
1975,4,3,5,104,4.9259
1975,5,1,1,271,9.4418
1975,5,1,2,193,6.4259
1975,5,1,3,151,7.4472
1975,5,1,4,155,8.9596
1975,5,1,5,253,7.2443
1975,5,2,1,81,8.4015
1975,5,2,2,80,8.7134
1975,5,2,3,87,6.0352
1975,5,2,4,76,9.6432
1975,5,2,5,97,7.8607
1975,5,3,1,96,3.1497
1975,5,3,2,114,6.7155
1975,5,3,3,124,5.3600
1975,5,3,4,116,5.8872
1975,5,3,5,104,5.4416
1975,6,1,1,270,8.3836
1975,6,1,2,190,6.7559
1975,6,1,3,153,7.6229
1975,6,1,4,155,8.8458
1975,6,1,5,253,7.5093
1975,6,2,1,81,5.5890
1975,6,2,2,80,5.0730
1975,6,2,3,87,6.1469
1975,6,2,4,75,7.6120
1975,6,2,5,97,7.1722
1975,6,3,1,95,3.7652
1975,6,3,2,114,6.2347
1975,6,3,3,124,4.1558
1975,6,3,4,116,5.2980
1975,6,3,5,104,4.4202
1975,7,1,1,436,-0.8504
1975,7,1,2,225,-1.8505
1975,7,1,3,216,1.4087
1975,7,1,4,237,-1.4233
1975,7,1,5,297,-0.2939
1975,7,2,1,117,-4.9804
1975,7,2,2,111,-2.4310
1975,7,2,3,92,-3.0517
1975,7,2,4,92,-4.9437
1975,7,2,5,139,-3.2833
1975,7,3,1,107,-6.9601
1975,7,3,2,133,-4.5329
1975,7,3,3,142,-5.0974
1975,7,3,4,147,-7.0623
1975,7,3,5,134,-9.2930
1975,8,1,1,435,-6.3202
1975,8,1,2,224,-5.9262
1975,8,1,3,215,-6.0193
1975,8,1,4,237,-5.2700
1975,8,1,5,294,-7.3198
1975,8,2,1,117,-3.6504
1975,8,2,2,111,-3.3001
1975,8,2,3,92,-5.2295
1975,8,2,4,92,-4.1313
1975,8,2,5,139,-5.4149
1975,8,3,1,107,-1.0100
1975,8,3,2,133,-1.6218
1975,8,3,3,142,-0.7311
1975,8,3,4,147,-2.0004
1975,8,3,5,133,-3.0170
1975,9,1,1,434,-3.2012
1975,9,1,2,224,-3.6363
1975,9,1,3,215,-4.0826
1975,9,1,4,236,-2.4759
1975,9,1,5,296,-2.8951
1975,9,2,1,117,-3.3064
1975,9,2,2,111,-3.3778
1975,9,2,3,91,-4.1894
1975,9,2,4,91,-2.4911
1975,9,2,5,138,-3.3141
1975,9,3,1,107,-2.3734
1975,9,3,2,132,-1.9738
1975,9,3,3,142,-3.8857
1975,9,3,4,147,-3.3264
1975,9,3,5,133,-5.5911
1975,10,1,1,431,2.5847
1975,10,1,2,223,1.9482
1975,10,1,3,214,2.3902
1975,10,1,4,235,0.3290
1975,10,1,5,295,3.2888
1975,10,2,1,117,3.1766
1975,10,2,2,111,5.1026
1975,10,2,3,91,2.0922
1975,10,2,4,91,3.7037
1975,10,2,5,137,1.6032
1975,10,3,1,107,6.8625
1975,10,3,2,132,6.3168
1975,10,3,3,142,5.1172
1975,10,3,4,147,6.8424
1975,10,3,5,133,7.4629
1975,11,1,1,432,2.6478
1975,11,1,2,220,4.0127
1975,11,1,3,214,4.5503
1975,11,1,4,236,3.5277
1975,11,1,5,296,1.5006
1975,11,2,1,117,2.9037
1975,11,2,2,111,2.9919
1975,11,2,3,91,3.1794
1975,11,2,4,90,4.8090
1975,11,2,5,137,2.3751
1975,11,3,1,107,2.6813
1975,11,3,2,132,2.3653
1975,11,3,3,141,3.2347
1975,11,3,4,146,2.9864
1975,11,3,5,133,3.4205
1975,12,1,1,431,-0.6337
1975,12,1,2,218,-2.3449
1975,12,1,3,215,-2.0487
1975,12,1,4,236,-0.8230
1975,12,1,5,293,-1.5014
1975,12,2,1,116,-0.1847
1975,12,2,2,110,-1.8395
1975,12,2,3,91,-0.0966
1975,12,2,4,90,-0.5730
1975,12,2,5,137,-2.4397
1975,12,3,1,107,-0.5739
1975,12,3,2,132,-0.0236
1975,12,3,3,142,0.0802
1975,12,3,4,147,-2.6558
1975,12,3,5,133,-2.9406
1976,1,1,1,428,23.2882
1976,1,1,2,218,21.6830
1976,1,1,3,213,21.5276
1976,1,1,4,233,22.7884
1976,1,1,5,291,23.6776
1976,1,2,1,116,20.5121
1976,1,2,2,110,19.2223
1976,1,2,3,91,17.7705
1976,1,2,4,89,16.2449
1976,1,2,5,135,18.0052
1976,1,3,1,107,16.6901
1976,1,3,2,132,10.4326
1976,1,3,3,142,12.7074
1976,1,3,4,146,9.9984
1976,1,3,5,133,10.9521
1976,2,1,1,401,12.5255
1976,2,1,2,208,11.4551
1976,2,1,3,203,11.0155
1976,2,1,4,228,12.5623
1976,2,1,5,283,11.4235
1976,2,2,1,115,7.9210
1976,2,2,2,110,5.5069
1976,2,2,3,90,5.6744
1976,2,2,4,88,7.1635
1976,2,2,5,135,9.1770
1976,2,3,1,107,1.1622
1976,2,3,2,132,0.6299
1976,2,3,3,142,0.3282
1976,2,3,4,147,-1.7578
1976,2,3,5,133,-3.8252
1976,3,1,1,423,1.7629
1976,3,1,2,218,2.2805
1976,3,1,3,213,0.7931
1976,3,1,4,233,1.0419
1976,3,1,5,289,2.1216
1976,3,2,1,115,3.3971
1976,3,2,2,110,0.6818
1976,3,2,3,91,0.9289
1976,3,2,4,88,1.3369
1976,3,2,5,135,1.0562
1976,3,3,1,106,1.2017
1976,3,3,2,132,4.2334
1976,3,3,3,142,1.2500
1976,3,3,4,146,4.4686
1976,3,3,5,133,3.2071
1976,4,1,1,413,-1.4469
1976,4,1,2,214,-1.2483
1976,4,1,3,208,-1.0354
1976,4,1,4,229,-2.0606
1976,4,1,5,278,-1.5690
1976,4,2,1,114,-1.5356
1976,4,2,2,109,-0.2786
1976,4,2,3,91,-0.1486
1976,4,2,4,88,-0.5467
1976,4,2,5,134,-2.2877
1976,4,3,1,106,-1.3280
1976,4,3,2,132,-0.5470
1976,4,3,3,142,0.0495
1976,4,3,4,146,-1.2698
1976,4,3,5,133,-2.3927
1976,5,1,1,417,-2.3693
1976,5,1,2,216,-2.6205
1976,5,1,3,213,-3.8362
1976,5,1,4,232,-3.4013
1976,5,1,5,285,-3.6211
1976,5,2,1,114,-1.2496
1976,5,2,2,109,-2.9267
