year,month,rank_ME,rank_dFNL,nstocks,ret_vw
1986,8,3,1,100,8.1619
1986,8,3,2,117,6.9512
1986,8,3,3,144,7.7989
1986,8,3,4,132,5.8548
1986,8,3,5,137,6.3604
1986,9,1,1,564,-4.8410
1986,9,1,2,366,-4.8237
1986,9,1,3,289,-6.3951
1986,9,1,4,332,-4.7998
1986,9,1,5,625,-7.2352
1986,9,2,1,127,-5.1235
1986,9,2,2,122,-5.1276
1986,9,2,3,107,-6.7025
1986,9,2,4,115,-6.2983
1986,9,2,5,148,-7.2074
1986,9,3,1,100,-5.3816
1986,9,3,2,116,-7.7122
1986,9,3,3,144,-9.3429
1986,9,3,4,130,-7.5168
1986,9,3,5,137,-7.6736
1986,10,1,1,555,1.9930
1986,10,1,2,365,0.7441
1986,10,1,3,287,3.9673
1986,10,1,4,327,2.1874
1986,10,1,5,616,2.1204
1986,10,2,1,126,5.0348
1986,10,2,2,120,4.4074
1986,10,2,3,106,4.3680
1986,10,2,4,115,4.1232
1986,10,2,5,147,4.6488
1986,10,3,1,99,5.6115
1986,10,3,2,116,6.7052
1986,10,3,3,144,5.9910
1986,10,3,4,128,4.0902
1986,10,3,5,137,7.2165
1986,11,1,1,547,0.9010
1986,11,1,2,365,1.2019
1986,11,1,3,283,-1.8332
1986,11,1,4,322,-1.1337
1986,11,1,5,605,-1.2500
1986,11,2,1,125,0.5731
1986,11,2,2,119,0.7249
1986,11,2,3,106,2.7031
1986,11,2,4,115,0.1257
1986,11,2,5,147,-0.2406
1986,11,3,1,97,1.7497
1986,11,3,2,113,2.3831
1986,11,3,3,144,2.9071
1986,11,3,4,128,2.0199
1986,11,3,5,137,2.8108
1986,12,1,1,537,-2.9866
1986,12,1,2,359,-2.3006
1986,12,1,3,277,-2.4034
1986,12,1,4,315,-2.8128
1986,12,1,5,597,-4.2641
1986,12,2,1,125,-2.2903
1986,12,2,2,118,-1.8599
1986,12,2,3,106,-2.1362
1986,12,2,4,114,-2.0405
1986,12,2,5,146,-3.9606
1986,12,3,1,97,-2.3611
1986,12,3,2,112,-3.3526
1986,12,3,3,144,-1.3014
1986,12,3,4,127,-4.2535
1986,12,3,5,137,-3.2121
1987,1,1,1,525,10.2193
1987,1,1,2,352,10.0855
1987,1,1,3,270,9.0283
1987,1,1,4,310,10.8535
1987,1,1,5,588,11.4970
1987,1,2,1,121,11.7515
1987,1,2,2,117,11.3136
1987,1,2,3,105,13.1519
1987,1,2,4,112,12.1143
1987,1,2,5,142,14.1942
1987,1,3,1,95,13.4198
1987,1,3,2,110,13.5460
1987,1,3,3,144,13.4945
1987,1,3,4,125,12.5550
1987,1,3,5,135,14.7435
1987,2,1,1,523,8.0110
1987,2,1,2,347,8.4400
1987,2,1,3,269,8.1149
1987,2,1,4,307,8.3465
1987,2,1,5,580,8.7858
1987,2,2,1,119,8.5681
1987,2,2,2,115,5.5151
1987,2,2,3,105,8.6341
1987,2,2,4,112,6.7759
1987,2,2,5,141,7.8098
1987,2,3,1,94,4.6433
1987,2,3,2,110,3.2553
1987,2,3,3,143,2.8552
1987,2,3,4,125,5.7721
1987,2,3,5,135,5.6868
1987,3,1,1,521,5.0919
1987,3,1,2,344,2.0064
1987,3,1,3,269,1.8536
1987,3,1,4,306,3.2363
1987,3,1,5,578,1.9187
1987,3,2,1,119,3.0748
1987,3,2,2,114,4.0193
1987,3,2,3,105,2.0766
1987,3,2,4,112,-0.0252
1987,3,2,5,141,0.5575
1987,3,3,1,93,4.3120
1987,3,3,2,110,4.0552
1987,3,3,3,143,2.3683
1987,3,3,4,125,2.7244
1987,3,3,5,134,1.8209
1987,4,1,1,516,-2.0823
1987,4,1,2,340,-1.1846
1987,4,1,3,267,-1.7594
1987,4,1,4,302,-1.3522
1987,4,1,5,575,-2.9018
1987,4,2,1,119,-3.6214
1987,4,2,2,114,-3.9059
1987,4,2,3,105,-1.6805
1987,4,2,4,111,-3.6699
1987,4,2,5,141,-1.6914
1987,4,3,1,93,-1.3910
1987,4,3,2,110,-0.6495
1987,4,3,3,142,-0.9137
1987,4,3,4,125,-0.0400
1987,4,3,5,134,-0.8133
1987,5,1,1,510,1.4834
1987,5,1,2,337,0.6546
1987,5,1,3,267,-0.6040
1987,5,1,4,300,-0.1335
1987,5,1,5,568,-0.4366
1987,5,2,1,118,0.6730
1987,5,2,2,113,0.3709
1987,5,2,3,105,1.2237
1987,5,2,4,110,0.3053
1987,5,2,5,141,0.1402
1987,5,3,1,91,1.4042
1987,5,3,2,110,0.4631
1987,5,3,3,142,1.0259
1987,5,3,4,125,0.6809
1987,5,3,5,134,1.1405
1987,6,1,1,507,2.4414
1987,6,1,2,336,1.7324
1987,6,1,3,266,0.7428
1987,6,1,4,299,2.1273
1987,6,1,5,565,1.5930
1987,6,2,1,118,4.8361
1987,6,2,2,111,3.3376
1987,6,2,3,105,1.3601
1987,6,2,4,110,1.5795
1987,6,2,5,140,4.6307
1987,6,3,1,91,4.8058
1987,6,3,2,110,4.6119
1987,6,3,3,142,5.1506
1987,6,3,4,125,4.3465
1987,6,3,5,134,4.8995
1987,7,1,1,587,3.8949
1987,7,1,2,372,4.3040
1987,7,1,3,342,3.3066
1987,7,1,4,413,2.9805
1987,7,1,5,495,2.2533
1987,7,2,1,104,5.7581
1987,7,2,2,124,4.5537
1987,7,2,3,113,3.1515
1987,7,2,4,107,3.3226
1987,7,2,5,134,3.8717
1987,7,3,1,100,7.6482
1987,7,3,2,117,2.6127
1987,7,3,3,150,3.3564
1987,7,3,4,126,4.5889
1987,7,3,5,119,7.1112
1987,8,1,1,581,2.4285
1987,8,1,2,367,1.6451
1987,8,1,3,342,2.2718
1987,8,1,4,409,2.8004
1987,8,1,5,488,0.6115
1987,8,2,1,103,1.8863
1987,8,2,2,124,3.7824
1987,8,2,3,110,5.2144
1987,8,2,4,107,4.3302
1987,8,2,5,134,3.1278
1987,8,3,1,100,5.2234
1987,8,3,2,117,3.2458
1987,8,3,3,150,4.2227
1987,8,3,4,124,2.6110
1987,8,3,5,119,3.3173
1987,9,1,1,577,0.9700
1987,9,1,2,365,-1.3527
1987,9,1,3,339,-0.9205
1987,9,1,4,404,-1.4577
1987,9,1,5,486,-1.8399
1987,9,2,1,101,-1.3303
1987,9,2,2,124,-1.8367
1987,9,2,3,109,-0.9837
1987,9,2,4,106,-0.7222
1987,9,2,5,134,-1.5630
1987,9,3,1,100,-0.8523
1987,9,3,2,116,-1.7541
1987,9,3,3,150,-2.5033
1987,9,3,4,124,-3.1193
1987,9,3,5,117,-2.9797
1987,10,1,1,567,-31.5840
1987,10,1,2,362,-29.9475
1987,10,1,3,338,-30.9106
1987,10,1,4,403,-29.5238
1987,10,1,5,485,-32.0696
1987,10,2,1,99,-31.3419
1987,10,2,2,123,-29.1317
1987,10,2,3,108,-27.3763
1987,10,2,4,105,-27.7247
1987,10,2,5,132,-33.2796
1987,10,3,1,99,-23.9440
1987,10,3,2,115,-19.8728
1987,10,3,3,150,-18.1630
1987,10,3,4,124,-22.4293
1987,10,3,5,117,-24.6381
1987,11,1,1,558,-4.3622
1987,11,1,2,360,-2.9242
1987,11,1,3,334,-6.5456
1987,11,1,4,399,-6.1210
1987,11,1,5,481,-6.5808
1987,11,2,1,97,-4.9518
1987,11,2,2,123,-2.7221
1987,11,2,3,107,-3.1096
1987,11,2,4,104,-4.5270
1987,11,2,5,131,-5.6398
1987,11,3,1,99,-8.9355
1987,11,3,2,115,-8.7219
1987,11,3,3,149,-7.1037
1987,11,3,4,123,-6.7205
1987,11,3,5,116,-8.1171
1987,12,1,1,550,5.1798
1987,12,1,2,357,6.0796
1987,12,1,3,331,4.6730
1987,12,1,4,394,5.8816
1987,12,1,5,472,2.9944
1987,12,2,1,95,10.3361
1987,12,2,2,122,9.9437
1987,12,2,3,107,9.9043
1987,12,2,4,104,10.0511
1987,12,2,5,132,8.1020
1987,12,3,1,98,8.7971
1987,12,3,2,114,8.7705
1987,12,3,3,149,5.9549
1987,12,3,4,123,7.9084
1987,12,3,5,116,8.5294
1988,1,1,1,540,5.3717
1988,1,1,2,354,4.9699
1988,1,1,3,330,4.9046
1988,1,1,4,389,4.7176
1988,1,1,5,467,7.9645
1988,1,2,1,92,3.5209
1988,1,2,2,122,3.9094
1988,1,2,3,106,1.3806
1988,1,2,4,104,3.1748
1988,1,2,5,130,1.5888
1988,1,3,1,97,2.7406
1988,1,3,2,114,4.9704
1988,1,3,3,149,4.9572
1988,1,3,4,123,3.3168
1988,1,3,5,116,2.7115
1988,2,1,1,532,5.7743
1988,2,1,2,353,9.5464
1988,2,1,3,324,7.6134
1988,2,1,4,388,8.0172
1988,2,1,5,464,7.4330
1988,2,2,1,92,11.8604
1988,2,2,2,121,9.1212
1988,2,2,3,103,6.5045
1988,2,2,4,104,8.8203
1988,2,2,5,130,8.5064
1988,2,3,1,96,6.3151
1988,2,3,2,114,3.5328
1988,2,3,3,149,3.8013
1988,2,3,4,123,5.9858
1988,2,3,5,116,6.9225
1988,3,1,1,522,6.0271
1988,3,1,2,348,6.3330
1988,3,1,3,325,5.1150
1988,3,1,4,384,5.4734
1988,3,1,5,460,3.7478
1988,3,2,1,92,6.4714
1988,3,2,2,119,3.0824
1988,3,2,3,103,1.9068
1988,3,2,4,103,1.6264
1988,3,2,5,130,3.9714
1988,3,3,1,96,-2.3904
1988,3,3,2,114,-1.2809
1988,3,3,3,149,-3.3030
1988,3,3,4,123,-2.1848
1988,3,3,5,116,-3.5436
1988,4,1,1,519,2.3266
1988,4,1,2,339,2.1144
1988,4,1,3,324,1.5573
1988,4,1,4,380,3.4425
1988,4,1,5,455,1.0277
1988,4,2,1,92,1.6977
1988,4,2,2,118,1.6270
1988,4,2,3,102,1.6750
1988,4,2,4,103,3.3153
1988,4,2,5,129,1.5663
1988,4,3,1,95,0.8019
1988,4,3,2,114,0.9367
1988,4,3,3,147,2.0728
1988,4,3,4,123,0.5475
1988,4,3,5,116,0.3744
1988,5,1,1,515,-2.2028
1988,5,1,2,337,-2.9496
1988,5,1,3,322,-1.4321
1988,5,1,4,378,-1.4826
1988,5,1,5,445,-1.4679
1988,5,2,1,91,-1.8299
1988,5,2,2,117,-1.8485
1988,5,2,3,102,-0.7905
1988,5,2,4,102,-1.4001
1988,5,2,5,128,-1.3860
1988,5,3,1,95,-0.6323
1988,5,3,2,113,0.5291
1988,5,3,3,147,1.0511
1988,5,3,4,123,0.0570
1988,5,3,5,115,-0.3090
1988,6,1,1,507,5.3814
1988,6,1,2,333,6.3102
1988,6,1,3,315,5.4778
1988,6,1,4,371,5.5433
1988,6,1,5,441,6.7421
1988,6,2,1,89,7.4230
1988,6,2,2,116,9.0523
1988,6,2,3,101,7.9985
1988,6,2,4,101,7.0702
1988,6,2,5,127,7.1269
1988,6,3,1,95,3.4872
1988,6,3,2,112,3.3671
1988,6,3,3,147,5.3593
1988,6,3,4,122,5.0074
1988,6,3,5,115,6.0780
1988,7,1,1,544,1.1987
1988,7,1,2,371,-0.5671
1988,7,1,3,377,-1.1967
1988,7,1,4,344,-0.2665
1988,7,1,5,587,-0.2807
1988,7,2,1,117,-0.9715
1988,7,2,2,114,-0.8408
1988,7,2,3,123,-1.7430
1988,7,2,4,113,-1.4012
1988,7,2,5,152,-0.8770
1988,7,3,1,99,-1.7571
1988,7,3,2,142,-0.9888
1988,7,3,3,134,-0.4313
1988,7,3,4,131,-0.0507
1988,7,3,5,110,-2.0009
1988,8,1,1,537,-1.7138
1988,8,1,2,368,-1.2608
1988,8,1,3,374,-2.5509
1988,8,1,4,344,-2.5435
1988,8,1,5,583,-3.6273
1988,8,2,1,117,-3.4753
1988,8,2,2,114,-2.5247
1988,8,2,3,122,-2.5811
1988,8,2,4,112,-2.9404
1988,8,2,5,150,-2.7520
1988,8,3,1,98,-2.9803
1988,8,3,2,142,-3.4650
1988,8,3,3,134,-3.8504
1988,8,3,4,130,-1.8562
1988,8,3,5,110,-3.0124
1988,9,1,1,528,1.7177
1988,9,1,2,366,3.7385
1988,9,1,3,370,1.8918
1988,9,1,4,339,0.7584
1988,9,1,5,573,2.6894
1988,9,2,1,115,3.1715
1988,9,2,2,111,4.1452
1988,9,2,3,122,1.4833
1988,9,2,4,111,3.1839
1988,9,2,5,149,1.8206
1988,9,3,1,98,3.5625
1988,9,3,2,142,3.6399
1988,9,3,3,134,3.8248
1988,9,3,4,129,4.5801
1988,9,3,5,110,5.7079
1988,10,1,1,523,-1.7438
1988,10,1,2,364,-1.5706
1988,10,1,3,370,-2.2730
1988,10,1,4,336,-1.3790
1988,10,1,5,565,-2.1195
1988,10,2,1,114,-0.1538
1988,10,2,2,108,-0.8379
1988,10,2,3,122,0.2449
1988,10,2,4,109,-0.4707
1988,10,2,5,147,-0.4330
1988,10,3,1,98,4.6455
1988,10,3,2,142,2.1495
1988,10,3,3,134,2.1843
1988,10,3,4,129,2.2417
1988,10,3,5,109,3.3704
1988,11,1,1,515,-4.4453
1988,11,1,2,363,-3.9866
1988,11,1,3,368,-3.5449
1988,11,1,4,332,-3.7198
1988,11,1,5,560,-4.8341
1988,11,2,1,113,-2.0891
1988,11,2,2,108,-2.7252
1988,11,2,3,122,-3.8566
1988,11,2,4,109,-2.2121
1988,11,2,5,144,-2.7904
1988,11,3,1,97,-0.1125
1988,11,3,2,141,-0.4325
1988,11,3,3,134,-2.0045
1988,11,3,4,129,-1.8126
1988,11,3,5,107,-1.8963
1988,12,1,1,512,4.3474
1988,12,1,2,358,3.4824
1988,12,1,3,364,5.7318
1988,12,1,4,328,2.0745
1988,12,1,5,553,3.5819
1988,12,2,1,112,6.1815
1988,12,2,2,108,5.4001
1988,12,2,3,122,4.3277
1988,12,2,4,107,3.5237
1988,12,2,5,142,3.1051
1988,12,3,1,96,2.4215
1988,12,3,2,140,1.9312
1988,12,3,3,134,2.0586
1988,12,3,4,128,1.7708
1988,12,3,5,107,3.3401
1989,1,1,1,505,6.1774
1989,1,1,2,350,4.2127
1989,1,1,3,362,3.0211
1989,1,1,4,324,5.5734
1989,1,1,5,548,5.6457
1989,1,2,1,112,6.4467
1989,1,2,2,108,4.0939
1989,1,2,3,121,3.5184
1989,1,2,4,106,3.6686
1989,1,2,5,141,5.1000
1989,1,3,1,96,6.2538
1989,1,3,2,140,7.5351
1989,1,3,3,134,6.2219
1989,1,3,4,126,6.4497
1989,1,3,5,105,7.0529
1989,2,1,1,499,1.5544
1989,2,1,2,347,0.6992
1989,2,1,3,357,0.4474
1989,2,1,4,320,0.1756
1989,2,1,5,545,0.6091
1989,2,2,1,112,0.8848
1989,2,2,2,106,0.7060
1989,2,2,3,121,2.8765
1989,2,2,4,106,1.8646
1989,2,2,5,140,-0.2974
1989,2,3,1,96,0.4972
1989,2,3,2,140,-2.5698
1989,2,3,3,132,-3.0073
1989,2,3,4,126,-2.2632
1989,2,3,5,105,-2.6156
1989,3,1,1,494,3.3986
1989,3,1,2,345,3.4847
1989,3,1,3,354,1.7245
1989,3,1,4,312,3.4649
1989,3,1,5,540,1.8247
1989,3,2,1,110,4.1993
1989,3,2,2,105,4.3565
1989,3,2,3,121,1.7744
1989,3,2,4,106,1.6815
1989,3,2,5,139,3.6556
1989,3,3,1,96,1.5510
1989,3,3,2,140,3.1014
1989,3,3,3,132,0.1612
1989,3,3,4,126,2.3895
1989,3,3,5,105,1.8498
1989,4,1,1,491,3.5592
1989,4,1,2,342,3.4387
1989,4,1,3,350,3.2981
1989,4,1,4,307,1.7864
1989,4,1,5,536,2.6417
1989,4,2,1,108,5.2490
1989,4,2,2,105,6.3519
1989,4,2,3,121,3.8193
1989,4,2,4,106,4.7572
1989,4,2,5,137,4.0245
1989,4,3,1,95,3.6584
1989,4,3,2,140,6.0591
1989,4,3,3,131,4.8834
1989,4,3,4,126,5.8555
1989,4,3,5,105,5.1577
1989,5,1,1,490,3.1401
1989,5,1,2,342,3.7290
1989,5,1,3,346,4.3710
1989,5,1,4,306,4.0603
1989,5,1,5,529,2.5103
1989,5,2,1,108,3.6826
1989,5,2,2,105,4.4340
1989,5,2,3,120,3.9094
1989,5,2,4,103,6.1604
1989,5,2,5,137,4.1658
1989,5,3,1,95,2.9302
1989,5,3,2,140,4.5155
1989,5,3,3,131,3.8694
1989,5,3,4,126,4.4946
1989,5,3,5,104,4.5180
1989,6,1,1,487,-0.8754
1989,6,1,2,338,-2.1577
1989,6,1,3,339,-1.8354
1989,6,1,4,304,-1.9282
1989,6,1,5,522,-1.4261
1989,6,2,1,106,-1.7237
1989,6,2,2,104,-0.5139
1989,6,2,3,120,-1.5687
1989,6,2,4,103,-0.4857
1989,6,2,5,137,-3.3845
1989,6,3,1,94,-0.1112
1989,6,3,2,140,-0.9655
1989,6,3,3,130,-0.7236
1989,6,3,4,126,-0.2777
1989,6,3,5,102,-1.3932
1989,7,1,1,599,4.0453
1989,7,1,2,438,2.1838
1989,7,1,3,316,2.8357
1989,7,1,4,370,1.5421
1989,7,1,5,583,2.9163
1989,7,2,1,107,3.5758
1989,7,2,2,145,3.8000
1989,7,2,3,116,4.1246
1989,7,2,4,124,4.3987
1989,7,2,5,124,6.0981
1989,7,3,1,101,8.4517
1989,7,3,2,143,8.8402
1989,7,3,3,135,7.1844
1989,7,3,4,117,9.6809
1989,7,3,5,109,8.1032
1989,8,1,1,593,1.5329
1989,8,1,2,436,2.4343
1989,8,1,3,314,1.1839
1989,8,1,4,368,2.1835
1989,8,1,5,582,1.5695
1989,8,2,1,107,3.1390
1989,8,2,2,145,1.6764
1989,8,2,3,116,2.9921
1989,8,2,4,123,2.8326
1989,8,2,5,124,3.8084
1989,8,3,1,99,3.0735
1989,8,3,2,143,2.9136
1989,8,3,3,134,1.6821
1989,8,3,4,116,-0.0377
1989,8,3,5,108,2.9634
1989,9,1,1,588,-0.2221
1989,9,1,2,433,0.8626
1989,9,1,3,311,1.2188
1989,9,1,4,364,-1.2882
1989,9,1,5,575,-1.4527
1989,9,2,1,105,0.9634
1989,9,2,2,145,1.2371
1989,9,2,3,116,0.8316
1989,9,2,4,122,0.0071
1989,9,2,5,121,0.8524
1989,9,3,1,98,-1.1893
1989,9,3,2,142,-0.7367
1989,9,3,3,133,-0.5611
1989,9,3,4,115,1.2817
1989,9,3,5,108,-1.5539
1989,10,1,1,580,-6.5711
1989,10,1,2,428,-5.3494
1989,10,1,3,307,-5.5658
1989,10,1,4,364,-5.5739
1989,10,1,5,569,-6.0244
1989,10,2,1,104,-7.5670
1989,10,2,2,144,-4.6926
1989,10,2,3,115,-4.3980
1989,10,2,4,122,-5.1281
1989,10,2,5,121,-6.8079
1989,10,3,1,98,-1.6827
1989,10,3,2,142,-2.0636
1989,10,3,3,133,-1.9008
1989,10,3,4,115,-1.8716
1989,10,3,5,108,-3.2876
1989,11,1,1,574,0.0707
1989,11,1,2,424,-1.1359
1989,11,1,3,307,-0.1813
1989,11,1,4,361,-1.1193
1989,11,1,5,563,0.3824
1989,11,2,1,104,2.3167
1989,11,2,2,144,2.9301
1989,11,2,3,115,0.8669
1989,11,2,4,121,0.3749
1989,11,2,5,121,1.1040
1989,11,3,1,97,2.6080
1989,11,3,2,142,3.5616
1989,11,3,3,133,1.3821
1989,11,3,4,115,2.7728
1989,11,3,5,107,0.9354
1989,12,1,1,567,-0.2721
1989,12,1,2,421,1.4272
1989,12,1,3,302,0.1108
1989,12,1,4,360,-1.0025
1989,12,1,5,560,-1.1660
1989,12,2,1,103,-0.3790
1989,12,2,2,144,1.7348
1989,12,2,3,114,1.2400
1989,12,2,4,119,1.5339
1989,12,2,5,119,0.3451
1989,12,3,1,97,2.0007
1989,12,3,2,142,3.0634
1989,12,3,3,132,4.1600
1989,12,3,4,115,2.9515
1989,12,3,5,107,1.7662
1990,1,1,1,563,-7.3905
1990,1,1,2,421,-7.1606
1990,1,1,3,299,-6.6114
1990,1,1,4,361,-8.4328
1990,1,1,5,554,-8.3364
1990,1,2,1,102,-8.9964
1990,1,2,2,143,-8.9386
1990,1,2,3,113,-8.3434
1990,1,2,4,119,-9.2722
1990,1,2,5,119,-7.9959
1990,1,3,1,95,-6.1464
1990,1,3,2,141,-7.3185
1990,1,3,3,132,-6.3236
1990,1,3,4,115,-8.0006
1990,1,3,5,107,-5.1390
1990,2,1,1,559,3.6857
1990,2,1,2,418,3.3394
1990,2,1,3,295,0.2101
1990,2,1,4,359,3.1550
1990,2,1,5,550,2.2376
1990,2,2,1,100,1.3064
1990,2,2,2,143,3.8843
1990,2,2,3,110,3.2201
1990,2,2,4,118,2.8909
1990,2,2,5,118,2.8558
1990,2,3,1,95,1.6958
1990,2,3,2,141,1.3004
1990,2,3,3,130,1.0897
1990,2,3,4,113,0.7737
1990,2,3,5,107,1.9535
1990,3,1,1,556,4.2040
1990,3,1,2,415,3.3056
1990,3,1,3,292,5.3008
1990,3,1,4,357,3.7436
1990,3,1,5,546,3.0373
1990,3,2,1,98,3.3635
1990,3,2,2,143,4.0282
1990,3,2,3,109,4.2990
1990,3,2,4,117,4.3571
1990,3,2,5,118,5.8219
1990,3,3,1,95,2.3424
1990,3,3,2,141,3.5543
1990,3,3,3,130,1.4967
1990,3,3,4,113,4.1421
1990,3,3,5,107,3.2965
1990,4,1,1,551,-2.9113
1990,4,1,2,412,-1.8632
1990,4,1,3,292,-0.7514
1990,4,1,4,357,-4.3135
1990,4,1,5,536,-2.7572
1990,4,2,1,98,-3.0880
1990,4,2,2,143,-2.9242
1990,4,2,3,109,-2.5901
1990,4,2,4,116,-3.8912
1990,4,2,5,117,-2.0866
1990,4,3,1,95,-2.9433
1990,4,3,2,141,-2.5932
1990,4,3,3,130,-2.4332
1990,4,3,4,113,-2.4081
1990,4,3,5,106,-1.5704
1990,5,1,1,544,7.0909
1990,5,1,2,410,7.5385
1990,5,1,3,288,6.7790
1990,5,1,4,356,7.2834
1990,5,1,5,532,6.8600
1990,5,2,1,98,6.7658
1990,5,2,2,143,8.7484
1990,5,2,3,108,7.7723
1990,5,2,4,116,7.2197
1990,5,2,5,117,7.2332
1990,5,3,1,94,9.5821
1990,5,3,2,141,9.5095
1990,5,3,3,130,8.5130
1990,5,3,4,113,9.9940
1990,5,3,5,106,8.9519
1990,6,1,1,538,0.2882
1990,6,1,2,406,1.5336
1990,6,1,3,286,1.2724
1990,6,1,4,350,0.5181
1990,6,1,5,526,1.9624
1990,6,2,1,98,0.7768
1990,6,2,2,142,0.4274
1990,6,2,3,108,1.2037
1990,6,2,4,116,1.4982
1990,6,2,5,116,-1.7198
1990,6,3,1,94,-0.7641
1990,6,3,2,141,0.5695
1990,6,3,3,130,-0.2762
1990,6,3,4,113,-0.6175
1990,6,3,5,106,-0.7609
1990,7,1,1,624,-4.2627
1990,7,1,2,409,-3.7880
1990,7,1,3,326,-3.2745
1990,7,1,4,295,-3.7823
1990,7,1,5,564,-6.3581
1990,7,2,1,122,-1.5389
1990,7,2,2,137,-3.1980
1990,7,2,3,128,-3.4252
1990,7,2,4,116,-3.9041
1990,7,2,5,149,-4.8412
1990,7,3,1,103,1.4958
1990,7,3,2,125,1.2002
1990,7,3,3,135,-0.6101
1990,7,3,4,124,-0.5664
1990,7,3,5,130,-2.3957
1990,8,1,1,618,-12.4921
1990,8,1,2,404,-13.2704
1990,8,1,3,324,-12.9594
1990,8,1,4,293,-13.9948
1990,8,1,5,554,-16.1355
1990,8,2,1,121,-13.9377
1990,8,2,2,137,-11.1194
1990,8,2,3,128,-11.3846
1990,8,2,4,116,-14.3952
1990,8,2,5,148,-15.7598
1990,8,3,1,103,-8.7242
1990,8,3,2,125,-7.3035
1990,8,3,3,134,-7.6451
1990,8,3,4,124,-9.0178
1990,8,3,5,130,-10.7284
1990,9,1,1,616,-8.8212
1990,9,1,2,401,-8.1297
1990,9,1,3,321,-8.1955
1990,9,1,4,288,-7.9534
1990,9,1,5,551,-10.0403
1990,9,2,1,120,-9.4720
1990,9,2,2,136,-7.7406
1990,9,2,3,128,-6.9280
1990,9,2,4,114,-8.5577
1990,9,2,5,148,-9.9172
1990,9,3,1,103,-3.6490
1990,9,3,2,125,-3.7471
1990,9,3,3,133,-3.1224
1990,9,3,4,123,-2.9462
1990,9,3,5,127,-8.5977
1990,10,1,1,614,-6.2783
1990,10,1,2,399,-6.1338
1990,10,1,3,319,-7.2793
1990,10,1,4,287,-6.8759
1990,10,1,5,546,-7.0183
1990,10,2,1,120,-7.2532
1990,10,2,2,136,-4.5437
1990,10,2,3,128,-3.1760
1990,10,2,4,113,-3.7828
1990,10,2,5,148,-8.4838
1990,10,3,1,103,0.4321
1990,10,3,2,125,-1.1706
1990,10,3,3,133,0.8886
1990,10,3,4,123,2.0833
1990,10,3,5,126,-2.7589
1990,11,1,1,605,2.7674
1990,11,1,2,397,3.7012
1990,11,1,3,318,3.6500
1990,11,1,4,284,5.1442
1990,11,1,5,543,3.9565
1990,11,2,1,120,5.1945
1990,11,2,2,136,7.0324
1990,11,2,3,127,6.6992
1990,11,2,4,112,9.5394
1990,11,2,5,147,11.6091
1990,11,3,1,103,5.1678
1990,11,3,2,125,5.9776
1990,11,3,3,133,6.2163
1990,11,3,4,123,5.4708
1990,11,3,5,126,7.2889
1990,12,1,1,602,2.2217
1990,12,1,2,396,0.9106
1990,12,1,3,316,2.3037
1990,12,1,4,283,1.2704
1990,12,1,5,542,-0.4933
1990,12,2,1,120,4.1085
1990,12,2,2,134,5.2245
1990,12,2,3,126,4.6520
1990,12,2,4,112,4.9299
1990,12,2,5,147,4.2729
1990,12,3,1,103,3.3057
1990,12,3,2,125,2.0071
1990,12,3,3,132,2.7928
1990,12,3,4,123,1.5055
1990,12,3,5,126,4.4858
1991,1,1,1,597,8.0446
1991,1,1,2,396,10.7292
1991,1,1,3,313,6.2110
1991,1,1,4,277,8.7229
1991,1,1,5,539,9.6284
1991,1,2,1,120,9.2329
1991,1,2,2,134,8.1211
1991,1,2,3,125,8.7800
1991,1,2,4,111,7.0418
1991,1,2,5,147,7.7749
1991,1,3,1,103,4.9642
1991,1,3,2,125,3.8351
1991,1,3,3,132,3.5860
1991,1,3,4,123,3.5652
1991,1,3,5,126,7.6698
1991,2,1,1,587,12.0177
1991,2,1,2,394,13.2275
1991,2,1,3,312,11.5861
1991,2,1,4,275,11.3309
1991,2,1,5,535,13.1502
1991,2,2,1,120,12.7838
1991,2,2,2,133,10.0184
1991,2,2,3,125,7.2860
1991,2,2,4,111,9.3687
1991,2,2,5,147,11.1972
1991,2,3,1,103,8.2532
1991,2,3,2,124,7.7933
1991,2,3,3,132,5.3330
1991,2,3,4,123,5.6982
1991,2,3,5,126,8.7919
1991,3,1,1,585,7.2167
1991,3,1,2,394,9.0438
1991,3,1,3,311,7.0250
1991,3,1,4,271,5.6454
1991,3,1,5,528,9.7049
1991,3,2,1,120,5.6667
1991,3,2,2,133,7.3584
1991,3,2,3,125,4.1621
1991,3,2,4,110,5.1145
1991,3,2,5,147,4.7159
1991,3,3,1,103,1.9776
1991,3,3,2,124,1.6161
1991,3,3,3,132,3.4223
1991,3,3,4,123,1.3776
1991,3,3,5,126,3.2601
1991,4,1,1,580,0.5640
1991,4,1,2,393,-0.7609
1991,4,1,3,308,-0.4950
1991,4,1,4,268,1.5078
1991,4,1,5,523,0.3091
1991,4,2,1,120,0.5016
1991,4,2,2,133,-0.3935
1991,4,2,3,125,1.0487
1991,4,2,4,110,-1.6510
1991,4,2,5,146,-0.5188
1991,4,3,1,103,0.8491
1991,4,3,2,123,0.1493
1991,4,3,3,132,-0.5813
1991,4,3,4,123,-0.0647
1991,4,3,5,126,0.4791
1991,5,1,1,575,4.0139
1991,5,1,2,388,3.4840
1991,5,1,3,307,3.1172
1991,5,1,4,262,4.4681
1991,5,1,5,517,3.4503
1991,5,2,1,120,4.2526
1991,5,2,2,132,5.3719
1991,5,2,3,125,3.7910
