year,month,rank_ME,rank_dCOA,nstocks,ret_vw
1971,9,1,4,112,-0.7358
1971,9,1,5,200,-0.4788
1971,9,2,1,72,-1.1319
1971,9,2,2,62,-3.2292
1971,9,2,3,54,0.2654
1971,9,2,4,61,-0.4010
1971,9,2,5,91,0.1991
1971,9,3,1,57,-0.9357
1971,9,3,2,105,-0.8199
1971,9,3,3,117,-0.1812
1971,9,3,4,118,-0.6397
1971,9,3,5,98,0.4222
1971,10,1,1,274,-6.9219
1971,10,1,2,102,-6.9989
1971,10,1,3,92,-6.4731
1971,10,1,4,112,-6.9330
1971,10,1,5,200,-6.9942
1971,10,2,1,71,-6.4692
1971,10,2,2,62,-7.0527
1971,10,2,3,54,-5.9210
1971,10,2,4,61,-5.7256
1971,10,2,5,91,-4.8226
1971,10,3,1,57,-6.4394
1971,10,3,2,105,-4.6086
1971,10,3,3,117,-3.8233
1971,10,3,4,118,-4.3026
1971,10,3,5,98,-4.7181
1971,11,1,1,274,-4.1677
1971,11,1,2,102,-3.5005
1971,11,1,3,92,-5.9268
1971,11,1,4,112,-4.7743
1971,11,1,5,200,-4.5312
1971,11,2,1,71,-1.4760
1971,11,2,2,62,-3.3431
1971,11,2,3,54,-1.8919
1971,11,2,4,61,-3.3889
1971,11,2,5,91,-1.9384
1971,11,3,1,57,0.4059
1971,11,3,2,105,-0.4231
1971,11,3,3,117,0.6631
1971,11,3,4,118,0.7117
1971,11,3,5,98,0.3567
1971,12,1,1,272,12.5405
1971,12,1,2,102,12.2910
1971,12,1,3,92,14.0885
1971,12,1,4,112,11.9237
1971,12,1,5,200,14.5566
1971,12,2,1,71,12.4915
1971,12,2,2,62,12.1476
1971,12,2,3,54,12.2522
1971,12,2,4,61,14.0353
1971,12,2,5,91,12.9718
1971,12,3,1,57,8.6253
1971,12,3,2,105,7.8081
1971,12,3,3,117,9.0570
1971,12,3,4,118,10.1186
1971,12,3,5,98,9.7473
1972,1,1,1,271,16.2358
1972,1,1,2,102,13.4424
1972,1,1,3,92,12.2258
1972,1,1,4,112,12.5290
1972,1,1,5,200,11.9885
1972,1,2,1,71,8.4225
1972,1,2,2,62,7.2658
1972,1,2,3,54,5.7072
1972,1,2,4,61,8.6712
1972,1,2,5,89,7.2889
1972,1,3,1,57,2.9592
1972,1,3,2,105,2.3002
1972,1,3,3,117,3.1005
1972,1,3,4,118,0.7335
1972,1,3,5,98,2.8747
1972,2,1,1,268,5.1354
1972,2,1,2,102,3.0915
1972,2,1,3,92,3.4295
1972,2,1,4,112,5.4851
1972,2,1,5,200,3.8198
1972,2,2,1,71,2.8553
1972,2,2,2,62,4.6955
1972,2,2,3,53,6.1250
1972,2,2,4,61,2.1312
1972,2,2,5,89,3.5383
1972,2,3,1,57,5.1786
1972,2,3,2,105,1.5750
1972,2,3,3,117,2.8888
1972,2,3,4,118,6.3642
1972,2,3,5,98,4.4788
1972,3,1,1,268,-1.4198
1972,3,1,2,101,0.9086
1972,3,1,3,92,0.7252
1972,3,1,4,112,-0.4195
1972,3,1,5,200,-1.9639
1972,3,2,1,71,-0.7759
1972,3,2,2,62,0.9140
1972,3,2,3,53,-0.5565
1972,3,2,4,61,1.2734
1972,3,2,5,89,1.1704
1972,3,3,1,57,-0.4569
1972,3,3,2,105,0.1295
1972,3,3,3,117,1.2058
1972,3,3,4,118,1.1562
1972,3,3,5,98,0.2588
1972,4,1,1,267,0.7308
1972,4,1,2,100,1.5016
1972,4,1,3,92,1.6255
1972,4,1,4,111,0.8602
1972,4,1,5,199,-0.9383
1972,4,2,1,71,2.8919
1972,4,2,2,62,-0.8827
1972,4,2,3,53,1.2200
1972,4,2,4,61,1.0279
1972,4,2,5,89,1.4632
1972,4,3,1,57,1.2319
1972,4,3,2,105,-0.5973
1972,4,3,3,117,0.8414
1972,4,3,4,118,0.9964
1972,4,3,5,98,2.5535
1972,5,1,1,264,-1.5651
1972,5,1,2,100,-1.4571
1972,5,1,3,91,-2.6836
1972,5,1,4,111,-1.4479
1972,5,1,5,200,-3.0993
1972,5,2,1,71,-3.2522
1972,5,2,2,62,-0.2251
1972,5,2,3,53,-1.3738
1972,5,2,4,61,-1.3816
1972,5,2,5,89,-1.6670
1972,5,3,1,57,-0.4578
1972,5,3,2,104,0.5266
1972,5,3,3,117,2.8019
1972,5,3,4,118,3.5200
1972,5,3,5,98,3.6265
1972,6,1,1,264,-2.0575
1972,6,1,2,99,-4.9003
1972,6,1,3,91,-4.0153
1972,6,1,4,111,-4.5855
1972,6,1,5,200,-3.7101
1972,6,2,1,71,-1.8146
1972,6,2,2,62,-0.2817
1972,6,2,3,53,-3.9123
1972,6,2,4,61,-2.6426
1972,6,2,5,89,-4.4711
1972,6,3,1,57,-4.2566
1972,6,3,2,104,-3.1774
1972,6,3,3,117,-1.8473
1972,6,3,4,118,-1.7260
1972,6,3,5,97,0.0746
1972,7,1,1,280,-3.2185
1972,7,1,2,115,-4.6855
1972,7,1,3,97,-1.9737
1972,7,1,4,120,-3.9491
1972,7,1,5,190,-5.0193
1972,7,2,1,84,-3.2507
1972,7,2,2,65,-4.1252
1972,7,2,3,53,-3.0804
1972,7,2,4,71,-2.9361
1972,7,2,5,87,-5.1928
1972,7,3,1,56,-0.4861
1972,7,3,2,113,-0.2662
1972,7,3,3,126,0.8169
1972,7,3,4,118,0.1487
1972,7,3,5,109,-1.1430
1972,8,1,1,276,0.3448
1972,8,1,2,115,1.1685
1972,8,1,3,97,2.3024
1972,8,1,4,120,0.9467
1972,8,1,5,190,-1.5663
1972,8,2,1,84,3.5044
1972,8,2,2,65,2.2640
1972,8,2,3,53,2.9838
1972,8,2,4,70,0.2404
1972,8,2,5,87,-0.5140
1972,8,3,1,56,5.2168
1972,8,3,2,113,4.4322
1972,8,3,3,126,4.0073
1972,8,3,4,118,2.5260
1972,8,3,5,109,2.0469
1972,9,1,1,277,-4.7690
1972,9,1,2,114,-4.3814
1972,9,1,3,96,-4.5578
1972,9,1,4,120,-4.0121
1972,9,1,5,190,-4.4425
1972,9,2,1,83,-3.6543
1972,9,2,2,65,-1.3477
1972,9,2,3,53,-3.0680
1972,9,2,4,69,-2.4629
1972,9,2,5,87,-3.0898
1972,9,3,1,56,-2.1894
1972,9,3,2,113,-0.4156
1972,9,3,3,126,-0.3690
1972,9,3,4,117,-0.2400
1972,9,3,5,109,-1.3001
1972,10,1,1,276,-2.5096
1972,10,1,2,114,-2.0430
1972,10,1,3,96,-2.2463
1972,10,1,4,119,-3.0837
1972,10,1,5,188,-3.4150
1972,10,2,1,83,-1.1081
1972,10,2,2,65,-0.5723
1972,10,2,3,53,1.3337
1972,10,2,4,69,-3.1599
1972,10,2,5,87,-2.2557
1972,10,3,1,56,-0.0380
1972,10,3,2,113,0.2149
1972,10,3,3,126,2.1107
1972,10,3,4,117,0.8953
1972,10,3,5,109,-0.8220
1972,11,1,1,276,6.5408
1972,11,1,2,114,3.7097
1972,11,1,3,96,4.9783
1972,11,1,4,119,5.2829
1972,11,1,5,188,3.6947
1972,11,2,1,82,7.9430
1972,11,2,2,65,6.3182
1972,11,2,3,53,9.0368
1972,11,2,4,69,4.3785
1972,11,2,5,87,4.5460
1972,11,3,1,56,7.6853
1972,11,3,2,113,4.7771
1972,11,3,3,125,4.2461
1972,11,3,4,117,3.8307
1972,11,3,5,109,6.4574
1972,12,1,1,276,-1.5099
1972,12,1,2,114,-1.1331
1972,12,1,3,96,-1.8666
1972,12,1,4,119,-1.5073
1972,12,1,5,187,-3.3129
1972,12,2,1,81,-0.5001
1972,12,2,2,65,-1.1585
1972,12,2,3,53,-2.4802
1972,12,2,4,69,-1.3808
1972,12,2,5,87,0.3789
1972,12,3,1,56,-1.8815
1972,12,3,2,113,1.7748
1972,12,3,3,126,1.6818
1972,12,3,4,117,2.5605
1972,12,3,5,109,1.1907
1973,1,1,1,276,-2.6220
1973,1,1,2,114,-2.3011
1973,1,1,3,96,-6.2651
1973,1,1,4,120,-2.7544
1973,1,1,5,186,-5.5440
1973,1,2,1,81,-6.4049
1973,1,2,2,65,-5.8903
1973,1,2,3,53,-6.8593
1973,1,2,4,69,-5.1405
1973,1,2,5,86,-7.8405
1973,1,3,1,56,-3.2538
1973,1,3,2,113,0.3330
1973,1,3,3,126,-0.7189
1973,1,3,4,117,-2.4566
1973,1,3,5,109,-6.1979
1973,2,1,1,274,-8.7817
1973,2,1,2,114,-8.6669
1973,2,1,3,96,-5.5770
1973,2,1,4,120,-7.9528
1973,2,1,5,186,-9.3231
1973,2,2,1,81,-8.9402
1973,2,2,2,65,-8.0630
1973,2,2,3,53,-7.5979
1973,2,2,4,69,-7.2565
1973,2,2,5,86,-10.3050
1973,2,3,1,56,-2.2976
1973,2,3,2,113,-3.9552
1973,2,3,3,126,-4.0024
1973,2,3,4,117,-4.1231
1973,2,3,5,109,-2.9228
1973,3,1,1,274,-1.1019
1973,3,1,2,114,-3.8790
1973,3,1,3,96,-3.0293
1973,3,1,4,120,-3.3789
1973,3,1,5,184,-2.7563
1973,3,2,1,81,-0.8963
1973,3,2,2,65,-2.0643
1973,3,2,3,53,-2.4379
1973,3,2,4,69,-4.2176
1973,3,2,5,86,-3.5738
1973,3,3,1,56,-0.1990
1973,3,3,2,112,1.1091
1973,3,3,3,126,0.7158
1973,3,3,4,116,-2.0370
1973,3,3,5,109,-1.9269
1973,4,1,1,273,-7.9867
1973,4,1,2,114,-6.5272
1973,4,1,3,96,-3.3768
1973,4,1,4,119,-7.4896
1973,4,1,5,183,-8.9802
1973,4,2,1,81,-6.0618
1973,4,2,2,65,-5.8700
1973,4,2,3,53,-7.3474
1973,4,2,4,69,-4.6267
1973,4,2,5,87,-10.8184
1973,4,3,1,56,-4.6381
1973,4,3,2,112,-3.7916
1973,4,3,3,126,-3.5485
1973,4,3,4,115,-4.9154
1973,4,3,5,109,-6.9941
1973,5,1,1,271,-8.5724
1973,5,1,2,114,-9.0402
1973,5,1,3,96,-7.3594
1973,5,1,4,119,-9.2559
1973,5,1,5,182,-9.4266
1973,5,2,1,81,-8.6863
1973,5,2,2,65,-7.9433
1973,5,2,3,53,-10.1846
1973,5,2,4,69,-6.8661
1973,5,2,5,87,-10.0653
1973,5,3,1,56,-3.0195
1973,5,3,2,112,-1.4081
1973,5,3,3,125,-1.3342
1973,5,3,4,116,-1.2324
1973,5,3,5,109,-2.6427
1973,6,1,1,268,-1.3890
1973,6,1,2,113,-1.9194
1973,6,1,3,96,-4.4904
1973,6,1,4,116,-2.9052
1973,6,1,5,181,-5.7343
1973,6,2,1,81,-3.2052
1973,6,2,2,65,-1.6781
1973,6,2,3,53,-3.4291
1973,6,2,4,69,-2.5327
1973,6,2,5,86,-4.7256
1973,6,3,1,56,-1.4584
1973,6,3,2,112,-0.6376
1973,6,3,3,125,0.2694
1973,6,3,4,116,-2.0480
1973,6,3,5,109,-1.7569
1973,7,1,1,271,13.0191
1973,7,1,2,110,14.2990
1973,7,1,3,97,14.9822
1973,7,1,4,145,16.3395
1973,7,1,5,246,18.0280
1973,7,2,1,72,8.0095
1973,7,2,2,64,11.0586
1973,7,2,3,70,11.6008
1973,7,2,4,83,14.9017
1973,7,2,5,86,20.0704
1973,7,3,1,82,8.0449
1973,7,3,2,124,1.6554
1973,7,3,3,126,6.0650
1973,7,3,4,98,5.5730
1973,7,3,5,97,11.0505
1973,8,1,1,268,-5.3241
1973,8,1,2,110,-5.7042
1973,8,1,3,97,-5.3327
1973,8,1,4,145,-5.6448
1973,8,1,5,246,-8.6004
1973,8,2,1,72,-2.9381
1973,8,2,2,64,-3.4471
1973,8,2,3,70,-5.0567
1973,8,2,4,83,-3.8049
1973,8,2,5,86,-3.5439
1973,8,3,1,82,-0.1787
1973,8,3,2,124,-4.0774
1973,8,3,3,126,-3.8267
1973,8,3,4,98,-2.8947
1973,8,3,5,97,-2.5033
1973,9,1,1,265,9.0776
1973,9,1,2,110,7.9240
1973,9,1,3,96,10.6255
1973,9,1,4,145,10.4182
1973,9,1,5,244,9.0329
1973,9,2,1,72,9.4099
1973,9,2,2,64,11.3957
1973,9,2,3,69,12.4204
1973,9,2,4,83,12.1044
1973,9,2,5,86,12.0227
1973,9,3,1,82,7.1273
1973,9,3,2,124,3.2141
1973,9,3,3,126,6.2160
1973,9,3,4,98,2.1065
1973,9,3,5,97,7.6438
1973,10,1,1,263,1.8027
1973,10,1,2,110,0.8102
1973,10,1,3,97,-0.8062
1973,10,1,4,145,2.0390
1973,10,1,5,244,-2.6575
1973,10,2,1,72,1.7104
1973,10,2,2,64,1.2979
1973,10,2,3,69,0.9695
1973,10,2,4,83,-1.2278
1973,10,2,5,86,-1.8474
1973,10,3,1,81,3.3337
1973,10,3,2,124,1.4215
1973,10,3,3,126,-0.4373
1973,10,3,4,98,-0.4406
1973,10,3,5,96,-2.8074
1973,11,1,1,264,-19.1631
1973,11,1,2,110,-19.5175
1973,11,1,3,97,-18.9338
1973,11,1,4,145,-20.1409
1973,11,1,5,244,-22.8852
1973,11,2,1,71,-17.9302
1973,11,2,2,64,-16.3322
1973,11,2,3,69,-19.1234
1973,11,2,4,83,-20.5545
1973,11,2,5,86,-25.0228
1973,11,3,1,81,-13.6611
1973,11,3,2,124,-9.4730
1973,11,3,3,126,-12.1156
1973,11,3,4,98,-10.7935
1973,11,3,5,96,-16.2217
1973,12,1,1,263,-2.9737
1973,12,1,2,109,-6.6462
1973,12,1,3,97,-2.9461
1973,12,1,4,145,-1.7351
1973,12,1,5,243,-5.8830
1973,12,2,1,70,0.3662
1973,12,2,2,64,1.4690
1973,12,2,3,68,-1.1027
1973,12,2,4,82,-3.1289
1973,12,2,5,86,-3.4252
1973,12,3,1,82,5.6593
1973,12,3,2,124,3.3414
1973,12,3,3,126,0.1963
1973,12,3,4,98,-2.3562
1973,12,3,5,96,1.4495
1974,1,1,1,264,18.7147
1974,1,1,2,109,22.4142
1974,1,1,3,97,16.5858
1974,1,1,4,145,12.5760
1974,1,1,5,242,15.8770
1974,1,2,1,70,12.0865
1974,1,2,2,64,9.4318
1974,1,2,3,68,10.0020
1974,1,2,4,82,10.2784
1974,1,2,5,86,10.5338
1974,1,3,1,82,-1.1617
1974,1,3,2,124,-1.0009
1974,1,3,3,126,-0.4185
1974,1,3,4,98,-2.3401
1974,1,3,5,96,1.6379
1974,2,1,1,263,-0.8368
1974,2,1,2,108,-1.1529
1974,2,1,3,96,-3.7627
1974,2,1,4,145,-0.2035
1974,2,1,5,237,-1.2423
1974,2,2,1,70,1.6308
1974,2,2,2,64,1.7285
1974,2,2,3,68,4.0731
1974,2,2,4,82,-0.7200
1974,2,2,5,86,1.5272
1974,2,3,1,82,1.7772
1974,2,3,2,124,0.4951
1974,2,3,3,126,-0.2755
1974,2,3,4,97,-1.2328
1974,2,3,5,96,0.1822
1974,3,1,1,263,1.3509
1974,3,1,2,106,0.6698
1974,3,1,3,94,1.8630
1974,3,1,4,145,0.8603
1974,3,1,5,234,-0.6511
1974,3,2,1,70,-1.7434
1974,3,2,2,64,0.5513
1974,3,2,3,68,-0.0693
1974,3,2,4,82,-0.7283
1974,3,2,5,86,-1.6664
1974,3,3,1,82,-1.7892
1974,3,3,2,124,-2.3933
1974,3,3,3,126,-1.9806
1974,3,3,4,96,-0.5104
1974,3,3,5,96,-4.1593
1974,4,1,1,263,-5.2333
1974,4,1,2,106,-6.1286
1974,4,1,3,94,-4.7693
1974,4,1,4,144,-5.4109
1974,4,1,5,234,-4.3844
1974,4,2,1,70,-5.5923
1974,4,2,2,64,-4.6616
1974,4,2,3,68,-2.7455
1974,4,2,4,82,-3.0802
1974,4,2,5,85,-4.7312
1974,4,3,1,82,-3.0883
1974,4,3,2,124,-3.6960
1974,4,3,3,126,-3.2159
1974,4,3,4,96,-2.9991
1974,4,3,5,96,-2.8329
1974,5,1,1,261,-8.0244
1974,5,1,2,106,-7.2962
1974,5,1,3,94,-6.8118
1974,5,1,4,144,-6.7756
1974,5,1,5,234,-7.8384
1974,5,2,1,70,-8.1699
1974,5,2,2,64,-7.6805
1974,5,2,3,66,-6.2699
1974,5,2,4,81,-6.1366
1974,5,2,5,86,-8.2234
1974,5,3,1,82,-6.5894
1974,5,3,2,124,-4.2062
1974,5,3,3,126,-1.0090
1974,5,3,4,96,-0.3046
1974,5,3,5,96,0.3523
1974,6,1,1,259,-1.5252
1974,6,1,2,106,-1.3020
1974,6,1,3,94,-1.7163
1974,6,1,4,144,-1.1935
1974,6,1,5,232,-3.4429
1974,6,2,1,69,-1.9158
1974,6,2,2,64,0.2703
1974,6,2,3,66,-0.4248
1974,6,2,4,81,-0.7574
1974,6,2,5,85,-3.6194
1974,6,3,1,82,-1.7218
1974,6,3,2,124,-0.2882
1974,6,3,3,126,-0.9728
1974,6,3,4,96,-1.2004
1974,6,3,5,96,-3.1550
1974,7,1,1,268,-5.8490
1974,7,1,2,190,-3.2252
1974,7,1,3,204,-5.1711
1974,7,1,4,184,-3.9629
1974,7,1,5,378,-6.4629
1974,7,2,1,101,-3.1570
1974,7,2,2,80,-3.7886
1974,7,2,3,82,-3.6178
1974,7,2,4,106,-4.4246
1974,7,2,5,110,-6.6824
1974,7,3,1,92,-5.5243
1974,7,3,2,132,-6.3481
1974,7,3,3,125,-7.6694
1974,7,3,4,117,-12.4969
1974,7,3,5,124,-9.9695
1974,8,1,1,266,-5.7566
1974,8,1,2,190,-6.6308
1974,8,1,3,203,-5.4309
1974,8,1,4,183,-7.1086
1974,8,1,5,375,-9.3752
1974,8,2,1,100,-6.5573
1974,8,2,2,80,-7.8675
1974,8,2,3,82,-8.0050
1974,8,2,4,106,-8.4950
1974,8,2,5,108,-9.0394
1974,8,3,1,92,-3.2664
1974,8,3,2,132,-8.8654
1974,8,3,3,125,-8.7481
1974,8,3,4,117,-10.4981
1974,8,3,5,124,-9.7274
1974,9,1,1,263,-7.6549
1974,9,1,2,189,-9.6481
1974,9,1,3,203,-7.1115
1974,9,1,4,181,-7.3021
1974,9,1,5,373,-10.9649
1974,9,2,1,99,-8.7223
1974,9,2,2,80,-8.3952
1974,9,2,3,82,-8.2376
1974,9,2,4,106,-7.8911
1974,9,2,5,108,-12.8247
1974,9,3,1,92,-7.0189
1974,9,3,2,132,-12.5667
1974,9,3,3,124,-12.1765
1974,9,3,4,117,-13.8951
1974,9,3,5,124,-17.1990
1974,10,1,1,256,8.4937
1974,10,1,2,188,11.5059
1974,10,1,3,201,7.6361
1974,10,1,4,181,10.4746
1974,10,1,5,371,8.1256
1974,10,2,1,99,11.0789
1974,10,2,2,80,10.4482
1974,10,2,3,81,11.1842
1974,10,2,4,105,8.6351
1974,10,2,5,106,11.7535
1974,10,3,1,92,16.6213
1974,10,3,2,131,18.3017
1974,10,3,3,124,14.0412
1974,10,3,4,117,20.0511
1974,10,3,5,124,20.8956
1974,11,1,1,259,-4.6805
1974,11,1,2,188,-4.2492
1974,11,1,3,202,-5.6217
1974,11,1,4,180,-8.7151
1974,11,1,5,371,-7.4324
1974,11,2,1,98,-3.0805
1974,11,2,2,80,-4.1185
1974,11,2,3,81,-1.9989
1974,11,2,4,105,-5.2894
1974,11,2,5,107,-8.5992
1974,11,3,1,92,-2.2013
1974,11,3,2,131,-3.9955
1974,11,3,3,124,-5.6912
1974,11,3,4,117,-4.2036
1974,11,3,5,124,-5.0376
1974,12,1,1,257,-7.7472
1974,12,1,2,188,-8.0186
1974,12,1,3,202,-7.6955
1974,12,1,4,178,-7.3355
1974,12,1,5,368,-9.4095
1974,12,2,1,97,-5.2645
1974,12,2,2,80,-6.0676
1974,12,2,3,82,-6.2808
1974,12,2,4,106,-6.1693
1974,12,2,5,107,-7.3625
1974,12,3,1,92,0.0093
1974,12,3,2,131,-2.9338
1974,12,3,3,124,-1.2874
1974,12,3,4,116,-3.4539
1974,12,3,5,124,-5.3609
1975,1,1,1,256,29.3123
1975,1,1,2,189,28.5312
1975,1,1,3,201,29.1877
1975,1,1,4,177,29.5283
1975,1,1,5,369,30.8298
1975,1,2,1,97,23.6953
1975,1,2,2,79,25.3145
1975,1,2,3,81,25.3778
1975,1,2,4,106,25.6154
1975,1,2,5,106,29.9453
1975,1,3,1,92,10.1515
1975,1,3,2,130,11.1501
1975,1,3,3,124,14.2080
1975,1,3,4,117,10.6174
1975,1,3,5,124,13.8185
1975,2,1,1,252,8.8311
1975,2,1,2,189,4.2042
1975,2,1,3,202,4.1589
1975,2,1,4,176,6.1230
1975,2,1,5,366,3.8782
1975,2,2,1,96,5.2836
1975,2,2,2,79,6.1484
1975,2,2,3,81,2.2335
1975,2,2,4,106,5.4230
1975,2,2,5,106,5.0317
1975,2,3,1,92,4.2071
1975,2,3,2,130,7.7019
1975,2,3,3,124,7.8426
1975,2,3,4,117,9.1545
1975,2,3,5,124,7.4467
1975,3,1,1,255,6.7786
1975,3,1,2,187,8.6801
1975,3,1,3,202,9.4050
1975,3,1,4,176,9.5646
1975,3,1,5,365,10.5829
1975,3,2,1,96,4.0761
1975,3,2,2,79,8.2387
1975,3,2,3,81,10.4371
1975,3,2,4,106,7.4286
1975,3,2,5,106,10.4915
1975,3,3,1,92,3.0905
1975,3,3,2,130,2.8162
1975,3,3,3,123,2.6114
1975,3,3,4,117,2.4180
1975,3,3,5,124,7.7122
1975,4,1,1,255,5.1768
1975,4,1,2,187,3.7682
1975,4,1,3,201,2.3661
1975,4,1,4,176,2.2178
1975,4,1,5,363,4.9776
1975,4,2,1,96,4.1392
1975,4,2,2,79,3.8496
1975,4,2,3,81,6.4280
1975,4,2,4,106,6.1403
1975,4,2,5,106,5.6379
1975,4,3,1,92,3.3264
1975,4,3,2,130,7.0505
1975,4,3,3,123,4.7053
1975,4,3,4,117,4.3596
1975,4,3,5,124,8.8550
1975,5,1,1,255,8.6003
1975,5,1,2,187,6.5629
1975,5,1,3,198,5.8876
1975,5,1,4,174,9.1137
1975,5,1,5,363,9.4085
1975,5,2,1,96,10.7862
1975,5,2,2,79,7.2303
1975,5,2,3,81,7.4083
1975,5,2,4,106,8.0940
1975,5,2,5,106,9.2562
1975,5,3,1,92,2.9441
1975,5,3,2,130,4.6862
1975,5,3,3,123,6.1963
1975,5,3,4,117,6.0282
1975,5,3,5,124,4.2806
1975,6,1,1,256,6.1998
1975,6,1,2,187,7.6905
1975,6,1,3,196,7.8435
1975,6,1,4,172,7.8580
1975,6,1,5,361,8.8408
1975,6,2,1,96,5.6399
1975,6,2,2,79,7.5025
1975,6,2,3,81,5.9939
1975,6,2,4,105,6.5000
1975,6,2,5,106,6.9946
1975,6,3,1,92,5.1488
1975,6,3,2,129,3.5427
1975,6,3,3,123,5.3897
1975,6,3,4,117,3.5776
1975,6,3,5,124,5.7499
1975,7,1,1,476,-0.8992
1975,7,1,2,219,1.1206
1975,7,1,3,269,-1.4559
1975,7,1,4,270,-0.5896
1975,7,1,5,463,-0.6429
1975,7,2,1,115,-4.1227
1975,7,2,2,93,-2.1466
1975,7,2,3,112,-2.9637
1975,7,2,4,128,-4.6400
1975,7,2,5,170,-3.6377
1975,7,3,1,95,-4.6235
1975,7,3,2,163,-5.4005
1975,7,3,3,143,-6.7060
1975,7,3,4,157,-6.5545
1975,7,3,5,139,-7.5554
1975,8,1,1,475,-6.4884
1975,8,1,2,219,-5.6211
1975,8,1,3,268,-5.7070
1975,8,1,4,269,-5.1077
1975,8,1,5,460,-7.3834
1975,8,2,1,115,-3.8949
1975,8,2,2,93,-3.1388
1975,8,2,3,112,-4.5770
1975,8,2,4,128,-3.9013
1975,8,2,5,170,-5.2473
1975,8,3,1,95,-3.0047
1975,8,3,2,162,-1.6879
1975,8,3,3,143,-0.8306
1975,8,3,4,157,-1.3055
1975,8,3,5,139,-2.4547
1975,9,1,1,474,-3.4850
1975,9,1,2,219,-2.8868
1975,9,1,3,268,-4.0175
1975,9,1,4,269,-3.1636
1975,9,1,5,461,-2.8553
1975,9,2,1,115,-3.6742
1975,9,2,2,93,-2.8389
1975,9,2,3,112,-3.8243
1975,9,2,4,127,-4.2489
1975,9,2,5,168,-3.4086
1975,9,3,1,95,-3.0073
1975,9,3,2,162,-2.2890
1975,9,3,3,142,-3.1294
1975,9,3,4,157,-3.0286
1975,9,3,5,139,-5.0460
1975,10,1,1,471,1.7127
1975,10,1,2,219,3.4883
1975,10,1,3,267,2.2347
1975,10,1,4,268,1.6759
1975,10,1,5,458,2.2542
1975,10,2,1,115,3.1293
1975,10,2,2,93,3.4298
1975,10,2,3,112,3.8373
1975,10,2,4,126,2.2248
1975,10,2,5,168,2.3705
1975,10,3,1,95,6.6115
1975,10,3,2,162,5.0112
1975,10,3,3,142,8.1453
1975,10,3,4,157,5.1869
1975,10,3,5,139,6.4156
1975,11,1,1,468,2.7207
1975,11,1,2,217,2.4331
1975,11,1,3,268,3.0191
1975,11,1,4,267,3.6773
1975,11,1,5,460,2.1138
1975,11,2,1,115,3.5379
1975,11,2,2,92,3.3596
1975,11,2,3,112,3.1234
1975,11,2,4,126,3.7980
1975,11,2,5,168,1.9191
1975,11,3,1,95,3.7213
1975,11,3,2,162,2.8494
1975,11,3,3,142,4.7168
1975,11,3,4,156,0.9299
1975,11,3,5,138,2.3833
1975,12,1,1,464,-0.6049
1975,12,1,2,217,-2.4063
1975,12,1,3,268,-1.2345
1975,12,1,4,266,-1.2617
1975,12,1,5,458,-1.3642
1975,12,2,1,115,-0.3577
1975,12,2,2,92,-0.9291
1975,12,2,3,112,-0.5698
1975,12,2,4,125,-1.2793
1975,12,2,5,167,-2.5767
1975,12,3,1,95,0.4613
1975,12,3,2,162,0.0745
1975,12,3,3,142,-1.7628
1975,12,3,4,157,-0.7779
1975,12,3,5,139,-2.7370
1976,1,1,1,463,23.9246
1976,1,1,2,215,21.9935
1976,1,1,3,268,20.5590
1976,1,1,4,264,22.5863
1976,1,1,5,455,22.3778
1976,1,2,1,115,18.2505
1976,1,2,2,92,19.2864
1976,1,2,3,112,16.7344
1976,1,2,4,124,20.8483
1976,1,2,5,165,17.4121
1976,1,3,1,94,11.0004
1976,1,3,2,162,12.2510
1976,1,3,3,142,12.5500
1976,1,3,4,157,12.0195
1976,1,3,5,139,12.1365
1976,2,1,1,439,12.0306
1976,2,1,2,209,9.5685
1976,2,1,3,258,12.7526
1976,2,1,4,254,10.6493
1976,2,1,5,444,12.1178
1976,2,2,1,114,8.7630
1976,2,2,2,92,4.4695
1976,2,2,3,111,6.5524
1976,2,2,4,123,5.3687
1976,2,2,5,165,9.3757
1976,2,3,1,95,2.2955
1976,2,3,2,162,0.4152
1976,2,3,3,142,0.0010
1976,2,3,4,157,-1.3690
1976,2,3,5,139,-2.3294
1976,3,1,1,463,2.0021
1976,3,1,2,216,0.8062
1976,3,1,3,265,0.8293
1976,3,1,4,264,1.3289
1976,3,1,5,450,2.4304
1976,3,2,1,114,3.6475
1976,3,2,2,92,1.1515
1976,3,2,3,112,2.1205
1976,3,2,4,123,1.8399
1976,3,2,5,165,0.0815
1976,3,3,1,93,1.6376
1976,3,3,2,162,1.1373
1976,3,3,3,142,4.1014
1976,3,3,4,157,2.0582
1976,3,3,5,139,3.6569
1976,4,1,1,454,-1.2181
1976,4,1,2,207,0.4671
1976,4,1,3,263,-1.3791
1976,4,1,4,257,-0.8359
1976,4,1,5,441,-2.9671
1976,4,2,1,113,-0.1225
1976,4,2,2,92,-0.6225
1976,4,2,3,112,-1.3242
1976,4,2,4,122,0.0954
1976,4,2,5,164,-1.9281
1976,4,3,1,93,0.4881
1976,4,3,2,162,-0.1192
1976,4,3,3,142,-2.2833
1976,4,3,4,157,-0.8433
1976,4,3,5,139,-0.5570
1976,5,1,1,456,-3.1769
1976,5,1,2,214,-2.8677
1976,5,1,3,261,-2.8701
1976,5,1,4,263,-3.4806
1976,5,1,5,447,-2.6510
1976,5,2,1,113,-2.0447
