year,month,rank_ME,rank_dII,nstocks,ret_vw
1999,9,1,4,301,-1.5056
1999,9,1,5,622,-1.2173
1999,9,2,1,180,0.6330
1999,9,2,2,122,0.9683
1999,9,2,3,114,0.1790
1999,9,2,4,144,-0.5574
1999,9,2,5,260,-0.4067
1999,9,3,1,131,-2.9387
1999,9,3,2,170,-0.9585
1999,9,3,3,189,-4.1601
1999,9,3,4,198,-3.1453
1999,9,3,5,177,4.1646
1999,10,1,1,707,-1.0687
1999,10,1,2,279,-0.4935
1999,10,1,3,245,-1.6407
1999,10,1,4,294,-1.6548
1999,10,1,5,614,-2.9894
1999,10,2,1,178,1.2275
1999,10,2,2,121,0.0258
1999,10,2,3,113,-3.9858
1999,10,2,4,144,-0.4032
1999,10,2,5,259,-3.4563
1999,10,3,1,131,5.3037
1999,10,3,2,170,1.8475
1999,10,3,3,187,5.8688
1999,10,3,4,195,5.0931
1999,10,3,5,176,8.8299
1999,11,1,1,697,17.1534
1999,11,1,2,276,11.3964
1999,11,1,3,242,11.6046
1999,11,1,4,289,8.5357
1999,11,1,5,609,10.7677
1999,11,2,1,178,9.5527
1999,11,2,2,119,8.1018
1999,11,2,3,112,5.9519
1999,11,2,4,144,6.8249
1999,11,2,5,258,9.4447
1999,11,3,1,131,3.8934
1999,11,3,2,168,4.5086
1999,11,3,3,184,2.7537
1999,11,3,4,195,3.8984
1999,11,3,5,174,6.1459
1999,12,1,1,690,15.3844
1999,12,1,2,270,17.1476
1999,12,1,3,239,15.3284
1999,12,1,4,284,12.4509
1999,12,1,5,605,15.2133
1999,12,2,1,177,10.9601
1999,12,2,2,115,9.4468
1999,12,2,3,110,11.9952
1999,12,2,4,140,13.6681
1999,12,2,5,251,10.9817
1999,12,3,1,130,8.2882
1999,12,3,2,168,8.8542
1999,12,3,3,182,8.4777
1999,12,3,4,194,3.6747
1999,12,3,5,171,14.1254
2000,1,1,1,681,9.4773
2000,1,1,2,265,8.6066
2000,1,1,3,238,9.0780
2000,1,1,4,280,7.4445
2000,1,1,5,597,8.0124
2000,1,2,1,176,-1.4886
2000,1,2,2,114,2.4088
2000,1,2,3,109,-3.3389
2000,1,2,4,136,3.0129
2000,1,2,5,247,-0.8186
2000,1,3,1,130,-1.7035
2000,1,3,2,166,-5.8854
2000,1,3,3,179,-4.4826
2000,1,3,4,194,-5.6694
2000,1,3,5,170,-6.2005
2000,2,1,1,670,30.9418
2000,2,1,2,264,30.2012
2000,2,1,3,235,24.6097
2000,2,1,4,280,27.9994
2000,2,1,5,592,37.8682
2000,2,2,1,174,15.2905
2000,2,2,2,113,15.7035
2000,2,2,3,109,10.4684
2000,2,2,4,136,29.6149
2000,2,2,5,244,21.4471
2000,2,3,1,128,8.5083
2000,2,3,2,165,0.6606
2000,2,3,3,179,-1.2070
2000,2,3,4,194,-1.4724
2000,2,3,5,167,8.5378
2000,3,1,1,659,-9.1458
2000,3,1,2,261,-9.5065
2000,3,1,3,235,-4.2247
2000,3,1,4,272,-8.0574
2000,3,1,5,585,-12.8401
2000,3,2,1,173,-4.4881
2000,3,2,2,108,-4.7583
2000,3,2,3,109,-3.9318
2000,3,2,4,135,-12.2442
2000,3,2,5,242,-7.5701
2000,3,3,1,127,4.4349
2000,3,3,2,164,9.2545
2000,3,3,3,179,10.5222
2000,3,3,4,193,6.9916
2000,3,3,5,166,2.9689
2000,4,1,1,653,-16.5863
2000,4,1,2,255,-14.2159
2000,4,1,3,232,-13.1082
2000,4,1,4,268,-15.0272
2000,4,1,5,581,-16.3491
2000,4,2,1,171,-8.1995
2000,4,2,2,108,-0.5922
2000,4,2,3,108,-6.3037
2000,4,2,4,131,-0.6416
2000,4,2,5,241,-7.7904
2000,4,3,1,126,-0.3550
2000,4,3,2,164,-1.1338
2000,4,3,3,178,-5.5880
2000,4,3,4,191,-1.1732
2000,4,3,5,166,-4.1907
2000,5,1,1,646,-14.2073
2000,5,1,2,255,-5.8775
2000,5,1,3,231,-10.0127
2000,5,1,4,266,-7.7785
2000,5,1,5,576,-10.5665
2000,5,2,1,169,-8.0415
2000,5,2,2,107,-6.1146
2000,5,2,3,105,-5.0368
2000,5,2,4,129,-8.6698
2000,5,2,5,238,-6.4130
2000,5,3,1,125,-4.8168
2000,5,3,2,164,-3.8455
2000,5,3,3,177,-2.8656
2000,5,3,4,190,-1.6586
2000,5,3,5,163,-9.4584
2000,6,1,1,640,23.5264
2000,6,1,2,250,34.1765
2000,6,1,3,227,19.0674
2000,6,1,4,263,18.6686
2000,6,1,5,572,24.3406
2000,6,2,1,166,9.1519
2000,6,2,2,107,3.2383
2000,6,2,3,103,6.5408
2000,6,2,4,128,10.6505
2000,6,2,5,235,13.1959
2000,6,3,1,123,1.3334
2000,6,3,2,164,1.2701
2000,6,3,3,177,4.4967
2000,6,3,4,190,3.7205
2000,6,3,5,163,9.1697
2000,7,1,1,643,-2.6171
2000,7,1,2,296,-0.6060
2000,7,1,3,247,0.5437
2000,7,1,4,311,-1.3455
2000,7,1,5,557,-1.1858
2000,7,2,1,189,-4.8820
2000,7,2,2,139,-2.4560
2000,7,2,3,116,-0.4541
2000,7,2,4,148,-0.5902
2000,7,2,5,225,-1.5124
2000,7,3,1,147,-5.2508
2000,7,3,2,182,-2.7014
2000,7,3,3,202,-4.2375
2000,7,3,4,168,-2.4432
2000,7,3,5,230,-1.8677
2000,8,1,1,636,9.0469
2000,8,1,2,295,9.4548
2000,8,1,3,245,5.9042
2000,8,1,4,308,9.4053
2000,8,1,5,551,6.6499
2000,8,2,1,188,9.3937
2000,8,2,2,138,6.9500
2000,8,2,3,116,6.3286
2000,8,2,4,145,9.7630
2000,8,2,5,223,6.2453
2000,8,3,1,144,9.5862
2000,8,3,2,182,8.4164
2000,8,3,3,201,4.7675
2000,8,3,4,164,2.4145
2000,8,3,5,226,10.2369
2000,9,1,1,630,-4.5068
2000,9,1,2,285,-4.8943
2000,9,1,3,243,-0.7202
2000,9,1,4,305,-1.9170
2000,9,1,5,543,-4.0822
2000,9,2,1,186,-0.3248
2000,9,2,2,137,-3.3851
2000,9,2,3,116,-2.0868
2000,9,2,4,143,-2.3888
2000,9,2,5,221,-4.2338
2000,9,3,1,143,-6.0601
2000,9,3,2,182,-12.2431
2000,9,3,3,200,-3.6892
2000,9,3,4,162,-0.4456
2000,9,3,5,223,-9.7916
2000,10,1,1,620,-8.9498
2000,10,1,2,281,-2.8888
2000,10,1,3,241,-6.8549
2000,10,1,4,301,-7.6660
2000,10,1,5,536,-9.5459
2000,10,2,1,185,-6.8166
2000,10,2,2,137,-0.4739
2000,10,2,3,110,-3.4789
2000,10,2,4,142,-1.9785
2000,10,2,5,220,-3.7486
2000,10,3,1,143,-3.1497
2000,10,3,2,178,0.5506
2000,10,3,3,199,0.8663
2000,10,3,4,159,1.2662
2000,10,3,5,221,-5.8671
2000,11,1,1,606,-13.7170
2000,11,1,2,274,-8.4226
2000,11,1,3,236,-10.4401
2000,11,1,4,294,-10.0402
2000,11,1,5,523,-8.9791
2000,11,2,1,183,-11.4675
2000,11,2,2,135,-6.6094
2000,11,2,3,109,-6.6095
2000,11,2,4,140,-3.8627
2000,11,2,5,219,-9.1395
2000,11,3,1,143,-11.8245
2000,11,3,2,175,-7.1259
2000,11,3,3,198,-5.0204
2000,11,3,4,159,-6.2166
2000,11,3,5,219,-19.6035
2000,12,1,1,598,-2.0509
2000,12,1,2,266,2.6763
2000,12,1,3,235,-0.4087
2000,12,1,4,291,-1.5118
2000,12,1,5,509,-3.3157
2000,12,2,1,181,7.5763
2000,12,2,2,133,9.8157
2000,12,2,3,109,8.7756
2000,12,2,4,140,8.1014
2000,12,2,5,217,8.9405
2000,12,3,1,141,3.5920
2000,12,3,2,173,-1.2173
2000,12,3,3,197,1.6389
2000,12,3,4,158,0.0018
2000,12,3,5,219,-5.7146
2001,1,1,1,587,22.6092
2001,1,1,2,262,11.6978
2001,1,1,3,229,14.9674
2001,1,1,4,284,16.9167
2001,1,1,5,507,17.6216
2001,1,2,1,181,6.5125
2001,1,2,2,131,5.4244
2001,1,2,3,107,4.2418
2001,1,2,4,139,3.6768
2001,1,2,5,212,6.8552
2001,1,3,1,139,4.3804
2001,1,3,2,172,7.2837
2001,1,3,3,197,2.8639
2001,1,3,4,158,0.2668
2001,1,3,5,218,10.3377
2001,2,1,1,573,-6.7997
2001,2,1,2,259,-4.6784
2001,2,1,3,223,-4.7428
2001,2,1,4,278,-4.5626
2001,2,1,5,500,-5.8104
2001,2,2,1,177,-7.5366
2001,2,2,2,130,-3.2843
2001,2,2,3,106,-1.7026
2001,2,2,4,138,-5.0649
2001,2,2,5,210,-4.4487
2001,2,3,1,139,-5.5372
2001,2,3,2,171,-8.3406
2001,2,3,3,197,-5.8750
2001,2,3,4,157,-6.0114
2001,2,3,5,217,-21.6102
2001,3,1,1,567,-4.5675
2001,3,1,2,258,-2.1285
2001,3,1,3,220,-4.1788
2001,3,1,4,275,-7.9082
2001,3,1,5,493,-4.3794
2001,3,2,1,175,-1.6163
2001,3,2,2,130,-3.0189
2001,3,2,3,103,-5.0649
2001,3,2,4,137,-3.5364
2001,3,2,5,209,-5.8801
2001,3,3,1,139,-3.5958
2001,3,3,2,170,-6.1979
2001,3,3,3,195,-5.4353
2001,3,3,4,157,-7.2136
2001,3,3,5,215,-13.0987
2001,4,1,1,562,4.6646
2001,4,1,2,251,6.5485
2001,4,1,3,218,8.2936
2001,4,1,4,271,5.7881
2001,4,1,5,485,7.9248
2001,4,2,1,173,8.2566
2001,4,2,2,128,4.1760
2001,4,2,3,103,10.5071
2001,4,2,4,137,6.4619
2001,4,2,5,209,6.9501
2001,4,3,1,139,6.4455
2001,4,3,2,169,9.5141
2001,4,3,3,195,9.0706
2001,4,3,4,156,5.6262
2001,4,3,5,214,14.8252
2001,5,1,1,554,10.9461
2001,5,1,2,244,8.2379
2001,5,1,3,217,13.4593
2001,5,1,4,266,11.4673
2001,5,1,5,473,13.0573
2001,5,2,1,171,6.3491
2001,5,2,2,128,1.5773
2001,5,2,3,103,3.8478
2001,5,2,4,135,3.7392
2001,5,2,5,206,4.1837
2001,5,3,1,139,1.8047
2001,5,3,2,169,-0.0874
2001,5,3,3,195,0.9178
2001,5,3,4,155,-0.6476
2001,5,3,5,212,-0.8281
2001,6,1,1,538,0.7518
2001,6,1,2,241,3.6809
2001,6,1,3,214,-0.8325
2001,6,1,4,265,4.3869
2001,6,1,5,464,4.8842
2001,6,2,1,169,3.4239
2001,6,2,2,126,4.4638
2001,6,2,3,102,3.2409
2001,6,2,4,135,4.5075
2001,6,2,5,204,7.0190
2001,6,3,1,138,-1.5030
2001,6,3,2,169,-0.8826
2001,6,3,3,193,-2.5988
2001,6,3,4,154,-4.2330
2001,6,3,5,212,-2.4119
2001,7,1,1,575,-1.5052
2001,7,1,2,288,-2.5116
2001,7,1,3,223,-2.0798
2001,7,1,4,261,0.0921
2001,7,1,5,576,-2.9061
2001,7,2,1,156,-6.0902
2001,7,2,2,127,-2.2733
2001,7,2,3,120,-3.1194
2001,7,2,4,118,-3.7374
2001,7,2,5,272,-6.9399
2001,7,3,1,127,-0.9204
2001,7,3,2,134,-1.0799
2001,7,3,3,156,-2.4723
2001,7,3,4,144,2.4033
2001,7,3,5,230,-3.0714
2001,8,1,1,565,-2.6694
2001,8,1,2,281,-0.0738
2001,8,1,3,218,-4.0060
2001,8,1,4,259,-3.0242
2001,8,1,5,570,-4.7029
2001,8,2,1,155,-3.7356
2001,8,2,2,127,-1.1967
2001,8,2,3,120,-1.2785
2001,8,2,4,116,-0.0736
2001,8,2,5,271,-4.9038
2001,8,3,1,127,-5.7844
2001,8,3,2,133,-6.4112
2001,8,3,3,155,-4.0902
2001,8,3,4,144,-5.1128
2001,8,3,5,230,-10.1240
2001,9,1,1,551,-13.2439
2001,9,1,2,279,-15.2286
2001,9,1,3,214,-11.9582
2001,9,1,4,251,-12.9352
2001,9,1,5,552,-15.2016
2001,9,2,1,154,-16.5647
2001,9,2,2,126,-13.0406
2001,9,2,3,120,-14.2127
2001,9,2,4,116,-16.1326
2001,9,2,5,270,-19.9478
2001,9,3,1,126,-12.0915
2001,9,3,2,132,-10.1788
2001,9,3,3,155,-6.3193
2001,9,3,4,138,-9.3582
2001,9,3,5,228,-10.7675
2001,10,1,1,546,7.6056
2001,10,1,2,276,5.3336
2001,10,1,3,212,7.5674
2001,10,1,4,248,7.3943
2001,10,1,5,545,10.7353
2001,10,2,1,154,9.0431
2001,10,2,2,125,6.2800
2001,10,2,3,118,4.9646
2001,10,2,4,115,4.3143
2001,10,2,5,270,9.3042
2001,10,3,1,125,2.2369
2001,10,3,2,132,6.8560
2001,10,3,3,155,0.9717
2001,10,3,4,137,1.4445
2001,10,3,5,227,6.0556
2001,11,1,1,540,7.2777
2001,11,1,2,271,4.6268
2001,11,1,3,210,5.8763
2001,11,1,4,245,5.6566
2001,11,1,5,541,7.6270
2001,11,2,1,153,7.6673
2001,11,2,2,125,5.3606
2001,11,2,3,115,7.5693
2001,11,2,4,115,9.5176
2001,11,2,5,269,11.8328
2001,11,3,1,124,9.1042
2001,11,3,2,132,7.2578
2001,11,3,3,152,5.5169
2001,11,3,4,137,8.9705
2001,11,3,5,226,9.9023
2001,12,1,1,529,6.4169
2001,12,1,2,264,6.1127
2001,12,1,3,206,8.1202
2001,12,1,4,242,6.9299
2001,12,1,5,535,7.3305
2001,12,2,1,153,5.7808
2001,12,2,2,125,6.8788
2001,12,2,3,114,7.7272
2001,12,2,4,115,4.7357
2001,12,2,5,268,6.6381
2001,12,3,1,123,2.5114
2001,12,3,2,131,2.3234
2001,12,3,3,152,2.2164
2001,12,3,4,137,-0.2715
2001,12,3,5,224,-1.2174
2002,1,1,1,523,2.9992
2002,1,1,2,259,3.6560
2002,1,1,3,206,2.6013
2002,1,1,4,241,1.5814
2002,1,1,5,529,1.8357
2002,1,2,1,153,-0.7402
2002,1,2,2,124,1.3862
2002,1,2,3,114,0.2319
2002,1,2,4,114,-0.4072
2002,1,2,5,268,-2.0933
2002,1,3,1,123,-2.0882
2002,1,3,2,129,-0.7321
2002,1,3,3,151,-2.0321
2002,1,3,4,136,0.6766
2002,1,3,5,224,-1.1150
2002,2,1,1,521,-3.5090
2002,2,1,2,257,-2.8511
2002,2,1,3,201,-1.2277
2002,2,1,4,240,-2.0740
2002,2,1,5,518,-6.5155
2002,2,2,1,153,-3.2103
2002,2,2,2,124,-0.9187
2002,2,2,3,114,0.2291
2002,2,2,4,114,0.9334
2002,2,2,5,267,-4.4730
2002,2,3,1,122,-1.2928
2002,2,3,2,127,-0.2712
2002,2,3,3,151,0.6480
2002,2,3,4,133,-1.9107
2002,2,3,5,223,-6.7542
2002,3,1,1,515,9.3370
2002,3,1,2,254,9.6569
2002,3,1,3,198,10.9406
2002,3,1,4,237,7.9609
2002,3,1,5,509,9.4273
2002,3,2,1,153,9.1402
2002,3,2,2,124,11.2788
2002,3,2,3,113,9.3526
2002,3,2,4,114,8.3041
2002,3,2,5,267,8.0729
2002,3,3,1,120,5.0012
2002,3,3,2,127,1.4224
2002,3,3,3,151,3.5825
2002,3,3,4,133,2.5710
2002,3,3,5,223,4.7680
2002,4,1,1,511,-0.1064
2002,4,1,2,250,2.9815
2002,4,1,3,199,0.3837
2002,4,1,4,234,6.1749
2002,4,1,5,504,3.1796
2002,4,2,1,153,-0.3903
2002,4,2,2,123,1.0115
2002,4,2,3,113,2.6012
2002,4,2,4,114,1.5687
2002,4,2,5,264,-1.3491
2002,4,3,1,120,-4.7540
2002,4,3,2,127,-7.7754
2002,4,3,3,150,-5.8349
2002,4,3,4,132,-5.8353
2002,4,3,5,222,-8.8426
2002,5,1,1,499,-0.5104
2002,5,1,2,246,-2.7158
2002,5,1,3,197,-0.3712
2002,5,1,4,232,-1.9287
2002,5,1,5,500,-1.2747
2002,5,2,1,150,-6.0147
2002,5,2,2,123,-3.5144
2002,5,2,3,113,-4.2454
2002,5,2,4,114,-3.2344
2002,5,2,5,263,-5.3165
2002,5,3,1,120,1.3852
2002,5,3,2,127,-1.5223
2002,5,3,3,150,-1.0018
2002,5,3,4,132,0.7057
2002,5,3,5,222,-2.8200
2002,6,1,1,491,-3.3095
2002,6,1,2,244,-3.5043
2002,6,1,3,195,-0.9411
2002,6,1,4,230,-1.4096
2002,6,1,5,495,-4.1215
2002,6,2,1,150,-6.2726
2002,6,2,2,122,-3.8783
2002,6,2,3,112,-2.8120
2002,6,2,4,113,-4.6845
2002,6,2,5,263,-8.3911
2002,6,3,1,119,-9.1046
2002,6,3,2,126,-6.4419
2002,6,3,3,150,-5.1631
2002,6,3,4,132,-11.6550
2002,6,3,5,220,-8.5572
2002,7,1,1,670,-16.3017
2002,7,1,2,283,-12.8710
2002,7,1,3,227,-13.9271
2002,7,1,4,250,-16.6158
2002,7,1,5,536,-15.8102
2002,7,2,1,135,-14.5729
2002,7,2,2,116,-15.5074
2002,7,2,3,118,-15.7678
2002,7,2,4,112,-17.7748
2002,7,2,5,203,-17.0799
2002,7,3,1,93,-9.6873
2002,7,3,2,123,-8.3825
2002,7,3,3,149,-3.3043
2002,7,3,4,164,-6.8354
2002,7,3,5,201,-10.9370
2002,8,1,1,663,-2.5945
2002,8,1,2,280,-1.7941
2002,8,1,3,226,-1.3741
2002,8,1,4,248,-2.1087
2002,8,1,5,530,-1.5855
2002,8,2,1,135,-0.3126
2002,8,2,2,115,-0.8496
2002,8,2,3,118,0.3700
2002,8,2,4,112,-0.6179
2002,8,2,5,203,-1.2419
2002,8,3,1,93,3.3383
2002,8,3,2,122,-0.7778
2002,8,3,3,149,-0.5068
2002,8,3,4,164,-0.4888
2002,8,3,5,200,0.9357
2002,9,1,1,653,-9.3703
2002,9,1,2,275,-6.4990
2002,9,1,3,223,-8.4878
2002,9,1,4,243,-11.0962
2002,9,1,5,525,-10.6007
2002,9,2,1,134,-7.1894
2002,9,2,2,114,-8.6036
2002,9,2,3,118,-7.4195
2002,9,2,4,112,-8.0168
2002,9,2,5,203,-7.9753
2002,9,3,1,93,-6.7002
2002,9,3,2,122,-8.9443
2002,9,3,3,149,-12.5318
2002,9,3,4,164,-9.2986
2002,9,3,5,200,-10.8696
2002,10,1,1,649,5.8183
2002,10,1,2,272,2.2023
2002,10,1,3,220,2.8141
2002,10,1,4,241,4.3908
2002,10,1,5,523,5.1210
2002,10,2,1,134,4.8525
2002,10,2,2,114,4.8847
2002,10,2,3,118,3.6952
2002,10,2,4,112,4.6689
2002,10,2,5,203,6.5056
2002,10,3,1,93,5.3982
2002,10,3,2,122,5.4218
2002,10,3,3,149,8.0530
2002,10,3,4,163,7.9977
2002,10,3,5,200,11.8382
2002,11,1,1,636,11.5959
2002,11,1,2,270,11.1231
2002,11,1,3,216,8.3069
2002,11,1,4,234,15.1904
2002,11,1,5,520,19.2972
2002,11,2,1,133,8.4415
2002,11,2,2,114,7.0350
2002,11,2,3,118,9.0811
2002,11,2,4,112,10.7711
2002,11,2,5,203,13.9728
2002,11,3,1,92,7.8352
2002,11,3,2,122,3.1088
2002,11,3,3,149,5.3909
2002,11,3,4,163,4.5640
2002,11,3,5,200,9.9208
2002,12,1,1,624,-5.1154
2002,12,1,2,268,-4.0867
2002,12,1,3,215,-3.9104
2002,12,1,4,233,-7.9009
2002,12,1,5,514,-8.4846
2002,12,2,1,133,-7.1222
2002,12,2,2,113,-4.2096
2002,12,2,3,118,-5.2649
2002,12,2,4,112,-7.3981
2002,12,2,5,202,-9.8348
2002,12,3,1,92,-6.8421
2002,12,3,2,122,-1.7439
2002,12,3,3,149,-6.1263
2002,12,3,4,163,-4.0594
2002,12,3,5,199,-8.5933
2003,1,1,1,613,-1.8388
2003,1,1,2,263,0.1059
2003,1,1,3,215,-3.0552
2003,1,1,4,232,-1.0267
2003,1,1,5,507,-1.2527
2003,1,2,1,133,-2.6949
2003,1,2,2,112,-2.7113
2003,1,2,3,118,-4.3344
2003,1,2,4,112,-4.2379
2003,1,2,5,201,-4.3239
2003,1,3,1,92,-3.6033
2003,1,3,2,122,-3.4986
2003,1,3,3,149,-2.9445
2003,1,3,4,163,-2.3409
2003,1,3,5,199,-2.6663
2003,2,1,1,599,-4.7319
2003,2,1,2,258,-4.2536
2003,2,1,3,213,-4.8699
2003,2,1,4,231,-4.6999
2003,2,1,5,504,-1.9202
2003,2,2,1,133,-4.3746
2003,2,2,2,112,-3.6006
2003,2,2,3,116,-4.2024
2003,2,2,4,111,-3.6759
2003,2,2,5,200,-1.7412
2003,2,3,1,91,-2.9439
2003,2,3,2,122,-1.8656
2003,2,3,3,149,-1.4211
2003,2,3,4,163,-0.6455
2003,2,3,5,198,-0.5195
2003,3,1,1,586,0.9940
2003,3,1,2,256,2.0167
2003,3,1,3,211,-1.4474
2003,3,1,4,226,2.5353
2003,3,1,5,501,1.6038
2003,3,2,1,133,1.9782
2003,3,2,2,112,-0.4891
2003,3,2,3,116,1.9313
2003,3,2,4,111,1.0726
2003,3,2,5,200,1.8447
2003,3,3,1,91,0.0994
2003,3,3,2,122,3.1668
2003,3,3,3,149,0.5828
2003,3,3,4,163,1.1618
2003,3,3,5,197,1.6405
2003,4,1,1,568,9.6699
2003,4,1,2,256,9.5664
2003,4,1,3,208,11.5519
2003,4,1,4,223,12.3289
2003,4,1,5,495,10.8520
2003,4,2,1,133,10.6340
2003,4,2,2,112,9.8593
2003,4,2,3,114,9.3065
2003,4,2,4,111,10.0232
2003,4,2,5,199,10.0211
2003,4,3,1,91,6.3248
2003,4,3,2,122,5.2750
2003,4,3,3,148,7.5900
2003,4,3,4,162,6.0104
2003,4,3,5,197,8.4964
2003,5,1,1,560,14.8973
2003,5,1,2,255,11.1221
2003,5,1,3,207,11.5360
2003,5,1,4,219,14.6737
2003,5,1,5,488,19.2361
2003,5,2,1,133,13.5925
2003,5,2,2,112,8.5557
2003,5,2,3,113,10.0129
2003,5,2,4,110,9.4112
2003,5,2,5,199,13.6229
2003,5,3,1,91,8.3402
2003,5,3,2,122,5.7345
2003,5,3,3,146,4.9426
2003,5,3,4,162,6.2614
2003,5,3,5,196,4.7695
2003,6,1,1,548,7.7000
2003,6,1,2,254,3.1505
2003,6,1,3,205,5.7779
2003,6,1,4,216,6.2142
2003,6,1,5,487,4.5485
2003,6,2,1,133,1.7398
2003,6,2,2,111,2.5477
2003,6,2,3,113,0.6734
2003,6,2,4,110,3.9590
2003,6,2,5,199,1.3895
2003,6,3,1,91,0.8837
2003,6,3,2,122,-0.3357
2003,6,3,3,146,0.6312
2003,6,3,4,162,3.5451
2003,6,3,5,196,2.1203
2003,7,1,1,686,10.4395
2003,7,1,2,320,12.0894
2003,7,1,3,204,7.4249
2003,7,1,4,238,10.6620
2003,7,1,5,481,7.3657
2003,7,2,1,142,7.6845
2003,7,2,2,125,7.8412
2003,7,2,3,105,5.8544
2003,7,2,4,120,4.1382
2003,7,2,5,203,5.2905
2003,7,3,1,111,1.7889
2003,7,3,2,133,0.0212
2003,7,3,3,153,-1.0027
2003,7,3,4,167,4.1418
2003,7,3,5,178,2.9434
2003,8,1,1,679,6.1208
2003,8,1,2,315,5.3234
2003,8,1,3,201,6.8345
2003,8,1,4,237,3.8058
2003,8,1,5,473,5.7860
2003,8,2,1,142,5.6978
2003,8,2,2,125,5.5338
2003,8,2,3,104,6.7046
2003,8,2,4,120,4.5910
2003,8,2,5,203,6.8277
2003,8,3,1,111,5.5230
2003,8,3,2,133,1.9459
2003,8,3,3,153,2.3578
2003,8,3,4,167,3.7995
2003,8,3,5,178,2.4266
2003,9,1,1,671,4.2365
2003,9,1,2,310,3.4762
2003,9,1,3,198,3.2284
2003,9,1,4,235,2.0176
2003,9,1,5,469,1.5051
2003,9,2,1,142,-1.4810
2003,9,2,2,123,-3.2385
2003,9,2,3,104,-3.3316
2003,9,2,4,120,-4.7277
2003,9,2,5,201,-5.0789
2003,9,3,1,111,0.1257
2003,9,3,2,132,-1.7366
2003,9,3,3,153,-1.3124
2003,9,3,4,167,-1.8893
2003,9,3,5,178,-2.3579
2003,10,1,1,666,10.7567
2003,10,1,2,305,10.6806
2003,10,1,3,195,9.8317
2003,10,1,4,233,12.2419
2003,10,1,5,465,8.6046
2003,10,2,1,140,8.9251
2003,10,2,2,123,10.1439
2003,10,2,3,104,10.1658
2003,10,2,4,120,6.1568
2003,10,2,5,201,7.9680
2003,10,3,1,110,7.5358
2003,10,3,2,132,4.5288
2003,10,3,3,153,6.8313
2003,10,3,4,167,5.3603
2003,10,3,5,177,4.7056
2003,11,1,1,661,4.1098
2003,11,1,2,303,5.0857
2003,11,1,3,192,8.1924
2003,11,1,4,228,2.6255
2003,11,1,5,461,5.7795
2003,11,2,1,140,4.0606
2003,11,2,2,123,2.1179
2003,11,2,3,103,4.3522
2003,11,2,4,120,2.4994
2003,11,2,5,200,1.6985
2003,11,3,1,110,2.7451
2003,11,3,2,132,2.0974
2003,11,3,3,153,1.3019
2003,11,3,4,167,-0.2823
2003,11,3,5,176,2.4164
2003,12,1,1,653,1.4048
2003,12,1,2,299,1.6315
2003,12,1,3,188,3.7485
2003,12,1,4,225,3.7576
2003,12,1,5,460,2.1827
2003,12,2,1,140,3.0486
2003,12,2,2,123,2.1781
2003,12,2,3,103,4.6396
2003,12,2,4,120,3.2650
2003,12,2,5,200,1.1645
2003,12,3,1,110,2.6487
2003,12,3,2,132,5.7002
2003,12,3,3,153,6.2812
2003,12,3,4,166,2.4436
2003,12,3,5,175,5.7294
2004,1,1,1,642,9.6289
2004,1,1,2,294,7.0416
2004,1,1,3,187,4.7575
2004,1,1,4,224,7.2435
2004,1,1,5,458,8.6512
2004,1,2,1,139,4.6445
2004,1,2,2,121,3.4140
2004,1,2,3,102,3.2273
2004,1,2,4,119,2.6331
2004,1,2,5,200,4.6331
2004,1,3,1,110,4.0393
2004,1,3,2,132,0.2300
2004,1,3,3,153,2.0233
2004,1,3,4,165,0.5494
2004,1,3,5,175,2.2043
2004,2,1,1,636,0.1473
2004,2,1,2,291,-1.1657
2004,2,1,3,185,0.7373
2004,2,1,4,221,-0.7056
2004,2,1,5,455,-0.6601
2004,2,2,1,139,0.9390
2004,2,2,2,121,0.6549
2004,2,2,3,102,-0.5652
2004,2,2,4,119,1.4478
2004,2,2,5,200,0.1705
2004,2,3,1,110,2.2451
2004,2,3,2,132,1.7615
2004,2,3,3,152,0.4242
2004,2,3,4,164,1.1458
2004,2,3,5,175,1.0126
2004,3,1,1,632,0.0732
2004,3,1,2,288,-1.7762
2004,3,1,3,181,-0.9953
2004,3,1,4,220,-2.3962
2004,3,1,5,451,-1.0773
2004,3,2,1,139,1.2593
2004,3,2,2,120,3.1640
2004,3,2,3,102,-0.1523
2004,3,2,4,119,0.4457
2004,3,2,5,200,1.8349
2004,3,3,1,110,-0.9881
2004,3,3,2,132,-1.6501
2004,3,3,3,152,-1.6590
2004,3,3,4,164,-1.9322
2004,3,3,5,175,-1.2064
2004,4,1,1,623,-5.9721
2004,4,1,2,285,-6.1189
2004,4,1,3,179,-7.7411
2004,4,1,4,220,-5.2256
2004,4,1,5,450,-3.1573
2004,4,2,1,139,-4.2362
2004,4,2,2,120,-3.2744
2004,4,2,3,102,-3.5204
2004,4,2,4,119,-5.2947
2004,4,2,5,200,-3.6499
2004,4,3,1,110,-2.8285
2004,4,3,2,130,0.6377
2004,4,3,3,152,-0.9927
2004,4,3,4,164,-1.1971
2004,4,3,5,175,-0.0330
2004,5,1,1,615,-1.1058
2004,5,1,2,280,1.1533
2004,5,1,3,180,0.1796
2004,5,1,4,217,0.1929
2004,5,1,5,446,-1.9751
2004,5,2,1,139,1.6918
2004,5,2,2,120,1.6960
2004,5,2,3,102,3.0285
2004,5,2,4,119,0.7264
2004,5,2,5,200,0.1753
2004,5,3,1,110,2.2684
