year,month,rank_ME,rank_dPIA,nstocks,ret_vw
1983,4,2,2,100,7.8700
1983,4,2,3,101,5.6264
1983,4,2,4,106,7.2477
1983,4,2,5,153,5.2659
1983,4,3,1,69,8.9323
1983,4,3,2,115,5.7190
1983,4,3,3,134,6.4503
1983,4,3,4,159,7.8775
1983,4,3,5,165,6.2386
1983,5,1,1,480,8.6223
1983,5,1,2,341,8.7539
1983,5,1,3,271,10.7336
1983,5,1,4,235,12.5462
1983,5,1,5,435,11.2376
1983,5,2,1,93,5.0299
1983,5,2,2,100,3.8249
1983,5,2,3,101,5.4909
1983,5,2,4,107,5.7476
1983,5,2,5,153,6.0619
1983,5,3,1,69,-1.6817
1983,5,3,2,115,-0.1346
1983,5,3,3,134,-1.4921
1983,5,3,4,159,-0.7785
1983,5,3,5,165,3.4964
1983,6,1,1,478,5.5978
1983,6,1,2,339,3.7929
1983,6,1,3,270,3.6976
1983,6,1,4,232,4.2042
1983,6,1,5,434,4.4760
1983,6,2,1,93,4.3139
1983,6,2,2,99,7.6347
1983,6,2,3,100,4.8027
1983,6,2,4,107,7.5748
1983,6,2,5,153,6.0114
1983,6,3,1,69,4.7843
1983,6,3,2,115,2.8146
1983,6,3,3,133,2.2290
1983,6,3,4,159,4.5360
1983,6,3,5,165,6.0308
1983,7,1,1,500,-0.8313
1983,7,1,2,390,-2.7781
1983,7,1,3,346,-0.4867
1983,7,1,4,312,-3.3212
1983,7,1,5,528,-4.1613
1983,7,2,1,83,-3.4725
1983,7,2,2,135,-2.0691
1983,7,2,3,110,-3.0905
1983,7,2,4,96,-3.3696
1983,7,2,5,172,-2.8747
1983,7,3,1,78,-2.0208
1983,7,3,2,116,-2.4029
1983,7,3,3,139,-1.6875
1983,7,3,4,160,-3.8587
1983,7,3,5,171,-5.6297
1983,8,1,1,497,-3.8208
1983,8,1,2,388,-4.5463
1983,8,1,3,343,-1.8420
1983,8,1,4,311,-4.5273
1983,8,1,5,527,-3.6738
1983,8,2,1,83,-4.8698
1983,8,2,2,134,-3.5390
1983,8,2,3,110,-2.9243
1983,8,2,4,96,-1.1929
1983,8,2,5,172,-3.3721
1983,8,3,1,78,-1.2107
1983,8,3,2,115,0.6886
1983,8,3,3,139,0.8491
1983,8,3,4,160,3.2893
1983,8,3,5,171,0.1941
1983,9,1,1,494,-0.2599
1983,9,1,2,386,1.8095
1983,9,1,3,340,0.9133
1983,9,1,4,308,-1.5330
1983,9,1,5,524,-2.0735
1983,9,2,1,83,3.5172
1983,9,2,2,132,4.5125
1983,9,2,3,108,3.0920
1983,9,2,4,96,3.5419
1983,9,2,5,172,0.0072
1983,9,3,1,78,4.4814
1983,9,3,2,114,1.4583
1983,9,3,3,139,3.6064
1983,9,3,4,160,0.8892
1983,9,3,5,170,-0.0776
1983,10,1,1,493,-5.5943
1983,10,1,2,385,-6.5310
1983,10,1,3,334,-4.4029
1983,10,1,4,307,-5.4770
1983,10,1,5,520,-8.8365
1983,10,2,1,83,-4.8080
1983,10,2,2,132,-4.8931
1983,10,2,3,108,-4.6053
1983,10,2,4,95,-4.8074
1983,10,2,5,171,-8.2763
1983,10,3,1,77,-1.6582
1983,10,3,2,114,-0.6142
1983,10,3,3,139,0.1973
1983,10,3,4,159,-1.8935
1983,10,3,5,169,-4.5419
1983,11,1,1,489,5.1476
1983,11,1,2,382,5.1742
1983,11,1,3,331,3.8416
1983,11,1,4,307,2.5696
1983,11,1,5,518,1.2623
1983,11,2,1,83,6.8490
1983,11,2,2,132,5.6215
1983,11,2,3,107,4.6335
1983,11,2,4,94,6.0973
1983,11,2,5,169,5.1171
1983,11,3,1,77,5.2015
1983,11,3,2,114,3.7699
1983,11,3,3,138,0.3445
1983,11,3,4,159,2.2151
1983,11,3,5,169,2.6802
1983,12,1,1,485,-0.0420
1983,12,1,2,383,-2.1260
1983,12,1,3,329,-0.6534
1983,12,1,4,307,-2.3205
1983,12,1,5,516,-3.4916
1983,12,2,1,83,-0.5869
1983,12,2,2,132,-0.8441
1983,12,2,3,106,-1.1273
1983,12,2,4,94,-3.0602
1983,12,2,5,169,-1.5138
1983,12,3,1,77,-0.2119
1983,12,3,2,114,-0.9318
1983,12,3,3,138,0.3841
1983,12,3,4,159,-1.8965
1983,12,3,5,169,-1.1522
1984,1,1,1,482,0.8626
1984,1,1,2,380,0.0092
1984,1,1,3,326,-1.3887
1984,1,1,4,302,0.3187
1984,1,1,5,515,-0.6692
1984,1,2,1,83,-0.5577
1984,1,2,2,131,-2.1912
1984,1,2,3,106,-2.4537
1984,1,2,4,94,-2.1742
1984,1,2,5,169,-4.7298
1984,1,3,1,77,-2.7202
1984,1,3,2,113,-1.9484
1984,1,3,3,137,-2.6079
1984,1,3,4,159,2.0906
1984,1,3,5,167,-1.7672
1984,2,1,1,478,-6.5737
1984,2,1,2,376,-5.4063
1984,2,1,3,320,-5.7008
1984,2,1,4,298,-5.0561
1984,2,1,5,508,-6.6621
1984,2,2,1,82,-7.1830
1984,2,2,2,131,-5.0034
1984,2,2,3,106,-4.1643
1984,2,2,4,94,-4.9896
1984,2,2,5,169,-5.1045
1984,2,3,1,77,-5.9637
1984,2,3,2,113,-5.6008
1984,2,3,3,137,-2.2400
1984,2,3,4,158,-2.4311
1984,2,3,5,167,-4.4699
1984,3,1,1,473,2.1889
1984,3,1,2,372,1.6526
1984,3,1,3,319,1.6405
1984,3,1,4,294,-0.5628
1984,3,1,5,504,-0.9413
1984,3,2,1,82,4.3202
1984,3,2,2,130,0.4481
1984,3,2,3,104,1.4514
1984,3,2,4,93,-0.8353
1984,3,2,5,166,1.6227
1984,3,3,1,77,2.6529
1984,3,3,2,113,2.8089
1984,3,3,3,137,1.8411
1984,3,3,4,156,0.9442
1984,3,3,5,167,0.0992
1984,4,1,1,472,-1.5006
1984,4,1,2,371,-1.5914
1984,4,1,3,319,-0.6050
1984,4,1,4,293,-0.7808
1984,4,1,5,502,-3.4768
1984,4,2,1,82,0.0348
1984,4,2,2,129,0.3098
1984,4,2,3,104,0.5075
1984,4,2,4,91,-0.6814
1984,4,2,5,164,0.6880
1984,4,3,1,77,-2.0514
1984,4,3,2,113,1.6513
1984,4,3,3,137,1.0505
1984,4,3,4,156,1.3275
1984,4,3,5,167,0.2407
1984,5,1,1,468,-5.4680
1984,5,1,2,367,-5.4219
1984,5,1,3,319,-2.7054
1984,5,1,4,292,-4.7170
1984,5,1,5,499,-5.8013
1984,5,2,1,81,-6.3100
1984,5,2,2,129,-4.1561
1984,5,2,3,104,-3.3541
1984,5,2,4,90,-5.0103
1984,5,2,5,162,-7.0157
1984,5,3,1,77,-7.2823
1984,5,3,2,113,-6.2504
1984,5,3,3,137,-4.2823
1984,5,3,4,155,-4.0957
1984,5,3,5,167,-4.1735
1984,6,1,1,463,3.3597
1984,6,1,2,362,3.2958
1984,6,1,3,317,2.3646
1984,6,1,4,290,2.5528
1984,6,1,5,494,0.3809
1984,6,2,1,81,2.2866
1984,6,2,2,129,4.1986
1984,6,2,3,101,2.3092
1984,6,2,4,90,3.5140
1984,6,2,5,162,2.9873
1984,6,3,1,77,2.8941
1984,6,3,2,113,2.7830
1984,6,3,3,137,2.5326
1984,6,3,4,155,2.6616
1984,6,3,5,167,1.9330
1984,7,1,1,463,-5.7758
1984,7,1,2,392,-4.6229
1984,7,1,3,315,-3.3854
1984,7,1,4,336,-3.3140
1984,7,1,5,660,-6.7927
1984,7,2,1,80,-5.8499
1984,7,2,2,104,-4.3508
1984,7,2,3,105,-2.6374
1984,7,2,4,115,-3.3350
1984,7,2,5,172,-6.2472
1984,7,3,1,94,-1.7630
1984,7,3,2,107,-0.8175
1984,7,3,3,137,-1.9488
1984,7,3,4,154,-1.7904
1984,7,3,5,154,-1.6108
1984,8,1,1,454,10.4007
1984,8,1,2,388,9.5740
1984,8,1,3,311,9.1565
1984,8,1,4,334,8.8082
1984,8,1,5,658,11.0365
1984,8,2,1,79,12.2415
1984,8,2,2,103,12.3883
1984,8,2,3,105,11.4058
1984,8,2,4,115,12.4836
1984,8,2,5,171,14.6958
1984,8,3,1,93,13.2288
1984,8,3,2,107,10.1709
1984,8,3,3,135,9.1921
1984,8,3,4,153,11.5885
1984,8,3,5,154,12.0788
1984,9,1,1,447,-0.1543
1984,9,1,2,387,0.2768
1984,9,1,3,309,-0.0608
1984,9,1,4,332,0.1434
1984,9,1,5,658,-2.6094
1984,9,2,1,79,-0.1261
1984,9,2,2,103,0.9078
1984,9,2,3,104,0.7154
1984,9,2,4,114,-1.0501
1984,9,2,5,171,-3.4768
1984,9,3,1,93,0.0254
1984,9,3,2,107,0.1550
1984,9,3,3,135,-0.4382
1984,9,3,4,151,-0.0794
1984,9,3,5,154,-1.7695
1984,10,1,1,435,-2.7632
1984,10,1,2,382,-1.4997
1984,10,1,3,304,-1.0509
1984,10,1,4,329,-3.5787
1984,10,1,5,653,-4.2536
1984,10,2,1,78,-1.9767
1984,10,2,2,102,-1.1272
1984,10,2,3,103,0.9978
1984,10,2,4,114,-0.2132
1984,10,2,5,168,-3.1617
1984,10,3,1,91,-0.0023
1984,10,3,2,107,2.4050
1984,10,3,3,135,0.1101
1984,10,3,4,150,-0.3302
1984,10,3,5,154,-0.0742
1984,11,1,1,433,-3.5010
1984,11,1,2,377,-2.1520
1984,11,1,3,300,-2.7431
1984,11,1,4,325,-2.9256
1984,11,1,5,644,-4.8502
1984,11,2,1,77,-0.7664
1984,11,2,2,102,-0.4997
1984,11,2,3,102,-0.9067
1984,11,2,4,114,-0.7062
1984,11,2,5,169,-3.6405
1984,11,3,1,91,-1.4135
1984,11,3,2,107,-0.9261
1984,11,3,3,135,-0.1498
1984,11,3,4,147,-0.9306
1984,11,3,5,154,-2.2191
1984,12,1,1,428,-1.3299
1984,12,1,2,369,0.0088
1984,12,1,3,297,1.9924
1984,12,1,4,319,1.0208
1984,12,1,5,636,0.4844
1984,12,2,1,77,0.8160
1984,12,2,2,102,2.5266
1984,12,2,3,102,2.9700
1984,12,2,4,113,3.1197
1984,12,2,5,168,1.9869
1984,12,3,1,89,0.8845
1984,12,3,2,106,2.6940
1984,12,3,3,135,2.4714
1984,12,3,4,146,2.5171
1984,12,3,5,153,2.2045
1985,1,1,1,424,11.8189
1985,1,1,2,366,11.4237
1985,1,1,3,296,10.9575
1985,1,1,4,313,12.9153
1985,1,1,5,637,13.2038
1985,1,2,1,77,9.8465
1985,1,2,2,101,9.4931
1985,1,2,3,102,9.1731
1985,1,2,4,113,11.2260
1985,1,2,5,168,13.9727
1985,1,3,1,89,9.2639
1985,1,3,2,106,6.6670
1985,1,3,3,134,6.6721
1985,1,3,4,145,7.2871
1985,1,3,5,153,10.1171
1985,2,1,1,416,3.2127
1985,2,1,2,363,4.4982
1985,2,1,3,294,3.7469
1985,2,1,4,310,3.7432
1985,2,1,5,631,3.1510
1985,2,2,1,76,0.6200
1985,2,2,2,101,2.8406
1985,2,2,3,100,1.5162
1985,2,2,4,112,2.4348
1985,2,2,5,168,1.7997
1985,2,3,1,89,1.1762
1985,2,3,2,106,0.9094
1985,2,3,3,134,1.8408
1985,2,3,4,144,1.8765
1985,2,3,5,152,1.4162
1985,3,1,1,409,-1.2082
1985,3,1,2,360,-1.3874
1985,3,1,3,290,-2.1357
1985,3,1,4,309,-0.4871
1985,3,1,5,626,-2.7686
1985,3,2,1,75,-1.1713
1985,3,2,2,99,-1.7683
1985,3,2,3,100,-0.7623
1985,3,2,4,111,-1.7987
1985,3,2,5,167,-2.7501
1985,3,3,1,89,-1.8837
1985,3,3,2,105,0.5028
1985,3,3,3,134,1.0460
1985,3,3,4,144,0.5682
1985,3,3,5,151,-0.7450
1985,4,1,1,405,-1.9170
1985,4,1,2,356,-0.7956
1985,4,1,3,290,-0.9555
1985,4,1,4,308,-0.4965
1985,4,1,5,622,-2.3468
1985,4,2,1,75,-1.9726
1985,4,2,2,99,-1.6663
1985,4,2,3,99,-0.0023
1985,4,2,4,111,-1.7328
1985,4,2,5,167,-2.1041
1985,4,3,1,89,-1.2136
1985,4,3,2,105,-1.7772
1985,4,3,3,134,-0.8323
1985,4,3,4,144,1.3687
1985,4,3,5,151,-1.5855
1985,5,1,1,403,2.0712
1985,5,1,2,356,2.6188
1985,5,1,3,288,3.2727
1985,5,1,4,304,3.5485
1985,5,1,5,620,2.4600
1985,5,2,1,75,2.1639
1985,5,2,2,98,4.0847
1985,5,2,3,99,3.2177
1985,5,2,4,111,4.1794
1985,5,2,5,166,5.5405
1985,5,3,1,89,4.2803
1985,5,3,2,105,7.0983
1985,5,3,3,134,6.5203
1985,5,3,4,144,5.2771
1985,5,3,5,151,7.0912
1985,6,1,1,396,-0.2374
1985,6,1,2,351,0.6203
1985,6,1,3,284,-0.0923
1985,6,1,4,303,0.6626
1985,6,1,5,616,0.0409
1985,6,2,1,74,0.9747
1985,6,2,2,94,1.3614
1985,6,2,3,98,2.3158
1985,6,2,4,111,1.4464
1985,6,2,5,164,1.1814
1985,6,3,1,89,-0.4727
1985,6,3,2,103,0.9300
1985,6,3,3,134,2.0819
1985,6,3,4,144,2.8799
1985,6,3,5,151,2.2942
1985,7,1,1,525,2.9606
1985,7,1,2,336,2.9914
1985,7,1,3,290,3.7187
1985,7,1,4,379,2.6451
1985,7,1,5,700,2.1445
1985,7,2,1,88,3.2157
1985,7,2,2,92,1.1700
1985,7,2,3,117,2.8892
1985,7,2,4,109,3.8766
1985,7,2,5,198,2.7586
1985,7,3,1,86,-1.2599
1985,7,3,2,130,-0.0735
1985,7,3,3,140,0.5761
1985,7,3,4,138,-1.1340
1985,7,3,5,154,-0.0562
1985,8,1,1,520,-1.4009
1985,8,1,2,331,0.0556
1985,8,1,3,288,0.3244
1985,8,1,4,375,-0.4404
1985,8,1,5,696,-1.7730
1985,8,2,1,87,-0.5075
1985,8,2,2,92,-0.8082
1985,8,2,3,117,1.5729
1985,8,2,4,109,-0.3209
1985,8,2,5,198,-3.2348
1985,8,3,1,85,0.3376
1985,8,3,2,130,0.1857
1985,8,3,3,140,-0.7617
1985,8,3,4,138,-0.4197
1985,8,3,5,154,-1.1383
1985,9,1,1,510,-5.3037
1985,9,1,2,326,-5.3428
1985,9,1,3,285,-4.1417
1985,9,1,4,373,-4.8674
1985,9,1,5,694,-7.0982
1985,9,2,1,86,-4.6650
1985,9,2,2,92,-4.6411
1985,9,2,3,116,-4.1867
1985,9,2,4,109,-6.6597
1985,9,2,5,197,-7.7772
1985,9,3,1,84,-2.5222
1985,9,3,2,128,-2.3367
1985,9,3,3,140,-2.4169
1985,9,3,4,138,-4.1434
1985,9,3,5,154,-5.5871
1985,10,1,1,506,0.9478
1985,10,1,2,326,2.6292
1985,10,1,3,284,2.9604
1985,10,1,4,372,3.1643
1985,10,1,5,687,1.5783
1985,10,2,1,86,3.3070
1985,10,2,2,92,3.5599
1985,10,2,3,116,4.4286
1985,10,2,4,109,4.3075
1985,10,2,5,197,3.0583
1985,10,3,1,81,2.2171
1985,10,3,2,126,4.0136
1985,10,3,3,140,4.5117
1985,10,3,4,137,4.9493
1985,10,3,5,154,4.6803
1985,11,1,1,497,5.0601
1985,11,1,2,323,3.8698
1985,11,1,3,280,4.4166
1985,11,1,4,371,7.5052
1985,11,1,5,682,6.0103
1985,11,2,1,85,6.8007
1985,11,2,2,91,5.4019
1985,11,2,3,114,6.7207
1985,11,2,4,109,7.7728
1985,11,2,5,195,8.3984
1985,11,3,1,81,8.1098
1985,11,3,2,125,6.8567
1985,11,3,3,140,6.9097
1985,11,3,4,137,6.4901
1985,11,3,5,153,6.8911
1985,12,1,1,488,2.7800
1985,12,1,2,324,5.9083
1985,12,1,3,273,3.0745
1985,12,1,4,368,4.1579
1985,12,1,5,678,2.9957
1985,12,2,1,84,2.5004
1985,12,2,2,90,3.8977
1985,12,2,3,112,5.6053
1985,12,2,4,108,4.5868
1985,12,2,5,195,4.7478
1985,12,3,1,80,4.2489
1985,12,3,2,123,4.6837
1985,12,3,3,140,5.3420
1985,12,3,4,137,4.2784
1985,12,3,5,153,3.0819
1986,1,1,1,482,2.7431
1986,1,1,2,317,2.9013
1986,1,1,3,271,2.8458
1986,1,1,4,367,1.3645
1986,1,1,5,669,2.4660
1986,1,2,1,84,-0.6550
1986,1,2,2,90,0.7579
1986,1,2,3,109,2.2282
1986,1,2,4,107,3.0772
1986,1,2,5,195,0.3434
1986,1,3,1,79,-1.0367
1986,1,3,2,122,0.5051
1986,1,3,3,139,-0.0855
1986,1,3,4,136,1.1468
1986,1,3,5,153,1.8232
1986,2,1,1,479,4.9336
1986,2,1,2,314,7.4267
1986,2,1,3,269,4.3822
1986,2,1,4,362,6.8606
1986,2,1,5,664,6.0249
1986,2,2,1,83,6.9632
1986,2,2,2,90,7.0167
1986,2,2,3,109,7.5086
1986,2,2,4,105,5.7417
1986,2,2,5,194,6.8291
1986,2,3,1,79,7.8464
1986,2,3,2,120,7.8108
1986,2,3,3,139,6.9095
1986,2,3,4,136,8.4755
1986,2,3,5,153,8.0303
1986,3,1,1,476,5.4876
1986,3,1,2,312,5.2763
1986,3,1,3,267,5.1358
1986,3,1,4,362,5.3336
1986,3,1,5,661,3.7624
1986,3,2,1,82,7.4242
1986,3,2,2,89,4.1070
1986,3,2,3,108,7.0792
1986,3,2,4,105,6.6602
1986,3,2,5,194,3.7715
1986,3,3,1,78,5.3009
1986,3,3,2,120,6.3694
1986,3,3,3,139,5.2462
1986,3,3,4,136,5.3894
1986,3,3,5,152,3.9690
1986,4,1,1,470,1.0288
1986,4,1,2,312,1.9126
1986,4,1,3,265,0.8984
1986,4,1,4,361,1.3319
1986,4,1,5,657,2.3652
1986,4,2,1,82,0.9222
1986,4,2,2,88,-1.5384
1986,4,2,3,108,0.8105
1986,4,2,4,105,2.0617
1986,4,2,5,192,2.7366
1986,4,3,1,78,1.7436
1986,4,3,2,118,-0.7171
1986,4,3,3,139,-1.1285
1986,4,3,4,136,-1.6039
1986,4,3,5,152,-0.2865
1986,5,1,1,460,4.7503
1986,5,1,2,307,3.7060
1986,5,1,3,262,2.2545
1986,5,1,4,359,5.1877
1986,5,1,5,654,2.9923
1986,5,2,1,80,2.7243
1986,5,2,2,88,4.3314
1986,5,2,3,107,2.7065
1986,5,2,4,105,5.4588
1986,5,2,5,191,3.4935
1986,5,3,1,76,5.9310
1986,5,3,2,117,5.7216
1986,5,3,3,138,4.4357
1986,5,3,4,135,5.2394
1986,5,3,5,151,5.6269
1986,6,1,1,453,1.4217
1986,6,1,2,304,-0.0238
1986,6,1,3,261,1.6615
1986,6,1,4,354,-1.2607
1986,6,1,5,646,-1.1042
1986,6,2,1,80,-0.0372
1986,6,2,2,88,1.0944
1986,6,2,3,107,1.7236
1986,6,2,4,105,0.7063
1986,6,2,5,190,-1.5171
1986,6,3,1,74,1.6640
1986,6,3,2,117,2.4497
1986,6,3,3,138,1.4149
1986,6,3,4,135,3.0341
1986,6,3,5,150,-1.0937
1986,7,1,1,598,-8.7829
1986,7,1,2,493,-8.2107
1986,7,1,3,294,-6.4002
1986,7,1,4,350,-8.9861
1986,7,1,5,591,-10.2998
1986,7,2,1,88,-11.0432
1986,7,2,2,137,-7.8214
1986,7,2,3,108,-8.0706
1986,7,2,4,128,-7.8577
1986,7,2,5,191,-11.6448
1986,7,3,1,82,-5.8116
1986,7,3,2,119,-4.8042
1986,7,3,3,138,-4.1952
1986,7,3,4,145,-3.9257
1986,7,3,5,154,-8.5335
1986,8,1,1,591,1.4828
1986,8,1,2,485,0.7833
1986,8,1,3,292,2.2510
1986,8,1,4,344,1.0785
1986,8,1,5,586,1.0916
1986,8,2,1,88,5.9187
1986,8,2,2,137,4.6751
1986,8,2,3,108,4.2853
1986,8,2,4,128,3.2670
1986,8,2,5,190,3.3285
1986,8,3,1,82,7.8978
1986,8,3,2,119,8.4301
1986,8,3,3,138,6.9884
1986,8,3,4,144,6.9329
1986,8,3,5,154,5.5907
1986,9,1,1,580,-4.9593
1986,9,1,2,479,-5.0158
1986,9,1,3,291,-6.5585
1986,9,1,4,344,-5.8399
1986,9,1,5,586,-6.7196
1986,9,2,1,88,-5.6250
1986,9,2,2,134,-3.7595
1986,9,2,3,108,-5.5498
1986,9,2,4,128,-6.7453
1986,9,2,5,190,-8.1733
1986,9,3,1,82,-7.2979
1986,9,3,2,118,-5.8250
1986,9,3,3,138,-9.4274
1986,9,3,4,144,-8.4552
1986,9,3,5,152,-7.1085
1986,10,1,1,567,1.0068
1986,10,1,2,476,2.9976
1986,10,1,3,288,3.4963
1986,10,1,4,340,3.3197
1986,10,1,5,582,1.4548
1986,10,2,1,86,5.3530
1986,10,2,2,132,2.6925
1986,10,2,3,108,3.7758
1986,10,2,4,127,4.3707
1986,10,2,5,190,6.0234
1986,10,3,1,82,5.6856
1986,10,3,2,118,6.3191
1986,10,3,3,137,7.1051
1986,10,3,4,143,6.1212
1986,10,3,5,152,3.8810
1986,11,1,1,555,-0.0937
1986,11,1,2,471,-0.7204
1986,11,1,3,287,0.9570
1986,11,1,4,335,-0.3594
1986,11,1,5,577,-1.3039
1986,11,2,1,85,0.4626
1986,11,2,2,132,2.3218
1986,11,2,3,108,-0.1259
1986,11,2,4,126,1.1231
1986,11,2,5,190,-0.0253
1986,11,3,1,81,2.5708
1986,11,3,2,116,2.5819
1986,11,3,3,137,1.7212
1986,11,3,4,141,2.9040
1986,11,3,5,152,2.7526
1986,12,1,1,543,-3.4483
1986,12,1,2,460,-3.2858
1986,12,1,3,279,-2.4582
1986,12,1,4,331,-2.3611
1986,12,1,5,574,-3.2773
1986,12,2,1,85,-1.4184
1986,12,2,2,131,-2.7662
1986,12,2,3,108,-2.1712
1986,12,2,4,126,-2.5304
1986,12,2,5,188,-2.8105
1986,12,3,1,81,-0.7750
1986,12,3,2,115,-3.5025
1986,12,3,3,137,-2.0225
1986,12,3,4,141,-2.4800
1986,12,3,5,151,-4.3978
1987,1,1,1,533,10.6974
1987,1,1,2,451,9.0704
1987,1,1,3,273,9.6466
1987,1,1,4,328,10.1199
1987,1,1,5,560,11.4884
1987,1,2,1,80,11.2216
1987,1,2,2,128,12.8169
1987,1,2,3,107,12.6867
1987,1,2,4,124,11.3745
1987,1,2,5,186,13.7916
1987,1,3,1,80,12.3314
1987,1,3,2,114,11.7742
1987,1,3,3,135,13.5315
1987,1,3,4,138,15.6626
1987,1,3,5,150,12.9821
1987,2,1,1,530,8.7464
1987,2,1,2,448,8.3567
1987,2,1,3,271,8.0759
1987,2,1,4,324,8.7707
1987,2,1,5,553,8.7071
1987,2,2,1,79,6.4585
1987,2,2,2,127,5.9142
1987,2,2,3,107,7.5335
1987,2,2,4,123,8.4534
1987,2,2,5,184,8.7118
1987,2,3,1,79,6.4540
1987,2,3,2,114,3.5326
1987,2,3,3,135,3.4796
1987,2,3,4,138,3.3602
1987,2,3,5,149,6.4455
1987,3,1,1,529,5.0258
1987,3,1,2,445,2.1033
1987,3,1,3,269,2.6116
1987,3,1,4,323,1.0892
1987,3,1,5,551,3.0588
1987,3,2,1,78,5.9287
1987,3,2,2,127,2.0095
1987,3,2,3,107,1.3029
1987,3,2,4,123,2.2723
1987,3,2,5,184,0.1174
1987,3,3,1,78,3.1692
1987,3,3,2,114,2.4658
1987,3,3,3,135,2.4372
1987,3,3,4,138,3.2073
1987,3,3,5,148,3.0951
1987,4,1,1,522,-0.4689
1987,4,1,2,441,-1.2970
1987,4,1,3,267,-3.4896
1987,4,1,4,318,-3.6297
1987,4,1,5,551,-1.6862
1987,4,2,1,78,-3.8534
1987,4,2,2,126,-3.2966
1987,4,2,3,107,-3.5669
1987,4,2,4,123,-2.9752
1987,4,2,5,184,-2.5252
1987,4,3,1,77,-2.1895
1987,4,3,2,114,0.3662
1987,4,3,3,135,-1.3374
1987,4,3,4,138,-1.4587
1987,4,3,5,148,0.8165
1987,5,1,1,514,1.6500
1987,5,1,2,435,0.5178
1987,5,1,3,266,-0.4128
1987,5,1,4,318,0.3804
1987,5,1,5,549,-0.4648
1987,5,2,1,77,1.8783
1987,5,2,2,125,0.5335
1987,5,2,3,107,0.3529
1987,5,2,4,122,1.8179
1987,5,2,5,184,-0.4531
1987,5,3,1,77,2.3640
1987,5,3,2,113,0.8979
1987,5,3,3,134,-0.7720
1987,5,3,4,138,1.8360
1987,5,3,5,148,1.1153
1987,6,1,1,514,1.4757
1987,6,1,2,431,1.8920
1987,6,1,3,265,2.6919
1987,6,1,4,316,1.1897
1987,6,1,5,547,0.8586
1987,6,2,1,75,3.5844
1987,6,2,2,125,4.6261
1987,6,2,3,107,4.1382
1987,6,2,4,122,2.1087
1987,6,2,5,183,1.8520
1987,6,3,1,77,4.4642
1987,6,3,2,113,5.3021
1987,6,3,3,134,5.6476
1987,6,3,4,138,4.8499
1987,6,3,5,148,3.4102
1987,7,1,1,594,4.7588
1987,7,1,2,542,2.5210
1987,7,1,3,301,2.9846
1987,7,1,4,337,3.3160
1987,7,1,5,572,2.5785
1987,7,2,1,91,6.5422
1987,7,2,2,107,5.8009
1987,7,2,3,87,2.3399
1987,7,2,4,139,3.4515
1987,7,2,5,178,3.3201
1987,7,3,1,78,6.5169
1987,7,3,2,117,6.4109
1987,7,3,3,145,2.9386
1987,7,3,4,123,4.6234
1987,7,3,5,154,5.8310
1987,8,1,1,586,1.8223
1987,8,1,2,539,1.9544
1987,8,1,3,300,2.8045
1987,8,1,4,334,0.6138
1987,8,1,5,565,2.2543
1987,8,2,1,91,2.6297
1987,8,2,2,106,3.6342
1987,8,2,3,85,4.7021
1987,8,2,4,139,4.2037
1987,8,2,5,177,3.0071
1987,8,3,1,78,4.5939
1987,8,3,2,116,2.3676
1987,8,3,3,144,4.8160
1987,8,3,4,123,3.3560
1987,8,3,5,154,3.6249
1987,9,1,1,581,-0.7165
1987,9,1,2,537,0.2021
1987,9,1,3,300,0.1921
1987,9,1,4,332,-0.1613
1987,9,1,5,558,-2.5689
1987,9,2,1,91,-1.3220
1987,9,2,2,104,-0.4222
1987,9,2,3,84,1.0346
1987,9,2,4,137,-1.8691
1987,9,2,5,176,-3.3304
1987,9,3,1,77,-0.4829
1987,9,3,2,116,-1.6771
1987,9,3,3,144,-1.9255
1987,9,3,4,122,-3.0188
1987,9,3,5,153,-3.6294
1987,10,1,1,574,-31.0517
1987,10,1,2,533,-30.0702
1987,10,1,3,299,-29.2391
1987,10,1,4,327,-31.1123
1987,10,1,5,557,-32.1863
1987,10,2,1,88,-30.5216
1987,10,2,2,104,-28.9635
1987,10,2,3,83,-26.1069
1987,10,2,4,136,-27.4568
1987,10,2,5,174,-33.6686
1987,10,3,1,76,-26.6971
1987,10,3,2,115,-18.1400
1987,10,3,3,144,-19.4537
1987,10,3,4,122,-21.9534
1987,10,3,5,153,-24.5156
1987,11,1,1,567,-5.1382
1987,11,1,2,524,-4.2989
1987,11,1,3,297,-4.0275
1987,11,1,4,325,-5.2775
1987,11,1,5,551,-6.7286
1987,11,2,1,87,-3.7911
1987,11,2,2,103,-3.0056
1987,11,2,3,83,-2.0643
1987,11,2,4,135,-3.5938
1987,11,2,5,172,-7.3048
1987,11,3,1,76,-8.2431
1987,11,3,2,115,-7.4146
1987,11,3,3,144,-7.7483
1987,11,3,4,120,-7.4985
1987,11,3,5,152,-8.4043
1987,12,1,1,558,6.0982
1987,12,1,2,515,5.0730
1987,12,1,3,295,5.9013
1987,12,1,4,325,4.7273
1987,12,1,5,543,3.8457
1987,12,2,1,87,8.5271
1987,12,2,2,101,7.2704
1987,12,2,3,83,9.8947
1987,12,2,4,134,10.8337
1987,12,2,5,173,11.6147
1987,12,3,1,76,8.5390
1987,12,3,2,115,5.8472
1987,12,3,3,144,7.4115
1987,12,3,4,120,7.3407
1987,12,3,5,150,10.7779
1988,1,1,1,551,4.8466
1988,1,1,2,512,6.4614
