year,month,rank_ME,rank_IA,nstocks,ret_vw
1971,9,2,2,74,-1.2361
1971,9,2,3,45,-1.8895
1971,9,2,4,70,-0.5489
1971,9,2,5,95,-0.1910
1971,9,3,1,46,-1.4013
1971,9,3,2,111,-0.8829
1971,9,3,3,147,-0.2578
1971,9,3,4,135,-0.4801
1971,9,3,5,130,0.0888
1971,10,1,1,310,-6.5431
1971,10,1,2,126,-6.1145
1971,10,1,3,84,-7.9328
1971,10,1,4,91,-6.8289
1971,10,1,5,179,-6.8294
1971,10,2,1,86,-5.6991
1971,10,2,2,74,-5.8276
1971,10,2,3,45,-5.2888
1971,10,2,4,70,-4.1482
1971,10,2,5,95,-4.8886
1971,10,3,1,46,-5.6229
1971,10,3,2,111,-6.0592
1971,10,3,3,147,-3.7544
1971,10,3,4,135,-2.0061
1971,10,3,5,130,-4.7546
1971,11,1,1,310,-4.2045
1971,11,1,2,126,-4.5440
1971,11,1,3,84,-5.3938
1971,11,1,4,91,-4.3323
1971,11,1,5,179,-4.3257
1971,11,2,1,86,-2.2942
1971,11,2,2,74,-1.9945
1971,11,2,3,45,-2.7939
1971,11,2,4,70,-2.5914
1971,11,2,5,95,-1.6535
1971,11,3,1,46,1.0326
1971,11,3,2,111,-0.8531
1971,11,3,3,147,-0.1162
1971,11,3,4,135,0.6185
1971,11,3,5,130,0.7462
1971,12,1,1,308,11.9952
1971,12,1,2,125,11.7435
1971,12,1,3,84,13.1954
1971,12,1,4,91,13.5094
1971,12,1,5,179,15.1078
1971,12,2,1,86,13.1167
1971,12,2,2,74,10.8665
1971,12,2,3,45,11.1795
1971,12,2,4,70,10.0081
1971,12,2,5,95,13.9357
1971,12,3,1,46,5.2991
1971,12,3,2,111,8.7756
1971,12,3,3,147,9.0444
1971,12,3,4,135,9.3828
1971,12,3,5,130,9.9884
1972,1,1,1,307,16.2067
1972,1,1,2,125,10.5440
1972,1,1,3,84,10.9681
1972,1,1,4,91,13.6176
1972,1,1,5,179,12.3627
1972,1,2,1,86,8.1109
1972,1,2,2,74,5.7068
1972,1,2,3,44,6.0194
1972,1,2,4,69,6.5490
1972,1,2,5,95,7.4635
1972,1,3,1,46,2.5588
1972,1,3,2,111,1.6285
1972,1,3,3,147,1.2992
1972,1,3,4,135,2.5667
1972,1,3,5,130,3.2925
1972,2,1,1,304,4.9842
1972,2,1,2,125,2.9591
1972,2,1,3,84,3.5330
1972,2,1,4,91,3.9955
1972,2,1,5,179,4.4286
1972,2,2,1,85,3.4695
1972,2,2,2,74,3.8653
1972,2,2,3,44,2.5277
1972,2,2,4,69,2.6675
1972,2,2,5,95,3.0056
1972,2,3,1,46,1.3291
1972,2,3,2,111,2.4838
1972,2,3,3,147,4.2913
1972,2,3,4,135,1.9596
1972,2,3,5,130,4.9582
1972,3,1,1,303,-0.7440
1972,3,1,2,125,1.6680
1972,3,1,3,84,-1.8404
1972,3,1,4,91,-3.1988
1972,3,1,5,179,-0.8926
1972,3,2,1,85,-0.6180
1972,3,2,2,74,-0.3601
1972,3,2,3,44,1.6631
1972,3,2,4,69,1.0985
1972,3,2,5,95,0.7604
1972,3,3,1,46,2.4982
1972,3,3,2,111,1.1443
1972,3,3,3,147,0.2531
1972,3,3,4,135,0.3535
1972,3,3,5,130,0.6097
1972,4,1,1,302,1.3966
1972,4,1,2,124,0.0772
1972,4,1,3,84,0.1472
1972,4,1,4,91,1.6948
1972,4,1,5,177,-0.8074
1972,4,2,1,85,1.7401
1972,4,2,2,74,0.8654
1972,4,2,3,44,0.7671
1972,4,2,4,69,-0.3993
1972,4,2,5,95,1.4218
1972,4,3,1,46,-2.5506
1972,4,3,2,111,0.7865
1972,4,3,3,147,0.6948
1972,4,3,4,135,0.3812
1972,4,3,5,130,1.6444
1972,5,1,1,298,-2.5469
1972,5,1,2,124,-0.8204
1972,5,1,3,84,-3.6213
1972,5,1,4,91,-2.7333
1972,5,1,5,178,-1.2642
1972,5,2,1,85,-1.2901
1972,5,2,2,74,-1.5794
1972,5,2,3,44,-1.7815
1972,5,2,4,69,-3.4351
1972,5,2,5,95,-0.5569
1972,5,3,1,46,-2.1171
1972,5,3,2,111,0.5502
1972,5,3,3,146,2.5704
1972,5,3,4,135,2.3950
1972,5,3,5,130,4.2545
1972,6,1,1,298,-3.4766
1972,6,1,2,124,-2.7899
1972,6,1,3,83,-4.3033
1972,6,1,4,91,-2.5213
1972,6,1,5,178,-4.2802
1972,6,2,1,85,-1.1508
1972,6,2,2,74,-2.8180
1972,6,2,3,44,-3.5111
1972,6,2,4,69,-2.7801
1972,6,2,5,95,-3.2853
1972,6,3,1,46,-2.6170
1972,6,3,2,111,-3.4390
1972,6,3,3,146,-1.7771
1972,6,3,4,135,-1.7245
1972,6,3,5,129,-1.2744
1972,7,1,1,322,-3.7213
1972,7,1,2,142,-1.6773
1972,7,1,3,113,-2.6331
1972,7,1,4,77,-5.6838
1972,7,1,5,159,-5.6637
1972,7,2,1,78,-3.1913
1972,7,2,2,82,-3.8715
1972,7,2,3,81,-2.9287
1972,7,2,4,65,-1.5979
1972,7,2,5,91,-4.7133
1972,7,3,1,66,-2.4741
1972,7,3,2,99,-0.2985
1972,7,3,3,130,0.0473
1972,7,3,4,149,-0.0222
1972,7,3,5,150,0.6564
1972,8,1,1,318,0.5191
1972,8,1,2,142,2.2882
1972,8,1,3,113,1.3565
1972,8,1,4,77,-0.1299
1972,8,1,5,159,-2.0434
1972,8,2,1,77,3.4067
1972,8,2,2,82,1.4677
1972,8,2,3,81,2.6460
1972,8,2,4,65,3.1360
1972,8,2,5,91,-0.8196
1972,8,3,1,66,6.1324
1972,8,3,2,99,7.1808
1972,8,3,3,130,2.8525
1972,8,3,4,149,4.2938
1972,8,3,5,150,1.5932
1972,9,1,1,318,-4.3486
1972,9,1,2,141,-4.4311
1972,9,1,3,113,-4.6351
1972,9,1,4,77,-2.5655
1972,9,1,5,159,-5.2579
1972,9,2,1,77,-3.3491
1972,9,2,2,81,-2.3912
1972,9,2,3,80,-2.0667
1972,9,2,4,65,-2.0581
1972,9,2,5,91,-2.9494
1972,9,3,1,66,-3.5977
1972,9,3,2,99,-1.6246
1972,9,3,3,130,-0.3698
1972,9,3,4,148,0.0316
1972,9,3,5,150,-0.3973
1972,10,1,1,317,-2.5499
1972,10,1,2,140,-0.2835
1972,10,1,3,113,-3.5143
1972,10,1,4,76,-3.9300
1972,10,1,5,158,-3.3433
1972,10,2,1,77,-1.6087
1972,10,2,2,81,0.4349
1972,10,2,3,80,-0.2588
1972,10,2,4,65,1.1519
1972,10,2,5,91,-2.4238
1972,10,3,1,66,0.5592
1972,10,3,2,99,0.9576
1972,10,3,3,130,2.3460
1972,10,3,4,148,0.1697
1972,10,3,5,150,1.5901
1972,11,1,1,317,5.4723
1972,11,1,2,140,5.0177
1972,11,1,3,113,4.7763
1972,11,1,4,76,4.4805
1972,11,1,5,158,4.5569
1972,11,2,1,77,6.9329
1972,11,2,2,81,7.6108
1972,11,2,3,79,6.6554
1972,11,2,4,65,6.1717
1972,11,2,5,91,4.5817
1972,11,3,1,66,8.3103
1972,11,3,2,99,7.3808
1972,11,3,3,129,4.9199
1972,11,3,4,148,4.9190
1972,11,3,5,150,3.1070
1972,12,1,1,317,-1.8021
1972,12,1,2,140,0.0089
1972,12,1,3,113,-2.2073
1972,12,1,4,75,-3.0263
1972,12,1,5,158,-3.3132
1972,12,2,1,77,-0.8720
1972,12,2,2,80,-1.3068
1972,12,2,3,79,-0.5481
1972,12,2,4,65,-1.1338
1972,12,2,5,91,-0.3570
1972,12,3,1,66,-2.4624
1972,12,3,2,99,-0.6708
1972,12,3,3,130,1.6812
1972,12,3,4,148,1.9563
1972,12,3,5,150,1.9339
1973,1,1,1,317,-2.2245
1973,1,1,2,141,-3.5442
1973,1,1,3,113,-4.6148
1973,1,1,4,75,-5.1058
1973,1,1,5,157,-5.0527
1973,1,2,1,77,-6.6080
1973,1,2,2,80,-6.5277
1973,1,2,3,79,-3.5303
1973,1,2,4,65,-7.6186
1973,1,2,5,90,-6.0501
1973,1,3,1,66,-4.8035
1973,1,3,2,99,-2.7980
1973,1,3,3,130,-2.0490
1973,1,3,4,148,-0.0531
1973,1,3,5,150,-3.7233
1973,2,1,1,316,-7.8596
1973,2,1,2,140,-7.1836
1973,2,1,3,113,-7.7361
1973,2,1,4,75,-6.9285
1973,2,1,5,157,-10.7265
1973,2,2,1,77,-8.8979
1973,2,2,2,80,-7.8419
1973,2,2,3,79,-5.2757
1973,2,2,4,65,-6.9206
1973,2,2,5,90,-9.5656
1973,2,3,1,66,-4.2856
1973,2,3,2,99,-4.6542
1973,2,3,3,130,-4.7134
1973,2,3,4,148,-3.0884
1973,2,3,5,150,-2.8087
1973,3,1,1,316,-2.5802
1973,3,1,2,140,-2.0216
1973,3,1,3,113,-2.3639
1973,3,1,4,75,-0.8320
1973,3,1,5,155,-3.8719
1973,3,2,1,77,0.0721
1973,3,2,2,80,-2.3945
1973,3,2,3,79,-3.8735
1973,3,2,4,65,-2.1278
1973,3,2,5,90,-3.1140
1973,3,3,1,66,-2.2715
1973,3,3,2,99,0.4043
1973,3,3,3,129,-0.0492
1973,3,3,4,147,-0.1132
1973,3,3,5,150,-1.0471
1973,4,1,1,315,-7.8707
1973,4,1,2,140,-3.6599
1973,4,1,3,113,-5.0976
1973,4,1,4,75,-8.4568
1973,4,1,5,153,-9.9762
1973,4,2,1,77,-5.9394
1973,4,2,2,80,-4.6915
1973,4,2,3,79,-4.9852
1973,4,2,4,65,-4.8029
1973,4,2,5,91,-10.2873
1973,4,3,1,66,-3.5405
1973,4,3,2,99,-3.2441
1973,4,3,3,128,-3.8238
1973,4,3,4,147,-3.9658
1973,4,3,5,150,-5.4094
1973,5,1,1,313,-9.5586
1973,5,1,2,140,-5.7686
1973,5,1,3,113,-6.6592
1973,5,1,4,75,-10.2118
1973,5,1,5,152,-10.4632
1973,5,2,1,77,-10.4562
1973,5,2,2,80,-7.9093
1973,5,2,3,79,-7.6147
1973,5,2,4,65,-5.7568
1973,5,2,5,91,-7.0461
1973,5,3,1,66,-4.1022
1973,5,3,2,99,-1.6138
1973,5,3,3,128,-1.4128
1973,5,3,4,147,-1.6147
1973,5,3,5,150,-0.5799
1973,6,1,1,309,-0.9831
1973,6,1,2,138,-3.7990
1973,6,1,3,113,-2.6803
1973,6,1,4,75,-4.4821
1973,6,1,5,150,-5.7018
1973,6,2,1,77,-3.1876
1973,6,2,2,80,-1.2489
1973,6,2,3,79,-3.0194
1973,6,2,4,64,-1.8181
1973,6,2,5,91,-4.8489
1973,6,3,1,66,-4.4441
1973,6,3,2,99,-1.6732
1973,6,3,3,128,0.0659
1973,6,3,4,147,-0.4670
1973,6,3,5,150,-1.7071
1973,7,1,1,319,14.1820
1973,7,1,2,116,12.7638
1973,7,1,3,114,11.2648
1973,7,1,4,124,14.1795
1973,7,1,5,203,21.2506
1973,7,2,1,90,7.5772
1973,7,2,2,77,9.7304
1973,7,2,3,77,11.4340
1973,7,2,4,62,12.3283
1973,7,2,5,94,19.2027
1973,7,3,1,67,5.7388
1973,7,3,2,130,3.9614
1973,7,3,3,136,4.2870
1973,7,3,4,147,2.6434
1973,7,3,5,138,8.3262
1973,8,1,1,317,-5.6079
1973,8,1,2,115,-4.3061
1973,8,1,3,114,-5.5418
1973,8,1,4,124,-8.2245
1973,8,1,5,203,-7.8340
1973,8,2,1,90,-3.5217
1973,8,2,2,77,-4.7797
1973,8,2,3,77,-4.0342
1973,8,2,4,62,-3.5121
1973,8,2,5,94,-2.7336
1973,8,3,1,67,-0.9963
1973,8,3,2,130,-2.5380
1973,8,3,3,136,-4.0323
1973,8,3,4,147,-3.3446
1973,8,3,5,138,-3.5529
1973,9,1,1,315,9.7514
1973,9,1,2,114,5.9690
1973,9,1,3,113,9.5633
1973,9,1,4,124,8.5737
1973,9,1,5,201,11.3683
1973,9,2,1,90,10.7582
1973,9,2,2,77,10.6120
1973,9,2,3,76,11.0938
1973,9,2,4,62,9.1227
1973,9,2,5,94,13.1720
1973,9,3,1,67,8.0335
1973,9,3,2,130,8.2278
1973,9,3,3,136,7.8287
1973,9,3,4,147,0.2608
1973,9,3,5,138,4.9447
1973,10,1,1,313,1.2166
1973,10,1,2,115,-0.3874
1973,10,1,3,113,0.6841
1973,10,1,4,124,0.3968
1973,10,1,5,201,-1.7970
1973,10,2,1,90,0.5479
1973,10,2,2,77,1.2513
1973,10,2,3,76,-0.4902
1973,10,2,4,62,0.7755
1973,10,2,5,94,-2.0781
1973,10,3,1,67,0.8251
1973,10,3,2,130,2.7058
1973,10,3,3,136,-0.9043
1973,10,3,4,146,0.2259
1973,10,3,5,137,-2.2220
1973,11,1,1,314,-19.3806
1973,11,1,2,115,-18.5493
1973,11,1,3,113,-21.5804
1973,11,1,4,124,-18.6632
1973,11,1,5,201,-22.6719
1973,11,2,1,89,-18.1821
1973,11,2,2,77,-15.5451
1973,11,2,3,76,-17.1886
1973,11,2,4,62,-20.7657
1973,11,2,5,94,-23.9800
1973,11,3,1,67,-13.3058
1973,11,3,2,130,-10.7547
1973,11,3,3,136,-12.5464
1973,11,3,4,146,-9.6252
1973,11,3,5,137,-13.5095
1973,12,1,1,312,-3.9253
1973,12,1,2,115,-4.3617
1973,12,1,3,113,-3.4172
1973,12,1,4,124,-4.6563
1973,12,1,5,200,-3.8851
1973,12,2,1,87,0.8694
1973,12,2,2,76,-1.5719
1973,12,2,3,76,-1.0839
1973,12,2,4,62,-3.9517
1973,12,2,5,94,-0.7152
1973,12,3,1,67,3.3719
1973,12,3,2,130,5.2071
1973,12,3,3,136,2.8315
1973,12,3,4,146,-0.7917
1973,12,3,5,138,-0.1008
1974,1,1,1,313,20.0439
1974,1,1,2,115,16.0821
1974,1,1,3,113,17.6595
1974,1,1,4,124,14.6442
1974,1,1,5,199,14.2577
1974,1,2,1,87,12.9185
1974,1,2,2,76,11.2714
1974,1,2,3,76,8.0244
1974,1,2,4,62,11.0897
1974,1,2,5,94,8.0657
1974,1,3,1,67,0.9988
1974,1,3,2,130,-1.2167
1974,1,3,3,136,0.7284
1974,1,3,4,146,-1.1615
1974,1,3,5,138,-1.2089
1974,2,1,1,311,-0.7791
1974,2,1,2,115,1.0358
1974,2,1,3,113,-1.0500
1974,2,1,4,120,-3.6397
1974,2,1,5,197,-1.7910
1974,2,2,1,87,3.1021
1974,2,2,2,76,1.1254
1974,2,2,3,76,1.6438
1974,2,2,4,62,0.8522
1974,2,2,5,94,0.5116
1974,2,3,1,67,2.0660
1974,2,3,2,130,0.8730
1974,2,3,3,135,-0.1998
1974,2,3,4,146,-0.1541
1974,2,3,5,138,-0.8598
1974,3,1,1,310,0.8381
1974,3,1,2,115,3.2905
1974,3,1,3,112,-0.1089
1974,3,1,4,118,1.0332
1974,3,1,5,194,-0.6793
1974,3,2,1,87,-0.7574
1974,3,2,2,76,-1.2771
1974,3,2,3,76,0.4039
1974,3,2,4,62,-0.6728
1974,3,2,5,94,-1.7602
1974,3,3,1,67,-2.2231
1974,3,3,2,130,-2.8353
1974,3,3,3,134,-1.9628
1974,3,3,4,146,-1.9426
1974,3,3,5,138,-2.3734
1974,4,1,1,310,-4.3627
1974,4,1,2,114,-5.2967
1974,4,1,3,112,-6.5202
1974,4,1,4,118,-3.8631
1974,4,1,5,194,-5.8587
1974,4,2,1,87,-3.0695
1974,4,2,2,76,-3.4716
1974,4,2,3,76,-5.6577
1974,4,2,4,62,-3.7781
1974,4,2,5,93,-5.8370
1974,4,3,1,67,-3.4639
1974,4,3,2,130,-3.1897
1974,4,3,3,134,-3.7346
1974,4,3,4,146,-4.6721
1974,4,3,5,138,-3.8670
1974,5,1,1,308,-7.7226
1974,5,1,2,114,-6.2624
1974,5,1,3,112,-7.4966
1974,5,1,4,118,-7.2232
1974,5,1,5,194,-8.1204
1974,5,2,1,87,-5.7246
1974,5,2,2,76,-9.1275
1974,5,2,3,74,-7.0999
1974,5,2,4,61,-6.5031
1974,5,2,5,94,-8.0631
1974,5,3,1,67,-3.1566
1974,5,3,2,130,-5.4794
1974,5,3,3,134,-2.9400
1974,5,3,4,146,-1.8986
1974,5,3,5,138,0.0068
1974,6,1,1,306,-1.7095
1974,6,1,2,114,-0.6705
1974,6,1,3,111,-2.3646
1974,6,1,4,117,-1.8809
1974,6,1,5,194,-3.0365
1974,6,2,1,86,-0.3690
1974,6,2,2,76,-0.7341
1974,6,2,3,74,-0.4774
1974,6,2,4,61,-0.4970
1974,6,2,5,93,-4.4567
1974,6,3,1,67,-1.2023
1974,6,3,2,130,-1.7046
1974,6,3,3,134,-0.7946
1974,6,3,4,146,-0.8873
1974,6,3,5,138,-3.1681
1974,7,1,1,373,-5.1542
1974,7,1,2,191,-3.0878
1974,7,1,3,140,-3.4913
1974,7,1,4,189,-5.0756
1974,7,1,5,356,-6.5351
1974,7,2,1,99,-3.5279
1974,7,2,2,101,-2.2187
1974,7,2,3,88,-3.1827
1974,7,2,4,116,-4.6230
1974,7,2,5,138,-6.0512
1974,7,3,1,83,-3.3656
1974,7,3,2,133,-4.8706
1974,7,3,3,162,-8.5325
1974,7,3,4,147,-7.2491
1974,7,3,5,174,-10.6044
1974,8,1,1,371,-6.0491
1974,8,1,2,191,-6.7584
1974,8,1,3,140,-6.8368
1974,8,1,4,188,-6.6299
1974,8,1,5,352,-8.9325
1974,8,2,1,98,-3.3026
1974,8,2,2,101,-9.4417
1974,8,2,3,88,-6.5625
1974,8,2,4,114,-9.8205
1974,8,2,5,137,-8.6847
1974,8,3,1,83,-5.8984
1974,8,3,2,133,-7.7326
1974,8,3,3,162,-8.5174
1974,8,3,4,147,-8.6460
1974,8,3,5,174,-9.6163
1974,9,1,1,367,-7.6923
1974,9,1,2,189,-6.5735
1974,9,1,3,139,-7.4884
1974,9,1,4,187,-8.1980
1974,9,1,5,351,-11.2545
1974,9,2,1,98,-7.3351
1974,9,2,2,101,-6.1514
1974,9,2,3,88,-8.1540
1974,9,2,4,114,-7.0780
1974,9,2,5,136,-12.9360
1974,9,3,1,82,-8.5525
1974,9,3,2,133,-9.2606
1974,9,3,3,162,-8.7161
1974,9,3,4,147,-13.8550
1974,9,3,5,174,-17.2032
1974,10,1,1,363,8.6825
1974,10,1,2,187,10.1840
1974,10,1,3,139,7.9647
1974,10,1,4,184,8.5389
1974,10,1,5,349,9.7236
1974,10,2,1,97,9.2218
1974,10,2,2,100,8.9145
1974,10,2,3,88,10.3442
1974,10,2,4,113,10.7080
1974,10,2,5,135,10.5610
1974,10,3,1,82,18.3394
1974,10,3,2,132,15.9073
1974,10,3,3,162,13.9003
1974,10,3,4,147,19.1655
1974,10,3,5,173,20.9820
1974,11,1,1,363,-3.9684
1974,11,1,2,189,-5.9926
1974,11,1,3,138,-5.9469
1974,11,1,4,187,-5.2737
1974,11,1,5,348,-8.2990
1974,11,2,1,97,-3.2466
1974,11,2,2,100,-2.0681
1974,11,2,3,88,-1.9690
1974,11,2,4,113,-5.2610
1974,11,2,5,135,-8.0101
1974,11,3,1,82,-1.3707
1974,11,3,2,132,-1.4312
1974,11,3,3,162,-4.2340
1974,11,3,4,147,-5.6128
1974,11,3,5,173,-3.9867
1974,12,1,1,363,-8.3721
1974,12,1,2,187,-6.1678
1974,12,1,3,137,-7.9618
1974,12,1,4,186,-8.3786
1974,12,1,5,345,-8.4529
1974,12,2,1,97,-5.4422
1974,12,2,2,101,-4.6818
1974,12,2,3,88,-5.2872
1974,12,2,4,112,-4.8880
1974,12,2,5,135,-7.7776
1974,12,3,1,82,-0.9860
1974,12,3,2,132,-0.9235
1974,12,3,3,162,-0.8051
1974,12,3,4,146,-2.8931
1974,12,3,5,173,-6.3944
1975,1,1,1,360,31.9753
1975,1,1,2,187,27.4982
1975,1,1,3,137,29.1264
1975,1,1,4,187,27.0092
1975,1,1,5,345,30.5943
1975,1,2,1,95,26.9246
1975,1,2,2,101,23.6173
1975,1,2,3,88,24.6779
1975,1,2,4,112,26.4710
1975,1,2,5,134,25.8952
1975,1,3,1,82,13.3836
1975,1,3,2,132,12.0468
1975,1,3,3,162,12.9378
1975,1,3,4,147,12.1484
1975,1,3,5,172,13.9116
1975,2,1,1,358,5.3992
1975,2,1,2,186,5.0029
1975,2,1,3,137,7.4441
1975,2,1,4,185,5.6740
1975,2,1,5,343,3.3456
1975,2,2,1,94,3.3039
1975,2,2,2,101,3.4720
1975,2,2,3,88,3.2994
1975,2,2,4,112,5.2069
1975,2,2,5,134,5.1752
1975,2,3,1,82,3.3348
1975,2,3,2,132,4.8083
1975,2,3,3,162,4.1928
1975,2,3,4,147,11.0476
1975,2,3,5,172,8.1306
1975,3,1,1,360,8.0360
1975,3,1,2,185,8.0901
1975,3,1,3,137,7.1389
1975,3,1,4,185,7.5196
1975,3,1,5,342,11.4428
1975,3,2,1,94,5.7714
1975,3,2,2,101,4.8539
1975,3,2,3,88,6.6207
1975,3,2,4,112,6.9127
1975,3,2,5,134,9.4799
1975,3,3,1,82,4.4094
1975,3,3,2,132,4.6326
1975,3,3,3,162,2.1469
1975,3,3,4,147,1.1582
1975,3,3,5,171,5.2462
1975,4,1,1,359,3.2780
1975,4,1,2,185,3.5724
1975,4,1,3,137,3.6843
1975,4,1,4,185,3.7116
1975,4,1,5,340,4.5157
1975,4,2,1,94,5.8983
1975,4,2,2,101,4.3567
1975,4,2,3,88,3.0976
1975,4,2,4,112,3.6707
1975,4,2,5,134,5.4375
1975,4,3,1,82,6.1433
1975,4,3,2,132,4.4875
1975,4,3,3,162,3.1195
1975,4,3,4,147,5.8961
1975,4,3,5,171,7.3373
1975,5,1,1,359,6.0291
1975,5,1,2,181,6.4713
1975,5,1,3,136,8.3598
1975,5,1,4,185,10.6987
1975,5,1,5,340,8.6620
1975,5,2,1,94,7.7826
1975,5,2,2,101,6.2105
1975,5,2,3,88,9.0584
1975,5,2,4,112,8.0815
1975,5,2,5,133,8.5700
1975,5,3,1,82,6.1325
1975,5,3,2,132,5.8005
1975,5,3,3,162,5.5212
1975,5,3,4,147,5.5735
1975,5,3,5,171,3.7002
1975,6,1,1,360,7.4746
1975,6,1,2,181,7.6125
1975,6,1,3,135,7.7167
1975,6,1,4,182,9.1682
1975,6,1,5,338,7.6730
1975,6,2,1,94,5.4693
1975,6,2,2,101,8.0951
1975,6,2,3,88,6.4721
1975,6,2,4,111,8.0387
1975,6,2,5,133,5.6622
1975,6,3,1,82,5.7631
1975,6,3,2,132,5.2119
1975,6,3,3,162,6.8270
1975,6,3,4,146,2.9185
1975,6,3,5,171,4.6688
1975,7,1,1,543,-0.2706
1975,7,1,2,290,-0.9180
1975,7,1,3,214,-1.2610
1975,7,1,4,234,-0.3172
1975,7,1,5,433,-0.5101
1975,7,2,1,112,-2.7398
1975,7,2,2,126,-2.7405
1975,7,2,3,95,-4.0148
1975,7,2,4,126,-4.0128
1975,7,2,5,187,-3.9612
1975,7,3,1,71,-1.8147
1975,7,3,2,145,-6.8487
1975,7,3,3,168,-7.1392
1975,7,3,4,167,-6.5556
1975,7,3,5,167,-6.3659
1975,8,1,1,542,-6.7764
1975,8,1,2,289,-5.3340
1975,8,1,3,214,-5.8295
1975,8,1,4,233,-5.0480
1975,8,1,5,430,-7.2199
1975,8,2,1,112,-4.5646
1975,8,2,2,126,-4.1197
1975,8,2,3,95,-2.5590
1975,8,2,4,126,-4.6126
1975,8,2,5,187,-4.7330
1975,8,3,1,70,-2.9947
1975,8,3,2,145,-1.7923
1975,8,3,3,168,-1.3183
1975,8,3,4,167,-1.6626
1975,8,3,5,167,-1.7571
1975,9,1,1,541,-3.3568
1975,9,1,2,289,-2.1906
1975,9,1,3,213,-4.6624
1975,9,1,4,234,-2.7068
1975,9,1,5,431,-3.4739
1975,9,2,1,112,-3.1116
1975,9,2,2,126,-3.1485
1975,9,2,3,95,-4.9953
1975,9,2,4,125,-3.9106
1975,9,2,5,185,-3.6066
1975,9,3,1,70,-2.8861
1975,9,3,2,144,-3.6064
1975,9,3,3,168,-1.9970
1975,9,3,4,167,-4.0818
1975,9,3,5,167,-4.2747
1975,10,1,1,538,1.6930
1975,10,1,2,288,2.4046
1975,10,1,3,213,2.7981
1975,10,1,4,232,1.2044
1975,10,1,5,429,2.6989
1975,10,2,1,112,4.2238
1975,10,2,2,126,2.8611
1975,10,2,3,94,2.8192
1975,10,2,4,125,2.2136
1975,10,2,5,185,2.2571
1975,10,3,1,70,8.4620
1975,10,3,2,144,8.5148
1975,10,3,3,168,7.3893
1975,10,3,4,167,6.9528
1975,10,3,5,167,3.6361
1975,11,1,1,536,2.4832
1975,11,1,2,288,2.2793
1975,11,1,3,213,4.3452
1975,11,1,4,230,2.8530
1975,11,1,5,430,2.1999
1975,11,2,1,111,4.0738
1975,11,2,2,126,3.4563
1975,11,2,3,94,3.2053
1975,11,2,4,125,2.5811
1975,11,2,5,185,2.0063
1975,11,3,1,70,2.8141
1975,11,3,2,144,5.7339
1975,11,3,3,168,4.1117
1975,11,3,4,165,2.2677
1975,11,3,5,167,0.6926
1975,12,1,1,531,-0.8713
1975,12,1,2,287,-1.7547
1975,12,1,3,212,-1.2816
1975,12,1,4,231,-1.5240
1975,12,1,5,429,-1.0320
1975,12,2,1,111,-1.3522
1975,12,2,2,126,0.6852
1975,12,2,3,94,0.0741
1975,12,2,4,124,-1.2635
1975,12,2,5,184,-3.1525
1975,12,3,1,70,-0.0185
1975,12,3,2,144,-2.1693
1975,12,3,3,168,-1.0659
1975,12,3,4,167,-1.0515
1975,12,3,5,167,-1.0355
1976,1,1,1,530,24.0993
1976,1,1,2,287,22.5720
1976,1,1,3,209,20.3886
1976,1,1,4,230,21.0068
1976,1,1,5,426,22.3416
1976,1,2,1,111,18.9157
1976,1,2,2,126,19.5015
1976,1,2,3,94,16.4986
1976,1,2,4,122,18.0565
1976,1,2,5,183,17.8820
1976,1,3,1,69,14.6746
1976,1,3,2,144,11.6036
1976,1,3,3,168,12.1888
1976,1,3,4,167,10.6182
1976,1,3,5,167,12.4944
1976,2,1,1,507,13.5966
1976,2,1,2,273,11.3836
1976,2,1,3,201,10.2121
1976,2,1,4,223,10.2504
1976,2,1,5,417,11.7298
1976,2,2,1,111,8.6034
1976,2,2,2,125,6.2317
1976,2,2,3,93,6.1480
1976,2,2,4,121,7.3606
1976,2,2,5,183,6.7619
1976,2,3,1,70,3.9021
1976,2,3,2,144,-0.3042
1976,2,3,3,167,0.3007
1976,2,3,4,167,-1.3349
1976,2,3,5,167,-1.5688
1976,3,1,1,532,2.0187
1976,3,1,2,285,0.7665
1976,3,1,3,209,1.6165
1976,3,1,4,227,0.6789
1976,3,1,5,422,2.5318
1976,3,2,1,111,3.8948
1976,3,2,2,126,2.5516
1976,3,2,3,93,1.4112
1976,3,2,4,121,0.6771
1976,3,2,5,183,0.3711
1976,3,3,1,69,3.2944
1976,3,3,2,144,3.2485
1976,3,3,3,168,2.4068
1976,3,3,4,166,2.0599
1976,3,3,5,167,3.2488
1976,4,1,1,518,-1.3582
1976,4,1,2,279,-0.5828
1976,4,1,3,207,-1.1993
1976,4,1,4,221,-1.8081
1976,4,1,5,413,-2.2651
1976,4,2,1,110,-1.2987
1976,4,2,2,126,-0.8399
1976,4,2,3,92,0.2530
1976,4,2,4,121,-2.0893
1976,4,2,5,182,-0.4124
1976,4,3,1,69,-0.9093
1976,4,3,2,144,-2.8572
1976,4,3,3,168,-0.9824
1976,4,3,4,166,-0.2958
1976,4,3,5,167,-0.2583
1976,5,1,1,524,-3.7025
1976,5,1,2,283,-3.7137
1976,5,1,3,206,-1.9478
1976,5,1,4,226,-2.3801
1976,5,1,5,418,-2.5113
1976,5,2,1,110,-1.5346
1976,5,2,2,124,-2.1097
1976,5,2,3,92,-2.5815
1976,5,2,4,119,-0.7228
