year,month,rank_ME,rank_DP,nstocks,ret_vw
1983,3,3,5,135,2.1103
1983,4,1,1,278,7.8873
1983,4,1,2,224,7.7019
1983,4,1,3,172,9.1044
1983,4,1,4,113,7.1046
1983,4,1,5,112,6.2647
1983,4,2,1,149,7.0071
1983,4,2,2,98,7.9276
1983,4,2,3,99,5.1331
1983,4,2,4,77,6.7377
1983,4,2,5,63,4.5450
1983,4,3,1,134,5.0306
1983,4,3,2,111,5.5591
1983,4,3,3,117,8.7227
1983,4,3,4,128,8.3755
1983,4,3,5,134,6.5961
1983,5,1,1,278,8.8089
1983,5,1,2,222,8.7557
1983,5,1,3,172,8.9209
1983,5,1,4,113,8.8960
1983,5,1,5,111,5.2728
1983,5,2,1,149,4.6364
1983,5,2,2,98,4.9249
1983,5,2,3,99,5.2429
1983,5,2,4,77,4.1043
1983,5,2,5,63,3.6116
1983,5,3,1,134,3.0120
1983,5,3,2,111,0.4944
1983,5,3,3,117,-2.4385
1983,5,3,4,128,0.6851
1983,5,3,5,134,-0.0019
1983,6,1,1,277,6.6633
1983,6,1,2,222,4.2392
1983,6,1,3,171,3.4623
1983,6,1,4,112,2.1619
1983,6,1,5,111,3.7397
1983,6,2,1,149,5.7695
1983,6,2,2,98,6.4375
1983,6,2,3,99,5.4318
1983,6,2,4,76,3.4519
1983,6,2,5,61,2.2378
1983,6,3,1,134,6.8788
1983,6,3,2,111,4.6705
1983,6,3,3,117,5.8159
1983,6,3,4,128,3.5280
1983,6,3,5,133,-0.6097
1983,7,1,1,276,-2.0052
1983,7,1,2,203,0.3705
1983,7,1,3,153,-0.3723
1983,7,1,4,97,0.4845
1983,7,1,5,106,1.9651
1983,7,2,1,152,-3.7596
1983,7,2,2,100,-1.5301
1983,7,2,3,99,-1.1465
1983,7,2,4,70,-0.0226
1983,7,2,5,62,2.0162
1983,7,3,1,133,-5.0775
1983,7,3,2,105,-5.4335
1983,7,3,3,121,-3.0419
1983,7,3,4,127,-2.9262
1983,7,3,5,124,-0.5213
1983,8,1,1,273,-3.0937
1983,8,1,2,202,-3.0537
1983,8,1,3,152,-2.7918
1983,8,1,4,96,-1.9205
1983,8,1,5,106,0.7109
1983,8,2,1,151,-5.0869
1983,8,2,2,100,-2.7306
1983,8,2,3,99,-2.4995
1983,8,2,4,69,-2.0551
1983,8,2,5,60,-0.2601
1983,8,3,1,133,-2.0433
1983,8,3,2,104,-2.1666
1983,8,3,3,121,-0.6944
1983,8,3,4,127,3.7603
1983,8,3,5,124,4.8790
1983,9,1,1,270,2.1121
1983,9,1,2,199,1.3634
1983,9,1,3,151,2.1905
1983,9,1,4,94,0.9859
1983,9,1,5,106,3.5105
1983,9,2,1,151,2.0870
1983,9,2,2,99,1.5557
1983,9,2,3,97,3.0329
1983,9,2,4,67,5.2511
1983,9,2,5,60,7.2454
1983,9,3,1,133,-0.4974
1983,9,3,2,103,3.8492
1983,9,3,3,121,3.4798
1983,9,3,4,126,0.9338
1983,9,3,5,124,1.2234
1983,10,1,1,269,-5.8825
1983,10,1,2,198,-4.9587
1983,10,1,3,151,-4.4047
1983,10,1,4,94,-2.3159
1983,10,1,5,104,0.1744
1983,10,2,1,150,-7.4656
1983,10,2,2,99,-6.5323
1983,10,2,3,97,-3.1833
1983,10,2,4,67,-3.3012
1983,10,2,5,60,1.0646
1983,10,3,1,132,-7.2151
1983,10,3,2,102,-2.0245
1983,10,3,3,120,-0.3930
1983,10,3,4,125,-0.6243
1983,10,3,5,124,0.7393
1983,11,1,1,268,4.9817
1983,11,1,2,198,3.2592
1983,11,1,3,149,3.3333
1983,11,1,4,94,5.3634
1983,11,1,5,103,2.7870
1983,11,2,1,149,5.8788
1983,11,2,2,99,5.3508
1983,11,2,3,96,4.8471
1983,11,2,4,66,5.9101
1983,11,2,5,58,2.1801
1983,11,3,1,132,4.4033
1983,11,3,2,102,2.7778
1983,11,3,3,120,1.5527
1983,11,3,4,124,3.7004
1983,11,3,5,124,0.1249
1983,12,1,1,268,-1.6511
1983,12,1,2,196,-0.1095
1983,12,1,3,150,3.1271
1983,12,1,4,92,0.1279
1983,12,1,5,103,0.0573
1983,12,2,1,149,-1.8034
1983,12,2,2,99,-0.1158
1983,12,2,3,96,0.6680
1983,12,2,4,65,-0.2363
1983,12,2,5,58,-1.6942
1983,12,3,1,132,-1.5148
1983,12,3,2,102,-1.6616
1983,12,3,3,120,0.0550
1983,12,3,4,124,-0.1766
1983,12,3,5,124,-1.4439
1984,1,1,1,267,-2.6921
1984,1,1,2,196,-0.2314
1984,1,1,3,149,0.2158
1984,1,1,4,91,3.5092
1984,1,1,5,103,2.8504
1984,1,2,1,149,-5.5004
1984,1,2,2,99,-2.5927
1984,1,2,3,95,-0.3454
1984,1,2,4,65,0.9551
1984,1,2,5,58,1.7544
1984,1,3,1,132,-5.4957
1984,1,3,2,101,-4.9841
1984,1,3,3,120,-3.3665
1984,1,3,4,123,1.3390
1984,1,3,5,122,4.3076
1984,2,1,1,264,-5.5496
1984,2,1,2,190,-6.6379
1984,2,1,3,148,-4.6655
1984,2,1,4,91,-4.0947
1984,2,1,5,102,-1.6036
1984,2,2,1,148,-5.9136
1984,2,2,2,99,-5.0517
1984,2,2,3,94,-6.7069
1984,2,2,4,65,-1.4346
1984,2,2,5,58,-1.9336
1984,2,3,1,131,-5.6830
1984,2,3,2,101,-5.7520
1984,2,3,3,120,-4.7970
1984,2,3,4,123,-2.8679
1984,2,3,5,122,-0.7493
1984,3,1,1,262,1.9112
1984,3,1,2,188,2.5171
1984,3,1,3,148,2.7768
1984,3,1,4,91,0.8878
1984,3,1,5,102,-0.6066
1984,3,2,1,146,0.5200
1984,3,2,2,98,0.7362
1984,3,2,3,93,4.0586
1984,3,2,4,63,1.0963
1984,3,2,5,57,1.2524
1984,3,3,1,131,2.6212
1984,3,3,2,101,1.4209
1984,3,3,3,119,2.2210
1984,3,3,4,122,2.2252
1984,3,3,5,122,0.0429
1984,4,1,1,261,-2.0098
1984,4,1,2,188,-0.0347
1984,4,1,3,146,0.7146
1984,4,1,4,89,1.4072
1984,4,1,5,102,1.4221
1984,4,2,1,145,1.0114
1984,4,2,2,97,-0.8484
1984,4,2,3,93,0.2615
1984,4,2,4,62,2.3955
1984,4,2,5,57,-0.0522
1984,4,3,1,131,-0.0657
1984,4,3,2,101,1.4153
1984,4,3,3,119,-0.1601
1984,4,3,4,122,1.1796
1984,4,3,5,122,1.7875
1984,5,1,1,261,-4.3190
1984,5,1,2,185,-4.8074
1984,5,1,3,145,-4.7046
1984,5,1,4,88,-3.4821
1984,5,1,5,102,0.7887
1984,5,2,1,144,-6.1900
1984,5,2,2,97,-4.2099
1984,5,2,3,93,-4.0368
1984,5,2,4,61,-4.7742
1984,5,2,5,57,-1.3533
1984,5,3,1,130,-5.9119
1984,5,3,2,101,-6.4591
1984,5,3,3,119,-5.5789
1984,5,3,4,122,-3.5628
1984,5,3,5,122,-3.5706
1984,6,1,1,261,3.5882
1984,6,1,2,185,2.3621
1984,6,1,3,142,4.2016
1984,6,1,4,85,3.7673
1984,6,1,5,101,1.4154
1984,6,2,1,143,5.6328
1984,6,2,2,97,2.3090
1984,6,2,3,92,2.5106
1984,6,2,4,60,1.0124
1984,6,2,5,57,2.5917
1984,6,3,1,130,4.2013
1984,6,3,2,101,3.7365
1984,6,3,3,119,2.4050
1984,6,3,4,122,2.1252
1984,6,3,5,122,1.2769
1984,7,1,1,259,-3.5130
1984,7,1,2,189,-1.3090
1984,7,1,3,122,-2.7873
1984,7,1,4,99,-1.3287
1984,7,1,5,108,-0.5974
1984,7,2,1,143,-3.6988
1984,7,2,2,109,-3.0435
1984,7,2,3,91,-4.8289
1984,7,2,4,73,-4.3183
1984,7,2,5,54,-1.3450
1984,7,3,1,128,-2.9730
1984,7,3,2,108,-2.3103
1984,7,3,3,113,-0.0216
1984,7,3,4,126,-1.5745
1984,7,3,5,129,-2.3484
1984,8,1,1,258,11.4925
1984,8,1,2,186,9.0854
1984,8,1,3,121,10.6791
1984,8,1,4,99,6.7742
1984,8,1,5,105,6.0416
1984,8,2,1,143,15.5327
1984,8,2,2,107,12.4921
1984,8,2,3,90,11.3965
1984,8,2,4,73,10.6567
1984,8,2,5,54,7.2593
1984,8,3,1,128,12.5793
1984,8,3,2,105,11.9395
1984,8,3,3,112,10.7405
1984,8,3,4,126,9.9889
1984,8,3,5,129,10.9200
1984,9,1,1,257,0.1762
1984,9,1,2,186,0.3993
1984,9,1,3,121,0.7621
1984,9,1,4,97,2.7849
1984,9,1,5,105,2.8467
1984,9,2,1,141,-1.9380
1984,9,2,2,106,0.0450
1984,9,2,3,90,1.2199
1984,9,2,4,73,0.3447
1984,9,2,5,54,4.2364
1984,9,3,1,125,-3.3734
1984,9,3,2,105,-2.3100
1984,9,3,3,112,-0.4221
1984,9,3,4,126,-0.2294
1984,9,3,5,129,3.2947
1984,10,1,1,256,-1.6179
1984,10,1,2,186,-1.2560
1984,10,1,3,118,-1.1682
1984,10,1,4,96,-1.8486
1984,10,1,5,105,2.0608
1984,10,2,1,137,-0.8277
1984,10,2,2,104,-3.0072
1984,10,2,3,90,-0.3359
1984,10,2,4,73,-0.1297
1984,10,2,5,54,4.6867
1984,10,3,1,124,-1.2099
1984,10,3,2,103,0.4462
1984,10,3,3,112,1.1735
1984,10,3,4,126,0.5029
1984,10,3,5,129,0.0129
1984,11,1,1,255,-2.6547
1984,11,1,2,182,-1.0832
1984,11,1,3,118,-1.5821
1984,11,1,4,96,-1.2081
1984,11,1,5,103,1.6278
1984,11,2,1,136,-2.3902
1984,11,2,2,104,0.2389
1984,11,2,3,90,-1.3454
1984,11,2,4,72,0.0552
1984,11,2,5,54,2.0214
1984,11,3,1,122,-4.7881
1984,11,3,2,102,-1.1081
1984,11,3,3,112,-0.8077
1984,11,3,4,126,-1.3214
1984,11,3,5,129,1.5958
1984,12,1,1,254,1.1423
1984,12,1,2,179,1.0403
1984,12,1,3,116,2.0000
1984,12,1,4,96,1.9066
1984,12,1,5,103,0.5280
1984,12,2,1,134,1.9864
1984,12,2,2,104,2.4462
1984,12,2,3,90,1.4735
1984,12,2,4,72,2.5181
1984,12,2,5,54,4.5328
1984,12,3,1,122,2.3671
1984,12,3,2,102,3.3005
1984,12,3,3,109,2.1242
1984,12,3,4,125,1.8385
1984,12,3,5,129,1.6682
1985,1,1,1,253,13.7021
1985,1,1,2,177,10.2837
1985,1,1,3,116,10.6896
1985,1,1,4,96,9.7686
1985,1,1,5,103,7.5010
1985,1,2,1,134,12.4774
1985,1,2,2,104,9.7679
1985,1,2,3,87,9.6788
1985,1,2,4,72,10.5664
1985,1,2,5,54,5.3593
1985,1,3,1,121,11.3014
1985,1,3,2,102,10.4460
1985,1,3,3,109,8.4924
1985,1,3,4,123,6.6947
1985,1,3,5,129,4.3765
1985,2,1,1,251,4.1638
1985,2,1,2,176,3.5555
1985,2,1,3,116,1.9447
1985,2,1,4,96,2.9099
1985,2,1,5,103,1.7712
1985,2,2,1,132,3.0175
1985,2,2,2,104,2.7611
1985,2,2,3,86,2.4783
1985,2,2,4,72,1.8656
1985,2,2,5,54,0.0817
1985,2,3,1,120,0.3251
1985,2,3,2,102,2.2794
1985,2,3,3,108,1.1238
1985,2,3,4,123,2.0695
1985,2,3,5,129,2.1658
1985,3,1,1,250,-2.5028
1985,3,1,2,172,-1.3175
1985,3,1,3,114,-1.1580
1985,3,1,4,95,-0.6961
1985,3,1,5,103,1.7365
1985,3,2,1,132,-2.3559
1985,3,2,2,103,-1.8888
1985,3,2,3,85,-1.9276
1985,3,2,4,70,-2.0258
1985,3,2,5,54,2.5463
1985,3,3,1,120,-1.2636
1985,3,3,2,101,1.2706
1985,3,3,3,107,-1.7048
1985,3,3,4,123,-0.3535
1985,3,3,5,129,3.7412
1985,4,1,1,249,-1.3509
1985,4,1,2,170,-0.1785
1985,4,1,3,113,-1.7527
1985,4,1,4,95,-1.4712
1985,4,1,5,101,2.4946
1985,4,2,1,131,-1.7172
1985,4,2,2,103,-1.3117
1985,4,2,3,85,-0.6781
1985,4,2,4,70,-0.5086
1985,4,2,5,54,1.9409
1985,4,3,1,120,-2.2771
1985,4,3,2,101,-1.9161
1985,4,3,3,107,-0.9678
1985,4,3,4,123,-0.5422
1985,4,3,5,128,1.4702
1985,5,1,1,249,3.5438
1985,5,1,2,167,3.1833
1985,5,1,3,113,3.2976
1985,5,1,4,95,3.7931
1985,5,1,5,100,5.1713
1985,5,2,1,131,5.8348
1985,5,2,2,102,4.4933
1985,5,2,3,85,2.7234
1985,5,2,4,70,2.7838
1985,5,2,5,54,4.8242
1985,5,3,1,120,6.1468
1985,5,3,2,101,8.7441
1985,5,3,3,107,5.6451
1985,5,3,4,123,6.1441
1985,5,3,5,128,4.7608
1985,6,1,1,246,1.0263
1985,6,1,2,165,1.0369
1985,6,1,3,112,1.3666
1985,6,1,4,94,0.4686
1985,6,1,5,98,2.5849
1985,6,2,1,130,1.8082
1985,6,2,2,98,1.4346
1985,6,2,3,83,1.8775
1985,6,2,4,68,0.6799
1985,6,2,5,54,4.2307
1985,6,3,1,120,2.4931
1985,6,3,2,101,1.6848
1985,6,3,3,107,0.3093
1985,6,3,4,122,1.3751
1985,6,3,5,127,3.0560
1985,7,1,1,253,3.4365
1985,7,1,2,150,3.2398
1985,7,1,3,115,3.1769
1985,7,1,4,113,3.4286
1985,7,1,5,84,0.1257
1985,7,2,1,144,2.2821
1985,7,2,2,97,4.5328
1985,7,2,3,76,2.8143
1985,7,2,4,75,1.8805
1985,7,2,5,60,-0.7749
1985,7,3,1,147,-0.4317
1985,7,3,2,115,0.6830
1985,7,3,3,115,1.9814
1985,7,3,4,112,-0.8975
1985,7,3,5,126,-2.6204
1985,8,1,1,250,-1.4158
1985,8,1,2,149,0.6787
1985,8,1,3,115,0.0496
1985,8,1,4,112,1.2590
1985,8,1,5,83,1.4705
1985,8,2,1,143,-2.5940
1985,8,2,2,97,-1.4935
1985,8,2,3,75,0.0345
1985,8,2,4,75,-0.3501
1985,8,2,5,60,1.9932
1985,8,3,1,147,-0.4493
1985,8,3,2,115,-0.9807
1985,8,3,3,113,-1.0091
1985,8,3,4,112,-0.2140
1985,8,3,5,126,1.1120
1985,9,1,1,247,-4.8863
1985,9,1,2,147,-3.6611
1985,9,1,3,115,-5.0892
1985,9,1,4,111,-0.9987
1985,9,1,5,83,-2.4332
1985,9,2,1,143,-5.6627
1985,9,2,2,97,-5.4764
1985,9,2,3,74,-5.1440
1985,9,2,4,75,-3.7359
1985,9,2,5,60,-2.2985
1985,9,3,1,147,-6.2655
1985,9,3,2,114,-4.2611
1985,9,3,3,113,-1.9801
1985,9,3,4,110,-2.0976
1985,9,3,5,126,-3.4390
1985,10,1,1,245,1.7871
1985,10,1,2,146,3.5485
1985,10,1,3,114,4.4154
1985,10,1,4,111,3.9332
1985,10,1,5,83,2.5483
1985,10,2,1,142,4.6306
1985,10,2,2,97,2.9660
1985,10,2,3,74,2.3589
1985,10,2,4,75,4.4520
1985,10,2,5,60,3.2337
1985,10,3,1,144,3.3137
1985,10,3,2,113,3.7187
1985,10,3,3,111,3.7840
1985,10,3,4,109,3.7298
1985,10,3,5,126,5.9391
1985,11,1,1,243,6.9097
1985,11,1,2,144,6.2575
1985,11,1,3,114,4.9015
1985,11,1,4,110,3.6722
1985,11,1,5,82,4.1142
1985,11,2,1,141,6.4834
1985,11,2,2,96,8.2756
1985,11,2,3,74,6.9751
1985,11,2,4,74,5.3713
1985,11,2,5,60,4.6365
1985,11,3,1,143,7.6117
1985,11,3,2,112,6.8706
1985,11,3,3,111,9.1089
1985,11,3,4,109,7.8194
1985,11,3,5,126,3.3341
1985,12,1,1,240,5.3595
1985,12,1,2,143,5.5273
1985,12,1,3,114,3.6323
1985,12,1,4,109,5.2883
1985,12,1,5,82,4.7965
1985,12,2,1,139,4.3130
1985,12,2,2,96,4.9712
1985,12,2,3,73,4.5164
1985,12,2,4,72,5.4210
1985,12,2,5,60,2.9014
1985,12,3,1,143,3.5812
1985,12,3,2,112,6.0170
1985,12,3,3,109,6.0729
1985,12,3,4,108,4.2106
1985,12,3,5,126,2.6826
1986,1,1,1,240,1.6517
1986,1,1,2,143,1.5361
1986,1,1,3,112,1.3356
1986,1,1,4,109,0.6704
1986,1,1,5,82,1.6479
1986,1,2,1,137,1.6852
1986,1,2,2,96,2.7639
1986,1,2,3,72,0.2048
1986,1,2,4,72,-0.7763
1986,1,2,5,59,0.6958
1986,1,3,1,142,1.2119
1986,1,3,2,111,1.9370
1986,1,3,3,108,-0.5385
1986,1,3,4,107,-0.2202
1986,1,3,5,125,0.3757
1986,2,1,1,240,6.5988
1986,2,1,2,142,6.5355
1986,2,1,3,112,7.7629
1986,2,1,4,109,6.6562
1986,2,1,5,80,6.5661
1986,2,2,1,136,7.8325
1986,2,2,2,96,7.3451
1986,2,2,3,71,7.7822
1986,2,2,4,72,6.9024
1986,2,2,5,59,4.9752
1986,2,3,1,140,8.3957
1986,2,3,2,111,7.8104
1986,2,3,3,108,7.7357
1986,2,3,4,107,8.6997
1986,2,3,5,125,6.0667
1986,3,1,1,240,5.3250
1986,3,1,2,140,7.0128
1986,3,1,3,112,5.3315
1986,3,1,4,107,5.2050
1986,3,1,5,80,3.4298
1986,3,2,1,136,4.4281
1986,3,2,2,96,7.9796
1986,3,2,3,71,5.6932
1986,3,2,4,72,6.4983
1986,3,2,5,58,4.4852
1986,3,3,1,139,6.2691
1986,3,3,2,111,6.0525
1986,3,3,3,108,5.4841
1986,3,3,4,106,6.4524
1986,3,3,5,125,4.2124
1986,4,1,1,239,1.8717
1986,4,1,2,140,2.0616
1986,4,1,3,111,-1.0845
1986,4,1,4,107,0.1008
1986,4,1,5,81,-0.2738
1986,4,2,1,135,1.7580
1986,4,2,2,96,-1.0014
1986,4,2,3,71,-0.4315
1986,4,2,4,72,-0.2172
1986,4,2,5,57,0.5969
1986,4,3,1,138,0.1166
1986,4,3,2,110,0.3199
1986,4,3,3,108,-0.7739
1986,4,3,4,106,-0.0467
1986,4,3,5,125,-2.4564
1986,5,1,1,236,5.0151
1986,5,1,2,140,2.9005
1986,5,1,3,110,3.3330
1986,5,1,4,105,4.1856
1986,5,1,5,79,2.8122
1986,5,2,1,134,5.6564
1986,5,2,2,96,5.9691
1986,5,2,3,69,3.0130
1986,5,2,4,72,3.9444
1986,5,2,5,57,2.5357
1986,5,3,1,138,6.5393
1986,5,3,2,109,5.1849
1986,5,3,3,108,4.2350
1986,5,3,4,103,6.7415
1986,5,3,5,123,4.5783
1986,6,1,1,234,0.1230
1986,6,1,2,140,1.3165
1986,6,1,3,109,2.0032
1986,6,1,4,104,1.4209
1986,6,1,5,76,3.9624
1986,6,2,1,134,0.9171
1986,6,2,2,96,0.1266
1986,6,2,3,68,-1.6236
1986,6,2,4,72,0.0027
1986,6,2,5,57,4.4111
1986,6,3,1,138,1.7311
1986,6,3,2,108,1.1902
1986,6,3,3,107,1.1949
1986,6,3,4,103,3.4967
1986,6,3,5,122,1.8493
1986,7,1,1,206,-7.3966
1986,7,1,2,128,-5.0974
1986,7,1,3,104,-6.1069
1986,7,1,4,121,-5.4726
1986,7,1,5,67,-5.1208
1986,7,2,1,154,-9.2212
1986,7,2,2,89,-9.3463
1986,7,2,3,76,-7.9593
1986,7,2,4,80,-7.0476
1986,7,2,5,47,-1.2601
1986,7,3,1,135,-8.9356
1986,7,3,2,122,-6.1784
1986,7,3,3,103,-7.4505
1986,7,3,4,100,-5.8131
1986,7,3,5,121,0.3912
1986,8,1,1,202,0.7557
1986,8,1,2,127,1.5828
1986,8,1,3,103,2.4423
1986,8,1,4,120,1.7277
1986,8,1,5,66,6.5243
1986,8,2,1,153,2.5071
1986,8,2,2,89,3.5389
1986,8,2,3,76,5.3399
1986,8,2,4,80,5.5692
1986,8,2,5,46,6.9591
1986,8,3,1,134,4.1674
1986,8,3,2,122,4.5038
1986,8,3,3,103,5.6452
1986,8,3,4,100,6.8406
1986,8,3,5,120,11.4849
1986,9,1,1,200,-4.7802
1986,9,1,2,125,-3.4693
1986,9,1,3,103,-4.5736
1986,9,1,4,119,-2.7206
1986,9,1,5,66,-3.5976
1986,9,2,1,152,-6.7656
1986,9,2,2,88,-5.3394
1986,9,2,3,76,-3.5446
1986,9,2,4,80,-2.2046
1986,9,2,5,46,-6.0749
1986,9,3,1,133,-10.4663
1986,9,3,2,120,-10.3794
1986,9,3,3,103,-6.4615
1986,9,3,4,100,-6.2867
1986,9,3,5,120,-6.7917
1986,10,1,1,199,3.5609
1986,10,1,2,124,2.0764
1986,10,1,3,102,2.5227
1986,10,1,4,119,2.2505
1986,10,1,5,66,3.3588
1986,10,2,1,150,3.1490
1986,10,2,2,88,4.4698
1986,10,2,3,76,1.5811
1986,10,2,4,78,4.3850
1986,10,2,5,46,4.5479
1986,10,3,1,133,7.3923
1986,10,3,2,119,7.9917
1986,10,3,3,102,3.6471
1986,10,3,4,100,8.3498
1986,10,3,5,120,3.8763
1986,11,1,1,197,0.3631
1986,11,1,2,123,1.5693
1986,11,1,3,102,0.8798
1986,11,1,4,118,1.7348
1986,11,1,5,66,0.9132
1986,11,2,1,150,1.7501
1986,11,2,2,88,1.0512
1986,11,2,3,73,2.1690
1986,11,2,4,78,0.0938
1986,11,2,5,46,1.3908
1986,11,3,1,132,1.0253
1986,11,3,2,117,1.7936
1986,11,3,3,102,3.0494
1986,11,3,4,97,3.3160
1986,11,3,5,120,2.5124
1986,12,1,1,195,-1.6768
1986,12,1,2,121,-1.5582
1986,12,1,3,101,-1.3776
1986,12,1,4,117,-0.2420
1986,12,1,5,66,-2.4355
1986,12,2,1,149,-2.6082
1986,12,2,2,88,-1.2677
1986,12,2,3,72,-1.9046
1986,12,2,4,78,-1.8555
1986,12,2,5,46,-0.9940
1986,12,3,1,132,-3.3924
1986,12,3,2,117,-2.3924
1986,12,3,3,102,-2.4339
1986,12,3,4,95,-3.5422
1986,12,3,5,120,-2.3738
1987,1,1,1,187,9.2985
1987,1,1,2,119,7.5103
1987,1,1,3,100,12.3115
1987,1,1,4,115,7.8488
1987,1,1,5,66,9.4223
1987,1,2,1,144,11.7128
1987,1,2,2,84,11.9348
1987,1,2,3,72,12.8899
1987,1,2,4,77,11.1443
1987,1,2,5,46,7.0770
1987,1,3,1,129,13.9732
1987,1,3,2,115,14.0883
1987,1,3,3,101,13.5920
1987,1,3,4,95,13.3007
1987,1,3,5,120,11.4139
1987,2,1,1,182,10.3437
1987,2,1,2,119,6.1510
1987,2,1,3,99,6.5511
1987,2,1,4,114,5.5955
1987,2,1,5,66,3.0640
1987,2,2,1,142,7.9229
1987,2,2,2,83,7.8949
1987,2,2,3,72,6.6605
1987,2,2,4,75,6.3602
1987,2,2,5,46,0.9615
1987,2,3,1,129,10.1784
1987,2,3,2,114,7.4747
1987,2,3,3,101,5.2642
1987,2,3,4,94,3.2507
1987,2,3,5,120,-1.6522
1987,3,1,1,182,0.4538
1987,3,1,2,119,3.1925
1987,3,1,3,99,8.5902
1987,3,1,4,112,2.1925
1987,3,1,5,66,1.5766
1987,3,2,1,142,2.8510
1987,3,2,2,83,3.6664
1987,3,2,3,71,2.2881
1987,3,2,4,75,3.1143
1987,3,2,5,46,1.8045
1987,3,3,1,129,1.8556
1987,3,3,2,114,1.3302
1987,3,3,3,100,3.5392
1987,3,3,4,93,3.5683
1987,3,3,5,120,4.3875
1987,4,1,1,180,-2.5480
1987,4,1,2,115,-0.5124
1987,4,1,3,98,-1.9261
1987,4,1,4,109,-1.1982
1987,4,1,5,66,-2.1381
1987,4,2,1,141,-4.0923
1987,4,2,2,83,-2.3316
1987,4,2,3,71,-2.7155
1987,4,2,4,75,-2.7932
1987,4,2,5,46,-5.7994
1987,4,3,1,129,-0.6727
1987,4,3,2,114,-2.1666
1987,4,3,3,99,-0.8696
1987,4,3,4,93,0.5848
1987,4,3,5,120,-0.6220
1987,5,1,1,179,-0.4857
1987,5,1,2,114,-0.4729
1987,5,1,3,95,0.7327
1987,5,1,4,107,0.8199
1987,5,1,5,66,2.0352
1987,5,2,1,141,0.3614
1987,5,2,2,82,-0.6000
1987,5,2,3,71,-0.2142
1987,5,2,4,75,0.6804
1987,5,2,5,46,-0.2822
1987,5,3,1,129,2.8468
1987,5,3,2,114,1.6228
1987,5,3,3,99,-0.3983
1987,5,3,4,92,1.5660
1987,5,3,5,118,0.5069
1987,6,1,1,179,3.0148
1987,6,1,2,113,3.3347
1987,6,1,3,95,3.3525
1987,6,1,4,107,3.0431
1987,6,1,5,66,4.4106
1987,6,2,1,139,4.7184
1987,6,2,2,81,5.1357
1987,6,2,3,70,6.0646
1987,6,2,4,75,4.1092
1987,6,2,5,46,3.3018
1987,6,3,1,129,4.5155
1987,6,3,2,114,5.4665
1987,6,3,3,99,4.9762
1987,6,3,4,92,5.4965
1987,6,3,5,118,4.4693
1987,7,1,1,175,2.9703
1987,7,1,2,121,4.9237
1987,7,1,3,86,7.0820
1987,7,1,4,117,4.6449
1987,7,1,5,87,0.7515
1987,7,2,1,113,3.8272
1987,7,2,2,93,3.6458
1987,7,2,3,72,6.0284
1987,7,2,4,61,6.8031
1987,7,2,5,57,1.1439
1987,7,3,1,130,7.4742
1987,7,3,2,109,6.1775
1987,7,3,3,112,5.9297
1987,7,3,4,97,3.9199
1987,7,3,5,106,2.1688
1987,8,1,1,171,3.5941
1987,8,1,2,121,3.2420
1987,8,1,3,86,3.6571
1987,8,1,4,116,2.2145
1987,8,1,5,87,1.6676
1987,8,2,1,111,4.4909
1987,8,2,2,92,2.1196
1987,8,2,3,72,4.1062
1987,8,2,4,61,3.5940
1987,8,2,5,56,2.8376
1987,8,3,1,130,4.3725
1987,8,3,2,109,3.4428
1987,8,3,3,110,2.7049
1987,8,3,4,97,4.3545
1987,8,3,5,106,3.6792
1987,9,1,1,168,-0.0810
1987,9,1,2,121,-1.3239
1987,9,1,3,85,0.4677
1987,9,1,4,116,1.0866
1987,9,1,5,87,-1.8635
1987,9,2,1,110,-4.1973
1987,9,2,2,91,-0.6366
1987,9,2,3,72,-0.5248
1987,9,2,4,61,0.0536
1987,9,2,5,56,-2.0223
1987,9,3,1,128,-1.9855
1987,9,3,2,107,-1.9228
1987,9,3,3,110,-1.7144
1987,9,3,4,97,-4.0322
1987,9,3,5,106,-1.3829
1987,10,1,1,167,-30.5972
1987,10,1,2,121,-26.6547
1987,10,1,3,85,-27.5100
1987,10,1,4,115,-27.9244
1987,10,1,5,87,-18.1327
1987,10,2,1,107,-31.9025
1987,10,2,2,89,-29.0659
1987,10,2,3,72,-29.4140
1987,10,2,4,61,-25.8407
1987,10,2,5,56,-11.8130
1987,10,3,1,128,-26.9250
1987,10,3,2,107,-22.7223
1987,10,3,3,109,-24.3806
1987,10,3,4,97,-20.6331
1987,10,3,5,106,-11.5424
1987,11,1,1,165,-5.4924
1987,11,1,2,118,-3.3450
1987,11,1,3,83,-4.6510
1987,11,1,4,115,-1.6301
1987,11,1,5,87,-0.9005
1987,11,2,1,106,-2.2794
1987,11,2,2,89,-3.0207
1987,11,2,3,72,-5.9283
1987,11,2,4,60,-3.3003
1987,11,2,5,56,0.2654
1987,11,3,1,126,-7.7793
1987,11,3,2,107,-8.4414
1987,11,3,3,108,-6.8361
1987,11,3,4,97,-9.1256
1987,11,3,5,106,-5.8809
1987,12,1,1,162,5.6745
1987,12,1,2,117,7.0988
1987,12,1,3,83,5.8692
1987,12,1,4,115,5.0978
1987,12,1,5,87,0.6072
1987,12,2,1,105,10.0436
1987,12,2,2,87,10.8445
1987,12,2,3,71,11.1809
1987,12,2,4,60,8.2938
1987,12,2,5,56,1.6613
1987,12,3,1,125,12.0338
1987,12,3,2,107,7.9165
1987,12,3,3,107,9.4951
