year,month,rank_ME,rank_CP,nstocks,ret_vw
2001,2,3,3,128,-1.7804
2001,2,3,4,101,5.0034
2001,2,3,5,61,1.5843
2001,3,1,1,281,-4.8021
2001,3,1,2,237,-3.3485
2001,3,1,3,240,-2.1780
2001,3,1,4,296,-0.7951
2001,3,1,5,449,-0.1667
2001,3,2,1,218,-9.0177
2001,3,2,2,146,-0.7119
2001,3,2,3,144,-2.4280
2001,3,2,4,120,-2.5660
2001,3,2,5,104,0.1120
2001,3,3,1,434,-8.9330
2001,3,3,2,175,-3.7350
2001,3,3,3,126,-1.7594
2001,3,3,4,100,-1.2518
2001,3,3,5,61,-2.3722
2001,4,1,1,280,5.7666
2001,4,1,2,237,9.2667
2001,4,1,3,233,3.5663
2001,4,1,4,294,4.8039
2001,4,1,5,443,6.5918
2001,4,2,1,216,9.9529
2001,4,2,2,146,8.1651
2001,4,2,3,144,4.1740
2001,4,2,4,120,3.6163
2001,4,2,5,102,6.8212
2001,4,3,1,433,10.3978
2001,4,3,2,173,6.0110
2001,4,3,3,125,7.1543
2001,4,3,4,99,6.3548
2001,4,3,5,60,6.7867
2001,5,1,1,276,11.0830
2001,5,1,2,233,10.7810
2001,5,1,3,230,10.1675
2001,5,1,4,293,11.1655
2001,5,1,5,437,10.8824
2001,5,2,1,215,3.5059
2001,5,2,2,144,3.7857
2001,5,2,3,143,3.6628
2001,5,2,4,118,2.9861
2001,5,2,5,102,3.4656
2001,5,3,1,430,-0.3424
2001,5,3,2,173,1.1893
2001,5,3,3,125,2.1165
2001,5,3,4,97,2.4186
2001,5,3,5,60,-0.6335
2001,6,1,1,274,7.1946
2001,6,1,2,229,-1.4353
2001,6,1,3,230,2.7441
2001,6,1,4,288,2.5532
2001,6,1,5,427,2.5065
2001,6,2,1,214,8.0181
2001,6,2,2,142,5.0484
2001,6,2,3,141,3.9258
2001,6,2,4,117,4.2932
2001,6,2,5,102,0.6147
2001,6,3,1,429,-2.4070
2001,6,3,2,173,-3.0698
2001,6,3,3,123,-2.9122
2001,6,3,4,97,-2.9842
2001,6,3,5,60,-1.3563
2001,7,1,1,227,-3.8847
2001,7,1,2,174,-1.5446
2001,7,1,3,226,-0.4180
2001,7,1,4,323,-0.1645
2001,7,1,5,521,2.0180
2001,7,2,1,240,-7.0127
2001,7,2,2,156,-7.5605
2001,7,2,3,147,-3.1987
2001,7,2,4,152,-2.3840
2001,7,2,5,103,0.4267
2001,7,3,1,347,-2.3259
2001,7,3,2,193,-2.4711
2001,7,3,3,141,2.9494
2001,7,3,4,111,2.6520
2001,7,3,5,52,-0.1933
2001,8,1,1,225,-4.0974
2001,8,1,2,174,-5.2248
2001,8,1,3,222,-1.7967
2001,8,1,4,322,-1.1737
2001,8,1,5,518,0.5687
2001,8,2,1,236,-7.5180
2001,8,2,2,156,-1.5779
2001,8,2,3,147,-0.8422
2001,8,2,4,151,-1.3604
2001,8,2,5,103,1.5224
2001,8,3,1,346,-8.0541
2001,8,3,2,192,-3.3720
2001,8,3,3,141,-3.7614
2001,8,3,4,111,-2.9471
2001,8,3,5,51,-9.9557
2001,9,1,1,223,-12.2941
2001,9,1,2,170,-9.4386
2001,9,1,3,217,-12.3955
2001,9,1,4,320,-12.0912
2001,9,1,5,510,-14.2648
2001,9,2,1,236,-16.2697
2001,9,2,2,156,-16.9768
2001,9,2,3,146,-14.9913
2001,9,2,4,150,-15.0017
2001,9,2,5,102,-17.3167
2001,9,3,1,341,-8.9127
2001,9,3,2,189,-11.6416
2001,9,3,3,140,-4.0758
2001,9,3,4,109,-6.5331
2001,9,3,5,51,-18.7684
2001,10,1,1,221,12.8116
2001,10,1,2,169,7.5234
2001,10,1,3,217,5.1084
2001,10,1,4,316,5.2071
2001,10,1,5,504,4.7964
2001,10,2,1,236,7.4060
2001,10,2,2,156,9.1141
2001,10,2,3,145,4.3923
2001,10,2,4,150,5.8270
2001,10,2,5,100,4.4089
2001,10,3,1,340,4.3408
2001,10,3,2,189,5.4645
2001,10,3,3,140,-1.3440
2001,10,3,4,108,-2.2187
2001,10,3,5,51,0.2455
2001,11,1,1,219,5.1973
2001,11,1,2,168,5.0400
2001,11,1,3,216,3.8485
2001,11,1,4,313,7.8853
2001,11,1,5,499,4.7325
2001,11,2,1,234,8.5374
2001,11,2,2,154,8.8820
2001,11,2,3,145,8.7311
2001,11,2,4,150,8.1284
2001,11,2,5,100,10.2662
2001,11,3,1,340,8.4488
2001,11,3,2,188,8.1149
2001,11,3,3,138,4.1060
2001,11,3,4,106,4.7905
2001,11,3,5,51,13.0571
2001,12,1,1,217,9.2056
2001,12,1,2,167,5.9635
2001,12,1,3,215,8.3869
2001,12,1,4,309,6.6996
2001,12,1,5,485,5.8469
2001,12,2,1,234,7.5479
2001,12,2,2,154,6.8830
2001,12,2,3,145,6.6990
2001,12,2,4,150,6.7000
2001,12,2,5,99,7.4652
2001,12,3,1,338,0.0123
2001,12,3,2,187,1.6857
2001,12,3,3,137,2.8773
2001,12,3,4,105,4.4493
2001,12,3,5,51,-0.4728
2002,1,1,1,215,1.8877
2002,1,1,2,165,3.5747
2002,1,1,3,212,0.4548
2002,1,1,4,306,3.5502
2002,1,1,5,481,5.6904
2002,1,2,1,232,-3.8312
2002,1,2,2,154,-0.2278
2002,1,2,3,145,2.4789
2002,1,2,4,148,1.7162
2002,1,2,5,99,3.8952
2002,1,3,1,337,-1.5888
2002,1,3,2,185,0.3114
2002,1,3,3,137,-1.6540
2002,1,3,4,104,0.1248
2002,1,3,5,51,-0.3692
2002,2,1,1,215,-8.7624
2002,2,1,2,164,-5.5623
2002,2,1,3,211,-2.5456
2002,2,1,4,303,-0.8751
2002,2,1,5,476,0.3681
2002,2,2,1,231,-7.8551
2002,2,2,2,154,-1.0561
2002,2,2,3,145,1.5625
2002,2,2,4,148,1.5722
2002,2,2,5,99,1.2549
2002,2,3,1,336,-2.5589
2002,2,3,2,184,-1.6531
2002,2,3,3,134,-0.6357
2002,2,3,4,104,-1.0743
2002,2,3,5,50,1.9169
2002,3,1,1,212,8.8975
2002,3,1,2,162,6.6109
2002,3,1,3,209,9.5706
2002,3,1,4,300,9.5411
2002,3,1,5,468,10.7108
2002,3,2,1,231,10.1535
2002,3,2,2,154,8.4149
2002,3,2,3,145,7.8332
2002,3,2,4,148,9.0707
2002,3,2,5,99,12.2536
2002,3,3,1,334,2.5587
2002,3,3,2,184,4.8867
2002,3,3,3,133,3.7905
2002,3,3,4,104,3.7212
2002,3,3,5,50,8.8105
2002,4,1,1,210,-2.4017
2002,4,1,2,160,1.1041
2002,4,1,3,209,4.2325
2002,4,1,4,296,7.4489
2002,4,1,5,462,8.3553
2002,4,2,1,230,-1.8098
2002,4,2,2,153,1.2993
2002,4,2,3,145,3.1639
2002,4,2,4,146,4.6232
2002,4,2,5,99,2.1738
2002,4,3,1,334,-7.4679
2002,4,3,2,184,-4.7487
2002,4,3,3,132,-7.2197
2002,4,3,4,104,-5.2233
2002,4,3,5,49,-1.3046
2002,5,1,1,208,-5.2157
2002,5,1,2,158,-3.1030
2002,5,1,3,207,-1.8203
2002,5,1,4,294,-0.8316
2002,5,1,5,458,-0.4140
2002,5,2,1,229,-4.9583
2002,5,2,2,153,-4.5790
2002,5,2,3,145,-4.0811
2002,5,2,4,144,-4.2815
2002,5,2,5,98,-3.4087
2002,5,3,1,334,-1.9547
2002,5,3,2,184,-0.8392
2002,5,3,3,132,1.3009
2002,5,3,4,104,0.7564
2002,5,3,5,49,0.9158
2002,6,1,1,205,-6.3127
2002,6,1,2,158,-4.6327
2002,6,1,3,203,-1.2153
2002,6,1,4,291,-1.1465
2002,6,1,5,451,1.0988
2002,6,2,1,227,-8.6659
2002,6,2,2,153,-4.5594
2002,6,2,3,145,-2.4743
2002,6,2,4,144,-3.0158
2002,6,2,5,97,-4.8324
2002,6,3,1,333,-7.2305
2002,6,3,2,183,-10.8983
2002,6,3,3,131,-4.6839
2002,6,3,4,104,-6.1015
2002,6,3,5,49,-7.8688
2002,7,1,1,293,-19.7619
2002,7,1,2,167,-13.3150
2002,7,1,3,173,-14.3636
2002,7,1,4,212,-12.2240
2002,7,1,5,428,-12.1061
2002,7,2,1,190,-15.8967
2002,7,2,2,126,-15.4223
2002,7,2,3,124,-13.6271
2002,7,2,4,121,-15.6485
2002,7,2,5,101,-17.3807
2002,7,3,1,267,-6.0503
2002,7,3,2,172,-7.3407
2002,7,3,3,138,-9.9813
2002,7,3,4,106,-9.6568
2002,7,3,5,70,-12.5082
2002,8,1,1,292,-1.1508
2002,8,1,2,166,-1.1878
2002,8,1,3,171,-1.7347
2002,8,1,4,212,-3.4535
2002,8,1,5,423,-1.9556
2002,8,2,1,190,0.4167
2002,8,2,2,126,0.7835
2002,8,2,3,124,-0.7820
2002,8,2,4,120,1.8591
2002,8,2,5,101,1.3358
2002,8,3,1,266,0.1552
2002,8,3,2,172,1.5543
2002,8,3,3,138,-0.5169
2002,8,3,4,105,-1.0816
2002,8,3,5,70,2.1975
2002,9,1,1,291,-10.6867
2002,9,1,2,164,-7.2536
2002,9,1,3,170,-7.6864
2002,9,1,4,210,-7.8728
2002,9,1,5,419,-7.0972
2002,9,2,1,189,-9.7167
2002,9,2,2,125,-6.6412
2002,9,2,3,124,-5.8843
2002,9,2,4,119,-5.2158
2002,9,2,5,100,-6.7325
2002,9,3,1,266,-9.4318
2002,9,3,2,172,-11.6503
2002,9,3,3,138,-11.8509
2002,9,3,4,105,-10.7811
2002,9,3,5,69,-7.7140
2002,10,1,1,289,6.9572
2002,10,1,2,164,3.4053
2002,10,1,3,169,2.3194
2002,10,1,4,209,0.5234
2002,10,1,5,419,-0.1514
2002,10,2,1,189,9.4463
2002,10,2,2,125,3.1962
2002,10,2,3,124,0.7452
2002,10,2,4,119,2.6133
2002,10,2,5,100,-2.4268
2002,10,3,1,266,9.9762
2002,10,3,2,172,8.3260
2002,10,3,3,138,7.3116
2002,10,3,4,105,5.4722
2002,10,3,5,68,-1.2417
2002,11,1,1,288,15.8174
2002,11,1,2,163,10.3383
2002,11,1,3,168,5.5001
2002,11,1,4,207,7.2370
2002,11,1,5,413,7.1907
2002,11,2,1,189,11.8938
2002,11,2,2,124,7.9064
2002,11,2,3,124,6.0615
2002,11,2,4,119,4.3443
2002,11,2,5,99,5.4221
2002,11,3,1,266,6.3533
2002,11,3,2,172,5.6928
2002,11,3,3,137,4.8319
2002,11,3,4,105,5.2590
2002,11,3,5,68,7.5754
2002,12,1,1,288,-7.9543
2002,12,1,2,163,-2.0722
2002,12,1,3,167,-2.4638
2002,12,1,4,206,-3.6105
2002,12,1,5,404,-0.1544
2002,12,2,1,187,-8.7259
2002,12,2,2,124,-5.9122
2002,12,2,3,124,-2.8010
2002,12,2,4,119,-2.9068
2002,12,2,5,99,-3.1327
2002,12,3,1,265,-7.7880
2002,12,3,2,172,-5.5136
2002,12,3,3,137,-1.9291
2002,12,3,4,105,-1.0312
2002,12,3,5,68,-0.6818
2003,1,1,1,286,-1.7553
2003,1,1,2,162,-1.6841
2003,1,1,3,167,-2.3664
2003,1,1,4,205,-3.8911
2003,1,1,5,401,-2.0691
2003,1,2,1,187,-1.7050
2003,1,2,2,124,-4.5369
2003,1,2,3,124,-3.7021
2003,1,2,4,119,-4.1593
2003,1,2,5,98,-4.0084
2003,1,3,1,265,-2.5888
2003,1,3,2,172,-2.6022
2003,1,3,3,137,-3.8267
2003,1,3,4,104,-4.9797
2003,1,3,5,68,-3.8842
2003,2,1,1,285,-4.2623
2003,2,1,2,160,-4.1355
2003,2,1,3,167,-3.0382
2003,2,1,4,205,-3.9806
2003,2,1,5,396,-3.9972
2003,2,2,1,186,-3.9704
2003,2,2,2,124,-2.6289
2003,2,2,3,124,-3.5767
2003,2,2,4,118,-3.0685
2003,2,2,5,97,-3.2484
2003,2,3,1,264,0.0369
2003,2,3,2,171,-2.6465
2003,2,3,3,137,-2.9371
2003,2,3,4,104,-4.4039
2003,2,3,5,68,-1.6868
2003,3,1,1,283,1.3611
2003,3,1,2,158,-0.3121
2003,3,1,3,167,0.2817
2003,3,1,4,205,0.0480
2003,3,1,5,394,-1.0164
2003,3,2,1,186,2.3074
2003,3,2,2,124,1.7330
2003,3,2,3,124,0.8977
2003,3,2,4,118,1.7830
2003,3,2,5,97,0.4286
2003,3,3,1,263,2.1296
2003,3,3,2,171,1.6205
2003,3,3,3,137,-0.2564
2003,3,3,4,104,-0.1716
2003,3,3,5,68,0.9907
2003,4,1,1,278,12.7359
2003,4,1,2,158,10.9043
2003,4,1,3,166,6.9077
2003,4,1,4,202,8.1147
2003,4,1,5,392,7.7807
2003,4,2,1,183,10.5109
2003,4,2,2,124,9.0655
2003,4,2,3,123,7.8369
2003,4,2,4,118,7.6394
2003,4,2,5,97,8.4925
2003,4,3,1,262,7.9074
2003,4,3,2,171,7.0101
2003,4,3,3,136,4.6010
2003,4,3,4,104,7.9982
2003,4,3,5,68,6.3440
2003,5,1,1,274,15.4100
2003,5,1,2,158,9.8187
2003,5,1,3,165,7.9640
2003,5,1,4,202,8.9442
2003,5,1,5,388,9.2373
2003,5,2,1,183,12.0819
2003,5,2,2,124,7.2693
2003,5,2,3,123,6.0996
2003,5,2,4,118,9.8063
2003,5,2,5,96,9.7123
2003,5,3,1,261,4.4445
2003,5,3,2,171,5.3377
2003,5,3,3,136,7.7472
2003,5,3,4,104,8.4199
2003,5,3,5,67,8.3660
2003,6,1,1,272,5.8523
2003,6,1,2,158,5.4890
2003,6,1,3,164,5.2702
2003,6,1,4,200,4.9156
2003,6,1,5,383,5.6047
2003,6,2,1,183,2.0303
2003,6,2,2,124,2.9020
2003,6,2,3,123,2.9162
2003,6,2,4,117,1.7592
2003,6,2,5,96,4.8753
2003,6,3,1,261,1.7773
2003,6,3,2,171,1.2841
2003,6,3,3,136,1.6206
2003,6,3,4,104,0.2836
2003,6,3,5,67,2.1980
2003,7,1,1,283,8.3924
2003,7,1,2,177,9.1105
2003,7,1,3,175,8.6712
2003,7,1,4,229,8.7622
2003,7,1,5,406,7.3316
2003,7,2,1,183,6.4674
2003,7,2,2,123,6.3261
2003,7,2,3,122,3.8747
2003,7,2,4,102,4.7712
2003,7,2,5,91,1.6692
2003,7,3,1,256,1.9963
2003,7,3,2,166,2.2330
2003,7,3,3,111,2.8086
2003,7,3,4,128,-4.1032
2003,7,3,5,70,1.4231
2003,8,1,1,281,6.4753
2003,8,1,2,177,3.8634
2003,8,1,3,174,5.2408
2003,8,1,4,225,1.8905
2003,8,1,5,403,3.4658
2003,8,2,1,182,6.6884
2003,8,2,2,123,6.5125
2003,8,2,3,122,5.6654
2003,8,2,4,102,3.8697
2003,8,2,5,91,3.9719
2003,8,3,1,256,1.6011
2003,8,3,2,166,4.7393
2003,8,3,3,111,3.3636
2003,8,3,4,128,2.7860
2003,8,3,5,70,5.6879
2003,9,1,1,280,-0.3523
2003,9,1,2,177,0.3724
2003,9,1,3,174,-0.3222
2003,9,1,4,224,-0.0106
2003,9,1,5,399,2.8838
2003,9,2,1,181,-4.2677
2003,9,2,2,123,-4.6976
2003,9,2,3,121,-2.8642
2003,9,2,4,102,-2.3626
2003,9,2,5,89,-1.0129
2003,9,3,1,254,-1.8910
2003,9,3,2,164,-1.5393
2003,9,3,3,111,-1.6381
2003,9,3,4,128,-0.8482
2003,9,3,5,70,-0.0235
2003,10,1,1,279,8.2348
2003,10,1,2,176,12.2378
2003,10,1,3,174,8.6968
2003,10,1,4,223,8.9307
2003,10,1,5,394,10.3910
2003,10,2,1,180,9.5718
2003,10,2,2,123,7.6004
2003,10,2,3,120,8.5097
2003,10,2,4,102,8.8215
2003,10,2,5,89,6.8735
2003,10,3,1,253,5.6830
2003,10,3,2,164,4.6395
2003,10,3,3,110,6.4371
2003,10,3,4,128,5.6320
2003,10,3,5,70,6.3269
2003,11,1,1,279,3.5444
2003,11,1,2,176,7.2894
2003,11,1,3,173,3.7573
2003,11,1,4,222,5.5619
2003,11,1,5,387,6.6731
2003,11,2,1,180,3.2922
2003,11,2,2,122,3.0831
2003,11,2,3,120,3.7771
2003,11,2,4,102,2.1544
2003,11,2,5,89,4.3187
2003,11,3,1,252,0.6273
2003,11,3,2,164,1.5730
2003,11,3,3,110,1.0450
2003,11,3,4,128,2.6091
2003,11,3,5,70,3.3704
2003,12,1,1,277,2.0343
2003,12,1,2,176,1.0914
2003,12,1,3,172,3.3180
2003,12,1,4,220,3.8501
2003,12,1,5,381,7.1030
2003,12,2,1,179,1.6115
2003,12,2,2,122,2.6115
2003,12,2,3,120,2.6027
2003,12,2,4,102,4.6315
2003,12,2,5,88,7.8524
2003,12,3,1,250,3.7053
2003,12,3,2,164,5.4821
2003,12,3,3,110,4.3434
2003,12,3,4,128,6.6097
2003,12,3,5,70,8.2463
2004,1,1,1,277,5.6062
2004,1,1,2,176,6.2598
2004,1,1,3,172,3.9739
2004,1,1,4,218,3.0024
2004,1,1,5,375,6.6546
2004,1,2,1,178,4.1181
2004,1,2,2,122,2.1795
2004,1,2,3,119,1.9244
2004,1,2,4,101,0.8776
2004,1,2,5,87,0.6228
2004,1,3,1,250,1.4216
2004,1,3,2,163,1.6408
2004,1,3,3,110,-0.8389
2004,1,3,4,128,0.8220
2004,1,3,5,70,-0.1581
2004,2,1,1,273,-1.6298
2004,2,1,2,175,0.9945
2004,2,1,3,171,-0.5913
2004,2,1,4,212,2.9571
2004,2,1,5,373,2.6780
2004,2,2,1,178,-1.2991
2004,2,2,2,122,1.5980
2004,2,2,3,119,2.1551
2004,2,2,4,101,2.3638
2004,2,2,5,87,3.6488
2004,2,3,1,250,0.8435
2004,2,3,2,162,0.8324
2004,2,3,3,110,3.3943
2004,2,3,4,127,2.3121
2004,2,3,5,70,2.3956
2004,3,1,1,272,-1.2197
2004,3,1,2,172,-2.9509
2004,3,1,3,170,1.2138
2004,3,1,4,210,1.5565
2004,3,1,5,369,3.3090
2004,3,2,1,178,0.4774
2004,3,2,2,121,1.9012
2004,3,2,3,119,1.8555
2004,3,2,4,101,1.8241
2004,3,2,5,87,2.2727
2004,3,3,1,250,-1.3131
2004,3,3,2,162,-2.8575
2004,3,3,3,110,0.3594
2004,3,3,4,127,-0.5333
2004,3,3,5,70,0.2600
2004,4,1,1,268,-4.3159
2004,4,1,2,172,-2.4120
2004,4,1,3,169,-2.6687
2004,4,1,4,210,-2.6272
2004,4,1,5,364,-3.0012
2004,4,2,1,178,-4.0933
2004,4,2,2,121,-2.6876
2004,4,2,3,119,-1.5810
2004,4,2,4,101,-2.6372
2004,4,2,5,87,-0.9457
2004,4,3,1,250,-0.1153
2004,4,3,2,161,-0.7209
2004,4,3,3,110,-0.4273
2004,4,3,4,127,-0.6080
2004,4,3,5,70,-0.9838
2004,5,1,1,265,0.3754
2004,5,1,2,169,1.7731
2004,5,1,3,167,0.6419
2004,5,1,4,208,-0.6339
2004,5,1,5,360,0.5011
2004,5,2,1,178,3.0700
2004,5,2,2,121,0.8990
2004,5,2,3,119,0.5270
2004,5,2,4,101,-0.6193
2004,5,2,5,87,0.3052
2004,5,3,1,250,1.5394
2004,5,3,2,161,2.3264
2004,5,3,3,110,0.4047
2004,5,3,4,127,-2.1842
2004,5,3,5,69,-1.5668
2004,6,1,1,264,3.7133
2004,6,1,2,169,4.5924
2004,6,1,3,166,5.8007
2004,6,1,4,206,4.1423
2004,6,1,5,357,6.5524
2004,6,2,1,178,4.6228
2004,6,2,2,121,6.5114
2004,6,2,3,119,4.9553
2004,6,2,4,100,6.3498
2004,6,2,5,86,7.0055
2004,6,3,1,250,1.0602
2004,6,3,2,160,2.2643
2004,6,3,3,109,3.6813
2004,6,3,4,127,4.8419
2004,6,3,5,69,4.8325
2004,7,1,1,423,-10.6952
2004,7,1,2,178,-4.9615
2004,7,1,3,193,-7.0420
2004,7,1,4,193,-4.9361
2004,7,1,5,286,-2.8970
2004,7,2,1,216,-11.1225
2004,7,2,2,107,-4.2125
2004,7,2,3,97,-4.0166
2004,7,2,4,109,-4.5462
2004,7,2,5,83,-2.6051
2004,7,3,1,247,-6.2009
2004,7,3,2,147,-2.9591
2004,7,3,3,128,-3.8286
2004,7,3,4,115,-0.0877
2004,7,3,5,102,0.9323
2004,8,1,1,418,-1.4740
2004,8,1,2,176,-1.8254
2004,8,1,3,192,-2.3530
2004,8,1,4,193,-3.1505
2004,8,1,5,282,-2.7979
2004,8,2,1,216,-4.0418
2004,8,2,2,106,-0.1697
2004,8,2,3,96,-1.0279
2004,8,2,4,109,0.7573
2004,8,2,5,83,-2.3084
2004,8,3,1,247,-1.5028
2004,8,3,2,147,0.0876
2004,8,3,3,128,0.7458
2004,8,3,4,115,0.7494
2004,8,3,5,102,0.1125
2004,9,1,1,419,4.8922
2004,9,1,2,175,4.3030
2004,9,1,3,190,4.6313
2004,9,1,4,190,4.0551
2004,9,1,5,280,5.0527
2004,9,2,1,215,6.9267
2004,9,2,2,105,4.7469
2004,9,2,3,96,6.0951
2004,9,2,4,108,5.0298
2004,9,2,5,82,5.4697
2004,9,3,1,247,1.3003
2004,9,3,2,146,0.8522
2004,9,3,3,128,0.7102
2004,9,3,4,114,4.4669
2004,9,3,5,102,3.4788
2004,10,1,1,419,2.1195
2004,10,1,2,175,0.3573
2004,10,1,3,189,0.5311
2004,10,1,4,188,2.2721
2004,10,1,5,277,0.2714
2004,10,2,1,215,4.4493
2004,10,2,2,105,1.8665
2004,10,2,3,96,2.0542
2004,10,2,4,108,0.6508
2004,10,2,5,81,1.8907
2004,10,3,1,247,1.9218
2004,10,3,2,146,1.7039
2004,10,3,3,127,1.1268
2004,10,3,4,114,2.2956
2004,10,3,5,102,0.7760
2004,11,1,1,415,9.1930
2004,11,1,2,175,8.7116
2004,11,1,3,189,9.7516
2004,11,1,4,186,8.0124
2004,11,1,5,275,8.7543
2004,11,2,1,213,7.8736
2004,11,2,2,104,8.2654
2004,11,2,3,96,9.1251
2004,11,2,4,108,9.8318
2004,11,2,5,81,11.2625
2004,11,3,1,247,2.4648
2004,11,3,2,146,4.0050
2004,11,3,3,127,6.6791
2004,11,3,4,113,5.7217
2004,11,3,5,101,5.8047
2004,12,1,1,412,5.8855
2004,12,1,2,174,3.9719
2004,12,1,3,189,4.4018
2004,12,1,4,183,3.7794
2004,12,1,5,271,5.7077
2004,12,2,1,211,3.9871
2004,12,2,2,104,1.8956
2004,12,2,3,96,2.0453
2004,12,2,4,108,3.4502
2004,12,2,5,80,2.5727
2004,12,3,1,247,3.5363
2004,12,3,2,146,3.5369
2004,12,3,3,127,5.0902
2004,12,3,4,113,2.2632
2004,12,3,5,101,0.4197
2005,1,1,1,411,-6.4898
2005,1,1,2,174,-3.0980
2005,1,1,3,188,-2.9056
2005,1,1,4,180,-1.1913
2005,1,1,5,270,-1.6149
2005,1,2,1,210,-5.7396
2005,1,2,2,104,-1.2760
2005,1,2,3,95,-1.8414
2005,1,2,4,107,-1.6178
2005,1,2,5,79,-1.2090
2005,1,3,1,246,-3.7494
2005,1,3,2,145,-1.4079
2005,1,3,3,127,-2.1863
2005,1,3,4,112,-0.1763
2005,1,3,5,101,-1.7605
2005,2,1,1,409,0.4210
2005,2,1,2,172,1.4687
2005,2,1,3,187,0.5623
2005,2,1,4,178,1.8761
2005,2,1,5,267,3.7849
2005,2,2,1,210,1.3756
2005,2,2,2,103,1.5815
2005,2,2,3,95,3.6956
2005,2,2,4,107,4.8597
2005,2,2,5,79,5.1739
2005,2,3,1,245,0.7923
2005,2,3,2,145,1.3603
2005,2,3,3,127,3.0393
2005,2,3,4,112,10.7325
2005,2,3,5,101,5.6538
2005,3,1,1,409,-4.5125
2005,3,1,2,170,-1.4282
2005,3,1,3,186,-2.1405
2005,3,1,4,177,-1.0442
2005,3,1,5,265,-1.0366
2005,3,2,1,210,-2.3853
2005,3,2,2,102,-1.6291
2005,3,2,3,95,-1.5549
2005,3,2,4,107,-1.9386
2005,3,2,5,78,0.2838
2005,3,3,1,245,-1.5832
2005,3,3,2,145,0.1919
2005,3,3,3,127,-0.5748
2005,3,3,4,112,-2.4374
2005,3,3,5,101,-0.6997
2005,4,1,1,407,-6.3338
2005,4,1,2,169,-5.8793
2005,4,1,3,185,-6.9508
2005,4,1,4,176,-7.0181
2005,4,1,5,261,-4.8331
2005,4,2,1,209,-7.5373
2005,4,2,2,102,-5.5787
2005,4,2,3,94,-5.8356
2005,4,2,4,107,-4.7488
2005,4,2,5,78,-5.5189
2005,4,3,1,245,-1.0759
2005,4,3,2,144,-2.9056
2005,4,3,3,127,-2.9203
2005,4,3,4,111,-4.4558
2005,4,3,5,100,-2.1769
2005,5,1,1,405,6.0151
2005,5,1,2,168,6.6088
2005,5,1,3,183,5.8202
2005,5,1,4,176,4.3430
2005,5,1,5,258,5.8079
2005,5,2,1,208,9.2373
2005,5,2,2,101,6.4046
2005,5,2,3,94,6.9240
2005,5,2,4,106,6.3669
2005,5,2,5,77,6.4041
2005,5,3,1,244,5.1854
2005,5,3,2,144,1.9146
2005,5,3,3,126,3.4771
2005,5,3,4,110,2.5462
2005,5,3,5,100,3.0648
2005,6,1,1,400,3.7652
2005,6,1,2,167,5.6647
2005,6,1,3,180,5.4936
2005,6,1,4,176,6.0422
2005,6,1,5,254,4.4093
2005,6,2,1,205,1.7627
2005,6,2,2,100,3.0146
2005,6,2,3,94,3.4120
2005,6,2,4,106,4.3413
2005,6,2,5,76,6.3066
2005,6,3,1,244,-1.6096
2005,6,3,2,144,-1.1549
2005,6,3,3,126,-0.2718
2005,6,3,4,109,2.7165
2005,6,3,5,100,4.5290
2005,7,1,1,516,6.8467
2005,7,1,2,207,7.4503
2005,7,1,3,189,7.8773
2005,7,1,4,189,7.7012
2005,7,1,5,259,9.0236
2005,7,2,1,209,7.7569
2005,7,2,2,123,6.6542
2005,7,2,3,106,5.5540
2005,7,2,4,97,6.3246
2005,7,2,5,78,6.9651
2005,7,3,1,229,5.6836
2005,7,3,2,163,3.3389
2005,7,3,3,129,3.8264
2005,7,3,4,123,3.8147
2005,7,3,5,117,5.6030
2005,8,1,1,513,-2.5430
2005,8,1,2,207,-0.6422
2005,8,1,3,189,-0.9539
2005,8,1,4,188,-2.3570
2005,8,1,5,254,-0.9172
2005,8,2,1,208,-0.4526
2005,8,2,2,122,-2.1494
2005,8,2,3,105,-2.2369
2005,8,2,4,97,-1.0630
2005,8,2,5,77,0.0449
2005,8,3,1,226,-1.0001
2005,8,3,2,163,-1.6472
2005,8,3,3,129,-0.4771
2005,8,3,4,122,-1.0248
2005,8,3,5,117,1.8458
2005,9,1,1,509,1.0978
2005,9,1,2,205,0.4135
2005,9,1,3,188,0.2861
2005,9,1,4,187,1.5662
2005,9,1,5,253,1.4835
2005,9,2,1,207,0.3283
2005,9,2,2,121,-0.9536
2005,9,2,3,105,0.1626
2005,9,2,4,96,-0.8959
2005,9,2,5,77,5.3562
2005,9,3,1,224,-0.3267
2005,9,3,2,162,0.3725
2005,9,3,3,128,-0.0408
2005,9,3,4,121,2.1697
2005,9,3,5,113,3.9157
2005,10,1,1,508,-2.8017
2005,10,1,2,203,-2.6015
2005,10,1,3,187,-3.6679
2005,10,1,4,186,-2.0585
2005,10,1,5,250,-3.1385
2005,10,2,1,207,-4.8357
2005,10,2,2,120,-1.6914
2005,10,2,3,105,-2.6902
2005,10,2,4,95,-3.2190
2005,10,2,5,77,-5.3038
2005,10,3,1,224,-0.3511
2005,10,3,2,161,-0.6104
2005,10,3,3,128,-3.9912
2005,10,3,4,121,-5.3952
2005,10,3,5,113,-6.8677
2005,11,1,1,500,5.8674
2005,11,1,2,202,4.8862
2005,11,1,3,185,4.3291
2005,11,1,4,186,3.5453
2005,11,1,5,249,3.1698
2005,11,2,1,207,6.4154
2005,11,2,2,118,5.5552
2005,11,2,3,104,4.4555
