year,month,rank_ME,rank_VFP,nstocks,ret_vw
1993,3,3,5,59,1.4876
1993,4,1,1,97,-3.6743
1993,4,1,2,54,-2.9772
1993,4,1,3,49,-0.5989
1993,4,1,4,85,-3.5580
1993,4,1,5,245,-5.9630
1993,4,2,1,111,-2.7346
1993,4,2,2,86,-1.2096
1993,4,2,3,80,-5.0380
1993,4,2,4,96,-0.5958
1993,4,2,5,82,-4.5203
1993,4,3,1,127,-3.1726
1993,4,3,2,122,-1.2979
1993,4,3,3,115,-0.3559
1993,4,3,4,94,-0.6883
1993,4,3,5,59,-5.9613
1993,5,1,1,96,6.8439
1993,5,1,2,54,5.0967
1993,5,1,3,49,3.3388
1993,5,1,4,85,4.0566
1993,5,1,5,245,3.7685
1993,5,2,1,111,6.5021
1993,5,2,2,86,6.7281
1993,5,2,3,80,3.0574
1993,5,2,4,96,4.0510
1993,5,2,5,82,7.3216
1993,5,3,1,127,3.4093
1993,5,3,2,122,2.4393
1993,5,3,3,115,2.3796
1993,5,3,4,94,1.6530
1993,5,3,5,59,4.9658
1993,6,1,1,96,1.9323
1993,6,1,2,54,-0.6611
1993,6,1,3,49,-1.0204
1993,6,1,4,85,0.3440
1993,6,1,5,244,-2.5642
1993,6,2,1,111,1.4141
1993,6,2,2,86,2.0062
1993,6,2,3,80,2.4467
1993,6,2,4,95,1.9373
1993,6,2,5,81,-1.2352
1993,6,3,1,127,-2.2352
1993,6,3,2,122,0.2197
1993,6,3,3,115,1.3999
1993,6,3,4,94,0.6179
1993,6,3,5,59,-0.1487
1993,7,1,1,102,-1.0363
1993,7,1,2,48,4.5994
1993,7,1,3,58,-1.6845
1993,7,1,4,112,0.2492
1993,7,1,5,270,1.3751
1993,7,2,1,127,0.3089
1993,7,2,2,87,0.9866
1993,7,2,3,84,1.0569
1993,7,2,4,80,1.1812
1993,7,2,5,104,0.0286
1993,7,3,1,142,-0.5001
1993,7,3,2,133,-0.9279
1993,7,3,3,124,-0.0190
1993,7,3,4,110,-2.3036
1993,7,3,5,63,-1.5970
1993,8,1,1,102,4.2063
1993,8,1,2,48,4.0665
1993,8,1,3,58,2.6035
1993,8,1,4,111,6.3793
1993,8,1,5,270,5.1896
1993,8,2,1,127,7.1464
1993,8,2,2,87,4.4911
1993,8,2,3,84,3.1846
1993,8,2,4,80,3.5799
1993,8,2,5,104,0.5275
1993,8,3,1,142,3.7230
1993,8,3,2,133,4.4426
1993,8,3,3,124,3.8343
1993,8,3,4,110,4.5045
1993,8,3,5,63,3.3843
1993,9,1,1,102,0.8611
1993,9,1,2,48,3.5480
1993,9,1,3,58,2.3093
1993,9,1,4,111,2.4953
1993,9,1,5,270,1.1647
1993,9,2,1,126,4.0819
1993,9,2,2,86,1.4763
1993,9,2,3,84,3.0545
1993,9,2,4,80,-0.0118
1993,9,2,5,104,0.8327
1993,9,3,1,142,-0.5394
1993,9,3,2,133,-0.8701
1993,9,3,3,124,-1.1646
1993,9,3,4,110,-0.9194
1993,9,3,5,63,-0.5082
1993,10,1,1,102,2.8309
1993,10,1,2,48,3.9367
1993,10,1,3,58,4.2141
1993,10,1,4,111,2.8643
1993,10,1,5,270,4.3884
1993,10,2,1,124,0.8386
1993,10,2,2,85,1.6621
1993,10,2,3,84,1.9998
1993,10,2,4,80,0.3752
1993,10,2,5,104,5.8195
1993,10,3,1,142,1.4527
1993,10,3,2,133,3.2519
1993,10,3,3,124,0.4712
1993,10,3,4,110,2.4661
1993,10,3,5,63,7.6497
1993,11,1,1,102,-4.5415
1993,11,1,2,48,-2.2877
1993,11,1,3,58,0.0418
1993,11,1,4,111,-1.6890
1993,11,1,5,270,-0.6636
1993,11,2,1,124,-5.6132
1993,11,2,2,86,-2.7552
1993,11,2,3,83,-3.7225
1993,11,2,4,79,-2.2055
1993,11,2,5,104,-1.5145
1993,11,3,1,141,-2.6777
1993,11,3,2,133,-0.9560
1993,11,3,3,123,-1.4823
1993,11,3,4,110,-0.0534
1993,11,3,5,63,1.6585
1993,12,1,1,102,-0.0571
1993,12,1,2,48,0.6131
1993,12,1,3,58,1.9474
1993,12,1,4,109,2.6326
1993,12,1,5,268,2.3432
1993,12,2,1,124,4.4067
1993,12,2,2,86,5.6703
1993,12,2,3,83,5.2326
1993,12,2,4,79,4.2588
1993,12,2,5,104,6.0337
1993,12,3,1,139,3.0176
1993,12,3,2,133,1.0995
1993,12,3,3,123,2.7798
1993,12,3,4,110,2.3468
1993,12,3,5,63,0.5960
1994,1,1,1,102,2.7993
1994,1,1,2,48,8.8780
1994,1,1,3,58,2.3935
1994,1,1,4,109,4.7889
1994,1,1,5,265,5.8900
1994,1,2,1,124,2.8179
1994,1,2,2,86,1.4892
1994,1,2,3,83,1.9116
1994,1,2,4,79,2.1874
1994,1,2,5,104,6.2540
1994,1,3,1,139,2.3849
1994,1,3,2,133,2.4242
1994,1,3,3,123,1.8012
1994,1,3,4,110,2.6011
1994,1,3,5,63,5.7617
1994,2,1,1,102,-2.9816
1994,2,1,2,48,-0.8552
1994,2,1,3,58,0.2412
1994,2,1,4,109,0.4932
1994,2,1,5,265,1.6593
1994,2,2,1,124,-1.6547
1994,2,2,2,86,1.1747
1994,2,2,3,82,0.4965
1994,2,2,4,79,-0.1738
1994,2,2,5,104,1.0741
1994,2,3,1,138,-2.0759
1994,2,3,2,132,-1.8389
1994,2,3,3,123,-2.8679
1994,2,3,4,110,-4.3187
1994,2,3,5,63,-2.6579
1994,3,1,1,102,-2.4534
1994,3,1,2,48,-4.6821
1994,3,1,3,58,-4.7994
1994,3,1,4,109,-3.3998
1994,3,1,5,263,-4.1010
1994,3,2,1,124,-6.3442
1994,3,2,2,86,-6.3143
1994,3,2,3,82,-5.5761
1994,3,2,4,79,-6.3279
1994,3,2,5,104,-6.5469
1994,3,3,1,138,-3.7817
1994,3,3,2,132,-3.6947
1994,3,3,3,123,-4.8357
1994,3,3,4,110,-4.5854
1994,3,3,5,63,-5.4384
1994,4,1,1,102,-3.3571
1994,4,1,2,48,1.8464
1994,4,1,3,58,-2.0362
1994,4,1,4,109,2.4724
1994,4,1,5,264,-1.4074
1994,4,2,1,124,1.1798
1994,4,2,2,86,2.5193
1994,4,2,3,82,2.2682
1994,4,2,4,79,0.0897
1994,4,2,5,104,-2.2387
1994,4,3,1,138,-0.3200
1994,4,3,2,132,1.6111
1994,4,3,3,123,0.5706
1994,4,3,4,110,1.5776
1994,4,3,5,63,0.8072
1994,5,1,1,102,-0.5894
1994,5,1,2,48,-7.5368
1994,5,1,3,57,-3.8076
1994,5,1,4,108,0.8981
1994,5,1,5,259,-1.2921
1994,5,2,1,123,-1.7003
1994,5,2,2,86,-2.2237
1994,5,2,3,82,-2.2473
1994,5,2,4,79,-0.4963
1994,5,2,5,103,-1.6008
1994,5,3,1,138,2.1590
1994,5,3,2,132,-0.2962
1994,5,3,3,123,-0.6335
1994,5,3,4,109,1.1078
1994,5,3,5,63,0.2729
1994,6,1,1,101,-6.1830
1994,6,1,2,48,-5.6594
1994,6,1,3,57,-3.3747
1994,6,1,4,108,-5.3542
1994,6,1,5,257,-6.1448
1994,6,2,1,123,-2.9455
1994,6,2,2,86,-1.1712
1994,6,2,3,81,-3.4112
1994,6,2,4,79,-2.9375
1994,6,2,5,103,-5.1363
1994,6,3,1,138,-3.0283
1994,6,3,2,132,-2.2928
1994,6,3,3,123,-3.3310
1994,6,3,4,109,-2.4720
1994,6,3,5,63,-1.7000
1994,7,1,1,120,0.8211
1994,7,1,2,94,2.1533
1994,7,1,3,97,-0.2085
1994,7,1,4,128,0.5083
1994,7,1,5,326,1.5771
1994,7,2,1,127,0.8763
1994,7,2,2,97,2.2150
1994,7,2,3,89,0.6295
1994,7,2,4,96,3.5420
1994,7,2,5,98,4.3886
1994,7,3,1,143,2.0481
1994,7,3,2,133,3.9261
1994,7,3,3,127,3.9795
1994,7,3,4,120,2.8204
1994,7,3,5,80,4.7535
1994,8,1,1,120,5.0974
1994,8,1,2,94,3.4871
1994,8,1,3,97,5.3270
1994,8,1,4,127,4.1949
1994,8,1,5,324,4.8682
1994,8,2,1,126,7.2473
1994,8,2,2,95,6.2408
1994,8,2,3,89,5.3040
1994,8,2,4,96,6.1622
1994,8,2,5,97,8.7180
1994,8,3,1,143,4.6133
1994,8,3,2,133,2.9098
1994,8,3,3,127,4.3590
1994,8,3,4,120,6.9978
1994,8,3,5,80,3.7252
1994,9,1,1,119,3.6861
1994,9,1,2,93,5.0435
1994,9,1,3,97,1.2272
1994,9,1,4,126,2.1824
1994,9,1,5,323,1.1161
1994,9,2,1,126,1.9014
1994,9,2,2,95,-1.9853
1994,9,2,3,89,0.6326
1994,9,2,4,96,-0.1627
1994,9,2,5,97,-3.4128
1994,9,3,1,142,-1.3826
1994,9,3,2,133,-0.7478
1994,9,3,3,127,-1.1949
1994,9,3,4,120,-2.0041
1994,9,3,5,80,-3.9195
1994,10,1,1,116,1.4744
1994,10,1,2,93,2.8008
1994,10,1,3,97,1.3500
1994,10,1,4,126,2.0201
1994,10,1,5,322,-0.2952
1994,10,2,1,124,0.8881
1994,10,2,2,94,1.3126
1994,10,2,3,89,2.3517
1994,10,2,4,96,0.9545
1994,10,2,5,96,-1.9113
1994,10,3,1,142,3.1728
1994,10,3,2,131,3.6167
1994,10,3,3,127,1.2438
1994,10,3,4,120,1.8915
1994,10,3,5,80,1.7951
1994,11,1,1,116,-4.4774
1994,11,1,2,92,-1.2570
1994,11,1,3,97,-2.4830
1994,11,1,4,126,-0.7378
1994,11,1,5,318,-2.0731
1994,11,2,1,123,-4.2296
1994,11,2,2,94,-2.4303
1994,11,2,3,89,-4.2176
1994,11,2,4,96,-2.6346
1994,11,2,5,96,-2.5535
1994,11,3,1,142,-3.6924
1994,11,3,2,131,-4.2583
1994,11,3,3,126,-3.1438
1994,11,3,4,119,-1.1942
1994,11,3,5,79,-2.2613
1994,12,1,1,115,1.1210
1994,12,1,2,92,1.0524
1994,12,1,3,96,0.8269
1994,12,1,4,126,1.2027
1994,12,1,5,316,-0.5201
1994,12,2,1,123,3.0064
1994,12,2,2,94,2.9023
1994,12,2,3,88,1.9270
1994,12,2,4,96,3.6575
1994,12,2,5,95,2.0247
1994,12,3,1,142,1.3687
1994,12,3,2,131,1.7198
1994,12,3,3,125,2.5838
1994,12,3,4,119,1.3718
1994,12,3,5,79,1.7458
1995,1,1,1,115,-1.8477
1995,1,1,2,90,-3.0395
1995,1,1,3,96,4.2191
1995,1,1,4,125,2.7239
1995,1,1,5,315,1.1482
1995,1,2,1,122,-1.8029
1995,1,2,2,93,-1.1607
1995,1,2,3,88,-2.1443
1995,1,2,4,96,-1.3426
1995,1,2,5,95,-0.4871
1995,1,3,1,142,-0.1030
1995,1,3,2,131,1.6502
1995,1,3,3,124,3.1985
1995,1,3,4,118,3.8306
1995,1,3,5,79,0.0009
1995,2,1,1,115,2.1786
1995,2,1,2,90,5.4790
1995,2,1,3,96,3.8394
1995,2,1,4,124,3.1244
1995,2,1,5,315,1.8726
1995,2,2,1,120,3.5044
1995,2,2,2,92,3.1153
1995,2,2,3,87,5.7958
1995,2,2,4,96,4.3985
1995,2,2,5,94,4.1567
1995,2,3,1,141,5.5465
1995,2,3,2,131,3.3908
1995,2,3,3,124,4.2176
1995,2,3,4,117,4.5145
1995,2,3,5,79,4.4699
1995,3,1,1,113,4.2945
1995,3,1,2,90,2.6004
1995,3,1,3,96,-1.4020
1995,3,1,4,124,1.7885
1995,3,1,5,315,1.7157
1995,3,2,1,120,4.3795
1995,3,2,2,92,3.1353
1995,3,2,3,87,2.6554
1995,3,2,4,96,2.6285
1995,3,2,5,94,1.2796
1995,3,3,1,140,3.9862
1995,3,3,2,131,3.2828
1995,3,3,3,124,1.4695
1995,3,3,4,116,2.1540
1995,3,3,5,79,3.8273
1995,4,1,1,112,4.3287
1995,4,1,2,89,3.7854
1995,4,1,3,95,3.2260
1995,4,1,4,124,5.2130
1995,4,1,5,312,4.2447
1995,4,2,1,120,3.3075
1995,4,2,2,92,2.8122
1995,4,2,3,87,3.1032
1995,4,2,4,95,2.6284
1995,4,2,5,94,3.4044
1995,4,3,1,139,2.2665
1995,4,3,2,131,2.6924
1995,4,3,3,123,3.9941
1995,4,3,4,115,2.6952
1995,4,3,5,78,5.3287
1995,5,1,1,112,3.1323
1995,5,1,2,89,-0.9115
1995,5,1,3,94,-0.5231
1995,5,1,4,124,0.6093
1995,5,1,5,311,3.6147
1995,5,2,1,120,0.1576
1995,5,2,2,92,0.3297
1995,5,2,3,86,0.6343
1995,5,2,4,95,-0.1189
1995,5,2,5,94,3.5053
1995,5,3,1,139,2.1870
1995,5,3,2,131,2.3923
1995,5,3,3,123,2.1232
1995,5,3,4,114,5.2810
1995,5,3,5,77,6.4891
1995,6,1,1,111,8.2575
1995,6,1,2,89,3.4818
1995,6,1,3,93,4.9055
1995,6,1,4,124,6.3162
1995,6,1,5,309,6.8916
1995,6,2,1,120,5.6697
1995,6,2,2,92,4.2389
1995,6,2,3,86,2.2643
1995,6,2,4,95,5.7757
1995,6,2,5,93,5.4270
1995,6,3,1,139,4.2422
1995,6,3,2,129,2.7118
1995,6,3,3,123,1.9486
1995,6,3,4,113,2.0504
1995,6,3,5,76,4.6061
1995,7,1,1,166,7.3766
1995,7,1,2,90,5.3760
1995,7,1,3,85,3.7603
1995,7,1,4,116,3.1413
1995,7,1,5,291,6.2287
1995,7,2,1,161,6.4820
1995,7,2,2,107,6.9129
1995,7,2,3,98,5.3785
1995,7,2,4,113,5.4337
1995,7,2,5,100,6.8343
1995,7,3,1,211,4.4328
1995,7,3,2,149,2.3316
1995,7,3,3,129,3.4452
1995,7,3,4,114,4.6419
1995,7,3,5,84,4.0956
1995,8,1,1,164,4.2003
1995,8,1,2,89,3.2223
1995,8,1,3,85,3.8282
1995,8,1,4,115,3.6218
1995,8,1,5,290,2.7574
1995,8,2,1,159,0.8665
1995,8,2,2,106,1.8631
1995,8,2,3,98,0.9622
1995,8,2,4,113,0.9242
1995,8,2,5,100,1.5688
1995,8,3,1,207,-0.4950
1995,8,3,2,149,0.1692
1995,8,3,3,129,1.2946
1995,8,3,4,113,-0.9507
1995,8,3,5,84,1.1390
1995,9,1,1,162,3.2359
1995,9,1,2,88,2.1800
1995,9,1,3,85,4.4752
1995,9,1,4,115,1.2893
1995,9,1,5,290,1.5966
1995,9,2,1,159,2.9752
1995,9,2,2,106,2.1618
1995,9,2,3,98,1.2275
1995,9,2,4,112,0.2961
1995,9,2,5,100,-0.1667
1995,9,3,1,205,4.1863
1995,9,3,2,149,4.0389
1995,9,3,3,129,5.3665
1995,9,3,4,113,2.5192
1995,9,3,5,84,1.2443
1995,10,1,1,162,-4.0187
1995,10,1,2,88,-6.4888
1995,10,1,3,84,-6.6234
1995,10,1,4,114,-5.0362
1995,10,1,5,290,-6.7715
1995,10,2,1,157,-4.9920
1995,10,2,2,106,-6.1168
1995,10,2,3,98,-4.7808
1995,10,2,4,112,-5.0658
1995,10,2,5,100,-8.0782
1995,10,3,1,203,0.3939
1995,10,3,2,149,2.2431
1995,10,3,3,129,0.6662
1995,10,3,4,113,-0.0656
1995,10,3,5,83,-3.3789
1995,11,1,1,161,1.1633
1995,11,1,2,88,3.5900
1995,11,1,3,83,4.0491
1995,11,1,4,113,1.3712
1995,11,1,5,289,1.7937
1995,11,2,1,155,5.3043
1995,11,2,2,105,2.5530
1995,11,2,3,98,3.8736
1995,11,2,4,112,2.7777
1995,11,2,5,100,3.1247
1995,11,3,1,202,4.3152
1995,11,3,2,149,3.4028
1995,11,3,3,129,4.4882
1995,11,3,4,113,0.6455
1995,11,3,5,83,2.9105
1995,12,1,1,160,1.4256
1995,12,1,2,86,-0.5101
1995,12,1,3,83,3.5921
1995,12,1,4,113,1.0406
1995,12,1,5,288,-0.0645
1995,12,2,1,153,4.3426
1995,12,2,2,105,-0.6349
1995,12,2,3,98,1.6387
1995,12,2,4,112,2.2311
1995,12,2,5,100,0.9694
1995,12,3,1,200,0.3163
1995,12,3,2,148,4.1953
1995,12,3,3,129,3.5905
1995,12,3,4,113,0.2901
1995,12,3,5,83,0.0627
1996,1,1,1,158,1.5465
1996,1,1,2,86,1.7458
1996,1,1,3,82,-0.8854
1996,1,1,4,111,-0.3859
1996,1,1,5,286,-0.8941
1996,1,2,1,152,-1.3724
1996,1,2,2,105,-0.5843
1996,1,2,3,98,-0.3846
1996,1,2,4,112,-0.4482
1996,1,2,5,100,-0.5862
1996,1,3,1,199,3.7033
1996,1,3,2,147,1.6388
1996,1,3,3,129,3.9725
1996,1,3,4,113,1.3133
1996,1,3,5,83,5.1877
1996,2,1,1,157,3.6931
1996,2,1,2,85,3.7162
1996,2,1,3,82,2.7810
1996,2,1,4,110,1.9468
1996,2,1,5,284,3.5656
1996,2,2,1,151,7.4818
1996,2,2,2,105,2.0578
1996,2,2,3,96,3.0708
1996,2,2,4,112,3.1002
1996,2,2,5,100,3.0488
1996,2,3,1,199,2.2949
1996,2,3,2,146,0.6751
1996,2,3,3,129,-0.3471
1996,2,3,4,113,1.0247
1996,2,3,5,82,3.0494
1996,3,1,1,156,3.6281
1996,3,1,2,84,6.1140
1996,3,1,3,81,3.8951
1996,3,1,4,109,2.8691
1996,3,1,5,283,4.4448
1996,3,2,1,151,4.5748
1996,3,2,2,104,0.2586
1996,3,2,3,96,2.8088
1996,3,2,4,112,1.8601
1996,3,2,5,100,4.0462
1996,3,3,1,197,-0.3455
1996,3,3,2,146,1.5843
1996,3,3,3,129,0.6884
1996,3,3,4,112,0.4224
1996,3,3,5,82,0.8336
1996,4,1,1,155,11.8525
1996,4,1,2,83,13.1874
1996,4,1,3,79,6.4766
1996,4,1,4,107,10.3655
1996,4,1,5,282,7.5758
1996,4,2,1,150,14.3744
1996,4,2,2,104,4.2952
1996,4,2,3,96,5.1738
1996,4,2,4,112,2.0077
1996,4,2,5,99,4.9869
1996,4,3,1,197,2.8976
1996,4,3,2,145,2.4490
1996,4,3,3,129,0.7244
1996,4,3,4,112,3.7947
1996,4,3,5,81,1.9787
1996,5,1,1,155,6.2574
1996,5,1,2,83,9.1180
1996,5,1,3,77,7.4722
1996,5,1,4,106,6.2284
1996,5,1,5,280,6.4743
1996,5,2,1,150,6.3743
1996,5,2,2,104,4.8025
1996,5,2,3,96,3.6398
1996,5,2,4,111,2.3250
1996,5,2,5,100,5.2017
1996,5,3,1,196,3.6175
1996,5,3,2,145,1.5074
1996,5,3,3,129,2.4191
1996,5,3,4,112,2.1041
1996,5,3,5,81,1.8574
1996,6,1,1,155,-8.3087
1996,6,1,2,83,-6.0710
1996,6,1,3,76,-4.8175
1996,6,1,4,105,-6.7846
1996,6,1,5,279,-3.8802
1996,6,2,1,148,-5.4239
1996,6,2,2,102,-5.3828
1996,6,2,3,95,-2.0132
1996,6,2,4,110,-3.6854
1996,6,2,5,99,-2.2955
1996,6,3,1,196,0.0333
1996,6,3,2,144,1.3614
1996,6,3,3,129,1.5289
1996,6,3,4,112,-1.2121
1996,6,3,5,81,-4.1771
1996,7,1,1,187,-9.7778
1996,7,1,2,115,-7.8137
1996,7,1,3,70,-9.1688
1996,7,1,4,149,-6.0385
1996,7,1,5,308,-8.0618
1996,7,2,1,198,-10.7204
1996,7,2,2,125,-8.2291
1996,7,2,3,90,-8.6153
1996,7,2,4,126,-8.8342
1996,7,2,5,124,-8.6851
1996,7,3,1,211,-5.5970
1996,7,3,2,169,-4.5187
1996,7,3,3,132,-5.1966
1996,7,3,4,108,-3.6684
1996,7,3,5,75,-3.2234
1996,8,1,1,187,5.9816
1996,8,1,2,114,1.8725
1996,8,1,3,70,7.1259
1996,8,1,4,147,3.4180
1996,8,1,5,307,4.3883
1996,8,2,1,196,8.0618
1996,8,2,2,125,4.9269
1996,8,2,3,88,4.8908
1996,8,2,4,125,5.2731
1996,8,2,5,124,4.6133
1996,8,3,1,208,2.5015
1996,8,3,2,169,2.0979
1996,8,3,3,132,2.1695
1996,8,3,4,108,-0.1982
1996,8,3,5,75,4.6912
1996,9,1,1,186,3.9423
1996,9,1,2,112,1.5070
1996,9,1,3,69,5.3006
1996,9,1,4,146,3.0388
1996,9,1,5,306,2.2386
1996,9,2,1,194,2.1629
1996,9,2,2,125,3.9069
1996,9,2,3,88,3.3969
1996,9,2,4,125,2.4762
1996,9,2,5,123,3.6177
1996,9,3,1,208,6.7985
1996,9,3,2,169,6.1418
1996,9,3,3,132,5.0372
1996,9,3,4,107,3.3909
1996,9,3,5,75,3.0239
1996,10,1,1,185,-3.4776
1996,10,1,2,110,-2.9464
1996,10,1,3,67,-0.7726
1996,10,1,4,145,1.1578
1996,10,1,5,306,0.2706
1996,10,2,1,192,-2.6937
1996,10,2,2,124,-2.1092
1996,10,2,3,88,-2.6971
1996,10,2,4,125,0.2089
1996,10,2,5,123,0.5299
1996,10,3,1,206,0.2262
1996,10,3,2,169,2.3437
1996,10,3,3,131,2.5485
1996,10,3,4,107,1.9641
1996,10,3,5,75,3.4544
1996,11,1,1,184,3.1597
1996,11,1,2,109,1.8840
1996,11,1,3,67,2.0612
1996,11,1,4,144,3.3748
1996,11,1,5,306,5.1654
1996,11,2,1,191,0.8330
1996,11,2,2,123,3.6568
1996,11,2,3,88,3.4318
1996,11,2,4,125,3.8914
1996,11,2,5,123,8.5594
1996,11,3,1,206,5.3011
1996,11,3,2,169,7.4108
1996,11,3,3,131,7.3260
1996,11,3,4,107,6.8862
1996,11,3,5,75,12.7335
1996,12,1,1,182,1.9846
1996,12,1,2,109,0.3085
1996,12,1,3,67,4.4628
1996,12,1,4,142,0.0328
1996,12,1,5,305,4.1180
1996,12,2,1,191,2.1395
1996,12,2,2,123,2.4631
1996,12,2,3,88,1.7153
1996,12,2,4,125,0.2637
1996,12,2,5,122,1.7467
1996,12,3,1,205,-1.8659
1996,12,3,2,169,-1.7130
1996,12,3,3,131,-0.5181
1996,12,3,4,107,1.8615
1996,12,3,5,75,-2.3812
1997,1,1,1,180,7.4618
1997,1,1,2,109,3.8166
1997,1,1,3,67,3.2742
1997,1,1,4,140,5.1167
1997,1,1,5,303,5.1950
1997,1,2,1,190,2.8275
1997,1,2,2,122,2.3143
1997,1,2,3,88,3.6681
1997,1,2,4,124,-0.0073
1997,1,2,5,121,7.5876
1997,1,3,1,203,8.0115
1997,1,3,2,168,5.5692
1997,1,3,3,130,5.9511
1997,1,3,4,106,5.4068
1997,1,3,5,74,6.2924
1997,2,1,1,180,-7.2623
1997,2,1,2,109,-2.5732
1997,2,1,3,67,-3.8330
1997,2,1,4,140,-1.2877
1997,2,1,5,298,-1.6325
1997,2,2,1,189,-8.0492
1997,2,2,2,122,-1.2839
1997,2,2,3,88,-2.2273
1997,2,2,4,124,-1.5817
1997,2,2,5,121,-2.2010
1997,2,3,1,203,-1.9756
1997,2,3,2,167,-0.4611
1997,2,3,3,129,-0.1722
1997,2,3,4,105,2.5317
1997,2,3,5,74,-2.5859
1997,3,1,1,180,-6.5411
1997,3,1,2,108,-3.0531
1997,3,1,3,67,-2.8614
1997,3,1,4,138,-4.0527
1997,3,1,5,298,-3.5619
1997,3,2,1,187,-6.6850
1997,3,2,2,121,-2.0629
1997,3,2,3,87,-2.6038
1997,3,2,4,123,-3.2764
1997,3,2,5,121,-5.9277
1997,3,3,1,203,-5.6707
1997,3,3,2,167,-2.6598
1997,3,3,3,129,-3.5070
1997,3,3,4,105,-5.6967
1997,3,3,5,74,-3.7510
1997,4,1,1,177,-3.8051
1997,4,1,2,108,-3.4741
1997,4,1,3,66,-1.0632
1997,4,1,4,138,-3.0272
1997,4,1,5,296,-1.2482
1997,4,2,1,185,-0.9009
1997,4,2,2,121,1.5578
1997,4,2,3,87,2.1185
1997,4,2,4,121,1.8641
1997,4,2,5,121,1.5166
1997,4,3,1,202,8.8604
1997,4,3,2,167,5.2056
1997,4,3,3,129,2.6740
1997,4,3,4,105,2.3290
1997,4,3,5,74,7.8453
1997,5,1,1,176,13.7118
1997,5,1,2,107,12.8582
1997,5,1,3,65,11.0263
1997,5,1,4,137,10.1900
1997,5,1,5,293,10.8629
1997,5,2,1,185,17.2910
1997,5,2,2,121,10.6604
1997,5,2,3,86,8.9337
1997,5,2,4,121,9.8443
1997,5,2,5,120,11.5604
1997,5,3,1,201,7.2626
1997,5,3,2,167,6.4033
1997,5,3,3,128,5.0645
1997,5,3,4,105,7.2262
1997,5,3,5,74,6.7629
1997,6,1,1,174,5.9023
1997,6,1,2,107,6.4543
1997,6,1,3,65,5.7688
1997,6,1,4,137,6.8248
1997,6,1,5,290,6.0558
1997,6,2,1,184,3.3862
1997,6,2,2,121,4.6083
1997,6,2,3,85,2.9821
1997,6,2,4,121,4.9771
1997,6,2,5,119,5.4749
1997,6,3,1,200,3.3781
1997,6,3,2,166,5.3631
1997,6,3,3,128,3.7485
1997,6,3,4,104,4.5525
1997,6,3,5,74,0.8442
1997,7,1,1,184,6.7047
1997,7,1,2,90,5.0474
1997,7,1,3,95,1.9488
1997,7,1,4,138,6.1119
1997,7,1,5,423,8.0367
1997,7,2,1,155,5.7428
1997,7,2,2,123,4.4909
1997,7,2,3,114,6.4681
1997,7,2,4,122,8.1244
1997,7,2,5,111,6.9047
1997,7,3,1,228,5.2882
1997,7,3,2,177,8.1971
1997,7,3,3,148,5.6119
1997,7,3,4,125,12.6056
1997,7,3,5,74,7.5724
1997,8,1,1,182,7.7075
1997,8,1,2,90,4.0187
1997,8,1,3,94,3.9435
1997,8,1,4,136,5.9665
1997,8,1,5,423,4.6766
1997,8,2,1,153,2.9470
1997,8,2,2,123,4.3678
1997,8,2,3,112,4.0466
1997,8,2,4,122,3.6139
1997,8,2,5,111,4.0215
1997,8,3,1,227,-7.1052
1997,8,3,2,175,-3.1420
1997,8,3,3,148,-3.5908
1997,8,3,4,125,-0.2333
1997,8,3,5,74,-0.6527
1997,9,1,1,182,9.2670
1997,9,1,2,90,7.6170
1997,9,1,3,93,8.6036
1997,9,1,4,136,7.6917
1997,9,1,5,423,8.0959
1997,9,2,1,148,8.4052
1997,9,2,2,120,6.5398
1997,9,2,3,112,7.6776
1997,9,2,4,121,6.7503
1997,9,2,5,110,5.1156
1997,9,3,1,225,5.1822
1997,9,3,2,173,4.4276
1997,9,3,3,146,5.2990
1997,9,3,4,125,4.3038
1997,9,3,5,74,2.4192
1997,10,1,1,180,-4.7879
1997,10,1,2,90,-6.1362
1997,10,1,3,91,-3.3679
1997,10,1,4,135,-3.8630
1997,10,1,5,420,-4.7207
1997,10,2,1,147,-6.7078
1997,10,2,2,119,-5.3709
1997,10,2,3,112,-4.5956
1997,10,2,4,120,-5.7709
1997,10,2,5,110,-4.6563
1997,10,3,1,223,-1.4683
1997,10,3,2,171,-6.7721
1997,10,3,3,145,-3.5523
1997,10,3,4,125,-6.3590
1997,10,3,5,73,-4.6555
1997,11,1,1,177,-7.6038
1997,11,1,2,89,-1.9204
1997,11,1,3,91,-3.0624
1997,11,1,4,134,-0.5611
1997,11,1,5,420,-2.5240
1997,11,2,1,145,-3.5101
1997,11,2,2,118,-1.0030
1997,11,2,3,109,0.9575
1997,11,2,4,120,-1.4137
1997,11,2,5,110,-2.0737
1997,11,3,1,220,5.3543
1997,11,3,2,170,1.3910
1997,11,3,3,145,5.7274
1997,11,3,4,125,4.7000
1997,11,3,5,73,2.4139
1997,12,1,1,177,-5.6881
1997,12,1,2,87,-4.3964
1997,12,1,3,91,-1.4719
1997,12,1,4,132,-1.1964
1997,12,1,5,416,-3.4375
1997,12,2,1,144,-1.2764
1997,12,2,2,115,0.9188
1997,12,2,3,107,-0.9032
1997,12,2,4,120,0.1568
1997,12,2,5,108,-1.3971
1997,12,3,1,219,1.7400
1997,12,3,2,170,-0.4841
1997,12,3,3,145,1.0804
1997,12,3,4,124,-0.0974
