year,month,rank_ME,rank_NOP,nstocks,ret_vw
1977,3,1,1,340,0.3887
1977,3,1,2,233,1.4061
1977,3,1,3,234,1.1184
1977,3,1,4,221,2.0260
1977,3,1,5,388,0.7725
1977,3,2,1,128,2.0895
1977,3,2,2,93,-0.5659
1977,3,2,3,104,-0.2631
1977,3,2,4,108,-0.8072
1977,3,2,5,113,0.8658
1977,3,3,1,143,-1.2890
1977,3,3,2,176,-1.5168
1977,3,3,3,142,-1.2463
1977,3,3,4,110,-1.3025
1977,3,3,5,85,-0.7297
1977,4,1,1,336,1.1386
1977,4,1,2,232,1.0879
1977,4,1,3,232,2.2697
1977,4,1,4,221,2.1179
1977,4,1,5,385,1.8287
1977,4,2,1,128,0.6109
1977,4,2,2,93,2.0852
1977,4,2,3,104,2.0970
1977,4,2,4,108,2.0597
1977,4,2,5,113,0.4858
1977,4,3,1,142,0.2799
1977,4,3,2,176,-2.5687
1977,4,3,3,140,0.9805
1977,4,3,4,110,2.4718
1977,4,3,5,85,2.4442
1977,5,1,1,335,-1.3497
1977,5,1,2,233,0.5043
1977,5,1,3,233,1.1405
1977,5,1,4,220,-0.0384
1977,5,1,5,384,0.5903
1977,5,2,1,128,1.6095
1977,5,2,2,93,0.1638
1977,5,2,3,104,-1.2796
1977,5,2,4,108,0.4691
1977,5,2,5,113,-1.0201
1977,5,3,1,142,-0.0839
1977,5,3,2,176,-2.6483
1977,5,3,3,141,-1.2113
1977,5,3,4,110,-1.2308
1977,5,3,5,85,0.0701
1977,6,1,1,334,7.7889
1977,6,1,2,230,7.5844
1977,6,1,3,233,6.1979
1977,6,1,4,219,4.2987
1977,6,1,5,383,5.6519
1977,6,2,1,126,9.8692
1977,6,2,2,91,7.3850
1977,6,2,3,103,7.4536
1977,6,2,4,107,4.9698
1977,6,2,5,112,5.3998
1977,6,3,1,142,6.1745
1977,6,3,2,176,5.8983
1977,6,3,3,141,3.1437
1977,6,3,4,110,4.2312
1977,6,3,5,85,3.7570
1977,7,1,1,361,0.1422
1977,7,1,2,265,1.0067
1977,7,1,3,237,2.4040
1977,7,1,4,252,0.3193
1977,7,1,5,413,0.7744
1977,7,2,1,107,-0.6030
1977,7,2,2,114,-0.7643
1977,7,2,3,115,-1.3755
1977,7,2,4,102,-1.0670
1977,7,2,5,114,-0.1740
1977,7,3,1,152,-0.9908
1977,7,3,2,165,-2.7320
1977,7,3,3,145,-1.4521
1977,7,3,4,116,-2.6239
1977,7,3,5,92,-0.7677
1977,8,1,1,360,0.3646
1977,8,1,2,264,-1.2434
1977,8,1,3,236,0.0949
1977,8,1,4,251,-0.8939
1977,8,1,5,412,-1.0510
1977,8,2,1,107,-0.7560
1977,8,2,2,111,-0.6318
1977,8,2,3,114,-0.4666
1977,8,2,4,102,-1.8535
1977,8,2,5,114,-1.4243
1977,8,3,1,151,-1.6632
1977,8,3,2,163,-1.0446
1977,8,3,3,145,-0.0530
1977,8,3,4,116,-3.4583
1977,8,3,5,92,-3.0804
1977,9,1,1,360,0.6674
1977,9,1,2,262,2.7721
1977,9,1,3,236,1.8567
1977,9,1,4,251,0.4177
1977,9,1,5,410,1.8614
1977,9,2,1,107,-0.2037
1977,9,2,2,108,2.5101
1977,9,2,3,113,0.8157
1977,9,2,4,102,2.4862
1977,9,2,5,114,0.9952
1977,9,3,1,150,0.4688
1977,9,3,2,162,-0.2932
1977,9,3,3,145,-0.5060
1977,9,3,4,116,-0.7269
1977,9,3,5,92,1.9693
1977,10,1,1,358,-4.1673
1977,10,1,2,259,-3.0841
1977,10,1,3,236,-1.1650
1977,10,1,4,250,-1.3177
1977,10,1,5,408,-0.8570
1977,10,2,1,107,-4.0444
1977,10,2,2,109,-1.9548
1977,10,2,3,113,-3.5991
1977,10,2,4,101,-3.0616
1977,10,2,5,114,-1.9496
1977,10,3,1,150,-4.4456
1977,10,3,2,161,-3.9709
1977,10,3,3,145,-4.0481
1977,10,3,4,116,-3.1266
1977,10,3,5,92,-3.8273
1977,11,1,1,358,9.3129
1977,11,1,2,255,9.7113
1977,11,1,3,234,9.4676
1977,11,1,4,250,7.4243
1977,11,1,5,406,6.7481
1977,11,2,1,107,8.0029
1977,11,2,2,108,8.9631
1977,11,2,3,113,9.3310
1977,11,2,4,99,8.4092
1977,11,2,5,113,6.1181
1977,11,3,1,150,5.6923
1977,11,3,2,161,4.8134
1977,11,3,3,144,3.0933
1977,11,3,4,116,3.3453
1977,11,3,5,91,3.0891
1977,12,1,1,358,3.3710
1977,12,1,2,254,4.7335
1977,12,1,3,234,2.3021
1977,12,1,4,250,1.5654
1977,12,1,5,407,2.4962
1977,12,2,1,107,2.3343
1977,12,2,2,107,2.0278
1977,12,2,3,113,1.6046
1977,12,2,4,99,0.7370
1977,12,2,5,113,1.5822
1977,12,3,1,149,0.2660
1977,12,3,2,161,0.7840
1977,12,3,3,145,0.6874
1977,12,3,4,116,1.1005
1977,12,3,5,91,0.2006
1978,1,1,1,353,-1.7744
1978,1,1,2,253,-3.1111
1978,1,1,3,234,-1.4818
1978,1,1,4,249,-1.3323
1978,1,1,5,401,-1.1714
1978,1,2,1,107,-4.4584
1978,1,2,2,106,-6.7135
1978,1,2,3,113,-5.0347
1978,1,2,4,99,-4.1113
1978,1,2,5,112,-1.2576
1978,1,3,1,149,-6.3786
1978,1,3,2,160,-6.9142
1978,1,3,3,144,-5.3383
1978,1,3,4,116,-4.8860
1978,1,3,5,91,-5.6552
1978,2,1,1,351,2.6469
1978,2,1,2,251,3.8922
1978,2,1,3,233,4.5881
1978,2,1,4,247,2.7799
1978,2,1,5,396,3.0439
1978,2,2,1,107,0.9494
1978,2,2,2,105,0.8310
1978,2,2,3,112,2.4232
1978,2,2,4,98,1.6659
1978,2,2,5,111,1.4273
1978,2,3,1,149,-1.6525
1978,2,3,2,160,-2.5530
1978,2,3,3,143,-1.1672
1978,2,3,4,116,-1.7350
1978,2,3,5,91,-0.0621
1978,3,1,1,349,8.3462
1978,3,1,2,250,8.9223
1978,3,1,3,232,7.9832
1978,3,1,4,246,8.0567
1978,3,1,5,395,5.6557
1978,3,2,1,107,6.5419
1978,3,2,2,105,5.4122
1978,3,2,3,112,6.7927
1978,3,2,4,98,7.3182
1978,3,2,5,111,4.3887
1978,3,3,1,149,2.5878
1978,3,3,2,160,3.9910
1978,3,3,3,143,0.9169
1978,3,3,4,116,3.3244
1978,3,3,5,91,4.3822
1978,4,1,1,348,8.6504
1978,4,1,2,249,8.1527
1978,4,1,3,230,8.6691
1978,4,1,4,246,7.3874
1978,4,1,5,391,7.2796
1978,4,2,1,106,9.7161
1978,4,2,2,105,8.7467
1978,4,2,3,112,8.1349
1978,4,2,4,98,7.8357
1978,4,2,5,111,4.8886
1978,4,3,1,149,6.3431
1978,4,3,2,160,9.8208
1978,4,3,3,143,10.0131
1978,4,3,4,116,7.4459
1978,4,3,5,91,5.9892
1978,5,1,1,348,10.1837
1978,5,1,2,247,6.8028
1978,5,1,3,230,8.7553
1978,5,1,4,244,6.9819
1978,5,1,5,390,5.1539
1978,5,2,1,104,6.6171
1978,5,2,2,104,7.6334
1978,5,2,3,110,7.9866
1978,5,2,4,98,4.4717
1978,5,2,5,110,4.6333
1978,5,3,1,149,2.4371
1978,5,3,2,160,2.6691
1978,5,3,3,142,1.0989
1978,5,3,4,116,2.0200
1978,5,3,5,91,-0.0893
1978,6,1,1,343,0.6683
1978,6,1,2,245,-0.3521
1978,6,1,3,226,0.2031
1978,6,1,4,243,-0.1438
1978,6,1,5,389,1.3274
1978,6,2,1,104,-0.1820
1978,6,2,2,104,1.1670
1978,6,2,3,110,-1.7211
1978,6,2,4,97,0.7680
1978,6,2,5,109,-0.6962
1978,6,3,1,147,-0.5264
1978,6,3,2,158,-1.3027
1978,6,3,3,142,-1.2675
1978,6,3,4,116,-2.8910
1978,6,3,5,91,-2.3686
1978,7,1,1,435,6.8170
1978,7,1,2,332,7.0085
1978,7,1,3,240,6.0001
1978,7,1,4,211,3.3288
1978,7,1,5,328,3.0539
1978,7,2,1,137,7.8745
1978,7,2,2,123,7.0165
1978,7,2,3,116,7.0223
1978,7,2,4,99,4.4722
1978,7,2,5,100,4.6291
1978,7,3,1,139,5.3107
1978,7,3,2,143,4.8395
1978,7,3,3,141,7.2403
1978,7,3,4,121,5.0791
1978,7,3,5,118,5.8970
1978,8,1,1,432,9.5698
1978,8,1,2,327,8.7289
1978,8,1,3,235,8.6075
1978,8,1,4,211,8.9520
1978,8,1,5,325,5.6314
1978,8,2,1,137,9.5974
1978,8,2,2,122,9.1154
1978,8,2,3,115,8.0303
1978,8,2,4,99,7.3314
1978,8,2,5,99,7.3889
1978,8,3,1,139,4.3295
1978,8,3,2,142,3.4233
1978,8,3,3,141,2.3580
1978,8,3,4,121,3.3591
1978,8,3,5,118,4.2189
1978,9,1,1,427,-0.5594
1978,9,1,2,324,-0.0698
1978,9,1,3,236,-1.3898
1978,9,1,4,211,-0.7962
1978,9,1,5,321,0.7033
1978,9,2,1,134,-2.3601
1978,9,2,2,119,-2.1081
1978,9,2,3,116,-2.3800
1978,9,2,4,98,-1.5196
1978,9,2,5,100,0.9715
1978,9,3,1,139,-1.7670
1978,9,3,2,137,-0.5399
1978,9,3,3,141,-2.0577
1978,9,3,4,120,0.4521
1978,9,3,5,118,0.1960
1978,10,1,1,425,-26.5889
1978,10,1,2,323,-25.2090
1978,10,1,3,232,-21.6381
1978,10,1,4,211,-19.9984
1978,10,1,5,320,-16.9702
1978,10,2,1,136,-23.9324
1978,10,2,2,119,-21.7818
1978,10,2,3,114,-18.4501
1978,10,2,4,98,-18.3862
1978,10,2,5,98,-15.6846
1978,10,3,1,139,-12.0536
1978,10,3,2,138,-9.1087
1978,10,3,3,141,-9.8538
1978,10,3,4,120,-9.9223
1978,10,3,5,118,-8.2762
1978,11,1,1,426,8.8419
1978,11,1,2,322,7.6445
1978,11,1,3,231,8.3556
1978,11,1,4,208,4.0667
1978,11,1,5,319,3.2399
1978,11,2,1,136,10.4604
1978,11,2,2,118,9.3839
1978,11,2,3,113,6.5511
1978,11,2,4,98,4.7379
1978,11,2,5,96,3.9945
1978,11,3,1,139,4.6548
1978,11,3,2,137,3.0326
1978,11,3,3,141,2.4685
1978,11,3,4,120,2.8370
1978,11,3,5,118,3.1344
1978,12,1,1,425,3.5260
1978,12,1,2,319,2.1007
1978,12,1,3,228,1.5122
1978,12,1,4,208,1.0651
1978,12,1,5,317,0.6429
1978,12,2,1,134,3.0321
1978,12,2,2,118,2.9837
1978,12,2,3,113,3.1347
1978,12,2,4,98,1.7003
1978,12,2,5,97,1.4560
1978,12,3,1,138,0.5588
1978,12,3,2,137,0.9203
1978,12,3,3,140,1.7259
1978,12,3,4,120,1.7413
1978,12,3,5,118,2.4989
1979,1,1,1,419,9.5723
1979,1,1,2,318,10.1430
1979,1,1,3,227,10.4093
1979,1,1,4,207,10.1416
1979,1,1,5,317,10.3349
1979,1,2,1,133,8.8051
1979,1,2,2,117,7.6434
1979,1,2,3,113,6.3932
1979,1,2,4,98,7.7521
1979,1,2,5,96,7.5529
1979,1,3,1,138,5.2495
1979,1,3,2,137,2.7799
1979,1,3,3,140,4.4194
1979,1,3,4,120,5.6154
1979,1,3,5,118,4.8167
1979,2,1,1,413,-3.1558
1979,2,1,2,315,-2.7951
1979,2,1,3,227,-3.7093
1979,2,1,4,205,-0.6357
1979,2,1,5,316,-1.6637
1979,2,2,1,131,-2.1318
1979,2,2,2,115,-3.5085
1979,2,2,3,111,-2.4179
1979,2,2,4,98,-2.9971
1979,2,2,5,94,-2.4992
1979,2,3,1,137,-3.1076
1979,2,3,2,137,-2.8863
1979,2,3,3,139,-3.7701
1979,2,3,4,119,-2.9348
1979,2,3,5,118,-2.1190
1979,3,1,1,411,11.7206
1979,3,1,2,314,10.5943
1979,3,1,3,227,7.6174
1979,3,1,4,204,6.8014
1979,3,1,5,314,5.4890
1979,3,2,1,131,13.1886
1979,3,2,2,112,10.1838
1979,3,2,3,110,8.6544
1979,3,2,4,98,9.3292
1979,3,2,5,92,7.4288
1979,3,3,1,136,6.7075
1979,3,3,2,136,4.3857
1979,3,3,3,139,5.7619
1979,3,3,4,118,6.9891
1979,3,3,5,117,5.8752
1979,4,1,1,409,1.5946
1979,4,1,2,312,3.4900
1979,4,1,3,226,3.0820
1979,4,1,4,203,4.0238
1979,4,1,5,314,2.8926
1979,4,2,1,131,2.6286
1979,4,2,2,111,1.6578
1979,4,2,3,110,2.0178
1979,4,2,4,98,3.6414
1979,4,2,5,91,1.4318
1979,4,3,1,136,0.6392
1979,4,3,2,136,-0.3513
1979,4,3,3,139,-0.2967
1979,4,3,4,118,0.7125
1979,4,3,5,118,1.0166
1979,5,1,1,408,-1.6873
1979,5,1,2,311,-2.5331
1979,5,1,3,225,-1.6350
1979,5,1,4,202,-0.7273
1979,5,1,5,313,0.1989
1979,5,2,1,130,-1.5229
1979,5,2,2,110,-2.0353
1979,5,2,3,109,-1.0727
1979,5,2,4,97,-2.0687
1979,5,2,5,91,1.1929
1979,5,3,1,136,-0.4431
1979,5,3,2,136,-1.6180
1979,5,3,3,139,-2.1104
1979,5,3,4,118,-1.1801
1979,5,3,5,118,-2.4661
1979,6,1,1,407,7.0523
1979,6,1,2,310,6.0251
1979,6,1,3,222,3.6501
1979,6,1,4,202,2.5142
1979,6,1,5,312,3.9827
1979,6,2,1,129,6.8008
1979,6,2,2,110,5.2078
1979,6,2,3,108,4.4295
1979,6,2,4,97,4.2262
1979,6,2,5,91,4.4359
1979,6,3,1,136,5.2393
1979,6,3,2,136,4.3774
1979,6,3,3,139,3.0092
1979,6,3,4,117,4.7295
1979,6,3,5,117,3.4451
1979,7,1,1,434,1.3177
1979,7,1,2,345,2.1578
1979,7,1,3,257,3.5673
1979,7,1,4,208,2.6642
1979,7,1,5,259,3.6993
1979,7,2,1,158,2.7001
1979,7,2,2,131,3.9771
1979,7,2,3,95,2.2110
1979,7,2,4,95,2.5532
1979,7,2,5,99,4.6471
1979,7,3,1,123,1.4745
1979,7,3,2,147,2.3461
1979,7,3,3,143,1.1940
1979,7,3,4,134,0.7506
1979,7,3,5,106,1.4676
1979,8,1,1,432,9.2629
1979,8,1,2,340,8.9759
1979,8,1,3,256,7.2501
1979,8,1,4,207,8.2662
1979,8,1,5,259,5.4624
1979,8,2,1,157,10.4012
1979,8,2,2,128,7.7536
1979,8,2,3,92,8.8206
1979,8,2,4,94,7.9166
1979,8,2,5,98,7.0676
1979,8,3,1,123,6.8160
1979,8,3,2,147,8.0331
1979,8,3,3,143,7.4955
1979,8,3,4,132,5.4892
1979,8,3,5,106,5.6999
1979,9,1,1,430,-0.3931
1979,9,1,2,338,0.0471
1979,9,1,3,255,-1.1172
1979,9,1,4,203,-1.0124
1979,9,1,5,256,-1.0619
1979,9,2,1,157,2.5432
1979,9,2,2,128,-0.4497
1979,9,2,3,93,0.0766
1979,9,2,4,93,-1.5554
1979,9,2,5,97,-0.5545
1979,9,3,1,123,-1.9212
1979,9,3,2,147,1.0628
1979,9,3,3,143,-1.0319
1979,9,3,4,132,0.5870
1979,9,3,5,104,1.0573
1979,10,1,1,428,-11.2578
1979,10,1,2,336,-10.6926
1979,10,1,3,251,-9.7040
1979,10,1,4,203,-9.8125
1979,10,1,5,252,-9.9581
1979,10,2,1,156,-9.1107
1979,10,2,2,126,-11.0173
1979,10,2,3,93,-9.5010
1979,10,2,4,93,-9.3457
1979,10,2,5,97,-10.4123
1979,10,3,1,123,-7.5624
1979,10,3,2,146,-6.0513
1979,10,3,3,142,-6.9132
1979,10,3,4,132,-6.2899
1979,10,3,5,104,-7.8578
1979,11,1,1,428,10.2285
1979,11,1,2,335,10.1783
1979,11,1,3,251,4.1850
1979,11,1,4,203,6.1249
1979,11,1,5,252,5.4372
1979,11,2,1,157,12.2888
1979,11,2,2,126,9.3048
1979,11,2,3,93,6.8903
1979,11,2,4,93,5.9890
1979,11,2,5,97,7.7581
1979,11,3,1,123,7.3741
1979,11,3,2,146,8.7495
1979,11,3,3,142,5.5671
1979,11,3,4,132,5.0754
1979,11,3,5,104,2.3197
1979,12,1,1,422,8.3018
1979,12,1,2,335,9.0196
1979,12,1,3,250,6.9121
1979,12,1,4,201,7.0308
1979,12,1,5,250,4.3548
1979,12,2,1,156,6.6568
1979,12,2,2,125,6.9257
1979,12,2,3,93,6.1609
1979,12,2,4,93,5.8053
1979,12,2,5,97,3.9790
1979,12,3,1,123,2.2082
1979,12,3,2,145,3.3820
1979,12,3,3,142,3.8544
1979,12,3,4,132,1.9753
1979,12,3,5,104,1.3349
1980,1,1,1,420,15.6188
1980,1,1,2,331,9.2827
1980,1,1,3,248,7.8578
1980,1,1,4,200,8.9080
1980,1,1,5,249,8.9045
1980,1,2,1,153,7.6632
1980,1,2,2,124,6.3634
1980,1,2,3,93,8.4204
1980,1,2,4,92,5.2176
1980,1,2,5,96,7.5239
1980,1,3,1,122,4.6193
1980,1,3,2,144,8.5201
1980,1,3,3,142,5.7005
1980,1,3,4,132,6.1830
1980,1,3,5,104,7.6531
1980,2,1,1,416,0.1201
1980,2,1,2,324,0.3829
1980,2,1,3,244,-2.0240
1980,2,1,4,196,-2.5719
1980,2,1,5,246,-3.2837
1980,2,2,1,152,-0.2809
1980,2,2,2,123,-1.9029
1980,2,2,3,92,-2.0961
1980,2,2,4,92,-2.1967
1980,2,2,5,96,-3.5483
1980,2,3,1,122,-3.0684
1980,2,3,2,141,-1.5997
1980,2,3,3,140,-1.7508
1980,2,3,4,132,2.3466
1980,2,3,5,104,1.4367
1980,3,1,1,416,-22.5123
1980,3,1,2,321,-18.2649
1980,3,1,3,244,-16.7866
1980,3,1,4,195,-15.8314
1980,3,1,5,244,-16.0325
1980,3,2,1,150,-20.2201
1980,3,2,2,123,-17.2011
1980,3,2,3,92,-17.8582
1980,3,2,4,92,-14.8950
1980,3,2,5,95,-16.1066
1980,3,3,1,121,-9.1705
1980,3,3,2,141,-10.8576
1980,3,3,3,140,-10.7223
1980,3,3,4,132,-11.6361
1980,3,3,5,104,-12.0921
1980,4,1,1,416,6.8138
1980,4,1,2,318,5.3410
1980,4,1,3,238,5.1480
1980,4,1,4,193,5.8484
1980,4,1,5,245,9.4188
1980,4,2,1,150,6.1070
1980,4,2,2,123,5.3693
1980,4,2,3,92,4.6369
1980,4,2,4,92,4.9134
1980,4,2,5,95,7.7306
1980,4,3,1,120,7.7119
1980,4,3,2,141,5.5962
1980,4,3,3,139,2.9469
1980,4,3,4,132,3.6171
1980,4,3,5,104,4.6643
1980,5,1,1,415,6.4443
1980,5,1,2,317,7.6736
1980,5,1,3,238,6.9476
1980,5,1,4,194,4.9298
1980,5,1,5,244,6.8903
1980,5,2,1,148,8.0373
1980,5,2,2,122,9.4215
1980,5,2,3,91,8.9467
1980,5,2,4,91,8.3014
1980,5,2,5,95,7.3965
1980,5,3,1,120,4.8789
1980,5,3,2,141,4.5083
1980,5,3,3,140,6.8076
1980,5,3,4,132,5.8825
1980,5,3,5,104,5.7905
1980,6,1,1,414,3.6068
1980,6,1,2,316,4.7319
1980,6,1,3,235,4.3170
1980,6,1,4,193,3.9777
1980,6,1,5,243,4.3121
1980,6,2,1,148,5.3784
1980,6,2,2,122,4.4637
1980,6,2,3,91,5.1292
1980,6,2,4,90,3.0017
1980,6,2,5,94,3.3835
1980,6,3,1,119,4.1549
1980,6,3,2,141,3.8839
1980,6,3,3,140,1.9652
1980,6,3,4,132,3.7972
1980,6,3,5,104,2.2858
1980,7,1,1,447,12.5806
1980,7,1,2,292,12.6158
1980,7,1,3,247,9.6736
1980,7,1,4,215,10.2013
1980,7,1,5,247,7.6915
1980,7,2,1,175,11.9312
1980,7,2,2,131,12.1278
1980,7,2,3,102,11.9932
1980,7,2,4,93,8.6935
1980,7,2,5,107,9.0450
1980,7,3,1,132,8.7404
1980,7,3,2,147,7.8711
1980,7,3,3,136,7.0488
1980,7,3,4,132,6.5839
1980,7,3,5,92,7.3115
1980,8,1,1,446,12.3679
1980,8,1,2,291,8.9823
1980,8,1,3,246,7.0436
1980,8,1,4,215,5.9760
1980,8,1,5,247,4.9102
1980,8,2,1,175,7.8197
1980,8,2,2,129,6.7603
1980,8,2,3,102,5.2248
1980,8,2,4,92,5.2175
1980,8,2,5,106,2.5299
1980,8,3,1,132,2.1990
1980,8,3,2,147,2.5472
1980,8,3,3,136,1.7783
1980,8,3,4,132,0.7269
1980,8,3,5,92,0.5427
1980,9,1,1,444,4.3986
1980,9,1,2,290,3.1521
1980,9,1,3,245,2.9420
1980,9,1,4,215,2.1310
1980,9,1,5,246,3.0530
1980,9,2,1,174,4.1818
1980,9,2,2,130,4.0313
1980,9,2,3,101,4.7095
1980,9,2,4,92,3.3566
1980,9,2,5,105,1.9593
1980,9,3,1,132,4.7620
1980,9,3,2,147,6.3676
1980,9,3,3,136,3.6435
1980,9,3,4,131,0.8069
1980,9,3,5,92,-0.9806
1980,10,1,1,439,6.5113
1980,10,1,2,286,6.7839
1980,10,1,3,244,3.4502
1980,10,1,4,213,4.3121
1980,10,1,5,247,1.9960
1980,10,2,1,172,5.1810
1980,10,2,2,129,3.4577
1980,10,2,3,101,2.9600
1980,10,2,4,89,2.2290
1980,10,2,5,105,2.8327
1980,10,3,1,132,0.5973
1980,10,3,2,147,3.6553
1980,10,3,3,136,3.6098
1980,10,3,4,130,0.3573
1980,10,3,5,92,0.0038
1980,11,1,1,438,12.1390
1980,11,1,2,286,7.8159
1980,11,1,3,241,4.2417
1980,11,1,4,213,2.3401
1980,11,1,5,247,1.6327
1980,11,2,1,172,11.7535
1980,11,2,2,127,9.1798
1980,11,2,3,101,6.0555
1980,11,2,4,89,3.8778
1980,11,2,5,105,5.2671
1980,11,3,1,132,13.5673
1980,11,3,2,146,16.9249
1980,11,3,3,135,11.6869
1980,11,3,4,130,11.0046
1980,11,3,5,92,4.1237
1980,12,1,1,437,-6.4911
1980,12,1,2,285,-4.6494
1980,12,1,3,238,-1.5342
1980,12,1,4,212,-5.5295
1980,12,1,5,245,-4.1269
1980,12,2,1,171,-4.5107
1980,12,2,2,127,-4.5233
1980,12,2,3,99,-1.8185
1980,12,2,4,89,-1.5248
1980,12,2,5,105,-1.8315
1980,12,3,1,132,-3.0316
1980,12,3,2,146,-5.6660
1980,12,3,3,135,-4.1068
1980,12,3,4,129,-2.9497
1980,12,3,5,92,-1.6555
1981,1,1,1,436,-3.8896
1981,1,1,2,282,-1.8203
1981,1,1,3,237,2.3517
1981,1,1,4,212,3.2725
1981,1,1,5,243,3.0828
1981,1,2,1,171,-4.1715
1981,1,2,2,127,-1.7143
1981,1,2,3,99,-0.2936
1981,1,2,4,88,1.4210
1981,1,2,5,104,2.6305
1981,1,3,1,131,-6.2758
1981,1,3,2,146,-8.5649
1981,1,3,3,135,-6.2243
1981,1,3,4,129,-0.1879
1981,1,3,5,91,-0.9785
1981,2,1,1,431,-2.7844
1981,2,1,2,278,0.1005
1981,2,1,3,235,1.5032
1981,2,1,4,210,3.2399
1981,2,1,5,242,1.4307
1981,2,2,1,170,-0.2273
1981,2,2,2,126,3.0396
1981,2,2,3,99,2.1459
1981,2,2,4,88,2.6159
1981,2,2,5,105,2.7172
1981,2,3,1,131,0.9836
1981,2,3,2,146,1.3912
1981,2,3,3,135,1.5019
1981,2,3,4,129,4.7885
1981,2,3,5,91,3.9029
1981,3,1,1,429,9.4568
1981,3,1,2,276,9.6637
1981,3,1,3,230,8.1751
1981,3,1,4,209,7.6749
1981,3,1,5,241,6.5498
1981,3,2,1,169,6.9009
1981,3,2,2,124,9.6932
1981,3,2,3,98,7.3579
1981,3,2,4,88,6.5608
1981,3,2,5,105,7.4359
1981,3,3,1,131,8.0711
1981,3,3,2,145,5.0230
1981,3,3,3,135,2.2094
1981,3,3,4,128,2.9865
1981,3,3,5,91,7.0314
1981,4,1,1,428,3.5426
1981,4,1,2,273,4.3177
1981,4,1,3,229,6.3339
1981,4,1,4,207,3.1184
1981,4,1,5,241,4.9750
1981,4,2,1,168,1.5874
1981,4,2,2,123,0.9231
1981,4,2,3,97,3.6442
1981,4,2,4,87,3.0989
1981,4,2,5,103,3.1681
1981,4,3,1,131,-1.6444
1981,4,3,2,146,-5.4141
1981,4,3,3,133,-2.8890
1981,4,3,4,128,-1.4361
1981,4,3,5,90,0.3278
1981,5,1,1,426,4.6135
1981,5,1,2,272,5.3886
1981,5,1,3,227,2.4048
1981,5,1,4,206,2.2098
1981,5,1,5,239,2.3373
1981,5,2,1,167,3.8597
1981,5,2,2,123,3.8079
1981,5,2,3,97,2.9648
1981,5,2,4,87,2.8058
1981,5,2,5,102,2.7684
1981,5,3,1,130,2.2378
1981,5,3,2,144,-0.3871
1981,5,3,3,132,-0.5397
1981,5,3,4,128,-0.5226
1981,5,3,5,91,0.8002
1981,6,1,1,425,-5.4916
1981,6,1,2,271,-2.1926
1981,6,1,3,226,1.9966
1981,6,1,4,204,1.9602
1981,6,1,5,239,2.6500
1981,6,2,1,167,-6.3665
1981,6,2,2,122,-3.7300
1981,6,2,3,96,-0.9693
1981,6,2,4,87,-1.3816
1981,6,2,5,99,1.1864
1981,6,3,1,130,-3.4247
1981,6,3,2,144,-1.6946
1981,6,3,3,130,0.9176
1981,6,3,4,128,-0.1797
1981,6,3,5,91,-0.1223
1981,7,1,1,464,-4.3545
1981,7,1,2,307,-4.2590
1981,7,1,3,211,-2.8319
1981,7,1,4,212,-1.1528
1981,7,1,5,294,-0.9452
1981,7,2,1,158,-0.6844
1981,7,2,2,140,-2.1800
1981,7,2,3,107,-3.0686
1981,7,2,4,88,-2.2726
1981,7,2,5,84,-1.4399
1981,7,3,1,131,2.9087
1981,7,3,2,156,1.1314
1981,7,3,3,125,2.6897
1981,7,3,4,138,-2.1676
1981,7,3,5,83,-3.0222
1981,8,1,1,462,-11.7084
1981,8,1,2,305,-9.6816
1981,8,1,3,209,-7.5312
1981,8,1,4,212,-5.5651
1981,8,1,5,294,-4.8944
1981,8,2,1,157,-8.4932
1981,8,2,2,139,-8.5445
1981,8,2,3,106,-8.5563
1981,8,2,4,88,-4.3885
1981,8,2,5,84,-3.8223
1981,8,3,1,131,-7.1708
1981,8,3,2,156,-6.0642
1981,8,3,3,125,-6.1365
1981,8,3,4,136,-5.6369
1981,8,3,5,83,-4.2361
1981,9,1,1,457,-12.0827
1981,9,1,2,304,-9.2892
1981,9,1,3,209,-7.2956
1981,9,1,4,210,-7.1218
1981,9,1,5,291,-5.7162
1981,9,2,1,157,-10.7619
1981,9,2,2,140,-7.8020
1981,9,2,3,105,-5.6369
1981,9,2,4,88,-6.3093
1981,9,2,5,84,-5.0047
1981,9,3,1,131,-9.0709
1981,9,3,2,153,-7.8918
1981,9,3,3,124,-6.1711
1981,9,3,4,136,-4.7110
1981,9,3,5,83,-3.9770
1981,10,1,1,454,10.0208
1981,10,1,2,302,8.9505
1981,10,1,3,205,9.2470
1981,10,1,4,209,6.8445
1981,10,1,5,287,5.4135
1981,10,2,1,156,9.1639
1981,10,2,2,140,8.3238
1981,10,2,3,105,4.7474
1981,10,2,4,88,6.9095
1981,10,2,5,83,6.2697
1981,10,3,1,130,11.3370
1981,10,3,2,153,9.3176
1981,10,3,3,124,6.0882
1981,10,3,4,136,1.3148
1981,10,3,5,83,5.5874
1981,11,1,1,458,-0.6003
1981,11,1,2,300,1.3068
1981,11,1,3,205,2.2501
1981,11,1,4,207,2.8423
1981,11,1,5,287,4.1389
1981,11,2,1,156,1.9624
1981,11,2,2,139,2.1918
1981,11,2,3,104,3.9206
1981,11,2,4,87,4.7267
1981,11,2,5,83,3.3500
1981,11,3,1,130,3.1956
1981,11,3,2,153,3.0422
1981,11,3,3,122,7.0727
1981,11,3,4,136,5.2292
1981,11,3,5,83,3.4377
