year,month,rank_ME,rank_EM,nstocks,ret_vw
1983,2,1,5,630,3.1244
1983,2,2,1,111,6.5124
1983,2,2,2,89,6.9992
1983,2,2,3,104,6.1002
1983,2,2,4,110,5.2616
1983,2,2,5,169,4.6056
1983,2,3,1,109,1.9296
1983,2,3,2,126,1.5809
1983,2,3,3,125,3.4025
1983,2,3,4,149,5.1111
1983,2,3,5,147,2.1710
1983,3,1,1,444,7.1953
1983,3,1,2,221,5.3619
1983,3,1,3,241,5.1786
1983,3,1,4,286,6.4503
1983,3,1,5,624,3.9350
1983,3,2,1,111,5.8745
1983,3,2,2,89,5.6262
1983,3,2,3,104,3.7106
1983,3,2,4,109,3.8005
1983,3,2,5,168,2.0912
1983,3,3,1,108,4.8824
1983,3,3,2,126,2.0961
1983,3,3,3,125,2.8747
1983,3,3,4,149,2.8773
1983,3,3,5,147,1.9384
1983,4,1,1,441,8.8682
1983,4,1,2,221,8.1645
1983,4,1,3,240,6.1072
1983,4,1,4,286,8.8242
1983,4,1,5,616,6.3157
1983,4,2,1,111,7.5633
1983,4,2,2,89,7.8786
1983,4,2,3,103,3.3844
1983,4,2,4,109,6.3205
1983,4,2,5,168,7.4733
1983,4,3,1,108,9.0517
1983,4,3,2,126,7.9427
1983,4,3,3,125,6.8680
1983,4,3,4,147,5.1743
1983,4,3,5,147,5.5637
1983,5,1,1,439,8.4471
1983,5,1,2,220,9.4603
1983,5,1,3,238,8.6389
1983,5,1,4,286,11.8403
1983,5,1,5,612,12.2068
1983,5,2,1,111,4.4114
1983,5,2,2,89,3.0537
1983,5,2,3,103,5.3081
1983,5,2,4,110,5.6198
1983,5,2,5,168,7.2120
1983,5,3,1,108,0.0682
1983,5,3,2,126,-1.5743
1983,5,3,3,125,-0.0717
1983,5,3,4,147,1.3022
1983,5,3,5,147,1.8210
1983,6,1,1,437,4.8535
1983,6,1,2,220,3.7343
1983,6,1,3,236,3.7402
1983,6,1,4,286,5.2105
1983,6,1,5,610,3.9328
1983,6,2,1,111,5.0015
1983,6,2,2,88,7.0528
1983,6,2,3,103,8.0218
1983,6,2,4,110,4.8568
1983,6,2,5,167,4.9892
1983,6,3,1,108,4.2785
1983,6,3,2,126,4.2773
1983,6,3,3,125,4.3156
1983,6,3,4,147,3.8732
1983,6,3,5,146,2.9701
1983,7,1,1,439,0.1047
1983,7,1,2,256,-1.1458
1983,7,1,3,234,-0.6105
1983,7,1,4,260,-3.1094
1983,7,1,5,602,-4.0150
1983,7,2,1,112,-0.4284
1983,7,2,2,118,0.2166
1983,7,2,3,112,-0.5850
1983,7,2,4,92,-4.7148
1983,7,2,5,182,-7.1559
1983,7,3,1,114,-2.3392
1983,7,3,2,127,-2.0065
1983,7,3,3,121,-3.2857
1983,7,3,4,137,-3.4738
1983,7,3,5,165,-6.0422
1983,8,1,1,437,-1.9777
1983,8,1,2,256,-3.6396
1983,8,1,3,232,-1.6563
1983,8,1,4,258,-3.7824
1983,8,1,5,599,-5.5206
1983,8,2,1,111,-1.5148
1983,8,2,2,117,-2.5752
1983,8,2,3,112,-3.1616
1983,8,2,4,92,-3.3957
1983,8,2,5,182,-4.9646
1983,8,3,1,114,5.1486
1983,8,3,2,126,-0.3482
1983,8,3,3,121,-0.4268
1983,8,3,4,137,0.4234
1983,8,3,5,165,-1.9690
1983,9,1,1,435,1.2777
1983,9,1,2,252,1.8749
1983,9,1,3,231,0.9547
1983,9,1,4,257,0.7604
1983,9,1,5,597,-1.3886
1983,9,2,1,110,2.6951
1983,9,2,2,115,4.1115
1983,9,2,3,112,3.4383
1983,9,2,4,92,3.1150
1983,9,2,5,181,1.3769
1983,9,3,1,113,-0.0845
1983,9,3,2,126,3.6077
1983,9,3,3,120,3.0340
1983,9,3,4,137,2.7963
1983,9,3,5,165,1.1456
1983,10,1,1,432,-3.9772
1983,10,1,2,251,-4.1450
1983,10,1,3,231,-4.9738
1983,10,1,4,254,-6.2860
1983,10,1,5,595,-8.9735
1983,10,2,1,110,-4.2574
1983,10,2,2,115,-4.7247
1983,10,2,3,111,-4.2478
1983,10,2,4,92,-5.3272
1983,10,2,5,180,-9.7378
1983,10,3,1,110,-1.0368
1983,10,3,2,126,0.0623
1983,10,3,3,120,-0.7513
1983,10,3,4,137,0.2211
1983,10,3,5,165,-8.3095
1983,11,1,1,430,3.1871
1983,11,1,2,249,4.8465
1983,11,1,3,230,3.3665
1983,11,1,4,253,4.1444
1983,11,1,5,591,2.8609
1983,11,2,1,109,2.8652
1983,11,2,2,113,5.5523
1983,11,2,3,110,6.2183
1983,11,2,4,92,4.6374
1983,11,2,5,180,6.9813
1983,11,3,1,109,1.2232
1983,11,3,2,126,-0.9151
1983,11,3,3,120,5.1016
1983,11,3,4,137,0.6484
1983,11,3,5,165,6.8312
1983,12,1,1,428,-0.7824
1983,12,1,2,249,0.1255
1983,12,1,3,230,-1.1474
1983,12,1,4,252,-1.3561
1983,12,1,5,590,-3.5169
1983,12,2,1,108,0.0685
1983,12,2,2,113,-1.0972
1983,12,2,3,110,-1.5343
1983,12,2,4,92,-2.3722
1983,12,2,5,180,-2.4154
1983,12,3,1,109,0.6027
1983,12,3,2,126,1.0764
1983,12,3,3,120,-1.3044
1983,12,3,4,137,-3.1084
1983,12,3,5,165,-2.4443
1984,1,1,1,427,1.4054
1984,1,1,2,246,-0.2971
1984,1,1,3,227,-0.8455
1984,1,1,4,251,-1.6692
1984,1,1,5,591,-0.9003
1984,1,2,1,107,0.4649
1984,1,2,2,113,0.0680
1984,1,2,3,110,-3.6465
1984,1,2,4,92,-4.8146
1984,1,2,5,180,-5.6212
1984,1,3,1,109,4.8694
1984,1,3,2,126,-2.7856
1984,1,3,3,117,-1.8926
1984,1,3,4,136,-3.4691
1984,1,3,5,165,-6.9975
1984,2,1,1,421,-4.8505
1984,2,1,2,244,-5.4535
1984,2,1,3,227,-4.4834
1984,2,1,4,247,-7.5257
1984,2,1,5,589,-7.0116
1984,2,2,1,107,-3.7887
1984,2,2,2,113,-4.9698
1984,2,2,3,110,-4.2996
1984,2,2,4,91,-5.7799
1984,2,2,5,180,-6.5548
1984,2,3,1,109,-0.5365
1984,2,3,2,126,-4.1857
1984,2,3,3,117,-4.9274
1984,2,3,4,135,-4.7362
1984,2,3,5,165,-6.5299
1984,3,1,1,420,2.1045
1984,3,1,2,241,2.0534
1984,3,1,3,227,0.3649
1984,3,1,4,245,0.2966
1984,3,1,5,584,0.0275
1984,3,2,1,106,0.9145
1984,3,2,2,111,2.2612
1984,3,2,3,109,1.0025
1984,3,2,4,89,0.7978
1984,3,2,5,179,0.9398
1984,3,3,1,108,0.4284
1984,3,3,2,125,2.4746
1984,3,3,3,117,1.4964
1984,3,3,4,135,2.0077
1984,3,3,5,165,1.7720
1984,4,1,1,418,0.0722
1984,4,1,2,241,-0.6747
1984,4,1,3,227,0.4741
1984,4,1,4,244,-1.2603
1984,4,1,5,579,-3.5715
1984,4,2,1,105,2.9529
1984,4,2,2,110,2.2460
1984,4,2,3,108,-0.6999
1984,4,2,4,89,-0.6900
1984,4,2,5,178,-1.0155
1984,4,3,1,108,3.3735
1984,4,3,2,125,1.0665
1984,4,3,3,117,-0.4620
1984,4,3,4,135,0.3660
1984,4,3,5,165,-1.8133
1984,5,1,1,416,-2.8677
1984,5,1,2,241,-4.7599
1984,5,1,3,224,-3.2763
1984,5,1,4,244,-4.4864
1984,5,1,5,576,-6.2110
1984,5,2,1,105,-3.8294
1984,5,2,2,110,-4.5648
1984,5,2,3,106,-4.0815
1984,5,2,4,88,-6.0649
1984,5,2,5,177,-6.7155
1984,5,3,1,108,-4.7620
1984,5,3,2,125,-4.6805
1984,5,3,3,117,-3.0525
1984,5,3,4,134,-4.5468
1984,5,3,5,165,-7.2938
1984,6,1,1,411,2.7142
1984,6,1,2,240,2.9319
1984,6,1,3,222,3.5253
1984,6,1,4,243,0.8810
1984,6,1,5,574,1.5788
1984,6,2,1,104,0.8571
1984,6,2,2,108,5.1147
1984,6,2,3,106,3.3301
1984,6,2,4,88,3.1457
1984,6,2,5,176,3.7778
1984,6,3,1,108,1.4705
1984,6,3,2,125,2.0987
1984,6,3,3,117,3.0882
1984,6,3,4,134,4.1834
1984,6,3,5,165,2.9900
1984,7,1,1,348,-1.8837
1984,7,1,2,239,-3.0525
1984,7,1,3,283,-3.5417
1984,7,1,4,333,-3.7564
1984,7,1,5,740,-8.2470
1984,7,2,1,109,-4.2180
1984,7,2,2,103,-2.8479
1984,7,2,3,86,-3.9203
1984,7,2,4,117,-4.1085
1984,7,2,5,202,-6.2523
1984,7,3,1,125,-2.7663
1984,7,3,2,130,0.7832
1984,7,3,3,141,-0.0388
1984,7,3,4,132,-2.4757
1984,7,3,5,126,-4.5985
1984,8,1,1,346,8.0547
1984,8,1,2,235,9.7498
1984,8,1,3,282,9.4506
1984,8,1,4,333,11.3391
1984,8,1,5,736,11.7145
1984,8,2,1,109,10.1355
1984,8,2,2,102,10.0100
1984,8,2,3,85,12.9367
1984,8,2,4,116,13.1105
1984,8,2,5,202,16.0415
1984,8,3,1,124,11.3266
1984,8,3,2,129,10.4748
1984,8,3,3,140,9.2938
1984,8,3,4,132,11.2533
1984,8,3,5,126,14.9329
1984,9,1,1,342,1.2785
1984,9,1,2,235,1.8108
1984,9,1,3,281,0.4918
1984,9,1,4,332,-1.0111
1984,9,1,5,734,-2.9045
1984,9,2,1,109,1.7662
1984,9,2,2,101,1.0317
1984,9,2,3,84,0.5601
1984,9,2,4,115,-1.4277
1984,9,2,5,202,-4.5944
1984,9,3,1,123,2.2995
1984,9,3,2,129,0.2919
1984,9,3,3,139,-0.3947
1984,9,3,4,132,-3.2748
1984,9,3,5,126,-4.4608
1984,10,1,1,340,0.1736
1984,10,1,2,233,-1.6958
1984,10,1,3,279,-2.5499
1984,10,1,4,332,-1.9901
1984,10,1,5,727,-4.3440
1984,10,2,1,106,0.5873
1984,10,2,2,100,-0.2007
1984,10,2,3,83,-1.7326
1984,10,2,4,115,-0.7752
1984,10,2,5,201,-2.5150
1984,10,3,1,123,-0.9969
1984,10,3,2,128,1.0940
1984,10,3,3,139,2.0479
1984,10,3,4,131,0.9927
1984,10,3,5,125,-1.9829
1984,11,1,1,337,-1.1787
1984,11,1,2,231,-0.9743
1984,11,1,3,273,-2.5444
1984,11,1,4,332,-2.3954
1984,11,1,5,725,-5.4104
1984,11,2,1,105,0.2392
1984,11,2,2,99,1.2554
1984,11,2,3,83,-1.1591
1984,11,2,4,115,-3.2728
1984,11,2,5,202,-4.1686
1984,11,3,1,123,-0.7042
1984,11,3,2,127,-1.2220
1984,11,3,3,138,-0.4124
1984,11,3,4,131,-0.5421
1984,11,3,5,124,-3.5031
1984,12,1,1,333,1.8740
1984,12,1,2,228,1.8282
1984,12,1,3,272,0.9821
1984,12,1,4,331,0.7326
1984,12,1,5,720,0.1323
1984,12,2,1,105,2.3367
1984,12,2,2,98,2.9071
1984,12,2,3,83,1.6158
1984,12,2,4,115,2.9348
1984,12,2,5,201,2.8709
1984,12,3,1,121,2.0664
1984,12,3,2,127,2.1668
1984,12,3,3,137,2.2202
1984,12,3,4,130,2.4444
1984,12,3,5,123,2.2136
1985,1,1,1,333,8.6889
1985,1,1,2,225,11.1062
1985,1,1,3,270,12.2722
1985,1,1,4,329,14.8907
1985,1,1,5,717,14.5800
1985,1,2,1,103,9.7104
1985,1,2,2,98,8.1018
1985,1,2,3,83,10.5801
1985,1,2,4,115,11.4820
1985,1,2,5,201,14.9219
1985,1,3,1,120,6.2254
1985,1,3,2,126,7.4455
1985,1,3,3,137,7.3424
1985,1,3,4,130,8.9967
1985,1,3,5,123,12.2749
1985,2,1,1,332,4.0948
1985,2,1,2,222,4.3404
1985,2,1,3,270,2.9222
1985,2,1,4,326,3.6810
1985,2,1,5,712,3.5228
1985,2,2,1,102,3.2865
1985,2,2,2,97,2.8832
1985,2,2,3,82,1.7026
1985,2,2,4,115,3.0897
1985,2,2,5,200,1.5320
1985,2,3,1,120,3.2931
1985,2,3,2,125,2.1226
1985,2,3,3,136,0.7213
1985,2,3,4,130,0.6505
1985,2,3,5,122,-1.3660
1985,3,1,1,329,0.0707
1985,3,1,2,219,0.3192
1985,3,1,3,268,-1.9133
1985,3,1,4,325,-1.1728
1985,3,1,5,708,-4.3420
1985,3,2,1,102,-0.2074
1985,3,2,2,96,0.2788
1985,3,2,3,79,-1.3415
1985,3,2,4,115,-2.4339
1985,3,2,5,198,-4.6462
1985,3,3,1,120,0.6335
1985,3,3,2,124,-0.0911
1985,3,3,3,136,0.8297
1985,3,3,4,129,0.0183
1985,3,3,5,122,-3.0861
1985,4,1,1,326,-0.3578
1985,4,1,2,218,-0.5431
1985,4,1,3,266,-0.9315
1985,4,1,4,322,-0.6097
1985,4,1,5,705,-2.3756
1985,4,2,1,102,0.2132
1985,4,2,2,96,-0.6057
1985,4,2,3,79,-0.3061
1985,4,2,4,114,-1.1176
1985,4,2,5,198,-3.0300
1985,4,3,1,120,0.7823
1985,4,3,2,123,-0.7878
1985,4,3,3,136,-0.7264
1985,4,3,4,129,-1.5796
1985,4,3,5,121,-3.0948
1985,5,1,1,324,3.1834
1985,5,1,2,218,3.6336
1985,5,1,3,265,3.2820
1985,5,1,4,322,4.4582
1985,5,1,5,699,1.5243
1985,5,2,1,101,4.8089
1985,5,2,2,96,4.7801
1985,5,2,3,79,2.4598
1985,5,2,4,114,4.3932
1985,5,2,5,197,4.5229
1985,5,3,1,120,5.5019
1985,5,3,2,123,5.6593
1985,5,3,3,136,6.8771
1985,5,3,4,129,6.4557
1985,5,3,5,121,5.8936
1985,6,1,1,320,1.4318
1985,6,1,2,217,1.6807
1985,6,1,3,261,1.4590
1985,6,1,4,319,0.5793
1985,6,1,5,693,-0.1337
1985,6,2,1,98,3.5071
1985,6,2,2,94,2.3436
1985,6,2,3,78,1.3707
1985,6,2,4,112,1.4915
1985,6,2,5,196,-0.3106
1985,6,3,1,119,1.5153
1985,6,3,2,122,0.4622
1985,6,3,3,136,2.2344
1985,6,3,4,129,3.2676
1985,6,3,5,121,1.3692
1985,7,1,1,453,1.9411
1985,7,1,2,261,3.6585
1985,7,1,3,252,3.1641
1985,7,1,4,288,2.5427
1985,7,1,5,758,2.7110
1985,7,2,1,120,3.7812
1985,7,2,2,96,2.1175
1985,7,2,3,113,1.6383
1985,7,2,4,106,2.3993
1985,7,2,5,192,4.1919
1985,7,3,1,124,0.4837
1985,7,3,2,130,-1.8764
1985,7,3,3,132,0.3616
1985,7,3,4,149,-0.8566
1985,7,3,5,124,0.4042
1985,8,1,1,445,0.5034
1985,8,1,2,261,-1.2147
1985,8,1,3,252,-0.2220
1985,8,1,4,287,-2.0370
1985,8,1,5,755,-1.7501
1985,8,2,1,119,-0.0212
1985,8,2,2,95,-0.4528
1985,8,2,3,113,-0.0786
1985,8,2,4,106,-1.6238
1985,8,2,5,192,-2.5487
1985,8,3,1,124,0.3338
1985,8,3,2,130,0.0823
1985,8,3,3,132,-0.2384
1985,8,3,4,148,-0.7394
1985,8,3,5,124,-2.0782
1985,9,1,1,442,-3.8291
1985,9,1,2,259,-4.5531
1985,9,1,3,250,-5.3428
1985,9,1,4,285,-5.6863
1985,9,1,5,748,-6.9634
1985,9,2,1,118,-3.2252
1985,9,2,2,95,-4.5034
1985,9,2,3,113,-5.9520
1985,9,2,4,106,-5.6563
1985,9,2,5,191,-8.2040
1985,9,3,1,124,-2.2273
1985,9,3,2,129,-2.2895
1985,9,3,3,130,-2.7335
1985,9,3,4,148,-5.1747
1985,9,3,5,124,-5.3122
1985,10,1,1,439,4.0315
1985,10,1,2,257,2.3376
1985,10,1,3,250,2.7066
1985,10,1,4,283,1.9277
1985,10,1,5,743,0.7127
1985,10,2,1,117,3.8998
1985,10,2,2,95,4.2586
1985,10,2,3,113,2.6838
1985,10,2,4,106,2.7843
1985,10,2,5,191,3.2123
1985,10,3,1,122,5.2439
1985,10,3,2,128,3.7982
1985,10,3,3,129,4.7583
1985,10,3,4,147,3.2733
1985,10,3,5,123,3.9280
1985,11,1,1,432,5.8578
1985,11,1,2,253,7.8938
1985,11,1,3,248,6.1109
1985,11,1,4,283,5.4964
1985,11,1,5,739,6.0954
1985,11,2,1,116,7.7498
1985,11,2,2,95,4.7875
1985,11,2,3,110,6.9306
1985,11,2,4,106,6.8749
1985,11,2,5,189,8.6262
1985,11,3,1,122,4.2228
1985,11,3,2,128,6.2787
1985,11,3,3,129,8.0871
1985,11,3,4,146,8.6831
1985,11,3,5,122,8.9663
1985,12,1,1,427,4.1569
1985,12,1,2,253,3.2097
1985,12,1,3,248,4.8380
1985,12,1,4,280,4.2918
1985,12,1,5,730,3.2687
1985,12,2,1,114,4.5476
1985,12,2,2,93,4.1575
1985,12,2,3,110,4.4145
1985,12,2,4,106,4.7007
1985,12,2,5,188,5.3705
1985,12,3,1,121,1.8837
1985,12,3,2,127,5.6152
1985,12,3,3,128,6.2126
1985,12,3,4,146,5.1694
1985,12,3,5,122,4.4152
1986,1,1,1,425,3.6831
1986,1,1,2,252,1.5741
1986,1,1,3,246,0.9730
1986,1,1,4,278,2.1643
1986,1,1,5,721,2.1398
1986,1,2,1,114,2.6368
1986,1,2,2,91,0.5499
1986,1,2,3,108,1.5761
1986,1,2,4,106,0.2374
1986,1,2,5,188,0.6917
1986,1,3,1,119,-0.6841
1986,1,3,2,126,1.8494
1986,1,3,3,128,-1.3669
1986,1,3,4,146,1.6845
1986,1,3,5,121,1.8882
1986,2,1,1,423,6.9771
1986,2,1,2,250,7.3407
1986,2,1,3,246,6.5384
1986,2,1,4,277,5.7287
1986,2,1,5,716,5.8233
1986,2,2,1,114,6.8806
1986,2,2,2,91,7.5236
1986,2,2,3,107,8.1373
1986,2,2,4,106,6.8413
1986,2,2,5,185,6.3884
1986,2,3,1,118,7.0739
1986,2,3,2,125,9.1744
1986,2,3,3,128,5.6267
1986,2,3,4,146,9.2338
1986,2,3,5,121,7.8644
1986,3,1,1,422,6.4089
1986,3,1,2,249,5.7070
1986,3,1,3,243,4.7820
1986,3,1,4,274,3.2635
1986,3,1,5,716,3.8645
1986,3,2,1,114,6.3686
1986,3,2,2,91,6.8223
1986,3,2,3,106,5.9852
1986,3,2,4,105,4.8428
1986,3,2,5,185,3.8708
1986,3,3,1,118,4.9875
1986,3,3,2,125,6.4139
1986,3,3,3,127,4.7697
1986,3,3,4,146,5.2581
1986,3,3,5,120,5.4862
1986,4,1,1,422,1.0687
1986,4,1,2,246,1.4426
1986,4,1,3,242,1.6572
1986,4,1,4,273,0.8482
1986,4,1,5,708,2.6050
1986,4,2,1,113,2.1696
1986,4,2,2,91,0.9664
1986,4,2,3,105,0.1021
1986,4,2,4,103,0.9778
1986,4,2,5,183,1.9906
1986,4,3,1,118,-1.2442
1986,4,3,2,125,-1.0118
1986,4,3,3,127,0.4056
1986,4,3,4,145,-1.1434
1986,4,3,5,120,0.7898
1986,5,1,1,419,4.1574
1986,5,1,2,247,3.6189
1986,5,1,3,241,4.7461
1986,5,1,4,271,3.5459
1986,5,1,5,695,3.7873
1986,5,2,1,112,4.5179
1986,5,2,2,90,4.9048
1986,5,2,3,105,4.2715
1986,5,2,4,103,3.5606
1986,5,2,5,181,2.5945
1986,5,3,1,117,6.1818
1986,5,3,2,123,6.0844
1986,5,3,3,127,3.7452
1986,5,3,4,144,5.4011
1986,5,3,5,118,5.5970
1986,6,1,1,416,1.7916
1986,6,1,2,243,0.1540
1986,6,1,3,240,-0.5643
1986,6,1,4,270,-3.8645
1986,6,1,5,685,-0.1436
1986,6,2,1,112,1.2379
1986,6,2,2,89,1.6452
1986,6,2,3,105,-0.6616
1986,6,2,4,103,0.7973
1986,6,2,5,181,-0.8304
1986,6,3,1,117,0.3429
1986,6,3,2,123,3.4462
1986,6,3,3,126,1.2500
1986,6,3,4,142,2.9228
1986,6,3,5,117,0.3647
1986,7,1,1,470,-7.8526
1986,7,1,2,253,-7.2274
1986,7,1,3,181,-6.8197
1986,7,1,4,307,-8.7583
1986,7,1,5,704,-9.8108
1986,7,2,1,98,-5.3303
1986,7,2,2,114,-7.3887
1986,7,2,3,119,-9.3913
1986,7,2,4,122,-10.3180
1986,7,2,5,192,-12.3283
1986,7,3,1,123,-5.2313
1986,7,3,2,130,-3.7680
1986,7,3,3,128,-5.0583
1986,7,3,4,140,-5.7806
1986,7,3,5,127,-7.9076
1986,8,1,1,461,1.2252
1986,8,1,2,252,1.9619
1986,8,1,3,178,2.0978
1986,8,1,4,305,1.4745
1986,8,1,5,700,1.0568
1986,8,2,1,98,3.8160
1986,8,2,2,114,4.9193
1986,8,2,3,118,5.0111
1986,8,2,4,122,4.8506
1986,8,2,5,192,3.9303
1986,8,3,1,123,11.2258
1986,8,3,2,129,5.8865
1986,8,3,3,128,5.8164
1986,8,3,4,140,5.3887
1986,8,3,5,127,4.7964
1986,9,1,1,458,-4.2973
1986,9,1,2,249,-4.2166
1986,9,1,3,177,-4.9419
1986,9,1,4,305,-6.0419
1986,9,1,5,696,-7.5342
1986,9,2,1,98,-3.2257
1986,9,2,2,113,-4.8240
1986,9,2,3,117,-5.6522
1986,9,2,4,121,-7.9025
1986,9,2,5,192,-7.0839
1986,9,3,1,122,-4.8150
1986,9,3,2,129,-7.3378
1986,9,3,3,127,-7.8501
1986,9,3,4,139,-10.5474
1986,9,3,5,127,-8.4540
1986,10,1,1,456,3.3167
1986,10,1,2,248,2.9173
1986,10,1,3,174,2.3413
1986,10,1,4,303,2.3928
1986,10,1,5,689,1.6755
1986,10,2,1,98,4.9004
1986,10,2,2,113,2.3820
1986,10,2,3,116,3.5273
1986,10,2,4,120,6.2397
1986,10,2,5,191,4.6794
1986,10,3,1,121,4.2454
1986,10,3,2,128,8.2645
1986,10,3,3,127,3.2723
1986,10,3,4,139,7.3887
1986,10,3,5,126,7.5391
1986,11,1,1,455,1.5499
1986,11,1,2,244,0.7271
1986,11,1,3,173,-1.1930
1986,11,1,4,301,1.7607
1986,11,1,5,684,-1.3751
1986,11,2,1,97,0.5427
1986,11,2,2,112,1.6814
1986,11,2,3,116,-0.4987
1986,11,2,4,120,1.3561
1986,11,2,5,191,1.0135
1986,11,3,1,119,2.4312
1986,11,3,2,126,2.6118
1986,11,3,3,126,2.6832
1986,11,3,4,139,2.7556
1986,11,3,5,126,1.3808
1986,12,1,1,453,-2.3729
1986,12,1,2,238,-1.5872
1986,12,1,3,172,-1.8051
1986,12,1,4,297,-2.7535
1986,12,1,5,676,-3.5625
1986,12,2,1,96,-2.4612
1986,12,2,2,112,-1.8927
1986,12,2,3,116,-1.5598
1986,12,2,4,119,-2.6188
1986,12,2,5,190,-2.7243
1986,12,3,1,118,-2.8536
1986,12,3,2,126,-3.9030
1986,12,3,3,125,-3.3389
1986,12,3,4,139,-1.6876
1986,12,3,5,126,-2.9663
1987,1,1,1,433,11.2246
1987,1,1,2,232,9.9878
1987,1,1,3,169,10.3674
1987,1,1,4,290,9.4711
1987,1,1,5,668,11.4310
1987,1,2,1,93,10.7137
1987,1,2,2,109,12.0795
1987,1,2,3,115,11.2396
1987,1,2,4,116,10.8944
1987,1,2,5,187,16.0964
1987,1,3,1,115,13.0841
1987,1,3,2,123,11.7538
1987,1,3,3,125,12.4006
1987,1,3,4,137,14.7504
1987,1,3,5,126,16.5839
1987,2,1,1,429,6.9962
1987,2,1,2,230,7.9364
1987,2,1,3,169,7.5949
1987,2,1,4,288,7.5334
1987,2,1,5,658,8.3582
1987,2,2,1,91,5.9222
1987,2,2,2,107,7.8971
1987,2,2,3,115,6.8048
1987,2,2,4,115,7.3511
1987,2,2,5,187,8.9546
1987,2,3,1,114,1.4681
1987,2,3,2,122,2.2002
1987,2,3,3,125,4.0305
1987,2,3,4,137,6.2903
1987,2,3,5,126,9.6854
1987,3,1,1,427,5.8766
1987,3,1,2,230,2.1443
1987,3,1,3,168,1.3847
1987,3,1,4,283,0.7229
1987,3,1,5,658,2.4927
1987,3,2,1,91,3.1605
1987,3,2,2,107,2.6898
1987,3,2,3,115,2.4725
1987,3,2,4,114,0.4994
1987,3,2,5,187,1.6512
1987,3,3,1,114,6.4360
1987,3,3,2,121,2.0989
1987,3,3,3,125,2.6477
1987,3,3,4,136,1.2919
1987,3,3,5,126,0.8679
1987,4,1,1,424,-2.5193
1987,4,1,2,227,-1.1947
1987,4,1,3,168,-0.8921
1987,4,1,4,280,-2.9782
1987,4,1,5,656,-3.3176
1987,4,2,1,91,-3.5121
1987,4,2,2,107,-3.2004
1987,4,2,3,115,-2.6631
1987,4,2,4,114,-4.0736
1987,4,2,5,186,-2.4436
1987,4,3,1,113,0.5246
1987,4,3,2,121,-1.0278
1987,4,3,3,125,-0.2341
1987,4,3,4,136,-2.1046
1987,4,3,5,126,-0.4508
1987,5,1,1,421,0.8944
1987,5,1,2,223,-0.0924
1987,5,1,3,166,0.2341
1987,5,1,4,278,0.4560
1987,5,1,5,655,0.2578
1987,5,2,1,91,-0.4576
1987,5,2,2,106,2.1217
1987,5,2,3,114,0.0411
1987,5,2,4,114,-0.3488
1987,5,2,5,185,1.2915
1987,5,3,1,113,1.2835
1987,5,3,2,119,0.2145
1987,5,3,3,125,0.4475
1987,5,3,4,136,1.0842
1987,5,3,5,126,1.3234
1987,6,1,1,420,3.3516
1987,6,1,2,223,4.1249
1987,6,1,3,167,1.4724
1987,6,1,4,277,2.4977
1987,6,1,5,653,0.6646
1987,6,2,1,90,4.0025
1987,6,2,2,104,3.9681
1987,6,2,3,114,5.0734
1987,6,2,4,114,4.0597
1987,6,2,5,185,0.0000
1987,6,3,1,113,5.1970
1987,6,3,2,119,5.3906
1987,6,3,3,125,4.5142
1987,6,3,4,136,4.6838
1987,6,3,5,126,3.7035
1987,7,1,1,533,3.6013
1987,7,1,2,236,4.0857
1987,7,1,3,253,2.7580
1987,7,1,4,256,3.9675
1987,7,1,5,655,2.1362
1987,7,2,1,131,6.0417
1987,7,2,2,102,3.2820
1987,7,2,3,112,3.9791
1987,7,2,4,103,4.7135
1987,7,2,5,180,2.0983
1987,7,3,1,109,4.4066
1987,7,3,2,125,3.3694
1987,7,3,3,135,4.8186
1987,7,3,4,134,4.6747
1987,7,3,5,128,7.4967
1987,8,1,1,531,3.6466
1987,8,1,2,234,1.8666
1987,8,1,3,251,2.8425
1987,8,1,4,254,1.5924
1987,8,1,5,651,1.4599
1987,8,2,1,130,2.9253
1987,8,2,2,101,3.8040
1987,8,2,3,111,4.2987
1987,8,2,4,102,5.0476
1987,8,2,5,179,3.0531
1987,8,3,1,109,3.2937
1987,8,3,2,125,4.6213
1987,8,3,3,134,3.9554
1987,8,3,4,133,3.5155
1987,8,3,5,128,4.5326
1987,9,1,1,529,0.1098
1987,9,1,2,234,-1.1390
1987,9,1,3,248,-0.5063
1987,9,1,4,253,-0.8716
1987,9,1,5,649,-1.7451
1987,9,2,1,127,-0.5758
1987,9,2,2,100,-0.6689
1987,9,2,3,111,-2.7479
1987,9,2,4,100,-2.7669
1987,9,2,5,177,-2.2941
1987,9,3,1,109,-2.2025
1987,9,3,2,125,-3.0752
1987,9,3,3,134,-1.3886
1987,9,3,4,132,-2.0308
1987,9,3,5,126,-2.5752
1987,10,1,1,526,-29.7504
1987,10,1,2,233,-26.4606
1987,10,1,3,247,-30.5855
1987,10,1,4,251,-30.0132
1987,10,1,5,648,-32.3732
1987,10,2,1,124,-29.0950
1987,10,2,2,100,-24.3997
1987,10,2,3,110,-28.3473
1987,10,2,4,99,-30.9781
1987,10,2,5,176,-33.5325
1987,10,3,1,109,-18.4010
1987,10,3,2,124,-20.7808
1987,10,3,3,134,-22.7745
1987,10,3,4,132,-22.1463
1987,10,3,5,125,-24.6944
1987,11,1,1,520,-2.7136
1987,11,1,2,229,-3.6755
1987,11,1,3,246,-4.9632
