year,month,rank_ME,rank_BM,nstocks,ret_vw
1971,9,1,5,332,-2.0896
1971,9,2,1,84,0.8038
1971,9,2,2,84,-0.4009
1971,9,2,3,86,-1.1878
1971,9,2,4,80,-0.1851
1971,9,2,5,66,-3.0388
1971,9,3,1,183,0.4589
1971,9,3,2,148,-1.0153
1971,9,3,3,111,-1.5110
1971,9,3,4,89,-1.1010
1971,9,3,5,50,-3.1382
1971,10,1,1,83,-7.2917
1971,10,1,2,131,-7.5282
1971,10,1,3,135,-7.5528
1971,10,1,4,179,-4.2548
1971,10,1,5,332,-7.3104
1971,10,2,1,84,-5.7571
1971,10,2,2,84,-5.4711
1971,10,2,3,86,-2.9646
1971,10,2,4,79,-4.8016
1971,10,2,5,66,-6.9978
1971,10,3,1,183,-3.6925
1971,10,3,2,148,-5.5993
1971,10,3,3,111,-3.4334
1971,10,3,4,89,-3.5362
1971,10,3,5,50,-4.0065
1971,11,1,1,83,-3.1697
1971,11,1,2,131,-5.2774
1971,11,1,3,135,-3.4521
1971,11,1,4,179,-4.6386
1971,11,1,5,332,-4.5542
1971,11,2,1,84,-1.5908
1971,11,2,2,84,-2.6503
1971,11,2,3,86,-1.0350
1971,11,2,4,79,-2.3883
1971,11,2,5,66,-3.9520
1971,11,3,1,183,0.9832
1971,11,3,2,148,-0.1961
1971,11,3,3,111,-0.7579
1971,11,3,4,89,-0.7087
1971,11,3,5,50,-1.6956
1971,12,1,1,82,14.8440
1971,12,1,2,131,14.5815
1971,12,1,3,134,11.7262
1971,12,1,4,179,12.5659
1971,12,1,5,332,12.4906
1971,12,2,1,84,13.4999
1971,12,2,2,84,12.1167
1971,12,2,3,86,11.0958
1971,12,2,4,79,10.1664
1971,12,2,5,66,12.8992
1971,12,3,1,183,8.7880
1971,12,3,2,148,9.9482
1971,12,3,3,111,9.0305
1971,12,3,4,89,7.9404
1971,12,3,5,50,10.0614
1972,1,1,1,82,14.9261
1972,1,1,2,131,13.6473
1972,1,1,3,134,10.9735
1972,1,1,4,179,11.2842
1972,1,1,5,331,14.8028
1972,1,2,1,84,9.4027
1972,1,2,2,83,5.7772
1972,1,2,3,85,4.6346
1972,1,2,4,79,6.0657
1972,1,2,5,66,9.4248
1972,1,3,1,183,2.7418
1972,1,3,2,148,1.4108
1972,1,3,3,111,0.0009
1972,1,3,4,89,1.4961
1972,1,3,5,50,7.2598
1972,2,1,1,81,2.5949
1972,2,1,2,131,5.5707
1972,2,1,3,133,4.2568
1972,2,1,4,179,4.8652
1972,2,1,5,330,3.7640
1972,2,2,1,84,4.8452
1972,2,2,2,83,4.1948
1972,2,2,3,85,3.4226
1972,2,2,4,79,0.4071
1972,2,2,5,65,3.1903
1972,2,3,1,183,4.8449
1972,2,3,2,148,2.8463
1972,2,3,3,111,1.4222
1972,2,3,4,89,0.8188
1972,2,3,5,50,0.5441
1972,3,1,1,81,3.0688
1972,3,1,2,131,-0.1790
1972,3,1,3,133,-1.7404
1972,3,1,4,179,-1.9339
1972,3,1,5,329,-0.5460
1972,3,2,1,84,0.4941
1972,3,2,2,83,1.8351
1972,3,2,3,85,0.4380
1972,3,2,4,79,-0.2503
1972,3,2,5,65,-0.5805
1972,3,3,1,183,2.4341
1972,3,3,2,148,-0.2225
1972,3,3,3,111,-3.0820
1972,3,3,4,89,-1.6745
1972,3,3,5,50,1.7954
1972,4,1,1,80,0.1164
1972,4,1,2,131,0.3323
1972,4,1,3,133,-1.2847
1972,4,1,4,179,1.8317
1972,4,1,5,326,0.5807
1972,4,2,1,84,0.6903
1972,4,2,2,83,1.5050
1972,4,2,3,85,0.9357
1972,4,2,4,79,1.5334
1972,4,2,5,65,0.3706
1972,4,3,1,183,0.8932
1972,4,3,2,148,-0.0012
1972,4,3,3,111,-0.4654
1972,4,3,4,89,0.3209
1972,4,3,5,50,0.8017
1972,5,1,1,79,-1.4373
1972,5,1,2,130,-1.2488
1972,5,1,3,133,-4.0671
1972,5,1,4,179,-2.0844
1972,5,1,5,325,-2.0813
1972,5,2,1,84,-1.6773
1972,5,2,2,83,-1.6462
1972,5,2,3,85,0.1169
1972,5,2,4,79,-2.0812
1972,5,2,5,65,-2.7527
1972,5,3,1,182,3.3742
1972,5,3,2,148,-0.5431
1972,5,3,3,111,2.8850
1972,5,3,4,89,1.0250
1972,5,3,5,50,-1.5765
1972,6,1,1,79,-2.8818
1972,6,1,2,130,-4.8135
1972,6,1,3,133,-3.3363
1972,6,1,4,178,-2.8288
1972,6,1,5,325,-3.7854
1972,6,2,1,84,-3.4876
1972,6,2,2,83,-2.5362
1972,6,2,3,85,-1.7999
1972,6,2,4,79,-4.0355
1972,6,2,5,65,-1.1991
1972,6,3,1,181,-0.8880
1972,6,3,2,148,-3.0400
1972,6,3,3,111,-2.6111
1972,6,3,4,89,-2.6107
1972,6,3,5,50,-6.7448
1972,7,1,1,74,-6.4213
1972,7,1,2,167,-4.8406
1972,7,1,3,154,-4.4024
1972,7,1,4,172,-3.3013
1972,7,1,5,325,-2.2848
1972,7,2,1,83,-5.5782
1972,7,2,2,97,-3.0374
1972,7,2,3,86,-4.3478
1972,7,2,4,86,-1.2927
1972,7,2,5,80,-1.9347
1972,7,3,1,200,1.2861
1972,7,3,2,141,-2.3272
1972,7,3,3,126,-1.0524
1972,7,3,4,94,-1.0065
1972,7,3,5,52,-1.5408
1972,8,1,1,74,-1.2094
1972,8,1,2,166,-2.0861
1972,8,1,3,153,0.4676
1972,8,1,4,172,-0.1718
1972,8,1,5,323,1.7438
1972,8,2,1,82,-0.5332
1972,8,2,2,97,0.5152
1972,8,2,3,86,3.0140
1972,8,2,4,86,2.5236
1972,8,2,5,80,4.6857
1972,8,3,1,200,0.5609
1972,8,3,2,141,5.6181
1972,8,3,3,126,6.2094
1972,8,3,4,94,8.5521
1972,8,3,5,52,6.2233
1972,9,1,1,74,-5.7088
1972,9,1,2,167,-4.7853
1972,9,1,3,153,-4.4703
1972,9,1,4,172,-4.0177
1972,9,1,5,321,-4.2525
1972,9,2,1,82,-2.8077
1972,9,2,2,97,-3.1794
1972,9,2,3,85,-2.1963
1972,9,2,4,86,-2.1038
1972,9,2,5,79,-3.0493
1972,9,3,1,200,-0.0209
1972,9,3,2,140,-2.5776
1972,9,3,3,126,-1.7019
1972,9,3,4,94,1.4794
1972,9,3,5,52,-3.6711
1972,10,1,1,74,-3.5280
1972,10,1,2,166,-3.1743
1972,10,1,3,153,-2.5607
1972,10,1,4,171,-2.0059
1972,10,1,5,319,-2.0128
1972,10,2,1,82,-3.3868
1972,10,2,2,97,-1.8236
1972,10,2,3,85,2.3944
1972,10,2,4,86,0.2901
1972,10,2,5,79,-1.4249
1972,10,3,1,200,0.7279
1972,10,3,2,140,0.2726
1972,10,3,3,126,2.4882
1972,10,3,4,94,2.3440
1972,10,3,5,52,-0.2500
1972,11,1,1,74,-0.6717
1972,11,1,2,165,3.7311
1972,11,1,3,153,4.1653
1972,11,1,4,171,5.5665
1972,11,1,5,320,6.2606
1972,11,2,1,81,5.2067
1972,11,2,2,97,4.8177
1972,11,2,3,85,6.9427
1972,11,2,4,86,5.6449
1972,11,2,5,79,8.6372
1972,11,3,1,200,1.8541
1972,11,3,2,139,7.6952
1972,11,3,3,126,7.0522
1972,11,3,4,94,8.0939
1972,11,3,5,52,11.4166
1972,12,1,1,74,-0.8194
1972,12,1,2,164,-2.9070
1972,12,1,3,153,-2.4132
1972,12,1,4,171,-2.1507
1972,12,1,5,320,-1.4429
1972,12,2,1,81,-0.6205
1972,12,2,2,97,-0.2241
1972,12,2,3,85,0.3840
1972,12,2,4,86,-1.9243
1972,12,2,5,78,-2.2017
1972,12,3,1,200,3.4192
1972,12,3,2,140,-0.6124
1972,12,3,3,126,-0.5842
1972,12,3,4,94,0.0499
1972,12,3,5,52,-3.3935
1973,1,1,1,74,-9.1956
1973,1,1,2,164,-4.0672
1973,1,1,3,153,-3.8606
1973,1,1,4,171,-3.4217
1973,1,1,5,320,-2.2427
1973,1,2,1,80,-8.9971
1973,1,2,2,97,-6.1153
1973,1,2,3,85,-6.8883
1973,1,2,4,86,-3.9319
1973,1,2,5,78,-4.5462
1973,1,3,1,200,-1.8621
1973,1,3,2,140,-4.7036
1973,1,3,3,126,-2.2986
1973,1,3,4,94,0.4292
1973,1,3,5,52,-3.2214
1973,2,1,1,74,-13.6123
1973,2,1,2,163,-9.3130
1973,2,1,3,153,-8.5682
1973,2,1,4,171,-8.5669
1973,2,1,5,318,-5.8432
1973,2,2,1,80,-12.1614
1973,2,2,2,97,-8.9906
1973,2,2,3,84,-9.1989
1973,2,2,4,86,-4.4811
1973,2,2,5,78,-5.2751
1973,2,3,1,200,-2.7297
1973,2,3,2,140,-3.8977
1973,2,3,3,126,-4.7483
1973,2,3,4,94,-5.6303
1973,2,3,5,52,-3.2822
1973,3,1,1,73,-6.4517
1973,3,1,2,162,-3.7057
1973,3,1,3,152,-2.5926
1973,3,1,4,171,-0.7446
1973,3,1,5,318,-2.1383
1973,3,2,1,80,-4.6497
1973,3,2,2,97,-3.3574
1973,3,2,3,84,-2.2293
1973,3,2,4,86,-2.4031
1973,3,2,5,78,-0.0068
1973,3,3,1,199,-1.0694
1973,3,3,2,140,-2.0324
1973,3,3,3,125,1.1686
1973,3,3,4,94,1.2388
1973,3,3,5,52,1.3402
1973,4,1,1,73,-11.7140
1973,4,1,2,161,-9.0690
1973,4,1,3,152,-7.0043
1973,4,1,4,170,-6.1692
1973,4,1,5,317,-5.2170
1973,4,2,1,81,-12.4754
1973,4,2,2,97,-7.6316
1973,4,2,3,84,-5.8632
1973,4,2,4,86,-3.7834
1973,4,2,5,78,-3.4645
1973,4,3,1,199,-6.2758
1973,4,3,2,140,-3.9748
1973,4,3,3,124,-2.0675
1973,4,3,4,94,-0.6455
1973,4,3,5,52,-3.0622
1973,5,1,1,73,-10.3966
1973,5,1,2,160,-10.3680
1973,5,1,3,152,-8.7317
1973,5,1,4,169,-7.7639
1973,5,1,5,316,-8.4802
1973,5,2,1,81,-9.5976
1973,5,2,2,97,-8.3258
1973,5,2,3,84,-7.4669
1973,5,2,4,86,-4.6870
1973,5,2,5,78,-9.1584
1973,5,3,1,199,-0.3875
1973,5,3,2,140,-2.8052
1973,5,3,3,125,-1.2414
1973,5,3,4,93,-2.9591
1973,5,3,5,52,-4.9016
1973,6,1,1,72,-4.7891
1973,6,1,2,160,-3.9768
1973,6,1,3,151,-4.7846
1973,6,1,4,169,-2.8536
1973,6,1,5,310,-2.3485
1973,6,2,1,81,-6.6826
1973,6,2,2,96,-3.3202
1973,6,2,3,84,-2.8376
1973,6,2,4,86,-3.1512
1973,6,2,5,78,-0.8247
1973,6,3,1,198,-0.7943
1973,6,3,2,140,-2.2123
1973,6,3,3,125,-0.2351
1973,6,3,4,93,-0.9873
1973,6,3,5,52,-2.7036
1973,7,1,1,158,21.2845
1973,7,1,2,255,17.0459
1973,7,1,3,194,11.7753
1973,7,1,4,276,14.2697
1973,7,1,5,432,11.4259
1973,7,2,1,119,20.8959
1973,7,2,2,123,11.8045
1973,7,2,3,103,11.4434
1973,7,2,4,97,5.7571
1973,7,2,5,100,8.3765
1973,7,3,1,236,6.2037
1973,7,3,2,159,5.9553
1973,7,3,3,139,0.2652
1973,7,3,4,122,1.7603
1973,7,3,5,58,4.9183
1973,8,1,1,157,-6.1506
1973,8,1,2,253,-7.7277
1973,8,1,3,194,-6.2217
1973,8,1,4,275,-6.4711
1973,8,1,5,431,-4.7896
1973,8,2,1,119,-2.7464
1973,8,2,2,123,-4.1607
1973,8,2,3,103,-3.8579
1973,8,2,4,97,-4.9829
1973,8,2,5,100,-2.0615
1973,8,3,1,236,-3.5042
1973,8,3,2,159,-2.9838
1973,8,3,3,139,-3.3355
1973,8,3,4,122,-2.6261
1973,8,3,5,58,0.5003
1973,9,1,1,156,13.9577
1973,9,1,2,251,12.1235
1973,9,1,3,192,7.2728
1973,9,1,4,274,8.4603
1973,9,1,5,430,6.9197
1973,9,2,1,118,12.2451
1973,9,2,2,122,10.3516
1973,9,2,3,101,10.2051
1973,9,2,4,97,8.2266
1973,9,2,5,100,11.0939
1973,9,3,1,235,0.8488
1973,9,3,2,159,9.0437
1973,9,3,3,139,8.7789
1973,9,3,4,122,8.9924
1973,9,3,5,58,9.3322
1973,10,1,1,156,-3.2957
1973,10,1,2,251,-0.1108
1973,10,1,3,192,0.6000
1973,10,1,4,274,-0.0535
1973,10,1,5,427,2.1973
1973,10,2,1,118,-1.9537
1973,10,2,2,122,-0.7430
1973,10,2,3,102,1.7368
1973,10,2,4,97,0.8147
1973,10,2,5,100,0.7419
1973,10,3,1,234,0.3751
1973,10,3,2,158,-0.6457
1973,10,3,3,139,1.0431
1973,10,3,4,122,-2.5161
1973,10,3,5,58,2.8887
1973,11,1,1,156,-25.1785
1973,11,1,2,252,-21.8572
1973,11,1,3,192,-19.9362
1973,11,1,4,275,-17.3647
1973,11,1,5,429,-18.1761
1973,11,2,1,118,-23.2833
1973,11,2,2,122,-19.0332
1973,11,2,3,101,-19.2775
1973,11,2,4,97,-14.0617
1973,11,2,5,100,-16.2303
1973,11,3,1,234,-11.3560
1973,11,3,2,158,-14.7815
1973,11,3,3,139,-11.5928
1973,11,3,4,122,-7.9784
1973,11,3,5,58,-12.7166
1973,12,1,1,155,-4.0392
1973,12,1,2,249,-4.8331
1973,12,1,3,191,-4.1470
1973,12,1,4,275,-2.8396
1973,12,1,5,428,-3.1596
1973,12,2,1,117,-1.3386
1973,12,2,2,121,-2.9278
1973,12,2,3,101,0.3336
1973,12,2,4,97,1.2460
1973,12,2,5,98,0.2684
1973,12,3,1,235,-1.8692
1973,12,3,2,158,0.9435
1973,12,3,3,139,7.7430
1973,12,3,4,122,5.0937
1973,12,3,5,58,9.0682
1974,1,1,1,153,11.4796
1974,1,1,2,250,14.5879
1974,1,1,3,191,15.2389
1974,1,1,4,275,12.7250
1974,1,1,5,426,18.4899
1974,1,2,1,116,4.3053
1974,1,2,2,122,7.3434
1974,1,2,3,101,9.0237
1974,1,2,4,97,8.2653
1974,1,2,5,98,13.7211
1974,1,3,1,235,-1.6108
1974,1,3,2,158,1.6617
1974,1,3,3,139,-2.3017
1974,1,3,4,122,2.0594
1974,1,3,5,58,3.4751
1974,2,1,1,153,-0.6752
1974,2,1,2,249,-2.3376
1974,2,1,3,189,-0.1133
1974,2,1,4,273,-0.3733
1974,2,1,5,421,1.1013
1974,2,2,1,116,0.8275
1974,2,2,2,122,1.6101
1974,2,2,3,101,1.0593
1974,2,2,4,97,1.4315
1974,2,2,5,98,4.0984
1974,2,3,1,234,-1.4780
1974,2,3,2,158,1.7263
1974,2,3,3,139,-0.4044
1974,2,3,4,122,2.9036
1974,2,3,5,58,3.9680
1974,3,1,1,152,-0.6492
1974,3,1,2,245,-1.6513
1974,3,1,3,189,0.5343
1974,3,1,4,270,1.5360
1974,3,1,5,420,2.4592
1974,3,2,1,116,-1.8825
1974,3,2,2,121,1.1227
1974,3,2,3,101,-0.5155
1974,3,2,4,97,-1.4285
1974,3,2,5,98,-0.1325
1974,3,3,1,234,-1.4308
1974,3,3,2,157,-3.3859
1974,3,3,3,139,-2.3935
1974,3,3,4,122,-3.1438
1974,3,3,5,58,-3.5281
1974,4,1,1,152,-4.5644
1974,4,1,2,244,-5.8590
1974,4,1,3,190,-5.0394
1974,4,1,4,270,-5.6405
1974,4,1,5,419,-3.9446
1974,4,2,1,116,-7.9847
1974,4,2,2,121,-6.8081
1974,4,2,3,100,-3.9811
1974,4,2,4,97,-4.1624
1974,4,2,5,98,-2.5892
1974,4,3,1,234,-2.9037
1974,4,3,2,157,-4.4616
1974,4,3,3,139,-4.9223
1974,4,3,4,122,-5.9563
1974,4,3,5,58,-3.6772
1974,5,1,1,152,-8.4132
1974,5,1,2,242,-7.4862
1974,5,1,3,190,-7.8386
1974,5,1,4,270,-7.5543
1974,5,1,5,415,-6.0006
1974,5,2,1,116,-6.6557
1974,5,2,2,120,-7.8077
1974,5,2,3,101,-6.8345
1974,5,2,4,95,-7.0378
1974,5,2,5,98,-7.2457
1974,5,3,1,234,-0.7877
1974,5,3,2,157,-3.9956
1974,5,3,3,139,-5.3330
1974,5,3,4,122,-3.4398
1974,5,3,5,58,-8.1533
1974,6,1,1,152,-3.6245
1974,6,1,2,243,-3.4424
1974,6,1,3,189,-2.4156
1974,6,1,4,269,-2.1935
1974,6,1,5,413,-1.3667
1974,6,2,1,116,-4.0112
1974,6,2,2,120,-1.3423
1974,6,2,3,100,-2.0325
1974,6,2,4,95,-1.9587
1974,6,2,5,97,-0.1985
1974,6,3,1,234,-1.3748
1974,6,3,2,157,-2.0337
1974,6,3,3,139,-1.3050
1974,6,3,4,122,-2.4413
1974,6,3,5,58,-0.5593
1974,7,1,1,224,-8.6756
1974,7,1,2,264,-5.4221
1974,7,1,3,260,-4.8076
1974,7,1,4,389,-4.8479
1974,7,1,5,662,-4.1685
1974,7,2,1,137,-7.1823
1974,7,2,2,150,-5.2705
1974,7,2,3,138,-3.9210
1974,7,2,4,115,-4.2257
1974,7,2,5,100,-0.8439
1974,7,3,1,286,-10.6657
1974,7,3,2,176,-4.2140
1974,7,3,3,127,-3.4611
1974,7,3,4,100,-2.1859
1974,7,3,5,45,-4.3103
1974,8,1,1,223,-8.7646
1974,8,1,2,263,-8.2923
1974,8,1,3,256,-7.1630
1974,8,1,4,389,-6.9611
1974,8,1,5,658,-7.0274
1974,8,2,1,137,-8.5650
1974,8,2,2,148,-11.0111
1974,8,2,3,137,-6.2132
1974,8,2,4,114,-8.1065
1974,8,2,5,100,-5.9463
1974,8,3,1,286,-10.0714
1974,8,3,2,176,-7.5593
1974,8,3,3,127,-4.7751
1974,8,3,4,100,-6.8040
1974,8,3,5,45,-7.4931
1974,9,1,1,222,-12.9282
1974,9,1,2,261,-9.2289
1974,9,1,3,253,-6.7943
1974,9,1,4,386,-7.8980
1974,9,1,5,651,-8.1554
1974,9,2,1,136,-14.8953
1974,9,2,2,149,-7.5878
1974,9,2,3,136,-7.9008
1974,9,2,4,114,-7.0276
1974,9,2,5,100,-7.8996
1974,9,3,1,285,-14.9911
1974,9,3,2,176,-9.6365
1974,9,3,3,127,-5.2881
1974,9,3,4,100,-5.9023
1974,9,3,5,45,-7.4252
1974,10,1,1,220,15.1485
1974,10,1,2,260,9.3478
1974,10,1,3,252,6.8863
1974,10,1,4,385,7.2293
1974,10,1,5,643,8.2978
1974,10,2,1,134,17.2562
1974,10,2,2,148,10.9734
1974,10,2,3,136,6.2507
1974,10,2,4,113,8.7814
1974,10,2,5,100,7.9807
1974,10,3,1,284,21.5242
1974,10,3,2,176,12.9220
1974,10,3,3,126,12.8466
1974,10,3,4,100,8.9057
1974,10,3,5,45,4.1404
1974,11,1,1,220,-5.7502
1974,11,1,2,259,-5.5796
1974,11,1,3,252,-5.0509
1974,11,1,4,381,-4.8641
1974,11,1,5,640,-7.2696
1974,11,2,1,134,-4.7914
1974,11,2,2,148,-4.3522
1974,11,2,3,136,-4.3718
1974,11,2,4,113,-3.7378
1974,11,2,5,100,-6.0860
1974,11,3,1,284,-4.5422
1974,11,3,2,176,-3.2237
1974,11,3,3,126,-3.6698
1974,11,3,4,100,-3.3409
1974,11,3,5,45,-4.5055
1974,12,1,1,219,-6.9354
1974,12,1,2,258,-8.3952
1974,12,1,3,250,-6.5535
1974,12,1,4,382,-7.5783
1974,12,1,5,634,-8.7609
1974,12,2,1,135,-7.2478
1974,12,2,2,147,-5.6962
1974,12,2,3,135,-5.2653
1974,12,2,4,114,-5.9954
1974,12,2,5,100,-5.0183
1974,12,3,1,284,-4.0311
1974,12,3,2,176,0.0924
1974,12,3,3,125,0.4922
1974,12,3,4,100,-2.3493
1974,12,3,5,45,-2.4557
1975,1,1,1,220,24.7618
1975,1,1,2,257,28.6332
1975,1,1,3,251,28.2334
1975,1,1,4,378,27.6550
1975,1,1,5,631,33.3416
1975,1,2,1,135,22.6774
1975,1,2,2,145,27.0385
1975,1,2,3,134,25.4752
1975,1,2,4,114,26.6526
1975,1,2,5,100,29.3349
1975,1,3,1,284,9.5489
1975,1,3,2,175,15.0381
1975,1,3,3,126,15.6244
1975,1,3,4,100,22.7778
1975,1,3,5,45,20.9870
1975,2,1,1,219,7.7325
1975,2,1,2,255,6.3828
1975,2,1,3,251,3.6540
1975,2,1,4,379,3.7432
1975,2,1,5,626,4.9908
1975,2,2,1,135,8.4279
1975,2,2,2,145,5.0422
1975,2,2,3,134,3.2453
1975,2,2,4,114,3.5656
1975,2,2,5,99,2.7152
1975,2,3,1,284,9.9396
1975,2,3,2,175,3.4485
1975,2,3,3,126,3.4895
1975,2,3,4,100,2.9842
1975,2,3,5,45,0.6682
1975,3,1,1,215,8.7829
1975,3,1,2,257,10.9422
1975,3,1,3,251,8.3936
1975,3,1,4,377,7.5692
1975,3,1,5,628,9.4236
1975,3,2,1,135,5.2567
1975,3,2,2,145,8.1716
1975,3,2,3,134,6.7817
1975,3,2,4,114,6.8144
1975,3,2,5,99,8.1247
1975,3,3,1,283,3.2123
1975,3,3,2,175,2.7193
1975,3,3,3,126,-0.0680
1975,3,3,4,100,6.5692
1975,3,3,5,45,5.7381
1975,4,1,1,217,7.7167
1975,4,1,2,257,6.8704
1975,4,1,3,249,3.6263
1975,4,1,4,378,3.1886
1975,4,1,5,627,3.7398
1975,4,2,1,135,7.8374
1975,4,2,2,145,4.8337
1975,4,2,3,134,3.2698
1975,4,2,4,114,2.7521
1975,4,2,5,99,4.4770
1975,4,3,1,283,6.0386
1975,4,3,2,175,4.7373
1975,4,3,3,126,1.4867
1975,4,3,4,100,5.4291
1975,4,3,5,45,6.2877
1975,5,1,1,217,11.8239
1975,5,1,2,257,11.7257
1975,5,1,3,250,7.8399
1975,5,1,4,378,8.0681
1975,5,1,5,626,7.0081
1975,5,2,1,135,10.5887
1975,5,2,2,144,8.4431
1975,5,2,3,134,6.2801
1975,5,2,4,114,9.0003
1975,5,2,5,99,4.7402
1975,5,3,1,283,5.0887
1975,5,3,2,175,8.1460
1975,5,3,3,126,4.6494
1975,5,3,4,100,1.1559
1975,5,3,5,45,2.4681
1975,6,1,1,217,5.7737
1975,6,1,2,254,7.6649
1975,6,1,3,248,7.4451
1975,6,1,4,377,8.9059
1975,6,1,5,622,7.8050
1975,6,2,1,135,7.9914
1975,6,2,2,143,6.6019
1975,6,2,3,134,7.1652
1975,6,2,4,114,7.5131
1975,6,2,5,99,3.5139
1975,6,3,1,283,3.5701
1975,6,3,2,175,7.0817
1975,6,3,3,126,5.5211
1975,6,3,4,99,8.3833
1975,6,3,5,45,7.6838
1975,7,1,1,226,-2.1221
1975,7,1,2,290,-0.0334
1975,7,1,3,297,-1.4783
1975,7,1,4,483,-0.1527
1975,7,1,5,714,-0.4210
1975,7,2,1,142,-4.0239
1975,7,2,2,152,-3.6556
1975,7,2,3,126,-3.6213
1975,7,2,4,148,-2.8318
1975,7,2,5,91,-4.3497
1975,7,3,1,280,-7.9910
1975,7,3,2,190,-4.1736
1975,7,3,3,133,-3.7236
1975,7,3,4,86,-5.5314
1975,7,3,5,41,-4.4714
1975,8,1,1,222,-6.8661
1975,8,1,2,289,-6.6807
1975,8,1,3,295,-4.6958
1975,8,1,4,481,-5.1693
1975,8,1,5,710,-7.2453
1975,8,2,1,142,-2.5925
1975,8,2,2,152,-4.9230
1975,8,2,3,126,-4.2526
1975,8,2,4,148,-3.5691
1975,8,2,5,91,-7.5619
1975,8,3,1,280,-2.1061
1975,8,3,2,190,-1.3814
1975,8,3,3,133,-1.5276
1975,8,3,4,85,0.8765
1975,8,3,5,41,-2.9296
1975,9,1,1,224,-5.6037
1975,9,1,2,288,-2.2304
1975,9,1,3,297,-3.4536
1975,9,1,4,479,-2.8636
1975,9,1,5,713,-3.3680
1975,9,2,1,140,-4.0669
1975,9,2,2,152,-3.8729
1975,9,2,3,125,-3.3167
1975,9,2,4,148,-3.0085
1975,9,2,5,91,-3.7900
1975,9,3,1,280,-4.3048
1975,9,3,2,190,-1.4208
1975,9,3,3,132,-2.2419
1975,9,3,4,85,-4.1718
1975,9,3,5,41,-4.8743
1975,10,1,1,223,1.5514
1975,10,1,2,285,0.8608
1975,10,1,3,297,2.8246
1975,10,1,4,477,3.0323
1975,10,1,5,710,1.2023
1975,10,2,1,139,1.0707
1975,10,2,2,152,3.2638
1975,10,2,3,126,2.9495
1975,10,2,4,148,4.1027
1975,10,2,5,90,2.3239
1975,10,3,1,280,7.0350
1975,10,3,2,190,5.7464
1975,10,3,3,132,5.7574
1975,10,3,4,85,5.5639
1975,10,3,5,41,4.6890
1975,11,1,1,222,0.1552
1975,11,1,2,285,1.8467
1975,11,1,3,296,2.0012
1975,11,1,4,478,2.5202
1975,11,1,5,708,4.3358
1975,11,2,1,139,-0.4664
1975,11,2,2,152,4.0100
1975,11,2,3,126,3.5159
1975,11,2,4,148,4.2985
1975,11,2,5,89,3.5564
1975,11,3,1,280,3.0713
1975,11,3,2,189,1.9891
1975,11,3,3,131,3.0226
1975,11,3,4,85,4.7516
1975,11,3,5,41,4.3990
1975,12,1,1,223,-0.9505
1975,12,1,2,285,-0.7704
1975,12,1,3,295,-1.5098
1975,12,1,4,476,-1.1500
1975,12,1,5,700,-1.7531
1975,12,2,1,137,-2.2961
1975,12,2,2,152,-2.4113
1975,12,2,3,126,-0.1884
1975,12,2,4,148,-0.5716
1975,12,2,5,89,0.1770
1975,12,3,1,280,-2.5988
1975,12,3,2,190,0.8534
1975,12,3,3,132,0.5033
1975,12,3,4,85,0.0323
1975,12,3,5,41,2.4287
1976,1,1,1,221,15.6334
1976,1,1,2,282,18.3040
1976,1,1,3,294,20.6954
1976,1,1,4,474,22.4842
1976,1,1,5,701,27.4329
1976,1,2,1,137,14.2098
1976,1,2,2,150,16.3268
1976,1,2,3,125,19.4000
1976,1,2,4,148,19.9570
1976,1,2,5,89,23.4417
1976,1,3,1,279,11.4478
1976,1,3,2,190,10.6356
1976,1,3,3,132,14.0189
1976,1,3,4,85,17.2402
1976,1,3,5,41,19.7724
1976,2,1,1,215,9.2244
1976,2,1,2,276,7.6671
1976,2,1,3,288,10.6017
1976,2,1,4,454,11.6823
1976,2,1,5,674,15.1915
1976,2,2,1,136,5.7547
1976,2,2,2,150,5.0610
1976,2,2,3,125,5.9145
1976,2,2,4,146,8.2699
1976,2,2,5,89,11.1019
1976,2,3,1,280,-1.9952
1976,2,3,2,189,1.5868
1976,2,3,3,132,0.5552
1976,2,3,4,85,1.7815
1976,2,3,5,41,7.9170
1976,3,1,1,218,3.2963
1976,3,1,2,281,1.9190
1976,3,1,3,291,1.8706
1976,3,1,4,470,0.8707
1976,3,1,5,706,1.4380
1976,3,2,1,136,1.5024
1976,3,2,2,150,1.0618
1976,3,2,3,125,1.9698
1976,3,2,4,147,1.1479
1976,3,2,5,89,2.9144
1976,3,3,1,279,2.9864
1976,3,3,2,190,2.9024
1976,3,3,3,132,2.8639
1976,3,3,4,85,1.4638
1976,3,3,5,40,3.0823
1976,4,1,1,216,-1.2502
1976,4,1,2,273,-0.7300
1976,4,1,3,288,-2.3601
1976,4,1,4,465,-1.3580
1976,4,1,5,684,-1.6519
1976,4,2,1,136,-0.9509
1976,4,2,2,150,-0.6325
1976,4,2,3,124,-1.0502
1976,4,2,4,146,-0.3471
1976,4,2,5,88,-1.5308
1976,4,3,1,279,-2.1719
1976,4,3,2,190,0.4152
1976,4,3,3,132,1.3489
1976,4,3,4,85,0.1974
1976,4,3,5,40,-1.6416
1976,5,1,1,215,-1.9498
1976,5,1,2,277,-1.6393
1976,5,1,3,290,-1.6076
1976,5,1,4,471,-3.2956
1976,5,1,5,693,-4.5194
1976,5,2,1,136,0.5704
1976,5,2,2,150,-2.2380
