year,month,rank_ME,rank_TV_1,nstocks,ret_vw
2001,3,2,1,80,-0.9447
2001,3,2,2,85,-2.3371
2001,3,2,3,146,-2.6035
2001,3,2,4,249,-4.1827
2001,3,2,5,539,-13.1609
2001,3,3,1,162,-3.5824
2001,3,3,2,174,-5.4718
2001,3,3,3,167,-6.0505
2001,3,3,4,161,-5.4517
2001,3,3,5,304,-17.0484
2001,4,1,1,181,2.6632
2001,4,1,2,126,6.3453
2001,4,1,3,182,5.8429
2001,4,1,4,315,7.5192
2001,4,1,5,2011,8.2638
2001,4,2,1,97,3.4117
2001,4,2,2,97,6.9206
2001,4,2,3,123,7.3066
2001,4,2,4,185,7.8919
2001,4,2,5,577,15.9775
2001,4,3,1,133,5.0118
2001,4,3,2,167,3.1623
2001,4,3,3,175,6.0503
2001,4,3,4,176,11.9035
2001,4,3,5,293,17.4418
2001,5,1,1,199,9.7703
2001,5,1,2,141,11.5445
2001,5,1,3,179,11.3024
2001,5,1,4,361,11.8685
2001,5,1,5,1899,9.8347
2001,5,2,1,86,3.2270
2001,5,2,2,106,4.3796
2001,5,2,3,132,6.1280
2001,5,2,4,209,5.9280
2001,5,2,5,496,5.7998
2001,5,3,1,140,1.5056
2001,5,3,2,164,2.0410
2001,5,3,3,159,0.8146
2001,5,3,4,170,2.0228
2001,5,3,5,333,-4.5973
2001,6,1,1,146,2.1100
2001,6,1,2,113,3.1074
2001,6,1,3,192,1.3974
2001,6,1,4,381,4.3584
2001,6,1,5,1868,2.0378
2001,6,2,1,83,6.5544
2001,6,2,2,108,3.9367
2001,6,2,3,140,2.3669
2001,6,2,4,221,5.1386
2001,6,2,5,519,4.7120
2001,6,3,1,161,-3.6850
2001,6,3,2,163,-2.9910
2001,6,3,3,177,-2.7111
2001,6,3,4,180,-1.7885
2001,6,3,5,261,-1.2952
2001,7,1,1,170,1.5502
2001,7,1,2,134,-0.4268
2001,7,1,3,220,-0.2792
2001,7,1,4,387,0.5074
2001,7,1,5,1678,-7.8666
2001,7,2,1,64,0.1502
2001,7,2,2,87,-0.6804
2001,7,2,3,123,-0.6636
2001,7,2,4,241,-3.1826
2001,7,2,5,582,-12.2866
2001,7,3,1,182,2.2298
2001,7,3,2,176,-0.6411
2001,7,3,3,165,-2.5283
2001,7,3,4,169,-4.7490
2001,7,3,5,258,-8.6654
2001,8,1,1,184,-0.5076
2001,8,1,2,164,-0.4960
2001,8,1,3,233,-1.3680
2001,8,1,4,427,-3.8035
2001,8,1,5,1612,-7.1583
2001,8,2,1,90,1.7943
2001,8,2,2,88,0.0031
2001,8,2,3,133,-0.5976
2001,8,2,4,235,-3.9500
2001,8,2,5,506,-9.8527
2001,8,3,1,150,0.4373
2001,8,3,2,170,-3.2652
2001,8,3,3,179,-6.9661
2001,8,3,4,171,-10.0889
2001,8,3,5,254,-13.2327
2001,9,1,1,129,-7.8953
2001,9,1,2,111,-10.5517
2001,9,1,3,201,-10.8122
2001,9,1,4,333,-13.9737
2001,9,1,5,1835,-19.3672
2001,9,2,1,80,-9.5947
2001,9,2,2,103,-14.8494
2001,9,2,3,135,-13.7484
2001,9,2,4,243,-15.4801
2001,9,2,5,452,-22.5262
2001,9,3,1,158,-2.2265
2001,9,3,2,172,-3.1761
2001,9,3,3,188,-10.4105
2001,9,3,4,169,-13.3379
2001,9,3,5,220,-23.7461
2001,10,1,1,215,2.8371
2001,10,1,2,188,6.0729
2001,10,1,3,265,7.8574
2001,10,1,4,401,10.3677
2001,10,1,5,1522,15.3310
2001,10,2,1,85,3.2027
2001,10,2,2,130,4.6833
2001,10,2,3,160,7.5171
2001,10,2,4,254,10.9380
2001,10,2,5,391,19.1207
2001,10,3,1,160,1.3251
2001,10,3,2,183,-1.5522
2001,10,3,3,194,8.5739
2001,10,3,4,191,5.4374
2001,10,3,5,151,8.2265
2001,11,1,1,163,3.3655
2001,11,1,2,132,8.3683
2001,11,1,3,215,9.2627
2001,11,1,4,325,8.6268
2001,11,1,5,1696,12.6569
2001,11,2,1,73,4.1592
2001,11,2,2,110,3.9028
2001,11,2,3,136,5.6080
2001,11,2,4,228,10.2086
2001,11,2,5,484,15.0021
2001,11,3,1,161,2.2649
2001,11,3,2,164,6.1021
2001,11,3,3,179,10.5498
2001,11,3,4,180,13.9884
2001,11,3,5,214,16.3100
2001,12,1,1,136,5.9790
2001,12,1,2,105,6.9859
2001,12,1,3,208,7.8309
2001,12,1,4,377,9.9605
2001,12,1,5,1638,9.7658
2001,12,2,1,70,5.7459
2001,12,2,2,102,5.7011
2001,12,2,3,171,6.2861
2001,12,2,4,259,8.7196
2001,12,2,5,435,8.7827
2001,12,3,1,164,0.3016
2001,12,3,2,180,2.3273
2001,12,3,3,165,2.7372
2001,12,3,4,192,-1.9456
2001,12,3,5,205,0.2279
2002,1,1,1,114,2.1608
2002,1,1,2,92,1.6904
2002,1,1,3,165,0.8083
2002,1,1,4,364,2.8569
2002,1,1,5,1704,0.3437
2002,1,2,1,70,-0.3417
2002,1,2,2,80,0.0148
2002,1,2,3,163,0.4297
2002,1,2,4,270,-0.7387
2002,1,2,5,461,-5.8466
2002,1,3,1,182,0.4703
2002,1,3,2,191,-2.2113
2002,1,3,3,168,-0.0477
2002,1,3,4,166,-2.3707
2002,1,3,5,191,-3.9810
2002,2,1,1,124,1.4033
2002,2,1,2,114,1.0570
2002,2,1,3,168,-1.4971
2002,2,1,4,392,-3.5419
2002,2,1,5,1665,-9.9259
2002,2,2,1,76,1.4899
2002,2,2,2,111,2.5164
2002,2,2,3,136,0.7024
2002,2,2,4,249,-1.3058
2002,2,2,5,416,-12.4357
2002,2,3,1,171,2.4433
2002,2,3,2,178,1.0286
2002,2,3,3,180,-1.9514
2002,2,3,4,182,-6.1733
2002,2,3,5,190,-16.3411
2002,3,1,1,159,6.4326
2002,3,1,2,110,6.9744
2002,3,1,3,202,9.1597
2002,3,1,4,387,9.3195
2002,3,1,5,1650,11.0048
2002,3,2,1,74,7.1490
2002,3,2,2,89,7.7715
2002,3,2,3,154,8.2211
2002,3,2,4,240,8.2125
2002,3,2,5,391,11.5928
2002,3,3,1,167,2.7074
2002,3,3,2,180,2.2185
2002,3,3,3,171,1.4652
2002,3,3,4,161,5.0940
2002,3,3,5,182,8.8403
2002,4,1,1,151,5.3359
2002,4,1,2,115,4.2601
2002,4,1,3,185,5.0439
2002,4,1,4,399,-0.0344
2002,4,1,5,1638,-4.1875
2002,4,2,1,72,3.0381
2002,4,2,2,122,3.1160
2002,4,2,3,137,0.7915
2002,4,2,4,220,1.8096
2002,4,2,5,399,-9.0018
2002,4,3,1,162,-4.0089
2002,4,3,2,164,-7.0032
2002,4,3,3,166,-5.3453
2002,4,3,4,162,-4.7391
2002,4,3,5,203,-14.5702
2002,5,1,1,136,0.4595
2002,5,1,2,122,-2.9762
2002,5,1,3,174,-0.4233
2002,5,1,4,309,-1.5985
2002,5,1,5,1788,-6.8349
2002,5,2,1,65,-2.0625
2002,5,2,2,106,-1.7052
2002,5,2,3,122,-2.8915
2002,5,2,4,239,-4.9086
2002,5,2,5,365,-7.9311
2002,5,3,1,161,-0.9772
2002,5,3,2,160,-0.1732
2002,5,3,3,174,0.2204
2002,5,3,4,161,-0.8968
2002,5,3,5,179,-5.5611
2002,6,1,1,130,-3.2557
2002,6,1,2,120,1.5610
2002,6,1,3,202,-1.7332
2002,6,1,4,411,-3.5234
2002,6,1,5,1673,-9.8098
2002,6,2,1,64,-2.9953
2002,6,2,2,111,-2.2426
2002,6,2,3,123,-2.0185
2002,6,2,4,240,-5.1357
2002,6,2,5,327,-10.5036
2002,6,3,1,181,-5.3735
2002,6,3,2,163,-4.1446
2002,6,3,3,175,-6.0876
2002,6,3,4,127,-10.1954
2002,6,3,5,186,-13.6133
2002,7,1,1,163,-6.1444
2002,7,1,2,139,-10.0259
2002,7,1,3,163,-12.2169
2002,7,1,4,359,-16.6353
2002,7,1,5,1638,-17.8966
2002,7,2,1,66,-12.4422
2002,7,2,2,87,-14.2310
2002,7,2,3,139,-15.6499
2002,7,2,4,216,-17.8975
2002,7,2,5,348,-17.5126
2002,7,3,1,178,-8.1821
2002,7,3,2,187,-6.1120
2002,7,3,3,170,-7.2840
2002,7,3,4,127,-9.4522
2002,7,3,5,152,-8.2023
2002,8,1,1,321,-1.7264
2002,8,1,2,162,0.4906
2002,8,1,3,198,-0.5348
2002,8,1,4,325,-2.0742
2002,8,1,5,1476,-2.0636
2002,8,2,1,109,-0.4992
2002,8,2,2,92,0.1851
2002,8,2,3,137,1.4934
2002,8,2,4,177,1.2101
2002,8,2,5,307,-0.8904
2002,8,3,1,116,1.3840
2002,8,3,2,169,1.8891
2002,8,3,3,181,-1.2478
2002,8,3,4,168,-0.1577
2002,8,3,5,183,-0.6099
2002,9,1,1,222,-4.7878
2002,9,1,2,137,-6.4772
2002,9,1,3,188,-8.3123
2002,9,1,4,392,-7.9976
2002,9,1,5,1511,-12.4509
2002,9,2,1,71,-3.8029
2002,9,2,2,99,-5.6795
2002,9,2,3,129,-5.9568
2002,9,2,4,226,-8.2244
2002,9,2,5,297,-12.3879
2002,9,3,1,156,-4.6114
2002,9,3,2,163,-9.5197
2002,9,3,3,172,-10.4588
2002,9,3,4,167,-12.3691
2002,9,3,5,159,-16.4513
2002,10,1,1,265,1.4276
2002,10,1,2,161,1.6158
2002,10,1,3,203,1.2543
2002,10,1,4,325,3.4845
2002,10,1,5,1511,7.9522
2002,10,2,1,76,0.6042
2002,10,2,2,111,2.4522
2002,10,2,3,153,0.0731
2002,10,2,4,198,5.6102
2002,10,2,5,259,9.4847
2002,10,3,1,165,1.0247
2002,10,3,2,183,6.4139
2002,10,3,3,177,9.6210
2002,10,3,4,157,13.0202
2002,10,3,5,123,15.6869
2002,11,1,1,306,4.8549
2002,11,1,2,183,5.8054
2002,11,1,3,205,12.2873
2002,11,1,4,422,15.7537
2002,11,1,5,1270,26.2682
2002,11,2,1,110,2.3719
2002,11,2,2,132,4.2120
2002,11,2,3,139,4.7792
2002,11,2,4,193,10.5129
2002,11,2,5,241,26.2660
2002,11,3,1,149,0.5627
2002,11,3,2,185,2.9403
2002,11,3,3,181,7.4762
2002,11,3,4,163,9.7567
2002,11,3,5,149,22.5684
2002,12,1,1,230,0.5372
2002,12,1,2,132,-1.0144
2002,12,1,3,183,-1.5428
2002,12,1,4,355,-3.6769
2002,12,1,5,1446,-10.1633
2002,12,2,1,67,-0.1410
2002,12,2,2,112,-1.0459
2002,12,2,3,159,-4.6809
2002,12,2,4,199,-6.2648
2002,12,2,5,287,-12.9754
2002,12,3,1,158,-2.0193
2002,12,3,2,169,-4.8889
2002,12,3,3,169,-6.0810
2002,12,3,4,175,-8.0210
2002,12,3,5,159,-15.7250
2003,1,1,1,144,-1.2642
2003,1,1,2,110,-1.1918
2003,1,1,3,178,-2.0761
2003,1,1,4,371,-1.1038
2003,1,1,5,1551,-1.3189
2003,1,2,1,66,-3.1510
2003,1,2,2,99,-4.5164
2003,1,2,3,148,-3.7598
2003,1,2,4,228,-2.7674
2003,1,2,5,274,-2.8894
2003,1,3,1,183,-2.6412
2003,1,3,2,190,-4.5842
2003,1,3,3,171,-2.9609
2003,1,3,4,136,-0.2052
2003,1,3,5,132,-0.0745
2003,2,1,1,234,-2.7003
2003,2,1,2,156,-2.0698
2003,2,1,3,186,-4.2715
2003,2,1,4,346,-3.9337
2003,2,1,5,1385,-4.5331
2003,2,2,1,92,-2.4750
2003,2,2,2,107,-3.8048
2003,2,2,3,146,-6.4196
2003,2,2,4,191,-4.3580
2003,2,2,5,292,-3.0877
2003,2,3,1,147,-2.6099
2003,2,3,2,179,-0.6028
2003,2,3,3,162,-0.5568
2003,2,3,4,169,-1.7993
2003,2,3,5,160,-0.7783
2003,3,1,1,176,0.7289
2003,3,1,2,126,1.6294
2003,3,1,3,195,0.6513
2003,3,1,4,347,0.3643
2003,3,1,5,1436,1.4503
2003,3,2,1,72,0.0713
2003,3,2,2,100,1.1482
2003,3,2,3,152,1.6586
2003,3,2,4,224,1.9363
2003,3,2,5,283,1.0774
2003,3,3,1,169,1.9843
2003,3,3,2,183,2.8052
2003,3,3,3,187,0.7436
2003,3,3,4,159,-0.6614
2003,3,3,5,110,-0.3400
2003,4,1,1,234,3.9814
2003,4,1,2,197,8.4567
2003,4,1,3,196,9.5953
2003,4,1,4,337,11.7508
2003,4,1,5,1283,14.0952
2003,4,2,1,84,5.0198
2003,4,2,2,138,7.5104
2003,4,2,3,137,9.3421
2003,4,2,4,207,10.6532
2003,4,2,5,261,19.1804
2003,4,3,1,150,1.7271
2003,4,3,2,149,4.6562
2003,4,3,3,187,8.9468
2003,4,3,4,176,9.3864
2003,4,3,5,140,14.9275
2003,5,1,1,183,6.6266
2003,5,1,2,120,9.0625
2003,5,1,3,175,10.0973
2003,5,1,4,328,12.1798
2003,5,1,5,1425,21.9032
2003,5,2,1,88,7.3738
2003,5,2,2,96,7.9035
2003,5,2,3,160,8.6651
2003,5,2,4,207,12.1185
2003,5,2,5,266,20.2131
2003,5,3,1,140,4.4644
2003,5,3,2,183,2.5571
2003,5,3,3,161,5.4844
2003,5,3,4,173,10.3080
2003,5,3,5,139,11.7884
2003,6,1,1,121,2.6200
2003,6,1,2,108,2.7821
2003,6,1,3,125,5.4444
2003,6,1,4,322,6.6447
2003,6,1,5,1513,7.1567
2003,6,2,1,75,1.8525
2003,6,2,2,89,1.9054
2003,6,2,3,141,2.2158
2003,6,2,4,217,3.2043
2003,6,2,5,306,3.8108
2003,6,3,1,161,-0.2143
2003,6,3,2,178,2.8412
2003,6,3,3,173,2.0233
2003,6,3,4,154,1.9567
2003,6,3,5,142,1.2004
2003,7,1,1,121,3.5964
2003,7,1,2,107,5.5879
2003,7,1,3,166,9.2903
2003,7,1,4,327,9.5456
2003,7,1,5,1448,9.7116
2003,7,2,1,48,2.6032
2003,7,2,2,105,3.2942
2003,7,2,3,143,4.2450
2003,7,2,4,219,7.0579
2003,7,2,5,282,8.8829
2003,7,3,1,185,-0.5754
2003,7,3,2,173,0.2961
2003,7,3,3,166,3.4997
2003,7,3,4,150,2.7752
2003,7,3,5,145,4.4097
2003,8,1,1,111,3.0199
2003,8,1,2,109,3.3778
2003,8,1,3,163,3.5327
2003,8,1,4,374,3.3727
2003,8,1,5,1382,6.5194
2003,8,2,1,66,3.0867
2003,8,2,2,83,3.6880
2003,8,2,3,125,5.3967
2003,8,2,4,177,5.7455
2003,8,2,5,343,7.2798
2003,8,3,1,163,2.2512
2003,8,3,2,177,0.9906
2003,8,3,3,160,2.7478
2003,8,3,4,170,5.3221
2003,8,3,5,161,10.3229
2003,9,1,1,94,0.9300
2003,9,1,2,99,3.2698
2003,9,1,3,144,-0.4670
2003,9,1,4,283,0.2058
2003,9,1,5,1487,4.9891
2003,9,2,1,40,-0.3389
2003,9,2,2,76,-1.4481
2003,9,2,3,138,-3.1754
2003,9,2,4,209,-3.2107
2003,9,2,5,341,-2.9599
2003,9,3,1,187,-0.0501
2003,9,3,2,199,-1.7213
2003,9,3,3,148,-3.3351
2003,9,3,4,140,-1.9666
2003,9,3,5,156,-5.0280
2003,10,1,1,106,7.8409
2003,10,1,2,112,7.5958
2003,10,1,3,174,6.5239
2003,10,1,4,273,8.2426
2003,10,1,5,1417,10.8204
2003,10,2,1,51,5.5808
2003,10,2,2,84,6.7954
2003,10,2,3,107,8.8087
2003,10,2,4,206,7.5806
2003,10,2,5,366,10.5876
2003,10,3,1,176,3.4584
2003,10,3,2,175,3.5918
2003,10,3,3,163,6.5550
2003,10,3,4,146,6.7915
2003,10,3,5,164,13.6589
2003,11,1,1,122,3.5086
2003,11,1,2,89,3.7802
2003,11,1,3,144,4.3484
2003,11,1,4,307,5.0961
2003,11,1,5,1398,4.7244
2003,11,2,1,45,3.5511
2003,11,2,2,89,4.7390
2003,11,2,3,139,4.1383
2003,11,2,4,174,4.5047
2003,11,2,5,374,1.7031
2003,11,3,1,181,0.6166
2003,11,3,2,156,1.7285
2003,11,3,3,156,2.0791
2003,11,3,4,172,0.5786
2003,11,3,5,162,2.9645
2003,12,1,1,92,5.0658
2003,12,1,2,96,4.6490
2003,12,1,3,138,4.0848
2003,12,1,4,297,5.0181
2003,12,1,5,1434,3.0170
2003,12,2,1,46,6.6059
2003,12,2,2,65,7.2363
2003,12,2,3,162,5.6968
2003,12,2,4,193,4.6385
2003,12,2,5,347,-0.2824
2003,12,3,1,188,6.8366
2003,12,3,2,181,3.4364
2003,12,3,3,151,5.6449
2003,12,3,4,150,3.5408
2003,12,3,5,157,0.1394
2004,1,1,1,89,3.0221
2004,1,1,2,94,4.6908
2004,1,1,3,171,6.5061
2004,1,1,4,327,6.8405
2004,1,1,5,1388,9.7252
2004,1,2,1,39,1.6870
2004,1,2,2,57,0.6804
2004,1,2,3,171,3.1697
2004,1,2,4,211,2.8851
2004,1,2,5,340,6.0955
2004,1,3,1,201,1.4403
2004,1,3,2,189,0.6147
2004,1,3,3,159,1.0351
2004,1,3,4,146,3.1132
2004,1,3,5,112,4.1699
2004,2,1,1,110,1.8632
2004,2,1,2,107,1.8865
2004,2,1,3,166,0.7237
2004,2,1,4,332,2.9674
2004,2,1,5,1328,-0.2371
2004,2,2,1,62,1.8416
2004,2,2,2,82,3.4786
2004,2,2,3,127,2.2862
2004,2,2,4,188,1.2641
2004,2,2,5,380,-1.6373
2004,2,3,1,166,2.8206
2004,2,3,2,175,0.9894
2004,2,3,3,157,0.4413
2004,2,3,4,156,-0.2995
2004,2,3,5,157,1.1354
2004,3,1,1,93,2.2211
2004,3,1,2,98,1.2219
2004,3,1,3,181,1.3445
2004,3,1,4,307,0.8496
2004,3,1,5,1373,-1.6203
2004,3,2,1,37,2.8581
2004,3,2,2,87,-0.1275
2004,3,2,3,147,0.7351
2004,3,2,4,201,3.6282
2004,3,2,5,360,-0.5647
2004,3,3,1,196,-1.9308
2004,3,3,2,190,-1.2567
2004,3,3,3,152,-0.6532
2004,3,3,4,141,-1.8384
2004,3,3,5,124,-1.8193
2004,4,1,1,114,-0.9558
2004,4,1,2,96,-0.3398
2004,4,1,3,146,0.0852
2004,4,1,4,291,-1.4258
2004,4,1,5,1439,-5.3920
2004,4,2,1,57,-0.5216
2004,4,2,2,77,-1.4765
2004,4,2,3,143,-0.3389
2004,4,2,4,184,-3.5033
2004,4,2,5,330,-7.5268
2004,4,3,1,171,0.4882
2004,4,3,2,177,1.2919
2004,4,3,3,166,-1.4606
2004,4,3,4,179,-4.7948
2004,4,3,5,117,-6.2844
2004,5,1,1,106,-2.4052
2004,5,1,2,108,-1.1534
2004,5,1,3,164,-0.6500
2004,5,1,4,293,-1.1864
2004,5,1,5,1434,-1.0582
2004,5,2,1,56,1.4065
2004,5,2,2,89,-0.0701
2004,5,2,3,134,-0.9502
2004,5,2,4,178,1.6978
2004,5,2,5,316,4.1931
2004,5,3,1,183,-0.0511
2004,5,3,2,175,0.6809
2004,5,3,3,169,1.4168
2004,5,3,4,152,2.8502
2004,5,3,5,124,6.1528
2004,6,1,1,109,3.1282
2004,6,1,2,107,3.0044
2004,6,1,3,151,6.0680
2004,6,1,4,306,4.9545
2004,6,1,5,1430,1.7983
2004,6,2,1,50,3.8022
2004,6,2,2,89,4.6411
2004,6,2,3,137,5.1425
2004,6,2,4,204,5.0520
2004,6,2,5,284,3.4782
2004,6,3,1,197,1.7083
2004,6,3,2,187,2.4915
2004,6,3,3,165,2.1758
2004,6,3,4,146,3.2218
2004,6,3,5,118,2.2559
2004,7,1,1,87,-0.6359
2004,7,1,2,106,-5.5034
2004,7,1,3,186,-5.1099
2004,7,1,4,325,-7.1383
2004,7,1,5,1424,-11.2553
2004,7,2,1,37,-1.7618
2004,7,2,2,93,-3.5094
2004,7,2,3,129,-5.5168
2004,7,2,4,200,-6.8567
2004,7,2,5,289,-10.9216
2004,7,3,1,209,-1.6501
2004,7,3,2,167,-4.5851
2004,7,3,3,170,-4.8630
2004,7,3,4,141,-8.3108
2004,7,3,5,116,-11.4687
2004,8,1,1,122,-0.4566
2004,8,1,2,120,-3.2860
2004,8,1,3,178,-0.2758
2004,8,1,4,331,-2.9251
2004,8,1,5,1413,-2.2426
2004,8,2,1,50,0.8197
2004,8,2,2,83,-0.3774
2004,8,2,3,135,1.0980
2004,8,2,4,162,-2.0096
2004,8,2,5,293,-4.2929
2004,8,3,1,176,0.8090
2004,8,3,2,172,0.0479
2004,8,3,3,147,-0.7928
2004,8,3,4,146,-1.3774
2004,8,3,5,157,-5.6624
2004,9,1,1,100,1.3445
2004,9,1,2,120,2.8463
2004,9,1,3,141,4.2840
2004,9,1,4,336,3.0566
2004,9,1,5,1488,5.4361
2004,9,2,1,48,2.8725
2004,9,2,2,63,3.8250
2004,9,2,3,117,5.5677
2004,9,2,4,200,5.7634
2004,9,2,5,287,7.2248
2004,9,3,1,186,-0.4516
2004,9,3,2,188,3.0326
2004,9,3,3,149,3.7000
2004,9,3,4,156,5.9873
2004,9,3,5,113,3.7597
2004,10,1,1,89,1.0548
2004,10,1,2,113,0.8632
2004,10,1,3,145,2.1526
2004,10,1,4,351,0.0554
2004,10,1,5,1467,1.6901
2004,10,2,1,49,1.8783
2004,10,2,2,83,1.2800
2004,10,2,3,137,2.0013
2004,10,2,4,192,1.4630
2004,10,2,5,273,3.9042
2004,10,3,1,198,1.1615
2004,10,3,2,184,0.8519
2004,10,3,3,165,2.0156
2004,10,3,4,119,2.5930
2004,10,3,5,125,6.2639
2004,11,1,1,136,5.5771
2004,11,1,2,156,8.5741
2004,11,1,3,163,10.0764
2004,11,1,4,349,9.1197
2004,11,1,5,1365,10.5118
2004,11,2,1,50,6.6532
2004,11,2,2,86,8.4726
2004,11,2,3,145,8.6719
2004,11,2,4,183,9.0714
2004,11,2,5,265,9.3678
2004,11,3,1,176,4.4794
2004,11,3,2,182,3.8954
2004,11,3,3,158,2.2224
2004,11,3,4,139,5.0680
2004,11,3,5,140,8.1333
2004,12,1,1,82,4.5234
2004,12,1,2,95,4.4907
2004,12,1,3,174,4.9096
2004,12,1,4,362,5.1057
2004,12,1,5,1461,6.7186
2004,12,2,1,45,1.2057
2004,12,2,2,91,3.4054
2004,12,2,3,136,3.2807
2004,12,2,4,203,3.5309
2004,12,2,5,251,3.8346
2004,12,3,1,208,3.1764
2004,12,3,2,166,2.7268
2004,12,3,3,155,2.7920
2004,12,3,4,162,4.0405
2004,12,3,5,99,5.0773
2005,1,1,1,70,0.8220
2005,1,1,2,94,-0.6493
2005,1,1,3,168,-3.2707
2005,1,1,4,324,-3.0975
2005,1,1,5,1502,-6.4341
2005,1,2,1,41,-0.7383
2005,1,2,2,96,-2.7714
2005,1,2,3,137,-4.4283
2005,1,2,4,208,-3.2301
2005,1,2,5,249,-4.8528
2005,1,3,1,195,-1.2335
2005,1,3,2,188,-1.9859
2005,1,3,3,165,-5.4017
2005,1,3,4,121,-3.2997
2005,1,3,5,129,-4.5077
2005,2,1,1,101,1.8798
2005,2,1,2,125,0.5955
2005,2,1,3,206,1.9305
2005,2,1,4,310,1.5023
2005,2,1,5,1423,-0.3222
2005,2,2,1,43,1.2337
2005,2,2,2,96,2.2655
2005,2,2,3,131,2.9522
2005,2,2,4,190,2.8021
2005,2,2,5,261,2.4289
2005,2,3,1,195,2.2156
2005,2,3,2,180,3.6642
2005,2,3,3,164,2.6353
2005,2,3,4,142,3.9885
2005,2,3,5,121,2.6705
2005,3,1,1,100,-0.7296
2005,3,1,2,116,-0.4615
2005,3,1,3,190,-0.9661
2005,3,1,4,415,-2.8036
2005,3,1,5,1352,-5.5440
2005,3,2,1,48,0.3344
2005,3,2,2,78,0.3727
2005,3,2,3,138,0.0354
2005,3,2,4,193,-2.4488
2005,3,2,5,255,-3.9931
2005,3,3,1,199,-0.7992
2005,3,3,2,192,-0.2058
2005,3,3,3,162,-1.8990
2005,3,3,4,132,-1.1148
2005,3,3,5,114,-3.6961
2005,4,1,1,90,-3.0224
2005,4,1,2,113,-5.3661
2005,4,1,3,202,-6.1081
2005,4,1,4,372,-7.6182
2005,4,1,5,1386,-7.7420
2005,4,2,1,65,-4.1268
2005,4,2,2,118,-4.8454
2005,4,2,3,145,-5.6089
2005,4,2,4,158,-5.6376
2005,4,2,5,236,-9.2938
2005,4,3,1,197,-1.3016
2005,4,3,2,178,-2.0593
2005,4,3,3,167,-2.9645
2005,4,3,4,142,-5.2404
2005,4,3,5,114,-3.4812
2005,5,1,1,101,3.2641
2005,5,1,2,133,4.3951
2005,5,1,3,208,3.5492
2005,5,1,4,332,3.9089
2005,5,1,5,1382,7.3453
2005,5,2,1,55,4.1379
2005,5,2,2,97,6.6334
2005,5,2,3,133,8.0923
2005,5,2,4,180,8.1973
2005,5,2,5,251,8.6963
2005,5,3,1,200,1.9411
2005,5,3,2,190,4.5288
2005,5,3,3,150,2.7594
2005,5,3,4,143,6.1695
2005,5,3,5,114,7.3615
2005,6,1,1,64,5.3113
2005,6,1,2,112,3.8017
2005,6,1,3,220,5.4056
2005,6,1,4,354,4.5516
2005,6,1,5,1412,4.6937
2005,6,2,1,56,3.7740
2005,6,2,2,92,2.1662
2005,6,2,3,155,2.9660
2005,6,2,4,193,3.5570
2005,6,2,5,211,3.6546
2005,6,3,1,223,-1.4883
2005,6,3,2,198,0.0460
2005,6,3,3,164,1.7467
2005,6,3,4,133,3.0689
2005,6,3,5,77,3.8582
2005,7,1,1,49,6.3267
2005,7,1,2,97,7.6823
2005,7,1,3,197,6.9776
2005,7,1,4,329,7.6664
2005,7,1,5,1480,8.1136
2005,7,2,1,49,4.3270
2005,7,2,2,73,3.7804
2005,7,2,3,152,6.5469
2005,7,2,4,204,8.1100
2005,7,2,5,228,8.3364
2005,7,3,1,212,2.2205
2005,7,3,2,213,5.8830
2005,7,3,3,156,5.0436
2005,7,3,4,115,7.6516
2005,7,3,5,101,7.0925
2005,8,1,1,82,-0.5637
2005,8,1,2,130,-2.0211
2005,8,1,3,214,-1.5604
2005,8,1,4,370,-0.2028
2005,8,1,5,1327,-1.8002
2005,8,2,1,39,-0.3157
2005,8,2,2,99,-1.7790
2005,8,2,3,153,-1.9481
2005,8,2,4,178,-1.6832
2005,8,2,5,267,-1.3379
2005,8,3,1,214,-1.2708
2005,8,3,2,188,-0.6294
2005,8,3,3,146,-1.0294
2005,8,3,4,138,1.9483
2005,8,3,5,104,-0.3152
2005,9,1,1,61,-1.2199
2005,9,1,2,76,-0.3822
2005,9,1,3,202,-0.0369
2005,9,1,4,468,-0.1354
2005,9,1,5,1326,0.7698
2005,9,2,1,53,-1.3472
2005,9,2,2,85,-1.3344
2005,9,2,3,164,0.3927
2005,9,2,4,191,0.4768
2005,9,2,5,243,2.2773
2005,9,3,1,227,-0.3826
2005,9,3,2,187,0.5927
2005,9,3,3,156,1.0600
2005,9,3,4,140,3.3456
2005,9,3,5,81,3.0650
2005,10,1,1,93,-2.6731
2005,10,1,2,146,0.3828
2005,10,1,3,227,-2.6402
2005,10,1,4,424,-3.2251
2005,10,1,5,1223,-4.4698
2005,10,2,1,70,-3.8895
2005,10,2,2,101,-2.7237
2005,10,2,3,151,-2.8522
2005,10,2,4,209,-4.0182
2005,10,2,5,219,-4.3486
2005,10,3,1,205,-1.1238
2005,10,3,2,182,-4.6526
2005,10,3,3,162,-1.8319
2005,10,3,4,131,-4.8649
2005,10,3,5,106,-1.5700
2005,11,1,1,161,2.6763
2005,11,1,2,178,3.5868
2005,11,1,3,310,3.1165
2005,11,1,4,468,4.0221
2005,11,1,5,989,4.8555
2005,11,2,1,49,3.4844
2005,11,2,2,94,4.6370
2005,11,2,3,174,5.8596
2005,11,2,4,193,4.1474
2005,11,2,5,233,5.6886
2005,11,3,1,204,3.7512
2005,11,3,2,169,3.1359
2005,11,3,3,162,3.1340
