year,month,rank_ME,rank_IVFF_1,nstocks,ret_vw
1998,4,3,5,222,3.1458
1998,5,1,1,131,-2.2580
1998,5,1,2,129,-2.3387
1998,5,1,3,210,-3.5962
1998,5,1,4,435,-4.0078
1998,5,1,5,2759,-7.2448
1998,5,2,1,99,-2.7501
1998,5,2,2,126,-2.9737
1998,5,2,3,166,-3.7933
1998,5,2,4,222,-4.7160
1998,5,2,5,484,-9.0330
1998,5,3,1,190,-0.5473
1998,5,3,2,188,-0.4896
1998,5,3,3,203,-1.9601
1998,5,3,4,211,-3.0268
1998,5,3,5,243,-8.8663
1998,6,1,1,109,-0.1370
1998,6,1,2,128,-3.1958
1998,6,1,3,229,-3.2144
1998,6,1,4,412,-3.3281
1998,6,1,5,2803,-4.5651
1998,6,2,1,104,-1.5468
1998,6,2,2,111,-1.2969
1998,6,2,3,163,-0.3370
1998,6,2,4,264,-1.8165
1998,6,2,5,447,1.7236
1998,6,3,1,196,2.6613
1998,6,3,2,194,3.0888
1998,6,3,3,199,7.6770
1998,6,3,4,211,4.0768
1998,6,3,5,219,3.4875
1998,7,1,1,155,-3.8911
1998,7,1,2,114,-4.3047
1998,7,1,3,217,-3.9591
1998,7,1,4,485,-6.0035
1998,7,1,5,2572,-8.6022
1998,7,2,1,106,-3.9510
1998,7,2,2,110,-7.0665
1998,7,2,3,163,-7.0656
1998,7,2,4,266,-8.9198
1998,7,2,5,453,-9.2238
1998,7,3,1,176,-3.1830
1998,7,3,2,214,-2.6403
1998,7,3,3,188,-0.8623
1998,7,3,4,228,2.2377
1998,7,3,5,235,-5.1641
1998,8,1,1,155,-10.6025
1998,8,1,2,141,-15.0536
1998,8,1,3,224,-16.6956
1998,8,1,4,368,-20.0453
1998,8,1,5,2673,-25.6434
1998,8,2,1,122,-8.8047
1998,8,2,2,127,-17.1729
1998,8,2,3,160,-20.2377
1998,8,2,4,194,-21.8087
1998,8,2,5,471,-25.8728
1998,8,3,1,166,-8.4294
1998,8,3,2,194,-12.7190
1998,8,3,3,209,-12.4808
1998,8,3,4,217,-14.3694
1998,8,3,5,263,-24.3624
1998,9,1,1,131,-3.9491
1998,9,1,2,112,-1.3426
1998,9,1,3,206,1.1216
1998,9,1,4,468,3.8182
1998,9,1,5,2687,6.1297
1998,9,2,1,89,-0.3161
1998,9,2,2,95,4.1251
1998,9,2,3,194,6.9386
1998,9,2,4,243,9.1147
1998,9,2,5,433,11.3439
1998,9,3,1,212,7.4522
1998,9,3,2,218,6.2820
1998,9,3,3,188,6.7885
1998,9,3,4,223,10.6390
1998,9,3,5,175,9.4789
1998,10,1,1,157,0.7035
1998,10,1,2,156,4.8241
1998,10,1,3,240,3.2089
1998,10,1,4,518,4.7535
1998,10,1,5,2447,4.9675
1998,10,2,1,86,2.8682
1998,10,2,2,109,5.3177
1998,10,2,3,168,3.5670
1998,10,2,4,251,5.4244
1998,10,2,5,443,8.0126
1998,10,3,1,189,5.8665
1998,10,3,2,213,4.6737
1998,10,3,3,216,11.2798
1998,10,3,4,227,9.3808
1998,10,3,5,203,9.5590
1998,11,1,1,135,3.6880
1998,11,1,2,165,3.9181
1998,11,1,3,242,9.1510
1998,11,1,4,552,8.2381
1998,11,1,5,2333,11.6591
1998,11,2,1,98,3.5026
1998,11,2,2,111,5.3951
1998,11,2,3,154,6.0900
1998,11,2,4,273,5.6607
1998,11,2,5,446,8.7040
1998,11,3,1,194,6.1387
1998,11,3,2,197,5.6622
1998,11,3,3,227,6.4515
1998,11,3,4,222,7.2684
1998,11,3,5,204,9.4314
1998,12,1,1,96,-1.0401
1998,12,1,2,137,0.6675
1998,12,1,3,194,1.5705
1998,12,1,4,443,4.3271
1998,12,1,5,2482,1.2925
1998,12,2,1,91,4.6401
1998,12,2,2,111,4.3579
1998,12,2,3,178,4.5823
1998,12,2,4,259,6.6941
1998,12,2,5,462,6.7966
1998,12,3,1,213,5.9469
1998,12,3,2,216,6.3383
1998,12,3,3,219,7.6289
1998,12,3,4,218,9.1920
1998,12,3,5,192,16.8819
1999,1,1,1,141,-0.6337
1999,1,1,2,119,1.8115
1999,1,1,3,220,2.3529
1999,1,1,4,435,5.8930
1999,1,1,5,2376,9.7715
1999,1,2,1,95,-2.6331
1999,1,2,2,119,-2.6853
1999,1,2,3,165,1.4022
1999,1,2,4,267,1.8272
1999,1,2,5,440,4.7075
1999,1,3,1,194,-0.3086
1999,1,3,2,225,5.1145
1999,1,3,3,218,4.1866
1999,1,3,4,238,5.8499
1999,1,3,5,215,15.1672
1999,2,1,1,145,-2.9842
1999,2,1,2,124,-3.7526
1999,2,1,3,189,-5.2766
1999,2,1,4,405,-6.4172
1999,2,1,5,2321,-7.7444
1999,2,2,1,99,-6.3067
1999,2,2,2,123,-8.7697
1999,2,2,3,153,-6.6772
1999,2,2,4,250,-8.2155
1999,2,2,5,482,-11.9096
1999,2,3,1,190,-1.9261
1999,2,3,2,215,-5.4992
1999,2,3,3,209,-4.4393
1999,2,3,4,228,-5.1672
1999,2,3,5,279,-5.9801
1999,3,1,1,149,-5.1878
1999,3,1,2,150,-6.8139
1999,3,1,3,259,-5.6993
1999,3,1,4,507,-4.5119
1999,3,1,5,2105,-1.2102
1999,3,2,1,111,-1.4305
1999,3,2,2,135,-3.1033
1999,3,2,3,163,-1.8117
1999,3,2,4,268,1.0687
1999,3,2,5,419,2.7777
1999,3,3,1,198,4.6480
1999,3,3,2,205,1.9005
1999,3,3,3,236,6.6694
1999,3,3,4,236,4.5677
1999,3,3,5,229,5.0998
1999,4,1,1,118,5.3607
1999,4,1,2,155,9.3514
1999,4,1,3,275,8.4676
1999,4,1,4,543,11.3973
1999,4,1,5,2020,10.9845
1999,4,2,1,95,5.2055
1999,4,2,2,118,9.5364
1999,4,2,3,174,11.4048
1999,4,2,4,263,8.4080
1999,4,2,5,464,8.4442
1999,4,3,1,214,1.9707
1999,4,3,2,214,4.3978
1999,4,3,3,221,6.2159
1999,4,3,4,218,3.9512
1999,4,3,5,223,5.3976
1999,5,1,1,154,5.2613
1999,5,1,2,138,3.5052
1999,5,1,3,221,4.2299
1999,5,1,4,493,5.0059
1999,5,1,5,2116,3.6545
1999,5,2,1,101,3.7208
1999,5,2,2,116,5.5131
1999,5,2,3,165,3.7690
1999,5,2,4,233,4.2859
1999,5,2,5,478,2.2709
1999,5,3,1,187,-2.2092
1999,5,3,2,213,-0.5973
1999,5,3,3,189,-1.5699
1999,5,3,4,198,-2.8004
1999,5,3,5,285,-4.3773
1999,6,1,1,148,5.7098
1999,6,1,2,157,4.8495
1999,6,1,3,243,3.1653
1999,6,1,4,381,5.1739
1999,6,1,5,2182,1.8938
1999,6,2,1,114,3.6045
1999,6,2,2,132,5.3019
1999,6,2,3,161,6.3906
1999,6,2,4,212,6.5611
1999,6,2,5,478,9.9638
1999,6,3,1,190,4.7872
1999,6,3,2,197,4.7383
1999,6,3,3,196,5.6821
1999,6,3,4,224,8.1802
1999,6,3,5,262,5.9340
1999,7,1,1,142,1.8035
1999,7,1,2,159,2.0713
1999,7,1,3,252,1.6825
1999,7,1,4,441,1.1297
1999,7,1,5,2021,1.8571
1999,7,2,1,109,0.5755
1999,7,2,2,113,0.1845
1999,7,2,3,136,-0.1377
1999,7,2,4,268,-1.3033
1999,7,2,5,480,-3.2534
1999,7,3,1,186,-1.1024
1999,7,3,2,184,-4.9464
1999,7,3,3,204,-1.8285
1999,7,3,4,215,-0.1203
1999,7,3,5,277,-5.6186
1999,8,1,1,112,-3.8669
1999,8,1,2,129,-4.0342
1999,8,1,3,189,-1.8831
1999,8,1,4,406,-2.2981
1999,8,1,5,2170,-3.3723
1999,8,2,1,124,-2.3102
1999,8,2,2,99,-4.1714
1999,8,2,3,130,-3.4186
1999,8,2,4,222,-4.5460
1999,8,2,5,526,-2.5527
1999,8,3,1,175,0.4967
1999,8,3,2,199,0.4875
1999,8,3,3,214,-1.7520
1999,8,3,4,222,-0.2280
1999,8,3,5,266,3.3407
1999,9,1,1,130,-4.4542
1999,9,1,2,132,-3.0085
1999,9,1,3,181,-2.0928
1999,9,1,4,420,-2.0479
1999,9,1,5,2120,-0.6000
1999,9,2,1,122,-1.9996
1999,9,2,2,102,-1.0580
1999,9,2,3,157,-0.9215
1999,9,2,4,234,2.0367
1999,9,2,5,499,3.2134
1999,9,3,1,165,-1.4674
1999,9,3,2,199,-5.3991
1999,9,3,3,191,-1.9770
1999,9,3,4,240,1.5300
1999,9,3,5,291,1.2044
1999,10,1,1,140,-3.0485
1999,10,1,2,149,-3.3991
1999,10,1,3,225,-2.0898
1999,10,1,4,412,-3.1167
1999,10,1,5,1982,-2.2506
1999,10,2,1,120,-2.3454
1999,10,2,2,124,-3.2193
1999,10,2,3,156,-2.6896
1999,10,2,4,231,-3.8725
1999,10,2,5,508,2.7826
1999,10,3,1,163,5.5892
1999,10,3,2,193,9.5084
1999,10,3,3,209,0.7734
1999,10,3,4,232,1.3928
1999,10,3,5,312,12.2649
1999,11,1,1,164,2.6327
1999,11,1,2,157,3.2307
1999,11,1,3,242,6.2286
1999,11,1,4,476,8.8690
1999,11,1,5,1828,17.5001
1999,11,2,1,123,0.2883
1999,11,2,2,133,3.3053
1999,11,2,3,157,5.1671
1999,11,2,4,256,8.9967
1999,11,2,5,483,19.7017
1999,11,3,1,171,1.0242
1999,11,3,2,190,1.7345
1999,11,3,3,216,4.3983
1999,11,3,4,236,7.3458
1999,11,3,5,340,13.0282
1999,12,1,1,130,-0.3141
1999,12,1,2,148,4.8737
1999,12,1,3,204,5.2946
1999,12,1,4,400,6.6929
1999,12,1,5,1881,15.1646
1999,12,2,1,105,-0.5862
1999,12,2,2,129,1.6132
1999,12,2,3,160,4.5090
1999,12,2,4,216,8.5613
1999,12,2,5,552,19.3604
1999,12,3,1,188,7.7915
1999,12,3,2,199,3.2588
1999,12,3,3,209,10.0065
1999,12,3,4,234,6.0596
1999,12,3,5,394,25.9810
2000,1,1,1,143,-0.4047
2000,1,1,2,130,1.1040
2000,1,1,3,220,4.2055
2000,1,1,4,369,6.4871
2000,1,1,5,1805,13.6456
2000,1,2,1,117,-1.7524
2000,1,2,2,106,-4.1624
2000,1,2,3,155,-4.3074
2000,1,2,4,235,-0.0464
2000,1,2,5,578,1.4647
2000,1,3,1,185,-3.2402
2000,1,3,2,189,-2.6294
2000,1,3,3,208,-6.1031
2000,1,3,4,229,-5.8544
2000,1,3,5,487,-4.9105
2000,2,1,1,170,-0.5679
2000,2,1,2,158,4.8929
2000,2,1,3,198,3.8306
2000,2,1,4,409,5.8729
2000,2,1,5,1666,24.5124
2000,2,2,1,143,-0.4040
2000,2,2,2,103,-2.0987
2000,2,2,3,154,1.8861
2000,2,2,4,227,4.9512
2000,2,2,5,605,29.8800
2000,2,3,1,148,-4.4916
2000,2,3,2,188,-2.0045
2000,2,3,3,201,-4.4809
2000,2,3,4,248,5.5984
2000,2,3,5,525,18.9041
2000,3,1,1,165,1.7515
2000,3,1,2,125,2.1691
2000,3,1,3,201,2.5463
2000,3,1,4,400,3.0206
2000,3,1,5,1582,-2.4379
2000,3,2,1,118,4.0801
2000,3,2,2,115,8.9753
2000,3,2,3,147,4.9068
2000,3,2,4,217,4.3117
2000,3,2,5,635,-6.3769
2000,3,3,1,160,8.8174
2000,3,3,2,190,10.3063
2000,3,3,3,195,8.7795
2000,3,3,4,259,7.7233
2000,3,3,5,612,-10.0819
2000,4,1,1,184,0.4036
2000,4,1,2,175,-3.4361
2000,4,1,3,224,-3.2169
2000,4,1,4,307,-8.8213
2000,4,1,5,1616,-18.6137
2000,4,2,1,139,4.2360
2000,4,2,2,123,2.8623
2000,4,2,3,139,-0.7628
2000,4,2,4,209,-2.9867
2000,4,2,5,669,-22.1645
2000,4,3,1,131,3.2674
2000,4,3,2,180,-0.8017
2000,4,3,3,209,-4.3488
2000,4,3,4,231,-8.0314
2000,4,3,5,599,-14.4758
2000,5,1,1,162,-1.6705
2000,5,1,2,128,-1.5848
2000,5,1,3,184,-2.0059
2000,5,1,4,284,-3.8492
2000,5,1,5,1898,-13.5849
2000,5,2,1,123,1.7190
2000,5,2,2,122,-3.2134
2000,5,2,3,143,1.5809
2000,5,2,4,181,-1.3648
2000,5,2,5,707,-12.0369
2000,5,3,1,140,0.6910
2000,5,3,2,172,-1.3981
2000,5,3,3,185,-1.0019
2000,5,3,4,196,-8.3326
2000,5,3,5,524,-11.9124
2000,6,1,1,159,1.8870
2000,6,1,2,107,1.7882
2000,6,1,3,185,4.3811
2000,6,1,4,323,6.4639
2000,6,1,5,1992,12.0319
2000,6,2,1,129,0.4741
2000,6,2,2,101,2.0607
2000,6,2,3,128,2.4834
2000,6,2,4,192,7.0786
2000,6,2,5,668,26.2922
2000,6,3,1,146,-0.7833
2000,6,3,2,187,3.1288
2000,6,3,3,194,7.3340
2000,6,3,4,221,5.4259
2000,6,3,5,422,14.8521
2000,7,1,1,171,2.5645
2000,7,1,2,133,0.5865
2000,7,1,3,207,2.6233
2000,7,1,4,328,-0.8755
2000,7,1,5,1822,-4.2658
2000,7,2,1,123,2.2333
2000,7,2,2,105,1.1901
2000,7,2,3,160,2.7232
2000,7,2,4,174,-2.1192
2000,7,2,5,621,-8.4557
2000,7,3,1,154,-0.3450
2000,7,3,2,188,-3.2088
2000,7,3,3,177,-3.2356
2000,7,3,4,226,-3.9505
2000,7,3,5,503,-6.7964
2000,8,1,1,164,3.1437
2000,8,1,2,141,4.0483
2000,8,1,3,217,5.1125
2000,8,1,4,374,6.9345
2000,8,1,5,1771,7.5768
2000,8,2,1,116,3.7304
2000,8,2,2,112,2.4538
2000,8,2,3,171,4.3588
2000,8,2,4,218,8.2591
2000,8,2,5,599,9.0749
2000,8,3,1,141,9.4082
2000,8,3,2,163,2.9631
2000,8,3,3,175,1.0672
2000,8,3,4,218,11.7418
2000,8,3,5,510,11.4205
2000,9,1,1,116,-0.5169
2000,9,1,2,120,0.8746
2000,9,1,3,166,0.6311
2000,9,1,4,340,0.0656
2000,9,1,5,1900,-8.9777
2000,9,2,1,101,-0.9119
2000,9,2,2,113,-3.2247
2000,9,2,3,174,-1.3497
2000,9,2,4,219,-5.8468
2000,9,2,5,657,-9.5382
2000,9,3,1,159,3.6392
2000,9,3,2,178,-3.4571
2000,9,3,3,184,-12.4125
2000,9,3,4,232,-5.9973
2000,9,3,5,477,-8.9733
2000,10,1,1,172,-2.0651
2000,10,1,2,127,-6.0653
2000,10,1,3,173,-8.1477
2000,10,1,4,435,-6.9683
2000,10,1,5,1740,-12.4962
2000,10,2,1,131,1.9683
2000,10,2,2,116,-2.3013
2000,10,2,3,145,0.9707
2000,10,2,4,249,-4.1770
2000,10,2,5,612,-14.0798
2000,10,3,1,146,-1.5137
2000,10,3,2,184,5.3506
2000,10,3,3,194,-3.1961
2000,10,3,4,249,-4.3249
2000,10,3,5,426,-8.6135
2000,11,1,1,157,-0.2429
2000,11,1,2,134,-1.0332
2000,11,1,3,214,-6.4811
2000,11,1,4,382,-9.1433
2000,11,1,5,1791,-21.9667
2000,11,2,1,115,1.7143
2000,11,2,2,129,-2.6915
2000,11,2,3,146,-3.3613
2000,11,2,4,228,-10.1660
2000,11,2,5,620,-25.6742
2000,11,3,1,148,2.4110
2000,11,3,2,165,-4.7341
2000,11,3,3,161,-1.5511
2000,11,3,4,232,-14.5805
2000,11,3,5,440,-23.9540
2000,12,1,1,109,-1.4236
2000,12,1,2,128,0.1353
2000,12,1,3,175,1.4053
2000,12,1,4,352,-2.1337
2000,12,1,5,1993,-6.8122
2000,12,2,1,113,6.8632
2000,12,2,2,102,6.9963
2000,12,2,3,151,11.8897
2000,12,2,4,247,8.5121
2000,12,2,5,600,2.2157
2000,12,3,1,157,2.3665
2000,12,3,2,177,1.2195
2000,12,3,3,168,1.8710
2000,12,3,4,232,-6.0126
2000,12,3,5,314,2.2048
2001,1,1,1,141,7.0758
2001,1,1,2,125,10.4602
2001,1,1,3,156,11.9635
2001,1,1,4,310,20.3340
2001,1,1,5,2032,40.3606
2001,1,2,1,89,4.2178
2001,1,2,2,116,3.4835
2001,1,2,3,155,7.3170
2001,1,2,4,240,9.8675
2001,1,2,5,585,20.4069
2001,1,3,1,163,-5.3945
2001,1,3,2,165,-3.3529
2001,1,3,3,192,6.5267
2001,1,3,4,226,12.8077
2001,1,3,5,281,11.8863
2001,2,1,1,160,2.7146
2001,2,1,2,113,1.1217
2001,2,1,3,160,-1.1177
2001,2,1,4,356,-2.9375
2001,2,1,5,1925,-15.7411
2001,2,2,1,98,2.6825
2001,2,2,2,104,0.0676
2001,2,2,3,133,-0.8655
2001,2,2,4,240,-7.0084
2001,2,2,5,588,-20.5391
2001,2,3,1,156,-0.4136
2001,2,3,2,176,0.1131
2001,2,3,3,186,-10.3524
2001,2,3,4,207,-18.2340
2001,2,3,5,320,-28.7977
2001,3,1,1,138,-0.2918
2001,3,1,2,91,-0.2828
2001,3,1,3,165,-2.3892
2001,3,1,4,378,-3.4760
2001,3,1,5,2041,-12.1357
2001,3,2,1,87,-0.7190
2001,3,2,2,88,-2.7752
2001,3,2,3,138,-3.1943
2001,3,2,4,263,-4.8604
2001,3,2,5,523,-13.0694
2001,3,3,1,159,-3.3161
2001,3,3,2,174,-6.1221
2001,3,3,3,190,-5.4414
2001,3,3,4,169,-8.1368
2001,3,3,5,276,-16.5935
2001,4,1,1,142,2.4090
2001,4,1,2,93,4.8928
2001,4,1,3,162,6.9330
2001,4,1,4,306,5.4429
2001,4,1,5,2112,8.4912
2001,4,2,1,81,4.1645
2001,4,2,2,101,4.1960
2001,4,2,3,138,8.7703
2001,4,2,4,208,8.5346
2001,4,2,5,551,16.1553
2001,4,3,1,157,6.1142
2001,4,3,2,155,7.1904
2001,4,3,3,179,8.4669
2001,4,3,4,185,5.7744
2001,4,3,5,268,18.1276
2001,5,1,1,142,7.3683
2001,5,1,2,107,14.5161
2001,5,1,3,173,9.4684
2001,5,1,4,313,12.2629
2001,5,1,5,2044,9.9906
2001,5,2,1,85,4.2985
2001,5,2,2,98,2.6347
2001,5,2,3,130,5.9833
2001,5,2,4,233,5.2780
2001,5,2,5,483,6.3669
2001,5,3,1,154,1.6500
2001,5,3,2,179,2.3912
2001,5,3,3,155,-0.8611
2001,5,3,4,180,0.6457
2001,5,3,5,298,-4.9625
2001,6,1,1,116,1.2497
2001,6,1,2,114,2.0304
2001,6,1,3,155,2.9374
2001,6,1,4,338,3.3095
2001,6,1,5,1977,2.3200
2001,6,2,1,71,5.0031
2001,6,2,2,105,4.7431
2001,6,2,3,154,2.6515
2001,6,2,4,229,5.7612
2001,6,2,5,512,4.4476
2001,6,3,1,178,-3.4605
2001,6,3,2,177,-1.7480
2001,6,3,3,173,-4.4305
2001,6,3,4,208,-0.2492
2001,6,3,5,206,-3.5392
2001,7,1,1,141,1.4530
2001,7,1,2,123,-0.0543
2001,7,1,3,181,-0.3694
2001,7,1,4,358,0.0755
2001,7,1,5,1786,-7.3452
2001,7,2,1,69,0.3070
2001,7,2,2,88,-2.0036
2001,7,2,3,144,-1.7122
2001,7,2,4,227,-3.4149
2001,7,2,5,569,-12.1363
2001,7,3,1,181,-0.2408
2001,7,3,2,184,0.2549
2001,7,3,3,180,-0.4712
2001,7,3,4,200,-5.5687
2001,7,3,5,205,-11.8714
2001,8,1,1,148,0.0087
2001,8,1,2,144,-0.8068
2001,8,1,3,214,-3.6229
2001,8,1,4,438,-3.0462
2001,8,1,5,1676,-6.8601
2001,8,2,1,80,1.6147
2001,8,2,2,97,-0.0748
2001,8,2,3,153,-0.3946
2001,8,2,4,264,-3.4838
2001,8,2,5,458,-11.0209
2001,8,3,1,162,-0.5371
2001,8,3,2,168,-5.1621
2001,8,3,3,186,-6.6141
2001,8,3,4,190,-10.6755
2001,8,3,5,218,-12.4448
2001,9,1,1,114,-7.2615
2001,9,1,2,94,-12.1380
2001,9,1,3,176,-9.4967
2001,9,1,4,353,-14.1597
2001,9,1,5,1872,-19.1027
2001,9,2,1,75,-8.8959
2001,9,2,2,102,-15.4454
2001,9,2,3,142,-14.8798
2001,9,2,4,255,-16.3505
2001,9,2,5,439,-21.8644
2001,9,3,1,174,-5.0210
2001,9,3,2,177,-5.6921
2001,9,3,3,188,-11.1618
2001,9,3,4,186,-16.9500
2001,9,3,5,182,-23.2964
2001,10,1,1,134,2.3250
2001,10,1,2,153,3.8414
2001,10,1,3,200,5.7061
2001,10,1,4,391,7.9153
2001,10,1,5,1713,15.5601
2001,10,2,1,86,3.0374
2001,10,2,2,115,5.0159
2001,10,2,3,166,6.6018
2001,10,2,4,270,9.3514
2001,10,2,5,383,20.8583
2001,10,3,1,172,1.1777
2001,10,3,2,182,1.6131
2001,10,3,3,183,2.6081
2001,10,3,4,198,11.7988
2001,10,3,5,144,6.6964
2001,11,1,1,130,2.6268
2001,11,1,2,98,6.3298
2001,11,1,3,168,10.6283
2001,11,1,4,309,8.5791
2001,11,1,5,1826,12.2518
2001,11,2,1,71,4.9697
2001,11,2,2,101,3.8874
2001,11,2,3,140,8.0823
2001,11,2,4,253,9.3950
2001,11,2,5,466,14.7019
2001,11,3,1,173,3.5534
2001,11,3,2,177,7.8843
2001,11,3,3,173,11.7684
2001,11,3,4,179,8.8951
2001,11,3,5,196,14.6464
2001,12,1,1,102,4.6791
2001,12,1,2,109,6.5402
2001,12,1,3,190,8.1869
2001,12,1,4,334,10.2017
2001,12,1,5,1729,9.6969
2001,12,2,1,61,5.8425
2001,12,2,2,114,4.7882
2001,12,2,3,168,6.9531
2001,12,2,4,261,8.6097
2001,12,2,5,433,8.8553
2001,12,3,1,183,0.8714
2001,12,3,2,178,2.2461
2001,12,3,3,176,-0.3239
2001,12,3,4,195,-0.4082
2001,12,3,5,174,2.2438
2002,1,1,1,85,1.2891
2002,1,1,2,88,1.2914
2002,1,1,3,131,1.3760
2002,1,1,4,330,3.0400
2002,1,1,5,1805,0.3951
2002,1,2,1,65,-0.4588
2002,1,2,2,101,1.7732
2002,1,2,3,171,-0.7084
2002,1,2,4,265,-0.6996
2002,1,2,5,442,-6.2641
2002,1,3,1,192,-0.5078
2002,1,3,2,181,0.1424
2002,1,3,3,194,-2.7415
2002,1,3,4,188,-3.1867
2002,1,3,5,143,-5.3272
2002,2,1,1,99,1.3644
2002,2,1,2,85,1.5138
2002,2,1,3,158,0.2390
2002,2,1,4,414,-4.2825
2002,2,1,5,1707,-9.6028
2002,2,2,1,77,2.5904
2002,2,2,2,109,2.4019
2002,2,2,3,139,-2.1446
2002,2,2,4,255,-1.1090
2002,2,2,5,408,-12.1308
2002,2,3,1,174,2.5524
2002,2,3,2,191,-0.5693
2002,2,3,3,185,-6.8794
2002,2,3,4,194,-5.7792
2002,2,3,5,157,-14.1097
2002,3,1,1,120,6.7788
2002,3,1,2,110,7.9711
2002,3,1,3,179,8.9803
2002,3,1,4,387,8.8314
2002,3,1,5,1712,10.9194
2002,3,2,1,74,7.2789
2002,3,2,2,106,8.2266
2002,3,2,3,149,8.2200
2002,3,2,4,261,9.1059
2002,3,2,5,358,11.1400
2002,3,3,1,173,2.8315
2002,3,3,2,178,1.3717
2002,3,3,3,175,2.4194
2002,3,3,4,186,8.2999
2002,3,3,5,149,8.1549
2002,4,1,1,128,4.9199
2002,4,1,2,102,5.9396
2002,4,1,3,171,3.1715
2002,4,1,4,368,1.0041
2002,4,1,5,1719,-3.9445
2002,4,2,1,74,3.3911
2002,4,2,2,101,2.5724
2002,4,2,3,148,1.3071
2002,4,2,4,233,-0.1727
2002,4,2,5,394,-8.1281
2002,4,3,1,169,-6.0135
2002,4,3,2,165,-5.2152
2002,4,3,3,184,-4.8545
2002,4,3,4,172,-6.8088
2002,4,3,5,167,-15.4331
2002,5,1,1,111,-0.8686
2002,5,1,2,102,-2.4891
2002,5,1,3,170,-1.3868
2002,5,1,4,313,-2.3548
2002,5,1,5,1833,-6.3959
2002,5,2,1,68,-2.7458
2002,5,2,2,106,-1.8382
2002,5,2,3,129,-2.8881
2002,5,2,4,250,-5.0975
2002,5,2,5,344,-7.9038
2002,5,3,1,161,-1.2889
2002,5,3,2,172,0.0274
2002,5,3,3,176,-0.1014
2002,5,3,4,160,-1.4213
2002,5,3,5,166,-5.1959
2002,6,1,1,88,-3.7771
2002,6,1,2,91,0.5467
2002,6,1,3,177,0.0513
2002,6,1,4,391,-5.1113
2002,6,1,5,1789,-8.9271
2002,6,2,1,63,-1.9160
2002,6,2,2,109,-4.6185
2002,6,2,3,132,-1.1113
2002,6,2,4,229,-6.4310
2002,6,2,5,332,-9.3462
2002,6,3,1,189,-4.1215
2002,6,3,2,169,-9.2612
2002,6,3,3,183,-7.2429
2002,6,3,4,165,-11.8162
2002,6,3,5,126,-14.7854
2002,7,1,1,121,-5.4374
2002,7,1,2,106,-12.5203
2002,7,1,3,175,-12.4219
2002,7,1,4,331,-14.7096
2002,7,1,5,1729,-17.8233
2002,7,2,1,57,-13.3043
2002,7,2,2,94,-13.8616
2002,7,2,3,152,-15.5020
2002,7,2,4,223,-17.2904
2002,7,2,5,330,-18.0231
2002,7,3,1,188,-7.6413
2002,7,3,2,188,-6.3701
2002,7,3,3,171,-10.1758
2002,7,3,4,141,-8.0054
2002,7,3,5,126,-8.2153
2002,8,1,1,173,-0.5534
2002,8,1,2,116,-0.4048
2002,8,1,3,188,-2.4148
2002,8,1,4,381,-1.7204
2002,8,1,5,1624,-1.8050
2002,8,2,1,78,-0.5550
2002,8,2,2,115,-0.9112
2002,8,2,3,136,1.6406
2002,8,2,4,192,1.1430
2002,8,2,5,301,-0.5350
2002,8,3,1,157,0.3122
2002,8,3,2,160,0.5167
2002,8,3,3,188,-0.1791
2002,8,3,4,143,-0.0227
2002,8,3,5,169,0.2920
2002,9,1,1,116,-4.5866
2002,9,1,2,109,-4.5797
2002,9,1,3,170,-7.0073
2002,9,1,4,372,-8.3065
2002,9,1,5,1683,-12.0620
2002,9,2,1,53,-5.1161
2002,9,2,2,99,-5.8954
2002,9,2,3,162,-6.1373
2002,9,2,4,225,-8.2459
2002,9,2,5,283,-12.2673
2002,9,3,1,189,-8.5163
2002,9,3,2,177,-9.2884
2002,9,3,3,177,-12.2209
2002,9,3,4,158,-11.3805
2002,9,3,5,116,-15.6940
2002,10,1,1,144,0.4292
2002,10,1,2,109,2.2603
2002,10,1,3,175,2.6342
2002,10,1,4,418,3.5913
2002,10,1,5,1619,7.2043
2002,10,2,1,57,4.3184
2002,10,2,2,115,1.3696
2002,10,2,3,157,2.1716
2002,10,2,4,250,5.4522
2002,10,2,5,218,8.2550
2002,10,3,1,198,4.1768
2002,10,3,2,185,9.5979
2002,10,3,3,164,9.7752
2002,10,3,4,146,13.1374
2002,10,3,5,112,13.3657
2002,11,1,1,185,3.7583
2002,11,1,2,124,7.9074
2002,11,1,3,178,8.4108
2002,11,1,4,394,14.9129
2002,11,1,5,1505,23.8858
2002,11,2,1,94,2.9836
2002,11,2,2,110,3.4144
2002,11,2,3,139,4.2115
2002,11,2,4,210,10.1645
2002,11,2,5,262,24.9345
2002,11,3,1,168,3.7446
2002,11,3,2,183,3.3741
2002,11,3,3,200,5.1170
2002,11,3,4,148,9.6369
2002,11,3,5,128,21.5980
2002,12,1,1,152,0.7476
2002,12,1,2,113,-1.7529
2002,12,1,3,176,-2.3192
2002,12,1,4,328,-3.4155
2002,12,1,5,1577,-9.2400
2002,12,2,1,64,-0.9158
2002,12,2,2,110,-2.7459
2002,12,2,3,177,-4.1988
2002,12,2,4,203,-6.9147
2002,12,2,5,270,-12.4704
2002,12,3,1,184,-5.4911
2002,12,3,2,180,-4.7877
2002,12,3,3,164,-6.2454
2002,12,3,4,163,-7.4758
2002,12,3,5,139,-9.1607
2003,1,1,1,95,-0.2838
2003,1,1,2,95,-2.4966
2003,1,1,3,168,-1.3892
