year,month,rank_ME,rank_OL,nstocks,ret_vw
1971,9,3,2,105,0.4900
1971,9,3,3,93,-0.6236
1971,9,3,4,76,0.4335
1971,9,3,5,70,1.0449
1971,10,1,1,111,-8.8222
1971,10,1,2,112,-8.5958
1971,10,1,3,150,-6.6378
1971,10,1,4,164,-6.2706
1971,10,1,5,291,-5.9101
1971,10,2,1,63,-9.5628
1971,10,2,2,58,-5.7986
1971,10,2,3,61,-5.3072
1971,10,2,4,71,-4.2264
1971,10,2,5,92,-5.3092
1971,10,3,1,127,-4.1500
1971,10,3,2,105,-5.3701
1971,10,3,3,93,-5.2749
1971,10,3,4,76,-3.0579
1971,10,3,5,70,-4.5258
1971,11,1,1,111,-4.7586
1971,11,1,2,112,-4.9011
1971,11,1,3,150,-5.5216
1971,11,1,4,164,-4.7362
1971,11,1,5,291,-3.3876
1971,11,2,1,63,-3.2103
1971,11,2,2,58,-1.4946
1971,11,2,3,61,-1.5882
1971,11,2,4,71,-2.2452
1971,11,2,5,92,-3.4556
1971,11,3,1,127,0.6298
1971,11,3,2,105,-0.9266
1971,11,3,3,93,0.2034
1971,11,3,4,76,1.0267
1971,11,3,5,70,-0.2033
1971,12,1,1,111,14.0574
1971,12,1,2,111,14.3980
1971,12,1,3,150,11.8727
1971,12,1,4,164,13.4140
1971,12,1,5,290,13.0414
1971,12,2,1,63,14.7648
1971,12,2,2,58,15.4143
1971,12,2,3,61,12.0268
1971,12,2,4,71,10.7576
1971,12,2,5,92,11.1129
1971,12,3,1,127,8.9886
1971,12,3,2,105,10.4435
1971,12,3,3,93,7.9620
1971,12,3,4,76,8.1363
1971,12,3,5,70,8.8130
1972,1,1,1,111,13.3317
1972,1,1,2,111,15.0558
1972,1,1,3,150,14.9493
1972,1,1,4,164,12.5230
1972,1,1,5,289,12.1009
1972,1,2,1,63,11.0206
1972,1,2,2,58,9.6890
1972,1,2,3,61,7.3154
1972,1,2,4,70,7.5890
1972,1,2,5,92,4.4219
1972,1,3,1,127,3.1245
1972,1,3,2,105,2.7520
1972,1,3,3,93,0.9935
1972,1,3,4,76,1.6034
1972,1,3,5,70,0.8445
1972,2,1,1,111,5.7584
1972,2,1,2,110,4.3745
1972,2,1,3,149,3.2188
1972,2,1,4,164,3.9426
1972,2,1,5,288,4.6685
1972,2,2,1,63,2.7720
1972,2,2,2,58,4.5310
1972,2,2,3,60,3.5177
1972,2,2,4,70,4.6285
1972,2,2,5,92,4.2842
1972,2,3,1,127,3.3341
1972,2,3,2,105,4.2204
1972,2,3,3,93,3.6292
1972,2,3,4,76,3.6109
1972,2,3,5,70,4.9984
1972,3,1,1,110,-1.9749
1972,3,1,2,110,1.7408
1972,3,1,3,149,-0.7388
1972,3,1,4,164,-1.6764
1972,3,1,5,288,0.4681
1972,3,2,1,63,0.1903
1972,3,2,2,58,1.1862
1972,3,2,3,60,0.8106
1972,3,2,4,70,-0.2615
1972,3,2,5,92,0.5053
1972,3,3,1,127,-0.1345
1972,3,3,2,105,0.5156
1972,3,3,3,93,2.5659
1972,3,3,4,76,1.7564
1972,3,3,5,70,1.0267
1972,4,1,1,110,-0.5272
1972,4,1,2,110,0.7157
1972,4,1,3,148,2.2606
1972,4,1,4,163,0.2573
1972,4,1,5,287,0.3029
1972,4,2,1,63,-0.2379
1972,4,2,2,58,3.7865
1972,4,2,3,60,1.5031
1972,4,2,4,70,3.2885
1972,4,2,5,92,-0.7648
1972,4,3,1,127,0.9293
1972,4,3,2,105,0.4895
1972,4,3,3,93,0.2511
1972,4,3,4,76,1.7647
1972,4,3,5,70,0.0200
1972,5,1,1,109,-0.2703
1972,5,1,2,110,-1.7179
1972,5,1,3,148,-2.2010
1972,5,1,4,163,-2.7518
1972,5,1,5,285,-2.6371
1972,5,2,1,63,-2.8275
1972,5,2,2,58,0.4751
1972,5,2,3,60,-1.5064
1972,5,2,4,70,-0.8269
1972,5,2,5,92,-3.6485
1972,5,3,1,126,3.0055
1972,5,3,2,105,3.1360
1972,5,3,3,93,0.5883
1972,5,3,4,76,1.9095
1972,5,3,5,70,2.0368
1972,6,1,1,108,-4.3377
1972,6,1,2,110,-3.8702
1972,6,1,3,148,-1.1489
1972,6,1,4,163,-4.8040
1972,6,1,5,285,-4.0579
1972,6,2,1,63,-1.9309
1972,6,2,2,58,-1.0912
1972,6,2,3,60,-1.8298
1972,6,2,4,70,-2.9193
1972,6,2,5,92,-5.7604
1972,6,3,1,126,-1.7580
1972,6,3,2,105,-1.8704
1972,6,3,3,93,-1.6037
1972,6,3,4,76,-1.8338
1972,6,3,5,69,-2.7339
1972,7,1,1,142,-3.4194
1972,7,1,2,107,-3.8210
1972,7,1,3,158,-2.6053
1972,7,1,4,171,-2.7616
1972,7,1,5,280,-6.0998
1972,7,2,1,65,-4.6761
1972,7,2,2,65,-4.1183
1972,7,2,3,68,-2.8047
1972,7,2,4,75,-3.0017
1972,7,2,5,100,-4.7687
1972,7,3,1,126,0.1271
1972,7,3,2,113,0.5943
1972,7,3,3,102,-0.7064
1972,7,3,4,77,0.9011
1972,7,3,5,79,-1.8107
1972,8,1,1,141,1.5798
1972,8,1,2,106,3.3314
1972,8,1,3,158,-0.8380
1972,8,1,4,170,-0.3537
1972,8,1,5,279,-1.7961
1972,8,2,1,65,2.2712
1972,8,2,2,65,2.7025
1972,8,2,3,68,2.8870
1972,8,2,4,75,1.6761
1972,8,2,5,99,-0.5177
1972,8,3,1,126,5.0645
1972,8,3,2,113,3.4286
1972,8,3,3,102,1.1444
1972,8,3,4,77,2.5473
1972,8,3,5,79,1.3377
1972,9,1,1,141,-5.1667
1972,9,1,2,107,-4.1763
1972,9,1,3,158,-4.3308
1972,9,1,4,170,-4.6943
1972,9,1,5,277,-4.3524
1972,9,2,1,64,-3.3483
1972,9,2,2,65,-3.7058
1972,9,2,3,67,-3.4439
1972,9,2,4,75,-3.3800
1972,9,2,5,99,-2.1295
1972,9,3,1,126,-0.2833
1972,9,3,2,113,-1.2054
1972,9,3,3,102,-0.5608
1972,9,3,4,76,-0.3381
1972,9,3,5,79,-1.5386
1972,10,1,1,141,-2.9684
1972,10,1,2,106,-2.1618
1972,10,1,3,157,-0.6014
1972,10,1,4,170,-2.6646
1972,10,1,5,275,-3.7119
1972,10,2,1,64,-2.7510
1972,10,2,2,65,-0.9508
1972,10,2,3,67,-3.1074
1972,10,2,4,75,-1.7196
1972,10,2,5,99,-2.0557
1972,10,3,1,126,1.1361
1972,10,3,2,113,0.5034
1972,10,3,3,102,-0.1801
1972,10,3,4,76,0.5352
1972,10,3,5,79,1.2029
1972,11,1,1,141,3.2605
1972,11,1,2,106,3.1248
1972,11,1,3,158,4.3950
1972,11,1,4,170,4.3790
1972,11,1,5,274,6.6008
1972,11,2,1,64,5.4419
1972,11,2,2,65,5.4325
1972,11,2,3,67,4.8130
1972,11,2,4,75,7.9552
1972,11,2,5,98,6.4441
1972,11,3,1,126,4.1637
1972,11,3,2,113,5.0383
1972,11,3,3,102,3.6101
1972,11,3,4,76,7.4401
1972,11,3,5,78,5.5589
1972,12,1,1,141,-2.4182
1972,12,1,2,105,-1.7190
1972,12,1,3,158,-0.0131
1972,12,1,4,170,-2.4276
1972,12,1,5,274,-3.2738
1972,12,2,1,64,-1.1542
1972,12,2,2,65,-0.4073
1972,12,2,3,67,-0.6303
1972,12,2,4,75,-2.7634
1972,12,2,5,98,-0.5188
1972,12,3,1,126,1.7753
1972,12,3,2,113,0.6702
1972,12,3,3,102,2.6372
1972,12,3,4,76,1.3632
1972,12,3,5,79,1.2371
1973,1,1,1,141,-2.8000
1973,1,1,2,106,-5.1394
1973,1,1,3,158,-2.2034
1973,1,1,4,170,-3.8409
1973,1,1,5,273,-5.4178
1973,1,2,1,64,-1.2708
1973,1,2,2,64,-6.4830
1973,1,2,3,67,-9.2893
1973,1,2,4,75,-7.9578
1973,1,2,5,98,-6.3113
1973,1,3,1,126,1.5365
1973,1,3,2,113,-3.1816
1973,1,3,3,102,-3.9997
1973,1,3,4,76,-5.4339
1973,1,3,5,79,-3.9211
1973,2,1,1,140,-7.2863
1973,2,1,2,106,-8.3903
1973,2,1,3,158,-8.8845
1973,2,1,4,170,-7.9155
1973,2,1,5,271,-9.2109
1973,2,2,1,64,-6.9945
1973,2,2,2,64,-9.4134
1973,2,2,3,67,-10.2721
1973,2,2,4,75,-9.3176
1973,2,2,5,97,-9.3367
1973,2,3,1,126,-2.6193
1973,2,3,2,113,-5.0707
1973,2,3,3,102,-4.1040
1973,2,3,4,76,-4.8365
1973,2,3,5,79,-5.7761
1973,3,1,1,140,-4.0646
1973,3,1,2,106,-1.1003
1973,3,1,3,158,-1.6633
1973,3,1,4,169,-3.6137
1973,3,1,5,270,-2.4181
1973,3,2,1,64,-2.2478
1973,3,2,2,64,-3.5659
1973,3,2,3,67,-2.2864
1973,3,2,4,75,-4.0956
1973,3,2,5,97,-2.3900
1973,3,3,1,126,1.5789
1973,3,3,2,112,0.3763
1973,3,3,3,101,-2.6028
1973,3,3,4,76,-2.7756
1973,3,3,5,79,-3.3998
1973,4,1,1,140,-6.3753
1973,4,1,2,106,-7.7517
1973,4,1,3,157,-7.4962
1973,4,1,4,169,-6.1080
1973,4,1,5,268,-8.1817
1973,4,2,1,64,-9.3649
1973,4,2,2,65,-7.1279
1973,4,2,3,67,-7.2394
1973,4,2,4,75,-5.3569
1973,4,2,5,97,-8.1585
1973,4,3,1,126,-3.0059
1973,4,3,2,111,-6.5004
1973,4,3,3,101,-5.3210
1973,4,3,4,76,-3.3655
1973,4,3,5,79,-8.9235
1973,5,1,1,140,-8.6625
1973,5,1,2,105,-8.2644
1973,5,1,3,157,-10.0144
1973,5,1,4,169,-9.7436
1973,5,1,5,266,-8.5595
1973,5,2,1,64,-10.1427
1973,5,2,2,65,-7.1618
1973,5,2,3,67,-9.5295
1973,5,2,4,75,-10.2525
1973,5,2,5,97,-6.8461
1973,5,3,1,126,-1.5391
1973,5,3,2,112,-0.2978
1973,5,3,3,101,-0.7176
1973,5,3,4,76,-3.7373
1973,5,3,5,78,-2.6830
1973,6,1,1,139,-4.8874
1973,6,1,2,104,-4.4561
1973,6,1,3,156,-1.9215
1973,6,1,4,168,-3.3451
1973,6,1,5,262,-2.9969
1973,6,2,1,64,-1.4275
1973,6,2,2,65,-2.7341
1973,6,2,3,67,-5.4193
1973,6,2,4,74,-3.9185
1973,6,2,5,97,-5.4073
1973,6,3,1,126,1.0305
1973,6,3,2,112,-1.6407
1973,6,3,3,101,-2.0496
1973,6,3,4,76,-2.5101
1973,6,3,5,77,-5.5729
1973,7,1,1,203,15.1456
1973,7,1,2,165,16.4913
1973,7,1,3,215,15.8736
1973,7,1,4,264,14.5542
1973,7,1,5,417,14.0387
1973,7,2,1,110,10.9958
1973,7,2,2,79,14.9530
1973,7,2,3,78,13.6953
1973,7,2,4,107,14.3700
1973,7,2,5,101,12.7641
1973,7,3,1,172,1.8258
1973,7,3,2,123,8.3238
1973,7,3,3,101,6.8514
1973,7,3,4,92,7.1106
1973,7,3,5,80,11.2995
1973,8,1,1,202,-5.0341
1973,8,1,2,165,-4.6767
1973,8,1,3,215,-7.0846
1973,8,1,4,264,-6.5114
1973,8,1,5,413,-6.7418
1973,8,2,1,110,-3.5763
1973,8,2,2,79,-2.4923
1973,8,2,3,78,-3.3526
1973,8,2,4,107,-5.0428
1973,8,2,5,101,-2.8431
1973,8,3,1,172,-3.6437
1973,8,3,2,123,-1.4767
1973,8,3,3,101,-2.9508
1973,8,3,4,92,-3.9035
1973,8,3,5,80,-3.4290
1973,9,1,1,199,10.2337
1973,9,1,2,165,12.2873
1973,9,1,3,212,10.1586
1973,9,1,4,263,10.0689
1973,9,1,5,413,6.8350
1973,9,2,1,108,11.0139
1973,9,2,2,79,11.8022
1973,9,2,3,77,11.3809
1973,9,2,4,107,12.2985
1973,9,2,5,100,10.4019
1973,9,3,1,171,2.8353
1973,9,3,2,123,7.0559
1973,9,3,3,101,3.2692
1973,9,3,4,92,7.3417
1973,9,3,5,80,8.1373
1973,10,1,1,200,3.7780
1973,10,1,2,164,-0.8953
1973,10,1,3,212,0.1948
1973,10,1,4,262,-0.7926
1973,10,1,5,411,-0.7272
1973,10,2,1,109,4.7842
1973,10,2,2,79,2.4800
1973,10,2,3,77,-2.7525
1973,10,2,4,107,-2.0565
1973,10,2,5,100,-0.5736
1973,10,3,1,170,2.8203
1973,10,3,2,122,0.8296
1973,10,3,3,101,-1.7526
1973,10,3,4,92,-2.9163
1973,10,3,5,80,-4.1598
1973,11,1,1,200,-17.8120
1973,11,1,2,164,-21.5608
1973,11,1,3,214,-21.3191
1973,11,1,4,263,-21.2998
1973,11,1,5,412,-20.2634
1973,11,2,1,109,-14.5354
1973,11,2,2,79,-21.2730
1973,11,2,3,77,-22.0320
1973,11,2,4,106,-22.0609
1973,11,2,5,100,-19.7182
1973,11,3,1,170,-8.7721
1973,11,3,2,122,-13.9561
1973,11,3,3,101,-11.8496
1973,11,3,4,92,-15.1885
1973,11,3,5,80,-17.5640
1973,12,1,1,199,-1.0189
1973,12,1,2,162,-3.9219
1973,12,1,3,214,-5.2591
1973,12,1,4,262,-5.4985
1973,12,1,5,410,-3.4684
1973,12,2,1,109,2.1245
1973,12,2,2,78,-0.3809
1973,12,2,3,76,-2.1543
1973,12,2,4,105,-2.6647
1973,12,2,5,99,-2.8682
1973,12,3,1,171,3.6432
1973,12,3,2,122,1.7147
1973,12,3,3,101,-2.9111
1973,12,3,4,92,-1.6511
1973,12,3,5,80,0.3671
1974,1,1,1,198,13.1347
1974,1,1,2,163,15.2572
1974,1,1,3,213,16.5180
1974,1,1,4,262,16.3408
1974,1,1,5,408,14.7568
1974,1,2,1,109,4.1074
1974,1,2,2,79,8.8921
1974,1,2,3,76,11.0501
1974,1,2,4,105,10.7975
1974,1,2,5,99,11.2912
1974,1,3,1,171,-3.0503
1974,1,3,2,122,-0.7796
1974,1,3,3,101,0.0938
1974,1,3,4,92,4.5328
1974,1,3,5,80,4.0110
1974,2,1,1,197,-0.9692
1974,2,1,2,158,-0.6147
1974,2,1,3,212,0.7511
1974,2,1,4,261,-0.3216
1974,2,1,5,407,-0.0913
1974,2,2,1,109,1.9049
1974,2,2,2,79,2.0344
1974,2,2,3,76,1.4976
1974,2,2,4,105,1.4818
1974,2,2,5,99,1.9626
1974,2,3,1,171,0.0140
1974,2,3,2,122,0.4579
1974,2,3,3,101,-1.0356
1974,2,3,4,91,-0.1261
1974,2,3,5,80,1.1931
1974,3,1,1,195,-0.3443
1974,3,1,2,158,-0.5643
1974,3,1,3,210,1.1340
1974,3,1,4,259,1.3721
1974,3,1,5,404,1.3566
1974,3,2,1,108,-1.2277
1974,3,2,2,79,0.1803
1974,3,2,3,76,-1.1486
1974,3,2,4,105,0.0035
1974,3,2,5,99,0.1894
1974,3,3,1,171,-2.2599
1974,3,3,2,122,-1.2738
1974,3,3,3,101,-1.7813
1974,3,3,4,90,-1.3624
1974,3,3,5,80,-3.1567
1974,4,1,1,194,-7.0104
1974,4,1,2,158,-4.6514
1974,4,1,3,210,-4.5766
1974,4,1,4,260,-3.1330
1974,4,1,5,403,-4.8124
1974,4,2,1,108,-8.9018
1974,4,2,2,79,-2.5660
1974,4,2,3,76,-3.4391
1974,4,2,4,105,-2.9805
1974,4,2,5,98,-4.4891
1974,4,3,1,171,-3.7610
1974,4,3,2,122,-2.5709
1974,4,3,3,101,-3.8208
1974,4,3,4,90,-1.3225
1974,4,3,5,80,-2.0657
1974,5,1,1,194,-7.7034
1974,5,1,2,158,-7.7823
1974,5,1,3,210,-7.2751
1974,5,1,4,260,-6.1652
1974,5,1,5,397,-6.9465
1974,5,2,1,108,-9.1992
1974,5,2,2,79,-7.3587
1974,5,2,3,76,-6.5637
1974,5,2,4,104,-6.2784
1974,5,2,5,97,-6.0506
1974,5,3,1,171,-4.2143
1974,5,3,2,122,-2.3823
1974,5,3,3,101,-0.9258
1974,5,3,4,90,-0.0255
1974,5,3,5,80,-0.8287
1974,6,1,1,194,-2.2954
1974,6,1,2,155,-3.0790
1974,6,1,3,210,-3.1094
1974,6,1,4,258,-2.9101
1974,6,1,5,399,-1.5693
1974,6,2,1,108,-3.9661
1974,6,2,2,79,-0.4693
1974,6,2,3,76,-1.1636
1974,6,2,4,103,-0.8990
1974,6,2,5,96,-3.0760
1974,6,3,1,171,-0.8471
1974,6,3,2,122,-0.7238
1974,6,3,3,101,-1.7692
1974,6,3,4,90,-2.1757
1974,6,3,5,80,-1.9872
1974,7,1,1,258,-6.3820
1974,7,1,2,262,-4.5298
1974,7,1,3,244,-3.8781
1974,7,1,4,375,-5.0933
1974,7,1,5,571,-6.4113
1974,7,2,1,149,-4.3436
1974,7,2,2,93,-6.0543
1974,7,2,3,81,-3.8356
1974,7,2,4,132,-5.9498
1974,7,2,5,114,-4.5600
1974,7,3,1,171,-6.5568
1974,7,3,2,134,-6.1496
1974,7,3,3,116,-12.8289
1974,7,3,4,84,-10.6874
1974,7,3,5,84,-9.7287
1974,8,1,1,257,-6.8740
1974,8,1,2,262,-7.2725
1974,8,1,3,244,-7.8702
1974,8,1,4,371,-7.4494
1974,8,1,5,566,-7.9413
1974,8,2,1,148,-7.2947
1974,8,2,2,92,-7.4012
1974,8,2,3,80,-8.5258
1974,8,2,4,132,-9.4733
1974,8,2,5,113,-9.0509
1974,8,3,1,171,-6.6324
1974,8,3,2,134,-10.4050
1974,8,3,3,116,-10.8392
1974,8,3,4,84,-7.3754
1974,8,3,5,84,-12.0733
1974,9,1,1,252,-10.6585
1974,9,1,2,260,-9.4461
1974,9,1,3,240,-10.4304
1974,9,1,4,370,-8.1568
1974,9,1,5,564,-7.5754
1974,9,2,1,147,-9.5792
1974,9,2,2,92,-11.8022
1974,9,2,3,80,-9.3148
1974,9,2,4,131,-10.6013
1974,9,2,5,114,-8.4409
1974,9,3,1,170,-11.9270
1974,9,3,2,134,-12.5821
1974,9,3,3,116,-15.2099
1974,9,3,4,84,-10.8209
1974,9,3,5,84,-12.5357
1974,10,1,1,252,14.4023
1974,10,1,2,256,7.6819
1974,10,1,3,239,9.6889
1974,10,1,4,367,6.9553
1974,10,1,5,559,7.6494
1974,10,2,1,145,15.5974
1974,10,2,2,92,11.6722
1974,10,2,3,80,5.3785
1974,10,2,4,130,6.3701
1974,10,2,5,113,11.1803
1974,10,3,1,169,19.3648
1974,10,3,2,134,16.6503
1974,10,3,3,116,18.0299
1974,10,3,4,83,8.9960
1974,10,3,5,84,15.9422
1974,11,1,1,251,-4.1900
1974,11,1,2,252,-6.0843
1974,11,1,3,237,-8.3913
1974,11,1,4,368,-5.6627
1974,11,1,5,556,-5.8516
1974,11,2,1,145,-2.4678
1974,11,2,2,92,-7.3568
1974,11,2,3,80,-5.0660
1974,11,2,4,130,-7.5090
1974,11,2,5,113,-3.3133
1974,11,3,1,169,-4.1492
1974,11,3,2,134,-6.1289
1974,11,3,3,116,-4.2931
1974,11,3,4,83,-4.3314
1974,11,3,5,84,-3.5076
1974,12,1,1,249,-4.7165
1974,12,1,2,251,-9.5097
1974,12,1,3,236,-9.7727
1974,12,1,4,365,-7.3890
1974,12,1,5,552,-8.6555
1974,12,2,1,146,-5.5296
1974,12,2,2,92,-8.3937
1974,12,2,3,80,-7.3089
1974,12,2,4,130,-5.3999
1974,12,2,5,113,-6.0179
1974,12,3,1,169,-2.0399
1974,12,3,2,134,-3.6215
1974,12,3,3,115,-3.9772
1974,12,3,4,83,0.5158
1974,12,3,5,84,-3.2348
1975,1,1,1,248,24.9777
1975,1,1,2,250,32.6255
1975,1,1,3,237,30.0556
1975,1,1,4,364,28.7859
1975,1,1,5,548,29.7276
1975,1,2,1,145,19.2075
1975,1,2,2,91,28.4673
1975,1,2,3,79,31.4701
1975,1,2,4,130,30.0691
1975,1,2,5,113,27.0455
1975,1,3,1,169,8.8478
1975,1,3,2,133,12.3613
1975,1,3,3,116,14.7355
1975,1,3,4,83,18.4293
1975,1,3,5,84,21.6050
1975,2,1,1,246,8.8153
1975,2,1,2,251,4.5925
1975,2,1,3,236,5.9549
1975,2,1,4,362,4.9389
1975,2,1,5,545,3.7987
1975,2,2,1,145,6.4635
1975,2,2,2,91,5.8504
1975,2,2,3,79,2.6522
1975,2,2,4,130,3.8641
1975,2,2,5,112,5.4791
1975,2,3,1,169,7.6309
1975,2,3,2,133,7.6971
1975,2,3,3,116,9.5653
1975,2,3,4,83,3.3098
1975,2,3,5,84,4.4470
1975,3,1,1,244,7.0982
1975,3,1,2,251,11.7312
1975,3,1,3,235,8.5600
1975,3,1,4,362,8.2043
1975,3,1,5,547,11.3076
1975,3,2,1,145,3.0163
1975,3,2,2,91,9.4843
1975,3,2,3,79,11.1666
1975,3,2,4,130,9.0942
1975,3,2,5,112,9.9745
1975,3,3,1,168,0.4190
1975,3,3,2,133,4.6593
1975,3,3,3,116,5.7520
1975,3,3,4,83,7.7735
1975,3,3,5,84,8.0024
1975,4,1,1,243,5.3207
1975,4,1,2,252,3.9134
1975,4,1,3,235,7.8530
1975,4,1,4,361,3.7145
1975,4,1,5,547,4.5331
1975,4,2,1,145,5.6834
1975,4,2,2,91,5.5626
1975,4,2,3,79,4.3096
1975,4,2,4,130,4.7004
1975,4,2,5,112,6.0201
1975,4,3,1,168,5.6157
1975,4,3,2,133,10.4509
1975,4,3,3,116,1.8670
1975,4,3,4,83,5.1241
1975,4,3,5,84,3.8596
1975,5,1,1,243,11.5813
1975,5,1,2,253,8.1373
1975,5,1,3,234,10.1154
1975,5,1,4,361,8.3741
1975,5,1,5,549,8.1164
1975,5,2,1,144,10.2783
1975,5,2,2,91,9.3492
1975,5,2,3,79,6.3333
1975,5,2,4,130,7.8492
1975,5,2,5,112,6.4292
1975,5,3,1,168,5.4695
1975,5,3,2,133,3.6934
1975,5,3,3,116,5.3727
1975,5,3,4,83,4.6347
1975,5,3,5,84,4.6321
1975,6,1,1,243,7.4381
1975,6,1,2,253,7.4516
1975,6,1,3,235,5.2034
1975,6,1,4,356,9.1057
1975,6,1,5,542,7.4366
1975,6,2,1,144,5.5586
1975,6,2,2,91,7.7632
1975,6,2,3,79,7.6479
1975,6,2,4,129,7.0226
1975,6,2,5,112,6.0119
1975,6,3,1,168,3.3116
1975,6,3,2,132,3.7026
1975,6,3,3,116,5.6577
1975,6,3,4,83,8.2734
1975,6,3,5,84,6.3925
1975,7,1,1,315,-0.9725
1975,7,1,2,243,-2.0804
1975,7,1,3,330,-1.3220
1975,7,1,4,435,-2.0383
1975,7,1,5,595,1.6389
1975,7,2,1,167,-4.3899
1975,7,2,2,91,-6.3822
1975,7,2,3,93,-2.5770
1975,7,2,4,120,-3.3200
1975,7,2,5,125,-2.1518
1975,7,3,1,165,-7.2591
1975,7,3,2,135,-6.3967
1975,7,3,3,104,-6.7786
1975,7,3,4,85,-4.1335
1975,7,3,5,90,-7.0254
1975,8,1,1,314,-6.3637
1975,8,1,2,242,-7.5691
1975,8,1,3,327,-6.8695
1975,8,1,4,430,-6.0607
1975,8,1,5,593,-5.5081
1975,8,2,1,167,-4.4786
1975,8,2,2,91,-4.3843
1975,8,2,3,93,-7.3111
1975,8,2,4,120,-4.2427
1975,8,2,5,125,-3.0601
1975,8,3,1,165,-2.3681
1975,8,3,2,135,0.3035
1975,8,3,3,104,-2.3235
1975,8,3,4,84,-3.0380
1975,8,3,5,90,-0.8979
1975,9,1,1,315,-4.9280
1975,9,1,2,241,-3.7553
1975,9,1,3,327,-3.3686
1975,9,1,4,432,-2.9175
1975,9,1,5,593,-2.2682
1975,9,2,1,166,-4.3971
1975,9,2,2,90,-4.2605
1975,9,2,3,93,-4.3021
1975,9,2,4,120,-4.6084
1975,9,2,5,124,-1.5784
1975,9,3,1,164,-4.1855
1975,9,3,2,135,-3.2975
1975,9,3,3,104,-4.4939
1975,9,3,4,84,-2.3748
1975,9,3,5,90,-3.0847
1975,10,1,1,313,-0.2575
1975,10,1,2,240,-0.1626
1975,10,1,3,324,0.9970
1975,10,1,4,432,2.9693
1975,10,1,5,591,3.6401
1975,10,2,1,165,-0.6049
1975,10,2,2,90,-0.8290
1975,10,2,3,93,3.2117
1975,10,2,4,119,5.8020
1975,10,2,5,125,5.5282
1975,10,3,1,164,6.5260
1975,10,3,2,135,4.4270
1975,10,3,3,104,6.5191
1975,10,3,4,84,8.7833
1975,10,3,5,90,8.6553
1975,11,1,1,313,-1.7093
1975,11,1,2,239,2.0823
1975,11,1,3,326,2.8319
1975,11,1,4,429,3.1605
1975,11,1,5,590,4.3674
1975,11,2,1,165,-0.8510
1975,11,2,2,90,2.3766
1975,11,2,3,92,5.2723
1975,11,2,4,119,3.8262
1975,11,2,5,125,4.4549
1975,11,3,1,164,3.5573
1975,11,3,2,135,1.8327
1975,11,3,3,102,3.2364
1975,11,3,4,84,3.8167
1975,11,3,5,90,1.4328
1975,12,1,1,313,-1.2540
1975,12,1,2,238,-2.4411
1975,12,1,3,323,-2.4268
1975,12,1,4,424,0.1762
1975,12,1,5,587,-1.5512
1975,12,2,1,164,-0.8310
1975,12,2,2,89,-2.5131
1975,12,2,3,92,-1.8262
1975,12,2,4,119,-0.1312
1975,12,2,5,125,-1.4917
1975,12,3,1,164,-1.0921
1975,12,3,2,135,-0.9466
1975,12,3,3,104,-2.7036
1975,12,3,4,84,-2.1350
1975,12,3,5,90,-0.7428
1976,1,1,1,311,21.5400
1976,1,1,2,239,21.4651
1976,1,1,3,322,24.6340
1976,1,1,4,424,22.5543
1976,1,1,5,585,21.2488
1976,1,2,1,164,16.5601
1976,1,2,2,88,19.8277
1976,1,2,3,91,20.5944
1976,1,2,4,119,23.0417
1976,1,2,5,124,16.4911
1976,1,3,1,163,12.1288
1976,1,3,2,135,13.2385
1976,1,3,3,104,15.5955
1976,1,3,4,84,11.3471
1976,1,3,5,90,7.7946
1976,2,1,1,296,10.0209
1976,2,1,2,232,11.5997
1976,2,1,3,305,11.8062
1976,2,1,4,416,13.1504
1976,2,1,5,565,11.8834
1976,2,2,1,162,5.7583
1976,2,2,2,88,12.0046
1976,2,2,3,90,7.4973
1976,2,2,4,119,8.4602
1976,2,2,5,124,4.9422
1976,2,3,1,164,-0.4833
1976,2,3,2,135,-0.0831
1976,2,3,3,104,-0.8600
1976,2,3,4,84,0.7570
1976,2,3,5,90,0.9265
1976,3,1,1,307,0.6981
1976,3,1,2,237,1.1274
1976,3,1,3,323,1.8862
1976,3,1,4,425,2.2681
1976,3,1,5,580,2.6151
1976,3,2,1,163,1.4349
1976,3,2,2,88,1.1257
1976,3,2,3,90,-0.1489
1976,3,2,4,119,3.1522
1976,3,2,5,124,2.9932
1976,3,3,1,163,3.2471
1976,3,3,2,134,2.8806
1976,3,3,3,104,2.3891
1976,3,3,4,84,4.5463
1976,3,3,5,90,1.2923
1976,4,1,1,300,-1.3015
1976,4,1,2,232,-1.7800
1976,4,1,3,314,-1.1554
1976,4,1,4,417,-1.2708
1976,4,1,5,573,-2.0348
1976,4,2,1,163,0.3172
1976,4,2,2,87,-1.6102
1976,4,2,3,89,-1.0197
1976,4,2,4,119,-1.3117
1976,4,2,5,123,-2.5777
1976,4,3,1,163,-2.0305
1976,4,3,2,134,-0.4009
1976,4,3,3,104,-0.5083
1976,4,3,4,84,0.0894
1976,4,3,5,90,-1.6183
1976,5,1,1,301,-2.0115
1976,5,1,2,234,-1.7949
1976,5,1,3,320,-2.3444
1976,5,1,4,424,-3.8977
1976,5,1,5,575,-4.1721
1976,5,2,1,161,1.8750
1976,5,2,2,88,-1.6242
1976,5,2,3,89,-2.4662
1976,5,2,4,117,-3.7625
1976,5,2,5,123,-2.3593
1976,5,3,1,162,-1.2697
1976,5,3,2,134,1.1378
1976,5,3,3,104,-1.1608
1976,5,3,4,84,-1.0635
