year,month,rank_ME,rank_ETR,nstocks,ret_vw
1971,9,2,1,63,-0.8164
1971,9,2,2,50,-0.7330
1971,9,2,3,52,-0.1025
1971,9,2,4,54,-1.3281
1971,9,2,5,56,-0.2775
1971,9,3,1,76,-2.6290
1971,9,3,2,110,-0.7964
1971,9,3,3,111,0.5033
1971,9,3,4,111,0.0485
1971,9,3,5,88,-0.5101
1971,10,1,1,133,-7.0361
1971,10,1,2,54,-1.7367
1971,10,1,3,43,-6.8895
1971,10,1,4,56,-2.9082
1971,10,1,5,107,-8.1741
1971,10,2,1,62,-4.2686
1971,10,2,2,50,-5.3963
1971,10,2,3,52,-6.7420
1971,10,2,4,54,-3.8142
1971,10,2,5,56,-5.4914
1971,10,3,1,76,-4.0214
1971,10,3,2,110,-3.0239
1971,10,3,3,111,-3.5110
1971,10,3,4,111,-3.8870
1971,10,3,5,88,-6.4183
1971,11,1,1,133,-3.3131
1971,11,1,2,54,-3.7942
1971,11,1,3,43,-4.1464
1971,11,1,4,56,-3.4128
1971,11,1,5,107,-3.5957
1971,11,2,1,62,-1.5413
1971,11,2,2,50,0.6372
1971,11,2,3,52,-3.4891
1971,11,2,4,54,-1.4001
1971,11,2,5,56,-4.5277
1971,11,3,1,76,-0.5439
1971,11,3,2,110,1.1179
1971,11,3,3,111,0.9279
1971,11,3,4,111,-0.5601
1971,11,3,5,88,-0.5966
1971,12,1,1,133,12.9094
1971,12,1,2,54,10.7175
1971,12,1,3,43,14.1157
1971,12,1,4,56,11.6727
1971,12,1,5,106,11.6552
1971,12,2,1,62,10.9341
1971,12,2,2,50,9.8887
1971,12,2,3,52,9.9393
1971,12,2,4,54,10.7398
1971,12,2,5,56,13.0670
1971,12,3,1,76,8.8045
1971,12,3,2,110,10.0830
1971,12,3,3,111,8.3666
1971,12,3,4,111,8.8279
1971,12,3,5,88,7.3566
1972,1,1,1,133,11.3150
1972,1,1,2,54,10.1035
1972,1,1,3,43,7.1668
1972,1,1,4,55,13.1880
1972,1,1,5,106,14.1287
1972,1,2,1,61,7.0928
1972,1,2,2,50,2.8729
1972,1,2,3,51,7.2231
1972,1,2,4,54,8.0607
1972,1,2,5,56,6.9342
1972,1,3,1,76,0.8853
1972,1,3,2,110,4.5780
1972,1,3,3,111,1.0901
1972,1,3,4,111,0.7335
1972,1,3,5,88,1.8805
1972,2,1,1,133,4.0972
1972,2,1,2,53,3.1688
1972,2,1,3,43,4.1197
1972,2,1,4,55,2.7878
1972,2,1,5,106,6.6999
1972,2,2,1,60,4.4326
1972,2,2,2,50,1.9880
1972,2,2,3,51,1.8898
1972,2,2,4,54,4.0302
1972,2,2,5,56,4.9110
1972,2,3,1,76,1.4785
1972,2,3,2,110,2.3192
1972,2,3,3,111,5.0275
1972,2,3,4,111,3.3124
1972,2,3,5,88,0.9426
1972,3,1,1,133,1.1393
1972,3,1,2,53,-2.8044
1972,3,1,3,43,-0.0552
1972,3,1,4,55,-2.0411
1972,3,1,5,106,0.3700
1972,3,2,1,60,-0.8238
1972,3,2,2,50,0.8175
1972,3,2,3,51,-0.5575
1972,3,2,4,54,2.1085
1972,3,2,5,56,-0.5790
1972,3,3,1,76,-0.8431
1972,3,3,2,110,1.3539
1972,3,3,3,111,1.0218
1972,3,3,4,111,-1.3439
1972,3,3,5,88,2.6568
1972,4,1,1,133,0.8588
1972,4,1,2,52,2.0805
1972,4,1,3,43,-0.9431
1972,4,1,4,55,0.8443
1972,4,1,5,106,-0.1365
1972,4,2,1,60,0.7023
1972,4,2,2,50,2.6357
1972,4,2,3,51,0.8862
1972,4,2,4,54,-0.0079
1972,4,2,5,56,1.5123
1972,4,3,1,76,-0.3611
1972,4,3,2,110,0.9785
1972,4,3,3,111,0.7410
1972,4,3,4,111,1.0267
1972,4,3,5,88,-1.4201
1972,5,1,1,133,-1.6194
1972,5,1,2,52,-1.7299
1972,5,1,3,43,-3.4656
1972,5,1,4,55,-1.9310
1972,5,1,5,106,-3.8731
1972,5,2,1,60,-1.1009
1972,5,2,2,50,-1.1463
1972,5,2,3,51,-1.1451
1972,5,2,4,54,-1.4474
1972,5,2,5,56,-1.9385
1972,5,3,1,75,0.0810
1972,5,3,2,110,3.0124
1972,5,3,3,111,2.9391
1972,5,3,4,111,3.3373
1972,5,3,5,88,-2.3639
1972,6,1,1,133,-3.4968
1972,6,1,2,52,-3.8535
1972,6,1,3,43,-3.7841
1972,6,1,4,55,0.2198
1972,6,1,5,106,-2.8393
1972,6,2,1,60,-3.4452
1972,6,2,2,50,-2.8075
1972,6,2,3,51,-2.0491
1972,6,2,4,54,-2.3630
1972,6,2,5,56,0.4492
1972,6,3,1,75,-3.7395
1972,6,3,2,110,-1.4372
1972,6,3,3,111,-0.5981
1972,6,3,4,111,-2.6285
1972,6,3,5,88,-3.2116
1972,7,1,1,115,-3.7232
1972,7,1,2,47,-4.4939
1972,7,1,3,50,-1.8289
1972,7,1,4,73,-3.4521
1972,7,1,5,117,-3.1878
1972,7,2,1,62,-1.9990
1972,7,2,2,56,-1.2425
1972,7,2,3,54,-5.0462
1972,7,2,4,56,-2.2425
1972,7,2,5,72,-2.7260
1972,7,3,1,90,-2.4044
1972,7,3,2,124,1.2420
1972,7,3,3,125,0.9964
1972,7,3,4,105,-1.3452
1972,7,3,5,80,-0.9477
1972,8,1,1,115,0.5627
1972,8,1,2,47,0.0420
1972,8,1,3,50,-0.2267
1972,8,1,4,73,-0.1178
1972,8,1,5,116,2.9774
1972,8,2,1,62,0.5476
1972,8,2,2,56,3.6761
1972,8,2,3,53,3.0475
1972,8,2,4,56,0.7845
1972,8,2,5,72,2.9680
1972,8,3,1,90,4.3412
1972,8,3,2,124,2.5962
1972,8,3,3,125,1.8347
1972,8,3,4,105,5.1617
1972,8,3,5,80,8.8167
1972,9,1,1,115,-5.2440
1972,9,1,2,47,-5.4833
1972,9,1,3,50,-2.5354
1972,9,1,4,72,-3.9129
1972,9,1,5,116,-3.9198
1972,9,2,1,61,-2.3140
1972,9,2,2,55,-3.9482
1972,9,2,3,53,-2.8652
1972,9,2,4,56,-1.7243
1972,9,2,5,72,-1.8854
1972,9,3,1,90,-1.1274
1972,9,3,2,124,-1.5159
1972,9,3,3,125,0.9590
1972,9,3,4,104,-1.7822
1972,9,3,5,80,-0.5559
1972,10,1,1,114,-1.7199
1972,10,1,2,47,-3.2056
1972,10,1,3,50,-3.7456
1972,10,1,4,72,-1.2360
1972,10,1,5,116,-1.8843
1972,10,2,1,61,-0.6154
1972,10,2,2,55,-0.0392
1972,10,2,3,53,-0.4865
1972,10,2,4,56,-2.0353
1972,10,2,5,72,0.7093
1972,10,3,1,90,0.3859
1972,10,3,2,124,1.7325
1972,10,3,3,125,1.1009
1972,10,3,4,104,1.0843
1972,10,3,5,80,0.7462
1972,11,1,1,114,7.0796
1972,11,1,2,46,7.1079
1972,11,1,3,50,4.2328
1972,11,1,4,72,4.3619
1972,11,1,5,116,5.8417
1972,11,2,1,61,5.8362
1972,11,2,2,55,7.3689
1972,11,2,3,52,5.2072
1972,11,2,4,56,6.8332
1972,11,2,5,72,7.3785
1972,11,3,1,90,7.5317
1972,11,3,2,124,4.0696
1972,11,3,3,125,2.7940
1972,11,3,4,103,7.8730
1972,11,3,5,80,7.1509
1972,12,1,1,114,-1.3328
1972,12,1,2,46,-1.4300
1972,12,1,3,50,-1.5248
1972,12,1,4,72,-1.6773
1972,12,1,5,116,-2.3433
1972,12,2,1,61,-2.4364
1972,12,2,2,55,2.0026
1972,12,2,3,52,-0.8082
1972,12,2,4,56,-1.5863
1972,12,2,5,71,-1.0002
1972,12,3,1,90,-0.2190
1972,12,3,2,124,2.0856
1972,12,3,3,125,3.2063
1972,12,3,4,104,-0.1824
1972,12,3,5,80,-0.8519
1973,1,1,1,114,-4.4634
1973,1,1,2,46,-7.1294
1973,1,1,3,50,-5.2977
1973,1,1,4,72,-3.5600
1973,1,1,5,116,-2.7588
1973,1,2,1,61,-6.1771
1973,1,2,2,55,-7.0628
1973,1,2,3,52,-5.8264
1973,1,2,4,56,-5.2008
1973,1,2,5,71,-4.2760
1973,1,3,1,90,-4.5501
1973,1,3,2,124,-3.3454
1973,1,3,3,125,-0.9732
1973,1,3,4,104,-3.4937
1973,1,3,5,80,1.6340
1973,2,1,1,113,-7.7526
1973,2,1,2,46,-7.2489
1973,2,1,3,50,-7.8058
1973,2,1,4,72,-7.9630
1973,2,1,5,116,-6.0561
1973,2,2,1,61,-7.3686
1973,2,2,2,55,-6.5479
1973,2,2,3,52,-6.1222
1973,2,2,4,56,-7.0734
1973,2,2,5,71,-8.2250
1973,2,3,1,90,-3.7245
1973,2,3,2,124,-2.7524
1973,2,3,3,125,-2.7769
1973,2,3,4,104,-4.8861
1973,2,3,5,80,-5.7947
1973,3,1,1,113,-0.5489
1973,3,1,2,46,-5.8917
1973,3,1,3,50,-3.9070
1973,3,1,4,72,-1.1784
1973,3,1,5,116,-1.7659
1973,3,2,1,61,-0.4983
1973,3,2,2,55,-1.0467
1973,3,2,3,52,-4.0297
1973,3,2,4,56,-1.7633
1973,3,2,5,71,-3.2360
1973,3,3,1,90,-1.7019
1973,3,3,2,123,-1.3685
1973,3,3,3,124,-0.5163
1973,3,3,4,104,-0.4235
1973,3,3,5,80,2.1082
1973,4,1,1,112,-8.5403
1973,4,1,2,46,-6.7039
1973,4,1,3,50,-5.2187
1973,4,1,4,72,-5.3525
1973,4,1,5,115,-5.5731
1973,4,2,1,61,-4.7593
1973,4,2,2,55,-3.9834
1973,4,2,3,52,-5.5869
1973,4,2,4,56,-6.8679
1973,4,2,5,71,-4.5358
1973,4,3,1,90,-5.6132
1973,4,3,2,122,-5.9574
1973,4,3,3,124,-3.7826
1973,4,3,4,104,-4.4062
1973,4,3,5,80,-0.7841
1973,5,1,1,112,-7.6957
1973,5,1,2,46,-7.4306
1973,5,1,3,50,-8.2124
1973,5,1,4,71,-7.0942
1973,5,1,5,115,-9.2712
1973,5,2,1,61,-9.7507
1973,5,2,2,55,-5.3207
1973,5,2,3,52,-6.6290
1973,5,2,4,56,-5.4938
1973,5,2,5,71,-6.9358
1973,5,3,1,89,-1.7658
1973,5,3,2,123,0.8663
1973,5,3,3,124,-0.4675
1973,5,3,4,104,-2.1210
1973,5,3,5,80,-4.7387
1973,6,1,1,111,-3.2668
1973,6,1,2,46,-5.5289
1973,6,1,3,50,-2.8797
1973,6,1,4,70,-2.0394
1973,6,1,5,113,-2.7800
1973,6,2,1,60,-3.4040
1973,6,2,2,55,-2.9713
1973,6,2,3,52,-1.4743
1973,6,2,4,56,-2.4052
1973,6,2,5,71,-1.4192
1973,6,3,1,89,-1.0237
1973,6,3,2,123,-0.3237
1973,6,3,3,124,-0.7087
1973,6,3,4,104,-2.2576
1973,6,3,5,80,0.0520
1973,7,1,1,127,15.4192
1973,7,1,2,59,14.4954
1973,7,1,3,42,12.5970
1973,7,1,4,86,14.7051
1973,7,1,5,124,13.6365
1973,7,2,1,73,11.5058
1973,7,2,2,51,10.0783
1973,7,2,3,50,12.9705
1973,7,2,4,64,11.6519
1973,7,2,5,66,10.3997
1973,7,3,1,89,5.9885
1973,7,3,2,140,5.3082
1973,7,3,3,131,3.8313
1973,7,3,4,106,3.6891
1973,7,3,5,97,1.5648
1973,8,1,1,126,-6.5020
1973,8,1,2,59,-6.8726
1973,8,1,3,42,-8.1711
1973,8,1,4,86,-6.4419
1973,8,1,5,124,-5.3087
1973,8,2,1,73,-3.4589
1973,8,2,2,51,-3.0320
1973,8,2,3,50,-3.4040
1973,8,2,4,64,-3.1427
1973,8,2,5,66,-5.1494
1973,8,3,1,89,-1.3072
1973,8,3,2,140,-4.0727
1973,8,3,3,131,-3.6364
1973,8,3,4,106,-1.9571
1973,8,3,5,97,-2.2904
1973,9,1,1,126,9.0667
1973,9,1,2,59,6.8684
1973,9,1,3,42,9.3583
1973,9,1,4,84,8.7212
1973,9,1,5,124,8.9099
1973,9,2,1,73,13.2550
1973,9,2,2,51,9.6156
1973,9,2,3,50,10.5974
1973,9,2,4,64,12.2207
1973,9,2,5,65,10.6489
1973,9,3,1,89,9.2856
1973,9,3,2,140,4.9921
1973,9,3,3,131,0.4334
1973,9,3,4,106,6.3596
1973,9,3,5,97,7.5316
1973,10,1,1,126,-1.2731
1973,10,1,2,58,-1.2416
1973,10,1,3,42,0.6174
1973,10,1,4,84,-1.6089
1973,10,1,5,124,-0.0731
1973,10,2,1,73,-1.8375
1973,10,2,2,51,-0.1052
1973,10,2,3,50,-1.6570
1973,10,2,4,64,-1.4286
1973,10,2,5,65,2.8828
1973,10,3,1,88,-0.5756
1973,10,3,2,139,-1.0760
1973,10,3,3,131,1.0214
1973,10,3,4,106,0.9084
1973,10,3,5,97,-0.7493
1973,11,1,1,126,-17.8508
1973,11,1,2,58,-20.0123
1973,11,1,3,42,-21.6854
1973,11,1,4,84,-22.1721
1973,11,1,5,124,-17.8074
1973,11,2,1,73,-19.2812
1973,11,2,2,51,-20.4849
1973,11,2,3,50,-20.2416
1973,11,2,4,64,-17.9695
1973,11,2,5,64,-17.7523
1973,11,3,1,88,-11.6029
1973,11,3,2,139,-11.7818
1973,11,3,3,131,-10.9403
1973,11,3,4,106,-8.9257
1973,11,3,5,97,-14.0047
1973,12,1,1,126,-1.9584
1973,12,1,2,58,-4.2349
1973,12,1,3,42,-1.4446
1973,12,1,4,84,-5.0252
1973,12,1,5,124,-3.5200
1973,12,2,1,73,0.5578
1973,12,2,2,50,-2.0274
1973,12,2,3,49,-1.8651
1973,12,2,4,64,-0.7573
1973,12,2,5,64,-0.2946
1973,12,3,1,88,4.8107
1973,12,3,2,140,2.0289
1973,12,3,3,131,-1.2214
1973,12,3,4,106,2.3321
1973,12,3,5,97,4.8510
1974,1,1,1,126,13.9084
1974,1,1,2,58,14.0635
1974,1,1,3,42,12.4470
1974,1,1,4,84,15.1555
1974,1,1,5,124,17.6507
1974,1,2,1,73,9.9108
1974,1,2,2,50,9.2036
1974,1,2,3,49,7.2695
1974,1,2,4,64,8.5779
1974,1,2,5,64,13.0236
1974,1,3,1,88,-0.5559
1974,1,3,2,140,0.5567
1974,1,3,3,131,-0.6692
1974,1,3,4,106,-4.1805
1974,1,3,5,97,2.4503
1974,2,1,1,126,-0.4366
1974,2,1,2,58,-0.0694
1974,2,1,3,42,0.5267
1974,2,1,4,84,-1.0648
1974,2,1,5,122,0.0686
1974,2,2,1,73,1.1482
1974,2,2,2,50,-0.4985
1974,2,2,3,49,4.7692
1974,2,2,4,64,-0.0450
1974,2,2,5,64,1.0430
1974,2,3,1,88,1.4348
1974,2,3,2,140,1.0227
1974,2,3,3,131,-0.8967
1974,2,3,4,106,-0.2248
1974,2,3,5,97,-0.5732
1974,3,1,1,125,0.5465
1974,3,1,2,57,-0.7906
1974,3,1,3,41,0.4054
1974,3,1,4,84,-0.3779
1974,3,1,5,122,0.1105
1974,3,2,1,73,-1.7915
1974,3,2,2,50,-0.3453
1974,3,2,3,49,0.9212
1974,3,2,4,64,-1.7312
1974,3,2,5,64,-0.9455
1974,3,3,1,88,-2.5690
1974,3,3,2,139,-2.1446
1974,3,3,3,131,-2.0702
1974,3,3,4,106,-1.6987
1974,3,3,5,97,-2.9553
1974,4,1,1,125,-4.0485
1974,4,1,2,58,-5.2474
1974,4,1,3,40,-5.8294
1974,4,1,4,84,-6.7933
1974,4,1,5,122,-4.6285
1974,4,2,1,73,-4.5567
1974,4,2,2,50,-2.2862
1974,4,2,3,49,-5.2763
1974,4,2,4,64,-3.2984
1974,4,2,5,64,-4.2805
1974,4,3,1,88,-4.8639
1974,4,3,2,139,-2.5370
1974,4,3,3,131,-4.1827
1974,4,3,4,106,-4.9319
1974,4,3,5,97,-5.3228
1974,5,1,1,125,-6.0960
1974,5,1,2,58,-7.5596
1974,5,1,3,40,-6.6241
1974,5,1,4,84,-7.1559
1974,5,1,5,122,-7.4005
1974,5,2,1,73,-8.0197
1974,5,2,2,48,-4.3495
1974,5,2,3,49,-5.3340
1974,5,2,4,64,-8.4197
1974,5,2,5,64,-8.8442
1974,5,3,1,88,-4.7484
1974,5,3,2,139,-0.9287
1974,5,3,3,131,-2.8202
1974,5,3,4,106,-2.3195
1974,5,3,5,97,-4.3619
1974,6,1,1,124,-1.4817
1974,6,1,2,58,-3.1534
1974,6,1,3,40,-4.3726
1974,6,1,4,84,-3.5986
1974,6,1,5,121,-1.5200
1974,6,2,1,73,0.3503
1974,6,2,2,48,-2.5713
1974,6,2,3,49,-2.3176
1974,6,2,4,64,-0.5858
1974,6,2,5,64,-1.1230
1974,6,3,1,88,-2.2438
1974,6,3,2,139,-1.5227
1974,6,3,3,131,-0.0956
1974,6,3,4,106,-2.3831
1974,6,3,5,97,-1.9526
1974,7,1,1,110,-4.5173
1974,7,1,2,80,-5.2262
1974,7,1,3,77,-5.1749
1974,7,1,4,95,-3.4838
1974,7,1,5,105,-2.9669
1974,7,2,1,66,-1.7705
1974,7,2,2,57,-5.9931
1974,7,2,3,53,-4.3952
1974,7,2,4,59,-7.7743
1974,7,2,5,80,-0.1040
1974,7,3,1,108,-5.4871
1974,7,3,2,123,-9.8644
1974,7,3,3,120,-11.4719
1974,7,3,4,114,-7.1159
1974,7,3,5,103,-1.8238
1974,8,1,1,109,-5.9023
1974,8,1,2,80,-8.6062
1974,8,1,3,77,-6.0009
1974,8,1,4,95,-6.5004
1974,8,1,5,104,-8.5949
1974,8,2,1,66,-8.2762
1974,8,2,2,56,-9.3692
1974,8,2,3,53,-6.6676
1974,8,2,4,58,-8.0151
1974,8,2,5,80,-6.8369
1974,8,3,1,108,-7.3636
1974,8,3,2,123,-9.2473
1974,8,3,3,120,-7.8250
1974,8,3,4,114,-9.7700
1974,8,3,5,103,-7.3989
1974,9,1,1,107,-7.9421
1974,9,1,2,79,-8.2700
1974,9,1,3,77,-8.1548
1974,9,1,4,95,-9.1161
1974,9,1,5,105,-7.3916
1974,9,2,1,66,-5.5229
1974,9,2,2,56,-6.8200
1974,9,2,3,53,-9.1017
1974,9,2,4,58,-10.4440
1974,9,2,5,80,-7.7215
1974,9,3,1,107,-9.5351
1974,9,3,2,123,-14.4053
1974,9,3,3,120,-12.1489
1974,9,3,4,114,-9.2703
1974,9,3,5,103,-10.1904
1974,10,1,1,106,10.6140
1974,10,1,2,79,7.2074
1974,10,1,3,77,7.6299
1974,10,1,4,95,9.1713
1974,10,1,5,105,8.4871
1974,10,2,1,66,5.4408
1974,10,2,2,56,13.3799
1974,10,2,3,52,7.4712
1974,10,2,4,58,8.2169
1974,10,2,5,80,11.2641
1974,10,3,1,107,18.6710
1974,10,3,2,122,16.6801
1974,10,3,3,120,18.5903
1974,10,3,4,114,16.0332
1974,10,3,5,103,15.0080
1974,11,1,1,107,-6.1103
1974,11,1,2,79,-6.9055
1974,11,1,3,77,-5.9695
1974,11,1,4,95,-4.4275
1974,11,1,5,104,-7.0013
1974,11,2,1,66,-2.4029
1974,11,2,2,56,-4.9401
1974,11,2,3,53,-5.8931
1974,11,2,4,58,-2.7937
1974,11,2,5,80,-4.2088
1974,11,3,1,107,-1.8456
1974,11,3,2,122,-4.5607
1974,11,3,3,120,-5.3717
1974,11,3,4,114,-3.1606
1974,11,3,5,103,-4.3828
1974,12,1,1,105,-7.4179
1974,12,1,2,78,-7.9956
1974,12,1,3,77,-7.0008
1974,12,1,4,94,-8.1230
1974,12,1,5,104,-10.0939
1974,12,2,1,65,-6.5908
1974,12,2,2,56,-6.1072
1974,12,2,3,53,-5.2317
1974,12,2,4,58,-3.2510
1974,12,2,5,80,-4.5804
1974,12,3,1,107,-1.5591
1974,12,3,2,121,-2.4595
1974,12,3,3,120,-2.7196
1974,12,3,4,114,-2.1572
1974,12,3,5,103,-1.1873
1975,1,1,1,107,27.5148
1975,1,1,2,77,30.5886
1975,1,1,3,77,37.0573
1975,1,1,4,94,32.2749
1975,1,1,5,104,33.1164
1975,1,2,1,64,25.5717
1975,1,2,2,56,24.9466
1975,1,2,3,53,31.0581
1975,1,2,4,58,28.4036
1975,1,2,5,78,24.7326
1975,1,3,1,107,10.9540
1975,1,3,2,122,11.8630
1975,1,3,3,120,12.6966
1975,1,3,4,114,14.4661
1975,1,3,5,103,11.9039
1975,2,1,1,107,5.1309
1975,2,1,2,77,6.4065
1975,2,1,3,77,1.9420
1975,2,1,4,94,0.7754
1975,2,1,5,104,1.5837
1975,2,2,1,64,0.6733
1975,2,2,2,56,3.7854
1975,2,2,3,53,5.5526
1975,2,2,4,58,3.2159
1975,2,2,5,78,4.6131
1975,2,3,1,107,4.7310
1975,2,3,2,122,9.6041
1975,2,3,3,120,8.1721
1975,2,3,4,114,6.3856
1975,2,3,5,103,3.6082
1975,3,1,1,106,9.3332
1975,3,1,2,77,9.7481
1975,3,1,3,77,10.4571
1975,3,1,4,94,10.3055
1975,3,1,5,103,8.5001
1975,3,2,1,64,5.9787
1975,3,2,2,56,8.0700
1975,3,2,3,53,5.5400
1975,3,2,4,58,12.3569
1975,3,2,5,78,5.0822
1975,3,3,1,107,2.5238
1975,3,3,2,122,3.0414
1975,3,3,3,120,1.4179
1975,3,3,4,114,2.9933
1975,3,3,5,103,3.1741
1975,4,1,1,106,4.4611
1975,4,1,2,77,2.5893
1975,4,1,3,77,4.4689
1975,4,1,4,94,4.6619
1975,4,1,5,102,3.0909
1975,4,2,1,64,3.1792
1975,4,2,2,56,2.3329
1975,4,2,3,53,2.8953
1975,4,2,4,58,4.3294
1975,4,2,5,78,4.5553
1975,4,3,1,107,4.4745
1975,4,3,2,122,3.5769
1975,4,3,3,120,3.2498
1975,4,3,4,114,6.9467
1975,4,3,5,103,7.2409
1975,5,1,1,105,7.8873
1975,5,1,2,76,9.1971
1975,5,1,3,76,9.4921
1975,5,1,4,94,7.1399
1975,5,1,5,102,3.7882
1975,5,2,1,64,8.0024
1975,5,2,2,56,8.4912
1975,5,2,3,53,9.8408
1975,5,2,4,58,8.0375
1975,5,2,5,78,5.1009
1975,5,3,1,107,6.5293
1975,5,3,2,122,4.2707
1975,5,3,3,120,5.9921
1975,5,3,4,114,4.7587
1975,5,3,5,103,5.9943
1975,6,1,1,106,8.7424
1975,6,1,2,76,9.5380
1975,6,1,3,76,8.3554
1975,6,1,4,94,6.1542
1975,6,1,5,102,6.7148
1975,6,2,1,64,6.4325
1975,6,2,2,56,6.7669
1975,6,2,3,53,6.6597
1975,6,2,4,58,7.1994
1975,6,2,5,78,6.8139
1975,6,3,1,106,5.0691
1975,6,3,2,122,2.7789
1975,6,3,3,120,4.1913
1975,6,3,4,114,7.1091
1975,6,3,5,103,6.7295
1975,7,1,1,136,-0.4745
1975,7,1,2,61,-1.9597
1975,7,1,3,91,-3.0717
1975,7,1,4,108,-1.4841
1975,7,1,5,104,-2.7810
1975,7,2,1,79,-4.0600
1975,7,2,2,52,-5.8242
1975,7,2,3,53,-5.1844
1975,7,2,4,79,-1.9420
1975,7,2,5,71,-1.7452
1975,7,3,1,100,-6.3679
1975,7,3,2,135,-9.0514
1975,7,3,3,134,-7.5293
1975,7,3,4,106,-4.8045
1975,7,3,5,106,-3.1417
1975,8,1,1,136,-5.9517
1975,8,1,2,61,-2.9714
1975,8,1,3,90,-6.1093
1975,8,1,4,107,-6.9909
1975,8,1,5,104,-6.8672
1975,8,2,1,79,-2.7513
1975,8,2,2,52,-2.0870
1975,8,2,3,53,-5.6918
1975,8,2,4,79,-5.5455
1975,8,2,5,71,-4.1931
1975,8,3,1,100,-1.3513
1975,8,3,2,135,-2.0399
1975,8,3,3,134,-2.4684
1975,8,3,4,106,-2.5973
1975,8,3,5,106,0.3771
1975,9,1,1,134,-2.8586
1975,9,1,2,61,-3.7982
1975,9,1,3,90,-1.3550
1975,9,1,4,107,-2.8139
1975,9,1,5,104,-3.1689
1975,9,2,1,79,-2.9025
1975,9,2,2,52,-4.2973
1975,9,2,3,53,-1.6284
1975,9,2,4,78,-3.6377
1975,9,2,5,71,-4.1887
1975,9,3,1,99,-3.9003
1975,9,3,2,135,-3.4852
1975,9,3,3,134,-3.6695
1975,9,3,4,106,-4.5505
1975,9,3,5,106,-1.8026
1975,10,1,1,133,0.7756
1975,10,1,2,61,3.1884
1975,10,1,3,90,3.3229
1975,10,1,4,107,1.7470
1975,10,1,5,104,1.4415
1975,10,2,1,79,2.5940
1975,10,2,2,52,3.4099
1975,10,2,3,53,5.1483
1975,10,2,4,79,1.9524
1975,10,2,5,70,4.2300
1975,10,3,1,99,4.4148
1975,10,3,2,135,10.0414
1975,10,3,3,134,9.3017
1975,10,3,4,106,4.3345
1975,10,3,5,106,2.1716
1975,11,1,1,134,3.7422
1975,11,1,2,60,4.5061
1975,11,1,3,90,5.1784
1975,11,1,4,107,5.0383
1975,11,1,5,103,1.6661
1975,11,2,1,79,3.1055
1975,11,2,2,52,3.9108
1975,11,2,3,53,5.8799
1975,11,2,4,79,3.7256
1975,11,2,5,69,3.0693
1975,11,3,1,99,2.7349
1975,11,3,2,133,5.0460
1975,11,3,3,134,3.6641
1975,11,3,4,106,2.1759
1975,11,3,5,106,0.2286
1975,12,1,1,133,-3.5512
1975,12,1,2,60,-1.6773
1975,12,1,3,90,-1.7646
1975,12,1,4,106,-2.2532
1975,12,1,5,103,-0.9047
1975,12,2,1,79,-0.4375
1975,12,2,2,52,-2.4150
1975,12,2,3,53,-1.3179
1975,12,2,4,79,-0.1555
1975,12,2,5,69,0.0737
1975,12,3,1,99,-0.3317
1975,12,3,2,135,-3.3493
1975,12,3,3,134,-1.7295
1975,12,3,4,106,-0.2375
1975,12,3,5,106,1.2300
1976,1,1,1,133,25.0964
1976,1,1,2,60,24.0058
1976,1,1,3,89,20.2360
1976,1,1,4,105,24.4292
1976,1,1,5,103,21.6827
1976,1,2,1,79,19.8309
1976,1,2,2,52,18.8395
1976,1,2,3,53,17.7891
1976,1,2,4,78,18.5270
1976,1,2,5,69,19.4517
1976,1,3,1,99,15.4422
1976,1,3,2,135,11.8713
1976,1,3,3,134,10.0403
1976,1,3,4,106,15.0453
1976,1,3,5,105,11.2673
1976,2,1,1,128,12.8377
1976,2,1,2,60,11.0245
1976,2,1,3,86,12.0163
1976,2,1,4,98,10.7374
1976,2,1,5,99,11.5217
1976,2,2,1,78,7.6814
1976,2,2,2,52,5.2837
1976,2,2,3,52,7.6935
1976,2,2,4,78,5.3737
1976,2,2,5,69,9.9918
1976,2,3,1,98,1.6229
1976,2,3,2,135,-2.1646
1976,2,3,3,134,-0.7407
1976,2,3,4,106,0.5841
1976,2,3,5,106,-0.2111
1976,3,1,1,132,-0.5196
1976,3,1,2,60,0.3538
1976,3,1,3,88,2.6253
1976,3,1,4,105,1.0257
1976,3,1,5,104,0.5334
1976,3,2,1,78,1.4244
1976,3,2,2,52,1.0683
1976,3,2,3,53,-0.0060
1976,3,2,4,78,1.2600
1976,3,2,5,69,2.7921
1976,3,3,1,99,3.6588
1976,3,3,2,135,2.6976
1976,3,3,3,134,2.2371
1976,3,3,4,106,1.5936
1976,3,3,5,104,4.3644
1976,4,1,1,128,-2.4662
1976,4,1,2,59,-1.2922
1976,4,1,3,85,-2.1046
1976,4,1,4,104,-1.5040
1976,4,1,5,101,-0.8343
1976,4,2,1,77,-1.3157
1976,4,2,2,52,-1.5066
1976,4,2,3,53,-1.6572
1976,4,2,4,77,-1.0525
1976,4,2,5,69,-1.3072
1976,4,3,1,99,-2.1042
1976,4,3,2,135,-2.1149
1976,4,3,3,134,-2.2412
1976,4,3,4,106,0.3649
1976,4,3,5,104,1.3818
1976,5,1,1,131,-2.6737
1976,5,1,2,60,-2.9741
1976,5,1,3,87,-3.2943
1976,5,1,4,104,-3.0346
1976,5,1,5,103,-2.5665
1976,5,2,1,76,-0.2048
1976,5,2,2,52,-2.4785
1976,5,2,3,52,-3.8149
