year,month,rank_ME,rank_EPRD,nstocks,ret_vw
2001,5,2,2,79,2.3289
2001,5,2,3,70,3.9869
2001,5,2,4,48,5.8625
2001,5,2,5,68,2.2498
2001,5,3,1,138,-0.1915
2001,5,3,2,114,0.7571
2001,5,3,3,96,0.1645
2001,5,3,4,91,1.6463
2001,5,3,5,85,-0.8085
2001,6,1,1,128,0.3619
2001,6,1,2,129,3.2136
2001,6,1,3,170,0.9672
2001,6,1,4,132,2.1516
2001,6,1,5,140,-2.6465
2001,6,2,1,82,4.3760
2001,6,2,2,79,6.3262
2001,6,2,3,70,3.2845
2001,6,2,4,48,3.1563
2001,6,2,5,65,-1.5976
2001,6,3,1,138,-1.7790
2001,6,3,2,114,-3.2668
2001,6,3,3,95,-2.7339
2001,6,3,4,89,-7.6688
2001,6,3,5,85,-0.6899
2001,7,1,1,134,3.0161
2001,7,1,2,157,0.7431
2001,7,1,3,162,-2.0057
2001,7,1,4,144,-0.9128
2001,7,1,5,161,-5.5448
2001,7,2,1,88,-1.9844
2001,7,2,2,83,-3.9186
2001,7,2,3,66,-2.7668
2001,7,2,4,64,-4.8424
2001,7,2,5,60,-2.7951
2001,7,3,1,133,1.2867
2001,7,3,2,103,-2.6573
2001,7,3,3,94,-0.1801
2001,7,3,4,94,0.3463
2001,7,3,5,86,1.9116
2001,8,1,1,134,-1.6104
2001,8,1,2,156,-2.5277
2001,8,1,3,162,-0.0919
2001,8,1,4,142,-2.3649
2001,8,1,5,159,-2.8815
2001,8,2,1,88,1.9078
2001,8,2,2,83,-1.7147
2001,8,2,3,65,-2.9167
2001,8,2,4,64,-3.3159
2001,8,2,5,60,-1.4650
2001,8,3,1,133,-7.1986
2001,8,3,2,103,-5.1351
2001,8,3,3,94,-4.5510
2001,8,3,4,94,-4.8480
2001,8,3,5,85,-4.4189
2001,9,1,1,134,-8.9107
2001,9,1,2,154,-7.2097
2001,9,1,3,161,-9.7246
2001,9,1,4,141,-18.4945
2001,9,1,5,153,-12.0689
2001,9,2,1,88,-10.5710
2001,9,2,2,83,-12.1557
2001,9,2,3,65,-14.9694
2001,9,2,4,63,-16.7942
2001,9,2,5,59,-15.5032
2001,9,3,1,133,-7.0803
2001,9,3,2,103,-10.3236
2001,9,3,3,94,-2.6090
2001,9,3,4,93,-11.6519
2001,9,3,5,83,-10.0016
2001,10,1,1,133,7.3662
2001,10,1,2,152,5.4135
2001,10,1,3,159,5.9874
2001,10,1,4,139,5.2593
2001,10,1,5,150,1.5156
2001,10,2,1,88,4.8026
2001,10,2,2,83,5.7877
2001,10,2,3,65,8.3708
2001,10,2,4,60,2.9498
2001,10,2,5,59,5.9813
2001,10,3,1,133,6.0090
2001,10,3,2,103,3.1269
2001,10,3,3,94,-2.9693
2001,10,3,4,92,1.4306
2001,10,3,5,82,4.1937
2001,11,1,1,133,5.0615
2001,11,1,2,152,5.5635
2001,11,1,3,156,3.8369
2001,11,1,4,136,6.7346
2001,11,1,5,146,3.2375
2001,11,2,1,88,4.4656
2001,11,2,2,83,6.1468
2001,11,2,3,65,7.8472
2001,11,2,4,57,7.4506
2001,11,2,5,59,7.8513
2001,11,3,1,133,9.0416
2001,11,3,2,103,9.3311
2001,11,3,3,94,0.8778
2001,11,3,4,91,7.2434
2001,11,3,5,81,7.9544
2001,12,1,1,132,6.7598
2001,12,1,2,152,7.3820
2001,12,1,3,155,6.5272
2001,12,1,4,134,5.2993
2001,12,1,5,142,7.1548
2001,12,2,1,88,4.3374
2001,12,2,2,83,7.2129
2001,12,2,3,65,7.0945
2001,12,2,4,57,6.7409
2001,12,2,5,59,4.5438
2001,12,3,1,133,-0.4118
2001,12,3,2,103,1.1630
2001,12,3,3,94,1.4433
2001,12,3,4,89,3.2247
2001,12,3,5,81,1.0778
2002,1,1,1,131,5.2175
2002,1,1,2,152,0.5704
2002,1,1,3,155,2.9421
2002,1,1,4,132,1.8067
2002,1,1,5,141,-0.3010
2002,1,2,1,87,1.4503
2002,1,2,2,83,0.7732
2002,1,2,3,65,-1.3782
2002,1,2,4,57,-0.7511
2002,1,2,5,59,0.5868
2002,1,3,1,132,1.1658
2002,1,3,2,103,0.8922
2002,1,3,3,93,0.4422
2002,1,3,4,87,-1.2806
2002,1,3,5,81,-3.7258
2002,2,1,1,130,-3.1417
2002,2,1,2,152,-0.4819
2002,2,1,3,154,0.6191
2002,2,1,4,130,-2.2079
2002,2,1,5,139,-1.0174
2002,2,2,1,87,0.9295
2002,2,2,2,83,-0.0860
2002,2,2,3,65,-1.9044
2002,2,2,4,57,0.5842
2002,2,2,5,59,-2.3180
2002,2,3,1,131,-2.4821
2002,2,3,2,103,-2.2642
2002,2,3,3,92,1.3162
2002,2,3,4,86,3.0902
2002,2,3,5,80,-2.6550
2002,3,1,1,129,9.3707
2002,3,1,2,149,6.1563
2002,3,1,3,152,10.3448
2002,3,1,4,130,11.3265
2002,3,1,5,136,6.2322
2002,3,2,1,87,6.7875
2002,3,2,2,83,7.5581
2002,3,2,3,65,8.9503
2002,3,2,4,57,10.5995
2002,3,2,5,59,8.6468
2002,3,3,1,131,2.4910
2002,3,3,2,103,0.6637
2002,3,3,3,92,4.1611
2002,3,3,4,85,4.1054
2002,3,3,5,80,6.7059
2002,4,1,1,130,1.3842
2002,4,1,2,148,3.1036
2002,4,1,3,151,6.6766
2002,4,1,4,129,5.9212
2002,4,1,5,135,2.9501
2002,4,2,1,87,1.9182
2002,4,2,2,83,1.7236
2002,4,2,3,65,4.9474
2002,4,2,4,56,3.0091
2002,4,2,5,59,0.8362
2002,4,3,1,131,-5.6802
2002,4,3,2,103,-7.1449
2002,4,3,3,92,-6.7396
2002,4,3,4,85,-5.6038
2002,4,3,5,79,-5.9031
2002,5,1,1,129,1.5051
2002,5,1,2,148,-0.3088
2002,5,1,3,148,-2.4868
2002,5,1,4,128,-3.7652
2002,5,1,5,132,-1.9526
2002,5,2,1,87,-1.1749
2002,5,2,2,83,-5.4322
2002,5,2,3,65,-5.6151
2002,5,2,4,55,-5.5030
2002,5,2,5,59,-2.8581
2002,5,3,1,131,-1.3478
2002,5,3,2,103,-1.7719
2002,5,3,3,92,1.8765
2002,5,3,4,85,0.1286
2002,5,3,5,79,-1.6675
2002,6,1,1,129,-1.3946
2002,6,1,2,147,-2.0692
2002,6,1,3,146,0.9765
2002,6,1,4,126,-3.2501
2002,6,1,5,131,-4.4311
2002,6,2,1,86,-3.2466
2002,6,2,2,83,-2.8902
2002,6,2,3,65,-3.3855
2002,6,2,4,55,-1.8737
2002,6,2,5,59,-4.2434
2002,6,3,1,131,-5.8826
2002,6,3,2,101,-9.5124
2002,6,3,3,92,-7.3938
2002,6,3,4,84,-4.9185
2002,6,3,5,79,-6.8245
2002,7,1,1,177,-10.4667
2002,7,1,2,156,-12.6921
2002,7,1,3,142,-14.3123
2002,7,1,4,142,-11.8886
2002,7,1,5,163,-16.0388
2002,7,2,1,60,-10.4317
2002,7,2,2,76,-17.0506
2002,7,2,3,65,-12.5136
2002,7,2,4,53,-17.5448
2002,7,2,5,52,-18.0324
2002,7,3,1,139,-7.3761
2002,7,3,2,111,-2.1946
2002,7,3,3,91,-6.4356
2002,7,3,4,91,-11.8554
2002,7,3,5,81,-10.8500
2002,8,1,1,177,-1.4633
2002,8,1,2,154,2.6919
2002,8,1,3,140,-2.0076
2002,8,1,4,139,-0.1738
2002,8,1,5,162,-3.5174
2002,8,2,1,60,1.5867
2002,8,2,2,76,0.8206
2002,8,2,3,65,0.5705
2002,8,2,4,53,0.5944
2002,8,2,5,52,-0.6011
2002,8,3,1,139,1.8792
2002,8,3,2,110,-2.1281
2002,8,3,3,91,-1.5239
2002,8,3,4,91,-0.1677
2002,8,3,5,81,2.2918
2002,9,1,1,175,-4.3504
2002,9,1,2,151,-9.0286
2002,9,1,3,139,-9.0856
2002,9,1,4,138,-10.1506
2002,9,1,5,160,-8.2654
2002,9,2,1,60,-1.9936
2002,9,2,2,76,-5.4044
2002,9,2,3,65,-7.9158
2002,9,2,4,53,-10.3317
2002,9,2,5,52,-10.3571
2002,9,3,1,139,-8.2955
2002,9,3,2,110,-10.1559
2002,9,3,3,91,-12.0041
2002,9,3,4,90,-11.5992
2002,9,3,5,81,-12.3502
2002,10,1,1,175,4.2206
2002,10,1,2,151,5.2326
2002,10,1,3,139,1.6987
2002,10,1,4,136,-1.2716
2002,10,1,5,160,-0.0172
2002,10,2,1,60,4.0735
2002,10,2,2,76,2.3188
2002,10,2,3,65,3.1145
2002,10,2,4,53,3.6661
2002,10,2,5,52,4.1972
2002,10,3,1,139,10.0352
2002,10,3,2,110,5.9498
2002,10,3,3,91,10.6776
2002,10,3,4,90,6.1957
2002,10,3,5,81,4.8215
2002,11,1,1,174,6.1234
2002,11,1,2,148,8.3664
2002,11,1,3,135,10.4829
2002,11,1,4,135,8.7472
2002,11,1,5,158,12.6010
2002,11,2,1,60,3.2035
2002,11,2,2,76,6.4131
2002,11,2,3,65,10.4351
2002,11,2,4,53,7.3801
2002,11,2,5,52,12.3308
2002,11,3,1,139,3.4221
2002,11,3,2,110,4.7267
2002,11,3,3,91,8.1069
2002,11,3,4,90,8.6162
2002,11,3,5,81,9.9613
2002,12,1,1,174,-1.6967
2002,12,1,2,148,-3.8519
2002,12,1,3,135,-3.5165
2002,12,1,4,135,-2.6469
2002,12,1,5,155,-6.4169
2002,12,2,1,60,-2.4869
2002,12,2,2,75,-4.0023
2002,12,2,3,65,-5.3472
2002,12,2,4,53,-3.2787
2002,12,2,5,52,-8.2493
2002,12,3,1,139,-5.3402
2002,12,3,2,109,-5.1105
2002,12,3,3,91,-6.5464
2002,12,3,4,90,-4.8865
2002,12,3,5,81,-7.6678
2003,1,1,1,174,-2.0405
2003,1,1,2,147,-0.0296
2003,1,1,3,133,-4.6420
2003,1,1,4,135,-2.3211
2003,1,1,5,152,-2.3414
2003,1,2,1,60,-2.4160
2003,1,2,2,75,-5.1690
2003,1,2,3,65,-5.2195
2003,1,2,4,52,-2.9581
2003,1,2,5,52,-1.5218
2003,1,3,1,139,-4.2206
2003,1,3,2,109,-1.7432
2003,1,3,3,91,-2.7989
2003,1,3,4,90,-3.3622
2003,1,3,5,80,-3.8742
2003,2,1,1,174,-3.7133
2003,2,1,2,146,-3.6915
2003,2,1,3,133,-3.1629
2003,2,1,4,132,-5.2781
2003,2,1,5,150,-4.6261
2003,2,2,1,59,-0.5491
2003,2,2,2,74,-3.8741
2003,2,2,3,65,-4.7923
2003,2,2,4,51,-2.9875
2003,2,2,5,52,-3.2690
2003,2,3,1,138,0.2136
2003,2,3,2,109,-1.2896
2003,2,3,3,91,-0.7319
2003,2,3,4,90,-3.8024
2003,2,3,5,80,-2.8280
2003,3,1,1,173,2.7493
2003,3,1,2,145,-0.9104
2003,3,1,3,132,-1.2978
2003,3,1,4,131,-1.4853
2003,3,1,5,146,-2.3813
2003,3,2,1,59,2.3256
2003,3,2,2,74,3.4307
2003,3,2,3,65,-0.5564
2003,3,2,4,51,0.6212
2003,3,2,5,52,-0.0857
2003,3,3,1,138,3.5057
2003,3,3,2,108,2.7059
2003,3,3,3,91,-2.2064
2003,3,3,4,90,1.0806
2003,3,3,5,80,-0.0570
2003,4,1,1,172,6.7596
2003,4,1,2,144,7.4323
2003,4,1,3,129,12.4447
2003,4,1,4,130,8.9082
2003,4,1,5,143,9.2999
2003,4,2,1,59,7.3660
2003,4,2,2,74,9.2231
2003,4,2,3,64,9.0477
2003,4,2,4,51,9.3504
2003,4,2,5,51,9.1813
2003,4,3,1,138,5.9119
2003,4,3,2,108,7.5124
2003,4,3,3,91,8.1600
2003,4,3,4,89,6.6926
2003,4,3,5,79,7.6552
2003,5,1,1,171,9.7533
2003,5,1,2,142,11.8631
2003,5,1,3,128,12.2624
2003,5,1,4,129,7.2346
2003,5,1,5,139,16.3913
2003,5,2,1,59,5.7761
2003,5,2,2,74,8.6480
2003,5,2,3,64,11.3631
2003,5,2,4,51,8.2310
2003,5,2,5,49,15.5032
2003,5,3,1,138,1.9199
2003,5,3,2,108,4.6231
2003,5,3,3,90,8.8778
2003,5,3,4,88,6.7645
2003,5,3,5,78,5.9310
2003,6,1,1,170,4.0866
2003,6,1,2,141,5.7138
2003,6,1,3,127,5.0834
2003,6,1,4,129,3.2309
2003,6,1,5,137,9.1846
2003,6,2,1,59,2.1676
2003,6,2,2,74,0.0695
2003,6,2,3,63,2.9661
2003,6,2,4,51,2.6229
2003,6,2,5,49,0.9807
2003,6,3,1,138,1.7651
2003,6,3,2,108,1.1739
2003,6,3,3,90,0.4990
2003,6,3,4,88,2.9869
2003,6,3,5,78,-1.0264
2003,7,1,1,180,8.4776
2003,7,1,2,159,7.4963
2003,7,1,3,148,8.2306
2003,7,1,4,151,12.1376
2003,7,1,5,161,5.9986
2003,7,2,1,77,3.6002
2003,7,2,2,64,5.2979
2003,7,2,3,58,9.0089
2003,7,2,4,53,3.0732
2003,7,2,5,64,6.3853
2003,7,3,1,130,2.5014
2003,7,3,2,105,0.5233
2003,7,3,3,99,1.3758
2003,7,3,4,94,-0.4306
2003,7,3,5,86,3.1067
2003,8,1,1,178,3.7737
2003,8,1,2,155,3.5637
2003,8,1,3,146,3.0417
2003,8,1,4,149,4.9962
2003,8,1,5,161,4.3595
2003,8,2,1,77,5.2719
2003,8,2,2,64,6.0216
2003,8,2,3,57,4.0561
2003,8,2,4,53,4.7717
2003,8,2,5,64,6.8024
2003,8,3,1,130,1.9044
2003,8,3,2,105,0.9665
2003,8,3,3,99,5.6060
2003,8,3,4,94,2.7962
2003,8,3,5,86,4.2811
2003,9,1,1,178,-1.1065
2003,9,1,2,155,1.1724
2003,9,1,3,145,-1.0013
2003,9,1,4,147,3.7185
2003,9,1,5,160,1.2306
2003,9,2,1,77,-3.6820
2003,9,2,2,63,-4.5112
2003,9,2,3,57,-1.4453
2003,9,2,4,52,-4.1241
2003,9,2,5,64,-3.6471
2003,9,3,1,129,-0.7858
2003,9,3,2,105,-0.4842
2003,9,3,3,99,-1.9956
2003,9,3,4,94,-3.0952
2003,9,3,5,86,-1.2382
2003,10,1,1,177,9.6614
2003,10,1,2,154,10.0434
2003,10,1,3,143,8.3954
2003,10,1,4,147,12.8827
2003,10,1,5,158,9.4833
2003,10,2,1,77,9.4806
2003,10,2,2,63,6.3882
2003,10,2,3,57,6.3370
2003,10,2,4,52,4.8030
2003,10,2,5,64,10.3755
2003,10,3,1,129,4.1301
2003,10,3,2,105,4.0644
2003,10,3,3,99,8.2700
2003,10,3,4,94,4.5324
2003,10,3,5,86,8.0995
2003,11,1,1,176,5.9811
2003,11,1,2,154,3.9907
2003,11,1,3,143,5.1124
2003,11,1,4,143,3.1321
2003,11,1,5,156,5.9675
2003,11,2,1,77,4.5317
2003,11,2,2,63,3.2899
2003,11,2,3,57,2.4427
2003,11,2,4,52,5.4394
2003,11,2,5,64,2.3449
2003,11,3,1,129,0.0419
2003,11,3,2,105,2.0549
2003,11,3,3,99,1.8426
2003,11,3,4,94,0.6939
2003,11,3,5,86,2.3989
2003,12,1,1,176,3.2353
2003,12,1,2,153,3.9397
2003,12,1,3,141,3.9034
2003,12,1,4,141,4.5622
2003,12,1,5,154,6.2785
2003,12,2,1,77,3.7530
2003,12,2,2,63,2.8171
2003,12,2,3,57,2.5221
2003,12,2,4,52,6.0128
2003,12,2,5,64,5.5683
2003,12,3,1,128,3.0440
2003,12,3,2,105,4.6492
2003,12,3,3,98,5.6435
2003,12,3,4,94,6.9316
2003,12,3,5,86,8.1027
2004,1,1,1,176,4.2931
2004,1,1,2,151,8.8863
2004,1,1,3,139,5.9406
2004,1,1,4,139,9.7233
2004,1,1,5,154,6.1412
2004,1,2,1,77,1.4465
2004,1,2,2,63,6.0546
2004,1,2,3,57,4.6510
2004,1,2,4,52,4.1168
2004,1,2,5,63,0.8349
2004,1,3,1,128,1.3760
2004,1,3,2,105,2.6204
2004,1,3,3,97,-0.4452
2004,1,3,4,94,0.4995
2004,1,3,5,86,1.1545
2004,2,1,1,175,0.6316
2004,2,1,2,148,2.4982
2004,2,1,3,137,0.3550
2004,2,1,4,139,-0.5292
2004,2,1,5,153,2.6954
2004,2,2,1,77,1.0446
2004,2,2,2,63,1.4392
2004,2,2,3,57,1.3472
2004,2,2,4,52,2.7531
2004,2,2,5,63,2.2081
2004,2,3,1,128,1.2693
2004,2,3,2,105,1.0483
2004,2,3,3,97,0.0367
2004,2,3,4,93,1.8291
2004,2,3,5,86,2.0557
2004,3,1,1,175,1.0807
2004,3,1,2,145,-0.2132
2004,3,1,3,136,2.7180
2004,3,1,4,139,-0.4228
2004,3,1,5,153,-1.9681
2004,3,2,1,77,0.9647
2004,3,2,2,63,0.4320
2004,3,2,3,57,0.9284
2004,3,2,4,52,0.8759
2004,3,2,5,63,1.1123
2004,3,3,1,128,-0.6828
2004,3,3,2,105,-2.4469
2004,3,3,3,97,-1.4083
2004,3,3,4,93,-2.9913
2004,3,3,5,86,-1.3037
2004,4,1,1,174,-1.6073
2004,4,1,2,145,-3.6504
2004,4,1,3,133,-3.3351
2004,4,1,4,139,-5.9857
2004,4,1,5,151,-6.7111
2004,4,2,1,77,-1.5617
2004,4,2,2,63,-3.1417
2004,4,2,3,57,-3.3588
2004,4,2,4,52,-4.3447
2004,4,2,5,63,-4.7306
2004,4,3,1,128,-0.2223
2004,4,3,2,105,-0.6543
2004,4,3,3,97,-1.4213
2004,4,3,4,93,-0.1200
2004,4,3,5,86,-1.6372
2004,5,1,1,174,0.7632
2004,5,1,2,145,0.1834
2004,5,1,3,132,2.0794
2004,5,1,4,138,-1.6054
2004,5,1,5,148,-1.7863
2004,5,2,1,77,1.1493
2004,5,2,2,63,0.7719
2004,5,2,3,57,1.4971
2004,5,2,4,52,1.0494
2004,5,2,5,63,-0.5722
2004,5,3,1,128,1.4197
2004,5,3,2,105,1.4924
2004,5,3,3,97,1.0067
2004,5,3,4,93,-0.1921
2004,5,3,5,86,1.6521
2004,6,1,1,173,3.6446
2004,6,1,2,146,4.0288
2004,6,1,3,130,5.3650
2004,6,1,4,136,1.5061
2004,6,1,5,147,4.9412
2004,6,2,1,77,6.2401
2004,6,2,2,62,4.9822
2004,6,2,3,57,3.8374
2004,6,2,4,52,5.3342
2004,6,2,5,62,6.5140
2004,6,3,1,128,2.1062
2004,6,3,2,105,1.7625
2004,6,3,3,97,1.9928
2004,6,3,4,92,2.2589
2004,6,3,5,86,2.6865
2004,7,1,1,193,-5.3556
2004,7,1,2,155,-6.8531
2004,7,1,3,153,-5.6059
2004,7,1,4,163,-8.9601
2004,7,1,5,178,-8.5342
2004,7,2,1,75,-2.4550
2004,7,2,2,62,-5.2002
2004,7,2,3,62,-8.5910
2004,7,2,4,59,-8.5932
2004,7,2,5,65,-6.1112
2004,7,3,1,136,-3.7821
2004,7,3,2,109,-2.7326
2004,7,3,3,102,-3.6890
2004,7,3,4,94,-1.8056
2004,7,3,5,94,-4.5588
2004,8,1,1,193,-0.6775
2004,8,1,2,153,-1.1482
2004,8,1,3,152,0.9198
2004,8,1,4,162,-0.8907
2004,8,1,5,174,-1.2457
2004,8,2,1,75,-0.1114
2004,8,2,2,62,-0.8133
2004,8,2,3,61,-1.3982
2004,8,2,4,59,-1.4266
2004,8,2,5,65,-2.5510
2004,8,3,1,136,-0.4340
2004,8,3,2,109,0.1117
2004,8,3,3,102,-0.9084
2004,8,3,4,94,-0.3672
2004,8,3,5,94,-0.6476
2004,9,1,1,192,4.0096
2004,9,1,2,153,5.8162
2004,9,1,3,151,3.8634
2004,9,1,4,162,3.0622
2004,9,1,5,171,3.8950
2004,9,2,1,75,6.8148
2004,9,2,2,62,4.7269
2004,9,2,3,61,4.4032
2004,9,2,4,59,5.6642
2004,9,2,5,65,5.8266
2004,9,3,1,136,-0.4693
2004,9,3,2,108,3.0828
2004,9,3,3,102,0.7399
2004,9,3,4,94,2.4666
2004,9,3,5,94,4.1159
2004,10,1,1,191,1.5594
2004,10,1,2,152,-1.5374
2004,10,1,3,151,0.8237
2004,10,1,4,162,2.1959
2004,10,1,5,171,-2.1483
2004,10,2,1,75,3.1663
2004,10,2,2,62,2.9626
2004,10,2,3,60,1.8518
2004,10,2,4,59,2.7509
2004,10,2,5,65,-0.6860
2004,10,3,1,136,2.4249
2004,10,3,2,108,1.6672
2004,10,3,3,101,1.3257
2004,10,3,4,94,0.8507
2004,10,3,5,94,0.9200
2004,11,1,1,190,9.3070
2004,11,1,2,151,10.4499
2004,11,1,3,150,9.8933
2004,11,1,4,160,9.2006
2004,11,1,5,170,8.5468
2004,11,2,1,75,9.2461
2004,11,2,2,62,9.0577
2004,11,2,3,60,9.8493
2004,11,2,4,59,8.5260
2004,11,2,5,65,10.7612
2004,11,3,1,136,2.7495
2004,11,3,2,108,3.2560
2004,11,3,3,101,3.4785
2004,11,3,4,94,4.5017
2004,11,3,5,94,7.6755
2004,12,1,1,189,4.1553
2004,12,1,2,150,4.8508
2004,12,1,3,148,3.1521
2004,12,1,4,158,4.3480
2004,12,1,5,167,6.0099
2004,12,2,1,75,2.6396
2004,12,2,2,62,1.9623
2004,12,2,3,60,1.3402
2004,12,2,4,59,2.2781
2004,12,2,5,65,2.2094
2004,12,3,1,136,3.3082
2004,12,3,2,108,4.4439
2004,12,3,3,101,2.7380
2004,12,3,4,94,1.6121
2004,12,3,5,94,1.9980
2005,1,1,1,188,-2.5953
2005,1,1,2,149,-2.5402
2005,1,1,3,147,-3.7408
2005,1,1,4,157,-4.2075
2005,1,1,5,163,-3.1768
2005,1,2,1,75,-3.0315
2005,1,2,2,62,-1.5282
2005,1,2,3,60,-2.4643
2005,1,2,4,58,-4.2582
2005,1,2,5,65,-3.5668
2005,1,3,1,136,-1.2308
2005,1,3,2,108,-1.8781
2005,1,3,3,101,-2.8764
2005,1,3,4,94,-2.0881
2005,1,3,5,94,-3.0527
2005,2,1,1,188,1.6346
2005,2,1,2,149,-1.3082
2005,2,1,3,147,1.9162
2005,2,1,4,154,1.7281
2005,2,1,5,160,3.0042
2005,2,2,1,75,3.3253
2005,2,2,2,62,3.0080
2005,2,2,3,60,2.4364
2005,2,2,4,58,2.2738
2005,2,2,5,65,5.0912
2005,2,3,1,136,0.3952
2005,2,3,2,108,0.0755
2005,2,3,3,100,8.1501
2005,2,3,4,94,4.7781
2005,2,3,5,94,2.3850
2005,3,1,1,188,-0.6762
2005,3,1,2,149,-3.9445
2005,3,1,3,146,-3.9182
2005,3,1,4,153,-3.3073
2005,3,1,5,159,-7.1492
2005,3,2,1,75,-2.0965
2005,3,2,2,62,-2.6493
2005,3,2,3,60,-1.3792
2005,3,2,4,56,-1.4703
2005,3,2,5,65,-1.6604
2005,3,3,1,136,-1.0122
2005,3,3,2,108,-0.4227
2005,3,3,3,100,-1.5868
2005,3,3,4,94,-1.7161
2005,3,3,5,94,-2.6401
2005,4,1,1,187,-4.6506
2005,4,1,2,148,-6.4492
2005,4,1,3,146,-6.0183
2005,4,1,4,147,-7.4345
2005,4,1,5,158,-11.0621
2005,4,2,1,75,-4.1152
2005,4,2,2,62,-4.8685
2005,4,2,3,60,-6.3570
2005,4,2,4,56,-6.8614
2005,4,2,5,64,-6.6137
2005,4,3,1,136,-2.0158
2005,4,3,2,108,-0.8815
2005,4,3,3,100,-1.9214
2005,4,3,4,93,-3.7050
2005,4,3,5,93,-3.2334
2005,5,1,1,185,7.5901
2005,5,1,2,147,7.4496
2005,5,1,3,145,4.6048
2005,5,1,4,146,3.7576
2005,5,1,5,157,6.7366
2005,5,2,1,75,8.3187
2005,5,2,2,62,7.0455
2005,5,2,3,60,9.3035
2005,5,2,4,56,6.2999
2005,5,2,5,63,5.7977
2005,5,3,1,136,4.1440
2005,5,3,2,107,2.6870
2005,5,3,3,100,3.2283
2005,5,3,4,93,2.1992
2005,5,3,5,93,3.7532
2005,6,1,1,184,5.1175
2005,6,1,2,145,4.8996
2005,6,1,3,143,3.3354
2005,6,1,4,145,6.0040
2005,6,1,5,155,6.3478
2005,6,2,1,75,2.4461
2005,6,2,2,62,3.9149
2005,6,2,3,59,3.2192
2005,6,2,4,54,5.1153
2005,6,2,5,62,4.0576
2005,6,3,1,136,-1.1939
2005,6,3,2,107,-1.6669
2005,6,3,3,100,0.6137
2005,6,3,4,93,0.8706
2005,6,3,5,93,2.9113
2005,7,1,1,208,6.7453
2005,7,1,2,170,10.8606
2005,7,1,3,165,6.2389
2005,7,1,4,172,7.9258
2005,7,1,5,176,12.0036
2005,7,2,1,79,6.5312
2005,7,2,2,60,5.2809
2005,7,2,3,68,7.0007
2005,7,2,4,52,7.6348
2005,7,2,5,61,7.9112
2005,7,3,1,144,3.7351
2005,7,3,2,120,3.4795
2005,7,3,3,98,4.5181
2005,7,3,4,100,5.4554
2005,7,3,5,103,6.2709
2005,8,1,1,208,-1.2775
2005,8,1,2,168,-1.7306
2005,8,1,3,164,-1.4021
2005,8,1,4,171,-0.6425
2005,8,1,5,176,-3.5265
2005,8,2,1,79,-1.6040
2005,8,2,2,60,-0.1651
2005,8,2,3,68,-2.1188
2005,8,2,4,51,-1.8289
2005,8,2,5,60,-0.5171
2005,8,3,1,144,-2.2236
2005,8,3,2,120,-1.8985
2005,8,3,3,98,0.5893
2005,8,3,4,98,-1.0185
2005,8,3,5,103,1.0242
2005,9,1,1,207,0.0616
2005,9,1,2,165,0.0971
2005,9,1,3,162,-1.6685
2005,9,1,4,171,-0.4079
2005,9,1,5,175,0.0425
2005,9,2,1,79,2.2811
2005,9,2,2,60,0.6341
2005,9,2,3,68,-1.0957
2005,9,2,4,51,0.8445
2005,9,2,5,60,1.3173
2005,9,3,1,144,-0.8739
2005,9,3,2,117,0.9140
2005,9,3,3,98,2.2288
2005,9,3,4,97,0.4332
2005,9,3,5,102,1.8906
2005,10,1,1,206,-2.3072
2005,10,1,2,165,-3.5510
2005,10,1,3,161,-2.7198
2005,10,1,4,167,-2.4648
2005,10,1,5,173,-5.8049
2005,10,2,1,79,-2.3643
2005,10,2,2,60,-3.8084
2005,10,2,3,68,-4.5946
2005,10,2,4,50,-5.3434
2005,10,2,5,60,-5.3032
2005,10,3,1,144,0.8815
2005,10,3,2,117,-2.1448
2005,10,3,3,98,-5.6375
2005,10,3,4,96,-4.3548
2005,10,3,5,102,-5.4237
2005,11,1,1,205,4.7466
2005,11,1,2,161,3.0670
2005,11,1,3,160,4.7840
2005,11,1,4,164,4.2629
2005,11,1,5,172,5.8332
2005,11,2,1,79,8.2788
2005,11,2,2,60,2.7351
2005,11,2,3,68,4.2375
2005,11,2,4,49,4.7370
2005,11,2,5,60,4.9680
2005,11,3,1,144,3.1286
2005,11,3,2,116,3.9227
2005,11,3,3,98,3.5834
2005,11,3,4,96,4.0822
2005,11,3,5,102,2.9094
2005,12,1,1,205,1.0411
2005,12,1,2,160,0.1662
2005,12,1,3,160,-0.1301
2005,12,1,4,162,1.9943
2005,12,1,5,169,-0.5429
2005,12,2,1,78,-1.1009
2005,12,2,2,60,-2.2381
2005,12,2,3,66,-0.6563
2005,12,2,4,49,0.6523
2005,12,2,5,60,1.8168
2005,12,3,1,144,-1.1790
2005,12,3,2,115,-0.6984
2005,12,3,3,98,0.1944
2005,12,3,4,96,1.9292
2005,12,3,5,101,-0.1966
2006,1,1,1,205,6.4131
2006,1,1,2,158,12.4026
2006,1,1,3,157,10.9959
2006,1,1,4,162,9.5175
2006,1,1,5,167,13.4873
2006,1,2,1,78,10.3974
2006,1,2,2,60,10.0645
2006,1,2,3,66,8.2853
2006,1,2,4,49,10.8889
2006,1,2,5,59,8.2350
2006,1,3,1,144,2.0791
2006,1,3,2,115,1.2305
2006,1,3,3,98,5.6023
2006,1,3,4,96,2.1091
2006,1,3,5,99,6.0757
2006,2,1,1,203,1.3800
2006,2,1,2,158,0.5398
