year,month,rank_ME,rank_DLS_1,nstocks,ret_vw
2000,11,3,1,275,-17.8457
2000,11,3,2,234,-14.4671
2000,11,3,3,190,-2.9331
2000,11,3,4,159,-4.3691
2000,11,3,5,187,-18.6103
2000,12,1,1,214,-0.2674
2000,12,1,2,108,-2.6198
2000,12,1,3,59,3.4985
2000,12,1,4,137,-3.7420
2000,12,1,5,390,-6.1549
2000,12,2,1,237,8.4979
2000,12,2,2,151,8.8193
2000,12,2,3,95,8.7117
2000,12,2,4,156,10.1607
2000,12,2,5,237,1.2010
2000,12,3,1,245,3.2766
2000,12,3,2,225,-3.8639
2000,12,3,3,192,3.0983
2000,12,3,4,160,-1.8325
2000,12,3,5,158,-0.5995
2001,1,1,1,196,33.0664
2001,1,1,2,96,25.4612
2001,1,1,3,71,16.8090
2001,1,1,4,121,20.0101
2001,1,1,5,395,46.6780
2001,1,2,1,224,16.4972
2001,1,2,2,157,8.1013
2001,1,2,3,120,4.9228
2001,1,2,4,149,11.8379
2001,1,2,5,223,25.8875
2001,1,3,1,254,2.4746
2001,1,3,2,215,2.7709
2001,1,3,3,183,-0.6613
2001,1,3,4,165,8.0068
2001,1,3,5,141,19.7888
2001,2,1,1,203,-7.9729
2001,2,1,2,95,-6.5190
2001,2,1,3,75,-0.5146
2001,2,1,4,111,-6.7419
2001,2,1,5,368,-14.8992
2001,2,2,1,227,-14.9668
2001,2,2,2,144,-6.7130
2001,2,2,3,110,0.1031
2001,2,2,4,146,-3.4682
2001,2,2,5,229,-15.8119
2001,2,3,1,257,-16.8817
2001,2,3,2,210,-16.4219
2001,2,3,3,189,-2.2693
2001,2,3,4,163,-6.9780
2001,2,3,5,161,-15.5394
2001,3,1,1,287,-11.1347
2001,3,1,2,106,-6.0296
2001,3,1,3,76,-1.6972
2001,3,1,4,120,-8.3552
2001,3,1,5,323,-11.3300
2001,3,2,1,241,-9.0182
2001,3,2,2,131,-6.9455
2001,3,2,3,114,-1.6357
2001,3,2,4,143,-6.6953
2001,3,2,5,211,-10.1156
2001,3,3,1,185,-15.9600
2001,3,3,2,197,-8.6508
2001,3,3,3,192,-4.8415
2001,3,3,4,189,-7.0369
2001,3,3,5,158,-5.6887
2001,4,1,1,304,9.2940
2001,4,1,2,90,10.0150
2001,4,1,3,72,4.4820
2001,4,1,4,123,10.9256
2001,4,1,5,330,7.4311
2001,4,2,1,221,14.3380
2001,4,2,2,125,7.6917
2001,4,2,3,123,7.3492
2001,4,2,4,141,10.0697
2001,4,2,5,208,16.9991
2001,4,3,1,188,18.1956
2001,4,3,2,185,7.5607
2001,4,3,3,177,3.6685
2001,4,3,4,174,11.5576
2001,4,3,5,171,10.4678
2001,5,1,1,269,8.8497
2001,5,1,2,104,10.2098
2001,5,1,3,83,9.7038
2001,5,1,4,124,11.3233
2001,5,1,5,299,8.7281
2001,5,2,1,188,4.3363
2001,5,2,2,130,4.0505
2001,5,2,3,123,4.5966
2001,5,2,4,143,6.4043
2001,5,2,5,211,5.9033
2001,5,3,1,186,0.1343
2001,5,3,2,178,0.5585
2001,5,3,3,181,1.3745
2001,5,3,4,161,1.3188
2001,5,3,5,210,-4.3407
2001,6,1,1,226,5.4095
2001,6,1,2,85,8.4202
2001,6,1,3,92,6.0852
2001,6,1,4,122,0.4963
2001,6,1,5,320,1.1847
2001,6,2,1,183,2.1260
2001,6,2,2,124,5.1206
2001,6,2,3,127,4.9508
2001,6,2,4,145,4.5984
2001,6,2,5,229,4.4600
2001,6,3,1,184,-5.2664
2001,6,3,2,188,-2.0690
2001,6,3,3,166,-3.4774
2001,6,3,4,162,-2.0424
2001,6,3,5,191,-1.1159
2001,7,1,1,211,-3.6933
2001,7,1,2,73,-3.2117
2001,7,1,3,87,1.4599
2001,7,1,4,118,-6.2803
2001,7,1,5,308,-9.3472
2001,7,2,1,191,-7.7503
2001,7,2,2,116,-4.6079
2001,7,2,3,129,-4.7459
2001,7,2,4,146,-5.2401
2001,7,2,5,240,-7.2747
2001,7,3,1,175,-6.8594
2001,7,3,2,187,-2.1503
2001,7,3,3,174,0.2381
2001,7,3,4,153,-1.5801
2001,7,3,5,205,-1.4010
2001,8,1,1,218,-3.9491
2001,8,1,2,78,2.1136
2001,8,1,3,93,-3.8287
2001,8,1,4,125,-4.4497
2001,8,1,5,297,-7.0995
2001,8,2,1,186,-8.0953
2001,8,2,2,101,-2.2787
2001,8,2,3,132,-3.8634
2001,8,2,4,155,-2.3261
2001,8,2,5,231,-8.7245
2001,8,3,1,174,-9.5128
2001,8,3,2,179,-3.9749
2001,8,3,3,169,-5.7389
2001,8,3,4,153,-6.4601
2001,8,3,5,196,-9.2040
2001,9,1,1,207,-14.7944
2001,9,1,2,93,-12.3043
2001,9,1,3,76,-19.5227
2001,9,1,4,129,-15.9028
2001,9,1,5,317,-21.0110
2001,9,2,1,189,-18.5057
2001,9,2,2,112,-12.5938
2001,9,2,3,118,-13.1454
2001,9,2,4,140,-17.0349
2001,9,2,5,244,-24.4865
2001,9,3,1,161,-15.4288
2001,9,3,2,176,-4.3129
2001,9,3,3,174,-3.4386
2001,9,3,4,155,-14.7495
2001,9,3,5,191,-20.6912
2001,10,1,1,198,18.0399
2001,10,1,2,82,10.5005
2001,10,1,3,74,20.2458
2001,10,1,4,143,9.7300
2001,10,1,5,316,12.9981
2001,10,2,1,189,14.2091
2001,10,2,2,112,6.4360
2001,10,2,3,101,5.4255
2001,10,2,4,163,9.5941
2001,10,2,5,238,19.8940
2001,10,3,1,160,4.8668
2001,10,3,2,175,0.8017
2001,10,3,3,179,1.1594
2001,10,3,4,161,6.5382
2001,10,3,5,159,9.5181
2001,11,1,1,190,15.4377
2001,11,1,2,74,13.1611
2001,11,1,3,77,12.4300
2001,11,1,4,131,12.2527
2001,11,1,5,296,17.2516
2001,11,2,1,184,10.5205
2001,11,2,2,118,7.3644
2001,11,2,3,130,9.7297
2001,11,2,4,149,10.6586
2001,11,2,5,239,16.5549
2001,11,3,1,162,5.6141
2001,11,3,2,175,3.7280
2001,11,3,3,171,5.4301
2001,11,3,4,165,11.8502
2001,11,3,5,181,17.8099
2001,12,1,1,190,9.9208
2001,12,1,2,52,13.8137
2001,12,1,3,76,11.1730
2001,12,1,4,130,8.5789
2001,12,1,5,273,12.6981
2001,12,2,1,196,8.7205
2001,12,2,2,125,7.4351
2001,12,2,3,113,7.5176
2001,12,2,4,160,8.2839
2001,12,2,5,220,8.2602
2001,12,3,1,160,1.2688
2001,12,3,2,182,0.7354
2001,12,3,3,174,2.3362
2001,12,3,4,156,2.7705
2001,12,3,5,190,-2.4212
2002,1,1,1,187,3.4097
2002,1,1,2,52,0.9607
2002,1,1,3,86,-0.5559
2002,1,1,4,123,1.0063
2002,1,1,5,268,0.5135
2002,1,2,1,186,-2.7228
2002,1,2,2,138,0.9019
2002,1,2,3,106,0.3330
2002,1,2,4,158,-3.0250
2002,1,2,5,231,-4.0076
2002,1,3,1,166,-5.6382
2002,1,3,2,173,-1.0508
2002,1,3,3,178,-0.9479
2002,1,3,4,152,-0.6361
2002,1,3,5,187,0.1974
2002,2,1,1,201,-7.4394
2002,2,1,2,55,-2.7887
2002,2,1,3,81,-5.2516
2002,2,1,4,128,-7.1738
2002,2,1,5,282,-9.6459
2002,2,2,1,178,-4.7893
2002,2,2,2,119,0.5543
2002,2,2,3,102,-0.8941
2002,2,2,4,148,-4.2301
2002,2,2,5,226,-10.6421
2002,2,3,1,174,-7.3660
2002,2,3,2,170,0.9042
2002,2,3,3,187,-0.4384
2002,2,3,4,151,-1.0827
2002,2,3,5,180,-9.2773
2002,3,1,1,206,11.8983
2002,3,1,2,101,13.2046
2002,3,1,3,56,14.1825
2002,3,1,4,122,11.9952
2002,3,1,5,280,12.2500
2002,3,2,1,167,9.9292
2002,3,2,2,137,7.8147
2002,3,2,3,98,7.1665
2002,3,2,4,145,9.0000
2002,3,2,5,200,13.6049
2002,3,3,1,147,4.4970
2002,3,3,2,178,3.3699
2002,3,3,3,180,2.0870
2002,3,3,4,169,1.7163
2002,3,3,5,158,10.1006
2002,4,1,1,226,0.1138
2002,4,1,2,100,-3.5507
2002,4,1,3,54,3.8265
2002,4,1,4,112,-1.9512
2002,4,1,5,222,-3.8918
2002,4,2,1,174,-5.0474
2002,4,2,2,144,1.1218
2002,4,2,3,105,0.3646
2002,4,2,4,137,-0.1456
2002,4,2,5,205,-6.3946
2002,4,3,1,141,-3.9836
2002,4,3,2,163,-1.9631
2002,4,3,3,178,-6.0622
2002,4,3,4,174,-8.5824
2002,4,3,5,173,-10.1719
2002,5,1,1,231,-4.0971
2002,5,1,2,107,-6.3632
2002,5,1,3,52,-4.4431
2002,5,1,4,117,-3.4372
2002,5,1,5,239,-11.6569
2002,5,2,1,145,-5.6780
2002,5,2,2,139,-2.7374
2002,5,2,3,102,-4.1818
2002,5,2,4,130,-4.4938
2002,5,2,5,197,-8.1864
2002,5,3,1,138,2.5074
2002,5,3,2,162,-0.3983
2002,5,3,3,172,-1.2827
2002,5,3,4,175,-1.3624
2002,5,3,5,164,-3.4555
2002,6,1,1,224,-3.9645
2002,6,1,2,110,-10.2259
2002,6,1,3,59,-3.5569
2002,6,1,4,118,-6.9840
2002,6,1,5,271,-10.5776
2002,6,2,1,155,-7.0550
2002,6,2,2,132,-5.0783
2002,6,2,3,101,-4.1829
2002,6,2,4,128,-5.3743
2002,6,2,5,183,-8.1907
2002,6,3,1,144,-11.6184
2002,6,3,2,169,-13.9353
2002,6,3,3,169,-5.4937
2002,6,3,4,184,-6.6482
2002,6,3,5,143,-7.7336
2002,7,1,1,227,-19.9165
2002,7,1,2,109,-17.2755
2002,7,1,3,62,-15.6296
2002,7,1,4,115,-17.6979
2002,7,1,5,276,-19.3099
2002,7,2,1,164,-16.9303
2002,7,2,2,129,-18.0057
2002,7,2,3,98,-16.1354
2002,7,2,4,134,-15.8610
2002,7,2,5,178,-18.1157
2002,7,3,1,142,-11.8115
2002,7,3,2,165,-8.5331
2002,7,3,3,170,-5.0419
2002,7,3,4,173,-6.4827
2002,7,3,5,137,-12.4212
2002,8,1,1,241,-1.9299
2002,8,1,2,111,-1.8740
2002,8,1,3,71,1.4254
2002,8,1,4,121,-0.6489
2002,8,1,5,288,-2.7077
2002,8,2,1,152,1.9140
2002,8,2,2,132,-0.6409
2002,8,2,3,90,0.8792
2002,8,2,4,124,-0.1474
2002,8,2,5,172,-0.8780
2002,8,3,1,145,0.3639
2002,8,3,2,161,2.3988
2002,8,3,3,182,0.7709
2002,8,3,4,157,-1.5702
2002,8,3,5,145,0.1233
2002,9,1,1,244,-9.1268
2002,9,1,2,123,-13.0193
2002,9,1,3,69,-9.8434
2002,9,1,4,102,-7.7868
2002,9,1,5,298,-14.5642
2002,9,2,1,162,-9.6128
2002,9,2,2,129,-5.5408
2002,9,2,3,87,-8.3082
2002,9,2,4,137,-6.6006
2002,9,2,5,168,-12.3817
2002,9,3,1,148,-8.8421
2002,9,3,2,169,-11.8643
2002,9,3,3,183,-8.4738
2002,9,3,4,155,-12.2951
2002,9,3,5,133,-11.1853
2002,10,1,1,252,5.9155
2002,10,1,2,122,10.4727
2002,10,1,3,72,5.4952
2002,10,1,4,114,2.2554
2002,10,1,5,319,9.4896
2002,10,2,1,152,2.3244
2002,10,2,2,130,3.1126
2002,10,2,3,79,2.8160
2002,10,2,4,139,7.2854
2002,10,2,5,163,9.0775
2002,10,3,1,153,4.6362
2002,10,3,2,166,5.6019
2002,10,3,3,184,5.4226
2002,10,3,4,146,16.0128
2002,10,3,5,126,9.3579
2002,11,1,1,237,17.4254
2002,11,1,2,107,22.8804
2002,11,1,3,71,17.3987
2002,11,1,4,121,17.6687
2002,11,1,5,290,27.3033
2002,11,2,1,161,13.2560
2002,11,2,2,118,8.1918
2002,11,2,3,100,5.6280
2002,11,2,4,124,12.7205
2002,11,2,5,170,19.4321
2002,11,3,1,159,10.4787
2002,11,3,2,169,6.5203
2002,11,3,3,191,1.3206
2002,11,3,4,146,9.8320
2002,11,3,5,130,11.1514
2002,12,1,1,237,-5.2488
2002,12,1,2,109,-8.3183
2002,12,1,3,76,-6.3153
2002,12,1,4,120,-5.9787
2002,12,1,5,275,-8.7788
2002,12,2,1,160,-8.1223
2002,12,2,2,125,-7.7903
2002,12,2,3,107,-4.4020
2002,12,2,4,122,-5.0154
2002,12,2,5,180,-9.3869
2002,12,3,1,159,-8.6308
2002,12,3,2,173,-5.7432
2002,12,3,3,186,-3.9350
2002,12,3,4,151,-8.3613
2002,12,3,5,133,-5.9605
2003,1,1,1,225,-3.2189
2003,1,1,2,115,1.1110
2003,1,1,3,71,-1.9612
2003,1,1,4,118,-5.1024
2003,1,1,5,278,-0.6607
2003,1,2,1,156,-1.8704
2003,1,2,2,131,-3.2343
2003,1,2,3,101,-3.0837
2003,1,2,4,126,-5.3761
2003,1,2,5,169,-3.4628
2003,1,3,1,150,-1.2925
2003,1,3,2,176,-2.9909
2003,1,3,3,181,-2.6106
2003,1,3,4,156,-3.7056
2003,1,3,5,124,-2.7752
2003,2,1,1,213,-3.6035
2003,2,1,2,114,-2.5754
2003,2,1,3,61,-2.3372
2003,2,1,4,128,-2.9653
2003,2,1,5,269,-7.1200
2003,2,2,1,151,-5.4003
2003,2,2,2,137,-3.2225
2003,2,2,3,108,-3.4533
2003,2,2,4,119,-6.1943
2003,2,2,5,184,-2.7589
2003,2,3,1,155,-3.8855
2003,2,3,2,178,1.1528
2003,2,3,3,180,-1.3171
2003,2,3,4,153,-1.7113
2003,2,3,5,125,-0.5093
2003,3,1,1,259,0.6844
2003,3,1,2,121,1.9925
2003,3,1,3,51,3.1769
2003,3,1,4,83,0.8439
2003,3,1,5,265,0.8147
2003,3,2,1,193,0.9890
2003,3,2,2,146,1.4442
2003,3,2,3,79,2.9801
2003,3,2,4,117,1.5191
2003,3,2,5,183,-0.3351
2003,3,3,1,141,0.3261
2003,3,3,2,163,1.8789
2003,3,3,3,197,2.9656
2003,3,3,4,161,0.2144
2003,3,3,5,126,-0.8448
2003,4,1,1,266,15.3351
2003,4,1,2,124,8.6150
2003,4,1,3,58,9.1010
2003,4,1,4,72,13.2874
2003,4,1,5,257,12.7024
2003,4,2,1,192,12.3369
2003,4,2,2,149,10.2870
2003,4,2,3,84,11.0347
2003,4,2,4,112,10.5947
2003,4,2,5,181,14.1806
2003,4,3,1,139,6.8438
2003,4,3,2,157,3.8718
2003,4,3,3,197,6.1111
2003,4,3,4,155,9.4034
2003,4,3,5,129,11.7723
2003,5,1,1,251,19.5571
2003,5,1,2,139,16.4577
2003,5,1,3,54,11.4032
2003,5,1,4,74,12.6838
2003,5,1,5,235,19.5257
2003,5,2,1,188,14.3514
2003,5,2,2,139,11.2360
2003,5,2,3,89,8.5932
2003,5,2,4,100,7.5583
2003,5,2,5,184,16.0513
2003,5,3,1,142,10.8620
2003,5,3,2,151,5.3897
2003,5,3,3,192,2.2449
2003,5,3,4,153,6.1857
2003,5,3,5,131,8.1207
2003,6,1,1,245,7.3583
2003,6,1,2,123,4.7857
2003,6,1,3,59,7.9242
2003,6,1,4,70,5.4347
2003,6,1,5,227,6.2796
2003,6,2,1,200,2.1826
2003,6,2,2,146,3.5021
2003,6,2,3,69,3.9130
2003,6,2,4,115,2.5420
2003,6,2,5,175,4.0283
2003,6,3,1,145,1.1764
2003,6,3,2,171,-0.1239
2003,6,3,3,197,1.8899
2003,6,3,4,142,2.6611
2003,6,3,5,124,2.5627
2003,7,1,1,235,12.6990
2003,7,1,2,122,9.1090
2003,7,1,3,57,10.1074
2003,7,1,4,75,9.0298
2003,7,1,5,218,7.7697
2003,7,2,1,187,5.6283
2003,7,2,2,129,7.4356
2003,7,2,3,79,4.4927
2003,7,2,4,106,7.0031
2003,7,2,5,163,7.3468
2003,7,3,1,149,3.3762
2003,7,3,2,185,3.3795
2003,7,3,3,187,-0.0862
2003,7,3,4,147,-0.4307
2003,7,3,5,118,0.8774
2003,8,1,1,242,6.9725
2003,8,1,2,103,3.4446
2003,8,1,3,67,5.4815
2003,8,1,4,67,6.8822
2003,8,1,5,216,4.9927
2003,8,2,1,202,6.5357
2003,8,2,2,111,5.6981
2003,8,2,3,91,4.3807
2003,8,2,4,101,4.5361
2003,8,2,5,155,7.5505
2003,8,3,1,151,5.1918
2003,8,3,2,203,2.1640
2003,8,3,3,177,1.9049
2003,8,3,4,149,2.9833
2003,8,3,5,122,4.3460
2003,9,1,1,230,3.5200
2003,9,1,2,113,1.2356
2003,9,1,3,55,0.4600
2003,9,1,4,76,-1.5050
2003,9,1,5,210,-1.4457
2003,9,2,1,203,-2.5061
2003,9,2,2,114,-2.1970
2003,9,2,3,91,-3.2115
2003,9,2,4,112,-3.0209
2003,9,2,5,153,-4.7897
2003,9,3,1,160,-2.9793
2003,9,3,2,207,-0.4573
2003,9,3,3,173,-0.5254
2003,9,3,4,147,-3.7785
2003,9,3,5,112,-4.4613
2003,10,1,1,222,13.4117
2003,10,1,2,104,8.7208
2003,10,1,3,54,9.6383
2003,10,1,4,77,8.5173
2003,10,1,5,202,8.2661
2003,10,2,1,206,10.4608
2003,10,2,2,114,10.0551
2003,10,2,3,91,7.1609
2003,10,2,4,104,10.5867
2003,10,2,5,159,7.9269
2003,10,3,1,159,8.6320
2003,10,3,2,207,5.7442
2003,10,3,3,171,3.0555
2003,10,3,4,145,6.4077
2003,10,3,5,104,6.7204
2003,11,1,1,206,6.7083
2003,11,1,2,96,6.2548
2003,11,1,3,57,5.3669
2003,11,1,4,83,3.1137
2003,11,1,5,210,3.4791
2003,11,2,1,209,2.2580
2003,11,2,2,118,3.6741
2003,11,2,3,90,3.9317
2003,11,2,4,103,3.8651
2003,11,2,5,161,4.6661
2003,11,3,1,166,1.6328
2003,11,3,2,201,1.1792
2003,11,3,3,174,0.3496
2003,11,3,4,146,2.5559
2003,11,3,5,105,2.5769
2003,12,1,1,189,2.0162
2003,12,1,2,103,1.9358
2003,12,1,3,47,0.9492
2003,12,1,4,77,2.0350
2003,12,1,5,201,6.3477
2003,12,2,1,211,1.7311
2003,12,2,2,117,1.7444
2003,12,2,3,86,2.6638
2003,12,2,4,105,4.4913
2003,12,2,5,149,6.1826
2003,12,3,1,164,4.6590
2003,12,3,2,205,3.0606
2003,12,3,3,172,3.4905
2003,12,3,4,148,6.4966
2003,12,3,5,101,8.6560
2004,1,1,1,211,7.8330
2004,1,1,2,98,7.5250
2004,1,1,3,44,3.4190
2004,1,1,4,95,2.4100
2004,1,1,5,202,6.6604
2004,1,2,1,211,4.9376
2004,1,2,2,121,3.1519
2004,1,2,3,91,2.6709
2004,1,2,4,109,3.3586
2004,1,2,5,141,4.0947
2004,1,3,1,165,1.3035
2004,1,3,2,192,1.9713
2004,1,3,3,167,0.7524
2004,1,3,4,147,2.7231
2004,1,3,5,104,0.4682
2004,2,1,1,198,0.6138
2004,2,1,2,95,1.1713
2004,2,1,3,50,0.5232
2004,2,1,4,99,1.1900
2004,2,1,5,194,-0.0866
2004,2,2,1,216,-0.9691
2004,2,2,2,131,0.5436
2004,2,2,3,85,2.3173
2004,2,2,4,109,0.5628
2004,2,2,5,142,1.2720
2004,2,3,1,168,1.3101
2004,2,3,2,187,0.3316
2004,2,3,3,169,1.1486
2004,2,3,4,144,2.2315
2004,2,3,5,104,0.6865
2004,3,1,1,243,-2.5470
2004,3,1,2,116,-0.4624
2004,3,1,3,42,-1.4707
2004,3,1,4,55,0.1658
2004,3,1,5,219,1.6208
2004,3,2,1,214,-0.7549
2004,3,2,2,136,2.8452
2004,3,2,3,83,0.0228
2004,3,2,4,106,0.7079
2004,3,2,5,146,1.8018
2004,3,3,1,148,-3.1396
2004,3,3,2,173,0.0013
2004,3,3,3,180,-1.3835
2004,3,3,4,153,-1.5812
2004,3,3,5,116,-2.4855
2004,4,1,1,275,-5.5211
2004,4,1,2,123,-3.4583
2004,4,1,3,48,-5.1841
2004,4,1,4,68,-1.5607
2004,4,1,5,196,-1.8755
2004,4,2,1,195,-8.3011
2004,4,2,2,131,-2.7965
2004,4,2,3,85,-2.6495
2004,4,2,4,107,-1.8212
2004,4,2,5,132,-2.8260
2004,4,3,1,142,-5.4149
2004,4,3,2,167,-2.3330
2004,4,3,3,179,0.0962
2004,4,3,4,155,1.6768
2004,4,3,5,135,0.5154
2004,5,1,1,293,-0.1463
2004,5,1,2,134,1.8331
2004,5,1,3,54,1.6182
2004,5,1,4,63,-4.4373
2004,5,1,5,189,-1.6000
2004,5,2,1,188,4.6907
2004,5,2,2,126,3.2670
2004,5,2,3,87,1.9438
2004,5,2,4,110,0.7408
2004,5,2,5,130,0.0036
2004,5,3,1,130,4.7198
2004,5,3,2,168,2.8690
2004,5,3,3,183,0.5659
2004,5,3,4,150,-0.7679
2004,5,3,5,135,0.3596
2004,6,1,1,250,4.1577
2004,6,1,2,140,5.3784
2004,6,1,3,57,-0.8782
2004,6,1,4,65,4.9083
2004,6,1,5,190,2.7152
2004,6,2,1,178,4.9673
2004,6,2,2,123,5.5914
2004,6,2,3,89,4.9577
2004,6,2,4,101,4.1255
2004,6,2,5,124,3.7562
2004,6,3,1,137,1.6302
2004,6,3,2,175,4.0714
2004,6,3,3,174,0.8964
2004,6,3,4,152,1.6408
2004,6,3,5,145,3.2533
2004,7,1,1,260,-12.1476
2004,7,1,2,142,-7.3907
2004,7,1,3,72,-6.7783
2004,7,1,4,71,-3.7455
2004,7,1,5,194,-12.3545
2004,7,2,1,177,-11.1617
2004,7,2,2,115,-6.9416
2004,7,2,3,98,-5.4792
2004,7,2,4,94,-5.2006
2004,7,2,5,132,-6.9889
2004,7,3,1,137,-7.3929
2004,7,3,2,166,-3.7904
2004,7,3,3,179,-4.2256
2004,7,3,4,145,-4.4971
2004,7,3,5,145,-0.8818
2004,8,1,1,252,-3.0379
2004,8,1,2,145,0.4882
2004,8,1,3,67,-4.5522
2004,8,1,4,64,-1.4844
2004,8,1,5,207,-3.8503
2004,8,2,1,174,-5.1534
2004,8,2,2,108,-3.0743
2004,8,2,3,85,-1.2639
2004,8,2,4,95,-1.2956
2004,8,2,5,124,-0.9993
2004,8,3,1,131,-3.5629
2004,8,3,2,170,-1.6409
2004,8,3,3,172,-0.4951
2004,8,3,4,156,1.5107
2004,8,3,5,136,0.2085
2004,9,1,1,246,6.3816
2004,9,1,2,129,5.3011
2004,9,1,3,63,4.8397
2004,9,1,4,64,3.6649
2004,9,1,5,244,2.4355
2004,9,2,1,168,7.1499
2004,9,2,2,115,6.7992
2004,9,2,3,89,5.7693
2004,9,2,4,87,4.4302
2004,9,2,5,111,3.0517
2004,9,3,1,131,6.4277
2004,9,3,2,175,3.7486
2004,9,3,3,164,0.5914
2004,9,3,4,153,-0.8250
2004,9,3,5,129,2.2491
2004,10,1,1,243,1.8055
2004,10,1,2,119,0.6824
2004,10,1,3,67,2.9434
2004,10,1,4,62,-1.1977
2004,10,1,5,240,0.1899
2004,10,2,1,173,3.0440
2004,10,2,2,112,4.6667
2004,10,2,3,92,2.7766
2004,10,2,4,95,4.0565
2004,10,2,5,122,0.6567
2004,10,3,1,137,2.1534
2004,10,3,2,176,3.2193
2004,10,3,3,161,0.8768
2004,10,3,4,149,1.5055
2004,10,3,5,124,1.6082
2004,11,1,1,233,9.4758
2004,11,1,2,119,8.5326
2004,11,1,3,73,11.6408
2004,11,1,4,60,9.6111
2004,11,1,5,245,10.1192
2004,11,2,1,172,9.2754
2004,11,2,2,109,9.1885
2004,11,2,3,81,8.3803
2004,11,2,4,97,7.7753
2004,11,2,5,113,7.8523
2004,11,3,1,138,7.0953
2004,11,3,2,171,4.7697
2004,11,3,3,166,3.0758
2004,11,3,4,144,3.6740
2004,11,3,5,129,3.9927
2004,12,1,1,229,7.7374
2004,12,1,2,114,5.8554
2004,12,1,3,62,3.5286
2004,12,1,4,70,5.4474
2004,12,1,5,256,5.9682
2004,12,2,1,171,3.2556
2004,12,2,2,112,3.8140
2004,12,2,3,85,3.2479
2004,12,2,4,83,2.5928
2004,12,2,5,122,4.2653
2004,12,3,1,139,1.1952
2004,12,3,2,170,1.9393
2004,12,3,3,158,3.5579
2004,12,3,4,150,4.6278
2004,12,3,5,123,4.2965
2005,1,1,1,225,-6.5715
2005,1,1,2,111,-4.4080
2005,1,1,3,62,-3.5177
2005,1,1,4,74,-2.9448
2005,1,1,5,263,-7.6910
2005,1,2,1,171,-4.2678
2005,1,2,2,126,-4.4207
2005,1,2,3,76,-1.7992
2005,1,2,4,88,-3.2684
2005,1,2,5,116,-5.5165
2005,1,3,1,133,-2.8406
2005,1,3,2,168,-2.8739
2005,1,3,3,164,-2.3322
2005,1,3,4,147,-0.9390
2005,1,3,5,130,-3.6720
2005,2,1,1,229,2.6908
2005,2,1,2,107,-0.1654
2005,2,1,3,74,-2.5461
2005,2,1,4,70,-2.0293
2005,2,1,5,272,-0.9876
2005,2,2,1,162,2.7373
2005,2,2,2,124,3.4926
2005,2,2,3,69,2.0597
2005,2,2,4,91,1.6095
2005,2,2,5,119,2.4035
2005,2,3,1,134,8.4939
2005,2,3,2,169,5.7131
2005,2,3,3,172,0.3916
2005,2,3,4,151,1.9125
2005,2,3,5,127,1.0155
2005,3,1,1,297,-3.4007
2005,3,1,2,96,-4.4317
2005,3,1,3,57,1.1054
2005,3,1,4,69,-0.8396
2005,3,1,5,259,-3.1145
2005,3,2,1,143,-1.7536
2005,3,2,2,113,-1.0385
2005,3,2,3,66,-0.9317
2005,3,2,4,93,-0.8636
2005,3,2,5,145,-2.4766
2005,3,3,1,128,-2.3165
2005,3,3,2,156,-0.4462
2005,3,3,3,180,0.3147
2005,3,3,4,159,-0.7204
2005,3,3,5,130,-3.3978
2005,4,1,1,297,-8.5809
2005,4,1,2,98,-6.3993
2005,4,1,3,63,-6.0193
2005,4,1,4,64,-5.9089
2005,4,1,5,250,-8.3831
2005,4,2,1,144,-8.1145
2005,4,2,2,114,-6.2534
2005,4,2,3,77,-5.8962
2005,4,2,4,101,-4.9228
2005,4,2,5,151,-7.0549
2005,4,3,1,113,-5.3598
2005,4,3,2,165,-3.0717
2005,4,3,3,172,-2.0344
2005,4,3,4,169,-2.3756
2005,4,3,5,138,-0.7412
2005,5,1,1,291,6.6542
2005,5,1,2,96,6.3472
2005,5,1,3,67,3.8478
2005,5,1,4,70,7.2413
2005,5,1,5,260,5.7952
2005,5,2,1,135,8.6966
2005,5,2,2,112,6.5297
2005,5,2,3,87,8.2485
2005,5,2,4,88,7.5700
2005,5,2,5,162,9.6780
2005,5,3,1,120,4.0074
2005,5,3,2,158,6.2758
2005,5,3,3,179,3.4199
2005,5,3,4,171,3.1757
2005,5,3,5,136,2.9934
2005,6,1,1,281,4.8756
2005,6,1,2,94,5.6519
2005,6,1,3,61,3.4646
2005,6,1,4,71,5.7935
2005,6,1,5,303,3.5724
2005,6,2,1,137,3.6208
2005,6,2,2,112,3.1836
2005,6,2,3,88,3.7359
2005,6,2,4,100,2.6907
2005,6,2,5,155,2.3893
2005,6,3,1,131,2.0786
2005,6,3,2,153,1.7883
2005,6,3,3,179,-0.7735
2005,6,3,4,166,-0.6493
2005,6,3,5,135,-0.0629
2005,7,1,1,276,6.8861
2005,7,1,2,89,8.5569
2005,7,1,3,53,6.9512
2005,7,1,4,82,8.0634
2005,7,1,5,302,8.1712
2005,7,2,1,142,9.7643
2005,7,2,2,114,6.8769
2005,7,2,3,82,3.5850
2005,7,2,4,108,5.5272
2005,7,2,5,143,7.0451
2005,7,3,1,126,7.3894
2005,7,3,2,154,4.0602
2005,7,3,3,181,4.5429
2005,7,3,4,171,3.5480
2005,7,3,5,131,5.1532
2005,8,1,1,248,-0.5195
2005,8,1,2,95,0.2670
2005,8,1,3,53,0.2277
2005,8,1,4,77,-3.5111
2005,8,1,5,298,-3.2654
