year,month,rank_ME,rank_OCA,nstocks,ret_vw
1971,9,3,1,106,-2.3499
1971,9,3,2,95,-0.3445
1971,9,3,3,90,0.8892
1971,9,3,4,89,-0.2803
1971,9,3,5,91,0.8029
1971,10,1,1,112,-9.3448
1971,10,1,2,151,-8.0062
1971,10,1,3,185,-6.6325
1971,10,1,4,166,-6.5980
1971,10,1,5,215,-5.1234
1971,10,2,1,74,-9.0884
1971,10,2,2,65,-5.0877
1971,10,2,3,70,-5.9973
1971,10,2,4,70,-4.8021
1971,10,2,5,66,-4.4772
1971,10,3,1,106,-5.4015
1971,10,3,2,95,-4.7472
1971,10,3,3,90,-6.4250
1971,10,3,4,89,-3.7880
1971,10,3,5,91,-2.3796
1971,11,1,1,112,-5.7145
1971,11,1,2,151,-4.3640
1971,11,1,3,185,-5.3655
1971,11,1,4,166,-3.4605
1971,11,1,5,215,-3.8208
1971,11,2,1,74,-1.7016
1971,11,2,2,65,-3.9456
1971,11,2,3,70,-2.5058
1971,11,2,4,70,-1.2137
1971,11,2,5,66,-2.9217
1971,11,3,1,106,-0.8166
1971,11,3,2,95,0.2369
1971,11,3,3,90,-0.3128
1971,11,3,4,89,1.2688
1971,11,3,5,91,0.8163
1971,12,1,1,112,11.2318
1971,12,1,2,151,13.4254
1971,12,1,3,185,13.5438
1971,12,1,4,165,14.2745
1971,12,1,5,214,13.1717
1971,12,2,1,74,15.2996
1971,12,2,2,65,12.5270
1971,12,2,3,70,12.0220
1971,12,2,4,70,11.7826
1971,12,2,5,66,11.2306
1971,12,3,1,106,9.4386
1971,12,3,2,95,7.4877
1971,12,3,3,90,10.2156
1971,12,3,4,89,9.4679
1971,12,3,5,91,8.9341
1972,1,1,1,112,11.7954
1972,1,1,2,150,16.9877
1972,1,1,3,185,13.9709
1972,1,1,4,165,12.7772
1972,1,1,5,214,11.4133
1972,1,2,1,74,9.5159
1972,1,2,2,65,8.5358
1972,1,2,3,70,8.5699
1972,1,2,4,69,6.0294
1972,1,2,5,66,5.4163
1972,1,3,1,106,1.3001
1972,1,3,2,95,2.2962
1972,1,3,3,90,3.3543
1972,1,3,4,89,4.8068
1972,1,3,5,91,0.2125
1972,2,1,1,112,4.4202
1972,2,1,2,150,4.2765
1972,2,1,3,184,3.8661
1972,2,1,4,164,4.5639
1972,2,1,5,213,4.6866
1972,2,2,1,74,2.7379
1972,2,2,2,64,3.2420
1972,2,2,3,70,6.6757
1972,2,2,4,69,3.1699
1972,2,2,5,66,4.1749
1972,2,3,1,106,2.7141
1972,2,3,2,95,2.7840
1972,2,3,3,90,3.7257
1972,2,3,4,89,3.1193
1972,2,3,5,91,6.3106
1972,3,1,1,111,-2.5522
1972,3,1,2,150,-1.3119
1972,3,1,3,184,-0.8860
1972,3,1,4,164,1.9894
1972,3,1,5,213,0.3782
1972,3,2,1,74,-0.1541
1972,3,2,2,64,0.7915
1972,3,2,3,70,-0.1383
1972,3,2,4,69,0.3012
1972,3,2,5,66,1.6344
1972,3,3,1,106,-1.2822
1972,3,3,2,95,0.6079
1972,3,3,3,90,1.1565
1972,3,3,4,89,2.6871
1972,3,3,5,91,0.9446
1972,4,1,1,111,-0.5440
1972,4,1,2,149,-0.6949
1972,4,1,3,184,1.7994
1972,4,1,4,164,2.8849
1972,4,1,5,211,-0.6893
1972,4,2,1,74,1.0505
1972,4,2,2,64,3.3317
1972,4,2,3,70,1.9759
1972,4,2,4,69,1.3607
1972,4,2,5,66,-0.9483
1972,4,3,1,106,0.7684
1972,4,3,2,95,-0.1503
1972,4,3,3,90,2.8412
1972,4,3,4,89,0.3613
1972,4,3,5,91,0.9992
1972,5,1,1,110,0.5163
1972,5,1,2,149,-3.3164
1972,5,1,3,184,-2.0990
1972,5,1,4,164,-2.2979
1972,5,1,5,209,-2.5736
1972,5,2,1,74,-2.1927
1972,5,2,2,64,-2.3720
1972,5,2,3,70,-0.8448
1972,5,2,4,69,-1.0886
1972,5,2,5,66,-2.3120
1972,5,3,1,105,1.0596
1972,5,3,2,95,1.2675
1972,5,3,3,90,2.5578
1972,5,3,4,89,3.6310
1972,5,3,5,91,3.5047
1972,6,1,1,109,-3.9261
1972,6,1,2,149,-4.1265
1972,6,1,3,184,-3.3200
1972,6,1,4,164,-3.7843
1972,6,1,5,209,-3.4015
1972,6,2,1,74,-1.1857
1972,6,2,2,64,-4.3420
1972,6,2,3,70,-0.8940
1972,6,2,4,69,-2.5752
1972,6,2,5,66,-5.7453
1972,6,3,1,105,-3.3526
1972,6,3,2,95,-1.5225
1972,6,3,3,90,-2.7716
1972,6,3,4,89,-1.4758
1972,6,3,5,90,-0.6786
1972,7,1,1,123,-2.7654
1972,7,1,2,145,-3.3994
1972,7,1,3,185,-3.6155
1972,7,1,4,182,-3.8798
1972,7,1,5,223,-5.6383
1972,7,2,1,79,-4.8300
1972,7,2,2,66,-3.4387
1972,7,2,3,83,-3.0420
1972,7,2,4,72,-2.8392
1972,7,2,5,73,-5.4238
1972,7,3,1,106,-1.8920
1972,7,3,2,103,-0.2738
1972,7,3,3,98,-2.2422
1972,7,3,4,96,1.3876
1972,7,3,5,94,1.9501
1972,8,1,1,123,1.5381
1972,8,1,2,145,-1.5438
1972,8,1,3,183,0.9545
1972,8,1,4,181,0.6499
1972,8,1,5,222,-1.6268
1972,8,2,1,79,3.4696
1972,8,2,2,66,1.6374
1972,8,2,3,83,2.4942
1972,8,2,4,71,-0.0869
1972,8,2,5,73,0.1950
1972,8,3,1,106,8.1569
1972,8,3,2,103,4.6116
1972,8,3,3,98,1.7564
1972,8,3,4,96,1.5430
1972,8,3,5,94,0.5938
1972,9,1,1,123,-4.6207
1972,9,1,2,145,-3.9827
1972,9,1,3,183,-5.3408
1972,9,1,4,181,-4.2993
1972,9,1,5,221,-4.4139
1972,9,2,1,79,-4.7079
1972,9,2,2,65,-2.3023
1972,9,2,3,83,-2.2283
1972,9,2,4,70,-2.4135
1972,9,2,5,73,-3.8573
1972,9,3,1,106,0.4451
1972,9,3,2,103,-1.2816
1972,9,3,3,98,-2.3896
1972,9,3,4,95,-0.8718
1972,9,3,5,94,0.3819
1972,10,1,1,123,-1.6676
1972,10,1,2,144,-2.0802
1972,10,1,3,183,-3.5874
1972,10,1,4,181,-2.1729
1972,10,1,5,218,-3.0121
1972,10,2,1,79,-2.5210
1972,10,2,2,65,-1.3718
1972,10,2,3,83,-2.3894
1972,10,2,4,70,-2.4450
1972,10,2,5,73,-1.6850
1972,10,3,1,106,1.1899
1972,10,3,2,103,1.8917
1972,10,3,3,98,0.1190
1972,10,3,4,95,-1.6051
1972,10,3,5,94,1.7501
1972,11,1,1,123,4.3250
1972,11,1,2,145,3.8723
1972,11,1,3,183,6.9009
1972,11,1,4,181,3.5732
1972,11,1,5,217,4.4818
1972,11,2,1,79,8.5803
1972,11,2,2,65,5.3717
1972,11,2,3,82,5.9028
1972,11,2,4,70,3.9971
1972,11,2,5,73,6.3023
1972,11,3,1,106,6.9521
1972,11,3,2,103,7.0054
1972,11,3,3,98,5.1002
1972,11,3,4,95,2.3198
1972,11,3,5,93,2.4047
1972,12,1,1,123,-1.5040
1972,12,1,2,144,-2.9105
1972,12,1,3,183,-1.3587
1972,12,1,4,181,-1.2694
1972,12,1,5,217,-3.4624
1972,12,2,1,79,-0.3329
1972,12,2,2,65,-2.8120
1972,12,2,3,82,0.1757
1972,12,2,4,70,-1.3811
1972,12,2,5,73,-1.4448
1972,12,3,1,106,0.5237
1972,12,3,2,103,1.2372
1972,12,3,3,98,0.4486
1972,12,3,4,95,2.1359
1972,12,3,5,94,3.5184
1973,1,1,1,123,-0.7953
1973,1,1,2,144,-2.7946
1973,1,1,3,182,-6.0957
1973,1,1,4,181,-4.4762
1973,1,1,5,218,-4.7128
1973,1,2,1,79,-1.8881
1973,1,2,2,64,-7.2538
1973,1,2,3,82,-7.7130
1973,1,2,4,70,-7.3097
1973,1,2,5,73,-8.1901
1973,1,3,1,106,-0.3487
1973,1,3,2,103,-2.1915
1973,1,3,3,98,-6.3041
1973,1,3,4,95,0.3805
1973,1,3,5,94,-1.6800
1973,2,1,1,123,-8.0715
1973,2,1,2,144,-7.4941
1973,2,1,3,181,-7.2896
1973,2,1,4,179,-10.1229
1973,2,1,5,218,-8.7461
1973,2,2,1,79,-6.9637
1973,2,2,2,64,-9.9040
1973,2,2,3,81,-9.3058
1973,2,2,4,70,-10.9405
1973,2,2,5,73,-8.8620
1973,2,3,1,106,-5.1677
1973,2,3,2,103,-4.8610
1973,2,3,3,98,-4.0142
1973,2,3,4,95,-2.0069
1973,2,3,5,94,-2.9445
1973,3,1,1,123,-3.6066
1973,3,1,2,144,-0.1260
1973,3,1,3,179,-3.0677
1973,3,1,4,179,-2.4061
1973,3,1,5,218,-3.5295
1973,3,2,1,79,-0.0803
1973,3,2,2,64,-2.0948
1973,3,2,3,81,-3.1641
1973,3,2,4,70,-5.7019
1973,3,2,5,73,-4.3513
1973,3,3,1,106,1.3301
1973,3,3,2,103,0.9291
1973,3,3,3,98,-1.1760
1973,3,3,4,94,-1.1243
1973,3,3,5,93,-1.8881
1973,4,1,1,123,-6.3155
1973,4,1,2,144,-7.5041
1973,4,1,3,178,-8.1027
1973,4,1,4,178,-6.3460
1973,4,1,5,217,-7.8834
1973,4,2,1,79,-8.1183
1973,4,2,2,65,-5.2872
1973,4,2,3,81,-7.2638
1973,4,2,4,70,-8.8731
1973,4,2,5,73,-7.8382
1973,4,3,1,106,-1.2114
1973,4,3,2,103,-3.7659
1973,4,3,3,98,-7.0505
1973,4,3,4,93,-6.7909
1973,4,3,5,93,-4.7142
1973,5,1,1,123,-7.3711
1973,5,1,2,144,-8.9949
1973,5,1,3,178,-9.2676
1973,5,1,4,176,-9.8830
1973,5,1,5,216,-9.6092
1973,5,2,1,79,-7.5692
1973,5,2,2,65,-8.7415
1973,5,2,3,81,-9.1317
1973,5,2,4,70,-7.9964
1973,5,2,5,73,-10.1796
1973,5,3,1,106,-3.7669
1973,5,3,2,103,-1.6097
1973,5,3,3,98,-0.7497
1973,5,3,4,93,-1.2135
1973,5,3,5,93,0.0566
1973,6,1,1,121,-3.8544
1973,6,1,2,144,-3.9583
1973,6,1,3,178,-4.7337
1973,6,1,4,174,-2.3674
1973,6,1,5,212,-2.3662
1973,6,2,1,79,-2.0011
1973,6,2,2,65,-4.6983
1973,6,2,3,80,-4.2929
1973,6,2,4,70,-5.5009
1973,6,2,5,73,-3.6569
1973,6,3,1,106,-0.2455
1973,6,3,2,103,-0.0966
1973,6,3,3,97,-2.3322
1973,6,3,4,93,-0.5278
1973,6,3,5,93,-1.6339
1973,7,1,1,196,11.5993
1973,7,1,2,193,15.6711
1973,7,1,3,296,17.3511
1973,7,1,4,250,16.5078
1973,7,1,5,329,13.6102
1973,7,2,1,130,11.2439
1973,7,2,2,82,14.3874
1973,7,2,3,87,17.3223
1973,7,2,4,91,14.0698
1973,7,2,5,85,10.1442
1973,7,3,1,154,3.1952
1973,7,3,2,119,3.6913
1973,7,3,3,102,9.7982
1973,7,3,4,92,4.2501
1973,7,3,5,101,6.6528
1973,8,1,1,195,-4.8208
1973,8,1,2,193,-5.9615
1973,8,1,3,295,-6.1561
1973,8,1,4,248,-7.6727
1973,8,1,5,328,-6.1702
1973,8,2,1,130,-3.7048
1973,8,2,2,82,-5.4059
1973,8,2,3,87,-2.6141
1973,8,2,4,91,-2.9725
1973,8,2,5,85,-2.8301
1973,8,3,1,154,-2.2255
1973,8,3,2,119,-2.8221
1973,8,3,3,102,-1.1579
1973,8,3,4,92,-3.7523
1973,8,3,5,101,-5.1527
1973,9,1,1,190,9.5214
1973,9,1,2,193,8.9306
1973,9,1,3,295,10.5719
1973,9,1,4,247,9.8381
1973,9,1,5,327,8.3717
1973,9,2,1,128,11.7212
1973,9,2,2,82,10.8085
1973,9,2,3,87,11.1612
1973,9,2,4,90,12.2205
1973,9,2,5,84,10.6708
1973,9,3,1,153,8.6092
1973,9,3,2,119,6.3493
1973,9,3,3,102,7.8830
1973,9,3,4,92,-2.0282
1973,9,3,5,101,2.6636
1973,10,1,1,190,5.2059
1973,10,1,2,193,0.1242
1973,10,1,3,296,-0.2625
1973,10,1,4,245,-2.2549
1973,10,1,5,325,-1.0307
1973,10,2,1,129,3.0711
1973,10,2,2,82,-0.7592
1973,10,2,3,87,0.9094
1973,10,2,4,90,-1.5760
1973,10,2,5,84,-0.4522
1973,10,3,1,152,1.2093
1973,10,3,2,119,0.6476
1973,10,3,3,102,-1.1463
1973,10,3,4,92,2.4751
1973,10,3,5,100,-1.7814
1973,11,1,1,191,-15.5138
1973,11,1,2,193,-20.4865
1973,11,1,3,296,-22.5879
1973,11,1,4,246,-21.9992
1973,11,1,5,327,-20.6245
1973,11,2,1,129,-16.3424
1973,11,2,2,82,-20.4012
1973,11,2,3,87,-23.4951
1973,11,2,4,90,-20.4524
1973,11,2,5,83,-18.9544
1973,11,3,1,152,-10.6810
1973,11,3,2,119,-11.3575
1973,11,3,3,102,-16.5210
1973,11,3,4,92,-10.3602
1973,11,3,5,100,-11.1692
1973,12,1,1,190,-0.5437
1973,12,1,2,191,-3.4397
1973,12,1,3,295,-5.0420
1973,12,1,4,246,-4.5590
1973,12,1,5,325,-4.9203
1973,12,2,1,128,2.4297
1973,12,2,2,81,-1.1170
1973,12,2,3,86,-1.0226
1973,12,2,4,89,-2.6769
1973,12,2,5,83,-4.7902
1973,12,3,1,153,7.3230
1973,12,3,2,119,4.4303
1973,12,3,3,102,0.2810
1973,12,3,4,92,-4.2554
1973,12,3,5,100,-3.1850
1974,1,1,1,189,13.7987
1974,1,1,2,192,16.2965
1974,1,1,3,294,16.8291
1974,1,1,4,245,14.1693
1974,1,1,5,324,14.4058
1974,1,2,1,129,6.1587
1974,1,2,2,81,9.5941
1974,1,2,3,86,11.2506
1974,1,2,4,89,9.4034
1974,1,2,5,83,9.5734
1974,1,3,1,153,-0.7008
1974,1,3,2,119,-4.2337
1974,1,3,3,102,1.4444
1974,1,3,4,92,-0.4379
1974,1,3,5,100,1.3387
1974,2,1,1,188,-1.7216
1974,2,1,2,190,0.8227
1974,2,1,3,291,1.0645
1974,2,1,4,242,-0.7567
1974,2,1,5,324,-0.6680
1974,2,2,1,129,0.8055
1974,2,2,2,81,4.3177
1974,2,2,3,86,1.5798
1974,2,2,4,89,0.9350
1974,2,2,5,83,2.0738
1974,2,3,1,153,1.3375
1974,2,3,2,119,-0.1363
1974,2,3,3,102,1.8692
1974,2,3,4,91,-2.0511
1974,2,3,5,100,-0.7546
1974,3,1,1,186,0.3656
1974,3,1,2,190,-0.7056
1974,3,1,3,290,0.9493
1974,3,1,4,239,1.3745
1974,3,1,5,321,1.3847
1974,3,2,1,129,-0.5426
1974,3,2,2,80,0.4182
1974,3,2,3,86,-0.4143
1974,3,2,4,89,-1.5894
1974,3,2,5,83,0.2237
1974,3,3,1,152,-2.9494
1974,3,3,2,119,-1.8516
1974,3,3,3,102,-1.9682
1974,3,3,4,91,-1.0817
1974,3,3,5,100,-1.7134
1974,4,1,1,184,-7.4009
1974,4,1,2,191,-3.6256
1974,4,1,3,290,-4.2574
1974,4,1,4,240,-3.2749
1974,4,1,5,320,-5.2438
1974,4,2,1,128,-6.1199
1974,4,2,2,80,-5.2260
1974,4,2,3,86,-2.6847
1974,4,2,4,89,-3.3104
1974,4,2,5,83,-5.7241
1974,4,3,1,152,-3.7952
1974,4,3,2,119,-3.4316
1974,4,3,3,102,-3.2507
1974,4,3,4,91,-3.9064
1974,4,3,5,100,-1.3627
1974,5,1,1,184,-7.4028
1974,5,1,2,189,-7.9283
1974,5,1,3,290,-6.3080
1974,5,1,4,239,-7.1829
1974,5,1,5,317,-7.0450
1974,5,2,1,129,-9.1299
1974,5,2,2,79,-7.4120
1974,5,2,3,86,-5.3570
1974,5,2,4,88,-7.0227
1974,5,2,5,82,-5.8091
1974,5,3,1,152,-5.1142
1974,5,3,2,119,-2.9555
1974,5,3,3,102,-2.5218
1974,5,3,4,91,-2.9933
1974,5,3,5,100,1.2393
1974,6,1,1,184,0.0473
1974,6,1,2,188,-2.6016
1974,6,1,3,290,-3.7777
1974,6,1,4,237,-2.5604
1974,6,1,5,317,-2.9965
1974,6,2,1,128,-1.5601
1974,6,2,2,79,-1.9817
1974,6,2,3,86,-3.1587
1974,6,2,4,88,-2.8968
1974,6,2,5,81,-0.6656
1974,6,3,1,152,-0.6949
1974,6,3,2,119,-1.6904
1974,6,3,3,102,-3.0534
1974,6,3,4,91,-0.4288
1974,6,3,5,100,-1.2124
1974,7,1,1,258,-6.3807
1974,7,1,2,294,-4.8980
1974,7,1,3,347,-4.5532
1974,7,1,4,350,-6.6775
1974,7,1,5,461,-4.9261
1974,7,2,1,165,-4.0570
1974,7,2,2,109,-5.2938
1974,7,2,3,106,-6.9513
1974,7,2,4,101,-4.3567
1974,7,2,5,88,-4.7337
1974,7,3,1,158,-5.5680
1974,7,3,2,124,-4.5815
1974,7,3,3,111,-8.0769
1974,7,3,4,97,-10.3779
1974,7,3,5,100,-14.1920
1974,8,1,1,257,-6.5173
1974,8,1,2,293,-7.8739
1974,8,1,3,343,-8.0523
1974,8,1,4,349,-7.3382
1974,8,1,5,458,-7.7962
1974,8,2,1,163,-7.0368
1974,8,2,2,109,-8.6970
1974,8,2,3,106,-7.9466
1974,8,2,4,100,-9.0563
1974,8,2,5,87,-9.9700
1974,8,3,1,158,-5.4604
1974,8,3,2,124,-9.9836
1974,8,3,3,111,-9.5870
1974,8,3,4,97,-8.0280
1974,8,3,5,100,-10.9112
1974,9,1,1,251,-9.4697
1974,9,1,2,291,-9.2879
1974,9,1,3,342,-9.7374
1974,9,1,4,346,-8.8479
1974,9,1,5,456,-7.7817
1974,9,2,1,163,-9.7825
1974,9,2,2,108,-11.3335
1974,9,2,3,106,-10.2574
1974,9,2,4,100,-8.9353
1974,9,2,5,87,-9.0502
1974,9,3,1,158,-9.1312
1974,9,3,2,124,-11.2748
1974,9,3,3,110,-12.5927
1974,9,3,4,97,-16.3062
1974,9,3,5,100,-15.3757
1974,10,1,1,246,9.8177
1974,10,1,2,288,9.9282
1974,10,1,3,344,10.0356
1974,10,1,4,343,7.1997
1974,10,1,5,452,8.2326
1974,10,2,1,163,13.6348
1974,10,2,2,107,8.3097
1974,10,2,3,105,10.6971
1974,10,2,4,99,9.0804
1974,10,2,5,86,8.9116
1974,10,3,1,157,14.8168
1974,10,3,2,124,17.3314
1974,10,3,3,109,14.8750
1974,10,3,4,97,19.8095
1974,10,3,5,100,20.8045
1974,11,1,1,246,-5.4915
1974,11,1,2,284,-6.5327
1974,11,1,3,342,-6.2866
1974,11,1,4,343,-5.9168
1974,11,1,5,449,-5.5977
1974,11,2,1,162,-3.2538
1974,11,2,2,108,-6.9480
1974,11,2,3,105,-3.9215
1974,11,2,4,99,-5.8819
1974,11,2,5,86,-5.5301
1974,11,3,1,157,-3.4605
1974,11,3,2,124,-5.7901
1974,11,3,3,109,-3.9401
1974,11,3,4,97,-5.9097
1974,11,3,5,100,-3.2469
1974,12,1,1,245,-6.2878
1974,12,1,2,283,-8.4356
1974,12,1,3,338,-7.8897
1974,12,1,4,341,-8.4627
1974,12,1,5,446,-8.5190
1974,12,2,1,162,-5.7777
1974,12,2,2,108,-7.3759
1974,12,2,3,106,-6.9993
1974,12,2,4,99,-4.6525
1974,12,2,5,86,-7.2449
1974,12,3,1,157,-1.1926
1974,12,3,2,124,-1.0418
1974,12,3,3,108,-3.8405
1974,12,3,4,97,-6.1160
1974,12,3,5,100,-1.9766
1975,1,1,1,245,24.7379
1975,1,1,2,282,29.4620
1975,1,1,3,337,29.1039
1975,1,1,4,341,30.4395
1975,1,1,5,442,31.1278
1975,1,2,1,161,20.2250
1975,1,2,2,108,28.5248
1975,1,2,3,106,29.5750
1975,1,2,4,97,28.9005
1975,1,2,5,86,29.1069
1975,1,3,1,157,11.6351
1975,1,3,2,124,10.7530
1975,1,3,3,108,16.3556
1975,1,3,4,97,13.8634
1975,1,3,5,100,10.8873
1975,2,1,1,243,6.8669
1975,2,1,2,281,3.9454
1975,2,1,3,335,5.7329
1975,2,1,4,341,5.9141
1975,2,1,5,440,4.6678
1975,2,2,1,161,4.3142
1975,2,2,2,107,4.2723
1975,2,2,3,106,6.9568
1975,2,2,4,97,4.3451
1975,2,2,5,86,6.3129
1975,2,3,1,157,3.4084
1975,2,3,2,124,6.4980
1975,2,3,3,108,7.5518
1975,2,3,4,97,12.7771
1975,2,3,5,100,9.0853
1975,3,1,1,242,5.9558
1975,3,1,2,280,8.9339
1975,3,1,3,338,9.9757
1975,3,1,4,341,11.7715
1975,3,1,5,438,10.4526
1975,3,2,1,161,4.0002
1975,3,2,2,107,9.0104
1975,3,2,3,106,9.5579
1975,3,2,4,97,10.0993
1975,3,2,5,86,9.9134
1975,3,3,1,156,3.6218
1975,3,3,2,124,2.0553
1975,3,3,3,108,6.0945
1975,3,3,4,97,0.8391
1975,3,3,5,100,5.3183
1975,4,1,1,241,3.0201
1975,4,1,2,282,6.8954
1975,4,1,3,337,4.4251
1975,4,1,4,341,4.7737
1975,4,1,5,437,5.4021
1975,4,2,1,161,6.6238
1975,4,2,2,107,3.6717
1975,4,2,3,106,5.4141
1975,4,2,4,97,4.8057
1975,4,2,5,86,5.4684
1975,4,3,1,156,6.0857
1975,4,3,2,124,9.1109
1975,4,3,3,108,6.8177
1975,4,3,4,97,5.3010
1975,4,3,5,100,0.2560
1975,5,1,1,243,9.5809
1975,5,1,2,281,8.8359
1975,5,1,3,333,9.6722
1975,5,1,4,343,8.1424
1975,5,1,5,440,9.2904
1975,5,2,1,160,9.3934
1975,5,2,2,107,5.7503
1975,5,2,3,106,8.9004
1975,5,2,4,97,8.7228
1975,5,2,5,86,7.6274
1975,5,3,1,156,4.6576
1975,5,3,2,124,5.2644
1975,5,3,3,108,5.1857
1975,5,3,4,97,3.7537
1975,5,3,5,100,6.3472
1975,6,1,1,243,8.8320
1975,6,1,2,277,7.3355
1975,6,1,3,332,7.6785
1975,6,1,4,341,7.1170
1975,6,1,5,436,6.5307
1975,6,2,1,160,5.7164
1975,6,2,2,107,8.7650
1975,6,2,3,106,7.2108
1975,6,2,4,96,7.0221
1975,6,2,5,86,4.5407
1975,6,3,1,156,5.8880
1975,6,3,2,124,4.6320
1975,6,3,3,107,5.1710
1975,6,3,4,97,2.7154
1975,6,3,5,100,3.5985
1975,7,1,1,269,-0.2288
1975,7,1,2,325,-1.5460
1975,7,1,3,392,-0.5501
1975,7,1,4,437,-0.1158
1975,7,1,5,497,-0.9694
1975,7,2,1,157,-3.3940
1975,7,2,2,112,-4.7343
1975,7,2,3,115,-3.6936
1975,7,2,4,104,-2.3651
1975,7,2,5,108,-4.7506
1975,7,3,1,158,-3.8141
1975,7,3,2,121,-4.4432
1975,7,3,3,108,-8.0253
1975,7,3,4,103,-9.0868
1975,7,3,5,90,-9.6929
1975,8,1,1,269,-5.4395
1975,8,1,2,320,-6.4635
1975,8,1,3,389,-7.7887
1975,8,1,4,435,-6.2522
1975,8,1,5,495,-5.5633
1975,8,2,1,157,-3.9754
1975,8,2,2,112,-3.9392
1975,8,2,3,115,-5.8185
1975,8,2,4,104,-5.1375
1975,8,2,5,108,-4.0413
1975,8,3,1,158,-1.1710
1975,8,3,2,121,-0.2402
1975,8,3,3,108,-2.7514
1975,8,3,4,102,-2.3662
1975,8,3,5,90,-2.4108
1975,9,1,1,269,-4.3912
1975,9,1,2,322,-3.6056
1975,9,1,3,390,-3.9049
1975,9,1,4,434,-2.7665
1975,9,1,5,495,-2.0536
1975,9,2,1,157,-4.3516
1975,9,2,2,111,-4.7333
1975,9,2,3,113,-3.1881
1975,9,2,4,104,-4.6550
1975,9,2,5,108,-1.9198
1975,9,3,1,157,-3.0263
1975,9,3,2,121,-4.4403
1975,9,3,3,108,-4.4981
1975,9,3,4,102,-3.1866
1975,9,3,5,90,-3.8714
1975,10,1,1,267,0.6088
1975,10,1,2,320,1.8222
1975,10,1,3,389,0.6660
1975,10,1,4,433,2.4068
1975,10,1,5,493,3.3817
1975,10,2,1,157,-0.2563
1975,10,2,2,111,0.7537
1975,10,2,3,113,3.7083
1975,10,2,4,103,3.7410
1975,10,2,5,108,6.4023
1975,10,3,1,157,2.8688
1975,10,3,2,121,4.0278
1975,10,3,3,108,7.6109
1975,10,3,4,102,10.5354
1975,10,3,5,90,11.0113
1975,11,1,1,266,-0.6952
1975,11,1,2,321,2.5188
1975,11,1,3,390,1.7649
1975,11,1,4,431,2.9278
1975,11,1,5,491,5.1007
1975,11,2,1,157,-0.3605
1975,11,2,2,111,1.8139
1975,11,2,3,113,3.0242
1975,11,2,4,102,4.6995
1975,11,2,5,108,5.8147
1975,11,3,1,156,0.7807
1975,11,3,2,121,2.4978
1975,11,3,3,108,5.0285
1975,11,3,4,101,3.8934
1975,11,3,5,90,4.5701
1975,12,1,1,266,-1.0086
1975,12,1,2,319,-1.1341
1975,12,1,3,388,-1.8316
1975,12,1,4,427,-1.3423
1975,12,1,5,487,-1.4054
1975,12,2,1,156,0.9689
1975,12,2,2,111,-2.9190
1975,12,2,3,113,-1.4112
1975,12,2,4,101,-1.2401
1975,12,2,5,108,-2.4661
1975,12,3,1,157,1.0825
1975,12,3,2,121,-0.2713
1975,12,3,3,108,-1.8635
1975,12,3,4,102,-2.7000
1975,12,3,5,90,-4.9541
1976,1,1,1,267,18.1741
1976,1,1,2,317,22.1358
1976,1,1,3,386,25.9308
1976,1,1,4,428,23.3985
1976,1,1,5,485,21.1501
1976,1,2,1,156,16.4299
1976,1,2,2,110,22.6163
1976,1,2,3,113,21.0425
1976,1,2,4,100,19.4115
1976,1,2,5,107,16.8660
1976,1,3,1,156,11.3761
1976,1,3,2,121,15.0818
1976,1,3,3,108,14.2605
1976,1,3,4,102,15.1686
1976,1,3,5,90,7.7894
1976,2,1,1,261,10.1653
1976,2,1,2,305,12.1395
1976,2,1,3,370,11.9714
1976,2,1,4,413,11.2465
1976,2,1,5,467,13.1752
1976,2,2,1,154,5.4427
1976,2,2,2,110,9.7521
1976,2,2,3,112,7.8449
1976,2,2,4,100,8.3625
1976,2,2,5,107,6.2596
1976,2,3,1,157,0.7946
1976,2,3,2,121,1.5889
1976,2,3,3,108,0.1384
1976,2,3,4,102,-0.1906
1976,2,3,5,90,-3.7236
1976,3,1,1,263,-0.2409
1976,3,1,2,316,1.0335
1976,3,1,3,382,1.7471
1976,3,1,4,427,3.3824
1976,3,1,5,486,2.8456
1976,3,2,1,155,1.1610
1976,3,2,2,110,1.9980
1976,3,2,3,112,2.0145
1976,3,2,4,100,2.2785
1976,3,2,5,107,2.2882
1976,3,3,1,155,3.9773
1976,3,3,2,121,0.6772
1976,3,3,3,108,4.3564
1976,3,3,4,102,0.8795
1976,3,3,5,90,4.7357
1976,4,1,1,255,-0.1427
1976,4,1,2,315,-1.3108
1976,4,1,3,374,-2.0635
1976,4,1,4,421,-1.5699
1976,4,1,5,473,-2.2353
1976,4,2,1,155,0.9604
1976,4,2,2,110,-1.0117
1976,4,2,3,109,-1.4959
1976,4,2,4,100,-1.4989
1976,4,2,5,107,-3.6675
1976,4,3,1,155,1.1523
1976,4,3,2,121,0.8858
1976,4,3,3,108,-3.5335
1976,4,3,4,102,-2.7234
1976,4,3,5,90,-3.5169
1976,5,1,1,257,-1.0864
1976,5,1,2,315,-2.4397
1976,5,1,3,377,-3.6691
1976,5,1,4,428,-2.2539
1976,5,1,5,479,-5.5018
1976,5,2,1,154,2.0379
1976,5,2,2,109,-1.2198
1976,5,2,3,110,-2.4892
1976,5,2,4,98,-3.1178
1976,5,2,5,107,-4.2752
1976,5,3,1,154,0.3103
1976,5,3,2,121,1.1130
1976,5,3,3,108,-2.6541
