year,month,rank_ME,rank_RCA,nstocks,ret_vw
1985,3,1,2,191,-1.2055
1985,3,1,3,180,-4.3551
1985,3,1,4,192,-2.7120
1985,3,1,5,265,-4.4665
1985,3,2,1,50,-1.8536
1985,3,2,2,60,-3.8794
1985,3,2,3,48,-4.7390
1985,3,2,4,57,-6.2389
1985,3,2,5,55,-8.2065
1985,3,3,1,57,1.9913
1985,3,3,2,62,0.0073
1985,3,3,3,58,-2.1681
1985,3,3,4,68,-2.1191
1985,3,3,5,79,-3.9590
1985,4,1,1,164,-1.7456
1985,4,1,2,190,-0.7158
1985,4,1,3,178,-3.6883
1985,4,1,4,190,-1.5810
1985,4,1,5,266,-2.6369
1985,4,2,1,50,-5.3605
1985,4,2,2,60,-2.6387
1985,4,2,3,48,-4.1590
1985,4,2,4,57,-3.2141
1985,4,2,5,55,-4.6451
1985,4,3,1,56,1.6889
1985,4,3,2,62,0.4062
1985,4,3,3,57,-0.7916
1985,4,3,4,68,-1.6675
1985,4,3,5,79,-2.8058
1985,5,1,1,164,2.7271
1985,5,1,2,190,4.0071
1985,5,1,3,177,2.6585
1985,5,1,4,188,1.9898
1985,5,1,5,263,0.8261
1985,5,2,1,50,3.0144
1985,5,2,2,60,5.0255
1985,5,2,3,48,3.6426
1985,5,2,4,57,3.7040
1985,5,2,5,55,2.7556
1985,5,3,1,56,4.2280
1985,5,3,2,62,5.4103
1985,5,3,3,57,6.3964
1985,5,3,4,68,7.1297
1985,5,3,5,79,5.1172
1985,6,1,1,163,2.2198
1985,6,1,2,186,0.2649
1985,6,1,3,175,-0.6553
1985,6,1,4,188,-0.0695
1985,6,1,5,261,-2.4326
1985,6,2,1,48,0.2209
1985,6,2,2,59,-0.6793
1985,6,2,3,48,-0.0203
1985,6,2,4,57,1.6699
1985,6,2,5,54,-0.2756
1985,6,3,1,56,1.3213
1985,6,3,2,62,0.8876
1985,6,3,3,56,4.7514
1985,6,3,4,68,1.6471
1985,6,3,5,79,0.0340
1985,7,1,1,194,2.0829
1985,7,1,2,196,5.3749
1985,7,1,3,192,2.4323
1985,7,1,4,219,2.3569
1985,7,1,5,385,4.0753
1985,7,2,1,58,2.4477
1985,7,2,2,54,3.9655
1985,7,2,3,55,4.4808
1985,7,2,4,60,4.2372
1985,7,2,5,58,4.1697
1985,7,3,1,54,0.5577
1985,7,3,2,56,-0.6510
1985,7,3,3,52,-1.9306
1985,7,3,4,64,1.8074
1985,7,3,5,71,3.7895
1985,8,1,1,193,0.6632
1985,8,1,2,195,-2.4310
1985,8,1,3,192,-1.4200
1985,8,1,4,217,0.5630
1985,8,1,5,379,-1.4567
1985,8,2,1,58,-0.3945
1985,8,2,2,54,-1.4542
1985,8,2,3,55,-3.5220
1985,8,2,4,60,-3.3930
1985,8,2,5,58,-2.5062
1985,8,3,1,54,0.6916
1985,8,3,2,56,0.8766
1985,8,3,3,52,0.2861
1985,8,3,4,64,-2.0895
1985,8,3,5,71,-1.8788
1985,9,1,1,190,-5.6271
1985,9,1,2,191,-5.9410
1985,9,1,3,191,-6.2314
1985,9,1,4,218,-7.1800
1985,9,1,5,372,-7.2433
1985,9,2,1,58,-4.8837
1985,9,2,2,54,-3.3205
1985,9,2,3,55,-7.0060
1985,9,2,4,59,-7.5246
1985,9,2,5,58,-10.8213
1985,9,3,1,54,-1.7256
1985,9,3,2,55,-1.9086
1985,9,3,3,51,-0.8096
1985,9,3,4,64,-3.1652
1985,9,3,5,71,-2.9882
1985,10,1,1,190,1.0965
1985,10,1,2,189,1.4991
1985,10,1,3,190,1.1563
1985,10,1,4,217,3.4034
1985,10,1,5,368,2.6936
1985,10,2,1,58,3.0457
1985,10,2,2,54,2.6890
1985,10,2,3,55,5.3267
1985,10,2,4,59,0.2028
1985,10,2,5,58,4.0954
1985,10,3,1,54,5.3752
1985,10,3,2,54,3.7174
1985,10,3,3,50,4.5468
1985,10,3,4,63,2.7453
1985,10,3,5,71,2.8325
1985,11,1,1,184,3.5456
1985,11,1,2,190,4.1970
1985,11,1,3,189,6.3398
1985,11,1,4,214,9.8798
1985,11,1,5,367,6.0570
1985,11,2,1,57,8.0006
1985,11,2,2,53,7.0490
1985,11,2,3,55,8.4047
1985,11,2,4,59,10.9561
1985,11,2,5,58,11.5189
1985,11,3,1,54,1.6249
1985,11,3,2,54,5.3220
1985,11,3,3,49,7.6597
1985,11,3,4,63,7.8203
1985,11,3,5,70,10.7010
1985,12,1,1,183,4.9240
1985,12,1,2,188,4.5906
1985,12,1,3,185,5.1334
1985,12,1,4,211,5.3806
1985,12,1,5,363,4.7169
1985,12,2,1,56,5.1385
1985,12,2,2,53,3.6499
1985,12,2,3,54,5.0202
1985,12,2,4,59,6.1703
1985,12,2,5,58,5.5977
1985,12,3,1,54,-2.0237
1985,12,3,2,54,3.4117
1985,12,3,3,47,5.9067
1985,12,3,4,62,5.9836
1985,12,3,5,70,6.4125
1986,1,1,1,181,-0.1347
1986,1,1,2,187,2.2984
1986,1,1,3,183,2.0386
1986,1,1,4,210,3.4313
1986,1,1,5,361,4.7238
1986,1,2,1,56,1.8810
1986,1,2,2,53,1.5857
1986,1,2,3,54,-0.4898
1986,1,2,4,59,-0.5176
1986,1,2,5,58,-1.2778
1986,1,3,1,54,-3.7553
1986,1,3,2,54,0.0213
1986,1,3,3,47,-2.1185
1986,1,3,4,61,0.8309
1986,1,3,5,70,0.2248
1986,2,1,1,178,6.6938
1986,2,1,2,187,5.9948
1986,2,1,3,183,6.5113
1986,2,1,4,210,6.7629
1986,2,1,5,354,5.1506
1986,2,2,1,56,7.3565
1986,2,2,2,53,6.7464
1986,2,2,3,54,8.7018
1986,2,2,4,58,6.9865
1986,2,2,5,57,4.9623
1986,2,3,1,54,3.8556
1986,2,3,2,54,6.8446
1986,2,3,3,47,10.0197
1986,2,3,4,61,10.4780
1986,2,3,5,70,6.7383
1986,3,1,1,177,6.5159
1986,3,1,2,187,2.7346
1986,3,1,3,184,3.2514
1986,3,1,4,209,4.2121
1986,3,1,5,353,4.7541
1986,3,2,1,56,6.9422
1986,3,2,2,53,4.7104
1986,3,2,3,54,3.3211
1986,3,2,4,57,2.1261
1986,3,2,5,56,2.9225
1986,3,3,1,54,1.8352
1986,3,3,2,54,5.6270
1986,3,3,3,47,3.5437
1986,3,3,4,61,7.0266
1986,3,3,5,70,4.7087
1986,4,1,1,177,2.2172
1986,4,1,2,186,2.0245
1986,4,1,3,184,3.6854
1986,4,1,4,207,3.0544
1986,4,1,5,350,3.8502
1986,4,2,1,55,2.2693
1986,4,2,2,53,-1.5725
1986,4,2,3,54,2.9894
1986,4,2,4,57,1.4585
1986,4,2,5,55,6.3002
1986,4,3,1,54,0.7638
1986,4,3,2,54,-0.3666
1986,4,3,3,47,1.8626
1986,4,3,4,61,-2.1836
1986,4,3,5,69,1.3940
1986,5,1,1,173,4.7646
1986,5,1,2,183,3.8534
1986,5,1,3,185,2.8349
1986,5,1,4,205,3.8874
1986,5,1,5,349,3.3464
1986,5,2,1,54,3.8788
1986,5,2,2,53,-0.2509
1986,5,2,3,54,4.0062
1986,5,2,4,57,3.5568
1986,5,2,5,55,0.3674
1986,5,3,1,54,5.9040
1986,5,3,2,54,6.8985
1986,5,3,3,46,2.9024
1986,5,3,4,61,4.0216
1986,5,3,5,69,3.3201
1986,6,1,1,173,-2.0665
1986,6,1,2,183,0.0361
1986,6,1,3,183,-0.4711
1986,6,1,4,205,-3.9520
1986,6,1,5,345,-2.3970
1986,6,2,1,54,2.4076
1986,6,2,2,53,-0.7486
1986,6,2,3,54,1.0240
1986,6,2,4,57,-3.1744
1986,6,2,5,55,-3.4523
1986,6,3,1,54,-1.9880
1986,6,3,2,53,1.3556
1986,6,3,3,46,1.8125
1986,6,3,4,61,0.2297
1986,6,3,5,69,0.1730
1986,7,1,1,178,-9.9595
1986,7,1,2,144,-6.1874
1986,7,1,3,169,-10.2253
1986,7,1,4,228,-8.6266
1986,7,1,5,446,-12.1331
1986,7,2,1,61,-10.5526
1986,7,2,2,55,-8.6034
1986,7,2,3,63,-8.9752
1986,7,2,4,59,-11.7001
1986,7,2,5,81,-14.1721
1986,7,3,1,55,-6.8096
1986,7,3,2,54,-4.7407
1986,7,3,3,46,-4.3800
1986,7,3,4,57,-8.1690
1986,7,3,5,73,-6.1150
1986,8,1,1,176,-0.7472
1986,8,1,2,142,0.4767
1986,8,1,3,165,1.5600
1986,8,1,4,225,1.2069
1986,8,1,5,444,1.0440
1986,8,2,1,61,3.0462
1986,8,2,2,54,2.7558
1986,8,2,3,63,5.8012
1986,8,2,4,59,3.8212
1986,8,2,5,81,5.9747
1986,8,3,1,55,15.1660
1986,8,3,2,54,8.8470
1986,8,3,3,46,5.3596
1986,8,3,4,57,7.0581
1986,8,3,5,73,6.1745
1986,9,1,1,174,-6.1847
1986,9,1,2,142,-4.8047
1986,9,1,3,165,-7.2760
1986,9,1,4,224,-6.0715
1986,9,1,5,440,-8.3412
1986,9,2,1,61,-5.0190
1986,9,2,2,54,-4.3220
1986,9,2,3,63,-6.8783
1986,9,2,4,59,-5.8263
1986,9,2,5,81,-8.8138
1986,9,3,1,55,-3.0209
1986,9,3,2,54,-6.0598
1986,9,3,3,46,-6.5317
1986,9,3,4,56,-7.4759
1986,9,3,5,73,-9.6093
1986,10,1,1,172,2.1745
1986,10,1,2,140,2.0370
1986,10,1,3,164,3.8972
1986,10,1,4,223,2.9875
1986,10,1,5,435,2.7921
1986,10,2,1,61,4.6636
1986,10,2,2,52,3.5484
1986,10,2,3,63,3.8348
1986,10,2,4,58,2.7393
1986,10,2,5,81,7.9497
1986,10,3,1,55,4.4011
1986,10,3,2,54,6.5920
1986,10,3,3,46,6.7115
1986,10,3,4,56,7.3604
1986,10,3,5,71,3.3657
1986,11,1,1,167,-2.5458
1986,11,1,2,139,-0.4059
1986,11,1,3,163,0.1700
1986,11,1,4,219,-1.8453
1986,11,1,5,432,-0.8051
1986,11,2,1,61,1.7229
1986,11,2,2,52,2.7734
1986,11,2,3,63,-0.1839
1986,11,2,4,57,0.7426
1986,11,2,5,81,2.6656
1986,11,3,1,54,2.2814
1986,11,3,2,54,3.0820
1986,11,3,3,46,2.5580
1986,11,3,4,55,4.7249
1986,11,3,5,71,3.7458
1986,12,1,1,163,-3.1905
1986,12,1,2,138,-1.9260
1986,12,1,3,161,-0.7877
1986,12,1,4,218,-3.0240
1986,12,1,5,426,-4.7437
1986,12,2,1,61,-1.5236
1986,12,2,2,51,-1.9763
1986,12,2,3,63,-2.2376
1986,12,2,4,57,-1.3041
1986,12,2,5,81,-3.9270
1986,12,3,1,53,-1.9562
1986,12,3,2,54,-1.1943
1986,12,3,3,46,-4.0095
1986,12,3,4,55,-2.8255
1986,12,3,5,71,-2.0300
1987,1,1,1,161,8.6277
1987,1,1,2,137,10.3356
1987,1,1,3,160,10.7062
1987,1,1,4,212,11.4911
1987,1,1,5,420,13.3561
1987,1,2,1,58,11.3798
1987,1,2,2,50,13.1683
1987,1,2,3,62,17.0643
1987,1,2,4,57,17.2875
1987,1,2,5,80,18.4059
1987,1,3,1,53,13.2720
1987,1,3,2,53,15.6854
1987,1,3,3,45,14.0566
1987,1,3,4,55,13.5019
1987,1,3,5,71,15.5602
1987,2,1,1,159,10.4330
1987,2,1,2,136,9.0012
1987,2,1,3,160,9.3549
1987,2,1,4,208,10.4617
1987,2,1,5,415,13.5410
1987,2,2,1,58,6.2954
1987,2,2,2,50,10.3927
1987,2,2,3,62,7.3071
1987,2,2,4,57,10.0094
1987,2,2,5,80,10.4116
1987,2,3,1,53,0.7272
1987,2,3,2,52,0.7765
1987,2,3,3,44,5.9459
1987,2,3,4,55,2.4960
1987,2,3,5,71,8.6448
1987,3,1,1,159,1.8671
1987,3,1,2,134,0.4954
1987,3,1,3,160,1.2465
1987,3,1,4,208,1.9044
1987,3,1,5,415,0.3988
1987,3,2,1,58,2.8979
1987,3,2,2,50,3.1366
1987,3,2,3,62,1.8452
1987,3,2,4,57,-2.6263
1987,3,2,5,79,-2.2915
1987,3,3,1,53,10.7820
1987,3,3,2,51,4.8134
1987,3,3,3,44,1.0263
1987,3,3,4,54,3.8812
1987,3,3,5,71,2.2424
1987,4,1,1,158,-2.9614
1987,4,1,2,134,-2.8337
1987,4,1,3,157,-3.7006
1987,4,1,4,205,-3.9810
1987,4,1,5,409,0.0465
1987,4,2,1,58,-2.3199
1987,4,2,2,50,-5.0674
1987,4,2,3,62,0.5357
1987,4,2,4,56,1.0522
1987,4,2,5,79,-0.7472
1987,4,3,1,52,-0.5753
1987,4,3,2,51,-0.3618
1987,4,3,3,44,-2.4888
1987,4,3,4,54,1.2415
1987,4,3,5,71,2.3771
1987,5,1,1,157,0.4633
1987,5,1,2,132,-0.0195
1987,5,1,3,157,-1.1647
1987,5,1,4,205,3.1210
1987,5,1,5,407,0.4549
1987,5,2,1,58,0.9909
1987,5,2,2,50,1.6765
1987,5,2,3,62,3.5692
1987,5,2,4,56,0.7503
1987,5,2,5,79,1.9319
1987,5,3,1,52,2.7135
1987,5,3,2,49,1.4510
1987,5,3,3,44,-0.2329
1987,5,3,4,54,0.3140
1987,5,3,5,71,0.6676
1987,6,1,1,157,3.1917
1987,6,1,2,132,3.4030
1987,6,1,3,155,2.8608
1987,6,1,4,204,0.7620
1987,6,1,5,405,-3.5059
1987,6,2,1,58,3.0078
1987,6,2,2,48,4.9471
1987,6,2,3,62,1.1711
1987,6,2,4,56,0.3353
1987,6,2,5,79,-2.3584
1987,6,3,1,52,5.6529
1987,6,3,2,49,6.1006
1987,6,3,3,44,5.7239
1987,6,3,4,54,4.3229
1987,6,3,5,71,3.1449
1987,7,1,1,173,1.8577
1987,7,1,2,210,3.1300
1987,7,1,3,161,3.7999
1987,7,1,4,203,0.3606
1987,7,1,5,490,0.3010
1987,7,2,1,40,5.5925
1987,7,2,2,52,6.9390
1987,7,2,3,68,3.0077
1987,7,2,4,56,1.8788
1987,7,2,5,79,-0.5080
1987,7,3,1,50,4.0677
1987,7,3,2,51,4.7501
1987,7,3,3,49,5.2362
1987,7,3,4,61,7.3907
1987,7,3,5,68,3.3504
1987,8,1,1,170,0.0562
1987,8,1,2,209,0.5689
1987,8,1,3,159,2.8581
1987,8,1,4,203,1.4358
1987,8,1,5,487,3.2505
1987,8,2,1,39,2.9000
1987,8,2,2,52,7.2610
1987,8,2,3,67,4.8709
1987,8,2,4,56,4.5270
1987,8,2,5,78,7.9132
1987,8,3,1,50,1.1937
1987,8,3,2,51,2.9747
1987,8,3,3,48,4.3320
1987,8,3,4,61,3.9639
1987,8,3,5,68,6.1854
1987,9,1,1,170,0.6135
1987,9,1,2,207,0.0586
1987,9,1,3,159,-2.3604
1987,9,1,4,198,0.5065
1987,9,1,5,485,-0.7635
1987,9,2,1,39,2.0677
1987,9,2,2,52,-1.1250
1987,9,2,3,67,1.2401
1987,9,2,4,54,-0.5533
1987,9,2,5,77,-1.2618
1987,9,3,1,50,-1.6177
1987,9,3,2,51,-1.8013
1987,9,3,3,48,-0.9846
1987,9,3,4,60,-2.4540
1987,9,3,5,68,-2.5324
1987,10,1,1,169,-34.9799
1987,10,1,2,207,-31.2245
1987,10,1,3,158,-31.7949
1987,10,1,4,195,-29.9406
1987,10,1,5,481,-36.1273
1987,10,2,1,37,-32.4236
1987,10,2,2,52,-25.9824
1987,10,2,3,66,-31.5730
1987,10,2,4,52,-34.1422
1987,10,2,5,77,-33.7867
1987,10,3,1,50,-20.1398
1987,10,3,2,50,-18.0141
1987,10,3,3,48,-23.2757
1987,10,3,4,60,-24.2269
1987,10,3,5,68,-22.4150
1987,11,1,1,165,-8.4170
1987,11,1,2,204,-6.3966
1987,11,1,3,157,-7.6498
1987,11,1,4,191,-4.4554
1987,11,1,5,478,-8.6513
1987,11,2,1,35,-4.8978
1987,11,2,2,50,-5.1516
1987,11,2,3,66,-2.8833
1987,11,2,4,52,-8.5108
1987,11,2,5,77,-9.2480
1987,11,3,1,50,-7.7040
1987,11,3,2,50,-8.6909
1987,11,3,3,48,-8.5424
1987,11,3,4,59,-6.5005
1987,11,3,5,68,-10.0655
1987,12,1,1,166,7.5085
1987,12,1,2,201,5.7625
1987,12,1,3,156,3.4174
1987,12,1,4,187,3.6102
1987,12,1,5,471,6.4656
1987,12,2,1,35,9.6616
1987,12,2,2,49,12.2300
1987,12,2,3,66,13.2349
1987,12,2,4,52,18.1949
1987,12,2,5,77,16.0455
1987,12,3,1,50,9.9281
1987,12,3,2,49,6.6944
1987,12,3,3,48,7.8352
1987,12,3,4,59,10.0543
1987,12,3,5,68,8.7886
1988,1,1,1,163,6.7763
1988,1,1,2,200,7.0474
1988,1,1,3,157,7.8374
1988,1,1,4,185,5.7125
1988,1,1,5,465,6.1842
1988,1,2,1,35,2.1499
1988,1,2,2,49,-0.6120
1988,1,2,3,64,2.0283
1988,1,2,4,51,-0.5398
1988,1,2,5,77,0.4859
1988,1,3,1,49,5.3310
1988,1,3,2,49,6.1699
1988,1,3,3,48,3.0780
1988,1,3,4,59,5.0948
1988,1,3,5,68,-1.1235
1988,2,1,1,162,6.2937
1988,2,1,2,200,6.3757
1988,2,1,3,156,7.2387
1988,2,1,4,184,10.3351
1988,2,1,5,459,8.8108
1988,2,2,1,35,10.5734
1988,2,2,2,49,9.7063
1988,2,2,3,64,8.2937
1988,2,2,4,51,8.8661
1988,2,2,5,75,12.1630
1988,2,3,1,49,4.8407
1988,2,3,2,49,5.3979
1988,2,3,3,48,5.2259
1988,2,3,4,59,5.2988
1988,2,3,5,68,5.3202
1988,3,1,1,161,6.4754
1988,3,1,2,199,4.7068
1988,3,1,3,153,5.0510
1988,3,1,4,180,7.7363
1988,3,1,5,452,3.5825
1988,3,2,1,35,2.9829
1988,3,2,2,49,3.3665
1988,3,2,3,63,3.6937
1988,3,2,4,51,6.2727
1988,3,2,5,73,4.7665
1988,3,3,1,49,0.7520
1988,3,3,2,49,-0.6137
1988,3,3,3,48,-2.7951
1988,3,3,4,59,-3.5695
1988,3,3,5,68,-6.0016
1988,4,1,1,161,1.6522
1988,4,1,2,198,5.4297
1988,4,1,3,151,1.4385
1988,4,1,4,178,0.8896
1988,4,1,5,446,1.2403
1988,4,2,1,35,3.0643
1988,4,2,2,49,0.3447
1988,4,2,3,62,1.7895
1988,4,2,4,51,2.7332
1988,4,2,5,74,3.1882
1988,4,3,1,49,3.6940
1988,4,3,2,49,2.8803
1988,4,3,3,48,-0.4618
1988,4,3,4,58,2.0063
1988,4,3,5,68,0.7479
1988,5,1,1,159,-1.9579
1988,5,1,2,195,-1.2526
1988,5,1,3,150,-2.8654
1988,5,1,4,178,-2.7993
1988,5,1,5,444,-5.3711
1988,5,2,1,34,-0.5008
1988,5,2,2,49,-0.8740
1988,5,2,3,62,-0.3782
1988,5,2,4,50,-2.1652
1988,5,2,5,74,-3.9898
1988,5,3,1,48,-0.6251
1988,5,3,2,49,1.0169
1988,5,3,3,48,-0.2835
1988,5,3,4,58,0.2877
1988,5,3,5,68,0.3128
1988,6,1,1,157,8.8976
1988,6,1,2,193,8.8201
1988,6,1,3,148,8.0373
1988,6,1,4,178,6.7757
1988,6,1,5,437,5.4041
1988,6,2,1,34,10.5118
1988,6,2,2,49,5.9657
1988,6,2,3,61,6.7434
1988,6,2,4,50,7.8947
1988,6,2,5,74,12.0262
1988,6,3,1,48,0.6467
1988,6,3,2,49,2.3887
1988,6,3,3,47,4.2045
1988,6,3,4,58,7.2676
1988,6,3,5,68,6.7229
1988,7,1,1,175,0.5300
1988,7,1,2,177,-0.4881
1988,7,1,3,177,-1.4422
1988,7,1,4,235,-1.7213
1988,7,1,5,478,-1.5923
1988,7,2,1,40,3.8732
1988,7,2,2,56,-1.3760
1988,7,2,3,60,-2.9634
1988,7,2,4,65,-6.4824
1988,7,2,5,71,-3.2124
1988,7,3,1,50,0.0424
1988,7,3,2,52,2.4190
1988,7,3,3,52,-3.1289
1988,7,3,4,56,-1.8818
1988,7,3,5,72,-2.3938
1988,8,1,1,175,-2.5704
1988,8,1,2,177,-2.2833
1988,8,1,3,176,-3.4214
1988,8,1,4,232,-2.4169
1988,8,1,5,474,-3.5478
1988,8,2,1,40,-0.6386
1988,8,2,2,55,-2.0041
1988,8,2,3,60,-2.9216
1988,8,2,4,64,-5.6105
1988,8,2,5,71,-4.8900
1988,8,3,1,50,-2.8573
1988,8,3,2,51,-0.8911
1988,8,3,3,52,-4.6276
1988,8,3,4,56,-4.7126
1988,8,3,5,71,-6.1599
1988,9,1,1,174,6.4217
1988,9,1,2,177,2.0867
1988,9,1,3,175,0.0329
1988,9,1,4,230,1.6437
1988,9,1,5,468,2.6273
1988,9,2,1,40,4.0092
1988,9,2,2,54,0.6753
1988,9,2,3,60,4.2725
1988,9,2,4,64,0.8916
1988,9,2,5,71,1.8088
1988,9,3,1,50,1.1421
1988,9,3,2,51,1.1921
1988,9,3,3,52,3.5094
1988,9,3,4,56,4.1181
1988,9,3,5,71,3.6214
1988,10,1,1,173,-4.5043
1988,10,1,2,174,-1.8376
1988,10,1,3,175,-3.1594
1988,10,1,4,228,-4.4058
1988,10,1,5,465,-3.6738
1988,10,2,1,38,-0.0803
1988,10,2,2,54,-1.3469
1988,10,2,3,59,-0.0279
1988,10,2,4,64,-5.2194
1988,10,2,5,69,-5.0808
1988,10,3,1,50,3.5395
1988,10,3,2,51,4.8917
1988,10,3,3,52,1.5671
1988,10,3,4,56,2.1281
1988,10,3,5,71,1.8788
1988,11,1,1,173,-2.5991
1988,11,1,2,173,-3.4739
1988,11,1,3,174,-3.7731
1988,11,1,4,225,-5.3460
1988,11,1,5,463,-5.8250
1988,11,2,1,38,-3.1669
1988,11,2,2,54,-2.2818
1988,11,2,3,56,-3.9653
1988,11,2,4,64,-4.2066
1988,11,2,5,69,-4.4124
1988,11,3,1,49,-0.7635
1988,11,3,2,51,-1.6509
1988,11,3,3,52,-0.9980
1988,11,3,4,56,-1.1926
1988,11,3,5,71,-1.8864
1988,12,1,1,172,2.8775
1988,12,1,2,169,2.7990
1988,12,1,3,173,3.9503
1988,12,1,4,223,3.8963
1988,12,1,5,458,5.4076
1988,12,2,1,38,4.6968
1988,12,2,2,54,5.1080
1988,12,2,3,56,4.5354
1988,12,2,4,64,9.0297
1988,12,2,5,69,8.2284
1988,12,3,1,49,2.7848
1988,12,3,2,50,2.1401
1988,12,3,3,52,1.2935
1988,12,3,4,56,2.4410
1988,12,3,5,70,2.4205
1989,1,1,1,171,5.1883
1989,1,1,2,167,3.1691
1989,1,1,3,171,6.8690
1989,1,1,4,220,3.6224
1989,1,1,5,454,6.5854
1989,1,2,1,38,4.3463
1989,1,2,2,54,4.0319
1989,1,2,3,56,3.1857
1989,1,2,4,64,1.1582
1989,1,2,5,68,3.5055
1989,1,3,1,48,6.6742
1989,1,3,2,49,5.1333
1989,1,3,3,52,7.1269
1989,1,3,4,56,7.5538
1989,1,3,5,70,8.1292
1989,2,1,1,170,0.2204
1989,2,1,2,166,0.9218
1989,2,1,3,169,0.9456
1989,2,1,4,219,-1.3365
1989,2,1,5,449,-1.3067
1989,2,2,1,37,1.0980
1989,2,2,2,54,2.3031
1989,2,2,3,56,2.1722
1989,2,2,4,63,-1.1177
1989,2,2,5,68,-1.0017
1989,2,3,1,47,-1.9343
1989,2,3,2,48,-3.1943
1989,2,3,3,52,-2.1611
1989,2,3,4,56,-3.4401
1989,2,3,5,70,-3.2324
1989,3,1,1,169,1.5463
1989,3,1,2,166,1.9615
1989,3,1,3,166,0.7567
1989,3,1,4,217,1.9299
1989,3,1,5,445,2.8638
1989,3,2,1,37,4.3312
1989,3,2,2,54,5.7797
1989,3,2,3,56,3.6454
1989,3,2,4,62,2.0245
1989,3,2,5,66,2.0375
1989,3,3,1,47,4.3185
1989,3,3,2,48,2.4219
1989,3,3,3,52,0.5031
1989,3,3,4,56,0.7278
1989,3,3,5,70,-1.2371
1989,4,1,1,168,1.3683
1989,4,1,2,165,3.3884
1989,4,1,3,165,5.2574
1989,4,1,4,211,2.5993
1989,4,1,5,438,2.1574
1989,4,2,1,37,5.9267
1989,4,2,2,54,2.3422
1989,4,2,3,55,4.4440
1989,4,2,4,62,4.9751
1989,4,2,5,65,4.2410
1989,4,3,1,47,4.8006
1989,4,3,2,47,3.1928
1989,4,3,3,52,6.1929
1989,4,3,4,56,4.1193
1989,4,3,5,70,5.5246
1989,5,1,1,168,1.4730
1989,5,1,2,165,4.1147
1989,5,1,3,164,2.9120
1989,5,1,4,208,3.2506
1989,5,1,5,439,4.3480
1989,5,2,1,37,0.5735
1989,5,2,2,51,4.5574
1989,5,2,3,55,4.1146
1989,5,2,4,62,5.5570
1989,5,2,5,65,3.2517
1989,5,3,1,47,3.7222
1989,5,3,2,47,3.7636
1989,5,3,3,52,6.0437
1989,5,3,4,56,2.7785
1989,5,3,5,70,2.2721
1989,6,1,1,166,0.7200
1989,6,1,2,162,-2.4140
1989,6,1,3,162,-1.6709
1989,6,1,4,206,-1.1551
1989,6,1,5,433,-3.2766
1989,6,2,1,36,-2.1491
1989,6,2,2,51,-3.9680
1989,6,2,3,55,-0.0524
1989,6,2,4,61,-5.1898
1989,6,2,5,65,-6.0564
1989,6,3,1,47,-1.8095
1989,6,3,2,47,0.6414
1989,6,3,3,52,-2.5440
1989,6,3,4,56,-1.9258
1989,6,3,5,69,-2.5589
1989,7,1,1,138,2.2730
1989,7,1,2,212,3.8505
1989,7,1,3,150,2.9247
1989,7,1,4,237,1.6420
1989,7,1,5,522,1.5124
1989,7,2,1,37,5.7284
1989,7,2,2,55,1.9848
1989,7,2,3,40,4.5168
1989,7,2,4,53,3.9311
1989,7,2,5,82,4.2351
1989,7,3,1,50,7.4944
1989,7,3,2,50,9.1856
1989,7,3,3,51,7.4978
1989,7,3,4,51,5.7826
1989,7,3,5,59,11.2398
1989,8,1,1,137,1.2631
1989,8,1,2,211,0.8698
1989,8,1,3,148,3.4088
1989,8,1,4,236,2.1275
1989,8,1,5,517,1.7602
1989,8,2,1,37,2.1097
1989,8,2,2,55,3.5392
1989,8,2,3,40,2.6728
1989,8,2,4,53,5.4139
1989,8,2,5,82,1.5465
1989,8,3,1,50,1.9126
1989,8,3,2,49,1.8235
1989,8,3,3,50,5.7864
1989,8,3,4,51,3.9587
1989,8,3,5,58,0.8974
1989,9,1,1,135,-2.5260
1989,9,1,2,211,-0.3738
1989,9,1,3,147,0.1364
1989,9,1,4,236,0.4946
1989,9,1,5,513,0.7619
1989,9,2,1,37,-0.0745
1989,9,2,2,54,0.8030
1989,9,2,3,39,2.1365
1989,9,2,4,53,3.1170
1989,9,2,5,81,1.3613
1989,9,3,1,49,1.2979
1989,9,3,2,49,-1.6121
1989,9,3,3,50,-3.7579
1989,9,3,4,49,-2.9603
1989,9,3,5,58,1.4453
1989,10,1,1,134,-4.8819
1989,10,1,2,208,-6.2764
1989,10,1,3,147,-7.4623
1989,10,1,4,235,-5.2767
1989,10,1,5,508,-6.5050
1989,10,2,1,36,-4.8483
1989,10,2,2,54,-7.0688
1989,10,2,3,39,-6.5987
1989,10,2,4,53,-5.7969
1989,10,2,5,80,-4.8316
1989,10,3,1,49,0.5162
1989,10,3,2,49,-3.2956
1989,10,3,3,50,-5.4514
1989,10,3,4,49,-3.7441
1989,10,3,5,58,-0.5886
1989,11,1,1,134,-1.3776
1989,11,1,2,209,0.1995
1989,11,1,3,145,-1.2545
1989,11,1,4,230,0.4853
1989,11,1,5,503,-2.8341
1989,11,2,1,36,0.1773
1989,11,2,2,54,1.1974
1989,11,2,3,39,0.0571
1989,11,2,4,52,2.4473
1989,11,2,5,80,2.1385
1989,11,3,1,49,2.6441
1989,11,3,2,49,4.7891
1989,11,3,3,50,2.1812
1989,11,3,4,49,0.6627
1989,11,3,5,57,1.6998
