year,month,rank_ME,rank_SUE_6,nstocks,ret_vw
1987,6,2,3,276,1.8944
1987,6,2,4,277,3.5934
1987,6,2,5,258,4.4796
1987,6,3,1,243,4.1079
1987,6,3,2,260,4.9352
1987,6,3,3,247,4.3306
1987,6,3,4,289,4.8255
1987,6,3,5,317,5.1667
1987,7,1,1,774,2.6469
1987,7,1,2,808,4.0536
1987,7,1,3,740,3.4344
1987,7,1,4,678,3.0961
1987,7,1,5,472,5.5430
1987,7,2,1,259,4.3602
1987,7,2,2,253,4.3945
1987,7,2,3,257,4.2712
1987,7,2,4,250,3.9321
1987,7,2,5,240,4.0695
1987,7,3,1,230,3.7647
1987,7,3,2,247,4.8166
1987,7,3,3,219,5.7117
1987,7,3,4,261,4.2182
1987,7,3,5,287,5.6646
1987,8,1,1,802,1.5910
1987,8,1,2,810,0.8690
1987,8,1,3,755,1.9381
1987,8,1,4,673,3.5882
1987,8,1,5,436,2.9054
1987,8,2,1,267,2.9071
1987,8,2,2,260,3.0057
1987,8,2,3,255,3.6598
1987,8,2,4,255,3.8201
1987,8,2,5,248,4.1179
1987,8,3,1,239,3.4699
1987,8,3,2,253,2.7902
1987,8,3,3,244,2.9339
1987,8,3,4,274,4.8882
1987,8,3,5,302,4.4674
1987,9,1,1,849,-1.2425
1987,9,1,2,833,-0.5288
1987,9,1,3,766,-0.2960
1987,9,1,4,683,-0.7032
1987,9,1,5,451,-1.3903
1987,9,2,1,269,-1.9015
1987,9,2,2,260,-0.3700
1987,9,2,3,263,-1.5356
1987,9,2,4,249,-2.7892
1987,9,2,5,247,-1.2520
1987,9,3,1,235,-2.9797
1987,9,3,2,257,-2.7013
1987,9,3,3,247,0.0690
1987,9,3,4,273,-1.9852
1987,9,3,5,290,-2.6159
1987,10,1,1,823,-30.8538
1987,10,1,2,706,-30.7133
1987,10,1,3,669,-30.7305
1987,10,1,4,623,-30.1225
1987,10,1,5,410,-29.8809
1987,10,2,1,237,-28.4885
1987,10,2,2,213,-28.4626
1987,10,2,3,228,-29.9115
1987,10,2,4,223,-29.2568
1987,10,2,5,217,-30.4650
1987,10,3,1,185,-19.1722
1987,10,3,2,202,-20.5920
1987,10,3,3,205,-21.4214
1987,10,3,4,237,-23.0853
1987,10,3,5,248,-22.3357
1987,11,1,1,814,-6.6942
1987,11,1,2,697,-4.9898
1987,11,1,3,678,-3.9681
1987,11,1,4,633,-4.6163
1987,11,1,5,393,-4.9513
1987,11,2,1,243,-5.3769
1987,11,2,2,215,-3.7837
1987,11,2,3,240,-4.4876
1987,11,2,4,241,-3.3991
1987,11,2,5,229,-5.2132
1987,11,3,1,192,-7.6733
1987,11,3,2,213,-7.8769
1987,11,3,3,246,-7.0974
1987,11,3,4,269,-7.3272
1987,11,3,5,278,-8.4226
1987,12,1,1,866,3.2433
1987,12,1,2,742,5.2310
1987,12,1,3,696,5.2175
1987,12,1,4,679,6.7296
1987,12,1,5,408,8.0678
1987,12,2,1,248,6.9789
1987,12,2,2,228,8.0133
1987,12,2,3,261,10.1472
1987,12,2,4,254,10.7176
1987,12,2,5,234,13.0691
1987,12,3,1,196,5.8231
1987,12,3,2,221,6.1543
1987,12,3,3,244,8.0081
1987,12,3,4,273,8.4811
1987,12,3,5,284,9.0144
1988,1,1,1,816,7.4757
1988,1,1,2,705,6.1021
1988,1,1,3,643,6.4884
1988,1,1,4,627,4.7875
1988,1,1,5,367,4.3447
1988,1,2,1,220,3.7868
1988,1,2,2,201,5.2386
1988,1,2,3,235,3.0921
1988,1,2,4,230,1.8646
1988,1,2,5,233,0.9182
1988,1,3,1,160,6.9757
1988,1,3,2,181,6.4983
1988,1,3,3,216,3.2731
1988,1,3,4,234,2.9607
1988,1,3,5,258,2.3197
1988,2,1,1,778,7.9794
1988,2,1,2,696,7.4420
1988,2,1,3,656,7.8167
1988,2,1,4,617,8.5377
1988,2,1,5,354,9.1533
1988,2,2,1,222,8.2257
1988,2,2,2,205,9.3036
1988,2,2,3,238,9.9054
1988,2,2,4,234,10.1311
1988,2,2,5,229,11.0038
1988,2,3,1,185,4.2081
1988,2,3,2,189,5.1526
1988,2,3,3,232,4.6749
1988,2,3,4,263,5.5352
1988,2,3,5,290,5.2958
1988,3,1,1,804,4.6984
1988,3,1,2,807,5.3032
1988,3,1,3,708,4.7010
1988,3,1,4,640,6.3622
1988,3,1,5,391,6.1331
1988,3,2,1,237,2.5237
1988,3,2,2,237,3.9418
1988,3,2,3,254,3.3192
1988,3,2,4,254,4.1308
1988,3,2,5,255,4.0685
1988,3,3,1,210,-1.6719
1988,3,3,2,211,-1.0434
1988,3,3,3,254,-2.5670
1988,3,3,4,281,-3.5218
1988,3,3,5,311,-3.0905
1988,4,1,1,749,0.6892
1988,4,1,2,796,1.7049
1988,4,1,3,674,2.7037
1988,4,1,4,613,2.2924
1988,4,1,5,378,3.2087
1988,4,2,1,217,0.9795
1988,4,2,2,225,1.6213
1988,4,2,3,237,3.0653
1988,4,2,4,242,2.7865
1988,4,2,5,243,1.0362
1988,4,3,1,187,-0.2519
1988,4,3,2,194,1.4046
1988,4,3,3,217,2.0214
1988,4,3,4,246,1.8232
1988,4,3,5,287,0.0047
1988,5,1,1,769,-2.8680
1988,5,1,2,786,-2.6300
1988,5,1,3,664,-2.1506
1988,5,1,4,639,-1.9447
1988,5,1,5,390,-1.7113
1988,5,2,1,233,-0.1869
1988,5,2,2,241,-1.4369
1988,5,2,3,242,-1.0598
1988,5,2,4,268,-1.2755
1988,5,2,5,261,-1.9694
1988,5,3,1,203,1.6028
1988,5,3,2,214,0.1353
1988,5,3,3,260,0.4535
1988,5,3,4,276,0.4770
1988,5,3,5,319,-0.7374
1988,6,1,1,828,6.3319
1988,6,1,2,839,5.1817
1988,6,1,3,702,7.3989
1988,6,1,4,661,6.9141
1988,6,1,5,401,6.9418
1988,6,2,1,237,7.2667
1988,6,2,2,252,6.4937
1988,6,2,3,251,7.0262
1988,6,2,4,274,8.7726
1988,6,2,5,267,8.5123
1988,6,3,1,209,5.0023
1988,6,3,2,222,4.4201
1988,6,3,3,266,5.1138
1988,6,3,4,278,4.9960
1988,6,3,5,318,4.5552
1988,7,1,1,772,-1.2613
1988,7,1,2,799,-0.3633
1988,7,1,3,675,-0.7170
1988,7,1,4,607,0.5399
1988,7,1,5,373,0.0924
1988,7,2,1,212,-1.4502
1988,7,2,2,241,-0.1969
1988,7,2,3,221,-1.1340
1988,7,2,4,272,-2.0746
1988,7,2,5,249,-1.6189
1988,7,3,1,197,-0.3324
1988,7,3,2,206,-0.5740
1988,7,3,3,242,-0.8440
1988,7,3,4,248,-0.6094
1988,7,3,5,289,-1.2746
1988,8,1,1,741,-1.8095
1988,8,1,2,776,-1.7605
1988,8,1,3,668,-2.5844
1988,8,1,4,609,-2.8227
1988,8,1,5,387,-2.7171
1988,8,2,1,203,-2.3187
1988,8,2,2,242,-1.7536
1988,8,2,3,228,-2.6002
1988,8,2,4,279,-3.5011
1988,8,2,5,255,-3.8973
1988,8,3,1,207,-1.7683
1988,8,3,2,215,-2.0558
1988,8,3,3,250,-2.7980
1988,8,3,4,272,-4.0457
1988,8,3,5,288,-3.4201
1988,9,1,1,779,0.9852
1988,9,1,2,800,2.0706
1988,9,1,3,679,2.7187
1988,9,1,4,641,3.5823
1988,9,1,5,406,4.3223
1988,9,2,1,209,2.2803
1988,9,2,2,251,3.0468
1988,9,2,3,236,3.2233
1988,9,2,4,280,2.9850
1988,9,2,5,265,3.2732
1988,9,3,1,209,4.5873
1988,9,3,2,219,3.7589
1988,9,3,3,253,3.6426
1988,9,3,4,279,2.7794
1988,9,3,5,284,5.5094
1988,10,1,1,761,-1.6148
1988,10,1,2,701,-2.5443
1988,10,1,3,586,-1.1726
1988,10,1,4,607,-1.2722
1988,10,1,5,388,-1.3455
1988,10,2,1,194,-1.1372
1988,10,2,2,203,0.4237
1988,10,2,3,199,-0.0140
1988,10,2,4,259,-0.0656
1988,10,2,5,235,-1.3141
1988,10,3,1,163,4.0965
1988,10,3,2,186,3.2999
1988,10,3,3,212,3.7527
1988,10,3,4,230,2.6987
1988,10,3,5,242,0.7784
1988,11,1,1,763,-4.6984
1988,11,1,2,695,-4.3607
1988,11,1,3,567,-3.4173
1988,11,1,4,609,-3.7207
1988,11,1,5,370,-2.9387
1988,11,2,1,203,-1.5377
1988,11,2,2,201,-2.5711
1988,11,2,3,197,-2.1231
1988,11,2,4,263,-3.5416
1988,11,2,5,252,-3.7443
1988,11,3,1,181,-1.9781
1988,11,3,2,201,-0.3814
1988,11,3,3,234,-1.3486
1988,11,3,4,256,-1.2102
1988,11,3,5,266,-1.8493
1988,12,1,1,834,4.1187
1988,12,1,2,752,3.2784
1988,12,1,3,608,4.0592
1988,12,1,4,644,4.6659
1988,12,1,5,399,4.9573
1988,12,2,1,209,5.0683
1988,12,2,2,207,4.3982
1988,12,2,3,204,4.8295
1988,12,2,4,266,4.5074
1988,12,2,5,250,4.7698
1988,12,3,1,188,2.5456
1988,12,3,2,199,1.4711
1988,12,3,3,240,1.9006
1988,12,3,4,263,1.3449
1988,12,3,5,273,3.2476
1989,1,1,1,788,4.2505
1989,1,1,2,710,4.5252
1989,1,1,3,570,5.4604
1989,1,1,4,582,5.8977
1989,1,1,5,380,3.7736
1989,1,2,1,198,5.2824
1989,1,2,2,189,5.7970
1989,1,2,3,174,3.7209
1989,1,2,4,236,4.6164
1989,1,2,5,237,4.2984
1989,1,3,1,166,6.5315
1989,1,3,2,169,6.1738
1989,1,3,3,214,6.3382
1989,1,3,4,226,6.9370
1989,1,3,5,245,6.8233
1989,2,1,1,755,1.5636
1989,2,1,2,694,0.7787
1989,2,1,3,556,1.0362
1989,2,1,4,575,-0.3139
1989,2,1,5,390,0.7650
1989,2,2,1,213,0.6095
1989,2,2,2,198,1.9213
1989,2,2,3,189,1.5726
1989,2,2,4,229,0.5923
1989,2,2,5,236,-0.3505
1989,2,3,1,185,-2.2732
1989,2,3,2,185,-1.4446
1989,2,3,3,228,-1.8770
1989,2,3,4,249,-2.6926
1989,2,3,5,258,-2.7008
1989,3,1,1,781,1.3007
1989,3,1,2,730,2.8966
1989,3,1,3,609,3.0415
1989,3,1,4,628,4.0220
1989,3,1,5,417,4.6038
1989,3,2,1,227,2.1209
1989,3,2,2,214,3.1027
1989,3,2,3,207,2.7922
1989,3,2,4,263,1.6352
1989,3,2,5,251,3.3275
1989,3,3,1,206,1.1623
1989,3,3,2,201,1.6218
1989,3,3,3,245,2.2257
1989,3,3,4,266,1.1168
1989,3,3,5,282,2.3484
1989,4,1,1,765,2.4300
1989,4,1,2,707,2.4240
1989,4,1,3,619,3.0057
1989,4,1,4,602,3.6048
1989,4,1,5,418,4.0606
1989,4,2,1,229,3.6019
1989,4,2,2,212,4.5654
1989,4,2,3,203,5.0340
1989,4,2,4,254,4.4153
1989,4,2,5,233,6.2508
1989,4,3,1,167,4.5271
1989,4,3,2,182,5.1147
1989,4,3,3,208,5.0187
1989,4,3,4,237,5.0485
1989,4,3,5,256,6.1020
1989,5,1,1,769,2.0774
1989,5,1,2,725,2.7849
1989,5,1,3,655,4.3211
1989,5,1,4,645,4.3971
1989,5,1,5,456,4.0015
1989,5,2,1,231,3.7557
1989,5,2,2,226,4.3558
1989,5,2,3,228,4.8517
1989,5,2,4,277,3.9861
1989,5,2,5,257,5.4426
1989,5,3,1,201,4.1737
1989,5,3,2,206,4.4014
1989,5,3,3,249,3.3059
1989,5,3,4,274,4.1180
1989,5,3,5,277,4.7925
1989,6,1,1,822,-2.1639
1989,6,1,2,806,-1.7294
1989,6,1,3,737,-1.3231
1989,6,1,4,716,-1.7484
1989,6,1,5,517,-1.3806
1989,6,2,1,236,-1.4947
1989,6,2,2,248,-1.3069
1989,6,2,3,240,-1.3823
1989,6,2,4,297,-2.2042
1989,6,2,5,273,-2.5933
1989,6,3,1,212,0.1834
1989,6,3,2,213,0.3064
1989,6,3,3,262,-0.1935
1989,6,3,4,281,-1.2823
1989,6,3,5,288,-1.7003
1989,7,1,1,747,1.6780
1989,7,1,2,759,2.3235
1989,7,1,3,679,3.9893
1989,7,1,4,704,3.8662
1989,7,1,5,496,4.9169
1989,7,2,1,214,2.6579
1989,7,2,2,238,3.3479
1989,7,2,3,231,4.0876
1989,7,2,4,281,4.1615
1989,7,2,5,258,6.3471
1989,7,3,1,192,6.9374
1989,7,3,2,187,5.5736
1989,7,3,3,234,8.0982
1989,7,3,4,257,9.5368
1989,7,3,5,263,10.0317
1989,8,1,1,759,0.5382
1989,8,1,2,752,1.4764
1989,8,1,3,686,1.9677
1989,8,1,4,722,1.9887
1989,8,1,5,496,1.7932
1989,8,2,1,217,3.3417
1989,8,2,2,243,2.0330
1989,8,2,3,240,2.7108
1989,8,2,4,293,2.6967
1989,8,2,5,256,3.2320
1989,8,3,1,211,1.2600
1989,8,3,2,218,1.3668
1989,8,3,3,235,2.6146
1989,8,3,4,268,2.5332
1989,8,3,5,273,1.9796
1989,9,1,1,809,-1.3550
1989,9,1,2,798,0.4887
1989,9,1,3,691,0.4266
1989,9,1,4,756,0.8674
1989,9,1,5,533,0.7280
1989,9,2,1,231,-0.6253
1989,9,2,2,243,-0.7423
1989,9,2,3,244,0.3142
1989,9,2,4,291,1.0114
1989,9,2,5,257,1.9116
1989,9,3,1,210,-0.4799
1989,9,3,2,233,0.0371
1989,9,3,3,239,-1.0257
1989,9,3,4,274,-0.2475
1989,9,3,5,282,-0.8099
1989,10,1,1,751,-5.5498
1989,10,1,2,774,-6.1413
1989,10,1,3,582,-5.7732
1989,10,1,4,708,-6.0030
1989,10,1,5,510,-5.2052
1989,10,2,1,226,-6.2837
1989,10,2,2,214,-6.3941
1989,10,2,3,208,-5.4743
1989,10,2,4,258,-6.1132
1989,10,2,5,245,-4.2042
1989,10,3,1,175,-1.9250
1989,10,3,2,199,-2.2188
1989,10,3,3,199,-3.6529
1989,10,3,4,227,-1.7789
1989,10,3,5,249,-1.5434
1989,11,1,1,732,-1.4051
1989,11,1,2,798,-0.9910
1989,11,1,3,628,-0.5697
1989,11,1,4,704,-0.2851
1989,11,1,5,476,1.2241
1989,11,2,1,236,1.0832
1989,11,2,2,246,1.7004
1989,11,2,3,218,1.9392
1989,11,2,4,273,1.8451
1989,11,2,5,253,1.0337
1989,11,3,1,203,0.8264
1989,11,3,2,234,2.4081
1989,11,3,3,229,1.3321
1989,11,3,4,251,4.4292
1989,11,3,5,268,1.8216
1989,12,1,1,776,-1.6995
1989,12,1,2,845,-0.9817
1989,12,1,3,692,0.5848
1989,12,1,4,763,0.5606
1989,12,1,5,501,0.7403
1989,12,2,1,247,0.0167
1989,12,2,2,253,0.8156
1989,12,2,3,226,0.6667
1989,12,2,4,285,0.8748
1989,12,2,5,260,2.1067
1989,12,3,1,210,2.7401
1989,12,3,2,239,3.2437
1989,12,3,3,233,3.3821
1989,12,3,4,256,3.6215
1989,12,3,5,265,1.8383
1990,1,1,1,747,-6.6405
1990,1,1,2,805,-7.7983
1990,1,1,3,652,-6.6894
1990,1,1,4,729,-7.3404
1990,1,1,5,471,-7.9380
1990,1,2,1,229,-9.8459
1990,1,2,2,232,-8.0631
1990,1,2,3,206,-8.6939
1990,1,2,4,263,-7.8924
1990,1,2,5,244,-8.7457
1990,1,3,1,174,-5.9626
1990,1,3,2,215,-5.9284
1990,1,3,3,190,-7.2381
1990,1,3,4,215,-6.6990
1990,1,3,5,241,-6.8911
1990,2,1,1,705,0.9357
1990,2,1,2,783,1.2396
1990,2,1,3,663,2.9181
1990,2,1,4,705,3.4703
1990,2,1,5,462,2.5418
1990,2,2,1,224,2.6202
1990,2,2,2,239,3.3151
1990,2,2,3,211,2.6513
1990,2,2,4,268,3.8105
1990,2,2,5,248,4.1226
1990,2,3,1,187,1.8348
1990,2,3,2,230,1.7617
1990,2,3,3,205,0.7145
1990,2,3,4,242,1.8206
1990,2,3,5,266,0.7965
1990,3,1,1,724,3.4328
1990,3,1,2,829,2.7338
1990,3,1,3,719,4.5471
1990,3,1,4,755,4.7381
1990,3,1,5,502,3.5061
1990,3,2,1,226,3.9340
1990,3,2,2,254,3.6129
1990,3,2,3,242,5.0670
1990,3,2,4,289,5.1453
1990,3,2,5,262,5.8256
1990,3,3,1,209,1.7961
1990,3,3,2,252,1.6199
1990,3,3,3,213,2.8373
1990,3,3,4,266,3.5146
1990,3,3,5,286,4.2449
1990,4,1,1,680,-3.5933
1990,4,1,2,758,-3.4724
1990,4,1,3,720,-3.3359
1990,4,1,4,729,-2.5068
1990,4,1,5,496,-0.9179
1990,4,2,1,209,-4.7547
1990,4,2,2,238,-4.3533
1990,4,2,3,231,-4.2170
1990,4,2,4,274,-1.9915
1990,4,2,5,253,-2.1531
1990,4,3,1,188,-2.4575
1990,4,3,2,194,-4.5103
1990,4,3,3,186,-2.7304
1990,4,3,4,238,-2.3953
1990,4,3,5,261,-0.9474
1990,5,1,1,697,4.8559
1990,5,1,2,750,4.1911
1990,5,1,3,754,6.1152
1990,5,1,4,778,6.3764
1990,5,1,5,514,7.9326
1990,5,2,1,233,5.7608
1990,5,2,2,258,8.2398
1990,5,2,3,254,7.8984
1990,5,2,4,307,9.7197
1990,5,2,5,274,10.2216
1990,5,3,1,226,8.8482
1990,5,3,2,233,6.9318
1990,5,3,3,230,8.9986
1990,5,3,4,280,9.7826
1990,5,3,5,288,10.4425
1990,6,1,1,765,0.2386
1990,6,1,2,828,0.3494
1990,6,1,3,810,1.3723
1990,6,1,4,841,2.6108
1990,6,1,5,574,3.9232
1990,6,2,1,254,1.0482
1990,6,2,2,271,1.5748
1990,6,2,3,270,0.7001
1990,6,2,4,321,-0.3872
1990,6,2,5,285,-0.3147
1990,6,3,1,231,-1.9634
1990,6,3,2,246,-2.2146
1990,6,3,3,246,-1.2813
1990,6,3,4,288,-0.5014
1990,6,3,5,301,2.1494
1990,7,1,1,719,-4.7651
1990,7,1,2,792,-4.6897
1990,7,1,3,781,-3.7047
1990,7,1,4,799,-4.8617
1990,7,1,5,556,-3.2394
1990,7,2,1,247,-5.2152
1990,7,2,2,251,-4.6025
1990,7,2,3,258,-2.1500
1990,7,2,4,300,-2.7217
1990,7,2,5,270,-2.2755
1990,7,3,1,209,-0.8625
1990,7,3,2,216,-0.4078
1990,7,3,3,224,0.8580
1990,7,3,4,264,-0.3248
1990,7,3,5,282,-0.9743
1990,8,1,1,729,-14.2349
1990,8,1,2,783,-13.6101
1990,8,1,3,776,-13.0022
1990,8,1,4,798,-13.4616
1990,8,1,5,531,-14.7492
1990,8,2,1,259,-14.6737
1990,8,2,2,262,-13.4130
1990,8,2,3,269,-12.4072
1990,8,2,4,309,-12.9187
1990,8,2,5,271,-13.2752
1990,8,3,1,225,-9.9161
1990,8,3,2,239,-8.6400
1990,8,3,3,248,-7.6274
1990,8,3,4,286,-9.8094
1990,8,3,5,291,-8.0621
1990,9,1,1,738,-9.0773
1990,9,1,2,816,-9.4395
1990,9,1,3,803,-8.3168
1990,9,1,4,840,-9.1051
1990,9,1,5,565,-8.0771
1990,9,2,1,259,-9.0239
1990,9,2,2,270,-8.1907
1990,9,2,3,265,-7.7659
1990,9,2,4,317,-9.0218
1990,9,2,5,278,-7.7903
1990,9,3,1,226,-5.8448
1990,9,3,2,244,-4.0192
1990,9,3,3,257,-1.7844
1990,9,3,4,286,-5.2541
1990,9,3,5,297,-4.4094
1990,10,1,1,683,-7.8623
1990,10,1,2,754,-5.4421
1990,10,1,3,706,-6.9768
1990,10,1,4,774,-5.1978
1990,10,1,5,517,-6.6203
1990,10,2,1,247,-6.0831
1990,10,2,2,232,-6.2685
1990,10,2,3,220,-6.2265
1990,10,2,4,284,-6.3216
1990,10,2,5,247,-3.9565
1990,10,3,1,169,-1.5743
1990,10,3,2,212,-0.6934
1990,10,3,3,216,1.2196
1990,10,3,4,230,-0.8308
1990,10,3,5,252,1.2435
1990,11,1,1,654,2.7904
1990,11,1,2,784,4.4320
1990,11,1,3,697,3.0142
1990,11,1,4,767,6.5093
1990,11,1,5,504,6.6939
1990,11,2,1,262,7.9150
1990,11,2,2,254,8.0686
1990,11,2,3,227,8.1456
1990,11,2,4,302,7.0102
1990,11,2,5,259,10.3668
1990,11,3,1,196,5.4238
1990,11,3,2,244,5.0341
1990,11,3,3,246,5.1398
1990,11,3,4,266,6.0311
1990,11,3,5,275,7.2002
1990,12,1,1,696,-1.0054
1990,12,1,2,866,0.5265
1990,12,1,3,740,0.1669
1990,12,1,4,831,2.3962
1990,12,1,5,528,3.7290
1990,12,2,1,264,5.4032
1990,12,2,2,284,4.8345
1990,12,2,3,248,4.6794
1990,12,2,4,310,4.5330
1990,12,2,5,263,8.0798
1990,12,3,1,207,2.7806
1990,12,3,2,244,2.3241
1990,12,3,3,244,1.3062
1990,12,3,4,277,3.1797
1990,12,3,5,281,3.4263
1991,1,1,1,651,11.3863
1991,1,1,2,824,9.7767
1991,1,1,3,704,10.4406
1991,1,1,4,786,8.7987
1991,1,1,5,494,10.1097
1991,1,2,1,251,8.0277
1991,1,2,2,267,8.0941
1991,1,2,3,221,7.7851
1991,1,2,4,288,8.4345
1991,1,2,5,239,9.0940
1991,1,3,1,171,6.2188
1991,1,3,2,207,4.0439
1991,1,3,3,215,3.3558
1991,1,3,4,245,4.4824
1991,1,3,5,256,4.9365
1991,2,1,1,614,13.2611
1991,2,1,2,827,12.7432
1991,2,1,3,726,12.0042
1991,2,1,4,783,14.3089
1991,2,1,5,468,12.4756
1991,2,2,1,245,11.1821
1991,2,2,2,282,10.7868
1991,2,2,3,231,9.5724
1991,2,2,4,300,10.2876
1991,2,2,5,246,9.0494
1991,2,3,1,195,5.6975
1991,2,3,2,246,6.6572
1991,2,3,3,230,6.2960
1991,2,3,4,274,6.5671
1991,2,3,5,279,7.9055
1991,3,1,1,632,7.1258
1991,3,1,2,915,6.3287
1991,3,1,3,791,9.5744
1991,3,1,4,826,9.9434
1991,3,1,5,492,8.7031
1991,3,2,1,252,5.0237
1991,3,2,2,307,4.3655
1991,3,2,3,261,4.3692
1991,3,2,4,326,6.0312
1991,3,2,5,258,7.0672
1991,3,3,1,208,0.6481
1991,3,3,2,266,1.7857
1991,3,3,3,248,2.0834
1991,3,3,4,294,1.9940
1991,3,3,5,295,3.5975
1991,4,1,1,599,-0.1787
1991,4,1,2,864,0.2311
1991,4,1,3,773,0.2927
1991,4,1,4,774,1.2758
1991,4,1,5,486,0.5896
1991,4,2,1,242,-1.3400
1991,4,2,2,284,-0.6212
1991,4,2,3,247,1.3754
1991,4,2,4,311,-0.5524
1991,4,2,5,240,0.0990
1991,4,3,1,180,0.4294
1991,4,3,2,232,1.3993
1991,4,3,3,212,2.0027
1991,4,3,4,253,-0.8311
1991,4,3,5,268,-0.7428
1991,5,1,1,597,1.9631
1991,5,1,2,846,2.2628
1991,5,1,3,784,3.4921
1991,5,1,4,802,4.4778
1991,5,1,5,569,4.0579
1991,5,2,1,256,4.6169
1991,5,2,2,314,4.6319
1991,5,2,3,276,4.2840
1991,5,2,4,324,4.6126
1991,5,2,5,273,3.8912
1991,5,3,1,218,5.5562
1991,5,3,2,277,4.8226
1991,5,3,3,248,3.0422
1991,5,3,4,298,3.4787
1991,5,3,5,304,4.0837
1991,6,1,1,659,-2.9305
1991,6,1,2,889,-3.1873
1991,6,1,3,845,-4.0828
1991,6,1,4,874,-5.1395
1991,6,1,5,657,-3.9327
1991,6,2,1,276,-4.1020
1991,6,2,2,330,-4.3432
1991,6,2,3,283,-4.4638
1991,6,2,4,341,-5.5479
1991,6,2,5,295,-5.0297
1991,6,3,1,226,-3.9696
1991,6,3,2,288,-4.5559
1991,6,3,3,251,-3.5057
1991,6,3,4,310,-5.3910
1991,6,3,5,316,-4.2149
1991,7,1,1,605,1.9721
1991,7,1,2,811,2.0480
1991,7,1,3,786,1.8103
1991,7,1,4,829,4.6675
1991,7,1,5,617,4.4667
1991,7,2,1,256,0.0513
1991,7,2,2,294,1.9999
1991,7,2,3,265,3.3402
1991,7,2,4,332,5.0191
1991,7,2,5,278,5.4379
1991,7,3,1,197,2.2244
1991,7,3,2,248,2.6532
1991,7,3,3,212,4.4810
1991,7,3,4,269,4.7506
1991,7,3,5,289,6.1170
1991,8,1,1,596,1.3984
1991,8,1,2,764,2.1485
1991,8,1,3,782,2.9407
1991,8,1,4,834,3.6353
1991,8,1,5,647,4.5394
1991,8,2,1,263,2.6840
1991,8,2,2,283,1.7933
1991,8,2,3,270,3.3181
1991,8,2,4,342,3.5712
1991,8,2,5,289,4.1687
1991,8,3,1,226,1.1100
1991,8,3,2,254,1.1465
1991,8,3,3,228,2.0313
1991,8,3,4,285,2.3175
1991,8,3,5,308,3.6876
1991,9,1,1,624,0.9232
1991,9,1,2,752,0.0693
1991,9,1,3,819,0.5024
1991,9,1,4,840,1.4222
1991,9,1,5,689,1.5809
1991,9,2,1,270,0.4312
1991,9,2,2,295,0.2896
1991,9,2,3,274,-0.1480
1991,9,2,4,352,0.3457
1991,9,2,5,299,0.7218
1991,9,3,1,234,-1.4612
1991,9,3,2,256,-1.4179
1991,9,3,3,236,-1.0194
1991,9,3,4,284,-1.0474
1991,9,3,5,317,-1.9828
1991,10,1,1,586,1.3085
1991,10,1,2,665,0.8587
1991,10,1,3,724,2.4582
1991,10,1,4,760,5.8364
1991,10,1,5,666,5.5881
1991,10,2,1,243,0.1726
1991,10,2,2,267,0.5245
1991,10,2,3,239,1.8990
1991,10,2,4,296,2.4358
1991,10,2,5,270,2.5645
1991,10,3,1,198,0.9340
1991,10,3,2,209,0.1343
1991,10,3,3,206,2.4476
1991,10,3,4,215,2.0499
1991,10,3,5,269,1.8393
1991,11,1,1,575,-2.7757
1991,11,1,2,698,-3.5682
1991,11,1,3,746,-2.6059
1991,11,1,4,781,-3.1070
1991,11,1,5,613,-2.8326
1991,11,2,1,248,-4.7358
1991,11,2,2,289,-4.7209
1991,11,2,3,268,-4.4576
1991,11,2,4,316,-6.2900
1991,11,2,5,288,-3.8014
1991,11,3,1,225,-6.2683
1991,11,3,2,241,-4.9650
1991,11,3,3,228,-3.7975
1991,11,3,4,251,-4.5062
1991,11,3,5,289,-0.6747
1991,12,1,1,618,3.7307
1991,12,1,2,757,3.2433
1991,12,1,3,779,2.9935
1991,12,1,4,822,6.1064
1991,12,1,5,651,6.6946
1991,12,2,1,249,7.8797
1991,12,2,2,292,8.1398
1991,12,2,3,281,8.4147
1991,12,2,4,332,7.3346
1991,12,2,5,291,11.0031
1991,12,3,1,234,7.5748
1991,12,3,2,250,8.0636
1991,12,3,3,236,7.5952
1991,12,3,4,261,12.0266
1991,12,3,5,290,15.1736
1992,1,1,1,580,12.8611
1992,1,1,2,713,13.6947
1992,1,1,3,739,13.9292
1992,1,1,4,769,12.7758
1992,1,1,5,585,12.0668
1992,1,2,1,230,8.4542
1992,1,2,2,271,7.8824
1992,1,2,3,251,5.7657
1992,1,2,4,312,7.2150
1992,1,2,5,273,5.7504
1992,1,3,1,206,1.4238
1992,1,3,2,207,1.1620
1992,1,3,3,201,-2.0853
1992,1,3,4,222,-2.4358
1992,1,3,5,265,-3.2644
1992,2,1,1,550,2.9337
1992,2,1,2,708,4.7725
1992,2,1,3,745,5.8507
1992,2,1,4,764,5.9034
1992,2,1,5,558,4.8545
1992,2,2,1,231,2.8492
1992,2,2,2,274,2.9418
1992,2,2,3,257,3.6483
1992,2,2,4,320,2.0911
1992,2,2,5,266,2.6771
1992,2,3,1,227,2.2254
1992,2,3,2,237,1.0212
1992,2,3,3,231,0.9124
1992,2,3,4,264,0.7707
1992,2,3,5,289,0.6106
1992,3,1,1,579,-1.8084
1992,3,1,2,770,-0.8716
1992,3,1,3,792,-1.8809
1992,3,1,4,816,-1.7177
1992,3,1,5,595,-3.0911
1992,3,2,1,248,-3.4823
