year,month,rank_ME,rank_RE_6,nstocks,ret_vw
1981,3,3,5,204,1.4011
1981,4,1,1,228,5.7216
1981,4,1,2,190,4.2060
1981,4,1,3,140,2.9247
1981,4,1,4,120,5.8906
1981,4,1,5,151,2.4299
1981,4,2,1,174,3.1083
1981,4,2,2,254,2.5043
1981,4,2,3,255,2.6725
1981,4,2,4,218,4.9347
1981,4,2,5,207,2.8397
1981,4,3,1,107,-0.5869
1981,4,3,2,241,-0.4074
1981,4,3,3,353,-0.0143
1981,4,3,4,363,-1.9366
1981,4,3,5,210,-3.1121
1981,5,1,1,237,3.1989
1981,5,1,2,185,2.5164
1981,5,1,3,149,3.0009
1981,5,1,4,118,3.1206
1981,5,1,5,153,4.0161
1981,5,2,1,177,1.5438
1981,5,2,2,268,2.1474
1981,5,2,3,249,5.0746
1981,5,2,4,215,4.6009
1981,5,2,5,217,3.1364
1981,5,3,1,113,2.0082
1981,5,3,2,257,0.5487
1981,5,3,3,361,1.0137
1981,5,3,4,370,0.7281
1981,5,3,5,206,0.5179
1981,6,1,1,240,1.8637
1981,6,1,2,172,0.0381
1981,6,1,3,154,-0.2713
1981,6,1,4,91,1.3854
1981,6,1,5,156,1.3133
1981,6,2,1,174,-1.4785
1981,6,2,2,265,-2.0134
1981,6,2,3,246,-3.3422
1981,6,2,4,214,-2.3508
1981,6,2,5,219,-1.5390
1981,6,3,1,112,-0.6552
1981,6,3,2,260,0.5792
1981,6,3,3,368,-2.3900
1981,6,3,4,360,-2.2754
1981,6,3,5,200,-0.8029
1981,7,1,1,246,-3.9571
1981,7,1,2,182,-2.9083
1981,7,1,3,142,-4.0009
1981,7,1,4,88,-4.4289
1981,7,1,5,160,-2.5395
1981,7,2,1,189,-3.7282
1981,7,2,2,262,-2.4112
1981,7,2,3,238,-2.8542
1981,7,2,4,218,-1.6566
1981,7,2,5,221,-1.1746
1981,7,3,1,108,-1.6094
1981,7,3,2,273,-1.4324
1981,7,3,3,363,-1.2489
1981,7,3,4,361,0.8037
1981,7,3,5,199,1.0912
1981,8,1,1,252,-8.8212
1981,8,1,2,181,-8.7866
1981,8,1,3,155,-8.6868
1981,8,1,4,94,-6.8897
1981,8,1,5,161,-7.6403
1981,8,2,1,190,-8.4921
1981,8,2,2,255,-6.9928
1981,8,2,3,243,-7.3369
1981,8,2,4,213,-6.2710
1981,8,2,5,221,-7.0406
1981,8,3,1,116,-7.4825
1981,8,3,2,278,-5.8674
1981,8,3,3,382,-6.1498
1981,8,3,4,353,-5.8616
1981,8,3,5,186,-4.4689
1981,9,1,1,247,-8.5937
1981,9,1,2,172,-7.4100
1981,9,1,3,150,-7.7585
1981,9,1,4,97,-7.9670
1981,9,1,5,165,-6.9381
1981,9,2,1,184,-8.3006
1981,9,2,2,250,-7.3165
1981,9,2,3,246,-6.6206
1981,9,2,4,231,-6.0267
1981,9,2,5,211,-6.4931
1981,9,3,1,119,-9.2188
1981,9,3,2,267,-6.1927
1981,9,3,3,363,-5.4383
1981,9,3,4,334,-5.2739
1981,9,3,5,178,-2.8533
1981,10,1,1,254,5.6160
1981,10,1,2,161,6.6324
1981,10,1,3,148,7.4839
1981,10,1,4,89,9.4412
1981,10,1,5,168,11.1926
1981,10,2,1,177,4.3334
1981,10,2,2,242,4.9912
1981,10,2,3,235,7.4856
1981,10,2,4,229,9.8001
1981,10,2,5,210,10.1111
1981,10,3,1,109,4.5417
1981,10,3,2,257,3.2431
1981,10,3,3,352,5.4682
1981,10,3,4,323,7.4122
1981,10,3,5,170,5.5121
1981,11,1,1,258,1.4788
1981,11,1,2,171,4.0847
1981,11,1,3,166,3.1736
1981,11,1,4,95,2.5453
1981,11,1,5,177,2.7606
1981,11,2,1,184,3.9120
1981,11,2,2,244,3.5796
1981,11,2,3,242,2.6420
1981,11,2,4,227,4.1940
1981,11,2,5,195,2.4806
1981,11,3,1,111,9.1979
1981,11,3,2,246,5.3535
1981,11,3,3,342,3.6797
1981,11,3,4,317,3.2106
1981,11,3,5,171,3.7674
1981,12,1,1,253,-0.9358
1981,12,1,2,175,-0.5310
1981,12,1,3,167,-0.0026
1981,12,1,4,116,-1.2035
1981,12,1,5,169,0.1886
1981,12,2,1,181,-1.6268
1981,12,2,2,229,-0.2962
1981,12,2,3,238,-0.3982
1981,12,2,4,227,-0.7728
1981,12,2,5,194,-1.4540
1981,12,3,1,118,-4.3811
1981,12,3,2,235,-1.5608
1981,12,3,3,337,-2.6027
1981,12,3,4,314,-2.7916
1981,12,3,5,163,-2.4954
1982,1,1,1,249,-0.8356
1982,1,1,2,181,-1.0973
1982,1,1,3,163,-2.2987
1982,1,1,4,135,-1.3701
1982,1,1,5,186,-1.3135
1982,1,2,1,191,-2.6496
1982,1,2,2,236,-3.4534
1982,1,2,3,248,-4.5727
1982,1,2,4,230,-3.5375
1982,1,2,5,210,-4.1522
1982,1,3,1,118,-5.4812
1982,1,3,2,237,-0.1924
1982,1,3,3,341,-0.4787
1982,1,3,4,331,-2.5131
1982,1,3,5,170,-1.7797
1982,2,1,1,238,-5.7979
1982,2,1,2,187,-4.5156
1982,2,1,3,156,-3.3089
1982,2,1,4,152,-2.3653
1982,2,1,5,182,-2.3946
1982,2,2,1,183,-5.7530
1982,2,2,2,232,-4.0214
1982,2,2,3,234,-4.0369
1982,2,2,4,233,-3.4110
1982,2,2,5,210,-4.5229
1982,2,3,1,120,-3.7640
1982,2,3,2,236,-4.9792
1982,2,3,3,334,-4.2024
1982,2,3,4,328,-5.0369
1982,2,3,5,175,-5.0874
1982,3,1,1,250,-2.3845
1982,3,1,2,198,-0.5772
1982,3,1,3,165,-0.3946
1982,3,1,4,168,-0.8894
1982,3,1,5,184,1.3713
1982,3,2,1,181,-0.3465
1982,3,2,2,228,0.8442
1982,3,2,3,235,-0.3401
1982,3,2,4,227,-0.4020
1982,3,2,5,208,-0.6632
1982,3,3,1,120,0.7311
1982,3,3,2,232,-1.6438
1982,3,3,3,341,-0.3528
1982,3,3,4,335,-0.6530
1982,3,3,5,182,-1.1663
1982,4,1,1,231,3.9296
1982,4,1,2,198,6.4597
1982,4,1,3,168,7.1910
1982,4,1,4,179,5.4049
1982,4,1,5,183,5.5521
1982,4,2,1,176,5.3320
1982,4,2,2,224,5.5748
1982,4,2,3,240,6.8073
1982,4,2,4,223,6.6066
1982,4,2,5,201,4.9441
1982,4,3,1,117,3.4929
1982,4,3,2,228,4.9793
1982,4,3,3,331,5.0150
1982,4,3,4,333,4.1463
1982,4,3,5,183,3.8618
1982,5,1,1,223,-2.8227
1982,5,1,2,206,-2.0134
1982,5,1,3,155,-1.8314
1982,5,1,4,176,-1.5224
1982,5,1,5,176,-2.0708
1982,5,2,1,172,-5.2466
1982,5,2,2,217,-4.3837
1982,5,2,3,233,-3.9261
1982,5,2,4,227,-2.0608
1982,5,2,5,202,-2.9454
1982,5,3,1,117,-3.1078
1982,5,3,2,230,-2.7218
1982,5,3,3,338,-2.3117
1982,5,3,4,343,-3.4780
1982,5,3,5,187,-3.5999
1982,6,1,1,227,-3.7153
1982,6,1,2,214,-4.1849
1982,6,1,3,168,-4.0408
1982,6,1,4,172,-2.1899
1982,6,1,5,172,-0.3889
1982,6,2,1,172,-2.6333
1982,6,2,2,231,-3.0244
1982,6,2,3,236,-2.6918
1982,6,2,4,221,-2.1982
1982,6,2,5,199,-1.1372
1982,6,3,1,125,-0.1992
1982,6,3,2,242,-1.8432
1982,6,3,3,341,-1.8971
1982,6,3,4,342,-1.0969
1982,6,3,5,198,-2.5406
1982,7,1,1,228,-0.8852
1982,7,1,2,218,-1.3238
1982,7,1,3,176,-2.3373
1982,7,1,4,165,-0.7345
1982,7,1,5,165,0.3259
1982,7,2,1,168,-2.2867
1982,7,2,2,238,-1.9920
1982,7,2,3,255,-0.6910
1982,7,2,4,215,0.0583
1982,7,2,5,198,-1.2858
1982,7,3,1,119,-4.5570
1982,7,3,2,243,-2.7082
1982,7,3,3,335,-1.1297
1982,7,3,4,349,-0.4274
1982,7,3,5,214,-3.0546
1982,8,1,1,225,9.4355
1982,8,1,2,216,8.9654
1982,8,1,3,181,7.4376
1982,8,1,4,161,7.3095
1982,8,1,5,160,7.4621
1982,8,2,1,171,10.7913
1982,8,2,2,240,11.6790
1982,8,2,3,264,10.3881
1982,8,2,4,219,9.9845
1982,8,2,5,192,9.8622
1982,8,3,1,120,15.4749
1982,8,3,2,246,14.4367
1982,8,3,3,335,12.5189
1982,8,3,4,352,12.0833
1982,8,3,5,216,10.5356
1982,9,1,1,223,0.3620
1982,9,1,2,223,4.2876
1982,9,1,3,185,5.0082
1982,9,1,4,156,4.6444
1982,9,1,5,149,6.2554
1982,9,2,1,169,0.6733
1982,9,2,2,238,1.9908
1982,9,2,3,268,3.7122
1982,9,2,4,215,4.4034
1982,9,2,5,182,4.1337
1982,9,3,1,118,-1.0923
1982,9,3,2,238,-0.6368
1982,9,3,3,325,1.0711
1982,9,3,4,333,1.8653
1982,9,3,5,219,1.4386
1982,10,1,1,223,13.8250
1982,10,1,2,217,13.6527
1982,10,1,3,189,12.2347
1982,10,1,4,140,13.3804
1982,10,1,5,141,15.1328
1982,10,2,1,161,14.2031
1982,10,2,2,225,14.2444
1982,10,2,3,251,13.3026
1982,10,2,4,209,12.4905
1982,10,2,5,179,13.1574
1982,10,3,1,117,11.4664
1982,10,3,2,218,12.4069
1982,10,3,3,301,11.6315
1982,10,3,4,318,11.4208
1982,10,3,5,214,10.3188
1982,11,1,1,226,9.6576
1982,11,1,2,202,9.1214
1982,11,1,3,180,8.1670
1982,11,1,4,143,8.0737
1982,11,1,5,138,11.4722
1982,11,2,1,157,6.9805
1982,11,2,2,216,8.6138
1982,11,2,3,242,8.0784
1982,11,2,4,204,9.6569
1982,11,2,5,174,9.4978
1982,11,3,1,110,2.8971
1982,11,3,2,194,2.8054
1982,11,3,3,282,4.0473
1982,11,3,4,304,6.7667
1982,11,3,5,219,6.1386
1982,12,1,1,234,2.0392
1982,12,1,2,202,1.6499
1982,12,1,3,197,1.9332
1982,12,1,4,142,2.7946
1982,12,1,5,144,2.4031
1982,12,2,1,156,1.9149
1982,12,2,2,224,-0.2617
1982,12,2,3,253,1.6608
1982,12,2,4,214,2.3550
1982,12,2,5,187,1.8627
1982,12,3,1,110,3.1965
1982,12,3,2,207,1.6882
1982,12,3,3,277,0.4162
1982,12,3,4,319,2.1818
1982,12,3,5,229,0.3481
1983,1,1,1,244,7.3470
1983,1,1,2,206,9.5441
1983,1,1,3,199,8.9293
1983,1,1,4,147,7.6570
1983,1,1,5,152,8.5679
1983,1,2,1,154,8.8924
1983,1,2,2,233,7.2235
1983,1,2,3,259,6.5878
1983,1,2,4,212,4.6833
1983,1,2,5,189,5.8833
1983,1,3,1,104,7.5499
1983,1,3,2,206,5.7585
1983,1,3,3,274,3.6756
1983,1,3,4,328,2.6746
1983,1,3,5,235,2.8418
1983,2,1,1,251,4.2186
1983,2,1,2,214,5.3986
1983,2,1,3,199,6.6854
1983,2,1,4,153,6.7963
1983,2,1,5,161,9.8075
1983,2,2,1,156,4.1208
1983,2,2,2,226,5.2054
1983,2,2,3,265,4.8027
1983,2,2,4,218,6.0381
1983,2,2,5,200,7.5672
1983,2,3,1,98,0.2888
1983,2,3,2,204,1.7884
1983,2,3,3,277,3.0081
1983,2,3,4,319,3.1638
1983,2,3,5,228,4.1076
1983,3,1,1,260,5.0060
1983,3,1,2,225,4.8798
1983,3,1,3,188,6.1021
1983,3,1,4,160,4.6758
1983,3,1,5,171,4.7347
1983,3,2,1,158,4.7689
1983,3,2,2,236,3.5110
1983,3,2,3,276,3.5239
1983,3,2,4,229,3.4636
1983,3,2,5,206,4.4449
1983,3,3,1,97,1.7220
1983,3,3,2,218,2.1247
1983,3,3,3,281,2.8172
1983,3,3,4,309,2.7791
1983,3,3,5,219,3.3316
1983,4,1,1,272,6.9830
1983,4,1,2,235,7.3845
1983,4,1,3,181,6.5674
1983,4,1,4,167,8.0171
1983,4,1,5,177,7.1772
1983,4,2,1,162,4.0688
1983,4,2,2,235,5.9075
1983,4,2,3,274,6.9813
1983,4,2,4,229,7.6463
1983,4,2,5,228,8.0028
1983,4,3,1,99,7.5280
1983,4,3,2,226,8.0153
1983,4,3,3,288,6.8731
1983,4,3,4,318,5.8587
1983,4,3,5,218,7.3148
1983,5,1,1,275,10.5897
1983,5,1,2,234,8.9518
1983,5,1,3,182,9.3462
1983,5,1,4,174,7.5003
1983,5,1,5,176,8.6420
1983,5,2,1,159,7.7681
1983,5,2,2,238,4.7411
1983,5,2,3,259,4.4159
1983,5,2,4,233,4.2739
1983,5,2,5,232,6.3567
1983,5,3,1,101,4.3632
1983,5,3,2,221,0.9847
1983,5,3,3,283,0.5614
1983,5,3,4,320,-1.1655
1983,5,3,5,214,-0.0680
1983,6,1,1,278,3.1463
1983,6,1,2,246,5.1123
1983,6,1,3,183,4.1255
1983,6,1,4,177,5.2777
1983,6,1,5,183,3.9467
1983,6,2,1,157,6.6138
1983,6,2,2,240,5.6640
1983,6,2,3,272,6.2741
1983,6,2,4,254,4.5800
1983,6,2,5,243,5.6789
1983,6,3,1,104,3.8735
1983,6,3,2,241,2.9266
1983,6,3,3,302,4.1656
1983,6,3,4,327,4.5439
1983,6,3,5,210,4.5299
1983,7,1,1,271,-0.7981
1983,7,1,2,254,-3.3739
1983,7,1,3,178,-3.3108
1983,7,1,4,185,-2.9156
1983,7,1,5,188,-1.8587
1983,7,2,1,155,-3.0587
1983,7,2,2,238,-2.5023
1983,7,2,3,266,-4.6046
1983,7,2,4,256,-3.6138
1983,7,2,5,240,-2.8727
1983,7,3,1,114,-2.6446
1983,7,3,2,254,-3.5642
1983,7,3,3,318,-3.2970
1983,7,3,4,332,-4.3287
1983,7,3,5,210,-1.8347
1983,8,1,1,267,-3.1001
1983,8,1,2,264,-4.0816
1983,8,1,3,175,-2.8365
1983,8,1,4,177,-3.2386
1983,8,1,5,192,-2.2263
1983,8,2,1,159,-3.0588
1983,8,2,2,234,-2.3971
1983,8,2,3,263,-3.4782
1983,8,2,4,259,-3.0781
1983,8,2,5,245,-4.1128
1983,8,3,1,116,4.2149
1983,8,3,2,257,4.6062
1983,8,3,3,330,0.5075
1983,8,3,4,336,-0.3894
1983,8,3,5,216,-2.2116
1983,9,1,1,266,-2.0066
1983,9,1,2,253,0.9830
1983,9,1,3,187,0.7768
1983,9,1,4,190,1.0641
1983,9,1,5,189,3.7786
1983,9,2,1,155,-0.1268
1983,9,2,2,229,3.0354
1983,9,2,3,263,4.1423
1983,9,2,4,257,3.1323
1983,9,2,5,242,2.9097
1983,9,3,1,117,0.3256
1983,9,3,2,251,-0.5882
1983,9,3,3,330,2.4712
1983,9,3,4,338,2.6216
1983,9,3,5,217,3.6890
1983,10,1,1,268,-6.8823
1983,10,1,2,248,-7.1517
1983,10,1,3,189,-4.7323
1983,10,1,4,186,-5.6349
1983,10,1,5,185,-5.7330
1983,10,2,1,150,-7.5361
1983,10,2,2,235,-5.8132
1983,10,2,3,258,-4.6336
1983,10,2,4,260,-7.1274
1983,10,2,5,247,-7.1840
1983,10,3,1,119,-4.9163
1983,10,3,2,247,-3.1420
1983,10,3,3,337,-1.4459
1983,10,3,4,335,-1.3526
1983,10,3,5,209,0.2994
1983,11,1,1,265,3.1844
1983,11,1,2,256,4.5229
1983,11,1,3,177,4.3870
1983,11,1,4,187,4.9769
1983,11,1,5,195,4.5718
1983,11,2,1,146,4.9717
1983,11,2,2,235,4.8214
1983,11,2,3,263,4.1943
1983,11,2,4,266,5.5807
1983,11,2,5,241,7.0795
1983,11,3,1,114,3.9572
1983,11,3,2,235,2.4436
1983,11,3,3,319,3.2329
1983,11,3,4,318,1.5674
1983,11,3,5,197,1.2824
1983,12,1,1,269,-1.2314
1983,12,1,2,273,-0.6089
1983,12,1,3,171,-1.4708
1983,12,1,4,203,-2.2860
1983,12,1,5,208,-2.5799
1983,12,2,1,157,-1.3290
1983,12,2,2,235,-0.4341
1983,12,2,3,274,-1.2297
1983,12,2,4,264,-3.5147
1983,12,2,5,228,-3.7320
1983,12,3,1,114,0.6709
1983,12,3,2,241,-0.4384
1983,12,3,3,329,-1.8335
1983,12,3,4,321,-1.3136
1983,12,3,5,194,-1.9090
1984,1,1,1,307,1.2361
1984,1,1,2,287,-0.9795
1984,1,1,3,175,-2.2808
1984,1,1,4,218,-1.7682
1984,1,1,5,221,-1.7961
1984,1,2,1,157,1.7829
1984,1,2,2,242,-1.9761
1984,1,2,3,287,-4.1589
1984,1,2,4,269,-3.7772
1984,1,2,5,226,-4.1298
1984,1,3,1,121,2.4734
1984,1,3,2,246,2.5602
1984,1,3,3,328,-1.8168
1984,1,3,4,320,-4.6835
1984,1,3,5,199,-3.1092
1984,2,1,1,324,-6.9116
1984,2,1,2,298,-7.1406
1984,2,1,3,236,-7.8741
1984,2,1,4,216,-7.4144
1984,2,1,5,221,-6.7868
1984,2,2,1,160,-4.7022
1984,2,2,2,246,-5.2633
1984,2,2,3,301,-6.2860
1984,2,2,4,270,-5.5769
1984,2,2,5,218,-5.8939
1984,2,3,1,128,-4.0180
1984,2,3,2,239,-3.7481
1984,2,3,3,321,-3.3294
1984,2,3,4,309,-4.0879
1984,2,3,5,194,-4.8028
1984,3,1,1,344,0.1040
1984,3,1,2,319,1.3390
1984,3,1,3,236,0.2359
1984,3,1,4,247,0.9443
1984,3,1,5,220,0.7567
1984,3,2,1,172,1.3938
1984,3,2,2,257,0.7512
1984,3,2,3,293,0.7376
1984,3,2,4,267,0.6280
1984,3,2,5,230,0.7714
1984,3,3,1,132,2.4096
1984,3,3,2,243,2.1013
1984,3,3,3,330,0.6905
1984,3,3,4,306,1.6075
1984,3,3,5,184,0.9717
1984,4,1,1,363,-2.3300
1984,4,1,2,330,-0.3768
1984,4,1,3,284,-0.8292
1984,4,1,4,255,-1.0137
1984,4,1,5,236,0.1014
1984,4,2,1,176,0.1006
1984,4,2,2,263,-0.3924
1984,4,2,3,297,0.7353
1984,4,2,4,261,1.1123
1984,4,2,5,231,0.0652
1984,4,3,1,136,-0.4526
1984,4,3,2,251,0.2235
1984,4,3,3,334,1.2308
1984,4,3,4,307,0.9373
1984,4,3,5,179,1.4503
1984,5,1,1,399,-7.2333
1984,5,1,2,347,-6.1476
1984,5,1,3,297,-4.7469
1984,5,1,4,300,-5.2846
1984,5,1,5,235,-5.0524
1984,5,2,1,179,-6.6539
1984,5,2,2,267,-3.9353
1984,5,2,3,291,-5.4249
1984,5,2,4,262,-5.4854
1984,5,2,5,219,-3.8859
1984,5,3,1,135,-6.4465
1984,5,3,2,244,-5.8986
1984,5,3,3,331,-4.7767
1984,5,3,4,311,-4.3366
1984,5,3,5,177,-4.6262
1984,6,1,1,419,0.4893
1984,6,1,2,342,1.8390
1984,6,1,3,337,2.7378
1984,6,1,4,304,5.4559
1984,6,1,5,242,4.7595
1984,6,2,1,185,1.0187
1984,6,2,2,280,1.2300
1984,6,2,3,310,4.4461
1984,6,2,4,266,5.8062
1984,6,2,5,218,4.2945
1984,6,3,1,136,1.0311
1984,6,3,2,258,1.1242
1984,6,3,3,345,3.8100
1984,6,3,4,312,3.1236
1984,6,3,5,186,2.9755
1984,7,1,1,452,-7.5956
1984,7,1,2,353,-5.1873
1984,7,1,3,377,-5.2099
1984,7,1,4,288,-4.8389
1984,7,1,5,259,-3.9631
1984,7,2,1,184,-7.2337
1984,7,2,2,288,-5.7038
1984,7,2,3,308,-5.1012
1984,7,2,4,270,-3.4929
1984,7,2,5,225,-3.8193
1984,7,3,1,136,-6.0249
1984,7,3,2,264,-3.3006
1984,7,3,3,349,-1.3700
1984,7,3,4,311,0.0838
1984,7,3,5,193,0.4105
1984,8,1,1,476,10.4510
1984,8,1,2,364,12.2787
1984,8,1,3,407,12.0221
1984,8,1,4,298,15.0836
1984,8,1,5,264,13.7580
1984,8,2,1,187,12.6003
1984,8,2,2,291,11.1635
1984,8,2,3,311,13.1120
1984,8,2,4,276,14.3834
1984,8,2,5,236,12.7253
1984,8,3,1,134,12.6081
1984,8,3,2,269,12.4757
1984,8,3,3,351,9.6879
1984,8,3,4,328,10.6217
1984,8,3,5,211,11.2947
1984,9,1,1,492,-2.1758
1984,9,1,2,363,-2.6105
1984,9,1,3,394,-2.1732
1984,9,1,4,354,-0.9009
1984,9,1,5,276,-0.6448
1984,9,2,1,188,-0.7667
1984,9,2,2,299,-1.8916
1984,9,2,3,304,-2.7413
1984,9,2,4,285,-1.6747
1984,9,2,5,237,-0.3831
1984,9,3,1,136,-1.5126
1984,9,3,2,267,-0.3677
1984,9,3,3,351,-0.9601
1984,9,3,4,323,-1.2289
1984,9,3,5,211,1.3125
1984,10,1,1,497,-4.8337
1984,10,1,2,383,-3.9951
1984,10,1,3,372,-2.4234
1984,10,1,4,366,-2.0940
1984,10,1,5,271,-1.6909
1984,10,2,1,192,-3.1467
1984,10,2,2,297,-2.1527
1984,10,2,3,300,-1.1373
1984,10,2,4,290,-0.7043
1984,10,2,5,224,0.1532
1984,10,3,1,134,-2.6682
1984,10,3,2,261,-1.2168
1984,10,3,3,340,1.3569
1984,10,3,4,326,0.9211
1984,10,3,5,209,1.5376
1984,11,1,1,522,-4.9311
1984,11,1,2,395,-2.6207
1984,11,1,3,363,-2.3758
1984,11,1,4,356,-3.7997
1984,11,1,5,262,-2.7673
1984,11,2,1,190,-4.8680
1984,11,2,2,289,-1.7946
1984,11,2,3,300,-2.4814
1984,11,2,4,292,-1.7477
1984,11,2,5,220,-1.7517
1984,11,3,1,124,-1.6059
1984,11,3,2,248,-0.6189
1984,11,3,3,325,-0.9074
1984,11,3,4,331,-1.5489
1984,11,3,5,206,-0.3632
1984,12,1,1,535,-0.1010
1984,12,1,2,402,1.2053
1984,12,1,3,353,0.7652
1984,12,1,4,379,1.4262
1984,12,1,5,265,0.7577
1984,12,2,1,190,0.0262
1984,12,2,2,302,2.5238
1984,12,2,3,303,2.4322
1984,12,2,4,300,2.8260
1984,12,2,5,229,3.3039
1984,12,3,1,121,0.8130
1984,12,3,2,236,1.3653
1984,12,3,3,329,2.3126
1984,12,3,4,337,2.4179
1984,12,3,5,205,3.9027
1985,1,1,1,547,16.3239
1985,1,1,2,416,14.3931
1985,1,1,3,369,14.0534
1985,1,1,4,396,15.8523
1985,1,1,5,267,15.1228
1985,1,2,1,199,12.8463
1985,1,2,2,301,11.5680
1985,1,2,3,285,11.9869
1985,1,2,4,287,13.8928
1985,1,2,5,225,10.6086
1985,1,3,1,113,11.7558
1985,1,3,2,230,7.8617
1985,1,3,3,326,6.7055
1985,1,3,4,338,8.5155
1985,1,3,5,217,6.6933
1985,2,1,1,549,1.6005
1985,2,1,2,427,2.4072
1985,2,1,3,279,3.1501
1985,2,1,4,401,3.8866
1985,2,1,5,271,4.2052
1985,2,2,1,194,1.3194
1985,2,2,2,303,1.7689
1985,2,2,3,271,2.1468
1985,2,2,4,291,2.4783
1985,2,2,5,216,2.8286
1985,2,3,1,115,0.5229
1985,2,3,2,224,1.7859
1985,2,3,3,324,2.2720
1985,2,3,4,338,1.1943
1985,2,3,5,203,0.7564
1985,3,1,1,544,-3.7512
1985,3,1,2,432,-2.5045
1985,3,1,3,292,-2.6804
1985,3,1,4,368,-2.0959
1985,3,1,5,278,-1.9924
1985,3,2,1,195,-2.6162
1985,3,2,2,298,-3.5506
1985,3,2,3,271,-2.6181
1985,3,2,4,277,-3.4618
1985,3,2,5,215,-2.1680
1985,3,3,1,114,-0.7248
1985,3,3,2,229,0.6118
1985,3,3,3,314,0.2921
1985,3,3,4,343,-0.5158
1985,3,3,5,212,0.4830
1985,4,1,1,555,-3.1202
1985,4,1,2,441,-3.0642
1985,4,1,3,299,-2.9748
1985,4,1,4,382,-0.2010
1985,4,1,5,284,0.5185
1985,4,2,1,206,-2.2468
1985,4,2,2,287,-2.1802
1985,4,2,3,263,-2.1985
1985,4,2,4,271,-2.5838
1985,4,2,5,227,-0.8924
1985,4,3,1,112,-1.8898
1985,4,3,2,235,0.3546
1985,4,3,3,322,-2.2484
1985,4,3,4,339,-0.7989
1985,4,3,5,226,0.2196
1985,5,1,1,542,1.7477
1985,5,1,2,427,2.7492
1985,5,1,3,303,3.1744
1985,5,1,4,387,3.2425
1985,5,1,5,302,4.4675
1985,5,2,1,212,3.2750
1985,5,2,2,275,3.3119
1985,5,2,3,276,3.4453
1985,5,2,4,257,4.8864
1985,5,2,5,247,4.2518
1985,5,3,1,119,5.3194
1985,5,3,2,236,5.5132
1985,5,3,3,321,6.3107
1985,5,3,4,332,6.5680
1985,5,3,5,228,6.7273
1985,6,1,1,522,-1.3172
1985,6,1,2,396,-0.4263
1985,6,1,3,315,0.5673
1985,6,1,4,361,0.7501
1985,6,1,5,294,2.0090
1985,6,2,1,211,-0.8651
1985,6,2,2,281,0.2447
1985,6,2,3,283,1.5544
1985,6,2,4,263,1.5281
1985,6,2,5,258,2.4057
1985,6,3,1,121,0.7449
1985,6,3,2,236,1.4857
1985,6,3,3,322,1.1044
1985,6,3,4,330,1.7501
1985,6,3,5,244,2.9292
1985,7,1,1,531,3.7293
1985,7,1,2,407,2.4452
1985,7,1,3,325,2.8331
1985,7,1,4,363,1.5996
1985,7,1,5,303,2.6327
1985,7,2,1,204,3.6620
1985,7,2,2,285,3.5281
1985,7,2,3,301,2.7260
1985,7,2,4,271,2.1078
1985,7,2,5,259,1.5347
1985,7,3,1,137,1.4623
1985,7,3,2,237,-0.2785
1985,7,3,3,330,0.9574
1985,7,3,4,340,-0.7057
1985,7,3,5,248,-1.8767
1985,8,1,1,531,-1.8448
1985,8,1,2,393,-0.3086
1985,8,1,3,325,-1.7299
1985,8,1,4,348,-1.1713
1985,8,1,5,306,-1.0275
1985,8,2,1,206,-0.2574
1985,8,2,2,285,-1.4745
1985,8,2,3,325,-1.7113
1985,8,2,4,280,-0.9986
1985,8,2,5,264,-1.2756
1985,8,3,1,135,-1.6553
1985,8,3,2,246,-0.7772
1985,8,3,3,337,-0.9371
1985,8,3,4,345,-0.4938
1985,8,3,5,251,0.9237
1985,9,1,1,528,-7.5649
1985,9,1,2,402,-5.1696
1985,9,1,3,331,-5.6922
1985,9,1,4,333,-5.0961
1985,9,1,5,301,-5.4793
1985,9,2,1,203,-7.4501
1985,9,2,2,282,-5.5704
1985,9,2,3,323,-5.0910
1985,9,2,4,272,-6.4304
1985,9,2,5,267,-5.2063
1985,9,3,1,133,-4.1375
1985,9,3,2,241,-2.7994
1985,9,3,3,334,-2.4647
1985,9,3,4,339,-3.6622
1985,9,3,5,240,-4.1247
1985,10,1,1,538,1.6270
1985,10,1,2,400,2.4208
1985,10,1,3,328,2.7250
1985,10,1,4,327,2.2014
1985,10,1,5,295,3.7035
1985,10,2,1,197,1.3479
1985,10,2,2,266,1.4844
1985,10,2,3,331,4.2388
1985,10,2,4,264,5.0411
1985,10,2,5,269,5.2861
1985,10,3,1,120,0.0256
1985,10,3,2,226,4.2447
1985,10,3,3,300,4.1437
1985,10,3,4,334,4.3677
1985,10,3,5,233,5.6540
1985,11,1,1,534,7.8959
1985,11,1,2,404,6.1100
1985,11,1,3,337,6.5464
1985,11,1,4,332,5.4665
1985,11,1,5,289,6.7451
1985,11,2,1,198,6.7976
1985,11,2,2,266,8.2610
1985,11,2,3,327,6.9868
1985,11,2,4,261,7.5007
1985,11,2,5,255,8.8852
1985,11,3,1,119,8.0478
1985,11,3,2,218,7.0901
1985,11,3,3,293,7.0917
1985,11,3,4,324,7.4100
1985,11,3,5,234,6.2113
1985,12,1,1,526,3.2264
1985,12,1,2,410,6.5480
1985,12,1,3,330,4.8435
1985,12,1,4,315,3.6636
1985,12,1,5,274,4.0051
1985,12,2,1,188,3.1392
1985,12,2,2,257,3.1203
1985,12,2,3,321,5.7378
