year,month,rank_ME,rank_CLA,nstocks,ret_vw
1986,6,3,2,73,0.7011
1986,6,3,3,98,0.7863
1986,6,3,4,112,1.0560
1986,6,3,5,153,1.2987
1986,7,1,1,964,-9.7844
1986,7,1,2,355,-8.0880
1986,7,1,3,303,-9.5264
1986,7,1,4,237,-6.4178
1986,7,1,5,254,-10.8489
1986,7,2,1,124,-12.4543
1986,7,2,2,98,-10.9624
1986,7,2,3,100,-11.1400
1986,7,2,4,103,-7.7204
1986,7,2,5,145,-9.2770
1986,7,3,1,35,-8.1501
1986,7,3,2,75,-5.3916
1986,7,3,3,103,-7.9426
1986,7,3,4,128,-6.4705
1986,7,3,5,149,-6.2419
1986,8,1,1,958,0.5586
1986,8,1,2,352,1.3159
1986,8,1,3,300,1.6671
1986,8,1,4,235,0.2631
1986,8,1,5,249,1.2415
1986,8,2,1,124,4.5704
1986,8,2,2,98,4.8571
1986,8,2,3,100,2.9829
1986,8,2,4,102,4.1753
1986,8,2,5,145,3.8074
1986,8,3,1,35,5.0349
1986,8,3,2,75,7.7559
1986,8,3,3,103,7.9927
1986,8,3,4,127,7.2945
1986,8,3,5,149,6.0333
1986,9,1,1,948,-6.5068
1986,9,1,2,351,-5.1901
1986,9,1,3,296,-5.0563
1986,9,1,4,233,-5.7479
1986,9,1,5,248,-6.4490
1986,9,2,1,124,-5.9702
1986,9,2,2,98,-5.8908
1986,9,2,3,99,-3.2124
1986,9,2,4,102,-5.7037
1986,9,2,5,145,-7.6478
1986,9,3,1,35,-1.5948
1986,9,3,2,73,-6.6188
1986,9,3,3,103,-6.3686
1986,9,3,4,127,-7.5470
1986,9,3,5,149,-8.9082
1986,10,1,1,937,1.8214
1986,10,1,2,350,1.9759
1986,10,1,3,293,3.1093
1986,10,1,4,230,1.9269
1986,10,1,5,246,3.8936
1986,10,2,1,123,4.6843
1986,10,2,2,96,4.9624
1986,10,2,3,98,3.8409
1986,10,2,4,102,3.9473
1986,10,2,5,145,4.4868
1986,10,3,1,35,4.9511
1986,10,3,2,71,8.7137
1986,10,3,3,103,5.8124
1986,10,3,4,127,7.5046
1986,10,3,5,148,4.3645
1986,11,1,1,917,-1.2458
1986,11,1,2,343,-0.1030
1986,11,1,3,291,-0.4280
1986,11,1,4,226,-0.0742
1986,11,1,5,244,0.7903
1986,11,2,1,123,-1.3974
1986,11,2,2,96,1.3353
1986,11,2,3,97,1.8249
1986,11,2,4,101,1.0368
1986,11,2,5,145,1.6532
1986,11,3,1,35,0.4972
1986,11,3,2,69,1.5772
1986,11,3,3,102,2.7002
1986,11,3,4,126,3.1608
1986,11,3,5,147,3.2868
1986,12,1,1,904,-4.4900
1986,12,1,2,336,-1.9608
1986,12,1,3,288,-1.3555
1986,12,1,4,224,-1.8507
1986,12,1,5,243,-2.2065
1986,12,2,1,123,-3.5987
1986,12,2,2,95,-3.7753
1986,12,2,3,96,-1.1464
1986,12,2,4,101,-1.3149
1986,12,2,5,144,-2.1152
1986,12,3,1,35,-4.7392
1986,12,3,2,69,-4.9692
1986,12,3,3,101,-2.1502
1986,12,3,4,125,-2.7770
1986,12,3,5,147,-1.8802
1987,1,1,1,890,10.6511
1987,1,1,2,333,8.1022
1987,1,1,3,279,10.1249
1987,1,1,4,222,11.2745
1987,1,1,5,229,13.1539
1987,1,2,1,122,13.9597
1987,1,2,2,91,12.5869
1987,1,2,3,93,12.2537
1987,1,2,4,99,15.0096
1987,1,2,5,142,12.4817
1987,1,3,1,34,14.2721
1987,1,3,2,68,13.2724
1987,1,3,3,100,14.3356
1987,1,3,4,124,13.9560
1987,1,3,5,147,14.9164
1987,2,1,1,885,9.4323
1987,2,1,2,328,8.0418
1987,2,1,3,279,6.8130
1987,2,1,4,221,9.5311
1987,2,1,5,226,9.6516
1987,2,2,1,121,8.5467
1987,2,2,2,89,7.2353
1987,2,2,3,92,7.7003
1987,2,2,4,99,5.9482
1987,2,2,5,141,10.0574
1987,2,3,1,34,9.0235
1987,2,3,2,68,7.1233
1987,2,3,3,100,4.2620
1987,2,3,4,123,3.6104
1987,2,3,5,146,6.1347
1987,3,1,1,880,2.9058
1987,3,1,2,326,3.4251
1987,3,1,3,279,4.0571
1987,3,1,4,221,0.6595
1987,3,1,5,226,3.3979
1987,3,2,1,121,0.8659
1987,3,2,2,89,2.4328
1987,3,2,3,92,6.0347
1987,3,2,4,99,2.0368
1987,3,2,5,140,0.7747
1987,3,3,1,34,3.7211
1987,3,3,2,68,3.3115
1987,3,3,3,100,3.9297
1987,3,3,4,123,4.3512
1987,3,3,5,144,3.4238
1987,4,1,1,873,-1.7128
1987,4,1,2,323,-1.9397
1987,4,1,3,277,-2.1211
1987,4,1,4,215,-3.1704
1987,4,1,5,226,-0.6623
1987,4,2,1,121,-2.7779
1987,4,2,2,89,-2.4062
1987,4,2,3,92,-3.1270
1987,4,2,4,98,-1.6805
1987,4,2,5,140,-3.1353
1987,4,3,1,34,1.0988
1987,4,3,2,68,-2.9878
1987,4,3,3,99,-0.6676
1987,4,3,4,123,0.8220
1987,4,3,5,144,0.1946
1987,5,1,1,866,-0.0439
1987,5,1,2,319,0.9350
1987,5,1,3,273,0.1887
1987,5,1,4,215,0.9803
1987,5,1,5,226,1.2655
1987,5,2,1,120,-0.6555
1987,5,2,2,89,-1.2095
1987,5,2,3,92,2.4028
1987,5,2,4,97,0.1056
1987,5,2,5,139,2.1192
1987,5,3,1,34,4.5080
1987,5,3,2,68,-0.3254
1987,5,3,3,97,1.1684
1987,5,3,4,123,1.2859
1987,5,3,5,144,1.1168
1987,6,1,1,859,1.3178
1987,6,1,2,318,3.9561
1987,6,1,3,274,2.3162
1987,6,1,4,214,0.0770
1987,6,1,5,225,0.0712
1987,6,2,1,120,1.8711
1987,6,2,2,88,4.6336
1987,6,2,3,91,3.1346
1987,6,2,4,97,5.2597
1987,6,2,5,138,2.4421
1987,6,3,1,34,2.2352
1987,6,3,2,68,5.1438
1987,6,3,3,97,5.7736
1987,6,3,4,123,4.3179
1987,6,3,5,144,4.7797
1987,7,1,1,921,3.2243
1987,7,1,2,414,4.0276
1987,7,1,3,296,2.6107
1987,7,1,4,222,3.9127
1987,7,1,5,271,4.1030
1987,7,2,1,116,6.8605
1987,7,2,2,94,7.6829
1987,7,2,3,81,2.6168
1987,7,2,4,94,3.6482
1987,7,2,5,142,3.0796
1987,7,3,1,45,10.7728
1987,7,3,2,72,7.1336
1987,7,3,3,95,5.0747
1987,7,3,4,117,5.9665
1987,7,3,5,150,4.9191
1987,8,1,1,909,-0.0853
1987,8,1,2,414,2.2471
1987,8,1,3,294,2.3388
1987,8,1,4,221,5.1917
1987,8,1,5,268,2.5581
1987,8,2,1,115,0.4844
1987,8,2,2,92,2.5551
1987,8,2,3,81,8.4684
1987,8,2,4,93,3.7560
1987,8,2,5,142,3.7599
1987,8,3,1,44,-0.7845
1987,8,3,2,72,2.3615
1987,8,3,3,95,2.3181
1987,8,3,4,116,4.9937
1987,8,3,5,150,4.9852
1987,9,1,1,902,-1.5100
1987,9,1,2,411,0.2232
1987,9,1,3,293,-1.2327
1987,9,1,4,220,0.9242
1987,9,1,5,266,-0.3827
1987,9,2,1,114,-1.3286
1987,9,2,2,90,-1.0544
1987,9,2,3,81,-0.0868
1987,9,2,4,92,-0.7775
1987,9,2,5,140,-1.8829
1987,9,3,1,44,-0.6218
1987,9,3,2,72,-1.7316
1987,9,3,3,95,-2.2288
1987,9,3,4,115,-1.5052
1987,9,3,5,149,-3.6932
1987,10,1,1,893,-32.7272
1987,10,1,2,407,-30.2371
1987,10,1,3,292,-29.2516
1987,10,1,4,220,-31.7680
1987,10,1,5,260,-32.8612
1987,10,2,1,113,-36.1060
1987,10,2,2,89,-31.0188
1987,10,2,3,78,-29.6181
1987,10,2,4,91,-30.7678
1987,10,2,5,139,-30.3932
1987,10,3,1,44,-28.5222
1987,10,3,2,72,-27.3008
1987,10,3,3,94,-21.9855
1987,10,3,4,115,-23.1591
1987,10,3,5,148,-21.7633
1987,11,1,1,882,-6.8439
1987,11,1,2,404,-5.6415
1987,11,1,3,290,-5.1625
1987,11,1,4,216,-2.7637
1987,11,1,5,258,-4.5072
1987,11,2,1,113,-5.5002
1987,11,2,2,89,-0.6984
1987,11,2,3,76,-4.8024
1987,11,2,4,91,-3.4981
1987,11,2,5,138,-7.7690
1987,11,3,1,43,-4.3991
1987,11,3,2,72,-5.7080
1987,11,3,3,93,-8.4342
1987,11,3,4,114,-7.9131
1987,11,3,5,148,-9.4602
1987,12,1,1,872,2.0917
1987,12,1,2,399,6.1292
1987,12,1,3,284,6.2220
1987,12,1,4,215,8.3005
1987,12,1,5,254,6.6904
1987,12,2,1,112,8.0192
1987,12,2,2,89,6.4156
1987,12,2,3,75,11.8415
1987,12,2,4,90,12.9973
1987,12,2,5,138,14.9903
1987,12,3,1,43,9.8113
1987,12,3,2,71,8.1353
1987,12,3,3,93,9.3626
1987,12,3,4,114,9.1155
1987,12,3,5,148,8.5856
1988,1,1,1,860,8.0669
1988,1,1,2,396,5.3809
1988,1,1,3,280,4.0959
1988,1,1,4,214,3.7751
1988,1,1,5,252,4.0355
1988,1,2,1,112,2.7437
1988,1,2,2,88,3.4389
1988,1,2,3,72,0.9433
1988,1,2,4,89,3.2809
1988,1,2,5,137,-0.2290
1988,1,3,1,43,0.0582
1988,1,3,2,71,3.5490
1988,1,3,3,93,6.1887
1988,1,3,4,113,1.8936
1988,1,3,5,148,1.6272
1988,2,1,1,852,7.1093
1988,2,1,2,390,8.0654
1988,2,1,3,279,10.2833
1988,2,1,4,211,6.1180
1988,2,1,5,251,7.7220
1988,2,2,1,112,10.3005
1988,2,2,2,87,7.6257
1988,2,2,3,72,10.8811
1988,2,2,4,86,11.4438
1988,2,2,5,137,10.1824
1988,2,3,1,43,9.4038
1988,2,3,2,71,8.8036
1988,2,3,3,92,6.5609
1988,2,3,4,113,6.0220
1988,2,3,5,148,4.9028
1988,3,1,1,839,4.2947
1988,3,1,2,386,5.6995
1988,3,1,3,276,7.5834
1988,3,1,4,209,6.2735
1988,3,1,5,248,6.0931
1988,3,2,1,111,4.8660
1988,3,2,2,87,4.1186
1988,3,2,3,73,4.6856
1988,3,2,4,86,3.8957
1988,3,2,5,136,3.5250
1988,3,3,1,43,0.8433
1988,3,3,2,71,-0.2762
1988,3,3,3,92,0.9378
1988,3,3,4,113,-4.2981
1988,3,3,5,148,-4.3404
1988,4,1,1,835,2.1390
1988,4,1,2,384,2.6352
1988,4,1,3,274,3.3421
1988,4,1,4,207,2.1852
1988,4,1,5,246,1.4922
1988,4,2,1,110,1.5654
1988,4,2,2,87,3.0452
1988,4,2,3,73,4.3796
1988,4,2,4,85,1.8319
1988,4,2,5,136,1.2367
1988,4,3,1,43,0.8415
1988,4,3,2,71,1.8563
1988,4,3,3,91,3.8238
1988,4,3,4,112,0.4529
1988,4,3,5,147,0.5427
1988,5,1,1,826,-1.8995
1988,5,1,2,383,-2.1215
1988,5,1,3,272,-0.7637
1988,5,1,4,203,-1.5160
1988,5,1,5,245,-4.1353
1988,5,2,1,109,-1.4114
1988,5,2,2,87,-0.1592
1988,5,2,3,72,-0.8498
1988,5,2,4,84,-2.4933
1988,5,2,5,135,-2.8768
1988,5,3,1,43,-1.6079
1988,5,3,2,71,-0.3537
1988,5,3,3,91,-0.0173
1988,5,3,4,112,-0.8440
1988,5,3,5,145,-0.0608
1988,6,1,1,815,4.4157
1988,6,1,2,375,7.2118
1988,6,1,3,269,8.3226
1988,6,1,4,201,6.4081
1988,6,1,5,243,6.5915
1988,6,2,1,107,8.0679
1988,6,2,2,85,6.0064
1988,6,2,3,71,9.7696
1988,6,2,4,84,8.0365
1988,6,2,5,135,9.4313
1988,6,3,1,43,5.9561
1988,6,3,2,71,4.2897
1988,6,3,3,90,2.0090
1988,6,3,4,111,6.0481
1988,6,3,5,145,6.1786
1988,7,1,1,1005,-0.6664
1988,7,1,2,402,-0.3477
1988,7,1,3,285,-0.2206
1988,7,1,4,239,0.3299
1988,7,1,5,225,-0.1894
1988,7,2,1,111,0.9137
1988,7,2,2,107,1.2286
1988,7,2,3,113,-2.2045
1988,7,2,4,85,-2.2160
1988,7,2,5,139,-3.1249
1988,7,3,1,39,-0.2829
1988,7,3,2,71,-0.4271
1988,7,3,3,85,0.6713
1988,7,3,4,135,-0.6597
1988,7,3,5,149,-2.3726
1988,8,1,1,994,-3.2177
1988,8,1,2,400,-1.1759
1988,8,1,3,281,-1.2582
1988,8,1,4,237,-1.3383
1988,8,1,5,223,-3.8988
1988,8,2,1,110,-3.8698
1988,8,2,2,107,-2.1701
1988,8,2,3,112,-2.6213
1988,8,2,4,85,-2.0004
1988,8,2,5,138,-4.4014
1988,8,3,1,39,-2.4854
1988,8,3,2,71,-3.3750
1988,8,3,3,85,-2.5263
1988,8,3,4,134,-3.6350
1988,8,3,5,148,-4.2646
1988,9,1,1,984,1.8577
1988,9,1,2,398,2.1299
1988,9,1,3,278,3.0945
1988,9,1,4,235,3.0752
1988,9,1,5,219,2.8871
1988,9,2,1,109,1.6852
1988,9,2,2,104,1.9335
1988,9,2,3,110,3.3647
1988,9,2,4,85,3.2031
1988,9,2,5,136,3.4112
1988,9,3,1,39,5.1822
1988,9,3,2,71,2.7395
1988,9,3,3,85,1.3380
1988,9,3,4,133,4.7350
1988,9,3,5,148,4.4836
1988,10,1,1,975,-3.1357
1988,10,1,2,392,-0.8042
1988,10,1,3,275,-1.8445
1988,10,1,4,234,-1.3294
1988,10,1,5,219,-0.5098
1988,10,2,1,109,0.4763
1988,10,2,2,102,-0.5389
1988,10,2,3,109,-0.1656
1988,10,2,4,82,-0.6318
1988,10,2,5,135,-1.9347
1988,10,3,1,39,-0.5986
1988,10,3,2,71,3.3519
1988,10,3,3,85,2.6267
1988,10,3,4,133,3.7295
1988,10,3,5,148,1.0749
1988,11,1,1,970,-5.6756
1988,11,1,2,387,-3.6818
1988,11,1,3,274,-3.4747
1988,11,1,4,229,-3.6786
1988,11,1,5,218,-3.8221
1988,11,2,1,109,-2.0206
1988,11,2,2,101,-3.9704
1988,11,2,3,108,-2.1626
1988,11,2,4,81,-3.2327
1988,11,2,5,134,-4.0374
1988,11,3,1,39,-2.2684
1988,11,3,2,71,-0.3784
1988,11,3,3,83,-2.2545
1988,11,3,4,132,-1.1378
1988,11,3,5,148,-1.7435
1988,12,1,1,961,3.1953
1988,12,1,2,383,4.8610
1988,12,1,3,268,4.2510
1988,12,1,4,228,4.2354
1988,12,1,5,216,5.0000
1988,12,2,1,108,3.4709
1988,12,2,2,99,4.8256
1988,12,2,3,106,4.8331
1988,12,2,4,81,5.1797
1988,12,2,5,133,5.8036
1988,12,3,1,39,2.2269
1988,12,3,2,69,2.7120
1988,12,3,3,82,1.4776
1988,12,3,4,132,2.5782
1988,12,3,5,148,2.6218
1989,1,1,1,951,6.2479
1989,1,1,2,377,4.4049
1989,1,1,3,265,4.6048
1989,1,1,4,226,3.3924
1989,1,1,5,211,5.9146
1989,1,2,1,108,5.7129
1989,1,2,2,99,6.0721
1989,1,2,3,104,4.3824
1989,1,2,4,81,3.3911
1989,1,2,5,132,3.0999
1989,1,3,1,39,5.8391
1989,1,3,2,68,5.9476
1989,1,3,3,82,6.6610
1989,1,3,4,130,6.9493
1989,1,3,5,148,7.8030
1989,2,1,1,941,-0.3279
1989,2,1,2,373,1.3922
1989,2,1,3,263,1.9805
1989,2,1,4,222,0.7526
1989,2,1,5,209,0.8544
1989,2,2,1,107,1.4438
1989,2,2,2,99,2.6415
1989,2,2,3,103,2.0154
1989,2,2,4,81,0.6587
1989,2,2,5,132,-0.8491
1989,2,3,1,39,-0.9739
1989,2,3,2,68,-1.8233
1989,2,3,3,81,-2.3775
1989,2,3,4,130,-2.6887
1989,2,3,5,148,-2.7438
1989,3,1,1,926,2.1253
1989,3,1,2,371,1.8153
1989,3,1,3,263,3.7859
1989,3,1,4,220,3.6882
1989,3,1,5,206,3.2382
1989,3,2,1,107,4.6715
1989,3,2,2,99,3.5667
1989,3,2,3,102,1.9649
1989,3,2,4,80,2.4844
1989,3,2,5,130,3.6423
1989,3,3,1,39,3.2677
1989,3,3,2,68,1.8892
1989,3,3,3,81,2.0518
1989,3,3,4,130,1.3933
1989,3,3,5,148,1.3776
1989,4,1,1,914,2.7910
1989,4,1,2,370,3.6226
1989,4,1,3,263,1.1566
1989,4,1,4,217,3.2417
1989,4,1,5,203,4.4912
1989,4,2,1,106,4.8188
1989,4,2,2,98,4.2068
1989,4,2,3,102,3.3165
1989,4,2,4,80,4.9586
1989,4,2,5,129,6.7862
1989,4,3,1,39,6.3992
1989,4,3,2,67,4.2399
1989,4,3,3,81,2.9638
1989,4,3,4,130,5.9660
1989,4,3,5,148,5.3681
1989,5,1,1,907,2.4589
1989,5,1,2,369,3.1683
1989,5,1,3,262,5.2134
1989,5,1,4,217,4.6767
1989,5,1,5,200,5.4765
1989,5,2,1,106,3.4666
1989,5,2,2,95,4.7035
1989,5,2,3,101,3.4205
1989,5,2,4,80,4.2704
1989,5,2,5,129,5.1195
1989,5,3,1,38,6.1695
1989,5,3,2,67,2.6205
1989,5,3,3,81,3.0876
1989,5,3,4,130,4.2296
1989,5,3,5,148,3.9156
1989,6,1,1,893,-2.2368
1989,6,1,2,363,-0.5799
1989,6,1,3,261,-0.7388
1989,6,1,4,215,-2.0672
1989,6,1,5,200,-1.2991
1989,6,2,1,106,-3.0555
1989,6,2,2,95,-0.7689
1989,6,2,3,99,-2.0467
1989,6,2,4,79,-2.5656
1989,6,2,5,129,-2.2023
1989,6,3,1,38,-3.7909
1989,6,3,2,67,-1.4367
1989,6,3,3,81,-0.1192
1989,6,3,4,128,-0.2948
1989,6,3,5,147,-2.5847
1989,7,1,1,981,2.6553
1989,7,1,2,433,2.8722
1989,7,1,3,313,3.0107
1989,7,1,4,254,3.4771
1989,7,1,5,281,2.8098
1989,7,2,1,104,4.8854
1989,7,2,2,110,3.2830
1989,7,2,3,107,4.3596
1989,7,2,4,95,5.2310
1989,7,2,5,128,4.4077
1989,7,3,1,36,8.7682
1989,7,3,2,62,4.0832
1989,7,3,3,95,7.9613
1989,7,3,4,121,9.0873
1989,7,3,5,149,9.8978
1989,8,1,1,974,0.9292
1989,8,1,2,432,1.2751
1989,8,1,3,308,1.6753
1989,8,1,4,254,0.3184
1989,8,1,5,280,2.7540
1989,8,2,1,104,2.7541
1989,8,2,2,110,0.9361
1989,8,2,3,107,5.7090
1989,8,2,4,94,2.3541
1989,8,2,5,128,2.8705
1989,8,3,1,36,2.6381
1989,8,3,2,60,4.6274
1989,8,3,3,95,2.6575
1989,8,3,4,120,0.5028
1989,8,3,5,148,2.6128
1989,9,1,1,964,-0.2462
1989,9,1,2,429,0.1249
1989,9,1,3,307,0.5038
1989,9,1,4,250,-1.6275
1989,9,1,5,277,0.3275
1989,9,2,1,104,0.3841
1989,9,2,2,108,0.1200
1989,9,2,3,105,1.4401
1989,9,2,4,94,1.1712
1989,9,2,5,126,0.9571
1989,9,3,1,36,-2.4182
1989,9,3,2,59,-1.2012
1989,9,3,3,94,-1.1335
1989,9,3,4,120,-0.5208
1989,9,3,5,147,0.2634
1989,10,1,1,956,-6.1588
1989,10,1,2,424,-6.9352
1989,10,1,3,305,-4.8336
1989,10,1,4,247,-6.7038
1989,10,1,5,272,-5.2987
1989,10,2,1,104,-6.6448
1989,10,2,2,107,-8.6940
1989,10,2,3,105,-6.1880
1989,10,2,4,94,-6.1463
1989,10,2,5,126,-3.6843
1989,10,3,1,36,-3.8546
1989,10,3,2,59,-4.5093
1989,10,3,3,94,-2.6365
1989,10,3,4,120,-2.4586
1989,10,3,5,147,-0.6472
1989,11,1,1,949,-0.6491
1989,11,1,2,420,-1.4117
1989,11,1,3,301,-1.1985
1989,11,1,4,245,0.8275
1989,11,1,5,272,0.3202
1989,11,2,1,104,0.7792
1989,11,2,2,107,2.5425
1989,11,2,3,104,2.0423
1989,11,2,4,94,-0.9396
1989,11,2,5,126,1.7560
1989,11,3,1,36,5.5882
1989,11,3,2,59,4.0419
1989,11,3,3,94,1.6589
1989,11,3,4,120,1.6078
1989,11,3,5,146,1.9091
1989,12,1,1,943,-1.0849
1989,12,1,2,416,-1.7588
1989,12,1,3,300,0.4408
1989,12,1,4,240,1.5052
1989,12,1,5,268,1.1436
1989,12,2,1,103,0.1159
1989,12,2,2,105,1.1467
1989,12,2,3,103,-0.7236
1989,12,2,4,93,1.1363
1989,12,2,5,125,1.5064
1989,12,3,1,35,1.5452
1989,12,3,2,59,2.1974
1989,12,3,3,94,3.0868
1989,12,3,4,120,3.9606
1989,12,3,5,146,1.7642
1990,1,1,1,933,-7.4459
1990,1,1,2,413,-6.9176
1990,1,1,3,299,-8.4378
1990,1,1,4,240,-8.5518
1990,1,1,5,264,-8.3575
1990,1,2,1,103,-6.1659
1990,1,2,2,103,-8.7039
1990,1,2,3,103,-7.6179
1990,1,2,4,93,-8.4635
1990,1,2,5,124,-11.3079
1990,1,3,1,34,-4.8652
1990,1,3,2,59,-6.6526
1990,1,3,3,94,-6.1351
1990,1,3,4,120,-7.0308
1990,1,3,5,144,-5.9547
1990,2,1,1,930,3.1808
1990,2,1,2,410,3.2500
1990,2,1,3,298,0.8182
1990,2,1,4,238,3.0911
1990,2,1,5,259,3.8749
1990,2,2,1,102,3.9223
1990,2,2,2,103,0.6122
1990,2,2,3,103,1.9843
1990,2,2,4,90,3.5945
1990,2,2,5,122,4.2652
1990,2,3,1,33,2.7481
1990,2,3,2,59,3.3027
1990,2,3,3,93,1.4325
1990,2,3,4,119,1.3727
1990,2,3,5,143,0.8439
1990,3,1,1,920,3.1636
1990,3,1,2,409,4.4306
1990,3,1,3,297,3.9244
1990,3,1,4,238,4.2093
1990,3,1,5,257,5.3047
1990,3,2,1,102,4.4907
1990,3,2,2,102,5.7778
1990,3,2,3,102,4.4309
1990,3,2,4,90,5.5134
1990,3,2,5,121,4.3717
1990,3,3,1,33,2.8155
1990,3,3,2,59,1.9126
1990,3,3,3,93,2.8324
1990,3,3,4,119,3.5684
1990,3,3,5,144,3.9399
1990,4,1,1,909,-3.7115
1990,4,1,2,406,-2.7353
1990,4,1,3,297,-1.3485
1990,4,1,4,237,-2.0769
1990,4,1,5,256,-2.3408
1990,4,2,1,100,-2.9157
1990,4,2,2,102,-4.3059
1990,4,2,3,102,-2.2275
1990,4,2,4,89,-1.5474
1990,4,2,5,121,-1.5965
1990,4,3,1,33,-3.4247
1990,4,3,2,59,-3.8102
1990,4,3,3,93,-2.9724
1990,4,3,4,119,-1.2075
1990,4,3,5,143,-0.5602
1990,5,1,1,901,8.4960
1990,5,1,2,403,5.6466
1990,5,1,3,296,6.3832
1990,5,1,4,233,6.8991
1990,5,1,5,255,7.1111
1990,5,2,1,99,6.1713
1990,5,2,2,102,5.6291
1990,5,2,3,102,8.0628
1990,5,2,4,89,9.4155
1990,5,2,5,121,10.2967
1990,5,3,1,33,8.8609
1990,5,3,2,59,8.4049
1990,5,3,3,93,7.7180
1990,5,3,4,119,10.1259
1990,5,3,5,143,10.8357
1990,6,1,1,882,0.7123
1990,6,1,2,402,1.0643
1990,6,1,3,295,1.1122
1990,6,1,4,231,2.2312
1990,6,1,5,255,2.2179
1990,6,2,1,99,0.6644
1990,6,2,2,102,-0.1118
1990,6,2,3,101,0.7307
1990,6,2,4,89,-0.5374
1990,6,2,5,120,0.5076
1990,6,3,1,33,-0.6366
1990,6,3,2,59,-2.7868
1990,6,3,3,93,-1.8754
1990,6,3,4,119,-0.8969
1990,6,3,5,143,1.8160
1990,7,1,1,1003,-5.0247
1990,7,1,2,357,-2.1013
1990,7,1,3,333,-4.6353
1990,7,1,4,215,-4.4089
1990,7,1,5,282,-6.2060
1990,7,2,1,127,-4.1042
1990,7,2,2,92,-1.7334
1990,7,2,3,107,-2.9817
1990,7,2,4,91,-2.2613
1990,7,2,5,154,-5.7665
1990,7,3,1,46,-0.0102
1990,7,3,2,65,2.7192
1990,7,3,3,105,-0.9213
1990,7,3,4,114,1.7102
1990,7,3,5,149,-0.7820
1990,8,1,1,989,-15.8263
1990,8,1,2,357,-12.4589
1990,8,1,3,331,-12.2180
1990,8,1,4,213,-14.6931
1990,8,1,5,281,-14.7778
1990,8,2,1,127,-14.0194
1990,8,2,2,91,-13.1411
1990,8,2,3,107,-12.4975
1990,8,2,4,91,-14.5774
1990,8,2,5,153,-14.7352
1990,8,3,1,46,-12.0016
1990,8,3,2,65,-8.3270
1990,8,3,3,104,-7.7908
1990,8,3,4,114,-6.8729
1990,8,3,5,149,-9.6729
1990,9,1,1,979,-10.5797
1990,9,1,2,352,-7.0726
1990,9,1,3,328,-9.4707
1990,9,1,4,212,-6.6967
1990,9,1,5,279,-9.9799
1990,9,2,1,126,-11.8948
1990,9,2,2,91,-6.9161
1990,9,2,3,106,-9.0283
1990,9,2,4,90,-8.1311
1990,9,2,5,153,-9.7755
1990,9,3,1,46,-9.1581
1990,9,3,2,65,-5.8395
1990,9,3,3,102,-4.7969
1990,9,3,4,112,-3.2452
1990,9,3,5,148,-5.1289
1990,10,1,1,977,-8.6594
1990,10,1,2,352,-6.1220
1990,10,1,3,326,-6.9093
1990,10,1,4,211,-6.5850
1990,10,1,5,277,-6.5553
1990,10,2,1,126,-8.8420
1990,10,2,2,91,-9.0158
1990,10,2,3,106,-5.7570
1990,10,2,4,89,-5.7358
1990,10,2,5,152,-5.9620
1990,10,3,1,46,-4.3517
1990,10,3,2,65,-4.7298
1990,10,3,3,102,-2.4254
1990,10,3,4,112,0.6429
1990,10,3,5,148,0.7672
1990,11,1,1,972,4.1446
1990,11,1,2,348,2.9407
1990,11,1,3,322,3.1401
1990,11,1,4,207,2.5758
1990,11,1,5,275,6.3233
1990,11,2,1,124,8.6130
1990,11,2,2,91,5.8994
1990,11,2,3,105,9.0707
1990,11,2,4,88,7.4353
1990,11,2,5,152,10.5661
1990,11,3,1,46,7.8025
1990,11,3,2,65,4.9135
1990,11,3,3,102,6.4064
1990,11,3,4,112,5.9391
1990,11,3,5,148,7.7314
1990,12,1,1,963,-1.0500
1990,12,1,2,348,0.5511
1990,12,1,3,322,1.0351
1990,12,1,4,207,5.1551
1990,12,1,5,275,1.8072
1990,12,2,1,123,3.3357
1990,12,2,2,91,3.4772
1990,12,2,3,105,5.5441
1990,12,2,4,88,5.6125
1990,12,2,5,152,6.5912
1990,12,3,1,46,3.2512
1990,12,3,2,64,0.4720
1990,12,3,3,102,2.9811
1990,12,3,4,112,3.1153
1990,12,3,5,148,3.1387
1991,1,1,1,951,8.6265
1991,1,1,2,345,7.8197
1991,1,1,3,319,8.0282
1991,1,1,4,206,8.4172
1991,1,1,5,274,13.5400
1991,1,2,1,123,6.6211
1991,1,2,2,91,9.2156
1991,1,2,3,105,7.7645
1991,1,2,4,88,7.4937
1991,1,2,5,151,12.5887
1991,1,3,1,46,7.4011
1991,1,3,2,64,3.9898
1991,1,3,3,102,3.9575
1991,1,3,4,112,3.1800
1991,1,3,5,147,7.0332
1991,2,1,1,938,14.5924
1991,2,1,2,343,10.2016
1991,2,1,3,318,11.6974
1991,2,1,4,206,9.4233
1991,2,1,5,273,14.2303
1991,2,2,1,123,13.2842
1991,2,2,2,91,9.6117
1991,2,2,3,105,9.9848
1991,2,2,4,88,10.8431
1991,2,2,5,150,9.7840
1991,2,3,1,46,5.7143
1991,2,3,2,64,9.0156
1991,2,3,3,102,6.5194
1991,2,3,4,112,7.4744
1991,2,3,5,147,7.0663
1991,3,1,1,927,10.0013
1991,3,1,2,340,5.1159
1991,3,1,3,317,6.5430
1991,3,1,4,206,8.5083
1991,3,1,5,273,9.2291
1991,3,2,1,122,5.2473
1991,3,2,2,91,2.8596
1991,3,2,3,105,6.7322
