year,month,rank_ME,rank_TBIq_12,nstocks,ret_vw
1971,9,2,5,229,0.2250
1971,9,3,1,222,-2.5743
1971,9,3,2,281,-0.1061
1971,9,3,3,261,0.5085
1971,9,3,4,247,0.2130
1971,9,3,5,208,-0.4598
1971,10,1,1,322,-7.3111
1971,10,1,2,269,-5.6577
1971,10,1,3,273,-5.6525
1971,10,1,4,325,-6.5043
1971,10,1,5,445,-5.8816
1971,10,2,1,152,-8.7098
1971,10,2,2,168,-6.6282
1971,10,2,3,186,-4.4849
1971,10,2,4,199,-5.3102
1971,10,2,5,225,-5.4960
1971,10,3,1,213,-6.2210
1971,10,3,2,266,-4.5815
1971,10,3,3,246,-3.8459
1971,10,3,4,239,-2.9902
1971,10,3,5,202,-4.6755
1971,11,1,1,354,-4.6357
1971,11,1,2,291,-3.4050
1971,11,1,3,307,-4.1299
1971,11,1,4,337,-3.5950
1971,11,1,5,469,-4.4741
1971,11,2,1,161,-2.1474
1971,11,2,2,183,-1.5042
1971,11,2,3,196,-2.5688
1971,11,2,4,217,-1.1764
1971,11,2,5,242,-2.6733
1971,11,3,1,226,-1.2907
1971,11,3,2,282,0.1037
1971,11,3,3,268,1.2968
1971,11,3,4,254,0.8135
1971,11,3,5,212,0.1696
1971,12,1,1,363,11.7911
1971,12,1,2,282,13.7289
1971,12,1,3,307,12.8527
1971,12,1,4,339,13.0526
1971,12,1,5,469,14.0484
1971,12,2,1,161,14.0527
1971,12,2,2,187,14.3806
1971,12,2,3,201,12.2316
1971,12,2,4,223,12.4448
1971,12,2,5,239,12.2463
1971,12,3,1,226,9.6096
1971,12,3,2,286,8.8408
1971,12,3,3,270,8.9377
1971,12,3,4,257,9.2949
1971,12,3,5,210,9.2324
1972,1,1,1,343,13.8680
1972,1,1,2,255,12.6301
1972,1,1,3,287,11.2435
1972,1,1,4,326,10.0432
1972,1,1,5,441,12.8170
1972,1,2,1,158,7.9174
1972,1,2,2,178,8.4734
1972,1,2,3,184,6.2593
1972,1,2,4,220,7.3426
1972,1,2,5,230,7.4395
1972,1,3,1,223,1.5198
1972,1,3,2,270,1.8525
1972,1,3,3,255,3.3908
1972,1,3,4,246,2.8415
1972,1,3,5,199,2.3473
1972,2,1,1,366,5.4099
1972,2,1,2,268,3.8237
1972,2,1,3,308,4.0139
1972,2,1,4,351,4.2652
1972,2,1,5,463,4.6154
1972,2,2,1,165,3.1201
1972,2,2,2,188,4.5780
1972,2,2,3,202,4.3342
1972,2,2,4,228,3.4493
1972,2,2,5,239,4.8094
1972,2,3,1,229,3.4000
1972,2,3,2,287,2.8458
1972,2,3,3,266,4.2640
1972,2,3,4,259,4.3752
1972,2,3,5,209,4.6073
1972,3,1,1,367,-0.2074
1972,3,1,2,273,0.8005
1972,3,1,3,314,-0.1344
1972,3,1,4,353,-1.2225
1972,3,1,5,463,-0.3542
1972,3,2,1,163,-0.0235
1972,3,2,2,192,1.2883
1972,3,2,3,201,0.6579
1972,3,2,4,227,0.6177
1972,3,2,5,234,0.4925
1972,3,3,1,230,-2.1403
1972,3,3,2,288,0.8202
1972,3,3,3,263,2.2603
1972,3,3,4,259,1.9672
1972,3,3,5,213,-0.9614
1972,4,1,1,345,-0.9255
1972,4,1,2,257,0.5275
1972,4,1,3,291,1.1837
1972,4,1,4,314,0.0759
1972,4,1,5,435,0.6255
1972,4,2,1,161,0.0485
1972,4,2,2,184,0.1857
1972,4,2,3,196,1.2411
1972,4,2,4,217,2.1607
1972,4,2,5,210,0.1397
1972,4,3,1,213,0.7282
1972,4,3,2,268,0.6003
1972,4,3,3,250,1.6388
1972,4,3,4,239,0.5841
1972,4,3,5,199,-0.3601
1972,5,1,1,382,-3.2345
1972,5,1,2,297,-2.8149
1972,5,1,3,320,-1.6594
1972,5,1,4,358,-1.8090
1972,5,1,5,465,-2.3068
1972,5,2,1,183,-1.8761
1972,5,2,2,206,-0.6272
1972,5,2,3,217,-1.5527
1972,5,2,4,231,-1.9972
1972,5,2,5,230,-2.0689
1972,5,3,1,223,0.9297
1972,5,3,2,304,2.2496
1972,5,3,3,281,3.6087
1972,5,3,4,262,2.0557
1972,5,3,5,226,3.5425
1972,6,1,1,386,-2.7001
1972,6,1,2,307,-2.7811
1972,6,1,3,325,-3.4559
1972,6,1,4,358,-3.7155
1972,6,1,5,471,-3.6853
1972,6,2,1,182,-2.7825
1972,6,2,2,208,-3.4533
1972,6,2,3,221,-4.1828
1972,6,2,4,237,-2.0302
1972,6,2,5,231,-3.9269
1972,6,3,1,224,-2.6566
1972,6,3,2,302,-2.9430
1972,6,3,3,284,-1.3098
1972,6,3,4,260,-0.1591
1972,6,3,5,229,-1.7641
1972,7,1,1,361,-3.1747
1972,7,1,2,287,-2.3261
1972,7,1,3,311,-3.8166
1972,7,1,4,356,-4.6768
1972,7,1,5,421,-4.2793
1972,7,2,1,169,-3.5465
1972,7,2,2,200,-2.9921
1972,7,2,3,209,-2.6622
1972,7,2,4,222,-3.2184
1972,7,2,5,211,-2.6161
1972,7,3,1,206,-1.8445
1972,7,3,2,281,-0.5116
1972,7,3,3,267,1.0586
1972,7,3,4,248,1.1233
1972,7,3,5,206,-0.7871
1972,8,1,1,398,1.6365
1972,8,1,2,318,-1.0551
1972,8,1,3,335,0.4866
1972,8,1,4,380,0.0107
1972,8,1,5,459,-0.9485
1972,8,2,1,188,3.6313
1972,8,2,2,216,1.2353
1972,8,2,3,219,0.2846
1972,8,2,4,240,0.5178
1972,8,2,5,233,1.1612
1972,8,3,1,218,7.8646
1972,8,3,2,299,4.8411
1972,8,3,3,300,1.2719
1972,8,3,4,274,0.6851
1972,8,3,5,221,4.7597
1972,9,1,1,403,-4.2982
1972,9,1,2,319,-5.0902
1972,9,1,3,338,-4.2076
1972,9,1,4,385,-4.1823
1972,9,1,5,453,-4.0103
1972,9,2,1,194,-3.3046
1972,9,2,2,212,-2.8600
1972,9,2,3,228,-2.4173
1972,9,2,4,240,-2.5778
1972,9,2,5,231,-1.9599
1972,9,3,1,220,-2.4308
1972,9,3,2,299,-0.1349
1972,9,3,3,302,-0.9106
1972,9,3,4,274,0.5089
1972,9,3,5,219,-0.6426
1972,10,1,1,387,-2.5984
1972,10,1,2,310,-2.2249
1972,10,1,3,318,-1.6796
1972,10,1,4,371,-2.8471
1972,10,1,5,431,-2.3745
1972,10,2,1,189,-1.0049
1972,10,2,2,202,-1.6591
1972,10,2,3,225,-1.5351
1972,10,2,4,230,-1.6133
1972,10,2,5,222,-2.2955
1972,10,3,1,209,2.0009
1972,10,3,2,291,0.9623
1972,10,3,3,291,0.6293
1972,10,3,4,260,-0.4859
1972,10,3,5,207,1.1223
1972,11,1,1,417,4.5818
1972,11,1,2,325,4.6654
1972,11,1,3,348,4.9822
1972,11,1,4,400,4.5795
1972,11,1,5,467,4.3789
1972,11,2,1,199,7.5000
1972,11,2,2,215,5.2722
1972,11,2,3,239,4.9216
1972,11,2,4,246,4.6555
1972,11,2,5,233,6.4441
1972,11,3,1,216,6.1183
1972,11,3,2,301,5.5931
1972,11,3,3,312,3.6566
1972,11,3,4,277,5.2829
1972,11,3,5,219,4.1274
1972,12,1,1,416,-2.1933
1972,12,1,2,331,-2.8046
1972,12,1,3,355,-1.9778
1972,12,1,4,403,-1.6701
1972,12,1,5,467,-2.5415
1972,12,2,1,194,-0.5699
1972,12,2,2,213,-0.1976
1972,12,2,3,235,-0.1855
1972,12,2,4,243,-0.9239
1972,12,2,5,232,-2.4145
1972,12,3,1,218,1.0266
1972,12,3,2,302,1.6548
1972,12,3,3,311,2.1419
1972,12,3,4,271,2.1955
1972,12,3,5,223,1.0149
1973,1,1,1,403,-2.5750
1973,1,1,2,305,-6.3608
1973,1,1,3,334,-5.1276
1973,1,1,4,394,-5.8143
1973,1,1,5,438,-4.5583
1973,1,2,1,188,-2.6967
1973,1,2,2,201,-5.4462
1973,1,2,3,221,-7.7827
1973,1,2,4,229,-7.7043
1973,1,2,5,218,-7.7894
1973,1,3,1,207,-2.5195
1973,1,3,2,285,-2.1511
1973,1,3,3,298,-1.4105
1973,1,3,4,263,-2.9857
1973,1,3,5,213,-0.5166
1973,2,1,1,428,-8.4743
1973,2,1,2,331,-8.5903
1973,2,1,3,357,-9.2405
1973,2,1,4,416,-9.2312
1973,2,1,5,455,-8.8362
1973,2,2,1,198,-7.2683
1973,2,2,2,216,-9.4763
1973,2,2,3,227,-9.0218
1973,2,2,4,242,-8.9635
1973,2,2,5,231,-9.2416
1973,2,3,1,220,-4.5701
1973,2,3,2,288,-3.6922
1973,2,3,3,315,-3.4619
1973,2,3,4,281,-4.1398
1973,2,3,5,223,-4.1323
1973,3,1,1,432,-1.4300
1973,3,1,2,333,-2.1704
1973,3,1,3,367,-2.8659
1973,3,1,4,414,-3.4585
1973,3,1,5,457,-3.0414
1973,3,2,1,200,-1.8814
1973,3,2,2,219,-2.7541
1973,3,2,3,226,-3.6779
1973,3,2,4,241,-3.9795
1973,3,2,5,235,-3.6020
1973,3,3,1,223,0.2986
1973,3,3,2,292,-1.0187
1973,3,3,3,314,-0.6882
1973,3,3,4,283,-0.8334
1973,3,3,5,220,0.9328
1973,4,1,1,411,-8.6835
1973,4,1,2,303,-7.0980
1973,4,1,3,336,-7.9010
1973,4,1,4,387,-8.1350
1973,4,1,5,439,-6.3998
1973,4,2,1,188,-7.2390
1973,4,2,2,205,-7.5206
1973,4,2,3,202,-8.0557
1973,4,2,4,230,-7.7875
1973,4,2,5,230,-6.4832
1973,4,3,1,214,-4.9248
1973,4,3,2,260,-3.9421
1973,4,3,3,286,-5.7320
1973,4,3,4,261,-5.3367
1973,4,3,5,202,-2.8792
1973,5,1,1,479,-9.5376
1973,5,1,2,361,-8.7204
1973,5,1,3,368,-9.1188
1973,5,1,4,445,-9.2160
1973,5,1,5,505,-9.8171
1973,5,2,1,221,-8.5996
1973,5,2,2,243,-7.7497
1973,5,2,3,237,-8.5145
1973,5,2,4,267,-8.3036
1973,5,2,5,251,-9.5925
1973,5,3,1,253,-1.6943
1973,5,3,2,299,-1.9572
1973,5,3,3,326,-1.4011
1973,5,3,4,290,-2.2246
1973,5,3,5,239,-0.9764
1973,6,1,1,494,-4.7567
1973,6,1,2,368,-4.2739
1973,6,1,3,372,-3.9062
1973,6,1,4,457,-4.1561
1973,6,1,5,520,-2.8919
1973,6,2,1,225,-2.6772
1973,6,2,2,244,-4.2989
1973,6,2,3,247,-4.4711
1973,6,2,4,266,-5.5905
1973,6,2,5,247,-4.1710
1973,6,3,1,251,-0.8391
1973,6,3,2,300,-1.7870
1973,6,3,3,332,-1.0448
1973,6,3,4,292,-1.3958
1973,6,3,5,240,0.3109
1973,7,1,1,454,14.8260
1973,7,1,2,348,14.4906
1973,7,1,3,340,15.1363
1973,7,1,4,444,15.8068
1973,7,1,5,501,12.7397
1973,7,2,1,210,12.4742
1973,7,2,2,236,11.6133
1973,7,2,3,229,13.5089
1973,7,2,4,250,12.8904
1973,7,2,5,239,13.4402
1973,7,3,1,233,6.3183
1973,7,3,2,276,6.3806
1973,7,3,3,319,5.0099
1973,7,3,4,274,6.5396
1973,7,3,5,226,1.8039
1973,8,1,1,487,-5.3582
1973,8,1,2,388,-5.8857
1973,8,1,3,383,-6.4911
1973,8,1,4,490,-7.5182
1973,8,1,5,543,-6.8949
1973,8,2,1,227,-1.7424
1973,8,2,2,254,-4.0236
1973,8,2,3,245,-3.9080
1973,8,2,4,264,-2.8088
1973,8,2,5,257,-3.7958
1973,8,3,1,269,-1.9253
1973,8,3,2,294,-3.6283
1973,8,3,3,341,-3.5375
1973,8,3,4,297,-3.3729
1973,8,3,5,242,-3.1994
1973,9,1,1,497,10.9133
1973,9,1,2,398,9.3587
1973,9,1,3,386,9.7587
1973,9,1,4,496,9.1626
1973,9,1,5,550,9.0361
1973,9,2,1,229,12.6785
1973,9,2,2,255,11.5986
1973,9,2,3,249,11.0576
1973,9,2,4,269,12.5464
1973,9,2,5,262,10.4591
1973,9,3,1,270,9.2896
1973,9,3,2,298,6.7612
1973,9,3,3,342,1.3527
1973,9,3,4,298,3.1767
1973,9,3,5,242,4.3776
1973,10,1,1,483,4.5432
1973,10,1,2,382,0.8289
1973,10,1,3,376,-1.6403
1973,10,1,4,485,-2.1461
1973,10,1,5,526,-0.3849
1973,10,2,1,218,4.2413
1973,10,2,2,248,0.7533
1973,10,2,3,242,-0.9185
1973,10,2,4,256,-1.3837
1973,10,2,5,254,-1.0518
1973,10,3,1,263,5.5735
1973,10,3,2,289,0.2253
1973,10,3,3,326,0.2798
1973,10,3,4,276,-1.8630
1973,10,3,5,230,-1.5523
1973,11,1,1,508,-17.9436
1973,11,1,2,420,-19.6256
1973,11,1,3,405,-20.0791
1973,11,1,4,516,-20.5977
1973,11,1,5,560,-21.9824
1973,11,2,1,235,-15.5563
1973,11,2,2,260,-17.7512
1973,11,2,3,259,-20.8477
1973,11,2,4,269,-21.0023
1973,11,2,5,268,-21.3478
1973,11,3,1,274,-8.8412
1973,11,3,2,308,-11.7508
1973,11,3,3,336,-11.8894
1973,11,3,4,289,-15.4993
1973,11,3,5,242,-9.7108
1973,12,1,1,509,-1.1470
1973,12,1,2,425,-4.2490
1973,12,1,3,409,-3.1152
1973,12,1,4,520,-5.1271
1973,12,1,5,571,-4.5149
1973,12,2,1,249,1.5455
1973,12,2,2,259,0.0553
1973,12,2,3,260,-1.0803
1973,12,2,4,270,-1.7557
1973,12,2,5,270,-2.3024
1973,12,3,1,281,6.2181
1973,12,3,2,308,3.1785
1973,12,3,3,338,-1.3738
1973,12,3,4,292,-2.1487
1973,12,3,5,242,1.8699
1974,1,1,1,485,16.1054
1974,1,1,2,411,14.2584
1974,1,1,3,389,13.7185
1974,1,1,4,492,14.3637
1974,1,1,5,564,17.4145
1974,1,2,1,248,7.7484
1974,1,2,2,249,10.3184
1974,1,2,3,257,9.8627
1974,1,2,4,260,8.5127
1974,1,2,5,261,10.1185
1974,1,3,1,279,-2.7640
1974,1,3,2,299,-1.0298
1974,1,3,3,324,-0.2165
1974,1,3,4,284,2.0859
1974,1,3,5,228,-2.5715
1974,2,1,1,502,-1.7950
1974,2,1,2,431,-0.5063
1974,2,1,3,411,-0.3526
1974,2,1,4,528,0.5366
1974,2,1,5,599,-2.0334
1974,2,2,1,260,1.0581
1974,2,2,2,267,1.0117
1974,2,2,3,269,1.7265
1974,2,2,4,273,0.1859
1974,2,2,5,276,1.0196
1974,2,3,1,286,1.4321
1974,2,3,2,319,0.5217
1974,2,3,3,343,-0.2619
1974,2,3,4,290,-0.1789
1974,2,3,5,238,-1.8482
1974,3,1,1,502,0.4269
1974,3,1,2,432,0.5164
1974,3,1,3,413,2.5883
1974,3,1,4,536,2.0372
1974,3,1,5,609,1.6844
1974,3,2,1,260,-2.0473
1974,3,2,2,266,-0.2995
1974,3,2,3,268,-0.2011
1974,3,2,4,277,0.1255
1974,3,2,5,268,-0.1913
1974,3,3,1,287,-3.3270
1974,3,3,2,320,-2.6868
1974,3,3,3,340,-1.1660
1974,3,3,4,289,-1.0573
1974,3,3,5,239,-1.5798
1974,4,1,1,480,-6.2564
1974,4,1,2,396,-5.3663
1974,4,1,3,384,-3.9532
1974,4,1,4,512,-4.6944
1974,4,1,5,591,-5.1426
1974,4,2,1,253,-6.5601
1974,4,2,2,244,-5.0528
1974,4,2,3,256,-4.3569
1974,4,2,4,257,-4.8750
1974,4,2,5,254,-4.4739
1974,4,3,1,271,-3.9893
1974,4,3,2,308,-3.6655
1974,4,3,3,313,-2.2400
1974,4,3,4,276,-3.0426
1974,4,3,5,226,-4.6536
1974,5,1,1,508,-8.9488
1974,5,1,2,432,-7.4700
1974,5,1,3,424,-7.1891
1974,5,1,4,536,-6.8259
1974,5,1,5,634,-7.2320
1974,5,2,1,274,-8.9861
1974,5,2,2,267,-6.9625
1974,5,2,3,272,-6.2804
1974,5,2,4,272,-6.4487
1974,5,2,5,276,-7.2850
1974,5,3,1,286,-7.2550
1974,5,3,2,339,-2.1155
1974,5,3,3,338,-2.4359
1974,5,3,4,305,0.2223
1974,5,3,5,249,-1.9402
1974,6,1,1,512,-2.0286
1974,6,1,2,433,-3.7729
1974,6,1,3,433,-3.3329
1974,6,1,4,536,-2.1263
1974,6,1,5,637,-2.2134
1974,6,2,1,273,-2.5121
1974,6,2,2,260,-1.1951
1974,6,2,3,269,-1.1701
1974,6,2,4,272,-1.8702
1974,6,2,5,288,-2.2015
1974,6,3,1,285,-1.9931
1974,6,3,2,337,-0.6469
1974,6,3,3,336,-0.6910
1974,6,3,4,306,-1.9683
1974,6,3,5,252,-1.9081
1974,7,1,1,473,-3.9524
1974,7,1,2,386,-3.2926
1974,7,1,3,397,-2.8588
1974,7,1,4,496,-5.3185
1974,7,1,5,608,-5.1414
1974,7,2,1,251,-3.2572
1974,7,2,2,238,-2.4183
1974,7,2,3,235,-3.5893
1974,7,2,4,255,-4.3879
1974,7,2,5,276,-4.3585
1974,7,3,1,264,-4.3457
1974,7,3,2,306,-9.2759
1974,7,3,3,314,-8.8139
1974,7,3,4,287,-11.2827
1974,7,3,5,223,-6.2180
1974,8,1,1,498,-7.3359
1974,8,1,2,407,-7.3786
1974,8,1,3,434,-7.6471
1974,8,1,4,526,-7.1545
1974,8,1,5,632,-7.0671
1974,8,2,1,271,-6.5354
1974,8,2,2,254,-7.1147
1974,8,2,3,260,-8.6883
1974,8,2,4,273,-8.3151
1974,8,2,5,286,-7.9885
1974,8,3,1,277,-8.5291
1974,8,3,2,328,-7.4374
1974,8,3,3,339,-9.0412
1974,8,3,4,305,-9.5542
1974,8,3,5,238,-9.1149
1974,9,1,1,489,-9.8996
1974,9,1,2,400,-7.8416
1974,9,1,3,433,-7.7921
1974,9,1,4,538,-8.1699
1974,9,1,5,635,-8.2785
1974,9,2,1,271,-9.8146
1974,9,2,2,255,-9.4820
1974,9,2,3,262,-9.8683
1974,9,2,4,276,-8.9623
1974,9,2,5,285,-10.6787
1974,9,3,1,278,-10.2408
1974,9,3,2,336,-10.6193
1974,9,3,3,339,-14.9983
1974,9,3,4,305,-13.5066
1974,9,3,5,236,-12.8071
1974,10,1,1,469,13.0577
1974,10,1,2,370,6.7342
1974,10,1,3,402,7.4749
1974,10,1,4,510,9.9009
1974,10,1,5,607,6.7417
1974,10,2,1,255,14.3428
1974,10,2,2,238,10.4631
1974,10,2,3,249,7.1017
1974,10,2,4,277,9.5535
1974,10,2,5,270,9.1162
1974,10,3,1,268,20.7068
1974,10,3,2,325,15.3940
1974,10,3,3,322,18.4399
1974,10,3,4,294,17.7026
1974,10,3,5,223,15.7640
1974,11,1,1,492,-6.4940
1974,11,1,2,389,-5.1691
1974,11,1,3,419,-4.7514
1974,11,1,4,536,-4.2474
1974,11,1,5,630,-5.9009
1974,11,2,1,271,-2.0795
1974,11,2,2,249,-5.1195
1974,11,2,3,257,-5.2946
1974,11,2,4,296,-4.7049
1974,11,2,5,278,-6.1726
1974,11,3,1,277,-2.0608
1974,11,3,2,342,-4.4722
1974,11,3,3,336,-5.6467
1974,11,3,4,296,-3.6610
1974,11,3,5,236,-5.2984
1974,12,1,1,495,-9.2220
1974,12,1,2,395,-9.2820
1974,12,1,3,416,-7.9256
1974,12,1,4,530,-8.0673
1974,12,1,5,631,-7.8127
1974,12,2,1,274,-6.9380
1974,12,2,2,252,-5.2933
1974,12,2,3,264,-6.5745
1974,12,2,4,297,-5.9849
1974,12,2,5,284,-6.2014
1974,12,3,1,279,-2.3296
1974,12,3,2,343,-1.5501
1974,12,3,3,343,-3.4108
1974,12,3,4,296,-3.3266
1974,12,3,5,234,-1.7893
1975,1,1,1,479,32.2652
1975,1,1,2,360,31.3629
1975,1,1,3,393,31.0918
1975,1,1,4,504,29.2615
1975,1,1,5,608,32.1234
1975,1,2,1,258,22.8755
1975,1,2,2,236,24.6179
1975,1,2,3,246,26.5008
1975,1,2,4,288,26.8671
1975,1,2,5,271,29.5283
1975,1,3,1,264,9.7421
1975,1,3,2,321,11.2476
1975,1,3,3,330,11.6078
1975,1,3,4,283,13.9009
1975,1,3,5,219,16.8248
1975,2,1,1,502,4.9968
1975,2,1,2,375,5.3833
1975,2,1,3,407,4.8605
1975,2,1,4,534,3.7101
1975,2,1,5,633,4.6609
1975,2,2,1,267,3.5720
1975,2,2,2,251,4.8418
1975,2,2,3,260,6.1068
1975,2,2,4,304,5.6933
1975,2,2,5,281,6.7610
1975,2,3,1,287,4.6568
1975,2,3,2,337,6.4348
1975,2,3,3,350,9.6451
1975,2,3,4,303,9.0590
1975,2,3,5,236,5.8480
1975,3,1,1,502,8.9295
1975,3,1,2,374,8.8614
1975,3,1,3,407,11.2563
1975,3,1,4,537,10.6189
1975,3,1,5,629,10.3679
1975,3,2,1,267,4.8312
1975,3,2,2,249,7.3713
1975,3,2,3,266,7.5354
1975,3,2,4,309,8.8925
1975,3,2,5,283,8.8912
1975,3,3,1,284,4.1588
1975,3,3,2,341,3.1368
1975,3,3,3,349,3.0235
1975,3,3,4,301,5.0760
1975,3,3,5,237,1.3935
1975,4,1,1,482,3.4481
1975,4,1,2,343,5.0657
1975,4,1,3,378,3.9152
1975,4,1,4,501,4.7129
1975,4,1,5,604,4.6096
1975,4,2,1,248,4.8277
1975,4,2,2,230,4.9412
1975,4,2,3,250,4.4823
1975,4,2,4,296,5.6247
1975,4,2,5,256,5.5543
1975,4,3,1,265,4.7950
1975,4,3,2,321,4.9982
1975,4,3,3,335,5.6737
1975,4,3,4,286,5.1512
1975,4,3,5,225,7.5694
1975,5,1,1,516,10.0281
1975,5,1,2,378,9.3365
1975,5,1,3,409,7.4455
1975,5,1,4,530,8.3209
1975,5,1,5,621,7.6119
1975,5,2,1,273,10.3420
1975,5,2,2,246,9.2729
1975,5,2,3,256,6.3947
1975,5,2,4,305,7.4396
1975,5,2,5,273,6.6207
1975,5,3,1,286,6.2790
1975,5,3,2,357,3.5312
1975,5,3,3,356,4.3968
1975,5,3,4,303,5.4167
1975,5,3,5,249,7.6196
1975,6,1,1,524,9.8582
1975,6,1,2,377,6.5435
1975,6,1,3,414,8.9519
1975,6,1,4,536,8.3851
1975,6,1,5,623,8.8034
1975,6,2,1,271,5.3670
1975,6,2,2,246,6.6699
1975,6,2,3,259,7.1839
1975,6,2,4,306,5.7920
1975,6,2,5,276,6.7188
1975,6,3,1,283,5.0812
1975,6,3,2,351,5.9275
1975,6,3,3,354,2.9467
1975,6,3,4,304,4.3752
1975,6,3,5,248,4.8693
1975,7,1,1,485,-3.0019
1975,7,1,2,334,-1.9310
1975,7,1,3,369,-1.1506
1975,7,1,4,497,-2.1752
1975,7,1,5,573,-1.3237
1975,7,2,1,263,-3.6162
1975,7,2,2,210,-4.4957
1975,7,2,3,236,-4.1648
1975,7,2,4,281,-3.0092
1975,7,2,5,245,-3.7593
1975,7,3,1,265,-6.3292
1975,7,3,2,330,-5.6374
1975,7,3,3,323,-7.5035
1975,7,3,4,271,-7.4309
1975,7,3,5,220,-5.9129
1975,8,1,1,513,-6.8632
1975,8,1,2,355,-5.7520
1975,8,1,3,398,-6.1007
1975,8,1,4,512,-5.8652
1975,8,1,5,579,-6.8777
1975,8,2,1,275,-5.0794
1975,8,2,2,232,-3.7359
1975,8,2,3,255,-4.1267
1975,8,2,4,295,-4.3252
1975,8,2,5,253,-5.6135
1975,8,3,1,290,-1.4927
1975,8,3,2,349,-1.8926
1975,8,3,3,341,-1.6046
1975,8,3,4,284,-2.4280
1975,8,3,5,236,-0.8564
1975,9,1,1,518,-2.9635
1975,9,1,2,350,-1.9448
1975,9,1,3,397,-4.0005
1975,9,1,4,516,-3.5853
1975,9,1,5,574,-3.4430
1975,9,2,1,269,-3.7753
1975,9,2,2,238,-2.7824
1975,9,2,3,258,-3.3718
1975,9,2,4,296,-3.3528
1975,9,2,5,254,-3.9730
1975,9,3,1,288,-5.3364
1975,9,3,2,351,-3.7580
1975,9,3,3,344,-3.0829
1975,9,3,4,279,-4.3557
1975,9,3,5,237,-1.9481
1975,10,1,1,490,0.4904
1975,10,1,2,321,2.0652
1975,10,1,3,365,3.2053
1975,10,1,4,488,2.8866
1975,10,1,5,548,0.6065
1975,10,2,1,260,0.5016
1975,10,2,2,220,2.8156
1975,10,2,3,252,4.1535
1975,10,2,4,276,4.0716
1975,10,2,5,252,3.1063
1975,10,3,1,268,4.8989
1975,10,3,2,329,6.1539
1975,10,3,3,321,8.5249
1975,10,3,4,269,7.7875
1975,10,3,5,225,3.1188
1975,11,1,1,524,1.2047
1975,11,1,2,353,3.0995
1975,11,1,3,399,4.4090
1975,11,1,4,514,3.9576
1975,11,1,5,577,4.4520
1975,11,2,1,266,0.8055
1975,11,2,2,234,2.1630
1975,11,2,3,267,3.9062
1975,11,2,4,298,4.7277
1975,11,2,5,272,4.8483
1975,11,3,1,282,2.3155
1975,11,3,2,347,3.2138
1975,11,3,3,346,4.4806
1975,11,3,4,296,3.3192
1975,11,3,5,241,-0.2007
1975,12,1,1,526,-1.6003
1975,12,1,2,349,-1.7527
1975,12,1,3,406,-2.3863
1975,12,1,4,508,-2.1332
1975,12,1,5,577,-1.4321
1975,12,2,1,267,-0.6064
1975,12,2,2,241,-1.3517
1975,12,2,3,266,-0.5568
1975,12,2,4,300,-2.2264
1975,12,2,5,272,-1.9313
1975,12,3,1,278,-0.7678
1975,12,3,2,343,-1.7363
1975,12,3,3,346,-1.6347
1975,12,3,4,299,-2.4262
1975,12,3,5,242,-0.0360
1976,1,1,1,453,23.6648
1976,1,1,2,302,21.3171
1976,1,1,3,360,24.1619
1976,1,1,4,451,24.3064
1976,1,1,5,521,23.7253
1976,1,2,1,255,18.9149
1976,1,2,2,225,19.3886
1976,1,2,3,248,20.2733
1976,1,2,4,275,19.8920
1976,1,2,5,251,19.6576
1976,1,3,1,258,14.8957
1976,1,3,2,328,13.0358
1976,1,3,3,335,12.2395
1976,1,3,4,281,11.6556
1976,1,3,5,229,10.3409
1976,2,1,1,477,13.1043
1976,2,1,2,325,12.0455
1976,2,1,3,382,11.4219
1976,2,1,4,473,11.4039
1976,2,1,5,542,12.2859
1976,2,2,1,266,6.8928
1976,2,2,2,237,6.0920
1976,2,2,3,264,7.7744
1976,2,2,4,290,7.1990
1976,2,2,5,269,7.4050
1976,2,3,1,261,1.4824
1976,2,3,2,348,0.5671
1976,2,3,3,355,-0.7911
1976,2,3,4,295,-0.1685
1976,2,3,5,258,-1.4316
1976,3,1,1,495,1.3238
1976,3,1,2,338,1.5640
1976,3,1,3,396,2.2998
1976,3,1,4,480,0.6394
1976,3,1,5,561,2.2278
1976,3,2,1,265,1.2062
1976,3,2,2,235,1.0681
1976,3,2,3,263,-0.3324
1976,3,2,4,288,1.3409
1976,3,2,5,268,2.8866
1976,3,3,1,256,2.6848
1976,3,3,2,351,2.4834
1976,3,3,3,350,3.3787
1976,3,3,4,297,1.0669
1976,3,3,5,257,3.8569
1976,4,1,1,466,-2.0674
1976,4,1,2,310,-2.5351
1976,4,1,3,362,-1.8849
1976,4,1,4,450,-1.8720
1976,4,1,5,517,-2.1270
1976,4,2,1,254,0.4221
1976,4,2,2,218,0.1027
1976,4,2,3,238,-1.1648
1976,4,2,4,269,-2.1056
1976,4,2,5,252,-2.0103
1976,4,3,1,235,-0.0729
1976,4,3,2,328,-0.2236
1976,4,3,3,322,-3.0181
1976,4,3,4,274,-1.6774
1976,4,3,5,238,0.1358
1976,5,1,1,529,-2.1303
1976,5,1,2,356,-3.4244
1976,5,1,3,391,-3.8873
1976,5,1,4,480,-2.9320
1976,5,1,5,544,-2.7102
1976,5,2,1,266,0.8377
1976,5,2,2,230,-0.8722
1976,5,2,3,260,-1.5577
1976,5,2,4,287,-2.5485
1976,5,2,5,271,-1.7830
1976,5,3,1,248,-0.3916
1976,5,3,2,351,-1.4396
