year,month,rank_ME,rank_GPA,nstocks,ret_vw
1987,2,1,5,545,9.9481
1987,2,2,1,107,5.7670
1987,2,2,2,96,6.3581
1987,2,2,3,127,7.3787
1987,2,2,4,156,8.9504
1987,2,2,5,175,9.3395
1987,2,3,1,125,1.8001
1987,2,3,2,129,2.3341
1987,2,3,3,113,2.1248
1987,2,3,4,115,5.5372
1987,2,3,5,147,8.8301
1987,3,1,1,571,5.0643
1987,3,1,2,376,3.2817
1987,3,1,3,480,2.9058
1987,3,1,4,466,0.4439
1987,3,1,5,545,3.5895
1987,3,2,1,107,4.4247
1987,3,2,2,96,4.1757
1987,3,2,3,127,1.7740
1987,3,2,4,155,1.6918
1987,3,2,5,175,0.1480
1987,3,3,1,125,-1.0571
1987,3,3,2,128,3.0505
1987,3,3,3,113,6.4084
1987,3,3,4,114,1.8009
1987,3,3,5,147,2.1095
1987,4,1,1,563,-1.2967
1987,4,1,2,372,-2.0707
1987,4,1,3,477,-2.0566
1987,4,1,4,459,-1.9686
1987,4,1,5,542,-2.8678
1987,4,2,1,107,-4.0786
1987,4,2,2,96,-2.9395
1987,4,2,3,127,-2.9962
1987,4,2,4,155,-3.1599
1987,4,2,5,174,-2.1547
1987,4,3,1,125,-2.6012
1987,4,3,2,127,-0.9479
1987,4,3,3,113,0.0787
1987,4,3,4,114,-0.1434
1987,4,3,5,147,-0.7044
1987,5,1,1,560,0.2831
1987,5,1,2,369,0.2310
1987,5,1,3,476,-0.3541
1987,5,1,4,457,1.4525
1987,5,1,5,535,-0.5151
1987,5,2,1,106,0.6426
1987,5,2,2,96,0.1973
1987,5,2,3,127,-0.1693
1987,5,2,4,155,0.6055
1987,5,2,5,172,0.9780
1987,5,3,1,125,-0.3360
1987,5,3,2,126,0.6923
1987,5,3,3,113,0.6906
1987,5,3,4,113,0.7695
1987,5,3,5,147,1.9125
1987,6,1,1,556,0.8585
1987,6,1,2,368,2.1232
1987,6,1,3,473,1.7084
1987,6,1,4,456,2.0891
1987,6,1,5,534,1.7934
1987,6,2,1,106,1.9860
1987,6,2,2,96,2.1774
1987,6,2,3,125,3.5545
1987,6,2,4,155,2.5058
1987,6,2,5,171,3.2126
1987,6,3,1,125,2.9685
1987,6,3,2,126,4.2863
1987,6,3,3,113,5.4388
1987,6,3,4,113,4.7368
1987,6,3,5,147,5.1395
1987,7,1,1,687,2.9996
1987,7,1,2,427,3.6639
1987,7,1,3,531,1.5630
1987,7,1,4,534,2.6865
1987,7,1,5,624,4.3815
1987,7,2,1,106,3.9636
1987,7,2,2,105,5.9159
1987,7,2,3,145,2.9667
1987,7,2,4,150,2.8800
1987,7,2,5,169,4.4355
1987,7,3,1,122,3.6784
1987,7,3,2,130,3.5715
1987,7,3,3,118,5.7768
1987,7,3,4,118,6.1941
1987,7,3,5,152,4.3452
1987,8,1,1,682,-1.1587
1987,8,1,2,426,0.8246
1987,8,1,3,524,1.1824
1987,8,1,4,529,3.5766
1987,8,1,5,621,3.8055
1987,8,2,1,106,2.3699
1987,8,2,2,105,1.2492
1987,8,2,3,142,4.8893
1987,8,2,4,149,4.9289
1987,8,2,5,168,3.6443
1987,8,3,1,122,2.2343
1987,8,3,2,130,2.2300
1987,8,3,3,116,3.6292
1987,8,3,4,118,6.1617
1987,8,3,5,152,4.2859
1987,9,1,1,676,-2.4167
1987,9,1,2,422,-1.3833
1987,9,1,3,520,-1.2672
1987,9,1,4,525,-0.1727
1987,9,1,5,619,-0.2389
1987,9,2,1,106,-3.1715
1987,9,2,2,105,-1.3213
1987,9,2,3,138,-0.5736
1987,9,2,4,149,-1.6048
1987,9,2,5,164,-2.8949
1987,9,3,1,120,-2.3370
1987,9,3,2,130,-0.6401
1987,9,3,3,116,-1.8552
1987,9,3,4,118,-1.0705
1987,9,3,5,151,-4.2993
1987,10,1,1,671,-31.6802
1987,10,1,2,417,-29.5789
1987,10,1,3,516,-31.0915
1987,10,1,4,525,-31.7783
1987,10,1,5,611,-31.8319
1987,10,2,1,103,-27.6700
1987,10,2,2,105,-27.7880
1987,10,2,3,138,-31.7630
1987,10,2,4,145,-31.5853
1987,10,2,5,162,-30.4721
1987,10,3,1,120,-18.4045
1987,10,3,2,129,-18.4816
1987,10,3,3,116,-23.5030
1987,10,3,4,118,-23.4888
1987,10,3,5,150,-21.3709
1987,11,1,1,662,-6.0479
1987,11,1,2,415,-4.7093
1987,11,1,3,511,-6.6859
1987,11,1,4,522,-5.4133
1987,11,1,5,600,-5.4212
1987,11,2,1,103,-2.5597
1987,11,2,2,104,-1.2401
1987,11,2,3,136,-5.0527
1987,11,2,4,145,-4.4032
1987,11,2,5,161,-6.6703
1987,11,3,1,120,-3.8354
1987,11,3,2,128,-5.9760
1987,11,3,3,115,-8.4193
1987,11,3,4,118,-9.4558
1987,11,3,5,149,-8.7565
1987,12,1,1,650,1.9629
1987,12,1,2,413,3.7373
1987,12,1,3,509,6.4520
1987,12,1,4,514,6.1221
1987,12,1,5,591,6.4909
1987,12,2,1,105,5.7054
1987,12,2,2,104,6.0011
1987,12,2,3,135,10.0980
1987,12,2,4,144,12.0240
1987,12,2,5,159,15.1235
1987,12,3,1,120,4.0066
1987,12,3,2,127,6.3336
1987,12,3,3,115,9.2197
1987,12,3,4,117,9.9553
1987,12,3,5,149,7.8824
1988,1,1,1,638,7.7763
1988,1,1,2,410,6.8399
1988,1,1,3,507,5.4913
1988,1,1,4,508,3.7705
1988,1,1,5,585,4.7469
1988,1,2,1,105,3.7955
1988,1,2,2,103,4.7395
1988,1,2,3,130,2.4877
1988,1,2,4,144,1.6464
1988,1,2,5,158,0.6295
1988,1,3,1,120,6.6338
1988,1,3,2,127,5.5733
1988,1,3,3,115,3.7855
1988,1,3,4,117,1.7355
1988,1,3,5,148,2.5500
1988,2,1,1,631,5.8928
1988,2,1,2,404,6.9735
1988,2,1,3,501,7.3336
1988,2,1,4,504,9.3518
1988,2,1,5,582,8.4592
1988,2,2,1,105,5.6751
1988,2,2,2,102,6.5868
1988,2,2,3,128,10.0843
1988,2,2,4,143,11.5210
1988,2,2,5,156,11.1007
1988,2,3,1,120,2.5650
1988,2,3,2,126,4.0873
1988,2,3,3,115,5.4105
1988,2,3,4,117,5.6836
1988,2,3,5,148,6.2375
1988,3,1,1,619,3.1412
1988,3,1,2,399,4.3621
1988,3,1,3,495,6.0884
1988,3,1,4,502,6.9413
1988,3,1,5,574,5.7521
1988,3,2,1,104,1.6746
1988,3,2,2,101,1.7152
1988,3,2,3,128,3.8948
1988,3,2,4,144,3.6369
1988,3,2,5,155,4.8968
1988,3,3,1,120,-1.7200
1988,3,3,2,126,-0.5104
1988,3,3,3,115,-2.5771
1988,3,3,4,117,-3.8946
1988,3,3,5,148,-3.5309
1988,4,1,1,609,1.7987
1988,4,1,2,393,3.4489
1988,4,1,3,493,1.2155
1988,4,1,4,495,2.3033
1988,4,1,5,573,2.1810
1988,4,2,1,104,0.9664
1988,4,2,2,100,3.2957
1988,4,2,3,127,0.8709
1988,4,2,4,142,2.9136
1988,4,2,5,154,1.8364
1988,4,3,1,120,0.4687
1988,4,3,2,126,0.9851
1988,4,3,3,114,3.0423
1988,4,3,4,117,-0.1926
1988,4,3,5,146,0.4760
1988,5,1,1,604,-2.5236
1988,5,1,2,391,-2.1790
1988,5,1,3,485,-1.3171
1988,5,1,4,491,-2.3506
1988,5,1,5,572,-2.6287
1988,5,2,1,104,-0.0600
1988,5,2,2,99,-1.3291
1988,5,2,3,127,-1.7612
1988,5,2,4,140,-2.1898
1988,5,2,5,153,-1.8212
1988,5,3,1,120,1.0833
1988,5,3,2,125,1.6500
1988,5,3,3,113,-0.2306
1988,5,3,4,117,-0.0651
1988,5,3,5,146,-0.4728
1988,6,1,1,592,4.5119
1988,6,1,2,384,6.0320
1988,6,1,3,477,5.6512
1988,6,1,4,485,7.9466
1988,6,1,5,567,7.2706
1988,6,2,1,102,3.8559
1988,6,2,2,99,5.2829
1988,6,2,3,127,9.5006
1988,6,2,4,139,8.2951
1988,6,2,5,151,10.0482
1988,6,3,1,120,5.0465
1988,6,3,2,125,2.5409
1988,6,3,3,112,5.6962
1988,6,3,4,116,5.5025
1988,6,3,5,146,5.2849
1988,7,1,1,642,-1.1258
1988,7,1,2,389,0.5627
1988,7,1,3,612,0.3524
1988,7,1,4,549,-0.7969
1988,7,1,5,666,-0.6286
1988,7,2,1,121,-0.7305
1988,7,2,2,116,0.7994
1988,7,2,3,146,-1.8606
1988,7,2,4,155,-1.0401
1988,7,2,5,180,-3.2590
1988,7,3,1,130,-0.2958
1988,7,3,2,130,0.3576
1988,7,3,3,107,-1.7522
1988,7,3,4,128,-2.1446
1988,7,3,5,157,-0.6410
1988,8,1,1,635,-3.6082
1988,8,1,2,388,-2.7960
1988,8,1,3,607,-3.3633
1988,8,1,4,543,-1.3374
1988,8,1,5,656,-1.6507
1988,8,2,1,121,-2.5033
1988,8,2,2,114,-3.1798
1988,8,2,3,145,-3.1502
1988,8,2,4,154,-3.3460
1988,8,2,5,180,-2.3512
1988,8,3,1,130,-1.7801
1988,8,3,2,130,-2.1972
1988,8,3,3,107,-4.3576
1988,8,3,4,127,-4.3317
1988,8,3,5,156,-2.8483
1988,9,1,1,630,1.2033
1988,9,1,2,385,0.7130
1988,9,1,3,600,2.1138
1988,9,1,4,534,2.7002
1988,9,1,5,652,3.8026
1988,9,2,1,119,2.6405
1988,9,2,2,113,2.5574
1988,9,2,3,143,2.9133
1988,9,2,4,152,2.4961
1988,9,2,5,177,3.3020
1988,9,3,1,130,4.7640
1988,9,3,2,130,2.2201
1988,9,3,3,107,3.8038
1988,9,3,4,127,4.7750
1988,9,3,5,155,5.4206
1988,10,1,1,619,-2.7051
1988,10,1,2,382,-1.8040
1988,10,1,3,592,-1.6178
1988,10,1,4,530,-1.3972
1988,10,1,5,647,-1.7095
1988,10,2,1,119,-0.2226
1988,10,2,2,111,-0.2770
1988,10,2,3,142,-0.8907
1988,10,2,4,149,-0.9505
1988,10,2,5,175,-0.7265
1988,10,3,1,130,2.6905
1988,10,3,2,129,2.4568
1988,10,3,3,107,1.2253
1988,10,3,4,127,3.8320
1988,10,3,5,155,2.4659
1988,11,1,1,613,-4.7392
1988,11,1,2,380,-3.9090
1988,11,1,3,587,-4.5750
1988,11,1,4,523,-3.8283
1988,11,1,5,641,-3.7035
1988,11,2,1,119,-1.7819
1988,11,2,2,111,-0.6057
1988,11,2,3,141,-3.7974
1988,11,2,4,147,-3.1124
1988,11,2,5,174,-3.4761
1988,11,3,1,128,-0.6875
1988,11,3,2,129,-0.8916
1988,11,3,3,106,-0.9668
1988,11,3,4,127,-2.0937
1988,11,3,5,154,-1.7192
1988,12,1,1,606,2.4884
1988,12,1,2,372,3.3923
1988,12,1,3,580,4.2659
1988,12,1,4,519,3.4787
1988,12,1,5,635,4.2205
1988,12,2,1,119,3.9967
1988,12,2,2,108,3.2098
1988,12,2,3,141,5.4047
1988,12,2,4,146,6.2889
1988,12,2,5,172,4.1778
1988,12,3,1,128,1.8377
1988,12,3,2,129,1.4146
1988,12,3,3,105,2.5573
1988,12,3,4,125,2.7722
1988,12,3,5,154,2.4357
1989,1,1,1,592,5.8273
1989,1,1,2,370,4.7412
1989,1,1,3,576,4.1840
1989,1,1,4,512,4.7585
1989,1,1,5,622,6.8937
1989,1,2,1,119,6.7017
1989,1,2,2,108,5.9646
1989,1,2,3,140,4.9215
1989,1,2,4,146,3.9356
1989,1,2,5,169,2.8442
1989,1,3,1,127,5.2886
1989,1,3,2,129,6.7384
1989,1,3,3,105,7.4007
1989,1,3,4,124,6.3421
1989,1,3,5,152,7.2677
1989,2,1,1,582,-1.0310
1989,2,1,2,367,1.5641
1989,2,1,3,574,0.8056
1989,2,1,4,506,-0.2445
1989,2,1,5,618,1.4203
1989,2,2,1,119,1.7961
1989,2,2,2,107,1.8482
1989,2,2,3,139,0.0639
1989,2,2,4,145,1.1044
1989,2,2,5,169,0.2823
1989,2,3,1,126,-1.3553
1989,2,3,2,128,-2.2051
1989,2,3,3,105,-2.6249
1989,2,3,4,122,-2.4352
1989,2,3,5,152,-2.4283
1989,3,1,1,574,1.4648
1989,3,1,2,363,2.4388
1989,3,1,3,567,2.5913
1989,3,1,4,503,3.0426
1989,3,1,5,612,4.1178
1989,3,2,1,119,2.9659
1989,3,2,2,107,2.5075
1989,3,2,3,138,3.3326
1989,3,2,4,143,2.6954
1989,3,2,5,168,2.9915
1989,3,3,1,126,1.6149
1989,3,3,2,128,2.3184
1989,3,3,3,105,2.3536
1989,3,3,4,122,-0.0968
1989,3,3,5,152,2.5837
1989,4,1,1,570,2.7690
1989,4,1,2,360,3.6019
1989,4,1,3,560,4.1398
1989,4,1,4,500,1.9126
1989,4,1,5,601,4.2648
1989,4,2,1,118,5.5610
1989,4,2,2,105,4.5643
1989,4,2,3,138,4.0795
1989,4,2,4,142,5.6603
1989,4,2,5,167,5.0600
1989,4,3,1,125,5.5020
1989,4,3,2,127,4.6986
1989,4,3,3,105,5.3224
1989,4,3,4,122,5.4185
1989,4,3,5,152,5.7077
1989,5,1,1,559,1.4749
1989,5,1,2,360,2.2519
1989,5,1,3,559,4.6590
1989,5,1,4,495,3.0956
1989,5,1,5,598,5.4759
1989,5,2,1,118,5.5353
1989,5,2,2,103,2.3403
1989,5,2,3,138,5.2149
1989,5,2,4,141,3.9533
1989,5,2,5,165,4.9369
1989,5,3,1,125,5.1383
1989,5,3,2,127,3.9313
1989,5,3,3,104,4.4809
1989,5,3,4,122,3.2937
1989,5,3,5,152,4.3505
1989,6,1,1,552,-1.4583
1989,6,1,2,359,-0.2817
1989,6,1,3,555,-1.1339
1989,6,1,4,485,-1.4182
1989,6,1,5,591,-2.7408
1989,6,2,1,118,-1.1988
1989,6,2,2,103,-0.7527
1989,6,2,3,138,-2.5114
1989,6,2,4,140,-3.0309
1989,6,2,5,162,-2.9037
1989,6,3,1,124,1.1800
1989,6,3,2,127,-0.3879
1989,6,3,3,103,-1.0404
1989,6,3,4,121,-0.8337
1989,6,3,5,151,-1.8532
1989,7,1,1,560,2.4613
1989,7,1,2,454,3.4949
1989,7,1,3,506,2.5735
1989,7,1,4,567,3.1303
1989,7,1,5,696,2.8111
1989,7,2,1,111,4.4090
1989,7,2,2,116,5.1023
1989,7,2,3,134,4.6936
1989,7,2,4,145,3.8196
1989,7,2,5,175,3.7764
1989,7,3,1,135,6.0665
1989,7,3,2,124,7.9979
1989,7,3,3,107,7.3956
1989,7,3,4,114,6.9357
1989,7,3,5,149,12.0024
1989,8,1,1,554,2.4262
1989,8,1,2,449,1.2388
1989,8,1,3,503,1.2972
1989,8,1,4,563,1.5851
1989,8,1,5,694,0.8606
1989,8,2,1,111,2.3540
1989,8,2,2,116,4.9130
1989,8,2,3,134,2.6589
1989,8,2,4,143,2.6732
1989,8,2,5,175,2.6734
1989,8,3,1,134,2.0910
1989,8,3,2,124,3.7269
1989,8,3,3,106,1.8341
1989,8,3,4,112,2.5249
1989,8,3,5,148,0.9527
1989,9,1,1,548,0.6552
1989,9,1,2,442,-0.6661
1989,9,1,3,501,-1.7121
1989,9,1,4,555,0.0609
1989,9,1,5,690,0.6831
1989,9,2,1,111,0.3101
1989,9,2,2,114,-0.3176
1989,9,2,3,133,0.5900
1989,9,2,4,142,1.8201
1989,9,2,5,173,1.0675
1989,9,3,1,132,-1.4659
1989,9,3,2,124,-0.5178
1989,9,3,3,105,0.4690
1989,9,3,4,112,-2.6100
1989,9,3,5,147,0.2606
1989,10,1,1,541,-4.2563
1989,10,1,2,439,-6.4860
1989,10,1,3,496,-6.3973
1989,10,1,4,547,-5.9874
1989,10,1,5,686,-5.4443
1989,10,2,1,109,-3.2539
1989,10,2,2,114,-6.1580
1989,10,2,3,133,-7.6095
1989,10,2,4,141,-5.4377
1989,10,2,5,173,-5.4625
1989,10,3,1,132,-2.6355
1989,10,3,2,124,-2.3853
1989,10,3,3,105,-2.4266
1989,10,3,4,112,-4.9000
1989,10,3,5,147,-0.1336
1989,11,1,1,535,1.0559
1989,11,1,2,436,-0.2593
1989,11,1,3,492,-0.7718
1989,11,1,4,544,-0.5695
1989,11,1,5,678,-1.3356
1989,11,2,1,109,2.8900
1989,11,2,2,113,1.9849
1989,11,2,3,133,-0.2922
1989,11,2,4,141,2.4768
1989,11,2,5,173,0.2871
1989,11,3,1,131,2.0592
1989,11,3,2,124,3.6410
1989,11,3,3,105,1.8933
1989,11,3,4,112,1.4752
1989,11,3,5,146,1.9487
1989,12,1,1,532,0.5673
1989,12,1,2,432,0.0253
1989,12,1,3,490,-0.9716
1989,12,1,4,540,-1.1496
1989,12,1,5,669,-0.1369
1989,12,2,1,109,2.3018
1989,12,2,2,111,1.5226
1989,12,2,3,133,0.1066
1989,12,2,4,140,0.2564
1989,12,2,5,170,1.1193
1989,12,3,1,130,2.6681
1989,12,3,2,124,2.9866
1989,12,3,3,105,4.8850
1989,12,3,4,112,1.1969
1989,12,3,5,146,1.6899
1990,1,1,1,532,-7.1207
1990,1,1,2,430,-8.8094
1990,1,1,3,485,-7.5249
1990,1,1,4,536,-6.8503
1990,1,1,5,662,-7.7884
1990,1,2,1,109,-7.9728
1990,1,2,2,111,-7.6284
1990,1,2,3,132,-8.3091
1990,1,2,4,138,-9.3870
1990,1,2,5,170,-9.6817
1990,1,3,1,130,-5.9024
1990,1,3,2,122,-6.6948
1990,1,3,3,105,-7.3055
1990,1,3,4,112,-4.6685
1990,1,3,5,144,-7.3908
1990,2,1,1,527,1.3654
1990,2,1,2,427,4.2478
1990,2,1,3,481,2.5284
1990,2,1,4,533,2.4747
1990,2,1,5,657,2.8142
1990,2,2,1,107,3.4840
1990,2,2,2,110,2.3652
1990,2,2,3,130,2.7824
1990,2,2,4,137,3.4538
1990,2,2,5,169,3.0263
1990,2,3,1,129,1.8986
1990,2,3,2,122,1.8215
1990,2,3,3,103,1.5309
1990,2,3,4,112,1.9378
1990,2,3,5,143,0.2444
1990,3,1,1,521,1.9090
1990,3,1,2,424,2.5854
1990,3,1,3,476,4.7410
1990,3,1,4,531,4.2486
1990,3,1,5,653,5.5742
1990,3,2,1,106,2.2567
1990,3,2,2,110,3.9505
1990,3,2,3,128,5.9573
1990,3,2,4,137,5.0057
1990,3,2,5,168,5.0613
1990,3,3,1,129,-0.1222
1990,3,3,2,122,3.0852
1990,3,3,3,103,1.6822
1990,3,3,4,112,4.4134
1990,3,3,5,144,4.9517
1990,4,1,1,517,-3.1598
1990,4,1,2,419,-2.7155
1990,4,1,3,472,-2.9466
1990,4,1,4,524,-1.8815
1990,4,1,5,652,-2.3938
1990,4,2,1,105,-4.2450
1990,4,2,2,110,-4.7718
1990,4,2,3,128,-2.3311
1990,4,2,4,136,-2.0314
1990,4,2,5,167,-2.3675
1990,4,3,1,129,-5.6040
1990,4,3,2,122,-3.5187
1990,4,3,3,103,-2.0181
1990,4,3,4,111,-2.4806
1990,4,3,5,144,0.2799
1990,5,1,1,510,6.4464
1990,5,1,2,414,4.8717
1990,5,1,3,471,6.9115
1990,5,1,4,520,7.7576
1990,5,1,5,645,8.2414
1990,5,2,1,105,5.4613
1990,5,2,2,110,8.3459
1990,5,2,3,128,7.7964
1990,5,2,4,135,8.4922
1990,5,2,5,167,9.2170
1990,5,3,1,129,6.9323
1990,5,3,2,121,8.2840
1990,5,3,3,103,7.1420
1990,5,3,4,111,11.0432
1990,5,3,5,144,11.9588
1990,6,1,1,500,0.6684
1990,6,1,2,405,2.3540
1990,6,1,3,464,0.5849
1990,6,1,4,518,1.2151
1990,6,1,5,643,1.8594
1990,6,2,1,105,0.2631
1990,6,2,2,110,-0.3197
1990,6,2,3,126,0.2809
1990,6,2,4,135,1.3512
1990,6,2,5,167,-0.1116
1990,6,3,1,129,-0.9224
1990,6,3,2,121,-0.9739
1990,6,3,3,103,-1.3277
1990,6,3,4,111,-1.4333
1990,6,3,5,144,1.7627
1990,7,1,1,496,-3.4912
1990,7,1,2,393,-3.1963
1990,7,1,3,454,-3.7565
1990,7,1,4,591,-5.0554
1990,7,1,5,702,-5.2885
1990,7,2,1,114,-1.1745
1990,7,2,2,129,-2.0144
1990,7,2,3,137,-5.0299
1990,7,2,4,142,-2.4938
1990,7,2,5,206,-5.0574
1990,7,3,1,130,-0.8536
1990,7,3,2,134,0.8842
1990,7,3,3,115,0.6025
1990,7,3,4,116,-1.8447
1990,7,3,5,148,-0.8719
1990,8,1,1,491,-11.3345
1990,8,1,2,388,-13.3507
1990,8,1,3,451,-13.6705
1990,8,1,4,588,-14.4119
1990,8,1,5,694,-15.6514
1990,8,2,1,114,-9.9121
1990,8,2,2,129,-11.2123
1990,8,2,3,136,-14.0438
1990,8,2,4,142,-14.3866
1990,8,2,5,205,-15.3823
1990,8,3,1,130,-9.5638
1990,8,3,2,134,-7.6331
1990,8,3,3,115,-8.2223
1990,8,3,4,115,-9.4435
1990,8,3,5,148,-9.1306
1990,9,1,1,487,-6.6294
1990,9,1,2,384,-6.5140
1990,9,1,3,448,-9.0408
1990,9,1,4,585,-9.2010
1990,9,1,5,687,-10.5199
1990,9,2,1,113,-6.5341
1990,9,2,2,127,-5.8910
1990,9,2,3,135,-9.5523
1990,9,2,4,142,-9.1745
1990,9,2,5,205,-10.2069
1990,9,3,1,130,-3.7380
1990,9,3,2,133,-3.7939
1990,9,3,3,114,-3.3571
1990,9,3,4,113,-4.0321
1990,9,3,5,147,-5.7834
1990,10,1,1,482,-6.6222
1990,10,1,2,384,-7.5532
1990,10,1,3,444,-8.1953
1990,10,1,4,580,-6.7613
1990,10,1,5,683,-5.4215
1990,10,2,1,113,-4.3868
1990,10,2,2,127,-5.8204
1990,10,2,3,135,-7.1788
1990,10,2,4,142,-5.8908
1990,10,2,5,203,-4.7947
1990,10,3,1,129,2.2770
1990,10,3,2,133,-0.7199
1990,10,3,3,114,-2.2847
1990,10,3,4,113,0.0336
1990,10,3,5,147,1.9347
1990,11,1,1,480,1.3916
1990,11,1,2,380,3.0119
1990,11,1,3,440,3.6549
1990,11,1,4,577,3.7301
1990,11,1,5,676,5.5884
1990,11,2,1,112,5.0665
1990,11,2,2,127,5.5465
1990,11,2,3,135,9.1187
1990,11,2,4,141,9.9681
1990,11,2,5,201,9.4567
1990,11,3,1,129,4.3857
1990,11,3,2,133,4.2030
1990,11,3,3,114,4.6813
1990,11,3,4,113,7.4482
1990,11,3,5,147,8.2882
1990,12,1,1,474,-1.1894
1990,12,1,2,378,0.9363
1990,12,1,3,437,1.6410
1990,12,1,4,576,1.1639
1990,12,1,5,672,2.3615
1990,12,2,1,109,2.9394
1990,12,2,2,127,2.8329
1990,12,2,3,135,4.7290
1990,12,2,4,141,4.5398
1990,12,2,5,200,7.3164
1990,12,3,1,129,1.1091
1990,12,3,2,132,1.8106
1990,12,3,3,114,2.6475
1990,12,3,4,113,3.6301
1990,12,3,5,147,3.5409
1991,1,1,1,471,7.5301
1991,1,1,2,373,7.5620
1991,1,1,3,433,7.2473
1991,1,1,4,572,11.0698
1991,1,1,5,667,10.1417
1991,1,2,1,109,2.4351
1991,1,2,2,127,4.5937
1991,1,2,3,135,11.4716
1991,1,2,4,140,10.3170
1991,1,2,5,200,10.7048
1991,1,3,1,129,2.5222
1991,1,3,2,132,2.6373
1991,1,3,3,114,2.8866
1991,1,3,4,113,7.5079
1991,1,3,5,146,6.1375
1991,2,1,1,466,15.9087
1991,2,1,2,370,9.7504
1991,2,1,3,432,13.2191
1991,2,1,4,567,11.1905
1991,2,1,5,663,13.1126
1991,2,2,1,109,10.1224
1991,2,2,2,127,9.6212
1991,2,2,3,135,10.7775
1991,2,2,4,140,9.4988
1991,2,2,5,199,9.7162
1991,2,3,1,129,7.0043
1991,2,3,2,132,6.1393
1991,2,3,3,113,5.2601
1991,2,3,4,113,6.8713
1991,2,3,5,146,8.4860
1991,3,1,1,461,8.3320
1991,3,1,2,367,6.7808
1991,3,1,3,427,7.0651
1991,3,1,4,564,7.6183
1991,3,1,5,660,9.5165
1991,3,2,1,109,3.3657
1991,3,2,2,126,2.8407
1991,3,2,3,135,5.5961
1991,3,2,4,140,6.4272
1991,3,2,5,199,7.0210
1991,3,3,1,129,1.8192
1991,3,3,2,132,1.7081
1991,3,3,3,113,1.0510
1991,3,3,4,113,0.3613
1991,3,3,5,146,5.4633
1991,4,1,1,455,-0.4783
1991,4,1,2,360,-0.1657
1991,4,1,3,425,-0.3634
1991,4,1,4,562,0.4371
1991,4,1,5,654,1.7413
1991,4,2,1,108,-0.2324
1991,4,2,2,126,-0.8633
1991,4,2,3,135,0.0571
1991,4,2,4,140,0.0478
1991,4,2,5,199,-0.0547
1991,4,3,1,129,0.8137
1991,4,3,2,131,0.2865
1991,4,3,3,113,0.7803
1991,4,3,4,113,-0.9254
1991,4,3,5,146,-0.1872
1991,5,1,1,448,2.7342
1991,5,1,2,356,3.2510
1991,5,1,3,422,2.9479
1991,5,1,4,555,4.3335
1991,5,1,5,647,4.1503
1991,5,2,1,108,3.1559
1991,5,2,2,126,3.1683
1991,5,2,3,135,5.2361
1991,5,2,4,139,3.6941
1991,5,2,5,199,5.4456
1991,5,3,1,129,2.8739
1991,5,3,2,131,3.4203
1991,5,3,3,113,3.3434
1991,5,3,4,113,5.6312
1991,5,3,5,146,4.3283
1991,6,1,1,443,-7.1680
1991,6,1,2,355,-4.2840
1991,6,1,3,418,-4.7026
1991,6,1,4,547,-4.7482
1991,6,1,5,648,-3.3988
1991,6,2,1,106,-5.5133
1991,6,2,2,126,-4.5576
1991,6,2,3,135,-2.9849
1991,6,2,4,139,-5.6030
1991,6,2,5,198,-5.2147
1991,6,3,1,129,-4.1410
1991,6,3,2,131,-3.9048
1991,6,3,3,113,-3.9119
1991,6,3,4,112,-6.6537
1991,6,3,5,146,-3.4814
1991,7,1,1,484,2.3199
1991,7,1,2,348,2.0454
1991,7,1,3,438,3.0480
1991,7,1,4,577,2.5405
1991,7,1,5,742,3.6701
1991,7,2,1,124,3.6298
1991,7,2,2,112,5.2028
1991,7,2,3,130,2.6430
1991,7,2,4,168,2.2758
1991,7,2,5,197,5.3536
1991,7,3,1,136,3.9021
1991,7,3,2,129,2.8448
1991,7,3,3,118,3.6631
1991,7,3,4,123,5.0737
1991,7,3,5,160,6.4201
1991,8,1,1,475,4.2105
1991,8,1,2,341,0.9741
1991,8,1,3,435,3.1362
1991,8,1,4,573,1.9454
1991,8,1,5,734,4.6037
1991,8,2,1,124,4.2009
1991,8,2,2,110,3.1990
1991,8,2,3,130,2.4857
1991,8,2,4,166,3.0381
1991,8,2,5,197,4.3843
1991,8,3,1,136,1.1300
1991,8,3,2,127,1.7214
1991,8,3,3,118,0.7682
1991,8,3,4,123,3.7783
1991,8,3,5,160,3.5237
1991,9,1,1,474,4.8627
1991,9,1,2,339,0.2690
1991,9,1,3,431,0.0350
1991,9,1,4,566,-0.2102
1991,9,1,5,731,1.6888
1991,9,2,1,124,3.3747
1991,9,2,2,110,0.9151
1991,9,2,3,130,-0.0687
1991,9,2,4,166,-1.3873
1991,9,2,5,197,0.5548
1991,9,3,1,136,1.2198
1991,9,3,2,126,-1.5157
1991,9,3,3,118,-0.6497
1991,9,3,4,123,-2.6506
1991,9,3,5,160,-2.4518
1991,10,1,1,470,4.9961
1991,10,1,2,336,4.2019
1991,10,1,3,429,3.4141
1991,10,1,4,563,2.5228
1991,10,1,5,729,5.0632
1991,10,2,1,123,3.9847
1991,10,2,2,110,1.9223
1991,10,2,3,130,-0.6399
1991,10,2,4,166,0.5751
1991,10,2,5,196,2.8158
1991,10,3,1,136,2.2294
1991,10,3,2,126,0.7236
1991,10,3,3,118,2.2035
1991,10,3,4,123,0.4769
1991,10,3,5,159,2.0741
1991,11,1,1,469,-2.3340
1991,11,1,2,332,-4.3179
