year,month,rank_ME,rank_FP_6,nstocks,ret_vw
1984,8,3,4,254,13.0519
1984,8,3,5,122,14.6125
1984,9,1,1,448,0.7389
1984,9,1,2,509,-1.0577
1984,9,1,3,657,-0.5124
1984,9,1,4,832,-0.3001
1984,9,1,5,1321,-1.7189
1984,9,2,1,241,-0.3401
1984,9,2,2,273,-1.5359
1984,9,2,3,306,-1.4582
1984,9,2,4,311,-0.3521
1984,9,2,5,224,-2.6151
1984,9,3,1,290,-0.0604
1984,9,3,2,369,-1.2817
1984,9,3,3,319,-0.5382
1984,9,3,4,252,0.2819
1984,9,3,5,115,-1.3817
1984,10,1,1,441,-0.4910
1984,10,1,2,487,-1.5016
1984,10,1,3,661,-1.7104
1984,10,1,4,810,-2.5139
1984,10,1,5,1310,-5.3718
1984,10,2,1,235,-0.6889
1984,10,2,2,269,-0.3427
1984,10,2,3,299,-0.4209
1984,10,2,4,292,-0.8764
1984,10,2,5,212,-4.1487
1984,10,3,1,284,0.9445
1984,10,3,2,361,0.0490
1984,10,3,3,306,0.8861
1984,10,3,4,231,-1.4191
1984,10,3,5,107,-3.4378
1984,11,1,1,435,-1.2038
1984,11,1,2,496,-1.8437
1984,11,1,3,652,-1.9347
1984,11,1,4,830,-2.3547
1984,11,1,5,1376,-6.4468
1984,11,2,1,239,-1.3843
1984,11,2,2,277,-1.5099
1984,11,2,3,293,-1.0212
1984,11,2,4,303,-2.4260
1984,11,2,5,215,-4.0467
1984,11,3,1,278,-1.3570
1984,11,3,2,352,-0.8825
1984,11,3,3,309,-0.3255
1984,11,3,4,215,-0.4972
1984,11,3,5,104,-1.5130
1984,12,1,1,423,1.8858
1984,12,1,2,491,1.3942
1984,12,1,3,646,1.3875
1984,12,1,4,873,1.5862
1984,12,1,5,1395,-1.5357
1984,12,2,1,238,2.8360
1984,12,2,2,281,2.3676
1984,12,2,3,295,3.2125
1984,12,2,4,303,2.2659
1984,12,2,5,215,0.7250
1984,12,3,1,281,2.4181
1984,12,3,2,343,2.0432
1984,12,3,3,305,2.3287
1984,12,3,4,210,1.2042
1984,12,3,5,102,1.1871
1985,1,1,1,395,10.8538
1985,1,1,2,470,13.0550
1985,1,1,3,608,13.4781
1985,1,1,4,857,12.7388
1985,1,1,5,1382,15.5417
1985,1,2,1,235,11.7358
1985,1,2,2,265,11.6325
1985,1,2,3,275,10.5435
1985,1,2,4,286,10.9839
1985,1,2,5,208,12.8490
1985,1,3,1,268,7.3267
1985,1,3,2,326,7.7381
1985,1,3,3,301,7.1178
1985,1,3,4,199,8.8969
1985,1,3,5,88,12.0826
1985,2,1,1,411,4.0542
1985,2,1,2,491,3.3087
1985,2,1,3,621,3.2553
1985,2,1,4,876,3.2843
1985,2,1,5,1464,3.5296
1985,2,2,1,248,3.3581
1985,2,2,2,269,2.7656
1985,2,2,3,278,1.5923
1985,2,2,4,287,1.5890
1985,2,2,5,203,1.2601
1985,2,3,1,273,1.3930
1985,2,3,2,341,1.9785
1985,2,3,3,327,1.6241
1985,2,3,4,205,2.1964
1985,2,3,5,89,-0.7688
1985,3,1,1,418,-0.7636
1985,3,1,2,498,-0.5215
1985,3,1,3,614,-2.0374
1985,3,1,4,886,-2.1536
1985,3,1,5,1477,-3.5508
1985,3,2,1,243,-2.4402
1985,3,2,2,276,-3.4549
1985,3,2,3,269,-2.4411
1985,3,2,4,286,-2.3094
1985,3,2,5,202,-2.5449
1985,3,3,1,275,-0.9651
1985,3,3,2,336,1.3786
1985,3,3,3,319,0.5602
1985,3,3,4,198,0.4985
1985,3,3,5,87,1.4315
1985,4,1,1,418,0.0595
1985,4,1,2,490,-0.9480
1985,4,1,3,607,-1.0614
1985,4,1,4,862,-1.3298
1985,4,1,5,1465,-3.3322
1985,4,2,1,244,-1.3728
1985,4,2,2,267,-2.5082
1985,4,2,3,269,-1.3057
1985,4,2,4,285,-1.2376
1985,4,2,5,198,-2.9666
1985,4,3,1,279,-1.5279
1985,4,3,2,336,0.2024
1985,4,3,3,317,-0.6620
1985,4,3,4,198,1.0658
1985,4,3,5,80,-1.3914
1985,5,1,1,445,3.2859
1985,5,1,2,521,4.8896
1985,5,1,3,620,3.2855
1985,5,1,4,876,3.2713
1985,5,1,5,1492,0.1987
1985,5,2,1,258,4.1558
1985,5,2,2,278,4.5051
1985,5,2,3,282,3.5233
1985,5,2,4,305,3.9922
1985,5,2,5,205,2.1775
1985,5,3,1,289,6.1005
1985,5,3,2,355,6.5701
1985,5,3,3,337,6.3855
1985,5,3,4,202,3.8183
1985,5,3,5,91,5.3331
1985,6,1,1,443,2.0241
1985,6,1,2,544,1.0361
1985,6,1,3,626,0.7409
1985,6,1,4,908,1.1537
1985,6,1,5,1507,-1.6085
1985,6,2,1,267,1.9526
1985,6,2,2,287,0.8775
1985,6,2,3,296,2.1281
1985,6,2,4,307,1.5821
1985,6,2,5,203,-2.4787
1985,6,3,1,300,0.9147
1985,6,3,2,376,2.2160
1985,6,3,3,330,3.1601
1985,6,3,4,203,1.9656
1985,6,3,5,88,-0.3594
1985,7,1,1,434,2.5477
1985,7,1,2,522,2.6632
1985,7,1,3,607,2.3873
1985,7,1,4,889,2.7381
1985,7,1,5,1454,2.5987
1985,7,2,1,267,3.2438
1985,7,2,2,275,2.9385
1985,7,2,3,287,1.5346
1985,7,2,4,309,2.1304
1985,7,2,5,191,3.3310
1985,7,3,1,290,0.6399
1985,7,3,2,361,-0.5200
1985,7,3,3,328,-1.9409
1985,7,3,4,198,-0.9268
1985,7,3,5,80,3.9586
1985,8,1,1,435,-0.1910
1985,8,1,2,540,-0.1456
1985,8,1,3,607,-0.3465
1985,8,1,4,920,-0.0965
1985,8,1,5,1507,-1.9298
1985,8,2,1,269,-2.0537
1985,8,2,2,293,-0.7996
1985,8,2,3,303,-0.5846
1985,8,2,4,323,-0.4446
1985,8,2,5,195,-1.4117
1985,8,3,1,291,-0.6970
1985,8,3,2,365,-0.2636
1985,8,3,3,319,-0.1827
1985,8,3,4,209,-0.3526
1985,8,3,5,87,0.1643
1985,9,1,1,428,-4.6198
1985,9,1,2,506,-5.4156
1985,9,1,3,599,-4.8906
1985,9,1,4,906,-5.1990
1985,9,1,5,1500,-7.2752
1985,9,2,1,259,-5.6629
1985,9,2,2,282,-5.1266
1985,9,2,3,298,-5.1674
1985,9,2,4,316,-5.8639
1985,9,2,5,196,-8.5609
1985,9,3,1,288,-2.4821
1985,9,3,2,355,-3.5506
1985,9,3,3,309,-4.0650
1985,9,3,4,204,-4.0727
1985,9,3,5,84,-5.9742
1985,10,1,1,405,3.9655
1985,10,1,2,478,2.8868
1985,10,1,3,584,2.3573
1985,10,1,4,880,2.8048
1985,10,1,5,1501,0.7874
1985,10,2,1,250,6.2255
1985,10,2,2,280,3.4163
1985,10,2,3,299,3.6967
1985,10,2,4,307,3.4576
1985,10,2,5,190,0.6925
1985,10,3,1,282,4.6187
1985,10,3,2,340,4.0305
1985,10,3,3,297,4.2845
1985,10,3,4,210,4.0635
1985,10,3,5,84,1.0687
1985,11,1,1,391,6.9549
1985,11,1,2,477,7.0263
1985,11,1,3,575,6.5920
1985,11,1,4,892,5.5809
1985,11,1,5,1514,5.2081
1985,11,2,1,257,8.9510
1985,11,2,2,285,8.3405
1985,11,2,3,308,6.1845
1985,11,2,4,315,6.9002
1985,11,2,5,189,5.9149
1985,11,3,1,281,8.5418
1985,11,3,2,347,6.4912
1985,11,3,3,314,5.9750
1985,11,3,4,217,4.5235
1985,11,3,5,92,6.2303
1985,12,1,1,388,4.8926
1985,12,1,2,456,5.2328
1985,12,1,3,570,5.1452
1985,12,1,4,882,5.2779
1985,12,1,5,1517,1.9076
1985,12,2,1,259,5.2771
1985,12,2,2,292,5.4322
1985,12,2,3,306,4.4774
1985,12,2,4,310,4.1237
1985,12,2,5,189,2.4027
1985,12,3,1,275,5.6243
1985,12,3,2,334,4.2097
1985,12,3,3,312,4.2238
1985,12,3,4,212,2.4968
1985,12,3,5,96,2.2356
1986,1,1,1,370,3.6150
1986,1,1,2,429,2.8203
1986,1,1,3,550,2.0798
1986,1,1,4,841,2.2863
1986,1,1,5,1473,2.6188
1986,1,2,1,256,0.9777
1986,1,2,2,287,2.2094
1986,1,2,3,290,1.7408
1986,1,2,4,294,1.5947
1986,1,2,5,179,-1.9145
1986,1,3,1,254,0.3245
1986,1,3,2,308,0.8832
1986,1,3,3,288,0.5671
1986,1,3,4,207,-1.0834
1986,1,3,5,90,0.0343
1986,2,1,1,381,7.2679
1986,2,1,2,440,7.6520
1986,2,1,3,567,6.9975
1986,2,1,4,917,5.7251
1986,2,1,5,1485,4.3022
1986,2,2,1,261,7.7343
1986,2,2,2,306,7.7646
1986,2,2,3,299,7.9080
1986,2,2,4,307,6.6354
1986,2,2,5,187,5.1468
1986,2,3,1,258,7.7251
1986,2,3,2,324,8.3001
1986,2,3,3,297,7.5878
1986,2,3,4,213,5.3495
1986,2,3,5,92,5.3218
1986,3,1,1,369,4.4706
1986,3,1,2,442,4.5279
1986,3,1,3,576,3.9089
1986,3,1,4,956,4.4116
1986,3,1,5,1488,5.6529
1986,3,2,1,261,5.6478
1986,3,2,2,312,5.8183
1986,3,2,3,293,4.6829
1986,3,2,4,305,4.8681
1986,3,2,5,194,6.1780
1986,3,3,1,257,6.4687
1986,3,3,2,325,6.0238
1986,3,3,3,302,3.7870
1986,3,3,4,205,4.0263
1986,3,3,5,99,1.7556
1986,4,1,1,363,3.6560
1986,4,1,2,424,3.6487
1986,4,1,3,572,1.9816
1986,4,1,4,937,0.9367
1986,4,1,5,1460,0.0678
1986,4,2,1,266,2.2274
1986,4,2,2,289,1.8082
1986,4,2,3,293,1.9416
1986,4,2,4,293,1.4096
1986,4,2,5,185,-0.4011
1986,4,3,1,255,0.4070
1986,4,3,2,318,-0.9950
1986,4,3,3,299,-0.8658
1986,4,3,4,193,-1.3368
1986,4,3,5,95,-3.1684
1986,5,1,1,398,4.8493
1986,5,1,2,456,5.3409
1986,5,1,3,590,4.0093
1986,5,1,4,978,3.6268
1986,5,1,5,1507,3.1384
1986,5,2,1,277,3.8153
1986,5,2,2,314,3.8635
1986,5,2,3,293,2.8965
1986,5,2,4,301,3.4149
1986,5,2,5,192,3.5083
1986,5,3,1,275,4.9364
1986,5,3,2,331,6.3756
1986,5,3,3,303,4.9221
1986,5,3,4,209,5.2002
1986,5,3,5,100,5.1192
1986,6,1,1,394,0.5318
1986,6,1,2,471,0.5979
1986,6,1,3,618,0.6063
1986,6,1,4,985,0.8637
1986,6,1,5,1473,-0.8163
1986,6,2,1,295,-0.2074
1986,6,2,2,312,0.6907
1986,6,2,3,298,0.9754
1986,6,2,4,307,-0.4117
1986,6,2,5,194,-3.7179
1986,6,3,1,283,2.4913
1986,6,3,2,329,2.2393
1986,6,3,3,300,2.0019
1986,6,3,4,199,-0.4065
1986,6,3,5,98,-4.0099
1986,7,1,1,389,-8.2221
1986,7,1,2,483,-8.7726
1986,7,1,3,640,-8.0437
1986,7,1,4,969,-8.0805
1986,7,1,5,1405,-10.1970
1986,7,2,1,297,-8.8272
1986,7,2,2,302,-10.4257
1986,7,2,3,296,-7.7754
1986,7,2,4,302,-7.9253
1986,7,2,5,177,-12.7453
1986,7,3,1,282,-6.4794
1986,7,3,2,327,-4.3072
1986,7,3,3,293,-2.3637
1986,7,3,4,191,-6.6633
1986,7,3,5,94,-11.7547
1986,8,1,1,389,0.2985
1986,8,1,2,483,1.3750
1986,8,1,3,687,1.5989
1986,8,1,4,1015,2.0021
1986,8,1,5,1441,0.6849
1986,8,2,1,305,3.5288
1986,8,2,2,325,3.2821
1986,8,2,3,327,4.9630
1986,8,2,4,322,4.6408
1986,8,2,5,194,4.5413
1986,8,3,1,305,4.9921
1986,8,3,2,357,6.7137
1986,8,3,3,320,7.7368
1986,8,3,4,204,10.5098
1986,8,3,5,93,14.0019
1986,9,1,1,378,-6.2743
1986,9,1,2,472,-6.8809
1986,9,1,3,691,-5.8962
1986,9,1,4,1003,-6.6914
1986,9,1,5,1440,-5.4908
1986,9,2,1,287,-7.2162
1986,9,2,2,324,-6.5389
1986,9,2,3,342,-6.4175
1986,9,2,4,336,-6.0652
1986,9,2,5,196,-3.6538
1986,9,3,1,305,-9.8212
1986,9,3,2,361,-8.3428
1986,9,3,3,318,-6.5576
1986,9,3,4,206,-4.1845
1986,9,3,5,93,-0.1724
1986,10,1,1,373,2.8887
1986,10,1,2,463,4.3131
1986,10,1,3,662,3.1586
1986,10,1,4,974,3.1619
1986,10,1,5,1455,1.0349
1986,10,2,1,298,4.7116
1986,10,2,2,319,4.2866
1986,10,2,3,356,4.4804
1986,10,2,4,314,4.8106
1986,10,2,5,194,2.6204
1986,10,3,1,305,5.1625
1986,10,3,2,370,6.6817
1986,10,3,3,320,6.9778
1986,10,3,4,204,4.4552
1986,10,3,5,95,5.2369
1986,11,1,1,368,0.6147
1986,11,1,2,444,-0.4228
1986,11,1,3,653,0.2774
1986,11,1,4,1005,-0.3341
1986,11,1,5,1497,-0.6709
1986,11,2,1,291,1.6965
1986,11,2,2,312,1.1468
1986,11,2,3,361,0.9723
1986,11,2,4,331,-0.0092
1986,11,2,5,200,-2.7545
1986,11,3,1,312,2.7966
1986,11,3,2,378,2.7412
1986,11,3,3,327,2.5288
1986,11,3,4,205,1.6998
1986,11,3,5,91,-0.4695
1986,12,1,1,345,-3.4728
1986,12,1,2,430,-2.6766
1986,12,1,3,638,-2.0229
1986,12,1,4,983,-2.8403
1986,12,1,5,1519,-4.3823
1986,12,2,1,272,-0.5416
1986,12,2,2,301,-2.1520
1986,12,2,3,348,-2.4771
1986,12,2,4,331,-1.9802
1986,12,2,5,206,-4.0853
1986,12,3,1,306,-1.9667
1986,12,3,2,367,-3.0379
1986,12,3,3,320,-3.7322
1986,12,3,4,202,-3.7791
1986,12,3,5,90,-3.3476
1987,1,1,1,299,11.2112
1987,1,1,2,365,11.2805
1987,1,1,3,594,10.0223
1987,1,1,4,936,10.2449
1987,1,1,5,1480,10.9303
1987,1,2,1,238,13.8632
1987,1,2,2,281,11.8755
