year,month,rank_ME,rank_ROA_6,nstocks,ret_vw
1976,9,1,2,273,1.6902
1976,9,1,3,261,1.4312
1976,9,1,4,239,2.9132
1976,9,1,5,219,3.1697
1976,9,2,1,194,2.1543
1976,9,2,2,198,3.4788
1976,9,2,3,191,3.6645
1976,9,2,4,166,2.7730
1976,9,2,5,182,4.0299
1976,9,3,1,153,2.6273
1976,9,3,2,232,2.3799
1976,9,3,3,282,3.1812
1976,9,3,4,279,2.7976
1976,9,3,5,289,2.5807
1976,10,1,1,499,-3.1259
1976,10,1,2,329,-3.4014
1976,10,1,3,284,-1.8202
1976,10,1,4,268,-2.2213
1976,10,1,5,254,-1.5540
1976,10,2,1,193,-2.2433
1976,10,2,2,186,-2.0610
1976,10,2,3,179,-2.1555
1976,10,2,4,152,-1.9295
1976,10,2,5,181,-2.8999
1976,10,3,1,143,-3.8668
1976,10,3,2,215,-0.8615
1976,10,3,3,247,-2.6065
1976,10,3,4,266,-2.1469
1976,10,3,5,275,-2.6879
1976,11,1,1,505,1.8236
1976,11,1,2,328,2.1707
1976,11,1,3,318,3.4308
1976,11,1,4,288,2.9128
1976,11,1,5,265,3.8944
1976,11,2,1,208,4.2054
1976,11,2,2,196,4.9669
1976,11,2,3,198,4.3114
1976,11,2,4,167,4.1247
1976,11,2,5,198,4.5020
1976,11,3,1,146,4.0934
1976,11,3,2,236,2.1530
1976,11,3,3,279,1.1156
1976,11,3,4,296,-0.8574
1976,11,3,5,276,-1.0105
1976,12,1,1,539,10.5077
1976,12,1,2,347,10.8324
1976,12,1,3,336,10.0241
1976,12,1,4,303,10.5286
1976,12,1,5,275,11.3080
1976,12,2,1,214,9.3507
1976,12,2,2,207,8.4498
1976,12,2,3,215,9.9683
1976,12,2,4,181,9.4547
1976,12,2,5,209,9.3418
1976,12,3,1,147,5.8195
1976,12,3,2,245,4.7625
1976,12,3,3,290,6.8016
1976,12,3,4,303,5.4656
1976,12,3,5,281,4.8910
1977,1,1,1,509,5.1717
1977,1,1,2,307,4.8870
1977,1,1,3,306,3.7701
1977,1,1,4,271,4.1409
1977,1,1,5,258,3.0174
1977,1,2,1,195,1.9546
1977,1,2,2,181,1.3181
1977,1,2,3,186,2.6196
1977,1,2,4,166,1.4092
1977,1,2,5,197,0.4498
1977,1,3,1,131,-1.8061
1977,1,3,2,213,-1.1249
1977,1,3,3,242,-2.9671
1977,1,3,4,280,-5.8671
1977,1,3,5,266,-6.2317
1977,2,1,1,495,-3.0477
1977,2,1,2,290,-1.5402
1977,2,1,3,296,-0.4806
1977,2,1,4,274,0.7719
1977,2,1,5,257,0.3596
1977,2,2,1,193,-2.0077
1977,2,2,2,174,-0.3944
1977,2,2,3,189,-0.1396
1977,2,2,4,172,0.0258
1977,2,2,5,202,-1.3652
1977,2,3,1,136,-2.6252
1977,2,3,2,213,-1.0778
1977,2,3,3,260,-2.3091
1977,2,3,4,282,-2.1278
1977,2,3,5,266,-0.9819
1977,3,1,1,535,0.5762
1977,3,1,2,337,0.8170
1977,3,1,3,322,1.9718
1977,3,1,4,307,1.0135
1977,3,1,5,274,0.8455
1977,3,2,1,202,-0.2846
1977,3,2,2,185,0.5359
1977,3,2,3,204,-0.3879
1977,3,2,4,202,-0.1743
1977,3,2,5,216,0.7996
1977,3,3,1,151,-0.3166
1977,3,3,2,230,-0.3842
1977,3,3,3,286,-1.8524
1977,3,3,4,304,-1.3738
1977,3,3,5,281,-1.4855
1977,4,1,1,541,0.6034
1977,4,1,2,338,1.3395
1977,4,1,3,326,1.8488
1977,4,1,4,309,1.1090
1977,4,1,5,269,2.8534
1977,4,2,1,198,0.7586
1977,4,2,2,174,0.5799
1977,4,2,3,187,2.7842
1977,4,2,4,190,3.4634
1977,4,2,5,212,1.1036
1977,4,3,1,139,1.7513
1977,4,3,2,224,1.8955
1977,4,3,3,267,1.4812
1977,4,3,4,276,0.6471
1977,4,3,5,272,-2.6619
1977,5,1,1,562,-0.4637
1977,5,1,2,360,0.1533
1977,5,1,3,313,-0.0189
1977,5,1,4,322,-0.8588
1977,5,1,5,263,-0.6073
1977,5,2,1,211,-0.4678
1977,5,2,2,179,-0.7717
1977,5,2,3,208,1.5361
1977,5,2,4,203,-0.0031
1977,5,2,5,218,0.2197
1977,5,3,1,151,-1.4516
1977,5,3,2,250,0.3953
1977,5,3,3,312,-1.7937
1977,5,3,4,305,-1.1119
1977,5,3,5,290,-2.2607
1977,6,1,1,578,6.3870
1977,6,1,2,395,7.2530
1977,6,1,3,336,7.6966
1977,6,1,4,340,8.0930
1977,6,1,5,280,8.5008
1977,6,2,1,214,6.9272
1977,6,2,2,188,7.7405
1977,6,2,3,216,7.0415
1977,6,2,4,217,6.5857
1977,6,2,5,218,7.4191
1977,6,3,1,159,3.3274
1977,6,3,2,257,3.1834
1977,6,3,3,325,3.9224
1977,6,3,4,324,4.7477
1977,6,3,5,295,6.8525
1977,7,1,1,581,-0.8350
1977,7,1,2,391,0.6228
1977,7,1,3,324,-0.6780
1977,7,1,4,336,0.2769
1977,7,1,5,275,-0.1272
1977,7,2,1,199,-1.1164
1977,7,2,2,184,-0.7006
1977,7,2,3,205,-1.3890
1977,7,2,4,215,-1.5941
1977,7,2,5,212,-1.0631
1977,7,3,1,148,-3.8188
1977,7,3,2,239,-1.1492
1977,7,3,3,301,-1.4659
1977,7,3,4,309,-2.0546
1977,7,3,5,277,-1.2502
1977,8,1,1,577,-2.5428
1977,8,1,2,404,-2.3354
1977,8,1,3,335,-1.7426
1977,8,1,4,333,-1.0565
1977,8,1,5,279,0.0598
1977,8,2,1,208,-1.3306
1977,8,2,2,195,-1.4518
1977,8,2,3,215,-2.6612
1977,8,2,4,228,-1.6720
1977,8,2,5,214,0.5413
1977,8,3,1,154,-3.2491
1977,8,3,2,252,-2.1266
1977,8,3,3,317,-2.8069
1977,8,3,4,315,-1.6906
1977,8,3,5,281,0.6508
1977,9,1,1,583,-0.1027
1977,9,1,2,412,1.7941
1977,9,1,3,363,1.5566
1977,9,1,4,317,1.5434
1977,9,1,5,286,2.2216
1977,9,2,1,218,-0.6530
1977,9,2,2,198,1.3441
1977,9,2,3,213,2.1137
1977,9,2,4,233,2.2177
1977,9,2,5,219,1.0702
1977,9,3,1,167,-1.3240
1977,9,3,2,262,1.0929
1977,9,3,3,321,0.2521
1977,9,3,4,311,-0.4631
1977,9,3,5,282,-0.2711
1977,10,1,1,561,-3.3665
1977,10,1,2,372,-2.5221
1977,10,1,3,315,-1.7587
1977,10,1,4,281,-1.7361
1977,10,1,5,275,-2.7594
1977,10,2,1,201,-2.3350
1977,10,2,2,180,-3.0678
1977,10,2,3,183,-2.1575
1977,10,2,4,213,-2.4378
1977,10,2,5,201,-3.0961
1977,10,3,1,151,-2.9354
1977,10,3,2,226,-4.2316
1977,10,3,3,278,-4.1930
1977,10,3,4,270,-4.4769
1977,10,3,5,264,-3.3334
1977,11,1,1,558,8.2959
1977,11,1,2,368,9.1562
1977,11,1,3,339,9.8005
1977,11,1,4,290,10.7114
1977,11,1,5,273,10.0291
1977,11,2,1,209,6.1680
1977,11,2,2,196,7.4698
1977,11,2,3,199,9.5254
1977,11,2,4,223,11.0551
1977,11,2,5,206,8.7189
1977,11,3,1,164,3.6894
1977,11,3,2,253,3.8619
1977,11,3,3,293,3.8428
1977,11,3,4,291,3.5618
1977,11,3,5,258,4.2500
1977,12,1,1,564,0.4225
1977,12,1,2,378,0.8316
1977,12,1,3,357,1.9475
1977,12,1,4,301,3.0302
1977,12,1,5,254,3.5266
1977,12,2,1,205,0.4231
1977,12,2,2,192,1.8025
1977,12,2,3,210,1.8211
1977,12,2,4,227,1.4706
1977,12,2,5,209,1.9862
1977,12,3,1,170,0.0928
1977,12,3,2,255,0.2843
1977,12,3,3,298,0.4615
1977,12,3,4,298,0.5672
1977,12,3,5,266,1.2294
1978,1,1,1,527,0.8882
1978,1,1,2,327,0.3780
1978,1,1,3,332,-1.4766
1978,1,1,4,263,-3.0005
1978,1,1,5,251,-2.7710
1978,1,2,1,185,-2.1709
1978,1,2,2,170,-2.5559
1978,1,2,3,182,-4.6807
1978,1,2,4,202,-5.1091
1978,1,2,5,198,-5.2973
1978,1,3,1,150,-3.9825
1978,1,3,2,231,-5.0838
1978,1,3,3,261,-6.0890
1978,1,3,4,256,-6.9456
1978,1,3,5,245,-5.5669
1978,2,1,1,482,2.8353
1978,2,1,2,309,3.2258
1978,2,1,3,308,2.6695
1978,2,1,4,256,3.2342
1978,2,1,5,246,3.8080
1978,2,2,1,174,1.5420
1978,2,2,2,161,2.1189
1978,2,2,3,179,1.0509
1978,2,2,4,190,2.3968
1978,2,2,5,192,1.8363
1978,2,3,1,151,-3.2537
1978,2,3,2,236,0.5668
1978,2,3,3,265,-0.6659
1978,2,3,4,257,-2.5438
1978,2,3,5,235,-2.4417
1978,3,1,1,489,7.5911
1978,3,1,2,328,8.8201
1978,3,1,3,319,7.8663
1978,3,1,4,284,7.9509
1978,3,1,5,267,8.4779
1978,3,2,1,189,5.0959
1978,3,2,2,182,6.0437
1978,3,2,3,200,5.5306
1978,3,2,4,204,6.9668
1978,3,2,5,209,6.9050
1978,3,3,1,168,4.1244
1978,3,3,2,249,3.0824
1978,3,3,3,281,3.0410
1978,3,3,4,284,3.7289
1978,3,3,5,249,1.0422
1978,4,1,1,496,8.0752
1978,4,1,2,316,7.2002
1978,4,1,3,317,7.7631
1978,4,1,4,287,8.6137
1978,4,1,5,271,8.5982
1978,4,2,1,184,4.9279
1978,4,2,2,180,5.0275
1978,4,2,3,187,7.7063
1978,4,2,4,183,9.5413
1978,4,2,5,199,9.9456
1978,4,3,1,150,5.3880
1978,4,3,2,235,3.8720
1978,4,3,3,243,7.9505
1978,4,3,4,263,10.5991
1978,4,3,5,256,11.3947
1978,5,1,1,514,6.9487
1978,5,1,2,334,9.4913
1978,5,1,3,315,7.9102
1978,5,1,4,302,7.7992
1978,5,1,5,275,7.1328
1978,5,2,1,206,4.5300
1978,5,2,2,196,5.4004
1978,5,2,3,209,5.2244
1978,5,2,4,204,5.4283
1978,5,2,5,217,7.2853
1978,5,3,1,163,1.4845
1978,5,3,2,245,0.2421
1978,5,3,3,272,1.3527
1978,5,3,4,295,2.5857
1978,5,3,5,269,2.3724
1978,6,1,1,530,-0.5584
1978,6,1,2,377,0.9933
1978,6,1,3,339,-0.5264
1978,6,1,4,328,0.2173
1978,6,1,5,291,-0.0995
1978,6,2,1,212,0.7315
1978,6,2,2,209,-1.0659
1978,6,2,3,214,0.3344
1978,6,2,4,206,-0.5332
1978,6,2,5,232,-0.4114
1978,6,3,1,171,-2.6514
1978,6,3,2,257,-1.3359
1978,6,3,3,291,-2.2532
1978,6,3,4,316,-1.4225
1978,6,3,5,279,-0.5413
1978,7,1,1,513,4.8519
1978,7,1,2,374,4.9786
1978,7,1,3,318,5.4754
1978,7,1,4,318,5.9323
1978,7,1,5,293,7.2517
1978,7,2,1,212,5.0268
1978,7,2,2,208,7.0856
1978,7,2,3,196,6.6215
1978,7,2,4,203,5.9309
1978,7,2,5,230,7.0082
1978,7,3,1,163,6.6640
1978,7,3,2,248,3.5924
1978,7,3,3,273,4.7258
1978,7,3,4,301,6.4808
1978,7,3,5,269,7.1302
1978,8,1,1,509,8.9876
1978,8,1,2,399,9.4956
1978,8,1,3,349,8.7552
1978,8,1,4,327,9.9966
1978,8,1,5,297,9.0564
1978,8,2,1,217,7.8757
1978,8,2,2,208,7.3749
1978,8,2,3,216,7.1539
1978,8,2,4,210,9.1310
1978,8,2,5,229,9.3155
1978,8,3,1,177,3.1768
1978,8,3,2,262,2.7343
1978,8,3,3,294,3.8141
1978,8,3,4,317,3.6369
1978,8,3,5,267,3.4713
1978,9,1,1,510,0.7734
1978,9,1,2,396,0.3624
1978,9,1,3,359,-1.1563
1978,9,1,4,324,-1.3877
1978,9,1,5,296,-2.4371
1978,9,2,1,221,-0.2667
1978,9,2,2,214,-0.7084
1978,9,2,3,220,-1.1009
1978,9,2,4,204,-2.0823
1978,9,2,5,233,-2.8293
1978,9,3,1,183,0.8493
1978,9,3,2,268,0.3708
1978,9,3,3,295,0.8087
1978,9,3,4,315,-0.7519
1978,9,3,5,272,-2.8147
1978,10,1,1,505,-24.5444
1978,10,1,2,373,-24.0010
1978,10,1,3,344,-23.1041
1978,10,1,4,293,-23.0259
1978,10,1,5,282,-22.8452
1978,10,2,1,216,-19.7420
1978,10,2,2,196,-20.7399
1978,10,2,3,198,-20.0971
1978,10,2,4,178,-18.6692
1978,10,2,5,217,-19.9660
1978,10,3,1,162,-12.1110
1978,10,3,2,240,-9.2213
1978,10,3,3,267,-9.3721
1978,10,3,4,295,-10.5429
1978,10,3,5,256,-8.8078
1978,11,1,1,508,4.8930
1978,11,1,2,366,7.2390
1978,11,1,3,345,7.9033
1978,11,1,4,294,9.4851
1978,11,1,5,264,8.4300
1978,11,2,1,222,4.5158
1978,11,2,2,208,7.4373
1978,11,2,3,205,6.5625
1978,11,2,4,174,5.8975
1978,11,2,5,211,7.7343
1978,11,3,1,175,2.6934
1978,11,3,2,262,3.4126
1978,11,3,3,291,3.9227
1978,11,3,4,310,2.7780
1978,11,3,5,257,3.1416
1978,12,1,1,514,-1.9140
1978,12,1,2,378,0.1745
1978,12,1,3,347,1.6281
1978,12,1,4,289,1.4206
1978,12,1,5,259,2.7550
1978,12,2,1,226,0.5947
1978,12,2,2,218,1.1327
1978,12,2,3,212,3.0741
1978,12,2,4,185,2.3247
1978,12,2,5,216,2.8887
1978,12,3,1,182,-1.0448
1978,12,3,2,262,-0.4945
1978,12,3,3,302,0.8792
1978,12,3,4,311,1.6533
1978,12,3,5,257,4.4940
1979,1,1,1,471,12.4913
1979,1,1,2,332,10.8742
1979,1,1,3,308,11.2517
1979,1,1,4,256,10.1048
1979,1,1,5,235,10.4120
1979,1,2,1,213,8.1236
1979,1,2,2,187,8.9644
1979,1,2,3,182,7.6521
1979,1,2,4,169,7.9992
1979,1,2,5,202,8.2115
1979,1,3,1,161,7.7079
1979,1,3,2,222,5.1855
1979,1,3,3,260,4.6057
1979,1,3,4,269,4.0168
1979,1,3,5,235,3.1681
1979,2,1,1,452,-2.6076
1979,2,1,2,314,-1.4512
1979,2,1,3,290,-1.9308
1979,2,1,4,266,-3.5064
1979,2,1,5,226,-2.2434
1979,2,2,1,201,-1.9941
1979,2,2,2,183,-3.0133
1979,2,2,3,178,-2.2226
1979,2,2,4,176,-3.6230
1979,2,2,5,198,-4.0774
1979,2,3,1,162,-1.9380
1979,2,3,2,227,-1.9005
1979,2,3,3,262,-2.2333
1979,2,3,4,271,-3.5711
1979,2,3,5,235,-3.5572
1979,3,1,1,466,9.4203
1979,3,1,2,327,8.0186
1979,3,1,3,305,9.0276
1979,3,1,4,286,8.8033
1979,3,1,5,247,9.5401
1979,3,2,1,208,8.7326
1979,3,2,2,197,8.9364
1979,3,2,3,183,10.2408
1979,3,2,4,190,11.3602
1979,3,2,5,210,10.6967
1979,3,3,1,172,6.6322
1979,3,3,2,237,4.4578
1979,3,3,3,281,6.7533
1979,3,3,4,293,6.8949
1979,3,3,5,249,5.4176
1979,4,1,1,470,1.8741
1979,4,1,2,319,2.7527
1979,4,1,3,281,2.3593
1979,4,1,4,284,2.0938
1979,4,1,5,239,3.6086
1979,4,2,1,201,2.0883
1979,4,2,2,190,0.7567
1979,4,2,3,176,2.4920
1979,4,2,4,189,3.3533
1979,4,2,5,200,3.2924
1979,4,3,1,153,-0.9696
1979,4,3,2,219,-0.9422
1979,4,3,3,251,1.4337
1979,4,3,4,269,0.8858
1979,4,3,5,244,0.2420
1979,5,1,1,509,-0.8154
1979,5,1,2,313,-1.2131
1979,5,1,3,302,-0.2410
1979,5,1,4,285,-1.3959
1979,5,1,5,239,-0.8987
1979,5,2,1,216,-1.1213
1979,5,2,2,207,-1.1661
1979,5,2,3,194,-0.2315
1979,5,2,4,201,-1.7379
1979,5,2,5,217,-2.2890
1979,5,3,1,171,-1.0119
1979,5,3,2,246,-0.5998
1979,5,3,3,290,-2.1497
1979,5,3,4,292,-1.6323
1979,5,3,5,260,-1.9132
1979,6,1,1,537,5.6898
1979,6,1,2,329,3.8843
1979,6,1,3,317,4.9593
1979,6,1,4,300,4.5671
1979,6,1,5,253,5.4635
1979,6,2,1,222,5.9409
1979,6,2,2,216,5.1877
1979,6,2,3,215,5.6116
1979,6,2,4,204,3.9723
1979,6,2,5,224,3.3509
1979,6,3,1,177,5.5507
1979,6,3,2,258,3.5527
1979,6,3,3,302,5.8826
1979,6,3,4,302,5.3090
1979,6,3,5,265,1.6925
1979,7,1,1,534,0.7292
1979,7,1,2,321,2.8978
1979,7,1,3,311,2.2101
1979,7,1,4,286,3.1330
1979,7,1,5,248,3.7023
1979,7,2,1,210,4.0928
1979,7,2,2,212,3.7210
1979,7,2,3,202,2.7187
1979,7,2,4,190,2.9138
1979,7,2,5,215,3.6063
1979,7,3,1,163,2.7949
1979,7,3,2,240,1.0401
1979,7,3,3,278,2.2060
1979,7,3,4,282,2.3746
1979,7,3,5,254,-0.8148
1979,8,1,1,516,7.8623
1979,8,1,2,343,8.7201
1979,8,1,3,311,8.9889
1979,8,1,4,286,8.4832
1979,8,1,5,242,8.4611
1979,8,2,1,203,6.5191
1979,8,2,2,211,8.5347
1979,8,2,3,212,7.7737
1979,8,2,4,195,8.1139
1979,8,2,5,222,10.1414
1979,8,3,1,168,4.7416
1979,8,3,2,259,3.8565
1979,8,3,3,289,7.4119
1979,8,3,4,297,7.4325
1979,8,3,5,264,6.3577
1979,9,1,1,522,-1.2554
1979,9,1,2,353,-1.4785
1979,9,1,3,313,-1.1936
1979,9,1,4,272,-0.2015
1979,9,1,5,244,0.4261
1979,9,2,1,210,0.1126
1979,9,2,2,221,-0.0444
1979,9,2,3,215,-1.1286
1979,9,2,4,199,-0.3831
1979,9,2,5,213,0.7828
1979,9,3,1,171,-2.2351
1979,9,3,2,263,-2.0297
1979,9,3,3,297,1.7912
1979,9,3,4,299,2.0116
1979,9,3,5,273,-0.6433
1979,10,1,1,505,-12.1025
1979,10,1,2,319,-10.4852
1979,10,1,3,286,-11.0601
1979,10,1,4,241,-10.5236
1979,10,1,5,225,-8.8765
1979,10,2,1,200,-11.3479
1979,10,2,2,197,-8.8838
1979,10,2,3,195,-10.3977
1979,10,2,4,178,-10.8777
1979,10,2,5,199,-7.9706
1979,10,3,1,143,-8.1794
1979,10,3,2,234,-6.3272
1979,10,3,3,254,-6.1314
1979,10,3,4,266,-5.2751
1979,10,3,5,253,-7.3657
1979,11,1,1,501,6.2768
1979,11,1,2,338,7.7228
1979,11,1,3,304,7.8921
1979,11,1,4,243,9.2545
1979,11,1,5,217,8.1427
1979,11,2,1,210,7.9309
1979,11,2,2,203,8.1845
1979,11,2,3,214,8.3014
1979,11,2,4,188,9.4766
1979,11,2,5,202,9.4800
1979,11,3,1,163,4.1865
1979,11,3,2,247,5.5668
1979,11,3,3,294,6.3353
1979,11,3,4,290,6.5078
1979,11,3,5,269,5.3497
1979,12,1,1,507,4.1679
1979,12,1,2,356,8.3245
1979,12,1,3,307,7.7041
1979,12,1,4,248,9.1224
1979,12,1,5,215,10.0399
1979,12,2,1,216,5.8938
1979,12,2,2,211,4.7675
1979,12,2,3,225,6.3348
1979,12,2,4,199,5.6753
1979,12,2,5,202,7.2438
1979,12,3,1,163,1.2956
1979,12,3,2,263,0.0409
1979,12,3,3,307,2.8074
1979,12,3,4,292,3.0890
1979,12,3,5,278,2.5314
1980,1,1,1,472,9.6304
1980,1,1,2,347,10.3264
1980,1,1,3,286,10.5858
1980,1,1,4,230,10.8356
1980,1,1,5,199,10.9601
1980,1,2,1,196,5.3018
1980,1,2,2,194,7.9157
1980,1,2,3,205,5.9903
1980,1,2,4,186,7.7905
1980,1,2,5,188,5.4821
1980,1,3,1,146,4.3613
1980,1,3,2,224,1.5486
1980,1,3,3,258,8.8801
1980,1,3,4,257,9.3981
1980,1,3,5,259,5.3692
1980,2,1,1,446,-2.7568
1980,2,1,2,343,-2.5528
1980,2,1,3,285,-2.5041
1980,2,1,4,222,-2.4177
1980,2,1,5,189,-3.1348
1980,2,2,1,185,-1.7383
1980,2,2,2,200,-3.1541
1980,2,2,3,208,-2.6289
1980,2,2,4,198,-2.0961
1980,2,2,5,185,-1.0749
1980,2,3,1,156,-4.3726
1980,2,3,2,228,-1.7107
1980,2,3,3,277,0.6008
1980,2,3,4,268,3.4775
1980,2,3,5,261,-0.5649
1980,3,1,1,458,-18.9130
1980,3,1,2,358,-17.6715
1980,3,1,3,303,-16.4800
1980,3,1,4,242,-18.2288
1980,3,1,5,199,-18.7152
1980,3,2,1,198,-16.7397
1980,3,2,2,213,-15.3606
1980,3,2,3,226,-15.8916
1980,3,2,4,206,-16.2598
1980,3,2,5,189,-16.4420
1980,3,3,1,162,-9.8039
1980,3,3,2,247,-7.2781
1980,3,3,3,294,-11.7719
1980,3,3,4,295,-12.5046
1980,3,3,5,276,-11.0401
1980,4,1,1,456,3.7290
1980,4,1,2,327,6.5869
1980,4,1,3,284,6.2069
1980,4,1,4,228,5.5775
1980,4,1,5,193,8.3905
1980,4,2,1,194,7.2903
1980,4,2,2,184,7.7875
1980,4,2,3,209,5.1461
1980,4,2,4,197,4.5583
1980,4,2,5,184,5.4909
1980,4,3,1,137,3.9957
1980,4,3,2,221,7.9455
1980,4,3,3,260,4.2211
1980,4,3,4,266,5.3432
1980,4,3,5,264,3.1893
1980,5,1,1,475,6.9045
1980,5,1,2,321,5.8944
1980,5,1,3,293,5.7718
1980,5,1,4,241,5.3839
1980,5,1,5,201,8.5200
1980,5,2,1,203,7.7741
1980,5,2,2,198,7.9757
1980,5,2,3,223,8.5498
1980,5,2,4,216,9.1211
1980,5,2,5,183,8.8239
1980,5,3,1,146,5.1723
1980,5,3,2,246,5.2555
1980,5,3,3,291,6.8729
1980,5,3,4,294,4.9641
1980,5,3,5,287,5.7782
1980,6,1,1,498,2.7359
1980,6,1,2,342,2.7076
1980,6,1,3,306,3.6999
1980,6,1,4,252,3.5408
1980,6,1,5,202,4.4421
1980,6,2,1,214,4.1724
1980,6,2,2,216,3.5680
1980,6,2,3,222,4.0014
1980,6,2,4,219,3.4412
1980,6,2,5,192,5.0503
1980,6,3,1,153,2.8207
1980,6,3,2,252,1.9022
1980,6,3,3,307,2.8624
1980,6,3,4,298,4.0251
1980,6,3,5,298,3.5366
1980,7,1,1,491,10.5599
1980,7,1,2,340,10.8704
1980,7,1,3,300,11.6373
1980,7,1,4,242,13.0390
1980,7,1,5,197,13.7472
1980,7,2,1,198,8.0070
1980,7,2,2,202,8.3409
1980,7,2,3,219,10.8693
1980,7,2,4,206,13.2882
1980,7,2,5,191,12.3141
1980,7,3,1,145,8.3600
1980,7,3,2,241,3.0809
1980,7,3,3,275,8.2196
1980,7,3,4,274,7.8444
1980,7,3,5,287,7.4732
1980,8,1,1,489,6.7098
1980,8,1,2,343,7.5799
1980,8,1,3,310,8.8608
1980,8,1,4,251,7.9475
1980,8,1,5,198,9.8507
1980,8,2,1,209,4.0665
1980,8,2,2,213,3.8936
1980,8,2,3,225,4.3383
1980,8,2,4,204,5.9959
1980,8,2,5,192,6.7250
1980,8,3,1,141,0.5472
1980,8,3,2,243,1.2242
1980,8,3,3,283,1.3510
1980,8,3,4,298,1.9038
1980,8,3,5,290,2.0056
1980,9,1,1,488,2.1336
1980,9,1,2,360,3.6147
1980,9,1,3,305,2.3972
1980,9,1,4,261,3.4211
1980,9,1,5,197,4.4130
1980,9,2,1,214,1.0273
1980,9,2,2,213,1.6328
1980,9,2,3,237,2.5793
1980,9,2,4,210,3.8393
1980,9,2,5,199,5.9370
1980,9,3,1,140,-0.4986
1980,9,3,2,245,-1.0767
1980,9,3,3,282,1.4133
1980,9,3,4,303,3.7458
1980,9,3,5,291,4.8392
1980,10,1,1,470,2.2237
1980,10,1,2,324,3.9236
1980,10,1,3,288,4.7796
1980,10,1,4,236,5.1510
1980,10,1,5,189,7.9140
1980,10,2,1,203,0.1445
1980,10,2,2,201,2.4348
1980,10,2,3,213,2.8138
1980,10,2,4,195,3.4676
1980,10,2,5,184,5.1145
1980,10,3,1,116,-1.7839
1980,10,3,2,210,-0.0191
1980,10,3,3,248,-0.1986
1980,10,3,4,268,2.2660
1980,10,3,5,275,3.8123
1980,11,1,1,468,1.7043
1980,11,1,2,318,4.2784
1980,11,1,3,270,6.6970
1980,11,1,4,234,8.2604
1980,11,1,5,200,8.2461
1980,11,2,1,204,4.8275
1980,11,2,2,209,6.1289
1980,11,2,3,230,4.8477
1980,11,2,4,199,7.1917
1980,11,2,5,195,9.8279
1980,11,3,1,121,1.1247
1980,11,3,2,234,2.9654
1980,11,3,3,275,8.5707
1980,11,3,4,296,14.4759
1980,11,3,5,277,14.8498
1980,12,1,1,483,-3.7280
1980,12,1,2,338,-2.6165
1980,12,1,3,277,-3.7507
1980,12,1,4,237,-3.0546
1980,12,1,5,208,-3.7761
1980,12,2,1,214,-1.7401
1980,12,2,2,213,-3.2595
1980,12,2,3,233,-0.7611
1980,12,2,4,214,-3.0138
1980,12,2,5,200,-3.3791
1980,12,3,1,124,-1.5856
1980,12,3,2,242,-0.3999
1980,12,3,3,286,-1.9494
1980,12,3,4,312,-4.8378
1980,12,3,5,282,-5.0466
1981,1,1,1,453,3.7916
1981,1,1,2,332,1.2711
1981,1,1,3,258,2.1227
1981,1,1,4,221,-0.6691
1981,1,1,5,193,-0.5480
1981,1,2,1,194,0.7332
1981,1,2,2,195,1.1546
1981,1,2,3,217,0.1138
1981,1,2,4,204,-0.9906
1981,1,2,5,188,-2.3756
1981,1,3,1,117,-0.0502
1981,1,3,2,217,-1.0637
1981,1,3,3,247,-0.3589
1981,1,3,4,270,-6.6115
1981,1,3,5,257,-6.6164
1981,2,1,1,433,1.1017
1981,2,1,2,311,1.4037
1981,2,1,3,254,1.4727
1981,2,1,4,217,2.1267
1981,2,1,5,194,0.5694
1981,2,2,1,194,2.0620
1981,2,2,2,194,1.5163
1981,2,2,3,222,1.7110
1981,2,2,4,209,2.6257
1981,2,2,5,182,1.6054
1981,2,3,1,128,4.1810
1981,2,3,2,223,1.1938
1981,2,3,3,263,2.1611
1981,2,3,4,280,0.6578
1981,2,3,5,259,2.7296
1981,3,1,1,454,8.3362
1981,3,1,2,341,7.9455
1981,3,1,3,272,8.9568
1981,3,1,4,231,11.4763
1981,3,1,5,201,12.4484
1981,3,2,1,200,6.5726
1981,3,2,2,208,7.5173
1981,3,2,3,244,6.6995
1981,3,2,4,212,7.8975
1981,3,2,5,185,9.5678
1981,3,3,1,133,7.9217
1981,3,3,2,237,5.6226
1981,3,3,3,291,4.6233
1981,3,3,4,303,3.1346
1981,3,3,5,274,2.7493
1981,4,1,1,454,3.6144
1981,4,1,2,323,4.5490
1981,4,1,3,250,4.3826
1981,4,1,4,221,3.8212
1981,4,1,5,203,2.4477
1981,4,2,1,197,1.7364
1981,4,2,2,203,1.2368
1981,4,2,3,223,2.1694
1981,4,2,4,203,3.5315
1981,4,2,5,176,3.5037
1981,4,3,1,129,-1.2807
1981,4,3,2,221,0.2640
1981,4,3,3,269,-1.0149
1981,4,3,4,275,-3.6311
1981,4,3,5,259,-2.1637
1981,5,1,1,478,2.5041
1981,5,1,2,329,3.6038
1981,5,1,3,272,4.5067
1981,5,1,4,225,4.1692
1981,5,1,5,215,4.8601
1981,5,2,1,203,2.1910
1981,5,2,2,213,1.8684
1981,5,2,3,248,3.3170
1981,5,2,4,214,3.9589
1981,5,2,5,188,3.5261
1981,5,3,1,145,2.4624
1981,5,3,2,244,2.0370
1981,5,3,3,296,0.0681
1981,5,3,4,318,-0.7177
1981,5,3,5,272,0.9337
1981,6,1,1,502,1.2680
