year,month,rank_ME,nstocks,ret_vw
1999,2,5,290,-7.7512
1999,2,6,259,-7.9400
1999,2,7,202,-5.4208
1999,2,8,193,-5.3890
1999,2,9,172,-3.0288
1999,2,10,173,-4.2869
1999,3,1,2487,-3.1773
1999,3,2,684,-2.1339
1999,3,3,442,-1.7698
1999,3,4,328,1.3131
1999,3,5,288,4.7865
1999,3,6,259,3.0969
1999,3,7,202,1.7009
1999,3,8,192,3.5033
1999,3,9,172,5.6517
1999,3,10,173,4.0947
1999,4,1,2434,9.0290
1999,4,2,677,9.5220
1999,4,3,432,6.6227
1999,4,4,326,7.8912
1999,4,5,285,8.7977
1999,4,6,257,9.0427
1999,4,7,197,9.1064
1999,4,8,190,8.3970
1999,4,9,170,5.1767
1999,4,10,171,2.6368
1999,5,1,2389,4.1156
1999,5,2,674,2.4939
1999,5,3,428,3.2948
1999,5,4,326,2.0160
1999,5,5,282,0.6816
1999,5,6,255,0.0642
1999,5,7,196,2.2684
1999,5,8,188,1.8462
1999,5,9,168,-1.5829
1999,5,10,171,-2.1948
1999,6,1,2351,4.2727
1999,6,2,669,11.3013
1999,6,3,427,7.6275
1999,6,4,325,8.1666
1999,6,5,280,7.5231
1999,6,6,254,3.9595
1999,6,7,195,4.9612
1999,6,8,187,6.7798
1999,6,9,167,4.3754
1999,6,10,171,5.5788
1999,7,1,2338,2.0071
1999,7,2,695,1.7130
1999,7,3,448,-0.8489
1999,7,4,359,-1.8435
1999,7,5,314,-1.1759
1999,7,6,252,-2.5853
1999,7,7,240,-0.6818
1999,7,8,204,-1.8864
1999,7,9,203,-3.1877
1999,7,10,176,-2.7550
1999,8,1,2309,-2.9715
1999,8,2,685,-2.4016
1999,8,3,445,-3.8743
1999,8,4,356,-3.1242
1999,8,5,309,-2.7146
1999,8,6,245,-2.8974
1999,8,7,239,-3.7909
1999,8,8,204,-1.2886
1999,8,9,202,-0.4847
1999,8,10,176,0.6049
1999,9,1,2267,-2.3017
1999,9,2,680,-0.5592
1999,9,3,439,1.6873
1999,9,4,354,-0.1330
1999,9,5,305,1.3501
1999,9,6,245,1.3520
1999,9,7,235,0.0254
1999,9,8,202,-2.3277
1999,9,9,199,-2.8449
1999,9,10,176,-1.9266
1999,10,1,2230,-1.0873
1999,10,2,667,-1.9016
1999,10,3,438,-1.0110
1999,10,4,353,-0.6456
1999,10,5,302,1.8152
1999,10,6,241,0.9960
1999,10,7,235,5.4668
1999,10,8,200,4.5248
1999,10,9,199,4.4519
1999,10,10,175,5.6022
1999,11,1,2203,15.7309
1999,11,2,661,11.7270
1999,11,3,436,10.4761
1999,11,4,351,9.8538
1999,11,5,298,8.3952
1999,11,6,236,7.4989
1999,11,7,235,7.6995
1999,11,8,197,6.0999
1999,11,9,198,4.7005
1999,11,10,174,3.9205
1999,12,1,2171,16.8545
1999,12,2,654,15.3888
1999,12,3,425,13.8134
1999,12,4,344,15.1778
1999,12,5,295,13.1160
1999,12,6,231,10.2245
1999,12,7,234,13.7053
1999,12,8,194,13.0804
1999,12,9,197,11.3009
1999,12,10,174,7.8754
2000,1,1,2137,12.4881
2000,1,2,647,4.4669
2000,1,3,418,3.6538
2000,1,4,340,-2.0485
2000,1,5,292,-3.8208
2000,1,6,231,-4.0281
2000,1,7,233,-4.1970
2000,1,8,192,-2.4736
2000,1,9,196,-1.4286
2000,1,10,172,-5.2406
2000,2,1,2112,33.5633
2000,2,2,643,29.1152
2000,2,3,416,20.7980
2000,2,4,335,24.6068
2000,2,5,290,17.1917
2000,2,6,228,11.1757
2000,2,7,232,14.8981
2000,2,8,192,15.6864
2000,2,9,194,12.3738
2000,2,10,172,-0.9323
2000,3,1,2079,-10.2951
2000,3,2,638,-11.9676
2000,3,3,409,-6.7657
2000,3,4,333,-10.1248
2000,3,5,287,-7.2735
2000,3,6,225,-1.1767
2000,3,7,230,0.4533
2000,3,8,191,2.6436
2000,3,9,194,1.8802
2000,3,10,172,8.9716
2000,4,1,2057,-21.3013
2000,4,2,630,-13.5737
2000,4,3,404,-15.3232
2000,4,4,331,-10.6157
2000,4,5,284,-7.6724
2000,4,6,223,-6.8357
2000,4,7,227,-5.4036
2000,4,8,189,-5.9140
2000,4,9,194,-5.7570
2000,4,10,172,-3.7773
2000,5,1,2042,-12.5982
2000,5,2,623,-9.2948
2000,5,3,398,-9.3286
2000,5,4,328,-6.2714
2000,5,5,280,-6.1140
2000,5,6,221,-4.2290
2000,5,7,225,-6.8009
2000,5,8,189,-5.9155
2000,5,9,194,-4.4793
2000,5,10,170,-4.2581
2000,6,1,2021,22.9472
2000,6,2,614,25.6821
2000,6,3,396,15.6871
2000,6,4,325,14.4539
2000,6,5,274,9.6644
2000,6,6,221,4.8309
2000,6,7,224,8.4978
2000,6,8,188,7.7301
2000,6,9,194,6.3324
2000,6,10,169,4.2437
2000,7,1,1954,-2.6994
2000,7,2,724,-2.2470
2000,7,3,412,-2.4410
2000,7,4,420,-4.6810
2000,7,5,362,-3.8288
2000,7,6,299,-3.5205
2000,7,7,276,-5.7457
2000,7,8,248,-3.0173
2000,7,9,225,-2.5373
2000,7,10,208,-3.6937
2000,8,1,1939,3.9451
2000,8,2,717,9.2587
2000,8,3,409,6.2504
2000,8,4,417,5.5283
2000,8,5,360,6.9045
2000,8,6,296,7.6679
2000,8,7,271,8.6033
2000,8,8,246,9.8199
2000,8,9,223,9.2526
2000,8,10,205,6.4764
2000,9,1,1915,-4.1077
2000,9,2,709,-5.1098
2000,9,3,402,-5.0257
2000,9,4,416,-3.7487
2000,9,5,357,-6.6430
2000,9,6,294,-5.4914
2000,9,7,266,-4.9662
2000,9,8,244,-5.7102
2000,9,9,222,-2.4542
2000,9,10,204,-6.8700
2000,10,1,1884,-9.3229
2000,10,2,699,-8.9102
2000,10,3,395,-4.8083
2000,10,4,412,-6.2952
2000,10,5,355,-5.3900
2000,10,6,289,-6.2669
2000,10,7,262,-5.5638
2000,10,8,242,-3.8712
2000,10,9,220,-3.1921
2000,10,10,204,-1.6678
2000,11,1,1840,-11.0077
2000,11,2,688,-13.2454
2000,11,3,390,-9.3969
2000,11,4,407,-12.0445
2000,11,5,351,-11.9679
2000,11,6,288,-10.9063
2000,11,7,260,-10.0026
2000,11,8,241,-12.2063
2000,11,9,216,-10.3849
2000,11,10,203,-10.8023
2000,12,1,1796,-4.4200
2000,12,2,683,-0.7259
2000,12,3,388,5.8184
2000,12,4,405,4.7347
2000,12,5,347,8.5382
2000,12,6,287,6.7877
2000,12,7,258,7.5565
2000,12,8,240,7.3225
2000,12,9,213,6.1420
2000,12,10,202,-2.2917
2001,1,1,1757,19.5572
2001,1,2,676,17.8381
2001,1,3,385,10.8486
2001,1,4,399,9.2662
2001,1,5,344,5.5400
2001,1,6,287,6.0540
2001,1,7,257,4.4640
2001,1,8,238,4.2836
2001,1,9,211,3.0264
2001,1,10,202,4.6105
2001,2,1,1710,-5.2551
2001,2,2,671,-7.3728
2001,2,3,382,-6.3297
2001,2,4,396,-5.8326
2001,2,5,339,-7.0161
2001,2,6,287,-9.3730
2001,2,7,255,-7.5597
2001,2,8,238,-9.0860
2001,2,9,211,-6.2821
2001,2,10,200,-11.5753
2001,3,1,1684,-3.3213
2001,3,2,664,-5.5418
2001,3,3,380,-2.9930
2001,3,4,390,-4.5519
2001,3,5,336,-6.5907
2001,3,6,286,-6.6383
2001,3,7,253,-7.5937
2001,3,8,238,-7.5899
2001,3,9,209,-6.9997
2001,3,10,198,-7.9177
2001,4,1,1650,3.7382
2001,4,2,657,8.4793
2001,4,3,378,7.6991
2001,4,4,388,7.2514
2001,4,5,330,8.6976
2001,4,6,284,9.2704
2001,4,7,250,10.3836
2001,4,8,236,12.1839
2001,4,9,209,10.1887
2001,4,10,198,9.0507
2001,5,1,1602,9.6634
2001,5,2,653,12.6148
2001,5,3,375,4.8959
2001,5,4,379,3.2669
2001,5,5,328,2.7635
2001,5,6,281,2.8913
2001,5,7,249,2.9102
2001,5,8,234,2.4961
2001,5,9,207,1.5438
2001,5,10,198,-0.5773
2001,6,1,1559,1.8430
2001,6,2,651,3.1766
2001,6,3,370,5.7691
2001,6,4,372,5.3909
2001,6,5,326,4.3267
2001,6,6,278,0.0450
2001,6,7,246,0.5627
2001,6,8,235,-1.2516
2001,6,9,207,-2.4787
2001,6,10,197,-2.9251
2001,7,1,2013,-2.4347
2001,7,2,579,-5.9849
2001,7,3,468,-7.5878
2001,7,4,333,-7.8369
2001,7,5,298,-6.0595
2001,7,6,219,-6.7797
2001,7,7,213,-3.1172
2001,7,8,185,-2.8210
2001,7,9,177,-5.0140
2001,7,10,158,-0.9000
2001,8,1,1978,-4.5953
2001,8,2,573,-4.3492
2001,8,3,467,-4.9937
2001,8,4,330,-4.6490
2001,8,5,296,-4.2737
2001,8,6,219,-3.9884
2001,8,7,212,-4.6153
2001,8,8,184,-4.8198
2001,8,9,176,-4.3374
2001,8,10,158,-7.0053
2001,9,1,1916,-12.8621
2001,9,2,568,-16.5624
2001,9,3,465,-16.7208
2001,9,4,328,-18.5253
2001,9,5,295,-16.7723
2001,9,6,215,-15.9530
2001,9,7,209,-14.3648
2001,9,8,181,-15.4573
2001,9,9,176,-12.6705
2001,9,10,156,-7.6527
2001,10,1,1889,9.0793
2001,10,2,565,7.9861
2001,10,3,463,7.6002
2001,10,4,325,7.9672
2001,10,5,294,9.0499
2001,10,6,213,11.1741
2001,10,7,209,6.9697
2001,10,8,181,7.1358
2001,10,9,175,6.2305
2001,10,10,156,2.4270
2001,11,1,1864,6.2487
2001,11,2,560,8.8669
2001,11,3,461,9.0930
2001,11,4,324,11.0016
2001,11,5,292,9.4813
2001,11,6,213,8.6979
2001,11,7,209,8.6725
2001,11,8,178,8.5392
2001,11,9,174,8.2797
2001,11,10,155,7.6815
2001,12,1,1823,8.0690
2001,12,2,549,9.1034
2001,12,3,458,7.8594
2001,12,4,322,7.6656
2001,12,5,292,5.5124
2001,12,6,211,7.1846
2001,12,7,208,5.2556
2001,12,8,175,4.4226
2001,12,9,174,2.8775
2001,12,10,155,-0.1389
2002,1,1,1800,4.9307
2002,1,2,543,-0.6143
2002,1,3,457,-2.2380
2002,1,4,319,-1.9414
2002,1,5,289,-2.3971
2002,1,6,210,-1.5445
2002,1,7,206,-2.0752
2002,1,8,174,-2.1351
2002,1,9,173,-0.8203
2002,1,10,155,-1.1580
2002,2,1,1768,-5.8742
2002,2,2,541,-5.8993
2002,2,3,457,-5.0113
2002,2,4,318,-3.6592
2002,2,5,289,-3.8551
2002,2,6,210,-2.1791
2002,2,7,203,-2.2763
2002,2,8,172,-1.8709
2002,2,9,172,-2.7537
2002,2,10,154,-2.1824
2002,3,1,1741,9.2591
2002,3,2,538,8.8930
2002,3,3,454,9.1852
2002,3,4,319,8.9111
2002,3,5,288,9.0922
2002,3,6,210,7.7536
2002,3,7,202,7.3236
2002,3,8,169,6.6968
2002,3,9,172,6.2395
2002,3,10,154,2.5214
2002,4,1,1717,0.1230
2002,4,2,535,1.3609
2002,4,3,451,-0.5017
2002,4,4,319,0.1318
2002,4,5,287,-1.8063
2002,4,6,208,-0.7430
2002,4,7,202,-3.4468
2002,4,8,168,-2.3609
2002,4,9,171,-3.6685
2002,4,10,154,-7.9591
2002,5,1,1688,0.7170
2002,5,2,528,-4.5350
2002,5,3,447,-5.7732
2002,5,4,316,-5.8069
2002,5,5,286,-4.9896
2002,5,6,208,-4.3903
2002,5,7,202,-1.6263
2002,5,8,168,-1.8978
2002,5,9,171,-1.1309
2002,5,10,154,-1.0842
2002,6,1,1664,-5.1321
2002,6,2,521,-2.2524
2002,6,3,447,-5.3303
2002,6,4,314,-5.3318
2002,6,5,285,-6.5004
2002,6,6,207,-7.0745
2002,6,7,201,-7.4831
2002,6,8,166,-9.0816
2002,6,9,171,-7.6503
2002,6,10,152,-7.8718
2002,7,1,1926,-12.6047
2002,7,2,545,-17.9529
2002,7,3,340,-17.4138
2002,7,4,295,-16.4860
2002,7,5,227,-15.7684
2002,7,6,195,-11.0725
2002,7,7,170,-10.4496
2002,7,8,155,-12.8134
2002,7,9,153,-9.7202
2002,7,10,140,-6.4844
2002,8,1,1906,-1.4729
2002,8,2,541,-2.3180
2002,8,3,339,-1.2926
2002,8,4,294,-0.1572
2002,8,5,227,1.1882
2002,8,6,194,-0.1077
2002,8,7,170,0.9547
2002,8,8,155,-0.4210
2002,8,9,153,0.7322
2002,8,10,139,0.0964
2002,9,1,1872,-9.6609
2002,9,2,539,-9.9829
2002,9,3,338,-7.8538
2002,9,4,291,-8.6094
2002,9,5,227,-6.8199
2002,9,6,194,-8.8220
2002,9,7,169,-8.6948
2002,9,8,155,-11.7744
2002,9,9,153,-9.0009
2002,9,10,139,-10.6034
2002,10,1,1855,4.1134
2002,10,2,535,4.7674
2002,10,3,338,2.1694
2002,10,4,291,6.0730
2002,10,5,227,4.2115
2002,10,6,194,5.2842
2002,10,7,169,4.3718
2002,10,8,155,5.3743
2002,10,9,153,7.3910
2002,10,10,138,9.3412
2002,11,1,1817,13.6358
2002,11,2,533,15.6110
2002,11,3,338,10.3446
2002,11,4,291,11.3927
2002,11,5,225,10.0348
2002,11,6,193,8.0815
2002,11,7,168,9.8214
2002,11,8,155,11.4881
2002,11,9,153,6.6481
2002,11,10,138,5.7737
2002,12,1,1789,-5.1955
2002,12,2,532,-7.7676
2002,12,3,336,-6.9534
2002,12,4,290,-6.9649
2002,12,5,225,-7.5261
2002,12,6,193,-5.6544
2002,12,7,168,-5.3133
2002,12,8,155,-6.3076
2002,12,9,153,-3.8524
2002,12,10,137,-6.4279
2003,1,1,1763,1.4617
2003,1,2,529,-2.7108
2003,1,3,336,-4.7428
2003,1,4,289,-2.3152
2003,1,5,225,-3.5598
2003,1,6,193,-3.0277
2003,1,7,168,-2.3362
2003,1,8,155,-3.1971
2003,1,9,152,-1.9880
2003,1,10,137,-3.0872
2003,2,1,1736,-2.2653
2003,2,2,526,-5.2701
2003,2,3,334,-3.3540
2003,2,4,288,-3.1725
2003,2,5,224,-3.6784
2003,2,6,193,-3.3364
2003,2,7,167,-2.0087
2003,2,8,155,-1.0638
2003,2,9,151,-0.8893
2003,2,10,137,-1.2891
2003,3,1,1705,1.1640
2003,3,2,522,0.9730
2003,3,3,333,0.2609
2003,3,4,287,1.5832
2003,3,5,224,2.5245
2003,3,6,193,0.9882
2003,3,7,166,1.1095
2003,3,8,155,0.6866
2003,3,9,150,1.6432
2003,3,10,137,1.5215
2003,4,1,1664,10.5616
2003,4,2,518,10.7421
2003,4,3,332,10.6393
2003,4,4,285,10.2001
2003,4,5,223,9.8513
2003,4,6,193,8.6287
2003,4,7,165,9.6460
2003,4,8,155,8.4249
2003,4,9,150,6.1296
2003,4,10,137,7.0779
2003,5,1,1636,16.9446
2003,5,2,517,16.3561
2003,5,3,331,11.9784
2003,5,4,284,12.5332
2003,5,5,222,10.1437
2003,5,6,192,9.0627
2003,5,7,165,9.9307
2003,5,8,154,11.4378
2003,5,9,150,8.7882
2003,5,10,136,4.3497
2003,6,1,1615,6.3531
2003,6,2,514,6.1586
2003,6,3,331,3.7349
2003,6,4,284,1.7296
2003,6,5,221,2.0630
2003,6,6,192,1.5070
2003,6,7,165,0.9662
2003,6,8,154,0.8774
2003,6,9,150,0.7722
2003,6,10,136,1.7934
2003,7,1,1678,9.9806
2003,7,2,498,8.3060
2003,7,3,284,7.8209
2003,7,4,296,6.7045
2003,7,5,218,5.1354
2003,7,6,199,4.2571
2003,7,7,159,3.6352
2003,7,8,165,3.1854
2003,7,9,152,2.7802
2003,7,10,144,0.7608
2003,8,1,1652,6.1053
2003,8,2,495,4.9731
2003,8,3,284,5.4559
2003,8,4,294,6.2553
2003,8,5,218,6.0905
2003,8,6,198,6.2160
2003,8,7,159,6.1656
2003,8,8,165,5.0820
2003,8,9,152,5.5675
2003,8,10,144,1.9948
2003,9,1,1631,5.8652
2003,9,2,493,0.8262
2003,9,3,281,-3.0361
2003,9,4,294,-2.9153
2003,9,5,217,-4.1951
2003,9,6,197,-1.7174
2003,9,7,157,-1.0938
2003,9,8,164,-1.8516
2003,9,9,152,-2.6441
2003,9,10,144,-1.4999
2003,10,1,1608,10.8435
2003,10,2,492,9.3685
2003,10,3,280,9.7231
2003,10,4,293,9.0272
2003,10,5,217,8.1197
2003,10,6,197,8.7461
2003,10,7,155,8.4526
2003,10,8,164,8.8402
2003,10,9,152,6.9614
2003,10,10,144,4.6740
2003,11,1,1589,5.1055
2003,11,2,490,4.5361
2003,11,3,279,3.1281
2003,11,4,293,2.7127
2003,11,5,215,3.3558
2003,11,6,196,4.0822
2003,11,7,155,3.8437
2003,11,8,164,2.5489
2003,11,9,152,2.6071
2003,11,10,144,0.7339
2003,12,1,1570,2.9803
2003,12,2,487,2.2599
2003,12,3,277,2.5449
2003,12,4,293,2.9739
2003,12,5,214,2.1913
2003,12,6,195,2.1624
2003,12,7,155,2.5069
2003,12,8,164,1.9755
2003,12,9,151,3.5329
2003,12,10,144,5.4511
2004,1,1,1552,9.9150
2004,1,2,485,6.4678
2004,1,3,276,5.5306
2004,1,4,292,3.9641
2004,1,5,212,2.9517
2004,1,6,195,3.6172
2004,1,7,155,2.6244
2004,1,8,164,2.0536
2004,1,9,151,1.9907
2004,1,10,143,1.1179
2004,2,1,1532,0.2970
2004,2,2,482,-0.2853
2004,2,3,276,-0.1670
2004,2,4,292,-0.0144
2004,2,5,212,1.2903
2004,2,6,194,1.6314
2004,2,7,155,2.6135
2004,2,8,163,2.6099
2004,2,9,151,1.5411
2004,2,10,143,0.8475
2004,3,1,1517,-0.5348
2004,3,2,480,-1.0936
2004,3,3,275,0.1421
2004,3,4,291,1.9407
2004,3,5,212,0.9996
2004,3,6,194,1.7548
2004,3,7,155,-0.7582
2004,3,8,163,0.4983
2004,3,9,151,-0.8403
2004,3,10,143,-2.1114
2004,4,1,1504,-4.3855
2004,4,2,476,-6.1480
2004,4,3,275,-3.8545
2004,4,4,291,-4.6501
2004,4,5,212,-3.0063
2004,4,6,193,-2.8991
2004,4,7,154,-3.9696
2004,4,8,163,-2.7758
2004,4,9,151,-1.4051
2004,4,10,143,0.0627
2004,5,1,1485,-0.4013
2004,5,2,476,-0.9811
2004,5,3,274,0.8813
2004,5,4,291,2.4528
2004,5,5,212,0.8523
2004,5,6,193,2.0852
2004,5,7,153,1.3903
2004,5,8,163,2.7602
2004,5,9,150,1.3226
2004,5,10,143,0.8939
2004,6,1,1473,1.9262
2004,6,2,473,4.7530
2004,6,3,273,5.2224
2004,6,4,290,5.7042
2004,6,5,211,3.6361
2004,6,6,191,2.8017
2004,6,7,153,2.9480
2004,6,8,163,3.1622
2004,6,9,150,3.2170
2004,6,10,143,1.7081
2004,7,1,1659,-8.4239
2004,7,2,487,-9.8981
2004,7,3,282,-9.1596
2004,7,4,257,-6.8800
2004,7,5,211,-6.5965
2004,7,6,179,-6.3928
2004,7,7,175,-6.1675
2004,7,8,164,-6.5165
2004,7,9,144,-3.3118
2004,7,10,144,-3.4840
2004,8,1,1646,-2.4887
2004,8,2,480,-1.7052
2004,8,3,281,-1.1439
2004,8,4,257,-2.0531
2004,8,5,209,-2.1465
2004,8,6,179,-1.5348
2004,8,7,175,-1.9455
2004,8,8,164,-1.4385
2004,8,9,144,-0.1684
2004,8,10,144,-0.2983
2004,9,1,1634,3.7392
2004,9,2,477,5.0285
2004,9,3,279,6.0862
2004,9,4,257,6.4240
2004,9,5,207,5.2392
2004,9,6,178,4.0602
2004,9,7,174,3.4263
2004,9,8,163,3.9824
2004,9,9,144,3.8836
2004,9,10,144,0.9636
2004,10,1,1622,0.7830
2004,10,2,476,1.1164
2004,10,3,278,1.9337
2004,10,4,257,2.3847
2004,10,5,208,2.0557
2004,10,6,177,1.9239
2004,10,7,174,2.5935
2004,10,8,163,2.7859
2004,10,9,144,3.7286
2004,10,10,144,1.2116
2004,11,1,1610,8.6934
2004,11,2,473,10.2203
2004,11,3,276,10.5793
2004,11,4,257,7.6505
2004,11,5,207,8.6405
2004,11,6,176,6.4966
2004,11,7,174,6.0550
2004,11,8,163,6.8830
2004,11,9,144,5.9223
2004,11,10,143,3.4106
2004,12,1,1595,7.6546
2004,12,2,470,4.0671
2004,12,3,274,3.5214
2004,12,4,256,3.7367
2004,12,5,207,2.0843
2004,12,6,176,3.9802
2004,12,7,174,4.9779
2004,12,8,163,4.2885
2004,12,9,144,2.7951
2004,12,10,143,3.1650
2005,1,1,1579,-4.3434
2005,1,2,469,-4.8155
2005,1,3,272,-3.7651
2005,1,4,253,-3.6188
2005,1,5,206,-3.6531
2005,1,6,175,-2.9800
2005,1,7,174,-1.7274
2005,1,8,162,-3.5152
2005,1,9,144,-0.4875
2005,1,10,142,-2.8873
2005,2,1,1566,1.4042
2005,2,2,467,0.1933
2005,2,3,272,2.7022
2005,2,4,252,3.8036
2005,2,5,206,1.9210
2005,2,6,175,3.4895
2005,2,7,174,3.1226
2005,2,8,162,2.5437
2005,2,9,143,4.1481
2005,2,10,142,2.4978
2005,3,1,1554,-4.8919
2005,3,2,466,-3.4328
2005,3,3,270,-2.0912
2005,3,4,252,-1.9402
2005,3,5,204,-2.7881
2005,3,6,175,-1.6223
2005,3,7,174,-1.0295
2005,3,8,162,-1.1127
2005,3,9,143,0.3984
2005,3,10,142,-1.3947
2005,4,1,1538,-6.6700
2005,4,2,466,-6.9484
2005,4,3,269,-7.0471
2005,4,4,252,-6.1847
2005,4,5,202,-5.8841
2005,4,6,175,-5.0809
2005,4,7,173,-4.5842
2005,4,8,162,-4.0995
2005,4,9,141,-3.6662
2005,4,10,142,-1.5752
2005,5,1,1523,4.7363
2005,5,2,463,6.8632
2005,5,3,269,7.3435
2005,5,4,249,7.6520
2005,5,5,202,6.7572
2005,5,6,175,6.3124
2005,5,7,171,6.2071
2005,5,8,161,5.6555
2005,5,9,141,3.7734
2005,5,10,142,3.1480
2005,6,1,1509,4.1405
2005,6,2,458,5.4933
2005,6,3,268,3.7161
2005,6,4,247,3.3135
2005,6,5,200,3.7967
2005,6,6,174,1.6994
2005,6,7,170,3.6279
2005,6,8,161,1.1311
2005,6,9,141,2.4305
2005,6,10,142,-1.1245
2005,7,1,1609,8.6846
2005,7,2,560,7.1775
2005,7,3,279,8.0475
2005,7,4,246,6.5857
2005,7,5,184,6.9510
2005,7,6,180,5.1876
2005,7,7,168,6.3373
2005,7,8,157,5.5159
2005,7,9,149,5.1587
2005,7,10,144,4.0432
2005,8,1,1595,-0.4492
2005,8,2,556,-2.1451
2005,8,3,277,-1.0014
2005,8,4,244,-0.8915
2005,8,5,181,-1.5443
2005,8,6,179,-1.5401
2005,8,7,167,-0.5874
2005,8,8,156,-1.0333
2005,8,9,148,-0.9341
2005,8,10,144,-0.6128
2005,9,1,1581,1.6611
2005,9,2,552,0.3089
2005,9,3,276,-0.1582
2005,9,4,243,1.5187
2005,9,5,180,0.3922
2005,9,6,177,0.7218
2005,9,7,166,1.4989
2005,9,8,154,0.9366
2005,9,9,146,1.7462
2005,9,10,142,0.3431
2005,10,1,1564,-4.0161
2005,10,2,551,-3.3262
2005,10,3,275,-3.6881
2005,10,4,243,-3.5121
2005,10,5,179,-4.4205
2005,10,6,176,-4.1636
2005,10,7,166,-4.2148
2005,10,8,153,-2.8585
2005,10,9,146,-3.5540
2005,10,10,142,-2.2252
2005,11,1,1545,3.0878
2005,11,2,546,5.3804
2005,11,3,275,5.8012
2005,11,4,242,4.4570
2005,11,5,177,5.2230
2005,11,6,175,5.9569
2005,11,7,165,3.6711
2005,11,8,153,4.8308
2005,11,9,146,4.3428
2005,11,10,141,3.1855
2005,12,1,1528,1.5914
2005,12,2,545,-0.4614
2005,12,3,270,0.5847
2005,12,4,242,-0.4697
2005,12,5,177,-0.3941
2005,12,6,175,1.1220
2005,12,7,164,1.6687
2005,12,8,153,0.5430
2005,12,9,146,1.2727
2005,12,10,140,-0.5583
2006,1,1,1512,9.9751
2006,1,2,543,10.9186
2006,1,3,268,10.7951
2006,1,4,241,8.4986
2006,1,5,176,8.9218
2006,1,6,174,7.2038
2006,1,7,163,5.9180
2006,1,8,153,3.9627
2006,1,9,145,5.4252
2006,1,10,140,2.3180
2006,2,1,1494,1.2240
2006,2,2,543,-0.6328
2006,2,3,268,-0.4729
2006,2,4,239,-0.5476
2006,2,5,175,-1.6065
2006,2,6,173,-1.0089
2006,2,7,161,-0.7856
2006,2,8,152,0.5239
2006,2,9,144,-1.1939
2006,2,10,140,-0.1209
2006,3,1,1478,5.7116
2006,3,2,540,5.3992
2006,3,3,266,4.6976
2006,3,4,238,5.6442
2006,3,5,174,3.9302
2006,3,6,172,3.7883
2006,3,7,160,2.9793
2006,3,8,150,1.9190
2006,3,9,144,2.0968
2006,3,10,140,1.4677
2006,4,1,1467,-0.1320
2006,4,2,539,0.0977
2006,4,3,265,0.8063
2006,4,4,238,1.0010
2006,4,5,173,1.2571
2006,4,6,170,0.1164
2006,4,7,158,1.8652
2006,4,8,149,1.1145
2006,4,9,144,1.1216
2006,4,10,140,0.4405
2006,5,1,1456,-7.5250
2006,5,2,536,-6.7852
2006,5,3,263,-6.0956
2006,5,4,238,-5.6707
2006,5,5,173,-6.0682
2006,5,6,169,-4.3983
2006,5,7,158,-4.3019
2006,5,8,148,-4.0203
2006,5,9,143,-2.9670
2006,5,10,138,-2.0423
2006,6,1,1449,-1.9221
2006,6,2,529,-1.1149
2006,6,3,260,-0.4103
2006,6,4,238,0.5308
2006,6,5,170,-0.0438
2006,6,6,169,-1.4846
2006,6,7,158,-0.9092
2006,6,8,146,-0.6858
2006,6,9,143,0.7171
2006,6,10,137,0.4033
2006,7,1,1585,-4.3917
2006,7,2,510,-4.7831
2006,7,3,295,-4.1674
2006,7,4,229,-4.2906
2006,7,5,206,-3.2978
2006,7,6,170,-4.7568
2006,7,7,159,-3.4202
2006,7,8,153,-3.7786
2006,7,9,149,-1.7346
2006,7,10,141,0.6916
2006,8,1,1577,2.0083
2006,8,2,506,3.5225
2006,8,3,293,4.0859
2006,8,4,225,2.4189
2006,8,5,203,3.0540
2006,8,6,170,2.3222
2006,8,7,158,2.4094
2006,8,8,153,1.6419
2006,8,9,149,3.5361
2006,8,10,141,2.6210
2006,9,1,1566,0.3450
2006,9,2,504,0.8471
2006,9,3,291,0.8917
2006,9,4,225,1.0479
2006,9,5,203,0.4301
2006,9,6,170,1.2427
2006,9,7,158,1.3213
2006,9,8,151,1.8433
2006,9,9,149,1.6267
2006,9,10,140,2.2023
2006,10,1,1552,5.5784
2006,10,2,502,7.2902
2006,10,3,291,6.1842
2006,10,4,224,5.3110
2006,10,5,202,5.5306
2006,10,6,169,5.0611
2006,10,7,158,4.1289
2006,10,8,151,4.3866
2006,10,9,149,3.8249
2006,10,10,140,3.6691
2006,11,1,1539,2.7584
2006,11,2,501,2.7383
2006,11,3,289,2.4300
2006,11,4,222,2.3920
2006,11,5,202,3.8302
2006,11,6,167,3.9210
2006,11,7,157,3.6542
2006,11,8,151,3.5407
2006,11,9,149,3.6143
2006,11,10,140,1.8221
2006,12,1,1525,2.6106
2006,12,2,499,1.1732
2006,12,3,286,-0.0731
2006,12,4,220,0.3801
2006,12,5,201,-0.4994
2006,12,6,167,-0.1823
2006,12,7,157,0.3423
2006,12,8,150,-0.4772
2006,12,9,148,-0.2553
2006,12,10,139,0.9158
2007,1,1,1510,2.0367
2007,1,2,494,1.5762
2007,1,3,286,2.2072
2007,1,4,219,1.7568
2007,1,5,199,2.3152
2007,1,6,166,3.6688
2007,1,7,156,3.7796
2007,1,8,150,3.1144
2007,1,9,146,3.0080
2007,1,10,139,1.7348
2007,2,1,1492,0.3820
2007,2,2,488,-0.3895
2007,2,3,283,0.5017
2007,2,4,216,-0.5048
2007,2,5,196,0.6255
2007,2,6,166,0.2490
