year,month,rank_ME,rank_CLA,nstocks,ret_vw
1971,9,1,5,103,2.1105
1971,9,2,1,65,-1.0992
1971,9,2,2,66,-0.8875
1971,9,2,3,64,-1.9866
1971,9,2,4,68,0.1846
1971,9,2,5,58,-0.0517
1971,9,3,1,61,-0.9951
1971,9,3,2,81,-0.1241
1971,9,3,3,101,-1.3291
1971,9,3,4,92,-0.7845
1971,9,3,5,125,0.6307
1971,10,1,1,271,-8.3433
1971,10,1,2,140,-7.9547
1971,10,1,3,121,-4.6404
1971,10,1,4,126,-5.4679
1971,10,1,5,103,-6.9587
1971,10,2,1,65,-7.8566
1971,10,2,2,65,-5.6801
1971,10,2,3,64,-5.6568
1971,10,2,4,68,-5.4461
1971,10,2,5,58,-5.0052
1971,10,3,1,61,-7.5594
1971,10,3,2,81,-4.8645
1971,10,3,3,101,-5.2726
1971,10,3,4,92,-5.0987
1971,10,3,5,125,-2.7621
1971,11,1,1,271,-4.5164
1971,11,1,2,140,-5.6813
1971,11,1,3,121,-4.6023
1971,11,1,4,126,-4.3002
1971,11,1,5,103,-3.1664
1971,11,2,1,65,-2.2720
1971,11,2,2,65,-3.3518
1971,11,2,3,64,-2.5426
1971,11,2,4,68,-0.7400
1971,11,2,5,58,-3.3423
1971,11,3,1,61,-1.6162
1971,11,3,2,81,0.3763
1971,11,3,3,101,-0.5023
1971,11,3,4,92,-0.1615
1971,11,3,5,125,1.3970
1971,12,1,1,271,14.3164
1971,12,1,2,140,11.9924
1971,12,1,3,121,12.2595
1971,12,1,4,126,14.6556
1971,12,1,5,101,12.1997
1971,12,2,1,65,13.5277
1971,12,2,2,65,12.5798
1971,12,2,3,64,11.8812
1971,12,2,4,68,11.9373
1971,12,2,5,58,13.2979
1971,12,3,1,61,11.5413
1971,12,3,2,81,8.8734
1971,12,3,3,101,9.5950
1971,12,3,4,92,7.6603
1971,12,3,5,125,9.1243
1972,1,1,1,271,14.9877
1972,1,1,2,140,13.2356
1972,1,1,3,120,11.5509
1972,1,1,4,126,12.9727
1972,1,1,5,101,14.1400
1972,1,2,1,65,8.3656
1972,1,2,2,65,6.2084
1972,1,2,3,64,7.1806
1972,1,2,4,68,7.4440
1972,1,2,5,57,8.8454
1972,1,3,1,61,3.4425
1972,1,3,2,81,-0.1022
1972,1,3,3,101,0.7100
1972,1,3,4,92,1.1771
1972,1,3,5,125,4.2693
1972,2,1,1,270,4.4147
1972,2,1,2,140,3.5937
1972,2,1,3,120,5.6798
1972,2,1,4,125,4.0202
1972,2,1,5,100,3.0179
1972,2,2,1,65,3.5797
1972,2,2,2,64,2.9718
1972,2,2,3,64,6.3749
1972,2,2,4,68,2.7211
1972,2,2,5,57,3.9109
1972,2,3,1,61,3.1939
1972,2,3,2,81,3.8931
1972,2,3,3,101,3.8422
1972,2,3,4,92,1.7201
1972,2,3,5,125,4.8546
1972,3,1,1,269,-1.3714
1972,3,1,2,140,-2.3117
1972,3,1,3,120,0.4036
1972,3,1,4,125,-0.0517
1972,3,1,5,100,1.1045
1972,3,2,1,65,-0.5918
1972,3,2,2,64,0.7744
1972,3,2,3,64,1.1066
1972,3,2,4,68,1.2648
1972,3,2,5,57,-0.5648
1972,3,3,1,61,0.3390
1972,3,3,2,81,1.6349
1972,3,3,3,101,-2.8975
1972,3,3,4,92,0.0713
1972,3,3,5,125,2.6054
1972,4,1,1,267,0.0431
1972,4,1,2,140,0.8050
1972,4,1,3,120,2.2223
1972,4,1,4,125,1.3358
1972,4,1,5,99,-0.6731
1972,4,2,1,65,1.1424
1972,4,2,2,64,3.5440
1972,4,2,3,64,0.5424
1972,4,2,4,68,0.7912
1972,4,2,5,57,1.5667
1972,4,3,1,61,1.6757
1972,4,3,2,81,1.0429
1972,4,3,3,101,1.1476
1972,4,3,4,92,-0.2880
1972,4,3,5,125,1.1747
1972,5,1,1,265,-2.4452
1972,5,1,2,139,-3.5065
1972,5,1,3,120,-0.4732
1972,5,1,4,125,-1.8670
1972,5,1,5,99,-1.1269
1972,5,2,1,65,-3.1164
1972,5,2,2,64,-1.6064
1972,5,2,3,64,-2.3867
1972,5,2,4,68,-1.1927
1972,5,2,5,57,-0.5612
1972,5,3,1,61,0.5136
1972,5,3,2,81,1.0225
1972,5,3,3,101,2.9069
1972,5,3,4,92,0.7454
1972,5,3,5,124,3.8728
1972,6,1,1,265,-4.0757
1972,6,1,2,138,-4.5051
1972,6,1,3,120,-2.8422
1972,6,1,4,125,-3.1526
1972,6,1,5,99,-3.4165
1972,6,2,1,65,-2.9514
1972,6,2,2,64,-2.4451
1972,6,2,3,64,-2.9386
1972,6,2,4,68,-3.4379
1972,6,2,5,57,-2.2603
1972,6,3,1,60,-3.6394
1972,6,3,2,81,-4.6640
1972,6,3,3,101,-2.6068
1972,6,3,4,92,-2.1144
1972,6,3,5,124,-0.3070
1972,7,1,1,300,-4.3147
1972,7,1,2,134,-3.4988
1972,7,1,3,134,-4.4969
1972,7,1,4,101,-3.3366
1972,7,1,5,117,-3.7025
1972,7,2,1,63,-6.2535
1972,7,2,2,74,-2.4518
1972,7,2,3,62,-3.6721
1972,7,2,4,72,-4.7113
1972,7,2,5,71,-3.3047
1972,7,3,1,58,-4.6790
1972,7,3,2,73,-2.0172
1972,7,3,3,105,-0.9727
1972,7,3,4,103,-1.6576
1972,7,3,5,140,1.9111
1972,8,1,1,300,0.4305
1972,8,1,2,134,-0.6546
1972,8,1,3,133,0.8164
1972,8,1,4,99,-1.1012
1972,8,1,5,116,2.2090
1972,8,2,1,63,1.1583
1972,8,2,2,73,2.5204
1972,8,2,3,62,1.5080
1972,8,2,4,72,1.5208
1972,8,2,5,71,0.8183
1972,8,3,1,58,4.2831
1972,8,3,2,73,2.2560
1972,8,3,3,105,6.6834
1972,8,3,4,103,5.2502
1972,8,3,5,140,2.0189
1972,9,1,1,299,-4.6946
1972,9,1,2,134,-5.5739
1972,9,1,3,132,-3.4893
1972,9,1,4,99,-3.9816
1972,9,1,5,117,-4.2788
1972,9,2,1,62,-5.1967
1972,9,2,2,72,-3.0983
1972,9,2,3,62,-0.8029
1972,9,2,4,72,-2.4726
1972,9,2,5,71,-3.7268
1972,9,3,1,58,-3.4131
1972,9,3,2,73,-1.5691
1972,9,3,3,105,1.0073
1972,9,3,4,102,-1.3803
1972,9,3,5,140,-0.3733
1972,10,1,1,295,-3.2656
1972,10,1,2,134,-3.3526
1972,10,1,3,132,-2.4141
1972,10,1,4,99,-4.0560
1972,10,1,5,117,0.3891
1972,10,2,1,62,-2.5491
1972,10,2,2,72,-1.1146
1972,10,2,3,62,-3.3261
1972,10,2,4,72,-1.2317
1972,10,2,5,71,-1.9468
1972,10,3,1,58,-1.9209
1972,10,3,2,73,1.4609
1972,10,3,3,105,2.7157
1972,10,3,4,102,0.1118
1972,10,3,5,140,0.3600
1972,11,1,1,296,4.1148
1972,11,1,2,134,6.6880
1972,11,1,3,132,5.5085
1972,11,1,4,99,5.7494
1972,11,1,5,116,4.8784
1972,11,2,1,62,6.2242
1972,11,2,2,72,6.6160
1972,11,2,3,62,7.8912
1972,11,2,4,72,6.7272
1972,11,2,5,70,4.3247
1972,11,3,1,57,10.1593
1972,11,3,2,73,6.0431
1972,11,3,3,105,6.8870
1972,11,3,4,102,7.1608
1972,11,3,5,140,2.4513
1972,12,1,1,295,-2.4660
1972,12,1,2,134,-3.3429
1972,12,1,3,132,-1.2126
1972,12,1,4,99,-2.1138
1972,12,1,5,116,-1.1383
1972,12,2,1,62,-2.6278
1972,12,2,2,72,-1.7617
1972,12,2,3,62,-1.8740
1972,12,2,4,72,0.1630
1972,12,2,5,70,0.6521
1972,12,3,1,58,-3.8020
1972,12,3,2,73,1.0805
1972,12,3,3,105,1.1709
1972,12,3,4,102,0.5928
1972,12,3,5,140,2.8596
1973,1,1,1,295,-3.1616
1973,1,1,2,134,-3.2784
1973,1,1,3,132,-3.8273
1973,1,1,4,99,-3.7448
1973,1,1,5,116,-5.3926
1973,1,2,1,62,-7.1671
1973,1,2,2,72,-5.9000
1973,1,2,3,62,-5.8867
1973,1,2,4,72,-5.4199
1973,1,2,5,69,-7.1753
1973,1,3,1,58,-5.9121
1973,1,3,2,73,-5.4470
1973,1,3,3,105,-0.4263
1973,1,3,4,102,-2.3529
1973,1,3,5,140,-0.5162
1973,2,1,1,295,-7.0967
1973,2,1,2,133,-7.9021
1973,2,1,3,132,-8.5953
1973,2,1,4,99,-8.2567
1973,2,1,5,115,-10.2535
1973,2,2,1,62,-9.2280
1973,2,2,2,72,-8.1602
1973,2,2,3,62,-8.4023
1973,2,2,4,72,-8.0342
1973,2,2,5,69,-10.5092
1973,2,3,1,58,-5.6175
1973,2,3,2,73,-4.6015
1973,2,3,3,105,-5.9067
1973,2,3,4,102,-4.9572
1973,2,3,5,140,-2.1592
1973,3,1,1,294,-1.3507
1973,3,1,2,133,-3.6940
1973,3,1,3,132,-2.5689
1973,3,1,4,99,-3.7453
1973,3,1,5,115,-2.5783
1973,3,2,1,62,-2.6138
1973,3,2,2,72,-1.8409
1973,3,2,3,62,-3.8149
1973,3,2,4,72,-2.3490
1973,3,2,5,69,-3.3334
1973,3,3,1,58,1.0457
1973,3,3,2,73,-3.5474
1973,3,3,3,105,0.5137
1973,3,3,4,101,-0.6912
1973,3,3,5,139,0.1521
1973,4,1,1,292,-6.7372
1973,4,1,2,133,-7.8873
1973,4,1,3,132,-7.7248
1973,4,1,4,99,-6.5056
1973,4,1,5,114,-7.4954
1973,4,2,1,62,-9.9263
1973,4,2,2,72,-5.9072
1973,4,2,3,62,-7.5472
1973,4,2,4,72,-4.1319
1973,4,2,5,70,-9.9416
1973,4,3,1,58,-5.3239
1973,4,3,2,73,-6.9196
1973,4,3,3,104,-1.9580
1973,4,3,4,101,-5.2696
1973,4,3,5,139,-4.3363
1973,5,1,1,290,-8.7597
1973,5,1,2,133,-10.1799
1973,5,1,3,132,-7.7806
1973,5,1,4,99,-8.4637
1973,5,1,5,113,-8.5691
1973,5,2,1,62,-9.2933
1973,5,2,2,72,-9.7195
1973,5,2,3,62,-6.5425
1973,5,2,4,72,-8.7976
1973,5,2,5,70,-9.3161
1973,5,3,1,58,-5.4198
1973,5,3,2,73,-1.8744
1973,5,3,3,104,-2.0891
1973,5,3,4,101,-2.0648
1973,5,3,5,139,-0.7409
1973,6,1,1,285,-3.9837
1973,6,1,2,132,-1.4004
1973,6,1,3,132,-3.1605
1973,6,1,4,99,-3.0107
1973,6,1,5,111,-2.7548
1973,6,2,1,62,-2.4924
1973,6,2,2,72,-2.4330
1973,6,2,3,62,-5.5888
1973,6,2,4,71,-2.6194
1973,6,2,5,70,-4.0641
1973,6,3,1,58,-2.1233
1973,6,3,2,73,-3.2051
1973,6,3,3,104,-1.6892
1973,6,3,4,101,-1.9051
1973,6,3,5,139,0.5497
1973,7,1,1,330,16.5147
1973,7,1,2,172,16.3248
1973,7,1,3,121,13.4751
1973,7,1,4,117,15.3945
1973,7,1,5,111,14.4398
1973,7,2,1,66,15.7686
1973,7,2,2,74,11.5298
1973,7,2,3,73,8.9004
1973,7,2,4,71,13.7285
1973,7,2,5,73,17.1857
1973,7,3,1,51,11.9926
1973,7,3,2,87,7.5756
1973,7,3,3,99,3.6636
1973,7,3,4,119,6.6972
1973,7,3,5,130,3.6211
1973,8,1,1,329,-6.9042
1973,8,1,2,172,-5.3301
1973,8,1,3,119,-7.4244
1973,8,1,4,117,-5.0387
1973,8,1,5,111,-6.6213
1973,8,2,1,66,-4.4603
1973,8,2,2,74,-3.5266
1973,8,2,3,73,-4.1937
1973,8,2,4,71,-5.5413
1973,8,2,5,73,-0.8868
1973,8,3,1,51,-0.4275
1973,8,3,2,87,-1.6144
1973,8,3,3,99,-4.0905
1973,8,3,4,119,-2.8336
1973,8,3,5,130,-3.6991
1973,9,1,1,325,9.0035
1973,9,1,2,172,8.8826
1973,9,1,3,118,11.5678
1973,9,1,4,116,7.8429
1973,9,1,5,111,9.4565
1973,9,2,1,66,10.3271
1973,9,2,2,74,13.2024
1973,9,2,3,73,12.3499
1973,9,2,4,70,12.7239
1973,9,2,5,73,10.0294
1973,9,3,1,51,10.5915
1973,9,3,2,87,9.1123
1973,9,3,3,99,8.9243
1973,9,3,4,119,8.2503
1973,9,3,5,130,0.1689
1973,10,1,1,325,0.3427
1973,10,1,2,172,1.2122
1973,10,1,3,117,-2.2976
1973,10,1,4,116,0.0770
1973,10,1,5,111,0.6679
1973,10,2,1,66,-0.7584
1973,10,2,2,74,0.0927
1973,10,2,3,73,0.9619
1973,10,2,4,70,-0.5651
1973,10,2,5,73,1.2234
1973,10,3,1,50,2.1984
1973,10,3,2,87,1.4381
1973,10,3,3,99,-2.3651
1973,10,3,4,118,1.1313
1973,10,3,5,130,0.7865
1973,11,1,1,326,-19.8081
1973,11,1,2,172,-22.5856
1973,11,1,3,117,-20.3881
1973,11,1,4,116,-20.8368
1973,11,1,5,111,-19.0666
1973,11,2,1,66,-21.1459
1973,11,2,2,74,-17.2801
1973,11,2,3,73,-16.8934
1973,11,2,4,69,-20.1661
1973,11,2,5,73,-25.5560
1973,11,3,1,50,-19.0943
1973,11,3,2,87,-12.1828
1973,11,3,3,99,-9.8328
1973,11,3,4,118,-12.5973
1973,11,3,5,130,-10.7323
1973,12,1,1,324,-4.7931
1973,12,1,2,171,-2.0936
1973,12,1,3,117,-5.4504
1973,12,1,4,116,-5.7539
1973,12,1,5,111,-2.6290
1973,12,2,1,65,-1.9772
1973,12,2,2,73,-1.2819
1973,12,2,3,72,-0.6889
1973,12,2,4,69,-1.2311
1973,12,2,5,73,-1.9707
1973,12,3,1,50,5.0323
1973,12,3,2,87,4.7899
1973,12,3,3,99,5.3520
1973,12,3,4,119,3.7628
1973,12,3,5,130,-2.0478
1974,1,1,1,324,18.1560
1974,1,1,2,171,20.4779
1974,1,1,3,117,15.1977
1974,1,1,4,116,17.0968
1974,1,1,5,111,11.9879
1974,1,2,1,65,14.4190
1974,1,2,2,73,11.3830
1974,1,2,3,72,10.3416
1974,1,2,4,69,11.0484
1974,1,2,5,73,7.9936
1974,1,3,1,50,5.5553
1974,1,3,2,87,1.3830
1974,1,3,3,99,-1.4212
1974,1,3,4,119,-1.0372
1974,1,3,5,130,-1.5177
1974,2,1,1,318,-0.5072
1974,2,1,2,170,-1.2900
1974,2,1,3,116,0.3704
1974,2,1,4,116,-0.2476
1974,2,1,5,111,-4.0490
1974,2,2,1,65,3.6902
1974,2,2,2,73,0.2335
1974,2,2,3,72,1.9278
1974,2,2,4,69,0.6627
1974,2,2,5,73,0.8330
1974,2,3,1,50,2.6248
1974,2,3,2,86,2.3456
1974,2,3,3,99,1.6180
1974,2,3,4,119,0.7787
1974,2,3,5,130,-1.6797
1974,3,1,1,315,-0.2314
1974,3,1,2,170,2.1912
1974,3,1,3,115,-0.4769
1974,3,1,4,115,1.7991
1974,3,1,5,109,0.7150
1974,3,2,1,65,-0.9585
1974,3,2,2,73,-2.4695
1974,3,2,3,72,-0.0275
1974,3,2,4,69,0.2081
1974,3,2,5,73,-0.2154
1974,3,3,1,50,-4.6462
1974,3,3,2,86,-5.6107
1974,3,3,3,99,-3.3959
1974,3,3,4,118,-1.5339
1974,3,3,5,130,-0.4611
1974,4,1,1,314,-5.3700
1974,4,1,2,170,-4.6061
1974,4,1,3,115,-5.2307
1974,4,1,4,115,-5.3811
1974,4,1,5,109,-4.6831
1974,4,2,1,65,-5.1835
1974,4,2,2,73,-2.9791
1974,4,2,3,72,-3.8922
1974,4,2,4,68,-4.4063
1974,4,2,5,73,-3.5477
1974,4,3,1,50,-4.0096
1974,4,3,2,86,-3.1649
1974,4,3,3,99,-4.9170
1974,4,3,4,118,-2.5003
1974,4,3,5,130,-2.7632
1974,5,1,1,313,-8.1940
1974,5,1,2,169,-7.5795
1974,5,1,3,115,-5.2184
1974,5,1,4,115,-8.8336
1974,5,1,5,109,-6.3320
1974,5,2,1,65,-9.0962
1974,5,2,2,73,-8.3791
1974,5,2,3,72,-6.4611
1974,5,2,4,67,-7.0206
1974,5,2,5,72,-5.4510
1974,5,3,1,50,-9.5487
1974,5,3,2,86,-2.2107
1974,5,3,3,99,-3.9445
1974,5,3,4,118,-4.3015
1974,5,3,5,130,-0.7693
1974,6,1,1,310,-1.9383
1974,6,1,2,170,-2.4794
1974,6,1,3,114,-2.4013
1974,6,1,4,115,-1.4048
1974,6,1,5,108,-2.3106
1974,6,2,1,65,-1.1450
1974,6,2,2,73,-0.9521
1974,6,2,3,72,-1.7077
1974,6,2,4,66,-0.5082
1974,6,2,5,71,-2.0903
1974,6,3,1,50,-2.7361
1974,6,3,2,86,-0.5102
1974,6,3,3,99,-0.9668
1974,6,3,4,118,0.3180
1974,6,3,5,130,-1.6742
1974,7,1,1,448,-6.3670
1974,7,1,2,207,-5.0587
1974,7,1,3,181,-2.6405
1974,7,1,4,173,-5.3141
1974,7,1,5,174,-4.8078
1974,7,2,1,108,-4.6461
1974,7,2,2,94,-4.4184
1974,7,2,3,82,-3.1438
1974,7,2,4,90,-3.4652
1974,7,2,5,106,-6.4737
1974,7,3,1,75,-12.1143
1974,7,3,2,77,-5.8790
1974,7,3,3,124,-7.2542
1974,7,3,4,116,-5.8701
1974,7,3,5,168,-9.0662
1974,8,1,1,444,-9.2755
1974,8,1,2,207,-6.3417
1974,8,1,3,181,-5.4205
1974,8,1,4,171,-6.7577
1974,8,1,5,174,-6.4347
1974,8,2,1,107,-8.6452
1974,8,2,2,93,-6.8309
1974,8,2,3,80,-6.8131
1974,8,2,4,90,-8.1199
1974,8,2,5,106,-9.1198
1974,8,3,1,75,-9.1055
1974,8,3,2,77,-10.1475
1974,8,3,3,124,-4.8245
1974,8,3,4,116,-10.1373
1974,8,3,5,168,-8.7432
1974,9,1,1,439,-8.9514
1974,9,1,2,206,-8.2225
1974,9,1,3,180,-9.6385
1974,9,1,4,170,-7.7534
1974,9,1,5,173,-9.3208
1974,9,2,1,106,-10.2490
1974,9,2,2,94,-7.8995
1974,9,2,3,80,-10.4827
1974,9,2,4,90,-8.3922
1974,9,2,5,105,-9.0604
1974,9,3,1,75,-13.5012
1974,9,3,2,77,-9.0659
1974,9,3,3,124,-7.7987
1974,9,3,4,116,-10.3188
1974,9,3,5,167,-15.1109
1974,10,1,1,434,7.7125
1974,10,1,2,207,7.4520
1974,10,1,3,176,14.0849
1974,10,1,4,169,9.0034
1974,10,1,5,173,8.9343
1974,10,2,1,106,10.0765
1974,10,2,2,93,8.7742
1974,10,2,3,80,9.8088
1974,10,2,4,86,11.3437
1974,10,2,5,106,11.0445
1974,10,3,1,75,12.2991
1974,10,3,2,76,17.5204
1974,10,3,3,123,15.4348
1974,10,3,4,116,20.8240
1974,10,3,5,167,17.6726
1974,11,1,1,439,-7.4847
1974,11,1,2,206,-7.7527
1974,11,1,3,176,-4.7308
1974,11,1,4,169,-4.3593
1974,11,1,5,171,-5.2982
1974,11,2,1,106,-2.9429
1974,11,2,2,93,-3.6965
1974,11,2,3,80,-8.1736
1974,11,2,4,87,-3.7544
1974,11,2,5,105,-5.4022
1974,11,3,1,75,-3.5761
1974,11,3,2,76,-2.1153
1974,11,3,3,123,-4.5381
1974,11,3,4,116,-3.0820
1974,11,3,5,167,-5.3325
1974,12,1,1,435,-9.2845
1974,12,1,2,204,-7.7761
1974,12,1,3,174,-6.8777
1974,12,1,4,170,-7.7777
1974,12,1,5,170,-6.8146
1974,12,2,1,105,-6.1223
1974,12,2,2,94,-4.3021
1974,12,2,3,80,-5.5941
1974,12,2,4,88,-7.1512
1974,12,2,5,105,-7.1581
1974,12,3,1,75,-1.6598
1974,12,3,2,75,-2.8508
1974,12,3,3,123,0.1204
1974,12,3,4,116,-2.5334
1974,12,3,5,167,-3.4302
1975,1,1,1,431,35.2415
1975,1,1,2,205,35.2452
1975,1,1,3,176,22.8995
1975,1,1,4,170,25.8024
1975,1,1,5,169,25.8256
1975,1,2,1,104,28.9428
1975,1,2,2,93,25.0668
1975,1,2,3,80,25.5443
1975,1,2,4,88,21.8941
1975,1,2,5,104,26.8084
1975,1,3,1,75,19.0953
1975,1,3,2,75,16.0974
1975,1,3,3,123,12.3186
1975,1,3,4,116,10.0598
1975,1,3,5,167,11.4419
1975,2,1,1,427,4.6801
1975,2,1,2,204,4.5537
1975,2,1,3,175,7.0236
1975,2,1,4,170,6.3838
1975,2,1,5,168,3.9877
1975,2,2,1,103,6.8281
1975,2,2,2,93,2.1352
1975,2,2,3,80,3.1078
1975,2,2,4,88,3.8643
1975,2,2,5,104,5.8895
1975,2,3,1,75,1.9398
1975,2,3,2,75,3.8930
1975,2,3,3,123,5.0012
1975,2,3,4,116,5.4985
1975,2,3,5,167,10.1790
1975,3,1,1,427,11.6368
1975,3,1,2,203,8.4000
1975,3,1,3,176,5.5498
1975,3,1,4,170,9.1892
1975,3,1,5,168,9.4058
1975,3,2,1,103,6.8105
1975,3,2,2,93,6.7185
1975,3,2,3,80,8.3818
1975,3,2,4,88,7.3305
1975,3,2,5,104,10.2943
1975,3,3,1,75,7.7121
1975,3,3,2,75,6.1021
1975,3,3,3,123,2.3253
1975,3,3,4,116,4.7954
1975,3,3,5,166,1.9960
1975,4,1,1,426,2.2005
1975,4,1,2,202,3.0721
1975,4,1,3,175,6.6136
1975,4,1,4,170,4.2685
1975,4,1,5,168,4.2313
1975,4,2,1,103,3.4917
1975,4,2,2,93,6.1562
1975,4,2,3,80,2.3535
1975,4,2,4,88,5.4636
1975,4,2,5,104,7.7844
1975,4,3,1,75,3.9535
1975,4,3,2,75,5.8132
1975,4,3,3,123,3.2886
1975,4,3,4,116,5.3124
1975,4,3,5,166,6.6587
1975,5,1,1,423,7.8421
1975,5,1,2,202,9.4773
1975,5,1,3,173,5.8377
1975,5,1,4,170,7.7678
1975,5,1,5,168,9.9860
1975,5,2,1,102,8.8057
1975,5,2,2,93,7.5459
1975,5,2,3,80,9.1525
1975,5,2,4,88,8.1811
1975,5,2,5,104,7.2603
1975,5,3,1,75,5.8220
1975,5,3,2,75,6.3859
1975,5,3,3,123,4.6669
1975,5,3,4,116,5.0642
1975,5,3,5,166,4.7814
1975,6,1,1,421,8.2802
1975,6,1,2,201,7.3540
1975,6,1,3,172,7.6557
1975,6,1,4,170,8.6503
1975,6,1,5,167,6.4607
1975,6,2,1,102,6.7041
1975,6,2,2,93,8.8180
1975,6,2,3,79,5.8901
1975,6,2,4,88,6.3755
1975,6,2,5,104,5.0735
1975,6,3,1,75,6.6684
1975,6,3,2,75,7.0721
1975,6,3,3,123,5.2270
1975,6,3,4,115,6.4110
1975,6,3,5,166,2.9140
1975,7,1,1,509,-0.9097
1975,7,1,2,329,-0.2412
1975,7,1,3,238,0.5208
1975,7,1,4,209,-1.2208
1975,7,1,5,317,-1.2500
1975,7,2,1,139,-3.3372
1975,7,2,2,97,-4.1202
1975,7,2,3,97,-3.2490
1975,7,2,4,110,-2.1876
1975,7,2,5,141,-4.9482
1975,7,3,1,73,-5.2786
1975,7,3,2,93,-7.4775
1975,7,3,3,115,-5.5123
1975,7,3,4,127,-5.8387
1975,7,3,5,164,-7.2555
1975,8,1,1,507,-7.1220
1975,8,1,2,328,-5.7171
1975,8,1,3,238,-6.6161
1975,8,1,4,207,-5.6838
1975,8,1,5,316,-6.6135
1975,8,2,1,139,-4.9785
1975,8,2,2,97,-4.9071
1975,8,2,3,97,-5.5233
1975,8,2,4,110,-3.9905
1975,8,2,5,141,-3.6431
1975,8,3,1,72,-5.5012
1975,8,3,2,93,-1.1836
1975,8,3,3,115,-1.7359
1975,8,3,4,127,-1.8083
1975,8,3,5,164,-1.2169
1975,9,1,1,506,-3.7742
1975,9,1,2,329,-3.1581
1975,9,1,3,238,-3.3266
1975,9,1,4,207,-3.5127
1975,9,1,5,316,-2.0510
1975,9,2,1,139,-4.0634
1975,9,2,2,97,-4.4784
1975,9,2,3,97,-3.3508
1975,9,2,4,109,-2.8750
1975,9,2,5,139,-4.3016
1975,9,3,1,72,-4.0691
1975,9,3,2,92,-5.4649
1975,9,3,3,115,-3.1838
1975,9,3,4,127,-4.1434
1975,9,3,5,164,-3.0642
1975,10,1,1,502,1.7836
1975,10,1,2,327,0.9359
1975,10,1,3,238,2.5191
1975,10,1,4,206,1.9768
1975,10,1,5,315,3.3057
1975,10,2,1,138,0.8829
1975,10,2,2,97,3.5036
1975,10,2,3,97,2.5306
1975,10,2,4,110,3.0051
1975,10,2,5,138,3.4640
1975,10,3,1,72,4.0305
1975,10,3,2,92,7.9553
1975,10,3,3,115,7.4166
1975,10,3,4,127,8.1829
1975,10,3,5,164,5.0453
1975,11,1,1,504,0.4384
1975,11,1,2,326,3.3602
1975,11,1,3,238,3.7923
1975,11,1,4,206,5.0505
1975,11,1,5,312,2.6323
1975,11,2,1,137,1.2695
1975,11,2,2,97,4.4096
1975,11,2,3,97,3.5791
1975,11,2,4,110,3.2342
1975,11,2,5,138,2.1782
1975,11,3,1,72,2.4651
1975,11,3,2,91,3.5365
1975,11,3,3,115,3.7097
1975,11,3,4,126,3.0045
1975,11,3,5,164,2.5648
1975,12,1,1,501,-1.8707
1975,12,1,2,324,-1.8600
1975,12,1,3,236,-1.0582
1975,12,1,4,206,-0.4987
1975,12,1,5,311,-0.8078
1975,12,2,1,136,-0.9199
1975,12,2,2,96,-1.1378
1975,12,2,3,97,-0.3292
1975,12,2,4,110,-2.3933
1975,12,2,5,138,-1.3839
1975,12,3,1,72,-1.8074
1975,12,3,2,92,-2.2432
1975,12,3,3,115,-0.4491
1975,12,3,4,127,-1.1714
1975,12,3,5,164,-1.5770
1976,1,1,1,499,24.8126
1976,1,1,2,323,22.4624
1976,1,1,3,236,22.4913
1976,1,1,4,207,23.9606
1976,1,1,5,308,20.3191
1976,1,2,1,136,18.8839
1976,1,2,2,95,19.9120
1976,1,2,3,97,20.2414
1976,1,2,4,109,18.1032
1976,1,2,5,137,18.6158
1976,1,3,1,72,15.5186
1976,1,3,2,92,11.0265
1976,1,3,3,114,12.0614
1976,1,3,4,127,13.5636
1976,1,3,5,164,11.6926
1976,2,1,1,482,13.7842
1976,2,1,2,305,11.7466
1976,2,1,3,226,11.9755
1976,2,1,4,202,9.9967
1976,2,1,5,297,11.6585
1976,2,2,1,135,6.8554
1976,2,2,2,95,9.6725
1976,2,2,3,97,7.3240
1976,2,2,4,108,6.7718
1976,2,2,5,136,7.0193
1976,2,3,1,72,1.9548
1976,2,3,2,92,2.8865
1976,2,3,3,115,1.0852
1976,2,3,4,127,0.2660
1976,2,3,5,164,-1.6891
1976,3,1,1,498,4.1055
1976,3,1,2,320,0.4258
1976,3,1,3,236,2.0905
1976,3,1,4,205,1.3472
1976,3,1,5,305,1.0544
1976,3,2,1,135,0.4902
1976,3,2,2,95,3.3607
1976,3,2,3,97,3.1955
1976,3,2,4,109,2.6309
1976,3,2,5,136,1.0366
1976,3,3,1,72,2.1879
1976,3,3,2,92,2.8909
1976,3,3,3,113,2.6627
1976,3,3,4,127,2.4136
1976,3,3,5,164,3.6077
1976,4,1,1,484,-2.9241
1976,4,1,2,313,-1.4352
1976,4,1,3,230,-1.2780
1976,4,1,4,203,-0.8918
1976,4,1,5,300,-0.7020
1976,4,2,1,134,-1.2838
1976,4,2,2,95,-2.5145
1976,4,2,3,96,-0.7419
1976,4,2,4,108,0.0454
1976,4,2,5,136,-1.4851
1976,4,3,1,72,-1.3327
1976,4,3,2,92,-2.7600
1976,4,3,3,113,-0.5706
1976,4,3,4,127,0.2499
1976,4,3,5,164,-1.6806
1976,5,1,1,494,-4.6206
1976,5,1,2,316,-3.5186
1976,5,1,3,232,-2.9064
1976,5,1,4,204,-1.2859
1976,5,1,5,302,-2.5603
1976,5,2,1,132,-1.9950
1976,5,2,2,94,-1.7264
1976,5,2,3,96,-2.4705
