year,month,rank_ME,rank_ATO,nstocks,ret_vw
2001,11,1,4,411,8.5160
2001,11,1,5,616,8.2849
2001,11,2,1,144,6.4893
2001,11,2,2,135,5.1844
2001,11,2,3,144,7.7187
2001,11,2,4,162,9.9316
2001,11,2,5,276,12.8474
2001,11,3,1,153,6.7205
2001,11,3,2,135,6.1288
2001,11,3,3,143,3.6107
2001,11,3,4,180,8.1834
2001,11,3,5,217,10.9345
2001,12,1,1,295,5.2150
2001,12,1,2,302,7.9664
2001,12,1,3,344,5.6203
2001,12,1,4,408,6.1222
2001,12,1,5,603,9.3424
2001,12,2,1,143,5.5404
2001,12,2,2,134,7.5572
2001,12,2,3,143,6.5012
2001,12,2,4,162,5.4993
2001,12,2,5,276,7.7090
2001,12,3,1,150,3.7258
2001,12,3,2,134,1.6057
2001,12,3,3,143,2.2038
2001,12,3,4,179,-0.2652
2001,12,3,5,217,0.2369
2002,1,1,1,292,-0.1849
2002,1,1,2,300,0.9120
2002,1,1,3,339,4.6921
2002,1,1,4,404,4.9931
2002,1,1,5,596,3.3092
2002,1,2,1,143,-5.9666
2002,1,2,2,133,-1.6753
2002,1,2,3,142,-1.0881
2002,1,2,4,161,2.2524
2002,1,2,5,275,0.6393
2002,1,3,1,149,-6.4946
2002,1,3,2,133,-0.6965
2002,1,3,3,142,-1.4997
2002,1,3,4,178,-0.7784
2002,1,3,5,216,2.2839
2002,2,1,1,283,-5.6416
2002,2,1,2,296,-4.8009
2002,2,1,3,336,-3.5329
2002,2,1,4,401,-2.8040
2002,2,1,5,591,-6.2377
2002,2,2,1,143,-1.2372
2002,2,2,2,133,-1.1524
2002,2,2,3,142,0.1467
2002,2,2,4,160,-3.2171
2002,2,2,5,275,-4.7163
2002,2,3,1,148,-1.2025
2002,2,3,2,131,1.9043
2002,2,3,3,142,1.3117
2002,2,3,4,176,-2.1308
2002,2,3,5,214,-5.8659
2002,3,1,1,281,7.9889
2002,3,1,2,291,8.9128
2002,3,1,3,329,11.1920
2002,3,1,4,397,10.2728
2002,3,1,5,584,8.8701
2002,3,2,1,143,11.1605
2002,3,2,2,133,10.3807
2002,3,2,3,141,7.8269
2002,3,2,4,161,10.5379
2002,3,2,5,274,8.1787
2002,3,3,1,146,3.7131
2002,3,3,2,131,3.9158
2002,3,3,3,142,3.4173
2002,3,3,4,176,3.4592
2002,3,3,5,214,3.3035
2002,4,1,1,278,1.5595
2002,4,1,2,288,3.0113
2002,4,1,3,327,4.2384
2002,4,1,4,391,3.7347
2002,4,1,5,580,0.6921
2002,4,2,1,142,-0.2600
2002,4,2,2,133,0.4212
2002,4,2,3,139,2.2762
2002,4,2,4,160,1.0259
2002,4,2,5,274,-1.1643
2002,4,3,1,144,-9.4392
2002,4,3,2,130,-4.4806
2002,4,3,3,142,-3.1464
2002,4,3,4,176,-7.0308
2002,4,3,5,213,-7.4895
2002,5,1,1,274,-4.0395
2002,5,1,2,280,-0.8724
2002,5,1,3,323,0.0164
2002,5,1,4,390,-0.6371
2002,5,1,5,568,-2.4440
2002,5,2,1,140,-5.1329
2002,5,2,2,133,-5.0019
2002,5,2,3,138,-3.9308
2002,5,2,4,159,-4.9316
2002,5,2,5,274,-5.0043
2002,5,3,1,144,-2.3112
2002,5,3,2,130,2.2443
2002,5,3,3,142,-0.5235
2002,5,3,4,176,-1.0071
2002,5,3,5,213,-2.6595
2002,6,1,1,267,-5.8363
2002,6,1,2,277,-3.3999
2002,6,1,3,320,-0.2383
2002,6,1,4,385,-5.1326
2002,6,1,5,562,-2.3521
2002,6,2,1,139,-8.0530
2002,6,2,2,133,-4.8990
2002,6,2,3,138,-4.3935
2002,6,2,4,159,-4.9360
2002,6,2,5,272,-5.1350
2002,6,3,1,142,-9.5065
2002,6,3,2,130,-7.0233
2002,6,3,3,141,-7.9172
2002,6,3,4,176,-9.7567
2002,6,3,5,212,-5.0928
2002,7,1,1,458,-15.4495
2002,7,1,2,322,-15.2418
2002,7,1,3,389,-14.1093
2002,7,1,4,463,-15.0166
2002,7,1,5,580,-17.3780
2002,7,2,1,141,-15.3032
2002,7,2,2,126,-16.1089
2002,7,2,3,133,-18.8705
2002,7,2,4,143,-17.4618
2002,7,2,5,214,-16.4268
2002,7,3,1,147,-5.9917
2002,7,3,2,139,-6.5146
2002,7,3,3,132,-6.1787
2002,7,3,4,161,-5.7284
2002,7,3,5,191,-11.2081
2002,8,1,1,451,-0.6415
2002,8,1,2,318,-2.3708
2002,8,1,3,386,-4.8271
2002,8,1,4,460,-3.1111
2002,8,1,5,571,-1.4050
2002,8,2,1,141,0.1532
2002,8,2,2,126,-0.3053
2002,8,2,3,132,-1.1496
2002,8,2,4,143,2.0488
2002,8,2,5,214,-0.2298
2002,8,3,1,147,-1.4291
2002,8,3,2,138,-0.9997
2002,8,3,3,132,0.1720
2002,8,3,4,161,0.4729
2002,8,3,5,190,1.1523
2002,9,1,1,437,-10.9494
2002,9,1,2,310,-9.9757
2002,9,1,3,382,-8.1049
2002,9,1,4,458,-9.2401
2002,9,1,5,564,-10.7802
2002,9,2,1,140,-6.7249
2002,9,2,2,125,-7.7290
2002,9,2,3,132,-7.8687
2002,9,2,4,143,-7.4114
2002,9,2,5,213,-8.7958
2002,9,3,1,147,-11.2874
2002,9,3,2,137,-10.5868
2002,9,3,3,132,-8.1367
2002,9,3,4,161,-9.4824
2002,9,3,5,190,-11.4194
2002,10,1,1,434,5.0718
2002,10,1,2,306,4.1970
2002,10,1,3,378,2.2365
2002,10,1,4,453,4.0832
2002,10,1,5,564,6.7289
2002,10,2,1,140,3.8637
2002,10,2,2,125,2.4915
2002,10,2,3,132,1.8085
2002,10,2,4,143,5.3965
2002,10,2,5,213,7.4139
2002,10,3,1,147,10.5452
2002,10,3,2,137,5.7532
2002,10,3,3,132,2.3354
2002,10,3,4,161,8.4570
2002,10,3,5,189,7.8853
2002,11,1,1,428,18.6249
2002,11,1,2,303,12.1531
2002,11,1,3,371,10.0825
2002,11,1,4,448,12.3781
2002,11,1,5,552,15.7453
2002,11,2,1,139,14.3437
2002,11,2,2,125,9.3791
2002,11,2,3,132,9.8846
2002,11,2,4,143,7.7949
2002,11,2,5,212,10.6896
2002,11,3,1,147,7.4605
2002,11,3,2,136,10.2998
2002,11,3,3,132,2.3905
2002,11,3,4,161,5.1152
2002,11,3,5,189,6.9914
2002,12,1,1,421,-10.3360
2002,12,1,2,296,-4.3420
2002,12,1,3,367,-3.9718
2002,12,1,4,446,-6.7338
2002,12,1,5,549,-6.2391
2002,12,2,1,138,-8.5221
2002,12,2,2,124,-4.1169
2002,12,2,3,132,-5.4193
2002,12,2,4,143,-6.5255
2002,12,2,5,212,-9.4505
2002,12,3,1,146,-6.1660
2002,12,3,2,136,-8.1888
2002,12,3,3,132,-2.4480
2002,12,3,4,161,-4.6820
2002,12,3,5,189,-6.6925
2003,1,1,1,410,0.6800
2003,1,1,2,292,-0.3954
2003,1,1,3,364,-0.3096
2003,1,1,4,441,-2.5388
2003,1,1,5,544,-2.4498
2003,1,2,1,138,-2.8399
2003,1,2,2,124,-4.2114
2003,1,2,3,132,-4.8110
2003,1,2,4,143,-3.9173
2003,1,2,5,210,-3.7038
2003,1,3,1,146,-3.2722
2003,1,3,2,136,-2.3300
2003,1,3,3,131,-2.7719
2003,1,3,4,161,-2.0255
2003,1,3,5,189,-3.1469
2003,2,1,1,403,-3.1631
2003,2,1,2,291,-2.8402
2003,2,1,3,358,-4.3503
2003,2,1,4,436,-4.5885
2003,2,1,5,536,-4.1895
2003,2,2,1,137,-2.9602
2003,2,2,2,124,-5.2681
2003,2,2,3,131,-1.1042
2003,2,2,4,142,-3.2383
2003,2,2,5,209,-3.0445
2003,2,3,1,145,-2.7866
2003,2,3,2,135,0.3920
2003,2,3,3,131,-0.5550
2003,2,3,4,161,-1.7219
2003,2,3,5,189,-1.7581
2003,3,1,1,392,3.4251
2003,3,1,2,287,-1.6620
2003,3,1,3,351,-0.0628
2003,3,1,4,430,1.6971
2003,3,1,5,531,1.0159
2003,3,2,1,137,1.5940
2003,3,2,2,124,1.4779
2003,3,2,3,131,1.1088
2003,3,2,4,142,1.4606
2003,3,2,5,209,1.9735
2003,3,3,1,145,1.7522
2003,3,3,2,135,-0.8209
2003,3,3,3,131,1.6932
2003,3,3,4,161,1.9513
2003,3,3,5,188,2.1180
2003,4,1,1,381,10.6749
2003,4,1,2,281,9.9580
2003,4,1,3,347,8.8074
2003,4,1,4,425,11.3019
2003,4,1,5,523,11.6652
2003,4,2,1,134,11.9665
2003,4,2,2,122,7.6445
2003,4,2,3,131,9.4143
2003,4,2,4,142,9.2122
2003,4,2,5,209,11.5454
2003,4,3,1,144,10.7943
2003,4,3,2,135,6.9905
2003,4,3,3,131,3.8513
2003,4,3,4,160,4.7748
2003,4,3,5,188,8.9971
2003,5,1,1,377,24.5871
2003,5,1,2,274,12.9357
2003,5,1,3,341,12.5901
2003,5,1,4,421,13.7457
2003,5,1,5,516,14.4531
2003,5,2,1,134,13.5824
2003,5,2,2,122,12.5769
2003,5,2,3,130,11.8389
2003,5,2,4,142,9.3001
2003,5,2,5,208,9.6259
2003,5,3,1,143,6.9947
2003,5,3,2,134,7.3223
2003,5,3,3,131,5.8635
2003,5,3,4,160,4.9657
2003,5,3,5,188,5.6821
2003,6,1,1,368,4.4292
2003,6,1,2,270,5.3298
2003,6,1,3,334,6.4508
2003,6,1,4,419,4.4786
2003,6,1,5,510,6.5910
2003,6,2,1,134,1.8664
2003,6,2,2,121,0.8857
2003,6,2,3,129,1.1653
2003,6,2,4,142,2.5027
2003,6,2,5,208,3.4896
2003,6,3,1,143,1.0191
2003,6,3,2,134,0.6571
2003,6,3,3,131,0.6488
2003,6,3,4,160,1.7654
2003,6,3,5,188,2.5453
2003,7,1,1,353,4.5588
2003,7,1,2,319,10.2859
2003,7,1,3,306,7.8336
2003,7,1,4,406,9.8855
2003,7,1,5,591,11.2520
2003,7,2,1,120,1.7621
2003,7,2,2,142,5.1594
2003,7,2,3,119,6.9402
2003,7,2,4,139,7.5452
2003,7,2,5,197,8.5057
2003,7,3,1,165,-2.7567
2003,7,3,2,140,3.6140
2003,7,3,3,139,2.3082
2003,7,3,4,168,0.8050
2003,7,3,5,170,2.6459
2003,8,1,1,345,4.8613
2003,8,1,2,314,4.3852
2003,8,1,3,302,6.7481
2003,8,1,4,403,5.7733
2003,8,1,5,584,5.9762
2003,8,2,1,120,4.6649
2003,8,2,2,141,6.1727
2003,8,2,3,119,4.7782
2003,8,2,4,139,6.2834
2003,8,2,5,197,6.6944
2003,8,3,1,164,3.2618
2003,8,3,2,140,5.3037
2003,8,3,3,139,2.7315
2003,8,3,4,168,1.0914
2003,8,3,5,170,4.4349
2003,9,1,1,342,7.0017
2003,9,1,2,308,3.0028
2003,9,1,3,297,3.4934
2003,9,1,4,400,1.7039
2003,9,1,5,581,0.5379
2003,9,2,1,120,-2.1716
2003,9,2,2,141,-4.0039
2003,9,2,3,118,-2.8507
2003,9,2,4,138,-5.1595
2003,9,2,5,194,-3.3849
2003,9,3,1,164,-3.3446
2003,9,3,2,139,-1.1856
2003,9,3,3,139,-1.9908
2003,9,3,4,168,-0.6283
2003,9,3,5,169,-2.7157
2003,10,1,1,340,6.7631
2003,10,1,2,305,9.8445
2003,10,1,3,294,11.6309
2003,10,1,4,394,12.5966
2003,10,1,5,574,10.3055
2003,10,2,1,119,5.0594
2003,10,2,2,141,8.5377
2003,10,2,3,118,9.2282
2003,10,2,4,138,10.0202
2003,10,2,5,193,9.6113
2003,10,3,1,163,4.9357
2003,10,3,2,139,6.2794
2003,10,3,3,139,6.4658
2003,10,3,4,167,4.5929
2003,10,3,5,169,5.6590
2003,11,1,1,336,4.1701
2003,11,1,2,303,6.0794
2003,11,1,3,290,4.0471
2003,11,1,4,392,5.3885
2003,11,1,5,566,5.0881
2003,11,2,1,119,1.8604
2003,11,2,2,141,4.5947
2003,11,2,3,117,3.8392
2003,11,2,4,136,5.2286
2003,11,2,5,193,1.5432
2003,11,3,1,163,1.6216
2003,11,3,2,139,2.0192
2003,11,3,3,139,3.2436
2003,11,3,4,167,1.2435
2003,11,3,5,168,-0.0845
2003,12,1,1,334,4.1664
2003,12,1,2,301,2.5407
2003,12,1,3,288,4.6144
2003,12,1,4,390,2.3806
2003,12,1,5,553,0.5897
2003,12,2,1,119,6.1154
2003,12,2,2,141,3.2441
2003,12,2,3,117,3.2236
2003,12,2,4,136,1.8678
2003,12,2,5,193,0.6104
2003,12,3,1,163,7.4772
2003,12,3,2,139,4.8640
2003,12,3,3,139,4.7878
2003,12,3,4,166,5.7472
2003,12,3,5,167,1.3883
2004,1,1,1,328,12.5116
2004,1,1,2,299,8.4782
2004,1,1,3,284,7.1049
2004,1,1,4,388,5.7535
2004,1,1,5,547,6.5443
2004,1,2,1,118,5.8246
2004,1,2,2,141,4.5999
2004,1,2,3,116,2.8553
2004,1,2,4,136,2.6207
2004,1,2,5,190,3.0856
2004,1,3,1,162,1.2186
2004,1,3,2,139,1.0910
2004,1,3,3,139,0.6034
2004,1,3,4,166,2.4463
2004,1,3,5,167,0.9398
2004,2,1,1,323,-1.7840
2004,2,1,2,297,-0.9222
2004,2,1,3,279,-1.2219
2004,2,1,4,386,0.5542
2004,2,1,5,542,0.9191
2004,2,2,1,118,0.3901
2004,2,2,2,141,-0.1243
2004,2,2,3,116,1.0867
2004,2,2,4,136,0.6068
2004,2,2,5,190,1.1051
2004,2,3,1,161,0.5644
2004,2,3,2,138,0.4196
2004,2,3,3,139,1.9090
2004,2,3,4,166,1.1557
2004,2,3,5,167,2.4681
2004,3,1,1,321,-0.9121
2004,3,1,2,294,-1.3339
2004,3,1,3,277,-0.9123
2004,3,1,4,381,-1.0138
2004,3,1,5,538,-0.5270
2004,3,2,1,117,-0.4559
2004,3,2,2,141,1.0244
2004,3,2,3,116,0.7565
2004,3,2,4,136,1.2848
2004,3,2,5,190,1.7448
2004,3,3,1,161,-0.4714
2004,3,3,2,138,-2.7584
2004,3,3,3,139,-1.2953
2004,3,3,4,166,-1.9029
2004,3,3,5,167,-0.9603
2004,4,1,1,317,-6.8054
2004,4,1,2,291,-5.0166
2004,4,1,3,271,-4.4619
2004,4,1,4,379,-5.8233
2004,4,1,5,535,-4.8208
2004,4,2,1,117,-3.1330
2004,4,2,2,141,-5.7592
2004,4,2,3,116,-3.1995
2004,4,2,4,136,-3.5446
2004,4,2,5,190,-3.7951
2004,4,3,1,160,-1.5654
2004,4,3,2,138,-1.5265
2004,4,3,3,139,-0.2256
2004,4,3,4,165,0.1315
2004,4,3,5,167,-1.0412
2004,5,1,1,318,-2.0075
2004,5,1,2,287,1.3158
2004,5,1,3,268,0.1266
2004,5,1,4,374,-0.4145
2004,5,1,5,528,-1.0196
2004,5,2,1,117,0.5986
2004,5,2,2,141,2.4781
2004,5,2,3,116,0.8955
2004,5,2,4,136,0.6930
2004,5,2,5,190,1.8015
2004,5,3,1,159,-0.6152
2004,5,3,2,138,2.1017
2004,5,3,3,139,-0.3381
2004,5,3,4,165,2.0089
2004,5,3,5,167,1.3713
2004,6,1,1,317,1.2606
2004,6,1,2,284,3.3344
2004,6,1,3,267,3.5932
2004,6,1,4,369,4.5374
2004,6,1,5,525,4.1143
2004,6,2,1,116,4.7282
2004,6,2,2,141,5.9047
2004,6,2,3,116,4.2675
2004,6,2,4,136,4.5163
2004,6,2,5,189,5.2947
2004,6,3,1,157,2.5385
2004,6,3,2,138,2.1132
2004,6,3,3,139,2.7846
2004,6,3,4,165,1.7782
2004,6,3,5,167,1.8786
2004,7,1,1,318,-10.0034
2004,7,1,2,290,-10.1324
2004,7,1,3,288,-8.7131
2004,7,1,4,392,-6.7539
2004,7,1,5,528,-9.5821
2004,7,2,1,121,-6.4559
2004,7,2,2,130,-7.7072
2004,7,2,3,115,-8.0990
2004,7,2,4,121,-4.4518
2004,7,2,5,189,-8.5434
2004,7,3,1,150,-0.4655
2004,7,3,2,161,-6.6028
2004,7,3,3,134,-5.4283
2004,7,3,4,148,-3.0420
2004,7,3,5,168,-5.4643
2004,8,1,1,312,-0.5753
2004,8,1,2,287,-1.3448
2004,8,1,3,287,-1.3685
2004,8,1,4,389,-2.2475
2004,8,1,5,521,-3.9250
2004,8,2,1,121,-2.3789
2004,8,2,2,128,-0.4892
2004,8,2,3,115,-1.2733
2004,8,2,4,121,-1.6673
2004,8,2,5,189,-3.8449
2004,8,3,1,150,0.4681
2004,8,3,2,161,-1.2538
2004,8,3,3,134,0.5704
2004,8,3,4,148,-0.4711
2004,8,3,5,168,-0.8668
2004,9,1,1,309,3.3201
2004,9,1,2,286,3.7739
2004,9,1,3,287,3.4505
2004,9,1,4,389,5.2697
2004,9,1,5,514,5.4323
2004,9,2,1,121,5.7100
2004,9,2,2,126,6.7154
2004,9,2,3,115,5.7669
2004,9,2,4,120,4.8110
2004,9,2,5,189,5.6930
2004,9,3,1,148,2.2523
2004,9,3,2,161,0.5132
2004,9,3,3,134,0.9513
2004,9,3,4,148,2.6698
2004,9,3,5,167,2.0912
2004,10,1,1,309,2.6548
2004,10,1,2,285,1.6512
2004,10,1,3,287,0.2843
2004,10,1,4,386,0.0377
2004,10,1,5,511,0.9283
2004,10,2,1,121,1.3923
2004,10,2,2,126,1.7709
2004,10,2,3,115,0.9587
2004,10,2,4,120,3.3816
2004,10,2,5,188,3.2403
2004,10,3,1,147,3.0293
2004,10,3,2,161,0.6685
2004,10,3,3,134,0.2307
2004,10,3,4,148,2.4036
2004,10,3,5,167,2.3741
2004,11,1,1,307,10.7497
2004,11,1,2,281,9.3598
2004,11,1,3,286,9.8017
2004,11,1,4,385,10.1979
2004,11,1,5,506,8.2857
2004,11,2,1,121,8.6015
2004,11,2,2,125,8.8437
2004,11,2,3,115,7.9703
2004,11,2,4,120,9.5593
2004,11,2,5,186,9.4348
2004,11,3,1,146,4.3634
2004,11,3,2,160,3.6644
2004,11,3,3,134,5.4026
2004,11,3,4,148,4.0362
2004,11,3,5,167,3.3302
2004,12,1,1,305,6.2966
2004,12,1,2,281,6.6768
2004,12,1,3,283,6.1297
2004,12,1,4,383,4.3045
2004,12,1,5,498,6.3023
2004,12,2,1,120,1.2891
2004,12,2,2,125,3.1221
2004,12,2,3,115,2.2992
2004,12,2,4,120,4.4772
2004,12,2,5,186,3.1663
2004,12,3,1,146,3.2647
2004,12,3,2,160,4.2340
2004,12,3,3,134,4.4328
2004,12,3,4,148,2.7431
2004,12,3,5,167,2.5311
2005,1,1,1,302,-3.4130
2005,1,1,2,279,-3.9811
2005,1,1,3,277,-5.1172
2005,1,1,4,381,-4.4154
2005,1,1,5,497,-4.4479
2005,1,2,1,118,-1.9094
2005,1,2,2,125,-3.6591
2005,1,2,3,114,-4.2560
2005,1,2,4,119,-2.3515
2005,1,2,5,184,-5.1247
2005,1,3,1,145,-2.4854
2005,1,3,2,160,-4.7392
2005,1,3,3,134,-1.1061
2005,1,3,4,148,-2.1766
2005,1,3,5,167,-2.3702
2005,2,1,1,298,0.4531
2005,2,1,2,278,2.0069
2005,2,1,3,273,1.3252
2005,2,1,4,377,-0.5717
2005,2,1,5,494,0.9405
2005,2,2,1,118,5.6268
2005,2,2,2,124,2.0345
2005,2,2,3,114,3.0312
2005,2,2,4,119,1.8931
2005,2,2,5,184,1.7914
2005,2,3,1,145,1.1989
2005,2,3,2,160,3.2171
2005,2,3,3,134,3.7645
2005,2,3,4,148,4.7024
2005,2,3,5,166,2.6970
2005,3,1,1,295,-6.5042
2005,3,1,2,278,-4.3176
2005,3,1,3,271,-2.8370
2005,3,1,4,375,-2.1892
2005,3,1,5,492,-2.8474
2005,3,2,1,118,-1.3314
2005,3,2,2,122,-2.6461
2005,3,2,3,114,-1.8629
2005,3,2,4,118,-3.5411
2005,3,2,5,183,-1.7603
2005,3,3,1,145,0.4272
2005,3,3,2,160,-1.5719
2005,3,3,3,134,-1.1925
2005,3,3,4,148,-1.6167
2005,3,3,5,166,-0.9979
2005,4,1,1,294,-6.8899
2005,4,1,2,273,-7.7155
2005,4,1,3,271,-7.4445
2005,4,1,4,371,-6.8073
2005,4,1,5,487,-5.0042
2005,4,2,1,118,-6.8079
2005,4,2,2,121,-4.6743
2005,4,2,3,114,-6.7249
2005,4,2,4,118,-4.9719
2005,4,2,5,182,-7.5434
2005,4,3,1,144,-1.2451
2005,4,3,2,158,-0.7414
2005,4,3,3,134,-0.8205
2005,4,3,4,148,-4.6203
2005,4,3,5,166,-4.0491
2005,5,1,1,292,5.5426
2005,5,1,2,271,4.9170
2005,5,1,3,269,4.0834
2005,5,1,4,369,5.3174
2005,5,1,5,482,7.7671
2005,5,2,1,118,5.1134
2005,5,2,2,119,6.1604
2005,5,2,3,114,6.5427
2005,5,2,4,117,8.2561
2005,5,2,5,182,8.6480
2005,5,3,1,142,2.1139
2005,5,3,2,158,4.9357
2005,5,3,3,134,2.5482
2005,5,3,4,148,3.5726
2005,5,3,5,166,5.3964
2005,6,1,1,290,5.3651
2005,6,1,2,266,5.3766
2005,6,1,3,267,2.8870
2005,6,1,4,363,3.9185
2005,6,1,5,480,5.3360
2005,6,2,1,118,6.2640
2005,6,2,2,118,2.5707
2005,6,2,3,112,2.2568
2005,6,2,4,116,2.7403
2005,6,2,5,181,2.7362
2005,6,3,1,141,0.2866
2005,6,3,2,158,-0.7227
2005,6,3,3,134,-0.6811
2005,6,3,4,148,-0.3757
2005,6,3,5,165,1.3789
2005,7,1,1,282,8.9792
2005,7,1,2,276,6.2726
2005,7,1,3,298,7.8111
2005,7,1,4,364,7.2954
2005,7,1,5,526,7.9729
2005,7,2,1,96,7.6877
2005,7,2,2,113,7.3709
2005,7,2,3,113,6.2815
2005,7,2,4,112,6.0000
2005,7,2,5,179,7.1513
2005,7,3,1,155,4.1164
2005,7,3,2,168,4.7105
2005,7,3,3,126,4.1858
2005,7,3,4,147,5.0671
2005,7,3,5,153,4.9859
2005,8,1,1,278,-0.7539
2005,8,1,2,275,-0.8640
2005,8,1,3,295,-1.4913
2005,8,1,4,363,-2.7586
2005,8,1,5,520,-1.3508
2005,8,2,1,95,1.4479
2005,8,2,2,111,-1.5604
2005,8,2,3,112,-1.7600
2005,8,2,4,111,-0.4116
2005,8,2,5,178,-2.5052
2005,8,3,1,155,-0.3230
2005,8,3,2,167,-0.0344
2005,8,3,3,125,-2.0645
2005,8,3,4,146,-0.5377
2005,8,3,5,152,-1.6183
2005,9,1,1,275,2.7961
2005,9,1,2,272,0.8264
2005,9,1,3,293,-0.6068
2005,9,1,4,361,-0.5272
2005,9,1,5,516,1.3287
2005,9,2,1,95,1.8964
2005,9,2,2,111,-0.1700
2005,9,2,3,110,1.0129
2005,9,2,4,110,-0.3020
2005,9,2,5,178,0.0145
2005,9,3,1,154,1.6813
2005,9,3,2,163,-0.6099
2005,9,3,3,124,-0.0397
2005,9,3,4,144,2.1135
2005,9,3,5,151,0.6444
2005,10,1,1,274,-5.6548
2005,10,1,2,272,-2.8079
2005,10,1,3,291,-3.7777
2005,10,1,4,358,-3.7293
2005,10,1,5,509,-1.8298
2005,10,2,1,95,-6.1318
2005,10,2,2,111,-4.4252
2005,10,2,3,109,-4.6150
2005,10,2,4,110,-2.3137
2005,10,2,5,178,-2.4104
2005,10,3,1,153,-4.4433
2005,10,3,2,163,-1.8598
2005,10,3,3,124,-2.7932
2005,10,3,4,144,-3.3289
2005,10,3,5,150,-1.4608
2005,11,1,1,268,1.8874
2005,11,1,2,269,4.3405
2005,11,1,3,289,4.6144
2005,11,1,4,354,3.6413
2005,11,1,5,504,5.9978
2005,11,2,1,95,3.4967
2005,11,2,2,110,4.1152
2005,11,2,3,109,5.6075
2005,11,2,4,110,5.1021
2005,11,2,5,176,6.9584
2005,11,3,1,153,2.6899
2005,11,3,2,163,2.3280
2005,11,3,3,123,5.9497
2005,11,3,4,144,3.6962
2005,11,3,5,148,3.2115
2005,12,1,1,264,-0.6044
2005,12,1,2,265,-0.8515
2005,12,1,3,287,0.3070
2005,12,1,4,352,1.2357
2005,12,1,5,504,-1.5378
2005,12,2,1,95,1.0730
2005,12,2,2,109,-0.9845
2005,12,2,3,109,0.1772
2005,12,2,4,109,0.2792
2005,12,2,5,174,-1.0121
2005,12,3,1,153,0.7804
2005,12,3,2,162,1.4548
2005,12,3,3,123,0.0166
2005,12,3,4,144,-1.2124
2005,12,3,5,147,-0.3883
2006,1,1,1,262,13.2317
2006,1,1,2,261,9.2488
2006,1,1,3,285,9.5754
2006,1,1,4,347,9.2218
2006,1,1,5,499,9.7932
2006,1,2,1,93,9.0734
2006,1,2,2,109,12.6080
2006,1,2,3,109,9.5572
2006,1,2,4,107,8.2662
2006,1,2,5,174,7.8567
2006,1,3,1,152,3.6855
2006,1,3,2,161,1.9163
2006,1,3,3,122,0.8423
2006,1,3,4,144,3.8669
2006,1,3,5,147,4.6752
2006,2,1,1,261,-1.6306
2006,2,1,2,259,-0.5967
2006,2,1,3,283,0.5127
2006,2,1,4,344,0.9614
2006,2,1,5,492,0.1827
2006,2,2,1,92,-3.4658
2006,2,2,2,108,-1.1552
2006,2,2,3,109,0.5454
2006,2,2,4,106,-0.1819
2006,2,2,5,174,-0.3637
2006,2,3,1,151,-0.0576
2006,2,3,2,160,-0.4341
2006,2,3,3,122,1.0073
2006,2,3,4,143,-0.0067
2006,2,3,5,147,-0.0763
2006,3,1,1,260,6.9396
2006,3,1,2,258,4.9754
2006,3,1,3,281,5.3955
2006,3,1,4,343,4.6414
2006,3,1,5,488,6.5233
2006,3,2,1,91,3.2442
2006,3,2,2,108,4.5467
2006,3,2,3,109,5.7316
2006,3,2,4,105,6.2799
2006,3,2,5,173,5.3112
2006,3,3,1,151,0.8249
2006,3,3,2,159,0.7340
2006,3,3,3,122,1.8387
2006,3,3,4,142,1.4622
2006,3,3,5,145,4.2773
2006,4,1,1,260,-1.4572
2006,4,1,2,255,1.4233
2006,4,1,3,281,-0.1211
2006,4,1,4,339,-0.1877
2006,4,1,5,486,1.5940
2006,4,2,1,91,0.6259
2006,4,2,2,108,4.8188
2006,4,2,3,109,-0.1509
2006,4,2,4,105,0.7493
2006,4,2,5,171,0.6040
2006,4,3,1,151,0.8726
2006,4,3,2,158,1.1773
2006,4,3,3,122,1.7678
2006,4,3,4,139,0.9567
2006,4,3,5,145,-0.3545
2006,5,1,1,259,-6.2899
2006,5,1,2,254,-4.6540
2006,5,1,3,279,-5.7685
2006,5,1,4,335,-5.5360
2006,5,1,5,483,-7.9353
2006,5,2,1,90,-4.3409
2006,5,2,2,108,-7.3650
2006,5,2,3,109,-6.0400
2006,5,2,4,105,-5.4657
2006,5,2,5,171,-5.1658
2006,5,3,1,148,-1.6006
2006,5,3,2,158,-1.6524
2006,5,3,3,121,-3.6357
2006,5,3,4,139,-3.3577
2006,5,3,5,144,-2.3977
2006,6,1,1,255,-2.9283
2006,6,1,2,251,-0.8043
2006,6,1,3,277,-0.6728
2006,6,1,4,336,-0.1648
2006,6,1,5,477,-0.9423
2006,6,2,1,89,0.8882
2006,6,2,2,107,-0.8476
2006,6,2,3,108,0.6479
2006,6,2,4,105,0.4157
2006,6,2,5,168,0.0748
2006,6,3,1,146,0.8639
2006,6,3,2,157,-1.0257
2006,6,3,3,121,0.2234
2006,6,3,4,139,-0.1895
2006,6,3,5,144,0.3949
2006,7,1,1,280,-2.9474
2006,7,1,2,266,-4.1196
2006,7,1,3,278,-5.5203
2006,7,1,4,361,-3.7242
2006,7,1,5,507,-4.4837
2006,7,2,1,98,-2.0622
2006,7,2,2,118,-2.5756
2006,7,2,3,110,-3.5671
2006,7,2,4,128,-5.2751
2006,7,2,5,182,-4.0205
2006,7,3,1,146,1.6131
2006,7,3,2,160,-0.2258
2006,7,3,3,125,-1.7586
