year,month,rank_ME,rank_COP,nstocks,ret_vw
1971,9,1,2,150,-1.8353
1971,9,1,3,115,-0.5058
1971,9,1,4,122,0.3732
1971,9,1,5,115,1.7557
1971,9,2,1,66,-0.9896
1971,9,2,2,65,-1.7494
1971,9,2,3,67,-0.7623
1971,9,2,4,65,0.2450
1971,9,2,5,59,-0.4427
1971,9,3,1,65,-1.1147
1971,9,3,2,89,-0.1114
1971,9,3,3,94,-0.9204
1971,9,3,4,97,-1.0492
1971,9,3,5,115,0.5264
1971,10,1,1,260,-8.5001
1971,10,1,2,150,-7.6835
1971,10,1,3,115,-5.7326
1971,10,1,4,122,-5.0209
1971,10,1,5,115,-6.2105
1971,10,2,1,66,-6.6066
1971,10,2,2,65,-7.3404
1971,10,2,3,66,-4.8615
1971,10,2,4,65,-6.0864
1971,10,2,5,59,-4.6935
1971,10,3,1,65,-7.2456
1971,10,3,2,89,-5.2220
1971,10,3,3,94,-4.3128
1971,10,3,4,97,-5.2627
1971,10,3,5,115,-3.2007
1971,11,1,1,260,-4.0920
1971,11,1,2,150,-7.1065
1971,11,1,3,115,-3.3139
1971,11,1,4,122,-4.6616
1971,11,1,5,115,-3.1799
1971,11,2,1,66,-2.1280
1971,11,2,2,65,-3.4110
1971,11,2,3,66,-2.3933
1971,11,2,4,65,-0.0040
1971,11,2,5,59,-4.1814
1971,11,3,1,65,-1.3581
1971,11,3,2,89,0.0195
1971,11,3,3,94,-0.5089
1971,11,3,4,97,-0.0145
1971,11,3,5,115,1.3632
1971,12,1,1,260,13.9808
1971,12,1,2,150,12.5703
1971,12,1,3,115,13.2680
1971,12,1,4,122,13.6402
1971,12,1,5,113,12.4025
1971,12,2,1,66,13.4991
1971,12,2,2,65,12.7230
1971,12,2,3,66,11.7332
1971,12,2,4,65,12.3086
1971,12,2,5,59,12.8023
1971,12,3,1,65,11.4849
1971,12,3,2,89,9.3968
1971,12,3,3,94,8.9529
1971,12,3,4,97,8.5709
1971,12,3,5,115,8.5249
1972,1,1,1,260,14.4559
1972,1,1,2,150,12.9640
1972,1,1,3,114,13.0784
1972,1,1,4,122,12.6040
1972,1,1,5,113,14.2759
1972,1,2,1,66,8.0487
1972,1,2,2,65,6.1058
1972,1,2,3,66,7.7723
1972,1,2,4,65,9.7371
1972,1,2,5,58,6.0373
1972,1,3,1,65,3.4292
1972,1,3,2,89,0.0782
1972,1,3,3,94,0.7293
1972,1,3,4,97,1.2159
1972,1,3,5,115,4.0700
1972,2,1,1,259,3.8673
1972,2,1,2,150,4.9170
1972,2,1,3,114,4.0993
1972,2,1,4,122,4.9644
1972,2,1,5,111,3.2711
1972,2,2,1,66,3.5723
1972,2,2,2,65,4.0311
1972,2,2,3,65,5.3620
1972,2,2,4,65,1.5849
1972,2,2,5,58,4.5562
1972,2,3,1,65,3.2511
1972,2,3,2,89,4.4474
1972,2,3,3,94,2.3638
1972,2,3,4,97,3.7163
1972,2,3,5,115,4.0979
1972,3,1,1,258,-1.6480
1972,3,1,2,150,-0.7052
1972,3,1,3,114,-1.3979
1972,3,1,4,122,0.9372
1972,3,1,5,111,0.4901
1972,3,2,1,66,-0.4464
1972,3,2,2,65,1.0723
1972,3,2,3,65,1.5068
1972,3,2,4,65,0.6193
1972,3,2,5,58,-1.0078
1972,3,3,1,65,0.1551
1972,3,3,2,89,1.6364
1972,3,3,3,94,-2.2638
1972,3,3,4,97,-1.0289
1972,3,3,5,115,2.9444
1972,4,1,1,256,0.1016
1972,4,1,2,150,0.2721
1972,4,1,3,114,2.5574
1972,4,1,4,122,1.0074
1972,4,1,5,110,-0.0736
1972,4,2,1,66,1.6193
1972,4,2,2,65,2.3684
1972,4,2,3,65,0.5669
1972,4,2,4,65,1.0652
1972,4,2,5,58,1.8403
1972,4,3,1,65,1.8453
1972,4,3,2,89,1.4025
1972,4,3,3,94,0.3579
1972,4,3,4,97,1.4705
1972,4,3,5,115,0.3950
1972,5,1,1,255,-2.5414
1972,5,1,2,148,-3.5350
1972,5,1,3,114,-0.3904
1972,5,1,4,122,-1.8198
1972,5,1,5,110,-1.0570
1972,5,2,1,66,-2.2229
1972,5,2,2,65,-1.4199
1972,5,2,3,65,-1.5121
1972,5,2,4,65,-2.0924
1972,5,2,5,58,-1.6181
1972,5,3,1,65,0.7271
1972,5,3,2,89,1.6672
1972,5,3,3,94,1.9998
1972,5,3,4,97,2.6010
1972,5,3,5,114,2.9626
1972,6,1,1,255,-3.8886
1972,6,1,2,147,-4.2764
1972,6,1,3,114,-3.0717
1972,6,1,4,122,-3.7283
1972,6,1,5,110,-3.1585
1972,6,2,1,66,-3.2351
1972,6,2,2,65,-1.9000
1972,6,2,3,65,-2.7527
1972,6,2,4,65,-3.2855
1972,6,2,5,58,-3.1222
1972,6,3,1,64,-3.8272
1972,6,3,2,89,-4.3045
1972,6,3,3,94,-3.0139
1972,6,3,4,97,-1.6440
1972,6,3,5,114,-0.3386
1972,7,1,1,291,-4.7201
1972,7,1,2,122,-2.7748
1972,7,1,3,128,-3.5209
1972,7,1,4,118,-4.0989
1972,7,1,5,127,-3.8425
1972,7,2,1,67,-6.3945
1972,7,2,2,70,-2.8990
1972,7,2,3,66,-3.9425
1972,7,2,4,71,-3.7793
1972,7,2,5,68,-3.2152
1972,7,3,1,63,-4.9161
1972,7,3,2,81,-1.9574
1972,7,3,3,100,-0.8538
1972,7,3,4,104,-1.8890
1972,7,3,5,131,2.1208
1972,8,1,1,291,0.2745
1972,8,1,2,122,-0.2745
1972,8,1,3,128,-0.8134
1972,8,1,4,117,0.3322
1972,8,1,5,124,2.5650
1972,8,2,1,67,0.8423
1972,8,2,2,70,2.4395
1972,8,2,3,65,1.4027
1972,8,2,4,71,1.7008
1972,8,2,5,68,1.1513
1972,8,3,1,63,4.2383
1972,8,3,2,81,1.7671
1972,8,3,3,100,6.5841
1972,8,3,4,104,5.3994
1972,8,3,5,131,2.0473
1972,9,1,1,290,-4.8785
1972,9,1,2,122,-4.5801
1972,9,1,3,127,-3.9818
1972,9,1,4,117,-4.8074
1972,9,1,5,125,-3.5888
1972,9,2,1,66,-5.0820
1972,9,2,2,69,-3.0607
1972,9,2,3,65,-0.7026
1972,9,2,4,71,-2.8753
1972,9,2,5,68,-3.6131
1972,9,3,1,63,-3.2668
1972,9,3,2,81,-1.5831
1972,9,3,3,100,1.0265
1972,9,3,4,103,-1.7393
1972,9,3,5,131,-0.2043
1972,10,1,1,286,-2.9945
1972,10,1,2,122,-4.7128
1972,10,1,3,127,-2.4083
1972,10,1,4,117,-2.8357
1972,10,1,5,125,-0.1646
1972,10,2,1,66,-2.4795
1972,10,2,2,69,-1.4741
1972,10,2,3,65,-2.5265
1972,10,2,4,71,-1.4860
1972,10,2,5,68,-1.9392
1972,10,3,1,63,-1.9052
1972,10,3,2,81,1.9060
1972,10,3,3,100,2.1194
1972,10,3,4,103,0.8409
1972,10,3,5,131,0.2116
1972,11,1,1,287,3.4645
1972,11,1,2,122,8.1336
1972,11,1,3,127,5.1831
1972,11,1,4,117,6.7176
1972,11,1,5,124,4.3651
1972,11,2,1,66,6.1129
1972,11,2,2,69,6.2333
1972,11,2,3,65,7.9744
1972,11,2,4,71,7.4050
1972,11,2,5,67,3.7299
1972,11,3,1,62,9.6849
1972,11,3,2,81,5.9679
1972,11,3,3,100,6.6539
1972,11,3,4,103,6.8730
1972,11,3,5,131,2.5467
1972,12,1,1,286,-2.7072
1972,12,1,2,122,-2.0425
1972,12,1,3,127,-2.0116
1972,12,1,4,117,-1.6956
1972,12,1,5,124,-1.5367
1972,12,2,1,66,-2.2329
1972,12,2,2,69,-1.9784
1972,12,2,3,65,-0.9139
1972,12,2,4,71,-1.0006
1972,12,2,5,67,1.1184
1972,12,3,1,63,-2.9825
1972,12,3,2,81,1.1553
1972,12,3,3,100,1.3306
1972,12,3,4,103,0.9840
1972,12,3,5,131,2.6502
1973,1,1,1,286,-3.4105
1973,1,1,2,122,-3.1835
1973,1,1,3,127,-4.9222
1973,1,1,4,117,-2.5951
1973,1,1,5,124,-4.8799
1973,1,2,1,66,-7.2483
1973,1,2,2,69,-5.5341
1973,1,2,3,65,-6.1839
1973,1,2,4,70,-5.9338
1973,1,2,5,67,-6.5143
1973,1,3,1,63,-5.6174
1973,1,3,2,81,-5.5489
1973,1,3,3,100,-0.2098
1973,1,3,4,103,-3.0845
1973,1,3,5,131,-0.1728
1973,2,1,1,286,-7.3013
1973,2,1,2,122,-6.9846
1973,2,1,3,126,-8.3965
1973,2,1,4,117,-9.3014
1973,2,1,5,123,-9.7615
1973,2,2,1,66,-9.3344
1973,2,2,2,69,-8.7321
1973,2,2,3,65,-7.9616
1973,2,2,4,70,-8.8029
1973,2,2,5,67,-9.2793
1973,2,3,1,63,-5.4067
1973,2,3,2,81,-5.0367
1973,2,3,3,100,-5.8690
1973,2,3,4,103,-4.2902
1973,2,3,5,131,-2.2683
1973,3,1,1,285,-1.6815
1973,3,1,2,122,-2.4932
1973,3,1,3,126,-4.0919
1973,3,1,4,117,-1.8720
1973,3,1,5,123,-3.1500
1973,3,2,1,66,-2.3535
1973,3,2,2,69,-3.2320
1973,3,2,3,65,-2.8562
1973,3,2,4,70,-2.3552
1973,3,2,5,67,-2.8386
1973,3,3,1,63,0.2194
1973,3,3,2,81,-3.0135
1973,3,3,3,100,0.3058
1973,3,3,4,102,-0.5144
1973,3,3,5,130,0.1708
1973,4,1,1,284,-6.2476
1973,4,1,2,121,-10.2552
1973,4,1,3,126,-6.6549
1973,4,1,4,116,-6.9458
1973,4,1,5,123,-7.1479
1973,4,2,1,66,-10.1608
1973,4,2,2,69,-5.6711
1973,4,2,3,65,-7.2153
1973,4,2,4,71,-4.5326
1973,4,2,5,67,-9.5241
1973,4,3,1,63,-4.9729
1973,4,3,2,81,-7.0240
1973,4,3,3,99,-2.4066
1973,4,3,4,102,-5.0369
1973,4,3,5,130,-4.2141
1973,5,1,1,282,-9.4107
1973,5,1,2,121,-7.4576
1973,5,1,3,126,-9.0330
1973,5,1,4,116,-8.5455
1973,5,1,5,122,-8.3631
1973,5,2,1,66,-9.1891
1973,5,2,2,69,-9.4676
1973,5,2,3,65,-7.1890
1973,5,2,4,71,-9.0912
1973,5,2,5,67,-8.9605
1973,5,3,1,63,-5.1767
1973,5,3,2,81,-1.9491
1973,5,3,3,99,-2.5079
1973,5,3,4,102,-1.4126
1973,5,3,5,130,-0.7658
1973,6,1,1,277,-4.2078
1973,6,1,2,120,-1.6178
1973,6,1,3,126,-2.7879
1973,6,1,4,116,-3.1106
1973,6,1,5,120,-2.3872
1973,6,2,1,66,-2.3799
1973,6,2,2,69,-2.8041
1973,6,2,3,65,-4.7121
1973,6,2,4,70,-3.0454
1973,6,2,5,67,-3.8642
1973,6,3,1,63,-2.1687
1973,6,3,2,81,-3.8626
1973,6,3,3,99,-1.4302
1973,6,3,4,102,-1.6149
1973,6,3,5,130,0.5734
1973,7,1,1,326,16.2374
1973,7,1,2,159,17.7325
1973,7,1,3,137,15.1417
1973,7,1,4,101,12.7475
1973,7,1,5,129,13.9689
1973,7,2,1,66,16.9463
1973,7,2,2,77,11.4606
1973,7,2,3,73,10.7383
1973,7,2,4,71,12.9213
1973,7,2,5,70,15.6703
1973,7,3,1,54,12.1964
1973,7,3,2,88,7.9596
1973,7,3,3,103,4.2429
1973,7,3,4,118,5.9445
1973,7,3,5,123,3.6787
1973,8,1,1,325,-6.7514
1973,8,1,2,159,-6.7293
1973,8,1,3,136,-6.5195
1973,8,1,4,100,-5.3936
1973,8,1,5,129,-5.7338
1973,8,2,1,66,-4.6996
1973,8,2,2,77,-3.7041
1973,8,2,3,73,-4.1195
1973,8,2,4,71,-4.9273
1973,8,2,5,70,-0.7683
1973,8,3,1,54,-0.7159
1973,8,3,2,88,-1.6667
1973,8,3,3,103,-4.2014
1973,8,3,4,118,-2.3164
1973,8,3,5,123,-3.7850
1973,9,1,1,321,9.4025
1973,9,1,2,159,8.3141
1973,9,1,3,136,12.0229
1973,9,1,4,99,6.1302
1973,9,1,5,128,9.9385
1973,9,2,1,66,10.7433
1973,9,2,2,77,12.9317
1973,9,2,3,73,11.7684
1973,9,2,4,70,12.2969
1973,9,2,5,70,10.5866
1973,9,3,1,54,11.3561
1973,9,3,2,88,8.4977
1973,9,3,3,103,8.6279
1973,9,3,4,118,8.6143
1973,9,3,5,123,0.1691
1973,10,1,1,321,-0.2706
1973,10,1,2,159,0.6482
1973,10,1,3,135,0.0887
1973,10,1,4,99,-0.8832
1973,10,1,5,128,1.1494
1973,10,2,1,66,-0.8515
1973,10,2,2,77,0.2668
1973,10,2,3,73,-0.0573
1973,10,2,4,70,0.4930
1973,10,2,5,70,1.2158
1973,10,3,1,53,1.7210
1973,10,3,2,87,0.4815
1973,10,3,3,103,-1.8877
1973,10,3,4,118,1.0559
1973,10,3,5,123,0.9911
1973,11,1,1,322,-20.5723
1973,11,1,2,159,-20.6699
1973,11,1,3,135,-22.7408
1973,11,1,4,99,-19.3390
1973,11,1,5,128,-18.7377
1973,11,2,1,66,-21.0948
1973,11,2,2,77,-18.0540
1973,11,2,3,73,-17.2459
1973,11,2,4,70,-20.2212
1973,11,2,5,69,-25.1361
1973,11,3,1,53,-18.9806
1973,11,3,2,87,-12.8608
1973,11,3,3,103,-10.2601
1973,11,3,4,118,-11.8528
1973,11,3,5,123,-10.8020
1973,12,1,1,320,-4.5567
1973,12,1,2,158,-3.4162
1973,12,1,3,135,-3.7281
1973,12,1,4,99,-5.3427
1973,12,1,5,128,-3.5827
1973,12,2,1,65,-2.6278
1973,12,2,2,77,-0.7323
1973,12,2,3,71,-1.8698
1973,12,2,4,70,-1.0344
1973,12,2,5,69,-1.1448
1973,12,3,1,53,5.5285
1973,12,3,2,88,3.9165
1973,12,3,3,103,5.2696
1973,12,3,4,118,4.0449
1973,12,3,5,123,-2.0280
1974,1,1,1,320,18.2376
1974,1,1,2,158,19.6999
1974,1,1,3,135,15.8253
1974,1,1,4,99,16.8878
1974,1,1,5,128,12.9202
1974,1,2,1,65,14.1497
1974,1,2,2,77,9.3294
1974,1,2,3,71,13.0165
1974,1,2,4,70,10.1265
1974,1,2,5,69,8.4362
1974,1,3,1,53,3.8804
1974,1,3,2,88,2.9801
1974,1,3,3,103,-1.5605
1974,1,3,4,118,-1.5250
1974,1,3,5,123,-1.4968
1974,2,1,1,314,-0.4550
1974,2,1,2,157,-1.9984
1974,2,1,3,134,0.6222
1974,2,1,4,99,-0.5171
1974,2,1,5,128,-3.3640
1974,2,2,1,65,3.6886
1974,2,2,2,77,0.6343
1974,2,2,3,71,1.4048
1974,2,2,4,70,0.5515
1974,2,2,5,69,1.0329
1974,2,3,1,53,2.4612
1974,2,3,2,87,1.2484
1974,2,3,3,103,2.1371
1974,2,3,4,118,0.7969
1974,2,3,5,123,-1.6438
1974,3,1,1,310,-0.2519
1974,3,1,2,157,1.9465
1974,3,1,3,134,0.2818
1974,3,1,4,98,1.1780
1974,3,1,5,126,1.0280
1974,3,2,1,65,-1.3613
1974,3,2,2,77,-1.6090
1974,3,2,3,71,0.1483
1974,3,2,4,70,-0.9241
1974,3,2,5,69,0.2308
1974,3,3,1,53,-4.9712
1974,3,3,2,87,-5.2510
1974,3,3,3,103,-3.7384
1974,3,3,4,117,-1.3913
1974,3,3,5,123,-0.4289
1974,4,1,1,309,-5.6142
1974,4,1,2,157,-5.0775
1974,4,1,3,134,-4.2406
1974,4,1,4,99,-4.9415
1974,4,1,5,125,-5.0228
1974,4,2,1,65,-5.0131
1974,4,2,2,77,-3.5386
1974,4,2,3,70,-3.3561
1974,4,2,4,70,-5.3084
1974,4,2,5,69,-2.7004
1974,4,3,1,53,-4.6417
1974,4,3,2,87,-3.1733
1974,4,3,3,103,-4.5071
1974,4,3,4,117,-2.9836
1974,4,3,5,123,-2.6026
1974,5,1,1,308,-8.6867
1974,5,1,2,157,-6.6819
1974,5,1,3,133,-6.5552
1974,5,1,4,99,-6.6016
1974,5,1,5,125,-7.3492
1974,5,2,1,65,-9.6091
1974,5,2,2,77,-8.5564
1974,5,2,3,71,-6.0243
1974,5,2,4,68,-7.6578
1974,5,2,5,68,-4.4432
1974,5,3,1,53,-9.2953
1974,5,3,2,87,-2.3514
1974,5,3,3,103,-3.2142
1974,5,3,4,117,-5.1531
1974,5,3,5,123,-0.6540
1974,6,1,1,305,-2.5495
1974,6,1,2,157,-1.9712
1974,6,1,3,134,-1.5072
1974,6,1,4,99,-2.0675
1974,6,1,5,123,-2.0901
1974,6,2,1,65,-0.8581
1974,6,2,2,77,-1.8646
1974,6,2,3,70,-2.0578
1974,6,2,4,68,0.0357
1974,6,2,5,67,-1.6922
1974,6,3,1,53,-1.8764
1974,6,3,2,87,-0.8896
1974,6,3,3,103,-0.7068
1974,6,3,4,117,0.2778
1974,6,3,5,123,-1.6737
1974,7,1,1,451,-6.7501
1974,7,1,2,193,-4.6752
1974,7,1,3,210,-3.3661
1974,7,1,4,145,-4.8285
1974,7,1,5,184,-4.3380
1974,7,2,1,110,-5.0786
1974,7,2,2,92,-2.8017
1974,7,2,3,91,-4.7883
1974,7,2,4,89,-3.3439
1974,7,2,5,98,-6.3215
1974,7,3,1,75,-12.4123
1974,7,3,2,95,-6.2098
1974,7,3,3,112,-7.0575
1974,7,3,4,120,-5.7618
1974,7,3,5,159,-9.1030
1974,8,1,1,447,-9.3183
1974,8,1,2,193,-6.1135
1974,8,1,3,210,-6.9896
1974,8,1,4,143,-4.6844
1974,8,1,5,184,-6.6663
1974,8,2,1,108,-8.3767
1974,8,2,2,92,-7.6307
1974,8,2,3,90,-6.6722
1974,8,2,4,88,-8.8342
1974,8,2,5,98,-8.3212
1974,8,3,1,75,-9.1511
1974,8,3,2,95,-10.0498
1974,8,3,3,112,-5.6528
1974,8,3,4,120,-9.7183
1974,8,3,5,159,-8.5399
1974,9,1,1,443,-8.9648
1974,9,1,2,192,-9.1451
1974,9,1,3,207,-8.0719
1974,9,1,4,143,-9.8161
1974,9,1,5,183,-8.0421
1974,9,2,1,108,-10.3215
1974,9,2,2,92,-7.9518
1974,9,2,3,90,-11.6062
1974,9,2,4,88,-7.2840
1974,9,2,5,97,-8.6800
1974,9,3,1,75,-13.7010
1974,9,3,2,95,-10.9952
1974,9,3,3,112,-7.9095
1974,9,3,4,120,-9.1801
1974,9,3,5,158,-15.1419
1974,10,1,1,437,7.2566
1974,10,1,2,193,10.9079
1974,10,1,3,205,11.5893
1974,10,1,4,142,9.4411
1974,10,1,5,182,7.9114
1974,10,2,1,108,8.5212
1974,10,2,2,91,12.3650
1974,10,2,3,88,11.0240
1974,10,2,4,86,8.9010
1974,10,2,5,98,10.5559
1974,10,3,1,75,12.3540
1974,10,3,2,94,17.6322
1974,10,3,3,111,15.2943
1974,10,3,4,120,19.9771
1974,10,3,5,158,17.9414
1974,11,1,1,442,-7.8966
1974,11,1,2,192,-7.4086
1974,11,1,3,206,-5.0389
1974,11,1,4,141,-4.3609
1974,11,1,5,180,-4.4117
1974,11,2,1,108,-3.5393
1974,11,2,2,91,-3.1927
1974,11,2,3,89,-8.9411
1974,11,2,4,86,-3.6641
1974,11,2,5,97,-4.2890
1974,11,3,1,75,-3.6309
1974,11,3,2,94,-3.1747
1974,11,3,3,111,-4.5878
1974,11,3,4,120,-2.7700
1974,11,3,5,158,-5.3332
1974,12,1,1,438,-10.1574
1974,12,1,2,190,-6.7269
1974,12,1,3,204,-7.2585
1974,12,1,4,141,-6.0067
1974,12,1,5,180,-7.5217
1974,12,2,1,107,-5.7804
1974,12,2,2,92,-4.8256
1974,12,2,3,89,-6.7070
1974,12,2,4,87,-5.4957
1974,12,2,5,97,-7.7927
1974,12,3,1,75,-1.8153
1974,12,3,2,93,-3.1946
1974,12,3,3,111,-0.4931
1974,12,3,4,120,-2.0970
1974,12,3,5,158,-3.2352
1975,1,1,1,435,35.2416
1975,1,1,2,190,33.6572
1975,1,1,3,205,25.0000
1975,1,1,4,142,24.8976
1975,1,1,5,179,25.9259
1975,1,2,1,107,28.2724
1975,1,2,2,90,24.1805
1975,1,2,3,89,26.8398
1975,1,2,4,87,22.0032
1975,1,2,5,96,27.0023
1975,1,3,1,75,19.4499
1975,1,3,2,93,15.8911
1975,1,3,3,111,13.2231
1975,1,3,4,120,9.5521
1975,1,3,5,158,11.2023
1975,2,1,1,431,4.7646
1975,2,1,2,189,5.0014
1975,2,1,3,204,6.7311
1975,2,1,4,142,7.0764
1975,2,1,5,178,3.0566
1975,2,2,1,106,6.4307
1975,2,2,2,90,2.9459
1975,2,2,3,89,4.2688
1975,2,2,4,87,3.0558
1975,2,2,5,96,5.3429
1975,2,3,1,75,1.9922
1975,2,3,2,93,6.2956
1975,2,3,3,111,4.3641
1975,2,3,4,120,5.9515
1975,2,3,5,158,9.8675
1975,3,1,1,431,11.7365
1975,3,1,2,188,7.4269
1975,3,1,3,204,7.2877
1975,3,1,4,143,8.1382
1975,3,1,5,178,9.4810
1975,3,2,1,106,7.6735
1975,3,2,2,90,5.5753
1975,3,2,3,89,7.3929
1975,3,2,4,87,7.8371
1975,3,2,5,96,10.9961
1975,3,3,1,75,7.9434
1975,3,3,2,93,5.5804
1975,3,3,3,111,2.2898
1975,3,3,4,119,4.6521
1975,3,3,5,158,1.9986
1975,4,1,1,430,1.9996
1975,4,1,2,187,4.0955
1975,4,1,3,203,5.8078
1975,4,1,4,143,5.4357
1975,4,1,5,178,3.1483
1975,4,2,1,106,3.4136
1975,4,2,2,90,6.9804
1975,4,2,3,89,3.0617
1975,4,2,4,87,5.6039
1975,4,2,5,96,6.8307
1975,4,3,1,75,4.1240
1975,4,3,2,93,6.6134
1975,4,3,3,111,2.6621
1975,4,3,4,119,5.4884
1975,4,3,5,158,6.5702
1975,5,1,1,427,8.1435
1975,5,1,2,187,8.9583
1975,5,1,3,201,7.0035
1975,5,1,4,143,7.2887
1975,5,1,5,178,9.3517
1975,5,2,1,105,8.8835
1975,5,2,2,90,7.0663
1975,5,2,3,89,8.3577
1975,5,2,4,87,8.5720
1975,5,2,5,96,7.7711
1975,5,3,1,75,5.9170
1975,5,3,2,93,6.6860
1975,5,3,3,111,4.0455
1975,5,3,4,119,4.6229
1975,5,3,5,158,5.0199
1975,6,1,1,425,8.5674
1975,6,1,2,186,8.4415
1975,6,1,3,200,6.3667
1975,6,1,4,142,8.7142
1975,6,1,5,178,6.1739
1975,6,2,1,105,6.7868
1975,6,2,2,90,8.5374
1975,6,2,3,88,7.2026
1975,6,2,4,87,5.7910
1975,6,2,5,96,4.6315
1975,6,3,1,75,6.9073
1975,6,3,2,93,5.3307
1975,6,3,3,110,5.4367
1975,6,3,4,119,6.9089
1975,6,3,5,158,2.8564
1975,7,1,1,513,-0.5899
1975,7,1,2,304,-0.9992
1975,7,1,3,232,0.7396
1975,7,1,4,259,-1.3469
1975,7,1,5,321,-0.9556
1975,7,2,1,141,-3.0719
1975,7,2,2,102,-4.1539
1975,7,2,3,102,-3.5443
1975,7,2,4,108,-2.5540
1975,7,2,5,132,-4.7342
1975,7,3,1,76,-5.3001
1975,7,3,2,109,-7.7008
1975,7,3,3,109,-6.1775
1975,7,3,4,119,-5.1588
1975,7,3,5,159,-7.2890
1975,8,1,1,511,-6.9682
1975,8,1,2,303,-6.4437
1975,8,1,3,232,-6.0196
1975,8,1,4,256,-5.8962
1975,8,1,5,320,-6.3996
1975,8,2,1,141,-4.9483
1975,8,2,2,102,-4.7623
1975,8,2,3,102,-5.6016
1975,8,2,4,108,-3.6795
1975,8,2,5,132,-3.8566
1975,8,3,1,75,-5.6991
1975,8,3,2,109,-1.5725
1975,8,3,3,109,-1.0570
1975,8,3,4,119,-1.6461
1975,8,3,5,159,-1.3929
1975,9,1,1,510,-3.7014
1975,9,1,2,304,-3.1586
1975,9,1,3,231,-3.7041
1975,9,1,4,258,-3.3726
1975,9,1,5,320,-2.0705
1975,9,2,1,141,-3.8388
1975,9,2,2,102,-4.6253
1975,9,2,3,102,-3.9617
1975,9,2,4,107,-2.8069
1975,9,2,5,130,-4.0399
1975,9,3,1,75,-3.9961
1975,9,3,2,108,-4.8098
1975,9,3,3,109,-4.0465
1975,9,3,4,119,-4.0736
1975,9,3,5,159,-2.9480
1975,10,1,1,506,1.9299
1975,10,1,2,303,2.0401
1975,10,1,3,230,0.3182
1975,10,1,4,256,2.1835
1975,10,1,5,320,3.5326
1975,10,2,1,140,0.8754
1975,10,2,2,102,3.9996
1975,10,2,3,102,0.6961
1975,10,2,4,108,3.7026
1975,10,2,5,129,3.8880
1975,10,3,1,75,4.8835
1975,10,3,2,108,7.1689
1975,10,3,3,109,7.5720
1975,10,3,4,119,8.4212
1975,10,3,5,159,4.9913
1975,11,1,1,508,0.6735
1975,11,1,2,302,3.9830
1975,11,1,3,230,2.8946
1975,11,1,4,256,3.9241
1975,11,1,5,317,3.0531
1975,11,2,1,139,1.5341
1975,11,2,2,102,4.0445
1975,11,2,3,102,2.7874
1975,11,2,4,108,3.0036
1975,11,2,5,129,2.8502
1975,11,3,1,75,2.7505
1975,11,3,2,107,3.2584
1975,11,3,3,109,3.0554
1975,11,3,4,118,3.3861
1975,11,3,5,159,2.5593
1975,12,1,1,505,-1.6652
1975,12,1,2,301,-2.0805
1975,12,1,3,227,-0.7944
1975,12,1,4,255,-1.4718
1975,12,1,5,316,-0.2399
1975,12,2,1,138,-1.1668
1975,12,2,2,101,-0.8290
1975,12,2,3,102,-1.5199
1975,12,2,4,108,-1.4958
1975,12,2,5,129,-1.3700
1975,12,3,1,75,-1.6353
1975,12,3,2,108,-2.1524
1975,12,3,3,109,-0.2468
1975,12,3,4,119,-1.1773
1975,12,3,5,159,-1.6207
1976,1,1,1,503,24.4052
1976,1,1,2,300,23.5155
1976,1,1,3,228,21.5138
1976,1,1,4,254,22.8926
1976,1,1,5,315,21.1189
1976,1,2,1,138,19.5224
1976,1,2,2,100,18.2165
1976,1,2,3,101,19.9335
1976,1,2,4,108,18.4471
1976,1,2,5,128,19.1326
1976,1,3,1,75,15.1283
1976,1,3,2,108,10.4194
1976,1,3,3,108,12.5363
1976,1,3,4,119,13.6763
1976,1,3,5,159,11.7999
1976,2,1,1,487,13.2897
1976,2,1,2,284,11.9550
1976,2,1,3,217,11.2396
1976,2,1,4,249,11.4519
1976,2,1,5,301,11.4935
1976,2,2,1,137,7.1257
1976,2,2,2,100,9.3016
1976,2,2,3,101,5.5970
1976,2,2,4,107,8.4331
1976,2,2,5,127,6.7875
1976,2,3,1,75,1.7094
1976,2,3,2,108,1.6027
1976,2,3,3,109,0.8071
1976,2,3,4,119,0.7463
1976,2,3,5,159,-1.6842
1976,3,1,1,501,3.9308
1976,3,1,2,297,0.9660
1976,3,1,3,228,2.1676
1976,3,1,4,252,1.0117
1976,3,1,5,311,0.9471
1976,3,2,1,137,-0.3331
1976,3,2,2,100,4.1046
1976,3,2,3,101,3.2658
1976,3,2,4,108,2.7095
1976,3,2,5,127,1.1229
1976,3,3,1,75,2.4291
1976,3,3,2,108,2.4626
1976,3,3,3,107,3.6473
1976,3,3,4,119,1.8200
1976,3,3,5,159,3.7279
1976,4,1,1,488,-2.8535
1976,4,1,2,290,-1.5288
1976,4,1,3,223,-1.6035
1976,4,1,4,250,-0.4911
1976,4,1,5,304,-0.7791
1976,4,2,1,136,-0.9025
1976,4,2,2,100,-2.4239
1976,4,2,3,100,-1.7080
1976,4,2,4,107,0.1330
1976,4,2,5,127,-1.2919
1976,4,3,1,75,-1.4981
1976,4,3,2,108,-2.4888
1976,4,3,3,107,-0.2976
1976,4,3,4,119,0.4568
1976,4,3,5,159,-1.7894
1976,5,1,1,498,-4.3031
1976,5,1,2,292,-3.7974
1976,5,1,3,227,-1.8248
1976,5,1,4,249,-2.4516
1976,5,1,5,308,-2.7164
