year,month,rank_ME,rank_CTO,nstocks,ret_vw
1971,9,2,2,49,-2.0191
1971,9,2,3,74,-1.9393
1971,9,2,4,81,0.1487
1971,9,2,5,94,0.8748
1971,9,3,1,129,-2.2450
1971,9,3,2,135,-0.5558
1971,9,3,3,101,0.0951
1971,9,3,4,99,-0.1659
1971,9,3,5,105,1.2358
1971,10,1,1,84,-8.8136
1971,10,1,2,134,-7.6934
1971,10,1,3,156,-7.6954
1971,10,1,4,176,-4.9971
1971,10,1,5,240,-5.9597
1971,10,2,1,73,-3.9975
1971,10,2,2,48,-8.9122
1971,10,2,3,74,-5.4523
1971,10,2,4,81,-4.0239
1971,10,2,5,94,-5.0249
1971,10,3,1,129,-1.4428
1971,10,3,2,135,-4.3072
1971,10,3,3,101,-5.3669
1971,10,3,4,99,-4.2600
1971,10,3,5,105,-3.5517
1971,11,1,1,84,-4.1229
1971,11,1,2,134,-4.7417
1971,11,1,3,156,-5.9404
1971,11,1,4,176,-3.3892
1971,11,1,5,240,-4.2118
1971,11,2,1,73,-1.2325
1971,11,2,2,48,-2.6887
1971,11,2,3,74,-1.8943
1971,11,2,4,81,-1.7926
1971,11,2,5,94,-3.1784
1971,11,3,1,129,-1.2091
1971,11,3,2,135,0.6615
1971,11,3,3,101,0.3584
1971,11,3,4,99,0.2255
1971,11,3,5,105,0.8096
1971,12,1,1,84,11.5199
1971,12,1,2,132,14.7107
1971,12,1,3,156,12.5718
1971,12,1,4,175,12.4084
1971,12,1,5,240,13.4928
1971,12,2,1,73,10.4163
1971,12,2,2,48,15.0421
1971,12,2,3,74,12.9861
1971,12,2,4,81,11.0428
1971,12,2,5,94,12.2128
1971,12,3,1,129,9.0266
1971,12,3,2,135,9.0283
1971,12,3,3,101,9.2780
1971,12,3,4,99,8.6969
1971,12,3,5,105,8.5930
1972,1,1,1,84,11.1432
1972,1,1,2,132,15.4901
1972,1,1,3,156,15.8905
1972,1,1,4,174,11.3689
1972,1,1,5,240,12.9193
1972,1,2,1,73,5.7607
1972,1,2,2,48,8.3334
1972,1,2,3,74,9.7501
1972,1,2,4,80,6.8577
1972,1,2,5,93,5.0800
1972,1,3,1,129,0.1617
1972,1,3,2,135,3.5821
1972,1,3,3,101,1.8884
1972,1,3,4,99,2.3810
1972,1,3,5,105,1.0564
1972,2,1,1,84,6.9172
1972,2,1,2,131,2.6265
1972,2,1,3,154,4.2197
1972,2,1,4,174,4.4694
1972,2,1,5,240,3.8257
1972,2,2,1,73,-0.7918
1972,2,2,2,48,5.8067
1972,2,2,3,73,2.5733
1972,2,2,4,80,4.3891
1972,2,2,5,93,4.2551
1972,2,3,1,129,-0.0588
1972,2,3,2,135,3.7632
1972,2,3,3,101,3.7841
1972,2,3,4,99,2.8304
1972,2,3,5,105,5.6433
1972,3,1,1,83,-1.9100
1972,3,1,2,131,0.7810
1972,3,1,3,154,-2.0108
1972,3,1,4,174,0.4141
1972,3,1,5,240,-1.3726
1972,3,2,1,73,0.2931
1972,3,2,2,48,-0.6568
1972,3,2,3,73,0.5572
1972,3,2,4,80,0.5901
1972,3,2,5,93,0.7837
1972,3,3,1,129,-1.0613
1972,3,3,2,135,0.3071
1972,3,3,3,101,2.0737
1972,3,3,4,99,0.8873
1972,3,3,5,105,1.4309
1972,4,1,1,82,0.0778
1972,4,1,2,130,1.1124
1972,4,1,3,154,1.0568
1972,4,1,4,174,0.8955
1972,4,1,5,238,-0.2653
1972,4,2,1,73,-1.3536
1972,4,2,2,48,0.2266
1972,4,2,3,73,3.2225
1972,4,2,4,80,3.9972
1972,4,2,5,93,-1.1307
1972,4,3,1,129,-1.0691
1972,4,3,2,135,1.1390
1972,4,3,3,101,-0.8826
1972,4,3,4,99,1.9854
1972,4,3,5,105,1.1792
1972,5,1,1,82,-0.5562
1972,5,1,2,130,-3.1951
1972,5,1,3,154,-1.3711
1972,5,1,4,173,-1.9108
1972,5,1,5,236,-2.7361
1972,5,2,1,73,-1.5570
1972,5,2,2,48,-0.4731
1972,5,2,3,73,-1.9257
1972,5,2,4,80,-0.4822
1972,5,2,5,93,-2.8334
1972,5,3,1,128,0.1832
1972,5,3,2,135,3.2537
1972,5,3,3,101,1.8305
1972,5,3,4,99,1.8032
1972,5,3,5,105,2.5274
1972,6,1,1,81,-2.6794
1972,6,1,2,130,-3.9174
1972,6,1,3,154,-3.7955
1972,6,1,4,173,-2.2955
1972,6,1,5,236,-4.4562
1972,6,2,1,73,-1.6226
1972,6,2,2,48,0.2330
1972,6,2,3,73,-2.1328
1972,6,2,4,80,-2.8245
1972,6,2,5,93,-5.3132
1972,6,3,1,128,-3.3344
1972,6,3,2,135,-1.4944
1972,6,3,3,101,-2.4778
1972,6,3,4,99,-1.4960
1972,6,3,5,104,-1.5142
1972,7,1,1,99,-3.0818
1972,7,1,2,128,-3.1872
1972,7,1,3,163,-1.9741
1972,7,1,4,172,-3.2535
1972,7,1,5,251,-6.1303
1972,7,2,1,84,-2.7395
1972,7,2,2,59,-3.7637
1972,7,2,3,74,-2.2741
1972,7,2,4,75,-3.1862
1972,7,2,5,105,-4.5073
1972,7,3,1,133,-0.3202
1972,7,3,2,129,0.0394
1972,7,3,3,115,0.5704
1972,7,3,4,112,0.0132
1972,7,3,5,105,-0.4931
1972,8,1,1,98,1.2045
1972,8,1,2,126,3.0115
1972,8,1,3,163,0.1448
1972,8,1,4,172,0.6069
1972,8,1,5,250,-1.4719
1972,8,2,1,84,3.2286
1972,8,2,2,59,3.7619
1972,8,2,3,74,2.3519
1972,8,2,4,75,1.2337
1972,8,2,5,104,-0.3845
1972,8,3,1,133,6.2597
1972,8,3,2,129,4.8487
1972,8,3,3,115,2.2761
1972,8,3,4,112,1.5554
1972,8,3,5,105,2.1197
1972,9,1,1,98,-3.2408
1972,9,1,2,127,-5.6430
1972,9,1,3,163,-4.4718
1972,9,1,4,172,-4.2128
1972,9,1,5,248,-4.3156
1972,9,2,1,83,-1.5398
1972,9,2,2,59,-2.9526
1972,9,2,3,74,-4.4825
1972,9,2,4,74,-1.6509
1972,9,2,5,104,-2.5579
1972,9,3,1,133,0.7478
1972,9,3,2,129,-0.7368
1972,9,3,3,115,-1.1848
1972,9,3,4,111,-0.9995
1972,9,3,5,105,-0.1341
1972,10,1,1,97,-1.9976
1972,10,1,2,127,-3.3847
1972,10,1,3,162,-0.8453
1972,10,1,4,172,-2.6098
1972,10,1,5,246,-3.6240
1972,10,2,1,83,3.1522
1972,10,2,2,59,-2.0143
1972,10,2,3,74,-0.8073
1972,10,2,4,74,-1.0292
1972,10,2,5,104,-2.7611
1972,10,3,1,133,4.2088
1972,10,3,2,129,0.6923
1972,10,3,3,115,0.6789
1972,10,3,4,111,0.5699
1972,10,3,5,105,0.0210
1972,11,1,1,97,2.7887
1972,11,1,2,127,4.7893
1972,11,1,3,163,5.2360
1972,11,1,4,172,4.4248
1972,11,1,5,245,6.4199
1972,11,2,1,83,7.9033
1972,11,2,2,59,3.1187
1972,11,2,3,74,6.9676
1972,11,2,4,74,5.6967
1972,11,2,5,103,6.8764
1972,11,3,1,133,5.9043
1972,11,3,2,129,4.5213
1972,11,3,3,115,4.3426
1972,11,3,4,111,4.3339
1972,11,3,5,104,6.0773
1972,12,1,1,97,-1.4790
1972,12,1,2,126,-1.7841
1972,12,1,3,163,-1.5627
1972,12,1,4,172,-1.7644
1972,12,1,5,245,-2.7247
1972,12,2,1,83,-0.6074
1972,12,2,2,59,-0.6655
1972,12,2,3,73,-1.2510
1972,12,2,4,74,-1.8402
1972,12,2,5,103,-0.0039
1972,12,3,1,133,-0.0354
1972,12,3,2,129,1.3116
1972,12,3,3,115,1.2731
1972,12,3,4,111,2.9642
1972,12,3,5,105,1.4684
1973,1,1,1,98,0.4406
1973,1,1,2,126,-5.3162
1973,1,1,3,163,-2.5171
1973,1,1,4,172,-3.8328
1973,1,1,5,244,-5.7172
1973,1,2,1,83,-3.0795
1973,1,2,2,59,-5.9639
1973,1,2,3,73,-6.3391
1973,1,2,4,73,-8.2962
1973,1,2,5,103,-6.9505
1973,1,3,1,133,-3.5464
1973,1,3,2,129,1.8818
1973,1,3,3,115,-3.8869
1973,1,3,4,111,-4.5024
1973,1,3,5,105,-4.1548
1973,2,1,1,98,-8.7172
1973,2,1,2,125,-6.3721
1973,2,1,3,162,-7.8064
1973,2,1,4,172,-9.0361
1973,2,1,5,244,-8.5648
1973,2,2,1,83,-4.0114
1973,2,2,2,59,-8.4871
1973,2,2,3,73,-8.2381
1973,2,2,4,73,-9.0581
1973,2,2,5,103,-9.6063
1973,2,3,1,133,-3.3387
1973,2,3,2,129,-3.3125
1973,2,3,3,115,-3.0137
1973,2,3,4,111,-4.6609
1973,2,3,5,105,-4.4538
1973,3,1,1,97,-3.0370
1973,3,1,2,125,-2.5324
1973,3,1,3,162,-1.1180
1973,3,1,4,172,-1.9322
1973,3,1,5,243,-3.6201
1973,3,2,1,83,-0.4711
1973,3,2,2,59,-2.8518
1973,3,2,3,73,-2.9278
1973,3,2,4,73,-4.8281
1973,3,2,5,103,-1.9723
1973,3,3,1,133,-0.4504
1973,3,3,2,129,1.9608
1973,3,3,3,113,-1.8043
1973,3,3,4,111,-2.7476
1973,3,3,5,105,-1.8741
1973,4,1,1,97,-4.5604
1973,4,1,2,125,-8.0481
1973,4,1,3,161,-7.2303
1973,4,1,4,171,-5.9041
1973,4,1,5,242,-8.6797
1973,4,2,1,83,-4.8517
1973,4,2,2,59,-6.5299
1973,4,2,3,73,-5.6015
1973,4,2,4,74,-5.8178
1973,4,2,5,103,-8.2991
1973,4,3,1,133,-1.2578
1973,4,3,2,129,-3.5600
1973,4,3,3,112,-6.0661
1973,4,3,4,111,-4.9071
1973,4,3,5,105,-6.2829
1973,5,1,1,97,-7.7439
1973,5,1,2,124,-7.2007
1973,5,1,3,161,-9.6251
1973,5,1,4,171,-9.7248
1973,5,1,5,240,-8.1592
1973,5,2,1,83,-5.1147
1973,5,2,2,59,-9.6462
1973,5,2,3,73,-8.3011
1973,5,2,4,74,-9.1004
1973,5,2,5,103,-8.1977
1973,5,3,1,133,-0.7350
1973,5,3,2,129,-2.3293
1973,5,3,3,113,0.7281
1973,5,3,4,111,-1.2138
1973,5,3,5,104,-2.9491
1973,6,1,1,96,-4.1817
1973,6,1,2,123,-3.7162
1973,6,1,3,160,-1.0428
1973,6,1,4,170,-2.5495
1973,6,1,5,236,-3.9672
1973,6,2,1,83,-0.2651
1973,6,2,2,59,-1.8742
1973,6,2,3,73,-3.6196
1973,6,2,4,74,-3.7742
1973,6,2,5,102,-5.2992
1973,6,3,1,133,-1.3097
1973,6,3,2,129,1.2193
1973,6,3,3,113,-2.5597
1973,6,3,4,111,-2.0015
1973,6,3,5,104,-3.2280
1973,7,1,1,77,11.7080
1973,7,1,2,147,17.2136
1973,7,1,3,177,12.5978
1973,7,1,4,195,17.1580
1973,7,1,5,280,15.9676
1973,7,2,1,74,6.0476
1973,7,2,2,60,8.8726
1973,7,2,3,75,15.1390
1973,7,2,4,86,13.5338
1973,7,2,5,105,15.6553
1973,7,3,1,162,0.6452
1973,7,3,2,136,2.0821
1973,7,3,3,116,7.8599
1973,7,3,4,106,7.4366
1973,7,3,5,98,8.2382
1973,8,1,1,76,-5.9501
1973,8,1,2,147,-4.3805
1973,8,1,3,177,-6.0458
1973,8,1,4,194,-7.4635
1973,8,1,5,279,-7.1036
1973,8,2,1,74,-3.5515
1973,8,2,2,60,-3.4543
1973,8,2,3,75,-4.3796
1973,8,2,4,86,-5.3435
1973,8,2,5,105,-1.9660
1973,8,3,1,162,-2.6074
1973,8,3,2,136,-3.3453
1973,8,3,3,116,-3.4641
1973,8,3,4,106,-3.4959
1973,8,3,5,98,-2.5920
1973,9,1,1,73,11.9959
1973,9,1,2,146,9.5201
1973,9,1,3,175,10.3761
1973,9,1,4,195,7.7820
1973,9,1,5,278,9.3486
1973,9,2,1,74,8.7308
1973,9,2,2,59,12.6040
1973,9,2,3,75,12.7125
1973,9,2,4,86,10.2723
1973,9,2,5,105,11.6691
1973,9,3,1,162,9.2252
1973,9,3,2,136,2.3718
1973,9,3,3,116,4.2782
1973,9,3,4,106,5.3060
1973,9,3,5,98,5.7387
1973,10,1,1,73,3.1120
1973,10,1,2,146,2.3953
1973,10,1,3,176,-0.8621
1973,10,1,4,195,-0.1077
1973,10,1,5,276,-1.5748
1973,10,2,1,74,0.9583
1973,10,2,2,59,3.5910
1973,10,2,3,75,1.0294
1973,10,2,4,86,-2.3854
1973,10,2,5,105,-2.0135
1973,10,3,1,161,-2.5661
1973,10,3,2,136,3.6246
1973,10,3,3,115,-0.1219
1973,10,3,4,106,-1.6713
1973,10,3,5,98,-4.9152
1973,11,1,1,74,-16.2258
1973,11,1,2,146,-20.4149
1973,11,1,3,176,-19.8751
1973,11,1,4,195,-19.7382
1973,11,1,5,276,-22.4079
1973,11,2,1,74,-12.9660
1973,11,2,2,59,-18.1188
1973,11,2,3,75,-21.2894
1973,11,2,4,85,-21.6313
1973,11,2,5,105,-21.3203
1973,11,3,1,161,-8.3435
1973,11,3,2,136,-10.4408
1973,11,3,3,115,-13.4724
1973,11,3,4,106,-12.1002
1973,11,3,5,98,-16.1983
1973,12,1,1,73,-0.1839
1973,12,1,2,146,-4.2162
1973,12,1,3,175,-5.5439
1973,12,1,4,195,-4.7934
1973,12,1,5,275,-3.5184
1973,12,2,1,74,1.8874
1973,12,2,2,58,4.5082
1973,12,2,3,75,-2.9214
1973,12,2,4,84,-3.5395
1973,12,2,5,104,-3.2287
1973,12,3,1,162,5.9519
1973,12,3,2,136,3.2469
1973,12,3,3,115,-1.1401
1973,12,3,4,106,-2.2635
1973,12,3,5,98,-1.2969
1974,1,1,1,74,16.9743
1974,1,1,2,146,17.2194
1974,1,1,3,175,20.5607
1974,1,1,4,194,13.3055
1974,1,1,5,275,16.8310
1974,1,2,1,74,6.4851
1974,1,2,2,58,10.3149
1974,1,2,3,75,10.9471
1974,1,2,4,84,12.4301
1974,1,2,5,104,10.4666
1974,1,3,1,162,1.0005
1974,1,3,2,136,-3.0432
1974,1,3,3,115,0.1301
1974,1,3,4,106,1.0857
1974,1,3,5,98,3.0166
1974,2,1,1,74,-3.1037
1974,2,1,2,144,-0.5449
1974,2,1,3,171,-2.3993
1974,2,1,4,194,0.6074
1974,2,1,5,273,-1.5665
1974,2,2,1,74,-0.0783
1974,2,2,2,58,0.1673
1974,2,2,3,75,2.8497
1974,2,2,4,84,2.3949
1974,2,2,5,104,1.6242
1974,2,3,1,162,1.5931
1974,2,3,2,136,-0.2941
1974,2,3,3,115,0.7800
1974,2,3,4,105,-1.2446
1974,2,3,5,98,0.1764
1974,3,1,1,74,-0.1352
1974,3,1,2,143,0.6154
1974,3,1,3,169,1.0197
1974,3,1,4,192,-0.0873
1974,3,1,5,271,1.3789
1974,3,2,1,74,-2.2914
1974,3,2,2,58,0.5824
1974,3,2,3,75,-1.7590
1974,3,2,4,84,-0.4568
1974,3,2,5,104,-0.3051
1974,3,3,1,162,-4.6619
1974,3,3,2,136,-1.4717
1974,3,3,3,115,-2.0123
1974,3,3,4,104,-0.8677
1974,3,3,5,98,-2.7514
1974,4,1,1,74,-7.9107
1974,4,1,2,142,-5.8395
1974,4,1,3,169,-4.0578
1974,4,1,4,192,-3.1256
1974,4,1,5,271,-5.8637
1974,4,2,1,74,-8.1653
1974,4,2,2,58,-4.8687
1974,4,2,3,75,-1.7094
1974,4,2,4,84,-3.4379
1974,4,2,5,103,-4.3240
1974,4,3,1,162,-8.1819
1974,4,3,2,136,-3.3161
1974,4,3,3,115,-2.6170
1974,4,3,4,104,-2.4603
1974,4,3,5,98,-3.2173
1974,5,1,1,74,-7.3650
1974,5,1,2,142,-7.3669
1974,5,1,3,169,-7.1563
1974,5,1,4,191,-7.1297
1974,5,1,5,270,-8.1782
1974,5,2,1,74,-8.8220
1974,5,2,2,58,-8.4338
1974,5,2,3,75,-6.8481
1974,5,2,4,83,-7.3683
1974,5,2,5,102,-5.9662
1974,5,3,1,162,-5.4406
1974,5,3,2,136,-3.9083
1974,5,3,3,115,-0.8580
1974,5,3,4,104,0.1284
1974,5,3,5,98,-0.5610
1974,6,1,1,73,1.4979
1974,6,1,2,141,-1.2182
1974,6,1,3,169,-2.3178
1974,6,1,4,192,-3.3790
1974,6,1,5,267,-2.3583
1974,6,2,1,74,-1.1898
1974,6,2,2,58,-0.8921
1974,6,2,3,74,1.0392
1974,6,2,4,83,-2.5593
1974,6,2,5,101,-3.1218
1974,6,3,1,162,-2.0438
1974,6,3,2,136,-0.6072
1974,6,3,3,115,-1.5899
1974,6,3,4,104,-1.7770
1974,6,3,5,98,-1.9455
1974,7,1,1,126,-4.8773
1974,7,1,2,201,-4.1353
1974,7,1,3,213,-4.0437
1974,7,1,4,264,-4.5399
1974,7,1,5,445,-6.2208
1974,7,2,1,130,-3.0990
1974,7,2,2,91,-3.2338
1974,7,2,3,78,-3.1030
1974,7,2,4,109,-4.3260
1974,7,2,5,133,-5.9984
1974,7,3,1,187,-4.6847
1974,7,3,2,145,-5.4166
1974,7,3,3,135,-9.9941
1974,7,3,4,121,-11.3921
1974,7,3,5,111,-11.3379
1974,8,1,1,125,-6.5251
1974,8,1,2,201,-6.9384
1974,8,1,3,213,-6.8424
1974,8,1,4,263,-6.7008
1974,8,1,5,440,-8.0909
1974,8,2,1,129,-5.9815
1974,8,2,2,90,-7.1730
1974,8,2,3,77,-8.4311
1974,8,2,4,109,-8.5773
1974,8,2,5,132,-8.8670
1974,8,3,1,187,-5.2407
1974,8,3,2,145,-8.5258
1974,8,3,3,135,-9.4953
1974,8,3,4,121,-10.3317
1974,8,3,5,111,-9.3162
1974,9,1,1,120,-7.2168
1974,9,1,2,201,-9.5208
1974,9,1,3,211,-9.1257
1974,9,1,4,263,-7.8121
1974,9,1,5,438,-8.8723
1974,9,2,1,129,-7.0830
1974,9,2,2,89,-9.4267
1974,9,2,3,77,-8.0089
1974,9,2,4,109,-7.6990
1974,9,2,5,132,-10.4740
1974,9,3,1,187,-4.7142
1974,9,3,2,144,-12.3370
1974,9,3,3,135,-13.5313
1974,9,3,4,121,-15.6420
1974,9,3,5,111,-12.3174
1974,10,1,1,119,12.3025
1974,10,1,2,198,10.0751
1974,10,1,3,210,8.6323
1974,10,1,4,262,8.8751
1974,10,1,5,433,8.0118
1974,10,2,1,129,12.7322
1974,10,2,2,87,12.2879
1974,10,2,3,76,6.9786
1974,10,2,4,109,5.6845
1974,10,2,5,131,10.3310
1974,10,3,1,186,15.7857
1974,10,3,2,144,18.3172
1974,10,3,3,135,16.3714
1974,10,3,4,120,20.3980
1974,10,3,5,111,11.2086
1974,11,1,1,120,-2.7320
1974,11,1,2,198,-6.1408
1974,11,1,3,211,-6.9259
1974,11,1,4,262,-7.0455
1974,11,1,5,434,-6.0622
1974,11,2,1,129,-1.2388
1974,11,2,2,87,-5.2592
1974,11,2,3,76,-5.2203
1974,11,2,4,109,-6.9274
1974,11,2,5,131,-4.8147
1974,11,3,1,186,-1.3352
1974,11,3,2,144,-5.2277
1974,11,3,3,135,-4.4245
1974,11,3,4,120,-3.5874
1974,11,3,5,111,-4.5715
1974,12,1,1,120,-4.7466
1974,12,1,2,196,-9.7953
1974,12,1,3,212,-8.4246
1974,12,1,4,260,-8.1828
1974,12,1,5,430,-8.0247
1974,12,2,1,127,-4.5167
1974,12,2,2,89,-4.9377
1974,12,2,3,76,-7.1653
1974,12,2,4,109,-6.8704
1974,12,2,5,131,-5.8417
1974,12,3,1,186,-0.2741
1974,12,3,2,144,-2.3513
1974,12,3,3,134,-2.7792
1974,12,3,4,120,-4.8182
1974,12,3,5,111,-1.7177
1975,1,1,1,119,28.7784
1975,1,1,2,197,29.4653
1975,1,1,3,210,31.9437
1975,1,1,4,261,30.0805
1975,1,1,5,429,28.6097
1975,1,2,1,126,21.1258
1975,1,2,2,89,23.6668
1975,1,2,3,74,28.3375
1975,1,2,4,109,29.4962
1975,1,2,5,131,27.7815
1975,1,3,1,186,13.5773
1975,1,3,2,143,9.9987
1975,1,3,3,135,12.5944
1975,1,3,4,120,14.3270
1975,1,3,5,111,19.0196
1975,2,1,1,117,7.6719
1975,2,1,2,196,6.8713
1975,2,1,3,209,4.6192
1975,2,1,4,260,5.3237
1975,2,1,5,427,3.2143
1975,2,2,1,126,2.9355
1975,2,2,2,89,6.2611
1975,2,2,3,74,3.2755
1975,2,2,4,108,4.3023
1975,2,2,5,131,4.5005
1975,2,3,1,186,2.8359
1975,2,3,2,143,7.7796
1975,2,3,3,135,8.2766
1975,2,3,4,120,10.5435
1975,2,3,5,111,3.7551
1975,3,1,1,117,4.4116
1975,3,1,2,198,9.3877
1975,3,1,3,209,8.7690
1975,3,1,4,260,9.2042
1975,3,1,5,425,10.1061
1975,3,2,1,126,0.6022
1975,3,2,2,89,7.5045
1975,3,2,3,74,10.6817
1975,3,2,4,108,8.7442
1975,3,2,5,131,9.9119
1975,3,3,1,185,-0.5569
1975,3,3,2,143,1.4223
1975,3,3,3,135,4.6716
1975,3,3,4,120,5.1774
1975,3,3,5,111,7.6289
1975,4,1,1,116,4.1918
1975,4,1,2,198,5.4148
1975,4,1,3,208,3.3970
1975,4,1,4,259,3.7351
1975,4,1,5,425,3.1436
1975,4,2,1,126,2.1905
1975,4,2,2,89,6.5932
1975,4,2,3,74,5.2607
1975,4,2,4,108,3.9372
1975,4,2,5,131,5.6189
1975,4,3,1,185,1.5500
1975,4,3,2,143,6.9715
1975,4,3,3,135,6.4662
1975,4,3,4,120,3.1560
1975,4,3,5,111,4.7491
1975,5,1,1,115,7.8493
1975,5,1,2,198,6.6552
1975,5,1,3,206,8.7682
1975,5,1,4,257,7.9772
1975,5,1,5,425,7.9880
1975,5,2,1,125,8.9380
1975,5,2,2,89,7.0362
1975,5,2,3,74,9.6322
1975,5,2,4,108,7.9379
1975,5,2,5,131,6.8576
1975,5,3,1,185,5.8378
1975,5,3,2,143,4.9503
1975,5,3,3,135,6.5676
1975,5,3,4,120,4.9994
1975,5,3,5,111,4.4005
1975,6,1,1,115,4.2980
1975,6,1,2,199,8.2275
1975,6,1,3,205,7.5924
1975,6,1,4,257,8.1571
1975,6,1,5,420,9.0255
1975,6,2,1,125,8.3506
1975,6,2,2,89,3.9634
1975,6,2,3,74,6.7756
1975,6,2,4,107,9.3051
1975,6,2,5,131,5.0611
1975,6,3,1,185,7.0788
1975,6,3,2,142,3.2772
1975,6,3,3,135,4.8076
1975,6,3,4,120,5.3562
1975,6,3,5,111,7.2438
1975,7,1,1,216,-1.1553
1975,7,1,2,275,-1.3274
1975,7,1,3,295,-0.9823
1975,7,1,4,346,-2.0798
1975,7,1,5,581,1.0731
1975,7,2,1,138,-3.6065
1975,7,2,2,111,-5.4051
1975,7,2,3,100,-2.8703
1975,7,2,4,115,-3.4598
1975,7,2,5,182,-2.7443
1975,7,3,1,185,-5.3262
1975,7,3,2,144,-7.4261
1975,7,3,3,146,-6.1432
1975,7,3,4,123,-6.5562
1975,7,3,5,120,-5.7434
1975,8,1,1,216,-5.1529
1975,8,1,2,274,-7.2656
1975,8,1,3,295,-6.6255
1975,8,1,4,344,-7.2168
1975,8,1,5,578,-5.5363
1975,8,2,1,138,-2.6955
1975,8,2,2,111,-5.3805
1975,8,2,3,100,-4.6714
1975,8,2,4,115,-5.7314
1975,8,2,5,182,-3.6163
1975,8,3,1,185,-3.2533
1975,8,3,2,144,-1.5507
1975,8,3,3,145,-0.3541
1975,8,3,4,123,-2.0458
1975,8,3,5,120,-1.4114
1975,9,1,1,216,-4.1319
1975,9,1,2,274,-4.2062
1975,9,1,3,294,-3.8139
1975,9,1,4,345,-2.4216
1975,9,1,5,578,-2.7035
1975,9,2,1,138,-3.9876
1975,9,2,2,111,-4.0203
1975,9,2,3,98,-4.6306
1975,9,2,4,115,-3.9068
1975,9,2,5,181,-2.6811
1975,9,3,1,185,-2.1577
1975,9,3,2,143,-4.4928
1975,9,3,3,145,-3.7066
1975,9,3,4,123,-2.8011
1975,9,3,5,120,-2.8722
1975,10,1,1,215,-0.1244
1975,10,1,2,273,2.2432
1975,10,1,3,291,-0.4225
1975,10,1,4,344,2.7088
1975,10,1,5,576,4.0717
1975,10,2,1,138,0.9836
1975,10,2,2,110,0.1653
1975,10,2,3,98,1.6572
1975,10,2,4,114,5.5202
1975,10,2,5,182,4.7336
1975,10,3,1,185,6.0280
1975,10,3,2,143,6.8733
1975,10,3,3,145,6.2982
1975,10,3,4,123,5.8578
1975,10,3,5,120,7.2370
1975,11,1,1,214,0.0222
1975,11,1,2,273,2.0632
1975,11,1,3,291,2.2883
1975,11,1,4,343,2.8835
1975,11,1,5,575,4.1669
1975,11,2,1,138,0.9812
1975,11,2,2,110,1.2310
1975,11,2,3,97,3.0105
1975,11,2,4,114,4.7415
1975,11,2,5,182,4.3065
1975,11,3,1,185,3.4077
1975,11,3,2,143,3.7298
1975,11,3,3,145,3.1848
1975,11,3,4,121,1.9090
1975,11,3,5,120,1.3795
1975,12,1,1,214,-1.4989
1975,12,1,2,271,-0.1248
1975,12,1,3,289,-2.7421
1975,12,1,4,341,-1.2501
1975,12,1,5,574,-0.9181
1975,12,2,1,137,0.1407
1975,12,2,2,110,-1.5607
1975,12,2,3,96,-3.3184
1975,12,2,4,114,-0.5891
1975,12,2,5,182,-1.3680
1975,12,3,1,185,0.6468
1975,12,3,2,143,-1.1894
1975,12,3,3,145,-2.0610
1975,12,3,4,123,-1.9199
1975,12,3,5,120,-0.7577
1976,1,1,1,212,21.3650
1976,1,1,2,269,21.8442
1976,1,1,3,289,22.8150
1976,1,1,4,339,25.6098
1976,1,1,5,572,21.0147
1976,1,2,1,137,15.2994
1976,1,2,2,110,18.0198
1976,1,2,3,95,19.7662
1976,1,2,4,113,22.1428
1976,1,2,5,181,17.4933
1976,1,3,1,184,9.3449
1976,1,3,2,143,13.6411
1976,1,3,3,145,14.8099
1976,1,3,4,123,10.8663
1976,1,3,5,120,9.1776
1976,2,1,1,200,10.0472
1976,2,1,2,258,11.5007
1976,2,1,3,278,13.6657
1976,2,1,4,326,11.1078
1976,2,1,5,558,12.0219
1976,2,2,1,136,3.7544
1976,2,2,2,109,10.1938
1976,2,2,3,95,7.8290
1976,2,2,4,112,10.2489
1976,2,2,5,181,5.3171
1976,2,3,1,184,0.1609
1976,2,3,2,143,-0.7215
1976,2,3,3,145,0.1925
1976,2,3,4,123,-1.6392
1976,2,3,5,120,1.0110
1976,3,1,1,211,-0.7650
1976,3,1,2,269,2.2647
1976,3,1,3,291,1.1674
1976,3,1,4,335,2.4702
1976,3,1,5,568,2.2975
1976,3,2,1,137,0.8314
1976,3,2,2,109,0.7612
1976,3,2,3,95,2.6669
1976,3,2,4,112,0.5003
1976,3,2,5,181,2.9733
1976,3,3,1,184,1.6936
1976,3,3,2,142,2.9429
1976,3,3,3,145,2.4161
1976,3,3,4,123,4.8544
1976,3,3,5,120,0.8323
1976,4,1,1,205,-0.9539
1976,4,1,2,263,-0.5482
1976,4,1,3,281,-1.5341
1976,4,1,4,328,-1.3572
1976,4,1,5,560,-2.1912
1976,4,2,1,137,1.2242
1976,4,2,2,109,-0.6500
1976,4,2,3,94,-2.1822
1976,4,2,4,111,-0.5270
1976,4,2,5,180,-2.0973
1976,4,3,1,184,0.5560
1976,4,3,2,142,-2.6469
1976,4,3,3,145,-0.7758
1976,4,3,4,123,-0.1533
1976,4,3,5,120,-0.7093
1976,5,1,1,208,0.2331
1976,5,1,2,263,-3.6428
1976,5,1,3,287,-2.4383
1976,5,1,4,335,-3.6459
1976,5,1,5,563,-3.7773
1976,5,2,1,135,0.7821
1976,5,2,2,109,-0.7564
1976,5,2,3,94,-1.2054
1976,5,2,4,111,-2.9622
