year,month,rank_ME,rank_GLA,nstocks,ret_vw
2000,12,3,3,157,0.1557
2000,12,3,4,178,0.2531
2000,12,3,5,291,-4.1870
2001,1,1,1,417,18.2202
2001,1,1,2,304,20.0222
2001,1,1,3,394,15.9919
2001,1,1,4,415,13.3647
2001,1,1,5,583,21.2585
2001,1,2,1,174,1.4787
2001,1,2,2,133,2.8751
2001,1,2,3,146,4.7130
2001,1,2,4,162,6.8760
2001,1,2,5,252,11.3360
2001,1,3,1,195,-1.0774
2001,1,3,2,150,2.1836
2001,1,3,3,156,2.8769
2001,1,3,4,178,6.6399
2001,1,3,5,291,6.1960
2001,2,1,1,406,-7.8858
2001,2,1,2,296,-5.4953
2001,2,1,3,386,-5.7226
2001,2,1,4,410,-3.5729
2001,2,1,5,572,-5.3900
2001,2,2,1,172,-7.1211
2001,2,2,2,133,-4.6630
2001,2,2,3,144,-0.2784
2001,2,2,4,159,-2.9636
2001,2,2,5,250,-7.4564
2001,2,3,1,194,-1.5945
2001,2,3,2,150,-3.5054
2001,2,3,3,156,-5.6048
2001,2,3,4,176,-9.1290
2001,2,3,5,291,-15.2903
2001,3,1,1,399,-6.3504
2001,3,1,2,294,0.2313
2001,3,1,3,382,-4.7340
2001,3,1,4,407,-4.7967
2001,3,1,5,565,-4.8684
2001,3,2,1,171,-4.3233
2001,3,2,2,131,-2.7474
2001,3,2,3,142,-3.4822
2001,3,2,4,158,-4.1358
2001,3,2,5,248,-5.2636
2001,3,3,1,192,-6.4558
2001,3,3,2,148,-4.4438
2001,3,3,3,155,-4.2399
2001,3,3,4,176,-5.5829
2001,3,3,5,289,-10.3299
2001,4,1,1,394,5.3036
2001,4,1,2,287,7.0791
2001,4,1,3,375,6.1030
2001,4,1,4,403,8.8404
2001,4,1,5,557,5.6338
2001,4,2,1,170,8.8845
2001,4,2,2,131,5.8173
2001,4,2,3,141,6.9578
2001,4,2,4,156,6.8267
2001,4,2,5,248,8.5533
2001,4,3,1,192,9.6941
2001,4,3,2,147,9.0937
2001,4,3,3,154,9.7619
2001,4,3,4,176,6.4824
2001,4,3,5,286,10.1545
2001,5,1,1,385,13.7718
2001,5,1,2,281,11.4305
2001,5,1,3,368,11.9691
2001,5,1,4,395,12.5195
2001,5,1,5,547,9.4651
2001,5,2,1,167,3.6569
2001,5,2,2,130,2.0420
2001,5,2,3,141,3.3183
2001,5,2,4,155,4.6929
2001,5,2,5,245,4.7896
2001,5,3,1,191,-0.5304
2001,5,3,2,147,1.7038
2001,5,3,3,154,0.4386
2001,5,3,4,175,-0.0231
2001,5,3,5,285,0.0591
2001,6,1,1,378,-0.0798
2001,6,1,2,275,1.7960
2001,6,1,3,358,2.5753
2001,6,1,4,389,3.3726
2001,6,1,5,537,4.1215
2001,6,2,1,163,3.7970
2001,6,2,2,129,0.7612
2001,6,2,3,139,2.8289
2001,6,2,4,154,6.8762
2001,6,2,5,244,7.2215
2001,6,3,1,190,-3.7637
2001,6,3,2,145,-5.9021
2001,6,3,3,152,-0.9491
2001,6,3,4,175,-3.5903
2001,6,3,5,285,-1.3017
2001,7,1,1,485,-9.2355
2001,7,1,2,362,-2.4000
2001,7,1,3,337,-1.5408
2001,7,1,4,481,0.5156
2001,7,1,5,561,-1.8562
2001,7,2,1,184,-11.7818
2001,7,2,2,140,-1.5756
2001,7,2,3,146,-4.7090
2001,7,2,4,185,-3.3932
2001,7,2,5,258,-5.8081
2001,7,3,1,175,-6.6925
2001,7,3,2,137,0.9025
2001,7,3,3,132,-0.8378
2001,7,3,4,178,-1.9184
2001,7,3,5,260,-0.2883
2001,8,1,1,472,-6.4331
2001,8,1,2,360,-3.8747
2001,8,1,3,333,-3.4935
2001,8,1,4,474,-2.1380
2001,8,1,5,551,-2.6504
2001,8,2,1,184,-5.2229
2001,8,2,2,139,-3.9390
2001,8,2,3,145,-2.7450
2001,8,2,4,183,-3.1010
2001,8,2,5,257,-2.1722
2001,8,3,1,175,-5.2713
2001,8,3,2,137,-4.8646
2001,8,3,3,132,-3.7757
2001,8,3,4,177,-6.0335
2001,8,3,5,259,-8.4191
2001,9,1,1,456,-16.9591
2001,9,1,2,350,-13.5480
2001,9,1,3,324,-15.8730
2001,9,1,4,462,-12.6325
2001,9,1,5,538,-13.1230
2001,9,2,1,183,-17.8546
2001,9,2,2,137,-16.3309
2001,9,2,3,145,-17.2970
2001,9,2,4,183,-13.7987
2001,9,2,5,256,-17.3838
2001,9,3,1,172,-9.7530
2001,9,3,2,135,-8.3045
2001,9,3,3,130,-8.2100
2001,9,3,4,177,-10.0439
2001,9,3,5,254,-8.7998
2001,10,1,1,451,7.9331
2001,10,1,2,344,4.3703
2001,10,1,3,321,8.5875
2001,10,1,4,454,10.3504
2001,10,1,5,534,10.0827
2001,10,2,1,181,8.1496
2001,10,2,2,135,4.9664
2001,10,2,3,144,7.2698
2001,10,2,4,182,7.5323
2001,10,2,5,255,8.6344
2001,10,3,1,172,0.5530
2001,10,3,2,132,-2.1117
2001,10,3,3,130,1.9510
2001,10,3,4,177,6.0304
2001,10,3,5,254,5.5480
2001,11,1,1,445,5.8018
2001,11,1,2,338,4.7690
2001,11,1,3,319,4.2697
2001,11,1,4,449,7.9771
2001,11,1,5,528,9.2601
2001,11,2,1,180,7.7194
2001,11,2,2,134,10.5920
2001,11,2,3,144,7.4985
2001,11,2,4,181,7.2546
2001,11,2,5,253,12.1951
2001,11,3,1,172,4.4569
2001,11,3,2,130,7.8927
2001,11,3,3,128,4.1643
2001,11,3,4,177,9.3776
2001,11,3,5,253,9.5867
2001,12,1,1,429,7.0338
2001,12,1,2,332,5.4883
2001,12,1,3,313,8.1629
2001,12,1,4,442,8.1414
2001,12,1,5,518,7.8550
2001,12,2,1,179,4.0935
2001,12,2,2,134,7.5342
2001,12,2,3,143,8.3110
2001,12,2,4,180,7.0155
2001,12,2,5,253,6.8236
2001,12,3,1,170,2.5312
2001,12,3,2,130,2.6557
2001,12,3,3,126,3.3476
2001,12,3,4,177,-0.0376
2001,12,3,5,252,-0.3876
2002,1,1,1,425,-0.3909
2002,1,1,2,328,2.6914
2002,1,1,3,309,4.5505
2002,1,1,4,438,1.8885
2002,1,1,5,513,4.0701
2002,1,2,1,179,-7.8218
2002,1,2,2,134,0.5565
2002,1,2,3,142,0.3882
2002,1,2,4,178,1.0738
2002,1,2,5,252,0.4092
2002,1,3,1,169,-5.6275
2002,1,3,2,129,-1.5844
2002,1,3,3,125,-1.0628
2002,1,3,4,176,0.4184
2002,1,3,5,251,-0.3803
2002,2,1,1,412,-6.9994
2002,2,1,2,323,-5.2489
2002,2,1,3,308,-3.9618
2002,2,1,4,437,-3.8570
2002,2,1,5,509,-4.8705
2002,2,2,1,179,-5.3226
2002,2,2,2,134,2.0320
2002,2,2,3,142,-2.1071
2002,2,2,4,177,-2.4807
2002,2,2,5,252,-4.2097
2002,2,3,1,166,-0.4001
2002,2,3,2,127,0.7140
2002,2,3,3,123,3.3915
2002,2,3,4,175,-5.1697
2002,2,3,5,252,-3.6053
2002,3,1,1,407,6.8738
2002,3,1,2,318,9.4995
2002,3,1,3,304,8.7732
2002,3,1,4,428,9.3760
2002,3,1,5,506,10.6305
2002,3,2,1,179,9.7024
2002,3,2,2,134,10.6963
2002,3,2,3,142,11.1553
2002,3,2,4,176,7.7110
2002,3,2,5,251,8.0862
2002,3,3,1,163,3.9873
2002,3,3,2,127,4.2531
2002,3,3,3,123,4.2528
2002,3,3,4,175,3.1574
2002,3,3,5,252,2.9753
2002,4,1,1,399,-6.2487
2002,4,1,2,314,5.1307
2002,4,1,3,301,5.8845
2002,4,1,4,425,1.2864
2002,4,1,5,504,3.7533
2002,4,2,1,179,-4.4699
2002,4,2,2,133,-0.1386
2002,4,2,3,141,2.1103
2002,4,2,4,175,1.8026
2002,4,2,5,250,0.1514
2002,4,3,1,161,-8.3105
2002,4,3,2,126,-5.5099
2002,4,3,3,123,-4.9522
2002,4,3,4,175,-6.5213
2002,4,3,5,251,-7.1493
2002,5,1,1,389,-2.6349
2002,5,1,2,310,-4.9139
2002,5,1,3,295,0.3009
2002,5,1,4,422,-0.3320
2002,5,1,5,497,-1.7604
2002,5,2,1,176,-7.5357
2002,5,2,2,133,-3.6791
2002,5,2,3,140,-6.2301
2002,5,2,4,175,-4.3238
2002,5,2,5,250,-3.9677
2002,5,3,1,161,-2.7303
2002,5,3,2,126,0.3182
2002,5,3,3,123,1.1325
2002,5,3,4,175,-0.7256
2002,5,3,5,251,-2.2374
2002,6,1,1,377,-5.8457
2002,6,1,2,306,-3.6954
2002,6,1,3,293,-1.5897
2002,6,1,4,421,-3.7526
2002,6,1,5,492,-2.5976
2002,6,2,1,176,-7.1851
2002,6,2,2,132,-5.3263
2002,6,2,3,140,-2.3378
2002,6,2,4,175,-6.8549
2002,6,2,5,248,-5.4234
2002,6,3,1,160,-8.8478
2002,6,3,2,125,-6.6141
2002,6,3,3,122,-3.4655
2002,6,3,4,174,-10.8936
2002,6,3,5,251,-7.5067
2002,7,1,1,653,-14.0492
2002,7,1,2,332,-18.2568
2002,7,1,3,382,-13.1348
2002,7,1,4,451,-15.2122
2002,7,1,5,514,-17.5279
2002,7,2,1,151,-14.8962
2002,7,2,2,126,-18.9218
2002,7,2,3,127,-18.8569
2002,7,2,4,179,-14.2451
2002,7,2,5,203,-17.0297
2002,7,3,1,148,-5.8706
2002,7,3,2,137,-10.9201
2002,7,3,3,139,-7.9397
2002,7,3,4,158,-7.4654
2002,7,3,5,201,-6.2819
2002,8,1,1,641,-3.7034
2002,8,1,2,330,-2.4888
2002,8,1,3,379,-2.4819
2002,8,1,4,448,-2.1136
2002,8,1,5,508,-0.3934
2002,8,2,1,151,-2.3775
2002,8,2,2,126,-2.4839
2002,8,2,3,126,0.0788
2002,8,2,4,179,1.7905
2002,8,2,5,203,1.5308
2002,8,3,1,146,0.3502
2002,8,3,2,137,-3.1317
2002,8,3,3,139,-2.6452
2002,8,3,4,158,2.7334
2002,8,3,5,201,0.8635
2002,9,1,1,624,-12.3582
2002,9,1,2,322,-9.6994
2002,9,1,3,378,-8.1218
2002,9,1,4,444,-9.4905
2002,9,1,5,502,-9.2850
2002,9,2,1,150,-8.1027
2002,9,2,2,126,-9.9662
2002,9,2,3,125,-7.8597
2002,9,2,4,179,-5.9598
2002,9,2,5,202,-7.7601
2002,9,3,1,145,-11.3807
2002,9,3,2,137,-11.4706
2002,9,3,3,139,-10.5520
2002,9,3,4,158,-13.6231
2002,9,3,5,201,-7.1054
2002,10,1,1,615,4.9500
2002,10,1,2,318,4.2913
2002,10,1,3,374,3.9698
2002,10,1,4,442,4.3054
2002,10,1,5,502,4.8756
2002,10,2,1,150,6.3554
2002,10,2,2,126,3.9702
2002,10,2,3,125,1.3449
2002,10,2,4,179,3.9364
2002,10,2,5,202,7.6370
2002,10,3,1,145,2.8722
2002,10,3,2,137,10.7100
2002,10,3,3,138,8.3363
2002,10,3,4,158,11.7470
2002,10,3,5,201,7.7083
2002,11,1,1,606,19.3783
2002,11,1,2,314,11.9381
2002,11,1,3,369,11.0087
2002,11,1,4,433,13.7896
2002,11,1,5,494,13.1690
2002,11,2,1,150,14.6596
2002,11,2,2,126,12.8229
2002,11,2,3,125,10.2467
2002,11,2,4,177,7.5753
2002,11,2,5,202,9.1805
2002,11,3,1,145,7.4669
2002,11,3,2,136,8.5537
2002,11,3,3,138,8.5200
2002,11,3,4,158,8.0930
2002,11,3,5,201,3.0142
2002,12,1,1,596,-10.9661
2002,12,1,2,311,-4.2360
2002,12,1,3,364,-6.0737
2002,12,1,4,429,-5.3572
2002,12,1,5,491,-4.3122
2002,12,2,1,149,-10.6908
2002,12,2,2,125,-7.4316
2002,12,2,3,125,-3.7166
2002,12,2,4,177,-5.4715
2002,12,2,5,202,-8.7130
2002,12,3,1,144,-5.7245
2002,12,3,2,136,-6.1778
2002,12,3,3,138,-6.6369
2002,12,3,4,158,-6.2339
2002,12,3,5,201,-5.1620
2003,1,1,1,579,-0.5404
2003,1,1,2,307,-0.0022
2003,1,1,3,360,-1.4604
2003,1,1,4,426,-0.8199
2003,1,1,5,488,-2.2224
2003,1,2,1,149,-4.8158
2003,1,2,2,125,-4.4175
2003,1,2,3,125,-3.6647
2003,1,2,4,176,-3.5987
2003,1,2,5,201,-2.6202
2003,1,3,1,144,-3.3263
2003,1,3,2,135,-4.3715
2003,1,3,3,138,-1.1228
2003,1,3,4,158,-2.9807
2003,1,3,5,201,-2.8326
2003,2,1,1,568,-5.1897
2003,2,1,2,305,-4.3613
2003,2,1,3,354,-2.9927
2003,2,1,4,423,-3.6268
2003,2,1,5,481,-3.9037
2003,2,2,1,148,-4.8389
2003,2,2,2,125,-3.4496
2003,2,2,3,124,-3.5899
2003,2,2,4,176,-2.5331
2003,2,2,5,199,-2.0473
2003,2,3,1,143,-2.0352
2003,2,3,2,135,-4.3103
2003,2,3,3,138,-0.0789
2003,2,3,4,157,-0.8722
2003,2,3,5,201,-0.5273
2003,3,1,1,550,3.9068
2003,3,1,2,300,0.7985
2003,3,1,3,351,-0.0421
2003,3,1,4,418,1.0999
2003,3,1,5,478,-0.2220
2003,3,2,1,148,1.0961
2003,3,2,2,125,2.6598
2003,3,2,3,124,1.7297
2003,3,2,4,176,1.1954
2003,3,2,5,199,1.6501
2003,3,3,1,143,2.4115
2003,3,3,2,135,0.3582
2003,3,3,3,138,0.2008
2003,3,3,4,157,-0.7886
2003,3,3,5,200,3.5041
2003,4,1,1,533,11.6283
2003,4,1,2,292,11.3821
2003,4,1,3,348,8.2379
2003,4,1,4,413,9.9084
2003,4,1,5,471,11.8125
2003,4,2,1,146,14.5583
2003,4,2,2,123,10.1004
2003,4,2,3,124,8.2213
2003,4,2,4,175,7.4141
2003,4,2,5,199,10.9292
2003,4,3,1,143,11.6671
2003,4,3,2,134,8.1540
2003,4,3,3,137,5.7102
2003,4,3,4,157,6.5527
2003,4,3,5,200,5.5287
2003,5,1,1,525,26.3670
2003,5,1,2,286,15.5976
2003,5,1,3,341,12.7693
2003,5,1,4,407,12.4037
2003,5,1,5,470,12.1997
2003,5,2,1,145,17.3235
2003,5,2,2,123,13.5605
2003,5,2,3,124,10.0402
2003,5,2,4,174,9.8654
2003,5,2,5,199,8.0298
2003,5,3,1,142,5.4980
2003,5,3,2,134,6.2505
2003,5,3,3,136,9.5175
2003,5,3,4,156,5.9573
2003,5,3,5,200,3.5897
2003,6,1,1,514,6.1937
2003,6,1,2,281,3.2226
2003,6,1,3,336,7.3032
2003,6,1,4,404,6.0156
2003,6,1,5,466,6.1722
2003,6,2,1,144,1.1773
2003,6,2,2,123,1.2217
2003,6,2,3,123,1.8771
2003,6,2,4,174,0.9776
2003,6,2,5,199,3.8955
2003,6,3,1,142,0.4618
2003,6,3,2,134,0.6244
2003,6,3,3,136,1.6857
2003,6,3,4,156,2.5030
2003,6,3,5,200,1.6192
2003,7,1,1,495,7.2608
2003,7,1,2,308,8.4496
2003,7,1,3,323,9.2608
2003,7,1,4,455,10.5930
2003,7,1,5,497,10.2100
2003,7,2,1,144,5.0339
2003,7,2,2,129,7.6935
2003,7,2,3,136,5.3827
2003,7,2,4,150,5.6819
2003,7,2,5,187,7.8018
2003,7,3,1,154,-0.6090
2003,7,3,2,142,0.5483
2003,7,3,3,143,2.5217
2003,7,3,4,167,2.4810
2003,7,3,5,190,1.4743
2003,8,1,1,484,6.4454
2003,8,1,2,302,6.0221
2003,8,1,3,321,6.3097
2003,8,1,4,450,4.4549
2003,8,1,5,492,4.8397
2003,8,2,1,144,4.1469
2003,8,2,2,128,6.6914
2003,8,2,3,136,6.3030
2003,8,2,4,150,5.0497
2003,8,2,5,187,7.0419
2003,8,3,1,153,3.6634
2003,8,3,2,142,4.4129
2003,8,3,3,143,6.0923
2003,8,3,4,167,2.3418
2003,8,3,5,190,1.1686
2003,9,1,1,477,8.8365
2003,9,1,2,295,2.4472
2003,9,1,3,321,0.6358
2003,9,1,4,447,1.1069
2003,9,1,5,486,0.9640
2003,9,2,1,144,-2.2261
2003,9,2,2,128,-3.6940
2003,9,2,3,136,-3.9992
2003,9,2,4,147,-3.8646
2003,9,2,5,185,-3.9240
2003,9,3,1,153,-1.9215
2003,9,3,2,142,-3.9177
2003,9,3,3,143,-3.1088
2003,9,3,4,166,1.2031
2003,9,3,5,189,-2.2882
2003,10,1,1,475,8.7087
2003,10,1,2,293,9.2541
2003,10,1,3,315,12.8822
2003,10,1,4,440,11.7163
2003,10,1,5,481,9.0047
2003,10,2,1,143,5.7734
2003,10,2,2,128,9.7592
2003,10,2,3,136,7.8392
2003,10,2,4,147,9.1244
2003,10,2,5,184,9.8596
2003,10,3,1,152,2.0381
2003,10,3,2,142,7.1446
2003,10,3,3,143,7.7394
2003,10,3,4,165,4.7891
2003,10,3,5,189,6.0802
2003,11,1,1,469,4.6102
2003,11,1,2,290,5.8401
2003,11,1,3,313,3.0180
2003,11,1,4,434,6.3864
2003,11,1,5,477,4.6205
2003,11,2,1,143,3.3637
2003,11,2,2,128,2.6415
2003,11,2,3,136,3.5957
2003,11,2,4,147,4.0051
2003,11,2,5,181,2.2789
2003,11,3,1,152,0.8826
2003,11,3,2,142,2.1481
2003,11,3,3,143,2.1503
2003,11,3,4,165,1.7028
2003,11,3,5,188,0.7339
2003,12,1,1,467,2.0130
2003,12,1,2,286,6.3071
2003,12,1,3,306,1.9925
2003,12,1,4,431,2.9037
2003,12,1,5,471,0.2133
2003,12,2,1,143,4.4192
2003,12,2,2,128,3.6526
2003,12,2,3,136,3.7483
2003,12,2,4,147,2.4707
2003,12,2,5,181,-0.0722
2003,12,3,1,152,7.7723
2003,12,3,2,142,7.3431
2003,12,3,3,143,5.2531
2003,12,3,4,165,4.1190
2003,12,3,5,186,2.0747
2004,1,1,1,460,12.8637
2004,1,1,2,283,7.1058
2004,1,1,3,304,8.8733
2004,1,1,4,427,5.5548
2004,1,1,5,467,5.1939
2004,1,2,1,141,5.4919
2004,1,2,2,127,4.6359
2004,1,2,3,136,2.1255
2004,1,2,4,146,4.8840
2004,1,2,5,180,2.5961
2004,1,3,1,152,2.0466
2004,1,3,2,141,0.7224
2004,1,3,3,143,1.7412
2004,1,3,4,165,1.2066
2004,1,3,5,186,1.5320
2004,2,1,1,457,-1.5063
2004,2,1,2,280,-1.3957
2004,2,1,3,302,1.2412
2004,2,1,4,423,0.9464
2004,2,1,5,460,0.4627
2004,2,2,1,141,-0.1844
2004,2,2,2,127,-0.8750
2004,2,2,3,136,1.0919
2004,2,2,4,146,1.0010
2004,2,2,5,180,1.1741
2004,2,3,1,152,-0.2404
2004,2,3,2,140,2.1955
2004,2,3,3,142,1.8453
2004,2,3,4,165,-1.0150
2004,2,3,5,186,3.2254
2004,3,1,1,453,-1.6594
2004,3,1,2,279,-0.6545
2004,3,1,3,301,-1.5515
2004,3,1,4,417,-0.5739
2004,3,1,5,455,-0.2135
2004,3,2,1,140,0.1458
2004,3,2,2,127,-0.7213
2004,3,2,3,136,0.8145
2004,3,2,4,146,1.4887
2004,3,2,5,180,3.4341
2004,3,3,1,152,-2.1548
2004,3,3,2,140,-0.9338
2004,3,3,3,142,-1.2716
2004,3,3,4,165,-2.2374
2004,3,3,5,186,-1.0866
2004,4,1,1,450,-7.4045
2004,4,1,2,275,-4.3686
2004,4,1,3,297,-4.9762
2004,4,1,4,413,-4.2521
2004,4,1,5,452,-5.0093
2004,4,2,1,140,-4.2348
2004,4,2,2,127,-5.7516
2004,4,2,3,136,-3.5995
2004,4,2,4,146,-3.3986
2004,4,2,5,180,-3.0263
2004,4,3,1,151,-2.5142
2004,4,3,2,140,-0.1862
2004,4,3,3,142,-1.0064
2004,4,3,4,164,-1.3326
2004,4,3,5,186,0.7186
2004,5,1,1,449,-2.5803
2004,5,1,2,271,0.9343
2004,5,1,3,296,-0.8544
2004,5,1,4,408,-0.4814
2004,5,1,5,444,0.2881
2004,5,2,1,140,-0.4066
2004,5,2,2,127,2.4503
2004,5,2,3,136,0.8062
2004,5,2,4,145,1.6010
2004,5,2,5,180,1.6542
2004,5,3,1,151,1.5995
2004,5,3,2,140,0.1490
2004,5,3,3,141,1.5992
2004,5,3,4,164,1.8209
2004,5,3,5,186,0.7861
2004,6,1,1,445,0.2872
2004,6,1,2,268,4.8235
2004,6,1,3,293,3.2664
2004,6,1,4,407,5.0323
2004,6,1,5,441,3.8203
2004,6,2,1,140,3.2574
2004,6,2,2,126,5.5857
2004,6,2,3,136,5.7227
2004,6,2,4,145,5.5983
2004,6,2,5,179,3.9610
2004,6,3,1,150,2.4894
2004,6,3,2,139,4.2120
2004,6,3,3,141,2.2761
2004,6,3,4,164,3.1645
2004,6,3,5,186,-0.1233
2004,7,1,1,423,-11.4341
2004,7,1,2,308,-7.3588
2004,7,1,3,282,-9.5129
2004,7,1,4,439,-9.1920
2004,7,1,5,495,-8.7724
2004,7,2,1,123,-8.5676
2004,7,2,2,132,-7.5313
2004,7,2,3,123,-6.6566
2004,7,2,4,146,-6.4706
2004,7,2,5,184,-7.5769
2004,7,3,1,155,-1.5173
2004,7,3,2,139,-3.3208
2004,7,3,3,138,-1.6760
2004,7,3,4,161,-5.8101
2004,7,3,5,185,-5.3936
2004,8,1,1,420,-0.0314
2004,8,1,2,301,-0.8090
2004,8,1,3,282,-2.4372
2004,8,1,4,433,-1.6222
2004,8,1,5,490,-4.7909
2004,8,2,1,123,1.3932
2004,8,2,2,132,-2.2443
2004,8,2,3,123,-1.4320
2004,8,2,4,144,-3.5725
2004,8,2,5,184,-3.3722
2004,8,3,1,155,0.3508
2004,8,3,2,139,-1.6762
2004,8,3,3,138,-0.0391
2004,8,3,4,161,-2.4089
2004,8,3,5,185,0.9691
2004,9,1,1,419,2.9600
2004,9,1,2,299,4.2923
2004,9,1,3,280,5.0351
2004,9,1,4,432,4.6587
2004,9,1,5,483,4.6799
2004,9,2,1,123,4.3838
2004,9,2,2,130,7.4021
2004,9,2,3,122,5.8149
2004,9,2,4,143,5.4914
2004,9,2,5,183,6.0072
2004,9,3,1,153,2.3555
2004,9,3,2,139,3.6352
2004,9,3,3,137,3.6183
2004,9,3,4,161,0.9637
2004,9,3,5,185,-0.1208
2004,10,1,1,417,-0.3182
2004,10,1,2,298,0.5534
2004,10,1,3,279,1.4686
2004,10,1,4,430,2.1296
2004,10,1,5,480,-0.2977
2004,10,2,1,123,0.5106
2004,10,2,2,130,0.9868
2004,10,2,3,122,1.8178
2004,10,2,4,144,3.1536
2004,10,2,5,182,3.3131
2004,10,3,1,153,2.1967
2004,10,3,2,139,1.2097
2004,10,3,3,136,1.9989
2004,10,3,4,161,2.6898
2004,10,3,5,185,0.5863
2004,11,1,1,412,10.5804
2004,11,1,2,294,9.8995
2004,11,1,3,278,9.5892
2004,11,1,4,429,8.5576
2004,11,1,5,476,9.2801
2004,11,2,1,123,9.0022
2004,11,2,2,130,10.2147
2004,11,2,3,120,9.1143
2004,11,2,4,143,8.4548
2004,11,2,5,182,8.3892
2004,11,3,1,152,4.5397
2004,11,3,2,138,6.2445
2004,11,3,3,136,6.7599
2004,11,3,4,161,4.1521
2004,11,3,5,185,1.4456
2004,12,1,1,411,7.4280
2004,12,1,2,288,5.4623
2004,12,1,3,275,4.7662
2004,12,1,4,427,6.1367
2004,12,1,5,471,5.3600
2004,12,2,1,122,2.9795
2004,12,2,2,129,2.1197
2004,12,2,3,120,3.0895
2004,12,2,4,143,1.2783
2004,12,2,5,182,4.4811
2004,12,3,1,152,3.2414
2004,12,3,2,138,2.0620
2004,12,3,3,136,2.4242
2004,12,3,4,161,4.0679
2004,12,3,5,185,3.8225
2005,1,1,1,404,-4.3623
2005,1,1,2,284,-5.8733
2005,1,1,3,275,-3.7554
2005,1,1,4,423,-4.7711
2005,1,1,5,470,-3.5103
2005,1,2,1,120,-3.6297
2005,1,2,2,127,-4.9061
2005,1,2,3,120,-2.8243
2005,1,2,4,142,-2.8244
2005,1,2,5,181,-4.2414
2005,1,3,1,150,-1.1161
2005,1,3,2,138,-3.3861
2005,1,3,3,136,-1.6359
2005,1,3,4,161,-5.1637
2005,1,3,5,185,-1.2084
2005,2,1,1,402,0.0316
2005,2,1,2,281,1.5508
2005,2,1,3,272,0.4638
2005,2,1,4,420,-0.0660
2005,2,1,5,465,0.7675
2005,2,2,1,120,2.9349
2005,2,2,2,127,5.3186
2005,2,2,3,120,2.6535
2005,2,2,4,142,1.4092
2005,2,2,5,180,1.4364
2005,2,3,1,150,0.5515
2005,2,3,2,138,5.3103
2005,2,3,3,136,7.8107
2005,2,3,4,161,1.0466
2005,2,3,5,184,1.2526
2005,3,1,1,399,-8.3012
2005,3,1,2,279,-4.0181
2005,3,1,3,270,-2.9639
2005,3,1,4,419,-2.4078
2005,3,1,5,464,-1.5531
2005,3,2,1,119,-2.5253
2005,3,2,2,126,-2.5195
2005,3,2,3,120,-2.7042
2005,3,2,4,141,-2.4994
2005,3,2,5,179,-1.4462
2005,3,3,1,150,-0.0246
2005,3,3,2,138,-1.1536
2005,3,3,3,136,-2.5713
2005,3,3,4,161,-1.0715
2005,3,3,5,184,-0.9304
2005,4,1,1,396,-7.0137
2005,4,1,2,277,-6.8835
2005,4,1,3,266,-8.6874
2005,4,1,4,417,-7.2531
2005,4,1,5,460,-4.0534
2005,4,2,1,118,-5.1302
2005,4,2,2,126,-7.4680
2005,4,2,3,119,-6.9921
2005,4,2,4,141,-5.8835
2005,4,2,5,179,-5.3195
2005,4,3,1,149,-1.8319
2005,4,3,2,138,-3.8188
2005,4,3,3,134,-3.4867
2005,4,3,4,161,-2.0836
2005,4,3,5,184,-1.3561
2005,5,1,1,395,5.8899
2005,5,1,2,273,5.1986
2005,5,1,3,264,4.4647
2005,5,1,4,413,6.1537
2005,5,1,5,455,6.9414
2005,5,2,1,117,4.8730
2005,5,2,2,126,7.4728
2005,5,2,3,118,5.7367
2005,5,2,4,141,6.9936
2005,5,2,5,178,9.2521
2005,5,3,1,149,2.0737
2005,5,3,2,137,3.1357
2005,5,3,3,134,3.7173
2005,5,3,4,160,5.8781
2005,5,3,5,184,3.1766
2005,6,1,1,390,3.9663
2005,6,1,2,269,4.4572
2005,6,1,3,258,4.1464
2005,6,1,4,410,5.0504
2005,6,1,5,454,4.8494
2005,6,2,1,117,5.0899
2005,6,2,2,124,3.5203
2005,6,2,3,117,3.2856
2005,6,2,4,139,2.2984
2005,6,2,5,178,3.1757
2005,6,3,1,149,0.5095
2005,6,3,2,137,0.8284
2005,6,3,3,133,1.0405
2005,6,3,4,159,-1.8485
2005,6,3,5,184,-0.4312
2005,7,1,1,393,9.2909
2005,7,1,2,266,9.4346
2005,7,1,3,321,9.0740
2005,7,1,4,399,6.3828
2005,7,1,5,523,6.1072
2005,7,2,1,95,7.2556
2005,7,2,2,113,7.1187
2005,7,2,3,124,7.5010
2005,7,2,4,126,6.9013
2005,7,2,5,182,6.8149
2005,7,3,1,149,2.9327
2005,7,3,2,125,4.3838
2005,7,3,3,155,6.3444
2005,7,3,4,161,4.2780
2005,7,3,5,179,4.4506
2005,8,1,1,388,-1.1488
2005,8,1,2,264,-1.5550
2005,8,1,3,319,-0.7320
2005,8,1,4,395,-1.7810
2005,8,1,5,518,-1.9807
2005,8,2,1,94,-0.9992
2005,8,2,2,111,-0.6003
2005,8,2,3,122,0.4761
2005,8,2,4,126,-0.3285
2005,8,2,5,181,-3.5818
2005,8,3,1,149,-0.6517
2005,8,3,2,125,0.3160
2005,8,3,3,154,1.9655
2005,8,3,4,160,-1.7490
2005,8,3,5,177,-2.4585
2005,9,1,1,381,0.9076
2005,9,1,2,261,-1.0985
2005,9,1,3,316,1.5684
2005,9,1,4,393,1.3740
2005,9,1,5,514,0.8523
2005,9,2,1,94,0.9804
2005,9,2,2,110,1.1910
