year,month,rank_ME,rank_SGq_1,nstocks,ret_vw
1971,7,3,5,144,-3.7591
1971,8,1,1,289,4.5785
1971,8,1,2,132,6.3954
1971,8,1,3,102,4.4166
1971,8,1,4,81,3.3135
1971,8,1,5,135,3.6034
1971,8,2,1,74,6.1360
1971,8,2,2,69,5.6232
1971,8,2,3,63,3.7803
1971,8,2,4,66,3.3129
1971,8,2,5,79,5.0689
1971,8,3,1,70,5.0732
1971,8,3,2,104,6.9199
1971,8,3,3,121,3.0738
1971,8,3,4,126,3.3179
1971,8,3,5,142,4.1727
1971,9,1,1,286,-2.8708
1971,9,1,2,131,0.1402
1971,9,1,3,101,1.3176
1971,9,1,4,81,0.3197
1971,9,1,5,152,1.1642
1971,9,2,1,76,-2.6278
1971,9,2,2,72,-0.2542
1971,9,2,3,64,-2.2284
1971,9,2,4,67,0.5971
1971,9,2,5,74,-0.1367
1971,9,3,1,71,-3.5017
1971,9,3,2,101,0.8093
1971,9,3,3,119,-0.3826
1971,9,3,4,128,-0.6700
1971,9,3,5,147,-0.5525
1971,10,1,1,294,-7.6770
1971,10,1,2,126,-5.7512
1971,10,1,3,98,-5.1482
1971,10,1,4,83,-5.5067
1971,10,1,5,155,-6.0991
1971,10,2,1,75,-7.6298
1971,10,2,2,75,-7.1221
1971,10,2,3,65,-5.0704
1971,10,2,4,63,-4.3126
1971,10,2,5,75,-5.5269
1971,10,3,1,67,-7.1608
1971,10,3,2,100,-6.3107
1971,10,3,3,123,-2.9757
1971,10,3,4,132,-2.4404
1971,10,3,5,146,-3.9520
1971,11,1,1,301,-5.5408
1971,11,1,2,131,-5.0188
1971,11,1,3,95,-2.1823
1971,11,1,4,94,-4.0541
1971,11,1,5,171,-4.1985
1971,11,2,1,63,-3.5998
1971,11,2,2,76,-2.7922
1971,11,2,3,62,-2.6764
1971,11,2,4,64,-1.1022
1971,11,2,5,95,-1.7219
1971,11,3,1,79,-0.4196
1971,11,3,2,104,-0.0293
1971,11,3,3,136,0.4017
1971,11,3,4,150,0.4985
1971,11,3,5,122,-0.6650
1971,12,1,1,290,13.9818
1971,12,1,2,131,12.0882
1971,12,1,3,100,11.1083
1971,12,1,4,97,15.1609
1971,12,1,5,172,14.0385
1971,12,2,1,69,14.5352
1971,12,2,2,81,12.0956
1971,12,2,3,59,13.0234
1971,12,2,4,65,11.1705
1971,12,2,5,94,13.4994
1971,12,3,1,77,11.3807
1971,12,3,2,102,9.2526
1971,12,3,3,140,8.6844
1971,12,3,4,149,7.8519
1971,12,3,5,123,10.2055
1972,1,1,1,169,14.7313
1972,1,1,2,100,10.3588
1972,1,1,3,87,11.5325
1972,1,1,4,77,16.7087
1972,1,1,5,122,15.8930
1972,1,2,1,57,11.0006
1972,1,2,2,53,7.2861
1972,1,2,3,65,5.7463
1972,1,2,4,51,6.9812
1972,1,2,5,70,8.5790
1972,1,3,1,67,4.1550
1972,1,3,2,87,2.8896
1972,1,3,3,111,2.6706
1972,1,3,4,118,1.1751
1972,1,3,5,110,2.5664
1972,2,1,1,181,3.6617
1972,2,1,2,104,5.4683
1972,2,1,3,88,5.2619
1972,2,1,4,81,5.5151
1972,2,1,5,116,4.6703
1972,2,2,1,55,2.4776
1972,2,2,2,47,2.1707
1972,2,2,3,65,3.8734
1972,2,2,4,65,4.1359
1972,2,2,5,68,2.5113
1972,2,3,1,72,3.6979
1972,2,3,2,95,4.0234
1972,2,3,3,113,4.1810
1972,2,3,4,108,4.6406
1972,2,3,5,113,2.4735
1972,3,1,1,203,-0.8744
1972,3,1,2,101,-2.7611
1972,3,1,3,73,1.8207
1972,3,1,4,97,-1.4980
1972,3,1,5,121,-0.9795
1972,3,2,1,54,0.9403
1972,3,2,2,59,-0.2129
1972,3,2,3,62,0.0518
1972,3,2,4,64,-1.1774
1972,3,2,5,66,1.2518
1972,3,3,1,66,-0.2714
1972,3,3,2,102,-0.7806
1972,3,3,3,116,0.8840
1972,3,3,4,116,0.9076
1972,3,3,5,109,1.9866
1972,4,1,1,182,-0.5623
1972,4,1,2,103,-0.0100
1972,4,1,3,80,0.9879
1972,4,1,4,99,0.5643
1972,4,1,5,140,0.3837
1972,4,2,1,61,-0.3911
1972,4,2,2,60,-0.1882
1972,4,2,3,69,2.1489
1972,4,2,4,58,0.5402
1972,4,2,5,64,3.9016
1972,4,3,1,77,0.3299
1972,4,3,2,101,1.7121
1972,4,3,3,107,0.4635
1972,4,3,4,120,1.2243
1972,4,3,5,108,-0.4746
1972,5,1,1,187,-2.3513
1972,5,1,2,95,-2.9813
1972,5,1,3,87,-3.4717
1972,5,1,4,90,-2.4594
1972,5,1,5,150,-0.3386
1972,5,2,1,60,-2.9657
1972,5,2,2,64,-1.4196
1972,5,2,3,58,-4.4757
1972,5,2,4,61,-3.9620
1972,5,2,5,80,-1.8756
1972,5,3,1,71,-1.2121
1972,5,3,2,101,2.7138
1972,5,3,3,122,2.3110
1972,5,3,4,118,3.1210
1972,5,3,5,100,3.9710
1972,6,1,1,171,-5.2250
1972,6,1,2,105,-4.1860
1972,6,1,3,89,-1.2777
1972,6,1,4,99,-3.6413
1972,6,1,5,157,-3.2990
1972,6,2,1,58,-4.4564
1972,6,2,2,61,-4.0470
1972,6,2,3,67,-3.3531
1972,6,2,4,60,-4.3204
1972,6,2,5,84,-3.3546
1972,6,3,1,82,-2.9131
1972,6,3,2,103,-2.4266
1972,6,3,3,120,-1.3082
1972,6,3,4,115,-1.5616
1972,6,3,5,98,-2.1939
1972,7,1,1,174,-3.7564
1972,7,1,2,101,-2.7141
1972,7,1,3,95,-3.0562
1972,7,1,4,95,-3.5132
1972,7,1,5,159,-3.0383
1972,7,2,1,61,-4.5603
1972,7,2,2,61,-4.6977
1972,7,2,3,71,-2.0789
1972,7,2,4,56,-2.1372
1972,7,2,5,84,-4.8146
1972,7,3,1,79,-3.0934
1972,7,3,2,105,-1.3469
1972,7,3,3,118,1.5235
1972,7,3,4,118,0.2925
1972,7,3,5,99,0.0885
1972,8,1,1,178,0.3199
1972,8,1,2,98,-0.3661
1972,8,1,3,83,0.5201
1972,8,1,4,102,1.3393
1972,8,1,5,176,1.3017
1972,8,2,1,65,3.3404
1972,8,2,2,65,1.7930
1972,8,2,3,68,1.6542
1972,8,2,4,63,2.5069
1972,8,2,5,72,-0.2767
1972,8,3,1,86,6.6175
1972,8,3,2,96,6.9905
1972,8,3,3,116,4.2871
1972,8,3,4,123,1.3662
1972,8,3,5,105,1.0352
1972,9,1,1,195,-5.0128
1972,9,1,2,100,-3.0731
1972,9,1,3,91,-4.3548
1972,9,1,4,101,-4.6131
1972,9,1,5,164,-4.9798
1972,9,2,1,62,-2.5891
1972,9,2,2,65,-3.7600
1972,9,2,3,66,-1.6472
1972,9,2,4,61,-2.2231
1972,9,2,5,81,-2.3033
1972,9,3,1,87,-2.9941
1972,9,3,2,106,-1.5829
1972,9,3,3,112,-0.3771
1972,9,3,4,124,0.7068
1972,9,3,5,97,-1.2258
1972,10,1,1,200,-2.5059
1972,10,1,2,102,-1.9772
1972,10,1,3,97,-2.9486
1972,10,1,4,96,-2.6536
1972,10,1,5,162,-2.6040
1972,10,2,1,63,-4.3524
1972,10,2,2,69,-0.3951
1972,10,2,3,63,0.0855
1972,10,2,4,63,-0.5841
1972,10,2,5,83,-2.2023
1972,10,3,1,79,1.6883
1972,10,3,2,107,1.0542
1972,10,3,3,116,1.0474
1972,10,3,4,125,0.1232
1972,10,3,5,98,0.6359
1972,11,1,1,205,5.6026
1972,11,1,2,101,5.6849
1972,11,1,3,77,6.5988
1972,11,1,4,107,3.8925
1972,11,1,5,177,6.5212
1972,11,2,1,70,7.6786
1972,11,2,2,64,5.3400
1972,11,2,3,62,3.8200
1972,11,2,4,66,7.3217
1972,11,2,5,80,6.5218
1972,11,3,1,74,8.7905
1972,11,3,2,109,5.9568
1972,11,3,3,130,3.6261
1972,11,3,4,108,3.6349
1972,11,3,5,112,4.0401
1972,12,1,1,219,-4.4879
1972,12,1,2,94,-3.1617
1972,12,1,3,79,-1.7917
1972,12,1,4,118,-1.2199
1972,12,1,5,168,-1.8853
1972,12,2,1,79,-3.4056
1972,12,2,2,61,-1.2637
1972,12,2,3,71,-1.7690
1972,12,2,4,60,-1.5079
1972,12,2,5,79,0.5146
1972,12,3,1,83,0.9657
1972,12,3,2,107,0.1798
1972,12,3,3,118,1.6979
1972,12,3,4,112,3.2184
1972,12,3,5,113,1.8663
1973,1,1,1,222,-1.6620
1973,1,1,2,97,-4.2027
1973,1,1,3,74,-4.4214
1973,1,1,4,118,-4.2785
1973,1,1,5,173,-5.8482
1973,1,2,1,76,-6.2052
1973,1,2,2,59,-6.6122
1973,1,2,3,66,-6.5003
1973,1,2,4,72,-6.8178
1973,1,2,5,75,-4.7228
1973,1,3,1,85,-2.0197
1973,1,3,2,108,-2.2338
1973,1,3,3,122,0.3103
1973,1,3,4,105,-2.9541
1973,1,3,5,114,-3.6646
1973,2,1,1,226,-8.5248
1973,2,1,2,87,-9.2400
1973,2,1,3,102,-7.9239
1973,2,1,4,110,-8.4686
1973,2,1,5,160,-8.4785
1973,2,2,1,83,-7.9541
1973,2,2,2,60,-6.9983
1973,2,2,3,64,-8.9698
1973,2,2,4,72,-10.0679
1973,2,2,5,70,-8.5696
1973,2,3,1,78,-5.2532
1973,2,3,2,118,-2.7265
1973,2,3,3,112,-4.8473
1973,2,3,4,111,-3.2907
1973,2,3,5,117,-3.5275
1973,3,1,1,232,-1.9067
1973,3,1,2,109,-3.6911
1973,3,1,3,98,-2.7751
1973,3,1,4,119,-1.8700
1973,3,1,5,171,-2.9240
1973,3,2,1,83,-3.1783
1973,3,2,2,52,-4.5490
1973,3,2,3,70,-4.1431
1973,3,2,4,75,-4.1408
1973,3,2,5,79,-1.4316
1973,3,3,1,72,-1.2428
1973,3,3,2,121,1.0804
1973,3,3,3,123,-0.5534
1973,3,3,4,110,-0.7808
1973,3,3,5,106,-1.0099
1973,4,1,1,225,-8.1958
1973,4,1,2,111,-7.4787
1973,4,1,3,119,-8.6519
1973,4,1,4,123,-7.9275
1973,4,1,5,186,-6.4998
1973,4,2,1,85,-7.4722
1973,4,2,2,53,-9.3613
1973,4,2,3,68,-8.0824
1973,4,2,4,76,-6.8638
1973,4,2,5,77,-7.8125
1973,4,3,1,74,-5.9431
1973,4,3,2,121,-4.0372
1973,4,3,3,129,-3.6124
1973,4,3,4,108,-4.7502
1973,4,3,5,109,-5.6138
1973,5,1,1,260,-9.6878
1973,5,1,2,87,-8.5775
1973,5,1,3,108,-10.2718
1973,5,1,4,128,-10.5226
1973,5,1,5,211,-11.5230
1973,5,2,1,68,-7.9805
1973,5,2,2,65,-9.4099
1973,5,2,3,77,-9.4425
1973,5,2,4,71,-10.5505
1973,5,2,5,89,-8.1163
1973,5,3,1,76,-3.1290
1973,5,3,2,125,-0.7706
1973,5,3,3,122,-1.8287
1973,5,3,4,113,-1.2086
1973,5,3,5,99,-1.6320
1973,6,1,1,271,-4.0972
1973,6,1,2,88,-3.4768
1973,6,1,3,108,-4.7760
1973,6,1,4,135,-2.8261
1973,6,1,5,236,-3.4935
1973,6,2,1,65,-3.1189
1973,6,2,2,66,-3.8950
1973,6,2,3,77,-4.7596
1973,6,2,4,68,-3.5743
1973,6,2,5,85,-4.9313
1973,6,3,1,82,-1.4210
1973,6,3,2,128,0.1142
1973,6,3,3,114,-1.1801
1973,6,3,4,111,-0.7459
1973,6,3,5,102,-1.9447
1973,7,1,1,260,12.9996
1973,7,1,2,96,14.2114
1973,7,1,3,113,15.2266
1973,7,1,4,132,14.9508
1973,7,1,5,235,19.8534
1973,7,2,1,73,11.0607
1973,7,2,2,69,11.2727
1973,7,2,3,70,13.4154
1973,7,2,4,66,16.2412
1973,7,2,5,93,16.1115
1973,7,3,1,83,2.7644
1973,7,3,2,126,5.9126
1973,7,3,3,113,4.0434
1973,7,3,4,116,4.7529
1973,7,3,5,99,9.2798
1973,8,1,1,266,-6.0720
1973,8,1,2,110,-6.2598
1973,8,1,3,110,-8.0381
1973,8,1,4,125,-6.2548
1973,8,1,5,226,-6.1224
1973,8,2,1,74,-6.5263
1973,8,2,2,65,-5.9466
1973,8,2,3,77,-2.2641
1973,8,2,4,71,-3.7896
1973,8,2,5,84,-1.2851
1973,8,3,1,81,-2.3047
1973,8,3,2,123,-4.3741
1973,8,3,3,115,-3.2568
1973,8,3,4,123,-3.3708
1973,8,3,5,107,-0.8810
1973,9,1,1,262,8.7204
1973,9,1,2,108,10.4693
1973,9,1,3,117,8.9556
1973,9,1,4,128,9.3255
1973,9,1,5,230,12.5289
1973,9,2,1,82,10.1437
1973,9,2,2,64,11.1653
1973,9,2,3,76,10.4546
1973,9,2,4,72,11.2358
1973,9,2,5,84,14.8821
1973,9,3,1,78,-3.7560
1973,9,3,2,122,6.1796
1973,9,3,3,116,4.0118
1973,9,3,4,126,4.8283
1973,9,3,5,106,9.8782
1973,10,1,1,264,-1.2094
1973,10,1,2,103,0.9180
1973,10,1,3,119,-3.2781
1973,10,1,4,129,-0.3027
1973,10,1,5,236,3.6746
1973,10,2,1,83,0.3308
1973,10,2,2,72,-2.8320
1973,10,2,3,71,-1.4322
1973,10,2,4,71,1.2774
1973,10,2,5,84,0.7297
1973,10,3,1,77,5.5124
1973,10,3,2,123,-1.6150
1973,10,3,3,116,-0.7346
1973,10,3,4,126,-0.0459
1973,10,3,5,109,2.8707
1973,11,1,1,271,-18.4781
1973,11,1,2,132,-20.2200
1973,11,1,3,116,-21.8042
1973,11,1,4,133,-22.8437
1973,11,1,5,206,-22.0884
1973,11,2,1,79,-17.5903
1973,11,2,2,76,-16.4367
1973,11,2,3,65,-20.3532
1973,11,2,4,77,-21.9956
1973,11,2,5,93,-22.3158
1973,11,3,1,76,-10.4860
1973,11,3,2,112,-9.5506
1973,11,3,3,128,-10.6689
1973,11,3,4,122,-12.3262
1973,11,3,5,115,-13.4178
1973,12,1,1,288,-7.0986
1973,12,1,2,132,-4.9951
1973,12,1,3,123,-5.7093
1973,12,1,4,122,-4.4596
1973,12,1,5,210,-4.5832
1973,12,2,1,84,-6.2831
1973,12,2,2,72,-3.1787
1973,12,2,3,66,-4.0639
1973,12,2,4,74,-0.3373
1973,12,2,5,94,3.4114
1973,12,3,1,70,0.6214
1973,12,3,2,117,-0.1082
1973,12,3,3,125,-1.0362
1973,12,3,4,117,2.7620
1973,12,3,5,122,5.0868
1974,1,1,1,300,20.7782
1974,1,1,2,134,18.8844
1974,1,1,3,125,19.4825
1974,1,1,4,116,16.3238
1974,1,1,5,197,18.1238
1974,1,2,1,82,15.7645
1974,1,2,2,71,10.8761
1974,1,2,3,68,12.5556
1974,1,2,4,77,13.7833
1974,1,2,5,104,10.6879
1974,1,3,1,75,0.9459
1974,1,3,2,110,2.1319
1974,1,3,3,123,-2.1775
1974,1,3,4,120,-2.7254
1974,1,3,5,125,-0.8218
1974,2,1,1,285,-0.8013
1974,2,1,2,134,0.2877
1974,2,1,3,136,-0.9772
1974,2,1,4,113,-0.0281
1974,2,1,5,210,-1.5700
1974,2,2,1,86,0.2721
1974,2,2,2,82,-0.2084
1974,2,2,3,67,0.4948
1974,2,2,4,82,-0.6792
1974,2,2,5,112,0.4584
1974,2,3,1,89,-0.2247
1974,2,3,2,118,2.8050
1974,2,3,3,139,-0.7274
1974,2,3,4,136,-0.8464
1974,2,3,5,157,-0.0144
1974,3,1,1,292,1.6769
1974,3,1,2,143,1.6870
1974,3,1,3,149,3.4996
1974,3,1,4,123,3.0306
1974,3,1,5,220,1.4632
1974,3,2,1,90,-1.0364
1974,3,2,2,82,0.7143
1974,3,2,3,82,-1.6581
1974,3,2,4,92,-0.2083
1974,3,2,5,118,0.3265
1974,3,3,1,91,-2.5393
1974,3,3,2,137,-2.7632
1974,3,3,3,138,-2.0083
1974,3,3,4,148,-1.2278
1974,3,3,5,171,-2.6490
1974,4,1,1,290,-6.6031
1974,4,1,2,158,-4.8556
1974,4,1,3,152,-3.7793
1974,4,1,4,123,-5.2011
1974,4,1,5,231,-5.6781
1974,4,2,1,91,-6.7183
1974,4,2,2,86,-7.0539
1974,4,2,3,83,-4.7788
1974,4,2,4,101,-5.4846
1974,4,2,5,131,-5.6655
1974,4,3,1,92,-4.9268
1974,4,3,2,139,-5.0326
1974,4,3,3,139,-3.9349
1974,4,3,4,154,-2.4003
1974,4,3,5,174,-4.3662
1974,5,1,1,309,-8.4587
1974,5,1,2,153,-6.6452
1974,5,1,3,141,-7.3761
1974,5,1,4,151,-6.3551
1974,5,1,5,213,-7.5016
1974,5,2,1,98,-8.6558
1974,5,2,2,88,-8.0761
1974,5,2,3,87,-6.9296
1974,5,2,4,85,-6.1315
1974,5,2,5,135,-8.7769
1974,5,3,1,89,-2.5581
1974,5,3,2,145,-1.0277
1974,5,3,3,140,-1.0406
1974,5,3,4,159,-3.9464
1974,5,3,5,181,-4.8837
1974,6,1,1,316,-3.3175
1974,6,1,2,155,-3.4284
1974,6,1,3,149,-2.3547
1974,6,1,4,155,-1.0605
1974,6,1,5,207,-2.0936
1974,6,2,1,99,-1.6177
1974,6,2,2,90,-2.0292
1974,6,2,3,88,-3.0858
1974,6,2,4,88,-1.1493
1974,6,2,5,126,-2.1637
1974,6,3,1,84,-3.8251
1974,6,3,2,150,-2.4411
1974,6,3,3,139,-0.3003
1974,6,3,4,168,-1.5857
1974,6,3,5,182,-1.6589
1974,7,1,1,325,-5.5103
1974,7,1,2,154,-2.8678
1974,7,1,3,149,-4.6446
1974,7,1,4,146,-3.3473
1974,7,1,5,205,-5.6826
1974,7,2,1,96,-6.0242
1974,7,2,2,86,-4.3033
1974,7,2,3,95,-2.6240
1974,7,2,4,92,-3.7955
1974,7,2,5,127,-3.7160
1974,7,3,1,87,-8.6453
1974,7,3,2,146,-11.7348
1974,7,3,3,138,-10.6977
1974,7,3,4,169,-6.6615
1974,7,3,5,179,-2.3196
1974,8,1,1,345,-8.0346
1974,8,1,2,157,-7.5085
1974,8,1,3,147,-7.8512
1974,8,1,4,134,-7.6132
1974,8,1,5,189,-7.4416
1974,8,2,1,103,-6.7067
1974,8,2,2,85,-8.3755
1974,8,2,3,92,-7.8580
1974,8,2,4,101,-7.0128
1974,8,2,5,116,-5.8195
1974,8,3,1,78,-7.5303
1974,8,3,2,135,-7.9582
1974,8,3,3,152,-10.0684
1974,8,3,4,166,-8.6261
1974,8,3,5,184,-8.3941
1974,9,1,1,346,-8.0917
1974,9,1,2,171,-7.9104
1974,9,1,3,142,-7.2911
1974,9,1,4,138,-7.0634
1974,9,1,5,188,-8.3541
1974,9,2,1,96,-9.9278
1974,9,2,2,87,-7.4391
1974,9,2,3,84,-10.6505
1974,9,2,4,100,-9.9029
1974,9,2,5,112,-9.7724
1974,9,3,1,84,-11.5167
1974,9,3,2,130,-10.6730
1974,9,3,3,158,-13.8465
1974,9,3,4,167,-13.9773
1974,9,3,5,188,-9.0164
1974,10,1,1,345,4.6984
1974,10,1,2,168,10.0578
1974,10,1,3,146,7.4080
1974,10,1,4,139,11.9254
1974,10,1,5,179,11.9456
1974,10,2,1,92,4.8564
1974,10,2,2,93,6.6892
1974,10,2,3,85,11.6442
1974,10,2,4,102,10.1871
1974,10,2,5,116,15.8380
1974,10,3,1,91,1.8063
1974,10,3,2,123,13.8191
1974,10,3,3,157,20.5718
1974,10,3,4,163,18.6311
1974,10,3,5,187,20.9678
1974,11,1,1,343,-7.3488
1974,11,1,2,164,-5.8347
1974,11,1,3,153,-5.5528
1974,11,1,4,152,-6.0348
1974,11,1,5,148,-5.2256
1974,11,2,1,101,-5.9365
1974,11,2,2,92,-6.5310
1974,11,2,3,87,-5.6207
1974,11,2,4,116,-3.3808
1974,11,2,5,96,-1.5920
1974,11,3,1,90,-4.6491
1974,11,3,2,116,-3.5094
1974,11,3,3,163,-5.0887
1974,11,3,4,163,-4.4838
1974,11,3,5,194,-4.0568
1974,12,1,1,345,-11.2480
1974,12,1,2,162,-8.8166
1974,12,1,3,143,-7.7307
1974,12,1,4,170,-7.8522
1974,12,1,5,127,-6.9060
1974,12,2,1,107,-4.7349
1974,12,2,2,103,-5.9699
1974,12,2,3,86,-7.2161
1974,12,2,4,111,-5.1482
1974,12,2,5,94,-5.9546
1974,12,3,1,81,-1.2656
1974,12,3,2,113,-2.5133
1974,12,3,3,169,-4.3085
1974,12,3,4,166,-2.7045
1974,12,3,5,194,-0.8876
1975,1,1,1,364,40.2289
1975,1,1,2,172,35.6589
1975,1,1,3,131,33.7855
1975,1,1,4,160,31.9234
1975,1,1,5,128,32.8736
1975,1,2,1,110,29.8795
1975,1,2,2,91,30.5339
1975,1,2,3,88,29.3403
1975,1,2,4,118,27.7988
1975,1,2,5,97,20.0464
1975,1,3,1,76,22.5124
1975,1,3,2,118,12.1286
1975,1,3,3,167,14.7216
1975,1,3,4,162,15.6854
1975,1,3,5,195,8.9669
1975,2,1,1,344,1.3325
1975,2,1,2,200,1.8377
1975,2,1,3,139,3.8988
1975,2,1,4,134,6.0852
1975,2,1,5,142,7.7508
1975,2,2,1,106,4.0349
1975,2,2,2,91,3.2770
1975,2,2,3,87,5.6054
1975,2,2,4,108,6.9327
1975,2,2,5,101,6.6417
1975,2,3,1,79,9.5831
1975,2,3,2,127,8.3858
1975,2,3,3,162,9.0033
1975,2,3,4,168,5.5378
1975,2,3,5,182,3.0993
1975,3,1,1,348,13.1427
1975,3,1,2,189,12.0393
1975,3,1,3,147,10.2238
1975,3,1,4,146,11.8114
1975,3,1,5,133,9.3152
1975,3,2,1,111,10.1158
1975,3,2,2,85,7.7207
1975,3,2,3,93,6.9510
1975,3,2,4,98,6.8723
1975,3,2,5,104,3.2707
1975,3,3,1,67,1.3792
1975,3,3,2,135,3.2589
1975,3,3,3,157,3.7563
1975,3,3,4,175,4.6587
1975,3,3,5,186,0.9769
1975,4,1,1,386,1.2930
1975,4,1,2,175,2.3867
1975,4,1,3,140,4.3067
1975,4,1,4,149,5.9647
1975,4,1,5,122,10.3755
1975,4,2,1,105,2.8712
1975,4,2,2,89,1.5325
1975,4,2,3,96,4.0108
1975,4,2,4,101,5.7054
1975,4,2,5,98,8.5323
1975,4,3,1,69,5.1928
1975,4,3,2,128,3.3487
1975,4,3,3,154,4.5162
1975,4,3,4,184,4.4593
1975,4,3,5,183,7.7181
1975,5,1,1,315,5.9088
1975,5,1,2,205,7.3723
1975,5,1,3,152,9.6518
1975,5,1,4,140,10.1148
1975,5,1,5,148,7.8794
1975,5,2,1,100,8.5569
1975,5,2,2,102,5.8981
1975,5,2,3,91,6.4335
1975,5,2,4,89,7.2164
1975,5,2,5,108,8.6229
1975,5,3,1,80,3.4252
1975,5,3,2,114,4.0523
1975,5,3,3,161,4.7856
1975,5,3,4,183,5.9059
1975,5,3,5,180,7.4909
1975,6,1,1,352,9.6493
1975,6,1,2,201,9.3768
1975,6,1,3,141,11.0370
1975,6,1,4,134,8.0684
1975,6,1,5,134,11.2331
1975,6,2,1,109,7.0322
1975,6,2,2,94,6.5393
1975,6,2,3,99,6.4069
1975,6,2,4,92,5.0584
1975,6,2,5,107,8.6383
1975,6,3,1,80,6.8045
1975,6,3,2,122,7.9653
1975,6,3,3,157,2.9962
1975,6,3,4,182,4.9599
1975,6,3,5,175,6.4591
1975,7,1,1,361,-1.4170
1975,7,1,2,210,0.6184
1975,7,1,3,142,-2.0420
1975,7,1,4,126,-0.3914
1975,7,1,5,133,-1.2902
1975,7,2,1,105,-2.0111
1975,7,2,2,100,-3.7585
1975,7,2,3,104,-4.4998
1975,7,2,4,82,-4.0467
1975,7,2,5,110,-3.5587
1975,7,3,1,80,-7.0092
1975,7,3,2,117,-6.9027
1975,7,3,3,158,-6.7736
1975,7,3,4,178,-6.0055
1975,7,3,5,179,-5.7799
1975,8,1,1,321,-7.9869
1975,8,1,2,195,-6.3235
1975,8,1,3,157,-4.7921
1975,8,1,4,141,-5.7777
1975,8,1,5,153,-5.9331
1975,8,2,1,121,-6.4074
1975,8,2,2,98,-4.7977
1975,8,2,3,87,-4.0958
1975,8,2,4,90,-4.9291
1975,8,2,5,105,-2.2854
1975,8,3,1,97,-0.8426
1975,8,3,2,125,0.0783
1975,8,3,3,143,-1.6417
1975,8,3,4,167,-2.3063
1975,8,3,5,176,-3.1586
1975,9,1,1,322,-4.6572
1975,9,1,2,203,-2.3804
1975,9,1,3,147,-3.1081
1975,9,1,4,148,-4.6212
1975,9,1,5,153,-2.7763
1975,9,2,1,118,-4.7882
1975,9,2,2,102,-3.8734
1975,9,2,3,91,-1.9854
1975,9,2,4,94,-2.4140
1975,9,2,5,96,-2.6956
1975,9,3,1,96,-5.3640
1975,9,3,2,124,-5.0287
1975,9,3,3,137,-2.5468
1975,9,3,4,170,-2.9782
1975,9,3,5,181,-3.0182
1975,10,1,1,329,-0.6359
1975,10,1,2,199,1.5429
1975,10,1,3,147,1.7760
1975,10,1,4,144,3.8532
1975,10,1,5,157,2.7867
1975,10,2,1,119,0.8714
1975,10,2,2,98,4.5408
1975,10,2,3,86,3.7694
1975,10,2,4,99,3.6483
1975,10,2,5,98,2.8149
1975,10,3,1,90,2.6853
1975,10,3,2,124,4.4307
1975,10,3,3,143,8.2347
1975,10,3,4,171,6.9305
1975,10,3,5,180,5.7207
1975,11,1,1,321,2.1758
1975,11,1,2,199,2.5826
1975,11,1,3,140,5.5787
1975,11,1,4,141,4.1227
1975,11,1,5,174,2.4508
1975,11,2,1,111,3.1470
1975,11,2,2,106,4.8930
1975,11,2,3,76,3.7471
1975,11,2,4,101,4.2430
1975,11,2,5,104,1.5094
1975,11,3,1,98,1.9338
1975,11,3,2,113,2.3039
1975,11,3,3,151,1.9473
1975,11,3,4,164,4.2469
1975,11,3,5,186,3.0107
1975,12,1,1,316,-0.7116
1975,12,1,2,198,-1.4485
1975,12,1,3,159,-3.0463
1975,12,1,4,135,-2.0846
1975,12,1,5,171,-2.1025
1975,12,2,1,110,2.1090
1975,12,2,2,108,-2.8276
1975,12,2,3,80,-2.3248
1975,12,2,4,87,-1.4381
1975,12,2,5,114,-0.1073
1975,12,3,1,111,0.8183
1975,12,3,2,109,-0.3029
1975,12,3,3,147,-1.6241
1975,12,3,4,168,-1.9678
1975,12,3,5,178,-0.6715
1976,1,1,1,312,25.7315
1976,1,1,2,188,23.8130
1976,1,1,3,155,23.4497
1976,1,1,4,145,25.4184
1976,1,1,5,175,25.2062
1976,1,2,1,116,20.5497
1976,1,2,2,102,19.7921
1976,1,2,3,79,19.8351
1976,1,2,4,86,17.0720
1976,1,2,5,112,19.2133
1976,1,3,1,104,19.0305
1976,1,3,2,117,16.9979
1976,1,3,3,148,10.1432
1976,1,3,4,168,10.7827
1976,1,3,5,179,9.6435
1976,2,1,1,293,14.1515
1976,2,1,2,172,12.3580
1976,2,1,3,137,11.9496
1976,2,1,4,125,11.9663
1976,2,1,5,178,12.7925
1976,2,2,1,120,8.5930
1976,2,2,2,98,8.7151
1976,2,2,3,79,8.5354
1976,2,2,4,88,5.1572
1976,2,2,5,119,6.3120
1976,2,3,1,99,2.8212
1976,2,3,2,119,1.4993
1976,2,3,3,153,-1.2132
1976,2,3,4,170,-2.1004
1976,2,3,5,175,0.2041
1976,3,1,1,312,-0.0896
1976,3,1,2,162,2.7501
1976,3,1,3,161,0.8520
1976,3,1,4,136,-0.3888
1976,3,1,5,206,2.0411
1976,3,2,1,120,2.3788
1976,3,2,2,99,0.3402
1976,3,2,3,77,0.1770
1976,3,2,4,82,-0.0262
1976,3,2,5,122,3.8538
1976,3,3,1,101,2.6762
1976,3,3,2,137,1.7297
1976,3,3,3,141,4.3685
1976,3,3,4,167,2.9020
1976,3,3,5,169,1.5767
1976,4,1,1,291,-3.3133
1976,4,1,2,156,-1.3056
1976,4,1,3,143,-0.8739
