year,month,rank_ME,rank_RDM,nstocks,ret_vw
1981,3,2,2,47,6.9302
1981,3,2,3,47,9.7671
1981,3,2,4,58,10.2998
1981,3,2,5,37,7.1949
1981,3,3,1,91,0.8763
1981,3,3,2,68,2.8344
1981,3,3,3,73,2.9207
1981,3,3,4,55,4.0205
1981,3,3,5,52,6.0536
1981,4,1,1,121,2.3779
1981,4,1,2,121,3.0470
1981,4,1,3,127,5.0244
1981,4,1,4,131,8.5344
1981,4,1,5,193,5.4136
1981,4,2,1,61,1.3111
1981,4,2,2,47,5.2985
1981,4,2,3,45,4.6936
1981,4,2,4,58,1.8614
1981,4,2,5,37,0.5037
1981,4,3,1,91,-4.7748
1981,4,3,2,68,-1.9983
1981,4,3,3,73,-0.6600
1981,4,3,4,55,-0.3030
1981,4,3,5,51,0.4298
1981,5,1,1,121,4.0533
1981,5,1,2,121,5.1550
1981,5,1,3,125,6.7148
1981,5,1,4,128,7.3723
1981,5,1,5,191,5.6094
1981,5,2,1,61,4.3667
1981,5,2,2,46,5.2574
1981,5,2,3,44,8.8945
1981,5,2,4,58,5.9716
1981,5,2,5,37,3.2736
1981,5,3,1,92,-1.9127
1981,5,3,2,67,0.1636
1981,5,3,3,73,1.5423
1981,5,3,4,56,0.4256
1981,5,3,5,51,1.4113
1981,6,1,1,122,-1.4645
1981,6,1,2,120,-2.4302
1981,6,1,3,126,-2.7385
1981,6,1,4,128,-1.7450
1981,6,1,5,190,-5.3426
1981,6,2,1,61,-4.1597
1981,6,2,2,45,-3.6620
1981,6,2,3,44,-6.6824
1981,6,2,4,58,-7.2751
1981,6,2,5,37,-4.6684
1981,6,3,1,92,2.2063
1981,6,3,2,66,0.3748
1981,6,3,3,73,-3.1627
1981,6,3,4,55,-3.6331
1981,6,3,5,51,-4.2890
1981,7,1,1,162,-6.6527
1981,7,1,2,109,-5.3071
1981,7,1,3,134,-4.6704
1981,7,1,4,129,-3.8277
1981,7,1,5,194,-2.8185
1981,7,2,1,74,-4.0073
1981,7,2,2,60,-3.6506
1981,7,2,3,42,-2.9033
1981,7,2,4,46,-2.4145
1981,7,2,5,37,-3.9870
1981,7,3,1,90,5.9466
1981,7,3,2,74,-0.0842
1981,7,3,3,67,-3.1418
1981,7,3,4,57,-2.4841
1981,7,3,5,49,-6.9367
1981,8,1,1,162,-11.9176
1981,8,1,2,108,-11.3434
1981,8,1,3,133,-11.8212
1981,8,1,4,127,-11.1110
1981,8,1,5,194,-10.4554
1981,8,2,1,74,-7.6363
1981,8,2,2,60,-9.2083
1981,8,2,3,41,-10.6262
1981,8,2,4,46,-9.8096
1981,8,2,5,37,-9.8123
1981,8,3,1,90,-5.0114
1981,8,3,2,72,-5.5555
1981,8,3,3,67,-4.5971
1981,8,3,4,57,-8.4012
1981,8,3,5,49,-7.6066
1981,9,1,1,162,-11.3067
1981,9,1,2,107,-9.8268
1981,9,1,3,133,-8.3270
1981,9,1,4,127,-9.6433
1981,9,1,5,192,-8.0818
1981,9,2,1,74,-8.7988
1981,9,2,2,60,-9.2124
1981,9,2,3,41,-5.6186
1981,9,2,4,45,-7.3493
1981,9,2,5,37,-8.4739
1981,9,3,1,89,-7.9388
1981,9,3,2,72,-5.7819
1981,9,3,3,66,-2.2718
1981,9,3,4,57,-3.9514
1981,9,3,5,49,-4.3232
1981,10,1,1,162,12.4144
1981,10,1,2,106,8.0874
1981,10,1,3,134,8.7603
1981,10,1,4,127,8.8466
1981,10,1,5,190,8.5297
1981,10,2,1,74,9.8873
1981,10,2,2,60,11.1188
1981,10,2,3,41,8.0845
1981,10,2,4,45,7.2391
1981,10,2,5,37,4.6674
1981,10,3,1,89,8.8512
1981,10,3,2,72,4.3316
1981,10,3,3,66,2.0668
1981,10,3,4,56,3.3634
1981,10,3,5,49,-2.1556
1981,11,1,1,161,0.2273
1981,11,1,2,106,1.0368
1981,11,1,3,133,2.8016
1981,11,1,4,128,3.2718
1981,11,1,5,191,1.5525
1981,11,2,1,74,1.6397
1981,11,2,2,59,0.1062
1981,11,2,3,40,3.1837
1981,11,2,4,46,4.5041
1981,11,2,5,37,3.3406
1981,11,3,1,88,5.5991
1981,11,3,2,72,4.7998
1981,11,3,3,66,5.3788
1981,11,3,4,56,3.8500
1981,11,3,5,49,2.6032
1981,12,1,1,161,-1.0010
1981,12,1,2,105,-2.6649
1981,12,1,3,131,-1.3452
1981,12,1,4,127,-0.5025
1981,12,1,5,191,-0.1070
1981,12,2,1,74,-0.4590
1981,12,2,2,59,-1.3823
1981,12,2,3,40,-0.0897
1981,12,2,4,45,0.7432
1981,12,2,5,37,-0.2899
1981,12,3,1,88,-4.7933
1981,12,3,2,72,-2.5003
1981,12,3,3,66,0.4260
1981,12,3,4,57,-0.3131
1981,12,3,5,49,-1.5046
1982,1,1,1,158,-1.8834
1982,1,1,2,105,-1.9804
1982,1,1,3,131,-1.3198
1982,1,1,4,127,-2.1578
1982,1,1,5,190,-0.9021
1982,1,2,1,74,-6.3673
1982,1,2,2,59,-2.8163
1982,1,2,3,40,-3.4565
1982,1,2,4,44,-2.9065
1982,1,2,5,36,0.4673
1982,1,3,1,88,-6.2335
1982,1,3,2,71,-2.5442
1982,1,3,3,66,2.3461
1982,1,3,4,57,1.5729
1982,1,3,5,49,-1.4257
1982,2,1,1,158,-4.2549
1982,2,1,2,105,-4.1332
1982,2,1,3,131,-3.5982
1982,2,1,4,126,-3.6712
1982,2,1,5,188,-5.6760
1982,2,2,1,74,-7.6446
1982,2,2,2,59,-4.9286
1982,2,2,3,40,-4.9620
1982,2,2,4,45,-4.9740
1982,2,2,5,36,-1.9304
1982,2,3,1,88,-9.2932
1982,2,3,2,71,-4.6615
1982,2,3,3,66,-2.8044
1982,2,3,4,57,-3.8541
1982,2,3,5,48,-3.3634
1982,3,1,1,157,-3.2681
1982,3,1,2,102,-1.7515
1982,3,1,3,129,-1.3850
1982,3,1,4,126,-0.4640
1982,3,1,5,186,-0.4079
1982,3,2,1,74,-3.1240
1982,3,2,2,59,-1.8544
1982,3,2,3,40,-1.7186
1982,3,2,4,45,0.1241
1982,3,2,5,35,3.5131
1982,3,3,1,88,-1.3321
1982,3,3,2,71,-3.8405
1982,3,3,3,66,-1.6451
1982,3,3,4,57,0.0846
1982,3,3,5,48,0.0910
1982,4,1,1,156,5.8279
1982,4,1,2,102,5.2605
1982,4,1,3,129,7.4190
1982,4,1,4,127,8.6821
1982,4,1,5,183,6.5909
1982,4,2,1,74,6.3373
1982,4,2,2,59,6.8254
1982,4,2,3,40,6.1364
1982,4,2,4,45,6.3572
1982,4,2,5,33,6.2779
1982,4,3,1,87,2.5141
1982,4,3,2,71,3.3273
1982,4,3,3,65,5.8012
1982,4,3,4,56,4.3209
1982,4,3,5,48,4.5857
1982,5,1,1,153,-2.2663
1982,5,1,2,102,-0.0217
1982,5,1,3,128,-2.3535
1982,5,1,4,127,-2.1072
1982,5,1,5,181,-1.6110
1982,5,2,1,73,-2.8119
1982,5,2,2,59,-5.8932
1982,5,2,3,40,-4.6224
1982,5,2,4,45,-3.5806
1982,5,2,5,33,-3.8522
1982,5,3,1,86,0.6327
1982,5,3,2,71,-2.5205
1982,5,3,3,65,-4.3220
1982,5,3,4,56,-3.4166
1982,5,3,5,48,-2.9762
1982,6,1,1,153,-2.4272
1982,6,1,2,101,-3.1746
1982,6,1,3,127,-1.9006
1982,6,1,4,127,-2.2964
1982,6,1,5,181,-3.9353
1982,6,2,1,73,-1.5583
1982,6,2,2,59,-3.2433
1982,6,2,3,40,-2.3570
1982,6,2,4,45,-2.1730
1982,6,2,5,33,0.5449
1982,6,3,1,86,-4.5489
1982,6,3,2,71,-1.6494
1982,6,3,3,65,-1.1938
1982,6,3,4,56,-1.0231
1982,6,3,5,48,0.0179
1982,7,1,1,173,0.0468
1982,7,1,2,150,-2.4205
1982,7,1,3,143,-3.1682
1982,7,1,4,178,-1.9368
1982,7,1,5,189,0.2299
1982,7,2,1,77,0.4267
1982,7,2,2,60,-1.6373
1982,7,2,3,48,-2.3810
1982,7,2,4,45,-3.0473
1982,7,2,5,30,0.3931
1982,7,3,1,78,-4.9787
1982,7,3,2,78,-5.4636
1982,7,3,3,60,2.4521
1982,7,3,4,58,-0.5715
1982,7,3,5,53,-1.0720
1982,8,1,1,172,5.1399
1982,8,1,2,149,5.0668
1982,8,1,3,142,4.4907
1982,8,1,4,177,5.2309
1982,8,1,5,187,5.8834
1982,8,2,1,75,8.5204
1982,8,2,2,60,7.4810
1982,8,2,3,48,10.9674
1982,8,2,4,45,11.9612
1982,8,2,5,30,9.6998
1982,8,3,1,78,11.1732
1982,8,3,2,77,11.9308
1982,8,3,3,59,12.6821
1982,8,3,4,58,15.0149
1982,8,3,5,53,15.8185
1982,9,1,1,170,5.6829
1982,9,1,2,148,6.1284
1982,9,1,3,141,2.6995
1982,9,1,4,176,6.3459
1982,9,1,5,186,3.5049
1982,9,2,1,74,0.6164
1982,9,2,2,60,4.1443
1982,9,2,3,48,2.3251
1982,9,2,4,45,0.9417
1982,9,2,5,30,3.5919
1982,9,3,1,78,0.9728
1982,9,3,2,77,0.7009
1982,9,3,3,59,0.8755
1982,9,3,4,58,-1.2690
1982,9,3,5,53,-2.7989
1982,10,1,1,170,14.6337
1982,10,1,2,148,15.3729
1982,10,1,3,141,13.0274
1982,10,1,4,175,15.8830
1982,10,1,5,185,16.6862
1982,10,2,1,72,15.5758
1982,10,2,2,60,12.5912
1982,10,2,3,48,14.2802
1982,10,2,4,45,15.2107
1982,10,2,5,29,15.2428
1982,10,3,1,78,7.6942
1982,10,3,2,77,8.7528
1982,10,3,3,58,9.9269
1982,10,3,4,58,13.4069
1982,10,3,5,53,18.2513
1982,11,1,1,170,11.7936
1982,11,1,2,146,13.1341
1982,11,1,3,140,15.5742
1982,11,1,4,174,8.6932
1982,11,1,5,181,13.0885
1982,11,2,1,72,9.4841
1982,11,2,2,60,11.1503
1982,11,2,3,48,7.8769
1982,11,2,4,45,9.8564
1982,11,2,5,29,12.5652
1982,11,3,1,78,0.9028
1982,11,3,2,77,2.1181
1982,11,3,3,58,6.5553
1982,11,3,4,58,7.1078
1982,11,3,5,53,6.6525
1982,12,1,1,169,1.8534
1982,12,1,2,145,3.5477
1982,12,1,3,141,1.4058
1982,12,1,4,174,3.4698
1982,12,1,5,180,1.6569
1982,12,2,1,73,0.2256
1982,12,2,2,60,-0.8451
1982,12,2,3,48,0.3857
1982,12,2,4,45,2.6943
1982,12,2,5,29,0.1158
1982,12,3,1,78,2.7111
1982,12,3,2,77,2.4983
1982,12,3,3,58,4.5289
1982,12,3,4,58,-1.8656
1982,12,3,5,53,1.3675
1983,1,1,1,169,8.7237
1983,1,1,2,143,9.5841
1983,1,1,3,140,13.4635
1983,1,1,4,174,10.9964
1983,1,1,5,180,15.5604
1983,1,2,1,73,6.6603
1983,1,2,2,60,8.4703
1983,1,2,3,48,8.4234
1983,1,2,4,43,13.4991
1983,1,2,5,29,14.4729
1983,1,3,1,77,7.2285
1983,1,3,2,76,3.1121
1983,1,3,3,58,2.8699
1983,1,3,4,58,7.6119
1983,1,3,5,53,6.7126
1983,2,1,1,167,8.0929
1983,2,1,2,142,4.1877
1983,2,1,3,138,5.6967
1983,2,1,4,172,7.1573
1983,2,1,5,176,7.9724
1983,2,2,1,73,4.0153
1983,2,2,2,60,5.2698
1983,2,2,3,48,6.9740
1983,2,2,4,43,3.7603
1983,2,2,5,29,7.4536
1983,2,3,1,77,-0.5202
1983,2,3,2,76,1.7354
1983,2,3,3,58,1.5694
1983,2,3,4,58,4.6454
1983,2,3,5,53,3.4484
1983,3,1,1,166,3.1157
1983,3,1,2,141,4.4898
1983,3,1,3,137,7.3433
1983,3,1,4,172,3.3776
1983,3,1,5,175,3.7338
1983,3,2,1,73,2.8898
1983,3,2,2,59,2.2142
1983,3,2,3,48,1.8653
1983,3,2,4,43,2.8097
1983,3,2,5,29,0.6142
1983,3,3,1,77,2.5270
1983,3,3,2,76,3.9058
1983,3,3,3,58,2.1108
1983,3,3,4,57,-0.8896
1983,3,3,5,53,2.1661
1983,4,1,1,166,8.2855
1983,4,1,2,141,5.5013
1983,4,1,3,137,7.5650
1983,4,1,4,168,5.8056
1983,4,1,5,173,8.7138
1983,4,2,1,73,5.3579
1983,4,2,2,59,7.4006
1983,4,2,3,48,8.2089
1983,4,2,4,43,8.3047
1983,4,2,5,29,11.8526
1983,4,3,1,77,6.9586
1983,4,3,2,75,6.6372
1983,4,3,3,58,9.9943
1983,4,3,4,57,4.5370
1983,4,3,5,53,9.2838
1983,5,1,1,166,10.8116
1983,5,1,2,139,9.5532
1983,5,1,3,136,11.3781
1983,5,1,4,167,9.6457
1983,5,1,5,172,11.9407
1983,5,2,1,73,4.2919
1983,5,2,2,59,4.6360
1983,5,2,3,48,4.8582
1983,5,2,4,43,10.5672
1983,5,2,5,29,6.3949
1983,5,3,1,77,-0.3000
1983,5,3,2,75,0.1536
1983,5,3,3,58,-2.2917
1983,5,3,4,57,-0.5879
1983,5,3,5,53,1.7195
1983,6,1,1,165,3.3775
1983,6,1,2,138,6.0754
1983,6,1,3,136,3.9386
1983,6,1,4,165,8.6921
1983,6,1,5,171,4.4703
1983,6,2,1,73,4.7149
1983,6,2,2,58,5.6600
1983,6,2,3,48,4.8918
1983,6,2,4,43,8.0018
1983,6,2,5,29,7.4191
1983,6,3,1,77,3.4947
1983,6,3,2,75,2.9288
1983,6,3,3,58,5.9845
1983,6,3,4,57,4.0260
1983,6,3,5,53,7.2293
1983,7,1,1,210,-5.8056
1983,7,1,2,170,-4.5453
1983,7,1,3,117,-4.9934
1983,7,1,4,171,-5.2161
1983,7,1,5,194,-3.2693
1983,7,2,1,100,-4.8868
1983,7,2,2,57,-3.2307
1983,7,2,3,53,-5.6308
1983,7,2,4,49,-2.7337
1983,7,2,5,30,-5.5894
1983,7,3,1,76,-4.5919
1983,7,3,2,72,-3.0528
1983,7,3,3,65,-4.1226
1983,7,3,4,61,-3.7055
1983,7,3,5,54,-0.9787
1983,8,1,1,209,-6.2741
1983,8,1,2,169,-6.4514
1983,8,1,3,117,-5.3071
1983,8,1,4,171,-3.9484
1983,8,1,5,193,-4.0136
1983,8,2,1,100,-5.2175
1983,8,2,2,57,-2.3378
1983,8,2,3,53,-1.7188
1983,8,2,4,49,-5.3460
1983,8,2,5,30,-1.9267
1983,8,3,1,76,3.6319
1983,8,3,2,72,4.4601
1983,8,3,3,65,0.9395
1983,8,3,4,61,0.0305
1983,8,3,5,54,0.7714
1983,9,1,1,209,-0.9395
1983,9,1,2,169,0.0099
1983,9,1,3,115,-0.8623
1983,9,1,4,170,-1.1652
1983,9,1,5,191,-0.6382
1983,9,2,1,99,2.2633
1983,9,2,2,57,2.6292
1983,9,2,3,52,2.8252
1983,9,2,4,48,3.9114
1983,9,2,5,30,3.4804
1983,9,3,1,76,-0.1415
1983,9,3,2,72,-1.3400
1983,9,3,3,65,4.3254
1983,9,3,4,61,1.7605
1983,9,3,5,54,2.9176
1983,10,1,1,207,-9.1078
1983,10,1,2,167,-9.8826
1983,10,1,3,114,-6.4831
1983,10,1,4,170,-7.8757
1983,10,1,5,190,-9.3009
1983,10,2,1,99,-8.6960
1983,10,2,2,56,-7.2530
1983,10,2,3,52,-8.1678
1983,10,2,4,48,-6.5357
1983,10,2,5,30,-8.1900
1983,10,3,1,75,-3.7807
1983,10,3,2,72,-0.4667
1983,10,3,3,65,-1.7103
1983,10,3,4,61,-3.5034
1983,10,3,5,54,-0.9270
1983,11,1,1,207,3.0105
1983,11,1,2,165,3.3223
1983,11,1,3,114,6.8111
1983,11,1,4,170,4.9814
1983,11,1,5,190,5.0240
1983,11,2,1,99,5.6581
1983,11,2,2,55,4.4002
1983,11,2,3,52,5.4382
1983,11,2,4,48,10.0654
1983,11,2,5,30,5.3152
1983,11,3,1,75,3.7067
1983,11,3,2,72,1.3230
1983,11,3,3,65,0.6785
1983,11,3,4,61,5.6718
1983,11,3,5,54,2.9117
1983,12,1,1,205,-2.0440
1983,12,1,2,166,-2.6084
1983,12,1,3,114,-2.6125
1983,12,1,4,167,-2.6300
1983,12,1,5,189,-1.0161
1983,12,2,1,98,-2.7167
1983,12,2,2,55,-1.0184
1983,12,2,3,52,-2.1558
1983,12,2,4,48,-0.6212
1983,12,2,5,30,-2.1785
1983,12,3,1,75,-1.1477
1983,12,3,2,72,-1.3477
1983,12,3,3,65,0.6578
1983,12,3,4,61,-0.5335
1983,12,3,5,54,-0.3388
1984,1,1,1,203,-0.1559
1984,1,1,2,167,-0.9318
1984,1,1,3,114,-0.8738
1984,1,1,4,167,-2.5485
1984,1,1,5,188,-0.0710
1984,1,2,1,98,-3.3590
1984,1,2,2,55,-4.5017
1984,1,2,3,52,-5.5686
1984,1,2,4,48,-3.3435
1984,1,2,5,30,-2.0632
1984,1,3,1,75,3.1958
1984,1,3,2,72,3.9810
1984,1,3,3,65,-4.7936
1984,1,3,4,61,-3.4575
1984,1,3,5,54,-4.0665
1984,2,1,1,203,-7.1719
1984,2,1,2,165,-6.5452
1984,2,1,3,114,-8.1255
1984,2,1,4,166,-6.9547
1984,2,1,5,185,-9.1060
1984,2,2,1,98,-6.7316
1984,2,2,2,55,-4.7635
1984,2,2,3,52,-7.5798
1984,2,2,4,48,-7.1912
1984,2,2,5,30,-7.4222
1984,2,3,1,75,-2.8081
1984,2,3,2,72,1.0089
1984,2,3,3,65,-4.3411
1984,2,3,4,61,-5.7820
1984,2,3,5,54,-6.5083
1984,3,1,1,202,-0.8017
1984,3,1,2,164,1.2085
1984,3,1,3,113,0.0520
1984,3,1,4,166,2.4061
1984,3,1,5,183,2.3658
1984,3,2,1,96,-0.7285
1984,3,2,2,54,2.1835
1984,3,2,3,51,0.0751
1984,3,2,4,46,2.2553
1984,3,2,5,30,1.4410
1984,3,3,1,75,0.0531
1984,3,3,2,72,-0.1610
1984,3,3,3,65,3.3202
1984,3,3,4,60,1.6293
1984,3,3,5,54,1.2543
1984,4,1,1,201,-2.5004
1984,4,1,2,164,-3.3676
1984,4,1,3,112,-1.4641
1984,4,1,4,166,-1.7826
1984,4,1,5,184,-0.3968
1984,4,2,1,96,-0.5326
1984,4,2,2,54,1.1105
1984,4,2,3,51,0.7473
1984,4,2,4,46,-0.1515
1984,4,2,5,30,0.8145
1984,4,3,1,75,0.0445
1984,4,3,2,72,3.9999
1984,4,3,3,65,0.1473
1984,4,3,4,60,0.6924
1984,4,3,5,54,1.0221
1984,5,1,1,200,-4.8878
1984,5,1,2,164,-5.9900
1984,5,1,3,112,-5.2256
1984,5,1,4,164,-6.6644
1984,5,1,5,183,-6.3131
1984,5,2,1,96,-6.3377
1984,5,2,2,53,-7.7022
1984,5,2,3,51,-8.0937
1984,5,2,4,45,-6.0197
1984,5,2,5,30,-6.5814
1984,5,3,1,75,-3.9900
1984,5,3,2,72,-4.8262
1984,5,3,3,65,-5.0344
1984,5,3,4,60,-6.6616
1984,5,3,5,54,-6.1685
1984,6,1,1,199,2.9209
1984,6,1,2,164,2.1126
1984,6,1,3,111,3.2662
1984,6,1,4,163,3.4536
1984,6,1,5,181,3.9403
1984,6,2,1,96,3.8414
1984,6,2,2,53,4.9879
1984,6,2,3,51,2.4265
1984,6,2,4,45,0.9415
1984,6,2,5,30,4.0609
1984,6,3,1,75,2.9970
1984,6,3,2,72,1.7123
1984,6,3,3,65,1.2001
1984,6,3,4,60,2.9000
1984,6,3,5,54,2.1493
1984,7,1,1,271,-7.0564
1984,7,1,2,197,-6.4812
1984,7,1,3,168,-7.0120
1984,7,1,4,171,-5.6388
1984,7,1,5,223,-6.9460
1984,7,2,1,85,-8.0564
1984,7,2,2,69,-4.1849
1984,7,2,3,49,-6.1704
1984,7,2,4,42,-5.7619
1984,7,2,5,32,-7.2024
1984,7,3,1,72,-4.2065
1984,7,3,2,74,-4.3179
1984,7,3,3,66,0.2560
1984,7,3,4,61,-0.8859
1984,7,3,5,58,-1.3488
1984,8,1,1,269,11.4339
1984,8,1,2,197,11.1571
1984,8,1,3,168,11.4246
1984,8,1,4,171,11.2148
1984,8,1,5,223,12.3513
1984,8,2,1,85,16.0090
1984,8,2,2,69,14.0533
1984,8,2,3,49,14.6280
1984,8,2,4,41,15.9544
1984,8,2,5,32,12.4147
1984,8,3,1,72,13.1347
1984,8,3,2,74,11.6326
1984,8,3,3,66,11.8021
1984,8,3,4,61,10.6722
1984,8,3,5,58,12.4559
1984,9,1,1,269,-3.2261
1984,9,1,2,196,-1.9711
1984,9,1,3,168,-2.4594
1984,9,1,4,171,-2.3753
1984,9,1,5,223,-1.8741
1984,9,2,1,85,-3.5362
1984,9,2,2,68,-4.2947
1984,9,2,3,49,-5.3442
1984,9,2,4,41,-3.2247
1984,9,2,5,32,-2.6282
1984,9,3,1,72,0.7484
1984,9,3,2,74,0.9309
1984,9,3,3,66,-2.1135
1984,9,3,4,61,-3.9591
1984,9,3,5,58,-1.4901
1984,10,1,1,265,-3.2279
1984,10,1,2,196,-6.8329
1984,10,1,3,167,-3.4971
1984,10,1,4,167,-2.8257
1984,10,1,5,221,-2.8777
1984,10,2,1,85,-3.3730
1984,10,2,2,68,-3.0663
1984,10,2,3,49,-1.2051
1984,10,2,4,41,-1.8167
1984,10,2,5,31,-3.0412
1984,10,3,1,72,-1.7789
1984,10,3,2,74,-2.0050
1984,10,3,3,66,1.5008
1984,10,3,4,61,0.0504
1984,10,3,5,57,2.5201
1984,11,1,1,263,-3.2231
1984,11,1,2,194,-6.7716
1984,11,1,3,166,-3.4222
1984,11,1,4,166,-5.2001
1984,11,1,5,218,-3.3466
1984,11,2,1,85,-3.3606
1984,11,2,2,69,-2.3010
1984,11,2,3,49,-2.3236
1984,11,2,4,41,-0.7313
1984,11,2,5,31,-6.5060
1984,11,3,1,72,-3.0582
1984,11,3,2,74,-0.3550
1984,11,3,3,66,-1.8799
1984,11,3,4,61,-0.9874
1984,11,3,5,57,-2.2421
1984,12,1,1,257,-0.9158
1984,12,1,2,194,0.9809
1984,12,1,3,165,-0.7578
1984,12,1,4,165,1.8158
1984,12,1,5,216,-0.2866
1984,12,2,1,84,2.4805
1984,12,2,2,69,2.8241
1984,12,2,3,49,4.1003
1984,12,2,4,41,1.8504
1984,12,2,5,31,2.6633
1984,12,3,1,71,0.9275
1984,12,3,2,73,1.5979
1984,12,3,3,65,2.1827
1984,12,3,4,61,2.2673
1984,12,3,5,57,4.6241
1985,1,1,1,257,15.6320
1985,1,1,2,195,16.5574
1985,1,1,3,165,15.1744
1985,1,1,4,164,13.7746
1985,1,1,5,214,16.6569
1985,1,2,1,84,15.5859
1985,1,2,2,69,12.1762
1985,1,2,3,49,14.5169
1985,1,2,4,41,13.6211
1985,1,2,5,31,14.4861
1985,1,3,1,70,8.2912
1985,1,3,2,73,6.5791
1985,1,3,3,65,9.4632
1985,1,3,4,61,8.2327
1985,1,3,5,57,8.1000
1985,2,1,1,255,3.3914
1985,2,1,2,194,4.3743
1985,2,1,3,165,1.8309
1985,2,1,4,164,4.6025
1985,2,1,5,209,5.5662
1985,2,2,1,84,2.5578
1985,2,2,2,69,3.3833
1985,2,2,3,49,3.5999
1985,2,2,4,40,-0.0040
1985,2,2,5,31,2.9706
1985,2,3,1,69,3.8391
1985,2,3,2,73,2.8713
1985,2,3,3,65,-0.5362
1985,2,3,4,61,0.1487
1985,2,3,5,57,0.2838
1985,3,1,1,253,-2.1108
1985,3,1,2,192,-3.7984
1985,3,1,3,163,-2.8800
1985,3,1,4,164,-2.6756
1985,3,1,5,209,-4.9378
1985,3,2,1,84,-3.9003
1985,3,2,2,69,-4.5236
1985,3,2,3,48,-6.7142
1985,3,2,4,38,-6.1132
1985,3,2,5,30,-5.4675
1985,3,3,1,69,0.7061
1985,3,3,2,73,-0.1424
1985,3,3,3,64,-3.5588
1985,3,3,4,61,-1.6250
1985,3,3,5,57,-2.9157
1985,4,1,1,254,-2.1677
1985,4,1,2,190,-1.4546
1985,4,1,3,162,-2.1126
1985,4,1,4,162,-3.1964
1985,4,1,5,207,-1.0531
1985,4,2,1,84,-4.6761
1985,4,2,2,69,-3.5974
1985,4,2,3,48,-2.6694
1985,4,2,4,38,-3.7947
1985,4,2,5,30,-4.9414
1985,4,3,1,68,0.7118
1985,4,3,2,73,-0.1656
1985,4,3,3,64,-1.5275
1985,4,3,4,60,-1.5129
1985,4,3,5,57,-2.3027
1985,5,1,1,253,3.5874
1985,5,1,2,189,2.3538
1985,5,1,3,163,3.1789
1985,5,1,4,159,2.4670
1985,5,1,5,203,-0.0057
1985,5,2,1,84,4.5027
1985,5,2,2,69,4.0084
1985,5,2,3,48,4.1944
1985,5,2,4,38,1.6533
1985,5,2,5,30,3.0553
1985,5,3,1,68,3.9941
1985,5,3,2,73,5.4005
1985,5,3,3,64,3.6120
1985,5,3,4,60,7.5639
1985,5,3,5,57,7.6390
1985,6,1,1,250,1.1065
1985,6,1,2,188,0.3494
1985,6,1,3,163,-0.6946
1985,6,1,4,158,-0.6801
1985,6,1,5,202,-2.4409
1985,6,2,1,82,-0.7985
1985,6,2,2,69,0.8654
1985,6,2,3,46,0.5701
1985,6,2,4,38,-0.4382
1985,6,2,5,30,0.9144
1985,6,3,1,68,0.9922
1985,6,3,2,73,1.4306
1985,6,3,3,64,0.1225
1985,6,3,4,59,2.7177
1985,6,3,5,57,0.8216
1985,7,1,1,235,2.6550
1985,7,1,2,171,2.7301
1985,7,1,3,210,3.0483
1985,7,1,4,193,4.3909
1985,7,1,5,356,4.1312
1985,7,2,1,82,3.1904
1985,7,2,2,57,4.4975
1985,7,2,3,58,4.1105
1985,7,2,4,51,4.2615
1985,7,2,5,35,3.3349
1985,7,3,1,54,-0.4805
1985,7,3,2,73,-0.4467
1985,7,3,3,61,3.6446
1985,7,3,4,57,2.3560
1985,7,3,5,52,1.2777
1985,8,1,1,233,0.6074
1985,8,1,2,170,-2.3799
1985,8,1,3,209,-0.2440
1985,8,1,4,189,-2.0187
1985,8,1,5,351,-1.1682
1985,8,2,1,82,-1.4774
1985,8,2,2,57,-3.2480
1985,8,2,3,58,-2.4921
1985,8,2,4,51,-1.1307
1985,8,2,5,35,-3.7586
1985,8,3,1,54,0.7947
1985,8,3,2,73,-0.4070
1985,8,3,3,61,-1.9841
1985,8,3,4,57,-0.5684
1985,8,3,5,52,-1.1675
1985,9,1,1,229,-5.5499
1985,9,1,2,169,-7.1764
1985,9,1,3,206,-8.3293
1985,9,1,4,187,-4.9272
1985,9,1,5,348,-6.6878
1985,9,2,1,82,-5.2776
1985,9,2,2,57,-6.6237
1985,9,2,3,58,-7.0914
1985,9,2,4,50,-6.4427
1985,9,2,5,35,-10.0614
1985,9,3,1,54,-1.5336
1985,9,3,2,72,-2.3984
1985,9,3,3,61,-2.2495
1985,9,3,4,56,-3.2218
1985,9,3,5,52,-2.4758
1985,10,1,1,226,0.7794
1985,10,1,2,169,1.5298
1985,10,1,3,206,1.5779
1985,10,1,4,187,2.9381
1985,10,1,5,343,3.3496
1985,10,2,1,82,4.0582
1985,10,2,2,57,3.7129
1985,10,2,3,58,1.5971
1985,10,2,4,50,2.0385
1985,10,2,5,35,3.2349
1985,10,3,1,53,4.6452
1985,10,3,2,72,4.3068
1985,10,3,3,61,4.0695
1985,10,3,4,55,2.9459
1985,10,3,5,51,2.1037
1985,11,1,1,223,3.9590
1985,11,1,2,169,4.6162
1985,11,1,3,202,5.5852
1985,11,1,4,185,7.9699
1985,11,1,5,340,7.9305
1985,11,2,1,81,8.6257
1985,11,2,2,57,10.6092
1985,11,2,3,58,9.1783
1985,11,2,4,49,10.7245
1985,11,2,5,35,6.0584
1985,11,3,1,53,5.8253
1985,11,3,2,72,3.4050
1985,11,3,3,60,8.6925
1985,11,3,4,54,9.9596
