year,month,rank_ME,rank_RCA,nstocks,ret_vw
2004,2,1,4,114,-0.4876
2004,2,1,5,707,-3.2343
2004,2,2,1,31,3.3444
2004,2,2,2,45,2.4810
2004,2,2,3,47,2.4664
2004,2,2,4,67,-2.5994
2004,2,2,5,206,-3.1508
2004,2,3,1,51,1.6435
2004,2,3,2,49,2.5017
2004,2,3,3,51,2.0721
2004,2,3,4,80,-0.6062
2004,2,3,5,161,-1.0535
2004,3,1,1,71,-2.5358
2004,3,1,2,88,3.8595
2004,3,1,3,79,-0.4885
2004,3,1,4,113,-1.9192
2004,3,1,5,700,-3.6423
2004,3,2,1,31,0.0351
2004,3,2,2,45,-0.8736
2004,3,2,3,47,-1.2231
2004,3,2,4,67,-0.0558
2004,3,2,5,205,0.1293
2004,3,3,1,51,-2.4901
2004,3,3,2,49,-0.6612
2004,3,3,3,51,1.2897
2004,3,3,4,80,-1.0708
2004,3,3,5,161,-4.0006
2004,4,1,1,70,-5.5741
2004,4,1,2,87,-1.2359
2004,4,1,3,79,0.0509
2004,4,1,4,113,-3.8181
2004,4,1,5,692,-8.4699
2004,4,2,1,31,-1.7286
2004,4,2,2,45,-2.1654
2004,4,2,3,47,-1.6822
2004,4,2,4,67,-6.5185
2004,4,2,5,205,-6.9005
2004,4,3,1,51,0.2948
2004,4,3,2,48,1.1312
2004,4,3,3,51,3.2744
2004,4,3,4,80,-1.1036
2004,4,3,5,160,-1.1266
2004,5,1,1,68,3.3561
2004,5,1,2,87,-1.8354
2004,5,1,3,79,-0.0621
2004,5,1,4,113,0.4929
2004,5,1,5,688,-1.3326
2004,5,2,1,31,-1.1220
2004,5,2,2,45,1.2709
2004,5,2,3,47,-0.1391
2004,5,2,4,67,4.4124
2004,5,2,5,204,3.1137
2004,5,3,1,51,1.6962
2004,5,3,2,48,-3.2479
2004,5,3,3,51,1.3582
2004,5,3,4,79,2.7292
2004,5,3,5,160,2.5483
2004,6,1,1,68,6.9201
2004,6,1,2,86,8.6600
2004,6,1,3,79,7.3128
2004,6,1,4,113,2.1496
2004,6,1,5,684,0.7277
2004,6,2,1,30,7.2024
2004,6,2,2,45,10.0940
2004,6,2,3,47,6.1073
2004,6,2,4,66,3.4954
2004,6,2,5,204,1.8331
2004,6,3,1,51,4.3267
2004,6,3,2,48,3.5057
2004,6,3,3,51,3.6199
2004,6,3,4,79,3.1553
2004,6,3,5,160,1.2471
2004,7,1,1,71,-4.4293
2004,7,1,2,77,-5.7497
2004,7,1,3,87,-6.3083
2004,7,1,4,137,-11.4231
2004,7,1,5,714,-15.2067
2004,7,2,1,30,-3.7079
2004,7,2,2,45,-5.0304
2004,7,2,3,49,-6.3375
2004,7,2,4,59,-11.3809
2004,7,2,5,182,-14.3737
2004,7,3,1,57,0.3258
2004,7,3,2,43,-4.9651
2004,7,3,3,57,-5.3319
2004,7,3,4,86,-5.0880
2004,7,3,5,150,-6.8178
2004,8,1,1,71,-3.9736
2004,8,1,2,75,-0.8253
2004,8,1,3,86,0.0864
2004,8,1,4,137,-1.4091
2004,8,1,5,707,-1.4305
2004,8,2,1,30,1.2066
2004,8,2,2,44,-2.1508
2004,8,2,3,49,0.4356
2004,8,2,4,59,-1.9465
2004,8,2,5,181,-4.7580
2004,8,3,1,57,-0.6747
2004,8,3,2,43,0.3521
2004,8,3,3,57,1.2160
2004,8,3,4,86,-1.1422
2004,8,3,5,150,-1.7569
2004,9,1,1,71,3.4236
2004,9,1,2,76,4.7443
2004,9,1,3,85,3.7643
2004,9,1,4,137,3.7220
2004,9,1,5,702,4.2588
2004,9,2,1,30,9.7599
2004,9,2,2,44,6.4096
2004,9,2,3,48,5.0671
2004,9,2,4,58,5.9979
2004,9,2,5,181,6.2327
2004,9,3,1,57,4.3540
2004,9,3,2,42,1.3922
2004,9,3,3,57,2.9874
2004,9,3,4,86,2.2557
2004,9,3,5,149,-0.2260
2004,10,1,1,71,-1.3523
2004,10,1,2,76,-1.8659
2004,10,1,3,85,-1.9761
2004,10,1,4,137,3.9967
2004,10,1,5,697,0.7688
2004,10,2,1,30,-0.7084
2004,10,2,2,44,0.2779
2004,10,2,3,48,-0.5636
2004,10,2,4,58,1.9461
2004,10,2,5,182,3.6220
2004,10,3,1,57,1.6270
2004,10,3,2,42,0.2197
2004,10,3,3,57,0.1692
2004,10,3,4,86,0.3330
2004,10,3,5,149,1.7929
2004,11,1,1,70,9.5095
2004,11,1,2,76,11.2556
2004,11,1,3,84,9.6162
2004,11,1,4,137,8.3378
2004,11,1,5,696,9.3792
2004,11,2,1,30,12.7954
2004,11,2,2,44,12.1493
2004,11,2,3,48,8.4752
2004,11,2,4,58,10.4317
2004,11,2,5,181,7.5962
2004,11,3,1,57,5.0339
2004,11,3,2,42,8.7824
2004,11,3,3,57,9.3110
2004,11,3,4,86,5.0842
2004,11,3,5,149,2.2122
2004,12,1,1,69,4.7015
2004,12,1,2,76,3.8829
2004,12,1,3,82,3.7517
2004,12,1,4,135,6.4185
2004,12,1,5,690,7.0106
2004,12,2,1,30,3.1639
2004,12,2,2,43,1.9632
2004,12,2,3,48,2.4662
2004,12,2,4,58,3.9951
2004,12,2,5,180,3.5473
2004,12,3,1,57,1.9847
2004,12,3,2,42,2.7604
2004,12,3,3,57,2.8829
2004,12,3,4,86,4.0505
2004,12,3,5,149,4.0662
2005,1,1,1,67,-5.3139
2005,1,1,2,75,-4.1033
2005,1,1,3,82,-5.8186
2005,1,1,4,134,-6.3503
2005,1,1,5,687,-7.1019
2005,1,2,1,30,-4.1140
2005,1,2,2,42,-2.9069
2005,1,2,3,48,-5.0309
2005,1,2,4,57,-4.6426
2005,1,2,5,178,-8.0676
2005,1,3,1,57,-0.8473
2005,1,3,2,42,-0.3924
2005,1,3,3,57,-4.3673
2005,1,3,4,86,-3.9188
2005,1,3,5,148,-4.7370
2005,2,1,1,67,3.6854
2005,2,1,2,75,1.2708
2005,2,1,3,80,1.7345
2005,2,1,4,134,-1.2652
2005,2,1,5,683,-2.7238
2005,2,2,1,30,2.2283
2005,2,2,2,42,3.6162
2005,2,2,3,47,0.7573
2005,2,2,4,57,3.1598
2005,2,2,5,178,-0.3022
2005,2,3,1,57,8.0451
2005,2,3,2,42,2.6245
2005,2,3,3,57,1.5920
2005,2,3,4,86,0.9759
2005,2,3,5,147,1.9522
2005,3,1,1,67,-3.6814
2005,3,1,2,75,-0.2797
2005,3,1,3,80,-2.7321
2005,3,1,4,133,-3.4858
2005,3,1,5,679,-7.5629
2005,3,2,1,30,-0.6715
2005,3,2,2,41,-2.2150
2005,3,2,3,47,-2.4134
2005,3,2,4,57,-3.0941
2005,3,2,5,178,-4.9007
2005,3,3,1,57,-2.1391
2005,3,3,2,42,-0.8703
2005,3,3,3,57,-3.6541
2005,3,3,4,86,-0.4429
2005,3,3,5,147,-1.5068
2005,4,1,1,67,-6.4294
2005,4,1,2,74,-6.5593
2005,4,1,3,79,-6.9974
2005,4,1,4,133,-7.3098
2005,4,1,5,677,-6.7630
2005,4,2,1,30,-7.4975
2005,4,2,2,41,-6.0191
2005,4,2,3,46,-5.9415
2005,4,2,4,57,-6.3738
2005,4,2,5,178,-6.9079
2005,4,3,1,57,-3.8028
2005,4,3,2,42,-1.7363
2005,4,3,3,57,-6.2432
2005,4,3,4,85,-3.7488
2005,4,3,5,147,0.6205
2005,5,1,1,67,6.5397
2005,5,1,2,74,5.1818
2005,5,1,3,79,4.6909
2005,5,1,4,130,6.4245
2005,5,1,5,672,7.6271
2005,5,2,1,30,4.7413
2005,5,2,2,41,5.3543
2005,5,2,3,46,7.5362
2005,5,2,4,57,8.0021
2005,5,2,5,177,9.6542
2005,5,3,1,56,1.3175
2005,5,3,2,42,3.3287
2005,5,3,3,57,5.8568
2005,5,3,4,85,4.0357
2005,5,3,5,147,4.9228
2005,6,1,1,66,5.0167
2005,6,1,2,73,5.3794
2005,6,1,3,77,3.4307
2005,6,1,4,129,3.9941
2005,6,1,5,664,3.6783
2005,6,2,1,30,-0.0720
2005,6,2,2,41,2.2873
2005,6,2,3,46,0.4286
2005,6,2,4,55,1.5330
2005,6,2,5,175,3.2479
2005,6,3,1,56,-0.1069
2005,6,3,2,42,-0.8169
2005,6,3,3,57,-0.9471
2005,6,3,4,85,-1.8005
2005,6,3,5,146,-1.9070
2005,7,1,1,81,9.1726
2005,7,1,2,103,6.7101
2005,7,1,3,91,6.8595
2005,7,1,4,164,5.8878
2005,7,1,5,763,8.8655
2005,7,2,1,32,7.9917
2005,7,2,2,32,6.1895
2005,7,2,3,49,6.6030
2005,7,2,4,60,8.6021
2005,7,2,5,150,9.1376
2005,7,3,1,58,2.8799
2005,7,3,2,50,3.8558
2005,7,3,3,52,6.5920
2005,7,3,4,81,4.6369
2005,7,3,5,130,4.9767
2005,8,1,1,81,-5.5410
2005,8,1,2,102,-2.9411
2005,8,1,3,91,-3.5923
2005,8,1,4,164,-3.0847
2005,8,1,5,754,-0.5316
2005,8,2,1,32,-3.2847
2005,8,2,2,32,-3.6404
2005,8,2,3,48,0.1808
2005,8,2,4,59,-0.8596
2005,8,2,5,147,-0.9326
2005,8,3,1,58,0.9572
2005,8,3,2,50,1.0481
2005,8,3,3,52,-3.2597
2005,8,3,4,79,-0.2917
2005,8,3,5,129,-0.1877
2005,9,1,1,79,-3.6598
2005,9,1,2,102,0.3926
2005,9,1,3,91,-1.6559
2005,9,1,4,164,1.0745
2005,9,1,5,747,1.7088
2005,9,2,1,32,2.1526
2005,9,2,2,32,0.5931
2005,9,2,3,47,-1.2347
2005,9,2,4,59,0.2756
2005,9,2,5,146,0.9250
2005,9,3,1,58,3.2013
2005,9,3,2,49,0.6555
2005,9,3,3,52,-0.6653
2005,9,3,4,78,2.2743
2005,9,3,5,129,-1.0813
2005,10,1,1,79,-4.6251
2005,10,1,2,102,-3.1976
2005,10,1,3,89,-1.3112
2005,10,1,4,161,-3.7489
2005,10,1,5,742,-4.0459
2005,10,2,1,32,-4.5863
2005,10,2,2,32,-1.4430
2005,10,2,3,47,-3.7267
2005,10,2,4,59,-3.0880
2005,10,2,5,144,-5.4758
2005,10,3,1,58,-5.4221
2005,10,3,2,49,-1.5477
2005,10,3,3,52,-2.4539
2005,10,3,4,78,-0.6293
2005,10,3,5,127,-2.7176
2005,11,1,1,78,4.2986
2005,11,1,2,102,4.8605
2005,11,1,3,88,4.0247
2005,11,1,4,159,5.3545
2005,11,1,5,732,5.6966
2005,11,2,1,32,6.1535
2005,11,2,2,32,3.2113
2005,11,2,3,47,4.5585
2005,11,2,4,59,6.1230
2005,11,2,5,144,6.5064
2005,11,3,1,58,3.3781
2005,11,3,2,49,1.3195
2005,11,3,3,51,3.5040
2005,11,3,4,78,4.5575
2005,11,3,5,127,4.5162
2005,12,1,1,78,0.5818
2005,12,1,2,102,2.1583
2005,12,1,3,88,0.6629
2005,12,1,4,159,-0.3807
2005,12,1,5,724,-0.5235
2005,12,2,1,32,0.5385
2005,12,2,2,32,-0.4230
2005,12,2,3,47,-0.5936
2005,12,2,4,58,-1.0621
2005,12,2,5,142,0.2957
2005,12,3,1,58,-0.9165
2005,12,3,2,48,1.5278
2005,12,3,3,51,0.2841
2005,12,3,4,78,-0.3782
2005,12,3,5,127,0.0365
2006,1,1,1,77,12.0095
2006,1,1,2,102,11.2455
2006,1,1,3,86,8.7829
2006,1,1,4,159,8.1891
2006,1,1,5,716,13.0535
2006,1,2,1,32,10.9698
2006,1,2,2,32,10.0951
2006,1,2,3,46,10.9635
2006,1,2,4,58,9.7329
2006,1,2,5,142,10.0207
2006,1,3,1,56,4.1142
2006,1,3,2,48,2.6786
2006,1,3,3,51,3.3088
2006,1,3,4,78,2.4801
2006,1,3,5,126,2.6765
2006,2,1,1,77,1.3665
2006,2,1,2,101,0.3751
2006,2,1,3,86,-1.9029
2006,2,1,4,157,-1.6629
2006,2,1,5,704,1.7154
2006,2,2,1,32,0.9960
2006,2,2,2,32,1.8602
2006,2,2,3,46,-0.3989
2006,2,2,4,58,-2.9808
2006,2,2,5,141,0.1763
2006,2,3,1,56,-1.8693
2006,2,3,2,48,-0.9188
2006,2,3,3,51,0.3018
2006,2,3,4,76,0.1053
2006,2,3,5,126,0.0371
2006,3,1,1,77,5.1628
2006,3,1,2,100,4.2688
2006,3,1,3,85,4.7538
2006,3,1,4,156,3.4160
2006,3,1,5,695,5.6533
2006,3,2,1,31,7.2258
2006,3,2,2,32,3.8774
2006,3,2,3,46,5.6534
2006,3,2,4,58,5.4197
2006,3,2,5,140,1.8367
2006,3,3,1,56,3.7748
2006,3,3,2,48,2.9972
2006,3,3,3,50,0.8666
2006,3,3,4,76,1.8936
2006,3,3,5,124,0.5084
2006,4,1,1,77,2.2467
2006,4,1,2,98,0.1613
2006,4,1,3,85,1.2686
2006,4,1,4,155,-1.4357
2006,4,1,5,690,-3.0784
2006,4,2,1,31,5.1450
2006,4,2,2,32,4.8127
2006,4,2,3,46,2.5587
2006,4,2,4,57,-0.9487
2006,4,2,5,140,-0.7243
2006,4,3,1,56,2.6480
2006,4,3,2,48,2.4495
2006,4,3,3,50,-0.4158
2006,4,3,4,74,1.7305
2006,4,3,5,124,-1.1804
2006,5,1,1,77,-2.4852
2006,5,1,2,97,-9.1396
2006,5,1,3,84,-8.5960
2006,5,1,4,153,-8.3811
2006,5,1,5,684,-8.9302
2006,5,2,1,31,-2.8051
2006,5,2,2,32,-7.1744
2006,5,2,3,46,-5.4865
2006,5,2,4,57,-6.8536
2006,5,2,5,139,-9.9679
2006,5,3,1,56,-2.0155
2006,5,3,2,48,-1.3765
2006,5,3,3,50,-1.2595
2006,5,3,4,74,-3.9435
2006,5,3,5,122,-4.9506
2006,6,1,1,77,-2.1270
2006,6,1,2,96,1.5484
2006,6,1,3,83,-1.5851
2006,6,1,4,151,-0.6059
2006,6,1,5,679,-2.4936
2006,6,2,1,31,-1.3503
2006,6,2,2,32,-2.4394
2006,6,2,3,45,-0.7169
2006,6,2,4,57,0.4088
2006,6,2,5,138,0.0062
2006,6,3,1,55,-0.2645
2006,6,3,2,47,1.0463
2006,6,3,3,50,-1.3717
2006,6,3,4,74,0.4290
2006,6,3,5,122,-1.0456
2006,7,1,1,82,-2.7132
2006,7,1,2,106,-2.2146
2006,7,1,3,88,-4.9756
2006,7,1,4,155,-5.5232
2006,7,1,5,688,-6.4848
2006,7,2,1,32,-7.1717
2006,7,2,2,32,-9.2853
2006,7,2,3,47,-2.5199
2006,7,2,4,64,-4.6401
2006,7,2,5,162,-4.2454
2006,7,3,1,52,3.1899
2006,7,3,2,52,1.2767
2006,7,3,3,55,-5.7130
2006,7,3,4,74,-2.0896
2006,7,3,5,124,0.7059
2006,8,1,1,82,2.6973
2006,8,1,2,106,4.2276
2006,8,1,3,87,2.5895
2006,8,1,4,154,5.0273
2006,8,1,5,684,5.1761
2006,8,2,1,32,4.1896
2006,8,2,2,32,3.3992
2006,8,2,3,46,3.4203
2006,8,2,4,63,1.2728
2006,8,2,5,160,6.5757
2006,8,3,1,52,0.4642
2006,8,3,2,52,2.0548
2006,8,3,3,55,2.7287
2006,8,3,4,74,4.7319
2006,8,3,5,124,5.2352
2006,9,1,1,82,2.8340
2006,9,1,2,106,0.4491
2006,9,1,3,86,2.8229
2006,9,1,4,152,0.1699
2006,9,1,5,681,-0.3220
2006,9,2,1,32,-0.3296
2006,9,2,2,32,-1.2833
2006,9,2,3,46,2.5515
2006,9,2,4,63,0.1624
2006,9,2,5,158,0.3814
2006,9,3,1,52,1.0687
2006,9,3,2,52,-0.9716
2006,9,3,3,55,0.9759
2006,9,3,4,73,3.1982
2006,9,3,5,124,3.2456
2006,10,1,1,82,4.8401
2006,10,1,2,106,10.3179
2006,10,1,3,86,3.8472
2006,10,1,4,150,6.0806
2006,10,1,5,679,6.2008
2006,10,2,1,32,9.5252
2006,10,2,2,31,3.1390
2006,10,2,3,46,7.8349
2006,10,2,4,63,5.3874
2006,10,2,5,158,5.3405
2006,10,3,1,52,4.4108
2006,10,3,2,52,3.6255
2006,10,3,3,55,3.9482
2006,10,3,4,73,4.0267
2006,10,3,5,123,2.7060
2006,11,1,1,80,1.4217
2006,11,1,2,104,3.8719
2006,11,1,3,86,0.6288
2006,11,1,4,148,1.7629
2006,11,1,5,676,3.2564
2006,11,2,1,32,5.8022
2006,11,2,2,31,6.8834
2006,11,2,3,46,3.6033
2006,11,2,4,63,2.8622
2006,11,2,5,156,2.1490
2006,11,3,1,52,4.2940
2006,11,3,2,52,2.8904
2006,11,3,3,55,3.4121
2006,11,3,4,73,2.5850
2006,11,3,5,122,1.3364
2006,12,1,1,79,4.0007
2006,12,1,2,103,2.0997
2006,12,1,3,86,2.6644
2006,12,1,4,148,1.3885
2006,12,1,5,672,0.4109
2006,12,2,1,32,1.4655
2006,12,2,2,31,0.0831
2006,12,2,3,46,1.8840
2006,12,2,4,61,-0.2622
2006,12,2,5,154,-1.1605
2006,12,3,1,51,2.6825
2006,12,3,2,52,0.8555
2006,12,3,3,55,-1.0207
2006,12,3,4,73,-0.3836
2006,12,3,5,122,-0.3562
2007,1,1,1,77,2.4749
2007,1,1,2,103,1.8298
2007,1,1,3,84,1.7695
2007,1,1,4,146,2.1639
2007,1,1,5,663,1.9180
2007,1,2,1,32,2.3381
2007,1,2,2,31,1.7350
2007,1,2,3,46,2.1990
2007,1,2,4,61,3.1610
2007,1,2,5,153,1.2857
2007,1,3,1,51,-0.9898
2007,1,3,2,52,2.8659
2007,1,3,3,54,2.5689
2007,1,3,4,73,4.0600
2007,1,3,5,119,1.9128
2007,2,1,1,76,0.5103
2007,2,1,2,101,0.9461
2007,2,1,3,84,4.5792
2007,2,1,4,144,-1.0889
2007,2,1,5,652,-1.0607
2007,2,2,1,32,0.5496
2007,2,2,2,31,1.2516
2007,2,2,3,45,0.4312
2007,2,2,4,60,0.6048
2007,2,2,5,150,0.2702
2007,2,3,1,51,-1.9525
2007,2,3,2,52,-0.3982
2007,2,3,3,54,0.6220
2007,2,3,4,73,-2.2648
2007,2,3,5,117,-3.2104
2007,3,1,1,75,0.3414
2007,3,1,2,100,3.0546
2007,3,1,3,84,1.0377
2007,3,1,4,142,-1.0667
2007,3,1,5,649,1.2352
2007,3,2,1,31,1.0567
2007,3,2,2,31,3.4032
2007,3,2,3,45,2.4075
2007,3,2,4,60,0.5629
2007,3,2,5,148,1.4751
2007,3,3,1,51,3.6172
2007,3,3,2,52,2.6574
2007,3,3,3,54,1.8340
2007,3,3,4,72,1.5448
2007,3,3,5,117,-0.2840
2007,4,1,1,74,2.6913
2007,4,1,2,100,4.9788
2007,4,1,3,84,-1.1366
2007,4,1,4,141,2.2369
2007,4,1,5,644,3.3949
2007,4,2,1,31,4.5320
2007,4,2,2,31,4.8826
2007,4,2,3,45,3.5876
2007,4,2,4,60,4.2315
2007,4,2,5,148,1.9701
2007,4,3,1,50,3.6852
2007,4,3,2,52,3.0803
2007,4,3,3,54,4.1602
2007,4,3,4,72,3.9027
2007,4,3,5,117,7.1626
2007,5,1,1,74,4.1539
2007,5,1,2,98,4.8983
2007,5,1,3,82,7.7214
2007,5,1,4,139,2.5757
2007,5,1,5,639,0.2105
2007,5,2,1,31,3.6529
2007,5,2,2,31,4.3372
2007,5,2,3,45,4.9776
2007,5,2,4,59,5.6261
2007,5,2,5,147,2.7136
2007,5,3,1,50,4.9266
2007,5,3,2,51,4.0770
2007,5,3,3,54,4.9261
2007,5,3,4,72,5.0640
2007,5,3,5,116,1.9658
2007,6,1,1,73,0.0014
2007,6,1,2,98,3.9674
2007,6,1,3,81,0.3661
2007,6,1,4,139,3.2138
2007,6,1,5,631,-1.6924
2007,6,2,1,31,-1.4304
2007,6,2,2,30,1.5744
2007,6,2,3,44,0.1953
2007,6,2,4,58,0.3123
2007,6,2,5,145,-0.4742
2007,6,3,1,50,0.4278
2007,6,3,2,51,0.5795
2007,6,3,3,54,-0.2552
2007,6,3,4,72,-0.7976
2007,6,3,5,116,-1.3510
2007,7,1,1,87,-6.8488
2007,7,1,2,88,-5.3780
2007,7,1,3,92,-3.9481
2007,7,1,4,147,-3.6304
2007,7,1,5,667,-4.9272
2007,7,2,1,31,-3.3901
2007,7,2,2,51,-3.1529
2007,7,2,3,37,-0.6827
2007,7,2,4,57,-3.6773
2007,7,2,5,152,-2.9700
2007,7,3,1,52,-0.5591
2007,7,3,2,45,-2.6519
2007,7,3,3,54,-0.7204
2007,7,3,4,73,0.6346
2007,7,3,5,117,-1.9266
2007,8,1,1,87,-3.4953
2007,8,1,2,88,1.8835
2007,8,1,3,92,1.8043
2007,8,1,4,145,0.7171
2007,8,1,5,661,0.5148
2007,8,2,1,31,0.6724
2007,8,2,2,51,2.6725
2007,8,2,3,37,2.2389
2007,8,2,4,57,0.8826
2007,8,2,5,150,3.6449
2007,8,3,1,52,1.0585
2007,8,3,2,45,1.3474
2007,8,3,3,54,2.4390
2007,8,3,4,73,1.6654
2007,8,3,5,117,2.9880
2007,9,1,1,87,-0.2629
2007,9,1,2,88,1.3179
2007,9,1,3,91,4.1818
2007,9,1,4,145,2.1268
2007,9,1,5,653,2.7158
2007,9,2,1,31,4.2821
2007,9,2,2,51,1.4350
2007,9,2,3,36,2.1461
2007,9,2,4,56,0.8051
2007,9,2,5,148,4.0619
2007,9,3,1,52,6.0444
2007,9,3,2,43,3.9330
2007,9,3,3,54,4.8131
2007,9,3,4,73,5.7930
2007,9,3,5,117,3.8351
2007,10,1,1,87,0.3815
2007,10,1,2,87,1.1523
2007,10,1,3,91,2.8339
2007,10,1,4,143,1.5544
2007,10,1,5,647,3.2040
2007,10,2,1,31,2.5087
2007,10,2,2,51,4.5340
2007,10,2,3,36,1.9855
2007,10,2,4,56,3.3688
2007,10,2,5,146,4.9758
2007,10,3,1,52,0.1271
2007,10,3,2,43,0.9311
2007,10,3,3,54,2.4722
2007,10,3,4,72,5.3196
2007,10,3,5,116,3.5635
2007,11,1,1,87,-12.9104
2007,11,1,2,87,-7.0314
2007,11,1,3,90,-6.5183
2007,11,1,4,142,-11.0554
2007,11,1,5,643,-9.8480
2007,11,2,1,31,-9.3531
2007,11,2,2,51,-6.3993
2007,11,2,3,35,-8.5327
2007,11,2,4,55,-4.6331
2007,11,2,5,146,-6.1312
2007,11,3,1,52,-4.2692
2007,11,3,2,42,0.7318
2007,11,3,3,54,-1.5298
2007,11,3,4,71,-2.5854
2007,11,3,5,114,-4.8435
2007,12,1,1,87,0.9887
2007,12,1,2,85,2.5041
2007,12,1,3,90,2.5679
2007,12,1,4,142,0.9377
2007,12,1,5,637,-0.4873
2007,12,2,1,31,-1.0058
2007,12,2,2,50,-0.0505
2007,12,2,3,35,-2.5096
2007,12,2,4,54,1.0622
2007,12,2,5,144,2.0715
2007,12,3,1,51,3.0305
2007,12,3,2,42,-1.0932
2007,12,3,3,54,0.6396
2007,12,3,4,71,0.3658
2007,12,3,5,112,-1.1662
2008,1,1,1,87,-11.3518
2008,1,1,2,84,-8.7764
2008,1,1,3,86,-12.2828
2008,1,1,4,140,-11.4587
2008,1,1,5,633,-12.0271
2008,1,2,1,31,-7.5019
2008,1,2,2,49,-9.6315
2008,1,2,3,35,-8.9721
2008,1,2,4,53,-8.7285
2008,1,2,5,143,-11.4127
2008,1,3,1,50,-7.5149
2008,1,3,2,42,-5.8708
2008,1,3,3,54,-8.6766
2008,1,3,4,70,-11.3095
2008,1,3,5,112,-7.5397
2008,2,1,1,87,0.4796
2008,2,1,2,84,-2.0328
2008,2,1,3,85,0.3868
2008,2,1,4,139,-6.8120
2008,2,1,5,627,-4.2181
2008,2,2,1,31,-0.7238
2008,2,2,2,48,-1.3224
2008,2,2,3,35,-1.4130
2008,2,2,4,52,-4.8038
2008,2,2,5,142,-2.9588
2008,2,3,1,50,-0.8127
2008,2,3,2,42,0.1624
2008,2,3,3,54,0.9995
2008,2,3,4,70,-2.9447
2008,2,3,5,112,-2.5339
2008,3,1,1,87,-3.5417
2008,3,1,2,82,-3.7796
2008,3,1,3,85,3.9087
2008,3,1,4,137,-6.1299
2008,3,1,5,625,-3.4229
2008,3,2,1,30,0.9998
2008,3,2,2,48,0.9303
2008,3,2,3,35,-0.9499
2008,3,2,4,52,2.0264
2008,3,2,5,143,-1.2246
2008,3,3,1,50,1.2101
2008,3,3,2,42,0.6879
2008,3,3,3,54,1.7827
2008,3,3,4,70,-0.3001
2008,3,3,5,111,-0.2357
2008,4,1,1,87,2.3495
2008,4,1,2,81,-0.8514
2008,4,1,3,85,1.3427
2008,4,1,4,136,3.9675
2008,4,1,5,619,2.4357
2008,4,2,1,30,1.1428
2008,4,2,2,48,7.9701
2008,4,2,3,35,0.9462
2008,4,2,4,52,4.6718
2008,4,2,5,141,4.6400
2008,4,3,1,50,3.0293
2008,4,3,2,42,3.8713
2008,4,3,3,54,2.6572
2008,4,3,4,69,9.1531
2008,4,3,5,111,2.3919
2008,5,1,1,87,6.0717
2008,5,1,2,81,7.2727
2008,5,1,3,85,5.0861
2008,5,1,4,136,4.5312
2008,5,1,5,611,4.7629
2008,5,2,1,30,6.1451
2008,5,2,2,48,3.0879
2008,5,2,3,35,8.7755
2008,5,2,4,52,6.1517
2008,5,2,5,141,7.5786
2008,5,3,1,50,0.4753
2008,5,3,2,41,4.9289
2008,5,3,3,54,2.8513
2008,5,3,4,69,2.5592
2008,5,3,5,110,4.0500
2008,6,1,1,87,-8.2269
2008,6,1,2,81,-10.1013
2008,6,1,3,85,-11.3661
2008,6,1,4,135,-9.1748
2008,6,1,5,600,-7.9067
2008,6,2,1,30,-7.7864
2008,6,2,2,48,-8.7347
2008,6,2,3,34,-11.4805
2008,6,2,4,52,-8.2754
2008,6,2,5,140,-8.1455
2008,6,3,1,50,-6.5821
2008,6,3,2,41,-8.5564
2008,6,3,3,54,-8.1449
2008,6,3,4,69,-10.5398
2008,6,3,5,109,-6.2210
2008,7,1,1,85,-0.1337
2008,7,1,2,88,-0.4978
2008,7,1,3,97,0.9561
2008,7,1,4,136,5.6170
2008,7,1,5,645,5.7830
2008,7,2,1,49,1.3145
2008,7,2,2,51,2.2786
2008,7,2,3,41,9.1627
2008,7,2,4,68,1.5841
2008,7,2,5,153,3.6909
2008,7,3,1,48,-6.0879
2008,7,3,2,46,2.3735
2008,7,3,3,59,1.0442
2008,7,3,4,66,1.8328
2008,7,3,5,123,1.7535
2008,8,1,1,84,-0.9197
2008,8,1,2,87,5.0338
2008,8,1,3,97,4.8019
2008,8,1,4,136,1.3292
2008,8,1,5,641,0.5022
2008,8,2,1,49,2.8315
2008,8,2,2,51,4.5928
2008,8,2,3,41,4.9969
2008,8,2,4,68,5.8512
2008,8,2,5,151,4.5429
2008,8,3,1,48,1.0928
2008,8,3,2,46,1.4041
2008,8,3,3,59,1.8894
2008,8,3,4,66,2.1181
2008,8,3,5,123,2.2203
2008,9,1,1,84,-14.5115
2008,9,1,2,87,-10.5604
2008,9,1,3,96,-6.8237
2008,9,1,4,136,-9.3661
2008,9,1,5,628,-12.6628
2008,9,2,1,48,-12.0003
2008,9,2,2,51,-14.1713
2008,9,2,3,41,-6.2155
2008,9,2,4,68,-10.4217
2008,9,2,5,149,-11.0444
2008,9,3,1,48,-9.4152
2008,9,3,2,46,-7.9697
2008,9,3,3,58,-9.3867
2008,9,3,4,66,-12.3233
2008,9,3,5,123,-8.5825
2008,10,1,1,81,-28.5178
2008,10,1,2,87,-20.8473
2008,10,1,3,95,-19.2125
2008,10,1,4,135,-19.3317
2008,10,1,5,616,-22.9789
2008,10,2,1,48,-24.0599
2008,10,2,2,51,-26.8732
2008,10,2,3,41,-21.7076
2008,10,2,4,68,-25.1246
2008,10,2,5,149,-19.3384
2008,10,3,1,48,-14.4901
2008,10,3,2,46,-19.9879
2008,10,3,3,58,-17.5956
2008,10,3,4,66,-19.1294
