year,month,rank_ME,rank_OCA,nstocks,ret_vw
1971,9,1,1,112,-1.4332
1971,9,1,2,151,-0.6618
1971,9,1,3,185,0.6519
1971,9,1,4,166,-1.1996
1971,9,1,5,215,-0.0123
1971,9,2,1,74,-2.6843
1971,9,2,2,65,-1.5478
1971,9,2,3,71,0.2433
1971,9,2,4,70,-0.0199
1971,9,2,5,66,0.8496
1971,9,3,1,106,-2.3473
1971,9,3,2,95,-0.3431
1971,9,3,3,90,0.8902
1971,9,3,4,89,-0.2776
1971,9,3,5,91,0.8026
1971,10,1,1,112,-9.3435
1971,10,1,2,151,-8.0036
1971,10,1,3,185,-6.6307
1971,10,1,4,166,-6.5942
1971,10,1,5,215,-5.1215
1971,10,2,1,74,-9.0863
1971,10,2,2,65,-5.0845
1971,10,2,3,70,-5.9869
1971,10,2,4,70,-4.8007
1971,10,2,5,66,-4.4724
1971,10,3,1,106,-5.3986
1971,10,3,2,95,-4.7428
1971,10,3,3,90,-6.4223
1971,10,3,4,89,-3.7873
1971,10,3,5,91,-2.3783
1971,11,1,1,112,-5.7142
1971,11,1,2,151,-4.3639
1971,11,1,3,185,-5.3662
1971,11,1,4,166,-3.4582
1971,11,1,5,215,-3.8222
1971,11,2,1,74,-1.6995
1971,11,2,2,65,-3.9390
1971,11,2,3,70,-2.5074
1971,11,2,4,70,-1.2125
1971,11,2,5,66,-2.9218
1971,11,3,1,106,-0.8208
1971,11,3,2,95,0.2417
1971,11,3,3,90,-0.3109
1971,11,3,4,89,1.2628
1971,11,3,5,91,0.8105
1971,12,1,1,112,11.2273
1971,12,1,2,151,13.4184
1971,12,1,3,185,13.5409
1971,12,1,4,165,14.2638
1971,12,1,5,214,13.1594
1971,12,2,1,74,15.2897
1971,12,2,2,65,12.5169
1971,12,2,3,70,12.0155
1971,12,2,4,70,11.7775
1971,12,2,5,66,11.2254
1971,12,3,1,106,9.4346
1971,12,3,2,95,7.4828
1971,12,3,3,90,10.2070
1971,12,3,4,89,9.4606
1971,12,3,5,91,8.9294
1972,1,1,1,112,11.7929
1972,1,1,2,150,16.9832
1972,1,1,3,184,13.9021
1972,1,1,4,165,12.7712
1972,1,1,5,214,11.4127
1972,1,2,1,74,9.5153
1972,1,2,2,65,8.5362
1972,1,2,3,70,8.5630
1972,1,2,4,69,6.0330
1972,1,2,5,66,5.4146
1972,1,3,1,106,1.3003
1972,1,3,2,95,2.2944
1972,1,3,3,90,3.3538
1972,1,3,4,89,4.8071
1972,1,3,5,91,0.2111
1972,2,1,1,112,4.4204
1972,2,1,2,150,4.2752
1972,2,1,3,184,3.8642
1972,2,1,4,164,4.5572
1972,2,1,5,213,4.6879
1972,2,2,1,74,2.7361
1972,2,2,2,64,3.2360
1972,2,2,3,70,6.6751
1972,2,2,4,69,3.1678
1972,2,2,5,66,4.1742
1972,2,3,1,106,2.7084
1972,2,3,2,95,2.7783
1972,2,3,3,90,3.7259
1972,2,3,4,89,3.1188
1972,2,3,5,91,6.3028
1972,3,1,1,111,-2.5503
1972,3,1,2,150,-1.3094
1972,3,1,3,184,-0.8827
1972,3,1,4,164,1.9937
1972,3,1,5,211,0.4041
1972,3,2,1,74,-0.1535
1972,3,2,2,64,0.7928
1972,3,2,3,70,-0.1344
1972,3,2,4,69,0.3041
1972,3,2,5,66,1.6357
1972,3,3,1,106,-1.2817
1972,3,3,2,95,0.6095
1972,3,3,3,90,1.1618
1972,3,3,4,89,2.6855
1972,3,3,5,91,0.9462
1972,4,1,1,111,-0.5442
1972,4,1,2,149,-0.6949
1972,4,1,3,184,1.7993
1972,4,1,4,164,2.8857
1972,4,1,5,210,-0.6674
1972,4,2,1,74,1.0501
1972,4,2,2,64,3.3290
1972,4,2,3,70,1.9804
1972,4,2,4,69,1.3618
1972,4,2,5,66,-0.9465
1972,4,3,1,106,0.7692
1972,4,3,2,95,-0.1491
1972,4,3,3,90,2.8420
1972,4,3,4,89,0.3613
1972,4,3,5,91,1.0004
1972,5,1,1,110,0.5173
1972,5,1,2,149,-3.3164
1972,5,1,3,184,-2.0999
1972,5,1,4,164,-2.3007
1972,5,1,5,209,-2.5708
1972,5,2,1,74,-2.1911
1972,5,2,2,64,-2.3704
1972,5,2,3,70,-0.8449
1972,5,2,4,69,-1.0907
1972,5,2,5,66,-2.3082
1972,5,3,1,105,1.0605
1972,5,3,2,95,1.2605
1972,5,3,3,90,2.5537
1972,5,3,4,89,3.6232
1972,5,3,5,90,3.3683
1972,6,1,1,107,-3.9596
1972,6,1,2,149,-4.1254
1972,6,1,3,184,-3.3139
1972,6,1,4,164,-3.7839
1972,6,1,5,209,-3.3991
1972,6,2,1,74,-1.1847
1972,6,2,2,64,-4.3404
1972,6,2,3,70,-0.8915
1972,6,2,4,69,-2.5722
1972,6,2,5,66,-5.7430
1972,6,3,1,105,-3.3507
1972,6,3,2,95,-1.5228
1972,6,3,3,90,-2.7697
1972,6,3,4,89,-1.4746
1972,6,3,5,90,-0.6793
1972,7,1,1,123,-2.7652
1972,7,1,2,145,-3.3986
1972,7,1,3,185,-3.6139
1972,7,1,4,181,-3.7592
1972,7,1,5,223,-5.6353
1972,7,2,1,79,-4.8291
1972,7,2,2,66,-3.4390
1972,7,2,3,83,-3.0379
1972,7,2,4,72,-2.8379
1972,7,2,5,73,-5.4214
1972,7,3,1,106,-1.8912
1972,7,3,2,103,-0.2744
1972,7,3,3,98,-2.2427
1972,7,3,4,96,1.3878
1972,7,3,5,94,1.9492
1972,8,1,1,123,1.5359
1972,8,1,2,145,-1.5448
1972,8,1,3,183,0.9560
1972,8,1,4,181,0.6518
1972,8,1,5,222,-1.6214
1972,8,2,1,79,3.4675
1972,8,2,2,66,1.6353
1972,8,2,3,83,2.4943
1972,8,2,4,71,-0.0855
1972,8,2,5,73,0.1977
1972,8,3,1,106,8.1281
1972,8,3,2,103,4.5928
1972,8,3,3,98,1.7563
1972,8,3,4,96,1.5471
1972,8,3,5,94,0.5981
1972,9,1,1,123,-4.6181
1972,9,1,2,144,-3.9724
1972,9,1,3,183,-5.3398
1972,9,1,4,181,-4.2962
1972,9,1,5,219,-4.3500
1972,9,2,1,79,-4.7037
1972,9,2,2,65,-2.2977
1972,9,2,3,83,-2.2233
1972,9,2,4,70,-2.4104
1972,9,2,5,73,-3.8560
1972,9,3,1,106,0.4444
1972,9,3,2,103,-1.2802
1972,9,3,3,98,-2.3910
1972,9,3,4,95,-0.8728
1972,9,3,5,94,0.3811
1972,10,1,1,123,-1.6678
1972,10,1,2,144,-2.0803
1972,10,1,3,183,-3.5880
1972,10,1,4,181,-2.1710
1972,10,1,5,218,-3.0119
1972,10,2,1,79,-2.5220
1972,10,2,2,65,-1.3677
1972,10,2,3,83,-2.3921
1972,10,2,4,70,-2.4442
1972,10,2,5,73,-1.6841
1972,10,3,1,106,1.1896
1972,10,3,2,103,1.8899
1972,10,3,3,98,0.1183
1972,10,3,4,95,-1.6059
1972,10,3,5,93,1.7474
1972,11,1,1,123,4.3228
1972,11,1,2,145,3.8687
1972,11,1,3,183,6.8994
1972,11,1,4,181,3.5680
1972,11,1,5,217,4.4796
1972,11,2,1,79,8.5740
1972,11,2,2,65,5.3667
1972,11,2,3,82,5.8978
1972,11,2,4,70,3.9893
1972,11,2,5,73,6.2985
1972,11,3,1,106,6.9482
1972,11,3,2,103,6.9912
1972,11,3,3,98,5.0920
1972,11,3,4,95,2.3131
1972,11,3,5,93,2.4052
1972,12,1,1,123,-1.5033
1972,12,1,2,144,-2.9082
1972,12,1,3,183,-1.3593
1972,12,1,4,181,-1.2737
1972,12,1,5,217,-3.4584
1972,12,2,1,79,-0.3265
1972,12,2,2,65,-2.8074
1972,12,2,3,82,0.1830
1972,12,2,4,70,-1.3784
1972,12,2,5,73,-1.4428
1972,12,3,1,106,0.5239
1972,12,3,2,103,1.2390
1972,12,3,3,98,0.4496
1972,12,3,4,95,2.1362
1972,12,3,5,94,3.5189
1973,1,1,1,123,-0.7924
1973,1,1,2,144,-2.7935
1973,1,1,3,182,-6.0910
1973,1,1,4,181,-4.4735
1973,1,1,5,218,-4.7066
1973,1,2,1,79,-1.8874
1973,1,2,2,64,-7.2475
1973,1,2,3,82,-7.7063
1973,1,2,4,70,-7.3060
1973,1,2,5,73,-8.1830
1973,1,3,1,106,-0.3482
1973,1,3,2,103,-2.1914
1973,1,3,3,98,-6.3009
1973,1,3,4,95,0.3814
1973,1,3,5,94,-1.6777
1973,2,1,1,123,-8.0652
1973,2,1,2,144,-7.4925
1973,2,1,3,181,-7.2851
1973,2,1,4,179,-10.1144
1973,2,1,5,218,-8.7387
1973,2,2,1,79,-6.9611
1973,2,2,2,64,-9.8915
1973,2,2,3,81,-9.2973
1973,2,2,4,70,-10.9301
1973,2,2,5,73,-8.8442
1973,2,3,1,106,-5.1524
1973,2,3,2,103,-4.8462
1973,2,3,3,98,-4.0049
1973,2,3,4,95,-2.0014
1973,2,3,5,94,-2.9425
1973,3,1,1,123,-3.6045
1973,3,1,2,144,-0.1251
1973,3,1,3,179,-3.0624
1973,3,1,4,179,-2.4060
1973,3,1,5,218,-3.5243
1973,3,2,1,79,-0.0780
1973,3,2,2,64,-2.0862
1973,3,2,3,81,-3.1584
1973,3,2,4,70,-5.6968
1973,3,2,5,73,-4.3464
1973,3,3,1,106,1.3306
1973,3,3,2,103,0.9331
1973,3,3,3,98,-1.1727
1973,3,3,4,93,-1.1536
1973,3,3,5,93,-1.8857
1973,4,1,1,123,-6.3123
1973,4,1,2,144,-7.5038
1973,4,1,3,178,-8.0987
1973,4,1,4,177,-6.1972
1973,4,1,5,216,-7.7780
1973,4,2,1,79,-8.1160
1973,4,2,2,65,-5.2800
1973,4,2,3,81,-7.2562
1973,4,2,4,70,-8.8693
1973,4,2,5,73,-7.8351
1973,4,3,1,106,-1.2111
1973,4,3,2,103,-3.7642
1973,4,3,3,98,-7.0487
1973,4,3,4,93,-6.7898
1973,4,3,5,93,-4.7117
1973,5,1,1,123,-7.3609
1973,5,1,2,144,-8.9940
1973,5,1,3,178,-9.2538
1973,5,1,4,176,-9.8704
1973,5,1,5,216,-9.6014
1973,5,2,1,79,-7.5647
1973,5,2,2,65,-8.7224
1973,5,2,3,81,-9.1182
1973,5,2,4,70,-7.9763
1973,5,2,5,73,-10.1430
1973,5,3,1,106,-3.7282
1973,5,3,2,103,-1.5891
1973,5,3,3,98,-0.7383
1973,5,3,4,93,-1.2019
1973,5,3,5,93,0.0613
1973,6,1,1,120,-3.8458
1973,6,1,2,144,-3.9583
1973,6,1,3,178,-4.7323
1973,6,1,4,174,-2.3633
1973,6,1,5,212,-2.3646
1973,6,2,1,79,-1.9962
1973,6,2,2,65,-4.6886
1973,6,2,3,80,-4.2933
1973,6,2,4,70,-5.4935
1973,6,2,5,72,-3.5717
1973,6,3,1,106,-0.2457
1973,6,3,2,103,-0.0971
1973,6,3,3,97,-2.3270
1973,6,3,4,93,-0.5254
1973,6,3,5,93,-1.6314
1973,7,1,1,194,11.8101
1973,7,1,2,193,15.6634
1973,7,1,3,295,17.3822
1973,7,1,4,250,16.4973
1973,7,1,5,328,13.6189
1973,7,2,1,130,11.2402
1973,7,2,2,82,14.3768
1973,7,2,3,87,17.3101
1973,7,2,4,91,14.0638
1973,7,2,5,85,10.1315
1973,7,3,1,154,3.1933
1973,7,3,2,119,3.6900
1973,7,3,3,102,9.7916
1973,7,3,4,92,4.2490
1973,7,3,5,101,6.6461
1973,8,1,1,191,-4.8556
1973,8,1,2,193,-5.9597
1973,8,1,3,294,-6.1660
1973,8,1,4,247,-7.7204
1973,8,1,5,328,-6.1631
1973,8,2,1,129,-3.7421
1973,8,2,2,82,-5.4026
1973,8,2,3,87,-2.6142
1973,8,2,4,91,-2.9721
1973,8,2,5,85,-2.8307
1973,8,3,1,154,-2.2257
1973,8,3,2,119,-2.8155
1973,8,3,3,102,-1.1676
1973,8,3,4,92,-3.7511
1973,8,3,5,101,-5.1498
1973,9,1,1,188,9.4561
1973,9,1,2,193,8.9255
1973,9,1,3,295,10.5641
1973,9,1,4,246,9.8357
1973,9,1,5,326,8.3742
1973,9,2,1,128,11.7136
1973,9,2,2,82,10.7827
1973,9,2,3,87,11.1468
1973,9,2,4,90,12.1980
1973,9,2,5,84,10.6673
1973,9,3,1,152,8.6201
1973,9,3,2,119,6.3456
1973,9,3,3,102,7.8771
1973,9,3,4,92,-2.0339
1973,9,3,5,101,2.6597
1973,10,1,1,189,5.2853
1973,10,1,2,193,0.1309
1973,10,1,3,296,-0.2579
1973,10,1,4,245,-2.2482
1973,10,1,5,325,-1.0241
1973,10,2,1,129,3.0724
1973,10,2,2,82,-0.7553
1973,10,2,3,87,0.9190
1973,10,2,4,90,-1.5735
1973,10,2,5,84,-0.4391
1973,10,3,1,152,1.2105
1973,10,3,2,119,0.6579
1973,10,3,3,102,-1.1442
1973,10,3,4,92,2.4755
1973,10,3,5,100,-1.7801
1973,11,1,1,189,-15.2908
1973,11,1,2,191,-20.4652
1973,11,1,3,296,-22.5658
1973,11,1,4,246,-21.9777
1973,11,1,5,326,-20.6207
1973,11,2,1,128,-16.2848
1973,11,2,2,82,-20.3742
1973,11,2,3,87,-23.4699
1973,11,2,4,90,-20.4372
1973,11,2,5,83,-18.9320
1973,11,3,1,152,-10.5679
1973,11,3,2,119,-11.3281
1973,11,3,3,102,-16.4873
1973,11,3,4,92,-10.3376
1973,11,3,5,100,-11.1517
1973,12,1,1,188,-0.4979
1973,12,1,2,191,-3.4412
1973,12,1,3,294,-5.0151
1973,12,1,4,245,-4.5548
1973,12,1,5,323,-4.9156
1973,12,2,1,128,2.4284
1973,12,2,2,81,-1.1175
1973,12,2,3,86,-1.0296
1973,12,2,4,89,-2.6756
1973,12,2,5,83,-4.7825
1973,12,3,1,153,7.3174
1973,12,3,2,119,4.4241
1973,12,3,3,102,0.2795
1973,12,3,4,92,-4.2548
1973,12,3,5,100,-3.1852
1974,1,1,1,188,13.7773
1974,1,1,2,191,16.2886
1974,1,1,3,293,16.8024
1974,1,1,4,245,14.1607
1974,1,1,5,324,14.3982
1974,1,2,1,129,6.1579
1974,1,2,2,81,9.5903
1974,1,2,3,86,11.2425
1974,1,2,4,89,9.4016
1974,1,2,5,83,9.5679
1974,1,3,1,153,-0.6999
1974,1,3,2,119,-4.2336
1974,1,3,3,102,1.4441
1974,1,3,4,92,-0.4385
1974,1,3,5,100,1.3358
1974,2,1,1,185,-1.7547
1974,2,1,2,190,0.8171
1974,2,1,3,289,1.0650
1974,2,1,4,240,-0.5573
1974,2,1,5,324,-0.6697
1974,2,2,1,129,0.7866
1974,2,2,2,81,4.3091
1974,2,2,3,86,1.5673
1974,2,2,4,89,0.9280
1974,2,2,5,83,2.0453
1974,2,3,1,153,1.3201
1974,2,3,2,119,-0.1482
1974,2,3,3,102,1.8430
1974,2,3,4,91,-2.0603
1974,2,3,5,100,-0.7641
1974,3,1,1,185,0.4003
1974,3,1,2,190,-0.7034
1974,3,1,3,290,0.9567
1974,3,1,4,239,1.3761
1974,3,1,5,321,1.3896
1974,3,2,1,128,-0.6976
1974,3,2,2,80,0.4280
1974,3,2,3,86,-0.4089
1974,3,2,4,89,-1.5845
1974,3,2,5,83,0.2319
1974,3,3,1,152,-2.9447
1974,3,3,2,119,-1.8486
1974,3,3,3,102,-1.9616
1974,3,3,4,91,-1.0788
1974,3,3,5,100,-1.7091
1974,4,1,1,183,-7.3325
1974,4,1,2,191,-3.6205
1974,4,1,3,290,-4.2511
1974,4,1,4,239,-3.2732
1974,4,1,5,318,-5.2503
1974,4,2,1,128,-6.1183
1974,4,2,2,80,-5.2224
1974,4,2,3,86,-2.6766
1974,4,2,4,89,-3.3053
1974,4,2,5,83,-5.7215
1974,4,3,1,152,-3.7951
1974,4,3,2,119,-3.4300
1974,4,3,3,102,-3.2496
1974,4,3,4,91,-3.9064
1974,4,3,5,100,-1.3660
1974,5,1,1,182,-7.3828
1974,5,1,2,189,-7.9139
1974,5,1,3,290,-6.2982
1974,5,1,4,237,-7.1885
1974,5,1,5,317,-7.0388
1974,5,2,1,128,-9.1829
1974,5,2,2,79,-7.4003
1974,5,2,3,86,-5.3457
1974,5,2,4,88,-7.0118
1974,5,2,5,82,-5.7889
1974,5,3,1,152,-5.0895
1974,5,3,2,119,-2.9217
1974,5,3,3,102,-2.5021
1974,5,3,4,91,-2.9798
1974,5,3,5,100,1.2450
1974,6,1,1,183,0.0332
1974,6,1,2,188,-2.5824
1974,6,1,3,290,-3.7708
1974,6,1,4,237,-2.5535
1974,6,1,5,315,-2.9833
1974,6,2,1,128,-1.5517
1974,6,2,2,79,-1.9695
1974,6,2,3,86,-3.1418
1974,6,2,4,88,-2.8786
1974,6,2,5,81,-0.6518
1974,6,3,1,152,-0.6892
1974,6,3,2,119,-1.6819
1974,6,3,3,101,-3.0577
1974,6,3,4,91,-0.4257
1974,6,3,5,100,-1.2064
1974,7,1,1,256,-6.4066
1974,7,1,2,294,-4.8949
1974,7,1,3,343,-4.5338
1974,7,1,4,350,-6.6756
1974,7,1,5,460,-4.9364
1974,7,2,1,164,-4.0016
1974,7,2,2,109,-5.2905
1974,7,2,3,106,-6.9438
1974,7,2,4,101,-4.3452
1974,7,2,5,88,-4.7315
1974,7,3,1,158,-5.5632
1974,7,3,2,124,-4.5765
1974,7,3,3,111,-8.0729
1974,7,3,4,97,-10.3758
1974,7,3,5,100,-14.1837
1974,8,1,1,254,-6.5537
1974,8,1,2,292,-7.8591
1974,8,1,3,340,-8.0328
1974,8,1,4,348,-7.3319
1974,8,1,5,456,-7.7868
1974,8,2,1,162,-6.9604
1974,8,2,2,109,-8.6512
1974,8,2,3,106,-7.9189
1974,8,2,4,100,-9.0380
1974,8,2,5,87,-9.9405
1974,8,3,1,158,-5.3979
1974,8,3,2,124,-9.9223
1974,8,3,3,111,-9.5385
1974,8,3,4,97,-7.9996
1974,8,3,5,100,-10.8781
1974,9,1,1,246,-9.1920
1974,9,1,2,290,-9.2905
1974,9,1,3,341,-10.0884
1974,9,1,4,342,-8.8414
1974,9,1,5,452,-7.7803
1974,9,2,1,162,-9.7109
1974,9,2,2,107,-11.2495
1974,9,2,3,105,-10.3419
1974,9,2,4,100,-8.9231
1974,9,2,5,86,-9.1389
1974,9,3,1,158,-9.1219
1974,9,3,2,124,-11.2598
1974,9,3,3,110,-12.5815
1974,9,3,4,97,-16.2914
1974,9,3,5,100,-15.3571
1974,10,1,1,245,9.8112
1974,10,1,2,285,9.9081
1974,10,1,3,343,10.0617
1974,10,1,4,341,7.2068
1974,10,1,5,450,8.2377
1974,10,2,1,163,13.5144
1974,10,2,2,107,8.3119
1974,10,2,3,105,10.6888
1974,10,2,4,99,9.0623
1974,10,2,5,86,8.9004
1974,10,3,1,157,14.8128
1974,10,3,2,124,17.3219
1974,10,3,3,109,14.8613
1974,10,3,4,97,19.8048
1974,10,3,5,100,20.7817
1974,11,1,1,244,-5.4970
1974,11,1,2,283,-6.5208
1974,11,1,3,340,-6.2662
1974,11,1,4,342,-5.9155
1974,11,1,5,445,-5.6004
1974,11,2,1,162,-3.2453
1974,11,2,2,108,-6.9235
1974,11,2,3,105,-3.8671
1974,11,2,4,99,-5.8586
1974,11,2,5,86,-5.5132
1974,11,3,1,157,-3.4252
1974,11,3,2,124,-5.7384
1974,11,3,3,108,-3.9443
1974,11,3,4,97,-5.8952
1974,11,3,5,100,-3.2447
1974,12,1,1,242,-6.1596
1974,12,1,2,280,-8.4248
1974,12,1,3,334,-8.6582
1974,12,1,4,340,-8.4475
1974,12,1,5,443,-8.4920
1974,12,2,1,162,-5.7717
1974,12,2,2,108,-7.3773
1974,12,2,3,106,-7.0098
1974,12,2,4,99,-4.6608
1974,12,2,5,86,-7.2505
1974,12,3,1,157,-1.1923
1974,12,3,2,124,-1.0485
1974,12,3,3,108,-3.8408
1974,12,3,4,97,-6.1095
1974,12,3,5,100,-1.9804
1975,1,1,1,242,24.8612
1975,1,1,2,280,29.5150
1975,1,1,3,333,29.1122
1975,1,1,4,340,30.4276
1975,1,1,5,440,31.0943
1975,1,2,1,161,20.2119
1975,1,2,2,108,28.5011
1975,1,2,3,106,29.5402
1975,1,2,4,97,28.8698
1975,1,2,5,86,29.0655
1975,1,3,1,157,11.6295
1975,1,3,2,124,10.7473
1975,1,3,3,108,16.3518
1975,1,3,4,97,13.8552
1975,1,3,5,100,10.8786
1975,2,1,1,241,6.9704
1975,2,1,2,280,3.9512
1975,2,1,3,335,5.7310
1975,2,1,4,339,5.8936
1975,2,1,5,439,4.6695
1975,2,2,1,161,4.3199
1975,2,2,2,107,4.2672
1975,2,2,3,106,6.9596
1975,2,2,4,97,4.3481
1975,2,2,5,86,6.3084
1975,2,3,1,157,3.4020
1975,2,3,2,124,6.4750
1975,2,3,3,108,7.5376
1975,2,3,4,97,12.7407
1975,2,3,5,100,9.0663
1975,3,1,1,242,5.9473
1975,3,1,2,280,8.9221
1975,3,1,3,338,9.9678
1975,3,1,4,341,11.8234
1975,3,1,5,436,10.4670
1975,3,2,1,161,3.9993
1975,3,2,2,107,9.0062
1975,3,2,3,106,9.5586
1975,3,2,4,97,10.0943
1975,3,2,5,86,9.9108
1975,3,3,1,156,3.6202
1975,3,3,2,124,2.0533
1975,3,3,3,108,6.0861
1975,3,3,4,97,0.8383
1975,3,3,5,100,5.3155
1975,4,1,1,241,3.0176
1975,4,1,2,281,6.7690
1975,4,1,3,336,4.4025
1975,4,1,4,341,4.7720
1975,4,1,5,437,5.3890
1975,4,2,1,161,6.6220
1975,4,2,2,107,3.6710
1975,4,2,3,106,5.4197
1975,4,2,4,97,4.7977
1975,4,2,5,86,5.4687
1975,4,3,1,156,6.0853
1975,4,3,2,124,9.1056
1975,4,3,3,108,6.8149
1975,4,3,4,97,5.2980
1975,4,3,5,100,0.2580
1975,5,1,1,241,9.5512
1975,5,1,2,277,8.8694
1975,5,1,3,331,9.6455
1975,5,1,4,342,8.1224
1975,5,1,5,436,9.3332
1975,5,2,1,160,9.3841
1975,5,2,2,107,5.7501
1975,5,2,3,106,8.8912
1975,5,2,4,97,8.7064
1975,5,2,5,86,7.6173
1975,5,3,1,156,4.6511
1975,5,3,2,124,5.2424
1975,5,3,3,108,5.1716
1975,5,3,4,97,3.7466
1975,5,3,5,100,6.3399
1975,6,1,1,242,8.8304
1975,6,1,2,276,7.2826
1975,6,1,3,329,7.6061
1975,6,1,4,341,7.1107
1975,6,1,5,436,6.5233
1975,6,2,1,160,5.7058
1975,6,2,2,106,8.8472
1975,6,2,3,106,7.2000
1975,6,2,4,96,7.0056
1975,6,2,5,86,4.5325
1975,6,3,1,156,5.8828
1975,6,3,2,124,4.6272
1975,6,3,3,107,5.1603
1975,6,3,4,97,2.7039
1975,6,3,5,100,3.5958
1975,7,1,1,268,-0.2369
1975,7,1,2,321,-1.5416
1975,7,1,3,389,-0.5272
1975,7,1,4,435,-0.1434
1975,7,1,5,497,-0.9638
1975,7,2,1,157,-3.3930
1975,7,2,2,112,-4.7288
1975,7,2,3,115,-3.6924
1975,7,2,4,104,-2.3628
1975,7,2,5,108,-4.7526
1975,7,3,1,158,-3.8134
1975,7,3,2,121,-4.4432
1975,7,3,3,108,-8.0207
1975,7,3,4,103,-9.0841
1975,7,3,5,90,-9.6848
1975,8,1,1,268,-5.4470
1975,8,1,2,320,-6.4643
1975,8,1,3,389,-7.7842
1975,8,1,4,432,-6.2586
1975,8,1,5,495,-5.5584
1975,8,2,1,157,-3.9780
1975,8,2,2,111,-4.2658
1975,8,2,3,115,-5.8239
1975,8,2,4,104,-5.1432
1975,8,2,5,108,-4.0484
1975,8,3,1,158,-1.1819
1975,8,3,2,121,-0.2532
1975,8,3,3,108,-2.7581
1975,8,3,4,102,-2.3721
1975,8,3,5,90,-2.4198
1975,9,1,1,267,-4.4104
1975,9,1,2,321,-3.5986
1975,9,1,3,389,-3.9056
1975,9,1,4,432,-2.7553
1975,9,1,5,493,-2.0364
1975,9,2,1,157,-4.3452
1975,9,2,2,111,-4.7293
1975,9,2,3,113,-3.1853
1975,9,2,4,104,-4.6553
1975,9,2,5,108,-1.9175
1975,9,3,1,157,-3.0222
1975,9,3,2,121,-4.4360
1975,9,3,3,108,-4.4947
1975,9,3,4,102,-3.1899
1975,9,3,5,90,-3.8726
1975,10,1,1,266,0.6073
1975,10,1,2,320,1.8202
1975,10,1,3,389,0.6658
1975,10,1,4,430,2.4056
1975,10,1,5,491,3.4077
1975,10,2,1,157,-0.2556
1975,10,2,2,111,0.7577
1975,10,2,3,113,3.7099
1975,10,2,4,103,3.7455
1975,10,2,5,108,6.3977
1975,10,3,1,156,2.8581
1975,10,3,2,121,4.0315
1975,10,3,3,108,7.6089
1975,10,3,4,101,10.4846
1975,10,3,5,90,11.0081
1975,11,1,1,265,-0.6932
1975,11,1,2,319,2.4836
1975,11,1,3,388,1.8008
1975,11,1,4,428,2.9512
1975,11,1,5,488,5.1373
1975,11,2,1,157,-0.3622
1975,11,2,2,111,1.8137
1975,11,2,3,113,3.0221
1975,11,2,4,102,4.6992
1975,11,2,5,108,5.8074
1975,11,3,1,156,0.7776
1975,11,3,2,121,2.4918
1975,11,3,3,108,5.0173
1975,11,3,4,101,3.8743
1975,11,3,5,90,4.5658
1975,12,1,1,265,-1.0314
1975,12,1,2,317,-1.0027
1975,12,1,3,386,-1.8419
1975,12,1,4,427,-1.3525
1975,12,1,5,485,-1.4145
1975,12,2,1,156,0.9595
1975,12,2,2,111,-2.9244
1975,12,2,3,113,-1.4211
1975,12,2,4,101,-1.2480
1975,12,2,5,108,-2.4769
1975,12,3,1,156,1.0812
1975,12,3,2,121,-0.2753
1975,12,3,3,108,-1.8694
1975,12,3,4,102,-2.6991
1975,12,3,5,90,-4.9525
1976,1,1,1,261,18.2986
1976,1,1,2,304,22.0446
1976,1,1,3,371,26.1193
1976,1,1,4,414,23.3899
1976,1,1,5,466,21.0899
1976,1,2,1,155,16.4942
1976,1,2,2,110,22.6028
1976,1,2,3,113,21.0268
1976,1,2,4,100,19.3978
1976,1,2,5,107,16.8474
1976,1,3,1,156,11.3730
1976,1,3,2,121,15.0766
1976,1,3,3,108,14.2570
1976,1,3,4,102,15.1688
1976,1,3,5,90,7.7893
1976,2,1,1,257,10.1390
1976,2,1,2,303,12.1108
1976,2,1,3,369,11.8682
1976,2,1,4,413,11.2392
1976,2,1,5,467,13.1680
1976,2,2,1,154,5.4333
1976,2,2,2,110,9.7462
1976,2,2,3,112,7.8342
1976,2,2,4,100,8.3465
1976,2,2,5,107,6.2579
1976,2,3,1,157,0.8108
1976,2,3,2,121,1.5935
1976,2,3,3,108,0.1400
1976,2,3,4,102,-0.1895
1976,2,3,5,90,-3.7159
1976,3,1,1,255,-0.9129
1976,3,1,2,314,1.0301
1976,3,1,3,374,1.7311
1976,3,1,4,420,3.4579
1976,3,1,5,475,2.8612
1976,3,2,1,155,1.1627
1976,3,2,2,110,1.9985
1976,3,2,3,111,2.0571
1976,3,2,4,100,2.2754
1976,3,2,5,107,2.2887
1976,3,3,1,155,3.9770
1976,3,3,2,121,0.6781
1976,3,3,3,108,4.3544
1976,3,3,4,102,0.8811
1976,3,3,5,90,4.7309
1976,4,1,1,253,-0.1395
1976,4,1,2,314,-1.3174
1976,4,1,3,372,-2.0698
1976,4,1,4,419,-1.5466
1976,4,1,5,472,-2.2421
1976,4,2,1,155,0.9568
1976,4,2,2,110,-1.0144
1976,4,2,3,109,-1.4980
1976,4,2,4,99,-1.5695
1976,4,2,5,107,-3.6645
1976,4,3,1,155,1.1516
1976,4,3,2,121,0.8874
1976,4,3,3,108,-3.5322
1976,4,3,4,102,-2.7226
1976,4,3,5,90,-3.5145
1976,5,1,1,256,-1.0807
1976,5,1,2,313,-2.8332
1976,5,1,3,376,-3.6805
