year,month,rank_ME,rank_IOCA,nstocks,ret_vw
1984,6,3,3,105,1.2649
1984,6,3,4,83,0.7702
1984,6,3,5,68,4.2932
1984,7,1,1,420,-6.3781
1984,7,1,2,387,-5.5101
1984,7,1,3,390,-5.1020
1984,7,1,4,382,-5.5308
1984,7,1,5,600,-4.1348
1984,7,2,1,153,-6.5794
1984,7,2,2,123,-6.2986
1984,7,2,3,92,-4.8702
1984,7,2,4,93,-3.8264
1984,7,2,5,88,-3.5910
1984,7,3,1,134,-0.4575
1984,7,3,2,122,-2.1074
1984,7,3,3,114,-4.3048
1984,7,3,4,92,-1.3556
1984,7,3,5,63,-2.0569
1984,8,1,1,416,10.1084
1984,8,1,2,387,10.5999
1984,8,1,3,387,11.2460
1984,8,1,4,379,10.3086
1984,8,1,5,596,10.0722
1984,8,2,1,153,14.6189
1984,8,2,2,122,15.2058
1984,8,2,3,92,10.9086
1984,8,2,4,92,12.2371
1984,8,2,5,88,13.9832
1984,8,3,1,133,11.5959
1984,8,3,2,122,10.3892
1984,8,3,3,114,12.6550
1984,8,3,4,91,11.2139
1984,8,3,5,61,12.3128
1984,9,1,1,417,-2.3251
1984,9,1,2,385,-2.0348
1984,9,1,3,383,-0.8367
1984,9,1,4,377,-0.1804
1984,9,1,5,591,-0.2915
1984,9,2,1,153,-3.8650
1984,9,2,2,121,-3.1536
1984,9,2,3,90,-1.3946
1984,9,2,4,92,0.7509
1984,9,2,5,88,0.4203
1984,9,3,1,133,-0.9109
1984,9,3,2,121,-2.1380
1984,9,3,3,113,-1.0955
1984,9,3,4,91,-0.0407
1984,9,3,5,61,-1.2430
1984,10,1,1,415,-4.0700
1984,10,1,2,381,-4.2879
1984,10,1,3,378,-4.6861
1984,10,1,4,375,-1.3100
1984,10,1,5,584,-1.8095
1984,10,2,1,153,-1.7304
1984,10,2,2,118,-3.7729
1984,10,2,3,90,-2.2281
1984,10,2,4,91,-1.4430
1984,10,2,5,87,-0.6462
1984,10,3,1,133,-0.2539
1984,10,3,2,120,0.9290
1984,10,3,3,112,-1.2506
1984,10,3,4,90,0.3483
1984,10,3,5,61,1.6271
1984,11,1,1,407,-3.8823
1984,11,1,2,380,-4.7289
1984,11,1,3,374,-2.6646
1984,11,1,4,368,-3.1575
1984,11,1,5,580,-3.1197
1984,11,2,1,153,-3.6415
1984,11,2,2,119,-2.5127
1984,11,2,3,89,-2.6901
1984,11,2,4,90,-2.9547
1984,11,2,5,87,-0.4167
1984,11,3,1,132,-1.3041
1984,11,3,2,119,-1.2068
1984,11,3,3,111,-1.6324
1984,11,3,4,90,-1.7595
1984,11,3,5,61,-0.8303
1984,12,1,1,407,-0.3706
1984,12,1,2,374,0.2327
1984,12,1,3,369,0.4497
1984,12,1,4,365,1.8137
1984,12,1,5,570,-0.0589
1984,12,2,1,153,2.0543
1984,12,2,2,119,1.7637
1984,12,2,3,88,3.2770
1984,12,2,4,90,0.9942
1984,12,2,5,87,2.2196
1984,12,3,1,130,2.5773
1984,12,3,2,118,1.6782
1984,12,3,3,111,2.2716
1984,12,3,4,88,1.8777
1984,12,3,5,61,1.6320
1985,1,1,1,407,14.6524
1985,1,1,2,369,13.0958
1985,1,1,3,367,14.0431
1985,1,1,4,362,11.4411
1985,1,1,5,565,12.3257
1985,1,2,1,152,12.7544
1985,1,2,2,119,13.5375
1985,1,2,3,87,11.3364
1985,1,2,4,90,12.8091
1985,1,2,5,87,9.0291
1985,1,3,1,130,8.7730
1985,1,3,2,118,9.5109
1985,1,3,3,110,7.8545
1985,1,3,4,88,8.5135
1985,1,3,5,60,5.9844
1985,2,1,1,402,3.4685
1985,2,1,2,367,2.8763
1985,2,1,3,365,4.7382
1985,2,1,4,360,4.4527
1985,2,1,5,555,3.4721
1985,2,2,1,152,2.2389
1985,2,2,2,118,0.4098
1985,2,2,3,86,3.8883
1985,2,2,4,89,2.9205
1985,2,2,5,87,2.3256
1985,2,3,1,129,0.8095
1985,2,3,2,118,1.0127
1985,2,3,3,110,1.2006
1985,2,3,4,87,1.7412
1985,2,3,5,60,3.8568
1985,3,1,1,400,-2.3289
1985,3,1,2,365,-2.5602
1985,3,1,3,360,-2.5071
1985,3,1,4,356,-2.2880
1985,3,1,5,549,-0.7762
1985,3,2,1,151,-2.7476
1985,3,2,2,118,-2.9598
1985,3,2,3,85,-3.0579
1985,3,2,4,87,-4.6881
1985,3,2,5,86,-1.6087
1985,3,3,1,128,-1.3862
1985,3,3,2,118,-2.0040
1985,3,3,3,110,-1.1279
1985,3,3,4,87,0.2297
1985,3,3,5,60,2.7273
1985,4,1,1,394,-1.7575
1985,4,1,2,363,-1.9939
1985,4,1,3,356,-2.0541
1985,4,1,4,355,-1.0413
1985,4,1,5,547,-1.7113
1985,4,2,1,151,-2.3594
1985,4,2,2,117,-3.3798
1985,4,2,3,85,-3.3180
1985,4,2,4,87,0.0217
1985,4,2,5,86,-1.3824
1985,4,3,1,126,-1.4501
1985,4,3,2,118,-1.1170
1985,4,3,3,110,0.0339
1985,4,3,4,87,-0.7188
1985,4,3,5,60,-0.6775
1985,5,1,1,393,2.8539
1985,5,1,2,360,0.6586
1985,5,1,3,354,2.0059
1985,5,1,4,353,2.6777
1985,5,1,5,539,2.4338
1985,5,2,1,150,4.4945
1985,5,2,2,117,3.9175
1985,5,2,3,85,2.9876
1985,5,2,4,87,5.2267
1985,5,2,5,85,4.3982
1985,5,3,1,126,5.8287
1985,5,3,2,118,6.3787
1985,5,3,3,110,4.7761
1985,5,3,4,87,4.8814
1985,5,3,5,60,7.8100
1985,6,1,1,390,0.5548
1985,6,1,2,354,0.3955
1985,6,1,3,350,-1.4014
1985,6,1,4,350,0.4948
1985,6,1,5,536,0.7819
1985,6,2,1,147,-0.6824
1985,6,2,2,117,0.6383
1985,6,2,3,83,1.7040
1985,6,2,4,87,0.4982
1985,6,2,5,83,3.3059
1985,6,3,1,126,1.4354
1985,6,3,2,118,1.4267
1985,6,3,3,109,1.8440
1985,6,3,4,87,0.1413
1985,6,3,5,60,1.3141
1985,7,1,1,501,1.9737
1985,7,1,2,431,3.0783
1985,7,1,3,412,5.0850
1985,7,1,4,410,2.9685
1985,7,1,5,617,2.2013
1985,7,2,1,165,3.8326
1985,7,2,2,106,3.7720
1985,7,2,3,98,3.6091
1985,7,2,4,103,2.3892
1985,7,2,5,78,3.9469
1985,7,3,1,125,0.5624
1985,7,3,2,130,0.4964
1985,7,3,3,95,0.0603
1985,7,3,4,97,1.3745
1985,7,3,5,67,-1.2460
1985,8,1,1,497,-1.2451
1985,8,1,2,429,-0.6514
1985,8,1,3,411,-1.0860
1985,8,1,4,407,-1.8861
1985,8,1,5,609,-0.4388
1985,8,2,1,165,-2.3697
1985,8,2,2,105,-2.4966
1985,8,2,3,98,-0.2789
1985,8,2,4,103,-1.8377
1985,8,2,5,78,-0.1679
1985,8,3,1,125,-1.4666
1985,8,3,2,130,-0.4034
1985,8,3,3,95,-0.2507
1985,8,3,4,97,-0.4214
1985,8,3,5,67,-0.1120
1985,9,1,1,493,-7.2327
1985,9,1,2,429,-6.4507
1985,9,1,3,408,-5.8242
1985,9,1,4,401,-4.5674
1985,9,1,5,598,-5.2081
1985,9,2,1,165,-7.6814
1985,9,2,2,104,-7.0702
1985,9,2,3,98,-6.1961
1985,9,2,4,102,-5.2153
1985,9,2,5,78,-2.5369
1985,9,3,1,125,-3.9630
1985,9,3,2,129,-4.2801
1985,9,3,3,95,-1.8612
1985,9,3,4,95,-2.0558
1985,9,3,5,67,-0.3545
1985,10,1,1,492,1.7742
1985,10,1,2,426,1.8658
1985,10,1,3,406,2.3591
1985,10,1,4,395,2.0589
1985,10,1,5,590,2.4724
1985,10,2,1,165,1.9423
1985,10,2,2,104,3.2457
1985,10,2,3,98,2.5422
1985,10,2,4,102,5.7416
1985,10,2,5,78,4.3421
1985,10,3,1,124,3.9467
1985,10,3,2,128,2.8265
1985,10,3,3,94,4.7864
1985,10,3,4,93,3.9764
1985,10,3,5,66,5.1937
1985,11,1,1,485,6.6071
1985,11,1,2,422,6.0294
1985,11,1,3,403,4.1354
1985,11,1,4,392,5.5926
1985,11,1,5,582,7.8570
1985,11,2,1,164,8.7738
1985,11,2,2,104,7.2268
1985,11,2,3,97,6.5642
1985,11,2,4,99,7.2605
1985,11,2,5,78,6.6897
1985,11,3,1,124,6.7660
1985,11,3,2,127,9.0952
1985,11,3,3,94,7.9973
1985,11,3,4,92,5.8980
1985,11,3,5,66,8.1309
1985,12,1,1,480,3.9591
1985,12,1,2,417,3.3341
1985,12,1,3,400,4.1912
1985,12,1,4,390,3.2115
1985,12,1,5,574,3.9729
1985,12,2,1,163,5.0511
1985,12,2,2,102,3.4245
1985,12,2,3,97,3.5433
1985,12,2,4,99,5.3397
1985,12,2,5,77,5.1266
1985,12,3,1,124,4.2599
1985,12,3,2,127,5.3901
1985,12,3,3,94,2.5298
1985,12,3,4,90,4.7168
1985,12,3,5,65,4.2798
1986,1,1,1,476,2.2564
1986,1,1,2,415,3.7871
1986,1,1,3,394,2.5861
1986,1,1,4,387,3.9684
1986,1,1,5,562,1.9590
1986,1,2,1,162,1.6361
1986,1,2,2,102,-0.3338
1986,1,2,3,96,0.3117
1986,1,2,4,98,0.2496
1986,1,2,5,76,1.4897
1986,1,3,1,123,1.9128
1986,1,3,2,127,-0.7219
1986,1,3,3,94,-1.1754
1986,1,3,4,89,-0.5224
1986,1,3,5,64,0.6221
1986,2,1,1,477,6.3633
1986,2,1,2,409,5.6128
1986,2,1,3,391,6.6069
1986,2,1,4,384,6.9493
1986,2,1,5,559,6.3077
1986,2,2,1,162,6.9704
1986,2,2,2,102,5.9138
1986,2,2,3,96,6.8456
1986,2,2,4,96,7.5177
1986,2,2,5,76,5.6598
1986,2,3,1,123,9.1730
1986,2,3,2,127,9.5273
1986,2,3,3,93,7.4603
1986,2,3,4,89,4.8746
1986,2,3,5,63,7.7496
1986,3,1,1,473,4.2492
1986,3,1,2,409,4.2466
1986,3,1,3,389,3.7695
1986,3,1,4,380,4.6633
1986,3,1,5,559,6.6749
1986,3,2,1,160,6.0878
1986,3,2,2,102,2.4132
1986,3,2,3,96,4.8427
1986,3,2,4,96,7.0982
1986,3,2,5,75,6.4575
1986,3,3,1,123,7.6204
1986,3,3,2,127,5.3107
1986,3,3,3,92,4.2724
1986,3,3,4,89,4.1917
1986,3,3,5,63,7.3200
1986,4,1,1,469,2.3079
1986,4,1,2,407,2.6772
1986,4,1,3,383,2.2719
1986,4,1,4,378,2.7518
1986,4,1,5,555,0.3972
1986,4,2,1,158,1.6377
1986,4,2,2,102,2.1673
1986,4,2,3,96,0.5645
1986,4,2,4,96,2.0061
1986,4,2,5,74,-0.4282
1986,4,3,1,123,-1.7916
1986,4,3,2,127,0.7014
1986,4,3,3,91,-0.5507
1986,4,3,4,89,1.1529
1986,4,3,5,63,0.5567
1986,5,1,1,463,3.9781
1986,5,1,2,401,4.0659
1986,5,1,3,382,3.5493
1986,5,1,4,375,4.2498
1986,5,1,5,551,4.1070
1986,5,2,1,157,3.3740
1986,5,2,2,102,1.3016
1986,5,2,3,96,3.4621
1986,5,2,4,94,4.5199
1986,5,2,5,73,6.6715
1986,5,3,1,122,6.3014
1986,5,3,2,125,5.1109
1986,5,3,3,91,6.1629
1986,5,3,4,89,4.3103
1986,5,3,5,62,8.0101
1986,6,1,1,461,-1.4014
1986,6,1,2,396,1.4083
1986,6,1,3,380,-1.7486
1986,6,1,4,371,-0.4045
1986,6,1,5,544,0.3756
1986,6,2,1,157,-0.6472
1986,6,2,2,102,-2.6276
1986,6,2,3,96,-0.2026
1986,6,2,4,93,-0.4251
1986,6,2,5,73,3.4201
1986,6,3,1,121,0.3578
1986,6,3,2,124,1.6588
1986,6,3,3,89,0.9852
1986,6,3,4,89,0.1567
1986,6,3,5,61,3.3310
1986,7,1,1,437,-10.1808
1986,7,1,2,461,-8.8873
1986,7,1,3,423,-9.8042
1986,7,1,4,421,-9.3050
1986,7,1,5,663,-7.4812
1986,7,2,1,176,-11.7884
1986,7,2,2,135,-10.8676
1986,7,2,3,112,-11.7582
1986,7,2,4,95,-7.5294
1986,7,2,5,87,-8.2591
1986,7,3,1,127,-7.4154
1986,7,3,2,113,-6.7343
1986,7,3,3,104,-7.9480
1986,7,3,4,90,-4.3230
1986,7,3,5,65,-5.8631
1986,8,1,1,434,0.7931
1986,8,1,2,455,0.6761
1986,8,1,3,420,1.1982
1986,8,1,4,416,1.0401
1986,8,1,5,659,0.0817
1986,8,2,1,175,3.8375
1986,8,2,2,135,4.8974
1986,8,2,3,112,4.5336
1986,8,2,4,95,3.8920
1986,8,2,5,87,3.8742
1986,8,3,1,127,7.5438
1986,8,3,2,113,7.1507
1986,8,3,3,103,7.2638
1986,8,3,4,90,6.6245
1986,8,3,5,65,3.9412
1986,9,1,1,429,-7.2146
1986,9,1,2,454,-6.1101
1986,9,1,3,419,-7.2105
1986,9,1,4,412,-5.1427
1986,9,1,5,649,-4.5246
1986,9,2,1,174,-7.5299
1986,9,2,2,135,-6.2413
1986,9,2,3,112,-5.2412
1986,9,2,4,95,-4.1057
1986,9,2,5,87,-5.1115
1986,9,3,1,127,-7.0480
1986,9,3,2,112,-7.8205
1986,9,3,3,103,-6.6846
1986,9,3,4,90,-7.9028
1986,9,3,5,64,-9.8114
1986,10,1,1,426,1.8078
1986,10,1,2,448,1.7844
1986,10,1,3,414,2.5004
1986,10,1,4,409,2.9186
1986,10,1,5,643,3.1158
1986,10,2,1,173,5.0341
1986,10,2,2,135,3.7162
1986,10,2,3,110,3.8716
1986,10,2,4,94,3.6383
1986,10,2,5,87,4.7908
1986,10,3,1,126,7.1783
1986,10,3,2,111,6.6136
1986,10,3,3,103,3.6141
1986,10,3,4,89,5.9824
1986,10,3,5,64,7.3973
1986,11,1,1,420,-0.7677
1986,11,1,2,444,-1.1504
1986,11,1,3,407,-1.5359
1986,11,1,4,403,1.2033
1986,11,1,5,631,0.2475
1986,11,2,1,173,-0.2956
1986,11,2,2,134,0.7010
1986,11,2,3,110,2.3444
1986,11,2,4,93,1.1804
1986,11,2,5,87,0.9849
1986,11,3,1,125,1.9079
1986,11,3,2,108,4.7885
1986,11,3,3,102,2.9030
1986,11,3,4,89,2.6268
1986,11,3,5,64,0.8597
1986,12,1,1,413,-4.9058
1986,12,1,2,437,-2.9775
1986,12,1,3,402,-3.4932
1986,12,1,4,401,-2.5788
1986,12,1,5,618,-2.1547
1986,12,2,1,172,-4.3330
1986,12,2,2,134,-2.4963
1986,12,2,3,108,-0.9924
1986,12,2,4,93,-2.7954
1986,12,2,5,87,-0.4094
1986,12,3,1,124,-3.6661
1986,12,3,2,108,-1.1498
1986,12,3,3,102,-3.1319
1986,12,3,4,89,-2.2203
1986,12,3,5,63,-3.1783
1987,1,1,1,407,10.2349
1987,1,1,2,424,13.5224
1987,1,1,3,396,11.4333
1987,1,1,4,390,9.6213
1987,1,1,5,603,8.2404
1987,1,2,1,169,14.4363
1987,1,2,2,133,14.7825
1987,1,2,3,106,12.0382
1987,1,2,4,91,11.5466
1987,1,2,5,83,11.9610
1987,1,3,1,124,16.7265
1987,1,3,2,108,16.1400
1987,1,3,3,98,11.0806
1987,1,3,4,89,14.1934
1987,1,3,5,63,14.4516
1987,2,1,1,403,7.9437
1987,2,1,2,422,9.1233
1987,2,1,3,394,8.7351
1987,2,1,4,388,9.8124
1987,2,1,5,594,8.5664
1987,2,2,1,166,9.0072
1987,2,2,2,133,8.9837
1987,2,2,3,104,7.5638
1987,2,2,4,91,8.2473
1987,2,2,5,83,7.2806
1987,2,3,1,124,4.6980
1987,2,3,2,106,5.4732
1987,2,3,3,98,4.6564
1987,2,3,4,89,5.3790
1987,2,3,5,63,8.0243
1987,3,1,1,401,2.3465
1987,3,1,2,420,3.5410
1987,3,1,3,393,1.7359
1987,3,1,4,387,2.3005
1987,3,1,5,592,5.4843
1987,3,2,1,166,3.2079
1987,3,2,2,133,1.8838
1987,3,2,3,103,1.5904
1987,3,2,4,91,2.3107
1987,3,2,5,83,2.7093
1987,3,3,1,124,4.4176
1987,3,3,2,104,3.6700
1987,3,3,3,98,4.9491
1987,3,3,4,89,2.8946
1987,3,3,5,63,1.4835
1987,4,1,1,397,-2.6053
1987,4,1,2,419,-0.8591
1987,4,1,3,388,-1.8570
1987,4,1,4,382,-1.9438
1987,4,1,5,584,-2.4212
1987,4,2,1,166,-2.4150
1987,4,2,2,133,-0.3240
1987,4,2,3,102,-4.2759
1987,4,2,4,91,-3.3612
1987,4,2,5,83,-3.0100
1987,4,3,1,124,0.7263
1987,4,3,2,103,-0.4373
1987,4,3,3,98,1.0817
1987,4,3,4,89,-0.9067
1987,4,3,5,63,-2.7138
1987,5,1,1,397,-0.6466
1987,5,1,2,413,1.9984
1987,5,1,3,385,1.1651
1987,5,1,4,379,0.3492
1987,5,1,5,580,-0.7282
1987,5,2,1,165,-0.5788
1987,5,2,2,133,1.5299
1987,5,2,3,102,0.8886
1987,5,2,4,89,-0.4359
1987,5,2,5,83,1.1772
1987,5,3,1,123,-0.1468
1987,5,3,2,103,0.3748
1987,5,3,3,97,1.4153
1987,5,3,4,89,2.4636
1987,5,3,5,63,2.2519
1987,6,1,1,395,1.9320
1987,6,1,2,412,2.8095
1987,6,1,3,382,1.8739
1987,6,1,4,377,0.7284
1987,6,1,5,578,1.2999
1987,6,2,1,164,1.6444
1987,6,2,2,133,0.3596
1987,6,2,3,101,4.3386
1987,6,2,4,88,5.4162
1987,6,2,5,83,5.0615
1987,6,3,1,123,3.7182
1987,6,3,2,103,5.2025
1987,6,3,3,97,4.5047
1987,6,3,4,89,4.8805
1987,6,3,5,63,6.9491
1987,7,1,1,402,1.9928
1987,7,1,2,502,2.8762
1987,7,1,3,446,3.1143
1987,7,1,4,485,4.3471
1987,7,1,5,665,4.3964
1987,7,2,1,156,3.6563
1987,7,2,2,143,4.5406
1987,7,2,3,107,4.5674
1987,7,2,4,96,6.0400
1987,7,2,5,88,4.1721
1987,7,3,1,119,8.1683
1987,7,3,2,114,6.4287
1987,7,3,3,105,3.9578
1987,7,3,4,88,5.1425
1987,7,3,5,68,5.3966
1987,8,1,1,399,0.7382
1987,8,1,2,498,1.1041
1987,8,1,3,441,1.5842
1987,8,1,4,483,1.8881
1987,8,1,5,658,2.7588
1987,8,2,1,155,4.3549
1987,8,2,2,143,2.3746
1987,8,2,3,105,5.5840
1987,8,2,4,95,1.2982
1987,8,2,5,87,3.5822
1987,8,3,1,119,3.4024
1987,8,3,2,113,4.6994
1987,8,3,3,104,3.8097
1987,8,3,4,88,4.3324
1987,8,3,5,68,2.5662
1987,9,1,1,396,-1.6393
1987,9,1,2,496,-1.1196
1987,9,1,3,436,-0.4605
1987,9,1,4,480,-0.8126
1987,9,1,5,653,0.2121
1987,9,2,1,153,-1.0224
1987,9,2,2,141,-2.0974
1987,9,2,3,103,-1.3066
1987,9,2,4,93,-3.3401
1987,9,2,5,87,-1.2880
1987,9,3,1,118,-3.0838
1987,9,3,2,113,-1.2474
1987,9,3,3,103,-3.1410
1987,9,3,4,88,-2.9128
1987,9,3,5,68,-1.6449
1987,10,1,1,392,-30.8969
1987,10,1,2,494,-31.6401
1987,10,1,3,434,-31.9343
1987,10,1,4,477,-33.3795
1987,10,1,5,643,-30.8131
1987,10,2,1,149,-33.2789
1987,10,2,2,141,-31.8738
1987,10,2,3,102,-31.8575
1987,10,2,4,91,-30.4697
1987,10,2,5,86,-30.2674
1987,10,3,1,117,-26.4004
1987,10,3,2,113,-24.8979
1987,10,3,3,103,-20.1416
1987,10,3,4,88,-23.3451
1987,10,3,5,67,-20.5725
1987,11,1,1,388,-6.2022
1987,11,1,2,488,-5.2502
1987,11,1,3,432,-8.2205
1987,11,1,4,476,-5.7078
1987,11,1,5,629,-3.8210
1987,11,2,1,148,-6.3094
1987,11,2,2,141,-4.2280
1987,11,2,3,101,-3.0388
1987,11,2,4,90,-2.5092
1987,11,2,5,86,-6.7977
1987,11,3,1,116,-4.7212
1987,11,3,2,113,-9.0051
1987,11,3,3,102,-9.2541
1987,11,3,4,88,-8.7035
1987,11,3,5,66,-7.8965
1987,12,1,1,387,5.0925
1987,12,1,2,484,4.2773
1987,12,1,3,426,6.3626
1987,12,1,4,465,5.5551
1987,12,1,5,623,4.0356
1987,12,2,1,150,11.4973
1987,12,2,2,139,11.2411
1987,12,2,3,100,13.1972
1987,12,2,4,90,8.7472
1987,12,2,5,85,11.4320
1987,12,3,1,116,10.3599
1987,12,3,2,113,9.8329
1987,12,3,3,101,6.8533
1987,12,3,4,88,9.9172
1987,12,3,5,66,8.6863
1988,1,1,1,380,5.8097
1988,1,1,2,480,5.8377
1988,1,1,3,424,6.1322
1988,1,1,4,459,5.7886
1988,1,1,5,616,5.0092
1988,1,2,1,149,1.1182
1988,1,2,2,135,2.3250
1988,1,2,3,100,0.8068
1988,1,2,4,89,3.4059
1988,1,2,5,84,2.3446
1988,1,3,1,116,1.0392
1988,1,3,2,113,1.3806
1988,1,3,3,101,3.4261
1988,1,3,4,87,2.9099
1988,1,3,5,66,6.6155
1988,2,1,1,377,7.3010
1988,2,1,2,478,7.8242
1988,2,1,3,419,8.8812
1988,2,1,4,453,6.9978
1988,2,1,5,608,7.6940
1988,2,2,1,148,9.0832
1988,2,2,2,133,11.2933
1988,2,2,3,97,11.3678
1988,2,2,4,89,9.1697
1988,2,2,5,84,10.9769
1988,2,3,1,115,8.3886
1988,2,3,2,113,5.6488
1988,2,3,3,101,5.5635
1988,2,3,4,87,5.1650
1988,2,3,5,66,6.5623
1988,3,1,1,372,4.3798
1988,3,1,2,475,6.7584
1988,3,1,3,415,5.5636
1988,3,1,4,444,5.6320
1988,3,1,5,598,5.6435
1988,3,2,1,148,1.7452
1988,3,2,2,134,5.5568
1988,3,2,3,96,4.5411
1988,3,2,4,88,3.3430
1988,3,2,5,84,6.0823
1988,3,3,1,115,-2.0335
1988,3,3,2,113,-2.8142
1988,3,3,3,101,-3.3468
1988,3,3,4,87,-1.2974
1988,3,3,5,66,-1.7395
1988,4,1,1,369,2.4664
1988,4,1,2,470,1.5003
1988,4,1,3,414,2.5296
1988,4,1,4,442,3.0669
1988,4,1,5,595,1.9452
1988,4,2,1,148,2.8432
1988,4,2,2,133,0.2574
1988,4,2,3,96,3.8130
1988,4,2,4,86,1.2944
1988,4,2,5,83,2.4615
1988,4,3,1,115,1.8533
1988,4,3,2,112,1.1940
1988,4,3,3,101,2.3702
1988,4,3,4,86,0.2690
1988,4,3,5,65,0.0728
1988,5,1,1,367,-2.3464
1988,5,1,2,466,-1.3173
1988,5,1,3,409,-1.6048
1988,5,1,4,439,-4.1864
1988,5,1,5,591,-1.8424
1988,5,2,1,147,-2.5965
1988,5,2,2,131,-1.4807
1988,5,2,3,95,-2.6139
1988,5,2,4,86,-2.0654
1988,5,2,5,83,0.3646
1988,5,3,1,114,-0.7549
1988,5,3,2,111,-0.1060
1988,5,3,3,101,-0.5622
1988,5,3,4,86,-0.0103
1988,5,3,5,65,0.3650
1988,6,1,1,363,6.4015
1988,6,1,2,463,6.1518
1988,6,1,3,406,8.1586
1988,6,1,4,427,5.1825
1988,6,1,5,581,6.3785
1988,6,2,1,146,6.4578
1988,6,2,2,130,8.6217
1988,6,2,3,95,9.0393
1988,6,2,4,85,10.5567
1988,6,2,5,81,7.6372
1988,6,3,1,114,7.5712
1988,6,3,2,111,5.1199
1988,6,3,3,100,4.8735
1988,6,3,4,85,3.7194
1988,6,3,5,65,2.6031
1988,7,1,1,395,-0.6085
1988,7,1,2,464,0.1123
1988,7,1,3,478,-1.7026
1988,7,1,4,540,-0.9488
1988,7,1,5,695,0.9253
1988,7,2,1,170,-1.4393
1988,7,2,2,124,-0.3874
1988,7,2,3,115,-0.0287
1988,7,2,4,117,-3.5691
1988,7,2,5,97,-1.7578
1988,7,3,1,113,-2.9465
1988,7,3,2,104,-0.7145
1988,7,3,3,116,0.0957
1988,7,3,4,101,-0.8370
1988,7,3,5,66,-1.5089
1988,8,1,1,392,-3.1701
1988,8,1,2,459,-2.0250
1988,8,1,3,476,-1.5862
1988,8,1,4,533,-2.3542
1988,8,1,5,686,-3.1850
1988,8,2,1,167,-4.4778
1988,8,2,2,124,-2.8970
1988,8,2,3,115,-3.3963
1988,8,2,4,117,-1.7401
1988,8,2,5,97,-2.3320
1988,8,3,1,113,-4.3968
1988,8,3,2,104,-3.9741
1988,8,3,3,115,-3.1257
1988,8,3,4,101,-4.2354
1988,8,3,5,65,-0.6493
1988,9,1,1,388,2.5372
1988,9,1,2,458,1.9263
1988,9,1,3,472,1.2430
1988,9,1,4,529,2.2364
1988,9,1,5,674,3.6747
1988,9,2,1,165,3.1873
1988,9,2,2,122,2.1225
1988,9,2,3,112,1.3280
1988,9,2,4,116,2.5707
1988,9,2,5,96,4.5506
1988,9,3,1,113,3.8702
1988,9,3,2,104,3.5657
1988,9,3,3,114,2.3514
1988,9,3,4,101,4.7980
1988,9,3,5,65,5.8458
1988,10,1,1,387,-2.7392
1988,10,1,2,455,-1.8357
1988,10,1,3,465,-0.8704
1988,10,1,4,521,-2.1896
1988,10,1,5,666,-2.7019
1988,10,2,1,164,-1.2090
1988,10,2,2,119,-0.9779
1988,10,2,3,110,-1.2612
1988,10,2,4,114,-0.3976
1988,10,2,5,96,-0.1411
1988,10,3,1,113,1.3793
1988,10,3,2,104,1.1295
1988,10,3,3,114,2.2410
1988,10,3,4,101,3.4910
1988,10,3,5,65,6.0108
1988,11,1,1,385,-4.5107
1988,11,1,2,451,-4.2046
1988,11,1,3,459,-4.3488
1988,11,1,4,517,-4.7822
1988,11,1,5,659,-4.1319
1988,11,2,1,164,-2.6828
1988,11,2,2,117,-1.5510
1988,11,2,3,109,-4.0660
1988,11,2,4,114,-3.4585
1988,11,2,5,95,-3.5723
1988,11,3,1,112,-1.6276
1988,11,3,2,104,-0.6716
1988,11,3,3,113,-1.2462
1988,11,3,4,101,-1.6337
1988,11,3,5,64,-2.9598
1988,12,1,1,380,3.0431
1988,12,1,2,445,3.0851
1988,12,1,3,454,3.5491
1988,12,1,4,515,4.5671
1988,12,1,5,648,4.3064
1988,12,2,1,163,4.1805
1988,12,2,2,115,4.9447
1988,12,2,3,109,5.6220
1988,12,2,4,113,6.1579
1988,12,2,5,93,4.2748
1988,12,3,1,112,2.1455
1988,12,3,2,104,3.5257
1988,12,3,3,113,1.8908
1988,12,3,4,101,2.5228
1988,12,3,5,61,1.5213
1989,1,1,1,378,3.7253
1989,1,1,2,439,5.7004
1989,1,1,3,449,4.6925
1989,1,1,4,511,6.5128
1989,1,1,5,627,6.2997
1989,1,2,1,162,4.5279
1989,1,2,2,115,5.7117
1989,1,2,3,107,5.8311
1989,1,2,4,113,4.5618
1989,1,2,5,92,2.5693
1989,1,3,1,112,8.2329
1989,1,3,2,103,6.8647
1989,1,3,3,113,7.0129
1989,1,3,4,100,6.5242
1989,1,3,5,60,6.7397
1989,2,1,1,374,1.4394
1989,2,1,2,436,-0.8982
1989,2,1,3,445,0.8493
1989,2,1,4,507,0.7799
1989,2,1,5,620,0.3891
1989,2,2,1,161,0.4770
1989,2,2,2,115,0.3074
1989,2,2,3,107,3.0402
1989,2,2,4,112,0.5175
1989,2,2,5,92,1.1039
1989,2,3,1,110,-2.6650
1989,2,3,2,103,-2.2347
1989,2,3,3,113,-2.2111
1989,2,3,4,99,-3.1039
1989,2,3,5,60,-1.5670
1989,3,1,1,374,3.3429
1989,3,1,2,430,0.3324
1989,3,1,3,440,3.6043
1989,3,1,4,501,4.5126
1989,3,1,5,611,2.6268
1989,3,2,1,161,4.0004
1989,3,2,2,115,3.8044
1989,3,2,3,106,2.8078
1989,3,2,4,109,2.1089
1989,3,2,5,92,2.9414
