year,month,rank_ME,rank_OL,nstocks,ret_vw
1971,9,2,2,58,-0.5337
1971,9,2,3,62,-0.5884
1971,9,2,4,71,-1.1991
1971,9,2,5,92,1.3104
1971,9,3,1,127,-1.0508
1971,9,3,2,105,0.4905
1971,9,3,3,93,-0.6228
1971,9,3,4,76,0.4328
1971,9,3,5,70,1.0469
1971,10,1,1,111,-8.8217
1971,10,1,2,112,-8.5948
1971,10,1,3,150,-6.6353
1971,10,1,4,164,-6.2673
1971,10,1,5,291,-5.9073
1971,10,2,1,63,-9.5614
1971,10,2,2,58,-5.7974
1971,10,2,3,61,-5.3025
1971,10,2,4,71,-4.2188
1971,10,2,5,92,-5.3034
1971,10,3,1,127,-4.1491
1971,10,3,2,105,-5.3639
1971,10,3,3,93,-5.2733
1971,10,3,4,76,-3.0552
1971,10,3,5,70,-4.5210
1971,11,1,1,111,-4.7603
1971,11,1,2,112,-4.8991
1971,11,1,3,150,-5.5193
1971,11,1,4,164,-4.7382
1971,11,1,5,291,-3.3881
1971,11,2,1,63,-3.2109
1971,11,2,2,58,-1.4863
1971,11,2,3,61,-1.5884
1971,11,2,4,71,-2.2466
1971,11,2,5,92,-3.4533
1971,11,3,1,127,0.6299
1971,11,3,2,105,-0.9321
1971,11,3,3,93,0.2065
1971,11,3,4,76,1.0197
1971,11,3,5,70,-0.2065
1971,12,1,1,111,14.0545
1971,12,1,2,111,14.3919
1971,12,1,3,150,11.8683
1971,12,1,4,164,13.4066
1971,12,1,5,290,13.0286
1971,12,2,1,63,14.7636
1971,12,2,2,58,15.3988
1971,12,2,3,61,12.0131
1971,12,2,4,71,10.7540
1971,12,2,5,92,11.1089
1971,12,3,1,127,8.9849
1971,12,3,2,105,10.4345
1971,12,3,3,93,7.9579
1971,12,3,4,76,8.1268
1971,12,3,5,70,8.8079
1972,1,1,1,111,13.3299
1972,1,1,2,111,15.0543
1972,1,1,3,150,14.9437
1972,1,1,4,164,12.5220
1972,1,1,5,288,12.0473
1972,1,2,1,63,11.0214
1972,1,2,2,58,9.6882
1972,1,2,3,61,7.3109
1972,1,2,4,70,7.5847
1972,1,2,5,92,4.4245
1972,1,3,1,127,3.1246
1972,1,3,2,105,2.7509
1972,1,3,3,93,0.9933
1972,1,3,4,76,1.5998
1972,1,3,5,70,0.8442
1972,2,1,1,111,5.7582
1972,2,1,2,110,4.3734
1972,2,1,3,149,3.2124
1972,2,1,4,164,3.9399
1972,2,1,5,288,4.6695
1972,2,2,1,63,2.7710
1972,2,2,2,58,4.5270
1972,2,2,3,60,3.5151
1972,2,2,4,70,4.6243
1972,2,2,5,92,4.2839
1972,2,3,1,127,3.3313
1972,2,3,2,105,4.2112
1972,2,3,3,93,3.6258
1972,2,3,4,76,3.6076
1972,2,3,5,70,4.9931
1972,3,1,1,110,-1.9739
1972,3,1,2,110,1.7436
1972,3,1,3,149,-0.7356
1972,3,1,4,163,-1.6602
1972,3,1,5,287,0.4807
1972,3,2,1,63,0.1903
1972,3,2,2,58,1.1888
1972,3,2,3,60,0.8124
1972,3,2,4,70,-0.2572
1972,3,2,5,92,0.5067
1972,3,3,1,127,-0.1335
1972,3,3,2,105,0.5184
1972,3,3,3,93,2.5681
1972,3,3,4,76,1.7544
1972,3,3,5,70,1.0300
1972,4,1,1,110,-0.5270
1972,4,1,2,110,0.7181
1972,4,1,3,148,2.2613
1972,4,1,4,163,0.2571
1972,4,1,5,286,0.3188
1972,4,2,1,63,-0.2383
1972,4,2,2,58,3.7842
1972,4,2,3,60,1.5056
1972,4,2,4,70,3.2889
1972,4,2,5,92,-0.7618
1972,4,3,1,127,0.9296
1972,4,3,2,105,0.4905
1972,4,3,3,93,0.2518
1972,4,3,4,76,1.7665
1972,4,3,5,70,0.0220
1972,5,1,1,109,-0.2722
1972,5,1,2,110,-1.7240
1972,5,1,3,148,-2.1971
1972,5,1,4,163,-2.7500
1972,5,1,5,285,-2.6367
1972,5,2,1,63,-2.8252
1972,5,2,2,58,0.4711
1972,5,2,3,60,-1.5053
1972,5,2,4,70,-0.8253
1972,5,2,5,92,-3.6455
1972,5,3,1,126,2.9964
1972,5,3,2,105,3.1238
1972,5,3,3,93,0.5984
1972,5,3,4,76,1.9088
1972,5,3,5,69,1.6314
1972,6,1,1,108,-4.3351
1972,6,1,2,110,-3.8668
1972,6,1,3,147,-1.1385
1972,6,1,4,163,-4.8020
1972,6,1,5,284,-4.0759
1972,6,2,1,63,-1.9311
1972,6,2,2,58,-1.0906
1972,6,2,3,60,-1.8256
1972,6,2,4,70,-2.9158
1972,6,2,5,92,-5.7585
1972,6,3,1,126,-1.7573
1972,6,3,2,105,-1.8710
1972,6,3,3,93,-1.6037
1972,6,3,4,76,-1.8330
1972,6,3,5,69,-2.7298
1972,7,1,1,142,-3.4193
1972,7,1,2,106,-3.6031
1972,7,1,3,158,-2.6053
1972,7,1,4,171,-2.7602
1972,7,1,5,280,-6.0972
1972,7,2,1,65,-4.6771
1972,7,2,2,65,-4.1164
1972,7,2,3,68,-2.8032
1972,7,2,4,75,-2.9982
1972,7,2,5,100,-4.7664
1972,7,3,1,126,0.1274
1972,7,3,2,113,0.5937
1972,7,3,3,102,-0.7068
1972,7,3,4,77,0.8990
1972,7,3,5,79,-1.8087
1972,8,1,1,141,1.5792
1972,8,1,2,106,3.3295
1972,8,1,3,158,-0.8366
1972,8,1,4,170,-0.3514
1972,8,1,5,279,-1.7923
1972,8,2,1,65,2.2698
1972,8,2,2,65,2.6994
1972,8,2,3,68,2.8874
1972,8,2,4,75,1.6761
1972,8,2,5,99,-0.5152
1972,8,3,1,126,5.0481
1972,8,3,2,113,3.4152
1972,8,3,3,102,1.1500
1972,8,3,4,77,2.5464
1972,8,3,5,79,1.3380
1972,9,1,1,141,-5.1661
1972,9,1,2,106,-4.1735
1972,9,1,3,157,-4.3201
1972,9,1,4,170,-4.6890
1972,9,1,5,276,-4.3039
1972,9,2,1,64,-3.3455
1972,9,2,2,65,-3.7014
1972,9,2,3,67,-3.4403
1972,9,2,4,75,-3.3746
1972,9,2,5,99,-2.1268
1972,9,3,1,126,-0.2835
1972,9,3,2,113,-1.2054
1972,9,3,3,102,-0.5627
1972,9,3,4,76,-0.3380
1972,9,3,5,79,-1.5383
1972,10,1,1,141,-2.9691
1972,10,1,2,106,-2.1644
1972,10,1,3,157,-0.6006
1972,10,1,4,170,-2.6635
1972,10,1,5,275,-3.7106
1972,10,2,1,64,-2.7514
1972,10,2,2,65,-0.9503
1972,10,2,3,67,-3.1053
1972,10,2,4,75,-1.7205
1972,10,2,5,99,-2.0556
1972,10,3,1,126,1.1360
1972,10,3,2,113,0.5033
1972,10,3,3,102,-0.1814
1972,10,3,4,76,0.5294
1972,10,3,5,78,1.1980
1972,11,1,1,141,3.2564
1972,11,1,2,106,3.1279
1972,11,1,3,158,4.3894
1972,11,1,4,170,4.3793
1972,11,1,5,274,6.5952
1972,11,2,1,64,5.4430
1972,11,2,2,65,5.4240
1972,11,2,3,67,4.8066
1972,11,2,4,75,7.9484
1972,11,2,5,98,6.4377
1972,11,3,1,126,4.1561
1972,11,3,2,113,5.0267
1972,11,3,3,102,3.6108
1972,11,3,4,76,7.4337
1972,11,3,5,78,5.5539
1972,12,1,1,141,-2.4152
1972,12,1,2,105,-1.7171
1972,12,1,3,158,-0.0161
1972,12,1,4,170,-2.4253
1972,12,1,5,274,-3.2751
1972,12,2,1,64,-1.1480
1972,12,2,2,65,-0.4008
1972,12,2,3,67,-0.6236
1972,12,2,4,75,-2.7618
1972,12,2,5,98,-0.5152
1972,12,3,1,126,1.7758
1972,12,3,2,113,0.6711
1972,12,3,3,102,2.6381
1972,12,3,4,76,1.3643
1972,12,3,5,79,1.2380
1973,1,1,1,141,-2.7982
1973,1,1,2,106,-5.1368
1973,1,1,3,158,-2.2010
1973,1,1,4,170,-3.8359
1973,1,1,5,273,-5.4124
1973,1,2,1,64,-1.2685
1973,1,2,2,64,-6.4778
1973,1,2,3,67,-9.2867
1973,1,2,4,75,-7.9491
1973,1,2,5,98,-6.3066
1973,1,3,1,126,1.5364
1973,1,3,2,113,-3.1822
1973,1,3,3,102,-3.9980
1973,1,3,4,76,-5.4286
1973,1,3,5,79,-3.9172
1973,2,1,1,140,-7.2821
1973,2,1,2,106,-8.3859
1973,2,1,3,158,-8.8775
1973,2,1,4,170,-7.9106
1973,2,1,5,271,-9.2034
1973,2,2,1,64,-6.9928
1973,2,2,2,64,-9.4005
1973,2,2,3,67,-10.2617
1973,2,2,4,75,-9.3082
1973,2,2,5,97,-9.3229
1973,2,3,1,126,-2.6068
1973,2,3,2,113,-5.0614
1973,2,3,3,102,-4.1002
1973,2,3,4,76,-4.8283
1973,2,3,5,79,-5.7689
1973,3,1,1,140,-4.0634
1973,3,1,2,106,-1.0977
1973,3,1,3,158,-1.6603
1973,3,1,4,169,-3.6095
1973,3,1,5,270,-2.4152
1973,3,2,1,64,-2.2449
1973,3,2,2,64,-3.5616
1973,3,2,3,67,-2.2838
1973,3,2,4,75,-4.0847
1973,3,2,5,97,-2.3854
1973,3,3,1,126,1.5798
1973,3,3,2,111,0.3376
1973,3,3,3,101,-2.5985
1973,3,3,4,76,-2.7729
1973,3,3,5,79,-3.3948
1973,4,1,1,140,-6.3749
1973,4,1,2,105,-7.5236
1973,4,1,3,157,-7.4954
1973,4,1,4,169,-6.1017
1973,4,1,5,267,-8.0957
1973,4,2,1,64,-9.3620
1973,4,2,2,65,-7.1217
1973,4,2,3,67,-7.2368
1973,4,2,4,75,-5.3472
1973,4,2,5,97,-8.1558
1973,4,3,1,126,-3.0058
1973,4,3,2,111,-6.5006
1973,4,3,3,101,-5.3187
1973,4,3,4,76,-3.3628
1973,4,3,5,79,-8.9144
1973,5,1,1,140,-8.6527
1973,5,1,2,105,-8.2563
1973,5,1,3,157,-10.0075
1973,5,1,4,169,-9.7332
1973,5,1,5,266,-8.5487
1973,5,2,1,64,-10.1332
1973,5,2,2,65,-7.1490
1973,5,2,3,67,-9.5140
1973,5,2,4,75,-10.2250
1973,5,2,5,97,-6.8254
1973,5,3,1,126,-1.5181
1973,5,3,2,112,-0.2784
1973,5,3,3,101,-0.7104
1973,5,3,4,76,-3.7043
1973,5,3,5,78,-2.6825
1973,6,1,1,139,-4.8821
1973,6,1,2,104,-4.4525
1973,6,1,3,156,-1.9165
1973,6,1,4,167,-3.3392
1973,6,1,5,262,-2.9976
1973,6,2,1,64,-1.4240
1973,6,2,2,65,-2.7345
1973,6,2,3,67,-5.4096
1973,6,2,4,74,-3.9133
1973,6,2,5,96,-5.3558
1973,6,3,1,126,1.0290
1973,6,3,2,112,-1.6402
1973,6,3,3,101,-2.0421
1973,6,3,4,76,-2.5084
1973,6,3,5,77,-5.5646
1973,7,1,1,201,15.4108
1973,7,1,2,165,16.4899
1973,7,1,3,215,15.8682
1973,7,1,4,264,14.5504
1973,7,1,5,415,14.0571
1973,7,2,1,110,10.9936
1973,7,2,2,79,14.9490
1973,7,2,3,78,13.6892
1973,7,2,4,107,14.3599
1973,7,2,5,101,12.7450
1973,7,3,1,172,1.8256
1973,7,3,2,123,8.3206
1973,7,3,3,101,6.8496
1973,7,3,4,92,7.1005
1973,7,3,5,80,11.2849
1973,8,1,1,198,-5.0675
1973,8,1,2,165,-4.6799
1973,8,1,3,214,-7.1015
1973,8,1,4,263,-6.5508
1973,8,1,5,413,-6.7351
1973,8,2,1,109,-3.6150
1973,8,2,2,79,-2.4973
1973,8,2,3,78,-3.3577
1973,8,2,4,107,-5.0401
1973,8,2,5,101,-2.8397
1973,8,3,1,172,-3.6370
1973,8,3,2,123,-1.4856
1973,8,3,3,101,-2.9502
1973,8,3,4,92,-3.9080
1973,8,3,5,80,-3.4303
1973,9,1,1,198,10.1422
1973,9,1,2,165,12.2768
1973,9,1,3,211,10.1541
1973,9,1,4,262,10.0932
1973,9,1,5,412,6.8364
1973,9,2,1,108,11.0067
1973,9,2,2,79,11.7893
1973,9,2,3,77,11.3594
1973,9,2,4,107,12.2791
1973,9,2,5,100,10.3903
1973,9,3,1,170,2.8376
1973,9,3,2,123,7.0506
1973,9,3,3,101,3.2608
1973,9,3,4,92,7.3350
1973,9,3,5,80,8.1314
1973,10,1,1,199,3.8443
1973,10,1,2,164,-0.8913
1973,10,1,3,212,0.1989
1973,10,1,4,262,-0.7825
1973,10,1,5,411,-0.7206
1973,10,2,1,109,4.7846
1973,10,2,2,79,2.4831
1973,10,2,3,77,-2.7510
1973,10,2,4,107,-2.0473
1973,10,2,5,100,-0.5606
1973,10,3,1,170,2.8232
1973,10,3,2,122,0.8317
1973,10,3,3,101,-1.7497
1973,10,3,4,92,-2.9123
1973,10,3,5,80,-4.1525
1973,11,1,1,198,-17.6926
1973,11,1,2,162,-21.4620
1973,11,1,3,214,-21.2999
1973,11,1,4,263,-21.2762
1973,11,1,5,411,-20.2537
1973,11,2,1,109,-14.5295
1973,11,2,2,78,-21.2295
1973,11,2,3,77,-22.0175
1973,11,2,4,106,-22.0261
1973,11,2,5,100,-19.6991
1973,11,3,1,170,-8.7420
1973,11,3,2,122,-13.9243
1973,11,3,3,101,-11.8228
1973,11,3,4,92,-15.0104
1973,11,3,5,80,-17.5402
1973,12,1,1,197,-0.9765
1973,12,1,2,162,-3.9231
1973,12,1,3,213,-5.2584
1973,12,1,4,262,-5.4904
1973,12,1,5,407,-3.4422
1973,12,2,1,109,2.1179
1973,12,2,2,78,-0.3864
1973,12,2,3,76,-2.1520
1973,12,2,4,105,-2.6636
1973,12,2,5,99,-2.8590
1973,12,3,1,171,3.6387
1973,12,3,2,122,1.7149
1973,12,3,3,101,-2.9135
1973,12,3,4,92,-1.6540
1973,12,3,5,80,0.3670
1974,1,1,1,197,13.1122
1974,1,1,2,161,15.2020
1974,1,1,3,213,16.5114
1974,1,1,4,262,16.3323
1974,1,1,5,408,14.7491
1974,1,2,1,109,4.1058
1974,1,2,2,79,8.8912
1974,1,2,3,76,11.0462
1974,1,2,4,105,10.7883
1974,1,2,5,99,11.2883
1974,1,3,1,171,-3.0489
1974,1,3,2,122,-0.7804
1974,1,3,3,101,0.0944
1974,1,3,4,92,4.5257
1974,1,3,5,80,4.0053
1974,2,1,1,194,-0.9945
1974,2,1,2,158,-0.6218
1974,2,1,3,210,0.9671
1974,2,1,4,259,-0.3319
1974,2,1,5,407,-0.0946
1974,2,2,1,109,1.8958
1974,2,2,2,79,2.0080
1974,2,2,3,76,1.4882
1974,2,2,4,105,1.4641
1974,2,2,5,99,1.9471
1974,2,3,1,171,0.0009
1974,2,3,2,122,0.4376
1974,2,3,3,101,-1.0502
1974,2,3,4,91,-0.1396
1974,2,3,5,80,1.1909
1974,3,1,1,194,-0.3110
1974,3,1,2,158,-0.5609
1974,3,1,3,210,1.1389
1974,3,1,4,259,1.3775
1974,3,1,5,404,1.3600
1974,3,2,1,108,-1.2301
1974,3,2,2,79,0.1833
1974,3,2,3,76,-1.1374
1974,3,2,4,105,0.0099
1974,3,2,5,98,-0.0131
1974,3,3,1,171,-2.2568
1974,3,3,2,122,-1.2726
1974,3,3,3,101,-1.7759
1974,3,3,4,90,-1.3541
1974,3,3,5,80,-3.1498
1974,4,1,1,193,-6.9439
1974,4,1,2,158,-4.6470
1974,4,1,3,210,-4.5698
1974,4,1,4,260,-3.1274
1974,4,1,5,400,-4.8157
1974,4,2,1,108,-8.8978
1974,4,2,2,79,-2.5586
1974,4,2,3,76,-3.4367
1974,4,2,4,105,-2.9755
1974,4,2,5,98,-4.4882
1974,4,3,1,171,-3.7604
1974,4,3,2,122,-2.5718
1974,4,3,3,101,-3.8208
1974,4,3,4,90,-1.3263
1974,4,3,5,80,-2.0633
1974,5,1,1,193,-7.6846
1974,5,1,2,157,-7.7863
1974,5,1,3,210,-7.2672
1974,5,1,4,259,-6.1735
1974,5,1,5,396,-6.9246
1974,5,2,1,108,-9.1856
1974,5,2,2,79,-7.3442
1974,5,2,3,76,-6.5535
1974,5,2,4,104,-6.2587
1974,5,2,5,96,-6.1152
1974,5,3,1,171,-4.1763
1974,5,3,2,122,-2.3736
1974,5,3,3,101,-0.9193
1974,5,3,4,90,-0.0403
1974,5,3,5,80,-0.8142
1974,6,1,1,193,-2.3160
1974,6,1,2,155,-3.0711
1974,6,1,3,209,-3.1095
1974,6,1,4,258,-2.9005
1974,6,1,5,398,-1.5473
1974,6,2,1,108,-3.9577
1974,6,2,2,79,-0.4657
1974,6,2,3,76,-1.1501
1974,6,2,4,103,-0.8795
1974,6,2,5,96,-3.0541
1974,6,3,1,171,-0.8420
1974,6,3,2,122,-0.7156
1974,6,3,3,100,-1.7698
1974,6,3,4,90,-2.1698
1974,6,3,5,80,-1.9735
1974,7,1,1,256,-6.4095
1974,7,1,2,262,-4.5291
1974,7,1,3,244,-3.8800
1974,7,1,4,372,-5.1007
1974,7,1,5,569,-6.4024
1974,7,2,1,149,-4.3437
1974,7,2,2,93,-6.0452
1974,7,2,3,81,-3.8279
1974,7,2,4,132,-5.9427
1974,7,2,5,113,-4.4796
1974,7,3,1,171,-6.5541
1974,7,3,2,134,-6.1496
1974,7,3,3,116,-12.8233
1974,7,3,4,84,-10.6723
1974,7,3,5,84,-9.7130
1974,8,1,1,253,-6.9484
1974,8,1,2,261,-7.2706
1974,8,1,3,242,-7.8152
1974,8,1,4,370,-7.4330
1974,8,1,5,564,-7.9292
1974,8,2,1,148,-7.2608
1974,8,2,2,92,-7.3699
1974,8,2,3,80,-8.5116
1974,8,2,4,131,-9.4011
1974,8,2,5,113,-9.0200
1974,8,3,1,171,-6.5826
1974,8,3,2,134,-10.3583
1974,8,3,3,116,-10.8044
1974,8,3,4,84,-7.2850
1974,8,3,5,84,-12.0498
1974,9,1,1,250,-10.6611
1974,9,1,2,257,-9.6057
1974,9,1,3,239,-10.4236
1974,9,1,4,367,-8.1276
1974,9,1,5,558,-7.5828
1974,9,2,1,145,-9.5583
1974,9,2,2,92,-11.7890
1974,9,2,3,80,-9.3041
1974,9,2,4,129,-10.6018
1974,9,2,5,114,-8.4217
1974,9,3,1,170,-11.9172
1974,9,3,2,134,-12.5710
1974,9,3,3,116,-15.1811
1974,9,3,4,84,-10.8107
1974,9,3,5,84,-12.5214
1974,10,1,1,250,14.4373
1974,10,1,2,253,7.6894
1974,10,1,3,237,9.7102
1974,10,1,4,367,6.9269
1974,10,1,5,557,7.6511
1974,10,2,1,145,15.4649
1974,10,2,2,92,11.6537
1974,10,2,3,80,5.3607
1974,10,2,4,130,6.3618
1974,10,2,5,113,11.1828
1974,10,3,1,169,19.3641
1974,10,3,2,134,16.6424
1974,10,3,3,116,18.0120
1974,10,3,4,83,8.9620
1974,10,3,5,84,15.9158
1974,11,1,1,249,-4.1907
1974,11,1,2,251,-6.0716
1974,11,1,3,236,-8.3883
1974,11,1,4,366,-5.6457
1974,11,1,5,552,-5.8541
1974,11,2,1,145,-2.4620
1974,11,2,2,92,-7.3303
1974,11,2,3,80,-5.0646
1974,11,2,4,130,-7.4709
1974,11,2,5,113,-3.2693
1974,11,3,1,169,-4.1243
1974,11,3,2,134,-6.1033
1974,11,3,3,115,-4.3003
1974,11,3,4,83,-4.2405
1974,11,3,5,84,-3.4858
1974,12,1,1,246,-5.4720
1974,12,1,2,247,-9.4739
1974,12,1,3,236,-9.7849
1974,12,1,4,362,-7.3622
1974,12,1,5,548,-8.6157
1974,12,2,1,146,-5.5317
1974,12,2,2,92,-8.3928
1974,12,2,3,80,-7.3174
1974,12,2,4,130,-5.4108
1974,12,2,5,113,-6.0110
1974,12,3,1,169,-2.0428
1974,12,3,2,134,-3.6218
1974,12,3,3,115,-3.9706
1974,12,3,4,83,0.5132
1974,12,3,5,84,-3.2407
1975,1,1,1,246,25.0853
1975,1,1,2,248,32.6785
1975,1,1,3,236,30.0698
1975,1,1,4,361,28.7142
1975,1,1,5,544,29.7663
1975,1,2,1,145,19.1947
1975,1,2,2,91,28.4449
1975,1,2,3,79,31.4265
1975,1,2,4,130,30.0402
1975,1,2,5,113,27.0124
1975,1,3,1,169,8.8461
1975,1,3,2,133,12.3600
1975,1,3,3,116,14.7221
1975,1,3,4,83,18.4203
1975,1,3,5,84,21.5689
1975,2,1,1,245,8.8237
1975,2,1,2,248,4.6697
1975,2,1,3,235,5.9600
1975,2,1,4,361,4.9367
1975,2,1,5,545,3.8020
1975,2,2,1,145,6.4671
1975,2,2,2,91,5.8483
1975,2,2,3,79,2.6546
1975,2,2,4,130,3.8670
1975,2,2,5,112,5.4768
1975,2,3,1,169,7.6100
1975,2,3,2,133,7.6872
1975,2,3,3,116,9.5509
1975,2,3,4,83,3.2639
1975,2,3,5,84,4.4469
1975,3,1,1,244,7.0922
1975,3,1,2,251,11.7265
1975,3,1,3,234,8.5593
1975,3,1,4,361,8.2039
1975,3,1,5,547,11.3398
1975,3,2,1,145,3.0180
1975,3,2,2,91,9.4862
1975,3,2,3,79,11.1540
1975,3,2,4,130,9.0921
1975,3,2,5,112,9.9704
1975,3,3,1,168,0.4187
1975,3,3,2,133,4.6548
1975,3,3,3,116,5.7489
1975,3,3,4,83,7.7663
1975,3,3,5,84,7.9974
1975,4,1,1,242,5.1906
1975,4,1,2,252,3.9129
1975,4,1,3,234,7.8703
1975,4,1,4,361,3.7138
1975,4,1,5,547,4.5261
1975,4,2,1,145,5.6845
1975,4,2,2,91,5.5669
1975,4,2,3,79,4.3052
1975,4,2,4,130,4.6954
1975,4,2,5,112,6.0186
1975,4,3,1,168,5.6142
1975,4,3,2,133,10.4460
1975,4,3,3,116,1.8656
1975,4,3,4,83,5.1261
1975,4,3,5,84,3.8565
1975,5,1,1,242,11.5590
1975,5,1,2,252,8.1392
1975,5,1,3,234,10.1085
1975,5,1,4,357,8.4501
1975,5,1,5,542,8.0778
1975,5,2,1,144,10.2685
1975,5,2,2,91,9.3416
1975,5,2,3,79,6.3200
1975,5,2,4,130,7.8439
1975,5,2,5,112,6.4194
1975,5,3,1,168,5.4468
1975,5,3,2,133,3.6999
1975,5,3,3,116,5.3677
1975,5,3,4,83,4.6280
1975,5,3,5,84,4.6328
1975,6,1,1,241,7.4637
1975,6,1,2,253,7.4511
1975,6,1,3,234,5.1845
1975,6,1,4,354,8.9765
1975,6,1,5,542,7.4312
1975,6,2,1,143,5.5961
1975,6,2,2,91,7.7435
1975,6,2,3,79,7.6246
1975,6,2,4,129,7.0111
1975,6,2,5,112,6.0004
1975,6,3,1,168,3.3087
1975,6,3,2,132,3.7009
1975,6,3,3,116,5.6384
1975,6,3,4,83,8.2662
1975,6,3,5,84,6.3834
1975,7,1,1,313,-0.9701
1975,7,1,2,242,-2.0722
1975,7,1,3,327,-1.3308
1975,7,1,4,432,-2.0211
1975,7,1,5,594,1.6210
1975,7,2,1,167,-4.3857
1975,7,2,2,91,-6.3850
1975,7,2,3,93,-2.5779
1975,7,2,4,120,-3.3137
1975,7,2,5,125,-2.1535
1975,7,3,1,165,-7.2587
1975,7,3,2,135,-6.3939
1975,7,3,3,104,-6.7774
1975,7,3,4,85,-4.1282
1975,7,3,5,90,-7.0115
1975,8,1,1,313,-6.3721
1975,8,1,2,241,-7.5735
1975,8,1,3,327,-6.8661
1975,8,1,4,429,-6.0644
1975,8,1,5,592,-5.5038
1975,8,2,1,167,-4.4822
1975,8,2,2,91,-4.3882
1975,8,2,3,93,-7.3113
1975,8,2,4,120,-4.2490
1975,8,2,5,124,-3.3401
1975,8,3,1,165,-2.3793
1975,8,3,2,135,0.2865
1975,8,3,3,104,-2.3293
1975,8,3,4,84,-3.0361
1975,8,3,5,90,-0.9018
1975,9,1,1,313,-4.9299
1975,9,1,2,240,-3.7660
1975,9,1,3,324,-3.3623
1975,9,1,4,432,-2.9154
1975,9,1,5,591,-2.2536
1975,9,2,1,166,-4.3939
1975,9,2,2,90,-4.2554
1975,9,2,3,93,-4.2982
1975,9,2,4,120,-4.6014
1975,9,2,5,124,-1.5798
1975,9,3,1,164,-4.1822
1975,9,3,2,135,-3.2941
1975,9,3,3,104,-4.4951
1975,9,3,4,84,-2.3740
1975,9,3,5,90,-3.0868
1975,10,1,1,312,-0.2569
1975,10,1,2,240,-0.1632
1975,10,1,3,323,1.0008
1975,10,1,4,429,2.9686
1975,10,1,5,590,3.6571
1975,10,2,1,165,-0.6041
1975,10,2,2,90,-0.8166
1975,10,2,3,93,3.2127
1975,10,2,4,119,5.7993
1975,10,2,5,125,5.5256
1975,10,3,1,164,6.5288
1975,10,3,2,135,4.4272
1975,10,3,3,102,6.4420
1975,10,3,4,84,8.7780
1975,10,3,5,90,8.6480
1975,11,1,1,312,-1.7112
1975,11,1,2,238,2.0781
1975,11,1,3,323,2.8439
1975,11,1,4,426,3.1891
1975,11,1,5,587,4.3869
1975,11,2,1,165,-0.8510
1975,11,2,2,90,2.3721
1975,11,2,3,92,5.2734
1975,11,2,4,119,3.8227
1975,11,2,5,125,4.4503
1975,11,3,1,164,3.5435
1975,11,3,2,135,1.8328
1975,11,3,3,102,3.2209
1975,11,3,4,84,3.8140
1975,11,3,5,90,1.4341
1975,12,1,1,311,-1.2856
1975,12,1,2,238,-2.4492
1975,12,1,3,321,-2.2863
1975,12,1,4,424,0.1669
1975,12,1,5,584,-1.5689
1975,12,2,1,164,-0.8380
1975,12,2,2,89,-2.5232
1975,12,2,3,92,-1.8343
1975,12,2,4,119,-0.1482
1975,12,2,5,125,-1.4945
1975,12,3,1,163,-1.0928
1975,12,3,2,135,-0.9506
1975,12,3,3,104,-2.7028
1975,12,3,4,84,-2.1365
1975,12,3,5,90,-0.7480
1976,1,1,1,298,21.6618
1976,1,1,2,233,21.5528
1976,1,1,3,303,24.5907
1976,1,1,4,414,22.5797
1976,1,1,5,566,21.2175
1976,1,2,1,163,16.6253
1976,1,2,2,88,19.8204
1976,1,2,3,91,20.5875
1976,1,2,4,119,23.0125
1976,1,2,5,124,16.4796
1976,1,3,1,163,12.1267
1976,1,3,2,135,13.2351
1976,1,3,3,104,15.5924
1976,1,3,4,84,11.3442
1976,1,3,5,90,7.7958
1976,2,1,1,294,10.0364
1976,2,1,2,231,11.5882
1976,2,1,3,305,11.7955
1976,2,1,4,413,13.0489
1976,2,1,5,564,11.8646
1976,2,2,1,162,5.7497
1976,2,2,2,88,11.9857
1976,2,2,3,90,7.4924
1976,2,2,4,119,8.4489
1976,2,2,5,124,4.9403
1976,2,3,1,164,-0.4713
1976,2,3,2,135,-0.0678
1976,2,3,3,104,-0.8571
1976,2,3,4,84,0.7511
1976,2,3,5,90,0.9237
1976,3,1,1,300,0.0922
1976,3,1,2,233,1.1494
1976,3,1,3,315,1.9549
1976,3,1,4,415,2.2437
1976,3,1,5,573,2.6142
1976,3,2,1,163,1.4348
1976,3,2,2,87,1.1842
1976,3,2,3,90,-0.1453
1976,3,2,4,119,3.1473
1976,3,2,5,124,2.9904
1976,3,3,1,163,3.2459
1976,3,3,2,134,2.8809
1976,3,3,3,104,2.3857
1976,3,3,4,84,4.5468
1976,3,3,5,90,1.2923
1976,4,1,1,298,-1.3181
1976,4,1,2,231,-1.7368
1976,4,1,3,312,-1.1496
1976,4,1,4,415,-1.2710
1976,4,1,5,572,-2.0411
1976,4,2,1,163,0.3160
1976,4,2,2,87,-1.6118
1976,4,2,3,89,-1.0231
1976,4,2,4,118,-1.3653
1976,4,2,5,123,-2.5760
1976,4,3,1,163,-2.0302
1976,4,3,2,134,-0.4008
1976,4,3,3,104,-0.5072
1976,4,3,4,84,0.0896
1976,4,3,5,90,-1.6124
1976,5,1,1,298,-2.0228
1976,5,1,2,234,-1.7932
1976,5,1,3,320,-2.3448
1976,5,1,4,421,-4.1977
1976,5,1,5,574,-4.1586
1976,5,2,1,161,1.8733
1976,5,2,2,88,-1.6063
1976,5,2,3,89,-2.4582
1976,5,2,4,117,-3.7533
