year,month,rank_ME,rank_RER,nstocks,ret_vw
1975,2,3,1,74,8.1268
1975,2,3,2,69,8.7254
1975,2,3,3,74,10.9511
1975,2,3,4,60,12.7762
1975,2,3,5,84,6.5320
1975,3,1,1,268,12.0458
1975,3,1,2,166,10.2157
1975,3,1,3,186,11.1130
1975,3,1,4,174,10.6458
1975,3,1,5,293,10.0395
1975,3,2,1,75,6.8138
1975,3,2,2,54,7.2141
1975,3,2,3,68,12.6470
1975,3,2,4,74,10.4234
1975,3,2,5,71,7.4918
1975,3,3,1,74,1.0106
1975,3,3,2,69,6.1124
1975,3,3,3,74,5.8603
1975,3,3,4,60,3.2204
1975,3,3,5,84,8.5600
1975,4,1,1,270,4.2671
1975,4,1,2,166,5.1273
1975,4,1,3,187,5.9611
1975,4,1,4,174,4.9310
1975,4,1,5,294,2.5658
1975,4,2,1,75,4.3194
1975,4,2,2,54,5.0115
1975,4,2,3,68,5.9115
1975,4,2,4,74,5.3606
1975,4,2,5,71,7.6413
1975,4,3,1,74,4.6995
1975,4,3,2,69,8.3016
1975,4,3,3,74,1.5554
1975,4,3,4,60,7.2880
1975,4,3,5,84,8.0231
1975,5,1,1,269,9.0847
1975,5,1,2,167,8.6681
1975,5,1,3,186,7.6447
1975,5,1,4,174,10.2780
1975,5,1,5,293,7.1924
1975,5,2,1,75,6.0585
1975,5,2,2,54,5.0299
1975,5,2,3,68,7.3247
1975,5,2,4,74,9.5319
1975,5,2,5,71,7.1790
1975,5,3,1,74,4.0267
1975,5,3,2,69,2.7166
1975,5,3,3,74,6.4115
1975,5,3,4,60,3.8294
1975,5,3,5,84,2.7972
1975,6,1,1,267,6.6582
1975,6,1,2,167,9.7676
1975,6,1,3,186,8.6557
1975,6,1,4,173,4.6396
1975,6,1,5,294,6.5621
1975,6,2,1,75,5.1161
1975,6,2,2,54,7.1365
1975,6,2,3,68,4.4640
1975,6,2,4,74,7.4740
1975,6,2,5,71,5.7380
1975,6,3,1,74,1.3544
1975,6,3,2,69,4.9850
1975,6,3,3,74,4.4474
1975,6,3,4,60,2.5616
1975,6,3,5,84,6.4491
1975,7,1,1,291,-0.5816
1975,7,1,2,191,-0.8901
1975,7,1,3,206,-0.3062
1975,7,1,4,238,-0.2849
1975,7,1,5,332,0.7013
1975,7,2,1,79,-5.2175
1975,7,2,2,63,-5.9204
1975,7,2,3,73,-2.2897
1975,7,2,4,77,-4.3153
1975,7,2,5,75,-0.8461
1975,7,3,1,73,-6.4118
1975,7,3,2,67,-6.5130
1975,7,3,3,72,-8.6307
1975,7,3,4,62,-8.6646
1975,7,3,5,76,-8.4514
1975,8,1,1,290,-5.5062
1975,8,1,2,191,-6.4383
1975,8,1,3,206,-5.1739
1975,8,1,4,238,-7.7737
1975,8,1,5,331,-6.6498
1975,8,2,1,79,-4.9949
1975,8,2,2,62,-4.1987
1975,8,2,3,73,-3.1946
1975,8,2,4,77,-6.1930
1975,8,2,5,75,-5.9569
1975,8,3,1,73,-1.7933
1975,8,3,2,67,-2.2279
1975,8,3,3,72,-2.9762
1975,8,3,4,62,-3.7419
1975,8,3,5,76,-2.0918
1975,9,1,1,291,-3.2225
1975,9,1,2,194,-3.0680
1975,9,1,3,205,-3.1219
1975,9,1,4,237,-2.8427
1975,9,1,5,330,-3.2386
1975,9,2,1,79,-5.3298
1975,9,2,2,62,-4.0217
1975,9,2,3,73,-3.7911
1975,9,2,4,77,-2.2548
1975,9,2,5,75,-4.2247
1975,9,3,1,73,-2.4154
1975,9,3,2,67,-3.0187
1975,9,3,3,72,-5.4921
1975,9,3,4,62,-2.9757
1975,9,3,5,76,-5.9747
1975,10,1,1,289,1.9546
1975,10,1,2,194,1.7839
1975,10,1,3,205,2.6655
1975,10,1,4,237,0.7411
1975,10,1,5,329,2.6842
1975,10,2,1,79,0.2218
1975,10,2,2,63,3.3878
1975,10,2,3,73,5.7556
1975,10,2,4,77,3.6009
1975,10,2,5,75,4.4964
1975,10,3,1,72,7.6017
1975,10,3,2,67,8.9023
1975,10,3,3,72,11.1468
1975,10,3,4,62,8.1334
1975,10,3,5,75,9.7688
1975,11,1,1,288,3.8567
1975,11,1,2,194,1.9597
1975,11,1,3,205,1.5921
1975,11,1,4,236,2.6480
1975,11,1,5,329,3.6014
1975,11,2,1,79,2.3447
1975,11,2,2,63,4.5898
1975,11,2,3,73,2.9653
1975,11,2,4,77,3.9491
1975,11,2,5,75,3.1792
1975,11,3,1,72,3.6757
1975,11,3,2,67,5.3287
1975,11,3,3,72,4.3939
1975,11,3,4,62,2.9008
1975,11,3,5,75,5.1549
1975,12,1,1,288,-0.6989
1975,12,1,2,194,-2.1731
1975,12,1,3,204,-1.7680
1975,12,1,4,235,-1.8859
1975,12,1,5,329,-1.7101
1975,12,2,1,79,-1.2780
1975,12,2,2,63,-0.9502
1975,12,2,3,73,-1.0429
1975,12,2,4,77,-1.5831
1975,12,2,5,75,-1.5229
1975,12,3,1,73,-0.6354
1975,12,3,2,67,-1.4699
1975,12,3,3,72,-2.3414
1975,12,3,4,62,-2.5031
1975,12,3,5,76,-5.8148
1976,1,1,1,274,19.6241
1976,1,1,2,184,23.6163
1976,1,1,3,200,25.7861
1976,1,1,4,226,23.4370
1976,1,1,5,321,22.0920
1976,1,2,1,78,18.5002
1976,1,2,2,63,18.4789
1976,1,2,3,73,20.2151
1976,1,2,4,77,20.0480
1976,1,2,5,75,16.6070
1976,1,3,1,73,14.3927
1976,1,3,2,67,11.8011
1976,1,3,3,72,11.0199
1976,1,3,4,62,13.9261
1976,1,3,5,76,14.5746
1976,2,1,1,273,11.0535
1976,2,1,2,184,12.9115
1976,2,1,3,200,13.0247
1976,2,1,4,226,10.8331
1976,2,1,5,321,13.5562
1976,2,2,1,78,7.9861
1976,2,2,2,62,5.5919
1976,2,2,3,73,5.7660
1976,2,2,4,77,9.9370
1976,2,2,5,75,7.7232
1976,2,3,1,73,0.6941
1976,2,3,2,67,-0.3534
1976,2,3,3,72,-2.8736
1976,2,3,4,62,0.0595
1976,2,3,5,76,0.1990
1976,3,1,1,279,2.0721
1976,3,1,2,191,1.6868
1976,3,1,3,199,0.9345
1976,3,1,4,231,2.1750
1976,3,1,5,326,1.7034
1976,3,2,1,79,0.3497
1976,3,2,2,62,0.4320
1976,3,2,3,73,3.4759
1976,3,2,4,76,1.4899
1976,3,2,5,75,2.1039
1976,3,3,1,73,3.0871
1976,3,3,2,67,4.5004
1976,3,3,3,72,3.2376
1976,3,3,4,62,3.9395
1976,3,3,5,76,1.8358
1976,4,1,1,277,-1.5229
1976,4,1,2,190,-2.3423
1976,4,1,3,198,0.0613
1976,4,1,4,230,-1.3959
1976,4,1,5,324,-1.7335
1976,4,2,1,79,-1.2756
1976,4,2,2,61,-2.6629
1976,4,2,3,73,-0.5756
1976,4,2,4,75,-2.8188
1976,4,2,5,74,-2.4949
1976,4,3,1,73,-1.9844
1976,4,3,2,67,-4.1822
1976,4,3,3,72,-2.4772
1976,4,3,4,62,-2.2596
1976,4,3,5,76,-1.9742
1976,5,1,1,282,-4.4359
1976,5,1,2,193,-3.7970
1976,5,1,3,201,-3.0337
1976,5,1,4,233,-3.0453
1976,5,1,5,329,-3.1340
1976,5,2,1,78,-1.8722
1976,5,2,2,61,-2.1025
1976,5,2,3,73,-2.2214
1976,5,2,4,75,-3.5940
1976,5,2,5,74,-3.9504
1976,5,3,1,73,0.3637
1976,5,3,2,67,-1.6862
1976,5,3,3,72,-2.1238
1976,5,3,4,62,-2.8783
1976,5,3,5,76,-1.7252
1976,6,1,1,282,3.4261
1976,6,1,2,193,2.8515
1976,6,1,3,199,1.9635
1976,6,1,4,232,3.7342
1976,6,1,5,326,2.2914
1976,6,2,1,78,3.4424
1976,6,2,2,61,4.0976
1976,6,2,3,73,4.9252
1976,6,2,4,76,4.2638
1976,6,2,5,74,3.5206
1976,6,3,1,73,5.2691
1976,6,3,2,67,3.7349
1976,6,3,3,71,3.7363
1976,6,3,4,62,5.7470
1976,6,3,5,76,2.2556
1976,7,1,1,312,-0.9011
1976,7,1,2,168,-0.4811
1976,7,1,3,224,0.1506
1976,7,1,4,232,-1.6664
1976,7,1,5,330,-0.6723
1976,7,2,1,63,-1.2103
1976,7,2,2,61,0.0505
1976,7,2,3,74,0.8286
1976,7,2,4,78,0.0952
1976,7,2,5,73,0.4292
1976,7,3,1,77,-1.3634
1976,7,3,2,72,-1.7984
1976,7,3,3,66,-0.5730
1976,7,3,4,66,0.5188
1976,7,3,5,66,-2.6817
1976,8,1,1,282,-2.1876
1976,8,1,2,143,-1.6208
1976,8,1,3,201,-3.2790
1976,8,1,4,198,-2.6196
1976,8,1,5,286,-1.9757
1976,8,2,1,61,-2.9483
1976,8,2,2,61,-1.6247
1976,8,2,3,73,-3.4550
1976,8,2,4,76,-1.9426
1976,8,2,5,71,-2.3787
1976,8,3,1,76,0.3688
1976,8,3,2,72,-0.8163
1976,8,3,3,66,0.3197
1976,8,3,4,66,-0.3522
1976,8,3,5,65,-0.8824
1976,9,1,1,281,0.9450
1976,9,1,2,141,1.3113
1976,9,1,3,196,1.7921
1976,9,1,4,198,1.4760
1976,9,1,5,285,2.4120
1976,9,2,1,60,4.4872
1976,9,2,2,62,5.3045
1976,9,2,3,71,0.6131
1976,9,2,4,73,3.1065
1976,9,2,5,71,4.1935
1976,9,3,1,76,3.5207
1976,9,3,2,72,0.3079
1976,9,3,3,66,2.4440
1976,9,3,4,66,2.0712
1976,9,3,5,65,0.2217
1976,10,1,1,307,-2.6071
1976,10,1,2,161,-2.5346
1976,10,1,3,216,-3.0730
1976,10,1,4,229,-2.8717
1976,10,1,5,329,-1.9675
1976,10,2,1,62,-4.9183
1976,10,2,2,62,-2.4214
1976,10,2,3,70,-1.9113
1976,10,2,4,74,-3.8959
1976,10,2,5,71,-2.6315
1976,10,3,1,76,-2.0896
1976,10,3,2,72,-3.7147
1976,10,3,3,66,-4.1273
1976,10,3,4,66,-3.7045
1976,10,3,5,65,-2.9270
1976,11,1,1,306,3.1334
1976,11,1,2,162,2.3792
1976,11,1,3,219,2.6920
1976,11,1,4,229,3.0113
1976,11,1,5,327,4.8193
1976,11,2,1,62,3.4131
1976,11,2,2,62,3.3167
1976,11,2,3,70,3.8702
1976,11,2,4,74,3.9784
1976,11,2,5,71,3.9041
1976,11,3,1,76,-0.6034
1976,11,3,2,72,1.2683
1976,11,3,3,66,0.4881
1976,11,3,4,66,-4.1830
1976,11,3,5,65,2.4713
1976,12,1,1,306,11.6618
1976,12,1,2,166,8.7401
1976,12,1,3,219,10.7805
1976,12,1,4,231,7.5544
1976,12,1,5,325,10.4360
1976,12,2,1,62,8.7028
1976,12,2,2,62,9.3259
1976,12,2,3,71,10.1566
1976,12,2,4,75,12.3426
1976,12,2,5,73,7.6279
1976,12,3,1,77,4.9882
1976,12,3,2,72,4.6412
1976,12,3,3,66,4.6027
1976,12,3,4,66,4.7030
1976,12,3,5,65,3.7168
1977,1,1,1,301,5.6304
1977,1,1,2,162,2.4067
1977,1,1,3,215,3.3021
1977,1,1,4,228,4.9844
1977,1,1,5,320,3.1242
1977,1,2,1,60,0.8935
1977,1,2,2,62,0.3413
1977,1,2,3,69,0.1591
1977,1,2,4,75,-0.4408
1977,1,2,5,70,-0.9542
1977,1,3,1,77,-4.9366
1977,1,3,2,72,-6.9393
1977,1,3,3,65,-5.3144
1977,1,3,4,66,-9.1685
1977,1,3,5,65,-7.7580
1977,2,1,1,300,-1.2819
1977,2,1,2,158,1.6887
1977,2,1,3,215,-0.6715
1977,2,1,4,228,1.5370
1977,2,1,5,319,-0.2150
1977,2,2,1,59,-1.6543
1977,2,2,2,61,-0.7143
1977,2,2,3,69,0.8803
1977,2,2,4,74,-1.3341
1977,2,2,5,68,-1.0331
1977,2,3,1,77,-1.5692
1977,2,3,2,72,-1.8319
1977,2,3,3,65,-2.1268
1977,2,3,4,66,0.3977
1977,2,3,5,64,-1.6508
1977,3,1,1,303,0.3077
1977,3,1,2,160,0.7568
1977,3,1,3,217,0.9594
1977,3,1,4,229,1.0987
1977,3,1,5,323,0.6177
1977,3,2,1,61,-0.3550
1977,3,2,2,61,0.2621
1977,3,2,3,69,-1.1955
1977,3,2,4,74,0.2477
1977,3,2,5,69,0.3756
1977,3,3,1,77,-2.0865
1977,3,3,2,70,-3.1152
1977,3,3,3,66,-0.7029
1977,3,3,4,66,0.4862
1977,3,3,5,64,-0.4360
1977,4,1,1,302,1.3834
1977,4,1,2,159,2.5438
1977,4,1,3,215,2.1700
1977,4,1,4,226,0.2530
1977,4,1,5,321,2.1750
1977,4,2,1,61,0.0464
1977,4,2,2,61,0.2427
1977,4,2,3,69,3.8085
1977,4,2,4,74,0.6717
1977,4,2,5,69,2.1483
1977,4,3,1,77,-1.9704
1977,4,3,2,70,-0.5585
1977,4,3,3,65,1.1729
1977,4,3,4,66,-1.8303
1977,4,3,5,64,-2.8904
1977,5,1,1,301,1.3716
1977,5,1,2,158,1.4662
1977,5,1,3,216,0.2142
1977,5,1,4,226,0.0183
1977,5,1,5,320,0.1754
1977,5,2,1,61,-1.6865
1977,5,2,2,61,-0.1531
1977,5,2,3,69,-0.9579
1977,5,2,4,74,-0.0915
1977,5,2,5,69,0.8813
1977,5,3,1,77,-2.5270
1977,5,3,2,71,-3.1912
1977,5,3,3,65,-1.4362
1977,5,3,4,66,-1.0570
1977,5,3,5,64,-2.2324
1977,6,1,1,300,7.1644
1977,6,1,2,156,6.0379
1977,6,1,3,215,6.7499
1977,6,1,4,225,7.7727
1977,6,1,5,320,5.0629
1977,6,2,1,61,6.3553
1977,6,2,2,61,8.8876
1977,6,2,3,68,7.6739
1977,6,2,4,73,7.8175
1977,6,2,5,68,5.0529
1977,6,3,1,77,5.9626
1977,6,3,2,71,5.0545
1977,6,3,3,65,4.9491
1977,6,3,4,66,5.6546
1977,6,3,5,64,5.1712
1977,7,1,1,303,0.7650
1977,7,1,2,196,0.9028
1977,7,1,3,213,-0.1980
1977,7,1,4,252,-0.3040
1977,7,1,5,331,1.4944
1977,7,2,1,65,-1.5809
1977,7,2,2,62,0.3453
1977,7,2,3,52,-0.8246
1977,7,2,4,73,-1.2725
1977,7,2,5,88,-0.2211
1977,7,3,1,74,-2.6946
1977,7,3,2,80,-0.8683
1977,7,3,3,60,-1.6123
1977,7,3,4,67,-2.2787
1977,7,3,5,59,-1.3946
1977,8,1,1,301,-0.4618
1977,8,1,2,196,-2.2289
1977,8,1,3,212,-1.5563
1977,8,1,4,250,-0.1933
1977,8,1,5,331,-0.7219
1977,8,2,1,63,1.3839
1977,8,2,2,62,-0.4133
1977,8,2,3,51,-1.7016
1977,8,2,4,73,-0.2095
1977,8,2,5,86,0.4329
1977,8,3,1,72,1.0451
1977,8,3,2,80,0.7594
1977,8,3,3,60,-2.1963
1977,8,3,4,66,2.6773
1977,8,3,5,59,0.1112
1977,9,1,1,298,1.1308
1977,9,1,2,194,1.4375
1977,9,1,3,212,2.0454
1977,9,1,4,251,0.3078
1977,9,1,5,327,2.0771
1977,9,2,1,61,0.6777
1977,9,2,2,61,1.0271
1977,9,2,3,51,1.5243
1977,9,2,4,73,1.4716
1977,9,2,5,85,0.9687
1977,9,3,1,72,0.5356
1977,9,3,2,80,-1.2632
1977,9,3,3,60,-1.6127
1977,9,3,4,66,-1.7785
1977,9,3,5,58,-0.5725
1977,10,1,1,296,-2.8294
1977,10,1,2,193,-2.7429
1977,10,1,3,209,-2.1070
1977,10,1,4,248,-0.4320
1977,10,1,5,325,-1.8150
1977,10,2,1,61,-4.1992
1977,10,2,2,60,-2.0427
1977,10,2,3,51,-3.8908
1977,10,2,4,73,-3.4565
1977,10,2,5,85,-0.1412
1977,10,3,1,72,-4.5676
1977,10,3,2,79,-4.2882
1977,10,3,3,59,-2.8573
1977,10,3,4,66,-3.0139
1977,10,3,5,58,-3.6605
1977,11,1,1,296,8.5336
1977,11,1,2,191,10.1978
1977,11,1,3,208,9.4822
1977,11,1,4,244,10.2369
1977,11,1,5,325,7.4957
1977,11,2,1,61,11.7348
1977,11,2,2,59,9.1051
1977,11,2,3,51,9.2924
1977,11,2,4,73,8.3423
1977,11,2,5,85,6.2805
1977,11,3,1,72,2.8208
1977,11,3,2,79,3.8400
1977,11,3,3,59,5.3666
1977,11,3,4,66,4.6791
1977,11,3,5,58,5.4259
1977,12,1,1,299,4.0447
1977,12,1,2,190,1.1025
1977,12,1,3,209,2.1272
1977,12,1,4,244,2.0286
1977,12,1,5,322,2.3246
1977,12,2,1,61,1.0597
1977,12,2,2,58,2.1303
1977,12,2,3,51,4.0890
1977,12,2,4,73,1.3103
1977,12,2,5,85,2.1362
1977,12,3,1,72,0.0298
1977,12,3,2,78,1.1627
1977,12,3,3,60,0.2738
1977,12,3,4,66,1.4001
1977,12,3,5,58,-0.5108
1978,1,1,1,295,-1.0030
1978,1,1,2,188,-0.6482
1978,1,1,3,206,-1.0382
1978,1,1,4,241,-1.9445
1978,1,1,5,317,-2.8323
1978,1,2,1,59,-2.9353
1978,1,2,2,58,-3.2416
1978,1,2,3,51,-3.8068
1978,1,2,4,73,-5.9726
1978,1,2,5,84,-4.1223
1978,1,3,1,71,-6.7759
1978,1,3,2,78,-4.7154
1978,1,3,3,59,-5.5971
1978,1,3,4,66,-4.2761
1978,1,3,5,58,-7.3397
1978,2,1,1,293,3.1207
1978,2,1,2,186,2.6652
1978,2,1,3,202,4.0222
1978,2,1,4,241,2.1726
1978,2,1,5,313,4.0429
1978,2,2,1,58,1.9401
1978,2,2,2,58,1.3005
1978,2,2,3,51,2.5007
1978,2,2,4,72,1.6838
1978,2,2,5,82,1.3753
1978,2,3,1,71,-2.1388
1978,2,3,2,78,-3.1610
1978,2,3,3,58,-0.2343
1978,2,3,4,66,-2.4225
1978,2,3,5,58,-3.2590
1978,3,1,1,287,8.3200
1978,3,1,2,186,8.1479
1978,3,1,3,201,10.2279
1978,3,1,4,242,7.3471
1978,3,1,5,309,8.5176
1978,3,2,1,58,6.2493
1978,3,2,2,58,5.9583
1978,3,2,3,51,7.4671
1978,3,2,4,72,6.2493
1978,3,2,5,82,7.4314
1978,3,3,1,71,3.0693
1978,3,3,2,78,-0.0258
1978,3,3,3,58,4.7167
1978,3,3,4,66,3.7632
1978,3,3,5,58,2.1541
1978,4,1,1,285,8.8338
1978,4,1,2,185,9.2924
1978,4,1,3,198,8.2975
1978,4,1,4,240,10.0692
1978,4,1,5,310,8.2393
1978,4,2,1,58,9.3651
1978,4,2,2,58,9.1634
1978,4,2,3,51,9.2024
1978,4,2,4,72,8.0336
1978,4,2,5,81,8.1266
1978,4,3,1,71,10.9639
1978,4,3,2,78,11.6288
1978,4,3,3,58,10.1491
1978,4,3,4,66,9.5482
1978,4,3,5,58,13.3865
1978,5,1,1,287,8.1998
1978,5,1,2,181,8.7078
1978,5,1,3,196,7.7040
1978,5,1,4,239,9.8065
1978,5,1,5,310,7.1561
1978,5,2,1,58,7.2326
1978,5,2,2,56,7.4432
1978,5,2,3,51,5.8133
1978,5,2,4,72,6.6592
1978,5,2,5,81,7.5953
1978,5,3,1,71,0.7833
1978,5,3,2,77,2.3792
1978,5,3,3,58,4.0791
1978,5,3,4,66,4.2237
1978,5,3,5,58,1.6478
1978,6,1,1,283,-0.1162
1978,6,1,2,180,0.1702
1978,6,1,3,195,-0.1588
1978,6,1,4,234,0.8586
1978,6,1,5,309,-0.9807
1978,6,2,1,57,1.8873
1978,6,2,2,55,2.0014
1978,6,2,3,51,0.3076
1978,6,2,4,71,-1.4565
1978,6,2,5,82,-2.1135
1978,6,3,1,70,-1.6918
1978,6,3,2,77,-0.8720
1978,6,3,3,58,-0.8755
1978,6,3,4,65,0.9943
1978,6,3,5,56,-1.3233
1978,7,1,1,314,5.3439
1978,7,1,2,171,5.3407
1978,7,1,3,171,6.8999
1978,7,1,4,217,5.8804
1978,7,1,5,312,4.3259
1978,7,2,1,63,8.9452
1978,7,2,2,59,5.3424
1978,7,2,3,53,5.5107
1978,7,2,4,70,5.2699
1978,7,2,5,78,8.2021
1978,7,3,1,67,6.7932
1978,7,3,2,65,9.1598
1978,7,3,3,59,6.9724
1978,7,3,4,49,7.3150
1978,7,3,5,50,7.0808
1978,8,1,1,311,10.4705
1978,8,1,2,171,8.4751
1978,8,1,3,168,7.6232
1978,8,1,4,216,10.2370
1978,8,1,5,311,10.9427
1978,8,2,1,63,11.5523
1978,8,2,2,58,7.8351
1978,8,2,3,52,9.1837
1978,8,2,4,70,7.9118
1978,8,2,5,77,9.2369
1978,8,3,1,66,2.6601
1978,8,3,2,64,4.7708
1978,8,3,3,59,3.3466
1978,8,3,4,48,2.8899
1978,8,3,5,50,2.7158
1978,9,1,1,306,-0.8018
1978,9,1,2,170,0.2550
1978,9,1,3,167,-0.7484
1978,9,1,4,214,-0.7987
1978,9,1,5,308,-0.6826
1978,9,2,1,62,-3.6811
1978,9,2,2,59,-2.2984
1978,9,2,3,51,0.4410
1978,9,2,4,70,-2.5011
1978,9,2,5,77,-1.9734
1978,9,3,1,65,-0.4675
1978,9,3,2,64,-3.5384
1978,9,3,3,59,-3.3156
1978,9,3,4,46,-3.8917
1978,9,3,5,50,-2.1673
1978,10,1,1,305,-24.4279
1978,10,1,2,169,-22.0583
1978,10,1,3,167,-23.7679
1978,10,1,4,212,-23.6007
1978,10,1,5,307,-24.8261
1978,10,2,1,62,-20.7944
1978,10,2,2,58,-21.7674
1978,10,2,3,48,-21.2313
1978,10,2,4,70,-19.2956
1978,10,2,5,77,-20.6414
1978,10,3,1,66,-10.1740
1978,10,3,2,64,-8.6409
1978,10,3,3,59,-12.3585
1978,10,3,4,47,-11.7489
1978,10,3,5,50,-9.8722
1978,11,1,1,306,7.5901
1978,11,1,2,169,8.7832
1978,11,1,3,165,7.3078
1978,11,1,4,209,7.0889
1978,11,1,5,307,7.2543
1978,11,2,1,62,10.7637
1978,11,2,2,58,7.8814
1978,11,2,3,48,10.4779
1978,11,2,4,69,6.1721
1978,11,2,5,76,5.8663
1978,11,3,1,66,1.4547
1978,11,3,2,64,3.3488
1978,11,3,3,58,2.6511
1978,11,3,4,47,4.2682
1978,11,3,5,50,3.9975
1978,12,1,1,300,2.3302
1978,12,1,2,168,2.0589
1978,12,1,3,163,2.0954
1978,12,1,4,207,0.8851
1978,12,1,5,307,1.8968
1978,12,2,1,61,4.7190
1978,12,2,2,58,1.9692
1978,12,2,3,50,3.8641
1978,12,2,4,69,1.1705
1978,12,2,5,75,1.6017
1978,12,3,1,66,1.4264
1978,12,3,2,64,5.8183
1978,12,3,3,57,0.2306
1978,12,3,4,47,0.4418
1978,12,3,5,50,0.7892
1979,1,1,1,298,10.8521
1979,1,1,2,166,9.3366
1979,1,1,3,163,10.4556
1979,1,1,4,208,10.0290
1979,1,1,5,305,10.4670
1979,1,2,1,61,7.4387
1979,1,2,2,58,9.3445
1979,1,2,3,49,6.2190
1979,1,2,4,69,7.7854
1979,1,2,5,74,7.7371
1979,1,3,1,66,3.8983
1979,1,3,2,64,3.7017
1979,1,3,3,57,4.4955
1979,1,3,4,47,2.4052
1979,1,3,5,50,4.9226
1979,2,1,1,298,-3.3488
1979,2,1,2,161,-3.1679
1979,2,1,3,162,-3.6346
1979,2,1,4,209,-3.3981
1979,2,1,5,304,-1.8390
1979,2,2,1,59,-4.0137
1979,2,2,2,58,-2.4431
1979,2,2,3,47,-3.1243
1979,2,2,4,69,-3.0460
1979,2,2,5,71,-3.9584
1979,2,3,1,65,-3.6595
1979,2,3,2,64,-3.1247
1979,2,3,3,57,-4.1909
1979,2,3,4,47,-6.5774
1979,2,3,5,50,-4.7133
1979,3,1,1,296,9.6932
1979,3,1,2,161,10.0360
1979,3,1,3,161,8.3561
1979,3,1,4,207,8.8087
1979,3,1,5,304,6.1384
1979,3,2,1,58,12.6579
1979,3,2,2,58,10.6262
1979,3,2,3,46,8.2859
1979,3,2,4,67,9.7571
1979,3,2,5,70,7.8509
1979,3,3,1,65,6.5144
1979,3,3,2,63,6.3281
1979,3,3,3,57,4.4269
1979,3,3,4,47,3.6912
1979,3,3,5,50,6.3163
1979,4,1,1,295,1.8403
1979,4,1,2,162,3.3446
1979,4,1,3,159,2.4144
1979,4,1,4,203,2.9916
1979,4,1,5,305,2.3933
1979,4,2,1,57,-0.5441
1979,4,2,2,57,5.8260
1979,4,2,3,45,0.9318
1979,4,2,4,67,3.7085
1979,4,2,5,70,2.3101
1979,4,3,1,65,0.9000
1979,4,3,2,63,-0.7731
1979,4,3,3,57,0.5749
1979,4,3,4,47,1.4287
1979,4,3,5,50,-0.6662
1979,5,1,1,292,-1.9779
1979,5,1,2,161,-0.7692
1979,5,1,3,157,-2.2702
1979,5,1,4,203,-0.2655
1979,5,1,5,301,-0.2940
1979,5,2,1,54,-2.3891
1979,5,2,2,57,-1.3307
1979,5,2,3,45,-1.4899
1979,5,2,4,67,0.1280
1979,5,2,5,69,-3.8661
1979,5,3,1,65,-1.5027
1979,5,3,2,63,-3.1560
1979,5,3,3,57,-0.3000
1979,5,3,4,47,-2.4457
1979,5,3,5,50,-3.7207
1979,6,1,1,289,4.6484
1979,6,1,2,160,3.9206
1979,6,1,3,156,5.9123
1979,6,1,4,202,3.8911
1979,6,1,5,301,3.6348
1979,6,2,1,54,4.5684
1979,6,2,2,57,2.6710
1979,6,2,3,45,1.3217
1979,6,2,4,67,2.8755
1979,6,2,5,69,7.0431
1979,6,3,1,64,2.7560
1979,6,3,2,63,0.3162
1979,6,3,3,56,3.1764
1979,6,3,4,47,3.3994
1979,6,3,5,50,3.8294
1979,7,1,1,310,2.8721
1979,7,1,2,167,1.7621
1979,7,1,3,158,2.9706
1979,7,1,4,171,3.2388
1979,7,1,5,324,2.8336
1979,7,2,1,53,3.0610
1979,7,2,2,53,3.2120
1979,7,2,3,56,3.2496
1979,7,2,4,66,3.0621
1979,7,2,5,76,1.9768
1979,7,3,1,62,0.2179
1979,7,3,2,59,-1.7835
1979,7,3,3,56,2.3169
1979,7,3,4,43,1.7682
1979,7,3,5,36,0.5850
1979,8,1,1,308,7.4458
1979,8,1,2,166,8.6077
1979,8,1,3,158,9.5820
1979,8,1,4,169,7.2678
1979,8,1,5,321,8.8085
1979,8,2,1,53,9.4395
1979,8,2,2,53,8.5414
1979,8,2,3,55,7.4585
1979,8,2,4,65,10.7867
1979,8,2,5,74,8.5672
1979,8,3,1,61,6.7479
1979,8,3,2,59,5.2203
1979,8,3,3,55,8.9564
1979,8,3,4,43,7.3901
1979,8,3,5,36,8.9003
1979,9,1,1,307,-0.1075
1979,9,1,2,164,-1.4839
1979,9,1,3,158,-1.4405
1979,9,1,4,168,-0.5255
1979,9,1,5,318,-1.2434
1979,9,2,1,52,-1.5898
1979,9,2,2,52,-0.6576
1979,9,2,3,56,-1.2022
1979,9,2,4,65,0.9188
1979,9,2,5,74,-0.0673
1979,9,3,1,61,0.3444
1979,9,3,2,58,-2.4830
1979,9,3,3,55,-1.1296
1979,9,3,4,43,-1.3661
1979,9,3,5,36,0.5748
1979,10,1,1,303,-10.7590
1979,10,1,2,163,-10.6285
1979,10,1,3,157,-9.5062
1979,10,1,4,167,-11.1587
1979,10,1,5,317,-10.9958
1979,10,2,1,52,-12.0292
1979,10,2,2,52,-11.8478
1979,10,2,3,56,-9.9704
1979,10,2,4,64,-10.3686
1979,10,2,5,74,-8.6446
1979,10,3,1,61,-9.0061
1979,10,3,2,58,-7.4668
1979,10,3,3,55,-7.9179
1979,10,3,4,43,-8.0167
1979,10,3,5,36,-8.1279
1979,11,1,1,301,8.2040
1979,11,1,2,163,5.6508
1979,11,1,3,157,7.6943
1979,11,1,4,167,6.9210
1979,11,1,5,318,8.6772
1979,11,2,1,52,11.3857
1979,11,2,2,52,8.1980
1979,11,2,3,56,7.0632
