year,month,rank_ME,rank_EM,nstocks,ret_vw
1971,9,2,1,87,-1.3041
1971,9,2,2,85,-0.1794
1971,9,2,3,53,-0.4582
1971,9,2,4,69,0.2579
1971,9,2,5,62,-1.3567
1971,9,3,1,56,-2.0203
1971,9,3,2,80,-1.8109
1971,9,3,3,119,-0.1492
1971,9,3,4,123,-0.9904
1971,9,3,5,125,0.7227
1971,10,1,1,282,-5.6702
1971,10,1,2,105,-5.9828
1971,10,1,3,101,-7.2331
1971,10,1,4,117,-8.0106
1971,10,1,5,162,-6.8143
1971,10,2,1,87,-5.1182
1971,10,2,2,85,-5.4442
1971,10,2,3,53,-6.4509
1971,10,2,4,69,-4.2435
1971,10,2,5,61,-8.0087
1971,10,3,1,56,-3.9426
1971,10,3,2,80,-6.0274
1971,10,3,3,119,-4.6526
1971,10,3,4,123,-4.9140
1971,10,3,5,125,-3.6020
1971,11,1,1,282,-4.0488
1971,11,1,2,105,-2.9610
1971,11,1,3,101,-4.8620
1971,11,1,4,117,-5.6515
1971,11,1,5,162,-4.6974
1971,11,2,1,87,-3.3777
1971,11,2,2,85,-2.0565
1971,11,2,3,53,-4.0112
1971,11,2,4,69,-1.1568
1971,11,2,5,61,-1.2227
1971,11,3,1,56,0.2962
1971,11,3,2,80,-0.0077
1971,11,3,3,119,-0.7256
1971,11,3,4,123,0.6439
1971,11,3,5,125,0.7332
1971,12,1,1,282,12.7413
1971,12,1,2,105,12.4075
1971,12,1,3,101,14.6527
1971,12,1,4,116,14.6767
1971,12,1,5,161,13.7729
1971,12,2,1,87,11.6529
1971,12,2,2,85,10.9363
1971,12,2,3,53,13.0212
1971,12,2,4,69,12.1209
1971,12,2,5,61,16.1736
1971,12,3,1,56,8.3466
1971,12,3,2,80,9.1634
1971,12,3,3,119,8.5976
1971,12,3,4,123,8.8247
1971,12,3,5,125,9.5184
1972,1,1,1,282,10.7655
1972,1,1,2,104,13.1292
1972,1,1,3,101,11.5406
1972,1,1,4,115,14.4097
1972,1,1,5,161,17.0720
1972,1,2,1,87,6.4860
1972,1,2,2,83,5.5829
1972,1,2,3,53,7.6540
1972,1,2,4,69,5.5575
1972,1,2,5,61,12.1381
1972,1,3,1,56,1.4961
1972,1,3,2,80,4.7128
1972,1,3,3,119,1.9739
1972,1,3,4,123,0.7873
1972,1,3,5,125,3.3072
1972,2,1,1,282,4.3252
1972,2,1,2,104,4.8137
1972,2,1,3,101,1.7365
1972,2,1,4,114,4.7794
1972,2,1,5,161,5.4576
1972,2,2,1,86,3.7113
1972,2,2,2,83,3.4409
1972,2,2,3,53,3.2971
1972,2,2,4,69,7.1270
1972,2,2,5,61,2.3807
1972,2,3,1,56,2.5749
1972,2,3,2,80,2.5953
1972,2,3,3,119,2.1557
1972,2,3,4,123,3.1556
1972,2,3,5,125,5.5352
1972,3,1,1,282,-0.5451
1972,3,1,2,104,0.4531
1972,3,1,3,101,-0.5903
1972,3,1,4,114,-1.4002
1972,3,1,5,160,-0.7069
1972,3,2,1,86,-0.4307
1972,3,2,2,83,0.9088
1972,3,2,3,53,0.5399
1972,3,2,4,69,0.0979
1972,3,2,5,61,2.4460
1972,3,3,1,56,-3.4037
1972,3,3,2,80,0.1430
1972,3,3,3,119,-0.2085
1972,3,3,4,123,1.4601
1972,3,3,5,125,2.2090
1972,4,1,1,281,0.2743
1972,4,1,2,104,1.1054
1972,4,1,3,100,-0.1076
1972,4,1,4,114,1.4796
1972,4,1,5,160,0.3897
1972,4,2,1,86,0.1823
1972,4,2,2,83,2.3416
1972,4,2,3,53,0.4482
1972,4,2,4,69,2.3306
1972,4,2,5,61,0.3117
1972,4,3,1,56,-0.9475
1972,4,3,2,80,1.8853
1972,4,3,3,119,0.2307
1972,4,3,4,123,0.3034
1972,4,3,5,125,1.5017
1972,5,1,1,281,-2.2251
1972,5,1,2,104,-2.9366
1972,5,1,3,100,-2.2955
1972,5,1,4,114,-1.7313
1972,5,1,5,159,-1.7965
1972,5,2,1,86,-2.2253
1972,5,2,2,83,-1.1039
1972,5,2,3,53,-3.5295
1972,5,2,4,69,1.0651
1972,5,2,5,61,-1.4756
1972,5,3,1,56,3.0392
1972,5,3,2,79,0.1756
1972,5,3,3,119,1.6554
1972,5,3,4,123,1.6220
1972,5,3,5,124,3.4224
1972,6,1,1,281,-3.4855
1972,6,1,2,103,-3.3367
1972,6,1,3,100,-2.5721
1972,6,1,4,113,-3.6232
1972,6,1,5,158,-3.9810
1972,6,2,1,86,-3.3583
1972,6,2,2,83,-2.5014
1972,6,2,3,53,-5.1273
1972,6,2,4,69,0.2837
1972,6,2,5,61,-3.4209
1972,6,3,1,56,-2.2474
1972,6,3,2,79,-3.3929
1972,6,3,3,119,-2.7047
1972,6,3,4,123,-2.8761
1972,6,3,5,124,-0.5811
1972,7,1,1,274,-3.5395
1972,7,1,2,142,-3.4170
1972,7,1,3,116,-4.4492
1972,7,1,4,101,-5.4937
1972,7,1,5,150,-3.1105
1972,7,2,1,84,-1.9054
1972,7,2,2,90,-2.6044
1972,7,2,3,71,-3.9367
1972,7,2,4,61,-6.6458
1972,7,2,5,79,-3.4831
1972,7,3,1,67,-0.3865
1972,7,3,2,81,-0.9395
1972,7,3,3,122,-1.8963
1972,7,3,4,129,-0.6594
1972,7,3,5,140,1.4875
1972,8,1,1,274,1.2582
1972,8,1,2,140,0.8404
1972,8,1,3,116,-1.2043
1972,8,1,4,101,-0.2536
1972,8,1,5,149,-0.9917
1972,8,2,1,84,2.2160
1972,8,2,2,90,3.3275
1972,8,2,3,71,1.0599
1972,8,2,4,60,0.8563
1972,8,2,5,79,0.7725
1972,8,3,1,67,8.0306
1972,8,3,2,81,6.1597
1972,8,3,3,122,6.4443
1972,8,3,4,129,3.4525
1972,8,3,5,140,-0.7852
1972,9,1,1,273,-4.2414
1972,9,1,2,139,-4.3936
1972,9,1,3,116,-3.3385
1972,9,1,4,101,-5.8510
1972,9,1,5,149,-5.5218
1972,9,2,1,84,-3.1724
1972,9,2,2,89,-2.6380
1972,9,2,3,71,-3.1623
1972,9,2,4,60,-0.7750
1972,9,2,5,78,-3.8154
1972,9,3,1,67,-1.1195
1972,9,3,2,81,0.4488
1972,9,3,3,122,-2.8656
1972,9,3,4,128,-0.9751
1972,9,3,5,140,0.3686
1972,10,1,1,272,-1.3373
1972,10,1,2,139,0.2412
1972,10,1,3,116,-3.1642
1972,10,1,4,101,-5.5543
1972,10,1,5,149,-3.9991
1972,10,2,1,84,-1.7132
1972,10,2,2,89,-1.4346
1972,10,2,3,71,-0.0578
1972,10,2,4,60,-1.3640
1972,10,2,5,78,-2.9065
1972,10,3,1,67,0.1005
1972,10,3,2,81,1.4506
1972,10,3,3,122,1.5661
1972,10,3,4,127,-0.9615
1972,10,3,5,140,1.7994
1972,11,1,1,272,6.1276
1972,11,1,2,138,4.7759
1972,11,1,3,116,3.7965
1972,11,1,4,101,4.4520
1972,11,1,5,149,1.4231
1972,11,2,1,84,6.5005
1972,11,2,2,89,7.8635
1972,11,2,3,70,6.3858
1972,11,2,4,60,6.3809
1972,11,2,5,78,3.5752
1972,11,3,1,67,9.1196
1972,11,3,2,81,8.6078
1972,11,3,3,122,6.5391
1972,11,3,4,127,4.7824
1972,11,3,5,140,0.5228
1972,12,1,1,272,-1.4308
1972,12,1,2,138,-2.0857
1972,12,1,3,116,-0.4250
1972,12,1,4,101,-5.0581
1972,12,1,5,149,-2.4183
1972,12,2,1,83,-1.4923
1972,12,2,2,89,-1.5361
1972,12,2,3,70,-2.2229
1972,12,2,4,60,-0.0869
1972,12,2,5,78,1.1231
1972,12,3,1,67,-0.3738
1972,12,3,2,81,0.8293
1972,12,3,3,122,-0.1001
1972,12,3,4,128,1.7703
1972,12,3,5,140,3.5990
1973,1,1,1,272,-3.8541
1973,1,1,2,138,-4.0841
1973,1,1,3,115,-3.8298
1973,1,1,4,101,-6.3225
1973,1,1,5,149,-2.7495
1973,1,2,1,83,-3.7756
1973,1,2,2,89,-4.9961
1973,1,2,3,70,-6.7519
1973,1,2,4,60,-9.4546
1973,1,2,5,77,-8.7197
1973,1,3,1,67,0.9340
1973,1,3,2,81,-2.9204
1973,1,3,3,122,-2.7048
1973,1,3,4,128,-1.3993
1973,1,3,5,140,-2.9033
1973,2,1,1,270,-7.9538
1973,2,1,2,138,-8.5218
1973,2,1,3,115,-8.6107
1973,2,1,4,101,-7.1683
1973,2,1,5,149,-9.7160
1973,2,2,1,82,-6.5588
1973,2,2,2,89,-8.8368
1973,2,2,3,70,-8.1893
1973,2,2,4,60,-9.8688
1973,2,2,5,77,-10.5204
1973,2,3,1,67,-5.7910
1973,2,3,2,81,-3.9058
1973,2,3,3,122,-5.3110
1973,2,3,4,128,-3.4316
1973,2,3,5,140,-2.4955
1973,3,1,1,269,-2.5127
1973,3,1,2,138,-1.7068
1973,3,1,3,115,-3.5622
1973,3,1,4,100,-3.8061
1973,3,1,5,148,-2.9958
1973,3,2,1,82,-1.2574
1973,3,2,2,89,-2.2294
1973,3,2,3,70,-3.7205
1973,3,2,4,60,-2.7107
1973,3,2,5,77,-3.7662
1973,3,3,1,66,1.5091
1973,3,3,2,80,0.9143
1973,3,3,3,122,-1.0434
1973,3,3,4,127,-0.9213
1973,3,3,5,140,-0.9385
1973,4,1,1,268,-5.6876
1973,4,1,2,137,-7.2593
1973,4,1,3,115,-7.9793
1973,4,1,4,100,-9.0752
1973,4,1,5,147,-7.6077
1973,4,2,1,82,-3.9998
1973,4,2,2,89,-5.4639
1973,4,2,3,70,-8.2204
1973,4,2,4,60,-10.2671
1973,4,2,5,78,-10.0162
1973,4,3,1,66,-1.3727
1973,4,3,2,80,-1.2341
1973,4,3,3,122,-3.7479
1973,4,3,4,127,-6.4464
1973,4,3,5,140,-6.3669
1973,5,1,1,267,-7.8276
1973,5,1,2,137,-7.1926
1973,5,1,3,115,-10.5513
1973,5,1,4,100,-10.0653
1973,5,1,5,147,-10.3170
1973,5,2,1,82,-7.9879
1973,5,2,2,89,-7.9327
1973,5,2,3,70,-8.4266
1973,5,2,4,60,-9.1538
1973,5,2,5,78,-9.6995
1973,5,3,1,65,-3.9734
1973,5,3,2,81,-1.0435
1973,5,3,3,122,-3.8664
1973,5,3,4,127,-1.8697
1973,5,3,5,140,0.3080
1973,6,1,1,264,-2.7349
1973,6,1,2,135,-3.6931
1973,6,1,3,115,-5.5557
1973,6,1,4,100,-3.3755
1973,6,1,5,144,-3.4088
1973,6,2,1,81,-2.2319
1973,6,2,2,88,-4.1008
1973,6,2,3,70,-3.7199
1973,6,2,4,60,-2.1842
1973,6,2,5,78,-6.0393
1973,6,3,1,65,0.5423
1973,6,3,2,81,-1.6854
1973,6,3,3,122,-3.3206
1973,6,3,4,127,-0.8670
1973,6,3,5,138,-0.5372
1973,7,1,1,406,10.4460
1973,7,1,2,234,13.6580
1973,7,1,3,174,19.4475
1973,7,1,4,187,19.7441
1973,7,1,5,209,17.8648
1973,7,2,1,120,8.7090
1973,7,2,2,94,10.6775
1973,7,2,3,88,10.6097
1973,7,2,4,87,16.9325
1973,7,2,5,100,20.4839
1973,7,3,1,75,1.0935
1973,7,3,2,98,7.6742
1973,7,3,3,113,2.4867
1973,7,3,4,134,9.9367
1973,7,3,5,187,5.5158
1973,8,1,1,403,-5.4296
1973,8,1,2,233,-6.9138
1973,8,1,3,173,-7.6555
1973,8,1,4,186,-7.1402
1973,8,1,5,209,-5.1253
1973,8,2,1,120,-4.3849
1973,8,2,2,94,-3.4384
1973,8,2,3,88,-4.0969
1973,8,2,4,87,-5.0280
1973,8,2,5,100,-1.7838
1973,8,3,1,75,-3.3582
1973,8,3,2,98,-3.1435
1973,8,3,3,113,-2.2533
1973,8,3,4,134,-2.5042
1973,8,3,5,187,-3.7347
1973,9,1,1,402,6.6495
1973,9,1,2,233,10.0961
1973,9,1,3,172,10.6378
1973,9,1,4,186,11.0316
1973,9,1,5,208,11.5536
1973,9,2,1,120,8.8654
1973,9,2,2,94,12.8542
1973,9,2,3,85,12.2439
1973,9,2,4,87,10.9212
1973,9,2,5,100,11.4559
1973,9,3,1,75,8.0033
1973,9,3,2,98,9.1549
1973,9,3,3,113,9.6049
1973,9,3,4,134,9.3562
1973,9,3,5,185,-0.2306
1973,10,1,1,401,0.2336
1973,10,1,2,234,0.6570
1973,10,1,3,172,-2.6582
1973,10,1,4,186,0.3487
1973,10,1,5,208,1.0715
1973,10,2,1,120,0.4763
1973,10,2,2,94,1.3771
1973,10,2,3,85,-2.5720
1973,10,2,4,87,-0.4206
1973,10,2,5,100,0.8643
1973,10,3,1,75,-0.7186
1973,10,3,2,98,0.7949
1973,10,3,3,113,-0.5729
1973,10,3,4,134,0.9196
1973,10,3,5,184,0.7553
1973,11,1,1,403,-17.8927
1973,11,1,2,234,-21.2084
1973,11,1,3,169,-22.6089
1973,11,1,4,185,-19.9548
1973,11,1,5,209,-21.0207
1973,11,2,1,119,-15.8543
1973,11,2,2,94,-19.5024
1973,11,2,3,85,-20.1107
1973,11,2,4,86,-21.4182
1973,11,2,5,100,-20.9329
1973,11,3,1,75,-11.9037
1973,11,3,2,98,-14.6978
1973,11,3,3,113,-10.7917
1973,11,3,4,134,-13.7248
1973,11,3,5,184,-10.5022
1973,12,1,1,401,-3.3255
1973,12,1,2,234,-3.0887
1973,12,1,3,168,-4.6110
1973,12,1,4,184,-3.3625
1973,12,1,5,207,-4.6856
1973,12,2,1,117,-1.4175
1973,12,2,2,94,-0.2100
1973,12,2,3,85,-0.5921
1973,12,2,4,86,-2.4742
1973,12,2,5,100,0.0844
1973,12,3,1,75,4.5449
1973,12,3,2,98,4.7611
1973,12,3,3,113,6.5777
1973,12,3,4,134,3.5356
1973,12,3,5,185,-2.5325
1974,1,1,1,401,13.3546
1974,1,1,2,234,15.5987
1974,1,1,3,169,15.2407
1974,1,1,4,184,17.1305
1974,1,1,5,206,14.6143
1974,1,2,1,117,10.8007
1974,1,2,2,94,9.8089
1974,1,2,3,85,9.5695
1974,1,2,4,86,8.2291
1974,1,2,5,100,3.7640
1974,1,3,1,75,0.8878
1974,1,3,2,98,2.2663
1974,1,3,3,113,-0.3847
1974,1,3,4,134,-1.8374
1974,1,3,5,185,-1.8997
1974,2,1,1,398,0.8558
1974,2,1,2,232,-0.4184
1974,2,1,3,169,0.1760
1974,2,1,4,183,-1.6165
1974,2,1,5,202,-1.8267
1974,2,2,1,117,3.4548
1974,2,2,2,94,1.7590
1974,2,2,3,85,3.0196
1974,2,2,4,86,0.0120
1974,2,2,5,100,1.2559
1974,2,3,1,75,-0.6316
1974,2,3,2,98,3.5392
1974,2,3,3,113,1.7452
1974,2,3,4,134,2.3999
1974,2,3,5,184,-1.8911
1974,3,1,1,395,2.2621
1974,3,1,2,231,1.3407
1974,3,1,3,169,1.1737
1974,3,1,4,183,-0.8110
1974,3,1,5,203,-1.1155
1974,3,2,1,116,-0.1697
1974,3,2,2,94,1.2863
1974,3,2,3,84,0.4025
1974,3,2,4,86,0.0623
1974,3,2,5,100,-2.6975
1974,3,3,1,75,-1.6846
1974,3,3,2,97,-2.4051
1974,3,3,3,113,-2.3379
1974,3,3,4,134,-3.1348
1974,3,3,5,184,-1.7795
1974,4,1,1,393,-3.8966
1974,4,1,2,231,-4.0024
1974,4,1,3,170,-4.9480
1974,4,1,4,182,-7.1294
1974,4,1,5,203,-5.7810
1974,4,2,1,116,-3.0428
1974,4,2,2,94,-2.5033
1974,4,2,3,84,-4.5444
1974,4,2,4,86,-4.9017
1974,4,2,5,100,-9.5105
1974,4,3,1,75,-3.3208
1974,4,3,2,97,-3.2846
1974,4,3,3,113,-3.8244
1974,4,3,4,134,-3.3878
1974,4,3,5,184,-3.1513
1974,5,1,1,392,-5.3221
1974,5,1,2,230,-6.6458
1974,5,1,3,170,-7.2771
1974,5,1,4,181,-9.1391
1974,5,1,5,201,-8.8779
1974,5,2,1,114,-6.1090
1974,5,2,2,93,-5.9544
1974,5,2,3,84,-6.7021
1974,5,2,4,86,-8.3544
1974,5,2,5,100,-8.8685
1974,5,3,1,75,-3.4662
1974,5,3,2,97,-3.3989
1974,5,3,3,113,-5.5714
1974,5,3,4,134,-4.2020
1974,5,3,5,184,-0.3992
1974,6,1,1,391,-1.7173
1974,6,1,2,231,-1.6968
1974,6,1,3,168,-2.5793
1974,6,1,4,182,-2.1166
1974,6,1,5,199,-4.4477
1974,6,2,1,113,-1.3224
1974,6,2,2,93,0.0422
1974,6,2,3,84,-0.3332
1974,6,2,4,86,-1.2736
1974,6,2,5,100,-4.4938
1974,6,3,1,75,-1.4860
1974,6,3,2,97,-2.7304
1974,6,3,3,113,0.4687
1974,6,3,4,134,-1.5769
1974,6,3,5,183,-1.2935
1974,7,1,1,657,-4.5631
1974,7,1,2,334,-5.2296
1974,7,1,3,242,-4.7461
1974,7,1,4,256,-5.9850
1974,7,1,5,213,-7.6973
1974,7,2,1,156,-3.1028
1974,7,2,2,138,-4.3692
1974,7,2,3,117,-4.7526
1974,7,2,4,93,-4.1115
1974,7,2,5,106,-7.3626
1974,7,3,1,93,-2.9838
1974,7,3,2,100,-3.7287
1974,7,3,3,134,-5.1103
1974,7,3,4,164,-5.0852
1974,7,3,5,228,-12.4214
1974,8,1,1,653,-6.5032
1974,8,1,2,333,-7.4431
1974,8,1,3,241,-7.9961
1974,8,1,4,254,-8.6946
1974,8,1,5,209,-8.2884
1974,8,2,1,154,-7.9491
1974,8,2,2,138,-8.9991
1974,8,2,3,117,-8.0648
1974,8,2,4,92,-8.6704
1974,8,2,5,106,-7.7202
1974,8,3,1,93,-6.2213
1974,8,3,2,100,-8.1862
1974,8,3,3,134,-10.5963
1974,8,3,4,164,-6.2848
1974,8,3,5,228,-10.1835
1974,9,1,1,644,-6.9294
1974,9,1,2,331,-9.0369
1974,9,1,3,236,-9.1286
1974,9,1,4,254,-11.2036
1974,9,1,5,205,-11.3278
1974,9,2,1,153,-7.0970
1974,9,2,2,137,-8.6876
1974,9,2,3,116,-9.7404
1974,9,2,4,92,-8.2071
1974,9,2,5,105,-13.3113
1974,9,3,1,92,-9.6756
1974,9,3,2,100,-8.3929
1974,9,3,3,134,-8.9724
1974,9,3,4,164,-9.6093
1974,9,3,5,228,-15.3888
1974,10,1,1,641,7.1263
1974,10,1,2,331,7.9542
1974,10,1,3,233,10.2926
1974,10,1,4,253,9.0862
1974,10,1,5,207,16.1314
1974,10,2,1,154,8.5006
1974,10,2,2,137,9.2814
1974,10,2,3,116,7.8932
1974,10,2,4,92,11.7518
1974,10,2,5,105,15.8004
1974,10,3,1,92,7.3594
1974,10,3,2,100,11.5095
1974,10,3,3,133,14.9353
1974,10,3,4,164,17.5454
1974,10,3,5,228,21.7098
1974,11,1,1,639,-5.6596
1974,11,1,2,329,-6.5733
1974,11,1,3,232,-5.8787
1974,11,1,4,250,-5.4769
1974,11,1,5,207,-4.8752
1974,11,2,1,154,-5.4802
1974,11,2,2,137,-4.9027
1974,11,2,3,116,-5.8527
1974,11,2,4,92,-4.2796
1974,11,2,5,105,-1.8570
1974,11,3,1,92,-5.3814
1974,11,3,2,100,-3.0991
1974,11,3,3,132,-4.3989
1974,11,3,4,164,-3.8911
1974,11,3,5,228,-4.0043
1974,12,1,1,634,-7.2858
1974,12,1,2,329,-9.0847
1974,12,1,3,229,-6.0942
1974,12,1,4,248,-9.5170
1974,12,1,5,204,-7.2587
1974,12,2,1,154,-5.5679
1974,12,2,2,138,-5.8262
1974,12,2,3,116,-5.9398
1974,12,2,4,91,-4.5253
1974,12,2,5,106,-7.3826
1974,12,3,1,92,0.5037
1974,12,3,2,100,-2.3678
1974,12,3,3,132,-0.2830
1974,12,3,4,164,-1.3761
1974,12,3,5,228,-4.3794
1975,1,1,1,630,27.9437
1975,1,1,2,328,28.7666
1975,1,1,3,228,27.6995
1975,1,1,4,250,32.7141
1975,1,1,5,205,27.1838
1975,1,2,1,153,25.1039
1975,1,2,2,138,28.9024
1975,1,2,3,115,29.9181
1975,1,2,4,90,25.4985
1975,1,2,5,106,21.7680
1975,1,3,1,92,18.7969
1975,1,3,2,99,19.0249
1975,1,3,3,133,14.1407
1975,1,3,4,164,11.0325
1975,1,3,5,228,10.1410
1975,2,1,1,631,3.7841
1975,2,1,2,325,3.0098
1975,2,1,3,232,6.3134
1975,2,1,4,249,8.1675
1975,2,1,5,205,6.7763
1975,2,2,1,153,3.8996
1975,2,2,2,137,3.5960
1975,2,2,3,115,4.0418
1975,2,2,4,90,5.1232
1975,2,2,5,106,7.2148
1975,2,3,1,92,3.3341
1975,2,3,2,99,3.8007
1975,2,3,3,133,3.1352
1975,2,3,4,164,6.7854
1975,2,3,5,228,10.1233
1975,3,1,1,632,8.8653
1975,3,1,2,325,9.5890
1975,3,1,3,235,9.0568
1975,3,1,4,249,11.2158
1975,3,1,5,204,5.4347
1975,3,2,1,153,8.1850
1975,3,2,2,137,8.6911
1975,3,2,3,115,8.8025
1975,3,2,4,90,7.3680
1975,3,2,5,106,2.4895
1975,3,3,1,92,3.3982
1975,3,3,2,99,4.0167
1975,3,3,3,133,4.5200
1975,3,3,4,164,0.5787
1975,3,3,5,227,3.7554
1975,4,1,1,632,4.9867
1975,4,1,2,327,2.3696
1975,4,1,3,235,6.4622
1975,4,1,4,246,5.0519
1975,4,1,5,203,4.5592
1975,4,2,1,153,5.1836
1975,4,2,2,137,4.3529
1975,4,2,3,115,5.0509
1975,4,2,4,90,4.4940
1975,4,2,5,106,4.8368
1975,4,3,1,92,6.5180
1975,4,3,2,99,6.1087
1975,4,3,3,133,6.0491
1975,4,3,4,164,3.5306
1975,4,3,5,227,5.0812
1975,5,1,1,627,8.2424
1975,5,1,2,325,8.5254
1975,5,1,3,234,10.9840
1975,5,1,4,246,7.7417
1975,5,1,5,201,11.2083
1975,5,2,1,153,7.6449
1975,5,2,2,137,5.2169
1975,5,2,3,114,8.4475
1975,5,2,4,90,7.8767
1975,5,2,5,106,13.6141
1975,5,3,1,92,4.7183
1975,5,3,2,99,5.5338
1975,5,3,3,133,5.8390
1975,5,3,4,164,5.3321
1975,5,3,5,227,5.3385
1975,6,1,1,626,7.0693
1975,6,1,2,324,7.0935
1975,6,1,3,234,9.2151
1975,6,1,4,245,7.1751
1975,6,1,5,200,7.6054
1975,6,2,1,153,5.3057
1975,6,2,2,137,7.7300
1975,6,2,3,113,5.8900
1975,6,2,4,89,6.4710
1975,6,2,5,106,8.3062
1975,6,3,1,92,7.2388
1975,6,3,2,98,6.0840
1975,6,3,3,133,6.3816
1975,6,3,4,164,3.8125
1975,6,3,5,227,4.4472
1975,7,1,1,681,-0.7231
1975,7,1,2,341,-0.4916
1975,7,1,3,305,-0.5577
1975,7,1,4,242,-0.8501
1975,7,1,5,272,-1.1363
1975,7,2,1,188,-2.7369
1975,7,2,2,131,-4.8214
1975,7,2,3,107,-2.2087
1975,7,2,4,102,-3.4558
1975,7,2,5,95,-5.1484
1975,7,3,1,105,-4.1315
1975,7,3,2,119,-2.9288
1975,7,3,3,150,-7.0188
1975,7,3,4,154,-5.6929
1975,7,3,5,186,-8.7677
1975,8,1,1,679,-5.7944
1975,8,1,2,340,-5.9801
1975,8,1,3,305,-6.6531
1975,8,1,4,241,-5.7528
1975,8,1,5,271,-6.2902
1975,8,2,1,187,-4.3715
1975,8,2,2,131,-3.5312
1975,8,2,3,107,-5.6441
1975,8,2,4,102,-4.0278
1975,8,2,5,95,-3.9061
1975,8,3,1,105,0.2557
1975,8,3,2,119,-0.7826
1975,8,3,3,150,-0.2182
1975,8,3,4,154,-2.9624
1975,8,3,5,186,-2.9043
1975,9,1,1,680,-2.4338
1975,9,1,2,341,-2.5439
1975,9,1,3,304,-3.7742
1975,9,1,4,242,-5.3226
1975,9,1,5,268,-3.7891
1975,9,2,1,187,-3.6049
1975,9,2,2,131,-3.4946
1975,9,2,3,107,-4.6849
1975,9,2,4,102,-2.3439
1975,9,2,5,93,-3.8964
1975,9,3,1,105,-0.7305
1975,9,3,2,119,-1.9614
1975,9,3,3,149,-3.3714
1975,9,3,4,154,-4.0557
1975,9,3,5,186,-4.5888
1975,10,1,1,678,2.8192
1975,10,1,2,338,3.3611
1975,10,1,3,304,0.6163
1975,10,1,4,242,1.8739
1975,10,1,5,267,0.4642
1975,10,2,1,188,4.8265
1975,10,2,2,131,3.9604
1975,10,2,3,107,0.9842
1975,10,2,4,101,2.0031
1975,10,2,5,92,1.7799
1975,10,3,1,105,1.8532
1975,10,3,2,117,4.7059
1975,10,3,3,149,7.1131
1975,10,3,4,154,6.9760
1975,10,3,5,186,8.3654
1975,11,1,1,674,4.1279
1975,11,1,2,338,2.7843
1975,11,1,3,304,2.7314
1975,11,1,4,240,1.3228
1975,11,1,5,266,-0.0557
1975,11,2,1,188,4.1991
1975,11,2,2,131,4.1095
1975,11,2,3,107,4.0727
1975,11,2,4,101,0.8343
1975,11,2,5,91,1.2274
1975,11,3,1,105,-0.7548
1975,11,3,2,117,2.0119
1975,11,3,3,149,3.5561
1975,11,3,4,154,3.4555
1975,11,3,5,186,4.0913
1975,12,1,1,671,-1.0297
1975,12,1,2,339,-1.5326
1975,12,1,3,303,-1.5768
1975,12,1,4,239,-2.3077
1975,12,1,5,265,-1.0082
1975,12,2,1,188,-1.2460
1975,12,2,2,131,-1.3446
1975,12,2,3,107,-2.1578
1975,12,2,4,100,-1.6057
1975,12,2,5,90,-0.5577
1975,12,3,1,105,0.8362
1975,12,3,2,119,0.2307
1975,12,3,3,149,-0.3482
1975,12,3,4,153,-1.1375
1975,12,3,5,186,-3.1864
1976,1,1,1,648,21.9940
1976,1,1,2,328,22.6003
1976,1,1,3,299,20.3700
1976,1,1,4,235,21.9895
1976,1,1,5,252,21.4534
1976,1,2,1,186,19.2051
1976,1,2,2,130,19.6605
1976,1,2,3,106,17.4528
1976,1,2,4,100,17.9371
1976,1,2,5,90,16.1977
1976,1,3,1,105,13.4362
1976,1,3,2,119,13.2837
1976,1,3,3,149,13.6792
1976,1,3,4,153,13.2832
1976,1,3,5,185,9.2882
1976,2,1,1,647,10.8228
1976,2,1,2,328,11.4408
1976,2,1,3,298,11.3981
1976,2,1,4,232,13.0406
1976,2,1,5,252,10.7064
1976,2,2,1,186,7.1773
1976,2,2,2,129,8.4660
1976,2,2,3,105,8.8487
1976,2,2,4,100,5.3066
1976,2,2,5,90,4.6951
1976,2,3,1,105,0.0086
1976,2,3,2,119,2.6016
1976,2,3,3,149,1.1203
1976,2,3,4,154,0.6157
1976,2,3,5,185,-3.8237
1976,3,1,1,655,1.1378
1976,3,1,2,335,2.6870
1976,3,1,3,296,1.1173
1976,3,1,4,235,1.0902
1976,3,1,5,252,0.9413
1976,3,2,1,186,1.2368
1976,3,2,2,129,1.7506
1976,3,2,3,105,1.1445
1976,3,2,4,100,2.0476
1976,3,2,5,90,1.6765
1976,3,3,1,104,3.7102
1976,3,3,2,119,3.1479
1976,3,3,3,149,1.1079
1976,3,3,4,153,1.2063
1976,3,3,5,186,4.7791
1976,4,1,1,652,-1.1919
1976,4,1,2,335,-2.1812
1976,4,1,3,295,-1.6122
1976,4,1,4,231,-1.5253
1976,4,1,5,252,-0.7412
1976,4,2,1,184,-0.8703
1976,4,2,2,128,-0.6868
1976,4,2,3,105,-0.8138
1976,4,2,4,100,-0.8718
1976,4,2,5,90,-0.2842
1976,4,3,1,104,1.0542
1976,4,3,2,119,0.2875
1976,4,3,3,149,-1.6658
1976,4,3,4,153,0.1380
1976,4,3,5,186,-2.7803
1976,5,1,1,657,-2.8740
1976,5,1,2,337,-2.3731
1976,5,1,3,300,-3.1861
1976,5,1,4,232,-2.2686
1976,5,1,5,261,-3.2729
1976,5,2,1,185,-1.8562
1976,5,2,2,128,-0.7262
1976,5,2,3,104,-2.0923
1976,5,2,4,100,-1.8169
