year,month,rank_ME,rank_VFP,nstocks,ret_vw
1981,3,2,2,27,8.3475
1981,3,2,3,40,5.9783
1981,3,2,4,53,9.2690
1981,3,2,5,53,9.9045
1981,3,3,1,104,4.2801
1981,3,3,2,106,5.0767
1981,3,3,3,101,3.5337
1981,3,3,4,80,6.5993
1981,3,3,5,66,4.4881
1981,4,1,1,16,2.6551
1981,4,1,2,11,4.6959
1981,4,1,3,8,3.6345
1981,4,1,4,16,5.1909
1981,4,1,5,37,2.4613
1981,4,2,1,35,3.7393
1981,4,2,2,27,1.9859
1981,4,2,3,39,3.4115
1981,4,2,4,52,2.2672
1981,4,2,5,53,2.0881
1981,4,3,1,104,-2.8069
1981,4,3,2,106,-0.7455
1981,4,3,3,101,0.4489
1981,4,3,4,80,-2.0658
1981,4,3,5,66,-2.3879
1981,5,1,1,16,2.8325
1981,5,1,2,11,3.4191
1981,5,1,3,8,1.6000
1981,5,1,4,16,5.3569
1981,5,1,5,37,4.1224
1981,5,2,1,34,2.9385
1981,5,2,2,27,2.5880
1981,5,2,3,39,5.7366
1981,5,2,4,52,2.6087
1981,5,2,5,53,2.5842
1981,5,3,1,104,1.6323
1981,5,3,2,106,1.5207
1981,5,3,3,102,1.2049
1981,5,3,4,81,-1.2789
1981,5,3,5,65,-0.9674
1981,6,1,1,16,-3.0653
1981,6,1,2,11,2.3638
1981,6,1,3,8,3.3780
1981,6,1,4,16,0.0058
1981,6,1,5,37,3.1625
1981,6,2,1,34,-7.5199
1981,6,2,2,27,-4.2126
1981,6,2,3,39,0.3094
1981,6,2,4,51,-0.8957
1981,6,2,5,52,-0.2070
1981,6,3,1,104,-4.7280
1981,6,3,2,105,-3.0653
1981,6,3,3,102,0.0426
1981,6,3,4,80,1.1008
1981,6,3,5,65,2.4521
1981,7,1,1,38,-4.9271
1981,7,1,2,24,-6.3456
1981,7,1,3,18,-4.2255
1981,7,1,4,19,-4.2056
1981,7,1,5,32,-4.5666
1981,7,2,1,59,-2.6234
1981,7,2,2,47,-1.5517
1981,7,2,3,45,-1.2267
1981,7,2,4,51,-2.6813
1981,7,2,5,53,-2.5252
1981,7,3,1,94,-1.8651
1981,7,3,2,102,-1.9419
1981,7,3,3,102,-1.6200
1981,7,3,4,93,2.0725
1981,7,3,5,86,2.6362
1981,8,1,1,38,-7.7361
1981,8,1,2,24,-8.1792
1981,8,1,3,18,-9.2446
1981,8,1,4,19,-8.1371
1981,8,1,5,32,-5.3021
1981,8,2,1,59,-10.8325
1981,8,2,2,47,-7.0847
1981,8,2,3,45,-6.0478
1981,8,2,4,51,-5.3978
1981,8,2,5,53,-6.3984
1981,8,3,1,94,-7.0773
1981,8,3,2,102,-5.5719
1981,8,3,3,102,-5.7462
1981,8,3,4,92,-4.6529
1981,8,3,5,86,-5.9753
1981,9,1,1,38,-10.7016
1981,9,1,2,24,-6.3985
1981,9,1,3,18,-8.6176
1981,9,1,4,19,-6.4869
1981,9,1,5,32,-6.3999
1981,9,2,1,59,-10.2732
1981,9,2,2,47,-6.5384
1981,9,2,3,45,-7.7321
1981,9,2,4,51,-3.4076
1981,9,2,5,54,-7.0147
1981,9,3,1,92,-4.6871
1981,9,3,2,102,-5.8170
1981,9,3,3,102,-5.3505
1981,9,3,4,91,-6.6848
1981,9,3,5,86,-7.7169
1981,10,1,1,38,9.4889
1981,10,1,2,24,10.6529
1981,10,1,3,18,7.9375
1981,10,1,4,19,7.8411
1981,10,1,5,32,6.1827
1981,10,2,1,59,8.8406
1981,10,2,2,47,6.3131
1981,10,2,3,45,4.9730
1981,10,2,4,51,3.3677
1981,10,2,5,54,7.7396
1981,10,3,1,91,9.6551
1981,10,3,2,102,6.6864
1981,10,3,3,102,3.6523
1981,10,3,4,90,3.3387
1981,10,3,5,86,3.7016
1981,11,1,1,37,-0.6724
1981,11,1,2,24,2.6339
1981,11,1,3,18,1.2325
1981,11,1,4,19,4.5495
1981,11,1,5,32,6.3487
1981,11,2,1,58,0.5947
1981,11,2,2,47,6.8094
1981,11,2,3,45,2.8077
1981,11,2,4,51,3.9727
1981,11,2,5,54,4.5424
1981,11,3,1,91,2.0821
1981,11,3,2,102,4.5790
1981,11,3,3,102,5.8822
1981,11,3,4,89,5.0368
1981,11,3,5,86,5.9531
1981,12,1,1,37,0.0218
1981,12,1,2,24,0.5586
1981,12,1,3,18,0.8502
1981,12,1,4,19,3.0898
1981,12,1,5,32,-3.7809
1981,12,2,1,58,-1.0749
1981,12,2,2,46,1.5744
1981,12,2,3,45,1.0202
1981,12,2,4,51,-0.9025
1981,12,2,5,54,-1.4974
1981,12,3,1,91,-3.0181
1981,12,3,2,102,-2.7636
1981,12,3,3,102,-2.4955
1981,12,3,4,90,-1.1082
1981,12,3,5,86,-3.4513
1982,1,1,1,37,-5.4566
1982,1,1,2,23,1.1990
1982,1,1,3,18,1.1093
1982,1,1,4,19,-1.4568
1982,1,1,5,32,-2.2514
1982,1,2,1,57,-3.6476
1982,1,2,2,46,-4.6733
1982,1,2,3,44,-5.4759
1982,1,2,4,51,-1.7490
1982,1,2,5,54,-2.5413
1982,1,3,1,91,-1.1951
1982,1,3,2,102,-2.6743
1982,1,3,3,101,0.8405
1982,1,3,4,90,-0.6577
1982,1,3,5,85,-3.9701
1982,2,1,1,37,-7.8708
1982,2,1,2,23,1.4888
1982,2,1,3,18,-1.9376
1982,2,1,4,19,-4.9845
1982,2,1,5,32,-2.5670
1982,2,2,1,57,-7.0396
1982,2,2,2,46,-4.5645
1982,2,2,3,44,-2.9505
1982,2,2,4,51,-2.3159
1982,2,2,5,54,-3.6747
1982,2,3,1,91,-6.4623
1982,2,3,2,102,-4.5694
1982,2,3,3,101,-4.4453
1982,2,3,4,90,-1.9034
1982,2,3,5,85,-5.7471
1982,3,1,1,36,1.0939
1982,3,1,2,23,-0.9398
1982,3,1,3,18,-2.0385
1982,3,1,4,19,-0.5929
1982,3,1,5,31,1.5503
1982,3,2,1,55,-1.2916
1982,3,2,2,46,-0.4228
1982,3,2,3,44,-1.6731
1982,3,2,4,51,1.0471
1982,3,2,5,54,1.6921
1982,3,3,1,91,-2.2766
1982,3,3,2,102,-1.2175
1982,3,3,3,101,-1.9511
1982,3,3,4,90,1.3093
1982,3,3,5,85,-0.6846
1982,4,1,1,36,6.4746
1982,4,1,2,22,3.0727
1982,4,1,3,18,5.8783
1982,4,1,4,19,3.3621
1982,4,1,5,31,7.4285
1982,4,2,1,54,7.2818
1982,4,2,2,46,7.5193
1982,4,2,3,44,4.4604
1982,4,2,4,51,5.0696
1982,4,2,5,53,3.9106
1982,4,3,1,91,6.7107
1982,4,3,2,102,4.2151
1982,4,3,3,100,5.1923
1982,4,3,4,90,3.1910
1982,4,3,5,85,3.2559
1982,5,1,1,37,-5.9716
1982,5,1,2,22,-4.8962
1982,5,1,3,18,-1.5633
1982,5,1,4,19,1.4905
1982,5,1,5,31,-3.1033
1982,5,2,1,54,-6.5602
1982,5,2,2,46,-0.7398
1982,5,2,3,44,-3.5259
1982,5,2,4,51,-2.6277
1982,5,2,5,53,-3.0441
1982,5,3,1,90,-5.1182
1982,5,3,2,102,-5.1121
1982,5,3,3,100,-3.5297
1982,5,3,4,90,-2.8668
1982,5,3,5,85,0.5929
1982,6,1,1,37,-2.0305
1982,6,1,2,22,-0.2110
1982,6,1,3,18,0.4105
1982,6,1,4,19,-0.0903
1982,6,1,5,31,-1.4112
1982,6,2,1,54,-2.2128
1982,6,2,2,46,0.1265
1982,6,2,3,44,-1.1443
1982,6,2,4,51,-0.5063
1982,6,2,5,53,-0.9028
1982,6,3,1,90,-2.8802
1982,6,3,2,102,0.5941
1982,6,3,3,99,-0.9329
1982,6,3,4,90,-1.5766
1982,6,3,5,85,-2.8683
1982,7,1,1,39,-1.3568
1982,7,1,2,22,-1.8322
1982,7,1,3,25,-2.6102
1982,7,1,4,25,-1.3857
1982,7,1,5,47,-0.4440
1982,7,2,1,61,-1.2126
1982,7,2,2,47,-3.4846
1982,7,2,3,37,0.2331
1982,7,2,4,53,2.6091
1982,7,2,5,55,-1.9890
1982,7,3,1,93,-1.0352
1982,7,3,2,105,2.1619
1982,7,3,3,103,-1.6473
1982,7,3,4,92,-4.0000
1982,7,3,5,78,-7.5414
1982,8,1,1,39,6.7897
1982,8,1,2,22,12.7720
1982,8,1,3,25,7.3113
1982,8,1,4,25,9.0735
1982,8,1,5,47,8.6857
1982,8,2,1,59,10.8015
1982,8,2,2,47,12.7158
1982,8,2,3,37,10.0173
1982,8,2,4,53,9.5202
1982,8,2,5,55,11.9292
1982,8,3,1,92,12.8959
1982,8,3,2,105,11.3978
1982,8,3,3,103,12.2947
1982,8,3,4,92,14.5052
1982,8,3,5,78,13.9536
1982,9,1,1,39,1.6252
1982,9,1,2,22,7.2741
1982,9,1,3,25,3.3182
1982,9,1,4,26,5.1966
1982,9,1,5,47,2.0184
1982,9,2,1,59,1.9487
1982,9,2,2,47,1.4211
1982,9,2,3,37,2.5894
1982,9,2,4,52,2.7100
1982,9,2,5,55,2.4961
1982,9,3,1,90,0.5828
1982,9,3,2,105,1.6778
1982,9,3,3,103,0.6777
1982,9,3,4,92,0.4605
1982,9,3,5,78,-0.8463
1982,10,1,1,38,9.1807
1982,10,1,2,22,18.5781
1982,10,1,3,24,14.0141
1982,10,1,4,26,10.9144
1982,10,1,5,47,17.2364
1982,10,2,1,58,15.7205
1982,10,2,2,47,12.3314
1982,10,2,3,37,11.2127
1982,10,2,4,52,12.1327
1982,10,2,5,55,13.5121
1982,10,3,1,90,12.6976
1982,10,3,2,104,11.0089
1982,10,3,3,103,7.3835
1982,10,3,4,92,12.4797
1982,10,3,5,78,10.2094
1982,11,1,1,38,9.0669
1982,11,1,2,22,9.0888
1982,11,1,3,24,9.4700
1982,11,1,4,26,7.1381
1982,11,1,5,47,10.5933
1982,11,2,1,57,12.0725
1982,11,2,2,47,9.4035
1982,11,2,3,37,6.8104
1982,11,2,4,52,5.1878
1982,11,2,5,55,8.6089
1982,11,3,1,90,8.5946
1982,11,3,2,103,6.8107
1982,11,3,3,103,1.9308
1982,11,3,4,92,2.7653
1982,11,3,5,78,0.2760
1982,12,1,1,39,4.4729
1982,12,1,2,22,4.3916
1982,12,1,3,24,1.2236
1982,12,1,4,26,1.0047
1982,12,1,5,47,1.0058
1982,12,2,1,57,-0.9083
1982,12,2,2,47,3.4405
1982,12,2,3,37,1.1571
1982,12,2,4,52,3.0312
1982,12,2,5,55,2.1564
1982,12,3,1,89,0.5842
1982,12,3,2,103,3.6551
1982,12,3,3,103,2.4271
1982,12,3,4,92,0.5484
1982,12,3,5,78,4.5095
1983,1,1,1,39,9.4779
1983,1,1,2,22,6.0114
1983,1,1,3,23,4.7959
1983,1,1,4,26,10.9482
1983,1,1,5,47,7.6476
1983,1,2,1,57,10.0299
1983,1,2,2,47,5.9945
1983,1,2,3,36,4.9857
1983,1,2,4,52,3.8667
1983,1,2,5,55,5.0367
1983,1,3,1,88,4.3420
1983,1,3,2,103,1.9299
1983,1,3,3,103,2.9678
1983,1,3,4,92,6.1944
1983,1,3,5,78,3.1551
1983,2,1,1,37,2.4605
1983,2,1,2,22,10.2121
1983,2,1,3,23,3.8026
1983,2,1,4,26,10.2122
1983,2,1,5,46,6.3692
1983,2,2,1,56,6.8956
1983,2,2,2,47,3.0661
1983,2,2,3,36,4.8394
1983,2,2,4,51,7.6542
1983,2,2,5,55,4.9336
1983,2,3,1,88,3.4957
1983,2,3,2,102,3.0989
1983,2,3,3,103,2.8968
1983,2,3,4,92,2.0801
1983,2,3,5,78,1.2074
1983,3,1,1,36,9.1912
1983,3,1,2,22,5.8087
1983,3,1,3,22,5.0253
1983,3,1,4,26,9.5475
1983,3,1,5,46,6.2922
1983,3,2,1,56,2.9678
1983,3,2,2,47,4.1331
1983,3,2,3,36,3.7018
1983,3,2,4,51,4.9952
1983,3,2,5,55,4.6292
1983,3,3,1,89,1.7360
1983,3,3,2,102,2.1841
1983,3,3,3,102,0.6663
1983,3,3,4,91,3.5853
1983,3,3,5,78,3.8400
1983,4,1,1,36,7.2396
1983,4,1,2,22,4.8105
1983,4,1,3,22,7.7666
1983,4,1,4,25,9.5822
1983,4,1,5,46,8.9668
1983,4,2,1,56,6.2932
1983,4,2,2,47,7.1997
1983,4,2,3,36,5.0276
1983,4,2,4,51,7.1269
1983,4,2,5,54,5.2669
1983,4,3,1,88,3.6244
1983,4,3,2,102,8.0093
1983,4,3,3,102,6.2912
1983,4,3,4,91,7.0722
1983,4,3,5,78,9.8318
1983,5,1,1,36,10.6597
1983,5,1,2,22,13.9286
1983,5,1,3,22,9.9616
1983,5,1,4,25,5.7138
1983,5,1,5,46,9.1543
1983,5,2,1,56,5.8812
1983,5,2,2,47,7.7876
1983,5,2,3,36,3.4849
1983,5,2,4,51,3.9110
1983,5,2,5,54,4.7808
1983,5,3,1,88,0.3431
1983,5,3,2,102,-1.7456
1983,5,3,3,102,0.7876
1983,5,3,4,91,1.7029
1983,5,3,5,78,1.1442
1983,6,1,1,36,1.9068
1983,6,1,2,22,0.5058
1983,6,1,3,21,4.2406
1983,6,1,4,25,8.3410
1983,6,1,5,46,3.0148
1983,6,2,1,56,7.4539
1983,6,2,2,47,6.1631
1983,6,2,3,36,5.7289
1983,6,2,4,51,8.9468
1983,6,2,5,53,6.4887
1983,6,3,1,88,5.0320
1983,6,3,2,102,3.8118
1983,6,3,3,102,0.5699
1983,6,3,4,91,2.2273
1983,6,3,5,78,5.4523
1983,7,1,1,57,-3.9136
1983,7,1,2,28,-0.8014
1983,7,1,3,24,-2.3411
1983,7,1,4,19,-3.3416
1983,7,1,5,32,4.4301
1983,7,2,1,87,-6.0333
1983,7,2,2,64,-3.6134
1983,7,2,3,50,-1.5730
1983,7,2,4,54,-1.6651
1983,7,2,5,50,0.8641
1983,7,3,1,107,-7.3621
1983,7,3,2,102,-2.5124
1983,7,3,3,103,-4.6534
1983,7,3,4,93,-4.2336
1983,7,3,5,90,0.8487
1983,8,1,1,57,-3.5613
1983,8,1,2,28,-5.6812
1983,8,1,3,24,-6.0159
1983,8,1,4,19,-3.6872
1983,8,1,5,32,-2.0700
1983,8,2,1,87,-3.7585
1983,8,2,2,64,-2.9206
1983,8,2,3,50,-2.2516
1983,8,2,4,54,-2.3624
1983,8,2,5,50,-0.7317
1983,8,3,1,107,-0.6505
1983,8,3,2,102,-1.0407
1983,8,3,3,103,1.0986
1983,8,3,4,93,2.5169
1983,8,3,5,90,3.8119
1983,9,1,1,57,-3.3422
1983,9,1,2,28,0.3752
1983,9,1,3,24,-1.2993
1983,9,1,4,19,1.2284
1983,9,1,5,32,1.5798
1983,9,2,1,87,0.9156
1983,9,2,2,63,3.1921
1983,9,2,3,49,2.9133
1983,9,2,4,54,4.1980
1983,9,2,5,50,1.1572
1983,9,3,1,107,0.6666
1983,9,3,2,102,4.0120
1983,9,3,3,102,1.3927
1983,9,3,4,92,0.8948
1983,9,3,5,90,1.3838
1983,10,1,1,57,-6.0477
1983,10,1,2,28,-9.0713
1983,10,1,3,24,-6.0619
1983,10,1,4,19,-8.1571
1983,10,1,5,32,-2.1568
1983,10,2,1,86,-10.6199
1983,10,2,2,63,-6.9398
1983,10,2,3,49,-4.1702
1983,10,2,4,54,-1.0978
1983,10,2,5,50,-0.9790
1983,10,3,1,107,-10.3047
1983,10,3,2,102,-2.4716
1983,10,3,3,102,0.2097
1983,10,3,4,92,-0.3768
1983,10,3,5,89,2.3932
1983,11,1,1,57,1.5456
1983,11,1,2,28,5.2200
1983,11,1,3,23,4.2034
1983,11,1,4,19,6.9902
1983,11,1,5,32,5.1066
1983,11,2,1,86,8.0873
1983,11,2,2,63,4.9117
1983,11,2,3,49,3.4326
1983,11,2,4,53,5.5603
1983,11,2,5,49,3.9236
1983,11,3,1,107,6.3909
1983,11,3,2,102,-1.5710
1983,11,3,3,102,5.0512
1983,11,3,4,92,4.4444
1983,11,3,5,89,-1.4282
1983,12,1,1,57,-2.3160
1983,12,1,2,28,-2.9592
1983,12,1,3,23,-1.7185
1983,12,1,4,19,-1.4432
1983,12,1,5,32,1.7217
1983,12,2,1,85,-2.8234
1983,12,2,2,63,-3.2766
1983,12,2,3,49,0.2079
1983,12,2,4,53,-0.9818
1983,12,2,5,49,-0.8854
1983,12,3,1,107,-1.5891
1983,12,3,2,102,0.5814
1983,12,3,3,102,-1.6555
1983,12,3,4,92,0.6746
1983,12,3,5,89,-1.7121
1984,1,1,1,57,1.5683
1984,1,1,2,28,-1.9713
1984,1,1,3,23,-1.3359
1984,1,1,4,19,-0.3274
1984,1,1,5,32,1.8806
1984,1,2,1,85,-5.6355
1984,1,2,2,63,-2.9960
1984,1,2,3,49,-2.6565
1984,1,2,4,53,-1.4550
1984,1,2,5,49,2.5074
1984,1,3,1,107,-6.9689
1984,1,3,2,101,-4.5062
1984,1,3,3,101,-3.0910
1984,1,3,4,92,2.8496
1984,1,3,5,89,2.1629
1984,2,1,1,56,-8.0109
1984,2,1,2,28,-7.4773
1984,2,1,3,23,-7.1846
1984,2,1,4,19,-6.9029
1984,2,1,5,31,-5.2690
1984,2,2,1,85,-6.8850
1984,2,2,2,63,-6.9407
1984,2,2,3,49,-4.9963
1984,2,2,4,52,-3.4629
1984,2,2,5,49,-3.3111
1984,2,3,1,107,-6.2558
1984,2,3,2,101,-3.7942
1984,2,3,3,101,-4.5100
1984,2,3,4,92,-2.8844
1984,2,3,5,89,-2.3554
1984,3,1,1,56,1.1858
1984,3,1,2,28,0.6157
1984,3,1,3,23,1.2657
1984,3,1,4,19,2.4578
1984,3,1,5,31,0.3664
1984,3,2,1,84,0.5082
1984,3,2,2,62,2.5571
1984,3,2,3,49,1.8744
1984,3,2,4,51,0.7091
1984,3,2,5,49,2.1241
1984,3,3,1,107,1.6507
1984,3,3,2,101,3.0117
1984,3,3,3,101,2.9511
1984,3,3,4,91,1.0604
1984,3,3,5,89,-1.2847
1984,4,1,1,56,-1.5542
1984,4,1,2,28,-0.5970
1984,4,1,3,23,0.1088
1984,4,1,4,19,-2.3285
1984,4,1,5,31,0.2695
1984,4,2,1,84,1.0112
1984,4,2,2,62,0.1355
1984,4,2,3,48,1.1039
1984,4,2,4,50,-0.8495
1984,4,2,5,49,0.2975
1984,4,3,1,107,0.8316
1984,4,3,2,101,0.1981
1984,4,3,3,101,-0.0474
1984,4,3,4,91,0.7381
1984,4,3,5,89,2.0915
1984,5,1,1,55,-6.7359
1984,5,1,2,28,-1.0713
1984,5,1,3,23,-7.7060
1984,5,1,4,19,-4.7638
1984,5,1,5,31,-3.0681
1984,5,2,1,84,-7.8798
1984,5,2,2,62,-4.5795
1984,5,2,3,48,-4.6029
1984,5,2,4,49,-5.5157
1984,5,2,5,49,-3.5377
1984,5,3,1,106,-6.4787
1984,5,3,2,101,-6.3216
1984,5,3,3,101,-5.1315
1984,5,3,4,91,-3.3011
1984,5,3,5,89,-3.5915
1984,6,1,1,55,1.4730
1984,6,1,2,28,4.4191
1984,6,1,3,23,5.7666
1984,6,1,4,18,2.2019
1984,6,1,5,30,1.6591
1984,6,2,1,84,3.8910
1984,6,2,2,62,2.8628
1984,6,2,3,48,0.9467
1984,6,2,4,48,2.7840
1984,6,2,5,49,0.2870
1984,6,3,1,106,4.9939
1984,6,3,2,101,1.5553
1984,6,3,3,101,3.0816
1984,6,3,4,91,2.3269
1984,6,3,5,89,0.7141
1984,7,1,1,97,-8.7383
1984,7,1,2,69,-5.3663
1984,7,1,3,58,-6.0929
1984,7,1,4,51,-7.6977
1984,7,1,5,74,-4.8683
1984,7,2,1,112,-6.7494
1984,7,2,2,78,-6.3614
1984,7,2,3,72,-4.3586
1984,7,2,4,72,-3.9011
1984,7,2,5,62,-3.1991
1984,7,3,1,131,-2.4840
1984,7,3,2,98,-2.7693
1984,7,3,3,110,0.7868
1984,7,3,4,96,-1.8216
1984,7,3,5,93,-1.5345
1984,8,1,1,97,12.1684
1984,8,1,2,69,12.5761
1984,8,1,3,58,13.9426
1984,8,1,4,51,12.5031
1984,8,1,5,74,12.9273
1984,8,2,1,112,14.2031
1984,8,2,2,77,12.6258
1984,8,2,3,72,12.6263
1984,8,2,4,72,11.0598
1984,8,2,5,62,12.8943
1984,8,3,1,129,9.0275
1984,8,3,2,98,10.3007
1984,8,3,3,110,12.0450
1984,8,3,4,96,12.1089
1984,8,3,5,92,12.6940
1984,9,1,1,97,-3.8510
1984,9,1,2,69,-1.1405
1984,9,1,3,58,-2.1286
1984,9,1,4,51,-2.8806
1984,9,1,5,75,-4.7896
1984,9,2,1,109,-3.8496
1984,9,2,2,77,-2.2225
1984,9,2,3,72,0.5409
1984,9,2,4,72,0.1642
1984,9,2,5,62,0.8505
1984,9,3,1,127,-2.3723
1984,9,3,2,98,-2.3567
1984,9,3,3,110,-1.2238
1984,9,3,4,96,1.2461
1984,9,3,5,92,2.4657
1984,10,1,1,97,-5.4588
1984,10,1,2,69,-1.5731
1984,10,1,3,58,-2.9487
1984,10,1,4,51,-5.2512
1984,10,1,5,75,-3.6772
1984,10,2,1,109,-3.9734
1984,10,2,2,77,0.0140
1984,10,2,3,72,-1.2127
1984,10,2,4,71,0.1921
1984,10,2,5,62,1.5511
1984,10,3,1,124,-0.2299
1984,10,3,2,98,1.1152
1984,10,3,3,110,0.8490
1984,10,3,4,96,-0.5341
1984,10,3,5,92,2.9027
1984,11,1,1,96,-5.6199
1984,11,1,2,69,-0.9128
1984,11,1,3,58,-3.5092
1984,11,1,4,51,-0.4995
1984,11,1,5,74,-3.2289
1984,11,2,1,110,-2.9020
1984,11,2,2,77,-4.1062
1984,11,2,3,72,-0.5522
1984,11,2,4,70,-1.3727
1984,11,2,5,62,-0.5858
1984,11,3,1,122,-2.5820
1984,11,3,2,98,-1.3751
1984,11,3,3,109,-1.3784
1984,11,3,4,96,0.3500
1984,11,3,5,92,0.0907
1984,12,1,1,94,0.3224
1984,12,1,2,69,0.6682
1984,12,1,3,56,1.1223
1984,12,1,4,51,1.8452
1984,12,1,5,74,1.7194
1984,12,2,1,109,1.4293
1984,12,2,2,77,1.0982
1984,12,2,3,72,2.4709
1984,12,2,4,70,4.2590
1984,12,2,5,62,4.0953
1984,12,3,1,120,3.2537
1984,12,3,2,98,2.4521
1984,12,3,3,107,1.8022
1984,12,3,4,96,2.6924
1984,12,3,5,92,3.0050
1985,1,1,1,94,13.8276
1985,1,1,2,68,12.6064
1985,1,1,3,55,14.1086
1985,1,1,4,51,11.6246
1985,1,1,5,74,16.8893
1985,1,2,1,109,14.3120
1985,1,2,2,76,12.2478
1985,1,2,3,72,9.7683
1985,1,2,4,70,10.6413
1985,1,2,5,62,9.7127
1985,1,3,1,120,9.4863
1985,1,3,2,97,7.1647
1985,1,3,3,106,9.2437
1985,1,3,4,96,5.9718
1985,1,3,5,92,6.1481
1985,2,1,1,94,5.2067
1985,2,1,2,68,3.3433
1985,2,1,3,55,1.7957
1985,2,1,4,51,4.1169
1985,2,1,5,74,2.6311
1985,2,2,1,108,0.8054
1985,2,2,2,76,1.6898
1985,2,2,3,71,1.5184
1985,2,2,4,70,1.7764
1985,2,2,5,62,1.4387
1985,2,3,1,119,1.4645
1985,2,3,2,96,1.7285
1985,2,3,3,106,1.1174
1985,2,3,4,96,2.2689
1985,2,3,5,92,0.3329
1985,3,1,1,94,-1.0347
1985,3,1,2,68,-0.9863
1985,3,1,3,55,-3.6264
1985,3,1,4,51,-1.3819
1985,3,1,5,72,-6.4624
1985,3,2,1,107,-3.0938
1985,3,2,2,76,-2.3823
1985,3,2,3,70,-1.7633
1985,3,2,4,70,-3.1471
1985,3,2,5,62,0.0798
1985,3,3,1,119,0.5736
1985,3,3,2,96,-0.4953
1985,3,3,3,106,-0.1709
1985,3,3,4,94,1.1411
1985,3,3,5,92,0.3030
1985,4,1,1,93,-2.1251
1985,4,1,2,68,-1.2655
1985,4,1,3,54,-3.3012
1985,4,1,4,51,-2.6778
1985,4,1,5,72,-3.1996
1985,4,2,1,107,-1.6119
1985,4,2,2,76,-1.6592
1985,4,2,3,70,-0.7714
1985,4,2,4,70,-0.3337
1985,4,2,5,62,-4.0116
1985,4,3,1,119,-2.4721
1985,4,3,2,96,-1.5284
1985,4,3,3,106,-1.3062
1985,4,3,4,94,1.4415
1985,4,3,5,92,-1.8405
1985,5,1,1,93,0.2026
1985,5,1,2,68,3.3150
1985,5,1,3,53,2.9684
1985,5,1,4,51,5.6137
1985,5,1,5,72,3.4592
1985,5,2,1,107,3.8899
1985,5,2,2,76,4.1934
1985,5,2,3,70,3.9628
1985,5,2,4,70,4.7828
1985,5,2,5,61,6.0424
1985,5,3,1,119,6.1740
1985,5,3,2,96,6.0253
1985,5,3,3,106,6.0892
1985,5,3,4,94,5.6504
1985,5,3,5,92,6.5834
1985,6,1,1,92,-1.9532
1985,6,1,2,68,1.8983
1985,6,1,3,52,0.3589
1985,6,1,4,51,-2.0354
1985,6,1,5,72,-1.3009
1985,6,2,1,106,-0.0737
1985,6,2,2,75,1.7443
1985,6,2,3,69,2.9853
1985,6,2,4,69,1.2369
1985,6,2,5,60,1.0951
1985,6,3,1,119,1.9860
1985,6,3,2,96,1.4137
1985,6,3,3,106,0.6372
1985,6,3,4,94,0.9868
1985,6,3,5,91,2.3875
1985,7,1,1,126,1.1195
1985,7,1,2,67,2.8623
1985,7,1,3,72,3.1967
1985,7,1,4,58,3.4153
1985,7,1,5,127,5.6174
1985,7,2,1,112,3.8743
1985,7,2,2,73,2.4521
1985,7,2,3,74,2.0546
1985,7,2,4,74,4.9219
1985,7,2,5,87,2.9580
1985,7,3,1,127,0.6069
1985,7,3,2,117,-1.0411
1985,7,3,3,118,-0.1578
1985,7,3,4,107,1.5323
1985,7,3,5,82,-1.2242
1985,8,1,1,125,-1.5842
1985,8,1,2,66,-0.8473
1985,8,1,3,72,0.2329
1985,8,1,4,58,-1.8087
1985,8,1,5,127,-1.6853
1985,8,2,1,112,-1.9087
1985,8,2,2,73,-1.2477
1985,8,2,3,73,-1.6412
1985,8,2,4,74,-1.2836
1985,8,2,5,87,-0.5375
1985,8,3,1,127,-0.7160
1985,8,3,2,117,-0.6091
1985,8,3,3,118,-0.2204
1985,8,3,4,107,-0.8166
1985,8,3,5,82,0.3803
1985,9,1,1,124,-7.8616
1985,9,1,2,66,-4.6500
1985,9,1,3,72,-4.4632
1985,9,1,4,58,-5.3463
1985,9,1,5,127,-7.0086
1985,9,2,1,110,-7.4835
1985,9,2,2,72,-6.5634
1985,9,2,3,73,-7.3409
1985,9,2,4,74,-6.3242
1985,9,2,5,87,-3.4536
1985,9,3,1,127,-4.2181
1985,9,3,2,117,-1.5666
1985,9,3,3,116,-4.3707
1985,9,3,4,107,-3.7624
1985,9,3,5,82,-3.4787
1985,10,1,1,124,3.2713
1985,10,1,2,66,2.1054
1985,10,1,3,72,3.4302
1985,10,1,4,58,4.4835
1985,10,1,5,127,2.6239
1985,10,2,1,110,4.9138
1985,10,2,2,72,1.8173
1985,10,2,3,73,1.9916
1985,10,2,4,74,1.9905
1985,10,2,5,86,4.4730
1985,10,3,1,125,2.9270
1985,10,3,2,116,3.8583
1985,10,3,3,115,5.3927
1985,10,3,4,106,4.1166
1985,10,3,5,82,4.0505
1985,11,1,1,124,5.7681
1985,11,1,2,64,8.8545
1985,11,1,3,71,7.2106
1985,11,1,4,57,7.2412
1985,11,1,5,127,7.4021
1985,11,2,1,109,10.0091
1985,11,2,2,70,6.6700
1985,11,2,3,73,6.9640
1985,11,2,4,74,8.3270
1985,11,2,5,85,5.8142
1985,11,3,1,124,9.7821
1985,11,3,2,116,8.7810
1985,11,3,3,115,6.4620
1985,11,3,4,106,6.3890
1985,11,3,5,82,4.4338
1985,12,1,1,122,1.3237
1985,12,1,2,64,4.5097
