year,month,rank_ME,rank_Dur,nstocks,ret_vw
1998,5,3,3,178,-1.8542
1998,5,3,4,210,-2.6505
1998,5,3,5,273,-2.5865
1998,6,1,1,644,-1.1109
1998,6,1,2,294,-1.9226
1998,6,1,3,263,-1.3486
1998,6,1,4,240,-0.7012
1998,6,1,5,975,-1.9900
1998,6,2,1,109,-0.2138
1998,6,2,2,139,-1.0528
1998,6,2,3,144,-1.7652
1998,6,2,4,141,-1.0567
1998,6,2,5,238,1.7255
1998,6,3,1,93,1.6047
1998,6,3,2,130,1.2211
1998,6,3,3,176,-0.6226
1998,6,3,4,208,2.2845
1998,6,3,5,272,7.5696
1998,7,1,1,723,-6.5194
1998,7,1,2,345,-6.5856
1998,7,1,3,317,-7.7231
1998,7,1,4,279,-7.5100
1998,7,1,5,1114,-7.8096
1998,7,2,1,138,-7.8488
1998,7,2,2,182,-7.7581
1998,7,2,3,168,-8.6595
1998,7,2,4,144,-8.4725
1998,7,2,5,294,-8.3747
1998,7,3,1,82,-2.7541
1998,7,3,2,129,-4.7364
1998,7,3,3,197,-4.0745
1998,7,3,4,265,0.5260
1998,7,3,5,281,-1.6189
1998,8,1,1,718,-16.6217
1998,8,1,2,344,-17.6425
1998,8,1,3,313,-19.9784
1998,8,1,4,275,-21.4237
1998,8,1,5,1092,-26.6553
1998,8,2,1,138,-16.5633
1998,8,2,2,181,-14.5382
1998,8,2,3,166,-19.8286
1998,8,2,4,144,-18.8700
1998,8,2,5,293,-24.6875
1998,8,3,1,82,-14.3921
1998,8,3,2,128,-10.1094
1998,8,3,3,196,-9.5618
1998,8,3,4,264,-14.0539
1998,8,3,5,276,-13.9032
1998,9,1,1,715,1.4764
1998,9,1,2,342,0.8278
1998,9,1,3,310,3.2726
1998,9,1,4,268,2.5113
1998,9,1,5,1077,7.7877
1998,9,2,1,138,4.2332
1998,9,2,2,179,3.6714
1998,9,2,3,165,4.7102
1998,9,2,4,142,7.0344
1998,9,2,5,288,13.6945
1998,9,3,1,80,4.1876
1998,9,3,2,127,6.9032
1998,9,3,3,195,4.8188
1998,9,3,4,262,9.1832
1998,9,3,5,276,8.2907
1998,10,1,1,710,1.7258
1998,10,1,2,341,4.2555
1998,10,1,3,305,2.2364
1998,10,1,4,266,4.5162
1998,10,1,5,1048,3.1987
1998,10,2,1,137,3.8670
1998,10,2,2,179,5.9802
1998,10,2,3,165,5.7431
1998,10,2,4,140,8.7212
1998,10,2,5,286,4.5892
1998,10,3,1,80,5.2530
1998,10,3,2,127,4.4780
1998,10,3,3,194,8.0892
1998,10,3,4,258,8.7766
1998,10,3,5,275,6.4838
1998,11,1,1,702,7.3636
1998,11,1,2,341,6.2138
1998,11,1,3,303,7.9144
1998,11,1,4,262,8.3183
1998,11,1,5,1012,11.8501
1998,11,2,1,135,3.8161
1998,11,2,2,178,5.3331
1998,11,2,3,165,4.7102
1998,11,2,4,138,8.2259
1998,11,2,5,285,6.7663
1998,11,3,1,80,3.9111
1998,11,3,2,126,3.7097
1998,11,3,3,193,5.8082
1998,11,3,4,255,6.9867
1998,11,3,5,273,6.5816
1998,12,1,1,697,0.0969
1998,12,1,2,336,1.4913
1998,12,1,3,303,3.1574
1998,12,1,4,262,4.7245
1998,12,1,5,987,2.4616
1998,12,2,1,135,2.6056
1998,12,2,2,177,4.6964
1998,12,2,3,165,4.4029
1998,12,2,4,138,4.5585
1998,12,2,5,283,9.2591
1998,12,3,1,79,1.5624
1998,12,3,2,125,3.3534
1998,12,3,3,192,2.6016
1998,12,3,4,255,8.7379
1998,12,3,5,271,8.9344
1999,1,1,1,690,3.6291
1999,1,1,2,334,2.8000
1999,1,1,3,300,3.2858
1999,1,1,4,255,7.1558
1999,1,1,5,961,9.2886
1999,1,2,1,135,-3.1075
1999,1,2,2,177,-3.1350
1999,1,2,3,162,-1.4158
1999,1,2,4,137,3.4056
1999,1,2,5,281,6.2323
1999,1,3,1,79,2.9325
1999,1,3,2,125,-1.8456
1999,1,3,3,192,-1.2212
1999,1,3,4,255,4.6923
1999,1,3,5,269,6.6505
1999,2,1,1,678,-5.8526
1999,2,1,2,330,-6.7783
1999,2,1,3,299,-7.6927
1999,2,1,4,254,-9.4197
1999,2,1,5,928,-7.9861
1999,2,2,1,133,-8.3899
1999,2,2,2,177,-7.5061
1999,2,2,3,161,-8.7123
1999,2,2,4,135,-9.4042
1999,2,2,5,280,-10.4892
1999,2,3,1,79,-3.2195
1999,2,3,2,124,-3.1562
1999,2,3,3,191,-1.6118
1999,2,3,4,255,-6.0831
1999,2,3,5,264,-4.4158
1999,3,1,1,668,-5.4228
1999,3,1,2,327,-4.6708
1999,3,1,3,297,-3.7453
1999,3,1,4,249,-6.2474
1999,3,1,5,914,-1.7581
1999,3,2,1,131,-3.2219
1999,3,2,2,176,-1.0698
1999,3,2,3,159,-0.7712
1999,3,2,4,134,-1.0979
1999,3,2,5,279,2.3489
1999,3,3,1,79,2.3006
1999,3,3,2,124,2.8253
1999,3,3,3,190,3.4987
1999,3,3,4,255,1.6840
1999,3,3,5,264,5.6135
1999,4,1,1,660,10.5710
1999,4,1,2,325,9.7661
1999,4,1,3,290,9.9849
1999,4,1,4,243,5.7777
1999,4,1,5,894,9.6582
1999,4,2,1,130,10.2530
1999,4,2,2,175,8.6761
1999,4,2,3,156,9.4118
1999,4,2,4,131,5.7132
1999,4,2,5,274,7.6023
1999,4,3,1,77,8.8735
1999,4,3,2,124,10.1984
1999,4,3,3,188,10.2970
1999,4,3,4,254,4.1103
1999,4,3,5,262,-0.3020
1999,5,1,1,653,4.6580
1999,5,1,2,325,5.8762
1999,5,1,3,289,6.9978
1999,5,1,4,242,3.4692
1999,5,1,5,868,4.6849
1999,5,2,1,130,5.0746
1999,5,2,2,173,3.0378
1999,5,2,3,156,3.7934
1999,5,2,4,130,3.4608
1999,5,2,5,272,1.6601
1999,5,3,1,77,-2.4671
1999,5,3,2,123,1.0414
1999,5,3,3,187,-1.8005
1999,5,3,4,254,0.3525
1999,5,3,5,258,-2.7773
1999,6,1,1,650,6.1918
1999,6,1,2,323,7.2011
1999,6,1,3,286,9.4306
1999,6,1,4,238,8.6667
1999,6,1,5,851,7.3126
1999,6,2,1,130,5.8103
1999,6,2,2,172,6.5195
1999,6,2,3,155,7.5528
1999,6,2,4,131,10.0306
1999,6,2,5,269,6.7859
1999,6,3,1,77,0.3191
1999,6,3,2,122,0.8100
1999,6,3,3,185,2.7974
1999,6,3,4,254,6.8463
1999,6,3,5,257,6.8854
1999,7,1,1,792,2.4295
1999,7,1,2,309,-0.3384
1999,7,1,3,252,2.9848
1999,7,1,4,269,-0.0457
1999,7,1,5,914,2.8782
1999,7,2,1,153,-2.0938
1999,7,2,2,161,-1.2111
1999,7,2,3,166,-0.0894
1999,7,2,4,168,-1.8753
1999,7,2,5,277,-1.9299
1999,7,3,1,63,-4.7383
1999,7,3,2,141,-1.5999
1999,7,3,3,176,-2.7639
1999,7,3,4,248,-1.8613
1999,7,3,5,308,-2.7955
1999,8,1,1,787,-2.0097
1999,8,1,2,303,-3.1647
1999,8,1,3,251,-3.4632
1999,8,1,4,265,-4.9897
1999,8,1,5,898,-0.2779
1999,8,2,1,151,-4.6267
1999,8,2,2,158,-2.3297
1999,8,2,3,163,-3.2128
1999,8,2,4,166,-3.1111
1999,8,2,5,277,-1.5263
1999,8,3,1,62,0.2838
1999,8,3,2,139,-2.0918
1999,8,3,3,175,-2.4058
1999,8,3,4,246,-2.8617
1999,8,3,5,307,2.1293
1999,9,1,1,781,-3.2404
1999,9,1,2,302,-2.2239
1999,9,1,3,248,-0.9677
1999,9,1,4,258,-3.2903
1999,9,1,5,882,1.2030
1999,9,2,1,148,-2.4705
1999,9,2,2,155,-1.1008
1999,9,2,3,161,1.0011
1999,9,2,4,165,0.3451
1999,9,2,5,275,1.0531
1999,9,3,1,62,-5.5796
1999,9,3,2,138,-1.8314
1999,9,3,3,172,-4.4814
1999,9,3,4,244,-1.0712
1999,9,3,5,304,-2.2061
1999,10,1,1,768,-3.6108
1999,10,1,2,302,-0.0960
1999,10,1,3,239,0.3810
1999,10,1,4,255,-2.3164
1999,10,1,5,864,-1.3466
1999,10,2,1,148,-5.2899
1999,10,2,2,154,-2.2912
1999,10,2,3,158,-0.9213
1999,10,2,4,165,-2.9473
1999,10,2,5,274,0.8555
1999,10,3,1,61,4.3229
1999,10,3,2,138,1.9418
1999,10,3,3,170,-0.1162
1999,10,3,4,243,2.9031
1999,10,3,5,302,7.1421
1999,11,1,1,761,5.9988
1999,11,1,2,302,8.4677
1999,11,1,3,238,12.1035
1999,11,1,4,254,11.6337
1999,11,1,5,845,20.9881
1999,11,2,1,147,5.5700
1999,11,2,2,152,2.9640
1999,11,2,3,157,5.7838
1999,11,2,4,164,9.0448
1999,11,2,5,273,12.8487
1999,11,3,1,61,-1.6497
1999,11,3,2,136,-0.7664
1999,11,3,3,167,-0.4083
1999,11,3,4,242,4.1942
1999,11,3,5,299,4.8989
1999,12,1,1,758,4.3179
1999,12,1,2,297,5.5005
1999,12,1,3,236,9.9849
1999,12,1,4,248,12.1555
1999,12,1,5,831,29.7765
1999,12,2,1,144,5.7737
1999,12,2,2,149,4.5979
1999,12,2,3,153,5.5026
1999,12,2,4,161,11.4453
1999,12,2,5,267,19.3847
1999,12,3,1,59,8.0634
1999,12,3,2,135,3.7803
1999,12,3,3,166,3.2457
1999,12,3,4,242,5.9896
1999,12,3,5,295,10.1989
2000,1,1,1,753,5.5193
2000,1,1,2,293,3.4258
2000,1,1,3,233,3.0380
2000,1,1,4,245,5.7342
2000,1,1,5,816,13.6292
2000,1,2,1,140,-5.5109
2000,1,2,2,147,-1.0156
2000,1,2,3,151,-1.8792
2000,1,2,4,159,-2.4269
2000,1,2,5,265,1.3973
2000,1,3,1,58,-8.0421
2000,1,3,2,135,-6.8402
2000,1,3,3,164,-4.3648
2000,1,3,4,241,-3.8675
2000,1,3,5,293,-5.4612
2000,2,1,1,745,11.4113
2000,2,1,2,291,11.5988
2000,2,1,3,232,18.9229
2000,2,1,4,245,20.9481
2000,2,1,5,804,52.0217
2000,2,2,1,140,6.7417
2000,2,2,2,145,3.9725
2000,2,2,3,151,6.0088
2000,2,2,4,157,19.3540
2000,2,2,5,262,34.2762
2000,2,3,1,58,-3.5631
2000,2,3,2,134,-5.9251
2000,2,3,3,164,-6.1250
2000,2,3,4,239,-0.5802
2000,2,3,5,290,3.6218
2000,3,1,1,736,-1.0097
2000,3,1,2,289,0.6206
2000,3,1,3,229,2.0699
2000,3,1,4,240,-1.1314
2000,3,1,5,791,-19.8156
2000,3,2,1,139,5.2731
2000,3,2,2,144,3.4660
2000,3,2,3,149,2.3113
2000,3,2,4,154,-5.3245
2000,3,2,5,259,-15.8147
2000,3,3,1,58,12.6453
2000,3,3,2,134,7.5201
2000,3,3,3,162,12.8330
2000,3,3,4,238,8.0541
2000,3,3,5,288,7.0944
2000,4,1,1,725,-6.9510
2000,4,1,2,288,-8.0324
2000,4,1,3,226,-7.3922
2000,4,1,4,238,-17.3603
2000,4,1,5,782,-22.3072
2000,4,2,1,138,1.4977
2000,4,2,2,141,2.1275
2000,4,2,3,148,1.5955
2000,4,2,4,154,-9.6435
2000,4,2,5,255,-11.5397
2000,4,3,1,58,2.5562
2000,4,3,2,133,2.0792
2000,4,3,3,162,1.6006
2000,4,3,4,237,-0.6322
2000,4,3,5,284,-5.4738
2000,5,1,1,722,-5.5318
2000,5,1,2,286,-1.3484
2000,5,1,3,223,-7.2613
2000,5,1,4,235,-11.4596
2000,5,1,5,771,-15.8997
2000,5,2,1,136,0.3297
2000,5,2,2,138,-3.5154
2000,5,2,3,146,-5.6896
2000,5,2,4,151,-6.3419
2000,5,2,5,253,-10.9411
2000,5,3,1,58,-5.5097
2000,5,3,2,132,-0.4703
2000,5,3,3,162,-3.7054
2000,5,3,4,235,-2.6703
2000,5,3,5,281,-4.6645
2000,6,1,1,717,13.8790
2000,6,1,2,283,18.8713
2000,6,1,3,221,17.7534
2000,6,1,4,231,17.9224
2000,6,1,5,759,34.2595
2000,6,2,1,132,5.0867
2000,6,2,2,137,3.6114
2000,6,2,3,146,5.1727
2000,6,2,4,151,9.2806
2000,6,2,5,248,17.1883
2000,6,3,1,58,-5.5582
2000,6,3,2,131,-3.3269
2000,6,3,3,162,-5.6236
2000,6,3,4,235,0.6317
2000,6,3,5,280,7.6258
2000,7,1,1,673,1.2951
2000,7,1,2,336,0.2061
2000,7,1,3,239,2.2877
2000,7,1,4,239,-0.4477
2000,7,1,5,762,-5.6239
2000,7,2,1,136,2.0250
2000,7,2,2,147,1.3235
2000,7,2,3,178,-0.6363
2000,7,2,4,136,-0.3807
2000,7,2,5,282,-7.4365
2000,7,3,1,57,0.1185
2000,7,3,2,117,3.0219
2000,7,3,3,149,-0.2106
2000,7,3,4,249,-2.0600
2000,7,3,5,430,-4.1237
2000,8,1,1,667,6.0688
2000,8,1,2,334,4.9740
2000,8,1,3,234,4.5327
2000,8,1,4,238,9.9209
2000,8,1,5,755,10.7474
2000,8,2,1,132,8.9668
2000,8,2,2,146,4.0811
2000,8,2,3,178,6.3209
2000,8,2,4,136,6.4344
2000,8,2,5,281,11.3118
2000,8,3,1,57,8.0702
2000,8,3,2,117,8.4651
2000,8,3,3,148,6.9492
2000,8,3,4,242,5.5678
2000,8,3,5,426,6.8070
2000,9,1,1,662,-2.4111
2000,9,1,2,330,-1.5652
2000,9,1,3,230,-3.0995
2000,9,1,4,236,-2.7495
2000,9,1,5,741,-7.1977
2000,9,2,1,131,-1.6250
2000,9,2,2,145,-0.7328
2000,9,2,3,177,-1.5147
2000,9,2,4,135,-2.9713
2000,9,2,5,276,-3.7952
2000,9,3,1,55,2.5968
2000,9,3,2,117,2.7682
2000,9,3,3,148,-6.4045
2000,9,3,4,240,0.4038
2000,9,3,5,421,-8.0563
2000,10,1,1,657,-5.8313
2000,10,1,2,323,-5.1716
2000,10,1,3,228,-5.9416
2000,10,1,4,230,-9.1624
2000,10,1,5,725,-11.4584
2000,10,2,1,129,0.3925
2000,10,2,2,142,0.4788
2000,10,2,3,175,-0.3538
2000,10,2,4,134,-1.3849
2000,10,2,5,274,-10.2767
2000,10,3,1,55,-1.0382
2000,10,3,2,114,3.7112
2000,10,3,3,148,-2.9184
2000,10,3,4,239,4.6112
2000,10,3,5,414,-2.5938
2000,11,1,1,643,-6.1513
2000,11,1,2,315,-4.2692
2000,11,1,3,225,-7.0532
2000,11,1,4,227,-12.5884
2000,11,1,5,704,-18.1797
2000,11,2,1,128,-1.0299
2000,11,2,2,141,-3.1122
2000,11,2,3,172,-2.4275
2000,11,2,4,132,-6.8844
2000,11,2,5,272,-17.6703
2000,11,3,1,55,-4.4292
2000,11,3,2,113,-0.7475
2000,11,3,3,146,-5.4974
2000,11,3,4,239,-4.8937
2000,11,3,5,409,-11.4326
2000,12,1,1,636,2.7433
2000,12,1,2,309,-0.2895
2000,12,1,3,223,0.3353
2000,12,1,4,226,-1.2154
2000,12,1,5,684,-7.1757
2000,12,2,1,127,11.7571
2000,12,2,2,141,9.8885
2000,12,2,3,171,9.4179
2000,12,2,4,129,9.2391
2000,12,2,5,272,3.0336
2000,12,3,1,54,5.2826
2000,12,3,2,110,7.8594
2000,12,3,3,145,4.7051
2000,12,3,4,238,2.8594
2000,12,3,5,409,-2.3467
2001,1,1,1,625,13.0311
2001,1,1,2,306,13.2454
2001,1,1,3,219,12.3125
2001,1,1,4,225,17.6270
2001,1,1,5,670,28.1376
2001,1,2,1,126,2.3523
2001,1,2,2,140,4.7062
2001,1,2,3,170,4.8131
2001,1,2,4,128,3.0979
2001,1,2,5,266,11.8662
2001,1,3,1,53,1.1181
2001,1,3,2,110,-0.8260
2001,1,3,3,142,6.8999
2001,1,3,4,238,1.4839
2001,1,3,5,409,5.3693
2001,2,1,1,614,0.2307
2001,2,1,2,306,0.5004
2001,2,1,3,218,-5.4962
2001,2,1,4,220,-6.6363
2001,2,1,5,648,-13.3915
2001,2,2,1,123,0.0137
2001,2,2,2,139,0.7845
2001,2,2,3,170,-1.2054
2001,2,2,4,127,-2.3014
2001,2,2,5,262,-14.3782
2001,2,3,1,53,-1.4901
2001,2,3,2,109,4.2068
2001,2,3,3,141,-2.1580
2001,2,3,4,238,-2.4148
2001,2,3,5,408,-13.1904
2001,3,1,1,612,-1.2793
2001,3,1,2,302,-3.3833
2001,3,1,3,217,-4.7695
2001,3,1,4,218,-3.2351
2001,3,1,5,638,-8.1948
2001,3,2,1,122,-1.5601
2001,3,2,2,138,-1.7409
2001,3,2,3,167,-1.0621
2001,3,2,4,124,-4.1925
2001,3,2,5,262,-9.9699
2001,3,3,1,53,-5.2961
2001,3,3,2,107,-1.1870
2001,3,3,3,141,-4.7620
2001,3,3,4,234,-3.9047
2001,3,3,5,407,-8.9852
2001,4,1,1,602,6.7936
2001,4,1,2,299,6.3834
2001,4,1,3,215,6.9378
2001,4,1,4,214,4.6312
2001,4,1,5,622,7.5360
2001,4,2,1,122,6.4104
2001,4,2,2,136,6.2776
2001,4,2,3,167,5.6352
2001,4,2,4,124,8.1524
2001,4,2,5,262,9.9264
2001,4,3,1,53,7.5646
2001,4,3,2,106,5.8379
2001,4,3,3,141,8.8320
2001,4,3,4,232,5.3348
2001,4,3,5,405,10.6619
2001,5,1,1,593,11.2811
2001,5,1,2,297,9.8692
2001,5,1,3,213,11.0861
2001,5,1,4,210,13.8470
2001,5,1,5,599,11.2463
2001,5,2,1,122,1.7950
2001,5,2,2,134,4.4227
2001,5,2,3,166,4.3256
2001,5,2,4,123,2.3732
2001,5,2,5,258,5.4831
2001,5,3,1,53,1.1654
2001,5,3,2,106,1.6483
2001,5,3,3,141,1.3845
2001,5,3,4,231,1.2638
2001,5,3,5,404,-0.3614
2001,6,1,1,586,-0.2792
2001,6,1,2,292,3.4625
2001,6,1,3,210,5.7666
2001,6,1,4,207,2.1422
2001,6,1,5,585,2.9228
2001,6,2,1,120,2.2184
2001,6,2,2,133,2.8276
2001,6,2,3,164,5.1838
2001,6,2,4,122,7.3124
2001,6,2,5,256,5.4200
2001,6,3,1,51,-3.7445
2001,6,3,2,106,-1.6057
2001,6,3,3,141,-1.3169
2001,6,3,4,230,-5.2080
2001,6,3,5,403,-2.2000
2001,7,1,1,563,0.8198
2001,7,1,2,348,1.5851
2001,7,1,3,185,-2.1755
2001,7,1,4,184,-1.0710
2001,7,1,5,848,-9.0194
2001,7,2,1,120,-1.4674
2001,7,2,2,181,-1.2520
2001,7,2,3,144,-5.1922
2001,7,2,4,145,-4.1770
2001,7,2,5,285,-10.9262
2001,7,3,1,37,6.2284
2001,7,3,2,103,1.5873
2001,7,3,3,150,-1.1949
2001,7,3,4,230,0.5888
2001,7,3,5,349,-3.3093
2001,8,1,1,560,0.4599
2001,8,1,2,344,-0.7936
2001,8,1,3,183,-1.9284
2001,8,1,4,183,-3.8716
2001,8,1,5,822,-8.6656
2001,8,2,1,120,-0.8111
2001,8,2,2,180,1.6518
2001,8,2,3,143,-1.2064
2001,8,2,4,143,-3.0973
2001,8,2,5,284,-9.3672
2001,8,3,1,37,-7.3856
2001,8,3,2,103,-3.0749
2001,8,3,3,150,-1.6284
2001,8,3,4,229,-3.7035
2001,8,3,5,348,-8.5639
2001,9,1,1,555,-13.0693
2001,9,1,2,340,-10.3523
2001,9,1,3,180,-14.6609
2001,9,1,4,179,-12.3781
2001,9,1,5,783,-18.0551
2001,9,2,1,119,-17.3459
2001,9,2,2,178,-14.5493
2001,9,2,3,143,-14.3722
2001,9,2,4,143,-13.7328
2001,9,2,5,282,-20.3412
2001,9,3,1,37,-12.9946
2001,9,3,2,101,-4.4809
2001,9,3,3,148,-10.9805
2001,9,3,4,226,-8.9327
2001,9,3,5,344,-9.3960
2001,10,1,1,551,5.1257
2001,10,1,2,337,5.3205
2001,10,1,3,179,9.3509
2001,10,1,4,177,9.8808
2001,10,1,5,768,12.9783
2001,10,2,1,118,4.1402
2001,10,2,2,177,3.2045
2001,10,2,3,142,6.6494
2001,10,2,4,143,7.6040
2001,10,2,5,279,12.1243
2001,10,3,1,37,-7.3788
2001,10,3,2,101,-0.1771
2001,10,3,3,147,2.2384
2001,10,3,4,226,3.3731
2001,10,3,5,342,4.6163
2001,11,1,1,546,5.2192
2001,11,1,2,332,5.3323
2001,11,1,3,179,5.8322
2001,11,1,4,177,7.6862
2001,11,1,5,756,9.5475
2001,11,2,1,118,11.3868
2001,11,2,2,175,8.3777
2001,11,2,3,141,5.8783
2001,11,2,4,143,7.0076
2001,11,2,5,278,12.4132
2001,11,3,1,37,14.6660
2001,11,3,2,101,3.6361
2001,11,3,3,144,6.7838
2001,11,3,4,224,7.0984
2001,11,3,5,342,8.6124
2001,12,1,1,540,4.8757
2001,12,1,2,327,7.7941
2001,12,1,3,177,6.9531
2001,12,1,4,175,7.6975
2001,12,1,5,731,9.3722
2001,12,2,1,117,8.3008
2001,12,2,2,175,6.4147
2001,12,2,3,141,7.5063
2001,12,2,4,143,7.3277
2001,12,2,5,277,6.1664
2001,12,3,1,37,3.1437
2001,12,3,2,100,2.8209
2001,12,3,3,142,3.2138
2001,12,3,4,224,1.9320
2001,12,3,5,339,-0.1138
2002,1,1,1,535,4.9349
2002,1,1,2,322,4.6750
2002,1,1,3,173,0.7114
2002,1,1,4,173,-0.1713
2002,1,1,5,724,1.8185
2002,1,2,1,117,1.5427
2002,1,2,2,174,3.5092
2002,1,2,3,140,-1.1535
2002,1,2,4,141,1.6121
2002,1,2,5,276,-5.3641
2002,1,3,1,37,0.6667
2002,1,3,2,99,2.2785
2002,1,3,3,142,-0.3440
2002,1,3,4,223,0.7543
2002,1,3,5,337,-2.3444
2002,2,1,1,529,-0.1538
2002,2,1,2,321,-0.7516
2002,2,1,3,171,-4.4147
2002,2,1,4,172,-5.6397
2002,2,1,5,711,-11.8172
2002,2,2,1,117,2.7711
2002,2,2,2,174,1.6197
2002,2,2,3,140,-0.0750
2002,2,2,4,141,-2.7017
2002,2,2,5,276,-9.8838
2002,2,3,1,36,-3.1068
2002,2,3,2,99,0.5340
2002,2,3,3,139,1.1651
2002,2,3,4,222,-1.4800
2002,2,3,5,336,-3.0989
2002,3,1,1,524,8.4469
2002,3,1,2,318,9.7594
2002,3,1,3,169,9.2003
2002,3,1,4,169,8.9875
2002,3,1,5,700,9.8192
2002,3,2,1,117,9.2640
2002,3,2,2,174,8.8616
2002,3,2,3,140,8.2979
2002,3,2,4,142,8.8736
2002,3,2,5,273,10.4093
2002,3,3,1,36,5.3716
2002,3,3,2,99,3.4660
2002,3,3,3,138,6.0455
2002,3,3,4,222,4.4729
2002,3,3,5,335,2.5506
2002,4,1,1,518,8.0290
2002,4,1,2,315,5.6246
2002,4,1,3,168,3.4980
2002,4,1,4,168,3.8999
2002,4,1,5,691,-7.0850
2002,4,2,1,115,6.2206
2002,4,2,2,173,3.1464
2002,4,2,3,140,2.7724
2002,4,2,4,142,1.0585
2002,4,2,5,272,-7.7826
2002,4,3,1,36,-4.7118
2002,4,3,2,99,-3.5683
2002,4,3,3,137,-1.1097
2002,4,3,4,222,-5.5228
2002,4,3,5,332,-8.2715
2002,5,1,1,514,-0.7333
2002,5,1,2,311,-0.9596
2002,5,1,3,167,-0.1282
2002,5,1,4,168,-5.1306
2002,5,1,5,673,-1.7116
2002,5,2,1,114,-4.5066
2002,5,2,2,173,-3.6472
2002,5,2,3,140,-3.5236
2002,5,2,4,141,-3.5342
2002,5,2,5,271,-8.2834
2002,5,3,1,36,-2.4849
2002,5,3,2,99,2.0323
2002,5,3,3,137,-0.0571
2002,5,3,4,222,0.5887
2002,5,3,5,332,-2.5144
2002,6,1,1,510,0.5920
2002,6,1,2,306,-0.3863
2002,6,1,3,166,-3.7298
2002,6,1,4,166,-5.0358
2002,6,1,5,662,-8.6925
2002,6,2,1,114,-1.6039
2002,6,2,2,173,-2.5384
2002,6,2,3,140,-3.8669
2002,6,2,4,141,-5.7772
2002,6,2,5,269,-11.3582
2002,6,3,1,36,-10.0177
2002,6,3,2,99,-5.2286
2002,6,3,3,136,-4.1001
2002,6,3,4,221,-8.7310
2002,6,3,5,330,-8.1686
2002,7,1,1,609,-11.6804
2002,7,1,2,232,-12.5315
2002,7,1,3,158,-18.2220
2002,7,1,4,185,-17.0595
2002,7,1,5,1048,-17.6971
2002,7,2,1,113,-18.6065
2002,7,2,2,147,-14.8456
2002,7,2,3,137,-14.5981
2002,7,2,4,137,-16.2362
2002,7,2,5,235,-18.2151
2002,7,3,1,53,-12.1161
2002,7,3,2,104,-10.7396
2002,7,3,3,164,-7.5524
2002,7,3,4,205,-8.8045
2002,7,3,5,251,-6.2009
2002,8,1,1,604,-2.2624
2002,8,1,2,230,-1.2025
2002,8,1,3,158,-2.1010
2002,8,1,4,185,-0.6027
2002,8,1,5,1033,-2.5955
2002,8,2,1,113,1.7242
2002,8,2,2,147,-0.8243
2002,8,2,3,136,1.4790
2002,8,2,4,137,-0.5073
2002,8,2,5,235,-1.1623
2002,8,3,1,53,1.8100
2002,8,3,2,103,0.9826
2002,8,3,3,164,1.6381
2002,8,3,4,205,-0.9678
2002,8,3,5,250,0.0695
2002,9,1,1,596,-7.3507
2002,9,1,2,229,-7.1204
2002,9,1,3,158,-10.0352
2002,9,1,4,185,-9.8885
2002,9,1,5,1010,-12.3180
2002,9,2,1,112,-5.5996
2002,9,2,2,146,-6.8925
2002,9,2,3,136,-6.4275
2002,9,2,4,137,-5.7093
2002,9,2,5,234,-11.2632
2002,9,3,1,52,-9.4848
2002,9,3,2,103,-9.2031
2002,9,3,3,164,-8.7790
2002,9,3,4,205,-10.3877
2002,9,3,5,250,-10.8671
2002,10,1,1,593,-0.3723
2002,10,1,2,228,4.6160
2002,10,1,3,157,1.5992
2002,10,1,4,185,3.4860
2002,10,1,5,995,8.6278
2002,10,2,1,112,-2.2973
2002,10,2,2,146,2.3601
2002,10,2,3,136,4.0555
2002,10,2,4,137,4.5947
2002,10,2,5,234,11.4770
2002,10,3,1,52,2.5991
2002,10,3,2,102,3.7758
2002,10,3,3,164,1.7380
2002,10,3,4,205,9.7075
2002,10,3,5,250,10.0260
2002,11,1,1,585,8.4241
2002,11,1,2,223,5.4613
2002,11,1,3,157,10.4604
2002,11,1,4,184,13.2645
2002,11,1,5,973,22.3552
2002,11,2,1,111,5.4301
2002,11,2,2,146,5.1985
2002,11,2,3,135,5.6342
2002,11,2,4,137,10.4147
2002,11,2,5,234,19.4324
2002,11,3,1,52,4.1953
2002,11,3,2,102,5.0431
2002,11,3,3,163,3.6138
2002,11,3,4,205,6.9504
2002,11,3,5,250,6.8786
2002,12,1,1,581,-1.4400
2002,12,1,2,222,-2.6580
2002,12,1,3,156,-2.8379
2002,12,1,4,185,-5.9190
2002,12,1,5,955,-11.1678
2002,12,2,1,111,-2.3543
2002,12,2,2,146,-4.1042
2002,12,2,3,134,-3.8827
2002,12,2,4,136,-7.0607
2002,12,2,5,233,-13.2427
2002,12,3,1,52,0.1634
2002,12,3,2,102,-1.5024
2002,12,3,3,163,-2.7281
2002,12,3,4,204,-4.9156
2002,12,3,5,250,-7.5748
2003,1,1,1,577,-1.9119
2003,1,1,2,219,-3.0262
2003,1,1,3,154,-3.0477
2003,1,1,4,183,-1.5058
2003,1,1,5,937,0.4255
2003,1,2,1,110,-3.9848
2003,1,2,2,146,-4.6769
2003,1,2,3,134,-3.3809
2003,1,2,4,136,-2.8265
2003,1,2,5,233,-4.0829
2003,1,3,1,52,-1.9957
2003,1,3,2,102,-4.1196
2003,1,3,3,163,-3.7016
2003,1,3,4,203,-4.1098
2003,1,3,5,250,-2.1262
2003,2,1,1,575,-3.7385
2003,2,1,2,216,-4.2210
2003,2,1,3,153,-3.7961
