year,month,rank_ME,rank_DP,nstocks,ret_vw
1984,6,3,2,101,3.8521
1984,6,3,3,118,2.3577
1984,6,3,4,122,2.1224
1984,6,3,5,121,1.3051
1984,7,1,1,257,-3.5180
1984,7,1,2,187,-1.3230
1984,7,1,3,122,-2.7173
1984,7,1,4,99,-1.3278
1984,7,1,5,108,-0.5947
1984,7,2,1,142,-3.6577
1984,7,2,2,109,-3.0398
1984,7,2,3,90,-4.8880
1984,7,2,4,73,-4.3174
1984,7,2,5,54,-1.3279
1984,7,3,1,128,-2.9761
1984,7,3,2,108,-2.3080
1984,7,3,3,113,-0.0207
1984,7,3,4,126,-1.5719
1984,7,3,5,129,-2.3463
1984,8,1,1,256,11.3190
1984,8,1,2,185,9.0810
1984,8,1,3,121,10.6632
1984,8,1,4,99,6.7718
1984,8,1,5,105,6.0172
1984,8,2,1,142,15.5205
1984,8,2,2,107,12.4819
1984,8,2,3,90,11.3844
1984,8,2,4,73,10.6357
1984,8,2,5,54,7.2532
1984,8,3,1,128,12.5763
1984,8,3,2,105,11.9382
1984,8,3,3,112,10.7267
1984,8,3,4,126,9.9785
1984,8,3,5,129,10.8601
1984,9,1,1,255,0.1018
1984,9,1,2,185,0.3824
1984,9,1,3,120,0.7893
1984,9,1,4,97,2.7817
1984,9,1,5,105,2.8415
1984,9,2,1,139,-1.9026
1984,9,2,2,106,0.0457
1984,9,2,3,89,1.1366
1984,9,2,4,73,0.3390
1984,9,2,5,54,4.2120
1984,9,3,1,125,-3.3716
1984,9,3,2,105,-2.3108
1984,9,3,3,112,-0.4230
1984,9,3,4,126,-0.2329
1984,9,3,5,129,3.2698
1984,10,1,1,254,-1.6348
1984,10,1,2,185,-1.2739
1984,10,1,3,118,-1.1496
1984,10,1,4,96,-1.8454
1984,10,1,5,105,2.0540
1984,10,2,1,136,-0.7670
1984,10,2,2,104,-3.0014
1984,10,2,3,89,-0.3332
1984,10,2,4,73,-0.1310
1984,10,2,5,54,4.6571
1984,10,3,1,124,-1.2111
1984,10,3,2,103,0.4418
1984,10,3,3,112,1.1720
1984,10,3,4,126,0.4991
1984,10,3,5,129,0.0046
1984,11,1,1,253,-2.5808
1984,11,1,2,181,-1.1282
1984,11,1,3,118,-1.5016
1984,11,1,4,96,-1.2065
1984,11,1,5,103,1.6315
1984,11,2,1,135,-2.3393
1984,11,2,2,104,0.2442
1984,11,2,3,89,-1.2435
1984,11,2,4,72,0.0525
1984,11,2,5,54,2.0180
1984,11,3,1,122,-4.7853
1984,11,3,2,102,-1.1060
1984,11,3,3,112,-0.8065
1984,11,3,4,126,-1.3079
1984,11,3,5,129,1.6011
1984,12,1,1,252,1.1490
1984,12,1,2,178,1.0326
1984,12,1,3,116,1.9781
1984,12,1,4,96,1.8971
1984,12,1,5,103,0.5211
1984,12,2,1,133,1.9801
1984,12,2,2,104,2.4414
1984,12,2,3,89,1.5914
1984,12,2,4,72,2.5067
1984,12,2,5,54,4.5273
1984,12,3,1,122,2.3618
1984,12,3,2,102,3.2938
1984,12,3,3,109,2.1205
1984,12,3,4,125,1.8369
1984,12,3,5,129,1.6565
1985,1,1,1,251,13.5013
1985,1,1,2,176,10.3415
1985,1,1,3,116,10.5735
1985,1,1,4,96,9.7324
1985,1,1,5,103,7.4919
1985,1,2,1,133,12.5585
1985,1,2,2,104,9.7591
1985,1,2,3,86,9.5770
1985,1,2,4,72,10.5486
1985,1,2,5,54,5.3250
1985,1,3,1,121,11.2959
1985,1,3,2,102,10.4329
1985,1,3,3,109,8.4904
1985,1,3,4,123,6.6871
1985,1,3,5,129,4.3681
1985,2,1,1,249,4.2309
1985,2,1,2,175,3.5773
1985,2,1,3,116,1.9024
1985,2,1,4,96,2.9175
1985,2,1,5,103,1.7616
1985,2,2,1,131,3.0122
1985,2,2,2,104,2.7580
1985,2,2,3,85,2.5894
1985,2,2,4,72,1.8655
1985,2,2,5,54,0.0931
1985,2,3,1,120,0.3255
1985,2,3,2,102,2.2776
1985,2,3,3,108,1.1247
1985,2,3,4,123,2.0604
1985,2,3,5,129,2.1665
1985,3,1,1,248,-2.5446
1985,3,1,2,171,-1.3404
1985,3,1,3,113,-1.1364
1985,3,1,4,95,-0.6937
1985,3,1,5,103,1.7259
1985,3,2,1,131,-2.3792
1985,3,2,2,103,-1.8863
1985,3,2,3,84,-1.9150
1985,3,2,4,70,-2.0211
1985,3,2,5,54,2.5497
1985,3,3,1,120,-1.2670
1985,3,3,2,101,1.2701
1985,3,3,3,107,-1.7078
1985,3,3,4,123,-0.3562
1985,3,3,5,129,3.7187
1985,4,1,1,247,-1.3702
1985,4,1,2,168,-0.2073
1985,4,1,3,113,-1.6674
1985,4,1,4,95,-1.4710
1985,4,1,5,101,3.5478
1985,4,2,1,130,-1.7155
1985,4,2,2,103,-1.3097
1985,4,2,3,84,-0.6858
1985,4,2,4,70,-0.5081
1985,4,2,5,54,1.9406
1985,4,3,1,120,-2.2763
1985,4,3,2,101,-1.9133
1985,4,3,3,107,-0.9652
1985,4,3,4,123,-0.5407
1985,4,3,5,128,1.4701
1985,5,1,1,246,3.4992
1985,5,1,2,166,3.1497
1985,5,1,3,112,3.2995
1985,5,1,4,95,3.7865
1985,5,1,5,100,5.1642
1985,5,2,1,130,5.8518
1985,5,2,2,102,4.4842
1985,5,2,3,84,2.8056
1985,5,2,4,70,2.7727
1985,5,2,5,54,4.8137
1985,5,3,1,120,6.1434
1985,5,3,2,101,8.8461
1985,5,3,3,107,5.6284
1985,5,3,4,123,6.1245
1985,5,3,5,128,4.7446
1985,6,1,1,244,0.7862
1985,6,1,2,163,1.0346
1985,6,1,3,112,1.4107
1985,6,1,4,94,0.4658
1985,6,1,5,98,2.5821
1985,6,2,1,129,1.8420
1985,6,2,2,98,1.4339
1985,6,2,3,82,1.8004
1985,6,2,4,68,0.6726
1985,6,2,5,54,4.2335
1985,6,3,1,120,2.4904
1985,6,3,2,101,1.6804
1985,6,3,3,107,0.3069
1985,6,3,4,122,1.3746
1985,6,3,5,127,3.0479
1985,7,1,1,251,3.4463
1985,7,1,2,148,3.2329
1985,7,1,3,113,3.0205
1985,7,1,4,113,3.4444
1985,7,1,5,84,0.1339
1985,7,2,1,143,2.3208
1985,7,2,2,97,4.5302
1985,7,2,3,75,2.8178
1985,7,2,4,75,1.9262
1985,7,2,5,60,-0.7664
1985,7,3,1,147,-0.4315
1985,7,3,2,115,0.6826
1985,7,3,3,115,1.9829
1985,7,3,4,113,-0.8367
1985,7,3,5,125,-2.6813
1985,8,1,1,248,-1.2312
1985,8,1,2,147,0.6316
1985,8,1,3,113,0.0371
1985,8,1,4,113,1.2512
1985,8,1,5,83,1.4525
1985,8,2,1,142,-2.5875
1985,8,2,2,97,-1.4922
1985,8,2,3,74,0.1662
1985,8,2,4,75,-0.4523
1985,8,2,5,60,1.9712
1985,8,3,1,147,-0.4498
1985,8,3,2,115,-0.9776
1985,8,3,3,113,-1.0092
1985,8,3,4,113,-0.2446
1985,8,3,5,125,1.1454
1985,9,1,1,245,-4.9019
1985,9,1,2,145,-3.6655
1985,9,1,3,113,-5.0417
1985,9,1,4,112,-1.0086
1985,9,1,5,83,-2.4205
1985,9,2,1,142,-5.6956
1985,9,2,2,97,-5.4735
1985,9,2,3,73,-5.2187
1985,9,2,4,75,-3.6811
1985,9,2,5,60,-2.2975
1985,9,3,1,147,-6.2631
1985,9,3,2,114,-4.2576
1985,9,3,3,113,-1.9775
1985,9,3,4,111,-2.1287
1985,9,3,5,125,-3.4056
1985,10,1,1,244,1.7901
1985,10,1,2,144,3.6007
1985,10,1,3,112,4.2776
1985,10,1,4,112,3.9225
1985,10,1,5,83,2.5455
1985,10,2,1,141,4.6523
1985,10,2,2,97,2.9629
1985,10,2,3,73,2.4556
1985,10,2,4,75,4.4177
1985,10,2,5,60,3.2235
1985,10,3,1,144,3.3128
1985,10,3,2,113,3.7155
1985,10,3,3,111,3.7852
1985,10,3,4,110,3.7773
1985,10,3,5,125,5.8922
1985,11,1,1,241,6.8070
1985,11,1,2,142,6.2327
1985,11,1,3,112,4.8169
1985,11,1,4,111,3.6556
1985,11,1,5,82,4.1029
1985,11,2,1,140,6.5355
1985,11,2,2,96,8.2694
1985,11,2,3,73,6.8840
1985,11,2,4,74,5.3951
1985,11,2,5,60,4.6266
1985,11,3,1,143,7.6092
1985,11,3,2,112,6.8637
1985,11,3,3,111,9.0852
1985,11,3,4,110,7.7431
1985,11,3,5,125,3.3203
1985,12,1,1,239,5.3610
1985,12,1,2,141,5.5381
1985,12,1,3,112,3.5466
1985,12,1,4,110,5.2779
1985,12,1,5,82,4.7724
1985,12,2,1,138,4.2798
1985,12,2,2,96,4.9664
1985,12,2,3,72,4.4912
1985,12,2,4,72,5.3880
1985,12,2,5,60,2.8956
1985,12,3,1,143,3.5799
1985,12,3,2,112,6.0116
1985,12,3,3,109,6.0575
1985,12,3,4,109,4.0324
1985,12,3,5,125,2.8189
1986,1,1,1,239,1.6323
1986,1,1,2,141,1.5581
1986,1,1,3,110,1.3334
1986,1,1,4,110,0.6622
1986,1,1,5,82,1.6470
1986,1,2,1,136,1.7419
1986,1,2,2,96,2.7592
1986,1,2,3,71,0.1837
1986,1,2,4,72,-0.6919
1986,1,2,5,59,0.6873
1986,1,3,1,142,1.2094
1986,1,3,2,111,1.9335
1986,1,3,3,108,-0.5390
1986,1,3,4,108,-0.3249
1986,1,3,5,124,0.4739
1986,2,1,1,239,6.6083
1986,2,1,2,140,6.5654
1986,2,1,3,110,7.4913
1986,2,1,4,109,6.6722
1986,2,1,5,80,6.5553
1986,2,2,1,135,7.7467
1986,2,2,2,96,7.3372
1986,2,2,3,70,7.7708
1986,2,2,4,72,6.9423
1986,2,2,5,59,4.9581
1986,2,3,1,140,8.3906
1986,2,3,2,111,7.7996
1986,2,3,3,108,7.7294
1986,2,3,4,108,8.5580
1986,2,3,5,124,6.1283
1986,3,1,1,239,5.3329
1986,3,1,2,138,6.9766
1986,3,1,3,110,5.5389
1986,3,1,4,108,5.1926
1986,3,1,5,80,3.4223
1986,3,2,1,135,4.4312
1986,3,2,2,96,7.9740
1986,3,2,3,70,5.6653
1986,3,2,4,72,6.4906
1986,3,2,5,58,4.4793
1986,3,3,1,139,6.2653
1986,3,3,2,111,6.0476
1986,3,3,3,108,5.4776
1986,3,3,4,107,6.3173
1986,3,3,5,124,4.2148
1986,4,1,1,237,1.8604
1986,4,1,2,138,2.0663
1986,4,1,3,109,-1.1017
1986,4,1,4,108,0.0858
1986,4,1,5,81,-0.2694
1986,4,2,1,134,1.7091
1986,4,2,2,96,-0.9989
1986,4,2,3,70,-0.4580
1986,4,2,4,72,-0.1223
1986,4,2,5,57,0.6094
1986,4,3,1,138,0.1172
1986,4,3,2,110,0.3180
1986,4,3,3,108,-0.7734
1986,4,3,4,107,-0.0164
1986,4,3,5,124,-2.4957
1986,5,1,1,235,5.0167
1986,5,1,2,138,2.8707
1986,5,1,3,108,3.3771
1986,5,1,4,106,4.1663
1986,5,1,5,79,2.8047
1986,5,2,1,133,5.6949
1986,5,2,2,96,5.9628
1986,5,2,3,68,2.9811
1986,5,2,4,72,3.9776
1986,5,2,5,57,2.5261
1986,5,3,1,138,6.5352
1986,5,3,2,109,5.1754
1986,5,3,3,108,4.2208
1986,5,3,4,104,6.7060
1986,5,3,5,122,4.5628
1986,6,1,1,233,0.1141
1986,6,1,2,138,1.3402
1986,6,1,3,107,2.0244
1986,6,1,4,105,1.4158
1986,6,1,5,76,3.9360
1986,6,2,1,133,0.8338
1986,6,2,2,96,0.1248
1986,6,2,3,67,-1.8527
1986,6,2,4,72,0.2739
1986,6,2,5,57,4.3928
1986,6,3,1,138,1.7292
1986,6,3,2,108,1.1888
1986,6,3,3,107,1.1902
1986,6,3,4,103,3.3743
1986,6,3,5,121,1.9137
1986,7,1,1,202,-7.5940
1986,7,1,2,130,-4.8764
1986,7,1,3,103,-6.1005
1986,7,1,4,120,-5.1997
1986,7,1,5,69,-5.5874
1986,7,2,1,150,-9.5069
1986,7,2,2,91,-9.2457
1986,7,2,3,75,-8.0668
1986,7,2,4,81,-6.8161
1986,7,2,5,46,-1.2352
1986,7,3,1,134,-8.9411
1986,7,3,2,123,-6.1505
1986,7,3,3,104,-7.4713
1986,7,3,4,99,-5.8021
1986,7,3,5,121,0.3852
1986,8,1,1,198,0.8305
1986,8,1,2,129,1.4357
1986,8,1,3,102,2.5353
1986,8,1,4,119,1.8963
1986,8,1,5,68,5.9194
1986,8,2,1,149,2.1453
1986,8,2,2,91,3.4532
1986,8,2,3,75,5.4774
1986,8,2,4,81,5.2515
1986,8,2,5,45,7.2716
1986,8,3,1,133,4.1899
1986,8,3,2,123,4.4500
1986,8,3,3,104,5.6374
1986,8,3,4,99,6.8375
1986,8,3,5,120,11.4314
1986,9,1,1,197,-5.1901
1986,9,1,2,126,-3.5363
1986,9,1,3,102,-4.6668
1986,9,1,4,118,-2.9367
1986,9,1,5,68,-3.2873
1986,9,2,1,148,-6.9211
1986,9,2,2,90,-5.3570
1986,9,2,3,75,-3.4710
1986,9,2,4,81,-2.3088
1986,9,2,5,45,-6.1502
1986,9,3,1,132,-10.4973
1986,9,3,2,121,-10.3035
1986,9,3,3,104,-6.5143
1986,9,3,4,99,-6.2721
1986,9,3,5,120,-6.7778
1986,10,1,1,196,3.5530
1986,10,1,2,125,2.1223
1986,10,1,3,101,2.5120
1986,10,1,4,118,2.2764
1986,10,1,5,68,3.2994
1986,10,2,1,146,3.4749
1986,10,2,2,90,4.2534
1986,10,2,3,75,1.5670
1986,10,2,4,79,4.3328
1986,10,2,5,45,4.6376
1986,10,3,1,132,7.4047
1986,10,3,2,120,7.9798
1986,10,3,3,103,3.6748
1986,10,3,4,99,8.3642
1986,10,3,5,120,3.8683
1986,11,1,1,193,0.2734
1986,11,1,2,124,1.6713
1986,11,1,3,101,0.9098
1986,11,1,4,117,1.7124
1986,11,1,5,68,0.9091
1986,11,2,1,146,1.5353
1986,11,2,2,90,0.9604
1986,11,2,3,72,2.2932
1986,11,2,4,79,0.1715
1986,11,2,5,45,1.2882
1986,11,3,1,131,1.0273
1986,11,3,2,118,1.7798
1986,11,3,3,103,3.0896
1986,11,3,4,96,3.3130
1986,11,3,5,120,2.5033
1986,12,1,1,192,-1.0888
1986,12,1,2,122,-1.5284
1986,12,1,3,100,-1.3221
1986,12,1,4,116,-0.2435
1986,12,1,5,68,-2.4510
1986,12,2,1,144,-2.5868
1986,12,2,2,90,-1.2943
1986,12,2,3,71,-2.0505
1986,12,2,4,79,-1.7703
1986,12,2,5,45,-0.9486
1986,12,3,1,130,-3.3069
1986,12,3,2,118,-2.3644
1986,12,3,3,103,-2.4331
1986,12,3,4,94,-3.5418
1986,12,3,5,120,-2.3625
1987,1,1,1,185,9.3468
1987,1,1,2,120,7.4454
1987,1,1,3,99,12.3172
1987,1,1,4,114,7.9277
1987,1,1,5,68,9.2750
1987,1,2,1,140,11.7077
1987,1,2,2,86,11.6138
1987,1,2,3,71,12.9990
1987,1,2,4,78,11.0515
1987,1,2,5,45,7.1896
1987,1,3,1,128,14.0545
1987,1,3,2,116,14.0900
1987,1,3,3,102,13.5471
1987,1,3,4,94,13.2898
1987,1,3,5,120,11.4107
1987,2,1,1,180,10.4138
1987,2,1,2,120,6.2122
1987,2,1,3,98,6.5668
1987,2,1,4,112,5.6196
1987,2,1,5,68,3.1445
1987,2,2,1,138,7.8769
1987,2,2,2,85,7.7553
1987,2,2,3,71,6.6579
1987,2,2,4,76,6.2617
1987,2,2,5,45,0.9752
1987,2,3,1,128,10.1887
1987,2,3,2,115,7.3992
1987,2,3,3,102,5.3127
1987,2,3,4,93,3.2514
1987,2,3,5,120,-1.6206
1987,3,1,1,180,0.4439
1987,3,1,2,120,3.1192
1987,3,1,3,98,8.5076
1987,3,1,4,111,2.6305
1987,3,1,5,68,1.1272
1987,3,2,1,138,2.2229
1987,3,2,2,85,3.7470
1987,3,2,3,70,2.4727
1987,3,2,4,76,2.8891
1987,3,2,5,45,1.7692
1987,3,3,1,128,1.8168
1987,3,3,2,115,1.4428
1987,3,3,3,101,3.4592
1987,3,3,4,92,3.5798
1987,3,3,5,120,4.3879
1987,4,1,1,178,-2.3952
1987,4,1,2,116,-0.7063
1987,4,1,3,97,-1.9781
1987,4,1,4,108,-0.3987
1987,4,1,5,68,-3.2107
1987,4,2,1,137,-4.4864
1987,4,2,2,85,-2.3304
1987,4,2,3,70,-2.6989
1987,4,2,4,76,-2.9746
1987,4,2,5,45,-5.6901
1987,4,3,1,128,-0.6573
1987,4,3,2,115,-2.2388
1987,4,3,3,100,-0.8342
1987,4,3,4,92,0.5593
1987,4,3,5,120,-0.6205
1987,5,1,1,177,-0.6806
1987,5,1,2,115,-0.1669
1987,5,1,3,94,0.8232
1987,5,1,4,106,0.8358
1987,5,1,5,68,1.8497
1987,5,2,1,137,0.4046
1987,5,2,2,84,-0.5838
1987,5,2,3,70,-0.1923
1987,5,2,4,76,0.6082
1987,5,2,5,45,-0.1833
1987,5,3,1,128,2.8270
1987,5,3,2,115,1.5731
1987,5,3,3,100,-0.3266
1987,5,3,4,91,1.5597
1987,5,3,5,118,0.5159
1987,6,1,1,177,3.1469
1987,6,1,2,114,3.1900
1987,6,1,3,94,3.4427
1987,6,1,4,106,2.7998
1987,6,1,5,68,4.6085
1987,6,2,1,135,5.1679
1987,6,2,2,83,5.4503
1987,6,2,3,69,5.9310
1987,6,2,4,76,4.2021
1987,6,2,5,45,3.3830
1987,6,3,1,128,4.4865
1987,6,3,2,115,5.4004
1987,6,3,3,100,5.0124
1987,6,3,4,91,5.5304
1987,6,3,5,118,4.4668
1987,7,1,1,175,2.9699
1987,7,1,2,122,4.8651
1987,7,1,3,85,7.2079
1987,7,1,4,117,4.6356
1987,7,1,5,87,0.7528
1987,7,2,1,112,3.7103
1987,7,2,2,92,3.6350
1987,7,2,3,73,6.1595
1987,7,2,4,61,6.7992
1987,7,2,5,57,1.1524
1987,7,3,1,131,7.4749
1987,7,3,2,109,6.1436
1987,7,3,3,110,5.9273
1987,7,3,4,97,3.9579
1987,7,3,5,106,2.1686
1987,8,1,1,171,3.5944
1987,8,1,2,122,3.1924
1987,8,1,3,85,3.7400
1987,8,1,4,116,2.2098
1987,8,1,5,87,1.6609
1987,8,2,1,110,4.6844
1987,8,2,2,91,2.2365
1987,8,2,3,73,4.0054
1987,8,2,4,61,3.5915
1987,8,2,5,56,2.8377
1987,8,3,1,131,4.3186
1987,8,3,2,109,3.5484
1987,8,3,3,108,2.6643
1987,8,3,4,97,4.3339
1987,8,3,5,106,3.6739
1987,9,1,1,168,-0.0812
1987,9,1,2,122,-1.2050
1987,9,1,3,84,0.2866
1987,9,1,4,116,1.0854
1987,9,1,5,87,-1.8697
1987,9,2,1,109,-4.0867
1987,9,2,2,90,-0.8494
1987,9,2,3,73,-0.5032
1987,9,2,4,61,0.0446
1987,9,2,5,56,-2.0240
1987,9,3,1,129,-2.0043
1987,9,3,2,107,-1.9512
1987,9,3,3,108,-1.7018
1987,9,3,4,97,-4.0143
1987,9,3,5,106,-1.3826
1987,10,1,1,166,-30.6571
1987,10,1,2,122,-26.4974
1987,10,1,3,84,-27.7436
1987,10,1,4,115,-27.8766
1987,10,1,5,87,-18.1279
1987,10,2,1,106,-31.8904
1987,10,2,2,88,-28.7907
1987,10,2,3,73,-29.4641
1987,10,2,4,61,-25.8110
1987,10,2,5,56,-11.7951
1987,10,3,1,129,-26.6335
1987,10,3,2,107,-22.8751
1987,10,3,3,107,-24.2674
1987,10,3,4,97,-20.6796
1987,10,3,5,106,-11.5289
1987,11,1,1,165,-5.4896
1987,11,1,2,119,-3.4560
1987,11,1,3,82,-4.4601
1987,11,1,4,115,-1.6354
1987,11,1,5,87,-0.8746
1987,11,2,1,105,-2.2253
1987,11,2,2,88,-3.2603
1987,11,2,3,73,-5.8962
1987,11,2,4,60,-3.2891
1987,11,2,5,56,0.2741
1987,11,3,1,127,-7.7721
1987,11,3,2,107,-8.3352
1987,11,3,3,106,-6.8627
1987,11,3,4,97,-9.0647
1987,11,3,5,106,-5.8436
1987,12,1,1,162,5.6636
1987,12,1,2,118,7.0514
1987,12,1,3,82,5.8634
1987,12,1,4,115,5.0785
1987,12,1,5,87,0.5845
1987,12,2,1,103,10.1105
1987,12,2,2,86,10.5375
1987,12,2,3,72,11.3349
1987,12,2,4,60,8.2726
1987,12,2,5,56,1.6509
1987,12,3,1,126,12.0000
1987,12,3,2,107,7.7834
1987,12,3,3,105,9.5886
1987,12,3,4,97,6.4292
1987,12,3,5,106,3.2228
1988,1,1,1,162,5.7810
1988,1,1,2,118,2.6260
1988,1,1,3,81,5.1801
1988,1,1,4,115,5.1538
1988,1,1,5,87,5.6647
1988,1,2,1,103,0.7737
1988,1,2,2,84,1.9596
1988,1,2,3,72,5.2013
1988,1,2,4,60,3.2935
1988,1,2,5,55,6.7586
1988,1,3,1,126,0.2936
1988,1,3,2,106,1.7675
1988,1,3,3,105,2.4756
1988,1,3,4,97,4.7524
1988,1,3,5,106,9.7514
1988,2,1,1,162,7.7519
1988,2,1,2,117,8.5183
1988,2,1,3,81,9.7023
1988,2,1,4,115,8.9615
1988,2,1,5,86,5.1284
1988,2,2,1,100,11.9196
1988,2,2,2,84,10.8958
1988,2,2,3,72,11.1201
1988,2,2,4,60,7.1318
1988,2,2,5,55,4.1131
1988,2,3,1,126,7.5987
1988,2,3,2,106,7.7441
1988,2,3,3,105,5.9943
1988,2,3,4,96,4.7010
1988,2,3,5,106,0.4208
1988,3,1,1,160,7.2012
1988,3,1,2,116,6.4810
1988,3,1,3,79,7.2823
1988,3,1,4,115,5.8135
1988,3,1,5,86,3.4212
1988,3,2,1,100,4.1204
1988,3,2,2,84,5.1403
1988,3,2,3,72,3.5376
1988,3,2,4,60,3.6799
1988,3,2,5,54,-2.2962
1988,3,3,1,126,-2.1736
1988,3,3,2,106,-3.0019
1988,3,3,3,105,-2.4046
1988,3,3,4,96,-2.5686
1988,3,3,5,106,-2.5846
1988,4,1,1,158,1.6368
1988,4,1,2,114,3.5569
1988,4,1,3,79,4.5157
1988,4,1,4,114,1.9067
1988,4,1,5,86,1.4111
1988,4,2,1,100,0.2685
1988,4,2,2,82,0.1137
1988,4,2,3,71,3.2192
1988,4,2,4,60,2.0505
1988,4,2,5,53,2.0512
1988,4,3,1,126,0.4491
1988,4,3,2,106,-1.1070
1988,4,3,3,102,1.3446
1988,4,3,4,96,2.5866
1988,4,3,5,106,0.8287
1988,5,1,1,155,0.4682
1988,5,1,2,113,-1.4562
1988,5,1,3,78,1.2082
1988,5,1,4,113,0.4346
1988,5,1,5,86,-0.3074
1988,5,2,1,100,-0.4713
1988,5,2,2,81,-1.1133
1988,5,2,3,71,-1.1449
1988,5,2,4,60,-1.8743
1988,5,2,5,52,-0.0551
1988,5,3,1,124,-0.7360
1988,5,3,2,106,-0.2585
1988,5,3,3,101,-0.2043
1988,5,3,4,96,-0.0467
1988,5,3,5,106,2.6443
1988,6,1,1,155,6.9320
1988,6,1,2,111,9.5744
1988,6,1,3,76,4.8572
1988,6,1,4,112,6.8518
1988,6,1,5,84,5.4625
1988,6,2,1,99,6.6607
1988,6,2,2,81,8.6885
1988,6,2,3,70,8.5720
1988,6,2,4,60,5.1816
1988,6,2,5,52,4.3207
1988,6,3,1,123,6.5518
1988,6,3,2,106,4.9203
1988,6,3,3,100,6.3492
1988,6,3,4,96,3.8580
1988,6,3,5,106,1.9405
1988,7,1,1,148,-0.6361
1988,7,1,2,110,-0.5740
1988,7,1,3,104,-0.0983
1988,7,1,4,84,0.6648
1988,7,1,5,91,-1.4375
1988,7,2,1,132,-1.5960
1988,7,2,2,98,-0.7128
1988,7,2,3,70,-0.4159
1988,7,2,4,68,0.4272
1988,7,2,5,49,0.4336
1988,7,3,1,119,-2.6352
1988,7,3,2,112,-1.6393
1988,7,3,3,109,-1.6803
1988,7,3,4,111,0.6782
1988,7,3,5,111,0.2647
1988,8,1,1,147,-2.1958
1988,8,1,2,109,-1.8879
1988,8,1,3,103,-0.9386
1988,8,1,4,83,-1.1542
1988,8,1,5,91,-2.1830
1988,8,2,1,132,-3.4809
1988,8,2,2,96,-3.3736
1988,8,2,3,70,-3.5767
1988,8,2,4,68,-0.3167
1988,8,2,5,49,-0.1269
1988,8,3,1,116,-5.3123
1988,8,3,2,112,-2.8181
1988,8,3,3,109,-1.4443
1988,8,3,4,111,-3.5725
1988,8,3,5,111,-1.5881
1988,9,1,1,146,4.9139
1988,9,1,2,108,2.0573
1988,9,1,3,102,2.7893
1988,9,1,4,82,3.0636
1988,9,1,5,91,2.2743
1988,9,2,1,131,3.6048
1988,9,2,2,95,4.1729
1988,9,2,3,70,2.2215
1988,9,2,4,67,1.4090
1988,9,2,5,49,2.4046
1988,9,3,1,116,5.7068
1988,9,3,2,111,3.9071
1988,9,3,3,109,5.0813
1988,9,3,4,111,3.6194
1988,9,3,5,111,3.3730
1988,10,1,1,145,-1.8156
1988,10,1,2,107,0.2799
1988,10,1,3,101,1.2474
1988,10,1,4,82,-0.5290
1988,10,1,5,91,-3.0523
1988,10,2,1,130,0.6448
1988,10,2,2,93,-0.5768
1988,10,2,3,70,-0.2595
1988,10,2,4,66,0.7206
1988,10,2,5,48,1.6855
1988,10,3,1,115,-0.2475
1988,10,3,2,111,1.5710
1988,10,3,3,109,2.3659
1988,10,3,4,111,4.7325
1988,10,3,5,111,3.0637
1988,11,1,1,144,-3.5305
1988,11,1,2,104,-2.4412
1988,11,1,3,99,-4.4618
1988,11,1,4,81,-1.6668
1988,11,1,5,90,-0.0584
1988,11,2,1,129,-2.3746
1988,11,2,2,91,-2.0120
1988,11,2,3,70,-1.5800
1988,11,2,4,66,-3.3862
1988,11,2,5,48,-0.2200
1988,11,3,1,114,-2.4298
1988,11,3,2,110,-2.7099
1988,11,3,3,109,-2.5877
1988,11,3,4,111,-0.1493
1988,11,3,5,111,-0.5800
1988,12,1,1,141,4.6702
1988,12,1,2,103,3.8587
1988,12,1,3,99,4.4318
1988,12,1,4,80,2.3326
1988,12,1,5,89,2.2812
1988,12,2,1,129,3.0335
1988,12,2,2,88,3.4991
1988,12,2,3,70,5.7374
1988,12,2,4,66,2.9248
1988,12,2,5,48,1.7154
1988,12,3,1,114,3.7798
1988,12,3,2,109,1.9614
1988,12,3,3,109,2.6002
1988,12,3,4,111,1.7599
1988,12,3,5,111,0.8736
1989,1,1,1,138,3.2179
1989,1,1,2,101,4.6622
1989,1,1,3,98,5.8002
1989,1,1,4,80,4.8309
1989,1,1,5,88,5.2204
1989,1,2,1,129,5.1009
1989,1,2,2,87,3.5189
1989,1,2,3,70,5.8677
1989,1,2,4,66,4.4217
1989,1,2,5,48,2.7145
1989,1,3,1,113,5.9836
1989,1,3,2,109,7.1929
1989,1,3,3,109,6.4284
1989,1,3,4,110,7.1195
1989,1,3,5,110,5.3543
1989,2,1,1,137,1.9867
1989,2,1,2,100,-0.0012
1989,2,1,3,97,0.6699
1989,2,1,4,80,1.1182
1989,2,1,5,88,0.8940
1989,2,2,1,128,0.9134
1989,2,2,2,87,1.0626
1989,2,2,3,70,0.1628
1989,2,2,4,66,4.4256
1989,2,2,5,47,1.4705
1989,2,3,1,113,-2.2377
1989,2,3,2,109,-2.2397
1989,2,3,3,108,-2.1299
1989,2,3,4,110,-2.6273
1989,2,3,5,109,-2.0147
1989,3,1,1,137,2.2216
1989,3,1,2,100,2.9747
1989,3,1,3,96,4.0572
1989,3,1,4,79,3.8753
1989,3,1,5,87,-0.4198
1989,3,2,1,128,2.3431
1989,3,2,2,86,1.8653
1989,3,2,3,70,3.0094
1989,3,2,4,66,3.4337
1989,3,2,5,47,0.0815
1989,3,3,1,113,0.9086
