year,month,rank_ME,rank_OCP,nstocks,ret_vw
1977,3,2,1,119,1.2406
1977,3,2,2,108,-1.5005
1977,3,2,3,114,1.0525
1977,3,2,4,99,-0.1490
1977,3,2,5,95,-0.0567
1977,3,3,1,191,-1.8636
1977,3,3,2,139,-1.1311
1977,3,3,3,136,-0.8039
1977,3,3,4,106,-1.1900
1977,3,3,5,65,-0.1226
1977,4,1,1,263,2.1259
1977,4,1,2,293,0.5713
1977,4,1,3,257,2.3334
1977,4,1,4,285,2.2093
1977,4,1,5,498,1.8959
1977,4,2,1,119,1.0728
1977,4,2,2,108,2.0557
1977,4,2,3,114,-0.4717
1977,4,2,4,99,1.8476
1977,4,2,5,95,2.6127
1977,4,3,1,190,-1.4753
1977,4,3,2,139,-1.0109
1977,4,3,3,136,1.2801
1977,4,3,4,106,2.5241
1977,4,3,5,65,3.3240
1977,5,1,1,263,0.0065
1977,5,1,2,293,0.6626
1977,5,1,3,257,0.5517
1977,5,1,4,283,0.0690
1977,5,1,5,500,1.4565
1977,5,2,1,119,-0.4635
1977,5,2,2,108,0.3783
1977,5,2,3,114,0.3566
1977,5,2,4,99,-0.3369
1977,5,2,5,94,-0.2949
1977,5,3,1,190,-2.1716
1977,5,3,2,139,-1.9505
1977,5,3,3,136,-0.5956
1977,5,3,4,106,-0.7672
1977,5,3,5,66,1.2131
1977,6,1,1,262,5.1830
1977,6,1,2,288,6.3240
1977,6,1,3,258,6.3428
1977,6,1,4,282,5.6652
1977,6,1,5,498,7.5818
1977,6,2,1,116,6.5671
1977,6,2,2,107,6.2944
1977,6,2,3,113,6.7997
1977,6,2,4,98,9.1296
1977,6,2,5,94,9.0994
1977,6,3,1,190,6.0920
1977,6,3,2,139,4.5255
1977,6,3,3,136,5.0451
1977,6,3,4,106,2.7970
1977,6,3,5,66,4.0829
1977,7,1,1,327,-0.1032
1977,7,1,2,271,1.9826
1977,7,1,3,305,0.8169
1977,7,1,4,301,-0.0949
1977,7,1,5,519,1.0740
1977,7,2,1,128,-1.1944
1977,7,2,2,123,-1.0021
1977,7,2,3,94,-0.2702
1977,7,2,4,96,-1.0226
1977,7,2,5,97,-0.3402
1977,7,3,1,178,-1.4391
1977,7,3,2,145,-1.1133
1977,7,3,3,151,-1.9245
1977,7,3,4,125,-2.2451
1977,7,3,5,73,-1.0759
1977,8,1,1,326,-0.4738
1977,8,1,2,270,0.6396
1977,8,1,3,304,-0.0675
1977,8,1,4,300,-1.5577
1977,8,1,5,518,-1.9343
1977,8,2,1,126,0.6121
1977,8,2,2,121,-0.9720
1977,8,2,3,94,-0.2545
1977,8,2,4,95,-1.5223
1977,8,2,5,96,-2.8960
1977,8,3,1,178,2.0162
1977,8,3,2,144,-1.0040
1977,8,3,3,151,-3.3629
1977,8,3,4,125,-3.3915
1977,8,3,5,71,-3.2441
1977,9,1,1,324,2.1659
1977,9,1,2,268,1.3550
1977,9,1,3,303,2.4729
1977,9,1,4,299,1.2529
1977,9,1,5,516,1.2436
1977,9,2,1,125,0.4633
1977,9,2,2,119,1.1393
1977,9,2,3,94,2.3221
1977,9,2,4,95,1.3148
1977,9,2,5,95,1.4674
1977,9,3,1,178,-1.1109
1977,9,3,2,143,-0.4358
1977,9,3,3,151,0.3028
1977,9,3,4,124,1.4525
1977,9,3,5,71,0.5332
1977,10,1,1,323,-4.3776
1977,10,1,2,267,-1.8250
1977,10,1,3,300,-2.2401
1977,10,1,4,295,-0.6052
1977,10,1,5,512,-1.6452
1977,10,2,1,126,-2.4219
1977,10,2,2,118,-3.4537
1977,10,2,3,94,-2.9153
1977,10,2,4,95,-2.3919
1977,10,2,5,95,-3.0422
1977,10,3,1,178,-4.6907
1977,10,3,2,141,-3.1133
1977,10,3,3,151,-3.7529
1977,10,3,4,124,-4.3213
1977,10,3,5,71,-3.5651
1977,11,1,1,319,9.3291
1977,11,1,2,266,8.3524
1977,11,1,3,298,7.9673
1977,11,1,4,295,7.0247
1977,11,1,5,512,9.4765
1977,11,2,1,125,8.0274
1977,11,2,2,117,7.9491
1977,11,2,3,93,9.6434
1977,11,2,4,94,9.8048
1977,11,2,5,95,8.3890
1977,11,3,1,178,3.9353
1977,11,3,2,140,4.5964
1977,11,3,3,151,2.9129
1977,11,3,4,124,3.6460
1977,11,3,5,71,4.6939
1977,12,1,1,318,2.8987
1977,12,1,2,266,3.8230
1977,12,1,3,300,2.5424
1977,12,1,4,295,2.3476
1977,12,1,5,511,3.2800
1977,12,2,1,124,2.5690
1977,12,2,2,117,0.7676
1977,12,2,3,93,1.0810
1977,12,2,4,94,2.7551
1977,12,2,5,95,1.0251
1977,12,3,1,177,-0.2270
1977,12,3,2,141,0.7388
1977,12,3,3,151,0.8554
1977,12,3,4,124,1.5107
1977,12,3,5,71,-0.3034
1978,1,1,1,315,-2.6501
1978,1,1,2,264,-2.2286
1978,1,1,3,298,-1.8971
1978,1,1,4,292,-1.6519
1978,1,1,5,508,0.4077
1978,1,2,1,123,-6.2475
1978,1,2,2,116,-4.0344
1978,1,2,3,93,-3.9906
1978,1,2,4,94,-4.2447
1978,1,2,5,95,-1.9419
1978,1,3,1,177,-6.3743
1978,1,3,2,141,-5.1986
1978,1,3,3,150,-5.8890
1978,1,3,4,123,-5.5852
1978,1,3,5,71,-5.0714
1978,2,1,1,312,3.7713
1978,2,1,2,264,2.6106
1978,2,1,3,295,3.8475
1978,2,1,4,289,4.2260
1978,2,1,5,503,3.3134
1978,2,2,1,122,1.3884
1978,2,2,2,116,0.7852
1978,2,2,3,92,2.5229
1978,2,2,4,92,2.4546
1978,2,2,5,95,3.2407
1978,2,3,1,177,-2.8824
1978,2,3,2,140,-2.7396
1978,2,3,3,150,-1.1703
1978,2,3,4,123,0.7041
1978,2,3,5,71,0.5564
1978,3,1,1,308,8.0162
1978,3,1,2,263,7.2163
1978,3,1,3,295,6.0013
1978,3,1,4,286,8.3988
1978,3,1,5,498,9.5910
1978,3,2,1,122,5.5785
1978,3,2,2,116,5.7265
1978,3,2,3,91,5.8901
1978,3,2,4,92,7.2070
1978,3,2,5,95,6.2821
1978,3,3,1,177,2.9454
1978,3,3,2,140,0.4973
1978,3,3,3,150,3.3817
1978,3,3,4,123,3.5884
1978,3,3,5,71,2.9523
1978,4,1,1,307,8.9644
1978,4,1,2,263,9.1080
1978,4,1,3,292,7.5219
1978,4,1,4,285,8.6308
1978,4,1,5,497,7.1063
1978,4,2,1,122,9.4279
1978,4,2,2,116,7.2750
1978,4,2,3,90,7.5421
1978,4,2,4,92,7.6327
1978,4,2,5,94,6.5205
1978,4,3,1,177,11.5072
1978,4,3,2,140,9.5209
1978,4,3,3,150,7.0862
1978,4,3,4,123,5.8003
1978,4,3,5,71,5.1743
1978,5,1,1,307,6.7131
1978,5,1,2,263,8.1803
1978,5,1,3,292,7.3317
1978,5,1,4,282,7.3531
1978,5,1,5,495,8.5892
1978,5,2,1,121,8.4565
1978,5,2,2,116,7.3503
1978,5,2,3,88,4.9712
1978,5,2,4,92,4.5927
1978,5,2,5,92,6.2341
1978,5,3,1,177,3.1340
1978,5,3,2,140,0.8518
1978,5,3,3,150,1.2861
1978,5,3,4,123,0.9511
1978,5,3,5,70,1.8508
1978,6,1,1,304,0.6316
1978,6,1,2,262,-0.2145
1978,6,1,3,288,-0.0246
1978,6,1,4,279,-0.0697
1978,6,1,5,493,0.8050
1978,6,2,1,121,-0.9914
1978,6,2,2,116,-0.1412
1978,6,2,3,88,-0.6266
1978,6,2,4,92,1.3464
1978,6,2,5,90,-0.3250
1978,6,3,1,176,-0.7345
1978,6,3,2,140,-1.0131
1978,6,3,3,149,-2.4752
1978,6,3,4,122,-1.8065
1978,6,3,5,70,-1.3818
1978,7,1,1,366,5.1065
1978,7,1,2,282,6.1566
1978,7,1,3,267,4.3062
1978,7,1,4,243,5.5409
1978,7,1,5,423,5.6324
1978,7,2,1,164,6.4741
1978,7,2,2,119,5.9393
1978,7,2,3,109,7.0386
1978,7,2,4,87,5.6259
1978,7,2,5,83,8.9816
1978,7,3,1,149,7.0432
1978,7,3,2,143,6.6401
1978,7,3,3,138,6.2996
1978,7,3,4,136,4.5458
1978,7,3,5,99,3.2710
1978,8,1,1,365,9.1892
1978,8,1,2,279,9.3892
1978,8,1,3,267,8.9267
1978,8,1,4,241,8.0911
1978,8,1,5,419,9.8482
1978,8,2,1,163,9.1988
1978,8,2,2,119,6.5093
1978,8,2,3,109,7.3611
1978,8,2,4,85,7.2770
1978,8,2,5,83,7.1040
1978,8,3,1,148,2.7032
1978,8,3,2,142,3.5803
1978,8,3,3,138,4.3280
1978,8,3,4,136,3.5860
1978,8,3,5,98,3.1416
1978,9,1,1,363,-1.4367
1978,9,1,2,277,-0.4199
1978,9,1,3,264,0.5023
1978,9,1,4,240,-0.6282
1978,9,1,5,416,0.2526
1978,9,2,1,162,-1.3278
1978,9,2,2,118,-0.6589
1978,9,2,3,108,-2.3101
1978,9,2,4,85,-2.1360
1978,9,2,5,83,-0.8874
1978,9,3,1,146,-2.7614
1978,9,3,2,141,-2.5192
1978,9,3,3,138,-0.3129
1978,9,3,4,136,0.6553
1978,9,3,5,97,1.5792
1978,10,1,1,360,-25.5389
1978,10,1,2,276,-22.4687
1978,10,1,3,264,-22.2731
1978,10,1,4,242,-21.7985
1978,10,1,5,412,-22.1568
1978,10,2,1,160,-21.2208
1978,10,2,2,118,-20.2828
1978,10,2,3,108,-17.6723
1978,10,2,4,85,-19.6852
1978,10,2,5,81,-20.3150
1978,10,3,1,145,-9.6196
1978,10,3,2,142,-10.5942
1978,10,3,3,138,-8.8614
1978,10,3,4,136,-10.0730
1978,10,3,5,98,-9.2251
1978,11,1,1,359,8.8519
1978,11,1,2,275,6.5550
1978,11,1,3,265,6.6908
1978,11,1,4,240,5.2243
1978,11,1,5,411,5.2273
1978,11,2,1,160,7.8215
1978,11,2,2,117,7.8901
1978,11,2,3,107,7.2955
1978,11,2,4,85,6.6852
1978,11,2,5,81,5.3029
1978,11,3,1,145,3.2232
1978,11,3,2,142,1.6703
1978,11,3,3,137,4.1261
1978,11,3,4,136,2.5489
1978,11,3,5,98,3.7435
1978,12,1,1,355,3.0615
1978,12,1,2,273,0.4969
1978,12,1,3,264,1.2362
1978,12,1,4,240,2.3635
1978,12,1,5,410,0.6042
1978,12,2,1,161,2.1331
1978,12,2,2,115,2.0053
1978,12,2,3,107,2.1079
1978,12,2,4,85,3.4372
1978,12,2,5,81,1.8836
1978,12,3,1,145,1.9276
1978,12,3,2,141,1.1758
1978,12,3,3,136,3.4820
1978,12,3,4,135,0.3194
1978,12,3,5,98,-0.2372
1979,1,1,1,354,9.8000
1979,1,1,2,273,10.0014
1979,1,1,3,264,10.0798
1979,1,1,4,237,10.2917
1979,1,1,5,405,10.3169
1979,1,2,1,160,7.8119
1979,1,2,2,115,7.5905
1979,1,2,3,106,7.2040
1979,1,2,4,85,9.4089
1979,1,2,5,80,8.9912
1979,1,3,1,145,3.4475
1979,1,3,2,141,4.3095
1979,1,3,3,136,4.7206
1979,1,3,4,135,5.4436
1979,1,3,5,98,4.3571
1979,2,1,1,353,-3.1838
1979,2,1,2,271,-2.5201
1979,2,1,3,262,-1.5218
1979,2,1,4,233,-1.3219
1979,2,1,5,404,-2.7424
1979,2,2,1,157,-4.0549
1979,2,2,2,114,-2.9915
1979,2,2,3,104,-1.8892
1979,2,2,4,84,-0.3783
1979,2,2,5,79,-2.4294
1979,2,3,1,145,-4.6260
1979,2,3,2,140,-4.6511
1979,2,3,3,136,-2.4158
1979,2,3,4,134,-1.6679
1979,2,3,5,97,-1.2159
1979,3,1,1,352,10.9362
1979,3,1,2,269,9.3310
1979,3,1,3,260,7.8015
1979,3,1,4,232,7.9780
1979,3,1,5,400,7.5451
1979,3,2,1,154,9.2571
1979,3,2,2,114,10.0659
1979,3,2,3,103,10.8321
1979,3,2,4,83,9.8404
1979,3,2,5,79,11.2840
1979,3,3,1,144,4.5129
1979,3,3,2,138,6.0269
1979,3,3,3,136,6.4383
1979,3,3,4,134,6.6809
1979,3,3,5,97,4.8598
1979,4,1,1,351,2.8652
1979,4,1,2,270,2.1454
1979,4,1,3,257,3.9052
1979,4,1,4,231,5.2730
1979,4,1,5,398,2.0057
1979,4,2,1,154,0.9730
1979,4,2,2,113,1.6017
1979,4,2,3,103,3.8046
1979,4,2,4,82,3.9348
1979,4,2,5,79,2.0510
1979,4,3,1,144,0.3840
1979,4,3,2,138,-0.3564
1979,4,3,3,136,0.4307
1979,4,3,4,134,1.5717
1979,4,3,5,97,-0.9619
1979,5,1,1,347,-1.6950
1979,5,1,2,268,-1.7924
1979,5,1,3,255,-0.0876
1979,5,1,4,231,-2.4791
1979,5,1,5,398,-0.5595
1979,5,2,1,153,-3.0444
1979,5,2,2,113,-0.5852
1979,5,2,3,100,0.3772
1979,5,2,4,82,-1.3794
1979,5,2,5,79,-0.4694
1979,5,3,1,144,-2.4117
1979,5,3,2,138,-1.3921
1979,5,3,3,136,-2.2470
1979,5,3,4,134,-1.0852
1979,5,3,5,97,-0.9862
1979,6,1,1,343,5.0285
1979,6,1,2,267,6.0869
1979,6,1,3,254,6.3865
1979,6,1,4,230,6.7632
1979,6,1,5,396,2.9014
1979,6,2,1,153,5.3920
1979,6,2,2,113,4.0133
1979,6,2,3,100,5.0327
1979,6,2,4,82,3.5022
1979,6,2,5,78,7.1505
1979,6,3,1,143,3.2162
1979,6,3,2,137,3.6194
1979,6,3,3,136,3.5046
1979,6,3,4,134,5.6166
1979,6,3,5,97,3.8946
1979,7,1,1,416,3.3164
1979,7,1,2,302,2.1321
1979,7,1,3,263,2.5488
1979,7,1,4,223,2.1581
1979,7,1,5,328,2.5987
1979,7,2,1,158,1.9211
1979,7,2,2,106,5.0066
1979,7,2,3,107,2.2197
1979,7,2,4,83,3.7341
1979,7,2,5,86,4.1713
1979,7,3,1,140,0.4537
1979,7,3,2,146,0.2153
1979,7,3,3,126,2.5875
1979,7,3,4,147,1.3337
1979,7,3,5,102,2.0350
1979,8,1,1,412,8.5180
1979,8,1,2,299,8.9922
1979,8,1,3,261,7.3055
1979,8,1,4,222,7.3890
1979,8,1,5,325,7.2912
1979,8,2,1,156,8.6366
1979,8,2,2,105,8.8433
1979,8,2,3,105,8.5382
1979,8,2,4,82,6.8867
1979,8,2,5,86,8.1860
1979,8,3,1,140,8.2624
1979,8,3,2,146,5.0140
1979,8,3,3,126,7.3747
1979,8,3,4,146,4.8743
1979,8,3,5,102,6.1498
1979,9,1,1,410,-0.1340
1979,9,1,2,298,0.0211
1979,9,1,3,260,-1.3542
1979,9,1,4,218,-0.6839
1979,9,1,5,320,-0.4637
1979,9,2,1,154,1.4263
1979,9,2,2,106,0.6286
1979,9,2,3,105,0.1089
1979,9,2,4,81,0.2491
1979,9,2,5,86,-2.9830
1979,9,3,1,140,-2.1722
1979,9,3,2,145,-1.0263
1979,9,3,3,126,1.6024
1979,9,3,4,146,1.4205
1979,9,3,5,101,0.3573
1979,10,1,1,408,-10.3218
1979,10,1,2,298,-11.0993
1979,10,1,3,258,-10.4958
1979,10,1,4,217,-10.0102
1979,10,1,5,318,-10.4058
1979,10,2,1,154,-8.8378
1979,10,2,2,105,-9.5769
1979,10,2,3,104,-9.9790
1979,10,2,4,81,-10.4845
1979,10,2,5,86,-12.3009
1979,10,3,1,140,-6.3782
1979,10,3,2,144,-7.4197
1979,10,3,3,125,-7.1944
1979,10,3,4,146,-4.4724
1979,10,3,5,101,-7.5052
1979,11,1,1,410,9.6456
1979,11,1,2,296,7.9073
1979,11,1,3,257,6.6336
1979,11,1,4,217,5.9799
1979,11,1,5,320,6.9144
1979,11,2,1,155,10.0364
1979,11,2,2,105,8.8572
1979,11,2,3,104,6.8364
1979,11,2,4,81,8.8915
1979,11,2,5,86,7.7321
1979,11,3,1,140,6.2229
1979,11,3,2,144,5.5242
1979,11,3,3,125,5.5736
1979,11,3,4,146,5.7892
1979,11,3,5,101,4.4055
1979,12,1,1,405,8.9941
1979,12,1,2,293,8.0650
1979,12,1,3,257,4.7217
1979,12,1,4,217,10.0128
1979,12,1,5,317,5.2913
1979,12,2,1,153,6.0074
1979,12,2,2,105,6.9718
1979,12,2,3,104,4.2903
1979,12,2,4,81,7.0392
1979,12,2,5,86,6.5568
1979,12,3,1,140,2.6343
1979,12,3,2,142,2.0908
1979,12,3,3,125,2.2253
1979,12,3,4,146,1.1228
1979,12,3,5,101,2.9657
1980,1,1,1,403,12.4672
1980,1,1,2,291,10.2418
1980,1,1,3,254,9.5503
1980,1,1,4,216,10.6627
1980,1,1,5,311,9.1355
1980,1,2,1,153,5.1128
1980,1,2,2,104,6.8348
1980,1,2,3,102,8.9917
1980,1,2,4,80,8.3651
1980,1,2,5,85,8.7227
1980,1,3,1,140,1.3598
1980,1,3,2,140,6.4883
1980,1,3,3,125,8.7068
1980,1,3,4,146,7.6770
1980,1,3,5,101,7.7289
1980,2,1,1,401,-0.0067
1980,2,1,2,287,-1.8787
1980,2,1,3,251,-0.2206
1980,2,1,4,213,-2.5174
1980,2,1,5,306,-2.0184
1980,2,2,1,152,-2.4236
1980,2,2,2,104,-2.4961
1980,2,2,3,101,-1.6994
1980,2,2,4,80,-0.3091
1980,2,2,5,85,-1.3624
1980,2,3,1,139,-2.9518
1980,2,3,2,140,-4.3550
1980,2,3,3,125,2.1283
1980,2,3,4,143,3.9076
1980,2,3,5,100,0.6390
1980,3,1,1,397,-20.0178
1980,3,1,2,285,-18.3298
1980,3,1,3,249,-17.9052
1980,3,1,4,210,-17.4524
1980,3,1,5,303,-17.1425
1980,3,2,1,151,-16.7352
1980,3,2,2,103,-17.1514
1980,3,2,3,100,-17.9255
1980,3,2,4,80,-17.1446
1980,3,2,5,85,-17.9183
1980,3,3,1,138,-5.8547
1980,3,3,2,140,-10.4103
1980,3,3,3,125,-12.3602
1980,3,3,4,143,-11.6371
1980,3,3,5,100,-12.5337
1980,4,1,1,396,7.1794
1980,4,1,2,284,5.4768
1980,4,1,3,249,5.6542
1980,4,1,4,210,7.9947
1980,4,1,5,302,6.2729
1980,4,2,1,151,3.8902
1980,4,2,2,102,6.5891
1980,4,2,3,99,5.4727
1980,4,2,4,80,6.2749
1980,4,2,5,85,6.5451
1980,4,3,1,138,4.0565
1980,4,3,2,140,3.0452
1980,4,3,3,125,3.6206
1980,4,3,4,143,7.1032
1980,4,3,5,100,4.6931
1980,5,1,1,396,6.1345
1980,5,1,2,285,8.2017
1980,5,1,3,248,6.4016
1980,5,1,4,209,6.3727
1980,5,1,5,301,7.0563
1980,5,2,1,150,7.7075
1980,5,2,2,102,8.2295
1980,5,2,3,98,10.0141
1980,5,2,4,79,7.4250
1980,5,2,5,85,8.0994
1980,5,3,1,138,5.8194
1980,5,3,2,140,5.6694
1980,5,3,3,125,7.4226
1980,5,3,4,143,4.1581
1980,5,3,5,100,5.0546
1980,6,1,1,394,4.5826
1980,6,1,2,284,4.1276
1980,6,1,3,245,4.6922
1980,6,1,4,207,4.4624
1980,6,1,5,301,4.3672
1980,6,2,1,147,4.6748
1980,6,2,2,103,4.7822
1980,6,2,3,99,4.2015
1980,6,2,4,77,3.5974
1980,6,2,5,85,4.2921
1980,6,3,1,138,1.9189
1980,6,3,2,140,4.0062
1980,6,3,3,124,2.9479
1980,6,3,4,143,3.0275
1980,6,3,5,100,3.1603
1980,7,1,1,387,13.1170
1980,7,1,2,275,10.7022
1980,7,1,3,207,9.2982
1980,7,1,4,210,11.0365
1980,7,1,5,341,8.1996
1980,7,2,1,187,11.9303
1980,7,2,2,114,9.4295
1980,7,2,3,97,11.6200
1980,7,2,4,96,9.2576
1980,7,2,5,84,8.5610
1980,7,3,1,146,12.7172
1980,7,3,2,154,9.3957
1980,7,3,3,134,4.5323
1980,7,3,4,118,5.1035
1980,7,3,5,99,4.1214
1980,8,1,1,386,10.4857
1980,8,1,2,275,9.4270
1980,8,1,3,206,7.1433
1980,8,1,4,210,7.2639
1980,8,1,5,340,5.4960
1980,8,2,1,186,7.1745
1980,8,2,2,114,5.6447
1980,8,2,3,97,3.9742
1980,8,2,4,95,6.0348
1980,8,2,5,83,2.3785
1980,8,3,1,146,2.0805
1980,8,3,2,154,1.4876
1980,8,3,3,134,2.1433
1980,8,3,4,118,1.3503
1980,8,3,5,99,1.8210
1980,9,1,1,380,5.1831
1980,9,1,2,272,1.4471
1980,9,1,3,206,4.2834
1980,9,1,4,210,2.7268
1980,9,1,5,338,0.9545
1980,9,2,1,185,4.8757
1980,9,2,2,114,4.6916
1980,9,2,3,96,2.7776
1980,9,2,4,95,3.7657
1980,9,2,5,82,0.9339
1980,9,3,1,146,5.4193
1980,9,3,2,154,1.7141
1980,9,3,3,134,3.4715
1980,9,3,4,118,4.5231
1980,9,3,5,98,-0.5955
1980,10,1,1,379,6.6991
1980,10,1,2,268,6.6453
1980,10,1,3,204,3.2778
1980,10,1,4,210,3.7106
1980,10,1,5,336,3.2796
1980,10,2,1,184,5.1746
1980,10,2,2,112,2.5514
1980,10,2,3,94,3.1585
1980,10,2,4,95,2.7991
1980,10,2,5,81,3.2062
1980,10,3,1,146,0.8998
1980,10,3,2,152,0.2057
1980,10,3,3,134,4.4780
1980,10,3,4,118,4.4159
1980,10,3,5,98,-1.1731
1980,11,1,1,376,11.2046
1980,11,1,2,268,7.2023
1980,11,1,3,203,5.2115
1980,11,1,4,209,3.6880
1980,11,1,5,333,2.4686
1980,11,2,1,185,12.1866
1980,11,2,2,111,6.1715
1980,11,2,3,94,3.6937
1980,11,2,4,95,6.3481
1980,11,2,5,80,6.8766
1980,11,3,1,146,12.4924
1980,11,3,2,152,7.3396
1980,11,3,3,133,15.7588
1980,11,3,4,118,16.8287
1980,11,3,5,98,2.4794
1980,12,1,1,375,-6.0984
1980,12,1,2,268,-4.0749
1980,12,1,3,201,-3.5117
1980,12,1,4,207,-5.0814
1980,12,1,5,332,-4.0915
1980,12,2,1,183,-5.0899
1980,12,2,2,111,-4.0928
1980,12,2,3,91,-2.0748
1980,12,2,4,95,-0.7253
1980,12,2,5,80,-2.5490
1980,12,3,1,146,-0.8519
1980,12,3,2,152,-1.0110
1980,12,3,3,133,-5.4627
1980,12,3,4,118,-7.6183
1980,12,3,5,97,-1.2098
1981,1,1,1,374,-2.9287
1981,1,1,2,268,-0.0352
1981,1,1,3,202,-0.2151
1981,1,1,4,204,1.6574
1981,1,1,5,328,3.8967
1981,1,2,1,183,-3.3096
1981,1,2,2,111,1.2979
1981,1,2,3,91,-0.2115
1981,1,2,4,94,0.3303
1981,1,2,5,80,1.9086
1981,1,3,1,146,-6.5670
1981,1,3,2,152,-3.6569
1981,1,3,3,133,-5.8685
1981,1,3,4,117,-6.4183
1981,1,3,5,96,1.5032
1981,2,1,1,371,-1.7563
1981,2,1,2,265,-0.1337
1981,2,1,3,197,0.5776
1981,2,1,4,203,1.5129
1981,2,1,5,322,2.9567
1981,2,2,1,183,0.8730
1981,2,2,2,111,2.5266
1981,2,2,3,91,2.4620
1981,2,2,4,93,1.7752
1981,2,2,5,80,2.8819
1981,2,3,1,144,2.3154
1981,2,3,2,152,3.0948
1981,2,3,3,133,1.5056
1981,2,3,4,117,0.8435
1981,2,3,5,96,2.4305
1981,3,1,1,367,9.8300
1981,3,1,2,262,8.6422
1981,3,1,3,195,7.3139
1981,3,1,4,201,7.5975
1981,3,1,5,321,7.6051
1981,3,2,1,182,6.4921
1981,3,2,2,110,8.9984
1981,3,2,3,88,7.4391
1981,3,2,4,93,7.7597
1981,3,2,5,80,7.0192
1981,3,3,1,144,7.5092
1981,3,3,2,152,4.9206
1981,3,3,3,132,1.6761
1981,3,3,4,116,1.6585
1981,3,3,5,95,4.5781
1981,4,1,1,366,3.5299
1981,4,1,2,262,3.1823
1981,4,1,3,195,5.2426
1981,4,1,4,200,3.6951
1981,4,1,5,318,4.7686
1981,4,2,1,179,1.4609
1981,4,2,2,109,2.5358
1981,4,2,3,87,4.0117
1981,4,2,4,93,0.8978
1981,4,2,5,79,0.6725
1981,4,3,1,144,0.9839
1981,4,3,2,152,-3.2139
1981,4,3,3,132,-1.9107
1981,4,3,4,116,-5.3544
1981,4,3,5,95,1.3994
1981,5,1,1,364,5.5106
1981,5,1,2,257,5.1018
1981,5,1,3,195,3.3818
1981,5,1,4,199,2.8181
1981,5,1,5,316,2.6839
1981,5,2,1,179,3.1797
1981,5,2,2,109,4.7217
1981,5,2,3,87,2.5928
1981,5,2,4,92,3.5930
1981,5,2,5,79,3.1400
1981,5,3,1,142,3.3601
1981,5,3,2,150,0.2034
1981,5,3,3,133,-1.7576
1981,5,3,4,115,-2.0929
1981,5,3,5,96,3.0776
1981,6,1,1,363,-4.5483
1981,6,1,2,258,-0.9897
1981,6,1,3,194,2.0889
1981,6,1,4,198,2.1505
1981,6,1,5,313,1.5525
1981,6,2,1,178,-4.8579
1981,6,2,2,107,-2.5385
1981,6,2,3,87,-1.0780
1981,6,2,4,91,-0.7946
1981,6,2,5,78,-0.8977
1981,6,3,1,141,-6.1038
1981,6,3,2,150,-1.4661
1981,6,3,3,132,-0.0490
1981,6,3,4,115,4.0977
1981,6,3,5,96,-0.9989
1981,7,1,1,453,-3.4803
1981,7,1,2,271,-2.7725
1981,7,1,3,205,-1.5553
1981,7,1,4,223,-0.9352
1981,7,1,5,355,-2.3395
1981,7,2,1,180,-0.8127
1981,7,2,2,96,-2.4382
1981,7,2,3,100,-1.5892
1981,7,2,4,73,-4.0046
1981,7,2,5,83,-1.2034
1981,7,3,1,156,0.8203
1981,7,3,2,147,-0.1378
1981,7,3,3,127,1.3945
1981,7,3,4,121,1.0312
1981,7,3,5,73,-0.0812
1981,8,1,1,448,-11.6337
1981,8,1,2,270,-7.9149
1981,8,1,3,204,-6.6510
1981,8,1,4,222,-5.3843
1981,8,1,5,350,-5.5347
1981,8,2,1,179,-7.8425
1981,8,2,2,96,-7.1671
1981,8,2,3,98,-6.9294
1981,8,2,4,73,-3.6198
1981,8,2,5,83,-5.8334
1981,8,3,1,156,-6.5095
1981,8,3,2,145,-5.9066
1981,8,3,3,126,-5.2897
1981,8,3,4,121,-5.3166
1981,8,3,5,73,-3.2717
1981,9,1,1,445,-11.1888
1981,9,1,2,268,-8.0139
1981,9,1,3,200,-7.1930
1981,9,1,4,221,-8.0169
1981,9,1,5,341,-6.4138
1981,9,2,1,178,-8.9973
1981,9,2,2,96,-7.8160
1981,9,2,3,98,-7.1157
1981,9,2,4,72,-4.7021
1981,9,2,5,84,-5.8945
1981,9,3,1,156,-6.7394
1981,9,3,2,144,-5.7957
1981,9,3,3,124,-5.4440
1981,9,3,4,121,-7.6669
1981,9,3,5,73,-1.7168
1981,10,1,1,442,10.2226
1981,10,1,2,267,7.5752
1981,10,1,3,196,7.0422
1981,10,1,4,220,6.5115
1981,10,1,5,337,6.4075
1981,10,2,1,178,9.5233
1981,10,2,2,96,5.9155
1981,10,2,3,98,6.9754
1981,10,2,4,71,4.8875
1981,10,2,5,84,5.1823
1981,10,3,1,155,9.2062
1981,10,3,2,145,7.2813
1981,10,3,3,122,4.3633
1981,10,3,4,121,3.8666
1981,10,3,5,73,2.7794
1981,11,1,1,446,-0.2534
1981,11,1,2,266,2.0349
1981,11,1,3,197,1.4314
1981,11,1,4,219,3.0989
1981,11,1,5,337,3.9066
1981,11,2,1,176,1.3094
1981,11,2,2,95,3.7008
1981,11,2,3,98,5.5764
1981,11,2,4,71,4.1773
1981,11,2,5,84,4.2184
1981,11,3,1,155,2.7692
1981,11,3,2,144,4.0159
1981,11,3,3,122,6.4193
1981,11,3,4,120,5.4940
1981,11,3,5,73,3.7818
1981,12,1,1,440,-2.4114
1981,12,1,2,264,-0.4699
1981,12,1,3,197,-1.3554
1981,12,1,4,217,-0.3852
1981,12,1,5,336,-1.1690
