year,month,rank_ME,rank_IR,nstocks,ret_vw
1998,9,3,5,224,8.6933
1998,10,1,1,639,0.6349
1998,10,1,2,234,1.7289
1998,10,1,3,213,4.4640
1998,10,1,4,162,4.3597
1998,10,1,5,165,3.1258
1998,10,2,1,92,5.8450
1998,10,2,2,125,4.8213
1998,10,2,3,121,6.7279
1998,10,2,4,88,5.0376
1998,10,2,5,113,8.1337
1998,10,3,1,82,1.7471
1998,10,3,2,104,5.8209
1998,10,3,3,153,6.4165
1998,10,3,4,182,9.1156
1998,10,3,5,224,7.2047
1998,11,1,1,626,9.8312
1998,11,1,2,232,6.4576
1998,11,1,3,212,4.1007
1998,11,1,4,161,5.1917
1998,11,1,5,163,8.5928
1998,11,2,1,92,2.9113
1998,11,2,2,123,4.0816
1998,11,2,3,121,3.0423
1998,11,2,4,87,3.5785
1998,11,2,5,113,5.8564
1998,11,3,1,81,3.6522
1998,11,3,2,104,3.2460
1998,11,3,3,151,4.2014
1998,11,3,4,181,6.3264
1998,11,3,5,223,7.0834
1998,12,1,1,615,0.6675
1998,12,1,2,232,2.2730
1998,12,1,3,211,1.5935
1998,12,1,4,161,1.6335
1998,12,1,5,160,4.6466
1998,12,2,1,92,3.7442
1998,12,2,2,123,2.9411
1998,12,2,3,120,2.6766
1998,12,2,4,86,5.2311
1998,12,2,5,113,8.0735
1998,12,3,1,81,2.8523
1998,12,3,2,104,2.6442
1998,12,3,3,149,7.1464
1998,12,3,4,180,5.1474
1998,12,3,5,223,7.6603
1999,1,1,1,609,3.2019
1999,1,1,2,229,3.1056
1999,1,1,3,206,3.7680
1999,1,1,4,160,4.4704
1999,1,1,5,160,7.3913
1999,1,2,1,92,-2.2976
1999,1,2,2,122,-0.9594
1999,1,2,3,119,-1.5410
1999,1,2,4,86,-2.0453
1999,1,2,5,111,-0.8792
1999,1,3,1,81,-0.1579
1999,1,3,2,104,1.5424
1999,1,3,3,149,2.4189
1999,1,3,4,179,0.9701
1999,1,3,5,222,5.8712
1999,2,1,1,592,-5.4569
1999,2,1,2,223,-9.5526
1999,2,1,3,203,-6.5262
1999,2,1,4,158,-5.9914
1999,2,1,5,156,-7.6397
1999,2,2,1,91,-8.6455
1999,2,2,2,120,-10.4339
1999,2,2,3,119,-6.7867
1999,2,2,4,85,-7.8973
1999,2,2,5,111,-8.7836
1999,2,3,1,81,-3.3176
1999,2,3,2,104,-4.6869
1999,2,3,3,147,-0.9922
1999,2,3,4,179,-1.3064
1999,2,3,5,218,-5.5841
1999,3,1,1,580,-1.6513
1999,3,1,2,221,-2.9612
1999,3,1,3,200,-2.8068
1999,3,1,4,158,-6.3025
1999,3,1,5,152,-7.4543
1999,3,2,1,91,-2.1455
1999,3,2,2,118,-3.8107
1999,3,2,3,119,2.4198
1999,3,2,4,84,-1.3570
1999,3,2,5,111,0.6232
1999,3,3,1,81,0.1997
1999,3,3,2,104,0.5926
1999,3,3,3,147,5.9162
1999,3,3,4,179,2.6593
1999,3,3,5,218,4.3393
1999,4,1,1,570,11.3915
1999,4,1,2,218,10.3038
1999,4,1,3,196,11.0686
1999,4,1,4,158,10.2178
1999,4,1,5,149,9.2373
1999,4,2,1,90,7.6889
1999,4,2,2,116,7.6750
1999,4,2,3,118,11.8722
1999,4,2,4,84,9.1108
1999,4,2,5,108,9.5975
1999,4,3,1,80,8.0890
1999,4,3,2,103,11.2350
1999,4,3,3,143,6.1057
1999,4,3,4,179,7.6205
1999,4,3,5,217,0.3203
1999,5,1,1,559,8.1892
1999,5,1,2,214,4.3214
1999,5,1,3,196,5.4740
1999,5,1,4,157,7.2265
1999,5,1,5,148,2.8757
1999,5,2,1,90,4.0523
1999,5,2,2,116,4.3745
1999,5,2,3,117,0.7380
1999,5,2,4,84,3.4724
1999,5,2,5,108,3.0520
1999,5,3,1,80,3.3550
1999,5,3,2,102,-2.4319
1999,5,3,3,141,2.5447
1999,5,3,4,178,-1.5310
1999,5,3,5,216,-2.5873
1999,6,1,1,556,5.3838
1999,6,1,2,214,7.3657
1999,6,1,3,194,6.2365
1999,6,1,4,156,7.3492
1999,6,1,5,148,7.1250
1999,6,2,1,90,6.9067
1999,6,2,2,116,7.4448
1999,6,2,3,116,4.8539
1999,6,2,4,83,6.6389
1999,6,2,5,107,5.4671
1999,6,3,1,80,0.1916
1999,6,3,2,100,1.4353
1999,6,3,3,141,1.2212
1999,6,3,4,178,4.7252
1999,6,3,5,215,7.2840
1999,7,1,1,672,1.8002
1999,7,1,2,293,1.8745
1999,7,1,3,184,-1.5336
1999,7,1,4,165,1.8379
1999,7,1,5,131,0.4519
1999,7,2,1,121,-1.8085
1999,7,2,2,118,-0.9483
1999,7,2,3,133,-1.2363
1999,7,2,4,114,-1.0244
1999,7,2,5,107,-0.2128
1999,7,3,1,59,-4.3436
1999,7,3,2,107,-1.3815
1999,7,3,3,137,-1.4471
1999,7,3,4,191,-2.6854
1999,7,3,5,258,-2.3697
1999,8,1,1,663,-2.8490
1999,8,1,2,291,-3.4194
1999,8,1,3,182,-3.7094
1999,8,1,4,163,-0.4800
1999,8,1,5,126,-3.0226
1999,8,2,1,120,-2.7431
1999,8,2,2,118,-2.1265
1999,8,2,3,131,-1.4906
1999,8,2,4,112,-4.6646
1999,8,2,5,106,-2.3394
1999,8,3,1,59,-1.2042
1999,8,3,2,106,-1.5107
1999,8,3,3,136,-0.4235
1999,8,3,4,191,-3.4616
1999,8,3,5,257,1.4669
1999,9,1,1,655,-2.8667
1999,9,1,2,287,-2.7296
1999,9,1,3,181,-1.6207
1999,9,1,4,158,-3.7511
1999,9,1,5,126,-0.3059
1999,9,2,1,120,-0.8738
1999,9,2,2,117,-1.6041
1999,9,2,3,129,1.0488
1999,9,2,4,108,0.2527
1999,9,2,5,105,-2.8351
1999,9,3,1,59,-0.3886
1999,9,3,2,105,-4.9204
1999,9,3,3,134,-5.2308
1999,9,3,4,188,-2.6922
1999,9,3,5,255,-2.1033
1999,10,1,1,637,-1.0551
1999,10,1,2,285,-3.5972
1999,10,1,3,179,-1.2501
1999,10,1,4,154,-2.4855
1999,10,1,5,125,-2.7804
1999,10,2,1,119,-6.1776
1999,10,2,2,116,-3.0301
1999,10,2,3,128,-2.8695
1999,10,2,4,107,-3.1603
1999,10,2,5,105,2.9870
1999,10,3,1,59,4.9055
1999,10,3,2,104,1.7474
1999,10,3,3,134,1.9198
1999,10,3,4,185,4.1104
1999,10,3,5,254,6.0080
1999,11,1,1,632,8.3408
1999,11,1,2,282,9.1203
1999,11,1,3,178,6.7237
1999,11,1,4,153,9.4411
1999,11,1,5,123,13.1181
1999,11,2,1,117,4.2758
1999,11,2,2,116,4.3180
1999,11,2,3,128,6.1588
1999,11,2,4,106,4.6003
1999,11,2,5,105,10.6805
1999,11,3,1,58,2.3772
1999,11,3,2,104,-1.1585
1999,11,3,3,132,0.6950
1999,11,3,4,183,3.1552
1999,11,3,5,253,3.8923
1999,12,1,1,624,8.2047
1999,12,1,2,281,12.0717
1999,12,1,3,174,12.4562
1999,12,1,4,153,6.9006
1999,12,1,5,122,16.6867
1999,12,2,1,115,6.5918
1999,12,2,2,115,8.2889
1999,12,2,3,124,8.9132
1999,12,2,4,105,8.1423
1999,12,2,5,102,18.8213
1999,12,3,1,58,2.9297
1999,12,3,2,103,5.7394
1999,12,3,3,130,5.7633
1999,12,3,4,183,5.2317
1999,12,3,5,253,8.2407
2000,1,1,1,616,8.4780
2000,1,1,2,280,7.1031
2000,1,1,3,171,8.1285
2000,1,1,4,152,12.3190
2000,1,1,5,122,10.0760
2000,1,2,1,113,-4.1359
2000,1,2,2,114,3.9295
2000,1,2,3,122,0.2760
2000,1,2,4,105,-2.6030
2000,1,2,5,102,2.0894
2000,1,3,1,57,-0.2264
2000,1,3,2,103,-5.6384
2000,1,3,3,130,-5.6778
2000,1,3,4,181,-3.3943
2000,1,3,5,252,-4.8463
2000,2,1,1,605,22.4331
2000,2,1,2,279,33.2219
2000,2,1,3,170,24.6044
2000,2,1,4,152,34.1520
2000,2,1,5,122,45.1674
2000,2,2,1,113,7.6092
2000,2,2,2,112,11.7190
2000,2,2,3,121,15.8223
2000,2,2,4,104,15.3196
2000,2,2,5,102,30.0917
2000,2,3,1,57,1.6293
2000,2,3,2,103,-2.3512
2000,2,3,3,128,0.2350
2000,2,3,4,181,-4.5478
2000,2,3,5,251,1.5358
2000,3,1,1,598,-5.3854
2000,3,1,2,274,-15.2222
2000,3,1,3,168,-6.5780
2000,3,1,4,150,-12.0212
2000,3,1,5,121,-13.6334
2000,3,2,1,113,3.0664
2000,3,2,2,111,-1.3170
2000,3,2,3,118,-8.9014
2000,3,2,4,103,-1.6995
2000,3,2,5,99,-15.8664
2000,3,3,1,57,4.9840
2000,3,3,2,102,6.7607
2000,3,3,3,128,6.5491
2000,3,3,4,179,8.9226
2000,3,3,5,250,9.3321
2000,4,1,1,592,-13.5566
2000,4,1,2,271,-8.6221
2000,4,1,3,165,-14.9226
2000,4,1,4,147,-14.4791
2000,4,1,5,121,-19.3609
2000,4,2,1,112,-1.0708
2000,4,2,2,110,-0.9757
2000,4,2,3,118,2.4245
2000,4,2,4,102,-1.8155
2000,4,2,5,97,-10.1676
2000,4,3,1,57,2.0854
2000,4,3,2,101,2.8891
2000,4,3,3,127,-1.0822
2000,4,3,4,179,-3.7870
2000,4,3,5,249,-3.4015
2000,5,1,1,590,-8.7326
2000,5,1,2,271,-5.1806
2000,5,1,3,163,-7.8970
2000,5,1,4,147,-5.7468
2000,5,1,5,120,-10.3995
2000,5,2,1,112,0.7182
2000,5,2,2,109,-5.7797
2000,5,2,3,114,-2.5780
2000,5,2,4,101,-4.3977
2000,5,2,5,96,-7.9817
2000,5,3,1,57,-7.6570
2000,5,3,2,101,3.7836
2000,5,3,3,125,-3.3306
2000,5,3,4,177,-4.9543
2000,5,3,5,249,-3.3214
2000,6,1,1,587,14.6529
2000,6,1,2,269,20.5577
2000,6,1,3,163,25.2700
2000,6,1,4,143,31.1669
2000,6,1,5,119,26.8044
2000,6,2,1,110,-0.4706
2000,6,2,2,109,9.1064
2000,6,2,3,112,6.2327
2000,6,2,4,101,7.4873
2000,6,2,5,94,19.7558
2000,6,3,1,57,-5.7085
2000,6,3,2,99,-2.5524
2000,6,3,3,125,-4.5553
2000,6,3,4,176,-4.1420
2000,6,3,5,249,7.0486
2000,7,1,1,593,1.0863
2000,7,1,2,278,1.6067
2000,7,1,3,165,0.7942
2000,7,1,4,175,0.8230
2000,7,1,5,168,-4.3817
2000,7,2,1,103,1.8553
2000,7,2,2,115,2.6310
2000,7,2,3,101,0.4064
2000,7,2,4,133,-3.1118
2000,7,2,5,141,-7.0400
2000,7,3,1,39,0.5874
2000,7,3,2,107,1.8017
2000,7,3,3,136,0.7548
2000,7,3,4,159,0.0484
2000,7,3,5,320,-3.5007
2000,8,1,1,588,5.2474
2000,8,1,2,274,8.9129
2000,8,1,3,164,7.6041
2000,8,1,4,174,7.4003
2000,8,1,5,166,13.0878
2000,8,2,1,100,7.4827
2000,8,2,2,114,6.0713
2000,8,2,3,101,6.1335
2000,8,2,4,132,5.4188
2000,8,2,5,141,10.7222
2000,8,3,1,38,6.8924
2000,8,3,2,107,6.6848
2000,8,3,3,135,8.8432
2000,8,3,4,158,5.9795
2000,8,3,5,315,5.8090
2000,9,1,1,582,-2.7407
2000,9,1,2,272,-0.4324
2000,9,1,3,162,-1.2939
2000,9,1,4,174,-1.5603
2000,9,1,5,165,-6.9485
2000,9,2,1,99,-3.6934
2000,9,2,2,112,3.0208
2000,9,2,3,100,-0.6992
2000,9,2,4,131,-2.0194
2000,9,2,5,140,-0.5279
2000,9,3,1,38,-1.2041
2000,9,3,2,106,-1.5263
2000,9,3,3,133,1.6238
2000,9,3,4,157,-3.1954
2000,9,3,5,312,-6.9103
2000,10,1,1,573,-6.3379
2000,10,1,2,268,-7.6055
2000,10,1,3,159,-3.5673
2000,10,1,4,170,-2.6574
2000,10,1,5,162,-11.3975
2000,10,2,1,97,0.1989
2000,10,2,2,110,-2.5694
2000,10,2,3,99,-2.7834
2000,10,2,4,128,0.3283
2000,10,2,5,140,-4.2652
2000,10,3,1,37,7.6609
2000,10,3,2,105,-4.9281
2000,10,3,3,131,2.3761
2000,10,3,4,155,3.2665
2000,10,3,5,309,-0.4816
2000,11,1,1,556,-5.7567
2000,11,1,2,265,-10.4765
2000,11,1,3,158,-7.9099
2000,11,1,4,168,-8.5299
2000,11,1,5,160,-18.7086
2000,11,2,1,97,-1.5427
2000,11,2,2,108,-2.3333
2000,11,2,3,98,-2.2650
2000,11,2,4,127,-3.8798
2000,11,2,5,139,-16.9020
2000,11,3,1,37,0.5264
2000,11,3,2,104,-3.9296
2000,11,3,3,130,-1.5645
2000,11,3,4,155,-4.0727
2000,11,3,5,308,-9.2458
2000,12,1,1,544,0.1293
2000,12,1,2,261,0.3963
2000,12,1,3,157,2.5847
2000,12,1,4,168,-0.8832
2000,12,1,5,157,-7.8826
2000,12,2,1,96,8.9816
2000,12,2,2,106,8.0157
2000,12,2,3,98,12.3631
2000,12,2,4,126,8.3489
2000,12,2,5,138,8.5012
2000,12,3,1,37,9.4547
2000,12,3,2,103,3.7726
2000,12,3,3,130,8.9491
2000,12,3,4,153,4.7029
2000,12,3,5,305,-2.7689
2001,1,1,1,533,15.4617
2001,1,1,2,259,19.6598
2001,1,1,3,155,10.9874
2001,1,1,4,162,16.2566
2001,1,1,5,156,23.6341
2001,1,2,1,95,6.5700
2001,1,2,2,105,3.4948
2001,1,2,3,96,1.3157
2001,1,2,4,126,4.7406
2001,1,2,5,135,6.7422
2001,1,3,1,37,6.3528
2001,1,3,2,102,4.7918
2001,1,3,3,129,-2.7057
2001,1,3,4,152,2.5150
2001,1,3,5,305,4.8640
2001,2,1,1,527,0.2050
2001,2,1,2,258,-4.2795
2001,2,1,3,151,-4.1141
2001,2,1,4,160,-4.8189
2001,2,1,5,152,-9.5215
2001,2,2,1,93,0.3890
2001,2,2,2,105,0.7553
2001,2,2,3,96,-1.0493
2001,2,2,4,124,-3.1022
2001,2,2,5,133,-11.6589
2001,2,3,1,37,1.6691
2001,2,3,2,102,1.5272
2001,2,3,3,128,3.0510
2001,2,3,4,151,-1.7388
2001,2,3,5,304,-11.3330
2001,3,1,1,524,-3.8810
2001,3,1,2,256,-0.5082
2001,3,1,3,151,-3.2149
2001,3,1,4,158,-7.2446
2001,3,1,5,151,-6.7395
2001,3,2,1,92,-2.6754
2001,3,2,2,104,-1.4873
2001,3,2,3,95,-0.3583
2001,3,2,4,122,-1.2734
2001,3,2,5,131,-7.5161
2001,3,3,1,37,-6.1326
2001,3,3,2,102,-3.0524
2001,3,3,3,128,-1.5181
2001,3,3,4,147,-3.2499
2001,3,3,5,304,-8.0859
2001,4,1,1,514,5.3951
2001,4,1,2,252,5.1699
2001,4,1,3,151,8.2068
2001,4,1,4,157,7.0050
2001,4,1,5,149,9.3917
2001,4,2,1,92,6.7674
2001,4,2,2,104,7.9611
2001,4,2,3,94,2.7472
2001,4,2,4,122,5.9493
2001,4,2,5,131,9.8929
2001,4,3,1,37,6.6857
2001,4,3,2,102,5.1680
2001,4,3,3,127,6.7198
2001,4,3,4,146,6.4476
2001,4,3,5,303,9.3066
2001,5,1,1,504,12.1272
2001,5,1,2,248,10.6234
2001,5,1,3,149,8.7576
2001,5,1,4,155,14.1107
2001,5,1,5,146,10.3860
2001,5,2,1,91,3.3681
2001,5,2,2,104,4.8038
2001,5,2,3,94,3.1222
2001,5,2,4,119,2.4998
2001,5,2,5,131,1.4774
2001,5,3,1,37,4.2692
2001,5,3,2,102,1.8750
2001,5,3,3,127,3.1063
2001,5,3,4,146,-0.4605
2001,5,3,5,302,0.1147
2001,6,1,1,498,-0.0799
2001,6,1,2,244,4.2293
2001,6,1,3,148,2.6401
2001,6,1,4,152,1.3540
2001,6,1,5,144,3.8812
2001,6,2,1,90,2.7365
2001,6,2,2,104,6.1362
2001,6,2,3,93,0.3007
2001,6,2,4,119,6.4487
2001,6,2,5,128,3.7806
2001,6,3,1,36,-0.8574
2001,6,3,2,101,-1.4590
2001,6,3,3,127,-3.8112
2001,6,3,4,146,-3.2797
2001,6,3,5,301,-2.4528
2001,7,1,1,636,0.0021
2001,7,1,2,339,0.0703
2001,7,1,3,140,-2.0097
2001,7,1,4,132,-2.9799
2001,7,1,5,108,-7.3637
2001,7,2,1,91,-2.8422
2001,7,2,2,145,-4.1571
2001,7,2,3,119,-3.6900
2001,7,2,4,117,-2.8512
2001,7,2,5,124,-7.3835
2001,7,3,1,38,3.9900
2001,7,3,2,90,-0.8082
2001,7,3,3,140,-0.6480
2001,7,3,4,169,-1.2522
2001,7,3,5,254,-0.9917
2001,8,1,1,628,0.0726
2001,8,1,2,333,-2.3037
2001,8,1,3,140,-1.8731
2001,8,1,4,131,-5.2709
2001,8,1,5,107,-8.8213
2001,8,2,1,91,-1.2725
2001,8,2,2,145,-0.1577
2001,8,2,3,118,-1.4282
2001,8,2,4,117,-1.7787
2001,8,2,5,124,-7.3911
2001,8,3,1,38,-8.1708
2001,8,3,2,90,-2.9404
2001,8,3,3,140,-3.4757
2001,8,3,4,169,-5.9941
2001,8,3,5,253,-6.4484
2001,9,1,1,613,-14.8696
2001,9,1,2,331,-9.9967
2001,9,1,3,138,-13.1202
2001,9,1,4,130,-11.2503
2001,9,1,5,102,-16.3301
2001,9,2,1,90,-20.3705
2001,9,2,2,144,-15.5798
2001,9,2,3,118,-14.5201
2001,9,2,4,117,-12.2347
2001,9,2,5,124,-15.1098
2001,9,3,1,38,-5.4921
2001,9,3,2,89,-12.0780
2001,9,3,3,138,-12.1363
2001,9,3,4,167,-7.6711
2001,9,3,5,249,-7.9867
2001,10,1,1,606,5.7433
2001,10,1,2,325,5.4492
2001,10,1,3,138,8.0809
2001,10,1,4,129,8.7357
2001,10,1,5,101,12.2251
2001,10,2,1,88,6.7544
2001,10,2,2,143,5.7716
2001,10,2,3,118,4.8512
2001,10,2,4,117,5.0200
2001,10,2,5,124,10.6608
2001,10,3,1,38,-6.5561
2001,10,3,2,89,1.9507
2001,10,3,3,137,4.5362
2001,10,3,4,167,1.7914
2001,10,3,5,248,3.9399
2001,11,1,1,599,7.8155
2001,11,1,2,322,4.3435
2001,11,1,3,135,4.6494
2001,11,1,4,127,5.6215
2001,11,1,5,101,3.6686
2001,11,2,1,87,15.3096
2001,11,2,2,143,8.3107
2001,11,2,3,117,7.5677
2001,11,2,4,117,5.4989
2001,11,2,5,123,8.9057
2001,11,3,1,38,12.0356
2001,11,3,2,88,9.9689
2001,11,3,3,137,6.4542
2001,11,3,4,166,6.2016
2001,11,3,5,248,7.8969
2001,12,1,1,589,6.0432
2001,12,1,2,321,8.1606
2001,12,1,3,135,3.6952
2001,12,1,4,125,6.7756
2001,12,1,5,101,6.8217
2001,12,2,1,87,8.0413
2001,12,2,2,143,7.4944
2001,12,2,3,117,4.7810
2001,12,2,4,117,7.9917
2001,12,2,5,123,5.0294
2001,12,3,1,38,3.0767
2001,12,3,2,87,1.7624
2001,12,3,3,137,3.0290
2001,12,3,4,164,2.8363
2001,12,3,5,247,-0.2716
2002,1,1,1,584,5.2348
2002,1,1,2,319,2.4116
2002,1,1,3,133,3.0861
2002,1,1,4,125,-1.1041
2002,1,1,5,100,0.0679
2002,1,2,1,87,6.7713
2002,1,2,2,142,1.2558
2002,1,2,3,116,1.2591
2002,1,2,4,117,0.1985
2002,1,2,5,123,-5.3588
2002,1,3,1,38,-4.8082
2002,1,3,2,86,1.6599
2002,1,3,3,136,-0.5047
2002,1,3,4,163,-1.8783
2002,1,3,5,246,-0.2756
2002,2,1,1,575,-1.4814
2002,2,1,2,317,-2.9989
2002,2,1,3,131,0.7322
2002,2,1,4,125,-4.9579
2002,2,1,5,96,-8.4479
2002,2,2,1,87,-2.7156
2002,2,2,2,142,-0.0526
2002,2,2,3,116,0.3682
2002,2,2,4,117,-1.1205
2002,2,2,5,123,-5.1698
2002,2,3,1,38,-11.9614
2002,2,3,2,84,-0.5927
2002,2,3,3,135,2.4760
2002,2,3,4,163,-0.5080
2002,2,3,5,244,-2.1745
2002,3,1,1,568,9.9447
2002,3,1,2,312,8.9199
2002,3,1,3,128,6.2378
2002,3,1,4,125,9.7685
2002,3,1,5,95,10.0950
2002,3,2,1,87,12.9736
2002,3,2,2,141,8.2223
2002,3,2,3,116,6.9607
2002,3,2,4,117,7.5268
2002,3,2,5,123,8.9774
2002,3,3,1,38,4.9286
2002,3,3,2,84,7.1387
2002,3,3,3,134,4.3845
2002,3,3,4,163,3.6018
2002,3,3,5,244,2.6579
2002,4,1,1,565,6.8614
2002,4,1,2,309,3.5382
2002,4,1,3,127,5.6147
2002,4,1,4,125,-0.2798
2002,4,1,5,95,-3.2978
2002,4,2,1,87,0.8885
2002,4,2,2,141,1.8179
2002,4,2,3,115,2.5064
2002,4,2,4,116,2.6310
2002,4,2,5,122,-0.9453
2002,4,3,1,37,-13.2771
2002,4,3,2,84,-1.5134
2002,4,3,3,134,-1.9738
2002,4,3,4,162,-6.8263
2002,4,3,5,244,-7.1478
2002,5,1,1,558,0.2523
2002,5,1,2,307,-1.5674
2002,5,1,3,127,0.1258
2002,5,1,4,122,-4.8202
2002,5,1,5,95,-1.7243
2002,5,2,1,87,-4.6530
2002,5,2,2,139,-3.9901
2002,5,2,3,114,-2.6082
2002,5,2,4,116,-4.7188
2002,5,2,5,121,-5.0713
2002,5,3,1,37,-0.7008
2002,5,3,2,84,0.8297
2002,5,3,3,134,0.7611
2002,5,3,4,162,0.9580
2002,5,3,5,244,-1.8882
2002,6,1,1,549,-0.4660
2002,6,1,2,305,-1.6707
2002,6,1,3,126,-3.0067
2002,6,1,4,121,-4.6185
2002,6,1,5,95,-6.9546
2002,6,2,1,86,-9.6007
2002,6,2,2,139,-3.4964
2002,6,2,3,113,-3.3709
2002,6,2,4,116,-1.8119
2002,6,2,5,121,-8.1880
2002,6,3,1,36,-12.6145
2002,6,3,2,84,-7.7361
2002,6,3,3,133,-5.3335
2002,6,3,4,161,-3.2749
2002,6,3,5,243,-8.7121
2002,7,1,1,605,-14.8567
2002,7,1,2,269,-12.8847
2002,7,1,3,196,-14.3316
2002,7,1,4,162,-13.7965
2002,7,1,5,240,-17.6498
2002,7,2,1,78,-21.2035
2002,7,2,2,127,-17.5970
2002,7,2,3,91,-12.0615
2002,7,2,4,120,-16.1323
2002,7,2,5,137,-13.4652
2002,7,3,1,47,-13.4146
2002,7,3,2,88,-13.0070
2002,7,3,3,139,-10.3635
2002,7,3,4,158,-8.6381
2002,7,3,5,240,-5.4465
2002,8,1,1,598,-1.9414
2002,8,1,2,266,-3.8504
2002,8,1,3,197,-0.8533
2002,8,1,4,162,-1.4917
2002,8,1,5,238,0.0187
2002,8,2,1,78,-1.6646
2002,8,2,2,127,1.9463
2002,8,2,3,91,0.1495
2002,8,2,4,120,-1.3101
2002,8,2,5,137,-0.6599
2002,8,3,1,47,9.2738
2002,8,3,2,88,1.7846
2002,8,3,3,139,-0.2497
2002,8,3,4,157,0.8144
2002,8,3,5,239,-0.5319
2002,9,1,1,586,-10.1551
2002,9,1,2,263,-8.4186
2002,9,1,3,196,-7.3234
2002,9,1,4,160,-10.3292
2002,9,1,5,236,-8.5169
2002,9,2,1,78,-9.9508
2002,9,2,2,126,-8.6917
2002,9,2,3,91,-5.8728
2002,9,2,4,120,-8.2001
2002,9,2,5,137,-5.5021
2002,9,3,1,47,-9.5044
2002,9,3,2,88,-9.0346
2002,9,3,3,138,-10.5990
2002,9,3,4,157,-11.7038
2002,9,3,5,239,-9.9416
2002,10,1,1,579,1.3519
2002,10,1,2,262,3.5934
2002,10,1,3,196,3.6402
2002,10,1,4,158,3.7050
2002,10,1,5,235,5.3228
2002,10,2,1,78,3.0537
2002,10,2,2,126,2.5919
2002,10,2,3,91,3.5136
2002,10,2,4,120,5.5971
2002,10,2,5,137,7.1014
2002,10,3,1,47,7.0597
2002,10,3,2,88,6.3326
2002,10,3,3,138,3.2062
2002,10,3,4,157,6.6553
2002,10,3,5,239,10.4101
2002,11,1,1,564,11.5021
2002,11,1,2,255,12.0410
2002,11,1,3,195,13.4123
2002,11,1,4,158,9.1578
2002,11,1,5,232,12.5824
2002,11,2,1,78,10.8013
2002,11,2,2,126,9.6670
2002,11,2,3,91,6.3793
2002,11,2,4,120,8.0075
2002,11,2,5,137,9.6483
2002,11,3,1,47,12.7636
2002,11,3,2,88,7.7783
2002,11,3,3,138,9.2138
2002,11,3,4,157,6.1991
2002,11,3,5,239,5.2965
2002,12,1,1,555,-5.1372
2002,12,1,2,255,-4.3320
2002,12,1,3,195,-4.8255
2002,12,1,4,157,-4.9547
2002,12,1,5,232,-6.1987
2002,12,2,1,78,-7.6040
2002,12,2,2,126,-4.4500
2002,12,2,3,91,-3.4725
2002,12,2,4,119,-5.4008
2002,12,2,5,137,-8.7267
2002,12,3,1,47,-8.1045
2002,12,3,2,88,-5.8270
2002,12,3,3,138,-3.8494
2002,12,3,4,156,-4.3542
2002,12,3,5,239,-6.9208
2003,1,1,1,546,0.1090
2003,1,1,2,254,-2.9471
2003,1,1,3,192,-3.6303
2003,1,1,4,156,-1.5413
2003,1,1,5,229,-1.1376
2003,1,2,1,77,-1.8469
2003,1,2,2,126,-4.3068
2003,1,2,3,91,-4.3452
2003,1,2,4,119,-4.4911
2003,1,2,5,137,-3.3305
2003,1,3,1,47,-1.8847
2003,1,3,2,87,-3.5438
2003,1,3,3,138,-4.1919
2003,1,3,4,156,-3.9058
2003,1,3,5,239,-2.5427
2003,2,1,1,535,-3.8688
2003,2,1,2,251,-3.1054
2003,2,1,3,189,-2.6524
2003,2,1,4,155,-3.7403
2003,2,1,5,228,-5.6325
2003,2,2,1,77,-8.2375
2003,2,2,2,125,-3.7354
2003,2,2,3,91,-3.1078
2003,2,2,4,119,-0.9142
2003,2,2,5,135,-2.8926
2003,2,3,1,47,-2.9606
2003,2,3,2,87,-3.0326
2003,2,3,3,138,-2.3197
2003,2,3,4,155,-3.0507
2003,2,3,5,239,-0.0370
2003,3,1,1,530,-0.8943
2003,3,1,2,244,0.9868
2003,3,1,3,186,2.6442
2003,3,1,4,152,-0.4302
2003,3,1,5,226,1.5778
2003,3,2,1,77,-1.1500
2003,3,2,2,125,0.4082
2003,3,2,3,90,1.4952
2003,3,2,4,119,0.6634
2003,3,2,5,134,3.0566
2003,3,3,1,47,-2.6764
2003,3,3,2,85,-0.1146
2003,3,3,3,138,-0.0698
2003,3,3,4,155,-0.9199
2003,3,3,5,239,2.9059
2003,4,1,1,519,10.7887
2003,4,1,2,241,8.6972
2003,4,1,3,185,9.6262
2003,4,1,4,151,10.7795
2003,4,1,5,223,11.8075
2003,4,2,1,76,12.2909
2003,4,2,2,125,8.5319
2003,4,2,3,90,7.8610
2003,4,2,4,119,9.8206
2003,4,2,5,134,10.9934
2003,4,3,1,47,9.9722
2003,4,3,2,84,7.5200
2003,4,3,3,138,6.1966
2003,4,3,4,155,7.8252
2003,4,3,5,239,6.8173
2003,5,1,1,510,11.7532
2003,5,1,2,239,16.0760
2003,5,1,3,182,11.1122
2003,5,1,4,150,13.9480
2003,5,1,5,221,15.6696
2003,5,2,1,75,13.0521
2003,5,2,2,125,10.4380
2003,5,2,3,90,7.6022
2003,5,2,4,118,9.8883
2003,5,2,5,134,10.5168
2003,5,3,1,47,9.9404
2003,5,3,2,84,8.0760
2003,5,3,3,137,10.0947
2003,5,3,4,154,8.7222
2003,5,3,5,238,3.0619
2003,6,1,1,504,7.3661
2003,6,1,2,238,4.1367
2003,6,1,3,181,3.7858
2003,6,1,4,148,3.4807
2003,6,1,5,221,6.6405
2003,6,2,1,75,6.9713
2003,6,2,2,124,0.7114
2003,6,2,3,90,1.7650
