year,month,rank_ME,rank_BMq_12,nstocks,ret_vw
1989,6,3,5,133,1.6523
1989,7,1,1,1134,4.3252
1989,7,1,2,1107,4.8734
1989,7,1,3,1184,3.8595
1989,7,1,4,1227,3.0444
1989,7,1,5,1193,1.9623
1989,7,2,1,378,4.8761
1989,7,2,2,387,4.6522
1989,7,2,3,295,4.4189
1989,7,2,4,233,3.0669
1989,7,2,5,143,3.4756
1989,7,3,1,261,10.7784
1989,7,3,2,235,8.6403
1989,7,3,3,231,7.1751
1989,7,3,4,197,6.6707
1989,7,3,5,125,5.6108
1989,8,1,1,1168,3.0284
1989,8,1,2,1120,0.8648
1989,8,1,3,1204,0.8617
1989,8,1,4,1242,1.8596
1989,8,1,5,1221,1.2299
1989,8,2,1,383,2.7734
1989,8,2,2,397,3.1424
1989,8,2,3,303,4.1818
1989,8,2,4,240,3.6722
1989,8,2,5,146,1.2575
1989,8,3,1,257,0.7974
1989,8,3,2,241,1.8958
1989,8,3,3,227,4.0349
1989,8,3,4,194,2.1668
1989,8,3,5,123,3.4094
1989,9,1,1,1146,1.2815
1989,9,1,2,1100,0.1677
1989,9,1,3,1206,-0.1261
1989,9,1,4,1240,-0.4568
1989,9,1,5,1236,-0.3659
1989,9,2,1,384,2.6278
1989,9,2,2,393,0.6041
1989,9,2,3,301,-0.6229
1989,9,2,4,236,-0.0899
1989,9,2,5,146,-1.3205
1989,9,3,1,254,1.1192
1989,9,3,2,240,-1.8031
1989,9,3,3,223,-1.8932
1989,9,3,4,193,-0.1003
1989,9,3,5,123,-0.9773
1989,10,1,1,1141,-5.8778
1989,10,1,2,1079,-5.3313
1989,10,1,3,1186,-5.3199
1989,10,1,4,1236,-5.4547
1989,10,1,5,1227,-6.2818
1989,10,2,1,383,-4.0901
1989,10,2,2,390,-6.6443
1989,10,2,3,300,-6.6671
1989,10,2,4,234,-6.3883
1989,10,2,5,146,-5.0016
1989,10,3,1,264,-0.8725
1989,10,3,2,236,-2.9516
1989,10,3,3,219,-4.1127
1989,10,3,4,190,-2.4527
1989,10,3,5,121,-1.2749
1989,11,1,1,1174,-1.1015
1989,11,1,2,1095,0.4081
1989,11,1,3,1181,0.5743
1989,11,1,4,1223,-0.0661
1989,11,1,5,1239,-2.0440
1989,11,2,1,380,1.2161
1989,11,2,2,392,1.8005
1989,11,2,3,312,1.4386
1989,11,2,4,243,1.0178
1989,11,2,5,155,1.6678
1989,11,3,1,276,1.8880
1989,11,3,2,243,3.8021
1989,11,3,3,217,1.8157
1989,11,3,4,196,2.0890
1989,11,3,5,123,0.7785
1989,12,1,1,1152,-0.7184
1989,12,1,2,1096,0.0306
1989,12,1,3,1180,-0.2278
1989,12,1,4,1198,-0.3662
1989,12,1,5,1264,-1.2965
1989,12,2,1,380,0.9398
1989,12,2,2,389,0.9777
1989,12,2,3,314,1.0669
1989,12,2,4,247,1.1215
1989,12,2,5,158,1.0675
1989,12,3,1,277,1.3062
1989,12,3,2,244,2.5895
1989,12,3,3,217,4.0659
1989,12,3,4,200,4.8924
1989,12,3,5,124,2.3232
1990,1,1,1,1118,-8.5112
1990,1,1,2,1094,-8.7422
1990,1,1,3,1155,-7.1311
1990,1,1,4,1207,-6.1541
1990,1,1,5,1262,-6.1412
1990,1,2,1,380,-9.4893
1990,1,2,2,385,-9.8521
1990,1,2,3,310,-7.8118
1990,1,2,4,244,-6.5000
1990,1,2,5,155,-7.2776
1990,1,3,1,276,-8.1337
1990,1,3,2,244,-6.1746
1990,1,3,3,226,-5.5596
1990,1,3,4,204,-5.8424
1990,1,3,5,123,-5.3101
1990,2,1,1,1151,2.1465
1990,2,1,2,1088,2.6119
1990,2,1,3,1154,2.2457
1990,2,1,4,1234,2.4434
1990,2,1,5,1255,1.8968
1990,2,2,1,387,3.4705
1990,2,2,2,382,4.3779
1990,2,2,3,315,2.6183
1990,2,2,4,251,2.3924
1990,2,2,5,161,2.8304
1990,2,3,1,282,0.5158
1990,2,3,2,252,0.8297
1990,2,3,3,231,2.6450
1990,2,3,4,208,1.7335
1990,2,3,5,124,2.5041
1990,3,1,1,1129,5.4015
1990,3,1,2,1066,2.5665
1990,3,1,3,1138,3.4713
1990,3,1,4,1225,3.3292
1990,3,1,5,1247,3.3110
1990,3,2,1,387,5.2680
1990,3,2,2,382,4.5347
1990,3,2,3,312,5.2151
1990,3,2,4,252,4.7987
1990,3,2,5,158,2.4324
1990,3,3,1,280,4.3881
1990,3,3,2,250,4.0426
1990,3,3,3,229,2.0988
1990,3,3,4,206,0.6853
1990,3,3,5,123,1.0233
1990,4,1,1,1103,-1.4284
1990,4,1,2,1046,-2.0255
1990,4,1,3,1132,-2.9084
1990,4,1,4,1219,-2.7860
1990,4,1,5,1259,-3.7713
1990,4,2,1,384,-2.7861
1990,4,2,2,384,-2.7453
1990,4,2,3,307,-3.7259
1990,4,2,4,245,-2.8590
1990,4,2,5,152,-6.1747
1990,4,3,1,283,-0.1243
1990,4,3,2,251,-2.6812
1990,4,3,3,220,-2.9382
1990,4,3,4,199,-4.1491
1990,4,3,5,123,-5.2002
1990,5,1,1,1128,8.5612
1990,5,1,2,1074,7.4100
1990,5,1,3,1146,6.5708
1990,5,1,4,1216,4.3136
1990,5,1,5,1262,4.2153
1990,5,2,1,415,10.4432
1990,5,2,2,391,8.7573
1990,5,2,3,314,7.4117
1990,5,2,4,244,6.3015
1990,5,2,5,154,4.9998
1990,5,3,1,288,11.4979
1990,5,3,2,256,9.8112
1990,5,3,3,219,7.8507
1990,5,3,4,201,6.4870
1990,5,3,5,128,6.3537
1990,6,1,1,1109,2.3406
1990,6,1,2,1062,2.0463
1990,6,1,3,1135,0.8092
1990,6,1,4,1203,1.4794
1990,6,1,5,1260,0.4765
1990,6,2,1,417,0.2927
1990,6,2,2,396,-0.3082
1990,6,2,3,314,0.6029
1990,6,2,4,240,0.0137
1990,6,2,5,148,1.0971
1990,6,3,1,296,2.1846
1990,6,3,2,252,-1.0338
1990,6,3,3,215,-3.1017
1990,6,3,4,200,-1.7284
1990,6,3,5,124,-0.9272
1990,7,1,1,1061,-5.6694
1990,7,1,2,1019,-3.9473
1990,7,1,3,1084,-3.4104
1990,7,1,4,1165,-3.7679
1990,7,1,5,1232,-4.5998
1990,7,2,1,416,-4.1990
1990,7,2,2,386,-3.4890
1990,7,2,3,312,-2.9809
1990,7,2,4,237,-3.2185
1990,7,2,5,147,-2.8060
1990,7,3,1,300,-1.5488
1990,7,3,2,245,-0.0576
1990,7,3,3,209,0.7163
1990,7,3,4,192,0.8879
1990,7,3,5,122,-0.8608
1990,8,1,1,1076,-16.2406
1990,8,1,2,1023,-14.3802
1990,8,1,3,1076,-13.1420
1990,8,1,4,1165,-11.9776
1990,8,1,5,1235,-12.1507
1990,8,2,1,424,-14.3353
1990,8,2,2,387,-14.9583
1990,8,2,3,318,-12.9789
1990,8,2,4,247,-10.5570
1990,8,2,5,146,-10.8635
1990,8,3,1,309,-9.0367
1990,8,3,2,248,-9.3552
1990,8,3,3,218,-7.4301
1990,8,3,4,195,-8.1696
1990,8,3,5,122,-9.9305
1990,9,1,1,1075,-10.8636
1990,9,1,2,1032,-8.0204
1990,9,1,3,1093,-8.5056
1990,9,1,4,1166,-6.8994
1990,9,1,5,1255,-8.7207
1990,9,2,1,416,-9.6522
1990,9,2,2,395,-9.2186
1990,9,2,3,328,-7.8298
1990,9,2,4,246,-6.6721
1990,9,2,5,147,-7.3695
1990,9,3,1,313,-5.4034
1990,9,3,2,251,-5.1514
1990,9,3,3,223,-1.1072
1990,9,3,4,197,-3.4159
1990,9,3,5,124,-5.8223
1990,10,1,1,1057,-6.0465
1990,10,1,2,1032,-7.0562
1990,10,1,3,1095,-6.1560
1990,10,1,4,1175,-5.7926
1990,10,1,5,1259,-6.9548
1990,10,2,1,418,-5.2039
1990,10,2,2,403,-5.4104
1990,10,2,3,355,-6.4031
1990,10,2,4,257,-4.9006
1990,10,2,5,153,-5.0906
1990,10,3,1,315,1.1335
1990,10,3,2,257,-1.9454
1990,10,3,3,231,-0.6869
1990,10,3,4,200,1.1935
1990,10,3,5,113,2.2458
1990,11,1,1,1072,5.1657
1990,11,1,2,1042,5.2562
1990,11,1,3,1121,4.2569
1990,11,1,4,1193,3.9357
1990,11,1,5,1294,2.1185
1990,11,2,1,442,10.3621
1990,11,2,2,412,8.3719
1990,11,2,3,373,7.9477
1990,11,2,4,278,7.0015
1990,11,2,5,174,6.5785
1990,11,3,1,325,6.7642
1990,11,3,2,267,6.1193
1990,11,3,3,249,5.7218
1990,11,3,4,211,4.8755
1990,11,3,5,114,3.7854
1990,12,1,1,1073,1.3670
1990,12,1,2,1046,2.1566
1990,12,1,3,1113,0.7837
1990,12,1,4,1219,2.1150
1990,12,1,5,1322,-0.7444
1990,12,2,1,438,6.5253
1990,12,2,2,420,5.0740
1990,12,2,3,379,3.7056
1990,12,2,4,281,4.1930
1990,12,2,5,176,5.4305
1990,12,3,1,329,3.4054
1990,12,3,2,262,2.9444
1990,12,3,3,248,1.2405
1990,12,3,4,213,2.8418
1990,12,3,5,112,1.5389
1991,1,1,1,1057,8.7332
1991,1,1,2,1041,7.1496
1991,1,1,3,1117,9.0683
1991,1,1,4,1218,10.5668
1991,1,1,5,1326,11.2003
1991,1,2,1,442,10.4992
1991,1,2,2,412,7.9308
1991,1,2,3,385,8.3050
1991,1,2,4,279,7.5934
1991,1,2,5,176,8.5844
1991,1,3,1,323,5.9375
1991,1,3,2,259,3.8128
1991,1,3,3,243,2.7534
1991,1,3,4,209,4.4802
1991,1,3,5,112,5.3682
1991,2,1,1,1077,14.2285
1991,2,1,2,1047,12.6758
1991,2,1,3,1147,12.5019
1991,2,1,4,1219,11.1058
1991,2,1,5,1352,12.7427
1991,2,2,1,449,10.9748
1991,2,2,2,423,9.7905
1991,2,2,3,390,8.5839
1991,2,2,4,285,8.3477
1991,2,2,5,180,11.3783
1991,2,3,1,328,8.2200
1991,2,3,2,264,6.5758
1991,2,3,3,245,5.4524
1991,2,3,4,212,4.8944
1991,2,3,5,112,8.2264
1991,3,1,1,1068,10.5732
1991,3,1,2,1038,8.8667
1991,3,1,3,1148,7.6526
1991,3,1,4,1215,6.9943
1991,3,1,5,1361,7.6351
1991,3,2,1,452,7.0416
1991,3,2,2,418,5.2956
1991,3,2,3,391,4.8952
1991,3,2,4,287,5.1806
1991,3,2,5,179,5.5271
1991,3,3,1,333,4.0761
1991,3,3,2,264,1.5190
1991,3,3,3,242,0.5545
1991,3,3,4,213,1.5984
1991,3,3,5,112,0.6076
1991,4,1,1,1055,1.2634
1991,4,1,2,1037,0.3753
1991,4,1,3,1137,0.7967
1991,4,1,4,1180,0.7920
1991,4,1,5,1337,-0.5738
1991,4,2,1,462,-1.9713
1991,4,2,2,412,0.7315
1991,4,2,3,392,1.0520
1991,4,2,4,286,-0.1112
1991,4,2,5,180,0.3103
1991,4,3,1,334,-0.4728
1991,4,3,2,266,0.2555
1991,4,3,3,242,0.8062
1991,4,3,4,207,1.5931
1991,4,3,5,114,-0.4708
1991,5,1,1,1070,3.4257
1991,5,1,2,1037,3.3743
1991,5,1,3,1142,3.8456
1991,5,1,4,1169,4.2292
1991,5,1,5,1326,2.8006
1991,5,2,1,450,4.3527
1991,5,2,2,415,4.0078
1991,5,2,3,392,4.3082
1991,5,2,4,295,4.4486
1991,5,2,5,182,3.6743
1991,5,3,1,338,4.5970
1991,5,3,2,269,3.0000
1991,5,3,3,250,3.1781
1991,5,3,4,212,4.1948
1991,5,3,5,112,8.2549
1991,6,1,1,1062,-6.0012
1991,6,1,2,1033,-4.9939
1991,6,1,3,1143,-4.2374
1991,6,1,4,1175,-4.0575
1991,6,1,5,1320,-3.6217
1991,6,2,1,444,-6.7437
1991,6,2,2,418,-5.2046
1991,6,2,3,400,-3.4126
1991,6,2,4,294,-3.2830
1991,6,2,5,181,-4.3998
1991,6,3,1,342,-5.0568
1991,6,3,2,271,-3.9403
1991,6,3,3,252,-3.7024
1991,6,3,4,208,-3.8644
1991,6,3,5,115,-4.2200
1991,7,1,1,1011,3.7308
1991,7,1,2,989,4.5083
1991,7,1,3,1109,3.5856
1991,7,1,4,1117,2.8383
1991,7,1,5,1282,1.5808
1991,7,2,1,436,6.6828
1991,7,2,2,411,3.9567
1991,7,2,3,396,3.0038
1991,7,2,4,293,2.9801
1991,7,2,5,181,2.1099
1991,7,3,1,335,6.2131
1991,7,3,2,272,3.0257
1991,7,3,3,252,3.9618
1991,7,3,4,205,4.6331
1991,7,3,5,116,1.9019
1991,8,1,1,1026,5.0904
1991,8,1,2,984,3.1856
1991,8,1,3,1095,3.8013
1991,8,1,4,1100,2.5306
1991,8,1,5,1281,2.3207
1991,8,2,1,445,5.0515
1991,8,2,2,416,3.6991
1991,8,2,3,391,2.4043
1991,8,2,4,297,1.9132
1991,8,2,5,181,2.6744
1991,8,3,1,341,4.0450
1991,8,3,2,272,1.0791
1991,8,3,3,253,1.0288
1991,8,3,4,207,1.9549
1991,8,3,5,116,0.4513
1991,9,1,1,1021,4.8945
1991,9,1,2,974,2.9521
1991,9,1,3,1083,1.1436
1991,9,1,4,1103,0.3837
1991,9,1,5,1283,-1.2636
1991,9,2,1,456,0.1948
1991,9,2,2,419,0.2501
1991,9,2,3,383,0.3520
1991,9,2,4,295,1.4867
1991,9,2,5,178,-1.0312
1991,9,3,1,339,-2.0006
1991,9,3,2,270,-2.0129
1991,9,3,3,255,-0.9841
1991,9,3,4,201,0.1697
1991,9,3,5,114,-0.3229
1991,10,1,1,1018,5.9037
1991,10,1,2,949,5.7931
1991,10,1,3,1045,4.1471
1991,10,1,4,1080,2.3368
1991,10,1,5,1280,1.1700
1991,10,2,1,460,2.9064
1991,10,2,2,415,1.2501
1991,10,2,3,380,1.3721
1991,10,2,4,293,2.0477
1991,10,2,5,176,0.9792
1991,10,3,1,335,1.8056
1991,10,3,2,271,0.5222
1991,10,3,3,256,2.0304
1991,10,3,4,202,2.7673
1991,10,3,5,111,0.9140
1991,11,1,1,1049,-3.4756
1991,11,1,2,968,-3.7053
1991,11,1,3,1031,-3.5035
1991,11,1,4,1065,-2.7821
1991,11,1,5,1310,-3.2102
1991,11,2,1,501,-4.5909
1991,11,2,2,416,-6.4502
1991,11,2,3,392,-4.0142
1991,11,2,4,295,-4.7835
1991,11,2,5,173,-6.3750
1991,11,3,1,344,-1.0055
1991,11,3,2,276,-5.5053
1991,11,3,3,254,-5.8120
1991,11,3,4,207,-2.9725
1991,11,3,5,113,-4.6221
1991,12,1,1,1045,7.2716
1991,12,1,2,973,5.7816
1991,12,1,3,1024,3.1797
1991,12,1,4,1047,3.7772
1991,12,1,5,1307,2.4081
1991,12,2,1,506,12.4640
1991,12,2,2,417,8.8536
1991,12,2,3,387,7.6195
1991,12,2,4,291,6.5365
1991,12,2,5,171,5.4976
1991,12,3,1,353,15.4869
1991,12,3,2,278,10.2149
1991,12,3,3,248,6.3255
1991,12,3,4,206,7.2418
1991,12,3,5,120,6.2821
1992,1,1,1,1032,13.8313
1992,1,1,2,979,13.0193
1992,1,1,3,1011,11.4806
1992,1,1,4,1006,10.2787
1992,1,1,5,1288,14.8841
1992,1,2,1,521,5.9796
1992,1,2,2,422,6.4815
1992,1,2,3,372,7.1814
1992,1,2,4,290,6.5917
1992,1,2,5,171,6.8986
1992,1,3,1,350,-3.1488
1992,1,3,2,266,0.4362
1992,1,3,3,241,-1.5522
1992,1,3,4,209,-1.0394
1992,1,3,5,116,2.6253
1992,2,1,1,1096,0.2076
1992,2,1,2,979,4.8457
1992,2,1,3,1012,4.1005
1992,2,1,4,1030,5.3213
1992,2,1,5,1266,7.7435
1992,2,2,1,549,0.4735
1992,2,2,2,441,2.7611
1992,2,2,3,381,3.0252
1992,2,2,4,288,2.5899
1992,2,2,5,169,4.8528
1992,2,3,1,356,0.1608
1992,2,3,2,278,1.7691
1992,2,3,3,245,-0.2751
1992,2,3,4,213,2.1018
1992,2,3,5,122,6.4920
1992,3,1,1,1104,-6.2630
1992,3,1,2,977,-3.8233
1992,3,1,3,1007,-2.5040
1992,3,1,4,1013,-1.0582
1992,3,1,5,1243,0.4119
1992,3,2,1,556,-7.6006
1992,3,2,2,439,-3.5086
1992,3,2,3,385,-2.4177
1992,3,2,4,285,-2.2439
1992,3,2,5,167,-0.6473
1992,3,3,1,350,-3.4271
1992,3,3,2,280,-1.2989
1992,3,3,3,246,-1.7975
1992,3,3,4,224,-1.1334
1992,3,3,5,128,-0.4717
1992,4,1,1,1106,-9.7804
1992,4,1,2,957,-4.5884
1992,4,1,3,1005,-4.5643
1992,4,1,4,1008,-4.1315
