year,month,rank_ME,rank_SP,nstocks,ret_vw
1999,6,3,5,89,2.7178
1999,7,1,1,653,2.5857
1999,7,1,2,353,1.9370
1999,7,1,3,379,1.5301
1999,7,1,4,583,0.9359
1999,7,1,5,887,1.6300
1999,7,2,1,313,-0.7490
1999,7,2,2,198,-0.1531
1999,7,2,3,175,-2.1719
1999,7,2,4,175,-2.2610
1999,7,2,5,153,-3.3797
1999,7,3,1,431,-2.7807
1999,7,3,2,212,-1.6574
1999,7,3,3,179,-1.8200
1999,7,3,4,132,-3.4950
1999,7,3,5,57,-4.8231
1999,8,1,1,647,-1.3338
1999,8,1,2,346,-2.0117
1999,8,1,3,377,-1.7602
1999,8,1,4,573,-2.6306
1999,8,1,5,875,-3.8782
1999,8,2,1,311,-1.9491
1999,8,2,2,193,-2.6096
1999,8,2,3,174,-3.0372
1999,8,2,4,173,-2.3875
1999,8,2,5,152,-5.7791
1999,8,3,1,427,1.0173
1999,8,3,2,210,-1.3797
1999,8,3,3,178,-2.3452
1999,8,3,4,132,-2.4576
1999,8,3,5,55,-1.9479
1999,9,1,1,639,0.8328
1999,9,1,2,340,1.0759
1999,9,1,3,374,-0.3007
1999,9,1,4,563,-2.8738
1999,9,1,5,862,-5.1125
1999,9,2,1,310,1.6904
1999,9,2,2,189,2.0554
1999,9,2,3,170,-1.9483
1999,9,2,4,171,0.2031
1999,9,2,5,151,-3.6103
1999,9,3,1,424,-1.2477
1999,9,3,2,207,-2.6000
1999,9,3,3,176,-5.4061
1999,9,3,4,131,-5.1645
1999,9,3,5,55,-4.8013
1999,10,1,1,632,-1.2308
1999,10,1,2,335,-0.5323
1999,10,1,3,370,-0.5417
1999,10,1,4,555,-1.6714
1999,10,1,5,839,-4.0032
1999,10,2,1,308,2.7348
1999,10,2,2,187,-0.1714
1999,10,2,3,170,-2.6675
1999,10,2,4,170,-3.9608
1999,10,2,5,151,-6.6250
1999,10,3,1,422,6.4365
1999,10,3,2,207,2.8963
1999,10,3,3,176,1.9905
1999,10,3,4,128,0.9337
1999,10,3,5,54,-1.3206
1999,11,1,1,623,19.8744
1999,11,1,2,329,17.4134
1999,11,1,3,367,13.9288
1999,11,1,4,550,8.6994
1999,11,1,5,830,4.6632
1999,11,2,1,306,15.1884
1999,11,2,2,186,8.1023
1999,11,2,3,169,5.6499
1999,11,2,4,169,5.3739
1999,11,2,5,148,0.3736
1999,11,3,1,417,5.0890
1999,11,3,2,206,2.4451
1999,11,3,3,175,3.3255
1999,11,3,4,126,-1.2088
1999,11,3,5,54,1.8403
1999,12,1,1,608,28.9129
1999,12,1,2,324,17.4215
1999,12,1,3,364,13.6999
1999,12,1,4,546,7.4703
1999,12,1,5,820,6.2118
1999,12,2,1,298,18.1581
1999,12,2,2,181,13.0071
1999,12,2,3,168,7.1985
1999,12,2,4,164,8.0307
1999,12,2,5,147,2.4895
1999,12,3,1,410,9.0532
1999,12,3,2,205,7.4827
1999,12,3,3,174,8.9468
1999,12,3,4,126,4.2484
1999,12,3,5,53,3.8449
2000,1,1,1,603,14.1405
2000,1,1,2,319,9.3450
2000,1,1,3,360,4.2172
2000,1,1,4,538,4.8449
2000,1,1,5,805,2.0991
2000,1,2,1,296,1.4851
2000,1,2,2,178,-0.1704
2000,1,2,3,166,-5.0017
2000,1,2,4,162,-1.8280
2000,1,2,5,143,-4.7961
2000,1,3,1,408,-3.9662
2000,1,3,2,202,-6.3849
2000,1,3,3,174,-9.9721
2000,1,3,4,126,-1.9807
2000,1,3,5,52,-5.4034
2000,2,1,1,599,53.4665
2000,2,1,2,314,28.1678
2000,2,1,3,355,27.1192
2000,2,1,4,534,11.0517
2000,2,1,5,795,9.5885
2000,2,2,1,293,36.7407
2000,2,2,2,176,11.3732
2000,2,2,3,166,5.0504
2000,2,2,4,160,11.0191
2000,2,2,5,143,-1.8490
2000,2,3,1,403,3.8137
2000,2,3,2,201,-2.1315
2000,2,3,3,174,-3.0017
2000,2,3,4,126,-6.1611
2000,2,3,5,52,-5.4573
2000,3,1,1,590,-22.4213
2000,3,1,2,309,-6.6103
2000,3,1,3,351,1.1193
2000,3,1,4,527,0.3380
2000,3,1,5,784,-4.1807
2000,3,2,1,290,-17.0145
2000,3,2,2,172,-2.1122
2000,3,2,3,163,3.2694
2000,3,2,4,159,1.7219
2000,3,2,5,143,9.1881
2000,3,3,1,402,6.9395
2000,3,3,2,200,6.8281
2000,3,3,3,172,10.2504
2000,3,3,4,125,11.9121
2000,3,3,5,52,13.0073
2000,4,1,1,586,-23.3049
2000,4,1,2,305,-17.0852
2000,4,1,3,347,-13.1867
2000,4,1,4,521,-11.1047
2000,4,1,5,773,-7.3412
2000,4,2,1,286,-15.5066
2000,4,2,2,172,-4.3219
2000,4,2,3,162,-3.1288
2000,4,2,4,157,-2.3642
2000,4,2,5,141,1.4363
2000,4,3,1,398,-4.9214
2000,4,3,2,199,-0.5191
2000,4,3,3,171,-3.3467
2000,4,3,4,125,3.1087
2000,4,3,5,52,2.4741
2000,5,1,1,584,-13.7512
2000,5,1,2,302,-10.3948
2000,5,1,3,343,-9.9484
2000,5,1,4,516,-7.7026
2000,5,1,5,764,-7.9370
2000,5,2,1,283,-10.2011
2000,5,2,2,170,-4.1379
2000,5,2,3,158,-5.1003
2000,5,2,4,157,-4.7375
2000,5,2,5,138,-3.7145
2000,5,3,1,395,-5.0892
2000,5,3,2,199,0.5122
2000,5,3,3,170,-5.0715
2000,5,3,4,123,-2.2517
2000,5,3,5,52,-9.7787
2000,6,1,1,576,36.6441
2000,6,1,2,298,20.2418
2000,6,1,3,340,26.2011
2000,6,1,4,512,12.4023
2000,6,1,5,754,8.1984
2000,6,2,1,280,19.2427
2000,6,2,2,167,7.4201
2000,6,2,3,157,5.4467
2000,6,2,4,156,7.0544
2000,6,2,5,135,1.3236
2000,6,3,1,394,7.4715
2000,6,3,2,199,-2.8668
2000,6,3,3,170,-3.6675
2000,6,3,4,121,-6.0917
2000,6,3,5,52,-7.8290
2000,7,1,1,623,-6.6143
2000,7,1,2,282,-2.6782
2000,7,1,3,330,-1.2653
2000,7,1,4,487,2.5053
2000,7,1,5,769,1.2803
2000,7,2,1,463,-9.0977
2000,7,2,2,149,1.3465
2000,7,2,3,173,0.7650
2000,7,2,4,161,1.7063
2000,7,2,5,106,4.2622
2000,7,3,1,642,-4.8146
2000,7,3,2,220,0.3253
2000,7,3,3,149,1.4641
2000,7,3,4,89,5.1955
2000,7,3,5,55,0.4992
2000,8,1,1,620,8.5677
2000,8,1,2,280,8.7812
2000,8,1,3,329,6.4505
2000,8,1,4,483,5.9426
2000,8,1,5,757,5.1341
2000,8,2,1,462,9.2483
2000,8,2,2,148,6.0803
2000,8,2,3,172,5.9341
2000,8,2,4,160,4.7529
2000,8,2,5,104,5.4182
2000,8,3,1,633,7.1862
2000,8,3,2,217,5.7095
2000,8,3,3,147,7.5268
2000,8,3,4,89,2.4030
2000,8,3,5,54,9.1771
2000,9,1,1,616,-7.4098
2000,9,1,2,275,-3.9636
2000,9,1,3,324,-2.9172
2000,9,1,4,479,-2.4988
2000,9,1,5,744,-3.3153
2000,9,2,1,459,-7.8806
2000,9,2,2,145,-2.8226
2000,9,2,3,168,0.7188
2000,9,2,4,159,-2.3426
2000,9,2,5,104,-2.8250
2000,9,3,1,628,-7.9528
2000,9,3,2,213,0.5206
2000,9,3,3,147,1.8511
2000,9,3,4,88,1.2085
2000,9,3,5,54,-3.0040
2000,10,1,1,609,-12.7789
2000,10,1,2,268,-6.4460
2000,10,1,3,316,-8.6906
2000,10,1,4,473,-5.5497
2000,10,1,5,733,-6.4813
2000,10,2,1,456,-9.6463
2000,10,2,2,141,-0.0792
2000,10,2,3,165,-1.4992
2000,10,2,4,159,0.2898
2000,10,2,5,102,-1.5578
2000,10,3,1,619,-3.2520
2000,10,3,2,212,1.9527
2000,10,3,3,145,5.8151
2000,10,3,4,87,4.2652
2000,10,3,5,54,1.5062
2000,11,1,1,605,-20.0638
2000,11,1,2,265,-11.9213
2000,11,1,3,307,-11.4852
2000,11,1,4,465,-4.7670
2000,11,1,5,707,-7.4231
2000,11,2,1,450,-19.3490
2000,11,2,2,141,-3.1546
2000,11,2,3,165,-3.3571
2000,11,2,4,155,-1.8879
2000,11,2,5,101,-2.8096
2000,11,3,1,614,-13.0578
2000,11,3,2,210,-2.3067
2000,11,3,3,144,0.3513
2000,11,3,4,87,-1.1314
2000,11,3,5,54,-4.0469
2000,12,1,1,593,-5.9200
2000,12,1,2,259,-1.2339
2000,12,1,3,302,0.8030
2000,12,1,4,459,0.1157
2000,12,1,5,690,-0.6516
2000,12,2,1,448,4.4317
2000,12,2,2,140,7.3922
2000,12,2,3,163,10.0721
2000,12,2,4,154,10.4267
2000,12,2,5,101,9.8334
2000,12,3,1,612,-2.5948
2000,12,3,2,206,5.0962
2000,12,3,3,142,8.5364
2000,12,3,4,87,5.0731
2000,12,3,5,54,5.8733
2001,1,1,1,579,24.5481
2001,1,1,2,254,18.7210
2001,1,1,3,299,15.0442
2001,1,1,4,457,14.6489
2001,1,1,5,672,17.8934
2001,1,2,1,444,10.9999
2001,1,2,2,138,4.9363
2001,1,2,3,161,1.6229
2001,1,2,4,152,5.2803
2001,1,2,5,100,8.3951
2001,1,3,1,611,5.8476
2001,1,3,2,205,0.5234
2001,1,3,3,141,-2.4641
2001,1,3,4,86,2.2141
2001,1,3,5,53,6.3018
2001,2,1,1,561,-14.3317
2001,2,1,2,247,-9.0154
2001,2,1,3,299,-3.6954
2001,2,1,4,451,-0.6208
2001,2,1,5,658,-1.1829
2001,2,2,1,437,-14.0024
2001,2,2,2,137,-4.0943
2001,2,2,3,161,1.2148
2001,2,2,4,148,0.5066
2001,2,2,5,100,0.7166
2001,2,3,1,609,-13.7748
2001,2,3,2,205,-1.0062
2001,2,3,3,140,1.4022
2001,2,3,4,85,1.0606
2001,2,3,5,53,2.1852
2001,3,1,1,550,-9.6876
2001,3,1,2,246,-2.8180
2001,3,1,3,295,-2.0046
2001,3,1,4,447,-1.6092
2001,3,1,5,650,-3.5842
2001,3,2,1,430,-10.0641
2001,3,2,2,137,-0.3060
2001,3,2,3,161,-2.6734
2001,3,2,4,147,-3.7979
2001,3,2,5,98,0.8273
2001,3,3,1,606,-9.4247
2001,3,3,2,204,-2.7087
2001,3,3,3,138,-2.8107
2001,3,3,4,85,-4.6058
2001,3,3,5,52,-2.5689
2001,4,1,1,546,8.3801
2001,4,1,2,239,7.5310
2001,4,1,3,293,5.1862
2001,4,1,4,438,5.1633
2001,4,1,5,635,7.0575
2001,4,2,1,425,10.9582
2001,4,2,2,136,7.5007
2001,4,2,3,161,4.4918
2001,4,2,4,147,4.8056
2001,4,2,5,97,7.5387
2001,4,3,1,604,10.4327
2001,4,3,2,202,7.6729
2001,4,3,3,137,5.2586
2001,4,3,4,83,6.7264
2001,4,3,5,52,8.4398
2001,5,1,1,532,12.0450
2001,5,1,2,237,9.0494
2001,5,1,3,288,13.2613
2001,5,1,4,427,9.2490
2001,5,1,5,621,12.3462
2001,5,2,1,420,2.5606
2001,5,2,2,135,4.4125
2001,5,2,3,159,2.6272
2001,5,2,4,144,4.5952
2001,5,2,5,97,4.4827
2001,5,3,1,600,-0.4058
2001,5,3,2,202,1.7420
2001,5,3,3,137,0.5297
2001,5,3,4,83,0.7582
2001,5,3,5,50,3.3339
2001,6,1,1,518,2.2873
2001,6,1,2,235,4.1085
2001,6,1,3,285,3.2268
2001,6,1,4,418,2.7346
2001,6,1,5,607,2.2632
2001,6,2,1,415,7.5636
2001,6,2,2,134,2.8175
2001,6,2,3,159,5.5619
2001,6,2,4,142,2.6955
2001,6,2,5,94,4.1422
2001,6,3,1,596,-2.2906
2001,6,3,2,201,-3.9995
2001,6,3,3,137,-4.0012
2001,6,3,4,81,-2.6163
2001,6,3,5,50,2.6562
2001,7,1,1,581,-11.7470
2001,7,1,2,277,-3.3884
2001,7,1,3,336,-3.1540
2001,7,1,4,555,0.2714
2001,7,1,5,734,0.8709
2001,7,2,1,447,-11.4015
2001,7,2,2,179,-3.7601
2001,7,2,3,159,-5.3298
2001,7,2,4,167,-2.7144
2001,7,2,5,96,-0.2199
2001,7,3,1,428,-3.1389
2001,7,3,2,211,-0.2303
2001,7,3,3,152,1.2338
2001,7,3,4,93,3.8447
2001,7,3,5,45,2.0111
2001,8,1,1,570,-8.4931
2001,8,1,2,270,-7.4173
2001,8,1,3,330,-4.1947
2001,8,1,4,548,-0.9163
2001,8,1,5,724,-0.9041
2001,8,2,1,443,-9.8025
2001,8,2,2,179,-2.0581
2001,8,2,3,158,-1.2706
2001,8,2,4,166,1.5586
2001,8,2,5,96,-0.3521
2001,8,3,1,428,-7.7089
2001,8,3,2,210,-4.5953
2001,8,3,3,150,-3.2556
2001,8,3,4,93,-4.6327
2001,8,3,5,45,-4.3453
2001,9,1,1,560,-18.1468
2001,9,1,2,262,-12.7430
2001,9,1,3,318,-16.2964
2001,9,1,4,533,-10.4324
2001,9,1,5,704,-15.1667
2001,9,2,1,441,-18.7290
2001,9,2,2,177,-16.7200
2001,9,2,3,158,-16.5131
2001,9,2,4,165,-14.9592
2001,9,2,5,96,-17.3648
2001,9,3,1,423,-9.1534
2001,9,3,2,206,-7.9824
2001,9,3,3,150,-9.6415
2001,9,3,4,92,-14.5866
2001,9,3,5,44,-16.1065
2001,10,1,1,558,12.6536
2001,10,1,2,259,7.9237
2001,10,1,3,315,7.9350
2001,10,1,4,525,7.7443
2001,10,1,5,692,5.0486
2001,10,2,1,439,13.1160
2001,10,2,2,175,6.5610
2001,10,2,3,157,5.6495
2001,10,2,4,165,5.2184
2001,10,2,5,95,2.4281
2001,10,3,1,421,3.9890
2001,10,3,2,206,3.2463
2001,10,3,3,150,1.8981
2001,10,3,4,92,3.9226
2001,10,3,5,43,-1.0368
2001,11,1,1,555,11.1370
2001,11,1,2,257,5.1779
2001,11,1,3,309,8.5582
2001,11,1,4,520,6.3395
2001,11,1,5,680,5.7826
2001,11,2,1,438,10.2604
2001,11,2,2,172,9.0674
2001,11,2,3,157,9.1411
2001,11,2,4,164,8.7115
2001,11,2,5,95,12.3450
2001,11,3,1,420,8.8907
2001,11,3,2,205,5.8959
2001,11,3,3,148,5.3222
2001,11,3,4,92,9.4147
2001,11,3,5,42,12.0858
2001,12,1,1,546,11.9486
2001,12,1,2,252,4.4344
2001,12,1,3,305,10.1469
2001,12,1,4,509,7.0479
2001,12,1,5,658,6.8670
2001,12,2,1,436,6.5222
2001,12,2,2,172,7.9151
2001,12,2,3,157,5.4296
2001,12,2,4,162,6.1775
2001,12,2,5,95,8.1825
2001,12,3,1,416,-0.1127
2001,12,3,2,204,2.3660
2001,12,3,3,147,3.7017
2001,12,3,4,92,0.8591
2001,12,3,5,42,4.5168
2002,1,1,1,539,-3.8492
2002,1,1,2,250,2.5980
2002,1,1,3,302,1.7614
2002,1,1,4,507,4.8511
2002,1,1,5,644,6.6950
2002,1,2,1,432,-7.3930
2002,1,2,2,170,1.1237
2002,1,2,3,156,0.3394
2002,1,2,4,162,3.7318
2002,1,2,5,95,3.7317
2002,1,3,1,415,-1.8849
2002,1,3,2,203,-1.1497
2002,1,3,3,147,2.1157
2002,1,3,4,90,1.2128
2002,1,3,5,42,0.9556
2002,2,1,1,528,-12.3386
2002,2,1,2,248,-7.9204
2002,2,1,3,297,-3.9627
2002,2,1,4,503,-2.1930
2002,2,1,5,634,-1.1900
2002,2,2,1,432,-10.6761
2002,2,2,2,170,-2.3146
2002,2,2,3,156,-0.0348
2002,2,2,4,162,2.3394
2002,2,2,5,95,2.3388
2002,2,3,1,414,-3.3967
2002,2,3,2,202,-0.9623
2002,2,3,3,143,0.3149
2002,2,3,4,90,1.6739
2002,2,3,5,41,-0.0440
2002,3,1,1,521,7.5770
2002,3,1,2,247,6.7297
2002,3,1,3,291,10.9158
2002,3,1,4,494,9.7831
2002,3,1,5,627,10.2632
2002,3,2,1,430,8.8746
2002,3,2,2,171,9.0811
2002,3,2,3,155,7.8942
2002,3,2,4,162,9.3063
2002,3,2,5,95,10.6651
2002,3,3,1,411,2.8077
2002,3,3,2,202,4.3806
2002,3,3,3,142,4.3789
2002,3,3,4,90,5.2239
2002,3,3,5,41,8.0749
2002,4,1,1,514,-8.1034
2002,4,1,2,243,-2.7229
2002,4,1,3,290,1.8043
2002,4,1,4,489,4.6030
2002,4,1,5,617,9.4189
2002,4,2,1,429,-6.5430
2002,4,2,2,170,0.2297
2002,4,2,3,153,1.1306
2002,4,2,4,162,3.7630
2002,4,2,5,95,6.1588
2002,4,3,1,410,-8.6282
2002,4,3,2,201,-5.9760
2002,4,3,3,141,0.1827
2002,4,3,4,89,-1.0571
2002,4,3,5,41,0.1592
2002,5,1,1,503,-6.2970
2002,5,1,2,238,-3.7317
2002,5,1,3,288,-1.6705
2002,5,1,4,483,0.4271
2002,5,1,5,607,-0.2822
2002,5,2,1,427,-8.6582
2002,5,2,2,169,-4.0258
2002,5,2,3,151,-3.3791
2002,5,2,4,161,-3.1406
2002,5,2,5,94,-5.2866
2002,5,3,1,410,-1.7925
2002,5,3,2,201,-0.1878
2002,5,3,3,141,-0.9253
2002,5,3,4,89,-0.8646
2002,5,3,5,41,-1.3263
2002,6,1,1,497,-9.3342
2002,6,1,2,233,-5.4189
2002,6,1,3,283,-4.3865
2002,6,1,4,474,-2.0078
2002,6,1,5,601,1.0982
2002,6,2,1,426,-10.1849
2002,6,2,2,168,-7.3117
2002,6,2,3,150,-2.2523
2002,6,2,4,161,-1.5361
2002,6,2,5,94,-4.2774
2002,6,3,1,408,-9.4413
2002,6,3,2,200,-5.7851
2002,6,3,3,139,-4.6119
2002,6,3,4,89,-5.4937
2002,6,3,5,41,-11.2561
2002,7,1,1,702,-18.3604
2002,7,1,2,365,-14.8278
2002,7,1,3,261,-16.8174
2002,7,1,4,363,-12.9341
2002,7,1,5,693,-12.7149
2002,7,2,1,321,-15.7199
2002,7,2,2,142,-17.1221
2002,7,2,3,138,-14.5406
2002,7,2,4,126,-15.7229
2002,7,2,5,98,-21.5807
2002,7,3,1,307,-5.3970
2002,7,3,2,194,-9.3853
2002,7,3,3,147,-10.7807
2002,7,3,4,104,-11.1998
2002,7,3,5,53,-15.2579
2002,8,1,1,697,-0.0952
2002,8,1,2,360,-2.3636
2002,8,1,3,259,-1.8206
2002,8,1,4,360,-3.1959
2002,8,1,5,684,-3.8881
2002,8,2,1,321,-0.5720
2002,8,2,2,142,0.6793
2002,8,2,3,138,-0.0982
2002,8,2,4,125,0.7660
2002,8,2,5,98,0.0154
2002,8,3,1,306,-0.2927
2002,8,3,2,194,1.0910
2002,8,3,3,146,0.2995
2002,8,3,4,104,1.3801
2002,8,3,5,53,-1.0817
2002,9,1,1,688,-12.2745
2002,9,1,2,356,-9.5149
2002,9,1,3,254,-6.5502
2002,9,1,4,352,-8.7451
2002,9,1,5,675,-8.8297
2002,9,2,1,318,-9.0469
2002,9,2,2,142,-6.6767
2002,9,2,3,138,-7.1047
2002,9,2,4,124,-6.3961
2002,9,2,5,98,-9.5710
2002,9,3,1,306,-10.5941
2002,9,3,2,194,-9.8716
2002,9,3,3,146,-8.7162
2002,9,3,4,103,-10.3141
2002,9,3,5,53,-15.5376
2002,10,1,1,683,6.9205
2002,10,1,2,353,5.1671
2002,10,1,3,251,3.9652
2002,10,1,4,347,3.4407
2002,10,1,5,670,0.2762
2002,10,2,1,318,9.6687
2002,10,2,2,142,5.0689
2002,10,2,3,138,2.4489
2002,10,2,4,124,-1.2948
2002,10,2,5,98,-1.2285
2002,10,3,1,306,11.7702
2002,10,3,2,194,6.1128
2002,10,3,3,146,5.7730
2002,10,3,4,102,-0.8325
2002,10,3,5,53,-5.4551
2002,11,1,1,675,21.1159
2002,11,1,2,352,14.6161
2002,11,1,3,248,10.1616
2002,11,1,4,341,10.1969
2002,11,1,5,649,8.5791
2002,11,2,1,317,15.4129
2002,11,2,2,142,9.2591
2002,11,2,3,138,7.1010
2002,11,2,4,124,5.3932
2002,11,2,5,97,8.5578
2002,11,3,1,306,7.1223
2002,11,3,2,194,4.7717
2002,11,3,3,146,6.1258
2002,11,3,4,101,4.3291
2002,11,3,5,53,13.7008
2002,12,1,1,669,-11.4338
2002,12,1,2,347,-6.4024
2002,12,1,3,244,-1.7886
2002,12,1,4,337,-2.5816
2002,12,1,5,639,-3.3213
2002,12,2,1,315,-10.7300
2002,12,2,2,141,-6.8891
2002,12,2,3,138,-3.0354
2002,12,2,4,124,-3.5467
2002,12,2,5,97,-6.4464
2002,12,3,1,305,-7.9276
2002,12,3,2,194,-3.2720
2002,12,3,3,146,-2.8436
2002,12,3,4,101,-3.7390
2002,12,3,5,53,-5.5866
2003,1,1,1,657,0.7372
2003,1,1,2,346,-2.3476
2003,1,1,3,240,-3.6801
2003,1,1,4,333,-1.0712
2003,1,1,5,631,-1.3508
2003,1,2,1,315,-2.8560
2003,1,2,2,141,-4.6759
2003,1,2,3,138,-2.2724
2003,1,2,4,124,-3.9642
2003,1,2,5,96,-5.5327
2003,1,3,1,305,-2.2846
2003,1,3,2,194,-4.0032
2003,1,3,3,146,-3.3159
2003,1,3,4,101,-3.4982
2003,1,3,5,52,-4.2718
2003,2,1,1,650,-4.0065
2003,2,1,2,342,-1.9854
2003,2,1,3,235,-3.7898
2003,2,1,4,330,-3.4186
2003,2,1,5,620,-4.7510
2003,2,2,1,313,-2.2130
2003,2,2,2,141,-3.1969
2003,2,2,3,137,-4.2133
2003,2,2,4,124,-3.5317
2003,2,2,5,95,-5.1298
2003,2,3,1,303,-0.2389
2003,2,3,2,194,-1.9873
2003,2,3,3,146,-2.3480
2003,2,3,4,101,-5.8684
2003,2,3,5,52,-4.7468
2003,3,1,1,643,2.3329
2003,3,1,2,337,0.3627
2003,3,1,3,230,3.3035
2003,3,1,4,325,-2.3668
2003,3,1,5,609,0.4045
2003,3,2,1,311,1.2607
2003,3,2,2,141,2.0908
2003,3,2,3,137,1.4944
2003,3,2,4,124,2.4260
2003,3,2,5,95,1.9149
2003,3,3,1,302,1.8841
2003,3,3,2,193,1.3519
2003,3,3,3,146,1.0599
2003,3,3,4,101,-1.0255
2003,3,3,5,52,-0.6906
2003,4,1,1,624,12.1208
2003,4,1,2,329,11.0306
2003,4,1,3,229,9.0376
2003,4,1,4,318,9.6673
2003,4,1,5,600,9.5445
2003,4,2,1,309,12.0884
2003,4,2,2,141,8.8026
2003,4,2,3,135,7.8323
2003,4,2,4,124,8.6483
2003,4,2,5,95,11.1042
2003,4,3,1,302,7.7563
2003,4,3,2,193,5.7745
2003,4,3,3,146,5.5537
2003,4,3,4,101,8.4480
2003,4,3,5,51,12.2864
2003,5,1,1,619,22.2420
2003,5,1,2,325,15.3878
2003,5,1,3,227,15.1439
2003,5,1,4,317,9.3908
2003,5,1,5,584,8.8217
2003,5,2,1,309,15.0976
2003,5,2,2,140,11.2828
2003,5,2,3,135,8.1807
2003,5,2,4,124,7.6923
2003,5,2,5,93,10.1314
2003,5,3,1,299,5.2378
2003,5,3,2,193,5.1435
2003,5,3,3,146,8.1740
2003,5,3,4,101,8.6957
2003,5,3,5,51,6.5349
2003,6,1,1,615,5.5012
2003,6,1,2,320,8.0371
2003,6,1,3,225,5.4464
2003,6,1,4,315,4.6482
2003,6,1,5,574,6.3187
2003,6,2,1,309,0.1926
2003,6,2,2,140,3.6800
2003,6,2,3,135,3.3993
2003,6,2,4,123,1.8551
2003,6,2,5,93,5.2357
2003,6,3,1,299,1.4490
2003,6,3,2,193,1.0512
2003,6,3,3,146,1.5596
2003,6,3,4,101,3.3968
2003,6,3,5,51,4.1611
2003,7,1,1,496,7.4356
2003,7,1,2,281,9.4440
2003,7,1,3,294,7.9459
2003,7,1,4,410,11.9500
2003,7,1,5,616,9.7902
2003,7,2,1,268,6.1578
2003,7,2,2,153,5.7117
2003,7,2,3,132,5.3157
2003,7,2,4,138,7.0664
2003,7,2,5,91,7.9262
2003,7,3,1,320,1.7368
2003,7,3,2,187,0.1159
2003,7,3,3,146,2.2056
2003,7,3,4,92,0.9401
2003,7,3,5,66,3.3213
2003,8,1,1,487,5.7516
2003,8,1,2,277,6.4989
2003,8,1,3,293,6.3384
2003,8,1,4,407,5.1567
2003,8,1,5,606,4.1875
2003,8,2,1,268,6.4149
2003,8,2,2,153,6.0049
2003,8,2,3,130,4.8790
2003,8,2,4,138,5.1556
2003,8,2,5,91,6.9541
2003,8,3,1,320,1.5738
2003,8,3,2,187,4.4277
2003,8,3,3,146,4.3276
2003,8,3,4,92,4.9316
2003,8,3,5,65,7.8840
2003,9,1,1,482,4.3224
2003,9,1,2,275,4.0739
2003,9,1,3,289,2.4741
2003,9,1,4,404,0.6680
2003,9,1,5,597,2.1806
2003,9,2,1,268,-4.4949
2003,9,2,2,152,-2.0729
2003,9,2,3,130,-4.3265
2003,9,2,4,137,-2.4976
2003,9,2,5,89,-3.3753
2003,9,3,1,319,-1.1444
2003,9,3,2,185,-2.1449
2003,9,3,3,145,-2.8309
2003,9,3,4,92,-2.2784
2003,9,3,5,65,-1.2873
2003,10,1,1,480,6.5417
2003,10,1,2,272,10.3724
2003,10,1,3,286,10.8092
2003,10,1,4,403,13.7095
2003,10,1,5,584,11.9295
2003,10,2,1,266,7.8903
2003,10,2,2,152,8.3227
2003,10,2,3,130,8.6157
2003,10,2,4,137,9.9590
2003,10,2,5,89,10.3110
2003,10,3,1,318,4.5639
2003,10,3,2,185,5.8039
2003,10,3,3,144,8.0008
2003,10,3,4,92,8.8349
2003,10,3,5,65,5.9903
2003,11,1,1,474,3.3428
2003,11,1,2,270,4.2695
2003,11,1,3,285,3.6904
2003,11,1,4,399,7.3795
2003,11,1,5,576,6.9214
2003,11,2,1,265,2.6021
2003,11,2,2,150,3.9170
2003,11,2,3,130,2.8976
2003,11,2,4,137,2.8517
2003,11,2,5,89,4.2688
2003,11,3,1,317,0.9276
2003,11,3,2,185,1.4507
2003,11,3,3,144,1.5225
2003,11,3,4,92,3.5253
2003,11,3,5,65,3.3880
2003,12,1,1,471,1.3662
2003,12,1,2,268,0.7777
2003,12,1,3,283,2.0058
2003,12,1,4,396,3.2648
2003,12,1,5,564,5.0789
2003,12,2,1,265,1.5734
2003,12,2,2,148,0.9985
2003,12,2,3,129,3.8754
2003,12,2,4,137,3.3077
2003,12,2,5,89,5.4628
2003,12,3,1,316,4.6849
2003,12,3,2,184,4.1831
2003,12,3,3,144,5.6456
2003,12,3,4,92,3.8920
2003,12,3,5,65,6.8774
2004,1,1,1,468,10.7236
2004,1,1,2,267,7.1632
2004,1,1,3,283,9.1714
2004,1,1,4,389,4.3385
2004,1,1,5,555,6.8420
2004,1,2,1,264,5.5230
2004,1,2,2,148,4.8274
2004,1,2,3,129,2.1222
2004,1,2,4,136,2.3448
2004,1,2,5,87,1.6476
2004,1,3,1,316,1.4620
2004,1,3,2,183,1.3448
2004,1,3,3,144,2.1305
2004,1,3,4,92,0.3453
2004,1,3,5,65,1.4577
2004,2,1,1,466,-2.3304
2004,2,1,2,261,-2.2947
2004,2,1,3,279,1.0775
2004,2,1,4,386,1.9799
2004,2,1,5,548,2.1915
2004,2,2,1,264,-1.6656
2004,2,2,2,148,-0.1663
2004,2,2,3,129,1.1058
2004,2,2,4,136,3.2799
2004,2,2,5,87,2.0783
2004,2,3,1,315,-0.5728
2004,2,3,2,182,2.9272
2004,2,3,3,144,3.8553
2004,2,3,4,92,4.4147
2004,2,3,5,65,1.5206
2004,3,1,1,461,-2.2311
2004,3,1,2,259,-2.1966
2004,3,1,3,277,-1.1990
2004,3,1,4,383,0.3116
2004,3,1,5,543,2.1543
2004,3,2,1,264,0.4270
2004,3,2,2,148,1.8922
2004,3,2,3,128,0.1777
2004,3,2,4,136,2.8032
