year,month,rank_ME,rank_VHP,nstocks,ret_vw
1971,9,3,1,128,0.7515
1971,9,3,2,140,-0.5489
1971,9,3,3,111,-1.4196
1971,9,3,4,92,-1.0452
1971,9,3,5,58,-2.9676
1971,10,1,1,119,-7.6153
1971,10,1,2,71,-7.3621
1971,10,1,3,78,-4.5258
1971,10,1,4,81,-8.4743
1971,10,1,5,200,-4.7613
1971,10,2,1,68,-6.0663
1971,10,2,2,39,-6.1485
1971,10,2,3,63,-5.3072
1971,10,2,4,67,-3.1665
1971,10,2,5,85,-6.0028
1971,10,3,1,128,-3.4047
1971,10,3,2,140,-4.6360
1971,10,3,3,111,-3.9024
1971,10,3,4,92,-2.9399
1971,10,3,5,58,-6.5198
1971,11,1,1,119,-4.4034
1971,11,1,2,71,-5.9374
1971,11,1,3,78,-2.9241
1971,11,1,4,81,-3.3315
1971,11,1,5,200,-4.3018
1971,11,2,1,68,-1.0790
1971,11,2,2,39,-1.1325
1971,11,2,3,63,-2.7605
1971,11,2,4,67,-1.4602
1971,11,2,5,85,-3.6612
1971,11,3,1,128,1.3386
1971,11,3,2,140,-1.1324
1971,11,3,3,111,-1.0505
1971,11,3,4,92,0.3965
1971,11,3,5,58,-1.2449
1971,12,1,1,119,13.2601
1971,12,1,2,71,17.3669
1971,12,1,3,78,12.4489
1971,12,1,4,81,12.8568
1971,12,1,5,200,12.6219
1971,12,2,1,68,14.8000
1971,12,2,2,39,13.4004
1971,12,2,3,63,11.8937
1971,12,2,4,67,7.9480
1971,12,2,5,85,13.1426
1971,12,3,1,128,9.6346
1971,12,3,2,140,9.8187
1971,12,3,3,111,9.0158
1971,12,3,4,92,8.2040
1971,12,3,5,58,10.0032
1972,1,1,1,118,15.5550
1972,1,1,2,71,9.9419
1972,1,1,3,78,14.3235
1972,1,1,4,81,9.4789
1972,1,1,5,200,12.1274
1972,1,2,1,68,10.5334
1972,1,2,2,39,5.8351
1972,1,2,3,63,5.4628
1972,1,2,4,67,4.9679
1972,1,2,5,85,5.6556
1972,1,3,1,128,2.8890
1972,1,3,2,140,0.8633
1972,1,3,3,111,1.0544
1972,1,3,4,92,0.7930
1972,1,3,5,58,6.5112
1972,2,1,1,118,6.8317
1972,2,1,2,70,3.3516
1972,2,1,3,78,4.2384
1972,2,1,4,81,4.3452
1972,2,1,5,200,3.4639
1972,2,2,1,68,2.5052
1972,2,2,2,39,5.9200
1972,2,2,3,63,2.0201
1972,2,2,4,67,2.4593
1972,2,2,5,85,3.0742
1972,2,3,1,128,5.3283
1972,2,3,2,140,3.8989
1972,2,3,3,111,0.9288
1972,2,3,4,92,0.9910
1972,2,3,5,58,1.6917
1972,3,1,1,118,-1.7577
1972,3,1,2,70,-2.9276
1972,3,1,3,78,2.8638
1972,3,1,4,81,-2.5585
1972,3,1,5,200,-0.3216
1972,3,2,1,68,2.5736
1972,3,2,2,39,1.1574
1972,3,2,3,63,0.6256
1972,3,2,4,67,0.2106
1972,3,2,5,85,-0.8644
1972,3,3,1,128,2.3038
1972,3,3,2,140,0.8042
1972,3,3,3,111,0.1508
1972,3,3,4,92,-2.7799
1972,3,3,5,58,-1.8488
1972,4,1,1,118,-0.6091
1972,4,1,2,70,0.9571
1972,4,1,3,78,1.3316
1972,4,1,4,81,0.7482
1972,4,1,5,199,0.2354
1972,4,2,1,68,-0.5747
1972,4,2,2,39,4.7139
1972,4,2,3,63,1.3899
1972,4,2,4,67,0.2545
1972,4,2,5,85,0.0566
1972,4,3,1,128,1.6246
1972,4,3,2,140,0.7216
1972,4,3,3,111,0.2740
1972,4,3,4,92,-0.5953
1972,4,3,5,58,-0.5462
1972,5,1,1,118,-1.8959
1972,5,1,2,70,-0.5976
1972,5,1,3,78,-2.7374
1972,5,1,4,81,-1.2921
1972,5,1,5,199,-2.2894
1972,5,2,1,68,-1.7912
1972,5,2,2,39,1.1623
1972,5,2,3,63,-2.7749
1972,5,2,4,67,-2.7459
1972,5,2,5,85,-1.6107
1972,5,3,1,127,3.9396
1972,5,3,2,140,0.6930
1972,5,3,3,111,0.4230
1972,5,3,4,92,2.6279
1972,5,3,5,58,0.8952
1972,6,1,1,117,-3.8930
1972,6,1,2,70,-2.1492
1972,6,1,3,78,-2.5624
1972,6,1,4,80,-4.4010
1972,6,1,5,199,-3.2700
1972,6,2,1,68,-2.3797
1972,6,2,2,39,-3.4996
1972,6,2,3,63,-1.9018
1972,6,2,4,67,-4.5194
1972,6,2,5,85,-3.3572
1972,6,3,1,127,-0.9333
1972,6,3,2,140,-2.2506
1972,6,3,3,111,-3.4112
1972,6,3,4,92,-1.5155
1972,6,3,5,58,-5.4658
1972,7,1,1,125,-2.9412
1972,7,1,2,77,-4.5608
1972,7,1,3,97,-4.1581
1972,7,1,4,102,-3.3204
1972,7,1,5,199,-3.7432
1972,7,2,1,58,-4.8317
1972,7,2,2,65,-5.7342
1972,7,2,3,71,-3.6141
1972,7,2,4,80,-2.0285
1972,7,2,5,86,-1.1058
1972,7,3,1,144,1.8656
1972,7,3,2,133,-1.6974
1972,7,3,3,114,-1.6404
1972,7,3,4,89,-1.1487
1972,7,3,5,80,-0.7598
1972,8,1,1,125,1.0914
1972,8,1,2,76,-1.8961
1972,8,1,3,97,1.5264
1972,8,1,4,102,-0.6843
1972,8,1,5,199,1.3320
1972,8,2,1,58,1.4352
1972,8,2,2,65,-0.7629
1972,8,2,3,70,2.9354
1972,8,2,4,80,1.3847
1972,8,2,5,86,3.0676
1972,8,3,1,144,0.1700
1972,8,3,2,133,4.6172
1972,8,3,3,114,5.1556
1972,8,3,4,89,6.4567
1972,8,3,5,80,8.0053
1972,9,1,1,126,-5.0364
1972,9,1,2,76,-6.6834
1972,9,1,3,96,-3.5225
1972,9,1,4,102,-3.5650
1972,9,1,5,198,-3.7577
1972,9,2,1,57,-3.2961
1972,9,2,2,65,-2.2026
1972,9,2,3,70,-3.0912
1972,9,2,4,79,-1.7308
1972,9,2,5,86,-2.4351
1972,9,3,1,144,0.0217
1972,9,3,2,132,-2.3571
1972,9,3,3,114,-1.7150
1972,9,3,4,89,-0.6979
1972,9,3,5,80,0.7575
1972,10,1,1,126,-5.6426
1972,10,1,2,76,-1.5853
1972,10,1,3,96,-2.1588
1972,10,1,4,102,-1.5786
1972,10,1,5,198,-0.3456
1972,10,2,1,57,-3.3237
1972,10,2,2,65,-2.8883
1972,10,2,3,70,-0.8448
1972,10,2,4,79,1.9331
1972,10,2,5,86,0.5212
1972,10,3,1,144,0.9315
1972,10,3,2,131,0.3993
1972,10,3,3,114,1.9859
1972,10,3,4,89,1.8282
1972,10,3,5,80,1.3232
1972,11,1,1,126,3.1276
1972,11,1,2,76,3.5142
1972,11,1,3,96,4.9143
1972,11,1,4,102,5.2242
1972,11,1,5,198,6.6033
1972,11,2,1,56,4.3178
1972,11,2,2,65,6.0599
1972,11,2,3,70,6.0947
1972,11,2,4,79,7.8331
1972,11,2,5,86,6.3359
1972,11,3,1,144,1.3241
1972,11,3,2,131,5.6064
1972,11,3,3,114,8.3763
1972,11,3,4,89,8.6175
1972,11,3,5,80,8.1609
1972,12,1,1,126,-2.3965
1972,12,1,2,76,-1.7045
1972,12,1,3,96,-2.0458
1972,12,1,4,102,-0.8284
1972,12,1,5,198,-2.2356
1972,12,2,1,56,0.6896
1972,12,2,2,65,-0.5529
1972,12,2,3,70,-0.1406
1972,12,2,4,79,-2.1139
1972,12,2,5,86,-1.3041
1972,12,3,1,144,3.3453
1972,12,3,2,132,1.6925
1972,12,3,3,114,-0.4531
1972,12,3,4,89,-1.8423
1972,12,3,5,80,0.3524
1973,1,1,1,126,-1.8559
1973,1,1,2,75,-5.5718
1973,1,1,3,96,-6.2481
1973,1,1,4,102,-4.0102
1973,1,1,5,198,-4.1992
1973,1,2,1,55,-7.7001
1973,1,2,2,65,-8.1300
1973,1,2,3,70,-6.7196
1973,1,2,4,79,-6.3894
1973,1,2,5,86,-2.5932
1973,1,3,1,144,-1.2143
1973,1,3,2,132,-4.0722
1973,1,3,3,114,-4.9533
1973,1,3,4,89,-5.0995
1973,1,3,5,80,1.2678
1973,2,1,1,126,-9.4344
1973,2,1,2,75,-9.5641
1973,2,1,3,96,-9.1001
1973,2,1,4,102,-7.2718
1973,2,1,5,197,-7.2557
1973,2,2,1,55,-11.9494
1973,2,2,2,65,-9.1516
1973,2,2,3,70,-8.0765
1973,2,2,4,79,-6.9693
1973,2,2,5,86,-4.4253
1973,2,3,1,144,-2.3260
1973,2,3,2,132,-4.6587
1973,2,3,3,114,-3.5403
1973,2,3,4,89,-3.0142
1973,2,3,5,80,-5.5784
1973,3,1,1,126,-3.2265
1973,3,1,2,74,-3.8448
1973,3,1,3,96,-3.1757
1973,3,1,4,102,-1.1964
1973,3,1,5,196,-2.5551
1973,3,2,1,55,-3.5994
1973,3,2,2,65,-4.2202
1973,3,2,3,70,-1.9659
1973,3,2,4,79,-2.6538
1973,3,2,5,86,-1.3370
1973,3,3,1,144,-0.7080
1973,3,3,2,131,-0.6014
1973,3,3,3,114,-0.3679
1973,3,3,4,87,-2.9585
1973,3,3,5,80,1.5044
1973,4,1,1,125,-8.6617
1973,4,1,2,74,-9.4474
1973,4,1,3,95,-6.8341
1973,4,1,4,102,-4.7959
1973,4,1,5,195,-6.5280
1973,4,2,1,56,-10.2985
1973,4,2,2,65,-9.5661
1973,4,2,3,70,-6.8734
1973,4,2,4,79,-4.6317
1973,4,2,5,86,-2.8101
1973,4,3,1,144,-5.7708
1973,4,3,2,131,-5.6356
1973,4,3,3,114,-4.0630
1973,4,3,4,87,-4.1671
1973,4,3,5,80,-0.3503
1973,5,1,1,125,-10.1194
1973,5,1,2,74,-10.7195
1973,5,1,3,95,-7.4672
1973,5,1,4,102,-6.4282
1973,5,1,5,194,-7.6923
1973,5,2,1,56,-10.8695
1973,5,2,2,65,-7.6557
1973,5,2,3,70,-8.5848
1973,5,2,4,79,-6.8602
1973,5,2,5,86,-5.6919
1973,5,3,1,144,-0.0206
1973,5,3,2,131,-1.6114
1973,5,3,3,114,-1.2603
1973,5,3,4,87,-0.7080
1973,5,3,5,80,-3.6138
1973,6,1,1,123,-2.9154
1973,6,1,2,74,-2.6018
1973,6,1,3,94,-3.9839
1973,6,1,4,100,-3.1334
1973,6,1,5,192,-3.2363
1973,6,2,1,56,-3.8198
1973,6,2,2,65,-3.4778
1973,6,2,3,69,-4.1570
1973,6,2,4,79,-2.3062
1973,6,2,5,85,-2.0365
1973,6,3,1,144,-0.3474
1973,6,3,2,130,-2.5095
1973,6,3,3,114,-1.8968
1973,6,3,4,87,-2.3401
1973,6,3,5,80,0.1419
1973,7,1,1,125,19.0973
1973,7,1,2,112,19.4045
1973,7,1,3,119,17.2941
1973,7,1,4,125,12.5158
1973,7,1,5,243,14.0909
1973,7,2,1,51,20.6688
1973,7,2,2,77,17.5638
1973,7,2,3,71,10.8838
1973,7,2,4,79,8.4377
1973,7,2,5,102,7.5584
1973,7,3,1,158,5.8223
1973,7,3,2,137,6.4086
1973,7,3,3,125,1.4784
1973,7,3,4,119,1.3360
1973,7,3,5,68,4.6915
1973,8,1,1,125,-5.8335
1973,8,1,2,112,-6.9386
1973,8,1,3,119,-7.0947
1973,8,1,4,124,-6.7947
1973,8,1,5,241,-6.1904
1973,8,2,1,51,2.1270
1973,8,2,2,77,-4.2745
1973,8,2,3,71,-5.6045
1973,8,2,4,79,-4.0856
1973,8,2,5,102,-4.9437
1973,8,3,1,158,-3.5798
1973,8,3,2,137,-2.4577
1973,8,3,3,125,-3.5925
1973,8,3,4,119,-2.1300
1973,8,3,5,68,-2.5690
1973,9,1,1,125,7.4548
1973,9,1,2,112,11.8540
1973,9,1,3,118,10.6702
1973,9,1,4,124,10.0498
1973,9,1,5,242,7.4642
1973,9,2,1,51,12.9450
1973,9,2,2,77,11.5677
1973,9,2,3,70,12.1902
1973,9,2,4,79,10.1368
1973,9,2,5,102,9.5056
1973,9,3,1,157,0.1685
1973,9,3,2,137,9.9892
1973,9,3,3,125,9.1804
1973,9,3,4,119,8.0271
1973,9,3,5,68,8.6701
1973,10,1,1,125,1.6991
1973,10,1,2,111,-2.2831
1973,10,1,3,118,0.9478
1973,10,1,4,123,-2.9234
1973,10,1,5,243,-0.4550
1973,10,2,1,51,0.6724
1973,10,2,2,77,-0.7757
1973,10,2,3,70,0.5262
1973,10,2,4,79,-0.6596
1973,10,2,5,102,-0.9224
1973,10,3,1,157,0.9071
1973,10,3,2,137,1.6057
1973,10,3,3,125,-1.5882
1973,10,3,4,119,-1.6151
1973,10,3,5,68,-2.8798
1973,11,1,1,125,-20.9307
1973,11,1,2,111,-19.2604
1973,11,1,3,117,-22.0171
1973,11,1,4,123,-23.0877
1973,11,1,5,243,-18.4556
1973,11,2,1,51,-22.6578
1973,11,2,2,77,-21.7125
1973,11,2,3,70,-19.0976
1973,11,2,4,79,-17.0978
1973,11,2,5,101,-16.3866
1973,11,3,1,157,-10.7972
1973,11,3,2,137,-13.4754
1973,11,3,3,125,-8.7722
1973,11,3,4,119,-14.0321
1973,11,3,5,68,-14.0598
1973,12,1,1,125,-3.7976
1973,12,1,2,111,-4.2713
1973,12,1,3,117,-4.5140
1973,12,1,4,123,-2.4031
1973,12,1,5,243,-3.7478
1973,12,2,1,51,0.0676
1973,12,2,2,77,-2.2367
1973,12,2,3,69,1.4422
1973,12,2,4,78,-0.3819
1973,12,2,5,101,-3.0282
1973,12,3,1,158,-1.9167
1973,12,3,2,137,3.5714
1973,12,3,3,125,6.5709
1973,12,3,4,119,3.8020
1973,12,3,5,68,2.7368
1974,1,1,1,125,24.9300
1974,1,1,2,111,11.9622
1974,1,1,3,117,14.7078
1974,1,1,4,123,15.9192
1974,1,1,5,242,14.1469
1974,1,2,1,51,5.1656
1974,1,2,2,77,9.0086
1974,1,2,3,69,9.1502
1974,1,2,4,78,8.5112
1974,1,2,5,101,13.7267
1974,1,3,1,158,-1.9081
1974,1,3,2,137,-1.9583
1974,1,3,3,125,-1.3946
1974,1,3,4,119,4.7279
1974,1,3,5,68,6.4008
1974,2,1,1,123,-3.6880
1974,2,1,2,109,-0.8504
1974,2,1,3,117,-1.9104
1974,2,1,4,122,-2.2281
1974,2,1,5,241,0.4775
1974,2,2,1,51,-0.4564
1974,2,2,2,77,1.0377
1974,2,2,3,69,0.9910
1974,2,2,4,78,2.6085
1974,2,2,5,101,2.5601
1974,2,3,1,157,-1.2113
1974,2,3,2,137,1.5340
1974,2,3,3,125,0.5839
1974,2,3,4,119,1.1754
1974,2,3,5,68,3.1390
1974,3,1,1,123,0.9896
1974,3,1,2,109,-0.6520
1974,3,1,3,117,1.2888
1974,3,1,4,119,0.7037
1974,3,1,5,240,0.8240
1974,3,2,1,51,-3.3367
1974,3,2,2,77,-2.1082
1974,3,2,3,69,0.6775
1974,3,2,4,78,-0.5907
1974,3,2,5,100,-0.3516
1974,3,3,1,157,-1.3240
1974,3,3,2,137,-2.5039
1974,3,3,3,124,-3.2362
1974,3,3,4,119,-2.7819
1974,3,3,5,68,-2.2242
1974,4,1,1,123,-5.9797
1974,4,1,2,109,-5.4704
1974,4,1,3,117,-4.5635
1974,4,1,4,120,-4.3367
1974,4,1,5,239,-4.5765
1974,4,2,1,51,-6.1574
1974,4,2,2,77,-5.7245
1974,4,2,3,69,-4.1561
1974,4,2,4,78,-3.9354
1974,4,2,5,100,-2.9660
1974,4,3,1,157,-2.7036
1974,4,3,2,137,-4.6528
1974,4,3,3,124,-5.6868
1974,4,3,4,119,-4.8804
1974,4,3,5,68,-3.1758
1974,5,1,1,123,-9.5499
1974,5,1,2,109,-6.8344
1974,5,1,3,116,-8.6168
1974,5,1,4,120,-5.9474
1974,5,1,5,238,-6.7089
1974,5,2,1,51,-6.7899
1974,5,2,2,77,-8.6901
1974,5,2,3,67,-6.1852
1974,5,2,4,78,-7.0985
1974,5,2,5,99,-7.1278
1974,5,3,1,157,-0.5974
1974,5,3,2,137,-4.7299
1974,5,3,3,124,-4.7111
1974,5,3,4,119,-2.9729
1974,5,3,5,68,-4.4354
1974,6,1,1,123,-1.0578
1974,6,1,2,108,-2.7860
1974,6,1,3,116,-3.1287
1974,6,1,4,120,-2.1183
1974,6,1,5,237,-1.5712
1974,6,2,1,50,-4.1318
1974,6,2,2,77,-1.5850
1974,6,2,3,67,0.4412
1974,6,2,4,78,-0.5225
1974,6,2,5,99,-1.8012
1974,6,3,1,156,-1.0404
1974,6,3,2,137,-0.7968
1974,6,3,3,124,-1.3109
1974,6,3,4,119,-2.3784
1974,6,3,5,68,-3.2303
1974,7,1,1,154,-7.3640
1974,7,1,2,116,-4.3078
1974,7,1,3,128,-4.5401
1974,7,1,4,231,-3.8939
1974,7,1,5,473,-4.9654
1974,7,2,1,78,-7.3163
1974,7,2,2,93,-5.1262
1974,7,2,3,107,-3.7716
1974,7,2,4,109,-2.2035
1974,7,2,5,134,-2.6372
1974,7,3,1,227,-11.0865
1974,7,3,2,169,-4.0888
1974,7,3,3,140,-1.2318
1974,7,3,4,103,-4.8130
1974,7,3,5,54,-4.8228
1974,8,1,1,151,-6.8863
1974,8,1,2,116,-8.0257
1974,8,1,3,128,-6.5106
1974,8,1,4,230,-6.4122
1974,8,1,5,472,-7.3590
1974,8,2,1,78,-5.6250
1974,8,2,2,93,-9.6776
1974,8,2,3,105,-8.5591
1974,8,2,4,109,-7.2006
1974,8,2,5,132,-7.4225
1974,8,3,1,227,-9.7029
1974,8,3,2,169,-7.3084
1974,8,3,3,140,-7.5133
1974,8,3,4,103,-5.6507
1974,8,3,5,54,-7.6163
1974,9,1,1,147,-9.8028
1974,9,1,2,116,-11.0723
1974,9,1,3,127,-8.9993
1974,9,1,4,225,-7.2728
1974,9,1,5,467,-8.5859
1974,9,2,1,77,-13.4427
1974,9,2,2,93,-8.9035
1974,9,2,3,105,-6.1765
1974,9,2,4,108,-7.2754
1974,9,2,5,131,-7.7595
1974,9,3,1,227,-15.2497
1974,9,3,2,169,-6.2115
1974,9,3,3,140,-8.2987
1974,9,3,4,103,-8.5031
1974,9,3,5,53,-8.3697
1974,10,1,1,148,14.6579
1974,10,1,2,116,12.1494
1974,10,1,3,126,7.5336
1974,10,1,4,225,9.4697
1974,10,1,5,467,7.4647
1974,10,2,1,76,20.3139
1974,10,2,2,93,8.4507
1974,10,2,3,105,6.4774
1974,10,2,4,108,8.6884
1974,10,2,5,132,8.6303
1974,10,3,1,226,22.0004
1974,10,3,2,168,14.9070
1974,10,3,3,140,13.7590
1974,10,3,4,103,6.8233
1974,10,3,5,53,2.5284
1974,11,1,1,150,-5.1781
1974,11,1,2,116,-6.8651
1974,11,1,3,127,-5.7761
1974,11,1,4,224,-4.9397
1974,11,1,5,465,-6.4933
1974,11,2,1,76,-3.2920
1974,11,2,2,93,-4.3050
1974,11,2,3,105,-4.7820
1974,11,2,4,108,-3.2682
1974,11,2,5,132,-6.2908
1974,11,3,1,226,-4.4053
1974,11,3,2,168,-2.5821
1974,11,3,3,139,-3.8412
1974,11,3,4,103,-4.4873
1974,11,3,5,53,-4.4041
1974,12,1,1,150,-8.2308
1974,12,1,2,116,-9.1344
1974,12,1,3,127,-7.3948
1974,12,1,4,224,-5.4034
1974,12,1,5,463,-8.9518
1974,12,2,1,76,-6.3565
1974,12,2,2,93,-5.5068
1974,12,2,3,104,-4.0144
1974,12,2,4,109,-4.9066
1974,12,2,5,132,-7.0451
1974,12,3,1,226,-3.6414
1974,12,3,2,168,-0.9679
1974,12,3,3,139,-0.6292
1974,12,3,4,103,-0.5963
1974,12,3,5,53,-0.3332
1975,1,1,1,150,27.4552
1975,1,1,2,116,31.2594
1975,1,1,3,127,29.3129
1975,1,1,4,223,26.1798
1975,1,1,5,463,31.3296
1975,1,2,1,75,17.0898
1975,1,2,2,93,27.9113
1975,1,2,3,104,27.0160
1975,1,2,4,108,24.4589
1975,1,2,5,131,28.7992
1975,1,3,1,226,8.9787
1975,1,3,2,168,13.3987
1975,1,3,3,139,16.5779
1975,1,3,4,103,21.9742
1975,1,3,5,53,21.8445
1975,2,1,1,150,9.6512
1975,2,1,2,115,8.4990
1975,2,1,3,126,5.8930
1975,2,1,4,223,4.4935
1975,2,1,5,461,2.6804
1975,2,2,1,75,8.6831
1975,2,2,2,93,3.8645
1975,2,2,3,104,4.0743
1975,2,2,4,108,3.9675
1975,2,2,5,131,1.3215
1975,2,3,1,226,9.9155
1975,2,3,2,168,4.3102
1975,2,3,3,139,4.3887
1975,2,3,4,103,2.0893
1975,2,3,5,53,-0.3614
1975,3,1,1,150,8.9083
1975,3,1,2,115,8.3927
1975,3,1,3,126,8.0586
1975,3,1,4,225,5.7842
1975,3,1,5,458,11.0692
1975,3,2,1,75,3.5003
1975,3,2,2,93,8.0263
1975,3,2,3,104,4.3264
1975,3,2,4,108,7.2831
1975,3,2,5,131,9.7697
1975,3,3,1,225,2.9691
1975,3,3,2,168,1.9973
1975,3,3,3,139,1.1586
1975,3,3,4,103,4.2440
1975,3,3,5,53,8.7708
1975,4,1,1,149,4.2807
1975,4,1,2,115,5.6910
1975,4,1,3,126,5.7133
1975,4,1,4,224,5.0423
1975,4,1,5,458,1.3538
1975,4,2,1,75,7.4352
1975,4,2,2,93,6.5300
1975,4,2,3,104,1.6291
1975,4,2,4,108,3.1777
1975,4,2,5,131,4.3113
1975,4,3,1,225,5.8135
1975,4,3,2,168,3.0733
1975,4,3,3,139,5.1683
1975,4,3,4,103,3.9665
1975,4,3,5,53,5.1085
1975,5,1,1,149,10.5155
1975,5,1,2,115,10.0158
1975,5,1,3,125,10.3643
1975,5,1,4,221,6.7652
1975,5,1,5,453,6.7927
1975,5,2,1,75,13.5998
1975,5,2,2,92,8.0671
1975,5,2,3,104,7.1708
1975,5,2,4,108,5.2414
1975,5,2,5,131,5.9816
1975,5,3,1,225,5.2336
1975,5,3,2,168,4.7324
1975,5,3,3,139,7.1115
1975,5,3,4,103,4.6148
1975,5,3,5,53,4.4021
1975,6,1,1,148,8.0943
1975,6,1,2,115,7.8634
1975,6,1,3,125,7.9897
1975,6,1,4,222,6.3131
1975,6,1,5,452,8.8590
1975,6,2,1,75,7.4607
1975,6,2,2,90,7.1188
1975,6,2,3,104,5.4595
1975,6,2,4,108,7.6008
1975,6,2,5,131,5.2692
1975,6,3,1,225,3.4695
1975,6,3,2,168,5.9137
1975,6,3,3,138,7.3107
1975,6,3,4,103,7.1456
1975,6,3,5,53,8.4817
1975,7,1,1,221,-0.6490
1975,7,1,2,167,-0.5315
1975,7,1,3,196,-1.3956
1975,7,1,4,347,-0.2055
1975,7,1,5,521,-0.3028
1975,7,2,1,82,-3.4127
1975,7,2,2,121,-4.6785
1975,7,2,3,127,-3.0859
1975,7,2,4,122,-3.2666
1975,7,2,5,151,-3.2481
1975,7,3,1,225,-8.0791
1975,7,3,2,163,-6.0422
1975,7,3,3,133,-4.4326
1975,7,3,4,111,-4.1929
1975,7,3,5,66,-4.9852
1975,8,1,1,221,-7.6990
1975,8,1,2,166,-4.9253
1975,8,1,3,196,-5.7551
1975,8,1,4,346,-6.0845
1975,8,1,5,520,-6.1035
1975,8,2,1,82,-4.3769
1975,8,2,2,121,-3.2642
1975,8,2,3,127,-2.8998
1975,8,2,4,122,-4.4953
1975,8,2,5,150,-6.2143
1975,8,3,1,225,-2.6823
1975,8,3,2,163,-0.6705
1975,8,3,3,133,-1.0118
1975,8,3,4,111,-0.0311
1975,8,3,5,66,1.3443
1975,9,1,1,220,-3.8690
1975,9,1,2,166,-3.1595
1975,9,1,3,194,-2.6868
1975,9,1,4,346,-2.9448
1975,9,1,5,519,-2.9982
1975,9,2,1,80,-3.4741
1975,9,2,2,121,-4.7480
1975,9,2,3,127,-3.0972
1975,9,2,4,122,-3.5790
1975,9,2,5,150,-2.7858
1975,9,3,1,225,-4.4204
1975,9,3,2,163,-1.8222
1975,9,3,3,132,-3.0272
1975,9,3,4,111,-2.1427
1975,9,3,5,66,-3.3667
1975,10,1,1,220,1.7091
1975,10,1,2,166,2.5098
1975,10,1,3,192,2.2617
1975,10,1,4,346,0.9423
1975,10,1,5,517,3.8517
1975,10,2,1,79,0.1695
1975,10,2,2,121,2.5298
1975,10,2,3,127,4.9571
1975,10,2,4,122,2.1936
1975,10,2,5,151,2.9713
1975,10,3,1,225,8.4629
1975,10,3,2,163,4.5408
1975,10,3,3,131,4.5985
1975,10,3,4,110,3.1788
1975,10,3,5,66,0.0344
1975,11,1,1,217,-0.7410
1975,11,1,2,165,2.6761
1975,11,1,3,194,2.2805
1975,11,1,4,346,4.2987
1975,11,1,5,515,4.3007
1975,11,2,1,79,0.9791
1975,11,2,2,121,2.3051
1975,11,2,3,126,3.8148
1975,11,2,4,122,3.4758
1975,11,2,5,151,4.1634
1975,11,3,1,225,3.4025
1975,11,3,2,163,3.3641
1975,11,3,3,131,2.9231
1975,11,3,4,110,0.7305
1975,11,3,5,66,1.3611
1975,12,1,1,217,-0.5025
1975,12,1,2,164,-2.3152
1975,12,1,3,194,-1.0653
1975,12,1,4,345,-1.2197
1975,12,1,5,513,-1.5158
1975,12,2,1,77,-2.9688
1975,12,2,2,121,-1.3495
1975,12,2,3,126,-0.3632
1975,12,2,4,122,-2.8447
1975,12,2,5,151,-0.2819
1975,12,3,1,224,-2.6308
1975,12,3,2,163,-0.1086
1975,12,3,3,132,0.2824
1975,12,3,4,111,1.1239
1975,12,3,5,66,1.2832
1976,1,1,1,206,21.3860
1976,1,1,2,157,17.7462
1976,1,1,3,191,17.4449
1976,1,1,4,333,21.5996
1976,1,1,5,499,25.9283
1976,1,2,1,77,13.1571
1976,1,2,2,121,17.0063
1976,1,2,3,126,15.8528
1976,1,2,4,120,18.9280
1976,1,2,5,149,22.1787
1976,1,3,1,223,10.9629
1976,1,3,2,163,11.3007
1976,1,3,3,132,12.3823
1976,1,3,4,111,13.9386
1976,1,3,5,66,21.6014
1976,2,1,1,203,11.4133
1976,2,1,2,158,9.1241
1976,2,1,3,191,10.8613
1976,2,1,4,333,10.8987
1976,2,1,5,497,12.0928
1976,2,2,1,77,8.0227
1976,2,2,2,121,3.6319
1976,2,2,3,126,6.8459
1976,2,2,4,118,7.7564
1976,2,2,5,149,9.4163
1976,2,3,1,224,-2.0577
1976,2,3,2,163,-0.3837
1976,2,3,3,132,1.5362
1976,2,3,4,111,1.4201
1976,2,3,5,66,3.3731
1976,3,1,1,205,-0.0062
1976,3,1,2,163,2.1803
1976,3,1,3,190,1.9535
1976,3,1,4,338,1.5516
1976,3,1,5,501,1.7777
1976,3,2,1,77,1.6049
1976,3,2,2,121,0.7014
1976,3,2,3,126,1.7633
1976,3,2,4,118,0.5896
1976,3,2,5,149,1.9013
1976,3,3,1,224,3.2527
1976,3,3,2,162,1.1410
1976,3,3,3,132,2.0710
1976,3,3,4,111,3.2744
1976,3,3,5,66,0.5607
1976,4,1,1,201,-1.5838
1976,4,1,2,162,0.0805
1976,4,1,3,191,-1.9911
1976,4,1,4,338,-1.8592
1976,4,1,5,498,-1.6607
1976,4,2,1,77,-1.4745
1976,4,2,2,121,-0.2974
1976,4,2,3,124,-0.9235
1976,4,2,4,118,0.4547
1976,4,2,5,148,-1.5447
1976,4,3,1,224,-2.0068
1976,4,3,2,162,-0.6631
1976,4,3,3,132,0.5278
1976,4,3,4,111,0.6891
1976,4,3,5,66,0.4670
1976,5,1,1,208,-3.3163
1976,5,1,2,162,-3.2509
1976,5,1,3,192,-1.0109
1976,5,1,4,338,-2.2787
1976,5,1,5,504,-3.2429
1976,5,2,1,77,-1.3072
1976,5,2,2,121,-1.7887
1976,5,2,3,123,-1.1230
1976,5,2,4,117,-0.6707
1976,5,2,5,149,-1.9276
1976,5,3,1,224,-1.9310
1976,5,3,2,162,-1.7314
1976,5,3,3,131,1.5861
