year,month,rank_ME,rank_BMJ,nstocks,ret_vw
1971,9,2,1,84,0.5361
1971,9,2,2,89,-0.9241
1971,9,2,3,80,-0.2789
1971,9,2,4,79,-0.2868
1971,9,2,5,68,-3.0051
1971,9,3,1,187,0.5678
1971,9,3,2,132,-0.8228
1971,9,3,3,119,-1.2121
1971,9,3,4,89,-1.1010
1971,9,3,5,54,-4.0725
1971,10,1,1,96,-7.2123
1971,10,1,2,153,-8.1851
1971,10,1,3,164,-6.0607
1971,10,1,4,184,-5.0075
1971,10,1,5,263,-7.2670
1971,10,2,1,84,-5.4387
1971,10,2,2,89,-4.9726
1971,10,2,3,80,-5.0451
1971,10,2,4,78,-3.3972
1971,10,2,5,68,-6.9965
1971,10,3,1,187,-3.5714
1971,10,3,2,132,-5.4582
1971,10,3,3,119,-4.3285
1971,10,3,4,89,-2.3747
1971,10,3,5,54,-5.0999
1971,11,1,1,96,-3.9633
1971,11,1,2,153,-3.9801
1971,11,1,3,164,-3.6754
1971,11,1,4,184,-5.0267
1971,11,1,5,263,-4.6850
1971,11,2,1,84,-1.3998
1971,11,2,2,89,-2.0392
1971,11,2,3,80,-2.1326
1971,11,2,4,78,-2.1860
1971,11,2,5,68,-3.7618
1971,11,3,1,187,1.1397
1971,11,3,2,132,-0.1085
1971,11,3,3,119,-0.9044
1971,11,3,4,89,-0.4484
1971,11,3,5,54,-2.3542
1971,12,1,1,95,14.1354
1971,12,1,2,153,14.3643
1971,12,1,3,164,13.3237
1971,12,1,4,183,11.3795
1971,12,1,5,263,12.4939
1971,12,2,1,84,13.2480
1971,12,2,2,89,12.7326
1971,12,2,3,80,10.7881
1971,12,2,4,78,10.5285
1971,12,2,5,68,12.2012
1971,12,3,1,187,9.5372
1971,12,3,2,132,7.5778
1971,12,3,3,119,9.0420
1971,12,3,4,89,8.2691
1971,12,3,5,54,10.5126
1972,1,1,1,94,15.2276
1972,1,1,2,153,12.9742
1972,1,1,3,164,11.8431
1972,1,1,4,183,11.3039
1972,1,1,5,262,14.6328
1972,1,2,1,83,8.8137
1972,1,2,2,89,6.4431
1972,1,2,3,79,5.8506
1972,1,2,4,78,3.8457
1972,1,2,5,68,10.1515
1972,1,3,1,187,3.0459
1972,1,3,2,132,1.4448
1972,1,3,3,119,0.7990
1972,1,3,4,89,0.9916
1972,1,3,5,54,5.1038
1972,2,1,1,94,3.2080
1972,2,1,2,152,4.1686
1972,2,1,3,164,5.8726
1972,2,1,4,183,4.8597
1972,2,1,5,261,3.2008
1972,2,2,1,83,5.5015
1972,2,2,2,89,4.3955
1972,2,2,3,79,2.6775
1972,2,2,4,77,0.5466
1972,2,2,5,68,2.5586
1972,2,3,1,187,5.4275
1972,2,3,2,132,2.4488
1972,2,3,3,119,0.7794
1972,2,3,4,89,0.6564
1972,2,3,5,54,2.0434
1972,3,1,1,94,1.6218
1972,3,1,2,152,0.2674
1972,3,1,3,164,-1.4524
1972,3,1,4,183,-1.7133
1972,3,1,5,257,-0.6996
1972,3,2,1,83,0.5784
1972,3,2,2,89,2.7456
1972,3,2,3,79,-0.2807
1972,3,2,4,77,-0.3242
1972,3,2,5,68,-1.1174
1972,3,3,1,187,2.0946
1972,3,3,2,132,1.3344
1972,3,3,3,119,-2.2946
1972,3,3,4,89,-1.4556
1972,3,3,5,54,-0.3087
1972,4,1,1,93,0.0249
1972,4,1,2,152,-0.7345
1972,4,1,3,163,0.2620
1972,4,1,4,183,2.5247
1972,4,1,5,257,0.0625
1972,4,2,1,83,1.4957
1972,4,2,2,89,0.0842
1972,4,2,3,79,3.0404
1972,4,2,4,77,-0.0848
1972,4,2,5,68,0.4219
1972,4,3,1,187,1.4288
1972,4,3,2,132,-0.7995
1972,4,3,3,119,-0.7196
1972,4,3,4,89,0.0447
1972,4,3,5,54,1.1808
1972,5,1,1,92,-2.0208
1972,5,1,2,151,-1.9928
1972,5,1,3,163,-2.9731
1972,5,1,4,183,-1.9941
1972,5,1,5,257,-1.9461
1972,5,2,1,83,0.2982
1972,5,2,2,89,-2.6338
1972,5,2,3,79,-1.0620
1972,5,2,4,77,-2.3336
1972,5,2,5,68,-2.3941
1972,5,3,1,186,4.1194
1972,5,3,2,131,-1.2393
1972,5,3,3,119,2.4282
1972,5,3,4,89,0.8467
1972,5,3,5,54,-1.8575
1972,6,1,1,92,-2.3900
1972,6,1,2,150,-3.4745
1972,6,1,3,163,-5.2328
1972,6,1,4,182,-2.7439
1972,6,1,5,256,-3.7248
1972,6,2,1,83,-2.5398
1972,6,2,2,89,-2.9282
1972,6,2,3,79,-3.2220
1972,6,2,4,77,-3.2836
1972,6,2,5,68,-0.9939
1972,6,3,1,186,-0.7801
1972,6,3,2,131,-2.6664
1972,6,3,3,119,-3.2517
1972,6,3,4,89,-2.9184
1972,6,3,5,54,-4.5476
1972,7,1,1,89,-6.2873
1972,7,1,2,185,-4.1378
1972,7,1,3,187,-4.1001
1972,7,1,4,174,-3.6957
1972,7,1,5,256,-2.0840
1972,7,2,1,88,-5.3501
1972,7,2,2,106,-3.5146
1972,7,2,3,76,-3.8638
1972,7,2,4,81,-0.9482
1972,7,2,5,81,-2.3479
1972,7,3,1,212,1.3669
1972,7,3,2,127,-2.4804
1972,7,3,3,122,-1.9856
1972,7,3,4,99,-0.7488
1972,7,3,5,53,-1.5242
1972,8,1,1,89,-2.3970
1972,8,1,2,185,-1.4222
1972,8,1,3,186,0.3786
1972,8,1,4,174,0.9585
1972,8,1,5,254,1.5835
1972,8,2,1,87,-2.2987
1972,8,2,2,106,2.1640
1972,8,2,3,76,3.5207
1972,8,2,4,81,2.3146
1972,8,2,5,81,4.5082
1972,8,3,1,212,0.6524
1972,8,3,2,127,5.0066
1972,8,3,3,122,7.0123
1972,8,3,4,99,8.1911
1972,8,3,5,53,7.1100
1972,9,1,1,89,-4.8383
1972,9,1,2,184,-5.3315
1972,9,1,3,187,-4.3893
1972,9,1,4,174,-3.8612
1972,9,1,5,250,-4.1660
1972,9,2,1,87,-3.2194
1972,9,2,2,106,-3.3316
1972,9,2,3,74,-2.2053
1972,9,2,4,81,-0.5251
1972,9,2,5,81,-3.8479
1972,9,3,1,211,-0.1316
1972,9,3,2,127,-2.8235
1972,9,3,3,122,-1.6486
1972,9,3,4,99,1.3531
1972,9,3,5,53,-2.6007
1972,10,1,1,89,-5.1106
1972,10,1,2,184,-1.9925
1972,10,1,3,187,-3.3616
1972,10,1,4,174,-1.6432
1972,10,1,5,249,-1.5353
1972,10,2,1,87,-1.7222
1972,10,2,2,106,-2.4765
1972,10,2,3,74,-0.1820
1972,10,2,4,81,1.8520
1972,10,2,5,81,-0.9204
1972,10,3,1,211,0.6394
1972,10,3,2,126,-0.1065
1972,10,3,3,122,2.3651
1972,10,3,4,99,2.6505
1972,10,3,5,53,0.7324
1972,11,1,1,89,1.1235
1972,11,1,2,184,2.7714
1972,11,1,3,186,5.4796
1972,11,1,4,174,5.0769
1972,11,1,5,250,6.3998
1972,11,2,1,87,3.8969
1972,11,2,2,105,4.8730
1972,11,2,3,74,5.9252
1972,11,2,4,81,7.7918
1972,11,2,5,81,8.7398
1972,11,3,1,211,1.9035
1972,11,3,2,126,7.3615
1972,11,3,3,122,7.7146
1972,11,3,4,99,8.0555
1972,11,3,5,53,11.1908
1972,12,1,1,89,-1.1932
1972,12,1,2,184,-2.2272
1972,12,1,3,185,-2.1001
1972,12,1,4,174,-2.2525
1972,12,1,5,250,-1.8656
1972,12,2,1,87,-0.1381
1972,12,2,2,105,-0.7784
1972,12,2,3,74,0.1363
1972,12,2,4,80,-0.6312
1972,12,2,5,81,-2.9573
1972,12,3,1,211,3.2949
1972,12,3,2,127,-0.5607
1972,12,3,3,122,-1.0662
1972,12,3,4,99,0.4386
1972,12,3,5,53,-3.2345
1973,1,1,1,89,-7.3995
1973,1,1,2,185,-5.3967
1973,1,1,3,184,-2.7163
1973,1,1,4,174,-3.9475
1973,1,1,5,250,-1.5505
1973,1,2,1,86,-9.4283
1973,1,2,2,105,-6.4475
1973,1,2,3,74,-4.7056
1973,1,2,4,80,-4.8748
1973,1,2,5,81,-4.6388
1973,1,3,1,211,-1.7509
1973,1,3,2,127,-5.6352
1973,1,3,3,122,-2.4094
1973,1,3,4,99,0.0859
1973,1,3,5,53,-1.8075
1973,2,1,1,89,-14.3889
1973,2,1,2,185,-9.5982
1973,2,1,3,183,-8.0702
1973,2,1,4,173,-6.8583
1973,2,1,5,249,-5.6898
1973,2,2,1,86,-13.0358
1973,2,2,2,105,-8.9744
1973,2,2,3,73,-8.6268
1973,2,2,4,80,-4.9662
1973,2,2,5,81,-4.2472
1973,2,3,1,211,-2.6676
1973,2,3,2,127,-4.4119
1973,2,3,3,122,-4.2846
1973,2,3,4,99,-5.6257
1973,2,3,5,53,-4.0198
1973,3,1,1,88,-4.1101
1973,3,1,2,184,-4.0987
1973,3,1,3,183,-3.6530
1973,3,1,4,172,-0.7174
1973,3,1,5,249,-1.4315
1973,3,2,1,86,-4.0884
1973,3,2,2,105,-4.7106
1973,3,2,3,73,-1.4326
1973,3,2,4,80,-1.3870
1973,3,2,5,81,-0.6414
1973,3,3,1,210,-1.1410
1973,3,3,2,126,-1.9225
1973,3,3,3,121,0.7528
1973,3,3,4,99,1.5107
1973,3,3,5,53,0.8202
1973,4,1,1,87,-12.9319
1973,4,1,2,184,-7.8410
1973,4,1,3,181,-7.5622
1973,4,1,4,171,-6.2040
1973,4,1,5,248,-4.0225
1973,4,2,1,87,-12.7343
1973,4,2,2,105,-7.1872
1973,4,2,3,73,-5.2401
1973,4,2,4,80,-4.1411
1973,4,2,5,81,-3.5986
1973,4,3,1,210,-6.2303
1973,4,3,2,126,-4.6529
1973,4,3,3,121,-1.9910
1973,4,3,4,99,-0.3006
1973,4,3,5,53,-3.0765
1973,5,1,1,87,-11.7297
1973,5,1,2,184,-9.7161
1973,5,1,3,181,-9.2824
1973,5,1,4,170,-7.6404
1973,5,1,5,248,-7.7747
1973,5,2,1,87,-10.5837
1973,5,2,2,105,-8.5809
1973,5,2,3,73,-7.1206
1973,5,2,4,80,-4.5700
1973,5,2,5,81,-8.0515
1973,5,3,1,210,-0.5924
1973,5,3,2,126,-3.2960
1973,5,3,3,122,-0.5352
1973,5,3,4,98,-2.6802
1973,5,3,5,53,-4.8328
1973,6,1,1,86,-6.2328
1973,6,1,2,184,-4.1245
1973,6,1,3,180,-3.4908
1973,6,1,4,169,-2.8697
1973,6,1,5,242,-2.0716
1973,6,2,1,87,-6.4499
1973,6,2,2,104,-4.4434
1973,6,2,3,73,-2.9708
1973,6,2,4,79,-2.0497
1973,6,2,5,81,-0.7928
1973,6,3,1,208,-0.7231
1973,6,3,2,126,-2.4774
1973,6,3,3,122,-1.0371
1973,6,3,4,98,-0.6777
1973,6,3,5,53,-1.9903
1973,7,1,1,137,15.3220
1973,7,1,2,195,16.2198
1973,7,1,3,225,15.0734
1973,7,1,4,328,13.2844
1973,7,1,5,426,14.5977
1973,7,2,1,106,18.5684
1973,7,2,2,121,12.9965
1973,7,2,3,114,7.7043
1973,7,2,4,112,10.8822
1973,7,2,5,90,11.2715
1973,7,3,1,262,5.8297
1973,7,3,2,177,3.0217
1973,7,3,3,131,0.8454
1973,7,3,4,98,5.6273
1973,7,3,5,46,6.5979
1973,8,1,1,136,-5.2247
1973,8,1,2,194,-5.9579
1973,8,1,3,225,-6.8961
1973,8,1,4,325,-6.3801
1973,8,1,5,424,-6.2081
1973,8,2,1,106,-0.7534
1973,8,2,2,121,-4.2029
1973,8,2,3,113,-4.1949
1973,8,2,4,112,-5.5031
1973,8,2,5,90,-2.9797
1973,8,3,1,262,-3.4198
1973,8,3,2,177,-3.0050
1973,8,3,3,131,-2.8057
1973,8,3,4,98,-2.0453
1973,8,3,5,46,-2.0886
1973,9,1,1,135,12.5015
1973,9,1,2,193,11.5577
1973,9,1,3,224,10.1509
1973,9,1,4,323,7.6905
1973,9,1,5,424,7.8009
1973,9,2,1,105,11.6770
1973,9,2,2,119,10.1084
1973,9,2,3,113,9.4546
1973,9,2,4,112,10.6998
1973,9,2,5,90,11.4982
1973,9,3,1,261,1.4287
1973,9,3,2,176,8.6553
1973,9,3,3,131,8.7774
1973,9,3,4,98,9.6843
1973,9,3,5,46,12.7980
1973,10,1,1,135,-0.1242
1973,10,1,2,193,0.1074
1973,10,1,3,224,-1.0607
1973,10,1,4,323,-0.0247
1973,10,1,5,424,1.1927
1973,10,2,1,105,0.6927
1973,10,2,2,119,-2.4958
1973,10,2,3,114,0.5401
1973,10,2,4,112,0.1337
1973,10,2,5,90,0.2713
1973,10,3,1,260,1.0175
1973,10,3,2,176,-0.9771
1973,10,3,3,131,-1.7015
1973,10,3,4,98,-1.3238
1973,10,3,5,46,1.5418
1973,11,1,1,135,-22.6809
1973,11,1,2,194,-19.9740
1973,11,1,3,223,-19.8656
1973,11,1,4,323,-19.8052
1973,11,1,5,424,-19.4911
1973,11,2,1,104,-20.5308
1973,11,2,2,118,-20.0276
1973,11,2,3,114,-17.4969
1973,11,2,4,112,-18.2568
1973,11,2,5,90,-17.2627
1973,11,3,1,260,-11.1625
1973,11,3,2,176,-12.4114
1973,11,3,3,131,-9.6278
1973,11,3,4,98,-14.9133
1973,11,3,5,46,-13.3785
1973,12,1,1,133,-3.4908
1973,12,1,2,193,-3.8348
1973,12,1,3,222,-3.8909
1973,12,1,4,322,-3.3342
1973,12,1,5,422,-3.9692
1973,12,2,1,103,0.1413
1973,12,2,2,118,-1.8174
1973,12,2,3,114,-1.2079
1973,12,2,4,111,0.2429
1973,12,2,5,89,-0.6076
1973,12,3,1,260,-0.9376
1973,12,3,2,177,3.8828
1973,12,3,3,131,6.0861
1973,12,3,4,98,3.2409
1973,12,3,5,46,7.8514
1974,1,1,1,133,10.9187
1974,1,1,2,192,11.6487
1974,1,1,3,222,13.1152
1974,1,1,4,322,15.5541
1974,1,1,5,423,19.8756
1974,1,2,1,103,3.1830
1974,1,2,2,118,6.2855
1974,1,2,3,114,9.5525
1974,1,2,4,111,10.1492
1974,1,2,5,89,13.9496
1974,1,3,1,260,-2.0912
1974,1,3,2,177,-0.6596
1974,1,3,3,131,1.5122
1974,1,3,4,98,6.6985
1974,1,3,5,46,4.8873
1974,2,1,1,133,0.4295
1974,2,1,2,190,-2.8015
1974,2,1,3,217,-0.4455
1974,2,1,4,319,0.8328
1974,2,1,5,419,-0.1809
1974,2,2,1,103,1.0802
1974,2,2,2,118,1.5847
1974,2,2,3,114,1.3667
1974,2,2,4,111,2.1822
1974,2,2,5,89,2.9674
1974,2,3,1,259,-1.0790
1974,2,3,2,177,0.2411
1974,2,3,3,131,2.1978
1974,2,3,4,98,1.5121
1974,2,3,5,46,5.1712
1974,3,1,1,133,-1.8278
1974,3,1,2,188,-0.4125
1974,3,1,3,217,1.0809
1974,3,1,4,320,0.7363
1974,3,1,5,417,2.2898
1974,3,2,1,103,-0.7955
1974,3,2,2,116,-0.6806
1974,3,2,3,114,-0.8009
1974,3,2,4,111,-0.8270
1974,3,2,5,89,-0.0422
1974,3,3,1,259,-1.5073
1974,3,3,2,176,-3.4839
1974,3,3,3,131,-2.8263
1974,3,3,4,98,-1.8878
1974,3,3,5,46,-3.9905
1974,4,1,1,131,-4.6430
1974,4,1,2,188,-4.4552
1974,4,1,3,219,-4.8888
1974,4,1,4,318,-5.5708
1974,4,1,5,415,-4.7856
1974,4,2,1,103,-7.3248
1974,4,2,2,116,-6.5598
1974,4,2,3,114,-4.7669
1974,4,2,4,111,-4.6027
1974,4,2,5,89,-2.2100
1974,4,3,1,259,-2.9619
1974,4,3,2,176,-5.2714
1974,4,3,3,131,-5.6227
1974,4,3,4,98,-5.0408
1974,4,3,5,46,-1.6866
1974,5,1,1,131,-7.4241
1974,5,1,2,187,-7.9073
1974,5,1,3,218,-7.0239
1974,5,1,4,318,-6.8424
1974,5,1,5,411,-7.2286
1974,5,2,1,103,-6.6070
1974,5,2,2,115,-7.5372
1974,5,2,3,114,-6.6822
1974,5,2,4,110,-7.4527
1974,5,2,5,88,-7.3471
1974,5,3,1,259,-1.2101
1974,5,3,2,176,-4.7470
1974,5,3,3,131,-3.7009
1974,5,3,4,98,-5.6756
1974,5,3,5,46,-5.8247
1974,6,1,1,132,-3.4797
1974,6,1,2,187,-3.1695
1974,6,1,3,216,-2.9269
1974,6,1,4,319,-1.9575
1974,6,1,5,409,-1.6192
1974,6,2,1,103,-3.8584
1974,6,2,2,115,-2.6494
1974,6,2,3,113,-2.3841
1974,6,2,4,110,-1.0654
1974,6,2,5,88,-0.0676
1974,6,3,1,258,-1.3950
1974,6,3,2,176,-1.1987
1974,6,3,3,131,-1.7244
1974,6,3,4,98,-4.7413
1974,6,3,5,46,0.1923
1974,7,1,1,263,-7.9528
1974,7,1,2,301,-6.4372
1974,7,1,3,326,-5.0375
1974,7,1,4,365,-4.5478
1974,7,1,5,550,-3.4254
1974,7,2,1,145,-6.7688
1974,7,2,2,144,-5.8274
1974,7,2,3,146,-4.3526
1974,7,2,4,112,-2.9383
1974,7,2,5,92,-1.0256
1974,7,3,1,286,-10.9395
1974,7,3,2,173,-3.7602
1974,7,3,3,133,-3.7331
1974,7,3,4,92,-1.9082
1974,7,3,5,50,-0.6094
1974,8,1,1,260,-8.1015
1974,8,1,2,299,-7.5127
1974,8,1,3,321,-6.9709
1974,8,1,4,363,-6.8122
1974,8,1,5,547,-8.0986
1974,8,2,1,143,-10.4150
1974,8,2,2,143,-8.5538
1974,8,2,3,145,-5.9961
1974,8,2,4,112,-8.3139
1974,8,2,5,92,-6.7916
1974,8,3,1,286,-10.0904
1974,8,3,2,173,-7.7659
1974,8,3,3,133,-4.6976
1974,8,3,4,92,-6.9819
1974,8,3,5,50,-6.9310
1974,9,1,1,256,-12.7107
1974,9,1,2,294,-8.7075
1974,9,1,3,317,-7.1345
1974,9,1,4,361,-7.3097
1974,9,1,5,541,-8.7761
1974,9,2,1,141,-14.7208
1974,9,2,2,142,-8.7590
1974,9,2,3,144,-7.2148
1974,9,2,4,112,-6.2518
1974,9,2,5,92,-8.1713
1974,9,3,1,285,-15.5022
1974,9,3,2,173,-8.5797
1974,9,3,3,133,-5.6058
1974,9,3,4,92,-4.7013
1974,9,3,5,50,-9.1987
1974,10,1,1,256,14.1646
1974,10,1,2,294,8.3426
1974,10,1,3,317,10.1435
1974,10,1,4,358,7.5036
1974,10,1,5,537,6.2142
1974,10,2,1,141,14.7313
1974,10,2,2,142,11.2571
1974,10,2,3,144,8.9497
1974,10,2,4,112,7.2400
1974,10,2,5,92,8.0809
1974,10,3,1,284,21.5389
1974,10,3,2,173,13.7274
1974,10,3,3,132,11.2047
1974,10,3,4,92,9.4231
1974,10,3,5,50,9.6511
1974,11,1,1,257,-6.6837
1974,11,1,2,292,-4.2216
1974,11,1,3,316,-5.5254
1974,11,1,4,356,-6.2286
1974,11,1,5,533,-6.5117
1974,11,2,1,140,-6.0154
1974,11,2,2,143,-4.2877
1974,11,2,3,144,-3.8374
1974,11,2,4,112,-3.6030
1974,11,2,5,92,-5.3314
1974,11,3,1,284,-4.3729
1974,11,3,2,173,-3.5699
1974,11,3,3,132,-4.0337
1974,11,3,4,91,-1.9136
1974,11,3,5,50,-5.3603
1974,12,1,1,256,-6.6200
1974,12,1,2,290,-8.1621
1974,12,1,3,314,-5.6633
1974,12,1,4,351,-8.2554
1974,12,1,5,529,-10.3253
1974,12,2,1,141,-7.6244
1974,12,2,2,142,-5.3805
1974,12,2,3,145,-5.7103
1974,12,2,4,111,-5.3322
1974,12,2,5,92,-5.0749
1974,12,3,1,284,-4.2395
1974,12,3,2,173,0.3566
1974,12,3,3,132,0.9028
1974,12,3,4,91,-2.2170
1974,12,3,5,50,-6.0851
1975,1,1,1,256,24.7314
1975,1,1,2,289,25.9245
1975,1,1,3,314,25.1445
1975,1,1,4,353,31.0785
1975,1,1,5,524,37.0230
1975,1,2,1,141,23.9771
1975,1,2,2,141,26.0778
1975,1,2,3,143,23.6388
1975,1,2,4,111,27.3037
1975,1,2,5,92,31.1486
1975,1,3,1,284,10.4141
1975,1,3,2,172,12.4480
1975,1,3,3,132,15.2985
1975,1,3,4,92,21.6616
1975,1,3,5,50,27.8931
1975,2,1,1,254,8.3285
1975,2,1,2,289,6.5689
1975,2,1,3,313,5.1472
1975,2,1,4,354,2.7717
1975,2,1,5,524,3.8201
1975,2,2,1,141,8.8060
1975,2,2,2,141,4.2219
1975,2,2,3,143,3.3739
1975,2,2,4,110,3.7744
1975,2,2,5,92,3.0298
1975,2,3,1,284,10.2827
1975,2,3,2,172,3.4614
1975,2,3,3,132,2.3211
1975,2,3,4,92,2.7226
1975,2,3,5,50,3.4189
1975,3,1,1,253,8.9283
1975,3,1,2,289,9.5871
1975,3,1,3,313,9.0522
1975,3,1,4,355,7.9236
1975,3,1,5,527,9.6078
1975,3,2,1,141,7.4397
1975,3,2,2,141,8.0938
1975,3,2,3,143,5.7293
1975,3,2,4,110,5.1447
1975,3,2,5,92,8.6871
1975,3,3,1,283,3.5451
1975,3,3,2,172,2.9369
1975,3,3,3,132,-0.2532
1975,3,3,4,92,5.2637
1975,3,3,5,50,4.2542
1975,4,1,1,254,8.1865
1975,4,1,2,289,4.7760
1975,4,1,3,312,3.1228
1975,4,1,4,355,5.4851
1975,4,1,5,526,2.8266
1975,4,2,1,141,7.6253
1975,4,2,2,141,4.9687
1975,4,2,3,143,3.4545
1975,4,2,4,110,3.1676
1975,4,2,5,92,3.7353
1975,4,3,1,283,5.9678
1975,4,3,2,172,5.8194
1975,4,3,3,132,1.0433
1975,4,3,4,92,4.6226
1975,4,3,5,50,7.7677
1975,5,1,1,253,10.3895
1975,5,1,2,285,11.2360
1975,5,1,3,313,8.3067
1975,5,1,4,353,9.2083
1975,5,1,5,523,6.3419
1975,5,2,1,141,8.7224
1975,5,2,2,141,8.2945
1975,5,2,3,142,7.2399
1975,5,2,4,110,9.4518
1975,5,2,5,92,5.7088
1975,5,3,1,283,4.7376
1975,5,3,2,172,7.1420
1975,5,3,3,132,6.2092
1975,5,3,4,92,3.0371
1975,5,3,5,50,3.2567
1975,6,1,1,251,7.0304
1975,6,1,2,285,6.0245
1975,6,1,3,312,6.5543
1975,6,1,4,352,8.9048
1975,6,1,5,523,8.8869
1975,6,2,1,141,7.3225
1975,6,2,2,140,6.4324
1975,6,2,3,142,6.1028
1975,6,2,4,109,8.0028
1975,6,2,5,92,5.7951
1975,6,3,1,283,3.3467
1975,6,3,2,171,7.3523
1975,6,3,3,132,5.6621
1975,6,3,4,92,9.1771
1975,6,3,5,50,8.4154
1975,7,1,1,245,-2.3401
1975,7,1,2,354,-2.7265
1975,7,1,3,306,-0.3512
1975,7,1,4,429,-0.4887
1975,7,1,5,717,2.0336
1975,7,2,1,172,-5.5810
1975,7,2,2,149,-2.9118
1975,7,2,3,114,-4.6300
1975,7,2,4,134,-2.1039
1975,7,2,5,91,-1.9811
1975,7,3,1,265,-8.4135
1975,7,3,2,174,-4.3417
1975,7,3,3,154,-4.5561
1975,7,3,4,94,-3.6248
1975,7,3,5,43,-3.6202
1975,8,1,1,244,-6.8766
1975,8,1,2,352,-6.3904
1975,8,1,3,306,-6.5236
1975,8,1,4,428,-4.5640
1975,8,1,5,715,-6.5121
1975,8,2,1,172,-4.5256
1975,8,2,2,149,-4.2967
1975,8,2,3,114,-3.7999
1975,8,2,4,133,-3.7764
1975,8,2,5,91,-5.2377
1975,8,3,1,265,-2.1797
1975,8,3,2,174,-1.1627
1975,8,3,3,153,-2.1201
1975,8,3,4,94,0.4580
1975,8,3,5,43,-2.4218
1975,9,1,1,243,-5.5619
1975,9,1,2,351,-3.7863
1975,9,1,3,307,-1.9400
1975,9,1,4,429,-2.3209
1975,9,1,5,714,-3.4010
1975,9,2,1,170,-3.9063
1975,9,2,2,149,-4.1421
1975,9,2,3,114,-4.0563
1975,9,2,4,133,-3.0208
1975,9,2,5,91,-2.8407
1975,9,3,1,265,-4.4160
1975,9,3,2,174,-1.9895
1975,9,3,3,152,-2.3392
1975,9,3,4,94,-2.8489
1975,9,3,5,43,-2.9563
1975,10,1,1,244,3.0599
1975,10,1,2,348,2.2331
1975,10,1,3,307,1.1755
1975,10,1,4,426,2.3798
1975,10,1,5,712,1.1445
1975,10,2,1,169,1.9288
1975,10,2,2,149,2.5290
1975,10,2,3,114,2.5416
1975,10,2,4,134,4.6091
1975,10,2,5,90,2.0198
1975,10,3,1,265,7.5433
1975,10,3,2,174,4.9030
1975,10,3,3,150,5.7439
1975,10,3,4,94,5.4938
1975,10,3,5,43,5.0379
1975,11,1,1,244,1.6258
1975,11,1,2,349,1.0433
1975,11,1,3,307,1.2935
1975,11,1,4,424,3.6709
1975,11,1,5,705,4.0616
1975,11,2,1,169,1.0604
1975,11,2,2,149,2.7797
1975,11,2,3,114,2.4264
1975,11,2,4,134,3.7570
1975,11,2,5,89,5.9046
1975,11,3,1,265,3.0361
1975,11,3,2,174,2.2211
1975,11,3,3,150,3.4296
1975,11,3,4,94,2.7207
1975,11,3,5,43,4.2869
1975,12,1,1,244,-1.0713
1975,12,1,2,348,-1.0000
1975,12,1,3,306,-0.9059
1975,12,1,4,422,-1.9711
1975,12,1,5,700,-1.3228
1975,12,2,1,167,-2.0706
1975,12,2,2,149,-2.9168
1975,12,2,3,114,0.0351
1975,12,2,4,134,0.1713
1975,12,2,5,89,-0.3062
1975,12,3,1,265,-2.6945
1975,12,3,2,173,0.1914
1975,12,3,3,152,0.5799
1975,12,3,4,94,0.3864
1975,12,3,5,43,1.5434
1976,1,1,1,239,17.6647
1976,1,1,2,338,21.8841
1976,1,1,3,298,20.5578
1976,1,1,4,407,21.9398
1976,1,1,5,671,25.0237
1976,1,2,1,167,15.7252
1976,1,2,2,147,19.0993
1976,1,2,3,113,17.7913
1976,1,2,4,133,17.8644
1976,1,2,5,89,21.9110
1976,1,3,1,265,11.6714
1976,1,3,2,173,11.1882
1976,1,3,3,151,11.4712
1976,1,3,4,94,15.4617
1976,1,3,5,43,19.4014
1976,2,1,1,237,10.4226
1976,2,1,2,338,9.0806
1976,2,1,3,292,10.1729
1976,2,1,4,407,11.1406
1976,2,1,5,673,15.1203
1976,2,2,1,166,5.7476
1976,2,2,2,147,6.6577
1976,2,2,3,113,6.4503
1976,2,2,4,133,6.7858
1976,2,2,5,88,10.1646
1976,2,3,1,265,-2.0520
1976,2,3,2,174,0.9301
1976,2,3,3,151,1.8055
1976,2,3,4,94,0.1006
1976,2,3,5,43,6.1437
1976,3,1,1,236,3.0370
1976,3,1,2,341,2.1956
1976,3,1,3,291,1.9635
1976,3,1,4,419,1.7532
1976,3,1,5,688,0.0673
1976,3,2,1,166,1.4624
1976,3,2,2,146,0.3170
1976,3,2,3,113,1.4434
1976,3,2,4,134,2.5831
1976,3,2,5,88,2.3700
1976,3,3,1,265,2.9694
1976,3,3,2,173,3.2408
1976,3,3,3,152,1.9360
1976,3,3,4,94,3.0633
1976,3,3,5,42,2.5622
1976,4,1,1,236,-3.3033
1976,4,1,2,340,-2.1592
1976,4,1,3,292,-0.7408
1976,4,1,4,416,-1.4210
1976,4,1,5,682,-0.5207
1976,4,2,1,166,-1.4291
1976,4,2,2,146,-1.5153
1976,4,2,3,111,-0.5485
1976,4,2,4,134,-0.1016
1976,4,2,5,87,-0.3600
1976,4,3,1,265,-2.5412
1976,4,3,2,173,-0.1947
1976,4,3,3,152,1.1656
1976,4,3,4,94,1.8088
1976,4,3,5,42,-1.4333
1976,5,1,1,236,-2.4468
1976,5,1,2,341,-3.2495
1976,5,1,3,298,-2.6987
1976,5,1,4,419,-2.7317
1976,5,1,5,694,-3.5608
1976,5,2,1,166,-0.4370
1976,5,2,2,147,-2.0177
1976,5,2,3,111,-1.4306
